DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,NEUT_CORR,PEF,RESD,RESM,RESS,SP,TEMP,TENS
1360.3224,8.5,9.3097,2.3673,-0.005401,103.3772,95.0822,0.322501,0.325558,3.2429,6.7144,5.9987,5.1264,-37.1339,46.3091,1480.5775
1360.4748,8.5,9.3035,2.3462,-0.008286,104.4817,93.2413,0.326387,0.329487,3.2515,6.3134,5.6314,4.8243,-36.0829,46.3091,1488.734
1360.6272,8.5,9.237,2.3525,-0.008382,103.9268,93.9005,0.325799,0.328991,3.2409,6.439,5.7411,4.8736,-35.7959,46.3091,1477.3805
1360.7796,8.5,9.1585,2.3642,-0.007925,103.043,95.055,0.324325,0.327619,3.2264,6.6689,5.9453,4.9924,-35.6602,46.3091,1462.1616
1360.932,8.5,9.08,2.3759,-0.007468,102.1593,96.2095,0.322851,0.326247,3.2119,6.8989,6.1495,5.1112,-35.5246,46.3091,1446.9427
1361.0844,8.5,9.0702,2.3828,-0.006508,101.368,96.9234,0.323243,0.326591,3.2043,7.1012,6.322,5.2389,-36.1608,46.3091,1442.005
1361.2368,8.5,9.1156,2.386,-0.005142,100.6511,97.2823,0.32514,0.328319,3.2024,7.2813,6.4689,5.3738,-37.4189,46.3091,1445.3506
1361.3892,8.5,9.161,2.3891,-0.003776,99.9342,97.6411,0.327037,0.330046,3.2004,7.4614,6.6158,5.5088,-38.6769,46.3091,1448.696
1361.5416,8.5,9.1979,2.3937,-0.002722,99.4699,98.2167,0.330828,0.333702,3.2017,7.5822,6.7046,5.6181,-39.6495,46.3091,1451.1422
1361.694,8.5,9.2121,2.4023,-0.002501,99.678,99.3694,0.339665,0.342492,3.2117,7.5452,6.6384,5.6592,-39.8619,46.3091,1451.1925
1361.8464,8.5,9.2263,2.4109,-0.002279,99.8861,100.5221,0.348501,0.351282,3.2217,7.5083,6.5722,5.7003,-40.0743,46.3091,1451.2429
1361.9988,8.5,9.2405,2.4194,-0.002058,100.0942,101.6749,0.357338,0.360072,3.2317,7.4713,6.506,5.7415,-40.2867,46.3091,1451.2933
1362.1512,8.5,9.2366,2.447,-0.003319,92.7548,96.2602,0.325137,0.327899,3.294,8.3739,7.3507,6.3943,-39.3446,46.3091,1451.4818
1362.3036,8.5,9.2325,2.4747,-0.004591,85.3554,90.7935,0.292609,0.295401,3.3568,9.284,8.2027,7.052,-38.3934,46.3091,1451.6715
1362.456,8.5,9.2285,2.5025,-0.005864,77.9561,85.3267,0.260082,0.262903,3.4195,10.194,9.0548,7.7098,-37.4421,46.3091,1451.8611
1362.6084,8.5,9.167,2.4901,-0.005348,77.8984,83.8603,0.247821,0.250626,3.401,9.793,8.7192,7.4043,-37.0503,46.3091,1455.5986
1362.7608,8.5,9.0822,2.4613,-0.004107,80.8207,84.0176,0.243787,0.246557,3.3496,8.8598,7.9016,6.7078,-36.8856,46.3091,1460.7761
1362.9132,8.5,8.9974,2.4326,-0.002866,83.743,84.1749,0.239752,0.242487,3.2981,7.9266,7.0841,6.0114,-36.7209,46.3091,1465.9537
1363.0656,8.5,8.9993,2.4089,-0.003018,87.5414,86.0739,0.245251,0.248091,3.2509,7.248,6.4854,5.5349,-36.7333,46.3091,1465.1637
1363.218,8.5,9.1159,2.3919,-0.005015,92.4989,90.2774,0.263362,0.266495,3.2091,6.9063,6.1765,5.3494,-36.98,46.3091,1456.4777
1363.3704,8.5,9.2324,2.3749,-0.007012,97.4564,94.4808,0.281474,0.2849,3.1672,6.5646,5.8675,5.1639,-37.2267,46.3091,1447.7916
1363.5228,8.5,9.3194,2.3624,-0.008415,101.6065,97.8977,0.296601,0.300287,3.1341,6.3353,5.6665,5.0369,-37.5167,46.3091,1440.802
1363.6752,8.5,9.2379,2.376,-0.006444,101.1672,96.843,0.294763,0.298522,3.1501,6.7442,6.0787,5.2418,-38.0528,46.3091,1443.4543
1363.8276,8.5,9.1564,2.3895,-0.004472,100.7279,95.7883,0.292925,0.296758,3.1661,7.1532,6.4909,5.4467,-38.589,46.3091,1446.1068
1363.98,8.5,9.0749,2.4031,-0.0025,100.2886,94.7336,0.291086,0.294994,3.1821,7.5622,6.9032,5.6516,-39.1251,46.3091,1448.7592
1364.1324,8.5,9.0621,2.4049,-0.002657,100.3087,96.075,0.292028,0.295911,3.1858,7.5333,6.8758,5.6522,-39.5181,46.3091,1451.9689
1364.2848,8.5,9.0596,2.4051,-0.003134,100.3983,97.7782,0.293389,0.297234,3.1876,7.4383,6.782,5.6219,-39.8896,46.3091,1455.2628
1364.4372,8.5,9.0571,2.4052,-0.003612,100.4879,99.4815,0.294751,0.298556,3.1895,7.3433,6.6882,5.5916,-40.261,46.3091,1458.5568
1364.5896,8.5,9.0877,2.4037,-0.002962,100.8165,99.886,0.295896,0.29969,3.2016,7.2153,6.5668,5.5379,-40.7566,46.3091,1459.9846
1364.742,8.5,9.1416,2.4009,-0.001523,101.3126,99.3802,0.296889,0.30069,3.2211,7.0642,6.4262,5.4677,-41.3394,46.3091,1460.1046
1364.8944,8.5,9.1956,2.3982,-8.3e-05,101.8087,98.8744,0.297883,0.301691,3.2405,6.913,6.2855,5.3974,-41.9221,46.3091,1460.2247
1365.0468,8.5,9.2337,2.3928,0.000467,102.0166,97.9359,0.299728,0.3035,3.2596,6.8135,6.1942,5.3539,-42.5683,46.3091,1461.3464
1365.1992,8.5,9.2361,2.3814,-0.000989,101.5742,96.0211,0.303493,0.30713,3.2781,6.8304,6.214,5.3706,-43.3579,46.3091,1464.7284
1365.3516,8.5,9.2385,2.3701,-0.002446,101.1318,94.1063,0.307258,0.310759,3.2967,6.8473,6.2339,5.3874,-44.1476,46.3091,1468.1104
1365.504,8.5,9.2442,2.3591,-0.003871,100.6997,92.2903,0.310941,0.314308,3.315,6.8672,6.2566,5.4068,-44.9323,46.3091,1471.1359
1365.6564,8.5,9.3705,2.3638,-0.00417,100.6502,94.1393,0.31157,0.314835,3.3277,6.9973,6.384,5.5268,-45.5329,46.3091,1460.9369
1365.8088,8.5,9.4967,2.3685,-0.004469,100.6006,95.9884,0.312199,0.315361,3.3403,7.1273,6.5113,5.6469,-46.1335,46.3091,1450.7379
1365.9612,8.5,9.623,2.3732,-0.004767,100.5511,97.8374,0.312827,0.315888,3.353,7.2574,6.6386,5.7669,-46.7342,46.3091,1440.5389
1366.1136,8.5,9.6882,2.3782,-0.004988,100.8763,97.7385,0.310637,0.313726,3.3535,7.2933,6.6721,5.8244,-46.7049,46.3091,1455.3043
1366.266,8.5,9.7324,2.3832,-0.005183,101.3296,96.9743,0.307484,0.310646,3.35,7.297,6.6735,5.8605,-46.4605,46.3091,1478.5961
1366.4184,8.5,9.7767,2.3882,-0.005377,101.7828,96.2102,0.30433,0.307566,3.3464,7.3008,6.6749,5.8966,-46.216,46.3091,1501.8879
1366.5708,8.5,9.8103,2.394,-0.005028,102.0542,96.2296,0.303879,0.307169,3.3238,7.2862,6.6744,5.9183,-45.9166,46.3091,1504.9192
1366.7232,8.5,9.8316,2.4008,-0.004051,102.116,97.1521,0.306542,0.309865,3.2794,7.2506,6.6718,5.9232,-45.5538,46.3091,1484.5994
1366.8756,8.5,9.8528,2.4076,-0.003074,102.1777,98.0746,0.309205,0.312561,3.2349,7.2149,6.6692,5.9282,-45.191,46.3091,1464.2797
1367.028,8.5,9.8747,2.4123,-0.002449,102.2553,99.0803,0.312807,0.316178,3.2017,7.1781,6.6619,5.932,-44.9863,46.3091,1449.5957
1367.1804,8.5,9.8995,2.4076,-0.003391,102.403,100.4554,0.320578,0.323885,3.2189,7.1364,6.634,5.931,-45.4841,46.3091,1459.9514
1367.3328,8.5,9.9242,2.4029,-0.004332,102.5506,101.8305,0.32835,0.331592,3.2361,7.0947,6.606,5.93,-45.9818,46.3091,1470.307
1367.4852,8.5,9.9489,2.3982,-0.005274,102.6983,103.2057,0.336121,0.339298,3.2533,7.053,6.578,5.929,-46.4796,46.3091,1480.6627
1367.6376,8.5,9.9245,2.3928,-0.005446,102.4504,102.4107,0.323785,0.327205,3.2773,7.0401,6.5872,5.9574,-46.4889,46.3091,1469.0154
1367.79,8.5,9.8948,2.3874,-0.005535,102.16,101.3823,0.309285,0.312982,3.3021,7.0304,6.6004,5.989,-46.4456,46.3091,1455.0016
1367.9424,8.5,9.8651,2.3819,-0.005624,101.8695,100.354,0.294785,0.29876,3.3269,7.0206,6.6135,6.0206,-46.4023,46.3091,1440.9878
1368.0948,8.5,9.801,2.3779,-0.005668,102.1074,100.5471,0.295267,0.299122,3.3397,6.9907,6.5866,6.0313,-46.1587,46.3091,1446.4518
1368.2472,8.5,9.716,2.3748,-0.005684,102.6663,101.4823,0.304853,0.308345,3.3453,6.9485,6.5354,6.0294,-45.7934,46.3091,1463.7506
1368.3996,8.5,9.6309,2.3716,-0.0057,103.2251,102.4176,0.314438,0.317569,3.3509,6.9063,6.4842,6.0275,-45.4281,46.3091,1481.0493
1368.552,8.5,9.5676,2.3742,-0.005116,103.4719,102.9548,0.321351,0.324232,3.3461,6.8587,6.43,6.0201,-45.231,46.3091,1486.142
1368.7044,8.5,9.5462,2.3878,-0.003373,103.1161,102.7236,0.323103,0.325953,3.3213,6.8006,6.3703,6.0022,-45.3585,46.3091,1467.6672
1368.8568,8.5,9.5249,2.4014,-0.00163,102.7603,102.4923,0.324856,0.327674,3.2964,6.7425,6.3106,5.9844,-45.4859,46.3091,1449.1925
1369.0092,8.5,9.5029,2.4144,-9.4e-05,102.3447,102.18,0.325473,0.328276,3.275,6.7241,6.2885,5.9954,-45.6246,46.3091,1432.3573
1369.1616,8.5,9.4719,2.4187,-0.001775,100.9992,100.6062,0.308423,0.311464,3.3076,7.3251,6.8531,6.456,-45.9377,46.3091,1441.0422
1369.314,8.5,9.441,2.423,-0.003455,99.6537,99.0325,0.291373,0.294651,3.3402,7.926,7.4176,6.9167,-46.2509,46.3091,1449.7273
1369.4664,8.5,9.41,2.4273,-0.005136,98.3082,97.4587,0.274323,0.277839,3.3727,8.527,7.9821,7.3774,-46.564,46.3091,1458.4122
1369.6188,8.5,9.4198,2.4262,-0.004441,99.4419,98.412,0.283916,0.287338,3.3415,8.285,7.7572,7.1933,-46.4039,46.3091,1457.9783
1369.7712,8.5,9.4412,2.4235,-0.003075,101.2768,100.08,0.301043,0.304278,3.2921,7.8047,7.3089,6.827,-46.11,46.3091,1454.9652
1369.9236,8.5,9.4626,2.4207,-0.001708,103.1117,101.7481,0.318171,0.321219,3.2428,7.3243,6.8606,6.4606,-45.8161,46.3091,1451.9523
1370.076,8.5,9.4609,2.4161,-0.001741,103.715,103.286,0.32813,0.33113,3.2269,7.0748,6.6317,6.234,-45.4012,46.3091,1450.5756
1370.2284,8.5,9.4361,2.4094,-0.00318,103.0801,104.6932,0.330884,0.333975,3.2444,7.0572,6.6233,6.1479,-44.8648,46.3091,1450.8439
1370.3808,8.5,9.4114,2.4027,-0.00462,102.4451,106.1004,0.333638,0.33682,3.262,7.0397,6.6149,6.0618,-44.3284,46.3091,1451.1122
1370.5332,8.5,9.3803,2.397,-0.005835,101.9729,106.6935,0.334396,0.337647,3.2816,7.0054,6.592,5.9748,-43.8636,46.3091,1450.1589
1370.6856,8.5,9.3264,2.3943,-0.006244,102.0849,104.3639,0.327991,0.331227,3.3086,6.9114,6.5168,5.8847,-43.656,46.3091,1444.8199
1370.838,8.5,9.2725,2.3916,-0.006653,102.1969,102.0342,0.321586,0.324807,3.3356,6.8173,6.4417,5.7945,-43.4483,46.3091,1439.481
1370.9904,8.5,9.2185,2.389,-0.007062,102.3089,99.7045,0.315181,0.318387,3.3626,6.7232,6.3665,5.7044,-43.2407,46.3091,1434.142
1371.1428,8.5,9.2926,2.3851,-0.006325,102.8796,101.7402,0.323655,0.32675,3.3346,6.7022,6.3213,5.7174,-43.6811,46.3091,1441.4506
1371.2952,8.5,9.3752,2.3811,-0.005511,103.4812,104.0693,0.33313,0.336107,3.303,6.686,6.2781,5.7374,-44.165,46.3091,1449.6094
1371.4476,8.5,9.4578,2.3772,-0.004697,104.0828,106.3983,0.342605,0.345463,3.2713,6.6699,6.2348,5.7574,-44.6489,46.3091,1457.7682
1371.6,8.5,9.4,2.3747,-0.004086,103.5632,105.8352,0.342009,0.344835,3.2593,6.7973,6.3354,5.8673,-44.88,46.3091,1455.7682
1371.7524,8.5,9.2685,2.3731,-0.003581,102.4561,103.7564,0.336137,0.338975,3.2576,7.0,6.5114,6.0242,-44.9785,46.3091,1448.4448
1371.9048,8.5,9.1371,2.3715,-0.003077,101.349,101.6776,0.330264,0.333116,3.2559,7.2026,6.6874,6.1811,-45.077,46.3091,1441.1216
1372.0572,8.5,9.0385,2.374,-0.002101,100.1961,100.4853,0.32666,0.329531,3.254,7.3332,6.8003,6.2611,-44.9946,46.3091,1437.4353
1372.2096,8.5,8.9945,2.3831,-0.00034,98.967,100.7683,0.32683,0.329733,3.2516,7.344,6.8082,6.2132,-44.6111,46.3091,1439.8025
1372.362,8.5,8.9506,2.3922,0.001421,97.7378,101.0513,0.327,0.329935,3.2491,7.3548,6.8162,6.1654,-44.2276,46.3091,1442.1697
1372.5144,8.5,8.9194,2.4003,0.00293,96.7349,101.2951,0.327407,0.33038,3.2495,7.3494,6.8076,6.1104,-43.8694,46.3091,1445.6228
1372.6668,8.5,9.0104,2.3996,0.002027,97.8999,101.1638,0.330088,0.33315,3.2766,7.1899,6.6398,5.9882,-43.7542,46.3091,1459.4818
1372.8192,8.5,9.1014,2.3988,0.001124,99.065,101.0324,0.332769,0.33592,3.3037,7.0303,6.472,5.866,-43.639,46.3091,1473.3409
1372.9716,8.5,9.1924,2.398,0.000221,100.23,100.9011,0.335449,0.33869,3.3308,6.8707,6.3042,5.7438,-43.5238,46.3091,1487.2001
1373.124,8.5,9.2585,2.392,-0.001206,101.376,101.5524,0.336082,0.339167,3.3399,6.8319,6.2646,5.6953,-43.7293,46.3091,1480.1931
1373.2764,8.5,9.319,2.3848,-0.002754,102.5176,102.383,0.336245,0.339119,3.3449,6.8208,6.2545,5.6638,-44.0083,46.3091,1468.4071
1373.4288,8.5,9.3794,2.3776,-0.004302,103.6592,103.2136,0.336408,0.33907,3.3499,6.8097,6.2444,5.6322,-44.2873,46.3091,1456.6211
1373.5812,8.5,9.4052,2.3719,-0.002182,104.5946,103.5551,0.33937,0.342032,3.3612,6.7766,6.2167,5.5767,-44.0139,46.3091,1457.4288
1373.7336,8.5,9.4005,2.3676,0.003155,105.3491,103.4676,0.344786,0.347634,3.378,6.7242,6.1735,5.5002,-43.2564,46.3091,1469.2795
1373.886,8.5,9.3958,2.3632,0.008492,106.1037,103.3802,0.350201,0.353235,3.3948,6.6717,6.1303,5.4236,-42.4988,46.3091,1481.1302
1374.0384,8.5,9.3655,2.3555,0.011892,107.0142,103.135,0.354148,0.357275,3.3913,6.5617,6.0338,5.31,-41.5899,46.3091,1488.5406
1374.1908,8.5,9.2591,2.3378,0.009545,108.3877,102.4213,0.353733,0.356675,3.3273,6.2806,5.7788,5.0865,-40.2321,46.3091,1482.7689
1374.3432,8.5,9.1526,2.3202,0.007197,109.7613,101.7076,0.353317,0.356075,3.2633,5.9996,5.5238,4.8629,-38.8743,46.3091,1476.9973
1374.4956,8.5,9.0462,2.3025,0.004849,111.1349,100.9939,0.352902,0.355475,3.1993,5.7186,5.2688,4.6394,-37.5164,46.3091,1471.2256
1374.648,8.5,9.1247,2.3189,0.006476,109.8866,98.7302,0.346218,0.348896,3.236,5.8298,5.3771,4.7238,-37.4383,46.3091,1475.3263
1374.8004,8.5,9.2086,2.3362,0.008222,108.5604,96.4203,0.339347,0.342138,3.2758,5.9527,5.4962,4.8175,-37.3981,46.3091,1479.7206
1374.9528,8.5,9.2926,2.3535,0.009968,107.2341,94.1105,0.332477,0.335381,3.3155,6.0757,5.6153,4.9111,-37.3579,46.3091,1484.1149
1375.1052,8.5,9.3937,2.3667,0.009307,106.1332,95.6733,0.335503,0.338343,3.3325,6.1887,5.7303,5.0071,-37.9977,46.3091,1483.1514
1375.2576,8.5,9.5026,2.3779,0.007567,105.1333,98.9735,0.34297,0.345666,3.3394,6.2974,5.8434,5.1043,-38.9425,46.3091,1479.7838
1375.41,8.5,9.6114,2.3891,0.005826,104.1335,102.2737,0.350436,0.352989,3.3463,6.4061,5.9565,5.2014,-39.8873,46.3091,1476.4164
1375.5624,8.5,9.7163,2.3934,0.004072,103.5222,104.4084,0.351854,0.354392,3.3597,6.4552,6.0061,5.2647,-40.5936,46.3091,1475.7711
1375.7148,8.5,9.8154,2.3875,0.002297,103.4714,104.8619,0.344547,0.347256,3.3825,6.4184,5.9641,5.2791,-40.9558,46.3091,1479.0519
1375.8672,8.5,9.9146,2.3816,0.000522,103.4205,105.3154,0.33724,0.340121,3.4054,6.3817,5.9221,5.2934,-41.318,46.3091,1482.3328
1376.0196,8.5,10.0251,2.3777,-0.000711,103.4089,105.9611,0.330883,0.33391,3.4244,6.3488,5.8894,5.3152,-41.6486,46.3091,1483.8982
1376.172,8.5,10.213,2.3875,0.001736,103.6629,107.9092,0.330962,0.333961,3.4176,6.3423,5.9196,5.3872,-41.7653,46.3091,1473.8414
1376.3244,8.5,10.4009,2.3972,0.004182,103.917,109.8573,0.33104,0.334012,3.4107,6.3359,5.9498,5.4591,-41.882,46.3091,1463.7845
1376.4768,8.5,10.5887,2.407,0.006629,104.171,111.8054,0.331119,0.334063,3.4039,6.3294,5.98,5.531,-41.9986,46.3091,1453.7278
1376.6292,8.5,10.5105,2.4045,0.005267,104.6343,110.7128,0.32913,0.332005,3.3757,6.3744,6.013,5.6086,-42.3401,46.3091,1461.5828
1376.7816,8.5,10.3845,2.3998,0.003221,105.135,109.0741,0.32677,0.329569,3.3437,6.4287,6.0464,5.6872,-42.722,46.3091,1472.6542
1376.934,8.5,10.2585,2.3951,0.001176,105.6358,107.4355,0.32441,0.327132,3.3116,6.4829,6.0799,5.7658,-43.1038,46.3091,1483.7257
1377.0864,8.5,10.183,2.3926,0.000817,105.9502,105.4769,0.322488,0.325204,3.3098,6.6157,6.1814,5.8317,-43.513,46.3091,1486.248
1377.2388,8.5,10.1462,2.3918,0.001748,106.1221,103.2739,0.320901,0.323665,3.331,6.8086,6.335,5.888,-43.9431,46.3091,1482.2399
1377.3912,8.5,10.1093,2.391,0.002678,106.294,101.0709,0.319314,0.322125,3.3522,7.0014,6.4886,5.9442,-44.3732,46.3091,1478.2317
1377.5436,8.5,10.0764,2.393,0.00426,106.1541,99.8525,0.316388,0.319342,3.3677,7.1673,6.6233,6.0006,-44.4437,46.3091,1472.4298
1377.696,8.5,10.0534,2.4023,0.007469,105.2362,101.091,0.310124,0.313455,3.369,7.266,6.7109,6.0574,-43.6167,46.3091,1462.1517
1377.8484,8.5,10.0304,2.4115,0.010678,104.3183,102.3294,0.303859,0.307569,3.3704,7.3647,6.7985,6.1143,-42.7897,46.3091,1451.8738
1378.0008,8.5,10.0076,2.4206,0.013894,103.4057,103.5572,0.297677,0.30176,3.3718,7.4611,6.8841,6.1695,-41.9642,46.3091,1441.6829
1378.1532,8.5,10.0201,2.4133,0.018318,103.502,102.7663,0.307026,0.310734,3.3877,7.1221,6.5776,5.9074,-41.4074,46.3091,1447.9998
1378.3056,8.5,10.0325,2.406,0.022743,103.5984,101.9755,0.316375,0.319707,3.4035,6.7831,6.271,5.6454,-40.8507,46.3091,1454.3167
1378.458,8.5,10.0449,2.3986,0.027167,103.6947,101.1846,0.325724,0.32868,3.4194,6.4441,5.9645,5.3833,-40.294,46.3091,1460.6337
1378.6104,8.5,10.0226,2.3983,0.032581,103.5593,102.7759,0.337066,0.340139,3.4263,6.4141,5.9433,5.3083,-40.328,46.3091,1462.7765
1378.7628,8.5,9.9871,2.4005,0.03837,103.3359,105.2735,0.349167,0.352542,3.4297,6.5017,6.0305,5.3045,-40.5869,46.3091,1463.3314
1378.9152,8.5,9.9515,2.4028,0.044159,103.1124,107.7711,0.361268,0.364945,3.4331,6.5893,6.1178,5.3007,-40.8457,46.3091,1463.8864
1379.0676,8.5,9.9598,2.3982,0.049185,102.9989,108.7039,0.362897,0.366627,3.4311,6.6058,6.1354,5.2866,-41.2016,46.3121,1467.2012
1379.22,8.5,10.0231,2.385,0.053251,103.0232,107.6737,0.351388,0.354857,3.4224,6.5331,6.0658,5.2595,-41.6791,46.319,1473.9781
1379.3724,8.5,10.0864,2.3718,0.057318,103.0475,106.6435,0.339879,0.343088,3.4136,6.4604,5.9961,5.2324,-42.1567,46.3258,1480.7551
1379.5248,8.5,10.1516,2.3637,0.064468,103.1173,105.3578,0.330235,0.333233,3.4071,6.3757,5.9145,5.1989,-42.5246,46.3443,1485.6052
1379.6772,8.5,10.2268,2.3821,0.087483,103.4215,102.7578,0.33019,0.333229,3.4116,6.2289,5.7712,5.1318,-42.3287,46.4227,1480.542
1379.8296,8.5,10.302,2.4005,0.110498,103.7257,100.1577,0.330144,0.333225,3.4162,6.0821,5.628,5.0648,-42.1327,46.5011,1475.4786
1379.982,8.5,10.3773,2.4189,0.133514,104.0298,97.5576,0.330099,0.333221,3.4208,5.9354,5.4847,4.9977,-41.9368,46.5794,1470.4154
1380.1344,8.5,10.6325,2.4075,0.102047,104.3732,99.3955,0.338904,0.341956,3.39,6.0651,5.6241,5.2004,-41.9909,46.5887,1472.2756
1380.2868,8.5,10.9119,2.392,0.063283,104.7219,101.8277,0.348896,0.351861,3.3546,6.2319,5.8012,5.4392,-42.0785,46.5887,1475.0632
1380.4392,8.5,11.1913,2.3766,0.02452,105.0705,104.26,0.358887,0.361766,3.3191,6.3987,5.9784,5.6781,-42.1661,46.5887,1477.8508
1380.5916,8.5,11.2635,2.372,0.007643,105.2493,106.3454,0.35598,0.358849,3.2773,6.5024,6.0832,5.8249,-42.2637,46.5887,1477.8483
1380.744,8.5,11.1983,2.3746,0.005292,105.3153,108.2007,0.344511,0.347422,3.2313,6.5644,6.1399,5.9107,-42.3679,46.5887,1475.9939
1380.8964,8.5,11.133,2.3773,0.002942,105.3813,110.056,0.333042,0.335994,3.1853,6.6263,6.1966,5.9966,-42.4722,46.5887,1474.1395
1381.0488,8.5,11.0875,2.3789,0.001607,105.5952,111.0341,0.324147,0.327144,3.1591,6.6266,6.1996,6.0202,-42.6062,46.5887,1472.132
1381.2012,8.5,11.0837,2.3782,0.002426,106.1229,110.15,0.320715,0.323765,3.1746,6.4961,6.0884,5.9117,-42.8037,46.5887,1469.7991
1381.3536,8.5,11.08,2.3775,0.003245,106.6507,109.2658,0.317284,0.320386,3.1901,6.3656,5.9773,5.8032,-43.0011,46.5887,1467.4663
1381.506,8.5,11.0738,2.3769,0.004156,107.1522,108.4167,0.314172,0.317326,3.2055,6.2434,5.8742,5.701,-43.1784,46.5887,1465.5157
1381.6584,8.5,11.0089,2.3794,0.007295,107.0131,108.4224,0.318828,0.322036,3.2165,6.323,5.9686,5.7521,-42.8664,46.5887,1472.8934
1381.8108,8.5,10.9441,2.382,0.010434,106.874,108.4282,0.323484,0.326747,3.2275,6.4027,6.0631,5.8031,-42.5543,46.5887,1480.2711
1381.9632,8.5,10.8792,2.3845,0.013573,106.7348,108.4339,0.328141,0.331458,3.2386,6.4823,6.1575,5.8542,-42.2422,46.5887,1487.6487
1382.1156,8.5,10.8374,2.3826,0.014782,106.8814,109.1568,0.327904,0.331151,3.2423,6.4716,6.1693,5.8576,-42.1059,46.5887,1482.7312
1382.268,8.5,10.8029,2.3793,0.015377,107.119,110.1081,0.32611,0.329248,3.2436,6.432,6.1548,5.8459,-42.0256,46.5887,1473.8998
1382.4204,8.5,10.7684,2.3761,0.015972,107.3565,111.0594,0.324316,0.327345,3.245,6.3925,6.1402,5.8342,-41.9452,46.5887,1465.0682
1382.5728,8.5,10.7563,2.3743,0.016968,107.8125,110.3278,0.322536,0.325494,3.2486,6.3372,6.0922,5.792,-42.0984,46.5887,1465.7166
1382.7252,8.5,10.7686,2.3741,0.018404,108.5075,107.7562,0.320771,0.323699,3.2546,6.2647,6.0075,5.7163,-42.507,46.5887,1476.7302
1382.8776,8.5,10.7809,2.374,0.01984,109.2025,105.1845,0.319007,0.321905,3.2607,6.1921,5.9228,5.6407,-42.9156,46.5887,1487.7439
1383.03,8.5,10.7748,2.3778,0.020187,109.165,102.9489,0.318232,0.321134,3.2677,6.2148,5.9328,5.6536,-43.2818,46.5887,1495.3491
1383.1824,8.5,10.6938,2.3981,0.016091,106.1392,102.0843,0.321491,0.324542,3.2785,6.6262,6.3294,6.0276,-43.4755,46.5887,1489.0481
1383.3348,8.5,10.6128,2.4184,0.011994,103.1134,101.2196,0.324749,0.327949,3.2892,7.0376,6.7261,6.4017,-43.6692,46.5887,1482.7471
1383.4872,8.5,10.5319,2.4387,0.007897,100.0876,100.355,0.328008,0.331356,3.3,7.449,7.1227,6.7757,-43.8629,46.5887,1476.4459
1383.6396,8.5,10.5047,2.4278,0.006126,102.401,101.9873,0.323012,0.326365,3.2823,7.4613,7.1293,6.7264,-43.5676,46.5887,1471.5537
1383.792,8.5,10.4825,2.4141,0.004567,105.2039,103.8485,0.317259,0.320603,3.2618,7.437,7.1001,6.6381,-43.2274,46.5887,1466.7906
1383.9444,8.5,10.4602,2.4004,0.003009,108.0068,105.7098,0.311506,0.314841,3.2414,7.4126,7.071,6.5499,-42.8873,46.5887,1462.0276
1384.0968,8.5,10.4642,2.3973,0.005382,108.395,105.5751,0.317668,0.320975,3.2376,7.261,6.9301,6.3971,-42.6175,46.5887,1463.0107
1384.2492,8.5,10.4833,2.4004,0.010014,107.3962,104.2941,0.330673,0.333942,3.2433,7.0362,6.7251,6.2072,-42.3881,46.5887,1467.2944
1384.4016,8.5,10.5024,2.4035,0.014647,106.3974,103.013,0.343679,0.346908,3.2489,6.8113,6.5201,6.0173,-42.1587,46.5887,1471.5781
1384.554,8.5,10.5233,2.4027,0.016114,105.7351,102.069,0.346109,0.349405,3.2505,6.6464,6.3687,5.8766,-41.9889,46.5887,1474.6377
1384.7064,8.5,10.5473,2.3947,0.011816,105.6858,101.7393,0.329268,0.332826,3.2446,6.5906,6.315,5.8255,-41.9275,46.5887,1475.4668
1384.8588,8.5,10.5714,2.3867,0.007517,105.6364,101.4095,0.312427,0.316246,3.2388,6.5347,6.2612,5.7743,-41.8661,46.5887,1476.2959
1385.0112,8.5,10.5888,2.3797,0.004217,105.5487,101.1337,0.296742,0.300798,3.2363,6.4875,6.2143,5.7282,-41.8223,46.5887,1477.8971
1385.1636,8.5,10.5233,2.3847,0.013498,104.9769,101.538,0.295625,0.299619,3.2764,6.5479,6.2528,5.7455,-42.0008,46.5887,1489.2333
1385.316,8.5,10.4578,2.3897,0.022779,104.4051,101.9423,0.294509,0.29844,3.3165,6.6083,6.2914,5.7629,-42.1792,46.5887,1500.5693
1385.4684,8.5,10.3922,2.3947,0.03206,103.8333,102.3467,0.293392,0.297262,3.3567,6.6687,6.33,5.7803,-42.3576,46.5887,1511.9055
1385.6208,8.5,10.326,2.4096,0.028147,101.2569,103.2549,0.294731,0.298469,3.3558,6.8461,6.4802,5.8857,-42.2484,46.5887,1503.1632
1385.7732,8.5,10.2596,2.427,0.020782,98.156,104.2949,0.296712,0.3003,3.3442,7.0542,6.6596,6.0141,-42.064,46.5887,1489.1687
1385.9256,8.5,10.1932,2.4444,0.013418,95.0551,105.335,0.298692,0.302132,3.3326,7.2623,6.839,6.1425,-41.8796,46.5887,1475.1741
1386.078,8.5,10.1678,2.4466,0.008961,94.9359,106.6045,0.300597,0.303979,3.3177,7.2326,6.8025,6.1098,-41.8347,46.5887,1476.4692
1386.2304,8.5,10.1816,2.4341,0.007277,97.6608,108.093,0.302431,0.305843,3.2998,6.9763,6.5601,5.9235,-41.9229,46.5887,1492.3484
