DEPTH,BS,CALI,DENS,DENS_CORR,DRHO,DTC,DTS,GR,NEUT,NEUT_CORR,PEF,RESD,RESM,RESS,SP,TEMP,TENS
1369.314,8.5,8.8183,2.4193,2.4194,0.000707,98.205,205.2965,108.8226,0.324433,0.323598,3.1063,6.1751,5.7389,4.8936,-409.3887,42.6245,1597.2061
1369.4664,8.5,8.7552,2.4202,2.4203,0.001001,98.3321,204.6189,109.5448,0.331232,0.33044,3.102,6.0978,5.6572,4.8352,-409.4156,42.6245,1589.6263
1369.6188,8.5,8.7598,2.419,2.4191,0.00034,98.3705,204.839,109.6041,0.327863,0.326928,3.1057,6.0935,5.6493,4.8288,-409.5219,42.6245,1585.9846
1369.7712,8.5,8.7837,2.4173,2.4174,-0.000592,98.3839,205.313,109.4761,0.321618,0.320488,3.1116,6.1097,5.6622,4.8371,-409.6506,42.6245,1583.4565
1369.9236,8.5,8.8075,2.4155,2.4156,-0.001524,98.3972,205.7871,109.348,0.315374,0.314049,3.1176,6.126,5.6751,4.8454,-409.7794,42.6245,1580.9286
1370.076,8.5,8.7974,2.4125,2.4125,-0.001358,98.4118,206.4174,108.8,0.31297,0.311641,3.1227,6.1448,5.6908,4.8471,-409.8375,42.6245,1580.2538
1370.2284,8.5,8.7532,2.4082,2.4082,-8.7e-05,98.4278,207.2048,107.8298,0.314428,0.313287,3.1269,6.1662,5.7092,4.8423,-409.8245,42.6245,1581.442
1370.3808,8.5,8.7091,2.4039,2.4039,0.001183,98.4438,207.9922,106.8595,0.315886,0.314934,3.1312,6.1875,5.7277,4.8374,-409.8116,42.6245,1582.6302
1370.5332,8.5,8.7083,2.4025,2.4025,0.002446,98.4762,208.63,105.9682,0.318657,0.317814,3.1376,6.2078,5.7419,4.8341,-409.7645,42.6245,1582.5853
1370.6856,8.5,8.8635,2.4116,2.4115,0.003679,98.5678,208.7305,105.3602,0.326143,0.325124,3.1519,6.224,5.7407,4.8359,-409.5948,42.6245,1578.1133
1370.838,8.5,9.0186,2.4207,2.4205,0.004912,98.6594,208.831,104.7523,0.333629,0.332434,3.1661,6.2402,5.7396,4.8377,-409.4251,42.6245,1573.6412
1370.9904,8.5,9.1738,2.4298,2.4295,0.006145,98.751,208.9315,104.1443,0.341115,0.339745,3.1804,6.2564,5.7384,4.8396,-409.2554,42.6245,1569.1692
1371.1428,8.5,9.0537,2.4213,2.4211,0.007774,98.633,208.7367,103.2669,0.340714,0.339661,3.1828,6.3065,5.769,4.8483,-409.2137,42.6245,1571.4509
1371.2952,8.5,8.9151,2.4116,2.4116,0.009429,98.5009,208.522,102.3713,0.339783,0.339079,3.1844,6.3589,5.8017,4.8575,-409.1805,42.6245,1574.1866
1371.4476,8.5,8.7765,2.4019,2.4021,0.011085,98.3689,208.3073,101.4758,0.338852,0.338498,3.1859,6.4112,5.8344,4.8667,-409.1474,42.6245,1576.9224
1371.6,8.5,8.672,2.398,2.3982,0.012497,98.2691,207.7197,101.6961,0.340107,0.339769,3.167,6.5336,5.9375,4.9128,-409.2226,42.6245,1582.427
1371.7524,8.5,8.5855,2.3972,2.3973,0.013781,98.1861,206.9365,102.5012,0.342508,0.342009,3.1374,6.6927,6.0775,4.9782,-409.3546,42.6245,1589.3826
1371.9048,8.5,8.4989,2.3964,2.3964,0.015065,98.1032,206.1534,103.3062,0.344909,0.34425,3.1077,6.8518,6.2175,5.0436,-409.4865,42.6245,1596.3381
1372.0572,8.5,8.4609,2.3948,2.3947,0.018242,98.1299,206.438,104.3692,0.34918,0.348286,3.0998,6.8968,6.2568,5.0527,-409.5927,42.6245,1600.9285
1372.2096,8.5,8.5036,2.3917,2.3917,0.024568,98.3391,208.4999,105.8615,0.356566,0.355311,3.1281,6.7517,6.1287,4.9681,-409.6562,42.6245,1601.5824
1372.362,8.5,8.5463,2.3887,2.3887,0.030894,98.5483,210.5617,107.3539,0.363952,0.362335,3.1564,6.6066,6.0006,4.8835,-409.7197,42.6245,1602.2363
1372.5144,8.5,8.5781,2.3859,2.386,0.035942,98.7761,212.5333,108.7225,0.370888,0.368962,3.181,6.4703,5.8811,4.803,-409.7591,42.6245,1603.1204
1372.6668,8.5,8.5054,2.3859,2.386,0.028742,99.1824,213.6401,108.9055,0.373511,0.371775,3.1703,6.4185,5.8438,4.7608,-409.5686,42.6245,1606.2107
1372.8192,8.5,8.4328,2.3859,2.3859,0.021543,99.5887,214.747,109.0885,0.376134,0.374588,3.1595,6.3666,5.8064,4.7186,-409.3781,42.6245,1609.301
1372.9716,8.5,8.3602,2.3859,2.3858,0.014344,99.9949,215.8538,109.2715,0.378756,0.377401,3.1488,6.3148,5.7691,4.6764,-409.1876,42.6245,1612.3912
1373.124,8.5,8.373,2.3848,2.3847,0.013976,100.272,216.2744,108.9671,0.370607,0.369483,3.155,6.2255,5.7056,4.6617,-409.0274,42.6245,1609.3154
1373.2764,8.5,8.4055,2.3834,2.3833,0.015173,100.5196,216.5378,108.5511,0.359991,0.359107,3.1651,6.1276,5.6361,4.6533,-408.8742,42.6245,1604.8271
1373.4288,8.5,8.4379,2.382,2.382,0.01637,100.7671,216.8011,108.1352,0.349374,0.348731,3.1752,6.0297,5.5666,4.6448,-408.721,42.6245,1600.339
1373.5812,8.5,8.4622,2.3816,2.3816,0.016788,100.8089,215.8009,107.451,0.343332,0.342876,3.1875,5.9945,5.546,4.6653,-408.7214,42.6245,1596.7225
1373.7336,8.5,8.4794,2.3821,2.3822,0.016523,100.6703,213.6927,106.5315,0.341301,0.340987,3.2019,6.0141,5.5684,4.7112,-408.8566,42.6245,1593.8705
1373.886,8.5,8.4966,2.3826,2.3827,0.016258,100.5317,211.5845,105.6121,0.339271,0.339097,3.2162,6.0338,5.5907,4.757,-408.9918,42.6245,1591.0184
1374.0384,8.5,8.5,2.3836,2.3837,0.016015,100.4069,208.9545,105.4095,0.339772,0.339641,3.2214,6.0361,5.5974,4.7931,-409.1325,42.6245,1588.6703
1374.1908,8.5,8.4625,2.386,2.386,0.015839,100.3232,204.7757,107.3351,0.347792,0.347411,3.1994,5.987,5.5576,4.8001,-409.2898,42.6245,1587.8179
1374.3432,8.5,8.4249,2.3884,2.3884,0.015663,100.2395,200.5968,109.2606,0.355812,0.355181,3.1773,5.938,5.5178,4.8071,-409.4471,42.6245,1586.9655
1374.4956,8.5,8.3874,2.3909,2.3907,0.015488,100.1558,196.418,111.1861,0.363831,0.362951,3.1552,5.8889,5.4779,4.8142,-409.6043,42.6245,1586.113
1374.648,8.5,8.3807,2.3947,2.3946,0.011024,99.7867,197.063,110.076,0.361656,0.360932,3.1568,5.974,5.5605,4.8798,-409.4626,42.6245,1598.5919
1374.8004,8.5,8.3749,2.3987,2.3986,0.006434,99.4092,197.8514,108.8757,0.359178,0.358622,3.1591,6.0632,5.6467,4.9473,-409.312,42.6245,1611.4672
1374.9528,8.5,8.369,2.4026,2.4025,0.001843,99.0316,198.6398,107.6754,0.3567,0.356312,3.1614,6.1524,5.7329,5.0147,-409.1614,42.6245,1624.3424
1375.1052,8.5,8.3614,2.4015,2.4015,0.001301,98.877,201.6555,107.1562,0.34868,0.348462,3.1647,6.1153,5.7046,4.9977,-408.9966,42.6245,1624.7374
1375.2576,8.5,8.353,2.3982,2.3983,0.002575,98.8223,205.6704,106.9425,0.338174,0.338125,3.1685,6.0215,5.6249,4.9428,-408.8254,42.6245,1619.533
1375.41,8.5,8.3445,2.3949,2.395,0.003848,98.7677,209.6853,106.7289,0.327667,0.327788,3.1722,5.9278,5.5453,4.8879,-408.6542,42.6245,1614.3285
1375.5624,8.5,8.3549,2.3932,2.3933,0.004638,98.8888,212.1018,106.8287,0.318893,0.319155,3.1653,5.8949,5.5229,4.8794,-408.5984,42.6245,1615.9137
1375.7148,8.5,8.3924,2.3939,2.394,0.004729,99.2635,212.2129,107.3806,0.312616,0.312981,3.1429,5.9498,5.583,4.9377,-408.7093,42.6245,1627.2917
1375.8672,8.5,8.4299,2.3946,2.3947,0.00482,99.6382,212.324,107.9324,0.306339,0.306806,3.1205,6.0048,5.6431,4.9961,-408.8201,42.6245,1638.6698
1376.0196,8.5,8.4643,2.3956,2.3956,0.005037,99.9485,212.22,108.5535,0.302339,0.302826,3.1035,6.0523,5.6961,5.049,-408.9347,42.6245,1647.4565
1376.172,8.5,8.4776,2.3988,2.3989,0.006104,99.8231,210.6586,109.6428,0.313762,0.313716,3.1234,6.0497,5.7013,5.0657,-409.0748,42.6245,1638.6854
1376.3244,8.5,8.491,2.402,2.4021,0.00717,99.6977,209.0972,110.7321,0.325186,0.324605,3.1432,6.0471,5.7065,5.0824,-409.215,42.6245,1629.9144
1376.4768,8.5,8.5044,2.4051,2.4054,0.008237,99.5722,207.5358,111.8215,0.336609,0.335495,3.1631,6.0445,5.7117,5.0991,-409.3551,42.6245,1621.1433
1376.6292,8.5,8.5183,2.4129,2.413,0.008436,99.1387,205.2372,110.7728,0.333464,0.332524,3.1754,6.2093,5.8806,5.2296,-409.4345,42.6245,1617.6671
1376.7816,8.5,8.5323,2.4216,2.4214,0.008478,98.6499,202.8064,109.3402,0.327703,0.327064,3.1864,6.4042,6.0788,5.3805,-409.503,42.6245,1615.1417
1376.934,8.5,8.5462,2.4302,2.4298,0.008521,98.1611,200.3755,107.9076,0.321941,0.321605,3.1974,6.5991,6.2771,5.5314,-409.5715,42.6245,1612.6163
1377.0864,8.5,8.6023,2.4319,2.4315,0.008125,97.9402,199.332,107.3369,0.315127,0.314744,3.1954,6.6902,6.3741,5.6153,-409.4981,42.6245,1612.3419
1377.2388,8.5,8.6904,2.4282,2.4281,0.007395,97.9239,199.3483,107.4246,0.307509,0.306813,3.1836,6.7021,6.3938,5.6481,-409.3164,42.6245,1613.787
1377.3912,8.5,8.7786,2.4246,2.4248,0.006665,97.9077,199.3646,107.5122,0.29989,0.298882,3.1717,6.7139,6.4135,5.6808,-409.1346,42.6245,1615.2321
1377.5436,8.5,8.8278,2.4235,2.4238,0.006764,97.8156,199.3858,107.7268,0.294428,0.293264,3.1677,6.661,6.3694,5.6664,-409.0316,42.6245,1615.0239
1377.696,8.5,8.78,2.4288,2.4289,0.008932,97.5343,199.4192,108.2582,0.294345,0.293418,3.1835,6.4466,6.1659,5.5344,-409.1251,42.6245,1610.6902
1377.8484,8.5,8.7321,2.434,2.4339,0.011099,97.253,199.4526,108.7895,0.294263,0.293572,3.1994,6.2322,5.9625,5.4024,-409.2185,42.6245,1606.3566
1378.0008,8.5,8.6848,2.4392,2.4389,0.013232,96.9734,199.4853,109.3171,0.294219,0.293763,3.215,6.0191,5.7604,5.2712,-409.3127,42.6248,1602.0396
1378.1532,8.5,8.7381,2.4314,2.4313,0.008834,97.0195,199.3804,109.1419,0.301524,0.300981,3.2005,6.0645,5.8094,5.3037,-409.5578,42.6803,1600.8948
1378.3056,8.5,8.7915,2.4236,2.4237,0.004436,97.0656,199.2756,108.9667,0.308828,0.3082,3.1859,6.1098,5.8584,5.3362,-409.8029,42.7357,1599.75
1378.458,8.5,8.8449,2.4158,2.4161,3.7e-05,97.1118,199.1707,108.7915,0.316133,0.315418,3.1713,6.1552,5.9075,5.3687,-410.0479,42.7912,1598.6052
1378.6104,8.5,8.8502,2.4159,2.416,-0.000514,97.0886,198.7355,108.9939,0.320667,0.319995,3.1704,6.1668,5.9142,5.3828,-409.9425,42.8024,1599.8456
1378.7628,8.5,8.8371,2.419,2.4189,0.000397,97.039,198.1748,109.3401,0.324146,0.323566,3.1746,6.1655,5.905,5.3899,-409.7037,42.7967,1601.9935
1378.9152,8.5,8.824,2.422,2.4218,0.001309,96.9894,197.614,109.6862,0.327626,0.327138,3.1789,6.1642,5.8957,5.397,-409.4649,42.791,1604.1414
1379.0676,8.5,8.8234,2.4236,2.4233,0.001523,96.759,196.5557,109.387,0.32515,0.324676,3.1781,6.2056,5.9251,5.4251,-409.2763,42.7928,1605.619
1379.22,8.5,8.8383,2.4232,2.4232,0.000863,96.3017,194.8733,108.2782,0.315203,0.314644,3.1708,6.3005,6.003,5.4794,-409.1506,42.8038,1606.2557
1379.3724,8.5,8.8533,2.4229,2.423,0.000204,95.8444,193.1908,107.1694,0.305256,0.304612,3.1635,6.3955,6.0809,5.5338,-409.0249,42.8149,1606.8926
1379.5248,8.5,8.8748,2.4232,2.4234,-0.000224,95.3719,191.5971,106.398,0.296462,0.29574,3.1526,6.4871,6.1561,5.5866,-408.9123,42.8241,1607.3894
1379.6772,8.5,8.9301,2.4264,2.4265,0.00054,94.8216,190.4593,107.3627,0.293594,0.292829,3.1226,6.561,6.2171,5.6315,-408.8669,42.8241,1607.1664
1379.8296,8.5,8.9853,2.4296,2.4296,0.001303,94.2712,189.3215,108.3273,0.290727,0.289919,3.0925,6.635,6.2781,5.6765,-408.8214,42.8241,1606.9434
1379.982,8.5,9.0406,2.4329,2.4327,0.002067,93.7208,188.1837,109.2919,0.28786,0.287009,3.0625,6.709,6.3391,5.7214,-408.776,42.8241,1606.7205
1380.1344,8.5,8.9772,2.4308,2.4307,0.000249,93.6967,188.3101,108.7587,0.284331,0.283476,3.0547,6.6595,6.2859,5.6583,-408.963,42.8241,1607.2592
1380.2868,8.5,8.898,2.428,2.4281,-0.001915,93.743,188.6057,108.0248,0.280713,0.27986,3.0498,6.5934,6.2174,5.5806,-409.1812,42.8241,1607.8998
1380.4392,8.5,8.8187,2.4253,2.4254,-0.004078,93.7893,188.9014,107.291,0.277095,0.276244,3.045,6.5274,6.1489,5.5029,-409.3994,42.8241,1608.5405
1380.5916,8.5,8.8205,2.4261,2.4261,-0.004338,93.8177,188.8771,107.7662,0.27768,0.27677,3.0378,6.4814,6.1062,5.4507,-409.4457,42.8241,1615.5999
1380.744,8.5,8.8761,2.4292,2.4291,-0.003334,93.8342,188.6404,109.0439,0.281055,0.280047,3.0292,6.4489,6.0808,5.4153,-409.3781,42.8241,1626.9197
1380.8964,8.5,8.9317,2.4323,2.4321,-0.002331,93.8507,188.4037,110.3216,0.284431,0.283324,3.0205,6.4163,6.0553,5.3799,-409.3104,42.8241,1638.2394
1381.0488,8.5,8.9468,2.4328,2.4325,-0.001437,93.977,188.4339,111.1235,0.286067,0.284936,3.0277,6.3684,6.0142,5.3418,-409.2025,42.8241,1642.0944
1381.2012,8.5,8.8756,2.4275,2.4274,-0.000777,94.3367,189.0305,110.9155,0.28401,0.283016,3.0686,6.2877,5.9399,5.2979,-409.0091,42.8241,1630.1019
1381.3536,8.5,8.8045,2.4222,2.4223,-0.000117,94.6964,189.6271,110.7075,0.281953,0.281095,3.1094,6.2071,5.8656,5.254,-408.8156,42.8241,1618.1096
1381.506,8.5,8.7381,2.4172,2.4175,0.000478,95.0499,190.1893,110.5105,0.280002,0.279273,3.148,6.1299,5.7947,5.2126,-408.6353,42.8241,1606.4091
1381.6584,8.5,8.7856,2.4202,2.4203,-0.000522,95.251,189.9103,110.5824,0.280634,0.279837,3.1323,6.1393,5.806,5.2313,-408.7738,42.8241,1601.8285
1381.8108,8.5,8.8331,2.4232,2.4232,-0.001522,95.4522,189.6313,110.6544,0.281267,0.280402,3.1165,6.1486,5.8172,5.25,-408.9123,42.8241,1597.2479
1381.9632,8.5,8.8806,2.4262,2.4261,-0.002521,95.6534,189.3522,110.7263,0.2819,0.280967,3.1008,6.158,5.8285,5.2687,-409.0508,42.8241,1592.6675
1382.1156,8.5,8.8683,2.4269,2.4268,-0.003197,95.7402,189.4887,109.8067,0.287011,0.285985,3.1037,6.1552,5.83,5.2806,-409.2572,42.8241,1590.7096
1382.268,8.5,8.8368,2.4268,2.4267,-0.003769,95.7906,189.7573,108.5715,0.293547,0.292422,3.1125,6.1484,5.8283,5.2903,-409.4851,42.8241,1589.5868
1382.4204,8.5,8.8053,2.4268,2.4266,-0.004342,95.8411,190.026,107.3363,0.300083,0.298858,3.1213,6.1417,5.8266,5.3,-409.713,42.8241,1588.4639
1382.5728,8.5,8.8113,2.4237,2.4236,-0.004753,95.8942,190.2179,107.0378,0.300835,0.299667,3.1274,6.1126,5.8026,5.2997,-409.7798,42.8241,1587.0841
1382.7252,8.5,8.8583,2.4174,2.4175,-0.004988,95.9502,190.326,107.7635,0.295263,0.294324,3.1307,6.059,5.7541,5.2884,-409.6704,42.8241,1585.4237
1382.8776,8.5,8.9052,2.4111,2.4113,-0.005222,96.0062,190.4341,108.4892,0.289691,0.288981,3.134,6.0054,5.7056,5.277,-409.5611,42.8241,1583.7633
1383.03,8.5,8.928,2.4068,2.4071,-0.004993,96.0328,190.5784,109.0112,0.286332,0.285773,3.1368,5.9545,5.6586,5.2568,-409.4277,42.8241,1580.8317
1383.1824,8.5,8.8522,2.411,2.4111,-0.002868,95.9394,190.8705,108.702,0.292005,0.291275,3.1376,5.9144,5.6175,5.2001,-409.1961,42.8241,1572.7131
1383.3348,8.5,8.7763,2.4152,2.4152,-0.000743,95.846,191.1626,108.3928,0.297678,0.296777,3.1384,5.8742,5.5764,5.1434,-408.9646,42.8241,1564.5947
1383.4872,8.5,8.7005,2.4194,2.4192,0.001382,95.7527,191.4548,108.0836,0.303351,0.302278,3.1392,5.8341,5.5353,5.0867,-408.7331,42.8241,1556.4762
1383.6396,8.5,8.7632,2.4225,2.4223,0.00352,95.699,191.5972,107.355,0.299507,0.298516,3.124,5.8391,5.5334,5.09,-408.5843,42.8241,1558.7673
1383.792,8.5,8.8387,2.4254,2.4253,0.005658,95.6489,191.726,106.5879,0.294791,0.293905,3.1073,5.8482,5.535,5.0988,-408.4431,42.8241,1562.0129
1383.9444,8.5,8.9141,2.4284,2.4284,0.007797,95.5989,191.8547,105.8209,0.290075,0.289293,3.0906,5.8573,5.5367,5.1075,-408.302,42.8241,1565.2585
1384.0968,8.5,8.8862,2.4285,2.4285,0.011823,95.5417,191.9985,104.86,0.289085,0.288284,3.083,5.885,5.5582,5.1132,-408.3666,42.8241,1570.0079
1384.2492,8.5,8.7988,2.427,2.427,0.016932,95.4805,192.1508,103.7876,0.290235,0.289344,3.0807,5.9233,5.5911,5.117,-408.5495,42.8241,1575.6212
1384.4016,8.5,8.7114,2.4256,2.4255,0.022041,95.4193,192.3032,102.7153,0.291384,0.290405,3.0783,5.9616,5.624,5.1208,-408.7323,42.8241,1581.2345
1384.554,8.5,8.6743,2.4247,2.4247,0.025495,95.3504,192.3378,102.474,0.291536,0.290533,3.0835,5.9992,5.6555,5.126,-408.8215,42.8241,1582.1805
1384.7064,8.5,8.729,2.4249,2.425,0.025932,95.2675,192.1577,103.747,0.28987,0.288964,3.1023,6.0355,5.6842,5.1338,-408.7401,42.8241,1574.6222
1384.8588,8.5,8.7837,2.4251,2.4253,0.02637,95.1846,191.9777,105.02,0.288203,0.287394,3.1212,6.0718,5.713,5.1415,-408.6587,42.8241,1567.0638
1385.0112,8.5,8.8263,2.4255,2.4257,0.027049,95.0914,191.8012,106.1044,0.286338,0.285617,3.1398,6.0989,5.7331,5.1426,-408.5613,42.8241,1560.1647
1385.1636,8.5,8.7172,2.4284,2.4284,0.030774,94.8667,191.6707,104.8112,0.281972,0.28121,3.1565,6.0095,5.6428,5.0587,-408.2637,42.8241,1561.5759
1385.316,8.5,8.608,2.4312,2.4312,0.034499,94.6419,191.5402,103.5181,0.277606,0.276803,3.1731,5.9202,5.5525,4.9748,-407.9661,42.8241,1562.9873
1385.4684,8.5,8.4989,2.4341,2.4339,0.038225,94.4172,191.4097,102.2249,0.273239,0.272397,3.1897,5.8308,5.4622,4.8909,-407.6685,42.8241,1564.3987
1385.6208,8.5,8.4729,2.4333,2.4332,0.038538,94.1996,190.8085,102.8238,0.276623,0.275986,3.1819,5.8696,5.4983,4.902,-407.4886,42.8241,1561.8013
1385.7732,8.5,8.4687,2.4316,2.4315,0.037958,93.9838,190.0842,103.9176,0.282035,0.281667,3.1676,5.942,5.5674,4.938,-407.3395,42.8241,1558.1552
1385.9256,8.5,8.4645,2.4299,2.4299,0.037378,93.7681,189.3598,105.0114,0.287446,0.287348,3.1534,6.0144,5.6365,4.974,-407.1904,42.8241,1554.5092
1386.078,8.5,8.4372,2.4295,2.4295,0.037315,93.5204,188.9106,105.397,0.291792,0.291912,3.1491,6.0581,5.6788,4.9969,-407.1725,42.8241,1558.1322
1386.2304,8.5,8.3879,2.4303,2.4302,0.037747,93.2423,188.7239,105.1069,0.295122,0.295411,3.1545,6.0745,5.6953,5.0073,-407.2798,42.8241,1568.689
1386.3828,8.5,8.3385,2.4311,2.4309,0.038178,92.9643,188.5371,104.8169,0.298453,0.298909,3.1598,6.0909,5.7119,5.0177,-407.3871,42.8241,1579.2457
1386.5352,8.5,8.3121,2.4306,2.4304,0.038728,92.7303,188.3458,104.5422,0.300952,0.301479,3.1682,6.095,5.7162,5.0199,-407.4698,42.8241,1586.402
1386.6876,8.5,8.3618,2.4259,2.4258,0.039677,92.6432,188.1395,104.3187,0.300685,0.300958,3.1867,6.0584,5.6798,4.9949,-407.4706,42.8241,1582.2355
1386.84,8.5,8.4114,2.4212,2.4212,0.040625,92.5561,187.9332,104.0952,0.300417,0.300436,3.2052,6.0217,5.6434,4.97,-407.4714,42.8241,1578.0691
1386.9924,8.5,8.4611,2.4165,2.4166,0.041573,92.469,187.7268,103.8717,0.30015,0.299914,3.2237,5.985,5.6071,4.945,-407.4722,42.8241,1573.9026
1387.1448,8.5,8.4064,2.4162,2.4163,0.04014,92.4538,187.9648,102.3508,0.303293,0.303347,3.1952,5.9449,5.5671,4.892,-407.2342,42.8241,1577.437
1387.2972,8.5,8.3463,2.4161,2.4161,0.038583,92.4424,188.2261,100.7618,0.306615,0.306988,3.1642,5.9046,5.5269,4.8375,-406.9836,42.8241,1581.3755
1387.4496,8.5,8.2862,2.416,2.416,0.037025,92.4309,188.4873,99.1728,0.309937,0.310628,3.1333,5.8643,5.4868,4.7831,-406.7331,42.8241,1585.3141
1387.602,8.5,8.3119,2.4189,2.4188,0.035782,92.5589,188.7889,99.1595,0.309096,0.309717,3.1123,5.9401,5.5624,4.8318,-406.6522,42.8241,1579.7974
1387.7544,8.5,8.38,2.4232,2.4231,0.034695,92.7558,189.1103,99.9247,0.306197,0.306557,3.0963,6.0733,5.6952,4.9315,-406.6552,42.8241,1569.6088
1387.9068,8.5,8.4482,2.4275,2.4274,0.033608,92.9527,189.4317,100.6899,0.303299,0.303396,3.0803,6.2065,5.828,5.0312,-406.6583,42.8241,1559.4202
1388.0592,8.5,8.4688,2.4291,2.429,0.034892,93.0521,189.4122,101.397,0.302879,0.302906,3.0818,6.2949,5.9104,5.0923,-406.6883,42.8241,1551.1989
1388.2116,8.5,8.4146,2.4264,2.4264,0.039911,92.9982,188.856,102.0128,0.306363,0.306619,3.1109,6.3127,5.9133,5.0926,-406.7609,42.8241,1546.0747
1388.364,8.5,8.3605,2.4236,2.4237,0.04493,92.9443,188.2998,102.6285,0.309847,0.310331,3.1399,6.3305,5.9162,5.093,-406.8335,42.8241,1540.9506
1388.5164,8.5,8.3114,2.4212,2.4213,0.049174,92.8316,187.7067,102.9654,0.312488,0.313188,3.1661,6.3482,5.9194,5.0895,-406.8849,42.8241,1537.3079
1388.6688,8.5,8.3048,2.4211,2.4211,0.046991,92.2303,186.8073,100.9905,0.30814,0.308943,3.1681,6.3648,5.9254,5.0551,-406.761,42.8241,1545.9509
1388.8212,8.5,8.2981,2.421,2.4209,0.044809,91.629,185.908,99.0155,0.303791,0.304698,3.1701,6.3815,5.9313,5.0207,-406.637,42.8241,1554.5939
1388.9736,8.5,8.2915,2.4209,2.4207,0.042626,91.0278,185.0087,97.0406,0.299442,0.300452,3.1721,6.3981,5.9372,4.9863,-406.5131,42.8241,1563.2369
1389.126,8.5,8.2876,2.416,2.4159,0.042171,91.2438,184.8461,96.1334,0.294331,0.295272,3.1942,6.3384,5.8841,4.9175,-406.1769,42.8241,1565.7524
1389.2784,8.5,8.2843,2.4101,2.4101,0.042077,91.631,184.838,95.45,0.289061,0.289896,3.2205,6.2628,5.8186,4.8415,-405.7964,42.8241,1566.9841
1389.4308,8.5,8.2811,2.4042,2.4042,0.041984,92.0183,184.8299,94.7666,0.28379,0.284519,3.2467,6.1871,5.7532,4.7655,-405.4158,42.8241,1568.2158
1389.5832,8.5,8.2813,2.4017,2.4018,0.041783,92.2587,185.1063,95.4078,0.283102,0.283993,3.2551,6.102,5.6844,4.6954,-405.0652,42.8241,1571.3065
1389.7356,8.5,8.2846,2.4022,2.4022,0.041492,92.3771,185.6194,97.1506,0.286226,0.287502,3.2486,6.0091,5.6129,4.6302,-404.7397,42.8241,1575.9435
1389.888,8.5,8.2878,2.4026,2.4026,0.041201,92.4955,186.1325,98.8934,0.28935,0.29101,3.2421,5.9161,5.5414,4.565,-404.4141,42.8241,1580.5803
1390.0404,8.5,8.3041,2.4031,2.4031,0.042927,92.5889,186.5397,100.2295,0.292994,0.294715,3.2401,5.8398,5.4836,4.5198,-404.261,42.8241,1580.9456
1390.1928,8.5,8.3565,2.4038,2.4039,0.050245,92.6133,186.6534,100.4385,0.298082,0.298964,3.2503,5.8098,5.4641,4.5296,-404.5862,42.8241,1569.4683
1390.3452,8.5,8.4089,2.4045,2.4047,0.057563,92.6376,186.767,100.6474,0.303169,0.303213,3.2606,5.7797,5.4445,4.5394,-404.9113,42.8241,1557.9911
1390.4976,8.5,8.4614,2.4052,2.4056,0.064881,92.662,186.8806,100.8563,0.308257,0.307462,3.2709,5.7497,5.4249,4.5492,-405.2365,42.8241,1546.5139
1390.65,8.5,8.3684,2.4076,2.4077,0.064793,92.698,187.2565,100.1224,0.303938,0.304278,3.2621,5.7329,5.4086,4.5409,-405.5882,42.8241,1561.689
1390.8024,8.5,8.2731,2.4099,2.4099,0.064587,92.7341,187.6365,99.3735,0.299469,0.300975,3.2531,5.7164,5.3924,4.5323,-405.9403,42.8241,1577.2905
1390.9548,8.5,8.1778,2.4123,2.4121,0.064382,92.7703,188.0166,98.6245,0.294999,0.297673,3.244,5.6998,5.3761,4.5236,-406.2924,42.8241,1592.8921
1391.1072,8.5,8.1535,2.4107,2.4105,0.069609,92.9102,188.1298,99.5315,0.292519,0.295444,3.2465,5.6966,5.375,4.5392,-406.4421,42.8241,1596.2142
1391.2596,8.5,8.1591,2.4073,2.4072,0.077127,93.0938,188.1304,101.1368,0.290877,0.293669,3.2539,5.699,5.3804,4.5649,-406.5065,42.8241,1594.359
1391.412,8.5,8.1647,2.4039,2.4039,0.084645,93.2775,188.131,102.742,0.289235,0.291894,3.2613,5.7014,5.3857,4.5906,-406.5708,42.8241,1592.5038
1391.5644,8.5,8.1652,2.4022,2.4022,0.087073,93.4047,188.2915,103.6256,0.296061,0.298341,3.2686,5.7116,5.3979,4.6205,-406.6133,42.8241,1595.2996
1391.7168,8.5,8.1588,2.4027,2.4027,0.082547,93.4547,188.6706,103.523,0.314458,0.316025,3.2758,5.7323,5.4196,4.6564,-406.6259,42.8241,1604.4508
1391.8692,8.5,8.1524,2.4033,2.4032,0.07802,93.5048,189.0497,103.4205,0.332855,0.333708,3.2829,5.7531,5.4412,4.6922,-406.6385,42.8241,1613.6021
1392.0216,8.5,8.1449,2.4035,2.4034,0.073509,93.5686,189.3038,103.2987,0.346995,0.347376,3.2872,5.7455,5.4354,4.7057,-406.6517,42.8241,1620.3865
1392.174,8.5,8.1309,2.4014,2.4014,0.069094,93.7159,188.8007,103.0603,0.335349,0.336726,3.2742,5.5662,5.2633,4.5841,-406.6684,42.8241,1612.838
1392.3264,8.5,8.1169,2.3993,2.3994,0.064678,93.8632,188.2976,102.822,0.323703,0.326077,3.2613,5.387,5.0912,4.4625,-406.6852,42.8241,1605.2897
1392.4788,8.5,8.1029,2.3971,2.3974,0.060262,94.0105,187.7945,102.5837,0.312057,0.315427,3.2483,5.2077,4.9191,4.3409,-406.7019,42.8241,1597.7412
