DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESS,SP,TEMP,TENS
1270.4064,6.125,6.295,2.4106,0.0180768,99.962,102.2395,0.318507,3.1159,6.4161,6.7247,62.2255,40.6284,1105.8564
1270.5588,6.125,6.2755,2.4201,0.0196174,99.1234,101.2457,0.309722,3.1125,6.8509,7.1735,62.0498,40.6284,1108.2501
1270.7112,6.125,6.2583,2.4406,0.0348581,97.9189,99.0786,0.298231,3.1329,7.8637,8.2294,61.7148,40.6284,1107.1411
1270.8636,6.125,6.2412,2.4612,0.0500987,96.7143,96.9114,0.286739,3.1533,8.8764,9.2852,61.3799,40.6284,1106.0321
1271.016,6.125,6.2286,2.4789,0.0638892,95.9104,95.2645,0.278336,3.172,9.6769,10.1213,61.0929,40.6284,1105.1764
1271.1684,6.125,6.2541,2.4722,0.0653172,98.5219,98.0529,0.296267,3.1762,8.6677,9.0831,61.2149,40.6284,1106.4794
1271.3208,6.125,6.2797,2.4655,0.0667452,101.1334,100.8413,0.314197,3.1803,7.6586,8.045,61.337,40.6284,1107.7823
1271.4732,6.125,6.3052,2.4588,0.0681733,103.7449,103.6297,0.332128,3.1845,6.6495,7.0069,61.459,40.6284,1109.0853
1271.6256,6.125,6.3392,2.4446,0.0600389,103.5529,103.7209,0.331469,3.1954,6.3944,6.7596,61.453,40.6284,1105.9714
1271.778,6.125,6.375,2.4288,0.0498641,102.7626,103.2366,0.326842,3.2078,6.3003,6.6811,61.4196,40.6284,1101.9152
1271.9304,6.125,6.4108,2.4131,0.0396894,101.9724,102.7523,0.322216,3.2201,6.2061,6.6026,61.3862,40.6284,1097.8589
1272.0828,6.125,6.409,2.4044,0.0359153,101.4516,102.8617,0.322916,3.2236,6.1574,6.5629,61.4597,40.6284,1093.9808
1272.2352,6.125,6.3756,2.4016,0.0375216,101.1574,103.4701,0.328093,3.2197,6.1468,6.5557,61.6232,40.6284,1090.2527
1272.3876,6.125,6.3423,2.3988,0.0391279,100.8631,104.0785,0.333269,3.2158,6.1362,6.5486,61.7867,40.6284,1086.5244
1272.54,6.125,6.3174,2.3976,0.0399137,100.4466,103.8082,0.337139,3.2088,6.1194,6.5267,61.8273,40.6284,1085.2979
1272.6924,6.125,6.3163,2.4007,0.0383937,99.6866,101.0687,0.337334,3.1934,6.0848,6.4636,61.5227,40.6284,1091.101
1272.8448,6.125,6.3152,2.4038,0.0368737,98.9266,98.3293,0.33753,3.1779,6.0503,6.4004,61.2182,40.6284,1096.9042
1272.9972,6.125,6.3141,2.407,0.0353537,98.1666,95.5898,0.337726,3.1625,6.0158,6.3372,60.9136,40.6284,1102.7074
1273.1496,6.125,6.2894,2.3976,0.0297584,97.7744,91.9388,0.313983,3.1088,6.8275,7.1675,60.3787,40.6284,1099.4192
1273.302,6.125,6.2642,2.388,0.0240867,97.3891,88.2708,0.289791,3.0544,7.655,8.0146,59.8394,40.6284,1095.9608
1273.4544,6.125,6.239,2.3785,0.018415,97.0039,84.6027,0.2656,3.0,8.4825,8.8617,59.3002,40.6284,1092.5024
1273.6068,6.125,6.2993,2.3867,0.023251,97.6688,87.4005,0.26981,3.0066,8.2276,8.6015,59.2592,40.6284,1094.6049
1273.7592,6.125,6.396,2.4026,0.0325735,98.7821,92.9588,0.286146,3.0394,7.5104,7.8687,59.4309,40.6284,1099.0817
1273.9116,6.125,6.4928,2.4184,0.0418959,99.8954,98.5172,0.302482,3.0721,6.7933,7.1359,59.6027,40.6284,1103.5583
1274.064,6.125,6.5676,2.4274,0.0477445,100.619,102.719,0.315317,3.0982,6.3557,6.6929,59.7283,40.6348,1104.9573
1274.2164,6.125,6.6123,2.4267,0.0487949,100.8043,105.0472,0.323316,3.1152,6.3044,6.6503,59.7905,40.6499,1102.105
1274.3688,6.125,6.657,2.4261,0.0498453,100.9896,107.3754,0.331316,3.1321,6.2531,6.6076,59.8526,40.665,1099.2526
1274.5212,6.125,6.6924,2.4255,0.0506749,101.1558,108.9482,0.338436,3.146,6.2071,6.5684,59.9296,40.6838,1097.2924
1274.6736,6.125,6.6701,2.4252,0.0501378,101.2038,105.8459,0.34011,3.141,6.1947,6.5505,60.0988,40.7253,1100.853
1274.826,6.125,6.6479,2.4249,0.0496007,101.2517,102.7436,0.341785,3.1359,6.1823,6.5325,60.2681,40.7667,1104.4137
1274.9784,6.125,6.6257,2.4246,0.0490636,101.2997,99.6414,0.343459,3.1309,6.1699,6.5146,60.4373,40.8081,1107.9745
1275.1308,6.125,6.6538,2.427,0.0485203,101.3981,102.0957,0.343748,3.1391,6.161,6.4924,60.5594,40.7909,1106.4307
1275.2832,6.125,6.6903,2.4299,0.0479759,101.5049,105.4677,0.343808,3.1494,6.1526,6.4695,60.6738,40.7641,1104.0439
1275.4356,6.125,6.7268,2.4328,0.0474316,101.6116,108.8396,0.343869,3.1598,6.1442,6.4466,60.7882,40.7372,1101.6571
1275.588,6.125,6.7123,2.4344,0.0483377,101.6305,109.3481,0.343056,3.1656,6.1685,6.4593,60.7959,40.7438,1101.2561
1275.7404,6.125,6.6604,2.4351,0.0503053,101.585,107.7609,0.341604,3.168,6.2167,6.498,60.7257,40.7749,1102.3082
1275.8928,6.125,6.6085,2.4357,0.052273,101.5395,106.1738,0.340152,3.1704,6.2649,6.5366,60.6554,40.806,1103.3604
1276.0452,6.125,6.5805,2.4377,0.055833,101.402,105.1547,0.334585,3.1791,6.3011,6.5663,60.5692,40.8279,1103.0648
1276.1976,6.125,6.6093,2.4429,0.0631696,101.0462,105.483,0.319259,3.2027,6.3087,6.5747,60.445,40.828,1099.5729
1276.35,6.125,6.6381,2.4481,0.0705062,100.6904,105.8113,0.303932,3.2263,6.3163,6.5831,60.3208,40.828,1096.0809
1276.5024,6.125,6.666,2.453,0.0776604,100.3383,106.0887,0.288958,3.2493,6.3255,6.5931,60.2006,40.828,1092.6893
1276.6548,6.125,6.6415,2.4467,0.073414,100.2149,103.1822,0.295981,3.237,6.4268,6.7059,60.3286,40.828,1095.5624
1276.8072,6.125,6.6171,2.4404,0.0691676,100.0914,100.2756,0.303005,3.2246,6.5281,6.8187,60.4565,40.828,1098.4355
1276.9596,6.125,6.5926,2.4341,0.0649212,99.9679,97.3691,0.310029,3.2123,6.6294,6.9315,60.5845,40.828,1101.3087
1277.112,6.125,6.5755,2.4289,0.064086,99.9088,97.4453,0.312737,3.1942,6.5535,6.8487,60.7236,40.828,1100.3499
1277.2644,6.125,6.561,2.424,0.0644812,99.873,98.5974,0.313889,3.174,6.4138,6.6953,60.8667,40.828,1098.0088
1277.4168,6.125,6.5466,2.4192,0.0648765,99.8371,99.7496,0.315041,3.1538,6.274,6.542,61.0098,40.828,1095.6678
1277.5692,6.125,6.5382,2.4175,0.0641552,99.7981,100.5788,0.316998,3.1317,6.2377,6.5002,61.1629,40.828,1096.2458
1277.7216,6.125,6.5371,2.4196,0.0620914,99.7552,101.0197,0.319923,3.1075,6.3258,6.5924,61.3279,40.828,1100.3334
1277.874,6.125,6.5361,2.4218,0.0600277,99.7124,101.4607,0.322849,3.0832,6.4139,6.6847,61.4929,40.828,1104.421
1278.0264,6.125,6.5281,2.4244,0.0578831,99.553,102.0079,0.323941,3.0608,6.5033,6.7786,61.597,40.828,1107.4087
1278.1788,6.125,6.487,2.4297,0.0553526,98.8373,103.0625,0.316284,3.0475,6.5987,6.8806,61.4102,40.828,1105.1466
1278.3312,6.125,6.4459,2.4349,0.0528221,98.1216,104.117,0.308628,3.0342,6.6942,6.9825,61.2233,40.828,1102.8845
1278.4836,6.125,6.4048,2.4401,0.0502916,97.4059,105.1716,0.300971,3.0208,6.7896,7.0845,61.0365,40.828,1100.6224
1278.636,6.125,6.4163,2.4418,0.0505944,97.4886,105.6459,0.30468,3.0338,6.74,7.0244,60.8235,40.828,1102.598
1278.7884,6.125,6.4341,2.443,0.0512389,97.6676,106.0502,0.30976,3.0499,6.6729,6.9448,60.6073,40.828,1105.0846
1278.9408,6.125,6.4518,2.4442,0.0518833,97.8467,106.4546,0.314839,3.066,6.6058,6.8652,60.3912,40.828,1107.571
1279.0932,6.125,6.4554,2.4434,0.0510278,98.39,105.2802,0.31934,3.0947,6.5218,6.7817,60.3073,40.828,1113.5437
1279.2456,6.125,6.4499,2.4413,0.0492196,99.1647,103.1031,0.323474,3.1316,6.4271,6.6957,60.3072,40.828,1121.7306
1279.398,6.125,6.4444,2.4392,0.0474114,99.9395,100.9259,0.327608,3.1685,6.3323,6.6097,60.3072,40.828,1129.9175
1279.5504,6.125,6.4492,2.4371,0.0450083,100.3416,99.8822,0.331136,3.1961,6.265,6.5488,60.382,40.828,1135.2361
1279.7028,6.125,6.4746,2.4347,0.0414014,99.9898,101.1322,0.333436,3.2052,6.2533,6.5387,60.6081,40.828,1134.7495
1279.8552,6.125,6.5,2.4324,0.0377945,99.638,102.3823,0.335737,3.2143,6.2416,6.5286,60.8342,40.828,1134.2631
1280.0076,6.125,6.5236,2.4301,0.0339096,99.2628,103.4579,0.337387,3.22,6.2379,6.5273,61.0496,40.828,1133.7737
1280.16,6.125,6.5141,2.4296,0.024727,98.4423,101.2089,0.326635,3.1601,6.3874,6.6932,61.061,40.828,1133.2311
1280.3124,6.125,6.5046,2.4291,0.0155445,97.6218,98.9599,0.315883,3.1002,6.5368,6.8591,61.0724,40.828,1132.6884
1280.4648,6.125,6.495,2.4287,0.006362,96.8014,96.711,0.305131,3.0402,6.6862,7.0249,61.0838,40.828,1132.1458
1280.6172,6.125,6.4882,2.43,0.0035158,96.0655,95.6257,0.298988,3.0011,6.8256,7.1804,61.1586,40.828,1132.3923
1280.7696,6.125,6.4821,2.4318,0.0025727,95.355,94.8899,0.294229,2.9683,6.962,7.3327,61.2525,40.828,1132.876
1280.922,6.125,6.4761,2.4337,0.0016295,94.6446,94.1541,0.28947,2.9354,7.0984,7.4851,61.3464,40.828,1133.3595
1281.0744,6.125,6.4516,2.4337,0.001557,94.3023,93.21,0.284517,2.9128,7.2633,7.6766,61.3049,40.828,1132.9946
1281.2268,6.125,6.4077,2.432,0.0023972,94.3461,92.0475,0.279361,2.9009,7.4581,7.9093,61.1215,40.828,1131.7401
1281.3792,6.125,6.3638,2.4302,0.0032375,94.3898,90.885,0.274205,2.889,7.653,8.1419,60.9381,40.828,1130.4855
1281.5316,6.125,6.3095,2.427,0.0036099,94.3345,90.0216,0.270317,2.8775,7.7312,8.2463,60.7843,40.828,1129.3838
1281.684,6.125,6.2155,2.4187,0.0021941,93.9007,90.3016,0.271278,2.8674,7.3635,7.8604,60.7434,40.828,1128.8661
1281.8364,6.125,6.1216,2.4103,0.0007784,93.4669,90.5817,0.272239,2.8574,6.9958,7.4745,60.7026,40.828,1128.3484
1281.9888,6.125,6.0276,2.4019,-0.0006374,93.0331,90.8617,0.2732,2.8474,6.6281,7.0886,60.6617,40.828,1127.8308
1282.1412,6.125,6.0799,2.4338,0.002943,90.0643,88.305,0.253126,2.9336,8.5499,9.0055,60.7225,40.828,1133.2692
1282.2936,6.125,6.1438,2.4689,0.0069197,86.8945,85.5232,0.231383,3.0274,10.6532,11.1051,60.7912,40.828,1139.1802
1282.446,6.125,6.2076,2.5039,0.0108964,83.7246,82.7414,0.20964,3.1213,12.7565,13.2048,60.86,40.828,1145.0911
1282.5984,6.125,6.2203,2.5008,0.0124712,84.6488,83.2375,0.212722,3.1107,12.5107,12.9561,60.9136,40.828,1145.1526
1282.7508,6.125,6.2049,2.4766,0.0127277,87.8198,85.5324,0.229427,3.0428,10.9756,11.4187,60.9589,40.828,1142.004
1282.9032,6.125,6.1895,2.4524,0.0129842,90.9907,87.8272,0.246132,2.9749,9.4405,9.8813,61.0041,40.828,1138.8556
1283.0556,6.125,6.2069,2.4378,0.0130696,93.0832,89.7043,0.258318,2.9169,8.3517,8.7934,61.0387,40.828,1135.2064
1283.208,6.125,6.2814,2.4396,0.012857,93.2982,90.8541,0.262639,2.876,8.0397,8.4882,61.0549,40.828,1130.6858
1283.3604,6.125,6.3559,2.4414,0.0126444,93.5131,92.0038,0.266959,2.8351,7.7278,8.183,61.071,40.828,1126.1652
1283.5128,6.125,6.4296,2.4428,0.0123062,93.6871,93.0671,0.271356,2.7974,7.4384,7.8989,61.0798,40.828,1122.8933
1283.6652,6.125,6.4941,2.4391,0.0105982,93.4147,93.1881,0.276584,2.7954,7.3949,7.8451,61.0091,40.828,1133.2408
1283.8176,6.125,6.5586,2.4355,0.0088903,93.1423,93.309,0.281812,2.7934,7.3513,7.7912,60.9383,40.828,1143.5884
1283.97,6.125,6.623,2.4319,0.0071824,92.8699,93.4299,0.287039,2.7914,7.3078,7.7374,60.8675,40.828,1153.9359
1284.1224,6.125,6.5705,2.4274,0.0109919,92.7886,92.4779,0.28847,2.8221,7.297,7.6844,60.9491,40.828,1153.6646
1284.2748,6.125,6.4892,2.4227,0.0161538,92.7542,91.263,0.28897,2.8609,7.2944,7.6316,61.068,40.828,1150.7906
1284.4272,6.125,6.4079,2.418,0.0213157,92.7197,90.0481,0.28947,2.8996,7.2917,7.5788,61.1869,40.828,1147.9166
1284.5796,6.125,6.3659,2.4162,0.025535,92.7644,90.3883,0.288123,2.9228,7.2866,7.5298,61.1607,40.828,1145.7798
1284.732,6.125,6.36,2.4168,0.0288922,92.8813,92.1507,0.285087,2.9319,7.2794,7.4843,61.0018,40.828,1144.3169
1284.8844,6.125,6.354,2.4175,0.0322494,92.9982,93.9132,0.282051,2.941,7.2721,7.4387,60.8429,40.828,1142.8541
1285.0368,6.125,6.3483,2.4184,0.032912,93.0997,95.4802,0.279768,2.9381,7.2595,7.3994,60.7019,40.828,1140.1389
1285.1892,6.125,6.3432,2.4199,0.0251102,93.1528,96.4329,0.279852,2.8975,7.23,7.3796,60.6171,40.828,1133.4894
1285.3416,6.125,6.3382,2.4214,0.0173083,93.206,97.3856,0.279937,2.857,7.2004,7.3598,60.5322,40.828,1126.84
1285.494,6.125,6.3332,2.4229,0.0095065,93.2591,98.3384,0.280021,2.8164,7.1709,7.34,60.4474,40.828,1120.1906
1285.6464,6.125,6.2981,2.4205,0.0092593,93.1877,95.5394,0.278096,2.8411,7.0966,7.2849,60.5967,40.828,1121.5868
1285.7988,6.125,6.2617,2.418,0.0093218,93.1111,92.5866,0.276089,2.8684,7.0205,7.2284,60.7555,40.828,1123.3129
1285.9512,6.125,6.2253,2.4155,0.0093842,93.0345,89.6339,0.274081,2.8956,6.9444,7.1718,60.9144,40.828,1125.0389
1286.1036,6.125,6.2314,2.417,0.0092608,92.9434,88.402,0.274179,2.9146,7.0011,7.228,60.9398,40.828,1128.1683
1286.256,6.125,6.2575,2.4204,0.0090499,92.8454,87.9808,0.275267,2.9297,7.1205,7.3373,60.9022,40.828,1131.9587
1286.4084,6.125,6.2837,2.4239,0.008839,92.7475,87.5595,0.276356,2.9449,7.2398,7.4466,60.8647,40.828,1135.7493
1286.5608,6.125,6.2896,2.4245,0.0087527,92.685,87.1834,0.276239,2.9494,7.2862,7.4881,60.7995,40.828,1139.1018
1286.7132,6.125,6.2652,2.4209,0.0088543,92.676,86.8752,0.274306,2.9379,7.2225,7.4273,60.6925,40.828,1141.7947
1286.8656,6.125,6.2408,2.4174,0.0089558,92.667,86.5671,0.272374,2.9265,7.1588,7.3666,60.5855,40.828,1144.4875
1287.018,6.125,6.221,2.4134,0.0090074,92.6536,86.4093,0.270166,2.9142,7.0984,7.3077,60.4699,40.828,1146.847
1287.1704,6.125,6.2357,2.4067,0.008686,92.6072,87.3747,0.265901,2.8957,7.0623,7.2628,60.2895,40.828,1146.7168
1287.3228,6.125,6.2503,2.4,0.0083645,92.5609,88.34,0.261637,2.8771,7.0262,7.2179,60.1091,40.828,1146.5865
1287.4752,6.125,6.2649,2.3933,0.0080431,92.5145,89.3054,0.257373,2.8585,6.9901,7.173,59.9286,40.828,1146.4564
1287.6276,6.125,6.2538,2.3969,0.0174504,92.4095,88.998,0.258585,2.8786,6.9485,7.1379,60.098,40.828,1150.0167
1287.78,6.125,6.2377,2.4025,0.0287485,92.293,88.4433,0.260861,2.9061,6.9058,7.1047,60.3354,40.828,1154.2943
1287.9324,6.125,6.2215,2.4081,0.0400467,92.1766,87.8886,0.263137,2.9337,6.863,7.0715,60.5727,40.828,1158.5719
1288.0848,6.125,6.1997,2.4122,0.0420388,92.1855,88.7353,0.266844,2.9675,6.8732,7.0783,60.7613,40.828,1156.3243
1288.2372,6.125,6.1733,2.4149,0.0366124,92.2943,90.6991,0.271693,3.0063,6.9256,7.1172,60.9111,40.828,1148.8749
1288.3896,6.125,6.1469,2.4177,0.0311861,92.403,92.663,0.276541,3.0452,6.978,7.156,61.0609,40.828,1141.4255
1288.542,6.125,6.1243,2.4187,0.0257398,92.4695,93.8962,0.279191,3.0602,7.0181,7.1867,61.1933,40.828,1134.2657
1288.6944,6.125,6.1118,2.4153,0.0202413,92.425,93.2089,0.276065,3.0129,7.0261,7.1961,61.2798,40.828,1127.8667
1288.8468,6.125,6.0993,2.4118,0.0147427,92.3805,92.5215,0.272939,2.9656,7.0341,7.2054,61.3663,40.828,1121.4678
1288.9992,6.125,6.0868,2.4084,0.0092442,92.3359,91.8342,0.269812,2.9183,7.042,7.2148,61.4528,40.828,1115.0688
1289.1516,6.125,6.0876,2.4039,0.0073307,92.4141,92.2745,0.274821,2.8786,6.9849,7.1474,61.379,40.828,1117.7596
1289.304,6.125,6.0884,2.3995,0.0054361,92.4928,92.7207,0.279873,2.8389,6.9274,7.0796,61.3043,40.828,1120.4984
1289.4564,6.125,6.0893,2.395,0.0035415,92.5716,93.1669,0.284925,2.7992,6.8698,7.0118,61.2296,40.828,1123.2372
1289.6088,6.125,6.0953,2.4004,0.0032156,92.5897,92.5751,0.284691,2.7796,6.8755,7.0104,61.1357,40.828,1120.2209
1289.7612,6.125,6.1034,2.4097,0.0035184,92.5835,91.5673,0.282338,2.7681,6.9065,7.0357,61.0341,40.828,1114.8983
1289.9136,6.125,6.1115,2.419,0.0038212,92.5773,90.5594,0.279986,2.7566,6.9376,7.0609,60.9324,40.828,1109.5758
1290.066,6.125,6.1219,2.4227,0.0044472,92.6934,90.6432,0.27732,2.7631,6.9287,7.0489,60.8836,40.828,1107.5618
1290.2184,6.125,6.1354,2.4189,0.0054965,92.9698,92.1559,0.274244,2.7932,6.8677,6.9881,60.9041,40.828,1109.8792
1290.3708,6.125,6.1488,2.4151,0.0065458,93.2461,93.6686,0.271167,2.8232,6.8067,6.9272,60.9246,40.828,1112.1964
1290.5232,6.125,6.1631,2.412,0.0084943,93.5353,95.074,0.269113,2.853,6.7388,6.859,60.9321,40.828,1114.1698
1290.6756,6.125,6.1816,2.4128,0.0154509,93.8964,95.8823,0.272755,2.8809,6.6324,6.7496,60.8678,40.828,1114.2277
1290.828,6.125,6.2002,2.4136,0.0224075,94.2574,96.6906,0.276398,2.9088,6.526,6.6403,60.8035,40.828,1114.2856
1290.9804,6.125,6.2187,2.4144,0.0293641,94.6184,97.4989,0.28004,2.9367,6.4196,6.5309,60.7392,40.828,1114.3435
1291.1328,6.125,6.2035,2.416,0.029784,94.4378,97.016,0.281706,2.9504,6.4083,6.5279,60.9252,40.828,1112.5897
1291.2852,6.125,6.1833,2.4178,0.0292392,94.1772,96.3425,0.283081,2.962,6.411,6.5406,61.1481,40.828,1110.5686
1291.4376,6.125,6.1631,2.4195,0.0286943,93.9166,95.669,0.284455,2.9737,6.4137,6.5534,61.371,40.828,1108.5474
1291.59,6.125,6.163,2.4212,0.0266238,93.8185,95.7988,0.282894,2.9784,6.4701,6.6174,61.5415,40.828,1106.959
1291.7424,6.125,6.1768,2.4228,0.0234954,93.8331,96.4856,0.2793,2.9784,6.5636,6.7169,61.6755,40.828,1105.6707
1291.8948,6.125,6.1907,2.4245,0.020367,93.8477,97.1724,0.275705,2.9783,6.6572,6.8165,61.8095,40.828,1104.3823
1292.0472,6.125,6.223,2.4253,0.0174305,94.1414,99.0876,0.27493,2.9746,6.6966,6.8668,61.8543,40.828,1105.5757
1292.1996,6.125,6.2963,2.4244,0.0149215,95.0571,103.7409,0.28044,2.9628,6.6152,6.8074,61.7,40.828,1112.3007
1292.352,6.125,6.3696,2.4235,0.0124125,95.9728,108.3942,0.28595,2.9509,6.5338,6.748,61.5457,40.828,1119.0256
1292.5044,6.125,6.4422,2.4227,0.0101373,96.86,112.8385,0.29143,2.9407,6.4512,6.6879,61.3899,40.828,1125.4413
1292.6568,6.125,6.491,2.4263,0.0157255,96.7885,110.2544,0.295885,2.983,6.3301,6.6038,61.183,40.828,1121.4536
1292.8092,6.125,6.5399,2.4299,0.0213136,96.7171,107.6703,0.300341,3.0254,6.209,6.5197,60.9761,40.828,1117.4659
1292.9616,6.125,6.5887,2.4335,0.0269018,96.6456,105.0862,0.304796,3.0677,6.0879,6.4356,60.7692,40.828,1113.4783
1293.114,6.125,6.5946,2.4309,0.0252505,96.2096,103.7706,0.306929,3.075,6.0875,6.4933,60.6909,40.828,1113.5828
1293.2664,6.125,6.586,2.4262,0.0211607,95.6509,102.8822,0.308279,3.0704,6.1278,6.5986,60.656,40.828,1115.0657
1293.4188,6.125,6.5774,2.4215,0.0170709,95.0921,101.9937,0.309629,3.0658,6.1681,6.704,60.621,40.828,1116.5486
1293.5712,6.125,6.5427,2.4277,0.0184658,93.5592,101.0011,0.306071,3.1045,6.2716,6.8772,60.6681,40.828,1117.9811
1293.7236,6.125,6.4783,2.4464,0.0261157,90.9152,99.8897,0.296917,3.1924,6.4471,7.1278,60.8088,40.828,1119.3558
1293.876,6.125,6.4139,2.465,0.0337656,88.2712,98.7782,0.287763,3.2803,6.6226,7.3785,60.9495,40.828,1120.7307
1294.0284,6.125,6.3665,2.4798,0.0403703,85.9575,97.7703,0.279927,3.3416,6.7688,7.585,61.0805,40.828,1121.1482
1294.1808,6.125,6.3934,2.4778,0.0424112,85.0861,97.2146,0.277844,3.2868,6.7869,7.5991,61.1697,40.828,1117.3859
1294.3332,6.125,6.4204,2.4759,0.0444521,84.2147,96.6589,0.275762,3.2319,6.805,7.6132,61.2588,40.828,1113.6235
1294.4856,6.125,6.4473,2.4739,0.0464929,83.3432,96.1032,0.27368,3.1771,6.8231,7.6273,61.348,40.828,1109.8612
1294.638,6.125,6.4038,2.5401,0.0468166,77.7783,91.698,0.24091,3.2151,7.8896,8.7916,61.1773,40.828,1105.6401
1294.7904,6.125,6.3529,2.6135,0.0469611,71.7236,86.8912,0.204938,3.2627,9.0654,10.0759,60.9795,40.828,1101.3712
1294.9428,6.125,6.3021,2.6868,0.0471056,65.6689,82.0843,0.168966,3.3103,10.2413,11.3602,60.7817,40.828,1097.1023
1295.0952,6.125,6.2834,2.6806,0.0470854,65.5917,81.3128,0.168851,3.3046,14.8156,16.2974,60.5759,40.828,1104.9186
1295.2476,6.125,6.2841,2.6266,0.0469664,69.106,82.9659,0.190282,3.267,21.4317,23.4295,60.3653,40.828,1119.9961
1295.4,6.125,6.2848,2.5726,0.0468473,72.6203,84.619,0.211713,3.2294,28.0478,30.5615,60.1547,40.828,1135.0737
1295.5524,6.125,6.3135,2.5263,0.0426326,77.1281,87.2291,0.233903,3.1895,29.6596,32.296,60.0557,40.828,1140.5979
1295.7048,6.125,6.3957,2.4948,0.0306019,83.5319,91.6655,0.25754,3.1453,21.7212,23.7297,60.1696,40.828,1127.8903
1295.8572,6.125,6.4779,2.4634,0.0185711,89.9357,96.1018,0.281178,3.101,13.7828,15.1634,60.2836,40.828,1115.1827
1296.0096,6.125,6.5531,2.4335,0.0071713,95.9558,100.3476,0.303574,3.0583,6.3389,7.1288,60.3895,40.828,1103.1864
1296.162,6.125,6.5235,2.4266,0.0051566,96.2666,101.7587,0.307491,3.0377,6.2489,7.0031,60.3758,40.828,1101.7692
1296.3144,6.125,6.4939,2.4197,0.0031419,96.5775,103.1699,0.311409,3.0172,6.1589,6.8774,60.3621,40.828,1100.3521
1296.4668,6.125,6.4643,2.4127,0.0011272,96.8883,104.581,0.315327,2.9966,6.069,6.7517,60.3484,40.828,1098.9348
1296.6192,6.125,6.426,2.4102,0.0011239,96.9803,103.4588,0.312349,2.9968,6.1357,6.7801,60.5197,40.828,1093.5897
1296.7716,6.125,6.3851,2.4088,0.0016809,97.0113,101.6311,0.307451,3.0029,6.2461,6.8513,60.7424,40.828,1087.1506
1296.924,6.125,6.3443,2.4074,0.0022378,97.0423,99.8033,0.302552,3.0089,6.3565,6.9226,60.9651,40.828,1080.7115
1297.0764,6.125,6.304,2.4046,0.0026065,97.0297,99.4531,0.297734,3.0082,6.3794,6.8912,60.9746,40.828,1077.4191
1297.2288,6.125,6.2643,2.4004,0.0027878,96.9737,100.5728,0.292994,3.0009,6.3152,6.7577,60.772,40.828,1077.2567
1297.3812,6.125,6.2245,2.3961,0.0029692,96.9178,101.6924,0.288255,2.9936,6.251,6.6242,60.5694,40.828,1077.0942
1297.5336,6.125,6.2032,2.3934,0.003155,96.8699,102.942,0.284402,2.9885,6.2052,6.5171,60.3894,40.828,1079.1605
1297.686,6.125,6.247,2.396,0.0033566,96.8508,104.651,0.283683,2.9914,6.224,6.5031,60.2897,40.828,1089.1071
1297.8384,6.125,6.2908,2.3986,0.0035582,96.8317,106.36,0.282965,2.9944,6.2428,6.4892,60.1899,40.828,1099.0535
1297.9908,6.125,6.3346,2.4012,0.0037598,96.8126,108.069,0.282246,2.9973,6.2616,6.4752,60.0902,40.828,1108.9999
1298.1432,6.125,6.3847,2.4069,0.0053699,96.6674,106.1443,0.282272,3.0051,6.2112,6.4367,60.0348,40.828,1102.9647
1298.2956,6.125,6.4352,2.4129,0.0070706,96.5141,103.9862,0.282345,3.0131,6.1564,6.3965,59.9823,40.828,1095.9028
1298.448,6.125,6.4857,2.4188,0.0087712,96.3609,101.828,0.282419,3.0212,6.1015,6.3564,59.9297,40.828,1088.8408
1298.6004,6.125,6.5099,2.4189,0.0091638,95.914,101.3176,0.283891,3.0111,6.1492,6.4164,60.0886,40.8435,1090.8856
1298.7528,6.125,6.5205,2.416,0.0088789,95.315,101.6605,0.286088,2.9916,6.2499,6.5284,60.357,40.867,1097.647
1298.9052,6.125,6.5312,2.413,0.0085941,94.716,102.0034,0.288285,2.9721,6.3507,6.6404,60.6254,40.8905,1104.4083
1299.0576,6.125,6.5476,2.4147,0.0105928,93.4811,102.0476,0.290619,2.9632,6.3876,6.6825,60.7849,40.912,1107.4591
1299.21,6.125,6.5735,2.424,0.0163498,91.1999,101.6002,0.29318,2.9719,6.3193,6.6096,60.7651,40.9302,1104.4027
1299.3624,6.125,6.5995,2.4333,0.0221068,88.9186,101.1529,0.295741,2.9807,6.2511,6.5367,60.7453,40.9485,1101.3463
1299.5148,6.125,6.6209,2.4421,0.0277028,86.9493,100.9656,0.297992,2.9908,6.2012,6.4832,60.7363,40.9631,1098.4902
1299.6672,6.125,6.5997,2.4466,0.0318016,87.8799,103.1965,0.297354,3.0137,6.3222,6.6108,60.8277,40.9435,1097.4972
1299.8196,6.125,6.5786,2.4511,0.0359004,88.8104,105.4274,0.296716,3.0366,6.4433,6.7385,60.9191,40.9239,1096.504
1299.972,6.125,6.5574,2.4556,0.0399992,89.741,107.6584,0.296078,3.0595,6.5643,6.8661,61.0105,40.9043,1095.511
1300.1244,6.125,6.5617,2.4449,0.0356516,91.8304,107.3486,0.296781,3.072,6.5494,6.8638,60.9369,40.9323,1095.979
1300.2768,6.125,6.5717,2.4309,0.0294029,94.1806,106.4669,0.297785,3.0822,6.5039,6.8323,60.8261,40.9709,1096.776
1300.4292,6.125,6.5818,2.4168,0.0231542,96.5307,105.5852,0.298789,3.0924,6.4584,6.8008,60.7153,41.0095,1097.573
1300.5816,6.125,6.5587,2.4173,0.0249734,97.4166,104.596,0.304038,3.1102,6.3971,6.741,60.6562,41.0275,1097.6195
