DEPTH,BS,CALI,DENS,DRHO,DTC,GR,GR_CORR,NEUT,NEUT_CORR,PEF,RESD,RESD_CORR,RESS,RESS_CORR,SP,TEMP,TENS
1085.088,8.5,8.9954,,,98.8759,97.6983,100.4064,,,,24.5931,24.4671,14.3024,14.5214,135.2192,37.2827,880.7301
1085.2404,8.5,8.9943,,,99.0989,97.9594,100.8628,,,,24.5939,24.4777,14.2075,14.4465,134.947,37.2828,883.1669
1085.3928,8.5,8.9932,,,99.3219,98.2204,101.3192,,,,24.5947,24.4883,14.1126,14.3716,134.6747,37.2829,885.6036
1085.5452,8.5,8.9915,,,99.4404,98.4695,101.6489,,,,24.5758,24.4736,14.0385,14.3062,134.4052,37.2827,887.051
1085.6976,8.5,8.9884,,,99.311,98.6905,101.678,,,,24.5102,24.399,14.0136,14.2633,134.142,37.2819,886.1516
1085.85,8.5,8.9854,,,99.1815,98.9114,101.7072,,,,24.4446,24.3243,13.9887,14.2205,133.8789,37.2811,885.2523
1086.0024,8.5,8.9823,,,99.051,99.1355,101.7432,,,,24.3714,24.2424,13.9618,14.1759,133.6115,37.2805,884.3162
1086.1548,8.5,8.9823,,,98.8521,99.5561,102.2048,,,,23.824,23.7154,13.8077,14.0245,133.0827,37.2924,881.0841
1086.3072,8.5,8.9823,,,98.6531,99.9766,102.6664,,,,23.2766,23.1883,13.6536,13.8731,132.5539,37.3044,877.8521
1086.4596,8.5,8.9823,,,98.4542,100.3972,103.128,,,,22.7291,22.6612,13.4995,13.7217,132.0251,37.3164,874.62
1086.612,8.5,8.9863,,,98.3748,100.5871,103.3905,,,,22.3176,22.2748,13.3233,13.5835,131.7292,37.3137,876.8589
1086.7644,8.5,8.9916,,,98.3387,100.6938,103.5813,,,,21.9551,21.9392,13.1391,13.45,131.5172,37.3058,881.0712
1086.9168,8.5,8.9969,,,98.3025,100.8006,103.7721,,,,21.5925,21.6035,12.9549,13.3166,131.3052,37.2978,885.2836
1087.0692,8.5,9.0011,,,98.3128,100.6286,103.6535,,,,21.8353,21.8319,13.1797,13.5075,131.471,37.2987,886.6824
1087.2216,8.5,9.0039,,,98.3791,100.1216,103.163,,,,22.8057,22.7386,13.8962,14.0884,132.091,37.3105,884.6984
1087.374,8.5,9.0067,,,98.4453,99.6145,102.6725,,,,23.7762,23.6452,14.6127,14.6693,132.711,37.3222,882.7145
1087.5264,8.5,9.0021,,,98.7774,99.1977,102.2373,,,,24.2664,24.0985,15.0469,15.0138,133.5162,37.3349,880.9473
1087.6788,8.5,8.9621,,,100.3783,99.211,102.0656,,,,22.4643,22.3886,14.1339,14.2302,135.2053,37.3523,880.2147
1087.8312,8.5,8.9221,,,101.9793,99.2244,101.8939,,,,20.6623,20.6786,13.2209,13.4466,136.8944,37.3697,879.482
1087.9836,8.5,8.8821,,,103.5802,99.2378,101.7223,,,,18.8602,18.9686,12.3079,12.663,138.5836,37.3871,878.7494
1088.136,8.5,8.8707,,,103.8109,100.1766,102.4743,,,,18.6667,18.7494,12.2344,12.5453,140.496,37.3805,879.153
1088.2884,8.5,8.8627,,,103.8763,101.2269,103.3377,,,,18.6671,18.7099,12.262,12.508,142.4354,37.3711,879.6936
1088.4408,8.5,8.8547,,,103.9417,102.2773,104.2011,,,,18.6676,18.6704,12.2897,12.4706,144.3748,37.3616,880.2343
1088.5932,8.5,8.8503,,,104.4783,101.0495,102.9533,,,,19.4689,19.4416,12.6338,12.7968,145.7715,37.3527,879.7979
1088.7456,8.5,8.8483,,,105.3142,98.3747,100.3646,,,,20.7789,20.7278,13.179,13.3541,146.8235,37.3442,878.741
1088.898,8.5,8.8462,,,106.15,95.7,97.7759,,,,22.0889,22.014,13.7243,13.9114,147.8755,37.3357,877.684
1089.0504,8.5,8.8448,,,106.7745,93.3786,95.5254,,,,23.4159,23.307,14.3135,14.4995,148.9117,37.3372,876.687
1089.2028,8.5,8.8448,,,106.9711,91.7727,93.9595,,,,24.7774,24.6137,14.9921,15.1501,149.916,37.3593,875.8114
1089.3552,8.5,8.8448,,,107.1677,90.1667,92.3935,,,,26.1389,25.9204,15.6706,15.8006,150.9203,37.3814,874.9357
1089.5076,8.5,8.8448,,,107.3532,88.5283,90.7845,,,,27.4628,27.1916,16.3345,16.4387,151.924,37.4023,874.2559
1089.66,8.5,8.8448,,,107.3272,86.2716,88.3544,,,,28.0698,27.7877,16.7212,16.8396,152.9145,37.4023,877.3065
1089.8124,8.5,8.8448,,,107.3012,84.0148,85.9243,,,,28.6767,28.3838,17.1078,17.2406,153.905,37.4023,880.3571
1089.9648,8.5,8.8448,,,107.2752,81.7581,83.4941,,,,29.2837,28.9798,17.4945,17.6415,154.8954,37.4023,883.4077
1090.1172,8.5,8.8448,,,107.108,82.0936,83.8659,,,,29.7321,29.4062,17.7176,17.8607,155.8969,37.4023,883.5873
1090.2696,8.5,8.8448,,,106.8983,83.2076,85.0793,,,,30.1329,29.7817,17.8917,18.0253,156.9017,37.4023,882.9047
1090.422,8.5,8.8448,,,106.6886,84.3216,86.2926,,,,30.5337,30.1572,18.0657,18.19,157.9065,37.4023,882.222
1090.5744,8.5,8.8448,,,106.645,86.2997,88.3194,,,,30.4641,30.0915,18.0974,18.2285,158.7274,37.3998,881.7817
1090.7268,8.5,8.8448,,,106.7757,89.1836,91.1989,,,,29.9014,29.5632,17.9797,18.1348,159.3556,37.3945,881.5952
1090.8792,8.5,8.8448,,,106.9064,92.0675,94.0784,,,,29.3387,29.0349,17.8621,18.0411,159.9838,37.3893,881.4088
1091.0316,8.5,8.8448,,,107.0729,94.1795,96.1478,,,,28.9318,28.6499,17.7906,17.9828,160.6559,37.3862,880.8372
1091.184,8.5,8.8448,,,107.3764,93.3411,95.12,,,,29.1205,28.8129,17.8953,18.0601,161.4957,37.3915,878.7933
1091.3364,8.5,8.8447,,,107.6799,92.5027,94.0923,,,,29.3092,28.9759,18.0001,18.1374,162.3355,37.3967,876.7495
1091.4888,8.5,8.8447,,,107.9834,91.6643,93.0645,,,,29.4979,29.1388,18.1049,18.2146,163.1754,37.402,874.7056
1091.6412,8.5,8.8447,,,108.0242,91.0751,92.7557,,,,29.0725,28.7529,17.9609,18.1004,163.5553,37.3927,879.9322
1091.7936,8.5,8.8448,,,108.0442,90.5056,92.5039,,,,28.5984,28.3235,17.7972,17.9709,163.8987,37.3822,885.7354
1091.946,8.5,8.8448,,,108.0642,89.9362,92.2522,,,,28.1243,27.8941,17.6335,17.8415,164.2422,37.3718,891.5386
1092.0984,8.5,8.8448,,,108.0446,92.2278,94.5111,,,,28.2914,28.0518,17.6692,17.8705,164.694,37.3748,892.1462
1092.2508,8.5,8.8448,,,108.0033,96.0895,98.1479,,,,28.8105,28.5318,17.8144,17.9865,165.2052,37.3853,889.9026
1092.4032,8.5,8.8448,,,107.962,99.9512,101.7847,,,,29.3295,29.0117,17.9595,18.1024,165.7164,37.3957,887.6589
1092.5556,8.5,8.8448,,,107.8994,100.2872,102.0407,,,,29.7197,29.3811,18.0484,18.1794,166.1512,37.4023,886.9648
1092.708,8.5,8.8448,,,107.7994,94.485,96.4106,,,,29.8856,29.5581,18.0394,18.1885,166.453,37.4023,888.9689
1092.8604,8.5,8.8448,,,107.6995,88.6829,90.7806,,,,30.0514,29.735,18.0304,18.1976,166.7547,37.4023,890.9728
1093.0128,8.5,8.8449,,,107.6271,83.332,85.5677,,,,30.2341,29.9261,18.0311,18.2141,167.0543,37.4023,892.5276
1093.1652,8.5,8.8451,,,107.8545,82.9029,84.9051,,,,30.6003,30.272,18.1386,18.3107,167.33,37.4023,889.1835
1093.3176,8.5,8.8454,,,108.082,82.4738,84.2424,,,,30.9664,30.6178,18.2461,18.4072,167.6058,37.4023,885.8393
1093.47,8.5,8.8456,,,108.3095,82.0447,83.5798,,,,31.3325,30.9636,18.3536,18.5038,167.8815,37.4023,882.4952
1093.6224,8.5,8.8511,,,108.2431,80.7347,82.262,,,,31.5852,31.2017,18.4207,18.571,168.3273,37.4023,883.9324
1093.7748,8.5,8.8578,,,108.1047,79.2087,80.7836,,,,31.8101,31.4134,18.4778,18.631,168.8148,37.4023,886.5416
1093.9272,8.5,8.8645,,,107.9663,77.6828,79.3052,,,,32.035,31.6251,18.5349,18.691,169.3024,37.4023,889.1508
1094.0796,8.5,8.8678,,,107.7677,76.6866,78.3854,,,,31.9256,31.5219,18.5219,18.6844,169.9275,37.4025,890.6304
1094.232,8.5,8.8678,,,107.514,76.175,77.9764,,,,31.5106,31.1307,18.4449,18.6169,170.6785,37.4028,891.077
1094.3844,8.5,8.8678,,,107.2604,75.6633,77.5675,,,,31.0955,30.7394,18.3678,18.5494,171.4294,37.4031,891.5236
1094.5368,8.5,8.8678,,,107.0711,75.6524,77.6237,,,,30.7472,30.4084,18.2958,18.4831,172.1898,37.4033,891.6695
1094.6892,8.5,8.8678,,,107.0842,77.2143,79.1413,,,,30.6084,30.2664,18.2398,18.4205,172.9797,37.403,890.8708
1094.8416,8.5,8.8678,,,107.0974,78.7763,80.6589,,,,30.4695,30.1244,18.1838,18.3579,173.7696,37.4027,890.0721
1094.994,8.5,8.8678,,,107.1105,80.3382,82.1765,,,,30.3307,29.9825,18.1277,18.2953,174.5596,37.4024,889.2734
1095.1464,8.5,8.8669,,,106.9509,83.2718,85.0454,,,,30.0096,29.6834,18.0907,18.2796,175.1734,37.4023,887.7487
1095.2988,8.5,8.866,,,106.7843,86.2615,87.9697,,,,29.6811,29.3778,18.0545,18.2659,175.7801,37.4023,886.1942
1095.4512,8.5,8.8652,,,106.6176,89.2512,90.894,,,,29.3526,29.0723,18.0182,18.2521,176.3868,37.4023,884.6398
1095.6036,8.5,8.8607,,,106.2915,87.4127,89.0741,,,,29.5882,29.2847,18.2144,18.4066,176.7488,37.4023,886.5176
1095.756,8.5,8.8546,,,105.8903,83.2999,85.0195,,,,30.0895,29.7411,18.5201,18.6403,176.9956,37.4023,890.0123
1095.9084,8.5,8.8485,,,105.4891,79.1872,80.965,,,,30.5907,30.1976,18.8257,18.874,177.2425,37.4023,893.5068
1096.0608,8.5,8.8448,,,105.2155,76.4427,78.2253,,,,30.3219,29.9359,18.7346,18.7756,177.4713,37.4023,894.3253
1096.2132,8.5,8.8448,,,105.1344,75.7598,77.4666,,,,28.8929,28.5925,18.0455,18.1767,177.673,37.4023,891.1118
1096.3656,8.5,8.8448,,,105.0533,75.0768,76.7079,,,,27.464,27.2492,17.3564,17.5778,177.8748,37.4023,887.8983
1096.518,8.5,8.8448,,,105.0322,74.7816,76.3491,,,,26.2291,26.0885,16.7666,17.0628,178.0628,37.4023,885.0677
1096.6704,8.5,8.8448,,,105.4595,77.3817,78.9766,,,,26.4438,26.2926,16.9173,17.1739,178.1476,37.4023,885.0964
1096.8228,8.5,8.8448,,,105.8869,79.9817,81.604,,,,26.6585,26.4968,17.0681,17.2851,178.2324,37.4023,885.125
1096.9752,8.5,8.8448,,,106.3143,82.5817,84.2314,,,,26.8732,26.7009,17.2189,17.3963,178.3173,37.4023,885.1536
1097.1276,8.5,8.8448,,,106.7152,81.8616,83.5841,,,,27.7979,27.5748,17.5418,17.699,178.2688,37.4023,885.1939
1097.28,8.5,8.8448,,,107.1109,80.4962,82.3003,,,,28.8605,28.5789,17.898,18.0389,178.1944,37.4023,885.2365
1097.4324,8.5,8.8448,,,107.5067,79.1309,81.0165,,,,29.9232,29.583,18.2542,18.3788,178.1199,37.4023,885.2791
1097.5848,8.5,8.8448,,,107.6731,78.626,80.5032,,,,30.424,30.0603,18.387,18.509,178.2745,37.4023,884.9143
1097.7372,8.5,8.8448,,,107.6567,78.8072,80.6041,,,,30.4768,30.1175,18.3416,18.4719,178.6115,37.4023,884.2246
1097.8896,8.5,8.8448,,,107.6404,78.9884,80.705,,,,30.5297,30.1747,18.2963,18.4348,178.9485,37.4023,883.5349
1098.042,8.5,8.8448,,,107.616,79.3799,81.03,,,,30.4507,30.1041,18.2149,18.363,179.422,37.4023,883.8109
1098.1944,8.5,8.8448,,,107.5704,80.3241,81.9439,,,,30.0254,29.6975,18.039,18.1999,180.2546,37.4023,886.6247
1098.3468,8.5,8.8448,,,107.5248,81.2682,82.8578,,,,29.6002,29.291,17.8631,18.0368,181.0872,37.4023,889.4386
1098.4992,8.5,8.8448,,,107.4792,82.2124,83.7718,,,,29.1749,28.8844,17.6872,17.8737,181.9198,37.4023,892.2525
1098.6516,8.5,8.8448,,,107.1567,81.5717,83.1883,,,,28.9858,28.7034,17.6866,17.8909,182.3026,37.4081,889.3589
1098.804,8.5,8.8448,,,106.8329,80.9225,82.5969,,,,28.7979,28.5235,17.6869,17.909,182.6832,37.4139,886.4352
1098.9564,8.5,8.8448,,,106.509,80.2734,82.0055,,,,28.61,28.3437,17.6872,17.9271,183.0637,37.4197,883.5114
1099.1088,8.5,8.8479,,,106.1699,81.4129,83.1956,,,,29.0846,28.7904,18.0503,18.2532,183.2833,37.4179,886.6124
1099.2612,8.5,8.8523,,,105.8247,83.2691,85.0996,,,,29.8247,29.4882,18.5588,18.7028,183.4384,37.4131,892.1277
1099.4136,8.5,8.8567,,,105.4794,85.1254,87.0037,,,,30.5648,30.1859,19.0674,19.1523,183.5936,37.4083,897.6431
1099.566,8.5,8.8653,,,104.9078,86.4721,88.433,,,,30.7798,30.3946,19.2312,19.3084,183.7609,37.4063,898.8239
1099.7184,8.5,8.8796,,,104.0398,87.152,89.2411,,,,30.3075,29.963,18.9437,19.0803,183.9444,37.4079,894.3303
1099.8708,8.5,8.8939,,,103.1718,87.8319,90.0492,,,,29.8353,29.5314,18.6561,18.8523,184.1278,37.4096,889.8367
1100.0232,8.5,8.9053,,,102.668,88.1151,90.4196,,,,29.4143,29.146,18.4151,18.6599,184.3431,37.4114,887.0691
1100.1756,8.5,8.9004,,,104.1929,86.1893,88.3527,,,,29.2792,29.0175,18.4328,18.6664,184.7357,37.4139,893.9131
1100.328,8.5,8.8954,,,105.7177,84.2635,86.2859,,,,29.144,28.889,18.4504,18.6728,185.1282,37.4164,900.7571
1100.4804,8.5,8.8905,,,107.2425,82.3377,84.219,,,,29.0089,28.7605,18.4681,18.6793,185.5208,37.419,907.6012
1100.6328,8.5,8.89,,,107.4538,81.2032,83.1162,,,,29.2848,29.0286,18.7665,18.9679,185.9093,37.4184,902.8539
1100.7852,8.5,8.8903,,,107.4712,80.1856,82.1556,,,,29.6214,29.3552,19.1063,19.2981,186.2971,37.4173,896.3959
1100.9376,8.5,8.8906,,,107.4886,79.1679,81.1949,,,,29.958,29.6818,19.446,19.6284,186.685,37.4162,889.9379
1101.09,8.5,8.8906,,,107.2618,79.7361,81.704,,,,30.1904,29.8965,19.6111,19.7828,186.9122,37.4233,887.5521
1101.2424,8.5,8.8905,,,106.8657,81.4039,83.2321,,,,30.3505,30.0337,19.6549,19.8154,187.0281,37.436,887.9896
1101.3948,8.5,8.8904,,,106.4696,83.0716,84.7601,,,,30.5107,30.1708,19.6988,19.848,187.144,37.4487,888.4271
1101.5472,8.5,8.8904,,,105.3309,83.2085,84.8697,,,,30.6401,30.2866,19.6927,19.8405,187.3829,37.4589,889.7362
1101.6996,8.5,8.8905,,,102.537,79.9337,81.8181,,,,30.7008,30.3551,19.5751,19.7439,187.8961,37.4635,892.988
1101.852,8.5,8.8906,,,99.7431,76.6589,78.7664,,,,30.7615,30.4235,19.4576,19.6473,188.4093,37.4681,896.2397
1102.0044,8.5,8.8906,,,97.1132,73.528,75.8489,,,,30.8038,30.4743,19.338,19.5485,188.9265,37.4724,899.2057
1102.1568,8.5,8.89,,,99.9974,75.2369,77.4454,,,,30.2294,29.9311,19.1529,19.3755,189.5761,37.4645,892.5609
1102.3092,8.5,8.8893,,,102.8817,76.9459,79.0419,,,,29.6549,29.3879,18.9678,19.2026,190.2258,37.4567,885.9161
1102.4616,8.5,8.8887,,,105.766,78.6548,80.6383,,,,29.0804,28.8446,18.7827,19.0296,190.8754,37.4489,879.2713
1102.614,8.5,8.8938,,,107.0936,80.1484,82.0892,,,,28.6947,28.4563,18.6812,18.9023,191.3696,37.4551,882.5351
1102.7664,8.5,8.9009,,,107.8969,81.5695,83.4911,,,,28.3725,28.1201,18.6079,18.7904,191.8114,37.4662,889.1364
1102.9188,8.5,8.908,,,108.7002,82.9907,84.8929,,,,28.0504,27.784,18.5345,18.6785,192.2533,37.4772,895.7378
1103.0712,8.5,8.9146,,,108.9791,82.328,84.2605,,,,27.7695,27.5097,18.3203,18.4698,192.4635,37.4833,896.4736
1103.2236,8.5,8.9208,,,108.66,79.2888,81.3079,,,,27.5358,27.306,17.9454,18.1508,192.4098,37.4839,890.5198
1103.376,8.5,8.9269,,,108.3409,76.2496,78.3554,,,,27.3021,27.1023,17.5704,17.8318,192.356,37.4845,884.5662
1103.5284,8.5,8.9319,,,108.0338,73.4168,75.5608,,,,27.2405,27.0585,17.2937,17.5923,192.3149,37.4871,880.6663
1103.6808,8.5,8.9319,,,107.779,71.485,73.4557,,,,27.9307,27.7132,17.4457,17.6997,192.3291,37.4986,885.7343
1103.8332,8.5,8.9319,,,107.5242,69.5532,71.3507,,,,28.6208,28.3678,17.5977,17.8071,192.3434,37.5101,890.8021
1103.9856,8.5,8.9319,,,107.2694,67.6214,69.2457,,,,29.311,29.0224,17.7497,17.9145,192.3577,37.5215,895.87
1104.138,8.5,8.9302,,,107.2765,67.5815,69.2342,,,,29.1666,28.8918,17.5805,17.7573,192.3621,37.5146,893.411
1104.2904,8.5,8.9282,,,107.3109,67.7392,69.4411,,,,28.9352,28.6792,17.3777,17.5724,192.3656,37.5058,890.1666
1104.4428,8.5,8.9263,,,107.3454,67.8968,69.648,,,,28.7037,28.4667,17.175,17.3875,192.369,37.4969,886.9222
1104.5952,8.5,8.9104,,,107.5586,68.5333,70.2402,,,,28.5446,28.3129,16.9929,17.2051,192.2228,37.4926,885.5967
1104.7476,8.5,8.886,,,107.8792,69.4576,71.0637,,,,28.4288,28.1945,16.8231,17.0243,191.9867,37.4911,885.4241
1104.9,8.5,8.8616,,,108.1998,70.3819,71.8872,,,,28.3131,28.0762,16.6534,16.8434,191.7505,37.4895,885.2515
1105.0524,8.5,8.8456,,,108.3745,70.3884,71.8711,,,,28.1871,27.9472,16.5068,16.6874,191.464,37.486,886.9064
1105.2048,8.5,8.8453,,,108.2707,68.6432,70.2525,,,,28.0413,27.7979,16.4041,16.5789,191.0813,37.479,892.0491
1105.3572,8.5,8.8451,,,108.1669,66.8979,68.6339,,,,27.8956,27.6486,16.3015,16.4704,190.6986,37.4719,897.1917
1105.5096,8.5,8.8448,,,108.0482,65.5016,67.3478,,,,27.7521,27.5025,16.2024,16.3661,190.3347,37.4661,901.676
1105.662,8.5,8.8448,,,107.7082,69.2942,71.0072,,,,27.6428,27.4038,16.155,16.3246,190.2505,37.4779,896.3692
1105.8144,8.5,8.8448,,,107.3682,73.0869,74.6665,,,,27.5334,27.3051,16.1077,16.2832,190.1663,37.4897,891.0624
1105.9668,8.5,8.8448,,,107.0283,76.8795,78.3259,,,,27.4241,27.2064,16.0604,16.2418,190.0821,37.5015,885.7555
1106.1192,8.5,8.8448,,,106.7681,77.3639,78.7731,,,,27.5586,27.3222,16.0994,16.2517,189.7825,37.5089,889.5919
1106.2716,8.5,8.8448,,,106.5301,76.9268,78.3256,,,,27.761,27.4978,16.1624,16.2759,189.423,37.5151,895.9749
1106.424,8.5,8.8448,,,106.2921,76.4898,77.8781,,,,27.9635,27.6733,16.2255,16.3002,189.0635,37.5213,902.3579
1106.5764,8.5,8.8448,,,106.042,75.3126,76.8033,,,,27.4126,27.1424,15.9429,16.031,188.5617,37.5244,901.527
1106.7288,8.5,8.8448,,,105.7797,73.3993,75.1044,,,,26.1122,25.9086,15.3166,15.4698,187.9183,37.5244,893.5199
1106.8812,8.5,8.8448,,,105.5175,71.486,73.4055,,,,24.8119,24.6748,14.6903,14.9087,187.2748,37.5244,885.5128
1107.0336,8.5,8.8439,,,105.2609,71.4509,73.4723,,,,23.7999,23.7082,14.2274,14.484,186.7071,37.522,881.1956
1107.186,8.5,8.8397,,,105.0245,78.0566,79.7822,,,,23.8071,23.6864,14.3421,14.5416,186.407,37.5111,889.925
1107.3384,8.5,8.8355,,,104.788,84.6624,86.0921,,,,23.8143,23.6646,14.4568,14.5991,186.1068,37.5002,898.6544
1107.4908,8.5,8.8313,,,104.5516,91.2682,92.402,,,,23.8215,23.6427,14.5716,14.6567,185.8067,37.4893,907.3837
1107.6432,8.5,8.8311,,,105.524,90.0352,91.3579,,,,23.7667,23.6051,14.4311,14.548,185.5431,37.4989,901.0521
1107.7956,8.5,8.8311,,,106.5741,88.2987,89.8414,,,,23.7078,23.5664,14.2743,14.4286,185.2818,37.5098,893.7528
1107.948,8.5,8.8311,,,107.6242,86.5622,88.3248,,,,23.6489,23.5277,14.1174,14.3093,185.0206,37.5207,886.4535
1108.1004,8.5,8.8311,,,108.0711,85.4456,87.2402,,,,23.8557,23.721,14.1114,14.29,184.491,37.5244,887.2738
1108.2528,8.5,8.8311,,,108.2055,84.6501,86.3793,,,,24.1999,24.0345,14.1834,14.3225,183.8223,37.5244,892.2994
1108.4052,8.5,8.8311,,,108.3399,83.8546,85.5183,,,,24.5442,24.348,14.2555,14.355,183.1537,37.5244,897.325
1108.5576,8.5,8.8311,,,108.0431,83.4682,85.1468,,,,24.3597,24.1635,14.1616,14.2432,182.3048,37.5244,901.15
1108.71,8.5,8.8311,,,107.0366,83.755,85.5807,,,,23.3048,23.1592,13.7944,13.8938,181.1594,37.5244,902.9988
1108.8624,8.5,8.8311,,,106.0302,84.0418,86.0145,,,,22.25,22.155,13.4273,13.5444,180.014,37.5244,904.8477
1109.0148,8.5,8.8311,,,105.0774,84.6186,86.7137,,,,21.2264,21.1783,13.0527,13.188,178.8592,37.5256,905.8755
1109.1672,8.5,8.8311,,,104.6235,87.892,89.8791,,,,20.493,20.4576,12.609,12.7665,177.6172,37.5375,899.27
1109.3196,8.5,8.8311,,,104.1696,91.1654,93.0445,,,,19.7597,19.737,12.1654,12.345,176.3752,37.5495,892.6645
1109.472,8.5,8.8311,,,103.7157,94.4389,96.2099,,,,19.0263,19.0163,11.7218,11.9235,175.1332,37.5614,886.059
1109.6244,8.5,8.8363,,,103.5166,95.4653,97.335,,,,18.9979,18.979,11.6544,11.837,174.2573,37.5539,889.6245
1109.7768,8.5,8.8427,,,103.375,95.9861,98.0009,,,,19.1281,19.0954,11.6717,11.8259,173.4638,37.5419,895.4792
1109.9292,8.5,8.8491,,,103.2333,96.5069,98.6667,,,,19.2582,19.2119,11.689,11.8148,172.6703,37.53,901.3339
1110.0816,8.5,8.8547,,,102.749,97.5088,99.7386,,,,19.2213,19.1759,11.6241,11.755,171.8791,37.5244,901.7774
1110.234,8.5,8.8594,,,101.9674,98.9281,101.1629,,,,19.0393,19.0076,11.4878,11.6529,171.0897,37.5244,897.5259
1110.3864,8.5,8.8642,,,101.1858,100.3475,102.5871,,,,18.8573,18.8393,11.3516,11.5508,170.3003,37.5244,893.2743
1110.5388,8.5,8.8678,,,100.5019,101.2515,103.4936,,,,18.8534,18.8369,11.3275,11.5399,169.6913,37.5244,892.8501
1110.6912,8.5,8.8678,,,100.104,100.6471,102.8844,,,,19.371,19.3202,11.6318,11.796,169.6105,37.5244,903.6316
1110.8436,8.5,8.8678,,,99.7061,100.0426,102.2751,,,,19.8886,19.8035,11.9361,12.0521,169.5296,37.5244,914.4131
1110.996,8.5,8.8678,,,99.3083,99.4381,101.6658,,,,20.4062,20.2868,12.2404,12.3081,169.4488,37.5244,925.1947
1111.1484,8.5,8.87,,,99.7897,99.5307,101.8018,,,,20.0176,19.9255,12.064,12.1574,169.3556,37.5244,914.0331
1111.3008,8.5,8.8723,,,100.2948,99.642,101.9578,,,,19.6046,19.5415,11.8746,11.9956,169.262,37.5244,902.28
1111.4532,8.5,8.8746,,,100.8,99.7534,102.1138,,,,19.1915,19.1574,11.6852,11.8339,169.1684,37.5244,890.527
1111.6056,8.5,8.8756,,,101.5018,99.8142,102.1204,,,,18.634,18.6185,11.3952,11.5568,169.0236,37.5244,887.6873
1111.758,8.5,8.8761,,,102.2907,99.8527,102.0608,,,,18.0124,18.0109,11.0605,11.2285,168.8562,37.5244,888.7977
1111.9104,8.5,8.8766,,,103.0796,99.8912,102.0012,,,,17.3908,17.4033,10.7258,10.9003,168.6887,37.5244,889.9082
1112.0628,8.5,8.8853,,,103.3025,99.4153,101.5825,,,,17.0372,17.0592,10.5275,10.711,168.2283,37.525,892.071
1112.2152,8.5,8.9057,,,102.7179,98.2054,100.6515,,,,17.0662,17.0911,10.5238,10.7199,167.3497,37.5265,895.7354
1112.3676,8.5,8.9261,,,102.1333,96.9955,99.7205,,,,17.0951,17.1229,10.5202,10.7288,166.4711,37.528,899.3997
1112.52,8.5,8.9451,,,101.58,96.8655,99.8311,,,,17.1722,17.2014,10.5548,10.7723,165.5857,37.5291,901.9435
1112.6724,8.5,8.9556,,,101.2336,103.8848,106.8368,,,,17.5676,17.5877,10.8427,11.0449,164.6555,37.5276,897.0698
1112.8248,8.5,8.966,,,100.8872,110.904,113.8425,,,,17.963,17.974,11.1306,11.3175,163.7253,37.5261,892.1962
1112.9772,8.5,8.9764,,,100.5408,117.9232,120.8482,,,,18.3584,18.3603,11.4185,11.5901,162.795,37.5246,887.3224
1113.1296,8.5,8.9825,,,100.1499,114.5644,117.5993,,,,18.4841,18.4875,11.4719,11.6561,161.4534,37.5385,891.4564
1113.282,8.5,8.9878,,,99.7512,109.3798,112.5463,,,,18.5623,18.569,11.484,11.6857,160.0394,37.5551,897.1749
1113.4344,8.5,8.9932,,,99.3524,104.1953,107.4934,,,,18.6405,18.6506,11.4961,11.7154,158.6253,37.5717,902.8934
1113.5868,8.5,8.9971,,,99.271,101.2636,104.5837,,,,18.75,18.7593,11.5397,11.7623,157.4737,37.5829,902.7072
1113.7392,8.5,9.0001,,,99.4295,100.0346,103.2938,,,,18.8832,18.8884,11.607,11.8221,156.5203,37.5901,898.0582
1113.8916,8.5,9.0031,,,99.5879,98.8055,102.0039,,,,19.0164,19.0175,11.6744,11.882,155.5669,37.5973,893.4093
1114.044,8.5,9.0028,,,99.7744,99.3637,102.4516,,,,19.0562,19.0576,11.6971,11.9026,154.7652,37.6025,889.708
1114.1964,8.5,8.9945,,,100.0302,104.325,107.1803,,,,18.8658,18.8783,11.6099,11.8265,154.3368,37.6026,888.3414
1114.3488,8.5,8.9861,,,100.2859,109.2863,111.909,,,,18.6754,18.699,11.5227,11.7504,153.9084,37.6027,886.9747
1114.5012,8.5,8.9779,,,100.5391,114.1698,116.5636,,,,18.4879,18.5224,11.437,11.6756,153.484,37.6028,885.6534
1114.6536,8.5,8.9772,,,100.462,109.2545,111.8957,,,,18.6645,18.685,11.5375,11.7628,153.5576,37.5975,890.0502
1114.806,8.5,8.9766,,,100.3849,104.3391,107.2278,,,,18.8412,18.8475,11.638,11.85,153.6312,37.5922,894.4471
1114.9584,8.5,8.9759,,,100.3078,99.4238,102.5599,,,,19.0178,19.01,11.7384,11.9372,153.7048,37.5869,898.8439
1115.1108,8.5,8.9632,,,100.2859,98.9778,101.9607,,,,19.0348,19.0225,11.775,11.9652,153.729,37.5869,903.3977
1115.2632,8.5,8.9459,,,100.2848,100.2099,102.889,,,,18.9919,18.9786,11.7875,11.9711,153.7347,37.5889,908.0104
1115.4156,8.5,8.9287,,,100.2836,101.442,103.8173,,,,18.9491,18.9347,11.8001,11.9769,153.7404,37.5909,912.6232
1115.568,8.5,8.9209,,,100.2429,100.4603,102.7613,,,,18.8694,18.8566,11.7829,11.9623,153.627,37.5918,916.3624
1115.7204,8.5,8.9248,,,100.1532,96.7308,99.2425,,,,18.7441,18.7363,11.7289,11.9225,153.3658,37.5913,919.0175
