DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TEMP,TENS
794.6136,8.5,8.9505,2.2722,-0.0017746,112.0119,94.3306,0.368832,2.763,18.0141,15.2609,8.5664,-236.1769,36.2429,1164.3553
794.766,8.5,9.0434,2.2958,0.0001512,111.059,98.1799,0.368206,2.8332,17.5581,14.9931,8.5799,-237.2704,36.2429,1159.6832
794.9184,8.5,9.1364,2.3193,0.0020769,110.1062,102.0293,0.36758,2.9035,17.1022,14.7253,8.5933,-238.3638,36.2429,1155.0112
795.0708,8.5,9.1791,2.3302,0.0017476,109.774,105.4814,0.363101,2.9289,16.692,14.4486,8.5344,-239.3507,36.2429,1152.1738
795.2232,8.5,9.1638,2.3264,-0.0011807,110.1573,108.4756,0.354183,2.9027,16.3346,14.1617,8.392,-240.2149,36.2429,1151.4509
795.3756,8.5,9.1485,2.3225,-0.0041091,110.5406,111.4699,0.345264,2.8764,15.9773,13.8748,8.2496,-241.079,36.2429,1150.7281
795.528,8.5,9.1476,2.3196,-0.0061748,110.794,113.3163,0.339441,2.8565,15.7222,13.6608,8.1122,-241.9918,36.2429,1149.8391
795.6804,8.5,9.2103,2.3203,-0.0044081,110.4704,110.0635,0.347368,2.8643,15.9213,13.771,7.997,-243.1207,36.2429,1148.2119
795.8328,8.5,9.273,2.3211,-0.0026413,110.1469,106.8106,0.355294,2.8722,16.1205,13.8811,7.8819,-244.2496,36.2429,1146.5847
795.9852,8.5,9.3357,2.3219,-0.0008745,109.8233,103.5578,0.363221,2.88,16.3196,13.9912,7.7667,-245.3786,36.2429,1144.9575
796.1376,8.5,9.3925,2.3279,0.0002972,109.5751,106.7199,0.355976,2.8817,16.3579,13.9749,7.8231,-245.4708,36.2429,1156.042
796.29,8.5,9.4485,2.3344,0.0014049,109.335,110.572,0.347099,2.8827,16.3789,13.9451,7.898,-245.4515,36.2429,1168.4935
796.4424,8.5,9.5046,2.341,0.0025126,109.0948,114.4241,0.338223,2.8837,16.3999,13.9152,7.9729,-245.4323,36.2429,1180.9452
796.5948,8.5,9.5101,2.3395,0.002565,109.0038,112.4014,0.33725,2.8816,16.2535,13.7708,8.0595,-245.5446,36.2429,1179.1267
796.7472,8.5,9.485,2.3333,0.0019762,109.0032,106.8091,0.34108,2.8776,16.0054,13.5569,8.1533,-245.737,36.2429,1168.6381
796.8996,8.5,9.4598,2.327,0.0013875,109.0027,101.2168,0.34491,2.8736,15.7574,13.343,8.2471,-245.9293,36.2429,1158.1493
797.052,8.5,9.4808,2.3238,0.0008868,109.0635,98.8199,0.348515,2.8706,15.7545,13.3633,8.3932,-246.2097,36.2429,1153.198
797.2044,8.5,9.5908,2.3267,0.0005562,109.2426,102.5928,0.351686,2.8695,16.2249,13.8358,8.6401,-246.6598,36.2429,1158.9381
797.3568,8.5,9.7008,2.3296,0.0002255,109.4216,106.3656,0.354857,2.8684,16.6954,14.3083,8.887,-247.11,36.2429,1164.6783
797.5092,8.5,9.799,2.3317,-3.21e-05,109.5941,109.8936,0.357229,2.8665,17.0726,14.6944,9.0978,-247.5314,36.2429,1170.4376
797.6616,8.5,9.7128,2.3223,0.0008466,109.6635,109.6116,0.34717,2.8509,15.9977,13.7357,8.7469,-247.5052,36.2429,1176.4941
797.814,8.5,9.6266,2.3129,0.0017252,109.7329,109.3295,0.337112,2.8353,14.9229,12.7769,8.3961,-247.4789,36.2429,1182.5508
797.9664,8.5,9.5404,2.3035,0.0026039,109.8022,109.0475,0.327053,2.8197,13.8481,11.8182,8.0452,-247.4527,36.2429,1188.6073
798.1188,8.5,9.5409,2.3063,0.0019822,110.042,107.816,0.329492,2.841,14.4518,12.3733,8.2903,-247.9599,36.2429,1183.3289
798.2712,8.5,9.5658,2.3127,0.0009362,110.3299,106.3159,0.335465,2.8729,15.5303,13.3566,8.7039,-248.618,36.2429,1174.8446
798.4236,8.5,9.5908,2.3191,-0.0001099,110.6179,104.8159,0.341438,2.9047,16.6088,14.3398,9.1175,-249.2762,36.2429,1166.3602
798.576,8.5,9.6151,2.3226,1.6e-06,110.757,102.6737,0.344572,2.9263,16.9562,14.6773,9.3692,-249.7533,36.2429,1164.4031
798.7284,8.5,9.6387,2.3232,0.0012768,110.7464,99.8859,0.344854,2.9375,16.5686,14.3658,9.4583,-250.0485,36.2429,1169.0073
798.8808,8.5,9.6624,2.3238,0.0025519,110.7359,97.098,0.345135,2.9488,16.181,14.0543,9.5473,-250.3438,36.2429,1173.6116
799.0332,8.5,9.664,2.3297,0.0056332,110.0553,94.2928,0.344161,2.9554,15.9563,13.8714,9.6229,-250.7154,36.2429,1175.7148
799.1856,8.5,9.5868,2.3543,0.0151993,106.9693,91.4248,0.33868,2.9454,16.3164,14.1504,9.6502,-251.3613,36.2429,1168.838
799.338,8.5,9.5095,2.379,0.0247654,103.8833,88.5568,0.333198,2.9353,16.6765,14.4293,9.6775,-252.0072,36.2429,1161.9612
799.4904,8.5,9.4323,2.4036,0.0343315,100.7974,85.6888,0.327717,2.9252,17.0366,14.7082,9.7048,-252.6531,36.2429,1155.0844
799.6428,8.5,9.4492,2.4019,0.0338452,98.9395,88.8619,0.303039,2.9593,16.3849,14.2197,9.4183,-253.3559,36.2429,1150.3508
799.7952,8.5,9.4725,2.3984,0.0326832,97.1643,92.4412,0.277069,2.9964,15.6652,13.6797,9.1108,-254.0625,36.2429,1145.7614
799.9476,8.5,9.4957,2.3949,0.0315211,95.389,96.0205,0.2511,3.0335,14.9455,13.1396,8.8032,-254.7691,36.2429,1141.1719
800.1,8.5,9.5355,2.3804,0.0274317,98.0983,99.8111,0.259222,3.0103,14.934,13.1389,8.8718,-255.2745,36.2429,1141.9005
800.2524,8.5,9.5839,2.3601,0.0218084,103.1575,103.7125,0.285209,2.9555,15.2936,13.4209,9.1374,-255.6744,36.2429,1145.4156
800.4048,8.5,9.6323,2.3397,0.0161851,108.2167,107.614,0.311195,2.9007,15.6531,13.7028,9.4031,-256.0744,36.2429,1148.9309
800.5572,8.5,9.669,2.3278,0.011884,111.305,110.2172,0.328157,2.8634,15.8416,13.8932,9.5559,-256.4366,36.2429,1153.3671
800.7096,8.5,9.6863,2.3299,0.0097837,111.1133,110.6598,0.330101,2.8555,15.7452,13.9312,9.5207,-256.736,36.2429,1159.3358
800.862,8.5,9.7036,2.3319,0.0076833,110.9216,111.1023,0.332044,2.8475,15.6489,13.9691,9.4856,-257.0354,36.2429,1165.3044
801.0144,8.5,9.7158,2.3334,0.005861,110.7372,111.6826,0.333398,2.8432,15.5953,14.0304,9.4733,-257.3703,36.2429,1170.2827
801.1668,8.5,9.6794,2.3291,0.0067032,110.6234,113.5828,0.329094,2.8744,15.9519,14.3154,9.6796,-258.0461,36.2429,1165.7688
801.3192,8.5,9.643,2.3248,0.0075453,110.5096,115.483,0.324791,2.9056,16.3085,14.6004,9.886,-258.7218,36.2429,1161.2549
801.4716,8.5,9.6066,2.3205,0.0083874,110.3958,117.3831,0.320487,2.9367,16.6652,14.8854,10.0924,-259.3975,36.2429,1156.741
801.624,8.5,9.6622,2.3216,0.0084477,110.3271,114.3389,0.323222,2.9199,16.2128,14.492,10.0771,-259.5606,36.2429,1158.9681
801.7764,8.5,9.739,2.3239,0.0083288,110.2687,110.1622,0.327568,2.8921,15.5752,13.9432,10.011,-259.6063,36.2429,1162.7391
801.9288,8.5,9.8157,2.3262,0.00821,110.2103,105.9855,0.331914,2.8643,14.9376,13.3944,9.9449,-259.652,36.2429,1166.5103
802.0812,8.5,9.8633,2.3255,0.0075496,110.3592,103.471,0.331592,2.861,14.868,13.3651,10.141,-259.5632,36.2429,1166.3981
802.2336,8.5,9.8853,2.3221,0.0064143,110.6899,102.414,0.327179,2.8793,15.2963,13.7914,10.5669,-259.3564,36.2429,1162.881
802.386,8.5,9.9073,2.3187,0.0052789,111.0206,101.357,0.322765,2.8975,15.7246,14.2176,10.9929,-259.1497,36.2429,1159.3638
802.5384,8.5,9.9227,2.3154,0.0041355,111.2877,100.6541,0.319702,2.9073,15.984,14.4907,11.2987,-258.9444,36.2429,1156.5947
802.6908,8.5,9.9187,2.3121,0.0029678,111.3662,101.0025,0.32065,2.8921,15.7419,14.3096,11.2482,-258.7437,36.2429,1156.0469
802.8432,8.5,9.9146,2.3088,0.0018002,111.4448,101.3509,0.321598,2.8768,15.4998,14.1284,11.1977,-258.5431,36.2429,1155.4989
802.9956,8.5,9.9106,2.3055,0.0006325,111.5233,101.6993,0.322547,2.8615,15.2576,13.9472,11.1471,-258.3424,36.2429,1154.951
803.148,8.5,9.9421,2.3082,0.0010579,111.5305,107.2021,0.326328,2.8362,15.1396,13.7972,11.051,-258.9107,36.2429,1156.6858
803.3004,8.5,9.9747,2.3111,0.0015306,111.5357,112.8582,0.330194,2.8107,15.0253,13.6482,10.9536,-259.5019,36.2429,1158.4884
803.4528,8.5,10.0072,2.3139,0.0020033,111.5408,118.5142,0.334061,2.7851,14.9109,13.4992,10.8561,-260.093,36.2429,1160.291
803.6052,8.5,10.0095,2.3148,0.0025651,111.362,117.1255,0.339793,2.7794,14.846,13.444,10.7921,-260.3822,36.2429,1157.604
803.7576,8.5,9.9982,2.3148,0.0031669,111.1007,112.576,0.346362,2.7827,14.8033,13.4307,10.7431,-260.5359,36.2429,1152.9025
803.91,8.5,9.9869,2.3147,0.0037686,110.8394,108.0265,0.352931,2.7859,14.7606,13.4175,10.6942,-260.6895,36.2429,1148.2009
804.0624,8.5,9.9032,2.3133,0.0038238,110.4441,105.9177,0.353667,2.8035,14.6994,13.3793,10.6376,-260.6999,36.2429,1149.8105
804.2148,8.5,9.7152,2.3099,0.0030907,109.8555,107.3294,0.345987,2.8416,14.6116,13.3049,10.5701,-260.5037,36.2429,1160.5229
804.3672,8.5,9.5272,2.3065,0.0023576,109.2669,108.7411,0.338308,2.8797,14.5238,13.2305,10.5026,-260.3074,36.2429,1171.2352
804.5196,8.5,9.3789,2.3046,0.0018925,108.8254,109.8033,0.331164,2.911,14.4709,13.189,10.4562,-260.1441,36.2429,1178.8694
804.672,8.5,9.5005,2.3123,0.0032428,109.3801,108.4979,0.327642,2.8961,14.6542,13.37,10.5524,-260.2046,36.2429,1165.6473
804.8244,8.5,9.6221,2.3201,0.0045931,109.9348,107.1925,0.324121,2.8812,14.8375,13.5509,10.6486,-260.2651,36.2429,1152.4253
804.9768,8.5,9.7437,2.3278,0.0059434,110.4895,105.887,0.320599,2.8663,15.0208,13.7319,10.7448,-260.3256,36.2429,1139.2032
805.1292,8.5,9.7603,2.3282,0.0039118,110.8177,104.6191,0.329246,2.8516,15.2554,13.9713,10.9743,-260.8928,36.2429,1144.2281
805.2816,8.5,9.758,2.3273,0.001273,111.1052,103.3579,0.340077,2.8371,15.4993,14.2211,11.2278,-261.5509,36.2429,1152.5297
805.434,8.5,9.7558,2.3264,-0.0013659,111.3928,102.0967,0.350908,2.8225,15.7432,14.471,11.4813,-262.2091,36.2429,1160.8312
805.5864,8.5,9.7961,2.3231,-0.0024642,111.4704,103.196,0.34949,2.8203,15.5653,14.3061,11.5249,-262.5312,36.2429,1168.0128
805.7388,8.5,9.869,2.3179,-0.0023857,111.3877,106.0986,0.338716,2.8275,15.0652,13.8243,11.4082,-262.5966,36.2429,1174.339
805.8912,8.5,9.942,2.3128,-0.0023073,111.3049,109.0011,0.327941,2.8348,14.5651,13.3425,11.2915,-262.662,36.2429,1180.6653
806.0436,8.5,9.995,2.3097,-0.0021278,111.2629,111.7246,0.320744,2.8421,14.2697,13.0628,11.3025,-262.7126,36.2429,1183.5754
806.196,8.5,9.9986,2.3117,-0.0016965,111.3226,114.0013,0.322478,2.8498,14.4853,13.2877,11.6326,-262.7263,36.2429,1177.9609
806.3484,8.5,10.0021,2.3137,-0.0012651,111.3823,116.2779,0.324212,2.8575,14.7009,13.5126,11.9627,-262.7401,36.2429,1172.3464
806.5008,8.5,10.0052,2.3158,-0.0008111,111.4421,118.5118,0.325921,2.8653,14.9144,13.7354,12.2905,-262.7547,36.2429,1166.7802
806.6532,8.5,9.9301,2.3269,0.0039447,111.5363,112.6508,0.323068,2.894,14.72,13.5758,12.1888,-262.9336,36.2429,1170.3704
806.8056,8.5,9.8549,2.338,0.0087005,111.6305,106.7897,0.320214,2.9227,14.5256,13.4163,12.0872,-263.1125,36.2429,1173.9604
806.958,8.5,9.7798,2.3491,0.0134562,111.7248,100.9287,0.31736,2.9515,14.3312,13.2567,11.9855,-263.2914,36.2429,1177.5505
807.1104,8.5,9.7934,2.3451,0.0126307,111.76,101.8911,0.324641,2.9474,14.1022,13.0374,11.8151,-263.8897,36.2429,1174.6307
807.2628,8.5,9.8409,2.3354,0.0096818,111.7728,105.4493,0.335777,2.9307,13.8601,12.7952,11.6185,-264.6476,36.2429,1169.2345
807.4152,8.5,9.8884,2.3257,0.0067329,111.7856,109.0075,0.346913,2.9141,13.618,12.5531,11.422,-265.4054,36.2429,1163.8381
807.5676,8.5,9.9051,2.3199,0.0051575,111.9826,110.1065,0.352341,2.9167,13.4815,12.4258,11.3052,-265.8228,36.2429,1163.8612
807.72,8.5,9.8832,2.3189,0.005305,112.4107,108.1205,0.350608,2.9434,13.4773,12.4424,11.2884,-265.8133,36.2429,1170.6825
807.8724,8.5,9.8613,2.3179,0.0054526,112.8388,106.1344,0.348875,2.9701,13.4732,12.459,11.2716,-265.8037,36.2429,1177.5039
808.0248,8.5,9.8532,2.3162,0.0055844,113.2315,104.7403,0.347571,2.9933,13.4772,12.4806,11.2951,-265.6868,36.2429,1182.0381
808.1772,8.5,9.9164,2.3114,0.0056354,113.4421,106.3916,0.348468,2.9986,13.5231,12.5273,11.5252,-265.0173,36.2429,1174.8042
808.3296,8.5,9.9797,2.3065,0.0056865,113.6528,108.043,0.349366,3.004,13.569,12.5741,11.7553,-264.3477,36.2429,1167.5703
808.482,8.5,10.0429,2.3016,0.0057375,113.8635,109.6943,0.350264,3.0093,13.6148,12.6209,11.9854,-263.6783,36.2429,1160.3364
808.6344,8.5,10.0546,2.3048,0.0044204,113.6404,111.4334,0.352429,2.9774,13.6198,12.6141,12.0428,-263.4165,36.2429,1160.3218
808.7868,8.5,10.0595,2.309,0.0029201,113.3594,113.1842,0.354765,2.9404,13.6194,12.6001,12.0772,-263.2093,36.2429,1161.274
808.9392,8.5,10.0644,2.3133,0.0014197,113.0783,114.9351,0.3571,2.9035,13.6189,12.5861,12.1115,-263.0022,36.2429,1162.2262
809.0916,8.5,10.0314,2.3136,0.0010597,112.9426,114.4332,0.358209,2.8758,13.6802,12.6352,12.1031,-262.8137,36.2429,1158.6372
809.244,8.5,9.9731,2.3113,0.0014567,112.9034,112.436,0.358505,2.8544,13.7826,12.726,12.0664,-262.6376,36.2429,1152.0341
809.3964,8.5,9.9149,2.309,0.0018536,112.8642,110.4389,0.3588,2.8329,13.885,12.8169,12.0296,-262.4615,36.2429,1145.4309
809.5488,8.5,9.8818,2.3086,0.0021845,112.6266,109.3334,0.359311,2.8322,13.9602,12.8808,11.9468,-262.1285,36.2429,1142.7506
809.7012,8.5,9.9021,2.3122,0.0023751,111.9677,110.1209,0.360279,2.8756,13.9777,12.8874,11.7663,-261.4622,36.2429,1148.3982
809.8536,8.5,9.9224,2.3157,0.0025658,111.3087,110.9084,0.361246,2.919,13.9952,12.894,11.5857,-260.7958,36.2429,1154.0459
810.006,8.5,9.9424,2.3193,0.0027824,110.7023,111.6707,0.362309,2.9598,14.0125,12.9031,11.4066,-260.1111,36.2429,1159.3322
810.1584,8.5,9.9526,2.3216,0.003633,111.3778,111.8164,0.365697,2.9404,14.0242,12.973,11.2626,-258.977,36.2429,1155.801
810.3108,8.5,9.9629,2.3239,0.0044836,112.0532,111.962,0.369085,2.921,14.0358,13.043,11.1186,-257.8428,36.2429,1152.27
810.4632,8.5,9.9731,2.3263,0.0053342,112.7286,112.1077,0.372473,2.9016,14.0475,13.1129,10.9746,-256.7086,36.2429,1148.7389
810.6156,8.5,10.0108,2.3261,0.0105856,112.6014,110.4879,0.360028,2.9376,14.3214,13.3716,10.6981,-255.4303,36.2429,1149.1831
810.768,8.5,10.0573,2.3251,0.0172379,112.2186,108.3061,0.342543,2.9913,14.6789,13.6905,10.3795,-254.1062,36.2429,1150.8928
810.9204,8.5,10.1037,2.3241,0.0238902,111.8359,106.1243,0.325058,3.0449,15.0364,14.0093,10.0609,-252.782,36.2429,1152.6025
811.0728,8.5,10.0817,2.3081,0.0251713,111.7224,103.9755,0.325976,3.0242,15.0406,13.9457,9.4692,-250.9592,36.2429,1156.4747
811.2252,8.5,9.985,2.2757,0.0205795,111.9033,101.8628,0.347015,2.9222,14.6584,13.464,8.5789,-248.591,36.2429,1162.7114
811.3776,8.5,9.8882,2.2433,0.0159877,112.0842,99.7502,0.368054,2.8202,14.2763,12.9823,7.6887,-246.2228,36.2429,1168.9481
811.53,8.5,9.8064,2.2161,0.0115251,112.6101,97.6133,0.382254,2.7342,14.3082,12.8839,7.0405,-244.2241,36.2429,1173.3213
811.6824,8.5,9.7862,2.2101,0.0075898,114.5435,95.3776,0.368551,2.7139,16.0296,14.3491,7.3798,-243.7328,36.2429,1170.0918
811.8348,8.5,9.766,2.2041,0.0036545,116.4769,93.1419,0.354848,2.6936,17.7511,15.8143,7.7191,-243.2415,36.2429,1166.8622
811.9872,8.5,9.7457,2.198,-0.0002808,118.4102,90.9062,0.341145,2.6733,19.4725,17.2796,8.0584,-242.7502,36.2429,1163.6327
812.1396,8.5,9.5468,2.2219,-0.0004466,117.0173,93.2292,0.33859,2.7056,18.4043,16.4339,8.4638,-244.1441,36.2429,1160.2693
812.292,8.5,9.3316,2.2485,-0.0002667,115.3194,95.9702,0.337057,2.7427,17.0803,15.3764,8.8752,-245.7109,36.2429,1156.8936
812.4444,8.5,9.1163,2.2751,-8.69e-05,113.6215,98.7111,0.335524,2.7798,15.7563,14.3189,9.2867,-247.2776,36.2429,1153.5178
812.5968,8.5,9.1477,2.2887,0.0003679,112.8311,101.343,0.338029,2.8194,15.0483,13.7925,9.6678,-249.8185,36.2429,1156.6243
812.7492,8.5,9.3208,2.2948,0.0009805,112.5619,103.9122,0.342855,2.8604,14.694,13.5712,10.0316,-252.919,36.2429,1163.454
812.9016,8.5,9.4939,2.301,0.0015932,112.2927,106.4815,0.347681,2.9013,14.3398,13.3498,10.3954,-256.0194,36.2429,1170.2837
813.054,8.5,9.5848,2.3083,0.0023954,111.9664,108.0102,0.350051,2.9294,14.0363,13.1436,10.6481,-258.7255,36.2429,1173.9319
813.2064,8.5,9.5261,2.3179,0.0035432,111.5363,107.6429,0.347945,2.9341,13.8251,12.9649,10.6984,-260.7129,36.2429,1171.783
813.3588,8.5,9.4674,2.3275,0.0046909,111.1062,107.2755,0.345839,2.9388,13.6139,12.7862,10.7487,-262.7003,36.2429,1169.634
813.5112,8.5,9.4185,2.3358,0.0056912,110.7657,106.8708,0.34427,2.9429,13.4106,12.6109,10.7975,-264.5798,36.2429,1167.1143
813.6636,8.5,9.4928,2.3267,0.0048319,111.5548,105.9951,0.349463,2.9406,13.3057,12.4799,10.8276,-265.0981,36.2429,1159.9197
813.816,8.5,9.5671,2.3176,0.0039725,112.3439,105.1193,0.354655,2.9384,13.2008,12.3488,10.8576,-265.6165,36.2429,1152.7251
813.9684,8.5,9.6414,2.3085,0.0031132,113.133,104.2436,0.359847,2.9361,13.0959,12.2177,10.8876,-266.1348,36.2429,1145.5306
814.1208,8.5,9.6627,2.3089,0.0019055,113.4049,104.593,0.364649,2.9413,12.9559,12.1106,10.8009,-266.1452,36.2429,1150.692
814.2732,8.5,9.6701,2.3117,0.0006067,113.5416,105.2629,0.36935,2.9485,12.8066,12.0098,10.6836,-266.0227,36.2429,1159.0856
814.4256,8.5,9.6774,2.3145,-0.0006921,113.6782,105.9328,0.37405,2.9557,12.6574,11.909,10.5663,-265.9003,36.2429,1167.4792
814.578,8.5,9.7019,2.3138,-0.0007093,113.6524,106.3634,0.376588,2.9771,12.6083,11.8804,10.5058,-265.672,36.2429,1170.6573
814.7304,8.5,9.7427,2.3097,0.0004959,113.4715,106.5657,0.377063,3.0121,12.6547,11.9208,10.4995,-265.3427,36.2429,1168.8607
814.8828,8.5,9.7835,2.3056,0.0017012,113.2906,106.768,0.377538,3.0471,12.7012,11.9612,10.4932,-265.0135,36.2429,1167.0641
815.0352,8.5,9.8169,2.3018,0.0028409,112.9997,106.476,0.377492,3.0636,12.5725,11.8311,10.363,-264.6711,36.2429,1164.2505
815.1876,8.5,9.8258,2.2991,0.0037624,112.3424,104.5383,0.375711,3.0189,11.8609,11.1333,9.8204,-264.2848,36.2429,1158.051
815.34,8.5,9.8348,2.2964,0.0046839,111.6852,102.6006,0.373931,2.9742,11.1493,10.4356,9.2778,-263.8986,36.2429,1151.8516
815.4924,8.5,9.8437,2.2937,0.0056054,111.0279,100.6629,0.37215,2.9295,10.4377,9.7378,8.7353,-263.5124,36.2429,1145.6521
815.6448,8.5,9.818,2.3033,0.0044957,111.4036,100.4498,0.372622,2.9232,11.172,10.3794,9.2704,-263.609,36.2429,1152.9623
815.7972,8.5,9.7905,2.3135,0.0032794,111.8336,100.3273,0.373213,2.9189,11.9821,11.0914,9.8622,-263.7311,36.2429,1160.9817
815.9496,8.5,9.7629,2.3237,0.0020631,112.2636,100.2047,0.373804,2.9146,12.7922,11.8033,10.4539,-263.8531,36.2429,1169.001
816.102,8.5,9.7639,2.327,0.0024465,112.6153,103.8376,0.369081,2.9151,12.9622,11.9142,10.6166,-264.0258,36.2716,1172.0848
816.2544,8.5,9.779,2.3267,0.0036202,112.9283,109.3261,0.361733,2.9179,12.8159,11.728,10.5674,-264.2235,36.3146,1172.7301
816.4068,8.5,9.7941,2.3265,0.004794,113.2414,114.8146,0.354384,2.9207,12.6696,11.5418,10.5181,-264.4213,36.3575,1173.3752
816.5592,8.5,9.7959,2.3251,0.0049078,113.4835,116.5677,0.34686,2.9185,12.5355,11.3628,10.4387,-264.7141,36.3816,1170.4845
816.7116,8.5,9.7766,2.3218,0.0033528,113.6139,112.4398,0.339058,2.9084,12.4207,11.1948,10.3118,-265.1568,36.3759,1162.0271
816.864,8.5,9.7574,2.3185,0.0017978,113.7444,108.3119,0.331257,2.8982,12.3059,11.0269,10.1849,-265.5995,36.3702,1153.5697
817.0164,8.5,9.7372,2.3162,0.0006714,113.8448,104.6002,0.324985,2.8899,12.2045,10.8758,10.0729,-266.0424,36.3703,1147.9993
817.1688,8.5,9.7088,2.321,0.0030985,113.696,104.3391,0.331397,2.8959,12.2151,10.8643,10.0851,-266.4875,36.4183,1166.3702
817.3212,8.5,9.6805,2.3259,0.0055256,113.5472,104.078,0.33781,2.902,12.2257,10.8527,10.0974,-266.9326,36.4662,1184.7411
817.4736,8.5,9.6521,2.3308,0.0079527,113.3985,103.8169,0.344222,2.908,12.2362,10.8412,10.1096,-267.3777,36.5142,1203.1121
817.626,8.5,9.669,2.3236,0.0079049,113.3833,104.6155,0.355507,2.9172,12.1015,10.7286,10.0105,-267.5395,36.5225,1192.8221
817.7784,8.5,9.6954,2.3139,0.0073384,113.396,105.636,0.367813,2.9269,11.9364,10.5949,9.8881,-267.6419,36.5225,1176.5271
817.9308,8.5,9.7218,2.3043,0.006772,113.4087,106.6566,0.380119,2.9367,11.7714,10.4612,9.7656,-267.7443,36.5225,1160.2319
818.0832,8.5,9.7228,2.3003,0.0058051,113.4193,107.7028,0.382651,2.9316,11.5047,10.2911,9.518,-267.9143,36.5225,1153.3783
818.2356,8.5,9.7026,2.3012,0.0045052,113.4279,108.7701,0.377054,2.914,11.1536,10.0908,9.1662,-268.1406,36.5225,1154.3773
818.388,8.5,9.6824,2.302,0.0032053,113.4365,109.8375,0.371457,2.8965,10.8026,9.8905,8.8143,-268.3669,36.5225,1155.3763
818.5404,8.5,9.6817,2.3023,0.0029073,113.5247,111.5742,0.367947,2.8783,10.3329,9.561,8.4189,-268.666,36.5225,1156.4055
818.6928,8.5,9.735,2.3012,0.0053867,113.8336,115.1663,0.370219,2.858,9.5345,8.873,7.9027,-269.167,36.5225,1157.5187
818.8452,8.5,9.7884,2.3001,0.0078661,114.1425,118.7583,0.372491,2.8378,8.736,8.185,7.3864,-269.6679,36.5225,1158.6318
818.9976,8.5,9.8417,2.299,0.0103454,114.4514,122.3504,0.374763,2.8176,7.9376,7.497,6.8701,-270.1689,36.5225,1159.745
819.15,8.5,9.9386,2.2902,0.010536,114.1087,125.5605,0.374382,2.8508,7.451,7.0652,6.5289,-270.2643,36.5225,1167.5599
819.3024,8.5,10.0363,2.2814,0.0106898,113.7555,128.7646,0.373959,2.8849,6.9694,6.6374,6.1905,-270.3532,36.5225,1175.4822
819.4548,8.5,10.1339,2.2725,0.0108437,113.4024,131.9686,0.373535,2.919,6.4878,6.2096,5.8521,-270.4421,36.5225,1183.4043
819.6072,8.5,10.034,2.2792,0.0113913,113.2166,126.8533,0.371907,2.9117,7.6268,7.2434,6.4732,-268.5201,36.5225,1179.8322
819.7596,8.5,9.8507,2.2925,0.0121049,113.1015,118.2302,0.369771,2.887,9.4493,8.8933,7.499,-265.7501,36.5225,1171.4136
819.912,8.5,9.6675,2.3057,0.0128184,112.9863,109.6071,0.367634,2.8623,11.2717,10.5433,8.5247,-262.9802,36.5225,1162.9949
820.0644,8.5,9.5225,2.3124,0.0118041,112.4831,103.551,0.365417,2.8413,12.3321,11.4309,8.9599,-260.3564,36.5225,1165.2396
820.2168,8.5,9.4299,2.3102,0.0084285,111.4495,101.0029,0.36309,2.8252,12.351,11.2768,8.5882,-257.9326,36.5225,1182.0554
820.3692,8.5,9.3373,2.308,0.005053,110.4158,98.4547,0.360763,2.8092,12.3698,11.1227,8.2165,-255.5087,36.5225,1198.8711
820.5216,8.5,9.2579,2.3013,0.0016909,109.7629,96.3034,0.359308,2.7885,12.3895,10.9883,7.8621,-253.3095,36.5225,1212.1465
820.674,8.5,9.2579,2.2673,-0.0015903,111.4156,96.5553,0.363137,2.7399,12.4137,10.9726,7.6129,-252.4715,36.5225,1203.983
820.8264,8.5,9.2579,2.2333,-0.0048715,113.0682,96.8071,0.366967,2.6913,12.4379,10.957,7.3637,-251.6334,36.5225,1195.8197
820.9788,8.5,9.2579,2.1993,-0.0081527,114.7208,97.059,0.370796,2.6427,12.4622,10.9414,7.1144,-250.7953,36.5225,1187.6564
821.1312,8.5,9.2762,2.2238,-0.0088988,113.7278,97.1764,0.366734,2.6989,12.9523,11.4263,7.3971,-251.8414,36.5225,1182.928
821.2836,8.5,9.2973,2.2577,-0.0092352,112.3072,97.272,0.361397,2.7719,13.5178,11.9922,7.7656,-253.1919,36.5225,1178.7548
821.436,8.5,9.3185,2.2916,-0.0095716,110.8866,97.3676,0.35606,2.845,14.0832,12.5581,8.1342,-254.5424,36.5225,1174.5814
821.5884,8.5,9.291,2.3117,-0.0083838,109.3967,96.018,0.348946,2.9152,14.1539,12.6582,8.3386,-255.9926,36.5225,1177.8606
821.7408,8.5,9.2283,2.3218,-0.0060924,107.8564,93.622,0.340547,2.9835,13.8665,12.421,8.424,-257.515,36.5225,1186.5353
821.8932,8.5,9.1656,2.3319,-0.0038009,106.3162,91.226,0.332147,3.0517,13.579,12.1839,8.5095,-259.0374,36.5225,1195.2098
822.0456,8.5,9.1173,2.3599,0.0008731,103.4261,88.3315,0.320693,3.1217,14.5732,13.0866,9.2438,-260.5247,36.5225,1200.3651
822.198,8.5,9.1031,2.43,0.0111274,97.3743,84.2691,0.302086,3.1958,18.5693,16.6591,11.4978,-261.9301,36.5225,1197.2773
822.3504,8.5,9.0888,2.5001,0.0213817,91.3226,80.2067,0.283478,3.2699,22.5654,20.2316,13.7518,-263.3355,36.5225,1194.1897
