DEPT,BS,CALI,GR,SP,RESS,RESM,RESD,DENS,NEUT,DRHO,PEF,DTC
1270.102,8.5,8.433,86.956,-245.762,4.744,13.192,16.837,2.316,0.353,0.0,2.658,106.627
1270.254,8.5,8.464,90.569,-246.396,4.571,12.623,15.966,2.286,0.349,-0.003,2.702,107.098
1270.406,8.5,8.449,94.352,-246.433,4.592,12.196,15.303,2.261,0.345,-0.006,2.584,107.896
1270.559,8.5,8.402,100.846,-245.804,4.551,11.953,14.97,2.253,0.341,-0.006,2.681,107.606
1270.711,8.5,8.379,95.462,-245.379,4.417,12.139,15.196,2.258,0.331,-0.005,2.714,107.593
1270.864,8.5,8.379,91.368,-245.337,4.391,12.724,15.868,2.265,0.319,-0.002,2.738,106.513
1271.016,8.5,8.391,85.343,-245.592,4.466,13.085,16.264,2.25,0.325,0.001,2.701,105.968
1271.168,8.5,8.371,95.255,-245.862,4.507,13.15,16.364,2.291,0.322,0.002,2.754,105.71
1271.321,8.5,8.356,99.891,-245.567,4.581,12.713,15.98,2.292,0.354,0.002,2.762,102.631
1271.473,8.5,8.356,101.979,-245.587,4.757,12.371,15.581,2.293,0.331,0.007,2.691,89.936
1271.626,8.5,8.321,88.966,-246.117,5.285,12.862,16.247,2.323,0.309,0.02,2.865,88.524
1271.778,8.5,8.321,87.576,-246.833,5.219,11.213,14.098,2.272,0.285,0.025,2.924,83.761
1271.93,8.5,8.274,93.295,-247.692,4.985,10.433,12.927,2.364,0.286,0.024,3.132,86.152
1272.083,8.5,8.274,80.115,-248.479,5.527,11.985,14.766,2.523,0.263,0.022,3.206,80.478
1272.235,8.5,8.332,77.884,-248.938,7.616,17.871,21.977,2.61,0.228,0.024,3.578,79.468
1272.388,8.5,8.371,70.005,-249.208,10.348,30.109,38.302,2.441,0.228,0.021,3.344,87.16
1272.54,8.5,8.309,76.764,-249.358,5.787,14.012,17.749,2.308,0.265,0.012,2.841,96.412
1272.692,8.5,8.247,83.139,-249.329,5.13,11.554,14.747,2.272,0.305,0.006,2.874,106.953
1272.845,8.5,8.262,90.069,-249.938,5.918,12.463,15.952,2.311,0.312,0.001,2.865,113.825
1272.997,8.5,8.27,82.587,-250.563,5.653,11.572,14.632,2.319,0.313,-0.003,2.886,111.532
1273.15,8.5,8.309,90.947,-251.063,4.743,10.02,12.642,2.282,0.325,-0.008,2.725,107.082
1273.302,8.5,8.348,89.767,-252.325,4.516,9.801,12.397,2.322,0.323,-0.008,2.806,106.559
1273.454,8.5,8.379,102.429,-253.375,5.135,11.453,14.177,2.351,0.329,-0.008,3.0,104.834
1273.607,8.5,8.344,114.102,-254.45,5.318,12.166,14.887,2.35,0.326,-0.007,3.051,103.762
1273.759,8.5,8.332,101.529,-255.258,4.848,11.001,13.524,2.323,0.326,-0.005,2.886,104.61
1273.912,8.5,8.344,87.317,-255.717,4.607,10.067,12.548,2.322,0.352,-0.005,2.878,105.866
1274.064,8.5,8.363,107.932,-255.589,4.773,10.231,12.868,2.341,0.356,-0.003,2.955,104.932
1274.216,8.5,8.391,107.012,-255.521,4.975,10.464,13.192,2.345,0.338,-0.003,2.915,104.358
1274.369,8.5,8.449,99.536,-255.625,5.147,10.659,13.468,2.354,0.307,-0.002,3.039,103.708
1274.521,8.5,8.495,104.988,-255.379,5.052,10.339,13.137,2.346,0.292,-0.002,2.991,104.021
1274.674,8.5,8.488,107.111,-255.196,4.627,9.247,11.758,2.318,0.304,-0.003,2.9,104.507
1274.826,8.5,8.449,101.691,-255.008,4.715,9.441,11.948,2.33,0.321,-0.003,2.968,104.536
1274.978,8.5,8.426,113.458,-255.402,4.965,9.886,12.571,2.341,0.331,-0.002,2.922,104.076
1275.131,8.5,8.449,109.03,-256.058,5.312,10.462,13.377,2.348,0.353,-0.002,3.059,103.473
1275.283,8.5,8.464,104.148,-256.617,5.126,9.925,12.703,2.342,0.366,-0.003,2.943,103.973
1275.436,8.5,8.495,100.844,-257.096,4.695,8.833,11.259,2.322,0.367,-0.005,2.888,104.174
1275.588,8.5,8.511,106.868,-257.129,4.901,9.278,11.886,2.36,0.361,-0.006,2.923,104.318
1275.74,8.5,8.348,102.293,-256.9,5.241,10.204,13.147,2.35,0.357,-0.005,2.99,104.573
1275.893,8.5,8.34,105.388,-256.487,5.165,10.684,13.936,2.337,0.377,-0.005,3.118,104.174
1276.045,8.5,8.332,106.801,-254.996,4.999,11.241,14.947,2.329,0.361,-0.006,2.93,105.379
1276.198,8.5,8.325,89.358,-253.768,4.814,10.864,14.513,2.301,0.355,-0.009,2.72,107.885
1276.35,8.5,8.317,89.993,-252.754,4.501,10.335,13.854,2.235,0.341,-0.011,2.754,109.358
1276.502,8.5,8.34,88.345,-251.729,4.344,10.735,14.543,2.234,0.347,-0.011,2.702,110.688
1276.655,8.5,8.356,83.764,-251.496,4.436,11.64,15.886,2.27,0.342,-0.009,2.738,110.704
1276.807,8.5,8.332,87.62,-251.533,4.562,11.836,16.061,2.27,0.336,-0.009,2.874,110.233
1276.96,8.5,8.348,81.069,-251.154,4.478,11.471,15.439,2.258,0.335,-0.007,2.783,109.417
1277.112,8.5,8.356,83.183,-251.813,4.337,10.962,14.63,2.283,0.359,-0.005,2.766,108.399
1277.264,8.5,8.387,83.644,-252.413,4.548,11.389,15.127,2.334,0.354,-0.003,2.78,107.544
1277.417,8.5,8.402,109.449,-253.259,4.786,11.538,15.202,2.335,0.351,-0.002,2.947,106.762
1277.569,8.5,8.441,87.684,-254.108,4.771,11.223,14.759,2.318,0.353,-0.004,2.816,106.347
1277.722,8.5,8.449,103.438,-254.671,4.761,10.589,13.825,2.313,0.347,-0.005,2.814,106.803
1277.874,8.5,8.449,102.623,-255.108,4.761,10.008,12.971,2.31,0.358,-0.005,2.825,106.722
1278.026,8.5,8.449,112.174,-255.754,4.982,10.032,12.918,2.34,0.351,-0.004,2.878,106.754
1278.179,8.5,8.48,94.829,-256.417,4.769,9.458,12.131,2.316,0.339,-0.005,2.949,106.598
1278.331,8.5,8.464,107.819,-257.096,4.816,9.512,12.198,2.299,0.361,-0.005,2.881,106.632
1278.484,8.5,8.464,113.648,-257.875,5.082,9.903,12.637,2.296,0.352,-0.003,2.919,107.03
1278.636,8.5,8.472,101.151,-259.171,5.174,9.948,12.643,2.33,0.38,0.001,3.003,107.227
1278.788,8.5,8.488,99.761,-259.46,4.957,9.466,11.938,2.338,0.375,0.003,2.888,107.179
1278.941,8.5,8.495,109.54,-259.817,4.945,9.381,11.781,2.335,0.381,0.003,3.008,106.893
1279.093,8.5,8.527,110.446,-260.383,5.558,10.601,13.296,2.349,0.358,0.002,3.213,106.729
1279.246,8.5,8.542,99.994,-260.411,5.561,10.732,13.425,2.344,0.36,0.001,3.109,107.114
1279.398,8.5,8.573,103.933,-259.754,4.805,9.023,11.291,2.323,0.34,0.0,2.991,107.285
1279.55,8.5,8.542,114.73,-259.508,4.889,9.237,11.671,2.33,0.353,-0.004,2.879,107.967
1279.703,8.5,8.542,103.151,-259.258,5.151,9.722,12.316,2.341,0.353,-0.006,2.893,108.578
1279.855,8.5,8.558,104.273,-259.092,4.989,9.4,11.871,2.299,0.366,-0.006,2.941,108.223
1280.008,8.5,8.573,103.347,-258.888,4.928,9.36,11.889,2.292,0.335,-0.002,2.895,109.416
1280.16,8.5,8.558,100.762,-258.996,4.683,8.904,11.34,2.288,0.311,0.001,2.923,110.5
1280.312,8.5,8.554,97.937,-259.058,4.812,9.295,11.805,2.329,0.299,0.004,2.978,111.04
1280.465,8.5,8.55,100.552,-258.991,5.076,9.737,12.274,2.34,0.298,0.003,3.051,110.118
1280.617,8.5,8.554,104.256,-258.754,5.338,10.172,12.82,2.355,0.31,0.002,3.003,109.224
1280.77,8.5,8.558,107.842,-258.192,4.972,9.588,12.122,2.336,0.33,0.001,3.141,108.826
1280.922,8.5,8.542,105.257,-257.413,4.651,9.042,11.438,2.334,0.333,0.001,2.935,107.898
1281.074,8.5,8.565,108.288,-256.2,4.941,9.863,12.587,2.345,0.328,0.002,3.027,109.226
1281.227,8.5,8.565,100.444,-254.983,5.078,10.135,13.006,2.332,0.333,0.003,2.938,109.267
1281.379,8.5,8.565,101.85,-254.392,4.753,9.569,12.348,2.29,0.334,0.002,2.909,109.249
1281.532,8.5,8.542,100.578,-253.417,4.452,9.159,11.877,2.303,0.326,0.001,2.867,109.542
1281.684,8.5,8.542,105.958,-252.425,4.692,9.764,12.66,2.315,0.323,0.001,2.77,109.824
1281.836,8.5,8.565,92.659,-251.683,4.8,10.231,13.263,2.296,0.333,0.002,2.834,109.446
1281.989,8.5,8.581,105.724,-251.594,4.637,9.896,12.791,2.267,0.369,0.002,2.845,108.968
1282.141,8.5,8.6,107.982,-251.492,4.638,9.963,12.903,2.284,0.359,0.001,2.928,109.403
1282.294,8.5,8.581,93.95,-251.179,4.728,10.172,13.165,2.271,0.36,0.002,2.771,108.795
1282.446,8.5,8.507,108.952,-250.996,4.883,10.592,13.754,2.309,0.353,0.002,2.79,109.417
1282.598,8.5,8.48,104.101,-250.384,4.769,10.057,13.014,2.301,0.338,0.004,2.915,109.726
1282.751,8.5,8.472,98.179,-249.871,4.641,9.771,12.707,2.282,0.312,0.004,2.746,109.393
1282.903,8.5,8.495,107.147,-250.321,4.764,9.925,12.888,2.292,0.303,0.005,2.954,109.692
1283.056,8.5,8.503,104.031,-250.842,4.642,9.65,12.474,2.302,0.323,0.006,2.922,109.07
1283.208,8.5,8.519,111.109,-252.354,4.819,10.07,12.941,2.343,0.341,0.008,2.915,109.023
1283.36,8.5,8.484,108.143,-253.321,4.898,10.233,13.094,2.35,0.336,0.012,2.945,109.092
1283.513,8.5,8.495,108.956,-253.613,4.813,10.055,12.852,2.351,0.331,0.013,2.944,109.34
1283.665,8.5,8.472,103.542,-253.983,4.72,9.799,12.428,2.313,0.331,0.012,2.862,110.767
1283.818,8.5,8.484,105.448,-253.969,4.626,9.454,12.025,2.317,0.328,0.009,2.913,112.366
1283.97,8.5,8.495,100.319,-253.703,4.676,9.526,12.178,2.32,0.33,0.008,2.84,113.587
1284.122,8.5,8.507,106.85,-253.594,4.545,9.251,11.85,2.309,0.335,0.01,2.884,114.636
1284.275,8.5,8.511,102.43,-253.717,4.475,9.321,11.971,2.307,0.341,0.01,2.886,112.586
1284.427,8.5,8.511,100.912,-253.842,4.93,10.584,13.616,2.333,0.328,0.01,2.867,113.56
1284.58,8.5,8.519,92.942,-253.846,4.67,10.091,12.933,2.294,0.329,0.008,2.744,115.327
1284.732,8.5,8.519,97.79,-253.604,4.232,9.024,11.541,2.282,0.332,0.004,2.771,116.136
1284.884,8.5,8.542,87.831,-253.533,4.349,9.402,12.084,2.252,0.322,0.006,2.811,118.664
1285.037,8.5,8.542,97.538,-253.354,4.498,9.856,12.762,2.283,0.337,0.009,2.874,116.256
1285.189,8.5,8.577,93.877,-253.658,4.576,9.888,12.753,2.303,0.338,0.018,2.952,114.25
1285.342,8.5,8.635,102.917,-254.887,4.362,9.243,11.89,2.302,0.347,0.027,2.878,113.165
1285.494,8.5,8.507,97.391,-255.512,4.49,9.442,12.117,2.326,0.343,0.028,2.872,111.013
1285.646,8.5,8.464,102.867,-255.654,4.818,10.019,12.748,2.345,0.344,0.02,2.903,110.208
1285.799,8.5,8.437,96.342,-255.712,4.908,9.942,12.531,2.328,0.335,0.014,2.949,108.844
1285.951,8.5,8.41,91.288,-255.915,5.024,10.329,13.102,2.321,0.328,0.013,3.037,109.049
1286.104,8.5,8.414,91.07,-255.587,4.684,9.416,11.986,2.293,0.335,0.015,3.01,110.164
1286.256,8.5,8.41,99.427,-255.321,4.598,9.16,11.739,2.298,0.335,0.013,2.952,111.145
1286.408,8.5,8.402,105.265,-255.221,4.778,9.476,12.133,2.283,0.33,0.011,2.973,113.222
1286.561,8.5,8.441,93.622,-255.992,4.634,9.292,11.913,2.249,0.344,0.009,2.871,113.27
1286.713,8.5,8.441,100.084,-256.817,4.646,9.574,12.313,2.268,0.351,0.01,2.887,112.796
1286.866,8.5,8.441,91.177,-257.85,4.865,10.197,13.093,2.309,0.334,0.012,2.989,112.858
1287.018,8.5,8.418,88.643,-258.587,4.891,10.431,13.354,2.306,0.316,0.013,3.021,112.419
1287.17,8.5,8.484,110.709,-258.871,4.885,10.007,12.71,2.328,0.318,0.012,3.007,111.994
1287.323,8.5,8.464,103.799,-259.138,4.947,9.756,12.372,2.318,0.327,0.012,2.94,112.041
1287.475,8.5,8.441,98.396,-259.212,5.006,9.459,11.988,2.328,0.328,0.013,3.051,112.237
1287.628,8.5,8.426,106.069,-258.992,4.55,8.07,10.15,2.297,0.312,0.013,3.021,110.096
1287.78,8.5,8.414,106.422,-259.263,5.097,9.054,11.402,2.324,0.315,0.012,3.111,107.214
1287.932,8.5,8.449,93.246,-259.804,5.731,10.381,13.068,2.325,0.291,0.009,3.047,107.067
1288.085,8.5,8.472,103.017,-260.446,5.659,10.178,12.772,2.379,0.298,0.007,2.965,105.799
1288.237,8.5,8.488,99.411,-260.829,5.279,9.297,11.642,2.359,0.3,0.006,2.872,105.898
1288.39,8.5,8.495,117.535,-261.733,5.227,9.07,11.409,2.358,0.337,0.017,2.937,105.578
1288.542,8.5,8.519,100.887,-263.4,5.414,9.033,11.37,2.362,0.333,0.028,3.154,104.75
1288.694,8.5,8.581,102.21,-264.313,5.916,10.112,12.809,2.408,0.336,0.036,3.21,104.72
1288.847,8.5,8.612,111.554,-264.875,6.091,10.597,13.429,2.393,0.338,0.028,3.009,105.747
1288.999,8.5,8.612,105.806,-265.337,5.985,10.664,13.374,2.346,0.344,0.019,3.034,105.879
1289.152,8.5,8.635,112.31,-265.45,5.781,10.293,12.756,2.365,0.322,0.009,3.068,106.968
1289.304,8.5,8.6,104.874,-265.337,5.685,10.08,12.296,2.351,0.319,0.007,2.997,108.138
1289.456,8.5,8.581,104.729,-264.337,6.087,10.893,13.375,2.348,0.331,0.006,3.077,107.361
1289.609,8.5,8.581,103.616,-263.017,6.239,10.98,13.693,2.367,0.317,0.007,3.075,107.012
1289.761,8.5,8.565,110.454,-262.0,5.657,9.467,11.941,2.341,0.326,0.008,2.928,107.325
1289.914,8.5,8.558,97.251,-260.683,5.21,8.092,10.243,2.322,0.304,0.006,2.9,107.203
1290.066,8.5,8.507,114.207,-259.958,5.096,7.682,9.734,2.337,0.315,0.006,2.818,104.962
1290.218,8.5,8.503,99.36,-260.092,5.691,8.788,11.158,2.361,0.298,0.004,2.995,105.67
1290.371,8.5,8.542,101.69,-260.388,5.364,8.609,10.845,2.365,0.316,0.009,3.032,100.353
1290.523,8.5,8.589,97.966,-260.375,6.185,10.091,12.562,2.429,0.288,0.017,3.167,88.886
1290.676,8.5,8.643,92.615,-259.917,10.972,20.319,25.343,2.532,0.259,0.025,3.272,86.324
1290.828,8.5,8.55,89.147,-259.292,8.701,16.712,20.729,2.41,0.254,0.024,2.98,85.282
1290.98,8.5,8.565,96.054,-258.504,6.882,12.821,15.903,2.396,0.271,0.015,2.924,88.068
1291.133,8.5,8.542,104.321,-257.404,6.204,11.041,13.851,2.348,0.302,0.008,2.985,96.862
1291.285,8.5,8.542,107.713,-256.125,5.569,9.652,12.303,2.331,0.327,0.002,2.936,103.98
1291.438,8.5,8.55,102.132,-254.836,5.059,9.032,11.564,2.296,0.342,0.003,3.049,105.885
1291.59,8.5,8.565,106.239,-254.121,5.075,9.239,11.82,2.323,0.348,0.004,2.915,105.892
1291.742,8.5,8.577,107.406,-253.604,5.208,9.817,12.442,2.318,0.319,0.005,2.918,104.895
1291.895,8.5,8.589,116.012,-253.163,5.084,10.295,12.848,2.323,0.334,0.005,3.089,104.568
1292.047,8.5,8.62,110.652,-252.654,4.423,9.118,11.163,2.296,0.337,0.004,2.978,105.665
1292.2,8.5,8.624,103.923,-252.6,4.725,9.885,12.047,2.328,0.335,0.003,2.775,107.029
1292.352,8.5,8.589,110.974,-252.283,5.202,11.061,13.586,2.35,0.325,0.002,2.868,107.564
1292.504,8.5,8.558,113.402,-250.688,4.758,9.851,12.107,2.293,0.333,0.002,2.796,106.605
1292.657,8.5,8.519,108.948,-249.983,4.743,9.982,12.375,2.319,0.318,0.007,2.988,106.639
1292.809,8.5,8.519,101.588,-249.788,4.922,10.125,12.611,2.337,0.324,0.01,3.074,106.964
1292.962,8.5,8.519,101.179,-250.375,4.867,9.831,12.231,2.331,0.32,0.011,3.002,106.162
1293.114,8.5,8.53,108.009,-251.496,4.678,9.466,11.721,2.327,0.34,0.007,3.012,105.418
1293.266,8.5,8.527,97.064,-252.771,4.564,9.2,11.415,2.296,0.345,0.006,2.952,104.402
1293.419,8.5,8.527,114.42,-253.479,4.875,9.867,12.212,2.336,0.336,0.005,2.983,104.22
1293.571,8.5,8.542,109.993,-254.221,4.953,10.15,12.485,2.347,0.336,0.012,3.036,104.456
1293.724,8.5,8.519,124.021,-254.458,4.947,10.188,12.596,2.312,0.342,0.014,3.047,104.832
1293.876,8.5,8.472,108.439,-254.504,4.754,9.684,12.015,2.257,0.346,0.012,2.932,106.13
1294.028,8.5,8.472,98.645,-254.096,4.589,9.073,11.33,2.259,0.347,0.006,2.804,106.266
1294.181,8.5,8.464,93.599,-254.204,4.69,9.091,11.409,2.308,0.339,0.006,2.721,105.33
1294.333,8.5,8.461,102.791,-255.625,5.014,9.735,12.243,2.35,0.34,0.009,2.991,104.247
1294.486,8.5,8.472,106.924,-256.754,5.132,9.882,12.364,2.358,0.339,0.014,3.147,104.61
1294.638,8.5,8.472,102.492,-257.275,5.087,9.912,12.279,2.391,0.328,0.022,3.113,102.56
1294.79,8.5,8.495,105.63,-257.717,5.161,10.194,12.571,2.448,0.322,0.026,3.237,103.47
1294.943,8.5,8.472,110.887,-257.433,5.651,11.227,13.789,2.437,0.32,0.024,3.15,103.908
1295.095,8.5,8.472,100.044,-256.836,5.176,9.967,12.327,2.357,0.328,0.014,2.929,105.042
1295.248,8.5,8.449,111.476,-255.8,4.876,9.138,11.319,2.32,0.335,0.006,2.911,108.169
1295.4,8.5,8.457,106.211,-255.45,4.762,8.543,10.656,2.273,0.335,0.002,2.747,108.279
1295.552,8.5,8.461,94.225,-254.962,4.853,8.684,10.863,2.28,0.326,0.003,2.78,108.78
1295.705,8.5,8.472,94.097,-255.804,4.9,9.04,11.286,2.362,0.317,0.01,3.029,106.617
1295.857,8.5,8.48,119.323,-256.789,4.813,9.302,11.564,2.399,0.311,0.014,3.165,104.934
1296.01,8.5,8.488,103.027,-257.504,4.811,9.363,11.588,2.374,0.306,0.015,3.115,103.941
1296.162,8.5,8.495,105.046,-257.554,5.388,10.788,13.452,2.376,0.292,0.013,2.975,104.342
1296.314,8.5,8.519,96.389,-256.582,5.282,10.538,13.111,2.348,0.303,0.011,2.851,105.366
1296.467,8.5,8.503,105.022,-256.342,4.84,9.963,12.496,2.296,0.31,0.009,2.794,106.282
1296.619,8.5,8.519,89.029,-256.117,4.552,9.619,12.22,2.271,0.325,0.007,2.805,107.276
1296.772,8.5,8.534,99.258,-255.84,4.645,9.802,12.534,2.29,0.324,0.007,2.783,107.341
1296.924,8.5,8.519,102.99,-255.479,4.772,9.882,12.625,2.273,0.32,0.005,2.823,106.915
1297.076,8.5,8.495,94.542,-255.512,4.495,9.281,11.825,2.264,0.314,0.004,2.73,107.438
1297.229,8.5,8.495,101.895,-255.921,4.274,8.729,11.108,2.273,0.317,0.005,2.575,106.473
1297.381,8.5,8.437,98.845,-256.804,4.34,8.729,11.057,2.315,0.321,0.009,2.711,105.628
1297.534,8.5,8.449,97.847,-258.02,4.77,9.242,11.601,2.378,0.331,0.012,2.95,105.099
1297.686,8.5,8.48,107.775,-259.8,4.679,8.945,11.18,2.335,0.351,0.014,3.157,104.794
1297.838,8.5,8.503,117.515,-261.454,4.775,9.017,11.293,2.356,0.368,0.012,3.051,105.54
1297.991,8.5,8.503,103.797,-261.846,4.881,9.077,11.404,2.352,0.358,0.011,3.065,107.298
1298.143,8.5,8.503,109.635,-262.433,4.789,8.762,11.006,2.336,0.347,0.009,2.951,107.283
1298.296,8.5,8.527,110.096,-262.367,4.747,8.606,10.828,2.326,0.335,0.01,2.97,105.96
1298.448,8.5,8.527,105.713,-261.883,4.881,8.917,11.293,2.337,0.333,0.009,3.022,105.825
1298.6,8.5,8.53,102.048,-260.988,4.683,8.672,11.028,2.323,0.333,0.007,3.015,104.934
1298.753,8.5,8.519,102.347,-260.837,4.345,8.013,10.165,2.304,0.328,0.005,2.851,104.396
1298.905,8.5,8.519,101.705,-260.848,4.469,8.111,10.23,2.329,0.334,0.004,3.019,104.764
1299.058,8.5,8.527,107.291,-260.733,4.646,8.578,10.778,2.342,0.335,0.008,2.933,104.928
1299.21,8.5,8.488,116.562,-261.342,4.589,8.613,10.837,2.355,0.327,0.011,3.032,105.188
1299.362,8.5,8.472,96.895,-261.172,4.577,8.637,10.86,2.322,0.324,0.014,3.006,105.406
1299.515,8.5,8.461,103.14,-261.004,4.71,8.883,11.171,2.337,0.313,0.015,2.983,105.529
1299.667,8.5,8.449,106.932,-261.188,4.6,8.649,10.844,2.357,0.337,0.012,3.045,104.787
1299.82,8.5,8.449,107.981,-261.842,4.417,8.387,10.556,2.35,0.338,0.011,2.943,104.588
1299.972,8.5,8.449,105.186,-261.908,4.548,8.617,10.909,2.35,0.337,0.012,3.003,104.44
1300.124,8.5,8.449,103.205,-262.285,4.594,8.505,10.751,2.337,0.335,0.012,2.989,102.95
1300.277,8.5,8.449,105.534,-262.854,4.552,8.418,10.665,2.307,0.325,0.01,2.882,103.319
1300.429,8.5,8.441,102.589,-263.434,4.613,8.396,10.61,2.318,0.332,0.006,2.922,103.305
1300.582,8.5,8.426,97.399,-264.158,4.78,8.451,10.62,2.319,0.31,0.005,2.979,103.548
1300.734,8.5,8.426,92.162,-264.367,4.86,8.628,10.829,2.336,0.322,0.005,3.003,102.079
1300.886,8.5,8.449,112.99,-264.404,4.835,8.718,10.959,2.332,0.301,0.009,3.016,102.73
1301.039,8.5,8.472,105.641,-264.266,5.003,8.976,11.316,2.364,0.297,0.013,3.007,99.509
1301.191,8.5,8.519,103.399,-264.479,5.086,9.167,11.597,2.346,0.289,0.013,3.06,100.209
1301.344,8.5,8.554,112.33,-264.017,4.957,8.961,11.304,2.337,0.307,0.01,2.974,100.925
1301.496,8.5,8.457,104.637,-263.781,4.825,8.562,10.782,2.334,0.311,0.006,2.959,103.138
1301.648,8.5,8.457,111.863,-263.079,4.834,8.445,10.622,2.348,0.324,0.005,2.968,109.536
1301.801,8.5,8.449,102.04,-262.82,4.722,8.353,10.443,2.326,0.335,0.005,3.044,111.217
1301.953,8.5,8.464,112.891,-262.875,4.573,8.183,10.167,2.322,0.333,0.006,3.014,111.78
1302.106,8.5,8.48,101.477,-262.95,4.585,8.332,10.332,2.311,0.319,0.006,2.953,111.937
1302.258,8.5,8.507,103.347,-263.063,4.716,8.638,10.713,2.318,0.303,0.006,2.991,109.764
1302.41,8.5,8.519,107.956,-263.092,4.621,8.5,10.526,2.313,0.312,0.006,2.977,108.892
1302.563,8.5,8.519,116.017,-262.414,4.527,8.645,10.783,2.316,0.332,0.008,2.966,109.091
1302.715,8.5,8.519,109.007,-261.888,4.6,8.776,11.011,2.313,0.336,0.011,2.982,109.766
1302.868,8.5,8.534,102.883,-261.336,4.553,8.573,10.78,2.317,0.342,0.01,2.916,110.269
1303.02,8.5,8.542,104.906,-261.148,4.43,8.316,10.492,2.303,0.331,0.007,2.837,109.778
1303.172,8.5,8.542,109.35,-261.729,4.518,8.427,10.617,2.298,0.333,0.002,2.908,109.273
1303.325,8.5,8.542,105.958,-262.191,4.521,8.226,10.267,2.306,0.338,0.002,2.982,107.57
1303.477,8.5,8.558,120.423,-262.325,4.498,8.195,10.162,2.323,0.341,0.002,2.875,105.912
1303.63,8.5,8.558,112.582,-263.598,4.501,8.13,10.038,2.324,0.338,0.005,3.01,105.348
1303.782,8.5,8.565,115.546,-265.047,4.533,8.028,9.895,2.329,0.329,0.014,3.05,104.911
1303.934,8.5,8.53,112.218,-265.148,4.704,8.244,10.135,2.342,0.327,0.024,3.08,104.699
1304.087,8.5,8.495,105.397,-265.292,4.685,8.144,9.995,2.355,0.34,0.031,3.178,104.982
1304.239,8.5,8.495,115.492,-265.113,4.689,8.115,9.974,2.363,0.349,0.027,3.109,104.848
1304.392,8.5,8.495,105.747,-265.262,4.567,7.845,9.648,2.341,0.35,0.021,3.151,104.607
1304.544,8.5,8.488,110.261,-264.938,4.563,7.775,9.562,2.325,0.357,0.013,3.117,104.03
1304.696,8.5,8.488,112.012,-264.348,4.654,7.966,9.806,2.337,0.366,0.013,3.13,103.817
1304.849,8.5,8.449,115.029,-263.855,4.744,8.092,9.913,2.365,0.382,0.016,3.073,103.92
1305.001,8.5,8.449,116.017,-264.513,4.768,8.234,10.11,2.38,0.351,0.017,3.048,104.407
1305.154,8.5,8.457,106.211,-264.633,4.635,8.07,9.908,2.369,0.356,0.017,3.203,104.546
1305.306,8.5,8.464,104.556,-264.406,4.56,7.766,9.534,2.347,0.347,0.016,3.081,105.157
1305.458,8.5,8.449,99.245,-264.77,4.517,7.705,9.481,2.347,0.364,0.016,3.003,105.412
1305.611,8.5,8.457,111.28,-265.012,4.489,7.682,9.505,2.351,0.336,0.013,3.021,105.646
1305.763,8.5,8.449,104.137,-265.042,4.418,7.541,9.33,2.358,0.322,0.011,3.065,105.808
1305.916,8.5,8.461,111.298,-265.383,4.528,7.88,9.787,2.345,0.315,0.009,3.013,105.651
1306.068,8.5,8.441,111.788,-265.379,4.613,8.176,10.172,2.34,0.303,0.009,3.04,106.242
1306.22,8.5,8.449,113.863,-264.809,4.529,8.179,10.182,2.315,0.326,0.007,3.035,106.369
1306.373,8.5,8.449,105.535,-264.583,4.548,8.265,10.332,2.33,0.311,0.009,2.945,107.067
1306.525,8.5,8.441,100.376,-264.461,4.624,8.413,10.557,2.331,0.32,0.01,2.939,107.503
1306.678,8.5,8.449,98.051,-263.816,4.642,8.545,10.774,2.332,0.325,0.012,3.036,108.048
1306.83,8.5,8.449,103.147,-263.583,4.463,8.348,10.536,2.332,0.32,0.016,3.005,107.66
1306.982,8.5,8.457,106.969,-262.762,4.426,8.252,10.446,2.346,0.337,0.021,3.06,107.104
1307.135,8.5,8.433,107.21,-262.105,4.476,8.211,10.36,2.379,0.344,0.026,3.134,106.619
1307.287,8.5,8.449,109.554,-262.43,4.501,8.225,10.353,2.35,0.37,0.023,3.009,105.824
1307.44,8.5,8.449,107.224,-262.25,4.466,8.181,10.277,2.324,0.363,0.016,2.986,105.745
1307.592,8.5,8.449,118.464,-262.566,4.317,7.878,9.895,2.315,0.346,0.008,2.868,105.959
1307.744,8.5,8.449,110.078,-262.766,4.159,7.562,9.522,2.313,0.343,0.008,2.914,106.096
1307.897,8.5,8.426,102.985,-262.48,4.123,7.471,9.415,2.319,0.332,0.013,2.991,106.254
1308.049,8.5,8.433,105.814,-262.029,4.259,7.776,9.832,2.333,0.321,0.023,3.156,106.929
1308.202,8.5,8.426,98.796,-260.707,4.401,8.012,10.129,2.325,0.315,0.026,3.125,107.643
1308.354,8.5,8.449,105.534,-259.758,4.19,7.613,9.576,2.305,0.337,0.025,2.986,107.58
1308.506,8.5,8.433,112.856,-259.434,4.214,7.802,9.802,2.315,0.355,0.02,2.994,107.793
1308.659,8.5,8.461,107.744,-259.578,4.19,7.83,9.792,2.321,0.357,0.016,3.069,107.345
1308.811,8.5,8.472,101.793,-260.179,4.329,8.206,10.249,2.344,0.345,0.018,2.982,106.652
1308.964,8.5,8.495,110.882,-260.918,4.522,8.558,10.687,2.336,0.354,0.017,2.987,107.339
1309.116,8.5,8.488,102.211,-261.621,4.138,7.595,9.492,2.275,0.389,0.014,2.924,107.489
