DEPTH,BS,CALI,DENS,DTC,GR,NEUT,NEUT_CORR,PEF,RESD,RESM,RESS,SP,TEMP,TENS
458.1144,8.5,9.4736,2.1568,124.692,105.8346,0.39914,0.376008,2.6142,78.2702,52.1998,4.9492,-205.8281,41.3087,701.4051
458.2668,8.5,9.6095,2.1825,126.4085,95.8275,0.43478,0.414472,2.6574,73.4424,48.941,5.2619,-206.0,41.3157,664.5129
458.4192,8.5,9.7998,2.1541,126.337,112.3713,0.37923,0.351811,2.688,67.3118,44.9479,5.1405,-206.0167,41.3226,674.9454
458.5716,8.5,9.8133,2.1823,126.0139,106.6503,0.36043,0.333929,2.6604,62.0334,41.9575,5.1803,-205.8583,41.3296,696.869
458.724,8.5,9.3829,2.2027,126.2489,96.5896,0.36241,0.335759,2.6929,57.1407,39.0757,5.2306,-205.7734,41.3365,679.6326
458.8764,8.5,9.1066,2.2195,126.3846,87.4679,0.40944,0.387992,2.6888,58.5587,39.7274,5.3435,-206.0083,41.3434,691.048
459.0288,8.5,9.324,2.1682,126.5103,115.4911,0.38302,0.356673,2.6339,64.9179,43.3653,5.2729,-206.7,41.3504,674.0383
459.1812,8.5,9.5279,2.1594,127.1034,92.39,0.32001,0.29012,2.5831,78.507,50.634,5.2426,-207.4258,41.3573,676.3063
459.3336,8.5,9.5823,2.1404,127.5659,96.8314,0.33067,0.29925,2.6455,83.2723,53.0945,5.3812,-208.0458,41.3643,688.0996
459.486,8.5,9.392,2.1283,127.2024,112.3721,0.36074,0.334218,2.6434,73.6558,48.7069,5.6441,-208.25,41.3712,672.5263
459.6384,8.5,9.093,2.1773,127.164,111.451,0.34073,0.311878,2.629,76.8458,50.5434,5.723,-208.5391,41.3782,677.667
459.7908,8.5,8.9571,2.185,127.6979,104.8715,0.37573,0.348109,2.6577,76.1576,49.8889,5.6295,-208.8375,41.3851,685.2269
459.9432,8.5,9.0749,2.172,127.4512,102.8007,0.37883,0.351357,2.6391,66.7806,44.2826,5.4798,-208.9833,41.392,657.7089
460.0956,8.5,9.1609,2.1959,127.6179,107.3848,0.38063,0.353465,2.5577,69.0802,45.2842,5.798,-209.2792,41.399,684.3197
460.248,8.5,9.1111,2.1929,126.9577,121.1549,0.35404,0.327306,2.6254,68.6349,44.5213,6.0299,-209.5703,41.4059,689.4604
460.4004,8.5,8.9299,2.1961,125.3651,98.3403,0.31706,0.28773,2.6504,66.5648,42.8765,6.1605,-209.8042,41.4129,689.0068
460.5528,8.5,8.8619,2.1787,125.4074,108.1698,0.35333,0.326557,2.6451,77.6968,47.8784,5.8458,-210.2,41.4198,700.5734
460.7052,8.5,8.9118,2.1986,124.5741,106.2059,0.35177,0.325007,2.5895,96.1453,56.9342,5.6718,-210.5156,41.4268,691.8796
460.8576,8.5,9.0658,2.1898,124.2791,121.3603,0.36803,0.340909,2.5366,98.4818,58.1796,5.2779,-210.7167,41.4337,682.3541
461.01,8.5,9.2017,2.1852,124.4692,103.4481,0.36204,0.33542,2.6141,94.8065,57.5202,5.2446,-210.9875,41.4406,698.759
461.1624,8.5,9.2833,2.1916,124.8463,113.599,0.40255,0.380452,2.6019,92.6426,58.3994,5.297,-211.0917,41.4476,690.5188
461.3148,8.5,9.3376,2.1938,125.3859,112.9741,0.39707,0.374043,2.6099,86.7712,59.0338,5.2608,-211.2109,41.4545,687.1924
461.4672,8.5,9.392,2.1951,124.1679,106.4831,0.37619,0.348553,2.6051,94.3482,65.5956,5.204,-211.5167,41.4614,687.1924
461.6196,8.5,9.4101,2.2064,123.4541,103.5982,0.36584,0.338877,2.5823,110.7966,74.799,5.4708,-211.975,41.4684,684.9246
461.772,8.5,9.4011,2.1806,122.8334,104.7059,0.47383,0.459948,2.5742,91.3469,64.0771,6.0421,-212.3164,41.4753,689.1581
461.9244,8.5,9.2289,2.1768,121.9934,112.3244,0.38227,0.355579,2.5448,82.0904,58.212,6.8733,-212.4125,41.4823,699.4395
462.0768,8.5,9.1292,2.209,122.8742,103.9763,0.38364,0.357439,2.6649,98.8913,67.6973,8.2707,-212.4833,41.4892,677.4402
462.2292,8.5,9.1745,2.1502,125.1061,94.8257,0.38129,0.354383,2.7496,67.2966,48.6499,9.9401,-212.6758,41.4961,694.1475
462.3816,8.5,9.1927,2.1892,110.594,100.163,0.44203,0.423102,2.7508,39.5115,29.8685,9.0849,-212.8042,41.5031,680.691
462.534,8.5,9.1111,2.4135,96.8261,77.0414,0.27664,0.245897,2.852,50.778,37.7047,10.245,-212.9625,41.51,680.3886
462.6864,8.5,8.2911,2.5551,94.035,94.3393,0.13998,0.116236,3.2302,167.5792,111.7512,17.5763,-213.5898,41.5169,689.4604
462.8388,8.5,8.2775,2.4554,95.7398,93.8813,0.16432,0.13687,3.1708,64.5068,45.1632,11.0934,-214.2083,41.5239,669.2755
462.9912,8.5,8.0963,2.2773,107.4424,120.3307,0.32014,0.289991,2.9451,35.8679,26.7653,8.023,-214.8292,41.5308,693.7695
463.1436,8.5,8.3047,2.283,121.971,111.5995,0.42995,0.411904,2.8911,38.0105,29.0093,8.2047,-215.4023,41.5378,685.8317
463.296,8.5,8.4859,2.3298,124.6208,94.4991,0.36005,0.33365,2.8431,41.2233,31.3889,7.3001,-216.0083,41.5447,695.8107
463.4484,8.5,8.5221,2.3061,123.6591,101.0701,0.32149,0.291436,2.7832,46.7663,35.1644,6.1754,-216.3917,41.5516,697.6251
463.6008,8.5,8.495,2.2992,125.6437,113.261,0.33406,0.303264,2.8106,48.7879,36.2198,5.7202,-216.6992,41.5586,700.4979
463.7532,8.5,8.4134,2.287,126.7956,107.5428,0.35437,0.328361,2.9002,46.8984,35.0907,5.7986,-216.875,41.5655,691.2748
463.9056,8.5,8.3862,2.2795,126.9698,114.4161,0.37399,0.347474,2.9339,43.5253,33.3002,5.7577,-217.0625,41.5724,708.9648
464.058,8.5,8.3726,2.2956,119.5927,96.6005,0.39971,0.378323,2.8774,40.0006,29.8582,5.3156,-217.3281,41.5793,680.3886
464.2104,8.5,8.4315,2.3199,107.7243,107.6339,0.36028,0.334171,2.7974,41.6911,29.5944,5.3589,-217.3958,41.5863,707.3774
464.3628,8.5,8.5765,2.5188,107.4647,115.9001,0.25471,0.226774,2.9479,63.822,40.8508,6.4983,-217.6292,41.5932,698.5323
464.5152,8.5,8.5493,2.3265,107.8534,123.0685,0.27557,0.245069,2.7929,42.9739,27.6673,5.0953,-217.7656,41.6002,699.4395
464.6676,8.5,8.5493,2.2918,108.0629,104.9763,0.38206,0.355322,2.8166,44.3603,28.154,5.4141,-217.7958,41.6071,715.6176
464.82,8.5,8.4406,2.2988,121.5084,106.7879,0.39312,0.369388,2.8155,42.6773,27.2159,5.586,-217.8958,41.614,694.9036
464.9724,8.5,8.4587,2.3021,119.9347,91.2835,0.35776,0.331428,2.8242,40.0132,25.5796,5.3154,-218.1055,41.6209,695.2059
465.1248,8.5,8.7577,2.3035,119.0279,113.2139,0.35119,0.324386,2.8505,43.0358,27.1864,4.9612,-218.5167,41.6279,703.295
465.2772,8.5,8.9435,2.2854,119.1353,118.5829,0.37639,0.348704,2.8667,47.8452,29.2206,4.7362,-218.6792,41.6348,686.7388
465.4296,8.5,8.9843,2.276,119.1226,100.3822,0.40887,0.387484,2.9103,46.3658,28.5952,4.7454,-218.5742,41.6417,694.7524
465.582,8.5,8.9843,2.2748,118.9756,99.0155,0.32484,0.294315,2.8457,45.7166,28.3351,4.8494,-218.4102,41.6487,701.9342
465.7344,8.5,9.0568,2.2734,118.8683,116.166,0.3779,0.35,2.8693,50.1532,30.1998,4.9049,-218.3417,41.6556,692.0308
465.8868,8.5,9.1202,2.258,118.6748,100.7093,0.36482,0.337934,2.8835,50.045,29.8798,4.9232,-218.1953,41.6625,711.6864
466.0392,8.5,9.4872,2.2464,118.4007,121.0775,0.31492,0.285803,2.8307,47.3447,28.2848,4.7861,-217.9961,41.6695,705.7897
466.1916,8.5,9.537,2.2613,118.3851,100.4282,0.3677,0.340607,2.8453,47.4848,28.2043,4.827,-218.0208,41.6764,691.5016
466.344,8.5,9.2833,2.2609,118.4574,113.1775,0.37286,0.345485,2.9184,47.0988,28.0627,5.0266,-218.1875,41.6833,711.5352
