DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,NEUT_CORR,PEF,RESD,RESS,SP,TEMP,TENS
1384.554,8.5,9.0441,2.4213,0.0463818,96.4708,121.9679,0.308929,0.307544,3.2866,5.6474,5.7317,-447.5079,44.6314,1555.9296
1384.7064,8.5,9.0036,2.4307,0.0421477,95.3263,119.7651,0.314129,0.31301,3.2564,5.9931,6.0478,-447.6707,44.6314,1564.4717
1384.8588,8.5,8.963,2.4402,0.0379136,94.1818,117.5622,0.319329,0.318475,3.2262,6.3388,6.3638,-447.8336,44.6314,1573.0138
1385.0112,8.5,8.9239,2.4484,0.0339529,93.1308,115.5668,0.323088,0.322464,3.1974,6.6547,6.6532,-447.9982,44.6314,1579.9636
1385.1636,8.5,8.902,2.4421,0.0334398,93.2585,116.1862,0.308686,0.307825,3.1857,6.5947,6.6066,-448.1858,44.6314,1566.8396
1385.316,8.5,8.8801,2.4358,0.0329267,93.3863,116.8056,0.294283,0.293187,3.1739,6.5347,6.5601,-448.3734,44.6314,1553.7157
1385.4684,8.5,8.8582,2.4295,0.0324136,93.514,117.4249,0.279881,0.278549,3.1621,6.4748,6.5135,-448.5609,44.6314,1540.5917
1385.6208,8.5,8.9609,2.4213,0.032298,94.1212,117.6422,0.281517,0.280168,3.1405,6.3232,6.364,-448.4196,44.6314,1541.8639
1385.7732,8.5,9.0961,2.4126,0.0322863,94.8538,117.7543,0.287349,0.28604,3.1163,6.1478,6.1876,-448.1921,44.6314,1546.9019
1385.9256,8.5,9.2314,2.4039,0.0322746,95.5863,117.8663,0.29318,0.291911,3.092,5.9723,6.0112,-447.9647,44.6314,1551.9399
1386.078,8.5,9.2066,2.3975,0.0281176,96.4285,117.0462,0.297352,0.296134,3.081,5.8532,5.9039,-447.8439,44.6314,1553.818
1386.2304,8.5,9.029,2.3932,0.0200067,97.3752,115.337,0.29994,0.298783,3.0826,5.7878,5.8626,-447.8246,44.6314,1552.6821
1386.3828,8.5,8.8515,2.3888,0.0118957,98.3218,113.6278,0.302528,0.301433,3.0842,5.7225,5.8213,-447.8054,44.6314,1551.5463
1386.5352,8.5,8.7009,2.3855,0.0061313,99.0863,112.1944,0.303119,0.302092,3.0922,5.6677,5.7849,-447.8537,44.6314,1550.8723
1386.6876,8.5,8.6401,2.3854,0.0081799,99.2445,111.6791,0.297059,0.296123,3.1215,5.6477,5.7648,-448.1266,44.6314,1551.7362
1386.84,8.5,8.5792,2.3854,0.0102285,99.4026,111.1639,0.290998,0.290155,3.1507,5.6278,5.7446,-448.3995,44.6314,1552.6002
1386.9924,8.5,8.5183,2.3853,0.0122771,99.5607,110.6486,0.284938,0.284186,3.1799,5.6079,5.7244,-448.6724,44.6314,1553.4641
1387.1448,8.5,8.5178,2.3976,0.0145343,96.8715,108.7637,0.28463,0.283843,3.1928,5.9908,6.1226,-448.8485,44.6314,1569.2719
1387.2972,8.5,8.5205,2.4105,0.0168025,94.0328,106.807,0.284625,0.283794,3.2049,6.3948,6.5427,-449.0196,44.6314,1585.864
1387.4496,8.5,8.5231,2.4234,0.0190708,91.1942,104.8502,0.284619,0.283746,3.217,6.7988,6.9628,-449.1906,44.6314,1602.4561
1387.602,8.5,8.4998,2.4325,0.0203985,90.2738,102.8891,0.278033,0.276932,3.2184,7.0556,7.225,-449.1019,44.6314,1595.1288
1387.7544,8.5,8.4635,2.4398,0.0212614,90.3011,100.9258,0.268195,0.266774,3.2145,7.2395,7.4093,-448.8849,44.6314,1575.9824
1387.9068,8.5,8.4273,2.4471,0.0221244,90.3285,98.9625,0.258358,0.256617,3.2107,7.4234,7.5936,-448.6679,44.6314,1556.8361
1388.0592,8.5,8.414,2.4408,0.0208315,90.8563,100.1734,0.256427,0.254628,3.1797,7.4176,7.5923,-448.4308,44.6314,1543.3413
1388.2116,8.5,8.4368,2.4132,0.0161445,92.1721,106.3815,0.266943,0.265501,3.1062,7.1131,7.299,-448.162,44.6314,1538.7437
1388.364,8.5,8.4597,2.3856,0.0114575,93.4878,112.5896,0.27746,0.276374,3.0326,6.8086,7.0057,-447.8932,44.6314,1534.1461
1388.5164,8.5,8.4739,2.3614,0.0090195,94.6726,117.5917,0.286122,0.285336,2.9727,6.5383,6.7569,-447.6575,44.6314,1531.5262
1388.6688,8.5,8.4165,2.3655,0.0252315,94.7715,112.5923,0.279408,0.278455,3.0256,6.5523,6.8772,-447.6963,44.6314,1545.3066
1388.8212,8.5,8.359,2.3696,0.0414436,94.8704,107.5929,0.272693,0.271575,3.0786,6.5663,6.9974,-447.7351,44.6314,1559.087
1388.9736,8.5,8.3016,2.3738,0.0576556,94.9693,102.5935,0.265979,0.264694,3.1315,6.5802,7.1177,-447.7739,44.6314,1572.8674
1389.126,8.5,8.2885,2.3787,0.0599737,95.6802,100.1725,0.278434,0.277638,3.1241,6.3625,6.9848,-448.1167,44.6314,1566.5677
1389.2784,8.5,8.2846,2.3839,0.0593806,96.5193,98.2917,0.294905,0.294736,3.104,6.0962,6.7989,-448.5233,44.6314,1556.0609
1389.4308,8.5,8.2807,2.389,0.0587876,97.3584,96.4109,0.311377,0.311833,3.0839,5.8299,6.613,-448.9298,44.6314,1545.554
1389.5832,8.5,8.2587,2.3904,0.0567853,98.3583,97.6719,0.312222,0.312995,3.0877,5.7984,6.6104,-448.9547,44.6314,1546.6106
1389.7356,8.5,8.2217,2.3886,0.0536109,99.4921,101.5461,0.300069,0.300902,3.1115,5.962,6.7603,-448.6622,44.6314,1557.285
1389.888,8.5,8.1848,2.3868,0.0504364,100.6259,105.4203,0.287916,0.288809,3.1353,6.1257,6.9101,-448.3697,44.6314,1567.9595
1390.0404,8.5,8.1663,2.3859,0.0463305,99.5717,107.1423,0.27667,0.277372,3.1468,6.8885,7.6551,-448.0168,44.6314,1568.9991
1390.1928,8.5,8.199,2.3875,0.0396419,92.4514,102.8978,0.267938,0.267754,3.1243,9.3121,10.0502,-447.4964,44.6314,1543.3285
1390.3452,8.5,8.2317,2.389,0.0329534,85.3312,98.6534,0.259206,0.258135,3.1017,11.7358,12.4452,-446.976,44.6314,1517.6578
1390.4976,8.5,8.2645,2.3906,0.0262649,78.211,94.4089,0.250474,0.248516,3.0792,14.1594,14.8403,-446.4557,44.6314,1491.9872
1390.65,8.5,8.2158,2.4102,0.0388583,75.0821,89.3675,0.228898,0.226207,3.1092,15.8816,16.4099,-446.5503,44.6314,1511.4731
1390.8024,8.5,8.1659,2.4301,0.0517603,72.017,84.3133,0.207116,0.203695,3.14,17.5925,17.9663,-446.6548,44.6314,1531.6818
1390.9548,8.5,8.116,2.45,0.0646623,68.952,79.2591,0.185335,0.181183,3.1709,19.3034,19.5227,-446.7593,44.6314,1551.8903
1391.1072,8.5,8.1211,2.4421,0.0655746,73.9749,80.3443,0.191748,0.187959,3.1876,17.2397,17.4448,-446.9201,44.6314,1546.5527
1391.2596,8.5,8.1493,2.4224,0.0614315,82.4081,84.0181,0.21005,0.207085,3.1983,13.5844,13.8345,-447.1047,44.6314,1530.444
1391.412,8.5,8.1775,2.4026,0.0572884,90.8412,87.6919,0.228352,0.22621,3.2091,9.9292,10.2243,-447.2893,44.6314,1514.3351
1391.5644,8.5,8.1957,2.3823,0.048465,95.1377,90.9489,0.244136,0.242772,3.1921,8.1433,8.4974,-447.2456,44.6314,1507.5226
1391.7168,8.5,8.2001,2.361,0.0332461,93.7816,93.6362,0.256479,0.255833,3.1371,8.9116,9.3443,-446.8902,44.6314,1513.413
1391.8692,8.5,8.2045,2.3398,0.0180271,92.4255,96.3236,0.268823,0.268895,3.0821,9.68,10.1911,-446.5348,44.6314,1519.3032
1392.0216,8.5,8.2121,2.3244,0.0049201,91.3882,98.9916,0.279717,0.280401,3.0316,10.1621,10.737,-446.1428,44.6314,1523.6108
1392.174,8.5,8.2391,2.3446,0.0046019,92.2815,101.5423,0.28183,0.282491,3.0082,8.9105,9.4604,-445.5298,44.6314,1518.3339
1392.3264,8.5,8.266,2.3648,0.0042836,93.1748,104.0929,0.283942,0.284582,2.9849,7.659,8.1838,-444.9168,44.6314,1513.0568
1392.4788,8.5,8.293,2.385,0.0039653,94.068,106.6436,0.286055,0.286673,2.9616,6.4074,6.9072,-444.3038,44.6314,1507.7798
1392.6312,8.5,8.3022,2.3925,0.0121304,94.3693,106.2846,0.296182,0.296643,2.9912,6.1222,6.5729,-444.225,44.6314,1510.0675
1392.7836,8.5,8.3085,2.3979,0.0216663,94.5749,105.4556,0.307604,0.307887,3.0294,5.9931,6.3908,-444.2325,44.6314,1513.5778
1392.936,8.5,8.3148,2.4034,0.0312022,94.7806,104.6265,0.319026,0.319131,3.0676,5.864,6.2087,-444.24,44.6314,1517.0879
1393.0884,8.5,8.3191,2.4047,0.0369956,95.036,105.5356,0.321442,0.321559,3.0864,5.9422,6.2341,-444.4317,44.6314,1517.0701
1393.2408,8.5,8.3218,2.403,0.0400796,95.3275,107.7029,0.317337,0.317605,3.091,6.1705,6.4097,-444.7568,44.6314,1514.4979
1393.3932,8.5,8.3245,2.4013,0.0431636,95.619,109.8702,0.313233,0.313651,3.0957,6.3987,6.5852,-445.0819,44.6314,1511.9259
1393.5456,8.5,8.3256,2.393,0.0419572,96.377,109.7831,0.30777,0.308267,3.0766,6.7443,6.8608,-445.3425,44.6314,1513.9724
1393.698,8.5,8.3227,2.3689,0.0307023,98.2273,104.4156,0.299128,0.299532,3.0018,7.3647,7.3706,-445.4519,44.6314,1526.8361
1393.8504,8.5,8.3199,2.3449,0.0194473,100.0777,99.048,0.290486,0.290798,2.927,7.985,7.8804,-445.5614,44.6314,1539.6998
1394.0028,8.5,8.3174,2.3214,0.0083794,101.8708,93.7931,0.281971,0.282187,2.854,8.5816,8.3702,-445.666,44.6314,1552.1899
1394.1552,8.5,8.3314,2.3278,0.0073068,100.6053,94.5548,0.280277,0.280207,2.8772,7.9041,7.7923,-445.5132,44.6314,1544.719
1394.3076,8.5,8.3454,2.3342,0.0062342,99.3399,95.3164,0.278583,0.278226,2.9004,7.2266,7.2145,-445.3606,44.6314,1537.248
1394.46,8.5,8.3594,2.3406,0.0051616,98.0744,96.078,0.276889,0.276246,2.9236,6.5491,6.6366,-445.2079,44.6314,1529.7771
1394.6124,8.5,8.3591,2.366,0.0038433,95.2874,96.5632,0.275852,0.275122,2.9822,6.8937,7.084,-445.1635,44.6928,1525.498
1394.7648,8.5,8.3538,2.3982,0.0024375,91.959,96.95,0.275048,0.274302,3.0534,7.6022,7.8961,-445.1576,44.7761,1522.3547
1394.9172,8.5,8.3485,2.4305,0.0010317,88.6306,97.3367,0.274244,0.273483,3.1247,8.3106,8.7083,-445.1518,44.8593,1519.2115
1395.0696,8.5,8.348,2.4437,0.0031639,88.1892,99.2826,0.276797,0.276234,3.1608,8.2918,8.7424,-445.1165,44.9053,1518.2783
1395.222,8.5,8.3532,2.4345,0.0095051,91.1825,103.0832,0.283343,0.283234,3.1551,7.4078,7.8509,-445.0462,44.9069,1519.9742
1395.3744,8.5,8.3584,2.4252,0.0158463,94.1758,106.8838,0.28989,0.290234,3.1494,6.5238,6.9595,-444.9759,44.9085,1521.6702
1395.5268,8.5,8.3747,2.4171,0.0203572,96.5489,109.8013,0.295183,0.295826,3.1389,5.8188,6.2483,-444.8692,44.9099,1521.9709
1395.6792,8.5,8.4432,2.4144,0.0162899,96.0151,108.5799,0.294604,0.294821,3.1058,5.953,6.3821,-444.592,44.9103,1515.7335
1395.8316,8.5,8.5117,2.4118,0.0122226,95.4814,107.3585,0.294024,0.293816,3.0728,6.0872,6.5159,-444.3148,44.9106,1509.4961
1395.984,8.5,8.5802,2.4092,0.0081553,94.9477,106.137,0.293445,0.292811,3.0398,6.2214,6.6497,-444.0376,44.911,1503.2588
1396.1364,8.5,8.5156,2.4147,0.0185778,93.4669,104.8146,0.293949,0.293324,3.0833,6.7244,7.1113,-444.0044,44.911,1517.0288
1396.2888,8.5,8.4353,2.4212,0.0307,91.875,103.4803,0.29458,0.294014,3.1357,7.2707,7.6113,-443.9999,44.911,1533.1458
1396.4412,8.5,8.3551,2.4277,0.0428222,90.2831,102.146,0.295212,0.294704,3.1881,7.817,8.1113,-443.9953,44.911,1549.2627
1396.5936,8.5,8.3219,2.4303,0.042321,88.6959,101.88,0.288855,0.288156,3.1728,7.9971,8.303,-444.1402,44.911,1547.0515
1396.746,8.5,8.3184,2.4306,0.0338897,87.1115,102.285,0.278108,0.27706,3.115,7.9473,8.3011,-444.3791,44.911,1533.3267
1396.8984,8.5,8.3148,2.4309,0.0254584,85.5272,102.69,0.267361,0.265965,3.0572,7.8975,8.2992,-444.6179,44.911,1519.6017
1397.0508,8.5,8.322,2.4293,0.0192722,85.2992,103.3076,0.262029,0.260506,3.0287,7.6685,8.1048,-444.9183,44.911,1514.9625
1397.2032,8.5,8.3507,2.424,0.0175763,87.7837,104.3505,0.267527,0.266322,3.0589,7.0814,7.5252,-445.3419,44.911,1528.4949
1397.3556,8.5,8.3794,2.4188,0.0158804,90.2683,105.3934,0.273025,0.272138,3.0892,6.4942,6.9457,-445.7654,44.911,1542.0273
1397.508,8.5,8.4099,2.4135,0.0142585,92.6869,106.2994,0.278635,0.278043,3.1183,5.9387,6.3966,-446.1848,44.911,1555.0043
1397.6604,8.5,8.4717,2.4084,0.0139733,93.9146,104.7357,0.286252,0.285557,3.1284,5.9556,6.3979,-446.5291,44.911,1557.9561
1397.8128,8.5,8.5334,2.4032,0.0136881,95.1423,103.1721,0.293869,0.29307,3.1386,5.9725,6.3992,-446.8733,44.911,1560.9078
1397.9652,8.5,8.5951,2.398,0.0134029,96.3701,101.6084,0.301486,0.300584,3.1487,5.9893,6.4004,-447.2175,44.911,1563.8595
1398.1176,8.5,8.563,2.4021,0.015963,96.2688,100.9584,0.299359,0.298662,3.1681,6.0448,6.4444,-446.9617,44.911,1565.3315
1398.27,8.5,8.503,2.4089,0.0193649,95.7742,100.5787,0.294347,0.293947,3.1904,6.1116,6.5009,-446.5282,44.911,1566.3657
1398.4224,8.5,8.4431,2.4157,0.0227669,95.2796,100.199,0.289336,0.289233,3.2126,6.1785,6.5574,-446.0948,44.911,1567.3998
1398.5748,8.5,8.4224,2.4271,0.0209849,94.6503,101.3837,0.289418,0.289313,3.2019,6.1043,6.4756,-445.7982,44.911,1558.4658
1398.7272,8.5,8.4423,2.4434,0.0138251,93.8811,104.1912,0.294784,0.294368,3.157,5.8837,6.2502,-445.6435,44.911,1539.1907
1398.8796,8.5,8.4622,2.4596,0.0066652,93.112,106.9987,0.30015,0.299423,3.112,5.6631,6.0249,-445.4887,44.911,1519.9154
1399.032,8.5,8.4864,2.4689,0.0005269,93.2724,109.6369,0.301768,0.300727,3.0769,5.4792,5.8335,-445.4606,44.911,1509.1139
1399.1844,8.5,8.5266,2.4525,-0.0017677,96.9304,111.638,0.289285,0.287919,3.0789,5.4332,5.7697,-445.9084,44.911,1530.1947
1399.3368,8.5,8.5669,2.4361,-0.0040623,100.5885,113.6391,0.276802,0.275111,3.0808,5.3871,5.7059,-446.3564,44.911,1551.2754
1399.4892,8.5,8.6072,2.4197,-0.0063568,104.2465,115.6402,0.264319,0.262304,3.0827,5.3411,5.6421,-446.8043,44.911,1572.3562
1399.6416,8.5,8.6268,2.4269,-0.0051952,102.3575,112.4982,0.262726,0.260788,3.1314,5.7243,6.0197,-446.9816,44.911,1561.8586
1399.794,8.5,8.6449,2.4358,-0.00377,100.0454,108.9639,0.261965,0.260133,3.1836,6.1403,6.4311,-447.1383,44.911,1548.9525
1399.9464,8.5,8.6629,2.4448,-0.0023448,97.7333,105.4297,0.261203,0.259478,3.2358,6.5562,6.8424,-447.295,44.911,1536.0465
1400.0988,8.5,8.6573,2.4674,0.0005488,94.4075,104.4789,0.25904,0.257348,3.2716,6.9422,7.1995,-447.2848,44.911,1534.3577
1400.2512,8.5,8.6389,2.4975,0.0042391,90.5317,104.9296,0.256117,0.254416,3.2986,7.3119,7.5272,-447.1839,44.911,1538.7543
1400.4036,8.5,8.6204,2.5275,0.0079294,86.6559,105.3803,0.253194,0.251485,3.3255,7.6817,7.8548,-447.0831,44.911,1543.1509
1400.556,8.5,8.607,2.5372,0.0098827,87.4947,106.775,0.260842,0.259269,3.3263,7.5851,7.7359,-446.9014,44.911,1538.9978
1400.7084,8.5,8.6021,2.5116,0.0088459,96.4494,109.7948,0.286685,0.285499,3.2821,6.6857,6.8481,-446.5804,44.911,1520.1267
1400.8608,8.5,8.5973,2.4861,0.0078091,105.4041,112.8146,0.312529,0.311729,3.2378,5.7864,5.9604,-446.2595,44.911,1501.2556
1401.0132,8.5,8.5943,2.4626,0.0065147,112.9546,115.5439,0.335403,0.334948,3.1974,5.0021,5.1895,-446.0077,44.911,1485.7244
1401.1656,8.5,8.611,2.4599,0.0025044,105.6968,115.2102,0.326961,0.326405,3.1969,5.4311,5.6508,-446.4854,44.911,1505.4133
1401.318,8.5,8.6276,2.4572,-0.001506,98.4391,114.8766,0.318519,0.317862,3.1965,5.8601,6.112,-446.963,44.911,1525.1023
1401.4704,8.5,8.6443,2.4545,-0.0055164,91.1813,114.5429,0.310077,0.309319,3.196,6.2891,6.5733,-447.4407,44.911,1544.7913
1401.6228,8.5,8.6433,2.4358,-0.0037439,92.326,114.1934,0.318527,0.317851,3.191,5.9999,6.2518,-447.8909,44.911,1539.8853
1401.7752,8.5,8.638,2.4134,-0.0005776,95.4959,113.8401,0.331047,0.330499,3.1848,5.5376,5.7416,-448.3345,44.911,1529.0508
1401.9276,8.5,8.6327,2.3909,0.0025888,98.6659,113.4868,0.343568,0.343147,3.1786,5.0753,5.2314,-448.7782,44.911,1518.2163
1402.08,8.5,8.6435,2.3959,0.0050847,98.6682,113.1834,0.338064,0.337535,3.1698,5.0925,5.2375,-448.9248,44.911,1511.6613
1402.2324,8.5,8.6689,2.4259,0.006974,95.8038,112.9251,0.316247,0.315399,3.1586,5.5437,5.7107,-448.8027,44.911,1508.9791
1402.3848,8.5,8.6942,2.4558,0.0088632,92.9394,112.6669,0.294431,0.293262,3.1474,5.9948,6.1839,-448.6806,44.911,1506.297
1402.5372,8.5,8.7054,2.4766,0.0136497,90.7943,112.188,0.28025,0.278861,3.148,6.2679,6.4675,-448.5263,44.911,1506.1075
1402.6896,8.5,8.6726,2.4688,0.0274085,90.8765,111.0259,0.289711,0.288415,3.1853,5.9894,6.1635,-448.2723,44.911,1513.6377
1402.842,8.5,8.6398,2.461,0.0411674,90.9588,109.8638,0.299173,0.297969,3.2226,5.7108,5.8596,-448.0183,44.911,1521.1678
1402.9944,8.5,8.607,2.4532,0.0549262,91.0411,108.7017,0.308635,0.307523,3.2599,5.4323,5.5556,-447.7643,44.911,1528.6979
1403.1468,8.5,8.7118,2.4492,0.042756,92.5319,111.6223,0.30612,0.305015,3.2255,5.3062,5.4116,-447.7297,44.911,1519.3807
1403.2992,8.5,8.822,2.4455,0.0295968,94.0765,114.6987,0.303149,0.302046,3.1883,5.1859,5.2736,-447.7034,44.911,1509.4209
1403.4516,8.5,8.9321,2.4417,0.0164375,95.621,117.775,0.300177,0.299078,3.1511,5.0656,5.1357,-447.6771,44.911,1499.4609
1403.604,8.5,8.9111,2.4445,0.0160422,95.6185,117.824,0.299617,0.298552,3.1642,5.0046,5.0759,-447.8129,44.911,1498.2872
1403.7564,8.5,8.8292,2.4503,0.0215871,94.8962,116.464,0.300179,0.299163,3.2006,4.9712,5.0526,-448.0241,44.911,1501.2025
1403.9088,8.5,8.7473,2.4562,0.027132,94.1738,115.104,0.300741,0.299774,3.237,4.9378,5.0292,-448.2353,44.911,1504.1178
1404.0612,8.5,8.6865,2.4561,0.0267637,94.0285,113.636,0.302516,0.301564,3.2466,4.9139,5.0112,-448.3576,44.911,1504.2728
1404.2136,8.5,8.6574,2.4471,0.0175834,94.7433,112.0072,0.306098,0.305111,3.216,4.9042,5.0012,-448.3474,44.911,1500.3147
1404.366,8.5,8.6283,2.4382,0.0084031,95.4582,110.3783,0.30968,0.308659,3.1855,4.8944,4.9912,-448.3372,44.911,1496.3567
1404.5184,8.5,8.6057,2.4309,0.0003615,95.9464,108.9615,0.312266,0.31122,3.157,4.8923,4.9878,-448.2698,44.911,1493.7424
1404.6708,8.5,8.6305,2.4361,0.0006122,94.7842,109.0888,0.307597,0.306597,3.1441,4.9457,5.0321,-447.7864,44.911,1500.9148
1404.8232,8.5,8.6553,2.4413,0.0008629,93.622,109.2161,0.302928,0.301975,3.1312,4.9991,5.0763,-447.303,44.911,1508.0872
1404.9756,8.5,8.6802,2.4465,0.0011136,92.4598,109.3435,0.29826,0.297352,3.1182,5.0524,5.1206,-446.8195,44.911,1515.2595
1405.128,8.5,8.7212,2.4392,0.0035998,93.7337,109.8787,0.297177,0.296239,3.1396,5.0013,5.0604,-446.7393,44.911,1520.8105
1405.2804,8.5,8.7652,2.4295,0.006512,95.4718,110.4916,0.296777,0.295795,3.1675,4.9302,4.9803,-446.7358,44.911,1526.0526
1405.4328,8.5,8.8093,2.4199,0.0094243,97.21,111.1045,0.296378,0.295351,3.1954,4.8592,4.9002,-446.7323,44.911,1531.2947
1405.5852,8.5,8.7964,2.4163,0.0117136,98.1121,112.1207,0.297412,0.296386,3.2156,4.7987,4.8406,-446.8523,44.911,1529.1544
1405.7376,8.5,8.7384,2.4175,0.0135116,98.3546,113.4551,0.299577,0.298587,3.2298,4.7464,4.7972,-447.0696,44.911,1521.1914
1405.89,8.5,8.6805,2.4187,0.0153096,98.597,114.7894,0.301743,0.300789,3.244,4.6942,4.7538,-447.287,44.911,1513.2285
1406.0424,8.5,8.6367,2.4188,0.0153864,98.7557,115.917,0.303958,0.302994,3.2442,4.6661,4.7307,-447.4427,44.911,1508.7656
1406.1948,8.5,8.6294,2.416,0.0109975,98.6967,116.5085,0.306303,0.30521,3.208,4.7004,4.7603,-447.4385,44.911,1513.3829
1406.3472,8.5,8.6221,2.4132,0.0066087,98.6378,117.0999,0.308648,0.307426,3.1718,4.7347,4.79,-447.4344,44.911,1518.0002
1406.4996,8.5,8.6148,2.4105,0.0022199,98.5788,117.6913,0.310992,0.309643,3.1356,4.769,4.8197,-447.4303,44.911,1522.6176
1406.652,8.5,8.6579,2.415,0.0038756,98.4092,116.0366,0.30892,0.307704,3.1672,4.7386,4.8006,-447.0648,44.911,1512.7537
1406.8044,8.5,8.7012,2.4195,0.0055472,98.2393,114.3759,0.306836,0.305755,3.199,4.708,4.7814,-446.6984,44.911,1502.8517
1406.9568,8.5,8.7445,2.424,0.0072188,98.0694,112.7152,0.304752,0.303805,3.2308,4.6774,4.7622,-446.3319,44.911,1492.9497
1407.1092,8.5,8.7506,2.4215,0.0062641,98.239,112.3221,0.313267,0.312247,3.2173,4.6706,4.7598,-446.1456,44.911,1494.9935
1407.2616,8.5,8.7419,2.4162,0.0042705,98.5428,112.4304,0.325974,0.324799,3.186,4.6732,4.764,-446.0305,44.911,1501.7631
1407.414,8.5,8.7333,2.4109,0.0022769,98.8466,112.5387,0.338682,0.337351,3.1547,4.6758,4.7683,-445.9153,44.911,1508.5327
1407.5664,8.5,8.7158,2.4102,0.0047021,98.9537,113.4515,0.341864,0.340509,3.1633,4.6595,4.7584,-446.0002,44.911,1507.5474
1407.7188,8.5,8.6869,2.4155,0.0128504,98.8059,115.4064,0.33271,0.331499,3.2238,4.6188,4.7303,-446.3439,44.911,1496.5178
1407.8712,8.5,8.658,2.4208,0.0209988,98.6582,117.3612,0.323556,0.322489,3.2843,4.5781,4.7021,-446.6877,44.911,1485.4884
1408.0236,8.5,8.6358,2.4258,0.0274434,98.4907,118.6369,0.317364,0.316395,3.3307,4.5418,4.6788,-446.9644,44.911,1479.7142
1408.176,8.5,8.6499,2.4293,0.0245898,98.2156,116.2063,0.327343,0.32622,3.3002,4.5296,4.6818,-446.8752,44.911,1502.6208
1408.3284,8.5,8.6641,2.4328,0.0217363,97.9405,113.7757,0.337321,0.336044,3.2697,4.5175,4.6847,-446.7859,44.911,1525.5273
1408.4808,8.5,8.6782,2.4363,0.0188827,97.6654,111.3451,0.347299,0.345868,3.2392,4.5054,4.6877,-446.6966,44.911,1548.434
1408.6332,8.5,8.6743,2.4351,0.0136315,96.4993,111.4479,0.338359,0.33712,3.2253,4.6153,4.8047,-446.4428,44.911,1535.1987
1408.7856,8.5,8.6679,2.4333,0.0080346,95.2048,111.9159,0.326691,0.325694,3.2136,4.7428,4.9381,-446.1653,44.911,1516.754
1408.938,8.5,8.6614,2.4315,0.0024377,93.9103,112.3839,0.315024,0.314269,3.202,4.8702,5.0715,-445.8877,44.911,1498.3092
1409.0904,8.5,8.6451,2.4394,0.002197,92.9663,113.0421,0.312953,0.312405,3.2289,4.8867,5.0843,-445.7262,44.911,1492.5071
1409.2428,8.5,8.622,2.4542,0.0056297,92.2626,113.8307,0.317465,0.317097,3.2823,4.8271,5.0144,-445.6442,44.911,1495.3757
1409.3952,8.5,8.5989,2.4689,0.0090625,91.5589,114.6193,0.321976,0.321789,3.3356,4.7674,4.9445,-445.5622,44.911,1498.2444
1409.5476,8.5,8.5925,2.4866,0.0105988,90.3039,114.0242,0.320106,0.319905,3.3732,4.7705,4.9436,-445.6272,44.911,1501.6659
1409.7,8.5,8.6227,2.5109,0.0079598,87.8351,110.3827,0.304186,0.303541,3.376,4.9118,5.0946,-446.0155,44.911,1506.3048
1409.8524,8.5,8.6528,2.5352,0.0053209,85.3663,106.7412,0.288266,0.287177,3.3789,5.0531,5.2456,-446.4038,44.911,1510.9436
1410.0048,8.5,8.6811,2.5592,0.0027223,83.0946,103.1758,0.272546,0.271028,3.3819,5.209,5.4116,-446.7839,44.911,1515.3862
1410.1572,8.5,8.6515,2.5743,0.0013681,86.8829,101.9513,0.262988,0.261462,3.3903,5.8141,6.038,-446.9112,44.911,1513.7917
1410.3096,8.5,8.6219,2.5895,1.38e-05,90.6711,100.7268,0.253429,0.251897,3.3986,6.4191,6.6645,-447.0385,44.911,1512.1974
1410.462,8.5,8.5923,2.6047,-0.0013405,94.4594,99.5022,0.24387,0.242332,3.407,7.0242,7.291,-447.1657,44.911,1510.603
1410.6144,8.5,8.6176,2.5891,0.0017196,95.1392,103.5664,0.254855,0.253409,3.3819,6.5366,6.7932,-446.9068,44.911,1507.7166
1410.7668,8.5,8.6613,2.5633,0.006246,94.7866,109.3873,0.272664,0.271342,3.3458,5.6861,5.9218,-446.5196,44.911,1504.4009
1410.9192,8.5,8.7049,2.5375,0.0107723,94.4339,115.2082,0.290473,0.289276,3.3097,4.8356,5.0505,-446.1324,44.911,1501.0853
1411.0716,8.5,8.7387,2.511,0.0123199,94.5575,118.137,0.302373,0.301205,3.2805,4.3976,4.6034,-445.9349,44.911,1507.6333
1411.224,8.5,8.7615,2.4837,0.010506,95.2186,117.802,0.307606,0.306358,3.2591,4.425,4.6351,-445.9515,44.911,1525.3123
1411.3764,8.5,8.7844,2.4564,0.008692,95.8798,117.4671,0.312838,0.311512,3.2377,4.4525,4.6668,-445.9682,44.911,1542.9912
1411.5288,8.5,8.8187,2.4332,0.0074974,96.4814,117.4512,0.314587,0.313169,3.2175,4.4823,4.7031,-446.0816,44.911,1554.9252
1411.6812,8.5,8.9023,2.4274,0.0089608,96.8277,118.8049,0.301383,0.299823,3.2023,4.5219,4.7597,-446.6107,44.911,1542.2034
1411.8336,8.5,8.9859,2.4217,0.0104242,97.1739,120.1586,0.288179,0.286476,3.1871,4.5615,4.8163,-447.1397,44.911,1529.4816
1411.986,8.5,9.0696,2.4159,0.0118876,97.5202,121.5123,0.274975,0.273129,3.1719,4.6011,4.8728,-447.6688,44.911,1516.7598
1412.1384,8.5,9.0077,2.4117,0.02194,97.5871,120.1497,0.281234,0.279603,3.168,4.5865,4.849,-447.7826,44.911,1511.8837
