DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,NEUT_CORR,PEF,RESD,RESS,SP,TEMP,TENS
961.0344,6.125,6.0415,2.3114,0.028795,108.1609,80.6458,0.335959,0.336388,3.144,18.0048,13.1761,89.8217,34.6399,976.3164
961.1868,6.125,6.0736,2.301,0.02062,108.7494,82.5621,0.323814,0.324723,3.0577,18.0446,13.1432,90.6055,34.6399,973.5643
961.3392,6.125,6.1057,2.2906,0.012445,109.3379,84.4785,0.31167,0.313058,2.9715,18.0843,13.1102,91.3894,34.6399,970.8121
961.4916,6.125,6.1378,2.2801,0.00427,109.9264,86.3949,0.299526,0.301393,2.8853,18.1241,13.0772,92.1732,34.6399,968.06
961.644,6.125,6.1145,2.2731,0.003837,110.4656,85.1749,0.304451,0.305882,2.8764,18.524,13.3045,92.7616,34.6399,972.2692
961.7964,6.125,6.0879,2.2663,0.003855,111.0019,83.7721,0.310371,0.311313,2.8719,18.9449,13.547,93.3386,34.6399,976.8846
961.9488,6.125,6.0613,2.2595,0.003873,111.5382,82.3692,0.316292,0.316744,2.8675,19.3659,13.7896,93.9157,34.6399,981.4999
962.1012,6.125,6.0704,2.2692,0.005485,110.9788,83.0834,0.31522,0.315703,2.8808,19.2813,13.7625,94.9162,34.6399,979.2137
962.2536,6.125,6.0975,2.2871,0.007904,109.865,84.8688,0.310611,0.311387,2.9032,18.9409,13.599,96.1311,34.6399,973.436
962.406,6.125,6.1247,2.3051,0.010323,108.7512,86.6543,0.306002,0.307071,2.9255,18.6006,13.4355,97.3459,34.6399,967.6583
962.5584,6.125,6.1373,2.3143,0.011651,107.9694,87.8434,0.308107,0.309036,2.9362,18.2768,13.2766,98.5425,34.6399,962.7239
962.7108,6.125,6.1266,2.3092,0.011222,107.722,88.0727,0.321021,0.321113,2.9279,17.9796,13.1251,99.7099,34.6399,959.147
962.8632,6.125,6.116,2.3041,0.010793,107.4745,88.3021,0.333935,0.333189,2.9197,17.6825,12.9735,100.8772,34.6399,955.57
963.0156,6.125,6.1085,2.3012,0.010303,107.1364,88.8982,0.344605,0.343145,2.9145,17.4444,12.8755,101.974,34.6399,952.8232
963.168,6.125,6.1289,2.3181,0.009273,106.0022,92.7105,0.335589,0.334513,2.9362,17.7244,13.2467,102.4515,34.6399,957.3563
963.3204,6.125,6.1494,2.335,0.008242,104.8681,96.5227,0.326573,0.32588,2.958,18.0045,13.6179,102.9291,34.6399,961.8894
963.4728,6.125,6.1698,2.3519,0.007212,103.734,100.335,0.317558,0.317247,2.9797,18.2845,13.989,103.4067,34.6399,966.4225
963.6252,6.125,6.1617,2.3669,0.013755,103.2234,98.81,0.312822,0.312876,3.0194,18.6958,14.515,102.837,34.6399,968.7903
963.7776,6.125,6.1474,2.3815,0.021943,102.8483,96.1255,0.309017,0.309431,3.063,19.1357,15.0746,102.0398,34.6399,970.6876
963.93,6.125,6.133,2.3961,0.030132,102.4732,93.4409,0.305212,0.305986,3.1066,19.5755,15.6342,101.2426,34.6399,972.585
964.0824,6.125,6.1353,2.4097,0.03136,101.0048,90.8282,0.297745,0.29838,3.1586,18.9931,15.211,100.1506,34.6399,969.9555
964.2348,6.125,6.1517,2.4225,0.026676,98.6077,88.2766,0.287169,0.287239,3.2178,17.5424,13.9527,98.8081,34.6399,963.4804
964.3872,6.125,6.1681,2.4352,0.021992,96.2106,85.7249,0.276593,0.276097,3.277,16.0917,12.6945,97.4656,34.6399,957.0054
964.5396,6.125,6.1736,2.4546,0.020334,93.4659,83.9909,0.265045,0.264078,3.3323,16.6971,12.863,95.8704,34.6399,954.4757
964.692,6.125,6.1478,2.4926,0.027298,89.7307,84.5863,0.25073,0.249557,3.3765,23.1592,17.0956,93.5553,34.6399,963.1845
964.8444,6.125,6.122,2.5307,0.034261,85.9955,85.1817,0.236415,0.235035,3.4208,29.6213,21.3282,91.2402,34.6399,971.8934
964.9968,6.125,6.0963,2.5687,0.041225,82.2604,85.777,0.222099,0.220514,3.465,36.0834,25.5608,88.9251,34.6399,980.6022
965.1492,6.125,6.0909,2.5085,0.040109,88.9408,86.9542,0.238692,0.237597,3.4367,31.1397,22.4543,88.7097,34.6399,972.9659
965.3016,6.125,6.0859,2.4462,0.038821,95.8445,88.1439,0.255948,0.255359,3.4068,25.9514,19.1905,88.5394,34.6399,964.9791
965.454,6.125,6.0809,2.3839,0.037532,102.7483,89.3336,0.273204,0.27312,3.3769,20.763,15.9267,88.369,34.6399,956.9923
965.6064,6.125,6.0595,2.3539,0.036283,105.2023,88.7961,0.288302,0.288551,3.3261,18.711,14.5703,88.7169,34.6399,955.0237
965.7588,6.125,6.031,2.3377,0.035052,105.7325,87.5118,0.302466,0.302976,3.2662,18.015,14.0387,89.2889,34.6399,955.657
965.9112,6.125,6.0025,2.3216,0.033821,106.2627,86.2276,0.31663,0.3174,3.2063,17.3189,13.5071,89.8608,34.6399,956.2902
966.0636,6.125,5.9937,2.3146,0.029886,105.5557,86.3841,0.327209,0.328074,3.1599,16.8915,13.1347,90.4796,34.6399,958.7095
966.216,6.125,6.0122,2.3201,0.022176,103.1213,88.5521,0.332781,0.333512,3.1324,16.839,12.9847,91.1637,34.6399,963.6224
966.3684,6.125,6.0308,2.3257,0.014466,100.6869,90.7201,0.338353,0.33895,3.1048,16.7865,12.8348,91.8477,34.6399,968.5353
966.5208,6.125,6.0529,2.3321,0.008278,98.5153,92.2825,0.341487,0.341995,3.0837,17.0208,12.8523,92.5217,34.6399,972.3828
966.6732,6.125,6.0972,2.344,0.01172,98.0064,90.0131,0.329193,0.329903,3.1036,19.0694,13.9294,93.1313,34.6399,969.4891
966.8256,6.125,6.1416,2.3559,0.015163,97.4976,87.7437,0.316899,0.317811,3.1236,21.1181,15.0066,93.7409,34.6399,966.5953
966.978,6.125,6.1859,2.3678,0.018605,96.9888,85.4743,0.304606,0.305719,3.1435,23.1667,16.0838,94.3505,34.6399,963.7017
967.1304,6.125,6.1729,2.3506,0.018132,98.704,84.3612,0.30863,0.309732,3.1291,22.0776,15.2904,94.6907,34.6399,962.9492
967.2828,6.125,6.1502,2.3285,0.016998,100.7945,83.4433,0.315407,0.316462,3.1088,20.4591,14.1814,94.9853,34.6399,962.5579
967.4352,6.125,6.1275,2.3065,0.015863,102.8849,82.5253,0.322184,0.323191,3.0885,18.8407,13.0724,95.28,34.6399,962.1667
967.5876,6.125,6.1004,2.2961,0.018289,103.7473,82.99,0.32912,0.329906,3.0862,18.2063,12.6546,95.1188,34.6399,963.1122
967.74,6.125,6.0701,2.2944,0.023348,103.7012,84.4776,0.336173,0.33661,3.0973,18.2998,12.748,94.6202,34.6399,965.0465
967.8924,6.125,6.0397,2.2926,0.028406,103.6552,85.9652,0.343226,0.343315,3.1084,18.3933,12.8414,94.1217,34.6399,966.9808
968.0448,6.125,6.0171,2.2911,0.032803,104.5702,86.8679,0.345104,0.345004,3.1244,18.3683,12.844,93.7787,34.6399,968.6823
968.1972,6.125,6.0131,2.2899,0.035609,107.7936,86.3657,0.33455,0.334648,3.1521,18.0586,12.6286,93.8092,34.6399,969.8245
968.3496,6.125,6.0092,2.2888,0.038416,111.017,85.8636,0.323996,0.324291,3.1798,17.7489,12.4131,93.8397,34.6399,970.9667
968.502,6.125,6.0056,2.2878,0.041126,114.1721,85.3449,0.313611,0.3141,3.2067,17.4454,12.2024,93.8725,34.6399,972.0848
968.6544,6.125,6.0308,2.2972,0.036612,112.1883,83.5728,0.315915,0.316333,3.1774,17.6079,12.3526,94.0711,34.6399,971.3957
968.8068,6.125,6.056,2.3067,0.032097,110.2046,81.8007,0.31822,0.318566,3.148,17.7704,12.5028,94.2698,34.6399,970.7065
968.9592,6.125,6.0812,2.3162,0.027583,108.2208,80.0286,0.320525,0.320798,3.1187,17.9328,12.653,94.4685,34.6399,970.0175
969.1116,6.125,6.0884,2.3181,0.026497,107.5331,82.3419,0.328796,0.328756,3.1092,18.1438,12.7324,94.6649,34.6399,970.2062
969.264,6.125,6.0889,2.3172,0.026664,107.3191,86.1487,0.339247,0.338807,3.1069,18.3724,12.7858,94.8604,34.6399,970.7159
969.4164,6.125,6.0895,2.3163,0.026831,107.1052,89.9556,0.349699,0.348857,3.1046,18.601,12.8393,95.056,34.6399,971.2255
969.5688,6.125,6.127,2.3123,0.024621,107.0334,92.066,0.349256,0.348345,3.1028,18.8424,12.9585,94.9245,34.6399,972.4042
969.7212,6.125,6.2094,2.3044,0.01952,107.1344,92.1151,0.335573,0.334998,3.1014,19.0993,13.1576,94.3958,34.6399,974.3956
969.8736,6.125,6.2918,2.2966,0.01442,107.2354,92.1641,0.321891,0.321651,3.1001,19.3562,13.3567,93.867,34.6399,976.387
970.026,6.125,6.3608,2.2901,0.010176,107.3715,91.9152,0.312809,0.312794,3.0962,19.4779,13.4687,93.3825,34.6399,978.2714
970.1784,6.125,6.3648,2.2906,0.010097,107.6781,90.2175,0.326096,0.325763,3.08,18.9424,13.1573,93.1125,34.6399,979.6354
970.3308,6.125,6.3689,2.291,0.010017,107.9847,88.5198,0.339383,0.338732,3.0639,18.407,12.8458,92.8426,34.6399,980.9993
970.4832,6.125,6.373,2.2915,0.009938,108.2912,86.8221,0.35267,0.351702,3.0478,17.8715,12.5344,92.5727,34.6399,982.3633
970.6356,6.125,6.3589,2.295,0.012695,108.2751,86.8507,0.348959,0.348722,3.058,18.0247,12.67,92.4438,34.6402,979.5936
970.788,6.125,6.3425,2.2989,0.015803,108.219,87.0931,0.343141,0.343766,3.0716,18.2632,12.8609,92.3324,34.6406,976.3117
970.9404,6.125,6.3261,2.3028,0.018911,108.1629,87.3356,0.337323,0.338811,3.0851,18.5017,13.0519,92.221,34.641,973.0298
971.0928,6.125,6.3262,2.3045,0.024015,108.1542,88.2326,0.332864,0.334428,3.1091,18.4661,13.0461,92.2021,34.6532,973.3397
971.2452,6.125,6.3371,2.3048,0.030401,108.1759,89.5501,0.329278,0.330413,3.1398,18.2545,12.914,92.2427,34.6732,975.9564
971.3976,6.125,6.3479,2.305,0.036786,108.1977,90.8676,0.325692,0.326398,3.1706,18.0428,12.7819,92.2833,34.6931,978.573
971.55,6.125,6.3404,2.3035,0.039497,108.4747,91.6942,0.323113,0.323491,3.1975,17.8632,12.6507,92.2863,34.7185,980.8042
971.7024,6.125,6.2956,2.2982,0.034683,109.2744,91.5153,0.322599,0.32285,3.2168,17.7492,12.5214,92.2125,34.7554,982.2461
971.8548,6.125,6.2508,2.293,0.029868,110.0742,91.3365,0.322084,0.322209,3.236,17.6352,12.392,92.1386,34.7922,983.6879
972.0072,6.125,6.2064,2.2881,0.025222,110.7986,91.103,0.322098,0.322083,3.2524,17.5235,12.2659,92.062,34.8274,984.9902
972.1596,6.125,6.1707,2.2912,0.023962,110.0042,89.7683,0.332772,0.332354,3.2105,17.4568,12.2041,91.9293,34.8312,983.4794
972.312,6.125,6.1351,2.2942,0.022703,109.2099,88.4336,0.343447,0.342625,3.1686,17.3902,12.1423,91.7967,34.8349,981.9684
972.4644,6.125,6.0995,2.2973,0.021444,108.4155,87.0989,0.354121,0.352895,3.1267,17.3235,12.0805,91.6641,34.8386,980.4576
972.6168,6.125,6.0888,2.2984,0.018945,108.0805,87.7626,0.345106,0.344334,3.0974,17.1789,11.9792,91.4408,34.8395,980.6514
972.7692,6.125,6.0857,2.299,0.01607,107.8856,89.0354,0.33009,0.330034,3.0721,17.0104,11.8658,91.1899,34.8395,981.3648
972.9216,6.125,6.0826,2.2995,0.013194,107.6906,90.3082,0.315074,0.315733,3.0467,16.8419,11.7525,90.939,34.8395,982.0782
973.074,6.125,6.0665,2.2991,0.013141,107.6666,91.0025,0.311555,0.312636,3.0496,16.5905,11.5846,90.7496,34.8395,982.0132
973.2264,6.125,6.0366,2.2978,0.01608,107.8236,91.0839,0.320217,0.321408,3.0823,16.2512,11.3588,90.6253,34.8395,981.1235
973.3788,6.125,6.0067,2.2965,0.019018,107.9806,91.1654,0.328879,0.330181,3.115,15.9118,11.133,90.501,34.8395,980.2339
973.5312,6.125,5.9872,2.2975,0.021769,108.0636,91.0898,0.336794,0.337989,3.1528,15.7473,11.0227,90.3958,34.8395,978.6457
973.6836,6.125,6.0083,2.3075,0.023788,107.8595,90.4046,0.341804,0.342049,3.2098,16.2619,11.3614,90.3647,34.8395,974.3444
973.836,6.125,6.0294,2.3176,0.025808,107.6553,89.7193,0.346814,0.34611,3.2669,16.7765,11.7001,90.3336,34.8395,970.0431
973.9884,6.125,6.0505,2.3277,0.027828,107.4512,89.0341,0.351824,0.350171,3.324,17.291,12.0389,90.3025,34.8395,965.7418
974.1408,6.125,6.0624,2.3306,0.02527,107.1,91.2128,0.345392,0.3445,3.3216,17.5213,12.2093,90.1507,34.8395,964.9089
974.2932,6.125,6.0737,2.333,0.022335,106.7366,93.6275,0.338019,0.338027,3.3144,17.728,12.3659,89.9888,34.8395,964.3618
974.4456,6.125,6.0849,2.3354,0.019399,106.3733,96.0422,0.330645,0.331554,3.3071,17.9348,12.5225,89.827,34.8395,963.8147
974.598,6.125,6.0876,2.3367,0.017803,105.8504,95.6673,0.32659,0.327653,3.2878,18.3607,12.8411,89.7461,34.8395,967.3057
974.7504,6.125,6.0857,2.3372,0.01695,105.239,93.744,0.324377,0.32518,3.2618,18.9082,13.2496,89.7101,34.8395,973.0381
974.9028,6.125,6.0837,2.3378,0.016097,104.6276,91.8207,0.322163,0.322707,3.2358,19.4557,13.6581,89.674,34.8395,978.7706
975.0552,6.125,6.0907,2.3374,0.015094,104.5702,90.181,0.316078,0.316413,3.2114,19.6063,13.7794,89.5254,34.8395,981.0475
975.2076,6.125,6.1132,2.3352,0.013828,105.4882,89.0405,0.303174,0.30339,3.1897,19.0582,13.3949,89.1787,34.8395,977.2393
975.36,6.125,6.1358,2.3329,0.012561,106.4062,87.9,0.290271,0.290367,3.1679,18.5102,13.0105,88.832,34.8395,973.4312
975.5124,6.125,6.1544,2.3308,0.011085,107.2473,86.8871,0.27988,0.279909,3.1445,18.0302,12.6757,88.5439,34.8395,970.7681
975.6648,6.125,6.1267,2.329,0.007243,107.221,87.3149,0.297858,0.298407,3.1011,18.3195,12.9011,88.9177,34.8395,981.0335
975.8172,6.125,6.099,2.3273,0.003401,107.1947,87.7427,0.315836,0.316906,3.0578,18.6088,13.1265,89.2914,34.8395,991.299
975.9696,6.125,6.0714,2.3255,-0.000441,107.1684,88.1706,0.333813,0.335404,3.0145,18.8981,13.352,89.6652,34.8395,1001.5645
976.122,6.125,6.0863,2.334,-0.000627,106.764,88.6276,0.337127,0.338778,2.9978,19.6403,13.7892,90.6819,34.8395,991.1898
976.2744,6.125,6.1118,2.345,9.9e-05,106.2653,89.0919,0.336786,0.338384,2.9878,20.4954,14.2792,91.8587,34.8395,975.6721
976.4268,6.125,6.1373,2.356,0.000824,105.7667,89.5563,0.336445,0.337989,2.9778,21.3505,14.7692,93.0356,34.8395,960.1544
976.5792,6.125,6.1648,2.3583,0.00198,105.5514,89.35,0.331983,0.333315,2.989,21.918,15.0696,93.9913,34.8395,954.3778
976.7316,6.125,6.1942,2.3525,0.003534,105.5978,88.524,0.323711,0.324686,3.0197,22.2197,15.1949,94.7427,34.8395,957.6045
976.884,6.125,6.2235,2.3467,0.005088,105.6443,87.698,0.315439,0.316057,3.0505,22.5214,15.3202,95.494,34.8395,960.8312
977.0364,6.125,6.2299,2.3421,0.006394,105.5735,86.9984,0.311553,0.311903,3.0715,22.6825,15.3931,96.1313,34.8395,964.5904
977.1888,6.125,6.1633,2.3415,0.006907,105.1286,86.7017,0.321644,0.322011,3.0613,22.3953,15.2993,96.405,34.8395,970.0466
977.3412,6.125,6.0967,2.3409,0.00742,104.6838,86.4051,0.331736,0.332119,3.0512,22.1081,15.2055,96.6788,34.8395,975.5027
977.4936,6.125,6.0301,2.3403,0.007933,104.239,86.1084,0.341828,0.342227,3.0411,21.8209,15.1117,96.9525,34.8395,980.9589
977.646,6.125,6.0297,2.3384,0.011265,104.7282,85.6021,0.335374,0.335932,3.0349,21.5401,14.9767,97.4175,34.8395,978.3594
977.7984,6.125,6.0323,2.3365,0.014721,105.2583,85.0866,0.328194,0.328919,3.0288,21.2596,14.8399,97.891,34.8395,975.4069
977.9508,6.125,6.0348,2.3346,0.018176,105.7884,84.5711,0.321015,0.321905,3.0228,20.9791,14.7031,98.3644,34.8395,972.4543
978.1032,6.125,6.0332,2.3337,0.018315,105.9458,88.0642,0.316545,0.317609,3.0114,21.1587,14.8421,98.4931,34.8395,973.6193
978.2556,6.125,6.0296,2.3333,0.016873,105.9255,93.4684,0.313367,0.314609,2.9976,21.5577,15.1125,98.4574,34.8395,976.7473
978.408,6.125,6.0261,2.3329,0.01543,105.9052,98.8726,0.310188,0.311609,2.9837,21.9566,15.3829,98.4217,34.8395,979.8752
978.5604,6.125,6.0295,2.3294,0.014115,106.0182,100.0405,0.310291,0.311754,2.9795,22.0676,15.4478,98.3901,34.8395,981.2059
978.7128,6.125,6.0435,2.321,0.012992,106.334,94.7556,0.315391,0.316689,2.9901,21.7399,15.2,98.3648,34.8395,979.7989
978.8652,6.125,6.0575,2.3127,0.011869,106.6499,89.4708,0.320491,0.321625,3.0006,21.4122,14.9521,98.3394,34.8395,978.3918
979.0176,6.125,6.0678,2.3065,0.010608,106.8966,84.9514,0.324098,0.325154,3.0105,21.169,14.7648,98.3579,34.8395,976.0252
979.17,6.125,6.0498,2.3163,0.008285,106.6136,86.2952,0.316277,0.317914,3.0157,21.5723,15.0421,98.7125,34.8395,966.3083
979.3224,6.125,6.0319,2.3261,0.005961,106.3307,87.639,0.308456,0.310674,3.021,21.9756,15.3194,99.067,34.8395,956.5916
979.4748,6.125,6.014,2.3359,0.003638,106.0477,88.9828,0.300634,0.303434,3.0262,22.379,15.5967,99.4215,34.8395,946.8747
979.6272,6.125,6.024,2.3393,0.001871,105.8309,88.4601,0.304515,0.30683,3.0228,22.9291,15.9063,99.9801,34.8395,948.6516
979.7796,6.125,6.0395,2.3414,0.000213,105.6273,87.5676,0.310715,0.312333,3.0178,23.5082,16.2223,100.5791,34.8395,952.7054
979.932,6.125,6.055,2.3435,-0.001444,105.4237,86.6751,0.316914,0.317837,3.0127,24.0874,16.5383,101.1782,34.8395,956.7593
980.0844,6.125,6.0668,2.343,-0.000889,105.2533,86.1064,0.315943,0.316828,3.0184,23.9464,16.4188,101.6647,34.8395,962.5853
980.2368,6.125,6.0756,2.3404,0.001449,105.1097,85.7986,0.309196,0.310573,3.0328,23.2251,15.9485,102.0607,34.8395,969.8392
980.3892,6.125,6.0843,2.3378,0.003786,104.9661,85.4908,0.302449,0.304319,3.0471,22.5038,15.4781,102.4567,34.8395,977.0931
980.5416,6.125,6.0853,2.3378,0.006993,104.7449,85.7992,0.296448,0.298626,3.0749,22.012,15.1486,102.5889,34.8395,981.4494
980.694,6.125,6.0655,2.3444,0.012514,104.317,87.7493,0.292431,0.294428,3.1381,22.1316,15.1939,102.0184,34.8395,978.0878
980.8464,6.125,6.0457,2.351,0.018035,103.8892,89.6994,0.288415,0.290231,3.2014,22.2513,15.2392,101.448,34.8395,974.7261
980.9988,6.125,6.0259,2.3576,0.023556,103.4613,91.6494,0.284399,0.286034,3.2647,22.3709,15.2846,100.8775,34.8395,971.3645
981.1512,6.125,6.0589,2.353,0.019486,103.8256,91.0698,0.296521,0.297851,3.2502,22.2406,15.1904,100.5283,34.8395,973.0871
981.3036,6.125,6.0922,2.3482,0.01534,104.1962,90.4702,0.308772,0.309795,3.2351,22.1084,15.095,100.1808,34.8395,974.85
981.456,6.125,6.1255,2.3434,0.011194,104.5668,89.8705,0.321023,0.321739,3.22,21.9761,14.9997,99.8334,34.8395,976.613
981.6084,6.125,6.1223,2.3377,0.012154,104.7591,88.6054,0.323001,0.323523,3.2203,22.018,15.0116,99.7252,34.8395,973.5961
981.7608,6.125,6.1043,2.3316,0.015185,104.879,87.0702,0.320809,0.321182,3.2267,22.1306,15.0671,99.714,34.8395,968.639
981.9132,6.125,6.0862,2.3255,0.018217,104.9989,85.535,0.318617,0.318841,3.2332,22.2432,15.1226,99.7029,34.8395,963.6819
982.0656,6.125,6.0658,2.3203,0.020005,105.1109,85.5079,0.316586,0.31692,3.2314,22.195,15.0774,99.7417,34.8395,958.5911
982.218,6.125,6.0425,2.3164,0.020146,105.2123,87.4763,0.314767,0.315555,3.2189,21.9343,14.899,99.8466,34.8395,953.3232
982.3704,6.125,6.0191,2.3125,0.020288,105.3138,89.4447,0.312949,0.31419,3.2063,21.6736,14.7205,99.9515,34.8395,948.0553
982.5228,6.125,6.0004,2.31,0.019872,105.3893,91.2981,0.31078,0.31247,3.1905,21.4551,14.5718,100.0411,34.8395,944.8817
982.6752,6.125,6.0085,2.315,0.016289,105.3167,92.4973,0.306622,0.308734,3.1565,21.4767,14.5918,100.0444,34.8395,953.6125
982.8276,6.125,6.0166,2.32,0.012707,105.2441,93.6964,0.302464,0.304998,3.1225,21.4983,14.6119,100.0476,34.8395,962.3434
982.98,6.125,6.0247,2.325,0.009124,105.1715,94.8956,0.298306,0.301262,3.0885,21.5199,14.6319,100.0508,34.8395,971.0743
983.1324,6.125,6.0339,2.3281,0.006795,105.1178,93.4326,0.30013,0.302695,3.0748,21.8213,14.8062,100.1707,34.8398,970.5954
983.2848,6.125,6.0432,2.331,0.004656,105.0669,91.5673,0.302859,0.304909,3.0641,22.165,15.0039,100.3082,34.8402,968.7253
983.4372,6.125,6.0526,2.3339,0.002517,105.016,89.7021,0.305588,0.307123,3.0535,22.5088,15.2016,100.4457,34.8406,966.8552
983.5896,6.125,6.0589,2.3359,0.005628,105.2007,88.7275,0.310587,0.311796,3.0821,22.5488,15.256,100.3022,34.8763,966.4659
983.742,6.125,6.063,2.3372,0.01242,105.5505,88.3772,0.317179,0.318191,3.1383,22.3761,15.21,99.9619,34.9368,967.1144
983.8944,6.125,6.0671,2.3384,0.019213,105.9003,88.0268,0.323771,0.324586,3.1945,22.2033,15.164,99.6216,34.9972,967.763
984.0468,6.125,6.072,2.3398,0.024868,106.0948,88.0708,0.327413,0.328021,3.2342,21.9955,15.0937,99.1943,35.0391,968.6786
984.1992,6.125,6.0787,2.3412,0.027959,105.9385,89.0044,0.324401,0.324776,3.2364,21.7087,14.9686,98.5704,35.0391,970.197
984.3516,6.125,6.0855,2.3427,0.031051,105.7823,89.9381,0.321388,0.32153,3.2387,21.4219,14.8436,97.9466,35.0391,971.7153
984.504,6.125,6.0917,2.344,0.03398,105.6314,90.8752,0.3186,0.318527,3.2398,21.1298,14.7135,97.3305,35.0391,973.0703
984.6564,6.125,6.0787,2.3414,0.030916,105.6768,91.9406,0.3241,0.324486,3.1981,20.6431,14.3984,97.0047,35.0391,968.3636
984.8088,6.125,6.0658,2.3388,0.027851,105.7223,93.0061,0.3296,0.330446,3.1564,20.1564,14.0833,96.6788,35.0391,963.657
984.9612,6.125,6.0528,2.3361,0.024786,105.7677,94.0715,0.3351,0.336405,3.1147,19.6697,13.7682,96.353,35.0391,958.9503
985.1136,6.125,6.0559,2.3406,0.024238,105.8274,93.6335,0.325841,0.327462,3.1022,19.5871,13.7358,96.338,35.0391,957.9007
985.266,6.125,6.0646,2.3476,0.02455,105.892,92.6819,0.311541,0.313429,3.0998,19.6425,13.7999,96.4293,35.0391,958.1002
985.4184,6.125,6.0733,2.3546,0.024862,105.9566,91.7304,0.297241,0.299395,3.0973,19.6979,13.864,96.5205,35.0391,958.2996
985.5708,6.125,6.0918,2.3574,0.026298,106.0897,91.0861,0.292921,0.29487,3.1047,19.7263,13.9029,96.8054,35.0391,957.4389
985.7232,6.125,6.1215,2.3555,0.02903,106.3018,90.7959,0.300103,0.301303,3.1236,19.7234,13.9129,97.3133,35.0391,955.3563
985.8756,6.125,6.1513,2.3536,0.031762,106.5139,90.5057,0.307285,0.307736,3.1424,19.7206,13.9229,97.8212,35.0391,953.2736
986.028,6.125,6.1777,2.3502,0.03443,106.7251,90.8944,0.314688,0.314598,3.1656,19.7159,13.937,98.2962,35.0391,953.553
986.1804,6.125,6.1895,2.3406,0.036811,106.9324,94.2995,0.323072,0.32337,3.2083,19.7025,13.9695,98.6247,35.0391,964.3266
986.3328,6.125,6.2013,2.331,0.039192,107.1398,97.7045,0.331455,0.332142,3.2511,19.6892,14.0019,98.9532,35.0391,975.1003
986.4852,6.125,6.2131,2.3213,0.041572,107.3471,101.1095,0.339839,0.340914,3.2938,19.6759,14.0344,99.2818,35.0391,985.8739
986.6376,6.125,6.1742,2.323,0.041713,107.0217,98.7155,0.342394,0.343289,3.2911,19.1328,13.7129,99.4751,35.0391,985.7516
986.79,6.125,6.1299,2.3259,0.041613,106.6391,95.6976,0.344323,0.344977,3.2835,18.5327,13.3534,99.6538,35.0391,984.4573
986.9424,6.125,6.0856,2.3288,0.041513,106.2565,92.6798,0.346252,0.346664,3.2759,17.9326,12.9938,99.8325,35.0391,983.163
987.0948,6.125,6.0692,2.3335,0.042069,105.6554,90.5175,0.339059,0.339534,3.2651,18.0926,13.0838,99.9104,35.0391,982.9319
987.2472,6.125,6.0698,2.3394,0.043024,104.9217,88.8751,0.326324,0.327047,3.2523,18.7144,13.4469,99.927,35.0391,983.3467
987.3996,6.125,6.0704,2.3453,0.043979,104.1879,87.2327,0.313589,0.31456,3.2396,19.3363,13.8099,99.9436,35.0391,983.7615
987.552,6.125,6.0753,2.3488,0.044656,103.8359,87.2911,0.309602,0.310497,3.2267,19.885,14.1241,99.8376,35.0391,981.4512
987.7044,6.125,6.0886,2.3478,0.044798,104.2209,90.6333,0.322506,0.322699,3.2133,20.2927,14.3437,99.495,35.0391,973.8794
987.8568,6.125,6.1018,2.3467,0.044939,104.6058,93.9756,0.33541,0.334902,3.2,20.7004,14.5632,99.1523,35.0391,966.3076
988.0092,6.125,6.113,2.3457,0.04499,104.9713,96.9467,0.346947,0.34581,3.187,21.0795,14.7688,98.83,35.0391,959.3399
988.1616,6.125,6.0919,2.3445,0.043631,105.0335,94.1413,0.337199,0.33658,3.1785,21.0147,14.7561,98.8243,35.0391,961.7742
988.314,6.125,6.0707,2.3434,0.042273,105.0956,91.3358,0.327452,0.32735,3.1701,20.9498,14.7433,98.8187,35.0391,964.2084
988.4664,6.125,6.0495,2.3423,0.040915,105.1578,88.5303,0.317705,0.31812,3.1616,20.885,14.7306,98.813,35.0391,966.6427
988.6188,6.125,6.0479,2.3433,0.042412,105.2515,88.765,0.312618,0.31346,3.1577,20.4703,14.4604,98.8096,35.0391,965.1223
988.7712,6.125,6.0519,2.345,0.044717,105.3542,89.8595,0.30885,0.310093,3.155,19.9567,14.1174,98.8069,35.0391,962.4834
988.9236,6.125,6.0558,2.3467,0.047022,105.4568,90.9539,0.305081,0.306725,3.1523,19.4431,13.7744,98.8042,35.0391,959.8445
989.076,6.125,6.0656,2.3497,0.050907,105.403,92.447,0.303878,0.30555,3.1504,19.3533,13.7234,98.5418,35.0391,959.5768
989.2284,6.125,6.0813,2.3541,0.056381,105.1918,94.3407,0.305254,0.306579,3.1495,19.6895,13.9659,98.0185,35.0391,961.6929
989.3808,6.125,6.097,2.3584,0.061855,104.9807,96.2344,0.30663,0.307609,3.1486,20.0257,14.2085,97.4951,35.0391,963.809
989.5332,6.125,6.1021,2.3612,0.065533,104.8917,97.1243,0.307096,0.307965,3.1485,20.3425,14.4265,97.0747,35.0391,965.7125
989.6856,6.125,6.0692,2.3582,0.062764,105.2412,94.4104,0.304295,0.305904,3.1512,20.5902,14.5566,97.0239,35.0391,966.853
989.838,6.125,6.0362,2.3553,0.059994,105.5907,91.6965,0.301494,0.303844,3.154,20.8379,14.6867,96.973,35.0391,967.9933
989.9904,6.125,6.0033,2.3523,0.057224,105.9402,88.9826,0.298694,0.301784,3.1568,21.0856,14.8168,96.9221,35.0391,969.1338
