DEPTH,BS,CALI,DENS,DTC,GR,NEUT,NEUT_CORR,PEF,RESD,RESM,RESS,SP,TEMP,TENS
1660.0932,8.5,8.8593,2.4761,95.8109,117.8354,0.30769,0.293158,3.3721,4.6508,4.5969,4.3182,-139.3667,41.9297,2006.4508
1660.2456,8.5,8.8905,2.4687,95.1482,120.4725,0.31759,0.300861,3.4093,4.8067,4.7448,4.4515,-139.3667,41.9336,2022.2656
1660.398,8.5,8.8827,2.4664,94.9325,120.9912,0.34235,0.329113,3.4441,4.7529,4.6933,4.3642,-139.1417,41.9374,2000.4937
1660.5504,8.5,8.8749,2.4826,94.6431,113.8216,0.29416,0.281646,3.3446,4.7472,4.6912,4.342,-139.0833,41.9413,1996.0485
1660.7028,8.5,8.8749,2.4713,94.3338,116.0535,0.32385,0.307164,3.3559,4.7307,4.6729,4.2913,-138.9667,41.9452,1975.3301
1660.8552,8.5,8.871,2.472,93.8998,115.2903,0.29939,0.286352,3.4453,4.7878,4.7236,4.3803,-138.8661,41.949,1990.0007
1661.0076,8.5,8.8749,2.4667,93.4649,100.5856,0.29677,0.28414,3.3492,4.7477,4.6695,4.3107,-138.4542,41.9529,2014.3738
1661.16,8.5,8.8944,2.4825,93.8384,135.8795,0.31934,0.302589,3.3848,4.8298,4.7421,4.3715,-138.4667,41.9568,1995.4735
1661.3124,8.5,8.8944,2.4864,93.2216,106.7803,0.29048,0.277436,3.4131,4.8735,4.7768,4.3985,-138.6292,41.9606,2011.5912
1661.4648,8.5,8.8827,2.483,93.0611,119.0681,0.30184,0.288781,3.4294,4.8215,4.7161,4.3817,-138.7875,41.9645,2026.2292
1661.6172,8.5,8.8749,2.4645,93.0993,129.8156,0.28998,0.277203,3.4839,4.7611,4.6532,4.3215,-139.0833,41.9684,2032.3361
1661.7696,8.5,8.8593,2.4641,93.0544,139.861,0.30269,0.289394,3.5921,4.7885,4.6775,4.3752,-139.2208,41.9722,2019.6357
1661.922,8.5,8.8593,2.4752,93.3277,115.6043,0.3389,0.325167,3.3827,4.8766,4.7684,4.408,-139.5167,41.9761,2005.5737
1662.0744,8.5,8.8359,2.4736,92.8712,117.3485,0.33132,0.315623,3.406,5.0017,4.8934,4.4701,-139.6833,41.98,2019.9374
1662.2268,8.5,8.8203,2.4796,92.6685,115.2898,0.32234,0.305585,3.3933,5.0113,4.9178,4.4901,-139.8667,41.9838,2010.7754
1662.3792,8.5,8.8125,2.482,92.8681,113.1502,0.35423,0.340441,3.3761,5.01,4.9103,4.524,-139.9667,41.9877,1979.2651
1662.5316,8.5,8.8593,2.4896,92.8265,108.9146,0.33843,0.324534,3.3111,4.9,4.8123,4.4633,-139.625,41.9916,2004.0614
1662.684,8.5,8.8671,2.482,93.1208,119.3619,0.3219,0.305131,3.4055,4.877,4.7863,4.4451,-139.3667,41.9954,2004.092
1662.8364,8.5,8.8281,2.4699,93.8889,107.2851,0.33807,0.324048,3.4976,4.7393,4.6468,4.3415,-139.2333,41.9993,2019.03
1662.9888,8.5,8.8359,2.4706,94.059,105.4634,0.32876,0.312699,3.4656,4.7583,4.6585,4.3606,-139.4833,42.0032,2063.4224
1663.1412,8.5,8.8437,2.4765,94.2881,111.2574,0.2831,0.268579,3.5357,4.7154,4.6266,4.3583,-139.3792,42.007,2017.2465
1663.2936,8.5,8.8242,2.4662,93.9626,123.2276,0.30996,0.294743,3.5495,4.7782,4.6919,4.4102,-139.5547,42.0109,1996.6533
1663.446,8.5,8.8359,2.4739,93.6092,129.2305,0.35043,0.337554,3.4601,4.8353,4.7474,4.4246,-139.825,42.0148,1999.1333
1663.5984,8.5,8.8476,2.4798,93.3478,125.2077,0.30753,0.293041,3.4647,4.8375,4.7591,4.4482,-139.8708,42.0186,2001.0074
1663.7508,8.5,8.8749,2.4845,92.7232,120.1452,0.29159,0.278722,3.3861,4.916,4.8306,4.4795,-140.0333,42.0225,2010.0667
1663.9032,8.5,8.8437,2.4831,92.4646,115.5281,0.31078,0.295336,3.4422,4.9468,4.8692,4.512,-140.05,42.0263,2043.7061
1664.0556,8.5,8.8593,2.4861,92.3191,120.8096,0.30767,0.293143,3.3505,5.0172,4.9271,4.5655,-140.2617,42.0302,2030.9147
1664.208,8.5,8.871,2.4861,91.9184,110.4558,0.327,0.310686,3.4069,5.0172,4.9255,4.5791,-140.1875,42.0341,2013.3756
1664.3604,8.5,8.871,2.4787,91.9716,114.918,0.27996,0.264816,3.4816,4.9826,4.8925,4.5493,-139.7292,42.038,2016.0197
1664.5128,8.5,8.8593,2.4749,92.0199,115.2332,0.32478,0.308148,3.4513,4.9499,4.8446,4.504,-139.3,42.0418,2003.6384
1664.6652,8.5,8.8593,2.4714,92.3235,122.2953,0.31455,0.298145,3.4444,4.9052,4.8122,4.4699,-139.1167,42.0457,1990.0007
1664.8176,8.5,8.8593,2.4682,92.4435,119.3226,0.33022,0.314359,3.4975,4.8804,4.7902,4.4591,-138.9453,42.0496,2000.675
1664.97,8.5,8.8827,2.4764,92.5232,115.348,0.2916,0.278734,3.4929,4.9517,4.8785,4.5374,-138.8042,42.0534,2026.6503
1665.1224,8.5,8.9061,2.4719,92.5425,110.2471,0.30134,0.288355,3.5295,4.9279,4.845,4.469,-138.4917,42.0573,2028.6764
1665.2748,8.5,8.8827,2.4833,92.6366,119.4402,0.31636,0.3,3.3832,4.8029,4.7267,4.3814,-138.6458,42.0612,2033.2131
1665.4272,8.5,8.9061,2.4598,92.9597,117.1992,0.30064,0.28759,3.3813,4.852,4.7791,4.4074,-138.875,42.065,2049.5725
1665.5796,8.5,8.9295,2.4623,93.1607,123.4984,0.32488,0.308254,3.5096,4.874,4.8062,4.4317,-139.0708,42.0689,2041.6198
1665.732,8.5,8.8827,2.4504,93.4103,115.1921,0.32752,0.311263,3.5376,4.7561,4.6874,4.3369,-139.2667,42.0728,2011.319
1665.8844,8.5,8.8905,2.4766,93.7671,127.1722,0.35536,0.341316,3.4098,4.6498,4.5813,4.2422,-139.3667,42.0766,1997.2581
1666.0368,8.5,8.8593,2.4876,93.6322,124.5264,0.34811,0.335755,3.4127,4.7049,4.6232,4.2826,-139.3516,42.0805,2006.5507
1666.1892,8.5,8.8359,2.4716,93.3167,119.9465,0.36535,0.350622,3.4207,4.8289,4.7499,4.4073,-139.3292,42.0844,2005.5432
1666.3416,8.5,8.8944,2.4757,93.1481,115.0316,0.33006,0.314169,3.4017,4.9522,4.8717,4.5202,-139.4102,42.0882,1999.3749
1666.494,8.5,8.9178,2.4762,92.6306,133.0335,0.3196,0.302849,3.429,4.9498,4.8627,4.4806,-139.2958,42.0921,1989.3143
1666.6464,8.5,8.8827,2.4796,92.9267,106.789,0.3222,0.30544,3.4655,4.8565,4.7719,4.4066,-139.2227,42.096,2014.6757
