DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,BIT
215.2,25.670538,883.789063,93.868492,0.462346,13.551373,0.072602,2.10721,2.871999,154.001358,179.067947,1.717868,32.4529,33.943043,34.974293,36.307526,38.83672,40.619991,49.165691,12.25
215.3,25.857384,888.671875,92.060829,0.491867,13.467941,0.081511,2.10639,2.833509,154.222153,178.816345,1.749879,33.476067,35.005745,36.064167,37.432308,40.027081,41.856102,50.623341,12.25
215.4,25.759893,883.789063,91.348183,0.522768,13.372884,0.086325,2.10964,2.802453,154.085403,178.67868,1.777407,34.745228,36.342964,37.448734,38.878376,41.590668,43.503185,52.6749,12.25
215.5,25.69474,878.90625,90.481987,0.546252,13.334904,0.083727,2.110401,2.785107,153.59169,178.630371,1.777572,34.793621,36.398327,37.509045,38.945221,41.670322,43.59219,52.797806,12.25
215.6,25.747375,878.90625,90.127838,0.5559,13.367757,0.076819,2.112106,2.807918,152.772552,178.815414,1.763099,33.383068,34.94529,36.02718,37.426762,40.084446,41.96027,50.947296,12.25
215.7,25.698137,878.90625,89.71772,0.554733,13.43665,0.070125,2.116547,2.837079,151.822067,178.837296,1.732478,32.188671,33.70393,34.753529,36.11161,38.69128,40.51265,49.230217,12.25
215.8,25.783081,883.789063,89.225433,0.544489,13.490178,0.066996,2.125343,2.856014,150.96759,179.108047,1.71009,31.935131,33.446651,34.493874,35.849129,38.424179,40.242832,48.938393,12.25
215.9,25.94957,878.90625,89.292259,0.534446,13.497711,0.065222,2.131999,2.86097,150.493057,179.329559,1.673975,32.274704,33.82423,34.898357,36.289116,38.933628,40.802853,49.732872,12.25
216.0,25.808027,878.90625,88.537338,0.526057,13.449908,0.063455,2.133157,2.880998,150.500824,179.478165,1.645125,33.115871,34.735348,35.858761,37.314259,40.084644,42.044914,51.413712,12.25
216.1,25.855745,878.90625,87.709961,0.524994,13.364284,0.063362,2.131282,2.890548,151.108627,179.547455,1.60859,33.361111,34.984608,36.1106,37.569187,40.344707,42.308056,51.689953,12.25
216.2,25.714708,883.789063,86.241081,0.522011,13.265321,0.065201,2.128168,2.877071,152.16153,179.613098,1.589003,32.893852,34.462875,35.550251,36.957844,39.633442,41.523941,50.568474,12.25
216.3,25.739267,883.789063,86.130402,0.51882,13.159073,0.067232,2.123551,2.854052,153.409973,179.748001,1.564368,33.318851,34.861412,35.92926,37.310188,39.930969,41.779652,50.625427,12.25
216.4,25.848204,878.90625,85.48024,0.508536,13.050743,0.068421,2.116662,2.824201,154.471909,179.748917,1.536641,35.140095,36.756023,37.874382,39.320305,42.06348,43.99778,53.263184,12.25
216.5,25.664906,878.90625,84.905518,0.496318,12.954002,0.069234,2.107808,2.797215,155.079529,179.785385,1.501298,36.592381,38.288498,39.4627,40.981216,43.863308,45.896446,55.606533,12.25
216.6,25.858934,878.90625,84.72303,0.477511,12.890891,0.070275,2.099232,2.778041,154.920029,179.703339,1.485982,36.641151,38.440273,39.688503,41.305943,44.385239,46.564606,56.950226,12.25
216.7,25.548876,874.023438,84.37397,0.460944,12.856796,0.071161,2.09451,2.803034,153.892059,179.747101,1.511823,35.426266,37.289387,38.585587,40.269382,43.48753,45.774601,56.61377,12.25
216.8,25.657574,869.140625,82.933228,0.442119,12.837356,0.071105,2.095317,2.848532,152.119232,179.799957,1.560738,35.085728,37.068932,38.452965,40.255894,43.716846,46.187923,57.870102,12.25
216.9,25.868351,864.257813,80.016235,0.427797,12.841469,0.071981,2.104582,2.910526,150.04747,179.797226,1.621956,35.144329,37.17382,38.591515,40.439907,43.99295,46.533428,58.500103,12.25
