DEPT,DSO8,DSOZ,DT,ECGR,HCAL,HDRA,PEF8,PEFZ,RLA1,RLA2,RLA3,RLA4,RLA5,RSO8,RSOZ,RT_HRLT,RXO8,RXOZ,TENS,TNPH
1618.3356,0.156,0.0667,96.3509,119.4975,8.6346,0.029,3.3188,3.4598,4.1805,4.248,4.3659,4.4973,4.9262,0.408,0.2451,5.1679,2.6131,3.1029,3714.5002,0.3371
1618.1832,-0.0204,0.0394,95.9566,116.7027,8.6346,0.0161,3.306,3.3766,4.216,4.3206,4.4469,4.5751,5.013,0.0511,0.1425,5.3126,3.0031,3.1552,3782.6924,0.3376
1618.0308,-0.0116,0.0093,96.024,115.1842,8.6115,-0.001,3.2455,3.3289,4.1678,4.273,4.3997,4.5244,4.9596,0.0001,0.0001,5.2625,3.8437,3.7891,3784.0715,0.3422
1617.8784,0.0096,0.0105,95.413,117.4139,8.6231,-0.003,3.3295,3.3541,4.1658,4.2522,4.3882,4.5214,4.9491,0.0001,0.0001,5.2396,3.8986,3.9028,3764.2856,0.3461
1617.726,0.0264,0.0205,94.86,121.6837,8.6115,-0.0042,3.4705,3.4038,4.2256,4.3165,4.4656,4.596,5.0306,0.0001,0.0001,5.3482,3.9688,3.9444,3779.7141,0.3544
1617.5736,0.0315,0.0356,94.4578,121.9394,8.6115,-0.0055,3.4797,3.4294,4.2568,4.351,4.5128,4.6583,5.0903,0.0001,0.0001,5.462,3.9537,3.9612,3816.0715,0.3342
1617.4212,-0.006,0.0308,94.3626,117.9625,8.6346,-0.0052,3.3265,3.3842,4.2777,4.3897,4.5501,4.702,5.1325,0.0001,0.0001,5.5495,3.9696,3.9734,3852.0002,0.3475
1617.2688,0.005,0.0208,94.0716,113.687,8.6462,-0.0045,3.2699,3.3415,4.3227,4.4428,4.6106,4.763,5.2012,0.0001,0.0001,5.5716,4.0223,4.0327,3826.9287,0.3423
1617.1164,-0.008,0.0,93.8476,112.9381,8.6231,-0.0028,3.2555,3.3201,4.3356,4.4599,4.6247,4.7859,5.2167,0.0001,0.0001,5.5591,4.1221,4.0914,3796.3574,0.346
1616.964,0.0113,0.0,93.9228,114.7472,8.6269,-0.0023,3.367,3.3655,4.4086,4.5306,4.691,4.8503,5.2903,0.0001,0.0001,5.6717,4.122,4.0809,3812.0769,0.3265
1616.8116,-0.0018,0.0,94.0451,116.9016,8.6269,-0.0019,3.4406,3.4114,4.3444,4.4773,4.627,4.7919,5.2256,0.0001,0.0001,5.5631,3.9824,4.0231,3745.4285,0.3445
1616.6592,0.0296,0.0696,94.48,121.9784,8.6192,-0.0031,3.4686,3.4626,4.279,4.3878,4.5325,4.6914,5.1184,0.0001,0.0001,5.4916,3.9705,3.9739,3691.9287,0.3489
1616.5068,0.0585,0.0638,94.91,122.1256,8.6231,-0.005,3.542,3.4947,4.2726,4.3651,4.5131,4.6682,5.0893,0.0001,0.0001,5.4299,3.9854,3.9779,3747.0,0.3352
1616.3544,-0.0154,0.0613,95.0993,125.2546,8.6346,-0.0064,3.3465,3.4882,4.2525,4.3397,4.4841,4.634,5.0562,0.0001,0.0001,5.3744,3.9741,3.9745,3770.769,0.2883
1616.202,0.0239,0.05,95.2136,122.1355,8.6269,-0.0059,3.458,3.4473,4.2375,4.3269,4.4705,4.6121,5.028,0.0001,0.0001,5.3328,3.9654,3.9746,3721.2146,0.2924
1616.0496,0.0465,0.0596,94.9244,121.7519,8.6269,-0.0068,3.4127,3.4544,4.26,4.3678,4.5076,4.6498,5.0713,0.0001,0.0001,5.4033,3.9815,3.9804,3715.5,0.2956
1615.8972,0.0383,0.0528,94.6839,118.4267,8.6269,-0.0068,3.4213,3.4619,4.336,4.4274,4.5698,4.7119,5.1454,0.0001,0.0001,5.4515,4.0159,4.0446,3724.5713,0.3159
1615.7448,-0.0025,0.0461,94.6552,118.6023,8.6346,-0.006,3.3512,3.4631,4.413,4.5086,4.6522,4.7851,5.2296,0.0001,0.0001,5.5304,4.1057,4.0689,3742.4287,0.3209
1615.5924,0.0087,0.0186,94.8364,119.1845,8.6231,-0.003,3.3356,3.413,4.3698,4.4559,4.5998,4.7281,5.1712,0.0001,0.0001,5.4572,4.0224,4.0435,3723.7144,0.3204
1615.44,0.023,0.0287,95.2255,123.3363,8.6346,-0.0037,3.4237,3.4224,4.2582,4.35,4.4881,4.6188,5.05,0.0001,0.0001,5.3408,3.9518,3.9948,3713.2307,0.3381
1615.2876,0.0441,0.0506,95.5093,119.1031,8.6423,-0.0059,3.4429,3.4345,4.2435,4.3274,4.4705,4.596,5.0263,0.0001,0.0001,5.309,3.9881,3.9393,3740.7146,0.3336
1615.1352,0.0808,0.0829,95.527,120.2168,8.6346,-0.0073,3.3972,3.4702,4.2296,4.3187,4.4495,4.576,5.0046,0.0001,0.0001,5.2794,3.8947,3.9446,3696.5,0.3394
1614.9828,0.1013,0.0911,95.3592,115.9943,8.6346,-0.0057,3.4507,3.4771,4.2658,4.3481,4.4772,4.5961,5.0286,0.0001,0.0001,5.2855,3.9038,3.8931,3729.8574,0.328
1614.8304,0.0835,0.0844,95.1492,116.4272,8.6346,-0.0051,3.4491,3.4633,4.2618,4.3546,4.4803,4.609,5.033,0.0001,0.0001,5.3043,3.8806,3.915,3720.5713,0.3249
1614.678,0.0836,0.0817,94.8482,115.7874,8.6346,-0.007,3.5208,3.4623,4.285,4.3883,4.516,4.6438,5.0741,0.0001,0.0001,5.3602,3.9315,3.9403,3708.6428,0.3164
1614.5256,0.0879,0.0808,94.5072,116.2991,8.6346,-0.0091,3.4686,3.4604,4.3425,4.4323,4.558,4.6907,5.1262,0.0001,0.0001,5.3962,4.0156,4.0027,3691.8462,0.3125
1614.3732,0.0839,0.0821,94.2965,119.6668,8.6231,-0.0088,3.5035,3.4721,4.3866,4.4693,4.6047,4.7356,5.1794,0.0001,0.0001,5.4515,4.0839,4.0533,3678.6428,0.3287
1614.2208,0.0804,0.0709,94.1109,120.1781,8.6231,-0.0074,3.4597,3.4514,4.4085,4.4763,4.6219,4.7606,5.1988,0.0001,0.0001,5.4698,4.057,4.044,3686.2141,0.3418
1614.0684,0.0541,0.0653,94.0961,120.62,8.6346,-0.0071,3.3542,3.4535,4.3612,4.4217,4.5638,4.7102,5.1453,0.0001,0.0001,5.41,4.0224,4.0533,3687.0002,0.3326
1613.916,0.0724,0.0688,94.0816,118.3464,8.6346,-0.0077,3.4799,3.4787,4.357,4.4145,4.5608,4.7157,5.1462,0.0001,0.0001,5.4191,4.1082,4.0807,3724.7856,0.3231
1613.7636,0.0674,0.0748,93.7993,116.9389,8.6346,-0.0082,3.5194,3.4953,4.3798,4.4559,4.6121,4.7753,5.2041,0.0001,0.0001,5.5247,4.1426,4.106,3725.5,0.3047
1613.6112,-0.0122,0.069,93.4153,118.4745,8.6346,-0.0077,3.2933,3.4734,4.4216,4.4924,4.6464,4.808,5.2366,0.0001,0.0001,5.5403,4.0913,4.0817,3705.6921,0.2924
1613.4588,-0.0261,0.0553,93.3886,119.209,8.6578,-0.0054,3.2446,3.4216,4.411,4.4849,4.6485,4.8031,5.2312,0.0001,0.0001,5.5468,4.0431,4.0399,3696.0,0.294
1613.3064,0.0435,0.0578,93.4276,117.891,8.6501,-0.0059,3.463,3.466,4.4095,4.4976,4.6526,4.801,5.233,0.0001,0.0001,5.5503,4.0635,4.0529,3682.5713,0.2987
1613.154,0.0054,0.0528,93.7246,115.7512,8.6578,-0.0054,3.4387,3.5016,4.4178,4.5037,4.6568,4.801,5.2336,0.0001,0.0001,5.5396,4.0872,4.064,3682.2144,0.3325
1613.0016,-0.0114,0.0528,93.8487,122.4305,8.6578,-0.005,3.444,3.5119,4.3842,4.4742,4.6227,4.7553,5.1951,0.0001,0.0001,5.494,4.0677,4.0387,3696.2144,0.321
1612.8492,0.0009,0.0189,94.37,124.7955,8.6693,-0.0017,3.294,3.4255,4.3223,4.4003,4.547,4.6753,5.1061,0.0001,0.0001,5.3834,3.965,3.9747,3702.231,0.3243
1612.6968,0.0051,0.0,94.6197,124.0953,8.6578,0.0003,3.4585,3.3619,4.2874,4.3695,4.5064,4.6334,5.0603,0.0001,0.0001,5.3311,3.928,3.9378,3685.6431,0.3192
1612.5444,0.0193,0.0624,95.0492,115.7154,8.6462,-0.0015,3.3836,3.3786,4.2222,4.2933,4.4282,4.5555,4.9794,0.0001,0.0001,5.2361,3.9323,3.8883,3681.4287,0.3439
1612.392,0.0029,0.0627,95.5909,116.5032,8.6462,-0.0034,3.3868,3.3837,4.1762,4.2508,4.378,4.5074,4.9281,0.0001,0.0001,5.1823,3.8219,3.8504,3684.2856,0.3521
1612.2396,0.0268,0.03,95.596,117.7641,8.6423,-0.0049,3.3515,3.3834,4.1992,4.2617,4.3882,4.5187,4.9464,0.0001,0.0001,5.1873,3.849,3.8347,3665.9287,0.3627
1612.0872,-0.0138,0.0246,95.5941,119.1202,8.6578,-0.0047,3.2378,3.3648,4.1945,4.2433,4.374,4.5036,4.9272,0.0001,0.0001,5.1568,3.883,3.8722,3685.2859,0.3407
1611.9348,0.0027,0.0244,95.2306,116.043,8.6346,-0.0045,3.3452,3.3832,4.2217,4.2806,4.4147,4.5452,4.984,0.0001,0.0001,5.2315,3.9247,3.9405,3690.7859,0.344
1611.7824,0.0326,0.0405,94.8572,118.4602,8.6578,-0.0056,3.3989,3.4211,4.3189,4.4053,4.5516,4.6897,5.137,0.0001,0.0001,5.4438,3.9902,3.9634,3682.4287,0.3248
1611.63,-0.0038,0.0324,94.6039,116.7558,8.6578,-0.0048,3.3517,3.4107,4.3087,4.395,4.5353,4.6654,5.1186,0.0001,0.0001,5.4152,3.9467,3.9947,3681.6924,0.3316
1611.4776,-0.005,0.0246,94.3852,116.756,8.6578,-0.0033,3.3433,3.3622,4.3463,4.4469,4.5925,4.7377,5.181,0.0001,0.0001,5.5224,4.0404,4.0037,3704.0715,0.3163
1611.3252,0.0064,0.0058,94.4566,113.8103,8.6578,0.0007,3.3168,3.2925,4.389,4.4817,4.6332,4.78,5.234,0.0001,0.0001,5.5813,4.0108,3.9654,3711.3572,0.332
1611.1728,0.0188,0.0079,94.5988,117.3075,8.6578,0.0028,3.2796,3.2442,4.3537,4.4231,4.5749,4.7257,5.1655,0.0001,0.0001,5.4646,3.8899,3.9169,3688.0715,0.3189
1611.0204,0.0005,0.0079,94.838,119.0583,8.7271,0.0025,3.196,3.2314,4.2786,4.369,4.5185,4.6734,5.1096,0.0001,0.0001,5.4605,3.8543,3.8561,3665.7144,0.3144
1610.868,0.0292,0.0028,94.8676,122.4385,8.704,-0.0005,3.247,3.2476,4.1935,4.2727,4.422,4.5727,4.9992,0.0001,0.0001,5.3342,3.8646,3.8812,3700.8462,0.2976
1610.7156,0.0002,0.0,94.804,126.0989,8.6924,-0.0022,3.2415,3.2694,4.2066,4.3057,4.4605,4.6177,5.0489,0.0001,0.0001,5.4046,3.9522,3.8992,3691.0002,0.3139
1610.5632,-0.0092,0.0,94.8115,130.075,8.6924,-0.0027,3.3007,3.2938,4.2543,4.3622,4.5187,4.6695,5.1035,0.0001,0.0001,5.4947,3.9159,3.8886,3701.0713,0.3108
1610.4108,0.0044,0.0,94.7468,127.5412,8.704,-0.0013,3.2806,3.2753,4.2595,4.3617,4.5158,4.6707,5.1023,0.0001,0.0001,5.5037,3.8475,3.8708,3690.5715,0.3074
1610.2584,0.0006,0.0,94.9635,124.2651,8.7156,-0.0011,3.2332,3.2907,4.2521,4.3458,4.4932,4.6489,5.0713,0.0001,0.0001,5.4328,3.8613,3.8518,3659.231,0.3107
1610.106,-0.0091,0.0,95.1613,116.6476,8.7271,-0.0006,3.3351,3.3044,4.2398,4.3344,4.4868,4.6401,5.0531,0.0001,0.0001,5.4084,3.8491,3.8115,3702.4285,0.3361
1609.9536,0.0205,0.0,95.4629,116.9094,8.808,-0.0007,3.3517,3.3359,4.2159,4.2985,4.4595,4.6047,5.0142,0.0001,0.0001,5.344,3.7977,3.7934,3744.8572,0.3674
1609.8012,0.0061,0.078,95.244,111.1401,8.8427,-0.0021,3.3472,3.3738,4.1516,4.2643,4.4264,4.5674,4.9761,0.0001,0.0001,5.3801,3.8419,3.7944,3763.2859,0.3702
1609.6488,0.0708,0.077,94.7232,111.2492,8.9583,-0.0045,3.431,3.414,4.1362,4.2686,4.4245,4.5589,4.9643,0.0001,0.0001,5.32,3.8398,3.8014,3775.3572,0.3498
1609.4964,0.0813,0.0819,94.2832,110.7828,8.9699,-0.0052,3.4966,3.4891,4.102,4.2443,4.3896,4.5329,4.9336,0.0001,0.0001,5.2607,3.8148,3.8621,3809.7141,0.3402
1609.344,-0.0242,0.0612,94.3143,115.6939,8.966,-0.0042,3.3468,3.4922,4.2316,4.3918,4.5402,4.6856,5.1007,0.0001,0.0001,5.4379,3.9433,3.8796,3823.7859,0.3577
1609.1916,0.0166,0.0357,94.8295,121.7108,8.9121,-0.0021,3.4551,3.4675,4.2303,4.3958,4.5349,4.6841,5.0965,0.0001,0.0001,5.4312,3.9043,3.882,3773.2144,0.3548
1609.0392,0.0117,0.0057,95.7107,123.9064,8.835,-0.0016,3.4023,3.3865,4.0847,4.2464,4.3973,4.5372,4.9462,0.0001,0.0001,5.2788,3.7961,3.7936,3694.3079,0.3631
1608.8868,0.0014,0.0,96.375,126.5435,8.7965,-0.0007,3.3295,3.3252,4.0445,4.21,4.3589,4.5019,4.8996,0.0001,0.0001,5.2387,3.7312,3.7604,3684.6428,0.362
1608.7344,-0.0012,0.0,96.5071,125.4136,8.7888,-0.0001,3.2087,3.2925,4.0388,4.1787,4.3225,4.4578,4.8529,0.0001,0.0001,5.1626,3.6887,3.733,3693.4287,0.39
1608.582,0.0012,0.0133,95.9675,121.2676,8.7579,-0.0017,3.3068,3.336,4.0441,4.1678,4.3104,4.4295,4.8256,0.0001,0.0001,5.1787,3.7234,3.7527,3708.1428,0.3864
1608.4296,-0.0094,0.0168,95.2085,119.2713,8.7502,-0.003,3.3719,3.3933,4.0857,4.2166,4.3523,4.4689,4.8701,0.0001,0.0001,5.2141,3.8012,3.8624,3683.0715,0.3791
1608.2772,-0.0186,0.0168,95.3563,121.0259,8.7156,-0.0039,3.3985,3.4141,4.1439,4.2646,4.3973,4.5075,4.9224,0.0001,0.0001,5.2314,4.0475,3.9402,3703.1538,0.3291
1608.1248,0.0017,0.005,95.1523,123.8501,8.7156,-0.0017,3.2974,3.3443,4.3111,4.4478,4.5905,4.7149,5.1421,0.0001,0.0001,5.5084,3.9864,3.9418,3777.2859,0.3348
1607.9724,-0.0058,0.0,95.456,123.7511,8.7156,0.0001,3.3294,3.2737,4.1195,4.2509,4.3734,4.4888,4.8993,0.0001,0.0001,5.2128,3.8081,3.8136,3831.6428,0.3154
1607.82,-0.0003,0.0091,95.9814,118.3027,8.704,-0.0002,3.1731,3.2704,4.1258,4.249,4.3659,4.4979,4.9109,0.0001,0.0001,5.2273,3.761,3.77,3788.0,0.3369
1607.6676,0.0145,0.0289,95.6,123.04,8.7271,-0.003,3.3768,3.3159,4.1252,4.248,4.3672,4.5028,4.9246,0.0001,0.0001,5.2646,3.764,3.7917,3686.7144,0.3334
1607.5152,0.0626,0.0579,95.483,122.1525,8.704,-0.0051,3.3862,3.3886,4.1747,4.2371,4.3759,4.5246,4.9467,0.0001,0.0001,5.2196,3.8948,3.8735,3666.0713,0.3213
1607.3628,0.0796,0.0839,95.2922,121.6391,8.704,-0.003,3.399,3.4263,4.1929,4.2475,4.3985,4.5462,4.9684,0.0001,0.0001,5.2441,3.9681,3.9522,3721.4617,0.2979
1607.2104,0.0999,0.0964,94.8466,115.3515,8.704,-0.0036,3.4111,3.5001,4.2169,4.3036,4.4523,4.6107,5.0431,0.0001,0.0001,5.4015,3.9766,4.0025,3789.0002,0.293
1607.058,0.0952,0.0915,93.7517,113.7326,8.704,-0.0052,3.5503,3.5863,4.2605,4.3883,4.5493,4.6974,5.1412,0.0001,0.0001,5.4921,4.1506,4.2817,3761.1428,0.311
1606.9056,-0.0228,0.0676,93.476,114.5028,8.704,-0.0078,3.6266,3.6434,4.7038,4.8607,5.0478,5.1963,5.7064,0.0001,0.0001,6.0787,4.8839,4.4949,3696.3574,0.3159
1606.7532,0.0033,0.0345,93.8525,116.0426,8.704,-0.0056,3.5786,3.6186,4.5879,4.7348,4.8983,5.0451,5.5395,0.0001,0.0001,5.8697,4.4578,4.3976,3678.7693,0.3129
1606.6008,0.0138,0.0357,94.8867,121.639,8.704,-0.0013,3.4904,3.518,4.2711,4.3902,4.5386,4.6766,5.1397,0.0001,0.0001,5.4246,3.9037,4.0136,3720.4001,0.3047
1606.4484,0.0336,0.0213,96.4404,127.0889,8.7156,-0.0002,3.392,3.4347,4.1557,4.26,4.3908,4.5383,4.9853,0.0001,0.0001,5.3019,3.8398,3.8441,3747.8462,0.3176
1606.296,0.0171,0.0234,96.8365,127.2782,8.7271,-0.0019,3.4377,3.4173,4.0711,4.1427,4.2715,4.4236,4.856,0.0001,0.0001,5.17,3.7994,3.8085,3717.7141,0.3358
1606.1436,0.0643,0.0441,96.8275,123.8204,8.704,-0.0067,3.4504,3.4484,4.053,4.1142,4.235,4.3932,4.8242,0.0001,0.0001,5.1014,3.7806,3.7716,3709.2146,0.3328
1605.9912,0.0651,0.0686,95.832,124.8469,8.704,-0.0091,3.4678,3.4584,4.0649,4.0944,4.2212,4.3739,4.8084,0.0001,0.0001,5.0384,3.7304,3.7311,3824.5713,0.3163
1605.8388,-0.0128,0.0526,94.7567,126.0019,8.704,-0.0081,3.2576,3.3978,4.0558,4.118,4.2589,4.402,4.8459,0.0001,0.0001,5.1504,3.6365,3.6843,3758.1541,0.3132
1605.6864,0.0042,0.0442,94.0209,122.5376,8.704,-0.0056,3.2278,3.329,4.107,4.2292,4.3801,4.5221,4.9804,0.0001,0.0001,5.3257,3.6223,3.6379,3687.4287,0.3218
1605.534,0.0183,0.0404,93.3686,118.8161,8.704,-0.0053,3.3682,3.3396,4.1599,4.3298,4.4896,4.6312,5.1004,0.0001,0.0001,5.4794,3.6882,3.752,3729.5,0.3392
1605.3816,0.0506,0.0559,93.6867,113.5454,8.704,-0.0069,3.3682,3.3906,4.2115,4.3923,4.5569,4.691,5.1679,0.0001,0.0001,5.5457,3.9527,3.8532,3737.2141,0.3415
1605.2292,-0.0072,0.0678,94.1728,117.7797,8.704,-0.0008,3.1987,3.375,4.2357,4.4408,4.6111,4.7559,5.2344,0.0001,0.0001,5.6483,3.9657,4.0244,3763.7144,0.3368
1605.0768,0.0352,0.1245,94.3688,121.7793,8.7849,0.0353,3.2818,3.3722,4.007,4.2,4.3543,4.4991,4.9456,0.0096,0.0158,5.3326,4.1186,3.5292,3722.5002,0.3402
1604.9244,0.1501,0.2093,94.1568,125.7226,8.9236,0.0901,3.2987,3.4165,4.0618,4.2311,4.3958,4.5557,5.0081,0.0873,0.0673,5.3998,1.9667,1.5984,3735.231,0.3315
1604.772,0.5616,0.2371,94.5291,121.2243,9.0354,0.1173,3.8606,3.5315,3.8977,3.9864,4.1422,4.2937,4.7127,0.1003,0.062,5.0148,1.0531,1.5714,3738.2144,0.331
1604.6196,0.2636,0.1774,94.7318,114.912,8.7194,0.0904,3.7714,3.4876,3.9969,4.1153,4.2813,4.4339,4.8812,0.0001,0.0227,5.2073,3.3786,1.7798,3729.1431,0.3354
1604.4672,0.0865,0.0922,95.5945,116.7466,8.7271,0.036,3.3048,3.3957,4.1217,4.2862,4.4513,4.6068,5.0746,0.0001,0.0001,5.4401,3.8764,3.8006,3726.0718,0.3405
1604.3148,0.0956,0.0516,95.6962,119.8999,8.7156,0.0009,3.2951,3.3366,4.0364,4.1973,4.3465,4.4908,4.9512,0.0001,0.0001,5.2928,3.6533,3.6841,3701.1538,0.3341
1604.1624,-0.003,0.044,95.643,117.0196,8.704,-0.0071,3.3383,3.39,4.1154,4.2634,4.4163,4.5661,5.0262,0.0001,0.0001,5.3563,3.6396,3.7037,3712.8572,0.336
1604.01,0.0237,0.0458,95.6634,118.2234,8.704,-0.0067,3.4583,3.4633,4.2152,4.303,4.4448,4.5968,5.0551,0.0001,0.0001,5.3829,3.8054,3.781,3714.3569,0.3142
1603.8576,0.0605,0.0463,95.6257,120.2767,8.704,-0.0062,3.5387,3.502,4.2155,4.24,4.3806,4.533,4.9749,0.0001,0.0001,5.2082,3.8603,3.8582,3777.2856,0.3021
1603.7052,-0.0094,0.0408,95.8544,132.1118,8.9468,-0.0055,3.3658,3.4805,4.1972,4.2725,4.4176,4.5793,5.0195,0.0001,0.0001,5.3632,3.8633,3.8513,3788.6428,0.3044
1603.5528,-0.0007,0.0215,95.7532,134.8208,9.3861,-0.0042,3.3925,3.4403,4.143,4.1995,4.3475,4.5119,4.9446,0.0001,0.0001,5.2819,3.8458,3.8329,3740.6431,0.3136
1603.4004,-0.0055,0.0428,95.7081,124.631,8.7618,0.0021,3.3745,3.3721,4.1394,4.2106,4.3727,4.5399,4.9715,0.0001,0.0001,5.3214,3.8009,3.6286,3675.0769,0.3325
1603.248,0.0377,0.0765,96.078,115.3137,8.6693,0.0162,3.3394,3.3483,4.17,4.2514,4.4148,4.5816,5.018,0.012,0.0001,5.3463,3.4717,3.6151,3739.3574,0.3448
1603.0956,0.089,0.1208,95.5715,107.3527,8.6655,0.0438,3.5445,3.3177,4.186,4.2594,4.4103,4.5613,5.002,0.0001,0.0457,5.3326,3.711,3.0457,3850.4287,0.3411
1602.9432,0.1887,0.2284,95.8307,111.9729,8.7502,0.1076,3.1005,3.3389,4.4209,4.3205,4.4598,4.593,5.0314,0.2093,0.2528,5.1175,2.444,2.4366,3801.5,0.3392
1602.7908,0.3322,0.3488,95.9795,113.0885,8.7965,0.1759,3.1449,3.3465,4.5473,4.1767,4.2686,4.3859,4.784,0.5566,0.3963,4.5424,1.7232,1.7677,3796.8462,0.31
1602.6384,0.5951,0.4411,96.0357,121.3246,9.4323,0.2322,3.5591,3.3192,4.5571,4.1997,4.2836,4.3992,4.7873,0.4313,0.4806,4.5389,1.4687,1.5233,3769.1428,0.3038
1602.486,0.4921,0.4574,97.4705,128.5208,10.4496,0.2436,3.1874,3.2841,4.4606,4.1195,4.1916,4.2967,4.666,0.4701,0.4169,4.4227,1.4019,1.4156,3755.2859,0.2992
1602.3336,0.518,0.4272,97.8742,125.9316,10.1953,0.2248,3.5056,3.2881,4.4849,4.0637,4.1314,4.2241,4.5893,0.3716,0.3324,4.2973,1.4702,1.5757,3830.0713,0.3176
1602.1812,0.3061,0.4058,98.3935,122.0055,9.8254,0.2148,3.3194,3.3699,4.4218,4.1503,4.2349,4.3287,4.6988,0.1956,0.3028,4.4934,2.0087,1.8673,3808.1428,0.314
1602.0288,0.3501,0.4029,98.3976,123.6247,9.8832,0.216,3.4431,3.4759,4.1418,4.134,4.227,4.3307,4.7068,0.3525,0.3061,4.8089,2.2515,2.206,3700.6155,0.3095
1601.8764,0.5102,0.4008,98.281,125.7424,9.8485,0.2217,3.6204,3.5664,3.9686,4.0227,4.135,4.2456,4.6166,0.4188,0.3682,4.8213,2.0997,2.3081,3679.4287,0.3284
1601.724,0.5566,0.3176,97.754,125.8999,8.808,0.177,3.9772,3.5727,3.9685,4.0715,4.1882,4.3091,4.6875,0.2322,0.2085,4.962,2.6561,2.6735,3690.5715,0.3511
1601.5716,0.0807,0.1753,97.4598,124.8376,8.7271,0.0971,3.2927,3.4515,4.0377,4.1702,4.2978,4.4221,4.8183,0.0001,0.0519,5.1603,3.6613,3.3092,3738.0713,0.3499
1601.4192,0.0743,0.0713,97.2671,126.0338,8.7348,0.0259,3.3083,3.3569,4.0002,4.1223,4.268,4.3999,4.7915,0.0001,0.0001,5.1741,3.6697,3.6351,3719.2856,0.3497
1601.2668,0.0732,0.0459,96.91,121.1005,8.7502,-0.0054,3.3856,3.3393,3.9829,4.0671,4.2258,4.3564,4.7374,0.0001,0.0001,5.0585,3.6216,3.6465,3684.5386,0.3369
1601.1144,-0.0132,0.0591,96.7437,117.6889,8.7502,-0.008,3.2626,3.3988,3.9721,4.0607,4.2166,4.358,4.7358,0.0001,0.0001,5.0715,3.6441,3.5935,3699.6431,0.3378
1600.962,-0.0041,0.0555,96.4396,116.4589,8.7618,0.0007,3.2413,3.3832,4.0325,4.093,4.2426,4.3838,4.7598,0.0001,0.0001,5.0357,3.5663,3.6412,3697.2144,0.3028
1600.8096,0.0305,0.0937,95.1745,118.9444,8.7965,0.0305,3.364,3.3425,4.2015,4.1669,4.2981,4.4482,4.8244,0.0001,0.0098,4.9771,3.736,3.4864,3767.2859,0.3099
1600.6572,0.143,0.2231,95.4266,119.2404,8.8427,0.1016,3.4889,3.3219,4.8748,4.6914,4.8217,4.9846,5.4081,0.1682,0.243,5.4092,1.7024,1.4786,3764.4287,0.3089
1600.5048,0.4335,0.3815,95.7156,120.0156,9.2974,0.185,2.9595,3.3385,4.5945,4.4468,4.5666,4.7115,5.1104,0.5761,0.4145,5.1057,0.8281,1.0699,3664.0,0.3478
1600.3524,0.8383,0.4669,95.1921,118.9798,9.8677,0.2372,3.7508,3.3384,4.288,4.1907,4.3173,4.4602,4.84,0.4538,0.5181,4.9059,1.0211,0.8931,3634.2856,0.3258
1600.2,0.6139,0.3972,96.9672,119.6365,9.6635,0.2041,3.5244,3.3007,4.0927,4.0492,4.177,4.3041,4.6885,0.428,0.3254,4.8124,0.9312,1.1169,3709.5715,0.3313
1600.0476,0.1407,0.233,96.434,123.8666,9.3051,0.1171,3.1649,3.2238,4.173,4.1345,4.2701,4.3979,4.7928,0.1281,0.1675,4.9356,1.5194,1.5533,3712.5002,0.3419
1599.8952,0.0879,0.0984,96.5803,123.1239,8.8196,0.0366,3.2222,3.2687,4.1259,4.1463,4.277,4.4046,4.8107,0.0001,0.0001,5.0118,3.9235,2.8785,3705.8574,0.3664
1599.7428,-0.0025,0.0316,96.7492,121.4865,8.7502,0.0027,3.2968,3.3393,4.1374,4.1946,4.3156,4.4401,4.8574,0.0001,0.0001,5.0861,3.8901,3.8811,3728.0,0.3525
1599.5904,0.0091,0.0557,96.3524,117.2851,8.8119,0.0155,3.5133,3.494,4.1154,4.1627,4.2791,4.4029,4.8188,0.0001,0.0001,5.0294,3.8943,3.8368,3715.3572,0.3444
1599.438,0.0723,0.0649,97.0956,121.4362,8.8312,0.0306,3.4245,3.529,4.105,4.1414,4.2641,4.3781,4.7996,0.0123,0.0001,4.9991,3.7094,3.7532,3696.0715,0.3445
1599.2856,-0.0121,0.074,97.3612,119.3723,8.8312,0.0275,3.439,3.5391,4.0857,4.1259,4.2653,4.3767,4.7971,0.0142,0.0001,5.0179,3.592,3.7223,3685.3572,0.3357
1599.1332,0.0782,0.0731,97.4224,120.8622,8.8196,0.0093,3.5338,3.4998,4.1127,4.1677,4.3048,4.427,4.8519,0.0001,0.0001,5.0946,3.793,3.7632,3696.8462,0.3504
1598.9808,0.0984,0.0826,96.6721,119.7433,8.7618,-0.0075,3.5318,3.4635,4.1003,4.1844,4.3197,4.447,4.8767,0.0001,0.0001,5.1677,3.8342,3.8435,3719.7144,0.3508
1598.8284,-0.0195,0.0811,95.8867,121.1006,8.7502,-0.0092,3.1417,3.4387,4.0905,4.1704,4.3024,4.438,4.8602,0.0001,0.0001,5.1443,3.8758,3.8455,3680.2856,0.3536
1598.676,-0.0054,0.053,95.5688,122.5845,8.7425,-0.0071,3.29,3.3905,4.131,4.2234,4.352,4.4945,4.9189,0.0001,0.0001,5.2256,3.8167,3.856,3658.5715,0.3456
1598.5236,0.035,0.047,95.2401,120.567,8.7502,-0.0069,3.4321,3.4091,4.2087,4.3112,4.4553,4.59,5.0206,0.0001,0.0001,5.3596,3.8539,3.8466,3662.2856,0.3306
