DEPT,GR,T-TEMP,ROP
379.0188,69.9582,27.3215,13.0152
379.1712,70.4096,27.3215,13.2194
379.3236,69.6876,27.3453,13.4236
379.476,68.9937,27.3825,13.6278
379.6284,70.9617,27.3753,14.3148
379.7808,71.5339,27.3645,15.0921
379.9332,69.9689,27.3594,15.8693
380.0856,69.4892,27.3673,16.7561
380.238,68.1747,27.3825,17.7284
380.3904,66.8842,27.3825,18.7008
380.5428,69.0409,27.3825,19.1423
380.6952,69.5707,27.4122,18.2249
380.8476,67.811,27.43,17.3074
381.0,69.1539,27.4188,16.39
381.1524,67.598,27.425,16.1766
381.3048,66.6787,27.4436,15.9633
381.4572,68.0861,27.4715,15.7499
381.6096,67.1912,27.4715,16.0254
381.762,65.9521,27.4811,16.4917
381.9144,67.4999,27.5001,16.9581
382.0668,66.6835,27.4747,17.2547
382.2192,68.3618,27.4899,17.334
382.3716,68.7736,27.5253,17.4132
382.524,68.861,27.5275,17.4901
382.6764,68.9471,27.5351,17.5541
382.8288,67.9795,27.5351,17.6181
382.9812,68.8115,27.5092,17.6821
383.1336,70.5494,27.5757,15.5658
383.286,70.3818,27.5477,13.1426
383.4384,71.649,27.5352,10.7194
383.5908,72.4074,27.52,11.9519
383.7432,70.8945,27.5459,15.6644
383.8956,72.7159,27.5979,19.3768
384.048,74.2571,27.581,22.3165
384.2004,73.9712,27.5852,23.5753
384.3528,74.8964,27.5981,24.8341
384.5052,73.3041,27.6403,26.1058
384.6576,73.2337,27.6507,27.7426
384.81,73.2334,27.6318,29.3794
384.9624,73.9866,27.616,31.0162
385.1148,75.3412,27.6396,31.9664
385.2672,74.6912,27.6419,32.6919
385.4196,73.7247,27.6456,33.4173
385.572,74.1599,27.6496,34.0174
385.7244,74.9615,27.659,34.4777
385.8768,75.4342,27.6683,34.9379
386.0292,75.122,27.6685,35.3871
386.1816,73.6885,27.6615,35.7894
386.334,71.1543,27.6514,36.1918
386.4864,71.2444,27.6478,36.5941
386.6388,72.0423,27.6646,35.4141
386.7912,73.0707,27.6696,34.0791
386.9436,73.48,27.6572,32.7441
387.096,71.8325,27.6572,33.1082
387.2484,72.3608,27.6572,34.4707
387.4008,72.0676,27.656,35.8332
387.5532,72.9335,27.649,36.5615
387.7056,71.5064,27.6421,36.1073
387.858,69.9287,27.6571,35.6532
388.0104,69.4686,27.6702,35.2277
388.1628,69.6906,27.7174,35.1942
388.3152,69.9608,27.7443,35.1607
388.4676,68.758,27.7342,35.1271
388.62,67.6672,27.7242,35.8928
388.7724,64.5657,27.7141,36.8743
388.9248,64.1656,27.704,37.8557
389.0772,64.2734,27.694,38.0343
389.2296,67.418,27.6889,37.4308
389.382,69.0284,27.6955,36.8273
389.5344,69.9753,27.7022,36.4543
389.6868,70.3461,27.7088,36.8718
389.8392,71.0255,27.7154,37.2894
389.9916,70.207,27.73,37.707
390.144,68.4307,27.7157,36.8286
390.2964,68.9127,27.7013,35.8745
390.4488,66.183,27.687,34.9205
390.6012,65.9471,27.6726,35.0554
390.7536,66.12,27.6982,35.7412
390.906,64.8685,27.693,36.427
391.0584,66.5421,27.6877,36.8325
391.2108,67.5633,26.1906,36.7868
391.3632,68.2191,26.1567,36.741
391.5156,69.1777,26.1561,36.6997
391.668,69.5736,26.1499,36.6966
391.8204,68.281,26.1305,36.6936
391.9728,68.5684,26.1224,36.6905
392.1252,69.2419,26.1144,36.8553
392.2776,70.5191,26.1064,37.0564
392.43,72.9981,26.1038,37.2576
392.5824,74.1224,26.1138,36.994
392.7348,75.1639,26.1441,36.3357
392.8872,75.6759,26.1234,35.6773
393.0396,73.9204,26.0608,33.2876
393.192,70.6416,26.0814,25.9663
393.3444,67.8721,26.1068,18.645
393.4968,66.0185,26.1204,11.3237
393.6492,67.281,26.1466,15.5028
393.8016,67.6983,26.1805,19.9285
393.954,69.1201,26.1344,24.3542
394.1064,70.5872,26.1644,25.1091
394.2588,71.2045,26.2035,24.277
394.4112,71.3722,26.1201,23.4448
394.5636,70.8862,26.2175,23.2004
394.716,70.0945,26.2005,23.7765
394.8684,69.7051,26.178,24.3526
395.0208,68.7405,26.1398,24.8159
395.1732,69.0642,26.1317,24.566
395.3256,68.7883,26.1733,24.316
395.478,68.3218,26.2274,24.0661
395.6304,68.8443,26.2121,24.1865
395.7828,69.0246,26.2474,24.3694
395.9352,68.329,26.2137,24.5522
396.0876,69.2237,26.18,23.0567
396.24,69.8838,26.2236,20.3196
396.3924,70.2313,26.1579,17.5825
396.5448,69.1786,26.2551,16.6284
396.6972,67.7604,26.2417,19.9568
396.8496,67.8098,26.2568,23.2853
397.002,66.6511,26.2758,26.5925
397.1544,66.5109,26.2509,28.3055
397.3068,68.4325,26.1936,30.0184
397.4592,68.3686,26.2534,31.7314
397.6116,67.1895,26.3075,31.3909
397.764,69.2377,26.3124,30.2998
397.9164,70.0586,26.2932,29.2086
398.0688,68.6969,26.2847,28.2522
398.2212,71.6428,26.2839,27.4598
398.3736,71.011,26.2878,26.6673
398.526,71.6756,26.2843,25.958
398.6784,73.2015,26.3017,25.6532
398.8308,72.7792,26.3102,25.3484
398.9832,73.2998,26.3027,25.0436
399.1356,73.4657,26.2704,24.7686
399.288,74.1663,26.3116,24.4974
399.4404,73.8127,26.2754,24.2261
399.5928,71.8469,26.2905,23.9678
399.7452,70.4717,26.299,23.7179
399.8976,69.0183,26.2779,23.4679
400.05,67.7949,26.2833,23.447
400.2024,67.0802,26.2676,23.8951
400.3548,70.4052,26.298,24.3431
400.5072,71.8848,26.2696,24.7959
400.6596,72.4179,26.2412,25.3446
400.812,74.6367,26.2128,25.8932
400.9644,73.3954,26.2481,26.4418
401.1168,71.838,26.2185,26.57
401.2692,71.9979,26.1888,26.57
401.4216,71.6243,26.1591,26.57
401.574,70.9589,26.1844,26.7816
401.7264,70.5599,26.1632,27.2175
401.8788,69.7357,26.142,27.6534
402.0312,68.8125,26.1208,28.126
402.1836,67.4733,26.1405,28.7417
402.336,67.7202,26.1072,29.3574
402.4884,67.2849,26.0739,29.9731
402.6408,67.0548,26.0405,28.2347
402.7932,68.0089,26.1573,26.3022
402.9456,69.3293,26.1319,24.3698
403.098,70.5314,26.1065,22.8764
403.2504,71.5526,26.0854,21.6267
403.4028,68.3805,26.0811,20.377
403.5552,65.0996,26.0768,22.5233
403.7076,60.2228,26.0725,30.6492
403.86,56.0177,26.0666,38.7752
404.0124,53.7884,26.0569,46.4441
404.1648,54.659,26.0472,48.9526
404.3172,58.2911,26.0374,51.4611
404.4696,61.643,26.0277,53.9696
404.622,62.2896,26.1202,46.0715
404.7744,63.4741,26.0636,35.5803
404.9268,64.0301,26.1313,25.0891
405.0792,63.2185,26.1131,24.9604
405.2316,62.5267,26.1458,34.4092
405.384,60.4453,26.1839,43.858
405.5364,60.4254,26.161,50.8695
405.6888,59.438,26.1623,50.1136
405.8412,59.6358,26.1727,49.3576
405.9936,60.3681,26.1595,48.6017
406.146,61.358,26.145,50.0008
406.2984,62.1394,26.1652,51.4943
406.4508,62.7257,26.1831,52.9878
406.6032,62.0407,26.2012,53.5691
406.7556,61.0958,26.2129,53.7154
406.908,61.0176,26.2144,53.8617
407.0604,59.6048,26.2031,50.0578
407.2128,60.8646,26.2276,40.2372
407.3652,62.4003,26.2344,30.4165
407.5176,62.088,26.2364,22.2077
407.67,62.9184,26.2144,26.3438
407.8224,63.7418,26.2525,30.4799
407.9748,63.1359,26.2683,34.6161
408.1272,61.8821,26.2432,35.0532
408.2796,60.5248,26.246,34.7576
408.432,59.4684,26.2789,34.4619
408.5844,59.164,26.2966,33.3341
408.7368,59.7825,26.2766,31.5358
408.8892,60.8946,26.303,29.7374
409.0416,61.1374,26.3248,28.1638
409.194,62.8558,26.2585,27.1884
409.3464,65.4475,26.2856,26.213
409.4988,64.8412,26.3249,25.2377
409.6512,66.1442,26.3018,25.6171
409.8036,66.3473,26.2893,26.0072
409.956,63.499,26.3212,26.3974
410.1084,64.6356,26.3449,28.2054
410.2608,65.6844,26.3314,30.5889
410.4132,64.7269,26.3403,32.9724
410.5656,64.7321,26.3543,32.7805
410.718,63.616,26.4009,29.1808
410.8704,63.6791,26.3907,25.5812
411.0228,65.6086,26.3907,21.9878
411.1752,64.6895,26.3907,18.4308
411.3276,65.3775,26.3805,14.8738
411.48,65.3243,26.3907,11.3168
411.6324,66.8285,26.4215,16.2148
411.7848,66.0934,26.4277,22.3901
411.9372,67.3938,26.4339,28.5653
412.0896,67.8455,26.4365,32.1386
412.242,68.2144,26.367,33.8882
412.3944,70.4824,26.4382,35.6377
412.5468,69.2324,26.4212,35.7708
412.6992,67.1369,26.4368,32.2564
412.8516,64.7855,26.406,28.7421
413.004,63.3886,26.4823,25.362
413.1564,62.5455,26.4823,26.9622
413.3088,64.4417,26.4924,28.5624
413.4612,65.7947,26.4897,30.1626
413.6136,66.6333,26.5579,29.4385
413.766,68.0418,26.5543,27.9206
413.9184,67.2259,26.5507,26.4027
414.0708,65.5161,26.547,27.3855
414.2232,64.4129,26.5434,31.2504
414.3756,63.7696,26.5588,35.1152
414.528,64.9794,26.5433,38.1468
414.6804,66.3762,26.5279,37.4762
414.8328,66.25,26.5471,36.8057
414.9852,65.4818,26.5843,36.1351
415.1376,61.2236,26.5794,35.9159
415.29,60.5323,26.5744,35.7452
415.4424,61.519,26.5695,35.5745
415.5948,61.8836,26.5646,35.1308
415.7472,63.9354,26.5597,34.5212
415.8996,65.0902,26.5715,33.9116
416.052,65.8773,26.5651,33.7752
416.2044,66.365,26.5587,34.5524
416.3568,67.4526,26.5524,35.3297
416.5092,68.8075,26.546,36.0385
416.6616,68.4956,26.5396,35.6819
416.814,68.156,26.5333,35.3252
416.9664,66.857,26.5754,34.9686
417.1188,65.1621,26.6212,34.258
417.2712,65.5699,26.6036,33.4472
417.4236,65.6035,26.586,32.6364
417.576,65.9149,26.5684,31.5354
417.7284,66.7896,26.5507,30.1424
417.8808,66.6242,26.6344,28.7495
418.0332,66.0566,26.6603,27.9097
418.1856,67.9817,26.6863,29.0557
418.338,69.8959,26.7122,30.2018
418.4904,70.3125,26.7237,31.3478
418.6428,70.523,26.7177,31.0316
418.7952,70.6937,26.7117,30.6171
418.9476,70.0349,26.7056,30.2025
419.1,69.157,26.6996,30.116
419.2524,69.3431,26.6995,30.2013
419.4048,68.4293,26.7092,30.2867
419.5572,67.855,26.7112,29.1308
419.7096,66.109,26.7157,25.9091
419.862,65.9391,26.7502,22.6873
420.0144,67.5309,26.7223,19.8475
420.1668,69.2759,26.7113,20.6674
420.3192,69.7189,26.7217,21.4873
420.4716,70.8359,26.7264,22.3072
420.624,70.1672,26.7425,22.2566
420.7764,69.1821,26.7349,22.0067
420.9288,71.9311,26.728,21.7568
421.0812,74.0781,26.787,21.5279
421.2336,77.0273,26.7238,21.3176
421.386,76.341,26.7565,21.1073
421.5384,75.1378,26.7751,21.026
421.6908,71.684,26.7828,21.3278
421.8432,69.4626,26.7746,21.6295
421.9956,71.3554,26.7424,21.9313
422.148,71.7303,26.7724,21.7239
422.3004,72.9368,26.8045,21.5014
422.4528,74.7941,26.8164,21.2789
422.6052,74.7047,26.8282,21.4183
422.7576,73.8319,26.8206,21.72
422.91,72.9592,26.8027,22.0218
423.0624,72.0865,26.7874,21.5136
423.2148,71.2137,26.8485,19.8372
423.3672,70.341,26.8296,18.1608
423.5196,67.833,26.8201,16.604
423.672,66.5479,26.818,15.8572
423.8244,64.9044,26.8612,15.1104
423.9768,65.1768,26.8428,14.3637
424.1292,66.885,26.861,14.0097
424.2816,67.6603,26.8629,13.7262
424.434,68.5062,26.8349,13.4428
424.5864,69.1433,26.8699,15.2381
424.7388,67.9677,26.8744,18.6214
424.8912,67.6572,26.8556,22.0046
425.0436,66.6056,26.8629,24.2779
425.196,66.2634,26.879,23.781
425.3484,66.1662,26.8763,23.2842
425.5008,66.2208,26.8637,22.7893
425.6532,67.1827,26.9094,22.6491
425.8056,68.4086,26.8745,22.5088
425.958,69.2501,26.8491,22.3686
426.1104,70.8477,26.918,22.4227
426.2628,71.1253,26.8925,22.5508
426.4152,70.12,26.9154,22.6788
426.5676,70.857,26.9485,22.6378
426.72,70.8391,26.9553,22.3848
426.8724,71.2158,26.94,22.1318
427.0248,76.1303,26.9681,21.9007
427.1772,76.8729,26.9556,21.7818
427.3296,76.3646,26.9404,21.6629
427.482,76.2725,26.9485,21.544
427.6344,71.6618,26.9658,22.2101
427.7868,67.399,26.9553,22.9812
427.9392,65.188,26.9553,23.7524
428.0916,65.8849,27.0129,23.668
428.244,67.3555,26.9932,23.0157
428.3964,67.8921,26.9983,22.3634
428.5488,68.7613,27.0102,21.9093
428.7012,70.7405,27.0074,21.8757
428.8536,70.0315,27.0299,21.8422
429.006,69.2062,27.0205,21.8377
429.1584,68.8319,27.0338,22.5418
429.3108,69.3734,27.0562,23.2459
429.4632,69.2854,27.0787,23.95
429.6156,69.9839,27.0768,24.2888
429.768,71.765,27.0725,24.5113
429.9204,71.7763,27.0682,24.7338
430.0728,71.2207,27.0639,24.4452
430.2252,72.9465,27.089,23.5979
430.3776,73.0155,27.0795,22.7505
430.53,73.7339,27.0699,22.1384
430.6824,72.8038,27.1073,22.4859
430.8348,71.6033,27.1033,22.8333
430.9872,70.0313,27.0992,23.1808
431.1396,69.6465,27.0952,23.975
431.292,69.5864,27.1209,24.8102
431.4444,67.9304,27.1082,25.6453
431.5968,66.7477,27.0955,28.0293
431.7492,66.1014,27.0827,31.3028
431.9016,66.6262,27.2112,34.5764
432.054,68.3139,27.2718,35.1877
432.2064,70.3973,27.2718,30.948
432.3588,70.6147,27.2667,26.7082
432.5112,69.7501,27.2622,22.7733
432.6636,70.1721,27.2684,22.6818
432.816,70.7972,27.2677,22.5904
432.9684,72.3426,27.2605,22.499
433.1208,71.7174,27.2755,21.8639
433.2732,73.6591,27.2653,21.0867
433.4256,73.1875,27.2859,20.3094
433.578,71.7317,27.2835,18.955
433.7304,73.5112,27.3114,17.05
433.8828,72.4515,27.3138,15.145
434.0352,71.2563,27.291,14.215
434.1876,73.1942,27.291,16.5315
434.34,72.5707,27.291,18.848
434.4924,72.7865,27.291,21.1645
434.6448,72.1861,27.2946,22.088
434.7972,70.4251,27.3009,22.9384
434.9496,68.9313,27.3083,23.7888
435.102,67.0302,27.3195,26.9811
435.2544,64.943,27.3062,31.3306
435.4068,65.7547,27.3062,35.6801
435.5592,66.0948,27.352,38.7994
435.7116,66.3263,27.3331,39.982
435.864,68.6799,27.3077,41.1646
436.0164,68.7669,27.3162,42.1859
436.1688,67.615,27.333,41.8689
436.3212,68.5353,27.3376,41.5519
436.4736,66.908,27.369,41.2349
436.626,66.0579,27.3435,41.7949
436.7784,66.1226,27.344,42.5386
436.9308,64.6145,27.3843,43.2823
437.0832,64.5942,27.3707,43.7015
437.2356,65.0142,27.346,43.8509
437.388,65.0571,27.3368,44.0002
437.5404,65.1805,27.3715,42.3526
437.6928,67.7702,27.3602,35.7232
437.8452,67.7231,27.373,29.0938
437.9976,67.6767,27.3737,22.4644
438.15,66.873,27.3673,21.199
438.3024,64.6055,27.3926,20.0194
438.4548,63.7837,27.3956,18.8398
438.6072,64.1468,27.3833,19.2297
438.7596,65.3159,27.3949,20.2812
438.912,64.465,27.3969,21.3328
439.0644,64.3665,27.3855,24.65
439.2168,65.5541,27.408,31.0629
439.3692,64.7616,27.4131,37.4759
439.5216,65.0261,27.4131,42.6716
439.674,67.0303,27.4398,40.4953
439.8264,67.8993,27.4185,38.319
439.9788,67.4997,27.4248,36.1427
440.1312,65.7328,27.4419,33.5309
440.2836,65.1808,27.4436,30.8486
440.436,64.5229,27.4436,28.1664
440.5884,63.9265,27.4436,27.063
440.7408,64.1306,27.4436,27.1026
440.8932,64.0754,27.4939,27.1422
441.0456,64.2666,27.4588,27.1691
441.198,65.6629,27.4588,27.166
441.3504,67.4982,27.4717,27.163
441.5028,67.7231,27.4741,27.1851
441.6552,68.5099,27.4893,28.5537
441.8076,66.855,27.4834,29.9222
441.96,66.4705,27.4758,31.2908
442.1124,67.0268,27.4642,31.6208
442.2648,67.2073,27.4882,31.5812
442.4172,67.2263,27.5164,31.5415
442.5696,65.4191,27.5039,31.4518
442.722,65.3915,27.4762,31.3024
442.8744,66.6755,27.5576,31.1531
443.0268,66.7955,27.5504,30.9657
443.1792,68.3323,27.5485,30.5999
443.3316,67.7824,27.5454,30.2342
443.484,67.1108,27.5422,29.8684
443.6364,67.7393,27.539,27.4648
443.7888,68.1478,27.5358,24.8222
443.9412,68.3824,27.5656,22.1796
444.0936,68.1427,27.5656,21.0364
444.246,68.4434,27.5656,20.8353
444.3984,67.37,27.5656,20.6341
444.5508,68.9902,27.5952,20.6321
444.7032,69.1655,27.5797,21.0283
444.8556,69.997,27.5643,21.4246
445.008,69.0479,27.5488,21.8043
445.1604,68.4905,27.5987,21.8866
445.3128,68.2705,27.6075,21.9689
445.4652,68.3199,27.6035,22.0512
445.6176,71.7639,27.5995,21.5126
445.77,72.4885,27.6232,20.7902
445.9224,74.0337,27.8098,20.0678
446.0748,74.4608,27.8386,20.1144
446.2272,72.2691,27.8021,20.9587
446.3796,71.8197,27.8221,21.803
446.532,70.7405,27.8129,22.4182
446.6844,69.7122,27.8259,22.1713
446.8368,70.4371,27.8403,21.9244
446.9892,69.8636,27.8403,21.6775
447.1416,69.5247,27.8403,21.7421
447.294,69.6389,27.8403,21.8305
447.4464,68.9035,27.8437,21.9189
447.5988,69.3232,27.8403,21.4323
447.7512,68.8902,27.8403,20.6337
447.9036,68.2731,27.8682,19.8351
448.056,68.6838,27.8765,18.9694
448.2084,69.5616,27.861,17.9879
448.3608,69.9345,27.8942,17.0064
448.5132,70.1612,27.9132,16.0237
448.6656,69.3713,27.9123,15.027
448.818,67.7232,27.8883,14.0303
448.9704,65.5304,27.8896,13.0336
449.1228,65.316,27.9234,12.005
449.2752,64.1771,27.9248,10.9686
449.4276,64.0228,27.9466,9.9323
449.58,64.7442,27.9166,11.6608
449.7324,65.3265,27.9615,15.8914
449.8848,67.6477,27.9698,20.122
450.0372,67.7786,27.9726,23.0715
450.1896,66.3798,27.9844,22.0535
450.342,66.5822,28.0081,21.0354
450.4944,64.1955,28.0081,20.0174
450.6468,63.0674,27.9912,19.9448
450.7992,63.3132,28.0336,19.9082
450.9516,64.2205,28.0081,19.8716
451.104,64.1012,28.0524,20.4694
451.2564,65.0766,28.0387,21.3625
451.4088,67.4229,28.0529,22.2556
451.5612,67.3072,28.0603,22.6186
451.7136,67.6759,28.0539,22.1919
451.866,69.2816,28.0692,21.7652
452.0184,68.5675,28.0701,20.9929
452.1708,67.5764,28.0844,17.7041
452.3232,68.9275,28.1421,14.4153
452.4756,67.1836,28.1203,11.1266
452.628,66.313,28.115,12.3587
452.7804,67.3225,28.1294,14.4527
452.9328,66.8802,28.1752,16.5467
453.0852,67.4174,28.1455,18.2998
453.2376,67.2394,28.1519,19.7842
453.39,64.2876,28.1607,21.2686
453.5424,61.1114,28.2065,23.7994
453.6948,59.7912,28.167,29.045
453.8472,57.8268,28.1455,34.2906
453.9996,56.8127,28.1472,39.5362
454.152,57.3532,28.1771,44.9186
454.3044,59.2228,28.2012,50.3014
454.4568,59.9908,28.1917,55.6842
454.6092,60.7889,28.1824,56.8344
454.7616,62.215,28.1931,56.3101
454.914,59.3144,28.2025,55.7858
455.0664,58.995,28.2226,55.9614
455.2188,59.437,28.2286,57.0435
455.3712,59.3207,28.2187,58.1255
455.5236,60.0897,28.2087,58.9225
455.676,60.3978,28.2343,58.1635
455.8284,61.0657,28.2295,57.4046
455.9808,62.5952,28.2247,56.6456
456.1332,63.0826,28.2236,47.4365
456.2856,63.5702,28.2337,37.0092
456.438,65.1166,28.2439,26.582
456.5904,66.4688,28.2523,22.0652
456.7428,66.4153,28.2523,21.6019
456.8952,67.9446,28.2523,21.1386
457.0476,69.7074,28.2523,20.9514
457.2,70.3046,28.2617,21.372
457.3524,72.003,28.2714,21.7926
457.5048,72.4726,28.281,22.2054
457.6572,71.5445,28.3168,22.3761
457.8096,71.3859,28.3213,22.5468
457.962,70.554,28.3258,22.7174
458.1144,70.411,28.3286,22.76
458.2668,69.5565,28.3286,22.76
458.4192,68.8303,28.3286,22.76
458.5716,70.3513,28.3286,22.7357
458.724,70.4521,28.3833,22.6838
458.8764,71.7177,28.4014,22.632
459.0288,70.3964,28.4049,22.5675
459.1812,68.8362,28.4049,22.4487
459.3336,68.6834,28.4049,22.3298
459.486,69.6015,28.4562,22.2109
459.6384,70.8309,28.571,22.2747
459.7908,71.2051,28.5933,22.357
459.9432,69.9903,28.6014,22.4393
460.0956,70.9924,28.6032,22.4432
460.248,70.3489,28.5957,22.4006
460.4004,72.1496,28.588,22.3579
460.5528,72.5453,28.5931,22.5148
460.7052,69.8404,28.6184,23.0482
460.8576,69.0416,28.6303,23.5816
461.01,67.8275,28.6375,24.0374
461.1624,69.2968,28.6281,23.3882
461.3148,71.8477,28.6032,22.739
461.4672,73.6558,28.6562,22.0897
461.6196,74.1625,28.6643,24.0406
461.772,72.2293,28.6797,26.7046
461.9244,71.3377,28.6948,29.3685
462.0768,70.7488,28.6778,30.1294
462.2292,69.7975,28.7044,29.0168
462.3816,69.6472,28.7227,27.9043
462.534,71.2321,28.7338,26.1689
462.6864,72.2502,28.7245,22.2644
462.8388,72.5058,28.7837,18.3599
462.9912,73.764,28.7599,14.4555
463.1436,72.9711,28.7499,16.8521
463.296,71.4713,28.7728,19.635
463.4484,69.9421,28.7711,22.4178
463.6008,68.9434,28.8133,23.7934
463.7532,69.5553,28.8101,24.4488
463.9056,69.2762,28.8084,25.1041
464.058,70.209,28.8321,25.561
464.2104,70.7793,28.847,25.6952
464.3628,70.9852,28.8456,25.8293
464.5152,69.6896,28.8779,25.8843
464.6676,70.371,28.8474,25.226
464.82,69.5484,28.8642,24.5676
464.9724,67.9709,28.8983,23.9092
465.1248,67.6475,28.877,23.498
465.2772,66.0757,28.8789,23.1414
465.4296,64.8547,28.9142,22.7847
465.582,64.8371,28.9237,22.1198
465.7344,65.7453,28.9237,21.1902
465.8868,65.6831,28.9301,20.2605
466.0392,67.701,28.9237,19.8891
466.1916,69.1257,28.9389,21.1296
466.344,70.5644,28.9695,22.3702
466.4964,72.869,28.9695,23.6107
466.6488,72.5426,28.9695,23.2531
466.8012,70.7395,28.9542,22.8569
466.9536,71.3798,28.9758,22.4606
467.106,71.4531,28.9551,22.1704
467.2584,71.0995,29.0037,21.9266
467.4108,73.868,28.9847,21.6827
467.5632,73.7141,29.0152,21.334
467.7156,72.815,29.0063,20.8371
467.868,74.1458,29.0147,20.3403
468.0204,73.7232,29.0864,19.932
468.1728,71.9006,29.0538,20.0966
468.3252,72.4261,29.0457,20.2612
468.4776,71.8836,29.0457,20.4258
468.63,72.3166,29.0457,20.4292
468.7824,70.666,29.1026,20.4048
468.9348,70.8675,29.0791,20.3804
469.0872,71.0418,29.0557,20.8165
469.2396,70.6186,29.0833,21.5968
469.392,71.7874,29.0615,22.377
469.5444,72.5318,29.0397,22.7098
469.6968,72.0877,29.1022,21.9539
469.8492,72.1329,29.0936,21.198
470.0016,73.1521,29.085,20.4404
470.154,74.6474,29.0764,19.5291
470.3064,75.8083,29.0902,18.6177
470.4588,76.4497,29.0733,17.7064
470.6112,75.0082,29.0563,17.4778
470.7636,74.4147,29.061,17.5022
470.916,71.9119,29.061,17.5266
471.0684,71.2988,29.061,17.5304
471.2208,71.1676,29.061,17.5091
471.3732,72.1786,29.0578,17.4878
471.5256,72.3102,29.0535,17.5145
471.678,72.566,29.0493,17.7797
471.8304,72.5683,29.0728,18.0449
471.9828,73.6544,29.0675,18.3101
472.1352,74.1902,29.0586,18.4238
472.2876,75.5306,29.0496,18.5183
472.44,74.8752,29.0983,18.6128
472.5924,74.1219,29.0759,18.8958
472.7448,73.1905,29.0534,19.3012
472.8972,71.0366,29.031,19.7066
473.0496,69.5326,28.9837,20.0316
473.202,69.201,29.047,20.1901
473.3544,70.3745,29.0209,20.3486
473.5068,71.1904,29.0085,20.5024
473.6592,70.7777,29.0558,20.5573
473.8116,71.5264,29.04,20.6122
473.964,69.8629,29.0113,20.667
474.1164,68.8909,29.0296,20.8034
474.2688,69.8398,29.0305,20.9649
474.4212,69.8186,29.04,21.1265
474.5736,70.0947,29.0711,19.6394
474.726,71.1758,29.0305,16.3872
474.8784,72.4886,29.0157,13.1349
475.0308,73.4543,29.0711,11.0254
475.1832,73.1759,29.0525,13.4272
475.3356,72.8568,29.044,15.8291
475.488,71.683,29.078,18.2309
475.6404,69.6578,29.0152,18.5997
475.7928,70.2068,29.0483,18.7948
475.9452,69.5452,29.0354,18.9899
476.0976,70.1897,29.0371,18.818
476.25,71.6159,29.0415,18.44
476.4024,71.5335,29.0726,18.062
476.5548,70.9882,29.0305,17.831
476.7072,73.2746,29.0305,17.8614
476.8596,74.2497,29.0322,17.8919
477.012,74.2847,29.0422,17.9291
477.1644,76.1846,29.0326,18.0449
477.3168,73.591,29.0157,18.1608
477.4692,72.6884,29.0084,18.2766
477.6216,72.2575,29.0747,19.0296
477.774,71.5837,29.0242,19.944
477.9264,72.7355,29.0179,20.8584
478.0788,69.3645,29.0373,21.1566
478.2312,69.7777,29.0538,20.8792
478.3836,70.1861,29.0373,20.6018
478.536,71.5916,29.0247,19.8658
478.6884,74.951,29.0442,17.6469
478.8408,75.5878,29.0457,15.428
478.9932,75.4497,29.0457,13.209
479.1456,74.3141,29.0385,15.4571
479.298,73.2789,29.0135,17.9138
479.4504,74.6792,29.061,20.3704
479.6028,73.7862,29.0486,19.4327
479.7552,74.2214,29.0339,16.8571
479.9076,74.7896,29.0438,14.2816
480.06,74.2524,29.0475,12.8508
480.2124,74.0178,29.0542,13.183
480.3648,73.526,29.0462,13.5153
480.5172,73.9955,29.0627,13.8578
480.6696,73.4579,29.0484,14.2815
480.822,73.2044,29.0339,14.7052
480.9744,72.1964,29.0457,15.1288
481.1268,72.614,29.083,14.7765
481.2792,69.1114,29.052,14.2675
481.4316,68.2269,29.0415,13.7585
481.584,68.3129,29.061,13.5653
481.7364,68.666,29.0683,13.6293
481.8888,71.2015,29.0462,13.6933
482.0412,72.5061,29.0525,13.67
482.1936,72.1095,29.0984,13.4109
482.346,69.433,29.0771,13.1518
482.4984,69.4638,29.0457,12.8927
482.6508,69.6988,29.1033,12.7875
482.8032,70.6554,29.1068,12.6838
482.9556,73.6321,29.0819,12.5802
483.108,74.1365,29.0763,12.8394
483.2604,73.3048,29.0898,13.2479
483.4128,72.9795,29.0915,13.6563
483.5652,72.1322,29.0987,13.9161
483.7176,72.5285,29.1158,13.977
483.87,72.6747,29.1175,14.038
484.0224,72.5203,29.0921,14.1559
484.1748,71.9435,29.0716,14.6039
484.3272,71.2536,29.0636,15.052
484.4796,72.6233,29.0556,15.5
484.632,73.7518,29.0475,15.0294
484.7844,74.4949,29.1074,14.4167
484.9368,74.8841,29.0819,13.8041
485.0892,72.6212,29.0565,13.9639
485.2416,72.4525,29.0718,14.671
485.394,73.0606,29.0601,15.3782
485.5464,73.2921,29.0484,15.8273
485.6988,73.5403,29.078,15.6871
485.8512,75.0911,29.0545,15.5469
486.0036,73.4365,29.031,15.4193
486.156,73.1772,29.0457,15.8125
486.3084,73.3588,29.0457,16.2057
486.4608,72.9862,29.0503,16.5989
486.6132,73.8735,29.0555,16.4487
486.7656,75.1088,29.046,16.1104
486.918,74.8947,28.9568,15.772
487.0704,74.5021,28.9788,15.6125
487.2228,74.3288,28.9695,15.6613
487.3752,73.9202,28.9677,15.7101
487.5276,73.3698,28.9389,15.7196
487.68,73.5285,28.9695,15.552
487.8324,74.1028,28.9695,15.3844
487.9848,73.4961,29.0005,15.2167
488.1372,73.4345,29.0096,13.5015
