DEPT,ROP,GR,T-TEMP
103.7844,16.2756,64.0255,22.0472
103.9368,16.7876,63.1432,22.0472
104.0892,16.7663,62.3824,22.0472
104.2416,16.367,62.0,22.0472
104.394,15.9677,62.1228,22.0472
104.5464,15.9433,62.8555,22.0472
104.6988,16.7754,65.0906,22.0472
104.8512,17.6076,66.9646,22.0472
105.0036,18.4262,67.3686,22.0472
105.156,18.6883,65.4058,22.0472
105.3084,18.9504,64.1123,22.0472
105.4608,19.2126,62.3335,22.0472
105.6132,19.2913,60.0,22.0472
105.7656,19.3066,59.5672,22.0472
105.918,19.3218,63.5431,22.0472
106.0704,19.3905,62.6863,22.0472
106.2228,19.5216,64.2637,22.0472
106.3752,19.6527,63.3256,22.0472
106.5276,19.7915,63.3664,22.0472
106.68,19.9652,63.8261,22.0472
106.8324,20.1389,64.698,22.0472
106.9848,20.3127,66.2222,22.0472
107.1372,19.8169,65.25,22.0472
107.2896,19.2469,64.6798,22.0472
107.442,18.6769,64.0,22.0472
107.5944,18.5393,62.6164,22.0472
107.7468,18.6673,62.9104,22.0472
107.8992,18.7953,63.1983,22.0472
108.0516,18.9079,64.1818,22.0472
108.204,18.9902,64.421,22.0472
108.3564,19.0725,64.9091,22.0472
108.5088,19.1493,64.3035,22.0472
108.6612,19.1371,63.7935,22.0472
108.8136,19.1249,63.5023,22.0472
108.966,19.1127,62.9044,22.0472
109.1184,19.0626,64.2834,22.0472
109.2708,19.0017,63.8164,22.0472
109.4232,18.9407,64.5152,22.0472
109.5756,19.0294,63.7283,22.0472
109.728,19.2702,63.7411,22.0472
109.8804,19.511,63.1857,22.0472
110.0328,19.6095,63.4404,22.0472
110.1852,19.1888,63.5556,22.0472
110.3376,18.7682,64.3516,22.0472
110.49,18.3476,63.265,22.0472
110.6424,16.9985,62.5419,22.0472
110.7948,15.5843,61.8026,22.0472
110.9472,14.17,61.9364,22.0472
111.0996,14.5127,62.2645,22.0472
111.252,15.7867,62.4646,22.0472
111.4044,17.0608,62.7501,22.0472
111.5568,17.6839,62.2203,22.0472
111.7092,17.2115,61.5999,22.0472
111.8616,16.739,63.2701,22.0472
112.014,16.3915,64.0,22.0472
112.1664,17.2784,65.127,22.0472
112.3188,18.1654,65.1205,22.0472
112.4712,19.0524,64.4686,22.0472
112.6236,19.0321,63.0671,22.0472
112.776,18.8005,63.502,22.0472
112.9284,18.5688,64.247,22.0472
113.0808,18.6701,63.25,22.0472
113.2332,19.0663,64.4595,22.0472
113.3856,19.4626,63.5,22.0472
