DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,HVOL,AVOL,BIT
1753.7,48.514965,2529.296875,116.832787,0.363684,7.241375,0.181909,2.329729,3.171472,87.032219,-142.951263,2.066796,5.588493,5.447269,5.355108,5.242096,5.044652,4.917171,4.277762,0.093756,0.006075,8.5
1753.8,48.561047,2529.296875,116.024101,0.369891,7.23546,0.186756,2.318066,3.182941,87.077515,-142.244949,1.371051,5.348874,5.242401,5.172599,5.086653,4.935532,4.837287,4.342833,0.093485,0.005803,8.5
1753.9,48.577168,2534.179688,114.971085,0.372628,7.220412,0.197654,2.301373,3.170254,87.128777,-141.776093,0.868689,5.042155,5.011009,4.990351,4.964649,4.918718,4.888334,4.735911,0.093017,0.005336,8.5
1754.0,48.533924,2534.179688,112.466385,0.373372,7.199254,0.211205,2.277852,3.161374,87.223145,-141.486893,0.569554,4.731897,4.807454,4.858494,4.923057,5.04144,5.121939,5.523921,0.092413,0.004732,8.5
1754.1,48.551983,2543.945313,111.695259,0.374186,7.173523,0.224419,2.251057,3.137053,87.383423,-141.380325,0.416125,4.545304,4.717872,4.836542,4.989086,5.275891,5.476196,6.452314,0.091745,0.004063,8.5
1754.2,48.59824,2548.828125,108.813652,0.372911,7.147171,0.234898,2.226066,3.107719,87.59922,-141.49295,0.351467,4.245179,4.492982,4.66617,4.892071,5.32661,5.637539,7.116686,0.091003,0.003321,8.5
1754.3,48.621014,2548.828125,108.988876,0.370024,7.115477,0.240544,2.210238,3.057959,87.834702,-141.718231,0.33722,4.169265,4.462084,4.668635,4.940321,5.469814,5.853975,7.637136,0.090184,0.002503,8.5
1754.4,48.561432,2529.296875,108.08252,0.365382,7.082891,0.23741,2.20022,3.038938,88.066559,-142.062271,0.342113,4.171539,4.481339,4.700552,4.989708,5.555746,5.968344,7.863461,0.089384,0.001702,8.5
1754.5,48.602116,2529.296875,110.21048,0.364555,7.052315,0.23031,2.198141,3.036813,88.21772,-142.470245,0.34609,4.219492,4.522553,4.736593,5.018443,5.568706,5.968673,7.802447,0.088636,0.000954,8.5
1754.6,48.69022,2529.296875,108.672279,0.364227,7.023664,0.225239,2.199359,3.035382,88.268974,-142.954315,0.347412,4.296598,4.587039,4.791494,5.059924,5.58156,5.958861,7.701351,0.087811,0.000129,8.5
1754.7,48.621429,2534.179688,109.72731,0.365394,6.986616,0.225672,2.204609,3.019375,88.153572,-143.538849,0.349628,4.530137,4.81307,5.011443,5.270946,5.772379,6.132898,7.814047,0.086791,0.0,8.5
1754.8,48.662827,2534.179688,109.034546,0.363007,6.94205,0.226952,2.207858,3.020821,87.897415,-144.153824,0.35335,4.498772,4.753533,4.931339,5.162979,5.607692,5.92525,7.426081,0.085745,0.0,8.5
1754.9,48.720856,2534.179688,111.145226,0.357966,6.902462,0.229198,2.216399,3.033997,87.503288,-144.637894,0.357669,4.590174,4.81195,4.965722,5.164865,5.543664,5.811508,7.108463,0.084997,0.0,8.5
1755.0,48.665539,2534.179688,112.364235,0.346075,6.881523,0.229152,2.226342,3.036846,87.063202,-145.173721,0.360363,4.716346,4.861489,4.960725,5.087623,5.324275,5.488127,6.299896,0.084666,0.0,8.5
1755.1,48.628044,2539.0625,116.714508,0.33179,6.875631,0.225634,2.240776,3.040378,86.628242,-145.822189,0.36105,4.781693,4.812827,4.833695,4.859909,4.907452,4.939405,5.100063,0.084545,0.0,8.5
1755.2,48.702171,2543.945313,118.367592,0.321118,6.871668,0.215355,2.250852,3.068908,86.284676,-146.309296,0.359377,5.083023,4.996922,4.940333,4.870498,4.747272,4.666859,4.261023,0.084301,0.0,8.5
1755.3,48.707623,2543.945313,118.701874,0.318854,6.855755,0.203859,2.259126,3.099495,86.063927,-146.674652,0.356538,5.14993,4.972059,4.856905,4.716705,4.474465,4.319923,3.54235,0.083755,0.0,8.5
1755.4,48.718773,2543.945313,116.553604,0.323191,6.827139,0.194498,2.263198,3.114822,85.994759,-147.030853,0.353852,5.291025,5.049755,4.895052,4.708321,4.389973,4.189791,3.189861,0.083083,0.0,8.5
1755.5,48.757935,2553.710938,114.722183,0.327258,6.800821,0.187995,2.266357,3.115316,86.064888,-147.116089,0.353985,5.41619,5.152635,4.984095,4.781152,4.436451,4.22057,3.14563,0.082574,0.0,8.5
1755.6,48.779095,2592.773438,112.986832,0.328585,6.785281,0.181991,2.268339,3.123455,86.242714,-146.972992,0.355978,5.395611,5.165319,5.017278,4.838179,4.531758,4.338336,3.363634,0.082298,0.0,8.5
1755.7,48.725029,2597.65625,113.296387,0.324884,6.778145,0.176794,2.271124,3.115457,86.506607,-146.808609,0.35829,5.370018,5.176258,5.050984,4.898647,4.635925,4.468652,3.61827,0.082076,0.0,8.5
1755.8,48.740646,2597.65625,115.361794,0.320724,6.766968,0.172531,2.273604,3.114113,86.824203,-146.586349,0.360426,5.35099,5.168392,5.050135,4.906112,4.657141,4.49822,3.6908,0.081844,0.0,8.5
1755.9,48.765984,2573.242188,117.184868,0.317874,6.758984,0.169213,2.275838,3.108279,87.16198,-146.245392,0.36186,5.449378,5.257285,5.132999,4.981766,4.720686,4.55428,3.719525,0.081806,0.0,8.5
1756.0,48.766727,2578.125,117.673271,0.319481,6.763794,0.165954,2.273814,3.127555,87.461273,-145.858734,0.360341,5.25568,5.113569,5.02097,4.907576,4.709881,4.582528,3.941535,0.082017,0.0,8.5
1756.1,48.727535,2568.359375,117.76162,0.322258,6.776388,0.166105,2.271855,3.129029,87.694702,-145.417282,0.356829,5.046903,4.9928,4.957054,4.912731,4.833946,4.782126,4.521391,0.082298,0.0,8.5
1756.2,48.717789,2553.710938,117.677414,0.324001,6.786972,0.170608,2.271696,3.139264,87.805023,-145.021515,0.35566,4.984889,5.049597,5.093201,5.148237,5.248804,5.316937,5.658569,0.082449,0.0,8.5
1756.3,48.740826,2529.296875,118.413086,0.321389,6.788822,0.177513,2.27434,3.140481,87.755592,-144.823624,0.356587,4.828104,4.999612,5.117322,5.268364,5.551562,5.748769,6.71423,0.082465,0.0,8.5
1756.4,48.783001,2519.53125,118.583527,0.316556,6.788294,0.182781,2.275817,3.157567,87.486473,-144.796219,0.359049,4.755822,5.020269,5.204686,5.444764,5.905152,6.233507,7.810583,0.08246,0.0,8.5
1756.5,48.742496,2519.53125,120.099739,0.312043,6.788474,0.187187,2.280309,3.159467,87.018623,-144.875366,0.36289,4.713926,5.01403,5.224639,5.500385,6.033917,6.418056,8.232767,0.082474,0.0,8.5
1756.6,48.785236,2514.648438,120.616974,0.30967,6.789424,0.189255,2.284826,3.155072,86.382561,-145.018463,0.369669,4.821642,5.112831,5.316662,5.582915,6.096221,6.464384,8.213766,0.082506,0.0,8.5
1756.7,48.754745,2524.414063,120.91613,0.309169,6.7911,0.188209,2.288604,3.136242,85.74855,-145.164581,0.375559,4.84279,5.066612,5.221544,5.421888,5.802077,6.070235,7.35067,0.082549,0.0,8.5
1756.8,48.805412,2524.414063,118.609276,0.308362,6.792939,0.184411,2.290538,3.1147,85.238335,-145.359451,0.379853,5.087735,5.266959,5.389935,5.5477,5.843407,6.04925,7.05552,0.0826,0.0,8.5
1756.9,48.801182,2529.296875,116.57045,0.308587,6.7953,0.180638,2.293437,3.090439,85.0457,-145.596893,0.379751,5.379574,5.499391,5.580747,5.684136,5.875089,6.005941,6.653574,0.082653,0.0,8.5
1757.0,48.846214,2524.414063,113.794296,0.309026,6.79729,0.17721,2.296683,3.067771,85.19384,-145.986603,0.379347,5.638731,5.696614,5.735532,5.784555,5.873853,5.93415,6.237766,0.082692,0.0,8.5
1757.1,48.830299,2553.710938,111.268997,0.313518,6.798536,0.17307,2.299472,3.054389,85.698982,-146.455444,0.377948,5.358046,5.330286,5.311859,5.288914,5.247864,5.220675,5.084477,0.082717,0.0,8.5
1757.2,48.78479,2573.242188,108.121613,0.32037,6.799338,0.167715,2.30083,3.052346,86.395828,-146.863403,0.37975,4.94783,4.890118,4.852018,4.804811,4.720992,4.665926,4.386393,0.082738,0.0,8.5
1757.3,48.845711,2578.125,106.347771,0.328998,6.800304,0.161825,2.300478,3.06144,87.177925,-147.1922,0.384323,5.182411,5.085047,5.021157,4.942421,4.803795,4.713544,4.257229,0.082669,0.0,8.5
1757.4,48.864246,2573.242188,106.152962,0.3339,6.793607,0.155672,2.296439,3.077341,87.355461,-147.466202,0.392925,5.214282,5.100086,5.025348,4.933464,4.772285,4.667768,4.135333,0.082201,0.0,8.5
1757.5,48.841537,2573.242188,107.215324,0.33515,6.761816,0.152392,2.294445,3.094661,86.888908,-147.68541,0.397906,5.282358,5.13482,5.038757,4.921202,4.716472,4.584739,3.91964,0.081092,0.0,8.5
1757.6,48.824249,2602.539063,109.527443,0.332963,6.701748,0.151751,2.291013,3.12046,85.343719,-147.801102,0.396794,4.898042,4.755921,4.663473,4.550435,4.353827,4.227498,3.583305,0.079687,0.0,8.5
1757.7,48.942425,2597.65625,113.433815,0.329789,6.644722,0.15571,2.289408,3.139353,83.266159,-147.810226,0.392275,5.094629,4.915907,4.800256,4.659511,4.416487,4.261555,3.481491,0.078417,0.0,8.5
1757.8,48.867138,2597.65625,117.634071,0.326676,6.594933,0.162107,2.285482,3.144466,80.668411,-147.651932,0.390225,5.316522,5.128017,5.006075,4.857718,4.601665,4.438507,3.617205,0.077422,0.0,8.5
1757.9,48.869404,2602.539063,120.139931,0.326272,6.560528,0.171222,2.284896,3.134633,78.727325,-147.43576,0.390414,5.123497,4.969425,4.869293,4.746961,4.534456,4.398097,3.713821,0.076607,0.0,8.5
1758.0,48.884216,2607.421875,121.394547,0.329791,6.525486,0.177429,2.278423,3.128443,77.487144,-147.216568,0.391413,4.980707,4.909889,4.863237,4.805545,4.703419,4.636543,4.297425,0.075822,0.0,8.5
1758.1,48.887405,2617.1875,121.506805,0.336966,6.493315,0.18061,2.270772,3.126134,77.376976,-147.018661,0.39497,4.794098,4.806918,4.815483,4.826211,4.845582,4.858539,4.92374,0.075076,0.0,8.5
1758.2,48.858883,2661.132813,122.621353,0.342922,6.461258,0.179648,2.262285,3.116334,77.694702,-146.945587,0.397861,4.740768,4.842043,4.910759,4.998027,5.159036,5.269247,5.820804,0.074373,0.0,8.5
1758.3,48.880192,2651.367188,122.885269,0.346009,6.43252,0.176647,2.259056,3.102103,78.521172,-146.845139,0.395687,4.621143,4.775552,4.881347,5.016892,5.270429,5.446533,6.315351,0.073797,0.0,8.5
1758.4,48.951786,2636.71875,125.357513,0.343512,6.411248,0.171101,2.257646,3.07134,79.228462,-146.854279,0.386353,4.619208,4.796328,4.918165,5.074823,5.369488,5.575377,6.584689,0.073334,0.0,8.5
1758.5,48.923172,2631.835938,127.003647,0.339477,6.392191,0.165602,2.260765,3.049878,79.423691,-146.668549,0.377425,4.57559,4.738646,4.850565,4.994189,5.263513,5.451083,6.365601,0.072894,0.0,8.5
1758.6,48.899475,2636.71875,129.227371,0.334165,6.372778,0.161153,2.263557,3.035802,79.028084,-146.434128,0.370082,4.613989,4.76216,4.863575,4.993387,5.23584,5.403981,6.227776,0.072493,0.0,8.5
1758.7,48.954617,2631.835938,128.161545,0.332419,6.357034,0.161372,2.266839,3.050849,78.247101,-146.123611,0.363606,4.643801,4.772633,4.860499,4.972611,5.180969,5.324703,6.031025,0.072229,0.0,8.5
1758.8,48.935123,2631.835938,126.97448,0.333335,6.349589,0.165838,2.26607,3.075391,77.581062,-145.922668,0.357592,4.735858,4.851805,4.930676,5.031069,5.216957,5.344682,5.974703,0.072076,0.0,8.5
1758.9,48.948685,2656.25,124.921921,0.337391,6.343529,0.173135,2.261932,3.108624,77.030731,-145.624298,0.354364,4.772732,4.879857,4.952607,5.045071,5.215878,5.332951,5.912218,0.071976,0.0,8.5
1759.0,48.953037,2656.25,123.088127,0.339548,6.340806,0.180492,2.255035,3.125835,76.939629,-145.465988,0.354253,4.790646,4.891427,4.95979,5.046588,5.206672,5.316205,5.860056,0.071931,0.0,8.5
1759.1,48.993896,2685.546875,120.747818,0.337737,6.339584,0.186335,2.249683,3.12197,77.165787,-145.389877,0.355817,4.691495,4.779641,4.839323,4.914974,5.05414,5.149099,5.621958,0.0719,0.0,8.5
1759.2,48.9128,2685.546875,119.804062,0.332253,6.338011,0.188431,2.246796,3.102489,78.284912,-145.359436,0.356563,4.689879,4.761661,4.810125,4.871399,4.983667,5.059946,5.440898,0.071801,0.0,8.5
1759.3,48.953663,2695.3125,120.646362,0.326831,6.330871,0.185953,2.244187,3.105388,79.804642,-145.271149,0.357392,4.63961,4.690696,4.725065,4.768381,4.847352,4.900725,5.167849,0.071544,0.0,8.5
1759.4,48.972378,2690.429688,120.357056,0.324431,6.315319,0.181008,2.240505,3.106705,81.732719,-145.246796,0.358558,4.717339,4.751704,4.774753,4.80372,4.856307,4.891684,5.069184,0.071131,0.0,8.5
1759.5,49.028324,2695.3125,119.677025,0.325934,6.294342,0.175898,2.235239,3.120991,84.292404,-145.228546,0.360642,4.78776,4.809431,4.823932,4.842121,4.875033,4.897099,5.00801,0.070616,0.0,8.5
1759.6,49.022511,2690.429688,117.015427,0.331108,6.269597,0.172608,2.231341,3.120792,87.02047,-145.094574,0.362211,4.79746,4.811408,4.820729,4.832406,4.853496,4.867606,4.938558,0.069978,0.0,8.5
1759.7,49.044655,2690.429688,115.601837,0.338201,6.237405,0.169846,2.226221,3.135738,89.335739,-144.799271,0.364339,4.740258,4.754623,4.764224,4.776252,4.79798,4.81252,4.885581,0.06909,0.0,8.5
1759.8,49.045372,2690.429688,113.137184,0.343268,6.190022,0.168016,2.222914,3.121069,90.412514,-144.470459,0.367385,4.683773,4.708868,4.725672,4.746762,4.784962,4.810598,4.939424,0.067933,0.0,8.5
1759.9,49.054165,2690.429688,113.370934,0.343344,6.132867,0.1661,2.220212,3.117234,90.921822,-144.050323,0.370945,4.728864,4.769399,4.796616,4.830855,4.893103,4.935047,5.145693,0.066829,0.0,8.5
1760.0,49.062805,2685.546875,115.992661,0.336417,6.089504,0.164277,2.217608,3.098588,89.825005,-143.557114,0.371614,4.849886,4.904128,4.940625,4.986629,5.070518,5.127227,5.411397,0.066075,0.0,8.5
1760.1,48.992706,2690.429688,120.394897,0.326596,6.063754,0.162748,2.212407,3.093264,87.787155,-143.191772,0.369364,4.7771,4.840348,4.882978,4.936793,5.035161,5.101825,5.434971,0.065591,0.0,8.5
1760.2,49.025879,2714.84375,123.141365,0.31943,6.044897,0.162352,2.2053,3.073106,85.242172,-143.012161,0.367066,4.717509,4.790519,4.839818,4.902156,5.016396,5.09403,5.481298,0.064876,0.0,8.5
1760.3,49.083401,2719.726563,124.196648,0.321086,5.997564,0.16311,2.197335,3.063631,83.783188,-142.878204,0.364181,4.548532,4.628922,4.683303,4.75218,4.878719,4.964944,5.394506,0.06234,0.0,8.5
1760.4,49.086948,2719.726563,124.033707,0.330543,5.806677,0.164604,2.189647,3.05308,82.741722,-142.808167,0.36131,4.298079,4.380439,4.436221,4.506948,4.637112,4.725969,5.168021,0.05552,0.0,8.5
1760.5,49.025879,2724.609375,121.9617,0.345399,5.330239,0.165651,2.182448,3.045238,82.242378,-142.771637,0.358846,4.222705,4.306474,4.363241,4.435253,4.567883,4.658499,5.108667,0.04465,0.0,8.5
1760.6,48.999531,2729.492188,120.011734,0.359388,4.652509,0.164959,2.176041,3.049217,82.285614,-142.695526,0.358859,4.459636,4.549887,4.611067,4.688699,4.831747,4.929528,5.415205,0.033578,0.0,8.5
1760.7,49.063107,2744.140625,117.192467,0.36852,4.003064,0.161663,2.170448,3.04726,82.679573,-142.613327,0.360565,4.757981,4.853948,4.918999,5.00154,5.153619,5.257565,5.775301,0.026047,0.0,8.5
1760.8,49.084503,2753.90625,117.10936,0.369107,3.624273,0.15618,2.166007,3.059007,83.373558,-142.604202,0.362429,4.794889,4.879066,4.936003,5.00811,5.140567,5.230813,5.680226,0.022466,0.0,8.5
1760.9,49.077888,2749.023438,116.341705,0.364612,3.461749,0.15188,2.167886,3.070158,84.360069,-142.531128,0.365761,4.866602,4.93782,4.985877,5.046606,5.157789,5.233268,5.609345,0.021186,0.0,8.5
1761.0,49.124474,2758.789063,117.285347,0.35814,3.419982,0.149574,2.174353,3.102417,86.126343,-142.439789,0.369899,4.986205,5.052097,5.096509,5.152573,5.255047,5.324492,5.67011,0.020843,0.0,8.5
1761.1,49.039917,2749.023438,117.351875,0.354273,3.405784,0.149252,2.184181,3.11975,88.301308,-142.254074,0.376347,4.801803,4.874968,4.924363,4.986812,5.101222,5.178949,5.567492,0.020743,0.0,8.5
1761.2,49.138927,2753.90625,118.432884,0.352742,3.403589,0.149236,2.192496,3.139576,90.649918,-142.047058,0.382971,4.538168,4.609646,4.657922,4.718978,4.830904,4.906992,5.285489,0.020615,0.0,8.5
1761.3,49.066204,2749.023438,118.006836,0.35469,3.384705,0.150237,2.200652,3.145692,91.868797,-141.71521,0.391174,4.395849,4.475826,4.529952,4.598529,4.724596,4.810555,5.239571,0.020236,0.0,8.5
1761.4,49.139256,2753.90625,117.651756,0.357093,3.340999,0.150402,2.204042,3.148271,91.592773,-141.151978,0.398218,4.27532,4.352669,4.405011,4.471325,4.593216,4.676317,5.090838,0.019479,0.0,8.5
1761.5,49.171715,2758.789063,115.996231,0.358747,3.257491,0.149606,2.20441,3.119917,90.182594,-140.229523,0.40647,4.320952,4.389906,4.436485,4.495405,4.603439,4.676901,5.043788,0.018476,0.0,8.5
1761.6,49.168793,2778.320313,114.54686,0.358113,3.168853,0.147347,2.20284,3.095775,88.453003,-138.816879,0.413888,4.478184,4.534141,4.571834,4.61939,4.706243,4.765049,5.057277,0.017602,0.0,8.5
1761.7,49.147034,2807.617188,113.319046,0.356239,3.103748,0.144739,2.202652,3.070305,86.329628,-137.148514,0.421358,4.569185,4.634044,4.677794,4.733063,4.834198,4.902819,5.245264,0.017166,0.0,8.5
1761.8,49.120209,2851.5625,111.897942,0.353906,3.090861,0.141329,2.20176,3.04879,84.147736,-135.644547,0.42686,4.864182,4.944343,4.998516,5.067068,5.192839,5.278415,5.703507,0.017219,0.0,8.5
1761.9,49.127483,2851.5625,110.46978,0.353028,3.113181,0.138093,2.201382,3.017568,82.323395,-134.466339,0.431305,4.931437,5.036336,5.107506,5.197884,5.364612,5.478725,6.043446,0.017666,0.0,8.5
1762.0,49.154037,2861.328125,109.136024,0.35427,3.170902,0.136983,2.20551,2.998268,80.792084,-133.693039,0.433703,4.604578,4.731827,4.818608,4.929326,5.135068,5.276978,5.972865,0.018588,0.0,8.5
1762.1,49.161907,2890.625,109.112625,0.357079,3.274757,0.138328,2.213943,3.000076,79.560806,-133.522552,0.435259,4.327127,4.48695,4.596765,4.737821,5.002718,5.187494,6.091387,0.020307,0.0,8.5
1762.2,49.164886,2890.625,109.846687,0.359236,3.461829,0.14134,2.222492,3.024732,79.060699,-133.629105,0.436666,4.423245,4.607927,4.735312,4.899508,5.209538,5.42705,6.471811,0.023277,0.0,8.5
1762.3,49.168613,2885.742188,110.476204,0.360033,3.74961,0.147983,2.230758,3.050612,79.713913,-133.689987,0.439903,4.664782,4.899002,5.061646,5.272565,5.674615,5.959539,7.317344,0.027898,0.0,8.5
1762.4,49.138779,2890.625,110.51786,0.360984,4.14414,0.161227,2.239079,3.089749,81.095612,-133.73262,0.443392,4.828805,5.110156,5.306772,5.563215,6.056442,6.409322,8.067213,0.034492,0.0,8.5
1762.5,49.19046,2890.625,110.138474,0.362647,4.632114,0.182238,2.247162,3.12462,82.804359,-133.799591,0.447537,5.098564,5.434869,5.671308,5.981373,6.582831,7.017039,9.054523,0.043585,0.0,8.5
1762.6,49.14909,2890.625,109.856453,0.365249,5.23239,0.207933,2.253432,3.150634,84.418869,-133.848297,0.450998,4.490279,4.777414,4.978967,5.242907,5.753757,6.121686,7.829292,0.055643,0.0,8.5
1762.7,49.200684,2944.335938,109.04361,0.366146,5.913305,0.234962,2.265767,3.159362,85.553711,-133.897018,0.453297,4.068289,4.322392,4.500551,4.733612,5.183954,5.50774,7.024563,0.069709,0.0,8.5
1762.8,49.207687,2954.101563,108.681717,0.366103,6.564013,0.256155,2.286328,3.160911,85.992645,-133.982269,0.452476,4.050411,4.281401,4.442667,4.652818,5.056457,5.34482,6.700102,0.083153,0.0,8.5
1762.9,49.203873,2978.515625,107.642982,0.362433,7.066588,0.26323,2.312118,3.153136,86.03624,-133.979218,0.450428,4.358735,4.587265,4.746237,4.952721,5.347291,5.627652,6.965592,0.093113,0.005431,8.5
1763.0,49.201698,2973.632813,108.29306,0.357784,7.359519,0.249217,2.330625,3.130945,86.025032,-133.979218,0.448528,4.68187,4.88638,5.027659,5.210016,5.555087,5.79774,6.966393,0.098712,0.01103,8.5
1763.1,49.196331,2968.75,109.129379,0.352136,7.494799,0.218125,2.338939,3.11717,85.910995,-133.973129,0.446936,5.063698,5.238802,5.35889,5.512877,5.801291,6.001902,6.986209,0.101166,0.013484,8.5
1763.2,49.185902,2973.632813,110.86351,0.350304,7.543177,0.179932,2.339069,3.103894,85.759026,-134.003586,0.44688,4.952669,5.058658,5.130574,5.221909,5.390428,5.505785,6.0811,0.102476,0.014794,8.5
1763.3,49.212666,2973.632813,111.081673,0.349776,7.591858,0.143643,2.335725,3.104239,85.604355,-133.942673,0.44782,5.234768,5.256806,5.271551,5.290039,5.323481,5.345892,5.458666,0.104118,0.016436,8.5
1763.4,49.149212,2983.398438,112.325844,0.349798,7.663917,0.114926,2.335989,3.111224,85.555122,-133.90921,0.45352,5.388148,5.323267,5.280447,5.227406,5.133271,5.071459,4.758168,0.106595,0.018913,8.5
1763.5,49.237881,2968.75,112.278885,0.348271,7.772186,0.095181,2.343263,3.14541,85.704948,-133.860489,0.473151,5.824498,5.66585,5.562492,5.435943,5.215365,5.073308,4.358401,0.109635,0.021953,8.5
1763.6,49.233498,2973.632813,112.650734,0.346144,7.88251,0.083965,2.360759,3.16707,86.094406,-133.811783,0.520782,5.636539,5.443572,5.318612,5.166438,4.903412,4.735544,3.888509,0.111891,0.024209,8.5
1763.7,49.154694,2949.21875,111.440567,0.344622,7.932534,0.075637,2.379795,3.163896,86.701019,-133.741745,0.62687,5.469387,5.264741,5.132583,4.972041,4.695613,4.51992,3.637126,0.112531,0.024849,8.5
1763.8,49.232723,2949.21875,110.742897,0.345471,7.927691,0.066173,2.390644,3.145329,87.40744,-133.690002,0.826481,5.163596,4.988908,4.875745,4.737895,4.499511,4.34729,3.575828,0.112314,0.024633,8.5
1763.9,49.189743,2949.21875,109.887009,0.348412,7.917286,0.055986,2.387492,3.120008,88.136604,-133.662598,1.159934,5.405084,5.23916,5.131382,4.999774,4.771326,4.624857,3.88478,0.112689,0.025008,8.5
1764.0,49.240444,2983.398438,110.618126,0.350051,7.954086,0.05022,2.379234,3.093643,88.737404,-133.644333,1.640628,5.62597,5.491048,5.402902,5.294706,5.105385,4.982947,4.35992,0.113766,0.026084,8.5
1764.1,49.242439,3032.226563,110.950279,0.348038,7.992901,0.048389,2.367795,3.068391,89.080925,-133.619965,2.257018,5.423998,5.319506,5.250966,5.16653,5.017953,4.921283,4.430951,0.11444,0.026758,8.5
1764.2,49.244915,3081.054688,112.389893,0.343742,8.001311,0.050606,2.359604,3.07498,89.001167,-133.537766,2.911971,5.233873,5.163588,5.117256,5.059925,4.958344,4.891758,4.552929,0.114561,0.02688,8.5
1764.3,49.215229,3085.9375,112.842865,0.340479,8.001359,0.056,2.358624,3.095102,88.466545,-133.556061,3.485137,5.328468,5.274911,5.239506,5.195583,5.117448,5.066012,4.805137,0.114723,0.027042,8.5
1764.4,49.231354,3081.054688,112.208794,0.339861,8.012635,0.062579,2.367223,3.122907,87.541985,-133.586487,3.892941,5.430377,5.392614,5.367584,5.336461,5.280892,5.244168,5.058259,0.115211,0.02753,8.5
1764.5,49.188911,3061.523438,107.984016,0.343386,8.035366,0.065868,2.37831,3.131921,86.373062,-133.586502,4.176418,5.265681,5.247544,5.235487,5.220455,5.193506,5.175618,5.08499,0.115941,0.028259,8.5
1764.6,49.249115,3046.875,103.778954,0.350616,8.06335,0.065479,2.388893,3.133423,85.089081,-133.604767,4.329212,5.16691,5.15926,5.154166,5.147805,5.136376,5.12877,5.090248,0.11665,0.028968,8.5
1764.7,49.271557,3027.34375,100.68782,0.356557,8.084534,0.063076,2.398372,3.122941,83.878151,-133.659546,4.369007,5.337929,5.328763,5.322662,5.315044,5.301361,5.292258,5.246108,0.117151,0.02947,8.5
1764.8,49.218895,3056.640625,101.755424,0.357685,8.098033,0.060178,2.407902,3.116987,82.928795,-133.647385,4.390886,5.569928,5.543,5.525121,5.502852,5.462995,5.436584,5.302769,0.117749,0.030068,8.5
1764.9,49.211681,3076.171875,104.416115,0.352012,8.125773,0.057308,2.416647,3.121591,82.397049,-133.686951,4.474259,6.030785,5.976401,5.940418,5.895743,5.816174,5.763725,5.497756,0.11892,0.031238,8.5
1765.0,49.29451,3076.171875,108.039459,0.344364,8.17844,0.055451,2.423832,3.138435,82.323601,-133.729584,4.612708,6.378263,6.291378,6.234113,6.163265,6.037761,5.955514,5.538567,0.120855,0.033173,8.5
1765.1,49.273048,3076.171875,109.785973,0.335656,8.257876,0.055737,2.43134,3.155588,82.702995,-133.735672,4.785265,6.236732,6.128885,6.058024,5.970601,5.816404,5.715825,5.206199,0.123382,0.0357,8.5
1765.2,49.312866,3100.585938,109.543724,0.329973,8.349357,0.056729,2.436882,3.181368,83.509247,-133.735672,4.966338,6.243904,6.124946,6.046902,5.950745,5.781498,5.67135,5.11368,0.125638,0.037957,8.5
1765.3,49.225929,3120.117188,108.687744,0.325146,8.409085,0.058284,2.440949,3.205796,84.562721,-133.781342,5.075446,6.18462,6.073087,5.999851,5.909547,5.750412,5.646709,5.120882,0.127012,0.039331,8.5
1765.4,49.247894,3100.585938,107.875786,0.324435,8.440772,0.059674,2.442235,3.232021,85.588951,-133.790482,5.092861,5.883518,5.79123,5.730511,5.655506,5.522962,5.43633,4.996646,0.127342,0.039661,8.5
1765.5,49.248371,3085.9375,108.288925,0.325404,8.430968,0.061651,2.444347,3.268867,86.366714,-133.799591,5.030946,5.780091,5.704325,5.654367,5.592535,5.482934,5.411064,5.046064,0.127144,0.039462,8.5
1765.6,49.290009,3056.640625,108.077003,0.330677,8.427628,0.063936,2.447634,3.319308,86.845856,-133.808746,4.941899,6.112752,6.04371,5.998115,5.941606,5.841227,5.775251,5.440504,0.127067,0.039385,8.5
1765.7,49.257549,3056.640625,108.128242,0.336745,8.425847,0.065831,2.450786,3.357952,87.007759,-133.890945,4.820756,6.576653,6.512127,6.469463,6.416525,6.322326,6.260296,5.94547,0.127186,0.039504,8.5
1765.8,49.26664,3032.226563,107.093529,0.343626,8.435515,0.066367,2.451833,3.374583,86.880287,-133.921387,4.740821,5.738063,5.6847,5.649401,5.605585,5.52757,5.476165,5.215611,0.127621,0.03994,8.5
1765.9,49.302673,3046.875,106.600616,0.347766,8.454697,0.066125,2.453395,3.363314,86.569962,-133.893982,4.715959,5.516062,5.467875,5.435985,5.396384,5.325827,5.279302,5.043178,0.128287,0.040605,8.5
1766.0,49.300438,3066.40625,105.135696,0.346654,8.479517,0.064906,2.456017,3.336539,86.182625,-133.930511,4.747011,5.806888,5.75219,5.716012,5.671109,5.591171,5.538506,5.271603,0.129084,0.041403,8.5
1766.1,49.317547,3071.289063,104.711586,0.3397,8.507231,0.062847,2.460532,3.299453,85.807663,-134.012726,4.79599,5.809848,5.752351,5.714335,5.66717,5.58325,5.527995,5.247576,0.130049,0.042368,8.5
1766.2,49.281303,3066.40625,105.294991,0.329876,8.542882,0.058854,2.463536,3.27023,85.462677,-134.06752,4.868027,5.65347,5.58983,5.547802,5.495712,5.403178,5.342356,5.034261,0.131202,0.043521,8.5
