DEPTH,BS:1,BS:2,BS:3,BS:4,BS:5,BS:6,DNPH:1,DNPH:2,DSO8,DSOZ,DTCO:1,DTCO:2,DTCO:3,DTCO:4,DTRP:1,DTRP:2,DTRP:3,DTRP:4,DTRS:1,DTRS:2,DTRS:3,DTRS:4,DTSM:1,DTSM:2,DTSM:3,DTSM:4,DTTP:1,DTTP:2,DTTP:3,DTTP:4,DTTS:1,DTTS:2,DTTS:3,DTTS:4,DT_XD_R,DT_XD_T,ECGR:1,ECGR:2,ECGR:3,ECGR:4,ECGR:5,ECGR:6,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HMIN:1,HMIN:2,HMNO:1,HMNO:2,HTEM:1,HTEM:2,HTNP,PEF8,PEFZ,RHO8,RHOZ,RLA1:1,RLA1:2,RLA2:1,RLA2:2,RLA3:1,RLA3:2,RLA4:1,RLA4:2,RLA5:1,RLA5:2,RM_HRLT:1,RM_HRLT:2,RT_HRLT:1,RT_HRLT:2,RXO8,RXOZ,RXO_HRLT:1,RXO_HRLT:2,SP:1,SP:2,TENS:1,TENS:2,TENS:3,TENS:4,TENS:5,TENS:6,TNPH
1529.1816,,8.5,,8.5,8.5,,0.0121316,,,0.143192,,97.6355,,97.6355,,97.1259,,97.1259,,,,,,189.6577,,189.6577,,98.145,,98.145,,,,,190.1842,189.1387,,114.5434,,114.5434,115.5827,,8.3725,8.4857,,0.036868,,0.8347,,0.9965,,44.6207,,,,3.2192,,2.3924,3.6858,,4.098,,4.2891,,4.394,,4.4888,,0.110754,,5.1346,,,2.6528,2.4086,,-397.779,,,1624.4036,,1624.4036,1626.5369,,0.346133
1529.334,,8.5,,8.5,8.5,,0.0125488,,,0.130826,,97.731,,97.731,,97.1007,,97.1007,,,,,,190.297,,190.297,,98.3918,,98.3918,,,,,190.4174,190.266,,113.0606,,113.0606,114.1388,,8.2536,8.3601,,0.031326,,0.8556,,1.0089,,44.6207,,,,3.2146,,2.3868,3.6468,,4.0506,,4.2397,,4.3417,,4.4355,,0.110968,,5.0699,,,2.5912,2.3878,,-397.7347,,,1619.0959,,1619.0959,1619.8237,,0.34771
1529.4864,,8.5,,8.5,8.5,,0.0127756,,,0.113498,,97.7655,,97.7655,,97.1376,,97.1376,,,,,,190.6074,,190.6074,,98.4264,,98.4264,,,,,190.146,191.0723,,111.7145,,111.7145,112.7055,,8.2297,8.3444,,0.022581,,0.8649,,1.0079,,44.6207,,,,3.2011,,2.3779,3.6174,,4.027,,4.2184,,4.3181,,4.412,,0.111942,,5.0535,,,2.474,2.3607,,-397.7043,,,1621.7285,,1621.7285,1617.9205,,0.354668
1529.6388,,8.5,,8.5,8.5,,0.013,,,0.099377,,97.7748,,97.7748,,97.1747,,97.1747,,,,,,190.4763,,190.4763,,98.3726,,98.3726,,,,,189.8812,191.0805,,111.8919,,111.8919,112.3947,,8.2909,8.3855,,0.016718,,0.8287,,0.9691,,44.6207,,,,3.1877,,2.3722,3.6028,,4.0132,,4.2109,,4.3125,,4.4058,,0.113534,,5.0546,,,2.3823,2.3415,,-397.6388,,,1637.9962,,1637.9962,1631.1328,,0.361554
1529.7912,,8.5,,8.5,8.5,,0.0131024,,,0.091966,,97.8092,,97.8092,,97.3372,,97.3372,,,,,,190.2611,,190.2611,,98.4493,,98.4493,,,,,189.9127,190.683,,113.0574,,113.0574,113.6405,,8.3519,8.4465,,0.016988,,0.839,,0.9816,,44.6207,,,,3.1844,,2.3713,3.6032,,4.0057,,4.2065,,4.305,,4.4014,,0.114554,,5.0416,,,2.4133,2.3434,,-397.718,,,1656.1245,,1656.1245,1652.3877,,0.364716
1529.9436,,8.5,,8.5,8.5,,0.0130488,,,0.088494,,97.7169,,97.7169,,97.6408,,97.6408,,,,,,189.7852,,189.7852,,98.1209,,98.1209,,,,,189.3355,190.1847,,114.1622,,114.1622,114.1682,,8.3474,8.4557,,0.020234,,0.8944,,1.0414,,44.6207,,,,3.1907,,2.3699,3.6251,,4.0342,,4.2244,,4.3164,,4.4159,,0.114534,,5.0491,,,2.5361,2.3691,,-397.8918,,,1667.4196,,1667.4196,1664.0673,,0.363076
1530.096,,8.5,,8.5,8.5,,0.012878,,,0.091103,,97.2576,,97.2576,,97.9348,,97.9348,,,,,,189.127,,189.127,,96.6355,,96.6355,,,,,188.2491,189.9939,,116.4136,,116.4136,116.0702,,8.3109,8.4334,,0.022102,,0.8898,,1.0425,,44.6207,,,,3.1939,,2.3686,3.6512,,4.0746,,4.2542,,4.3419,,4.4438,,0.113649,,5.0796,,,2.6114,2.3935,,-398.0,,,1677.5278,,1677.5278,1674.9604,,0.35775
1530.2484,,8.5,,8.5,8.5,,0.0126464,,,0.100317,,96.9584,,96.9584,,98.1569,,98.1569,,,,,,188.7765,,188.7765,,95.7359,,95.7359,,,,,187.4347,190.0483,,118.8886,,118.8886,118.9973,,8.3152,8.3975,,0.021593,,0.8691,,1.0182,,44.6207,,,,3.187,,2.3709,3.6704,,4.1044,,4.2923,,4.377,,4.4869,,0.113012,,5.1381,,,2.5626,2.3879,,-398.0778,,,1682.8877,,1682.8877,1682.472,,0.351416
1530.4008,,8.5,,8.5,8.5,,0.0125024,,,0.109587,,96.9652,,96.9652,,98.3684,,98.3684,,,,,,188.7167,,188.7167,,95.6656,,95.6656,,,,,187.1662,190.2477,,120.4182,,120.4182,120.9412,,8.2329,8.342,,0.020478,,0.8968,,1.0311,,44.6207,,,,3.1791,,2.3772,3.6445,,4.0807,,4.2677,,4.3509,,4.4683,,0.113598,,5.1183,,,2.427,2.3609,,-398.2028,,,1682.6473,,1682.6473,1684.058,,0.348274
1530.5532,,8.5,,8.5,8.5,,0.012422,,,0.109996,,97.1149,,97.1149,,98.6916,,98.6916,,,,,,188.9857,,188.9857,,95.6645,,95.6645,,,,,187.5722,190.5368,,120.049,,120.049,121.4916,,8.2417,8.3773,,0.019571,,0.9012,,1.0277,,44.6207,,,,3.1852,,2.382,3.6426,,4.0813,,4.2603,,4.3466,,4.4706,,0.115412,,5.1169,,,2.3639,2.3642,,-398.2835,,,1673.5933,,1673.5933,1678.4186,,0.34647
1530.7056,,8.5,,8.5,8.5,,0.0124756,,,0.101945,,97.5185,,97.5185,,99.0434,,99.0434,,,,,,188.9248,,188.9248,,95.9926,,95.9926,,,,,188.1324,189.6617,,117.2694,,117.2694,119.1472,,8.3297,8.4589,,0.018949,,0.9244,,1.0571,,44.6207,,,,3.2071,,2.3811,3.6663,,4.1133,,4.2945,,4.3852,,4.5141,,0.118083,,5.174,,,2.4153,2.3774,,-398.1722,,,1665.0935,,1665.0935,1663.6176,,0.349525
1530.858,,8.5,,8.5,8.5,,0.0122584,,,0.09736,,98.2459,,98.2459,,99.2715,,99.2715,,,,,,188.4459,,188.4459,,97.443,,97.443,,,,,188.6047,188.1744,,113.5544,,113.5544,115.695,,8.4247,8.564,,0.019186,,0.9946,,1.1271,,44.6207,,,,3.2317,,2.3788,3.6613,,4.1126,,4.299,,4.3927,,4.5226,,0.120112,,5.1939,,,2.4592,2.3715,,-398.029,,,1674.6505,,1674.6505,1669.8405,,0.357122
1531.0104,,8.5,,8.5,8.5,,0.012276,,,0.100917,,98.6519,,98.6519,,99.3775,,99.3775,,,,,,188.5433,,188.5433,,98.0644,,98.0644,,,,,189.6091,187.5909,,110.3637,,110.3637,112.0642,,8.59,8.6285,,0.020114,,1.0036,,1.124,,44.6207,,,,3.2511,,2.3782,3.6649,,4.1197,,4.3097,,4.4089,,4.537,,0.120605,,5.2191,,,2.441,2.3753,,-398.0625,,,1681.6676,,1681.6676,1683.9396,,0.368609
1531.1628,,8.5,,8.5,8.5,,0.0135364,,,0.106678,,98.7691,,98.7691,,99.4078,,99.4078,,,,,,188.7498,,188.7498,,98.0676,,98.0676,,,,,190.8765,186.7368,,108.7929,,108.7929,109.262,,8.5013,8.5565,,0.019863,,0.9525,,1.0737,,44.6207,,,,3.2676,,2.3789,3.6998,,4.1544,,4.3552,,4.4601,,4.5881,,0.119932,,5.2843,,,2.4402,2.3988,,-398.0807,,,1671.8439,,1671.8439,1675.9585,,0.38827
1531.3152,,8.5,,8.5,8.5,,0.0144096,,,0.107838,,98.9032,,98.9032,,99.2928,,99.2928,,,,,,188.0794,,188.0794,,98.5416,,98.5416,,,,,191.2938,184.7924,,108.7456,,108.7456,108.9682,,8.3902,8.49,,0.017973,,0.9469,,1.081,,44.6207,,,,3.2798,,2.3808,3.7554,,4.2168,,4.433,,4.54,,4.6713,,0.11933,,5.3896,,,2.5321,2.4246,,-397.9055,,,1664.1392,,1664.1392,1663.3687,,0.39992
1531.4676,,8.5,,8.5,8.5,,0.013878,,,0.099718,,98.7315,,98.7315,,98.961,,98.961,,,,,,187.1325,,187.1325,,98.3016,,98.3016,,,,,190.7678,183.4373,,108.6286,,108.6286,109.4018,,8.4011,8.492,,0.015651,,1.1117,,1.2156,,44.6207,,,,3.2804,,2.3829,3.824,,4.3063,,4.5292,,4.6334,,4.7689,,0.120615,,5.5115,,,2.6768,2.4515,,-397.7485,,,1671.2736,,1671.2736,1666.8777,,0.387041
1531.62,,8.5,,8.5,8.5,,0.0127488,,,0.08237,,98.4668,,98.4668,,98.5089,,98.5089,,,,,,186.7382,,186.7382,,98.1487,,98.1487,,,,,190.1219,183.3275,,107.8193,,107.8193,108.6198,,8.4763,8.5661,,0.013495,,1.4183,,1.4426,,44.6207,,,,3.2705,,2.3834,3.8682,,4.3622,,4.5823,,4.6807,,4.8136,,0.123307,,5.561,,,2.8037,2.4739,,-397.75,,,1680.9895,,1680.9895,1680.545,,0.369047
1531.7724,,8.5,,8.5,8.5,,0.0119172,,,0.064648,,98.2283,,98.2283,,97.8293,,97.8293,,,,,,186.6875,,186.6875,,98.3085,,98.3085,,,,,189.7806,183.6528,,108.1887,,108.1887,108.3247,,8.5654,8.6635,,0.011505,,1.584,,1.583,,44.6207,,,,3.2644,,2.3836,3.8664,,4.3635,,4.5736,,4.6651,,4.7917,,0.125434,,5.5287,,,2.9321,2.4795,,-397.7972,,,1679.7941,,1679.7941,1680.9679,,0.364892
1531.9248,,8.5,,8.5,8.5,,0.0118732,,,0.058436,,97.7459,,97.7459,,97.1238,,97.1238,,,,,,186.5323,,186.5323,,98.0459,,98.0459,,,,,189.2505,183.8982,,110.5381,,110.5381,110.1573,,8.5878,8.6536,,0.010325,,1.5317,,1.5695,,44.6207,,,,3.2669,,2.388,3.8485,,4.3387,,4.5435,,4.629,,4.7547,,0.125841,,5.4757,,,2.9674,2.475,,-397.8125,,,1680.0488,,1680.0488,1678.2411,,0.361864
1532.0772,,8.5,,8.5,8.5,,0.0118608,,,0.064805,,97.4026,,97.4026,,96.865,,96.865,,,,,,185.9057,,185.9057,,97.8264,,97.8264,,,,,187.7391,183.9056,,113.1073,,113.1073,113.165,,8.4949,8.6031,,0.011246,,1.4721,,1.5122,,44.6207,,,,3.2669,,2.3964,3.7946,,4.2596,,4.4538,,4.5377,,4.6606,,0.124232,,5.347,,,2.9008,2.4705,,-397.8277,,,1684.0929,,1684.0929,1683.486,,0.351035
1532.2296,,8.5,,8.5,8.5,,0.01161,,,0.075158,,97.331,,97.331,,96.865,,96.865,,,,,,185.4924,,185.4924,,97.8446,,97.8446,,,,,186.2294,184.6162,,113.9789,,113.9789,114.757,,8.4913,8.5952,,0.014061,,1.4094,,1.457,,44.6207,,,,3.2565,,2.4034,3.74,,4.1571,,4.3333,,4.4171,,4.5321,,0.121766,,5.1701,,,2.8266,2.5592,,-397.9513,,,1687.8167,,1687.8167,1685.798,,0.342369
1532.382,,8.5,,8.5,8.5,,0.0117852,,,0.082451,,97.168,,97.168,,96.865,,96.865,,,,,,186.2772,,186.2772,,97.5456,,97.5456,,,,,186.3456,186.3132,,113.9592,,113.9592,114.5272,,8.4651,8.578,,0.018176,,1.3029,,1.392,,44.6207,,,,3.2489,,2.4049,3.7465,,4.1128,,4.285,,4.3712,,4.4848,,0.120142,,5.0956,,,2.7787,2.7252,,-398.2347,,,1693.3049,,1693.3049,1692.1497,,0.343953
1532.5344,,8.5,,8.5,8.5,,0.0122612,,,0.084004,,96.8573,,96.8573,,96.9333,,96.9333,,,,,,187.3522,,187.3522,,96.7504,,96.7504,,,,,187.4804,187.2909,,114.743,,114.743,115.053,,8.4481,8.5806,,0.021556,,1.2772,,1.3689,,44.6207,,,,3.2562,,2.4006,3.7749,,4.1194,,4.2969,,4.3903,,4.507,,0.120015,,5.1186,,,2.7424,2.8104,,-398.532,,,1696.2754,,1696.2754,1695.6191,,0.35842
1532.6868,,8.5,,8.5,8.5,,0.0120848,,,0.079046,,96.7696,,96.7696,,97.2822,,97.2822,,,,,,187.7059,,187.7059,,96.4765,,96.4765,,,,,188.4883,186.9379,,115.7353,,115.7353,116.1213,,8.4986,8.6721,,0.021519,,1.2252,,1.3215,,44.6207,,,,3.2647,,2.3937,3.767,,4.1126,,4.294,,4.3904,,4.5057,,0.120954,,5.1306,,,2.6744,2.8226,,-398.689,,,1695.8029,,1695.8029,1697.8616,,0.373007
1532.8392,,8.5,,8.5,8.5,,0.0111592,,,0.068172,,96.8582,,96.8582,,97.7804,,97.7804,,,,,,187.6656,,187.6656,,96.182,,96.182,,,,,189.0471,186.3426,,116.1435,,116.1435,117.1279,,8.6552,8.7878,,0.017502,,1.148,,1.2579,,44.6207,,,,3.2543,,2.388,3.7347,,4.0899,,4.2672,,4.3603,,4.4727,,0.122122,,5.1061,,,2.6224,2.8198,,-398.6875,,,1684.0503,,1684.0503,1689.9924,,0.371616
1532.9916,,8.5,,8.5,8.5,,0.0111044,,,0.056719,,96.9206,,96.9206,,98.1138,,98.1138,,,,,,187.3845,,187.3845,,95.827,,95.827,,,,,188.7952,185.9347,,115.6153,,115.6153,117.0418,,8.6159,8.6959,,0.012206,,1.15,,1.2603,,44.6207,,,,3.233,,2.3866,3.7598,,4.1126,,4.2876,,4.3806,,4.4919,,0.122668,,5.1107,,,2.6597,2.8022,,-398.625,,,1668.5599,,1668.5599,1671.7258,,0.350979
1533.144,,8.5,,8.5,8.5,,0.01081,,,0.053205,,97.0113,,97.0113,,98.3566,,98.3566,,,,,,187.0041,,187.0041,,95.7828,,95.7828,,,,,188.3185,185.5858,,114.1924,,114.1924,115.396,,8.5112,8.6147,,0.009527,,1.2402,,1.3407,,44.6207,,,,3.2267,,2.3909,3.8252,,4.1655,,4.3451,,4.4399,,4.5509,,0.122312,,5.1476,,,2.7896,2.7847,,-398.593,,,1660.5804,,1660.5804,1661.6376,,0.326011
1533.2964,,8.5,,8.5,8.5,,0.0102828,,,0.056676,,97.1119,,97.1119,,98.5349,,98.5349,,,,,,187.1312,,187.1312,,95.7842,,95.7842,,,,,188.5324,185.7678,,113.6134,,113.6134,114.1153,,8.5718,8.6757,,0.008695,,1.3279,,1.4275,,44.6207,,,,3.2382,,2.3958,3.8362,,4.1814,,4.3618,,4.4534,,4.5682,,0.12252,,5.171,,,2.9626,2.7926,,-398.5487,,,1661.7656,,1661.7656,1659.1033,,0.323849
1533.4488,,8.5,,8.5,8.5,,0.0105296,,,0.063854,,97.1166,,97.1166,,98.5735,,98.5735,,,,,,187.6305,,187.6305,,95.6455,,95.6455,,,,,189.0362,186.2245,,115.1337,,115.1337,115.1041,,8.6873,8.7288,,0.009713,,1.3163,,1.4471,,44.6207,,,,3.2507,,2.3981,3.81,,4.1609,,4.3379,,4.4237,,4.5414,,0.123212,,5.1449,,,3.1054,2.7819,,-398.436,,,1668.1425,,1668.1425,1667.6556,,0.341212
1533.6012,,8.5,,8.5,8.5,,0.010858,,,0.074922,,97.1076,,97.1076,,98.5077,,98.5077,,,,,,187.9815,,187.9815,,95.6455,,95.6455,,,,,189.5632,186.3426,,117.7994,,117.7994,117.8987,,8.628,8.7338,,0.014832,,1.3127,,1.4542,,44.6207,,,,3.2598,,2.3997,3.7979,,4.1452,,4.3178,,4.401,,4.5164,,0.122832,,5.1024,,,3.1437,2.7471,,-398.3902,,,1667.6198,,1667.6198,1668.2346,,0.351512
1533.7536,,8.5,,8.5,8.5,,0.0102492,,,0.089615,,97.1274,,97.1274,,98.3862,,98.3862,,,,,,188.4597,,188.4597,,95.7855,,95.7855,,,,,190.8692,186.1774,,119.5538,,119.5538,120.366,,8.6001,8.7615,,0.022536,,1.2383,,1.3849,,44.6207,,,,3.2736,,2.4038,3.7904,,4.1215,,4.2934,,4.3794,,4.4925,,0.121986,,5.0543,,,3.0582,2.7094,,-398.4375,,,1672.4988,,1672.4988,1667.4548,,0.340643
1533.906,,8.5,,8.5,8.5,,0.0098656,,,0.102811,,97.1947,,97.1947,,98.1989,,98.1989,,,,,,188.7903,,188.7903,,96.0552,,96.0552,,,,,192.3542,185.235,,119.7595,,119.7595,120.5572,,8.6247,8.7801,,0.027731,,1.0885,,1.2444,,44.6207,,,,3.2937,,2.4096,3.756,,4.0594,,4.2312,,4.3191,,4.4316,,0.122173,,4.9586,,,2.8561,2.6587,,-398.4847,,,1688.4979,,1688.4979,1683.7765,,0.33363
1534.0584,,8.5,,8.5,8.5,,0.0093952,,,0.106245,,97.3092,,97.3092,,98.0146,,98.0146,,,,,,188.515,,188.515,,96.5347,,96.5347,,,,,192.3859,184.5888,,120.8709,,120.8709,120.9391,,8.7352,8.8746,,0.02687,,1.0175,,1.1657,,44.6207,,,,3.3091,,2.4122,3.7215,,4.0031,,4.1618,,4.249,,4.3597,,0.123246,,4.8421,,,2.753,2.6158,,-398.5305,,,1698.6898,,1698.6898,1698.2607,,0.340069
1534.2108,,8.5,,8.5,8.5,,0.0084316,,,0.101274,,97.4285,,97.4285,,97.9416,,97.9416,,,,,,188.3332,,188.3332,,96.9316,,96.9316,,,,,191.5529,185.2059,,123.3241,,123.3241,123.2595,,8.9004,9.021,,0.022927,,1.0584,,1.2172,,44.6207,,,,3.3103,,2.411,3.7709,,4.04,,4.1903,,4.2807,,4.3879,,0.1247,,4.8426,,,2.8475,2.6349,,-398.625,,,1695.6071,,1695.6071,1698.8666,,0.343706
1534.3632,,8.5,,8.5,8.5,,0.007588,,,0.098384,,97.495,,97.495,,97.8916,,97.8916,,,,,,188.1246,,188.1246,,97.0539,,97.0539,,,,,191.1001,185.1211,,124.866,,124.866,125.1366,,8.9785,9.0996,,0.021344,,1.1012,,1.2782,,44.6207,,,,3.2964,,2.4116,3.8486,,4.1064,,4.2604,,4.3531,,4.458,,0.125641,,4.9001,,,3.0061,2.6748,,-398.75,,,1688.1267,,1688.1267,1688.3053,,0.336807
1534.5156,,8.5,,8.5,8.5,,0.0072072,,,0.098955,,97.5685,,97.5685,,97.9122,,97.9122,,,,,,187.6136,,187.6136,,97.26,,97.26,,,,,190.8044,184.3284,,124.0711,,124.0711,125.2782,,8.9874,9.1282,,0.022422,,1.0518,,1.2298,,44.6207,,,,3.2756,,2.4147,3.8847,,4.1342,,4.2854,,4.3754,,4.4794,,0.124907,,4.9015,,,3.0689,2.6922,,-398.8903,,,1693.2747,,1693.2747,1689.238,,0.332405
1534.668,,8.5,,8.5,8.5,,0.0077492,,,0.095278,,97.743,,97.743,,98.3005,,98.3005,,,,,,187.53,,187.53,,97.4387,,97.4387,,,,,190.4798,184.6101,,120.6822,,120.6822,122.7062,,9.0018,9.0815,,0.022412,,1.0002,,1.1782,,44.6207,,,,3.2608,,2.4162,3.9424,,4.1887,,4.3391,,4.4232,,4.5289,,0.12329,,4.9376,,,3.0741,2.7278,,-399.093,,,1700.229,,1700.229,1701.2522,,0.337843
1534.8204,,8.5,,8.5,8.5,,0.0091752,,,0.083366,,98.0574,,98.0574,,98.7392,,98.7392,,,,,,187.79,,187.79,,97.5723,,97.5723,,,,,190.2001,185.3974,,116.6526,,116.6526,118.4342,,8.8793,8.9337,,0.019207,,1.0763,,1.2456,,44.6207,,,,3.2511,,2.4156,4.0087,,4.2505,,4.414,,4.4939,,4.6023,,0.12242,,5.0157,,,3.1055,2.7672,,-399.2682,,,1695.2041,,1695.2041,1697.4116,,0.34705
1534.9728,,8.5,,8.5,8.5,,0.0095488,,,0.062913,,98.2024,,98.2024,,98.8069,,98.8069,,,,,,187.8718,,187.8718,,97.578,,97.578,,,,,189.834,185.8684,,113.9766,,113.9766,115.2142,,8.8142,8.9143,,0.013434,,1.2754,,1.3992,,44.6207,,,,3.2355,,2.4111,4.0296,,4.2662,,4.4398,,4.5221,,4.6314,,0.12323,,5.0529,,,3.1105,2.7773,,-399.2043,,,1692.3866,,1692.3866,1690.8816,,0.353686
1535.1252,,8.5,,8.5,8.5,,0.0086828,,,0.045316,,98.2482,,98.2482,,98.7231,,98.7231,,,,,,188.0317,,188.0317,,97.7302,,97.7302,,,,,189.4129,186.5988,,113.2189,,113.2189,113.9417,,8.9101,9.0397,,0.008871,,1.5396,,1.584,,44.6207,,,,3.2162,,2.4066,4.0192,,4.262,,4.4291,,4.5158,,4.6215,,0.125658,,5.0467,,,3.0915,2.7699,,-398.9222,,,1703.061,,1703.061,1696.2941,,0.355429
1535.2776,,8.5,,8.5,8.5,,0.0074684,,,0.041843,,98.2435,,98.2435,,98.5092,,98.5092,,,,,,188.5452,,188.5452,,97.8997,,97.8997,,,,,189.141,187.9762,,113.7581,,113.7581,114.233,,9.036,9.1739,,0.00823,,1.6305,,1.6555,,44.6694,,,,3.2064,,2.4081,3.9989,,4.2409,,4.4002,,4.4878,,4.5899,,0.127322,,5.0042,,,3.0723,2.7543,,-398.593,,,1726.1145,,1726.1145,1718.8739,,0.348113
1535.43,,8.5,,8.5,8.5,,0.0070612,,,0.04919,,97.9966,,97.9966,,98.1219,,98.1219,,,,,,189.1743,,189.1743,,97.695,,97.695,,,,,189.024,189.4134,,115.0247,,115.0247,115.1962,,9.0765,9.1672,,0.010207,,1.5693,,1.6103,,44.7229,,,,3.2111,,2.4148,3.9855,,4.2072,,4.3609,,4.4485,,4.5511,,0.126263,,4.9303,,,3.0987,2.7459,,-398.3887,,,1736.7542,,1736.7542,1740.4154,,0.333942
1535.5824,,8.5,,8.5,8.5,,0.007856,,,0.052353,,97.6408,,97.6408,,97.7095,,97.7095,,,,,,189.3635,,189.3635,,97.327,,97.327,,,,,188.8069,189.9649,,116.6781,,116.6781,116.7037,,8.9249,8.9961,,0.011278,,1.7178,,1.7106,,44.7181,,,,3.2202,,2.4178,3.9972,,4.1935,,4.3457,,4.4331,,4.5325,,0.123005,,4.8737,,,3.1681,2.7539,,-398.375,,,1715.8768,,1715.8768,1727.0131,,0.320305
1535.7348,,8.5,,8.5,8.5,,0.0087488,,,0.044118,,97.4019,,97.4019,,97.4202,,97.4202,,,,,,188.9941,,188.9941,,97.2317,,97.2317,,,,,188.5381,189.4273,,117.5267,,117.5267,117.8872,,8.7366,8.8734,,0.009798,,1.726,,1.73,,44.7472,,,,3.2301,,2.4107,3.9671,,4.1543,,4.3062,,4.3896,,4.4835,,0.119825,,4.8102,,,3.2569,2.7296,,-398.4222,,,1682.9733,,1682.9733,1691.5132,,0.319181
1535.8872,,8.5,,8.5,8.5,,0.0099392,,,0.039209,,97.35,,97.35,,97.3659,,97.3659,,,,,,188.5325,,188.5325,,97.3316,,97.3316,,,,,188.6509,188.3188,,116.9216,,116.9216,117.8142,,8.6039,8.784,,0.008742,,1.5705,,1.6268,,44.7692,,,,3.2454,,2.4041,3.9197,,4.1251,,4.2735,,4.3531,,4.4482,,0.119137,,4.7952,,,3.196,2.6947,,-398.4375,,,1663.3495,,1663.3495,1665.3845,,0.332824
1536.0396,,8.5,,8.5,8.5,,0.0109776,,,0.04794,,97.4293,,97.4293,,97.5256,,97.5256,,,,,,188.4867,,188.4867,,97.4298,,97.4298,,,,,189.332,187.6509,,116.2447,,116.2447,116.7478,,8.5655,8.7232,,0.01099,,1.5329,,1.5794,,44.7716,,,,3.2636,,2.4088,3.9328,,4.1618,,4.311,,4.3886,,4.4883,,0.1206,,4.8668,,,3.0916,2.7056,,-398.5138,,,1661.7007,,1661.7007,1659.6727,,0.348457
1536.192,,8.5,,8.5,8.5,,0.0105392,,,0.059715,,97.581,,97.581,,97.6982,,97.6982,,,,,,188.789,,188.789,,97.5354,,97.5354,,,,,190.0715,187.6572,,117.486,,117.486,117.4902,,8.6632,8.7845,,0.014131,,1.5761,,1.606,,44.7205,,,,3.278,,2.4194,3.9787,,4.2206,,4.3755,,4.4509,,4.5517,,0.122942,,4.9511,,,3.0506,2.7367,,-398.7195,,,1668.6412,,1668.6412,1666.444,,0.350866
1536.3444,,8.5,,8.5,8.5,,0.0098024,,,0.063588,,97.6707,,97.6707,,97.754,,97.754,,,,,,188.6035,,188.6035,,97.636,,97.636,,,,,190.3223,186.7821,,119.1922,,119.1922,119.678,,8.7291,8.8526,,0.015683,,1.665,,1.6644,,44.6938,,,,3.2893,,2.4249,3.9967,,4.2458,,4.4006,,4.4748,,4.5751,,0.125488,,4.9824,,,3.0561,2.7482,,-398.8612,,,1675.0341,,1675.0341,1672.9901,,0.345356
1536.4968,,8.5,,8.5,8.5,,0.0093244,,,0.064581,,97.6392,,97.6392,,97.7041,,97.7041,,,,,,188.0857,,188.0857,,97.5466,,97.5466,,,,,190.4336,185.6378,,119.0725,,119.0725,119.8949,,8.7747,8.906,,0.017522,,1.6357,,1.6289,,44.7716,,,,3.305,,2.425,3.9743,,4.2223,,4.3706,,4.4443,,4.5454,,0.126934,,4.9434,,,3.0706,2.7358,,-398.9193,,,1683.3729,,1683.3729,1680.188,,0.3407
1536.6492,,8.5,,8.5,8.5,,0.0090684,,,0.070091,,97.4992,,97.4992,,97.3714,,97.3714,,,,,,188.3893,,188.3893,,97.3886,,97.3886,,,,,190.4839,186.2842,,118.2505,,118.2505,118.712,,8.8167,8.9326,,0.020739,,1.4684,,1.524,,44.8203,,,,3.3183,,2.4258,3.9299,,4.1694,,4.3108,,4.3856,,4.4862,,0.126929,,4.8662,,,3.0369,2.7081,,-399.1097,,,1687.9257,,1687.9257,1689.6367,,0.337754
1536.8016,,8.5,,8.5,8.5,,0.0094,,,0.076618,,97.2678,,97.2678,,96.9093,,96.9093,,,,,,189.1658,,189.1658,,97.4237,,97.4237,,,,,190.1416,188.2682,,118.3864,,118.3864,118.4341,,8.7701,8.9127,,0.022828,,1.5662,,1.5819,,44.8203,,,,3.3122,,2.4299,3.9417,,4.1849,,4.3255,,4.4039,,4.5017,,0.126078,,4.8866,,,2.9742,2.7186,,-399.3293,,,1680.6222,,1680.6222,1683.4265,,0.343333
1536.954,,8.5,,8.5,8.5,,0.0102196,,,0.073694,,97.0699,,97.0699,,96.6717,,96.6717,,,,,,189.7122,,189.7122,,97.3826,,97.3826,,,,,189.874,189.6024,,119.3905,,119.3905,119.4437,,8.7041,8.8821,,0.020214,,1.7933,,1.714,,44.8203,,,,3.2813,,2.4324,3.9888,,4.2447,,4.3931,,4.473,,4.5716,,0.125386,,4.9835,,,2.8845,2.7516,,-399.3155,,,1676.3827,,1676.3827,1675.329,,0.360076
1537.1064,,8.5,,8.5,8.5,,0.0109388,,,0.061175,,96.9736,,96.9736,,96.5718,,96.5718,,,,,,189.6976,,189.6976,,97.3015,,97.3015,,,,,189.8039,189.6303,,119.7216,,119.7216,120.4559,,8.6935,8.8431,,0.014371,,1.764,,1.6894,,44.8203,,,,3.2437,,2.4316,3.983,,4.243,,4.3974,,4.4762,,4.577,,0.125898,,5.003,,,2.8418,2.7478,,-399.0915,,,1680.38,,1680.38,1678.8105,,0.371655
