DEPTH,BS:1,BS:2,DNPH:1,DNPH:2,DT:1,DT:2,ECGR:1,ECGR:2,ECGR:3,HART:1,HART:2,HCAL:1,HCAL:2,HDRA:1,HDRA:2,HLLD,HLLS,HMIN:1,HMIN:2,HMNO:1,HMNO:2,HRLD,HRLS,HTEM:1,HTEM:2,HTEM:3,HTNP,RHO8,RHOZ,RXO8,RXOZ,SP:1,SP:2,TENS:1,TENS:2,TENS:3,TNPH:1,TNPH:2
1254.0996,,8.5,,0.0105373,,103.5823,,,101.1779,,5.956,,8.4417,,0.0048,5.9158,5.9151,,1.3202,,1.538,,,,,42.2253,,,2.3993,,3.8334,,16.8047,,,1200.3693,,0.328495
1254.252,,8.5,,0.0099881,,103.252,,,102.7228,,6.0309,,8.3971,,0.0058,5.9714,5.9609,,1.4466,,1.672,,,,,42.2253,,,2.4014,,3.9215,,16.6799,,,1182.4139,,0.312966
1254.4044,,8.5,,0.0104875,,103.0294,,,103.5827,,6.111,,8.3855,,0.005,6.0315,6.0107,,1.4197,,1.6251,,,,,42.2253,,,2.3972,,3.8949,,16.9142,,,1186.0303,,0.327612
1254.5568,,8.5,,0.0110373,,102.4371,,,101.8018,,6.2329,,8.3725,,0.0032,6.1398,6.0859,,1.3234,,1.5401,,,,,42.2253,,,2.3958,,3.8549,,17.367,,,1193.9147,,0.34418
1254.7092,,8.5,,0.0110997,,101.0704,,,101.8837,,6.4107,,8.3999,,0.0002,6.3206,6.2362,,1.6519,,1.8267,,,,,42.2253,,,2.3974,,4.0827,,17.508,,,1204.8468,,0.344167
1254.8616,,8.5,,0.0105251,,100.6462,,,102.2167,,6.6031,,8.4244,,-0.0027,6.5378,6.4447,,2.379,,2.3826,,,,,42.2253,,,2.4019,,4.551,,17.9138,,,1201.2263,,0.327314
1255.014,,8.5,,0.0099624,,99.1006,,,102.8288,,6.8308,,8.3942,,-0.0043,6.7641,6.6904,,2.7969,,2.715,,,,,42.2253,,,2.4075,,4.8902,,17.8672,,,1195.7831,,0.310597
1255.1664,,8.5,,0.0093505,,98.4994,,,100.9356,,7.09,,8.3855,,-0.0018,6.9977,6.9195,,2.4877,,2.4756,,,,,42.2253,,,2.4153,,4.8554,,17.7267,,,1190.7354,,0.293026
1255.3188,,8.5,,0.0095624,,97.7211,,,100.4499,,7.2352,,8.3653,,0.0059,7.1114,7.0205,,2.0358,,2.132,,,,,42.2253,,,2.4234,,4.6174,,17.7576,,,1185.3561,,0.300046
1255.4712,,8.5,,0.0097251,,96.5906,,,98.5012,,7.3136,,8.3364,,0.0188,7.162,7.055,,2.0679,,2.1435,,,,,42.2253,,,2.4401,,4.4238,,17.5235,,,1189.7118,,0.304166
1255.6236,,8.5,,0.0098621,,96.2438,,,100.689,,7.2777,,8.2773,,0.0244,7.1139,6.9996,,1.8052,,1.9445,,,,,42.2253,,,2.4405,,4.2633,,17.4063,,,1187.8462,,0.309698
1255.776,,8.5,,0.0092752,,96.8853,,,102.5071,,6.8486,,8.2297,,0.0208,6.6892,6.5872,,1.2042,,1.4287,,,,,42.2253,,,2.4262,,3.8393,,17.4451,,,1187.1095,,0.291183
1255.9284,,8.5,,0.0089373,,95.1732,,,103.0764,,6.4095,,8.136,,0.0104,6.2553,6.1688,,1.0718,,1.2732,,,,,42.2253,,,2.397,,3.5216,,17.2188,,,1191.1377,,0.282281
1256.0808,,8.5,,0.0083376,,87.9481,,,101.8312,,6.3748,,8.0538,,0.0038,6.1923,6.1065,,1.0697,,1.2652,,,,,42.2253,,,2.3732,,3.287,,17.1328,,,1200.2513,,0.263654
1256.2332,,8.5,,0.0079251,,81.3939,,,98.304,,7.1443,,8.0856,,0.0028,6.9124,6.7935,,1.197,,1.3768,,,,,42.2253,,,2.3625,,3.2616,,17.0701,,,1191.5371,,0.25149
1256.3856,,8.5,,0.0077878,,77.3811,,,96.4421,,7.952,,8.3363,,0.004,7.7091,7.5827,,1.304,,1.4832,,,,,42.2253,,,2.357,,3.3507,,16.7737,,,1188.6272,,0.247508
1256.538,,8.5,,0.0082251,,80.6456,,,88.5621,,8.312,,8.3105,,0.0086,8.0843,7.9463,,1.3234,,1.5384,,,,,42.2253,,,2.3646,,3.595,,16.961,,,1171.3654,,0.26109
1256.6904,,8.5,,0.0089752,,85.7818,,,83.5302,,7.8127,,8.201,,0.0169,7.5896,7.4729,,1.3517,,1.5933,,,,,42.2503,,,2.3885,,3.8666,,17.4377,,,1185.8501,,0.283017
1256.8428,,8.5,,0.0101624,,94.4197,,,81.9774,,7.3295,,8.2009,,0.0294,7.1182,6.9978,,1.2476,,1.4881,,,,,42.3999,,,2.417,,4.0009,,18.1714,,,1187.3951,,0.31401
1256.9952,,8.5,,0.0110872,,96.4714,,,88.5205,,7.0737,,8.2125,,0.0428,6.8674,6.7414,,1.1952,,1.4479,,,,,42.4249,,,2.4402,,4.0901,,18.1642,,,1194.3696,,0.339366
1257.1476,,8.5,,0.0112122,,95.6924,,,100.5868,,6.9078,,8.2716,,0.0504,6.7001,6.5772,,1.2808,,1.5422,,,,,42.4249,,,2.444,,4.0875,,18.2343,,,1208.3619,,0.343443
1257.3,,8.5,,0.0107,,95.8057,,,110.3357,,6.6939,,8.3162,,0.0552,6.4792,6.3564,,1.2916,,1.5307,,,,,42.4249,,,2.4386,,3.8949,,18.3832,,,1206.1549,,0.329624
1257.4524,,8.5,,0.0101376,,96.3919,,,114.5309,,6.577,,8.2629,,0.0632,6.3679,6.2245,,1.1797,,1.399,,,,,42.4249,,,2.4248,,3.7891,,19.1871,,,1193.9133,,0.313428
1257.6048,,8.5,,0.0098502,,97.3564,,,111.6569,,6.6555,,8.1475,,0.0798,6.4376,6.293,,0.8623,,1.0931,,,,,42.4249,,,2.414,,3.7962,,19.5161,,,1184.9011,,0.305279
1257.7572,,8.5,,0.0097997,,99.3221,,,106.7857,,6.8767,,8.0883,,0.098,6.6378,6.4957,,0.5363,,0.7368,,,,,42.4249,,,2.4106,,3.7878,,20.4058,,,1184.725,,0.303991
1257.9096,,8.5,,0.0092752,,98.645,,,101.9684,,7.1061,,7.9976,,0.1107,6.8307,6.6988,,0.3983,,0.5739,,,,,42.4249,,,2.4137,,3.6289,,20.4608,,,1184.8456,,0.287945
1258.062,,8.5,,0.0090498,,97.5217,,,96.7405,,7.3053,,8.0451,,0.1099,7.0016,6.8435,,0.3834,,0.5549,,,,,42.4249,,,2.4109,,3.4479,,20.1563,,,1192.9397,,0.281195
1258.2144,,8.5,,0.0087379,,96.9046,,,95.7009,,7.3276,,8.1143,,0.1038,6.997,6.8251,,0.4063,,0.5775,,,,,42.4249,,,2.405,,3.2574,,19.9373,,,1189.0431,,0.271438
1258.3668,,8.5,,0.0091373,,97.5653,,,93.2471,,7.133,,8.0696,,0.1047,6.782,6.5994,,0.4569,,0.6309,,,,,42.4249,,,2.4011,,3.0136,,19.4612,,,1194.6417,,0.283607
1258.5192,,8.5,,0.0093,,97.6933,,,92.0112,,6.7,,8.0191,,0.1157,6.3437,6.1621,,0.4784,,0.6471,,,,,42.4249,,,2.4114,,2.6655,,19.4375,,,1190.0613,,0.288949
1258.6716,,8.5,,0.0093122,,97.2233,,,89.5239,,6.3668,,7.9154,,0.1255,6.0155,5.8237,,0.4448,,0.5975,,,,,42.4249,,,2.4345,,2.4818,,19.4765,,,1191.0143,,0.288081
1258.824,,8.5,,0.0088251,,97.4926,,,89.832,,6.1786,,7.8837,,0.1164,5.8335,5.6288,,0.46,,0.6177,,,,,42.4249,,,2.4541,,2.505,,19.328,,,1186.327,,0.27389
1258.9764,,8.5,,0.0083875,,96.3707,,,89.5857,,6.3193,,7.9571,,0.0933,5.9613,5.727,,0.6034,,0.7806,,,,,42.4249,,,2.4589,,2.8407,,18.8907,,,1200.4178,,0.262198
1259.1288,,8.5,,0.0079627,,95.3756,,,87.9069,,6.7736,,8.0869,,0.0686,6.3868,6.12,,0.8048,,1.0063,,,,,42.4249,,,2.4593,,3.2093,,18.5392,,,1189.089,,0.250293
1259.2812,,8.5,,0.0079752,,94.4371,,,90.5139,,7.2212,,8.2211,,0.0536,6.8163,6.5388,,0.9193,,1.1334,,,,,42.4249,,,2.4635,,3.4385,,18.4688,,,1169.1433,,0.250968
1259.4336,,8.5,,0.0085251,,93.8289,,,96.5462,,7.4576,,8.3551,,0.0454,7.0489,6.7738,,1.0406,,1.2512,,,,,42.4249,,,2.4693,,3.5705,,18.5545,,,1168.5759,,0.265141
1259.586,,8.5,,0.0091997,,94.2176,,,100.5685,,7.41,,8.3091,,0.0372,7.0027,6.7328,,1.181,,1.3976,,,,,42.4249,,,2.4676,,3.5815,,18.344,,,1183.295,,0.284416
1259.7384,,8.5,,0.0093376,,94.2409,,,96.3334,,7.1733,,8.3134,,0.0243,6.7739,6.5096,,1.2621,,1.4699,,,,,42.4249,,,2.4582,,3.6078,,18.531,,,1176.1177,,0.288666
1259.8908,,8.5,,0.0095373,,94.184,,,92.3093,,6.975,,8.3711,,0.0128,6.6135,6.354,,1.4505,,1.6176,,,,,42.4249,,,2.4537,,3.671,,18.2265,,,1182.4001,,0.295157
1260.0432,,8.5,,0.0093749,,94.8089,,,92.0678,,6.9624,,8.4547,,0.0046,6.6325,6.3674,,1.8443,,1.9084,,,,,42.4249,,,2.4401,,3.7653,,17.6797,,,1187.559,,0.290998
1260.1956,,8.5,,0.0090376,,95.0371,,,97.5645,,6.9217,,8.462,,0.0014,6.6243,6.3749,,2.1043,,2.0664,,,,,42.4249,,,2.429,,3.7289,,17.1957,,,1188.075,,0.281379
1260.348,,8.5,,0.0089125,,95.1543,,,99.7627,,6.7079,,8.4836,,0.0013,6.4697,6.2474,,2.1158,,2.0559,,,,,42.4249,,,2.424,,3.733,,17.3746,,,1191.751,,0.278853
1260.5004,,8.5,,0.009002,,95.471,,,100.7763,,6.6785,,8.5181,,0.0039,6.4872,6.306,,1.9469,,1.9961,,,,,42.4249,,,2.4358,,3.9096,,17.1268,,,1184.2598,,0.284554
1260.6528,,8.5,,0.0096624,,95.0634,,,99.2133,,6.8375,,8.5125,,0.007,6.6988,6.5318,,2.1091,,2.1695,,,,,42.4249,,,2.4471,,4.2995,,17.5929,,,1178.7214,,0.302964
1260.8052,,8.5,,0.0100997,,95.1246,,,101.9137,,6.9837,,8.547,,0.0102,6.8729,6.7276,,1.9518,,2.0883,,,,,42.4249,,,2.4477,,4.4582,,16.7427,,,1183.3656,,0.323026
1260.9576,,8.5,,0.0098373,,95.0904,,,105.2191,,7.0117,,8.5817,,0.0114,6.9249,6.8125,,1.6325,,1.8243,,,,,42.4249,,,2.4382,,4.3177,,16.7659,,,1187.3287,,0.321813
1261.11,,8.5,,0.0091502,,95.5081,,,107.7628,,6.7959,,8.6537,,0.009,6.7484,6.6685,,1.3911,,1.6288,,,,,42.4249,,,2.4209,,4.2392,,17.2494,,,1180.8757,,0.316597
1261.2624,,8.5,,0.0087502,,96.4019,,,105.0411,,6.6333,,8.6595,,0.0041,6.6132,6.5637,,1.6896,,1.8805,,,,,42.4249,,,2.4029,,4.3915,,16.758,,,1183.0299,,0.305889
1261.4148,,8.5,,0.0087502,,97.0215,,,102.7357,,6.486,,8.625,,0.003,6.4767,6.4425,,1.9576,,2.084,,,,,42.4249,,,2.4007,,4.4573,,16.5313,,,1193.1117,,0.299208
1261.5672,,8.5,,0.0092254,,97.6109,,,103.7429,,6.3377,,8.6134,,0.0053,6.3405,6.3255,,1.603,,1.7922,,,,,42.4249,,,2.412,,4.1083,,16.5547,,,1191.7565,,0.311369
1261.7196,,8.5,,0.0104624,,98.6982,,,105.2693,,6.1478,,8.5716,,0.0064,6.1628,6.1515,,1.1082,,1.3238,,,,,42.4249,,,2.4236,,3.9339,,16.5625,,,1186.1427,,0.338208
1261.872,,8.5,,0.0113618,,99.0662,,,107.6172,,6.16,,8.524,,0.004,6.1916,6.1785,,1.4485,,1.6577,,,,,42.4249,,,2.4254,,3.9965,,16.4841,,,1176.1609,,0.353036
1262.0244,,8.5,,0.0108376,,99.1993,,,110.1666,,6.299,,8.5254,,0.0016,6.3249,6.3315,,2.1743,,2.1984,,,,,42.4249,,,2.428,,4.2629,,16.008,,,1160.6388,,0.338502
1262.1768,,8.5,,0.0103752,,99.1992,,,113.4581,,6.3836,,8.5181,,0.0014,6.409,6.4203,,2.0668,,2.1287,,,,,42.4249,,,2.437,,4.3185,,15.9142,,,1164.606,,0.324905
1262.3292,,8.5,,0.0103624,,99.0157,,,112.3195,,6.393,,8.4663,,0.0015,6.4146,6.4507,,2.1726,,2.2006,,,,,42.4249,,,2.4454,,4.3211,,16.1563,,,1183.1854,,0.320661
1262.4816,,8.5,,0.0101498,,98.3056,,,111.5859,,6.3747,,8.4489,,0.0001,6.3916,6.4333,,2.5923,,2.5058,,,,,42.4249,,,2.4464,,4.5236,,16.6093,,,1186.3784,,0.31412
1262.634,,8.5,,0.0096752,,97.7037,,,108.7345,,6.4511,,8.4,,-0.0027,6.464,6.5111,,3.0833,,2.8836,,,,,42.4249,,,2.4398,,4.7291,,16.9295,,,1199.2927,,0.299007
1262.7864,,8.5,,0.0095498,,97.3128,,,107.7663,,6.6477,,8.4202,,-0.004,6.6601,6.6937,,3.1707,,2.9495,,,,,42.4249,,,2.4372,,4.9283,,16.8047,,,1203.2085,,0.295422
1262.9388,,8.5,,0.0092125,,96.8112,,,105.4425,,6.8714,,8.4951,,-0.0029,6.8838,6.9043,,3.5008,,3.2004,,,,,42.4249,,,2.4438,,4.9234,,16.5468,,,1199.9738,,0.288201
1263.0912,,8.5,,0.0089251,,96.1546,,,105.794,,6.9033,,8.5239,,-0.0008,6.8997,6.9364,,3.3213,,3.0461,,,,,42.4249,,,2.4527,,4.7986,,16.305,,,1189.953,,0.282852
1263.2436,,8.5,,0.0088125,,95.8587,,,104.4674,,6.9112,,8.5268,,-0.0006,6.8948,6.9198,,3.2382,,2.9479,,,,,42.4249,,,2.4555,,4.6487,,16.6403,,,1197.0261,,0.281175
1263.396,,8.5,,0.0088376,,95.9088,,,102.3839,,6.8647,,8.5268,,-0.0018,6.8451,6.8454,,3.5813,,3.193,,,,,42.4249,,,2.4513,,4.6115,,16.5707,,,1198.3314,,0.281254
1263.5484,,8.5,,0.0090624,,95.7994,,,101.2276,,6.8854,,8.5268,,-0.004,6.8621,6.8487,,3.6671,,3.2546,,,,,42.4249,,,2.4423,,4.6641,,17.07,,,1194.2004,,0.288033
1263.7008,,8.5,,0.0090875,,95.797,,,98.9531,,6.903,,8.5268,,-0.0043,6.8747,6.8599,,3.6432,,3.2324,,,,,42.4249,,,2.44,,4.6249,,16.9922,,,1197.649,,0.287749
1263.8532,,8.5,,0.0089624,,95.8848,,,94.4786,,6.8958,,8.5326,,-0.0038,6.8626,6.8538,,3.6204,,3.212,,,,,42.4249,,,2.443,,4.6175,,16.7892,,,1195.7915,,0.285026
1264.0056,,8.5,,0.008763,,95.5918,,,93.9913,,6.8994,,8.5614,,-0.0018,6.8803,6.8409,,3.6795,,3.2649,,,,,42.4249,,,2.4541,,4.6229,,16.7812,,,1208.1967,,0.286619
1264.158,,8.5,,0.0093746,,95.4036,,,97.8446,,6.9514,,8.5326,,-0.0012,6.9372,6.9129,,3.6868,,3.2749,,,,,42.4249,,,2.4566,,4.7276,,16.5937,,,1218.3533,,0.298418
1264.3104,,8.5,,0.0093624,,95.6951,,,106.6603,,6.9567,,8.5297,,-0.0017,6.9461,6.9328,,3.7138,,3.3128,,,,,42.4249,,,2.4479,,4.7024,,16.2424,,,1231.036,,0.29776
1264.4628,,8.5,,0.0090376,,95.6367,,,106.9034,,6.8647,,8.5441,,-0.002,6.8536,6.8558,,3.5792,,3.1782,,,,,42.4249,,,2.438,,4.6132,,16.2188,,,1221.1371,,0.290189
1264.6152,,8.5,,0.0088749,,95.5444,,,105.247,,6.789,,8.5297,,-0.0018,6.7831,6.7826,,3.4955,,3.1046,,,,,42.4249,,,2.4368,,4.5458,,16.3826,,,1224.1835,,0.283686
1264.7676,,8.5,,0.0087379,,95.2684,,,102.0495,,6.7521,,8.5268,,-0.0002,6.7581,6.7448,,3.5321,,3.16,,,,,42.4249,,,2.4482,,4.5899,,16.2187,,,1218.1189,,0.278937
1264.92,,8.5,,0.0092495,,94.7791,,,100.2737,,6.7686,,8.5239,,0.0013,6.7777,6.7706,,3.511,,3.1543,,,,,42.4249,,,2.4578,,4.6877,,15.8438,,,1205.826,,0.292186
1265.0724,,8.5,,0.0090627,,94.748,,,101.8852,,6.7182,,8.5067,,0.0035,6.7227,6.7326,,3.1336,,2.8979,,,,,42.4249,,,2.4624,,4.6009,,15.7112,,,1208.033,,0.284206
1265.2248,,8.5,,0.0089495,,94.8031,,,99.6614,,6.6665,,8.5067,,0.0041,6.6768,6.6849,,2.1564,,2.2051,,,,,42.4249,,,2.4571,,4.5077,,16.078,,,1215.9023,,0.279777
1265.3772,,8.5,,0.0083009,,95.2765,,,101.3894,,6.5616,,8.5152,,0.0025,6.5784,6.5874,,1.8968,,2.0245,,,,,42.4249,,,2.4519,,4.297,,16.2892,,,1210.3633,,0.264609
1265.5296,,8.5,,0.0092248,,96.1596,,,100.6798,,6.4051,,8.4663,,0.0015,6.4266,6.4384,,1.6048,,1.7808,,,,,42.4249,,,2.442,,4.0806,,16.5386,,,1217.4365,,0.287708
1265.682,,8.5,,0.0100251,,96.7089,,,104.1534,,6.2386,,8.4547,,0.0004,6.2582,6.2915,,1.454,,1.649,,,,,42.4249,,,2.4306,,4.0225,,16.055,,,1214.715,,0.30979
1265.8344,,8.5,,0.0107495,,97.1109,,,108.4914,,6.0816,,8.4302,,0.0009,6.1081,6.1262,,1.985,,2.0573,,,,,42.4249,,,2.4194,,4.1611,,16.0545,,,1201.2318,,0.33045
1265.9868,,8.5,,0.0106878,,97.6233,,,110.9203,,5.9547,,8.3855,,-0.0003,5.9779,5.9968,,2.2644,,2.2683,,,,,42.4249,,,2.4129,,4.3363,,15.8519,,,1196.8584,,0.329819
1266.1392,,8.5,,0.0109749,,97.6081,,,107.6509,,5.9383,,8.384,,-0.0003,5.9575,5.9859,,2.0388,,2.1115,,,,,42.4249,,,2.414,,4.3911,,16.117,,,1190.3387,,0.337635
1266.2916,,8.5,,0.0110872,,97.4953,,,102.9541,,5.9959,,8.374,,-0.0002,6.0145,6.0449,,2.312,,2.3201,,,,,42.4249,,,2.414,,4.5353,,16.133,,,1182.5763,,0.340116
1266.444,,8.5,,0.0105878,,97.0777,,,102.2652,,6.0565,,8.4071,,0.0,6.0696,6.1115,,2.8918,,2.7544,,,,,42.4249,,,2.4158,,4.6955,,16.4138,,,1185.1869,,0.32637
1266.5964,,8.5,,0.0103621,,96.3047,,,105.2565,,6.0946,,8.4259,,-0.0002,6.1062,6.1507,,3.2112,,2.9498,,,,,42.4249,,,2.4172,,4.5805,,16.2422,,,1201.1085,,0.319988
1266.7488,,8.5,,0.0095254,,95.6738,,,103.694,,6.094,,8.4533,,-0.0009,6.106,6.1479,,2.6105,,2.4935,,,,,42.4249,,,2.4191,,4.4753,,15.9845,,,1208.4757,,0.296522
1266.9012,,8.5,,0.0092624,,95.716,,,100.0694,,6.0419,,8.4576,,-0.0018,6.0536,6.0833,,2.588,,2.5009,,,,,42.4249,,,2.4195,,4.3598,,15.9922,,,1199.6976,,0.288147
1267.0536,,8.5,,0.0089752,,96.5963,,,98.1701,,5.9986,,8.4547,,-0.0025,6.0093,6.0219,,2.4877,,2.4309,,,,,42.4249,,,2.4188,,4.389,,16.0235,,,1195.9038,,0.279669
1267.206,,8.5,,0.0091125,,96.6882,,,100.8693,,5.9918,,8.4374,,-0.0025,6.0003,6.0073,,2.298,,2.2913,,,,,42.4249,,,2.4198,,4.3638,,16.1718,,,1205.0161,,0.284001
1267.3584,,8.5,,0.0094,,96.3754,,,100.6878,,6.0945,,8.4389,,-0.0015,6.1066,6.1028,,2.3528,,2.3316,,,,,42.4249,,,2.4235,,4.4292,,16.2422,,,1203.6204,,0.291813
1267.5108,,8.5,,0.0097251,,95.9215,,,100.9616,,6.2634,,8.4634,,0.0002,6.2665,6.2847,,2.4137,,2.377,,,,,42.4249,,,2.4274,,4.4382,,16.2422,,,1219.8071,,0.300828
1267.6632,,8.5,,0.0101122,,95.6421,,,99.7394,,6.3652,,8.4562,,0.0028,6.3744,6.3884,,1.8877,,1.9876,,,,,42.4249,,,2.4379,,4.1478,,16.164,,,1207.972,,0.312654
1267.8156,,8.5,,0.0100125,,95.6805,,,104.2165,,6.4171,,8.4316,,0.0046,6.4343,6.446,,1.4046,,1.604,,,,,42.4249,,,2.4455,,4.0322,,15.8983,,,1190.9143,,0.309376
1267.968,,8.5,,0.0099752,,94.9644,,,104.4535,,6.4096,,8.4,,0.0052,6.4259,6.4557,,1.6302,,1.8097,,,,,42.4249,,,2.4477,,4.0683,,15.5004,,,1187.5021,,0.307857
1268.1204,,8.5,,0.0103122,,94.8231,,,103.4532,,6.4158,,8.4345,,0.0036,6.4195,6.4517,,1.9674,,2.0626,,,,,42.4249,,,2.4372,,4.3495,,15.8203,,,1184.7373,,0.317881
1268.2728,,8.5,,0.0102627,,95.0131,,,100.3417,,6.3257,,8.472,,0.0007,6.3246,6.356,,2.1421,,2.1814,,,,,42.4249,,,2.418,,4.1247,,16.3047,,,1202.4165,,0.317754
1268.4252,,8.5,,0.0103245,,95.4481,,,97.3074,,6.2867,,8.4605,,0.0008,6.2893,6.3094,,1.4631,,1.6533,,,,,42.4249,,,2.4108,,3.857,,16.6481,,,1222.6561,,0.318872
1268.5776,,8.5,,0.0094627,,95.5438,,,95.7268,,6.297,,8.4431,,0.0068,6.3095,6.3232,,1.2656,,1.4761,,,,,42.4249,,,2.4214,,3.5529,,16.3593,,,1233.5856,,0.293019
1268.73,,8.5,,0.0089505,,96.0456,,,95.6602,,6.3203,,8.3682,,0.0137,6.3341,6.3619,,1.2142,,1.4106,,,,,42.4249,,,2.4378,,3.5416,,15.9847,,,1214.6689,,0.279337
1268.8824,,8.5,,0.0095505,,95.8609,,,99.6503,,6.2521,,8.4114,,0.0184,6.2766,6.3144,,1.2847,,1.4931,,,,,42.4249,,,2.449,,3.5412,,16.1325,,,1201.5675,,0.296601
1269.0348,,8.5,,0.0109242,,96.014,,,103.4905,,6.1995,,8.361,,0.0168,6.2215,6.24,,1.3654,,1.5748,,,,,42.4249,,,2.4467,,3.7425,,15.8442,,,1195.0521,,0.337163
1269.1872,,8.5,,0.0107749,,96.7021,,,104.6815,,6.1723,,8.3999,,0.0123,6.1957,6.223,,1.5486,,1.7168,,,,,42.4249,,,2.4368,,3.7089,,16.3201,,,1202.4192,,0.332548
1269.3396,,8.5,,0.0102376,,97.1341,,,105.2253,,6.2007,,8.4576,,0.0091,6.2178,6.2588,,1.2904,,1.4987,,,,,42.4249,,,2.4329,,3.6775,,16.578,,,1214.2017,,0.317691
1269.492,,8.5,,0.0100128,,97.0183,,,105.3503,,6.2361,,8.5095,,0.0067,6.2485,6.3019,,1.3112,,1.5247,,,,,42.4249,,,2.4312,,3.6706,,16.453,,,1213.0281,,0.313272
1269.6444,,8.5,,0.0103119,,96.9854,,,105.2907,,6.2053,,8.5326,,0.0078,6.2192,6.2812,,1.4353,,1.6103,,,,,42.4249,,,2.4405,,3.5837,,16.094,,,1224.9796,,0.325688
1269.7968,,8.5,,0.0097254,,96.6887,,,103.4095,,6.2109,,8.5816,,0.0071,6.2264,6.2849,,1.4525,,1.6038,,,,,42.4249,,,2.4406,,3.6196,,16.2265,,,1228.3699,,0.320246
1269.9492,,8.5,,0.0096373,,96.3938,,,100.8573,,6.2371,,8.6148,,0.0069,6.2539,6.3226,,1.4031,,1.6187,,,,,42.4249,,,2.4392,,3.8114,,16.2655,,,1205.1504,,0.324841
1270.1016,,8.5,,0.0093376,,95.6523,,,101.6075,,6.3447,,8.6221,,0.0059,6.3551,6.4272,,1.6071,,1.8132,,,,,42.4249,,,2.4323,,4.1657,,16.0705,,,1200.5438,,0.316631
1270.254,,8.5,,0.0091624,,94.8574,,,99.6287,,6.4013,,8.6451,,0.0041,6.4,6.4834,,2.0383,,2.1254,,,,,42.4249,,,2.4218,,4.3669,,16.1716,,,1199.1927,,0.317073
1270.4064,,8.5,,0.0088251,,94.6476,,,98.7997,,6.4276,,8.6768,,0.0037,6.4292,6.5224,,1.7108,,1.8612,,,,,42.4249,,,2.4183,,4.137,,15.9455,,,1213.759,,0.314557
1270.5588,,8.5,,0.0087881,,94.6953,,,99.7109,,6.4456,,8.6379,,0.0043,6.45,6.5362,,1.5379,,1.7069,,,,,42.4249,,,2.4239,,4.0359,,15.992,,,1231.4326,,0.304926
1270.7112,,8.5,,0.0095866,,94.8759,,,101.1583,,6.4425,,8.5904,,0.0051,6.4407,6.5547,,2.4306,,2.346,,,,,42.4249,,,2.4311,,4.0073,,15.7267,,,1220.7822,,0.31733
1270.8636,,8.5,,0.0089131,,96.3182,,,107.0799,,6.3662,,8.6883,,0.0054,6.3657,6.4583,,2.0687,,2.0817,,,,,42.4249,,,2.43,,3.9281,,15.672,,,1197.7168,,0.319753
1271.016,,8.5,,0.009037,,97.8249,,,106.3873,,6.2295,,8.6768,,0.0041,6.2357,6.3104,,1.4944,,1.6495,,,,,42.4249,,,2.4171,,3.6795,,15.961,,,1185.3506,,0.320523
1271.1684,,8.5,,0.0084502,,101.3362,,,110.3496,,6.0871,,8.648,,0.0051,6.0986,6.1684,,1.2682,,1.463,,,,,42.4249,,,2.4144,,3.5235,,16.4532,,,1179.8629,,0.296458
1271.3208,,8.5,,0.0081003,,99.0843,,,106.9314,,5.9769,,8.648,,0.0095,5.9923,6.0487,,1.2194,,1.423,,,,,42.4249,,,2.4235,,3.5129,,16.945,,,1195.2036,,0.285981
1271.4732,,8.5,,0.0084627,,98.895,,,105.5868,,5.9778,,8.6192,,0.0137,5.9914,6.0592,,1.2529,,1.4635,,,,,42.4249,,,2.4404,,3.5219,,16.7265,,,1191.705,,0.291117
1271.6256,,8.5,,0.0090869,,97.0749,,,102.4217,,6.0728,,8.5932,,0.0123,6.0808,6.1649,,1.2873,,1.4968,,,,,42.4249,,,2.4521,,3.6343,,16.2735,,,1191.9242,,0.303512
1271.778,,8.5,,0.0084624,,93.5624,,,100.2061,,6.2656,,8.6177,,0.0071,6.269,6.3708,,1.3669,,1.5848,,,,,42.4249,,,2.466,,4.1417,,16.0629,,,1188.5286,,0.29027
1271.9304,,8.5,,0.0075254,,88.2917,,,95.7015,,6.6053,,8.6335,,0.0111,6.5977,6.703,,1.8177,,2.0889,,,,,42.4249,,,2.5082,,5.1406,,16.4761,,,1190.7382,,0.265094
1272.0828,,8.5,,0.0073376,,86.2177,,,92.907,,6.7201,,8.599,,0.0198,6.7035,6.8187,,1.8047,,2.1898,,,,,42.4249,,,2.5505,,6.2779,,16.2661,,,1196.8029,,0.252367
1272.2352,,8.5,,0.0075,,83.2254,,,92.38,,6.4948,,8.5817,,0.0224,6.468,6.595,,1.9386,,2.2786,,,,,42.4249,,,2.5584,,7.3819,,16.6716,,,1200.598,,0.253156
1272.3876,,8.5,,0.0076875,,83.7037,,,95.215,,6.3954,,8.6134,,0.0152,6.3661,6.4911,,3.8969,,3.8457,,,,,42.4249,,,2.5193,,6.2597,,16.7343,,,1197.2618,,0.26612
1272.54,,8.5,,0.0078627,,84.7862,,,98.0705,,6.2343,,8.625,,0.0075,6.2009,6.3349,,2.087,,2.2038,,,,,42.4249,,,2.4728,,5.0146,,16.6407,,,1200.3137,,0.274297
1272.6924,,8.5,,0.008237,,88.795,,,102.7529,,6.1292,,8.6697,,0.0045,6.1131,6.2507,,1.6523,,1.8134,,,,,42.4499,,,2.4543,,4.2001,,16.5623,,,1197.7196,,0.295223
