DEPT,CALI,BS,GR,DSO8,RSO8,RLA1,RLA2,RLA3,RLA4,RLA5,RT,DT,HDRA,PEF8,RHO8,TNPH,RXO8,TENS
328.727,14.223,8.5,130.982,0.018,0.071,10.306,31.378,31.94,29.435,30.689,30.538,131.631,0.0,2.888,2.225,0.488,1.243,1284.667
328.879,14.149,8.5,138.436,-0.005,0.074,10.223,31.746,32.442,30.408,31.796,31.455,131.882,0.003,2.861,2.202,0.474,1.295,1302.875
329.032,14.072,8.5,146.191,0.037,0.095,10.21,30.466,29.424,27.897,29.163,28.819,132.266,0.006,2.833,2.215,0.444,1.189,1313.333
329.184,14.002,8.5,128.499,0.03,0.09,10.395,30.91,29.294,28.174,29.575,29.007,132.583,0.007,2.856,2.222,0.421,1.242,1357.214
329.336,13.925,8.5,129.892,0.019,0.119,10.417,30.719,28.48,27.622,29.083,28.408,133.235,0.005,2.917,2.206,0.396,1.257,1338.25
329.489,13.871,8.5,135.171,0.008,0.102,10.315,29.942,26.837,26.207,27.595,26.902,134.064,0.003,2.936,2.186,0.385,1.315,1336.133
329.641,13.871,8.5,144.957,0.021,0.091,10.464,31.414,28.894,28.339,29.901,29.077,134.538,0.001,2.973,2.216,0.388,1.343,1336.333
329.794,13.856,8.5,127.508,0.019,0.087,10.662,32.275,30.115,29.554,31.25,30.345,134.537,0.0,2.883,2.226,0.427,1.435,1318.2
329.946,13.817,8.5,136.214,0.006,0.082,10.802,32.107,29.462,28.964,30.645,29.731,134.001,-0.002,2.894,2.21,0.451,1.528,1282.667
330.098,13.809,8.5,132.388,-0.022,0.074,10.957,31.487,27.628,27.026,28.589,27.774,133.115,-0.004,2.875,2.215,0.428,1.456,1274.667
330.251,13.763,8.5,135.147,-0.015,0.07,11.102,32.17,27.915,27.452,29.049,28.173,133.008,-0.005,2.886,2.226,0.397,1.381,1290.067
330.403,13.716,8.5,141.192,0.012,0.075,11.11,32.044,27.218,26.692,28.145,27.378,133.008,-0.004,2.811,2.228,0.39,1.295,1272.267
330.556,13.62,8.5,131.622,-0.008,0.079,11.329,33.915,29.199,28.524,30.096,29.296,133.379,-0.001,2.817,2.236,0.412,1.281,1263.25
330.708,13.573,8.5,140.642,-0.006,0.072,11.632,34.501,29.261,28.508,30.141,29.325,133.778,0.0,2.792,2.233,0.433,1.377,1260.8
330.86,13.55,8.5,139.287,0.024,0.068,11.727,33.771,27.596,26.867,28.386,27.633,133.522,0.0,2.851,2.233,0.436,1.34,1266.067
331.013,13.515,8.5,138.718,-0.005,0.07,11.978,35.554,29.921,29.179,30.952,30.043,133.179,-0.002,2.939,2.223,0.454,1.301,1292.467
331.165,13.469,8.5,139.353,-0.02,0.064,12.02,35.575,29.636,28.955,30.752,29.813,132.792,-0.003,2.855,2.225,0.447,1.334,1265.0
331.318,13.446,8.5,137.167,0.037,0.062,11.898,34.492,27.618,27.076,28.756,27.849,132.798,-0.004,2.95,2.222,0.426,1.31,1262.2
331.47,13.438,8.5,142.97,0.011,0.065,12.074,35.286,27.854,27.413,29.103,28.16,132.699,-0.003,2.935,2.221,0.427,1.289,1275.467
331.622,13.422,8.5,134.986,0.02,0.058,12.255,36.28,28.796,28.222,29.962,29.028,133.018,-0.003,2.925,2.224,0.402,1.285,1264.2
331.775,13.399,8.5,121.218,-0.018,0.066,12.558,37.265,29.444,28.719,30.545,29.611,133.166,-0.002,2.931,2.22,0.411,1.325,1264.25
331.927,13.364,8.5,139.316,0.032,0.071,12.522,36.133,27.74,27.09,28.832,27.939,133.359,-0.001,2.984,2.211,0.424,1.3,1321.933
332.08,13.318,8.5,144.754,-0.032,0.072,12.625,35.805,26.92,26.323,28.06,27.163,133.714,0.001,2.963,2.209,0.466,1.277,1316.6
332.232,13.283,8.5,129.247,0.011,0.08,12.649,36.354,27.735,27.276,29.066,28.126,134.02,0.002,2.902,2.21,0.451,1.251,1334.2
332.384,13.225,8.5,133.324,-0.007,0.081,12.689,38.125,30.053,29.945,31.948,30.905,134.123,0.003,2.854,2.217,0.459,1.267,1353.533
332.537,13.121,8.5,141.137,0.0,0.064,12.48,36.9,28.616,28.726,30.656,29.71,133.852,0.002,2.807,2.22,0.443,1.347,1342.933
332.689,13.051,8.5,131.353,0.01,0.068,12.472,34.461,26.691,26.958,28.804,27.887,133.249,0.003,2.824,2.244,0.448,1.251,1298.8
332.842,13.005,8.5,128.691,0.037,0.084,12.546,33.384,26.784,27.195,29.088,28.17,132.857,0.003,2.783,2.257,0.437,1.138,1323.267
332.994,12.959,8.5,137.943,0.055,0.099,12.833,33.253,26.956,27.362,29.249,28.394,132.582,0.002,2.861,2.252,0.425,1.121,1318.067
333.146,12.912,8.5,122.979,-0.01,0.083,12.758,34.054,27.895,28.422,30.404,29.583,132.475,0.0,2.869,2.218,0.431,1.296,1304.467
333.299,12.866,8.5,135.893,-0.018,0.082,12.654,34.546,29.217,30.01,32.216,31.41,132.409,-0.002,2.921,2.211,0.448,1.44,1313.563
333.451,12.843,8.5,133.337,-0.011,0.08,12.525,31.151,26.802,27.57,29.596,28.784,132.371,-0.001,2.931,2.209,0.4,1.368,1312.267
333.604,12.796,8.5,133.544,0.0,0.082,12.626,29.401,26.028,26.778,28.792,27.992,132.281,-0.002,2.856,2.211,0.401,1.218,1302.733
333.756,12.781,8.5,131.845,0.001,0.075,12.467,28.067,25.35,26.162,28.153,27.372,131.878,-0.004,2.995,2.24,0.388,1.404,1266.786
333.908,12.773,8.5,142.149,-0.015,0.063,12.056,26.603,24.475,25.289,27.246,26.427,131.9,-0.005,3.084,2.235,0.401,1.494,1311.2
334.061,12.796,8.5,133.544,0.046,0.067,12.137,28.222,25.951,26.871,28.955,28.084,131.932,-0.006,2.939,2.223,0.394,1.429,1322.5
334.213,12.827,8.5,139.811,0.041,0.077,12.396,30.347,27.31,28.179,30.375,29.461,131.849,-0.006,2.861,2.239,0.376,1.551,1284.533
334.366,12.827,8.5,127.546,0.121,0.069,12.525,30.638,27.157,27.925,30.087,29.151,131.814,-0.008,2.934,2.202,0.396,1.504,1304.533
334.518,12.843,8.5,122.43,0.07,0.064,12.607,30.959,27.223,27.976,30.147,29.185,131.531,-0.007,2.889,2.231,0.426,1.329,1273.533
334.67,12.843,8.5,136.609,0.046,0.065,12.62,31.004,26.647,27.312,29.414,28.43,131.61,-0.005,2.934,2.234,0.441,1.332,1289.8
334.823,12.796,8.5,132.319,0.02,0.071,13.016,33.795,28.165,28.847,31.052,30.037,131.778,-0.001,2.846,2.212,0.408,1.382,1303.533
334.975,12.796,8.5,145.797,0.028,0.097,13.229,34.86,27.858,28.441,30.61,29.588,131.976,0.0,2.866,2.229,0.376,1.298,1285.125
335.128,12.819,8.5,129.967,-0.019,0.085,13.551,34.937,27.823,28.457,30.636,29.573,132.126,-0.001,2.871,2.225,0.389,1.295,1343.6
335.28,12.835,8.5,141.482,0.028,0.086,13.682,33.998,26.379,26.905,28.911,27.842,131.677,-0.002,2.934,2.223,0.395,1.27,1386.467
335.432,12.85,8.5,123.552,0.003,0.075,14.083,37.927,28.356,28.816,31.002,29.881,131.53,-0.002,2.859,2.225,0.389,1.353,1333.467
335.585,12.812,8.5,130.751,-0.015,0.07,14.259,40.872,28.992,29.228,31.491,30.389,131.455,0.0,2.803,2.224,0.422,1.363,1384.733
335.737,12.757,8.5,135.416,0.032,0.084,14.549,42.181,29.325,29.436,31.732,30.715,131.329,0.001,2.815,2.257,0.423,1.421,1344.6
335.89,12.703,8.5,133.548,0.037,0.088,14.744,39.157,27.444,27.623,29.83,28.886,131.82,0.0,2.843,2.26,0.465,1.501,1347.133
336.042,12.649,8.5,124.777,-0.027,0.067,14.728,35.735,25.554,25.735,27.828,26.906,132.311,-0.002,2.922,2.253,0.412,1.546,1338.733
336.194,12.556,8.5,129.462,-0.018,0.068,14.972,37.726,27.041,27.329,29.632,28.701,132.952,-0.003,2.876,2.232,0.416,1.429,1333.2
336.347,12.464,8.5,137.616,-0.021,0.072,15.022,37.88,27.045,27.38,29.699,28.8,133.009,0.0,2.816,2.217,0.404,1.32,1335.733
336.499,12.402,8.5,128.195,0.009,0.103,15.172,36.804,26.691,27.172,29.542,28.603,132.45,0.0,2.786,2.233,0.428,1.313,1338.467
336.652,12.355,8.5,133.631,-0.006,0.097,15.463,36.878,27.479,28.032,30.562,29.61,132.495,0.001,2.901,2.222,0.418,1.415,1348.4
336.804,12.332,8.5,117.038,-0.015,0.088,15.024,34.124,26.284,26.901,29.341,28.424,132.474,0.001,2.966,2.195,0.45,1.388,1317.667
336.956,12.39,8.5,128.548,0.005,0.118,15.0,34.079,26.856,27.512,30.1,29.274,132.597,0.011,2.91,2.214,0.417,1.354,1348.867
337.109,12.263,8.5,130.006,0.121,0.152,15.374,33.945,26.794,27.456,30.101,29.441,132.642,0.015,2.802,2.199,0.456,1.332,1339.267
337.261,12.247,8.5,119.11,0.023,0.105,15.7,35.006,27.381,28.163,30.909,30.547,132.045,0.015,2.891,2.229,0.463,1.371,1371.688
337.414,12.17,8.5,133.199,0.014,0.063,15.629,33.871,27.473,28.466,31.295,31.251,131.243,0.008,2.994,2.218,0.476,1.342,1318.067
337.566,12.116,8.5,122.975,0.018,0.067,15.486,32.049,26.953,28.084,30.964,31.4,130.676,0.006,2.838,2.229,0.445,1.292,1352.667
337.718,12.038,8.5,125.041,0.037,0.071,15.102,30.584,27.098,28.385,31.502,32.795,130.595,0.011,2.959,2.247,0.405,1.324,1332.933
337.871,11.938,8.5,119.585,0.078,0.107,14.823,28.539,26.395,27.765,30.912,33.348,130.57,0.016,3.088,2.239,0.412,1.29,1348.333
338.023,11.845,8.5,126.589,0.095,0.131,14.581,27.906,27.329,29.017,32.569,36.756,129.819,0.017,3.035,2.241,0.412,1.204,1353.467
338.176,11.775,8.5,125.494,0.049,0.092,14.91,26.748,26.485,28.234,31.849,36.326,129.511,0.013,3.002,2.259,0.416,1.253,1436.733
338.328,11.706,8.5,122.436,0.027,0.084,15.216,26.696,27.027,28.99,32.888,38.424,129.25,0.008,2.793,2.242,0.392,1.31,1342.533
338.48,11.659,8.5,133.636,0.047,0.09,15.23,26.871,27.837,29.998,34.259,40.884,129.266,0.007,2.876,2.26,0.414,1.41,1419.933
338.633,11.601,8.5,121.206,0.048,0.096,15.635,26.514,27.7,29.897,34.18,41.06,129.467,0.007,2.832,2.231,0.418,1.42,1356.333
338.785,11.497,8.5,130.532,0.053,0.079,16.223,25.952,27.199,29.357,33.512,40.377,129.787,0.004,2.846,2.253,0.416,1.486,1340.625
338.938,11.381,8.5,117.542,-0.009,0.082,16.579,25.023,26.541,28.741,32.702,39.852,129.804,-0.002,2.801,2.244,0.393,1.337,1327.6
339.09,11.265,8.5,115.12,-0.024,0.054,17.013,24.706,26.706,29.037,32.937,40.8,129.676,-0.008,2.886,2.264,0.373,1.586,1403.4
339.242,11.157,8.5,121.623,0.092,0.057,17.129,25.056,27.876,30.563,34.536,43.826,129.503,-0.01,3.131,2.246,0.396,1.795,1356.467
339.395,11.056,8.5,122.721,0.076,0.054,16.825,23.849,27.197,29.949,33.679,43.519,129.287,-0.01,3.033,2.241,0.426,1.663,1356.533
339.547,10.964,8.5,129.976,0.094,0.057,16.474,23.052,27.312,30.273,33.857,44.851,128.918,-0.011,3.031,2.249,0.43,1.558,1357.563
339.7,10.894,8.5,118.173,0.125,0.042,16.52,22.667,27.302,30.466,33.765,45.283,128.262,-0.01,3.079,2.231,0.429,1.493,1345.8
339.852,10.801,8.5,130.667,0.058,0.041,15.127,21.969,27.009,30.395,33.33,45.339,128.182,-0.007,2.975,2.25,0.418,1.382,1355.8
340.004,10.693,8.5,128.975,0.014,0.038,14.09,21.555,26.734,30.367,32.702,44.929,128.089,-0.004,2.913,2.279,0.434,1.416,1342.467
340.157,10.592,8.5,116.486,0.007,0.041,12.83,21.771,27.943,32.168,34.176,47.937,127.894,-0.003,2.94,2.275,0.455,1.499,1337.933
340.309,10.515,8.5,122.562,-0.007,0.045,12.229,21.748,28.665,33.302,34.853,49.611,127.935,-0.002,2.899,2.261,0.438,1.428,1360.8
340.462,10.445,8.5,116.977,0.002,0.048,11.91,20.952,27.704,31.765,32.983,46.877,127.744,-0.003,2.958,2.253,0.414,1.276,1355.0
340.614,10.337,8.5,104.887,-0.005,0.039,12.001,21.317,28.947,32.348,33.558,47.727,127.292,-0.002,2.973,2.254,0.383,1.29,1329.533
340.766,10.291,8.5,117.79,0.053,0.035,11.433,21.675,30.192,32.871,34.076,48.537,126.934,-0.002,3.005,2.258,0.369,1.31,1322.625
340.919,10.233,8.5,123.128,0.013,0.036,10.99,22.565,31.397,33.722,34.998,49.673,126.273,0.0,2.93,2.272,0.364,1.297,1357.6
341.071,10.198,8.5,119.984,0.011,0.034,10.911,23.64,31.509,33.544,34.883,48.501,125.657,0.001,2.932,2.275,0.362,1.214,1356.8
341.224,10.128,8.5,125.612,0.013,0.051,11.495,24.231,30.41,32.294,33.701,45.324,125.254,0.001,2.892,2.283,0.372,1.231,1367.0
341.376,10.059,8.5,115.268,-0.021,0.055,12.782,24.199,29.415,31.133,32.671,42.983,124.752,0.001,2.951,2.262,0.396,1.333,1360.734
341.528,10.059,8.5,114.157,0.026,0.072,14.273,24.595,29.518,31.273,33.084,43.182,124.038,0.001,3.039,2.268,0.383,1.337,1423.333
341.681,9.978,8.5,111.029,0.035,0.078,14.401,23.087,27.351,29.173,31.024,40.478,118.211,0.002,2.931,2.281,0.376,1.5,1390.867
341.833,9.896,8.5,102.025,0.078,0.092,14.384,21.605,25.081,27.01,28.938,37.973,105.432,0.01,3.251,2.359,0.341,1.934,1373.667
341.986,9.579,8.5,97.467,0.042,0.06,21.56,37.461,46.526,52.076,56.343,77.298,94.496,0.011,3.772,2.495,0.282,5.232,1379.533
342.138,9.282,8.5,85.196,0.007,0.029,36.273,69.255,95.528,112.364,126.447,181.609,84.028,0.008,4.278,2.492,0.216,9.102,1354.0
342.29,9.085,8.5,64.904,0.01,0.017,43.328,76.159,112.707,138.682,162.108,237.308,75.817,0.0,4.468,2.524,0.174,11.142,1340.2
342.443,9.015,8.5,50.496,-0.002,0.025,40.452,70.831,108.285,135.113,161.764,237.68,70.794,-0.001,4.587,2.543,0.15,18.811,1365.5
342.595,8.992,8.5,50.448,-0.009,0.023,28.602,45.057,62.513,74.547,88.332,127.05,68.775,-0.001,4.356,2.596,0.132,12.949,1352.4
342.748,8.969,8.5,45.431,0.037,0.036,37.726,68.369,94.317,110.717,129.72,185.72,65.829,0.0,4.21,2.596,0.13,13.531,1324.333
342.9,8.957,8.5,46.119,-0.021,0.034,50.254,112.6,165.677,196.574,230.935,331.298,55.379,0.001,4.14,2.612,0.132,79.381,1356.333
343.052,8.969,8.5,59.273,-0.084,0.0,20.322,53.619,95.568,120.021,141.842,205.681,70.551,0.003,3.921,2.399,0.162,2.359,1350.933
343.205,9.061,8.5,75.175,0.05,0.019,10.248,26.185,45.514,54.862,64.221,89.534,85.028,-0.001,2.587,2.192,0.22,0.844,1378.133
343.357,8.992,8.5,82.423,0.02,0.022,9.772,25.151,45.38,54.064,62.986,88.277,94.645,-0.004,2.487,2.196,0.315,0.837,1332.8
343.51,9.023,8.5,86.024,-0.038,0.008,9.763,28.507,57.268,71.228,82.857,117.934,100.092,-0.005,2.383,2.179,0.364,0.869,1382.067
343.662,9.069,8.5,87.316,0.12,0.0,8.689,30.616,55.041,68.28,77.966,109.263,113.111,-0.007,2.401,2.158,0.407,0.793,1309.75
343.814,9.146,8.5,92.953,0.093,0.0,8.09,33.229,50.819,62.164,69.704,95.589,115.396,-0.008,2.516,2.155,0.386,0.748,1334.8
343.967,9.216,8.5,85.687,0.06,0.014,7.818,33.093,53.812,64.357,71.129,101.456,114.47,-0.01,2.396,2.136,0.39,0.742,1342.133
344.119,9.293,8.5,86.674,0.104,0.005,7.894,31.37,63.965,74.057,81.402,118.443,125.696,-0.011,2.465,2.202,0.379,0.844,1317.667
344.272,9.363,8.5,77.539,0.096,0.024,8.077,30.2,68.727,81.135,89.326,130.171,126.185,-0.012,2.451,2.181,0.38,0.985,1326.313
344.424,9.49,8.5,81.56,0.088,0.022,8.752,29.799,66.688,82.987,91.572,134.544,119.272,-0.011,2.454,2.171,0.384,0.924,1382.714
344.576,9.626,8.5,95.119,0.158,0.011,9.204,31.995,70.189,92.879,103.41,153.271,128.507,-0.011,2.46,2.163,0.409,0.914,1358.8
344.729,9.726,8.5,94.763,0.112,0.03,8.939,32.09,66.635,89.506,100.848,151.005,129.467,-0.009,2.486,2.134,0.439,0.849,1400.667
344.881,9.858,8.5,84.586,0.07,0.047,9.387,28.847,52.915,67.046,76.061,113.749,130.218,-0.005,2.361,2.137,0.44,0.768,1377.563
345.034,9.889,8.5,89.904,-0.023,0.079,10.862,28.041,43.606,52.303,59.076,86.862,131.181,-0.002,2.307,2.133,0.457,0.765,1356.133
345.186,9.827,8.5,91.097,0.009,0.085,10.318,30.789,46.199,54.974,62.421,90.914,131.882,0.001,2.338,2.151,0.437,0.847,1371.067
345.338,9.765,8.5,85.746,-0.027,0.078,8.906,36.45,62.335,75.614,87.083,128.23,132.065,-0.001,2.269,2.154,0.415,1.039,1343.733
345.491,9.518,8.5,83.099,-0.018,0.087,8.674,37.133,73.069,92.028,108.52,160.649,132.381,-0.002,2.38,2.148,0.417,0.954,1333.4
345.643,9.518,8.5,88.18,0.025,0.095,10.19,29.738,53.242,64.011,75.505,110.975,131.909,0.001,2.375,2.114,0.431,0.791,1309.467
345.796,9.448,8.5,86.85,-0.074,0.138,11.566,25.117,40.851,46.762,54.922,79.643,131.879,0.004,2.306,2.117,0.433,0.799,1344.4
345.948,9.316,8.5,96.114,0.039,0.142,10.602,25.753,41.34,47.391,55.409,80.314,132.07,0.005,2.332,2.149,0.411,0.803,1315.8
346.1,9.154,8.5,82.969,0.098,0.081,8.627,32.01,59.662,74.441,87.278,129.071,132.867,0.001,2.481,2.158,0.387,0.864,1312.875
346.253,9.154,8.5,77.604,-0.018,0.07,8.72,34.512,66.747,85.823,100.345,149.462,133.987,-0.002,2.323,2.147,0.364,0.882,1350.533
346.405,9.166,8.5,76.568,-0.032,0.062,9.773,33.155,61.689,78.845,91.61,136.111,132.091,-0.002,2.35,2.152,0.361,0.849,1323.867
346.558,9.154,8.5,74.267,0.054,0.126,10.125,27.775,48.515,59.765,69.012,99.34,131.409,0.009,2.419,2.151,0.374,0.859,1345.0
346.71,8.907,8.5,77.179,0.176,0.236,9.07,24.642,40.858,48.767,56.041,77.692,131.206,0.019,2.232,2.088,0.423,0.754,1302.267
346.862,8.713,8.5,83.119,0.123,0.19,7.857,26.409,45.791,55.226,63.586,86.55,130.712,0.017,2.438,2.171,0.449,0.84,1298.4
347.015,8.505,8.5,77.29,0.0,0.071,7.156,29.337,66.048,85.895,100.166,136.309,130.661,0.007,2.528,2.205,0.43,1.147,1308.067
347.167,8.45,8.5,78.157,-0.021,0.012,7.227,25.853,56.688,71.102,82.966,113.459,130.698,-0.003,2.433,2.215,0.408,0.963,1336.938
347.32,8.458,8.5,86.174,0.167,0.0,7.666,25.762,50.184,60.637,70.094,95.275,129.396,-0.005,2.458,2.168,0.409,0.843,1308.333
347.472,8.481,8.5,80.345,0.129,0.0,7.86,27.494,51.472,62.537,72.833,97.443,130.96,-0.009,2.504,2.175,0.415,0.837,1354.2
347.624,8.528,8.5,83.988,0.143,0.0,7.622,24.237,39.446,46.112,53.143,70.424,135.952,-0.009,2.399,2.148,0.424,0.801,1362.214
347.777,8.597,8.5,83.185,0.053,0.032,7.855,27.288,47.606,58.183,67.392,89.675,134.54,-0.007,2.449,2.149,0.422,0.804,1439.2
347.929,8.679,8.5,75.401,-0.006,0.089,8.239,27.085,48.749,61.09,70.667,96.175,134.964,-0.004,2.323,2.114,0.425,0.821,1368.313
348.082,8.713,8.5,90.203,-0.004,0.058,7.737,23.007,40.335,48.944,55.828,76.742,133.709,-0.004,2.503,2.161,0.408,0.905,1333.333
348.234,8.76,8.5,89.028,-0.014,0.037,7.212,24.514,52.489,68.772,79.693,110.394,130.665,-0.007,2.527,2.184,0.387,0.946,1345.357
348.386,8.806,8.5,82.147,-0.018,0.026,8.129,25.625,50.965,64.127,73.877,102.773,127.127,-0.01,2.482,2.202,0.388,0.844,1357.667
348.539,8.841,8.5,83.678,0.159,0.0,9.011,30.344,65.037,83.867,97.123,135.642,126.875,-0.01,2.674,2.224,0.376,0.949,1340.625
348.691,8.864,8.5,85.172,0.161,0.0,7.605,28.816,66.176,86.992,100.695,140.378,124.885,-0.01,2.363,2.186,0.369,0.863,1322.4
348.844,8.911,8.5,87.106,0.182,0.0,6.663,27.786,62.791,81.268,93.549,128.663,125.449,-0.01,2.564,2.174,0.363,0.813,1337.0
348.996,9.026,8.5,86.809,0.111,0.0,6.363,26.302,56.022,70.344,80.646,109.355,126.599,-0.01,2.52,2.18,0.362,0.779,1314.6
349.148,9.115,8.5,80.34,0.048,0.015,6.506,25.138,50.132,61.187,70.229,95.217,127.081,-0.009,2.441,2.148,0.359,0.724,1334.733
349.301,9.2,8.5,84.2,0.051,0.015,6.758,26.41,48.052,57.095,65.2,88.996,128.649,-0.009,2.462,2.166,0.367,0.713,1317.563
349.453,9.324,8.5,88.942,0.133,0.0,7.201,29.197,52.037,61.649,70.33,101.353,129.133,-0.01,2.521,2.179,0.391,0.82,1334.133
349.606,9.448,8.5,93.545,0.131,0.013,7.99,31.268,59.007,70.467,81.15,119.33,128.897,-0.012,2.516,2.171,0.376,0.923,1304.067
349.758,9.548,8.5,76.661,0.093,0.0,9.185,28.623,49.692,57.128,65.659,95.898,128.787,-0.01,2.481,2.161,0.366,0.845,1295.067
349.91,9.548,8.5,89.651,0.086,0.033,10.068,30.734,55.48,63.739,73.364,107.308,130.225,-0.007,2.693,2.147,0.353,0.931,1327.813
350.063,9.398,8.5,88.482,0.026,0.075,10.839,37.216,70.849,84.084,97.533,143.993,130.68,-0.002,2.533,2.141,0.401,1.074,1321.8
350.215,8.899,8.5,94.141,0.006,0.07,11.294,34.725,56.356,65.566,75.404,110.165,131.163,0.003,2.518,2.168,0.417,0.923,1327.533
350.368,8.853,8.5,86.545,0.055,0.123,12.155,31.867,46.318,52.873,60.471,85.003,131.834,0.005,2.384,2.165,0.434,0.843,1310.533
350.52,8.806,8.5,94.84,0.101,0.165,11.968,35.439,53.467,61.427,70.126,95.488,131.972,0.001,2.463,2.162,0.413,0.788,1334.333
350.672,8.806,8.5,99.424,-0.034,0.052,10.615,41.23,67.454,78.919,90.422,120.547,131.589,-0.006,2.603,2.212,0.407,1.023,1390.667
350.825,8.853,8.5,99.084,0.185,0.028,10.408,37.301,60.276,70.17,80.365,107.458,131.853,-0.011,2.67,2.129,0.379,0.983,1370.533
350.977,8.876,8.5,88.454,0.116,0.029,11.138,35.736,56.725,65.861,75.774,102.25,132.395,-0.01,2.619,2.157,0.395,0.901,1352.533
351.13,8.876,8.5,95.467,0.065,0.024,11.191,35.804,59.585,69.58,80.339,109.477,132.554,-0.01,2.513,2.167,0.404,0.914,1391.533
351.282,8.814,8.5,96.633,0.088,0.027,10.253,36.418,63.422,74.962,87.61,117.582,132.573,-0.009,2.548,2.167,0.392,1.02,1340.733
351.434,8.679,8.5,88.377,0.027,0.037,9.365,29.965,47.06,54.147,63.222,83.699,131.875,-0.01,2.495,2.18,0.377,0.864,1302.75
351.587,8.679,8.5,86.273,0.085,0.0,9.5,29.394,45.328,51.957,60.944,80.475,130.839,-0.01,2.525,2.197,0.377,0.855,1360.6
351.739,8.713,8.5,95.88,0.077,0.0,9.004,30.505,48.303,55.419,65.339,84.609,129.752,-0.011,2.594,2.197,0.394,0.838,1336.533
351.892,8.69,8.5,89.823,0.094,0.0,8.488,34.283,58.458,67.284,80.169,101.313,129.337,-0.009,2.604,2.215,0.411,0.886,1332.267
352.044,8.597,8.5,100.311,0.158,0.0,8.219,31.342,51.536,58.887,70.79,89.39,129.195,-0.008,2.66,2.168,0.414,0.901,1358.733
352.196,8.621,8.5,97.959,0.122,0.0,9.066,29.527,45.623,51.204,61.795,79.527,128.25,-0.006,2.642,2.177,0.384,0.91,1299.733
352.349,8.52,8.5,94.237,0.098,0.022,9.719,31.098,49.981,57.088,69.777,90.942,129.261,-0.008,2.728,2.211,0.376,1.017,1331.188
352.501,8.528,8.5,90.957,-0.002,0.068,8.92,27.632,44.105,50.887,62.69,81.855,127.889,-0.008,2.534,2.164,0.384,0.948,1330.533
352.654,8.543,8.5,95.898,0.065,0.062,8.709,28.387,46.803,54.798,67.354,87.906,128.725,-0.009,2.669,2.209,0.394,1.003,1322.933
352.806,8.597,8.5,92.621,0.102,0.0,8.827,27.069,45.167,53.383,65.616,86.954,128.508,-0.009,2.75,2.217,0.4,1.046,1324.533
352.958,8.621,8.5,104.607,0.046,0.024,9.169,25.493,39.782,46.395,56.374,75.054,127.673,-0.008,2.629,2.201,0.385,0.956,1321.8
353.111,8.586,8.5,91.877,0.087,0.023,9.211,27.645,42.402,49.856,59.879,78.977,129.088,-0.007,2.76,2.21,0.394,1.03,1320.0
353.263,8.621,8.5,112.303,-0.035,0.0,8.963,30.052,47.101,56.301,67.259,87.739,129.381,-0.006,2.66,2.19,0.394,0.906,1324.267
353.416,8.563,8.5,106.098,0.019,0.042,9.139,31.083,49.45,59.704,70.587,92.649,129.983,-0.004,2.628,2.154,0.404,0.772,1330.8
353.568,8.551,8.5,93.953,-0.04,0.066,9.382,30.614,48.837,59.02,68.711,91.492,130.99,-0.002,2.635,2.136,0.414,0.761,1311.2
353.72,8.528,8.5,99.321,0.007,0.04,8.784,26.913,42.151,50.87,58.0,78.167,129.298,-0.001,2.697,2.171,0.434,0.87,1381.933
353.873,8.566,8.5,101.577,0.014,0.034,8.697,24.612,37.441,44.839,49.972,68.294,124.66,-0.001,2.733,2.242,0.41,1.025,1387.625
354.025,8.621,8.5,106.356,-0.01,0.045,10.389,28.957,44.063,53.05,58.065,80.355,121.63,0.001,2.946,2.319,0.373,1.493,1382.933
354.178,8.737,8.5,103.356,-0.012,0.053,11.223,31.187,48.357,58.898,63.61,88.879,120.725,0.002,2.916,2.302,0.348,1.44,1396.214
354.33,8.829,8.5,99.165,-0.008,0.054,10.612,27.181,41.227,49.471,52.894,74.486,123.012,0.002,2.787,2.235,0.356,1.186,1349.938
354.482,8.725,8.5,116.307,0.01,0.055,10.744,24.733,36.017,42.02,44.735,63.119,127.532,0.001,2.735,2.213,0.367,1.029,1397.333
354.635,8.655,8.5,111.065,0.002,0.046,10.98,23.232,33.127,37.486,39.736,56.083,131.734,-0.001,2.724,2.215,0.383,1.02,1352.0
354.787,8.505,8.5,100.327,0.021,0.047,10.291,22.571,31.564,34.583,36.543,51.038,133.572,-0.003,2.747,2.21,0.399,1.041,1365.4
354.94,8.493,8.5,117.62,-0.011,0.032,9.938,24.056,32.624,35.416,37.378,50.893,133.769,-0.004,2.747,2.217,0.454,1.121,1360.2
355.092,8.516,8.5,107.284,0.092,0.023,9.955,25.384,33.294,36.146,38.158,51.262,133.859,-0.006,2.916,2.174,0.461,0.98,1373.4
355.244,8.551,8.5,117.558,0.118,0.032,10.327,26.445,33.732,36.212,38.343,51.178,132.684,-0.006,2.802,2.169,0.432,0.942,1328.333
355.397,8.574,8.5,107.196,0.105,0.031,11.185,27.197,35.117,37.422,39.941,53.701,131.645,-0.007,2.757,2.18,0.386,0.981,1395.133
355.549,8.597,8.5,108.0,0.076,0.033,12.877,28.166,36.509,39.0,41.941,57.126,130.001,-0.008,2.767,2.184,0.396,1.001,1369.933
355.702,8.644,8.5,93.152,0.035,0.052,15.075,32.092,41.621,45.255,49.199,67.167,126.963,-0.004,2.854,2.23,0.392,1.124,1393.938
