DEPTH,BS:1,BS:2,DNPH:1,DNPH:2,DPHZ:1,DPHZ:2,DSOZ:1,DSOZ:2,DT:1,DT:2,ECGR,EHGR:1,EHGR:2,GR:1,GR:2,GR:3,GR_EDIT,HART:1,HART:2,HCAL:1,HCAL:2,HDRA:1,HDRA:2,HRLD:1,HRLD:2,HRLS:1,HRLS:2,HTEM:1,HTEM:2,HTNP:1,HTNP:2,PEF8:1,PEF8:2,RHO8,RHOZ,RXO8,RXOZ,SP:1,SP:2,TENS:1,TENS:2,TENS:3,TENS:4,VCL
1199.5404,,6.125,,0.0297046,,0.2031,,0.155977,,99.927,95.939,,0.9003,95.939,78.7881,,95.939,,14.9397,,6.0412,,0.0449,,11.7537,,9.6123,,37.8337,,0.315909,,3.2378,,2.3627,,3.1803,,77.076,,1049.6334,555.7761,,
1199.6928,,6.125,,0.0294477,,0.2076,,0.153019,,100.3473,95.0285,,0.9007,95.0285,77.8283,,95.0285,,14.4969,,6.0526,,0.0416,,11.7009,,9.6088,,37.8337,,0.303144,,3.2091,,2.3551,,3.047,,76.1702,,1048.6146,556.2297,,
1199.8452,,6.125,,0.0290769,,0.2109,,0.152548,,101.3106,94.133,,0.9018,94.133,75.602,,94.133,,14.1259,,6.0756,,0.0414,,11.3966,,9.3414,,37.8337,,0.293329,,3.2139,,2.3493,,2.8534,,75.8096,,1043.5975,554.7366,,
1199.9976,,6.125,,0.0287477,,0.21,,0.158833,,102.0144,95.186,,0.9016,95.186,73.8818,,95.186,,13.6194,,6.0706,,0.0462,,11.132,,9.1052,,37.8337,,0.293697,,3.2672,,2.3508,,2.7639,,76.0144,,1039.4945,553.941,,
1200.15,,6.125,,0.0286246,,0.2056,,0.172303,,102.1287,95.8927,,0.8987,95.8927,72.5036,,95.8927,,13.7153,,6.0061,,0.0544,,11.1795,,9.137,,37.8337,,0.309367,,3.3439,,2.3584,,2.801,,76.5625,,1040.8552,553.0684,,
1200.3024,,6.125,,0.0290939,,0.2022,,0.186746,,101.9712,93.8585,,0.8969,93.8585,71.6127,,93.8585,,14.3979,,5.966,,0.0612,,11.3544,,9.2734,,37.8337,,0.330859,,3.4048,,2.3642,,2.8307,,77.1567,,1047.7915,551.6454,,
1200.4548,,6.125,,0.0300553,,0.2034,,0.194261,,101.8358,90.0923,,0.8979,90.0923,72.5713,,90.0923,,13.9861,,5.9891,,0.0639,,11.0873,,9.0902,,37.8337,,0.339384,,3.4334,,2.362,,2.746,,77.7183,,1055.4254,553.0477,,
1200.6072,,6.125,,0.0305277,,0.2085,,0.190897,,102.0062,88.2029,,0.9006,88.2029,73.9312,,88.2029,,13.0449,,6.0497,,0.0621,,10.6749,,8.7638,,37.8337,,0.331892,,3.4254,,2.3535,,2.64,,78.4048,,1058.5868,554.2058,,
1200.7596,,6.125,,0.0302261,,0.2126,,0.181882,,102.5322,88.6955,,0.9033,88.6955,74.9466,,88.6955,,13.3691,,6.1105,,0.058,,10.6657,,8.7105,,37.8337,,0.324307,,3.382,,2.3464,,2.6005,,79.3279,,1057.5541,551.7848,,
1200.912,,6.125,,0.0298954,,0.2132,,0.17454,,103.0084,90.2782,,0.9026,90.2782,76.2512,,90.2782,,13.8805,,6.0936,,0.0564,,10.6992,,8.7626,,37.8337,,0.325538,,3.337,,2.3454,,2.5498,,80.3904,,1054.7208,550.0751,,
1201.0644,,6.125,,0.0298292,,0.212,,0.169971,,103.0196,90.5463,,0.8994,90.5463,78.8241,,90.5463,,13.0263,,6.0229,,0.0593,,10.4411,,8.6347,,37.8337,,0.323982,,3.3401,,2.3476,,2.5109,,81.4385,,1050.1918,551.2333,,
1201.2168,,6.125,,0.0295739,,0.2108,,0.167363,,102.7329,88.0835,,0.8992,88.0835,81.371,,88.0835,,12.6689,,6.0181,,0.0641,,10.4307,,8.6318,,37.8337,,0.313014,,3.404,,2.3495,,2.6387,,82.2981,,1047.0662,552.1474,,
1201.3692,,6.125,,0.0288307,,0.2102,,0.169013,,102.5133,85.56,,0.9035,85.56,80.9634,,85.56,,14.2654,,6.1151,,0.066,,11.017,,9.0697,,37.8337,,0.304921,,3.4842,,2.3505,,2.8335,,82.9375,,1050.5129,551.1147,,
1201.5216,,6.125,,0.0284586,,0.2095,,0.179108,,102.4258,87.1396,,0.9065,87.1396,79.0393,,87.1396,,15.304,,6.1815,,0.0644,,11.5355,,9.5067,,37.8337,,0.314969,,3.5353,,2.3517,,2.9116,,83.5769,,1056.1091,548.8536,,
1201.674,,6.125,,0.0296046,,0.2088,,0.195944,,102.8401,92.8792,,0.9022,92.8792,77.1224,,92.8792,,14.404,,6.086,,0.0638,,11.3211,,9.377,,37.8337,,0.332778,,3.5606,,2.353,,2.8295,,84.2981,,1057.889,548.5751,,
1201.8264,,6.125,,0.0307076,,0.2082,,0.21125,,103.5189,98.4276,,0.8999,98.4276,77.4015,,98.4276,,13.2878,,6.0348,,0.0661,,10.7255,,8.8985,,37.8337,,0.336162,,3.5714,,2.3539,,2.745,,84.8298,,1059.6759,553.5013,,
1201.9788,,6.125,,0.0306477,,0.2069,,0.218576,,103.6622,99.8006,,0.9021,99.8006,79.8846,,99.8006,,12.7593,,6.0821,,0.0689,,10.3553,,8.573,,37.8337,,0.329038,,3.5523,,2.3562,,2.7679,,84.9702,,1062.4734,557.29,,
1202.1312,,6.125,,0.030203,,0.2059,,0.215997,,103.5884,97.5932,,0.9029,97.5932,82.1174,,97.5932,,12.8638,,6.1011,,0.0688,,10.3572,,8.5608,,37.8337,,0.322795,,3.5008,,2.3578,,2.839,,84.8433,,1059.7242,554.3947,,
1202.2836,,6.125,,0.0297954,,0.2068,,0.206831,,103.5893,93.4799,,0.9031,93.4799,80.9529,,93.4799,,13.2187,,6.105,,0.0662,,10.5037,,8.7248,,37.8337,,0.324555,,3.4516,,2.3563,,2.9186,,84.7337,,1053.1022,551.3105,,
1202.436,,6.125,,0.0297261,,0.2084,,0.196805,,103.6214,89.3069,,0.9013,89.3069,77.2319,,89.3069,,13.1577,,6.0642,,0.0642,,10.506,,8.7743,,37.8337,,0.326515,,3.4409,,2.3536,,2.9353,,84.6731,,1049.4873,552.2591,,
1202.5884,,6.125,,0.0297754,,0.2077,,0.19075,,103.8052,87.8476,,0.8984,87.8476,73.9724,,87.8476,,12.7394,,6.0004,,0.0643,,10.2828,,8.5636,,37.8337,,0.324745,,3.4662,,2.3547,,2.9358,,84.5154,,1050.2759,553.948,,
1202.7408,,6.125,,0.0298477,,0.204,,0.189302,,103.9026,91.4009,,0.8976,91.4009,73.442,,91.4009,,12.2783,,5.9834,,0.0659,,10.0831,,8.3371,,37.8337,,0.322924,,3.4961,,2.3612,,3.0253,,84.3587,,1050.6869,555.3087,,
1202.8932,,6.125,,0.0299292,,0.2018,,0.185533,,103.9491,96.5643,,0.8984,96.5643,74.0076,,96.5643,,12.2749,,6.0008,,0.0664,,10.0333,,8.2961,,37.8337,,0.321546,,3.517,,2.3649,,3.1883,,84.3125,,1047.3103,557.0114,,
1203.0456,,6.125,,0.0298708,,0.2037,,0.1755,,103.9791,99.5959,,0.8992,99.5959,74.1724,,99.5959,,12.5499,,6.0181,,0.0657,,10.1056,,8.3996,,37.8337,,0.323785,,3.5372,,2.3617,,3.2882,,84.2202,,1048.9854,558.0441,,
1203.198,,6.125,,0.029903,,0.2052,,0.165788,,103.826,100.9354,,0.8992,100.9354,74.4618,,100.9354,,12.5984,,6.0181,,0.0648,,10.2542,,8.5339,,37.8337,,0.328293,,3.554,,2.359,,3.2857,,83.8606,,1059.3892,558.1351,,
1203.3504,,6.125,,0.0300954,,0.2044,,0.161393,,103.634,101.2636,,0.8983,101.2636,74.7955,,101.2636,,12.8833,,5.9979,,0.0636,,10.491,,8.7073,,37.8337,,0.3318,,3.5594,,2.3604,,3.26,,83.1577,,1068.6913,558.7141,,
1203.5028,,6.125,,0.0302568,,0.2045,,0.157767,,103.4087,100.6945,,0.8974,100.6945,76.614,,100.6945,,13.4174,,5.9775,,0.0597,,10.7474,,8.8841,,37.8337,,0.333131,,3.5359,,2.3602,,3.2241,,82.249,,1072.8577,558.6162,,
1203.6552,,6.125,,0.0302432,,0.2087,,0.147866,,103.2092,98.1582,,0.898,98.1582,77.5844,,98.1582,,13.4121,,5.9919,,0.0515,,10.7753,,8.8824,,37.8337,,0.340185,,3.4769,,2.3532,,3.1086,,81.4827,,1071.6707,556.4393,,
1203.8076,,6.125,,0.0304784,,0.2132,,0.135465,,103.2243,95.3532,,0.9,95.3532,77.2342,,95.3532,,12.943,,6.0355,,0.0424,,10.4489,,8.6252,,37.8337,,0.346799,,3.4013,,2.3454,,2.9399,,80.9231,,1062.3202,555.3997,,
1203.96,,6.125,,0.0307492,,0.2152,,0.125443,,103.3283,93.9653,,0.901,93.9653,76.827,,93.9653,,12.3374,,6.0586,,0.0347,,10.0416,,8.3064,,37.8337,,0.349185,,3.3256,,2.342,,2.8282,,80.2356,,1050.597,556.4669,,
1204.1124,,6.125,,0.0308015,,0.2159,,0.117788,,103.4066,92.8754,,0.9007,92.8754,76.7634,,92.8754,,12.13,,6.0526,,0.0289,,9.9539,,8.2105,,37.8337,,0.348646,,3.2591,,2.3408,,2.7844,,79.3741,,1047.3944,555.8809,,
1204.2648,,6.125,,0.0308477,,0.217,,0.112668,,103.3048,91.2833,,0.9003,91.2833,76.5967,,91.2833,,12.8436,,6.0412,,0.0246,,10.3372,,8.4835,,37.8337,,0.344947,,3.2014,,2.3388,,2.7529,,78.6241,,1054.4976,553.606,,
1204.4172,,6.125,,0.0309277,,0.2192,,0.10994,,103.1718,89.873,,0.9,89.873,75.3776,,89.873,,13.7823,,6.0352,,0.0217,,10.9377,,8.9185,,37.8337,,0.332565,,3.1524,,2.3352,,2.7016,,78.1241,,1062.6829,554.1368,,
1204.5696,,6.125,,0.0305046,,0.2224,,0.105923,,103.3772,89.4663,,0.9003,89.4663,74.5849,,89.4663,,14.0918,,6.0412,,0.021,,11.0787,,8.9874,,37.8337,,0.314309,,3.1232,,2.3297,,2.6043,,77.9202,,1064.2739,560.2982,,
1204.722,,6.125,,0.0295462,,0.2245,,0.099548,,103.5715,89.9617,,0.9005,89.9617,74.3323,,89.9617,,13.2658,,6.0469,,0.0229,,10.6201,,8.6402,,37.8337,,0.308185,,3.1246,,2.3261,,2.4736,,78.1693,,1058.8101,566.9133,,
1204.8744,,6.125,,0.0290954,,0.221,,0.100053,,103.565,91.2432,,0.9003,91.2432,74.2153,,91.2432,,12.3341,,6.0412,,0.0284,,10.2768,,8.4118,,37.8337,,0.321007,,3.1635,,2.3321,,2.4596,,78.9519,,1052.1813,566.7947,,
1205.0268,,6.125,,0.0296723,,0.2138,,0.112145,,103.6735,91.8167,,0.8997,91.8167,74.2108,,91.8167,,13.1109,,6.0295,,0.0341,,10.5816,,8.6618,,37.8337,,0.332181,,3.2207,,2.3444,,2.6164,,80.1856,,1050.178,563.425,,
1205.1792,,6.125,,0.0303091,,0.2109,,0.128149,,103.8271,91.205,,0.8995,91.205,74.518,,91.205,,14.467,,6.0238,,0.0364,,11.1634,,9.1159,,37.8337,,0.321481,,3.2607,,2.3493,,2.7522,,81.7038,,1050.5267,564.0524,,
1205.3316,,6.125,,0.0300231,,0.2169,,0.138492,,104.2175,91.0519,,0.9003,91.0519,74.4612,,91.0519,,14.4109,,6.0408,,0.0376,,11.2475,,9.1783,,37.8337,,0.303918,,3.2715,,2.3391,,2.6747,,83.1577,,1050.9597,565.1968,,
1205.484,,6.125,,0.0294,,0.2281,,0.140421,,105.1938,92.9693,,0.9016,92.9693,73.5646,,92.9693,,13.5346,,6.0702,,0.0407,,10.8216,,8.8227,,37.8337,,0.297928,,3.2672,,2.32,,2.4306,,84.3596,,1053.5696,563.8015,,
1205.6364,,6.125,,0.0291708,,0.2377,,0.135642,,106.0389,95.4079,,0.902,95.4079,73.2056,,95.4079,,12.8706,,6.0812,,0.0446,,10.2776,,8.3723,,37.8337,,0.312197,,3.268,,2.3035,,2.1989,,85.4067,,1057.6796,563.6898,,
1205.7888,,6.125,,0.0295739,,0.2397,,0.130157,,106.0185,94.6775,,0.9023,94.6775,74.302,,94.6775,,12.1176,,6.0872,,0.0468,,9.9415,,8.1155,,37.8337,,0.332905,,3.2827,,2.3001,,2.1454,,86.3135,,1061.1689,566.865,,
1205.9412,,6.125,,0.0301538,,0.2326,,0.130579,,105.4582,91.6228,,0.9026,91.6228,75.856,,91.6228,,12.3942,,6.0929,,0.0471,,10.0708,,8.2312,,37.8337,,0.342557,,3.3108,,2.3122,,2.3235,,87.0779,,1062.5781,569.9767,,
1206.0936,,6.125,,0.0304477,,0.2206,,0.138792,,104.6581,88.325,,0.9028,88.325,76.9252,,88.325,,13.7009,,6.0986,,0.0464,,10.5747,,8.6637,,37.8337,,0.3381,,3.343,,2.3327,,2.6242,,87.6586,,1060.9319,567.7997,,
1206.246,,6.125,,0.0303322,,0.211,,0.148021,,103.9554,87.0291,,0.9038,87.0291,76.4545,,87.0291,,14.0257,,6.1217,,0.0451,,10.8786,,8.9667,,37.8337,,0.320216,,3.3702,,2.3492,,2.8233,,87.9837,,1060.9319,564.2205,,
1206.3984,,6.125,,0.0297201,,0.2085,,0.150492,,103.9041,89.0458,,0.9046,89.0458,76.094,,89.0458,,13.3355,,6.1394,,0.0439,,10.5902,,8.772,,37.8337,,0.306631,,3.3946,,2.3535,,2.8356,,88.3115,,1062.8014,565.4132,,
1206.5508,,6.125,,0.0293,,0.2111,,0.148414,,104.2213,93.3112,,0.9038,93.3112,76.6184,,93.3112,,12.5519,,6.1217,,0.044,,10.0949,,8.3695,,37.8337,,0.304251,,3.4302,,2.349,,2.8108,,88.8433,,1062.0762,567.2345,,
1206.7032,,6.125,,0.0291754,,0.2139,,0.1483,,104.2582,96.9439,,0.9031,96.9439,77.1544,,96.9439,,12.0082,,6.1043,,0.0446,,9.8063,,8.1131,,37.8337,,0.303911,,3.4786,,2.3441,,2.8316,,89.3769,,1060.0522,567.9818,,
1206.8556,,6.125,,0.0289015,,0.2123,,0.15545,,103.7896,96.9937,,0.9044,96.9937,77.3603,,96.9937,,12.1118,,6.133,,0.0463,,9.8865,,8.1582,,37.8337,,0.29954,,3.5171,,2.347,,2.9156,,89.626,,1059.6759,569.7396,,
1207.008,,6.125,,0.0283261,,0.205,,0.16893,,102.722,94.2332,,0.9072,94.2332,77.2773,,94.2332,,12.9512,,6.1968,,0.0503,,10.339,,8.5251,,37.8337,,0.294345,,3.5186,,2.3595,,3.0635,,89.5635,,1062.4319,570.1588,,
1207.1604,,6.125,,0.0274508,,0.1977,,0.177636,,101.6703,91.8694,,0.9107,91.8694,77.0109,,91.8694,,13.6437,,6.2769,,0.0531,,10.8939,,9.0056,,37.8337,,0.300721,,3.4687,,2.3719,,3.2112,,89.1279,,1062.9338,571.1638,,
1207.3128,,6.125,,0.026917,,0.1962,,0.172876,,101.0679,92.1304,,0.9144,92.1304,76.9049,,92.1304,,13.9728,,6.3585,,0.051,,11.1835,,9.2898,,37.8337,,0.316841,,3.3834,,2.3745,,3.2489,,88.1884,,1060.4299,573.0402,,
1207.4652,,6.125,,0.0274739,,0.2014,,0.157645,,100.9085,93.8719,,0.9151,93.8719,77.6956,,93.8719,,14.0697,,6.3755,,0.0461,,11.1778,,9.3108,,37.8337,,0.327381,,3.3024,,2.3656,,3.1249,,87.0144,,1059.2073,572.5245,,
1207.6176,,6.125,,0.0284538,,0.209,,0.144108,,101.2582,94.1503,,0.9133,94.1503,78.9443,,94.1503,,13.39,,6.3347,,0.0437,,10.7107,,8.9214,,37.8337,,0.327948,,3.2595,,2.3526,,2.8706,,86.0298,,1055.0282,571.3169,,
1207.77,,6.125,,0.028483,,0.2128,,0.142779,,101.206,92.5241,,0.9135,92.5241,79.1717,,92.5241,,11.9007,,6.34,,0.0473,,9.8973,,8.2614,,37.8337,,0.328819,,3.2749,,2.3461,,2.6317,,85.451,,1054.4215,570.3752,,
1207.9224,,6.125,,0.0276185,,0.2098,,0.152072,,100.1223,90.9932,,0.9164,90.9932,76.9604,,90.9932,,11.2269,,6.4045,,0.0546,,9.6486,,8.0696,,37.8337,,0.333016,,3.3357,,2.3512,,2.6725,,85.25,,1061.4545,570.2842,,
1208.0748,,6.125,,0.0270754,,0.2026,,0.161647,,97.9609,88.7267,,0.9179,88.7267,74.4417,,88.7267,,12.4917,,6.4385,,0.0609,,10.2501,,8.5745,,37.8337,,0.328012,,3.395,,2.3636,,2.9811,,85.126,,1065.949,570.7309,,
1208.2272,,6.125,,0.0265799,,0.1967,,0.162589,,94.1845,84.6747,,0.9187,84.6747,71.9184,,84.6747,,13.9911,,6.4555,,0.0622,,11.1271,,9.3667,,37.8337,,0.306438,,3.4056,,2.3738,,3.2388,,84.9058,,1064.9438,572.0778,,
1208.3796,,6.125,,0.0257201,,0.1961,,0.15306,,90.1414,82.9359,,0.9195,82.9359,69.5955,,82.9359,,14.4482,,6.4736,,0.0567,,11.907,,10.0916,,37.8337,,0.281215,,3.354,,2.3746,,3.2273,,84.549,,1059.2705,573.3752,,
1208.532,,6.125,,0.025397,,0.2013,,0.137114,,88.8181,85.6548,,0.9184,85.6548,69.82,,85.6548,,15.7976,,6.4499,,0.0473,,12.7996,,10.7759,,37.8337,,0.268694,,3.2689,,2.3657,,3.0734,,84.3376,,1054.1914,571.2961,,
1208.6844,,6.125,,0.0257754,,0.209,,0.122123,,90.0413,90.7552,,0.9164,90.7552,73.2582,,90.7552,,17.53,,6.4042,,0.039,,13.3295,,11.0819,,37.8337,,0.268407,,3.1892,,2.3526,,2.9048,,84.2739,,1056.3187,568.1141,,
1208.8368,,6.125,,0.0262754,,0.2139,,0.117949,,92.9294,95.4938,,0.9146,95.4938,79.3683,,95.4938,,16.0227,,6.3634,,0.0363,,12.5328,,10.3892,,37.8337,,0.278931,,3.1439,,2.3443,,2.7352,,83.9308,,1059.1658,567.4302,,
1208.9892,,6.125,,0.0266754,,0.2114,,0.131708,,96.4117,98.4425,,0.9133,98.4425,83.9103,,98.4425,,13.4464,,6.3351,,0.0405,,11.1331,,9.2586,,37.8828,,0.292878,,3.1541,,2.3486,,2.6309,,84.83,,1057.7705,569.2584,,
1209.1416,,6.125,,0.0272708,,0.2027,,0.155286,,97.8996,100.7311,,0.911,100.7311,84.604,,100.7311,,12.8401,,6.2833,,0.0461,,10.4437,,8.7086,,37.9842,,0.301567,,3.2116,,2.3635,,2.6355,,85.7381,,1055.6211,571.4216,,
1209.294,,6.125,,0.0280307,,0.1927,,0.173107,,97.9573,101.6681,,0.9084,101.6681,82.8696,,101.6681,,12.949,,6.2248,,0.0475,,10.5321,,8.8199,,38.0333,,0.309473,,3.2832,,2.3804,,2.7722,,84.7215,,1056.6055,570.9818,,
1209.4464,,6.125,,0.0287924,,0.1862,,0.176864,,98.1346,101.2748,,0.9067,101.2748,81.3862,,101.2748,,13.6438,,6.1858,,0.0457,,10.8999,,9.151,,38.0333,,0.322363,,3.3485,,2.3917,,3.007,,84.4806,,1059.1934,568.3306,,
1209.5988,,6.125,,0.0298307,,0.186,,0.167735,,98.4024,100.4319,,0.9038,100.4319,82.944,,100.4319,,14.4423,,6.1213,,0.0445,,11.1933,,9.4004,,38.0333,,0.330745,,3.4072,,2.392,,3.2471,,84.9001,,1056.5352,567.4371,,
1209.7512,,6.125,,0.0303292,,0.1899,,0.154479,,98.7263,99.1466,,0.9018,99.1466,84.5566,,99.1466,,14.1358,,6.0756,,0.046,,11.2296,,9.4507,,38.0333,,0.322646,,3.4587,,2.3854,,3.3613,,85.3442,,1054.4147,567.9114,,
1209.9036,,6.125,,0.0298508,,0.1923,,0.144508,,99.1602,98.3657,,0.9018,98.3657,82.6307,,98.3657,,13.9135,,6.0756,,0.0473,,11.1381,,9.4013,,38.0333,,0.306781,,3.4812,,2.3812,,3.357,,86.1096,,1059.738,567.8839,,
1210.056,,6.125,,0.029197,,0.191,,0.137978,,99.6484,97.5669,,0.9021,97.5669,79.4511,,97.5669,,13.9546,,6.0816,,0.0459,,11.1643,,9.449,,38.0333,,0.301558,,3.4591,,2.3834,,3.3831,,86.751,,1066.1586,568.0231,,
1210.2084,,6.125,,0.0290477,,0.1892,,0.12922,,100.2106,95.3964,,0.902,95.3964,79.4272,,95.3964,,13.7351,,6.0812,,0.0422,,10.9986,,9.3432,,38.0333,,0.310095,,3.4056,,2.3864,,3.366,,87.0654,,1068.9353,567.7791,,
1210.3608,,6.125,,0.0293754,,0.1906,,0.116442,,100.8304,92.2049,,0.9023,92.2049,81.7158,,92.2049,,13.0997,,6.0872,,0.037,,10.6062,,9.0521,,38.0333,,0.320424,,3.3404,,2.3841,,3.2943,,86.8144,,1066.1724,568.3374,,
1210.5132,,6.125,,0.0297015,,0.1951,,0.105028,,101.5464,88.3264,,0.9028,88.3264,79.3482,,88.3264,,12.5824,,6.0986,,0.032,,10.4655,,8.973,,38.0333,,0.322407,,3.2736,,2.3764,,3.2297,,86.0634,,1058.9287,570.0677,,
1210.6656,,6.125,,0.0297754,,0.2026,,0.096262,,102.094,85.618,,0.9036,85.618,72.8251,,85.618,,13.11,,6.116,,0.0268,,10.4678,,8.9889,,38.0333,,0.317688,,3.2064,,2.3636,,3.0332,,85.0779,,1051.616,570.3959,,
1210.818,,6.125,,0.0296015,,0.209,,0.092744,,102.3161,86.849,,0.9044,86.849,70.4717,,86.849,,12.8173,,6.1333,,0.022,,10.0854,,8.6709,,38.0333,,0.317301,,3.1562,,2.3525,,2.7388,,84.1241,,1047.3586,569.2584,,
1210.9704,,6.125,,0.0295447,,0.2064,,0.102967,,102.449,90.7599,,0.9046,90.7599,74.9387,,90.7599,,11.4556,,6.139,,0.0224,,9.5886,,8.2612,,38.0333,,0.321445,,3.1631,,2.357,,2.6428,,83.3433,,1045.9495,567.6743,,
1211.1228,,6.125,,0.0297799,,0.1933,,0.126423,,102.4313,93.2917,,0.904,93.2917,80.6958,,93.2917,,12.1072,,6.1248,,0.0317,,9.8069,,8.423,,38.0333,,0.317725,,3.2434,,2.3794,,2.8873,,82.6413,,1049.2571,567.5281,,
1211.2752,,6.125,,0.0296754,,0.1798,,0.145897,,102.3086,93.4299,,0.903,93.4299,80.8208,,93.4299,,13.4368,,6.1041,,0.0456,,10.4573,,9.0158,,38.0333,,0.306029,,3.3507,,2.4025,,3.2466,,81.9673,,1052.7383,569.6211,,
1211.4276,,6.125,,0.0291015,,0.1749,,0.146272,,102.3631,92.8882,,0.9027,92.8882,74.8196,,92.8882,,13.0809,,6.0961,,0.0546,,10.5976,,9.2368,,38.0333,,0.295252,,3.4113,,2.4108,,3.3584,,81.5606,,1053.3959,569.9492,,
1211.58,,6.125,,0.0285216,,0.178,,0.13208,,101.6943,90.813,,0.9023,90.813,67.964,,90.813,,12.3372,,6.0869,,0.0551,,10.2201,,8.9402,,38.0333,,0.288362,,3.4059,,2.4055,,3.2164,,81.7154,,1056.465,567.2207,,
1211.7324,,6.125,,0.0281523,,0.1836,,0.118263,,99.963,87.0999,,0.9023,87.0999,65.3828,,87.0999,,11.7094,,6.0872,,0.0523,,9.8261,,8.6014,,38.0333,,0.284547,,3.387,,2.396,,3.1083,,82.4529,,1055.0973,565.3718,,
1211.8848,,6.125,,0.0280201,,0.1873,,0.113505,,98.8629,85.7231,,0.9018,85.7231,69.9508,,85.7231,,11.7121,,6.0759,,0.0513,,9.9331,,8.6758,,38.0333,,0.29168,,3.3921,,2.3897,,3.1304,,83.4837,,1047.3103,565.5456,,
1212.0372,,6.125,,0.0284985,,0.1879,,0.115155,,98.8398,88.9743,,0.899,88.9743,77.7432,,88.9743,,13.2108,,6.0125,,0.0516,,10.6516,,9.2278,,38.0333,,0.309257,,3.3927,,2.3888,,3.1746,,84.5173,,1043.3466,564.0386,,
1212.1896,,6.125,,0.0293523,,0.1891,,0.108462,,99.7493,90.7611,,0.8969,90.7611,81.5438,,90.7611,,13.9056,,5.9653,,0.048,,11.0261,,9.5145,,38.0333,,0.321046,,3.3463,,2.3867,,3.1081,,85.0673,,1042.8503,560.9821,,
1212.342,,6.125,,0.0296061,,0.1915,,0.08911,,100.6033,87.8245,,0.8991,87.8245,77.4831,,87.8245,,12.4668,,6.0153,,0.0397,,10.2761,,8.9068,,38.0333,,0.313146,,3.2748,,2.3826,,2.9877,,84.8288,,1041.295,558.9237,,
1212.4944,,6.125,,0.0289985,,0.1877,,0.076296,,99.0968,85.39,,0.9023,85.39,70.3736,,85.39,,10.9446,,6.0875,,0.034,,9.4999,,8.2932,,38.0333,,0.293615,,3.2407,,2.3891,,3.193,,84.2183,,1039.5634,559.8309,,
1212.6468,,6.125,,0.0283477,,0.1754,,0.086989,,96.5096,87.2022,,0.903,87.2022,66.9891,,87.2022,,11.5537,,6.1018,,0.0359,,10.2374,,8.9388,,38.0333,,0.277693,,3.2633,,2.41,,3.7451,,83.6865,,1036.4309,561.3585,,
1212.7992,,6.125,,0.0282231,,0.1637,,0.115878,,95.2512,90.4239,,0.902,90.4239,69.7413,,90.4239,,15.2215,,6.0812,,0.0424,,11.8278,,10.2591,,38.0333,,0.275466,,3.3052,,2.43,,4.0054,,83.451,,1034.9723,560.1659,,
1212.9516,,6.125,,0.0285985,,0.1621,,0.142535,,95.3531,91.0713,,0.901,91.0713,75.7847,,91.0713,,16.7989,,6.0586,,0.0486,,12.1418,,10.5246,,38.0333,,0.286994,,3.339,,2.4329,,3.6696,,83.5779,,1037.1355,559.9494,,
1213.104,,6.125,,0.029103,,0.169,,0.155759,,97.8775,90.4684,,0.9002,90.4684,79.3514,,90.4684,,13.3385,,6.0408,,0.054,,11.1196,,9.719,,38.0333,,0.301648,,3.3635,,2.4211,,3.1888,,83.875,,1042.3276,561.6729,,
1213.2564,,6.125,,0.0293492,,0.1824,,0.149738,,102.1356,91.9527,,0.9003,91.9527,78.1089,,91.9527,,11.8377,,6.0412,,0.0562,,10.2066,,8.9362,,38.0333,,0.314194,,3.3645,,2.3981,,2.9517,,84.3568,,1048.8586,563.1246,,
1213.4088,,6.125,,0.0294261,,0.1988,,0.130171,,103.8767,93.0931,,0.9007,93.0931,74.3207,,93.0931,,12.178,,6.0526,,0.0524,,9.8352,,8.5679,,38.0333,,0.322652,,3.3267,,2.37,,2.6661,,85.1875,,1050.429,565.0644,,
1213.5612,,6.125,,0.0294739,,0.208,,0.117564,,102.2074,91.3801,,0.901,91.3801,71.687,,91.3801,,10.7401,,6.0586,,0.0463,,9.2115,,8.034,,38.0333,,0.325758,,3.2764,,2.3543,,2.4131,,86.1567,,1047.7777,566.6624,,
1213.7136,,6.125,,0.0296492,,0.2022,,0.12549,,99.0315,88.3887,,0.901,88.3887,71.9388,,88.3887,,10.3106,,6.0582,,0.046,,8.9737,,7.8487,,38.0333,,0.323957,,3.2695,,2.3642,,2.5272,,86.924,,1045.6559,566.5369,,
1213.866,,6.125,,0.0299015,,0.1883,,0.144144,,97.7713,88.1659,,0.9005,88.1659,72.6383,,88.1659,,12.1637,,6.0472,,0.0519,,9.9079,,8.6454,,38.0333,,0.315726,,3.3108,,2.3881,,2.9761,,87.2519,,1044.6025,565.4064,,
1214.0184,,6.125,,0.0298277,,0.1797,,0.155777,,98.3417,90.1923,,0.8989,90.1923,73.3683,,90.1923,,13.6124,,6.0121,,0.0568,,11.0752,,9.659,,38.0333,,0.303182,,3.3508,,2.4027,,3.3779,,87.1875,,1044.972,565.4904,,
1214.1708,,6.125,,0.0293246,,0.1793,,0.159375,,97.9142,91.7999,,0.8989,91.7999,75.0,,91.7999,,13.6141,,6.0117,,0.0557,,11.1755,,9.7458,,38.0333,,0.300977,,3.3509,,2.4033,,3.4744,,86.9692,,1046.3121,568.2465,,
