DEPTH,ADTEMP:1,ADTEMP:2,ADTEMP:3,ARH16P:1,ARH16P:2,ARH16P:3,ARH32P:1,ARH32P:2,ARH32P:3,ARH48P:1,ARH48P:2,ARH48P:3,DGRCC:1,DGRCC:2,DGRCC:3,DGRCC:4,GBCGC:1,GBCGC:2,GBCGC:3,R09P:1,R09P:2,R09P:3,R15P:1,R15P:2,R15P:3,R27P:1,R27P:2,R27P:3,R39P:1,R39P:2,R39P:3,TVD:1,TVD:2,TVD:3,TVD:4
429.9204,29.9072,,,,,,,,,,,,77.3399,77.2604,,,,,,10.0719,10.2096,10.2096,17.3253,17.7054,17.7054,20.4683,20.6712,20.6712,22.5243,22.6296,22.6296,428.3924,428.4009,,
430.0728,29.9072,,,,,,,,,,,,85.7947,83.8999,,,,,,16.8529,16.3269,16.3269,35.6771,33.9786,33.9786,32.8755,31.7081,31.7081,32.1712,31.2207,31.2207,428.5423,428.5456,,
430.2252,29.9072,,,,,,,,,,,,83.4147,84.16,,,,,,15.9791,15.5836,15.5836,32.1396,31.3205,31.3205,28.7233,28.4082,28.4082,27.8729,27.8116,27.8116,428.6885,428.6906,,
430.3776,29.9072,,,,,,,,,,,,81.191,81.4651,,,,,,9.1481,9.3866,9.3866,15.8091,16.3665,16.3665,19.5557,19.9116,19.9116,21.7303,21.9941,21.9941,428.8275,428.8164,,
430.53,29.9072,,,,,,,,,,,,76.2291,76.3627,,,,,,10.0011,10.0038,10.0038,17.9601,18.0493,18.0493,22.4466,22.4334,22.4334,24.4048,24.3747,24.3747,428.9777,428.9829,,
430.6824,29.9072,,,,,,,,,,,,72.7291,72.6272,,,,,,10.6698,10.5665,10.5665,20.6925,20.3718,20.3718,23.2559,23.0348,23.0348,25.0185,24.8239,24.8239,429.1299,429.1304,,
430.8348,29.9072,,,,,,,,,,,,70.452,70.8658,,,,,,9.0848,9.1443,9.1443,17.6024,17.813,17.813,19.9577,20.2242,20.2242,22.1196,22.3495,22.3495,429.2815,429.2882,,
430.9872,29.9072,,,,,,,,,,,,70.8354,70.6751,,,,,,8.5591,8.5258,8.5258,19.5435,19.6886,19.6886,23.6827,23.8516,23.8516,24.9309,24.9614,24.9614,429.42,429.4187,,
431.1396,29.9072,,,,,,,,,,,,68.3263,68.7478,,,,,,8.4556,8.4782,8.4782,24.6372,24.528,24.528,30.0579,29.9338,29.9338,28.5759,28.5195,28.5195,429.5724,429.5717,,
431.292,29.9072,,,,,,,,,,,,72.4614,73.0466,,,,,,8.8811,8.8538,8.8538,26.7787,26.5527,26.5527,33.84,33.6049,33.6049,30.8128,30.5842,30.5842,429.7206,429.718,,
431.4444,29.9072,,,,,,,,,,,,78.3068,77.8514,,,,,,9.0963,9.2,9.2,26.4205,27.157,27.157,35.5548,36.1848,36.1848,31.6843,31.9765,31.9765,429.8658,429.8673,,
431.5968,29.9072,,,,,,,,,,,,72.7305,73.0101,,,,,,11.8169,11.3469,11.3469,43.6103,40.1974,40.1974,54.0688,49.8692,49.8692,41.215,39.119,39.119,430.0143,430.0242,,
431.7492,29.9072,,,,,,,,,,,,72.6364,72.2551,,,,,,8.5709,8.8465,8.8465,22.4915,24.3463,24.3463,27.7517,30.6009,30.6009,27.7381,29.457,29.457,430.1934,430.1973,,
431.9016,29.9072,,,,,,,,,,,,73.2419,72.9746,,,,,,12.3003,13.0159,13.0159,196.9671,300.4142,300.4142,80.3636,94.9795,94.9795,49.2114,49.6885,49.6885,430.3212,430.3175,,
432.054,29.9072,,,,,,,,,,,,73.6026,73.7184,,,,,,21.6794,21.3267,21.3267,756.7346,751.8956,751.8956,168.4826,167.7901,167.7901,58.6962,58.6646,58.6646,430.4415,430.4417,,
432.2064,29.9072,,,,,,,,,,,,79.8906,78.0336,,,,,,13.0348,13.5126,13.5126,26.1822,27.7833,27.7833,30.9037,31.946,31.946,31.4778,31.9788,31.9788,430.6012,430.599,,
432.3588,29.9072,,,,,,,,,,,,71.1412,71.1281,,,,,,14.2146,14.1587,14.1587,25.1928,25.2772,25.2772,31.5237,31.4548,31.4548,30.6593,30.7114,30.7114,430.7498,430.7535,,
432.5112,29.9072,,,,,,,,,,,,62.2529,62.5504,,,,,,14.5399,14.5395,14.5395,27.9879,27.7583,27.7583,31.6179,31.661,31.661,31.2259,31.0412,31.0412,430.9159,430.9309,,
432.6636,29.9072,,,,,,,,,,,,66.2574,65.6994,,,,,,13.5666,13.3906,13.3906,26.3112,25.8635,25.8635,27.743,27.6421,27.6421,28.4038,28.344,28.344,431.109,431.1142,,
432.816,29.9072,,,,,,,,,,,,73.7289,73.2211,,,,,,11.1143,11.5108,11.5108,20.8903,22.3503,22.3503,24.8269,26.3428,26.3428,26.6378,27.8431,27.8431,431.19,431.2124,,
432.9684,29.9072,,,,,,,,,,,,82.9952,82.147,,,,,,18.0776,17.8127,17.8127,49.3913,48.2273,48.2273,53.7309,52.4078,52.4078,44.9487,44.0835,44.0835,431.3412,431.3414,,
433.1208,29.9072,,,,,,,,,,,,76.6351,77.3667,,,,,,17.1897,17.2115,17.2115,45.3031,45.6278,45.6278,47.1457,47.6014,47.6014,40.7121,41.0071,41.0071,431.4864,431.4844,,
433.2732,29.9072,,,,,,,,,,,,68.5183,69.2004,,,,,,14.4032,14.4476,14.4476,32.1687,32.4664,32.4664,36.6768,36.7686,36.7686,35.2357,35.2432,35.2432,431.6388,431.6368,,
433.4256,29.9072,,,,,,,,,,,,72.1247,71.7734,,,,,,13.0896,13.0429,13.0429,25.2664,25.2078,25.2078,30.3064,30.2809,30.2809,30.4518,30.4823,30.4823,431.7816,431.7819,,
433.578,29.9072,,,,,,,,,,,,65.0321,65.8959,,,,,,11.7504,11.8929,11.8929,22.377,22.7758,22.7758,27.1639,27.5569,27.5569,28.8054,29.0653,29.0653,431.9337,431.9342,,
433.7304,30.0432,,,,,,,,,,,,70.9158,70.8864,,,,,,13.4887,13.351,13.351,28.2852,27.8734,27.8734,32.7913,32.3395,32.3395,32.826,32.4457,32.4457,432.077,432.0738,,
433.8828,30.027,,,,,,,,,,,,72.953,73.1518,,,,,,12.6157,12.695,12.695,26.2861,26.4989,26.4989,30.2895,30.5676,30.5676,30.352,30.5329,30.5329,432.2297,432.2297,,
434.0352,30.4341,,,,,,,,,,,,70.5864,70.796,,,,,,12.2037,12.2379,12.2379,25.1873,25.2812,25.2812,30.3339,30.4353,30.4353,30.6798,30.7319,30.7319,432.3729,432.37,,
434.1876,30.5176,,,,,,,,,,,,70.5471,69.7354,,,,,,12.7497,12.629,12.629,26.4411,26.1884,26.1884,32.1638,31.8921,31.8921,31.4475,31.294,31.294,432.5206,432.523,,
434.34,30.5176,,,,,,,,,,,,66.9608,67.6397,,,,,,11.8949,11.9295,11.9295,24.454,24.4672,24.4672,29.9344,29.9359,29.9359,29.9622,29.9507,29.9507,432.6667,432.667,,
434.4924,30.5176,,,,,,,,,,,,83.3746,82.8411,,,,,,11.3671,11.4633,11.4633,22.3496,22.7767,22.7767,27.7452,28.201,28.201,28.4839,28.8915,28.8915,432.8159,432.8185,,
434.6448,30.5176,,,,,,,,,,,,85.4318,85.2764,,,,,,12.7349,12.8196,12.8196,28.5195,28.7968,28.7968,34.8446,35.0514,35.0514,33.8407,33.9617,33.9617,432.9591,432.9584,,
434.7972,30.5176,,,,,,,,,,,,90.6188,88.4883,,,,,,13.2985,13.3236,13.3236,29.4162,29.6897,29.6897,35.2375,35.7466,35.7466,35.3955,35.3964,35.3964,433.1098,433.1104,,
434.9496,30.5176,,,,,,,,,,,,79.6132,80.394,,,,,,11.0122,11.067,11.067,22.3639,22.5802,22.5802,27.7056,27.9781,27.9781,29.3265,29.6226,29.6226,433.2557,433.2556,,
435.102,30.5176,,,,,,,,,,,,82.5568,81.9858,,,,,,9.9634,10.0358,10.0358,20.4659,20.8443,20.8443,26.1842,26.7302,26.7302,29.1873,29.2144,29.2144,433.4074,433.4053,,
435.2544,30.5176,,,,,,,,,,,,77.0022,76.9316,,,,,,11.2689,11.2446,11.2446,27.3861,27.0736,27.0736,34.5541,34.0386,34.0386,34.2446,33.8963,33.8963,433.549,433.5492,,
435.4068,30.5176,,,,,,,,,,,,75.3338,75.5161,,,,,,12.6696,12.5169,12.5169,29.8607,29.7713,29.7713,35.0087,35.0159,35.0159,35.1851,35.1583,35.1583,433.6983,433.6961,,
435.5592,30.5176,,,,,,,,,,,,72.9396,73.2661,,,,,,10.9294,10.9903,10.9903,23.5828,23.8253,23.8253,29.0589,29.3266,29.3266,29.9344,30.153,30.153,433.846,433.8469,,
435.7116,30.5176,,,,,,,,,,,,70.3884,71.1984,,,,,,10.6172,10.6489,10.6489,22.5575,22.5976,22.5976,28.9725,29.0085,29.0085,29.6303,29.6999,29.6999,433.9915,433.9919,,
435.864,30.5176,,,,,,,,,,,,75.0276,75.4419,,,,,,12.0906,12.2631,12.2631,27.8587,28.8322,28.8322,33.6492,34.1532,34.1532,32.4883,32.9799,32.9799,434.1387,434.1382,,
436.0164,30.5176,,,,,,,,,,,,83.5042,82.1811,,,,,,24.1951,24.4151,24.4151,494.5589,538.8431,538.8431,69.6331,69.7806,69.7806,53.1452,51.7798,51.7798,434.2884,434.2897,,
436.1688,30.5176,,,,,,,,,,,,81.655,81.5906,,,,,,20.6825,20.9919,20.9919,209.2835,265.9344,265.9344,41.7762,44.7953,44.7953,32.4835,34.1401,34.1401,434.432,434.4303,,
436.3212,30.5176,,,,,,,,,,,,75.9834,77.304,,,,,,9.9942,10.3953,10.3953,14.8209,15.1735,15.1735,18.3356,18.7436,18.7436,20.8165,21.1074,21.1074,434.5787,434.5708,,
436.4736,30.5176,,,,,,,,,,,,81.1483,80.424,,,,,,11.1292,11.5796,11.5796,15.14,16.0957,16.0957,18.5539,19.3627,19.3627,21.499,22.1849,22.1849,434.7272,434.7295,,
436.626,30.5176,,,,,,,,,,,,77.9401,78.0219,,,,,,24.1237,24.9705,24.9705,44.0638,46.0736,46.0736,34.2048,34.4666,34.4666,34.7127,34.7229,34.7229,434.8766,434.8809,,
436.7784,30.5176,,,,,,,,,,,,80.0729,79.2751,,,,,,28.2539,27.8239,27.8239,47.4279,46.759,46.759,32.5426,32.2796,32.2796,31.5444,31.3712,31.3712,435.0257,435.0282,,
436.9308,30.5176,,,,,,,,,,,,78.276,78.9697,,,,,,10.0065,11.0887,11.0887,14.4406,15.8026,15.8026,16.463,17.4275,17.4275,19.077,19.8207,19.8207,435.1672,435.1689,,
437.0832,30.5176,,,,,,,,,,,,76.5294,77.3964,,,,,,15.7322,15.3194,15.3194,21.131,20.5662,20.5662,25.3622,24.3943,24.3943,26.5297,25.773,25.773,435.3119,435.3131,,
437.2356,30.5176,,,,,,,,,,,,79.0377,78.9365,,,,,,16.7098,16.6624,16.6624,23.0828,23.0505,23.0505,24.1422,24.2761,24.2761,25.8371,25.9226,25.9226,435.459,435.446,,
437.388,30.5176,,,,,,,,,,,,78.5235,80.2645,,,,,,13.6735,13.9538,13.9538,18.3112,19.2575,19.2575,20.1757,20.5532,20.5532,22.1541,22.4652,22.4652,435.6077,435.6061,,
437.5404,30.5176,,,,,,,,,,,,78.8039,78.2311,,,,,,18.5982,18.1108,18.1108,27.5425,26.4185,26.4185,26.0095,25.4186,25.4186,26.097,25.6498,25.6498,435.7596,435.7623,,
437.6928,30.5176,,,,,,,,,,,,85.1325,84.2342,,,,,,17.8059,17.7597,17.7597,25.6027,25.6181,25.6181,25.638,25.9064,25.9064,26.8478,26.6129,26.6129,435.9078,435.9142,,
437.8452,30.5176,,,,,,,,,,,,70.763,71.0808,,,,,,10.682,10.8063,10.8063,16.7267,16.9465,16.9465,18.8434,19.0067,19.0067,20.7138,20.8804,20.8804,436.049,436.0455,,
437.9976,30.5176,,,,,,,,,,,,66.5787,67.2801,,,,,,9.9567,10.029,10.029,15.6444,16.0421,16.0421,19.105,19.4764,19.4764,20.7764,21.0425,21.0425,436.1914,436.1867,,
438.15,30.5176,,,,,,,,,,,,76.1098,75.5691,,,,,,12.0288,11.9087,11.9087,25.2118,24.8711,24.8711,28.0691,27.6622,27.6622,26.8396,26.6249,26.6249,436.3477,436.3495,,
438.3024,30.5176,,,,,,,,,,,,70.6477,71.735,,,,,,13.2109,13.7541,13.7541,34.8878,39.0652,39.0652,34.1755,36.8782,36.8782,31.0344,32.0558,32.0558,436.4825,436.4828,,
438.4548,30.5176,,,,,,,,,,,,73.2693,72.8866,,,,,,25.192,24.0168,24.0168,131.9148,127.2246,127.2246,71.5566,68.3187,68.3187,44.4219,42.8558,42.8558,436.6334,436.6367,,
438.6072,30.5176,,,,,,,,,,,,68.7367,70.0964,,,,,,13.4696,14.3812,14.3812,28.6297,38.4186,38.4186,27.0376,30.2523,30.2523,23.6243,24.9629,24.9629,436.7879,436.7895,,
438.7596,30.5176,,,,,,,,,,,,76.1267,76.4166,,,,,,8.412,8.6959,8.6959,14.9255,15.7546,15.7546,18.983,19.6875,19.6875,19.7999,20.2174,20.2174,436.9375,436.9428,,
438.912,30.5176,,,,,,,,,,,,84.2691,81.821,,,,,,10.3213,10.2891,10.2891,23.5491,23.6025,23.6025,28.4142,28.1549,28.1549,26.1968,25.9643,25.9643,437.0712,437.0736,,
439.0644,30.5176,,,,,,,,,,,,69.4267,70.3172,,,,,,11.9838,11.8372,11.8372,31.2909,30.631,30.631,31.6943,31.2469,31.2469,27.4397,27.1214,27.1214,437.2266,437.2268,,
439.2168,30.5176,,,,,,,,,,,,73.3164,73.2148,,,,,,10.5382,10.6159,10.6159,23.0126,23.3795,23.3795,24.271,24.4759,24.4759,22.0225,22.1533,22.1533,437.3698,437.3694,,
439.3692,30.5176,,,,,,,,,,,,80.3029,80.4956,,,,,,10.3326,10.9272,10.9272,20.9501,22.6029,22.6029,21.9476,22.9657,22.9657,19.9996,20.6068,20.6068,437.5213,437.5209,,
439.5216,30.5176,,,,,,,,,,,,88.4765,88.3764,,,,,,18.682,17.9468,17.9468,42.7423,39.9977,39.9977,33.6835,31.9683,31.9683,26.1347,25.2567,25.2567,437.6661,437.6704,,
439.674,30.5176,,,,,,,,,,,,95.8489,96.1263,,,,,,10.6106,10.7946,10.7946,16.8196,17.4832,17.4832,15.8937,16.3487,16.3487,15.9106,16.1797,16.1797,437.8162,437.8194,,
439.8264,30.5176,,,,,,,,,,,,98.0699,97.4782,,,,,,7.9484,8.0417,8.0417,10.7587,10.9389,10.9389,12.4486,12.5681,12.5681,14.0893,14.1765,14.1765,437.9559,437.9565,,
439.9788,30.5176,,,,,,,,,,,,93.7748,93.8805,,,,,,8.55,8.6104,8.6104,11.0356,11.0936,11.0936,13.0284,13.0656,13.0656,15.0801,15.1422,15.1422,438.106,438.1048,,
440.1312,30.5176,,,,,,,,,,,,94.7387,95.0584,,,,,,9.54,9.4588,9.4588,12.01,11.9221,11.9221,13.5645,13.4902,13.4902,16.1706,16.076,16.076,438.249,438.248,,
440.2836,30.5176,,,,,,,,,,,,99.8047,98.6823,,,,,,9.0698,9.1254,9.1254,11.4938,11.5318,11.5318,12.8372,12.8626,12.8626,15.5357,15.5571,15.5571,438.3965,438.3964,,
440.436,30.5176,,,,,,,,,,,,83.8521,84.7388,,,,,,9.0882,9.0463,9.0463,11.4281,11.4621,11.4621,12.6541,12.6882,12.6882,14.9983,15.0117,15.0117,438.5475,438.5474,,
440.5884,30.5176,,,,,,,,,,,,78.4815,79.7913,,,,,,8.9912,9.1403,9.1403,12.6284,12.878,12.878,13.6199,13.8373,13.8373,15.3727,15.5315,15.5315,438.6882,438.6817,,
440.7408,30.5176,,,,,,,,,,,,77.2169,76.5742,,,,,,11.3821,11.306,11.306,18.5275,18.5322,18.5322,18.1833,18.1364,18.1364,18.3439,18.2445,18.2445,438.8343,438.8312,,
440.8932,30.5176,,,,,,,,,,,,73.3386,72.7862,,,,,,11.8208,11.6305,11.6305,22.2438,21.7903,21.7903,20.3053,20.0444,20.0444,18.7936,18.587,18.587,438.9884,438.985,,
441.0456,30.5176,,,,,,,,,,,,73.2267,72.7646,,,,,,10.1637,10.2131,10.2131,19.1472,19.2132,19.2132,18.8929,18.8808,18.8808,17.1028,17.1197,17.1197,439.1267,439.1265,,
441.198,30.5176,,,,,,,,,,,,69.2851,71.3191,,,,,,9.1293,8.9774,8.9774,16.1945,16.0371,16.0371,16.9279,16.7553,16.7553,15.2748,15.1865,15.1865,439.2853,439.285,,
441.3504,30.5448,,,,,,,,,,,,75.5953,75.0086,,,,,,5.6984,5.8778,5.8778,10.0138,10.5569,10.5569,11.6653,12.2722,12.2722,11.7924,12.1882,12.1882,439.4287,439.4407,,
441.5028,31.1279,,,,,,,,,,,,77.3995,77.3235,,,,,,6.732,6.9376,6.9376,20.984,27.4616,27.4616,20.7302,22.217,22.217,17.2528,17.6904,17.6904,439.5755,439.576,,
441.6552,31.1279,,,,,,,,,,,,85.3985,84.8884,,,,,,15.2623,14.7202,14.7202,969.0422,853.8079,853.8079,70.6232,66.2501,66.2501,30.1196,29.1049,29.1049,439.7369,439.7374,,
441.8076,31.1279,,,,,,,,,,,,90.2576,90.9899,,,,,,14.0796,13.9987,13.9987,239.5432,364.8186,364.8186,32.0477,36.0215,36.0215,19.1043,19.8457,19.8457,439.8856,439.8918,,
441.96,31.1279,,,,,,,,,,,,94.8985,95.0432,,,,,,9.4708,9.73,9.73,13.4085,14.635,14.635,14.9451,15.3655,15.3655,13.3766,13.5277,13.5277,440.0166,440.0195,,
442.1124,31.1279,,,,,,,,,,,,100.1629,99.9036,,,,,,12.3585,11.8877,11.8877,13.8734,13.4934,13.4934,15.0526,14.7049,14.7049,13.7263,13.5185,13.5185,440.1443,440.1382,,
442.2648,31.1279,,,,,,,,,,,,101.3995,100.9741,,,,,,7.815,8.0027,8.0027,8.8648,9.0365,9.0365,9.5904,9.7766,9.7766,10.4312,10.5538,10.5538,440.3067,440.3102,,
442.4172,31.1279,,,,,,,,,,,,97.5743,97.5781,,,,,,7.3236,7.3241,7.3241,7.9725,7.9957,7.9957,8.6538,8.6643,8.6643,9.7707,9.7763,9.7763,440.4475,440.4464,,
442.5696,31.1279,,,,,,,,,,,,99.1354,98.7037,,,,,,7.4934,7.4811,7.4811,8.0171,8.0029,8.0029,8.4448,8.4312,8.4312,9.4839,9.468,9.468,440.598,440.5991,,
442.722,31.1279,,,,,,,,,,,,98.8041,99.6025,,,,,,7.3503,7.3503,7.3503,7.8065,7.818,7.818,8.0617,8.0729,8.0729,9.0148,9.0292,9.0292,440.7456,440.7494,,
442.8744,31.1279,,,,,,,,,,,,109.166,107.2017,,,,,,7.707,7.7451,7.7451,8.3402,8.3564,8.3564,8.449,8.4633,8.4633,9.2186,9.2259,9.2259,440.9041,440.9103,,
443.0268,31.1279,,,,,,,,,,,,96.1337,96.587,,,,,,8.6364,8.5901,8.5901,9.1269,9.094,9.094,9.0774,9.0575,9.0575,9.4884,9.5019,9.5019,441.042,441.0455,,
443.1792,31.1279,,,,,,,,,,,,98.4886,97.2874,,,,,,8.2888,8.3301,8.3301,8.6982,8.7493,8.7493,8.6056,8.66,8.66,8.9502,9.0038,9.0038,441.173,441.1746,,
443.3316,31.1279,,,,,,,,,,,,98.0839,97.5665,,,,,,8.5478,8.5422,8.5422,8.9535,8.9516,8.9516,8.8501,8.8496,8.8496,9.1203,9.1158,9.1158,441.329,441.3269,,
443.484,31.1279,,,,,,,,,,,,90.6607,91.9631,,,,,,8.7204,8.7201,8.7201,9.2298,9.2292,9.2292,9.2036,9.203,9.203,9.3861,9.3875,9.3875,441.4768,441.4758,,
443.6364,31.1279,,,,,,,,,,,,84.4751,85.3671,,,,,,8.7472,8.7472,8.7472,9.4014,9.4279,9.4279,9.5264,9.5755,9.5755,9.736,9.7738,9.7738,441.6199,441.6199,,
443.7888,31.1279,,,,,,,,,,,,95.6079,94.0745,,,,,,9.1564,9.1555,9.1555,9.9618,9.9756,9.9756,10.2367,10.2486,10.2486,10.4847,10.4914,10.4914,441.7675,441.7673,,
443.9412,31.1279,,,,,,,,,,,,88.1288,89.1261,,,,,,9.7462,9.7831,9.7831,10.5191,10.5463,10.5463,10.7563,10.7733,10.7733,11.0391,11.054,11.054,441.9152,441.9182,,
444.0936,31.1279,,,,,,,,,,,,86.9021,87.1216,,,,,,10.5522,10.539,10.539,11.1121,11.1127,11.1127,11.1154,11.1183,11.1183,11.3517,11.371,11.371,442.0604,442.0619,,
444.246,31.1279,,,,,,,,,,,,92.4235,92.6059,,,,,,11.2127,11.24,11.24,11.9226,11.937,11.937,11.764,11.7806,11.7806,12.0627,12.0642,12.0642,442.2034,442.2016,,
444.3984,31.1279,,,,,,,,,,,,96.3148,95.2027,,,,,,12.3944,12.3605,12.3605,13.094,13.0762,13.0762,12.8549,12.8344,12.8344,12.9711,12.9517,12.9517,442.3514,442.3474,,
444.5508,31.1279,,,,,,,,,,,,84.9526,85.7047,,,,,,12.0063,11.9969,11.9969,13.0311,13.0375,13.0375,13.0717,13.0939,13.0939,13.1287,13.1626,13.1626,442.4952,442.4943,,
444.7032,31.1279,,,,,,,,,,,,89.2748,88.9975,,,,,,11.7863,11.7906,11.7906,13.3697,13.3403,13.3403,13.8749,13.8291,13.8291,13.9931,13.9068,13.9068,442.6469,442.6467,,
444.8556,31.1279,,,,,,,,,,,,90.2012,91.0104,,,,,,13.5725,13.5736,13.5736,15.3743,15.3984,15.3984,15.7505,15.7308,15.7308,15.307,15.3103,15.3103,442.7863,442.7859,,
445.008,31.1279,,,,,,,,,,,,93.1507,93.1379,,,,,,15.3328,15.2469,15.2469,17.6762,17.5197,17.5197,17.2032,17.1363,17.1363,16.7235,16.6595,16.6595,442.9372,442.9361,,
445.1604,31.1279,,,,,,,,,,,,85.8023,86.8393,,,,,,16.1841,16.1361,16.1361,18.4757,18.4356,18.4356,17.9132,17.8894,17.8894,17.2717,17.2507,17.2507,443.0826,443.0831,,
445.3128,31.1279,,,,,,,,,,,,85.7885,85.6263,,,,,,15.31,15.4855,15.4855,18.053,18.2117,18.2117,17.8421,17.9562,17.9562,17.2277,17.3419,17.3419,443.2314,443.2339,,
445.4652,31.1279,,,,,,,,,,,,75.4256,78.1805,,,,,,17.3239,17.1657,17.1657,19.8839,19.7532,19.7532,19.389,19.3028,19.3028,18.4621,18.41,18.41,443.3703,443.3692,,
445.6176,31.1279,,,,,,,,,,,,99.9995,97.4128,,,,,,16.6093,16.4588,16.4588,19.3342,19.1767,19.1767,19.2821,19.2248,19.2248,18.6182,18.6191,18.6191,443.5222,443.5214,,
445.77,31.1279,,,,,,,,,,,,85.548,86.3247,,,,,,15.8208,15.8661,15.8661,18.6007,18.629,18.629,19.1384,19.1305,19.1305,18.9198,18.8889,18.8889,443.6697,443.6699,,
445.9224,31.1279,,,,,,,,,,,,95.4921,94.6825,,,,,,16.582,16.5742,16.5742,19.3256,19.4453,19.4453,20.3131,20.3372,20.3372,20.3443,20.3599,20.3599,443.8112,443.8107,,
446.0748,31.1279,,,,,,,,,,,,95.2676,94.3027,,,,,,18.3391,18.1685,18.1685,22.0722,21.7455,21.7455,22.208,22.0167,22.0167,22.2165,21.9718,21.9718,443.96,443.9594,,
446.2272,31.1279,,,,,,,,,,,,80.9887,81.4247,,,,,,17.7226,17.4976,17.4976,21.2699,21.005,21.005,21.8282,21.6057,21.6057,21.5946,21.4856,21.4856,444.1069,444.1074,,
446.3796,31.1279,,,,,,,,,,,,88.1441,86.5477,,,,,,15.9616,15.8068,15.8068,19.4063,19.256,19.256,20.4267,20.3164,20.3164,21.1462,21.0569,21.0569,444.2504,444.2483,,
446.532,31.1279,,,,,,,,,,,,77.9103,79.1874,,,,,,14.6269,14.6618,14.6618,18.0156,18.0616,18.0616,19.3567,19.4218,19.4218,20.3393,20.3684,20.3684,444.3956,444.3964,,
446.6844,31.1279,,,,,,,,,,,,79.6568,79.5498,,,,,,12.7999,12.9774,12.9774,16.0687,16.3031,16.3031,18.1921,18.4452,18.4452,19.1775,19.3808,19.3808,444.5402,444.5351,,
446.8368,31.1279,,,,,,,,,,,,84.4975,84.0888,,,,,,15.9121,15.9616,15.9616,20.3807,20.3784,20.3784,22.5936,22.4814,22.4814,22.6678,22.5838,22.5838,444.6867,444.6881,,
446.9892,31.1279,,,,,,,,,,,,77.5009,77.162,,,,,,21.2547,20.2621,20.2621,26.2246,25.1547,25.1547,26.4384,25.6103,25.6103,25.7717,25.1712,25.1712,444.8434,444.8358,,
447.1416,31.1279,,,,,,,,,,,,72.4561,72.8942,,,,,,13.9344,14.6249,14.6249,18.163,19.0178,19.0178,19.9236,20.6309,20.6309,20.7178,21.2734,21.2734,444.9807,444.9845,,
447.294,31.1279,,,,,,,,,,,,73.4511,74.1944,,,,,,18.367,18.2418,18.2418,25.0315,24.4484,24.4484,26.1249,25.625,25.625,25.4696,25.0083,25.0083,445.1258,445.1212,,
447.4464,31.1279,,,,,,,,,,,,78.9486,78.8887,,,,,,20.4576,20.1486,20.1486,25.2886,25.0476,25.0476,25.8727,25.6718,25.6718,24.6477,24.5386,24.5386,445.2762,445.2809,,
447.5988,31.1279,,,,,,,,,,,,85.3454,84.9888,,,,,,15.9067,15.9591,15.9591,19.3329,19.4833,19.4833,20.4804,20.5823,20.5823,20.8604,20.9797,20.9797,445.4225,445.4207,,
447.7512,31.1279,,,,,,,,,,,,86.4122,86.5302,,,,,,14.0409,14.3001,14.3001,16.9985,17.383,17.383,19.2491,19.4602,19.4602,20.3865,20.5076,20.5076,445.5646,445.5681,,
447.9036,31.1279,,,,,,,,,,,,90.186,90.2666,,,,,,16.6517,16.1868,16.1868,21.2282,20.5443,20.5443,21.6319,21.3005,21.3005,21.9834,21.7738,21.7738,445.7054,445.7063,,
448.056,31.1279,,,,,,,,,,,,89.013,89.4342,,,,,,14.7046,14.814,14.814,18.2557,18.406,18.406,20.612,20.6534,20.6534,21.2713,21.2795,21.2795,445.8559,445.8571,,
448.2084,31.1279,,,,,,,,,,,,87.551,88.0551,,,,,,14.3807,14.226,14.226,17.6255,17.497,17.497,19.7992,19.6794,19.6794,20.5041,20.5245,20.5245,446.0016,446.0018,,
448.3608,31.1279,,,,,,,,,,,,94.7989,93.3625,,,,,,12.4419,12.521,12.521,16.1113,16.1522,16.1522,17.7062,17.8181,17.8181,19.3505,19.4618,19.4618,446.1481,446.149,,
448.5132,31.1279,,,,,,,,,,,,81.4265,82.1152,,,,,,11.7094,11.7361,11.7361,15.5153,15.6324,15.6324,17.5713,17.5728,17.5728,19.524,19.4699,19.4699,446.2886,446.2876,,
448.6656,31.1279,,,,,,,,,,,,86.468,86.6504,,,,,,12.0559,12.0317,12.0317,17.8355,17.7049,17.7049,18.1324,18.0769,18.0769,20.7423,20.6503,20.6503,446.4412,446.4433,,
448.818,31.1279,,,,,,,,,,,,90.3472,89.9839,,,,,,11.8781,11.8304,11.8304,17.7757,17.7431,17.7431,17.7967,17.7985,17.7985,20.4544,20.4193,20.4193,446.5836,446.5853,,
448.9704,31.1279,,,,,,,,,,,,82.9748,83.0254,,,,,,10.9539,10.9384,10.9384,16.1868,16.2063,16.2063,16.9835,16.9472,16.9472,18.9259,18.8793,18.8793,446.7328,446.7346,,
449.1228,31.1279,,,,,,,,,,,,82.2136,82.2492,,,,,,10.097,10.1822,10.1822,15.4037,15.5387,15.5387,15.9639,16.0996,16.0996,17.5766,17.7507,17.7507,446.8807,446.8861,,
449.2752,31.1279,,,,,,,,,,,,90.439,89.484,,,,,,11.0616,11.4319,11.4319,18.7225,20.4564,20.4564,18.3858,18.9608,18.9608,20.3847,20.7777,20.7777,447.0347,447.0428,,
449.4276,31.1279,,,,,,,,,,,,83.7481,84.7992,,,,,,16.9948,16.3784,16.3784,42.3638,39.5237,39.5237,27.1833,26.1831,26.1831,26.7328,25.9237,25.9237,447.1703,447.1675,,
