DEPTH,BS:1,BS:2,BS:3,DNPH:1,DNPH:2,DNPH:3,DT:1,DT:2,DT:3,ECGR,EHGR:1,EHGR:2,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HDRA:3,HMIN:1,HMIN:2,HMIN:3,HMNO:1,HMNO:2,HMNO:3,HTEM:1,HTEM:2,HTEM:3,HTNP:1,HTNP:2,PEF8:1,PEF8:2,PEFZ,RHO8:1,RHO8:2,RHOZ,RLA1:1,RLA1:2,RLA1:3,RLA2:1,RLA2:2,RLA2:3,RLA3:1,RLA3:2,RLA3:3,RLA4:1,RLA4:2,RLA4:3,RLA5:1,RLA5:2,RLA5:3,RT_HRLT:1,RT_HRLT:2,RT_HRLT:3,RXO8:1,RXO8:2,RXOZ,SP:1,SP:2,SP:3,TENS:1,TENS:2,TENS:3,TNPH
948.69,,,8.5,,,0.0060327,,,115.6826,76.9231,,,,,8.7561,,,-0.0085,,,1.7569,,,1.5518,,,40.9963,,,,,2.6571,,,2.2294,,,5.1317,,,10.1484,,,16.2219,,,20.0932,,,23.1479,,,33.6434,,,2.2212,,,-17.8285,,,1305.23,0.3531
948.8424,,,8.5,,,0.0054743,,,116.3165,78.481,,,,,8.7688,,,-0.0067,,,1.878,,,1.659,,,40.9963,,,,,2.6551,,,2.2363,,,5.1122,,,10.0398,,,15.483,,,19.156,,,21.9864,,,32.0873,,,2.3331,,,-19.4723,,,1305.0336,0.3356
948.9948,,,8.5,,,0.0051487,,,116.6251,78.7123,,,,,8.7973,,,-0.0053,,,1.8739,,,1.6554,,,40.9963,,,,,2.6833,,,2.2347,,,5.1792,,,9.8885,,,14.7731,,,18.2576,,,20.8814,,,30.2139,,,2.337,,,-21.3037,,,1314.5869,0.3312
949.1472,,,8.5,,,0.0053442,,,116.83,78.6896,,,,,8.8058,,,-0.0044,,,1.7881,,,1.5795,,,40.9963,,,,,2.7342,,,2.2322,,,5.1925,,,9.5011,,,13.7982,,,17.0306,,,19.3696,,,27.5138,,,2.217,,,-23.5741,,,1317.3204,0.3412
949.2996,,,8.5,,,0.0055929,,,116.169,81.9915,,,,,8.8016,,,-0.0047,,,1.6494,,,1.4568,,,40.9963,,,,,2.8047,,,2.2356,,,5.2287,,,9.2248,,,13.1147,,,16.089,,,18.1897,,,25.4008,,,2.124,,,-26.0348,,,1306.9884,0.3487
949.452,,,8.5,,,0.0059513,,,113.6373,83.3679,,,,,8.7872,,,-0.0044,,,1.7686,,,1.5623,,,40.9963,,,,,2.8894,,,2.2593,,,5.4914,,,9.3534,,,13.1701,,,15.9126,,,17.8462,,,24.9665,,,2.2993,,,-28.5437,,,1297.0735,0.3583
949.6044,,,8.5,,,0.0058257,,,111.0463,84.341,,,,,8.7872,,,-0.0035,,,2.4601,,,2.1746,,,40.9963,,,,,3.0057,,,2.2987,,,6.1051,,,10.0095,,,14.033,,,16.7625,,,18.6876,,,26.7328,,,2.9131,,,-30.859,,,1291.8071,0.3531
949.7568,,,8.5,,,0.0054301,,,107.7909,86.5627,,,,,8.8058,,,-0.0022,,,3.283,,,2.9041,,,40.9963,,,,,3.1367,,,2.3469,,,6.7768,,,10.5721,,,14.4579,,,17.028,,,18.8327,,,27.3735,,,3.745,,,-33.0874,,,1298.6111,0.3426
949.9092,,,8.5,,,0.0052142,,,101.2688,92.2389,,,,,8.8201,,,-0.0021,,,3.3865,,,2.9958,,,40.9963,,,,,3.2699,,,2.3891,,,7.0353,,,10.415,,,13.7916,,,15.9301,,,17.5208,,,25.3907,,,4.2533,,,-34.6267,,,1307.7908,0.3378
950.0616,,,8.5,,,0.0046487,,,99.1522,93.9927,,,,,8.8058,,,-0.0033,,,3.4238,,,3.0999,,,40.9963,,,,,3.3915,,,2.4102,,,7.5152,,,10.8382,,,14.1085,,,16.1865,,,17.7898,,,25.6309,,,4.6199,,,-35.2008,,,1291.0365,0.3115
950.214,,,8.5,,,0.0044,,,101.1762,91.0429,,,,,8.7894,,,-0.0046,,,3.8422,,,3.6556,,,40.9963,,,,,3.4561,,,2.3957,,,7.7163,,,10.9575,,,14.1101,,,16.1602,,,17.7817,,,25.667,,,5.0085,,,-34.8722,,,1278.653,0.2963
950.3664,,,8.5,,,0.0045044,,,104.6012,90.0737,,,,,8.7902,,,-0.0069,,,3.9509,,,3.6188,,,40.9963,,,,,3.4166,,,2.3476,,,7.055,,,9.8589,,,12.4565,,,14.2579,,,15.7571,,,22.3615,,,4.5428,,,-33.8678,,,1278.6769,0.3021
950.5188,,,8.5,,,0.0050956,,,110.6235,93.4849,,,,,8.7851,,,-0.0094,,,2.8266,,,2.5144,,,40.9963,,,,,3.2721,,,2.2996,,,6.6215,,,9.0777,,,11.1825,,,12.8199,,,14.1908,,,19.27,,,3.6513,,,-32.6858,,,1285.1919,0.3233
950.6712,,,8.5,,,0.0052,,,115.2065,98.6512,,,,,8.7788,,,-0.011,,,2.3681,,,2.0927,,,40.9963,,,,,3.1316,,,2.2749,,,6.6346,,,9.0515,,,10.8891,,,12.451,,,13.8212,,,18.1074,,,3.1596,,,-32.2367,,,1293.4041,0.3264
950.8236,,,8.5,,,0.0051929,,,115.5183,98.2482,,,,,8.7687,,,-0.0112,,,2.4115,,,2.1312,,,40.9963,,,,,3.0771,,,2.2752,,,6.6063,,,9.1351,,,10.9254,,,12.5408,,,13.9915,,,18.2674,,,3.0696,,,-32.5973,,,1274.4503,0.3229
950.976,,,8.5,,,0.0053142,,,114.3953,95.7389,,,,,8.7957,,,-0.0094,,,2.4314,,,2.1489,,,40.9963,,,,,3.0991,,,2.2882,,,6.4819,,,9.2222,,,11.104,,,12.6855,,,14.2374,,,18.9355,,,3.216,,,-33.2732,,,1267.7266,0.335
951.1284,,,8.5,,,0.0048814,,,113.7336,95.6315,,,,,8.8656,,,-0.0079,,,2.7868,,,2.464,,,40.9963,,,,,3.1389,,,2.302,,,6.4517,,,9.3052,,,11.3303,,,12.8633,,,14.5199,,,19.6551,,,3.4538,,,-34.0509,,,1273.2941,0.34
951.2808,,,8.5,,,0.0044788,,,113.3696,98.7314,,,,,8.8815,,,-0.0074,,,3.0514,,,2.6986,,,40.9963,,,,,3.1622,,,2.3113,,,6.4721,,,9.2642,,,11.4396,,,12.872,,,14.5466,,,19.9241,,,3.679,,,-34.6963,,,1280.9324,0.3284
951.4332,,,8.5,,,0.0047212,,,112.5179,99.7005,,,,,8.7941,,,-0.0074,,,2.8666,,,2.5347,,,40.9963,,,,,3.1717,,,2.316,,,6.3489,,,8.9869,,,11.2453,,,12.5841,,,14.287,,,19.6315,,,3.6552,,,-34.7749,,,1271.3796,0.3107
951.5856,,,8.5,,,0.0045044,,,112.1315,98.4,,,,,8.7746,,,-0.0076,,,2.8857,,,2.5527,,,40.9963,,,,,3.1825,,,2.3181,,,6.5474,,,9.2287,,,11.6613,,,13.124,,,14.9343,,,20.5454,,,3.7195,,,-34.1643,,,1281.1016,0.2952
951.738,,,8.5,,,0.0045885,,,112.4048,96.809,,,,,8.7772,,,-0.0075,,,3.2079,,,2.8409,,,40.9963,,,,,3.18,,,2.3192,,,6.8549,,,9.6504,,,12.1748,,,13.8718,,,15.7821,,,21.8271,,,3.9304,,,-33.3357,,,1304.046,0.2999
951.8904,,,8.5,,,0.0047416,,,112.0332,96.0076,,,,,8.8158,,,-0.0086,,,3.1592,,,2.7953,,,40.9963,,,,,3.155,,,2.3133,,,6.5292,,,9.2055,,,11.5095,,,13.3169,,,15.1478,,,21.1627,,,3.911,,,-32.5973,,,1326.4766,0.3179
952.0428,,,8.5,,,0.005377,,,112.3345,93.9352,,,,,8.8306,,,-0.0098,,,2.9141,,,2.5768,,,40.9963,,,,,3.1041,,,2.3062,,,6.2371,,,8.8236,,,10.9655,,,12.7637,,,14.6135,,,20.3814,,,3.7505,,,-31.9768,,,1328.5396,0.3475
952.1952,,,8.5,,,0.0054628,,,112.3915,90.8455,,,,,8.8399,,,-0.0101,,,2.9122,,,2.5752,,,40.9963,,,,,3.0654,,,2.3018,,,6.2733,,,8.8528,,,10.9704,,,12.8221,,,14.7712,,,20.3546,,,3.5777,,,-31.4519,,,1301.2563,0.3533
952.3476,,,8.5,,,0.0052186,,,111.9813,91.3036,,,,,8.8407,,,-0.01,,,2.8102,,,2.4846,,,40.9963,,,,,3.0553,,,2.3045,,,6.3136,,,8.8361,,,11.0214,,,12.8804,,,14.9352,,,20.6217,,,3.6232,,,-31.4331,,,1277.8579,0.3431
952.5,,,8.5,,,0.0050372,,,112.0886,93.1905,,,,,8.8206,,,-0.0097,,,2.9043,,,2.5681,,,40.9963,,,,,3.0615,,,2.3132,,,6.3302,,,8.8192,,,11.0591,,,12.8861,,,15.0084,,,20.8088,,,3.6946,,,-31.8545,,,1253.7015,0.3303
952.6524,,,8.5,,,0.0049442,,,111.459,95.3574,,,,,8.8314,,,-0.0085,,,3.0557,,,2.7023,,,40.9963,,,,,3.0733,,,2.3275,,,6.3165,,,8.8616,,,11.1209,,,12.922,,,15.076,,,21.0981,,,3.8419,,,-32.7107,,,1254.0387,0.3311
952.8048,,,8.5,,,0.0046071,,,110.5952,98.2953,,,,,8.8391,,,-0.0064,,,3.1219,,,2.7611,,,40.9963,,,,,3.0901,,,2.3411,,,6.4178,,,9.1391,,,11.5116,,,13.3787,,,15.5864,,,21.9792,,,3.9755,,,-33.8545,,,1278.9978,0.3199
952.9572,,,8.5,,,0.0040858,,,109.8052,98.6526,,,,,8.8593,,,-0.0041,,,3.2775,,,2.8991,,,40.9963,,,,,3.1187,,,2.3491,,,6.6828,,,9.6647,,,12.2688,,,14.2552,,,16.6272,,,23.5343,,,4.1065,,,-35.3053,,,1297.0413,0.3051
953.1096,,,8.5,,,0.0041929,,,109.73,95.7174,,,,,8.8399,,,-0.0035,,,3.3502,,,2.9636,,,40.9963,,,,,3.1443,,,2.3454,,,6.6898,,,9.7105,,,12.3836,,,14.4707,,,16.9071,,,24.1237,,,4.2046,,,-36.5205,,,1308.7664,0.3022
953.262,,,8.5,,,0.0048,,,110.6519,89.8404,,,,,8.8121,,,-0.0047,,,3.2508,,,2.8755,,,40.9963,,,,,3.1509,,,2.33,,,6.4418,,,9.2007,,,11.682,,,13.6783,,,15.9655,,,22.7168,,,4.058,,,-37.208,,,1301.3723,0.318
953.4144,,,8.5,,,0.0054814,,,112.1568,86.7031,,,,,8.7973,,,-0.0076,,,2.9929,,,2.6468,,,40.9963,,,,,3.1323,,,2.3078,,,6.156,,,8.612,,,10.8609,,,12.5828,,,14.7083,,,20.6004,,,3.7637,,,-37.2981,,,1280.8729,0.3418
953.5668,,,8.5,,,0.0059513,,,113.7029,87.465,,,,,8.7814,,,-0.0103,,,2.7736,,,2.4522,,,40.9963,,,,,3.1034,,,2.2912,,,6.0331,,,8.4213,,,10.5577,,,12.1675,,,14.2419,,,19.7082,,,3.572,,,-36.6963,,,1280.9047,0.354
953.7192,,,8.5,,,0.0059372,,,113.8795,90.6125,,,,,8.8116,,,-0.0108,,,2.848,,,2.5182,,,40.9963,,,,,3.0885,,,2.2887,,,6.1058,,,8.6042,,,10.7489,,,12.367,,,14.4846,,,20.0108,,,3.5869,,,-35.6438,,,1280.0616,0.3621
953.8716,,,8.5,,,0.0057699,,,113.3559,93.9099,,,,,8.8142,,,-0.0094,,,3.0414,,,2.6897,,,40.9963,,,,,3.0896,,,2.295,,,6.2588,,,8.8703,,,11.0125,,,12.6499,,,14.7734,,,20.487,,,3.7658,,,-34.8197,,,1271.6162,0.3577
954.024,,,8.5,,,0.0054602,,,112.7571,95.2197,,,,,8.8158,,,-0.0085,,,3.0965,,,2.7386,,,40.9963,,,,,3.0869,,,2.301,,,6.2993,,,8.9675,,,11.0654,,,12.7807,,,14.8462,,,20.6321,,,3.824,,,-34.2544,,,1269.2598,0.3467
954.1764,,,8.5,,,0.005677,,,112.3792,95.5078,,,,,8.7957,,,-0.0077,,,2.9832,,,2.6381,,,40.9963,,,,,3.0716,,,2.2998,,,6.0688,,,8.6634,,,10.6507,,,12.333,,,14.2936,,,19.8739,,,3.6996,,,-33.6554,,,1268.6058,0.349
954.3288,,,8.5,,,0.0056416,,,112.0828,98.4496,,,,,8.7973,,,-0.0055,,,2.8579,,,2.527,,,40.9963,,,,,3.0603,,,2.2959,,,6.0159,,,8.4046,,,10.4651,,,12.0104,,,13.9283,,,19.3424,,,3.6785,,,-33.3706,,,1286.5283,0.3469
954.4812,,,8.5,,,0.0058469,,,111.9196,100.3259,,,,,8.7999,,,-0.0013,,,3.0061,,,2.6585,,,40.9963,,,,,3.0653,,,2.2975,,,6.2786,,,8.6199,,,10.8639,,,12.4243,,,14.375,,,19.8647,,,3.7171,,,-33.375,,,1292.4208,0.3549
954.6336,,,8.5,,,0.0053788,,,111.4869,104.4451,,,,,8.8344,,,-0.0002,,,3.0206,,,2.6713,,,40.9963,,,,,3.0929,,,2.3037,,,6.4628,,,8.9366,,,11.2514,,,12.9207,,,14.9044,,,20.653,,,3.8214,,,-33.4143,,,1274.595,0.3477
954.786,,,8.5,,,0.0052584,,,110.9713,103.2319,,,,,8.8412,,,-0.0018,,,3.0307,,,2.6803,,,40.9963,,,,,3.1187,,,2.317,,,6.4913,,,9.1648,,,11.5131,,,13.2984,,,15.3081,,,21.3464,,,3.8612,,,-33.3982,,,1276.4127,0.3452
954.9384,,,8.5,,,0.0047115,,,110.7795,102.016,,,,,8.8614,,,-0.0039,,,3.1851,,,2.8172,,,40.9963,,,,,3.1272,,,2.3305,,,6.5469,,,9.4276,,,11.8736,,,13.8095,,,15.879,,,22.4472,,,4.0284,,,-33.4491,,,1277.6935,0.3301
955.0908,,,8.5,,,0.0043,,,110.7917,100.0919,,,,,8.8555,,,-0.0042,,,3.4058,,,3.0129,,,40.9963,,,,,3.1164,,,2.3337,,,6.8784,,,9.8322,,,12.4664,,,14.531,,,16.6672,,,23.5915,,,4.2001,,,-33.5044,,,1279.303,0.3111
955.2432,,,8.5,,,0.0042602,,,111.3478,100.027,,,,,8.8428,,,-0.0053,,,3.3385,,,2.9532,,,40.9963,,,,,3.082,,,2.3208,,,6.7512,,,9.4874,,,12.1391,,,14.0711,,,16.16,,,22.7272,,,3.9965,,,-33.3518,,,1276.2245,0.3066
955.3956,,,8.5,,,0.0049699,,,111.8547,102.8069,,,,,8.8164,,,-0.0088,,,2.8438,,,2.5145,,,40.9963,,,,,3.047,,,2.2994,,,6.1332,,,8.5647,,,11.0104,,,12.6968,,,14.6509,,,20.3937,,,3.5272,,,-32.9812,,,1283.321,0.3264
955.548,,,8.5,,,0.0056115,,,112.4211,103.5982,,,,,8.8045,,,-0.0133,,,2.4954,,,2.2055,,,40.9963,,,,,3.0292,,,2.2863,,,6.0469,,,8.5875,,,11.017,,,12.6789,,,14.7148,,,20.162,,,3.2221,,,-32.3009,,,1287.3152,0.3479
955.7004,,,8.5,,,0.006277,,,113.0013,100.5275,,,,,8.7751,,,-0.0155,,,2.6284,,,2.3234,,,40.9963,,,,,3.0437,,,2.2853,,,6.2477,,,9.1276,,,11.6205,,,13.3392,,,15.5282,,,21.2394,,,3.2827,,,-31.5232,,,1288.4591,0.3639
955.8528,,,8.5,,,0.0063372,,,112.8704,98.2064,,,,,8.7788,,,-0.0146,,,2.8953,,,2.5601,,,40.9963,,,,,3.0577,,,2.2888,,,6.3364,,,9.5659,,,12.0586,,,13.8238,,,16.1116,,,22.2538,,,3.4803,,,-30.8241,,,1281.9967,0.3676
956.0052,,,8.5,,,0.006077,,,114.1186,95.6064,,,,,8.7999,,,-0.0108,,,2.8193,,,2.4927,,,40.9963,,,,,3.0264,,,2.2898,,,6.383,,,9.7793,,,12.3161,,,14.1393,,,16.5686,,,22.8223,,,3.4642,,,-30.1062,,,1280.4191,0.3649
956.1576,,,8.5,,,0.0052487,,,116.1245,95.4314,,,,,8.8529,,,-0.0085,,,2.6054,,,2.3032,,,40.9963,,,,,2.9664,,,2.2805,,,6.1694,,,9.4271,,,11.9864,,,13.7814,,,16.2079,,,21.9596,,,3.0476,,,-29.1947,,,1273.575,0.3486
956.31,,,8.5,,,0.0047929,,,116.9617,92.3932,,,,,8.8555,,,-0.0086,,,2.0834,,,1.8408,,,40.9963,,,,,2.9225,,,2.2685,,,5.7167,,,8.6036,,,11.0644,,,12.7278,,,14.9865,,,20.1164,,,2.6853,,,-28.5653,,,1259.5781,0.3306
956.4624,,,8.5,,,0.0048186,,,116.5552,88.5532,,,,,8.8471,,,-0.0074,,,2.0157,,,1.7809,,,40.9963,,,,,2.9378,,,2.2689,,,5.7892,,,8.6208,,,11.0981,,,12.8123,,,15.0687,,,20.1514,,,2.6605,,,-28.4956,,,1264.2423,0.33
956.6148,,,8.5,,,0.0047956,,,114.4455,86.3229,,,,,8.8454,,,-0.0033,,,2.5084,,,2.2173,,,40.9963,,,,,3.0074,,,2.2896,,,6.232,,,9.2755,,,11.8606,,,13.7796,,,16.1249,,,21.9291,,,3.0867,,,-28.9939,,,1280.9406,0.3277
956.7672,,,8.5,,,0.0042115,,,111.285,87.1092,,,,,8.8799,,,-0.0014,,,3.0466,,,2.6944,,,40.9963,,,,,3.0929,,,2.3163,,,6.7088,,,9.9991,,,12.8111,,,14.986,,,17.3929,,,24.4102,,,3.7688,,,-30.3169,,,1284.0959,0.3157
956.9196,,,8.5,,,0.0038743,,,109.4821,89.7168,,,,,8.8825,,,-0.0039,,,3.4681,,,3.0683,,,40.9963,,,,,3.1452,,,2.3326,,,6.9503,,,10.378,,,13.4196,,,15.8294,,,18.266,,,26.2816,,,4.2326,,,-31.734,,,1287.1826,0.3028
957.072,,,8.5,,,0.0037885,,,108.393,91.7342,,,,,8.9053,,,-0.0089,,,3.5365,,,3.1289,,,40.9963,,,,,3.1354,,,2.3403,,,6.6719,,,9.8904,,,12.9392,,,15.1762,,,17.5064,,,25.5359,,,4.3341,,,-33.2268,,,1281.262,0.3047
957.2244,,,8.5,,,0.0036416,,,107.8481,93.7193,,,,,8.9397,,,-0.0089,,,3.2819,,,2.903,,,40.9963,,,,,3.0953,,,2.3527,,,6.5133,,,9.5679,,,12.6554,,,14.7412,,,17.0212,,,24.7345,,,4.1658,,,-34.5133,,,1276.0439,0.3093
957.3768,,,8.5,,,0.0039956,,,106.594,95.7975,,,,,8.9053,,,-0.0068,,,3.1597,,,2.7947,,,41.0483,,,,,3.0831,,,2.3669,,,6.7682,,,9.8383,,,12.9768,,,15.0106,,,17.3033,,,24.7411,,,4.0567,,,-35.141,,,1284.9908,0.3148
957.5292,,,8.5,,,0.0039929,,,105.9599,95.8899,,,,,8.8825,,,-0.0057,,,3.3334,,,2.9487,,,41.172,,,,,3.1116,,,2.3707,,,7.1749,,,10.4476,,,13.5007,,,15.5923,,,17.9251,,,25.3682,,,4.2262,,,-35.5304,,,1283.0845,0.307
957.6816,,,8.5,,,0.0041186,,,106.3558,96.0036,,,,,8.8926,,,-0.007,,,3.5563,,,3.1465,,,41.1003,,,,,3.1446,,,2.3598,,,7.1558,,,10.5186,,,13.3538,,,15.6515,,,17.9364,,,25.5265,,,4.3434,,,-36.1178,,,1279.7968,0.3147
957.834,,,8.5,,,0.0042142,,,107.3239,96.1771,,,,,8.9053,,,-0.0089,,,3.3016,,,2.9205,,,41.224,,,,,3.1409,,,2.3418,,,6.7095,,,9.8544,,,12.3528,,,14.5256,,,16.6426,,,23.6569,,,4.146,,,-36.4463,,,1275.0563,0.3226
957.9864,,,8.5,,,0.0038673,,,109.4196,97.598,,,,,8.9276,,,-0.0096,,,3.0811,,,2.7249,,,41.276,,,,,3.1055,,,2.3262,,,6.497,,,9.3305,,,11.6756,,,13.6116,,,15.5902,,,21.9183,,,3.9433,,,-36.1847,,,1277.7577,0.3157
958.1388,,,8.5,,,0.0039186,,,111.0064,98.9801,,,,,8.9082,,,-0.0091,,,3.1471,,,2.7835,,,41.276,,,,,3.0634,,,2.3153,,,6.4232,,,8.9599,,,11.2543,,,12.9654,,,14.8292,,,20.5316,,,3.7328,,,-35.2821,,,1281.057,0.3123
958.2912,,,8.5,,,0.0042743,,,110.9295,98.0608,,,,,8.8889,,,-0.0085,,,2.7647,,,2.4443,,,41.276,,,,,3.042,,,2.3099,,,6.2279,,,8.6562,,,10.9109,,,12.4743,,,14.3775,,,19.7722,,,3.5665,,,-34.0885,,,1271.6967,0.3204
958.4436,,,8.5,,,0.0045841,,,110.8313,97.8158,,,,,8.9175,,,-0.0076,,,2.7154,,,2.4006,,,41.276,,,,,3.0443,,,2.3162,,,6.4825,,,9.2464,,,11.5483,,,13.2518,,,15.2812,,,20.8606,,,3.5445,,,-33.4287,,,1280.4592,0.3399
958.596,,,8.5,,,0.0039929,,,110.4713,97.123,,,,,8.9537,,,-0.008,,,3.1088,,,2.7495,,,41.276,,,,,3.0794,,,2.3236,,,6.841,,,9.8439,,,12.217,,,14.0839,,,16.1602,,,22.1229,,,3.7348,,,-33.417,,,1297.8121,0.3265
958.7484,,,8.5,,,0.0036602,,,109.9339,99.5143,,,,,8.9689,,,-0.0078,,,3.2295,,,2.8566,,,41.276,,,,,3.1286,,,2.3287,,,7.0821,,,10.1421,,,12.7319,,,14.6358,,,16.7652,,,23.1822,,,4.0039,,,-33.7124,,,1311.1508,0.3177
958.9008,,,8.5,,,0.0042071,,,110.6324,103.0863,,,,,8.9323,,,-0.0092,,,3.3206,,,2.9374,,,41.276,,,,,3.1712,,,2.3236,,,7.1301,,,10.2378,,,13.066,,,14.9388,,,17.1279,,,23.8308,,,4.0529,,,-33.4463,,,1312.4918,0.3288
959.0532,,,8.5,,,0.0045699,,,111.5091,106.28,,,,,8.9323,,,-0.01,,,3.1893,,,2.8208,,,41.276,,,,,3.1769,,,2.3179,,,6.8048,,,9.8844,,,12.6877,,,14.5436,,,16.6314,,,23.4187,,,4.0085,,,-32.7063,,,1316.4052,0.3437
959.2056,,,8.5,,,0.0044743,,,111.8392,106.3604,,,,,8.9562,,,-0.0111,,,3.0174,,,2.6684,,,41.276,,,,,3.1372,,,2.3155,,,6.4805,,,9.5819,,,12.2977,,,14.1654,,,16.2038,,,22.9585,,,3.8672,,,-32.1598,,,1307.5664,0.3484
959.358,,,8.5,,,0.0044814,,,112.2449,103.0582,,,,,8.9024,,,-0.011,,,3.0399,,,2.6884,,,41.276,,,,,3.0767,,,2.3124,,,6.6593,,,9.9851,,,12.8255,,,14.7886,,,16.9546,,,23.9084,,,3.8403,,,-31.7428,,,1300.1361,0.3333
959.5104,,,8.5,,,0.0046115,,,113.507,100.3638,,,,,8.872,,,-0.011,,,3.105,,,2.7461,,,41.276,,,,,3.0165,,,2.2988,,,6.8723,,,10.2655,,,13.3637,,,15.5733,,,17.9607,,,25.2434,,,3.7789,,,-31.1598,,,1285.2279,0.329
959.6628,,,8.5,,,0.0050814,,,114.9574,98.6539,,,,,8.8577,,,-0.0111,,,2.8316,,,2.5038,,,41.276,,,,,2.9616,,,2.2779,,,6.4533,,,9.6698,,,12.7104,,,14.9337,,,17.3555,,,24.2649,,,3.4071,,,-30.5785,,,1270.8978,0.3429
959.8152,,,8.5,,,0.0054885,,,115.9483,100.1693,,,,,8.8627,,,-0.011,,,2.3075,,,2.0392,,,41.276,,,,,2.924,,,2.2597,,,5.917,,,9.138,,,11.9175,,,13.9286,,,16.2609,,,22.431,,,2.9673,,,-29.9098,,,1276.1401,0.3595
959.9676,,,8.5,,,0.0055743,,,115.3438,96.6078,,,,,8.8593,,,-0.0092,,,2.1502,,,1.8998,,,41.276,,,,,2.907,,,2.2639,,,5.8882,,,9.3841,,,12.1333,,,14.1368,,,16.5428,,,22.5375,,,2.7668,,,-29.266,,,1295.6561,0.3614
960.12,,,8.5,,,0.0056885,,,114.2389,95.6321,,,,,8.8185,,,-0.0061,,,2.4729,,,2.1857,,,41.276,,,,,2.9027,,,2.2833,,,6.2767,,,10.2597,,,13.2861,,,15.4679,,,18.1298,,,24.8879,,,2.9962,,,-28.3955,,,1300.8589,0.3527
960.2724,,,8.5,,,0.0054442,,,114.1963,95.1419,,,,,8.8185,,,-0.0047,,,2.9003,,,2.5646,,,41.276,,,,,2.9007,,,2.2939,,,6.8362,,,11.2882,,,14.6963,,,17.2174,,,20.1701,,,27.661,,,3.1651,,,-27.2876,,,1305.4709,0.3442
960.4248,,,8.5,,,0.0050673,,,115.0285,99.4408,,,,,8.8572,,,-0.0062,,,2.4687,,,2.182,,,41.276,,,,,2.8976,,,2.2827,,,6.4527,,,10.5229,,,13.9394,,,16.4197,,,19.2674,,,26.5059,,,2.9901,,,-26.7992,,,1309.754,0.3421
960.5772,,,8.5,,,0.0051814,,,115.3412,97.4259,,,,,8.8555,,,-0.0081,,,2.0218,,,1.7862,,,41.276,,,,,2.9139,,,2.2678,,,6.0653,,,9.536,,,12.7111,,,14.7581,,,17.2774,,,23.3978,,,2.672,,,-27.167,,,1313.1902,0.3458
960.7296,,,8.5,,,0.0052327,,,114.2889,95.5202,,,,,8.8555,,,-0.0072,,,2.084,,,1.8414,,,41.276,,,,,2.9542,,,2.2741,,,6.7424,,,10.4913,,,13.9087,,,16.017,,,18.6667,,,24.9072,,,2.7603,,,-28.167,,,1318.6812,0.3476
960.882,,,8.5,,,0.0048487,,,111.7055,93.9483,,,,,8.8699,,,-0.0053,,,2.6876,,,2.3761,,,41.276,,,,,3.0054,,,2.2995,,,7.5472,,,11.7803,,,15.4014,,,17.9664,,,20.9659,,,28.2865,,,3.2865,,,-29.6018,,,1313.8042,0.3355
961.0344,,,8.5,,,0.0046699,,,109.3842,98.019,,,,,8.8826,,,-0.0059,,,3.2833,,,2.9043,,,41.276,,,,,3.0357,,,2.3235,,,7.8049,,,12.205,,,15.7341,,,18.4104,,,21.5162,,,29.7728,,,3.9588,,,-31.0393,,,1307.0607,0.3316
961.1868,,,8.5,,,0.0043301,,,109.0409,99.5531,,,,,8.9069,,,-0.008,,,3.3858,,,2.9952,,,41.276,,,,,3.0347,,,2.3326,,,7.6228,,,11.7035,,,14.8504,,,17.3833,,,20.2471,,,28.1598,,,4.1129,,,-32.3169,,,1305.4106,0.3267
961.3392,,,8.5,,,0.0043929,,,108.9594,101.6526,,,,,8.8968,,,-0.0087,,,3.1437,,,2.7805,,,41.276,,,,,3.0378,,,2.3286,,,7.1389,,,10.3699,,,12.9474,,,15.1626,,,17.4823,,,23.9369,,,3.7819,,,-33.3634,,,1296.3871,0.3265
961.4916,,,8.5,,,0.0046398,,,109.0734,101.1184,,,,,8.891,,,-0.0076,,,2.752,,,2.441,,,41.276,,,,,3.0667,,,2.3261,,,6.9737,,,9.4282,,,11.806,,,13.7892,,,15.7954,,,21.3381,,,3.6526,,,-34.3938,,,1286.2836,0.3335
961.644,,,8.5,,,0.0044903,,,108.8458,101.7713,,,,,8.9085,,,-0.0055,,,2.942,,,2.6284,,,41.276,,,,,3.1108,,,2.3355,,,7.2383,,,9.6095,,,11.9928,,,14.1055,,,16.0276,,,21.6594,,,3.7961,,,-35.7107,,,1277.1437,0.3341
961.7964,,,8.5,,,0.0049911,,,107.8679,99.8941,,,,,8.8539,,,-0.0045,,,3.3633,,,2.9832,,,41.276,,,,,3.1487,,,2.3492,,,7.318,,,9.8298,,,12.2411,,,14.5387,,,16.4108,,,22.7525,,,4.1974,,,-37.0481,,,1276.4851,0.336
961.9488,,,8.5,,,0.0048345,,,107.34,98.7701,,,,,8.8428,,,-0.0049,,,3.4823,,,3.0808,,,41.276,,,,,3.1788,,,2.3562,,,7.3511,,,10.0763,,,12.6694,,,15.0793,,,16.9637,,,23.9593,,,4.4133,,,-37.7517,,,1273.7277,0.3263
