DEPTH,BS:1,BS:2,BS:3,DNPH:1,DNPH:2,DNPH:3,DT:1,DT:2,DT:3,ECGR:1,ECGR:2,ECGR:3,HART:1,HART:2,HART:3,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HDRA:3,HLLD,HLLS,HMIN:1,HMIN:2,HMIN:3,HMNO:1,HMNO:2,HMNO:3,HRLD:1,HRLD:2,HRLS:1,HRLS:2,HTEM:1,HTEM:2,HTEM:3,HTNP:1,HTNP:2,PEF8:1,PEF8:2,PEFZ,RHO8:1,RHO8:2,RHOZ,RXO8:1,RXO8:2,RXOZ,SP:1,SP:2,SP:3,TENS:1,TENS:2,TENS:3,TNPH
1832.7624,,8.5,8.5,,0.00749045,0.0074003,,86.2228,86.3997,,112.2943,111.8751,,6.0619,6.1031,,8.6143,8.6132,,0.000219,0.0006,5.9528,6.4219,,5.6313,5.6113,,5.0019,4.984,,6.1068,,6.5137,,47.1477,47.1479,,0.272145,,3.3681,3.4171,,2.5253,2.5266,,7.1515,7.1897,,-43.5034,-43.4382,,1749.9039,1737.3588,0.270332
1832.9148,,8.5,8.5,,0.0075838,0.0075995,,85.4466,84.9077,,110.0276,110.6938,,6.2153,6.1444,,8.5784,8.5973,,0.001916,0.002,6.0832,6.4707,,6.045,6.0978,,5.3705,5.4177,,6.3282,,6.7247,,47.148,47.1479,,0.270636,,3.4403,3.4153,,2.5365,2.5313,,7.6792,7.6214,,-43.4573,-43.4998,,1742.9054,1758.0692,0.270998
1833.0672,,8.5,8.5,,0.00776026,0.0077995,,85.8153,86.006,,108.9552,106.689,,6.4329,6.5755,,8.5767,8.5895,,0.001314,0.0016,6.3541,6.769,,6.284,6.2885,,5.5836,5.5877,,6.5515,,6.9537,,47.1479,47.1479,,0.276092,,3.4605,3.4147,,2.5282,2.5303,,7.9843,7.9673,,-43.9296,-43.4377,,1715.7969,1707.0026,0.275987
1833.2196,,8.5,8.5,,0.00788821,0.0078997,,86.1515,86.1786,,112.3918,113.4967,,6.3838,6.348,,8.6129,8.613,,-0.000444,-0.0007,6.3075,6.7036,,6.2826,6.3276,,5.5824,5.6225,,6.4954,,6.9077,,47.1479,47.1479,,0.282322,,3.3507,3.3703,,2.5194,2.5221,,7.9825,7.8907,,-44.7901,-45.6193,,1696.7428,1698.2725,0.285076
1833.372,,8.5,8.5,,0.00782923,0.0079,,86.1972,86.2055,,115.2797,114.9823,,6.2534,6.263,,8.6309,8.6288,,-0.002017,-0.002,6.138,6.4972,,6.0168,6.025,,5.3454,5.3526,,6.3308,,6.6994,,47.1479,47.1479,,0.28741,,3.3183,3.3493,,2.5206,2.5144,,7.6433,7.6194,,-44.0687,-43.8173,,1690.8818,1683.7729,0.289289
1833.5244,,8.5,8.5,,0.00785848,0.0076008,,86.2592,86.2028,,116.9007,117.7055,,6.2479,6.2334,,8.6285,8.6523,,-0.003316,-0.0035,6.0548,6.439,,5.6682,5.6723,,5.0348,5.0384,,6.2564,,6.6216,,47.1479,47.1479,,0.290971,,3.3439,3.3442,,2.516,2.5038,,7.1986,7.2034,,-43.3949,-43.2515,,1696.3817,1702.7357,0.286408
1833.6768,,8.5,8.5,,0.00821784,0.0084976,,86.5144,86.4793,,117.5735,116.6702,,6.2117,6.2248,,8.5796,8.5661,,-0.002984,-0.0031,6.0256,6.3953,,5.4933,5.4533,,4.879,4.8433,,6.1957,,6.5623,,47.1479,47.1479,,0.29138,,3.2733,3.3113,,2.5079,2.5033,,6.9755,7.0246,,-43.2109,-43.3747,,1701.6992,1692.3805,0.292584
1833.8292,,8.5,8.5,,0.00818657,0.008101,,86.8958,86.9184,,119.8799,119.9819,,6.0876,6.0955,,8.5558,8.558,,-0.00187,-0.0017,5.8843,6.3064,,5.4629,5.4594,,4.8519,4.8487,,6.088,,6.4662,,47.1479,47.1479,,0.280262,,3.2651,3.2613,,2.5026,2.5091,,6.9368,6.9108,,-43.0398,-42.7516,,1715.2946,1725.3784,0.27754
1833.9816,,8.5,8.5,,0.0080985,0.0081997,,87.2207,87.2405,,122.0767,122.6849,,5.9323,5.8982,,8.577,8.5737,,-0.001037,-0.0009,5.7717,6.1346,,5.4281,5.4237,,4.8209,4.817,,5.9609,,6.3307,,47.1479,47.1479,,0.278725,,3.2389,3.2411,,2.51,2.5115,,6.8924,6.8693,,-43.3462,-43.498,,1713.6836,1710.0837,0.285579
1834.134,,8.5,8.5,,0.00783364,0.007801,,87.4108,87.455,,121.9918,122.3451,,5.8566,5.8467,,8.6066,8.6169,,-0.002297,-0.0023,5.6963,6.1058,,5.3631,5.3809,,4.763,4.7788,,5.8785,,6.2757,,47.1479,47.1479,,0.28226,,3.2625,3.2783,,2.5047,2.5019,,6.8095,6.8233,,-43.4226,-43.5,,1713.6755,1712.3052,0.282907
1834.2864,,8.5,8.5,,0.00773936,0.0076005,,87.4581,87.4539,,120.3993,120.3016,,5.8116,5.8377,,8.6197,8.6288,,-0.002752,-0.0031,5.6675,6.1407,,5.322,5.3391,,4.7263,4.7416,,5.8303,,6.2316,,47.1479,47.1479,,0.285717,,3.2706,3.3126,,2.4984,2.4941,,6.757,6.7416,,-43.1627,-43.126,,1718.7981,1720.9069,0.279509
1834.4388,,8.5,8.5,,0.00804121,0.007999,,87.4891,87.4737,,119.6035,118.8749,,5.8282,5.818,,8.6075,8.6131,,-0.001861,-0.0017,5.6319,6.0692,,5.2496,5.2151,,4.6619,4.6312,,5.8181,,6.2423,,47.1479,47.1479,,0.29104,,3.2761,3.3042,,2.5,2.4965,,6.6649,6.6914,,-42.9626,-42.938,,1721.9229,1719.5723,0.289274
1834.5912,,8.5,8.5,,0.00846556,0.0084987,,87.538,87.5639,,120.5895,120.9343,,5.8615,5.8605,,8.5776,8.5581,,-0.000471,-0.0004,5.673,6.1171,,5.242,5.2302,,4.6551,4.6446,,5.8411,,6.2847,,47.1479,47.1479,,0.288769,,3.3082,3.3142,,2.5007,2.4996,,6.655,6.6627,,-42.888,-42.8752,,1732.4872,1729.974,0.291195
1834.7436,,8.5,8.5,,0.00866037,0.008899,,87.5623,87.5326,,121.704,121.3696,,5.8372,5.8454,,8.5577,8.5345,,-0.000226,-0.0001,5.6244,6.0821,,5.3353,5.3265,,4.7383,4.7304,,5.8463,,6.2957,,47.1479,47.1479,,0.291212,,3.3371,3.3389,,2.5035,2.5029,,6.7742,6.8173,,-42.8747,-42.875,,1749.6931,1752.1689,0.297683
1834.896,,8.5,8.5,,0.00837013,0.0083016,,87.6404,87.6437,,122.8189,123.3177,,5.7305,5.6901,,8.582,8.5932,,-0.001187,-0.001,5.6196,6.0707,,5.3755,5.4234,,4.774,4.8167,,5.7642,,6.2097,,47.1479,47.1479,,0.293858,,3.3735,3.3905,,2.5051,2.5022,,6.8251,6.6897,,-42.8875,-42.875,,1749.7008,1760.3705,0.293312
1835.0484,,8.5,8.5,,0.00804751,0.0081005,,87.738,87.7385,,123.6153,122.9541,,5.7828,5.7818,,8.6202,8.6209,,-0.002613,-0.003,5.6063,6.0662,,5.1913,5.0928,,4.61,4.5222,,5.7551,,6.2035,,47.1479,47.1479,,0.293999,,3.3952,3.4371,,2.503,2.4968,,6.5905,6.7234,,-42.9487,-42.9373,,1714.8932,1716.509,0.292303
1835.2008,,8.5,8.5,,0.00803642,0.0079005,,87.8188,87.8286,,125.641,125.76,,5.8819,5.8816,,8.6293,8.6445,,-0.002779,-0.0024,5.6784,6.0804,,5.2855,5.3319,,4.6938,4.7351,,5.863,,6.3095,,47.1479,47.1479,,0.29504,,3.4601,3.4679,,2.5029,2.4969,,6.7104,6.6648,,-43.1148,-43.0622,,1685.4249,1667.9866,0.292001
1835.3532,,8.5,8.5,,0.00842056,0.0084984,,87.7083,87.8482,,126.1067,127.7206,,5.8729,5.9077,,8.5801,8.5818,,-0.001068,-0.0017,5.6892,6.1263,,5.351,5.3456,,4.7522,4.7473,,5.8817,,6.3092,,47.1479,47.1479,,0.295079,,3.4333,3.4695,,2.5076,2.5114,,6.7941,6.7906,,-43.4125,-43.4365,,1698.1646,1703.599,0.296787
1835.5056,,8.5,8.5,,0.00846651,0.0086995,,86.9704,87.1611,,121.8483,121.8451,,5.767,5.7805,,8.5442,8.5345,,0.001805,0.0025,5.6698,6.0889,,5.3446,5.3197,,4.7464,4.7243,,5.8161,,6.207,,47.1479,47.1479,,0.290412,,3.386,3.4504,,2.5267,2.5337,,6.7855,6.8226,,-43.6617,-43.6868,,1708.5437,1712.2886,0.291614
1835.658,,8.5,8.5,,0.00779915,0.0078024,,85.6337,85.5679,,115.707,115.9757,,5.7003,5.6004,,8.5658,8.5697,,0.002902,0.0024,5.6566,5.9973,,5.5905,5.5507,,4.9655,4.93,,5.8236,,6.2067,,47.1479,47.1479,,0.272531,,3.4125,3.425,,2.5443,2.5441,,7.0996,7.1288,,-43.8147,-43.8122,,1705.2578,1702.8108,0.271254
1835.8104,,8.5,8.5,,0.00692969,0.0069024,,84.3131,84.3095,,110.3639,109.0988,,6.0326,5.9625,,8.6142,8.613,,0.00241,0.0027,6.0791,6.4998,,6.1232,6.118,,5.4402,5.4355,,6.1873,,6.6068,,47.1479,47.1479,,0.252056,,3.4399,3.4328,,2.5516,2.5406,,7.7788,7.7558,,-43.8734,-43.9372,,1700.0743,1704.5953,0.252749
1835.9628,,8.5,8.5,,0.00642738,0.0062018,,83.3054,83.1174,,109.4285,108.5515,,6.7374,6.7657,,8.6395,8.6523,,0.002007,0.0017,6.4933,6.9447,,6.626,6.6608,,5.8885,5.9195,,6.8463,,7.2976,,47.1479,47.1479,,0.240477,,3.4294,3.4306,,2.5434,2.5373,,8.4208,8.3048,,-43.7361,-43.7505,,1694.9136,1686.0516,0.23764
1836.1152,,8.5,8.5,,0.00652221,0.0065989,,83.2254,82.9003,,112.5954,112.3235,,7.2472,7.3487,,8.636,8.6289,,0.002286,0.0024,6.9423,7.4514,,6.6882,6.6963,,5.9441,5.9512,,7.2617,,7.7399,,47.1479,47.1479,,0.243579,,3.4795,3.4405,,2.5303,2.5345,,8.4999,8.46,,-43.5397,-43.5007,,1704.3069,1709.5277,0.245778
1836.2676,,8.5,8.5,,0.00690781,0.0066997,,84.1401,84.2449,,118.3142,117.5042,,7.1027,7.1018,,8.6056,8.6288,,0.002836,0.0027,6.8048,7.2737,,6.3937,6.3752,,5.6814,5.6649,,7.0805,,7.5412,,47.1479,47.1479,,0.25101,,3.4307,3.4083,,2.5259,2.5295,,8.1246,8.0624,,-43.3988,-43.4377,,1708.2069,1707.78,0.248393
1836.42,,8.5,8.5,,0.00752716,0.0078968,,85.0453,85.0685,,125.3579,126.3757,,6.7933,6.7836,,8.5703,8.5582,,0.003055,0.0033,6.5491,6.9903,,5.9642,5.9534,,5.2983,5.2887,,6.7441,,7.1789,,47.1479,47.1479,,0.265482,,3.3625,3.3766,,2.5288,2.5281,,7.5756,7.601,,-43.1872,-43.1882,,1713.1534,1708.6801,0.270143
1836.5724,,8.5,8.5,,0.00735166,0.0073016,,85.822,85.7719,,129.5247,130.1429,,6.5416,6.5681,,8.6137,8.6286,,0.003095,0.0032,6.3094,6.8149,,5.6971,5.6767,,5.0603,5.0422,,6.4858,,6.9118,,47.1479,47.1479,,0.272038,,3.3023,3.338,,2.5269,2.5285,,7.2353,7.2465,,-42.9504,-42.9382,,1731.5771,1731.3025,0.268903
1836.7248,,8.5,8.5,,0.00707512,0.006901,,86.6068,86.6959,,129.545,130.6577,,6.2627,6.2247,,8.6683,8.676,,0.001895,0.0019,5.99,6.4134,,5.5217,5.5246,,4.9041,4.9068,,6.2124,,6.6514,,47.1479,47.1479,,0.270654,,3.3141,3.3564,,2.5209,2.5233,,7.011,7.0331,,-42.7493,-42.7505,,1740.7926,1753.0774,0.267603
1836.8772,,8.5,8.5,,0.00717108,0.0071992,,87.0964,87.1671,,125.8115,125.7815,,6.0729,6.0538,,8.663,8.6643,,0.000606,0.0002,5.8501,6.29,,5.4536,5.4384,,4.8437,4.83,,6.0314,,6.4747,,47.1479,47.1479,,0.270841,,3.3671,3.3867,,2.5197,2.5135,,6.926,6.9133,,-42.5749,-42.563,,1731.5366,1717.3947,0.274183
1837.0296,,8.5,8.5,,0.00748975,0.0073995,,87.3043,87.2891,,122.7122,121.3113,,6.0786,6.0697,,8.6388,8.6603,,0.000786,0.0008,5.8432,6.2518,,5.1904,5.351,,4.6319,4.7521,,6.0112,,6.4351,,47.1479,47.1479,,0.271057,,3.4122,3.4288,,2.5146,2.5103,,6.7508,6.7261,,-42.4624,-42.4378,,1740.8706,1748.9688,0.277791
1837.182,,8.5,8.5,,0.007621,0.0079984,,87.4838,87.4825,,124.2751,123.7683,,6.0825,6.1091,,8.6174,8.5583,,0.002259,0.0028,5.8051,6.2624,,3.8896,4.018,,3.674,3.7622,,5.9689,,6.4084,,47.1479,47.1479,,0.27565,,3.4157,3.431,,2.5149,2.5161,,6.4861,6.4714,,-42.4633,-42.4375,,1740.4998,1741.3613,0.273212
1837.3344,,8.5,8.5,,0.00725611,0.0069029,,87.7409,87.6899,,127.7125,128.5436,,5.9919,5.8812,,8.6806,8.7385,,0.001922,0.0021,5.6243,6.0963,,1.8662,1.6357,,2.1969,2.0159,,5.8801,,6.3291,,47.1479,47.1479,,0.285623,,3.4208,3.4389,,2.5131,2.5152,,6.3464,6.4523,,-42.5623,-42.5622,,1734.6749,1730.0311,0.28068
1837.4868,,8.5,8.5,,0.00769514,0.0076979,,88.0265,88.125,,127.5769,129.0076,,5.8087,5.7857,,8.6616,8.6684,,-0.000727,-0.0008,5.6499,6.0455,,2.8694,2.4153,,2.9315,2.6603,,5.8028,,6.2433,,47.1479,47.1479,,0.292084,,3.4273,3.4589,,2.5033,2.5052,,6.7316,6.689,,-42.6742,-42.6872,,1728.1031,1739.5017,0.291472
1837.6392,,8.5,8.5,,0.00826738,0.0084979,,87.8271,88.0454,,123.7431,122.6918,,5.8651,5.8861,,8.6402,8.6211,,-0.001996,-0.0028,5.6998,6.1478,,5.4346,5.5222,,4.8387,4.906,,5.8795,,6.323,,47.1479,47.1479,,0.304359,,3.4414,3.4745,,2.5,2.493,,6.9843,6.8896,,-42.7794,-42.7498,,1706.2081,1695.6438,0.305563
1837.7916,,8.5,8.5,,0.00818383,0.0082008,,87.0383,86.9267,,121.9205,121.5754,,5.9114,5.9563,,8.6223,8.6288,,-0.000452,-0.0,5.7143,6.1462,,5.3615,5.3963,,4.7738,4.7924,,5.9157,,6.2642,,47.1479,47.1479,,0.295206,,3.4561,3.4707,,2.5072,2.4983,,6.9007,7.0016,,-42.3793,-42.8747,,1704.1761,1703.2191,0.297621
1837.944,,8.5,8.5,,0.0075742,0.007801,,86.2405,86.3411,,122.6424,122.242,,5.8657,5.6863,,8.6352,8.617,,0.001907,0.0018,5.7386,5.4777,,4.7611,4.3965,,4.382,4.1162,,5.9513,,6.2554,,47.1479,47.1479,,0.285073,,3.5156,3.4596,,2.5331,2.506,,7.2072,7.2055,,-41.697,-40.7556,,1707.6284,1714.5493,0.281443
1838.0964,,8.5,8.5,,0.00689092,0.0064037,,85.4645,85.306,,123.3075,124.6189,,5.9813,5.9513,,8.6532,8.7309,,0.001751,0.0022,5.9098,6.3526,,4.3382,4.2907,,4.12,4.0899,,6.0873,,6.5731,,47.1479,47.1479,,0.263943,,3.457,3.461,,2.5235,2.5173,,7.54,7.4628,,-42.593,-43.1188,,1693.8156,1692.4115,0.264544
1838.2488,,8.5,8.5,,0.00704629,0.0072976,,85.0365,85.0448,,121.5116,120.7493,,6.3203,6.3801,,8.604,8.6055,,5e-06,0.0,6.0973,6.552,,5.9244,5.8898,,5.2612,5.2327,,6.3358,,6.8068,,47.1479,47.1479,,0.264378,,3.4843,3.4724,,2.517,2.5186,,7.514,7.4644,,-42.9417,-42.938,,1685.1757,1678.3286,0.264001
1838.4012,,8.5,8.5,,0.00711874,0.0070008,,84.8797,84.7695,,120.9759,120.6371,,6.5038,6.5521,,8.622,8.6366,,-0.002545,-0.0029,6.1962,6.7366,,5.716,5.6903,,5.0787,5.0544,,6.4475,,6.9162,,47.1479,47.1479,,0.257317,,3.4751,3.5091,,2.5142,2.5107,,7.2709,7.3213,,-42.7217,-42.7505,,1691.8916,1696.8402,0.261706
1838.5536,,8.5,8.5,,0.00722033,0.0071995,,85.0126,85.0267,,123.6131,122.3899,,6.4253,6.3753,,8.6186,8.621,,-0.00337,-0.0033,6.2153,6.6901,,5.7654,5.7998,,5.1206,5.1518,,6.3955,,6.8477,,47.1479,47.1479,,0.260735,,3.4715,3.5069,,2.5137,2.5082,,7.3173,7.3081,,-42.4755,-42.4383,,1689.5829,1691.0078,0.264293
1838.706,,8.5,8.5,,0.00732712,0.0072997,,85.2026,85.2134,,129.0804,129.9043,,6.5363,6.5564,,8.6098,8.617,,-0.003231,-0.0036,6.2525,6.6909,,5.7872,5.8281,,5.1411,5.1771,,6.4883,,6.9471,,47.1479,47.1479,,0.264322,,3.4562,3.5,,2.5076,2.5042,,7.3538,7.3282,,-42.3256,-42.3128,,1685.6124,1679.23,0.265297
1838.8584,,8.5,8.5,,0.00746162,0.0073997,,85.3329,85.343,,132.4857,133.2444,,6.5334,6.5141,,8.5833,8.5896,,-0.00239,-0.0021,6.2649,6.6974,,5.7573,5.7592,,5.1137,5.1157,,6.4796,,6.9427,,47.1479,47.1479,,0.266346,,3.4527,3.4641,,2.5074,2.5103,,7.3096,7.3484,,-42.2631,-42.2502,,1698.8851,1698.6522,0.26161
1839.0108,,8.5,8.5,,0.00755321,0.0077989,,85.4072,85.4201,,132.3244,132.7756,,6.3653,6.2898,,8.57,8.5699,,-0.001168,-0.0013,6.159,6.6402,,5.8065,5.8358,,5.1579,5.1839,,6.3553,,6.7955,,47.1479,47.1479,,0.269194,,3.4486,3.4448,,2.518,2.5141,,7.376,7.3304,,-42.2349,-42.25,,1712.5293,1718.1567,0.268781
1839.1632,,8.5,8.5,,0.00742993,0.0072016,,85.4331,85.4338,,130.2539,130.1352,,6.3993,6.4056,,8.6111,8.613,,-0.000274,-0.0003,6.125,6.635,,5.6198,5.7802,,4.9914,5.1344,,6.3293,,6.787,,47.1479,47.1479,,0.267039,,3.4142,3.4119,,2.5269,2.5204,,7.1359,6.9883,,-42.2544,-42.1877,,1694.3911,1707.8026,0.260821
1839.3156,,8.5,8.5,,0.00751845,0.0076987,,85.4436,85.4433,,129.082,128.236,,6.5098,6.5155,,8.622,8.617,,0.00069,0.0007,6.1653,6.5808,,5.3201,5.2583,,4.7247,4.6695,,6.3731,,6.8448,,47.1479,47.1479,,0.278984,,3.3967,3.3856,,2.5293,2.5243,,6.7554,6.993,,-42.3598,-42.4368,,1668.6323,1637.6531,0.276957
1839.468,,8.5,8.5,,0.00768961,0.0074008,,85.4543,85.4548,,130.393,130.4445,,6.4288,6.3702,,8.6045,8.6288,,0.000596,0.0007,6.1871,6.6632,,5.6631,5.8442,,5.03,5.1913,,6.4015,,6.8795,,47.1479,47.1479,,0.276653,,3.3522,3.3879,,2.5245,2.5222,,7.1911,7.0383,,-42.3252,-42.3128,,1737.7542,1720.7103,0.26942
1839.6204,,8.5,8.5,,0.00820592,0.0084971,,85.4605,85.4635,,131.4946,132.2764,,6.3388,6.3349,,8.565,8.5464,,-0.000157,-0.0002,6.1709,6.6412,,5.8919,5.8831,,5.234,5.2261,,6.3931,,6.8691,,47.1479,47.1479,,0.28256,,3.3955,3.4277,,2.5126,2.5164,,7.4841,7.4823,,-42.2614,-42.2502,,1834.2085,1878.8176,0.286156
1839.7728,,8.5,8.5,,0.00839438,0.0083005,,85.3905,85.4486,,130.384,130.3045,,6.2791,6.3175,,8.5515,8.558,,-0.000698,-0.0006,6.1737,6.7112,,5.9165,5.9101,,5.2558,5.2501,,6.3557,,6.8269,,47.1479,47.1479,,0.282263,,3.4679,3.4546,,2.5143,2.5178,,7.5147,7.5028,,-42.2899,-42.25,,1830.3763,1820.8733,0.283308
1839.9252,,8.5,8.5,,0.00826325,0.0084995,,85.0829,85.1428,,127.9839,128.624,,6.2121,6.2088,,8.5648,8.558,,-0.000971,-0.0013,6.1373,6.6145,,5.9559,5.9462,,5.291,5.2823,,6.3073,,6.792,,47.1479,47.1479,,0.278601,,3.468,3.4727,,2.5257,2.5211,,7.5657,7.5735,,-42.3993,-42.437,,1802.662,1807.6001,0.288486
1840.0776,,8.5,8.5,,0.00768498,0.0076024,,84.5877,84.555,,125.2902,124.0748,,6.2553,6.2314,,8.5946,8.5894,,7.2e-05,0.0002,6.1841,6.6704,,6.0244,6.0336,,5.3519,5.3601,,6.3506,,6.8553,,47.1479,47.1479,,0.269715,,3.4904,3.4645,,2.5426,2.534,,7.6522,7.6403,,-42.4246,-42.4375,,1764.6008,1770.4686,0.269251
1840.23,,8.5,8.5,,0.00718141,0.0071013,,84.1949,84.1405,,124.7986,125.3542,,6.3848,6.3406,,8.6229,8.6287,,0.001996,0.002,6.2771,6.7404,,6.076,6.0743,,5.398,5.3964,,6.4615,,6.9828,,47.1479,47.1479,,0.266239,,3.4667,3.4713,,2.5543,2.5441,,7.7187,7.7182,,-42.3749,-42.3752,,1725.7432,1707.9396,0.259924
1840.3824,,8.5,8.5,,0.00710064,0.0070003,,83.9922,83.9953,,124.2017,123.9946,,6.5568,6.5725,,8.6106,8.6053,,0.00303,0.0034,6.4256,6.9236,,6.1592,6.1381,,5.4722,5.4534,,6.6135,,7.1555,,47.1479,47.1479,,0.261933,,3.4639,3.4691,,2.5511,2.5498,,7.8245,7.8395,,-42.3124,-42.3127,,1719.8826,1730.3953,0.253317
1840.5348,,8.5,8.5,,0.0073957,0.0073989,,83.8333,83.8373,,123.6724,123.6352,,6.6086,6.6767,,8.5844,8.5817,,0.002221,0.0021,6.4759,7.0511,,6.3171,6.3679,,5.613,5.6584,,6.6984,,7.2326,,47.1479,47.1479,,0.261062,,3.488,3.4831,,2.5384,2.5431,,8.0264,8.0015,,-42.2506,-42.2502,,1709.2599,1703.3108,0.258885
1840.6872,,8.5,8.5,,0.00766169,0.0077989,,83.7009,83.6665,,124.2901,123.5854,,6.5769,6.508,,8.5613,8.5581,,0.000927,0.0008,6.538,7.044,,6.4138,6.4469,,5.6992,5.7287,,6.6844,,7.2143,,47.1479,47.1479,,0.260366,,3.4892,3.4815,,2.5402,2.5378,,8.1495,8.1601,,-42.1741,-42.1877,,1706.1274,1705.049,0.26658
1840.8396,,8.5,8.5,,0.0076882,0.0077003,,83.6943,83.6681,,125.9795,126.8149,,6.7141,6.6835,,8.5706,8.5737,,0.000339,0.0004,6.5601,7.1023,,6.4058,6.4527,,5.6922,5.7339,,6.7575,,7.2941,,47.1479,47.1479,,0.26486,,3.4657,3.4759,,2.5441,2.537,,8.1397,8.1045,,-42.075,-42.0628,,1706.1211,1711.3873,0.266999
1840.992,,8.5,8.5,,0.00749098,0.0076003,,83.8694,83.8073,,126.0998,125.9916,,6.9322,6.962,,8.5968,8.6051,,0.000168,0.0003,6.6458,7.1613,,6.2617,6.2619,,5.5635,5.5636,,6.8833,,7.4155,,47.1479,47.1479,,0.264846,,3.4512,3.472,,2.535,2.5378,,7.9553,7.9533,,-42.0129,-42.0002,,1697.1229,1692.8556,0.270391
1841.1444,,8.5,8.5,,0.00729955,0.0071013,,84.2198,84.2415,,125.1686,125.6038,,6.9609,6.9959,,8.619,8.621,,-0.000896,-0.001,6.6326,7.2297,,6.0425,6.0381,,5.368,5.3639,,6.8491,,7.3964,,47.1479,47.1479,,0.265012,,3.4861,3.4912,,2.522,2.5328,,7.6756,7.6722,,-41.9996,-42.0,,1698.5304,1695.5211,0.259928
1841.2968,,8.5,8.5,,0.0074537,0.0074989,,84.55,84.5644,,124.4451,123.3109,,6.8676,6.8623,,8.5949,8.6052,,-0.001041,-0.0014,6.5067,7.0765,,5.8943,5.8792,,5.236,5.2225,,6.7251,,7.2969,,47.1479,47.1479,,0.269614,,3.4964,3.5033,,2.5296,2.5297,,7.4864,7.567,,-42.0125,-42.0,,1698.584,1710.9099,0.266882
1841.4492,,8.5,8.5,,0.00767517,0.0076995,,84.7988,84.8109,,126.2545,126.4861,,6.8248,6.8504,,8.5609,8.5581,,0.000615,0.0007,6.4696,7.025,,5.7039,5.6537,,5.0664,5.0216,,6.6551,,7.211,,47.1479,47.1479,,0.271735,,3.4966,3.5063,,2.5422,2.5349,,7.2439,7.094,,-42.0749,-42.0623,,1680.0504,1668.4247,0.262611
1841.6016,,8.5,8.5,,0.00781392,0.0078995,,84.9494,84.9894,,128.1492,128.4757,,6.7356,6.7898,,8.5751,8.5698,,0.003176,0.0034,6.3669,6.9142,,5.5272,5.3736,,4.9089,4.7722,,6.5774,,7.115,,47.1489,47.1479,,0.272918,,3.4998,3.4913,,2.5436,2.5415,,7.0182,7.1854,,-42.2008,-42.1872,,1679.3984,1681.8848,0.273671
1841.754,,8.5,8.5,,0.00774124,0.0077005,,84.9788,84.973,,128.0987,128.7397,,6.5047,6.4225,,8.6002,8.6051,,0.003341,0.0035,6.2915,6.8371,,5.9124,6.0861,,5.252,5.4068,,6.4871,,7.0066,,47.1181,47.1479,,0.270968,,3.4866,3.5001,,2.5357,2.5383,,7.5095,7.0934,,-42.363,-42.3745,,1671.5631,1681.9205,0.2738
1841.9064,,8.5,8.5,,0.00761917,0.0076003,,84.9521,84.9795,,126.9669,126.047,,6.555,6.6113,,8.6274,8.6287,,0.001423,0.0014,6.2677,6.8419,,5.7674,5.698,,5.1229,5.061,,6.485,,7.0033,,47.0373,47.0085,,0.273384,,3.5051,3.5078,,2.527,2.5296,,7.3245,7.3728,,-42.4715,-42.4997,,1664.2477,1636.2279,0.278089
1842.0588,,8.5,8.5,,0.0074636,0.0074005,,84.8294,84.8505,,127.8866,127.8357,,6.5785,6.6007,,8.6477,8.6523,,-0.000911,-0.0012,6.2793,6.805,,5.7025,5.6674,,5.065,5.0338,,6.4974,,7.0246,,46.9987,47.0081,,0.272569,,3.5233,3.515,,2.5326,2.5217,,7.2419,7.3028,,-42.58,-42.5,,1698.7799,1722.5164,0.276604
1842.2112,,8.5,8.5,,0.0074911,0.0074,,84.6203,84.6204,,129.1766,129.7761,,6.5555,6.5156,,8.6303,8.6406,,-0.002165,-0.002,6.3179,6.8412,,5.8874,5.9726,,5.2298,5.3057,,6.5302,,7.0571,,46.9513,46.9616,,0.271591,,3.4725,3.5114,,2.5225,2.5211,,7.4776,7.3391,,-42.7974,-42.874,,1697.1899,1694.2424,0.273309
1842.3636,,8.5,8.5,,0.00763667,0.0077989,,84.3622,84.3886,,128.8582,128.7906,,6.5832,6.5678,,8.5959,8.5818,,-0.00276,-0.0028,6.414,6.8902,,5.9529,5.9205,,5.2881,5.2592,,6.5812,,7.0825,,46.8875,46.8685,,0.26864,,3.4819,3.5048,,2.5199,2.5197,,7.5612,7.6733,,-42.8754,-42.875,,1689.8025,1681.0479,0.272103
1842.516,,8.5,8.5,,0.00739116,0.0074011,,84.0311,84.0319,,128.1162,128.1332,,6.5662,6.5212,,8.6008,8.5816,,-0.003781,-0.0038,6.4505,6.8852,,6.1933,6.2814,,5.5023,5.581,,6.6423,,7.1141,,46.8682,46.8683,,0.262304,,3.4949,3.5022,,2.5237,2.5174,,7.8678,7.8454,,-42.8748,-42.875,,1701.9543,1709.5146,0.259733
1842.6684,,8.5,8.5,,0.00696971,0.0070011,,83.6968,83.6775,,128.4366,127.5541,,6.6885,6.6802,,8.6346,8.6404,,-0.003314,-0.0033,6.5027,7.0313,,6.4275,6.4434,,5.7112,5.7254,,6.752,,7.2995,,46.8684,46.8683,,0.258002,,3.452,3.4864,,2.5306,2.5212,,8.1669,8.1411,,-42.875,-42.875,,1712.2563,1702.8036,0.259401
