DEPTH,BS:1,BS:2,DNPH:1,DNPH:2,DSO8,DSOZ,DT:1,DT:2,ECGR:1,ECGR:2,HART:1,HART:2,HDRA:1,HDRA:2,HLLD,HLLS,HMIN:1,HMIN:2,HMNO:1,HMNO:2,HRLD,HRLS,HTEM:1,HTEM:2,HTNP,PEF8,PEFZ,RHO8,RHOZ,RXO8,RXOZ,SP:1,SP:2,TENS:1,TENS:2,TNPH
1612.5444,,8.5,,0.0115161,,0.002707,,97.1348,,119.2193,,4.6861,,0.001991,4.2312,4.5265,,3.5762,,3.1761,,,,47.4275,,,3.3258,,2.4451,,4.4776,,-442.7385,,1639.8545,0.309621
1612.6968,,8.5,,0.0110507,,0.00627,,97.5735,,117.8798,,4.6933,,0.003226,4.2011,4.494,,2.2839,,2.2304,,,,47.4339,,,3.3253,,2.4258,,4.0155,,-442.4375,,1633.233,0.295559
1612.8492,,8.5,,0.0125985,,0.033365,,97.9291,,120.0176,,4.5059,,0.013754,4.0951,4.3871,,1.2336,,1.4415,,,,47.7007,,,3.3491,,2.4244,,4.037,,-442.1207,,1605.2725,0.31299
1613.0016,,8.5,,0.0100254,,0.059386,,98.0184,,125.4152,,4.5582,,0.022547,4.1137,4.4296,,1.9664,,2.1247,,,,47.7007,,,3.3749,,2.4289,,3.8845,,-441.6236,,1689.4537,0.335163
1613.154,,8.5,,0.0084185,,0.07564,,97.7728,,135.4156,,4.6002,,0.028749,4.1299,4.474,,2.0219,,2.0018,,,,47.4339,,,3.3738,,2.4431,,3.7493,,-441.0711,,1767.1584,0.368171
1613.3064,,8.5,,0.007803,,0.056139,,97.724,,138.3588,,4.6578,,0.020432,4.1781,4.508,,0.9473,,1.1559,,,,47.4275,,,3.3269,,2.4319,,3.5259,,-440.8736,,1767.2242,0.395542
1613.4588,,8.5,,0.0153947,,0.037677,,97.2774,,131.5524,,4.6641,,0.013153,4.1999,4.5218,,1.5101,,1.7239,,,,47.4275,,,3.2989,,2.4205,,3.578,,-440.6279,,1728.7594,0.399495
1613.6112,,8.5,,0.0146746,,0.030908,,97.2807,,124.5632,,4.6515,,0.008204,4.1939,4.5028,,1.2442,,1.4579,,,,47.4339,,,3.2976,,2.4215,,3.9301,,-440.5101,,1676.3759,0.393097
1613.7636,,8.5,,0.01276,,0.032712,,97.3543,,116.3853,,4.7006,,0.007535,4.2509,4.5457,,1.5332,,1.7782,,,,47.7007,,,3.3208,,2.4382,,4.1627,,-440.8154,,1658.04,0.334
1613.916,,8.5,,0.0132862,,0.023229,,96.9957,,108.4051,,4.7094,,0.004258,4.2575,4.5683,,3.6407,,3.2391,,,,47.7071,,,3.3694,,2.4443,,4.6371,,-441.2485,,1684.3074,0.331816
1614.0684,,8.5,,0.0133346,,0.031145,,96.9772,,111.0421,,4.7005,,-0.000772,4.2489,4.5528,,3.3069,,2.9425,,,,47.7071,,,3.44,,2.4382,,4.4046,,-441.6221,,1699.0308,0.344469
1614.2208,,8.5,,0.01474,,0.037062,,96.1843,,110.6684,,4.697,,-0.004622,4.2683,4.5704,,3.3385,,2.9602,,,,47.7071,,,3.4943,,2.4333,,4.4173,,-441.8707,,1761.7648,0.371768
1614.3732,,8.5,,0.0137046,,0.037209,,95.7378,,117.6689,,4.8399,,-0.005186,4.5205,4.8287,,3.7618,,3.3365,,,,47.7071,,,3.5152,,2.4417,,4.6281,,-441.9346,,1713.264,0.360838
1614.5256,,8.5,,0.0128277,,0.03781,,95.8616,,115.122,,5.1728,,-0.005112,4.6301,4.9456,,3.7981,,3.3689,,,,47.7071,,,3.5223,,2.4488,,4.7374,,-441.875,,1646.2781,0.346727
1614.678,,8.5,,0.0131069,,0.046881,,95.8915,,117.3008,,4.7557,,-0.005486,4.3469,4.6444,,3.6904,,3.273,,,,47.7071,,,3.5267,,2.4497,,4.7369,,-441.8139,,1624.2097,0.346243
1614.8304,,8.5,,0.0136516,,0.046593,,96.618,,120.8718,,4.8037,,-0.005277,4.3508,4.6494,,3.7574,,3.3326,,,,47.7071,,,3.4955,,2.4528,,4.7517,,-441.8039,,1601.3611,0.351031
1614.9828,,8.5,,0.0122138,,0.025684,,96.3071,,124.549,,4.8186,,-0.004142,4.3637,4.6655,,3.7898,,3.3614,,,,47.7071,,,3.4339,,2.4603,,4.7611,,-441.4389,,1678.983,0.316481
1615.1352,,8.5,,0.0113046,,0.028324,,95.8502,,122.4464,,4.8243,,-0.004677,4.388,4.6953,,3.6938,,3.2759,,,,47.7071,,,3.4091,,2.4575,,4.7088,,-441.125,,1730.8809,0.305131
1615.2876,,8.5,,0.0106115,,0.0284,,95.5042,,115.5945,,4.8542,,-0.004288,4.4074,4.7124,,3.6656,,3.2509,,,,47.7071,,,3.4131,,2.4524,,4.6927,,-440.8183,,1760.7939,0.299996
1615.44,,8.5,,0.0104161,,0.027805,,95.2544,,115.2209,,4.8743,,-0.003333,4.4256,4.7474,,3.7207,,3.2999,,,,47.7071,,,3.43,,2.4462,,4.7154,,-440.7543,,1731.1042,0.303321
1615.5924,,8.5,,0.0109369,,0.003195,,95.2514,,116.0949,,4.9463,,6.1e-05,4.4387,4.7688,,3.724,,3.3062,,,,47.7071,,,3.4287,,2.4514,,4.5755,,-440.8779,,1671.8466,0.316268
1615.7448,,8.5,,0.0129677,,0.002667,,95.3887,,120.6193,,4.9152,,-0.010297,4.4869,4.8219,,2.7068,,2.5454,,,,47.7071,,,3.4163,,2.4524,,4.2076,,-441.1264,,1664.8477,0.340191
1615.8972,,8.5,,0.0136585,,0.005811,,95.7633,,119.7968,,4.9767,,-0.012609,4.4947,4.8236,,1.6631,,1.8183,,,,47.7071,,,3.3954,,2.4625,,4.1302,,-441.4375,,1685.0397,0.350848
1616.0496,,8.5,,0.0126115,,0.021718,,96.396,,121.1434,,4.907,,-0.014816,4.444,4.7411,,3.4112,,3.0529,,,,47.7071,,,3.3977,,2.4603,,4.3219,,-441.7601,,1721.6417,0.330395
1616.202,,8.5,,0.0120277,,0.030135,,96.3516,,119.7953,,4.7895,,-0.005494,4.3634,4.6761,,3.6797,,3.2639,,,,47.7071,,,3.4141,,2.4587,,4.6389,,-442.4913,,1730.2151,0.321984
1616.3544,,8.5,,0.0125677,,0.027423,,96.3628,,118.0059,,4.8845,,-0.003923,4.384,4.6902,,3.6445,,3.232,,,,47.7071,,,3.4253,,2.453,,4.6679,,-442.8678,,1672.5796,0.33719
1616.5068,,8.5,,0.0118323,,0.02576,,96.2968,,115.5288,,4.8789,,-0.003532,4.4003,4.6991,,3.7514,,3.3272,,,,47.7071,,,3.4182,,2.4557,,4.7177,,-442.9303,,1639.297,0.319821
1616.6592,,8.5,,0.01237,,0.038686,,96.0707,,112.1565,,4.8711,,-0.004461,4.4206,4.7225,,3.7951,,3.3661,,,,47.7071,,,3.4307,,2.4527,,4.8082,,-442.6846,,1590.1544,0.314669
1616.8116,,8.5,,0.01173,,0.038608,,95.989,,112.0728,,4.9285,,-0.003784,4.438,4.7282,,3.813,,3.3821,,,,47.7071,,,3.4079,,2.4558,,4.8161,,-442.3154,,1611.2849,0.301057
1616.964,,8.5,,0.0122839,,0.021885,,96.2055,,113.2275,,4.9271,,-0.002382,4.4261,4.7245,,3.7433,,3.3201,,,,47.7071,,,3.3599,,2.4601,,4.7535,,-442.0568,,1693.7184,0.318073
1617.1164,,8.5,,0.0122,,0.000632,,96.2915,,119.073,,4.8285,,-0.000223,4.3803,4.6927,,3.6558,,3.2421,,,,47.7071,,,3.2911,,2.4661,,4.6554,,-441.5668,,1702.9741,0.318511
1617.2688,,8.5,,0.0120908,,0.005407,,96.2716,,122.8146,,4.8049,,0.000896,4.3562,4.6706,,3.5745,,3.1698,,,,47.7071,,,3.2682,,2.4673,,4.5471,,-441.2587,,1716.67,0.330872
1617.4212,,8.5,,0.01163,,0.011201,,96.2501,,123.0045,,4.8584,,-0.002185,4.3615,4.6646,,3.5629,,3.1595,,,,47.7071,,,3.2695,,2.4676,,4.5931,,-441.3125,,1667.7889,0.322037
1617.5736,,8.5,,0.0123792,,0.021087,,96.0515,,115.0003,,4.8581,,-0.000593,4.4153,4.6947,,3.7354,,3.313,,,,47.7071,,,3.3097,,2.4691,,4.748,,-441.3707,,1653.0087,0.326143
1617.726,,8.5,,0.0122885,,0.026365,,96.1747,,118.4627,,4.829,,0.001432,4.3256,4.6209,,3.7291,,3.3109,,,,47.7071,,,3.371,,2.4682,,4.3325,,-441.2572,,1680.6824,0.311924
1617.8784,,8.5,,0.0116377,,0.030354,,96.0116,,123.5813,,4.6798,,0.004618,4.3195,4.6046,,2.4384,,2.3052,,,,47.7071,,,3.4166,,2.4639,,4.2156,,-441.4375,,1677.1821,0.306717
1618.0308,,8.5,,0.0085822,,0.044696,,95.6043,,129.0083,,4.8051,,0.000275,4.2987,4.582,,3.1368,,2.8449,,,,47.7071,,,3.4497,,2.4512,,4.1531,,-441.6279,,1682.6954,0.310889
1618.1832,,8.5,,0.0128847,,0.054882,,95.2561,,118.7513,,4.8086,,-0.005215,4.3731,4.6607,,3.6836,,3.2684,,,,47.7071,,,3.4325,,2.4396,,4.6791,,-441.9418,,1664.6593,0.323153
1618.3356,,8.5,,0.0125815,,0.060195,,95.1055,,114.4331,,4.8575,,-0.007163,4.3873,4.67,,3.7196,,3.299,,,,47.7071,,,3.4081,,2.437,,4.6738,,-442.4303,,1664.5615,0.336771
1618.488,,8.5,,0.0114415,,0.069065,,95.0176,,114.7195,,4.8939,,-0.007484,4.424,4.7099,,3.6706,,3.2553,,,,47.7071,,,3.3846,,2.437,,4.7408,,-442.6192,,1696.1814,0.308629
1618.6404,,8.5,,0.0119654,,0.067986,,94.5967,,114.8559,,4.9039,,-0.007047,4.4471,4.7401,,3.8118,,3.381,,,,47.7071,,,3.4072,,2.4337,,4.6495,,-442.561,,1681.6791,0.30912
1618.7928,,8.5,,0.0111277,,0.053829,,94.4066,,120.2179,,4.941,,-0.004059,4.476,4.7645,,3.6902,,3.2727,,,,47.7071,,,3.4135,,2.429,,4.7388,,-442.4289,,1711.1499,0.291326
1618.9452,,8.5,,0.0113977,,0.045067,,94.9895,,120.7998,,4.8105,,0.012969,4.4029,4.6869,,3.7008,,3.2919,,,,47.7071,,,3.4293,,2.4439,,4.52,,-441.9375,,1693.6198,0.307177
1619.0976,,8.5,,0.0115931,,0.051614,,95.0418,,121.417,,4.749,,0.024649,4.3681,4.6522,,1.3924,,1.6377,,,,47.7071,,,3.4179,,2.4631,,4.4405,,-441.4447,,1672.1328,0.323085
1619.25,,8.5,,0.0115161,,0.05835,,94.9228,,126.228,,4.8525,,0.025447,4.3803,4.6398,,1.6813,,1.919,,,,47.7071,,,3.4145,,2.471,,4.5443,,-441.25,,1694.7787,0.346314
1619.4024,,8.5,,0.0121323,,0.034624,,94.7695,,131.2246,,4.9958,,0.01146,4.4979,4.7746,,3.9504,,3.5147,,,,47.7071,,,3.3988,,2.4619,,4.8198,,-441.0611,,1669.6975,0.357662
1619.5548,,8.5,,0.0140354,,0.031839,,94.8228,,131.9486,,5.0248,,-0.000188,4.5394,4.8305,,3.9557,,3.5091,,,,47.7071,,,3.42,,2.4412,,5.0131,,-440.8154,,1681.2092,0.358423
1619.7072,,8.5,,0.0133161,,0.031214,,94.766,,124.5213,,4.9567,,-0.002931,4.523,4.8115,,3.9195,,3.477,,,,47.7071,,,3.4572,,2.4315,,4.9476,,-440.6976,,1664.1257,0.339634
1619.8596,,8.5,,0.0132046,,0.03069,,94.6834,,122.4247,,4.9633,,-0.002535,4.5169,4.7969,,3.8379,,3.4043,,,,47.7071,,,3.458,,2.4294,,4.8957,,-441.0014,,1643.4063,0.33845
1620.012,,8.5,,0.0133,,0.009504,,94.7006,,127.0753,,4.9865,,0.000565,4.511,4.7818,,3.8313,,3.3984,,,,47.7071,,,3.4304,,2.44,,4.8527,,-441.375,,1679.0637,0.343644
1620.1644,,8.5,,0.0133931,,0.004874,,94.6448,,127.8146,,4.9845,,0.002222,4.5186,4.796,,3.8363,,3.4029,,,,47.7071,,,3.4138,,2.4487,,4.8625,,-441.7457,,1655.4231,0.338428
1620.3168,,8.5,,0.0131885,,0.016116,,94.6528,,122.297,,4.9454,,0.000579,4.4992,4.7755,,3.8514,,3.4163,,,,47.7071,,,3.4405,,2.4443,,4.9013,,-441.9361,,1677.8142,0.33389
1620.4692,,8.5,,0.0125115,,0.028412,,94.4934,,115.0053,,4.9238,,-0.002002,4.4784,4.7435,,3.9275,,3.4841,,,,47.7071,,,3.4623,,2.4377,,4.9375,,-442.0611,,1662.6604,0.32106
1620.6216,,8.5,,0.0123023,,0.040637,,94.203,,117.7254,,4.9356,,-0.004617,4.4937,4.7735,,3.9135,,3.4716,,,,47.7071,,,3.4651,,2.4346,,4.942,,-442.1207,,1638.6334,0.32281
1620.774,,8.5,,0.0122115,,0.029535,,94.3163,,120.1517,,4.983,,-0.003779,4.504,4.7797,,3.8534,,3.418,,,,47.7071,,,3.3918,,2.4499,,4.9235,,-441.9986,,1643.3375,0.321673
1620.9264,,8.5,,0.0126023,,0.015182,,94.4214,,125.6407,,5.0107,,-0.002002,4.4989,4.7931,,3.8702,,3.433,,,,47.7071,,,3.2976,,2.4661,,4.8418,,-441.8139,,1629.6768,0.339829
1621.0788,,8.5,,0.0131208,,0.000558,,94.8084,,127.0423,,4.8953,,-0.000247,4.4177,4.7063,,3.7339,,3.3116,,,,47.7071,,,3.2515,,2.4663,,4.7827,,-441.6861,,1650.092,0.351435
1621.2312,,8.5,,0.0144608,,0.009411,,94.9756,,127.1167,,4.7748,,0.003891,4.3442,4.6334,,3.7362,,3.3136,,,,47.7071,,,3.2856,,2.4524,,4.7135,,-441.4971,,1685.4453,0.363846
1621.3836,,8.5,,0.0141839,,0.03622,,95.4872,,123.9817,,4.8511,,0.016182,4.3323,4.6059,,3.6829,,3.2662,,,,47.7071,,,3.3822,,2.4382,,4.4806,,-441.1889,,1660.9888,0.357684
1621.536,,8.5,,0.0132115,,0.080549,,95.6608,,120.1215,,4.7874,,0.036022,4.3197,4.5892,,3.2899,,2.9239,,,,47.7071,,,3.4503,,2.447,,4.4143,,-440.9404,,1651.0134,0.358467
1621.6884,,8.5,,0.0127369,,0.114379,,96.1727,,115.9401,,4.7259,,0.048368,4.3006,4.5691,,1.8993,,1.9858,,,,47.7071,,,3.4913,,2.4523,,3.7365,,-440.8183,,1639.9696,0.350146
1621.8408,,8.5,,0.01377,,0.126049,,96.2436,,116.7878,,4.7004,,0.04668,4.267,4.5227,,0.8815,,1.0775,,,,47.7071,,,3.4922,,2.4549,,3.5012,,-440.9404,,1675.9192,0.355554
1621.9932,,8.5,,0.0136,,0.122545,,96.0231,,119.508,,4.7083,,0.039725,4.2671,4.5325,,1.3383,,1.5223,,,,47.7071,,,3.4714,,2.4633,,3.5901,,-441.1904,,1706.7471,0.346797
1622.1456,,8.5,,0.0133815,,0.111998,,96.0187,,117.9105,,4.8619,,0.033688,4.3438,4.5889,,3.6539,,3.2489,,,,47.7071,,,3.4224,,2.481,,4.2557,,-441.5611,,1658.8284,0.329261
1622.298,,8.5,,0.0124138,,0.088447,,95.8819,,116.6468,,4.7919,,0.027071,4.3926,4.6314,,3.7031,,3.2921,,,,47.7071,,,3.3522,,2.4878,,4.3198,,-441.8736,,1665.9476,0.310324
1622.4504,,8.5,,0.0120185,,0.050143,,95.4692,,114.8577,,4.8015,,0.015167,4.3601,4.5998,,1.7207,,1.8312,,,,47.7071,,,3.271,,2.4744,,4.1654,,-442.1192,,1634.0728,0.309112
1622.6028,,8.5,,0.0123792,,0.018166,,95.0523,,117.7318,,4.825,,0.006163,4.3536,4.6016,,2.396,,2.3318,,,,47.7071,,,3.226,,2.4564,,4.1256,,-442.1221,,1648.8046,0.316777
1622.7552,,8.5,,0.0119161,,0.018897,,94.5482,,117.222,,4.8152,,0.008494,4.3839,4.6375,,3.6576,,3.249,,,,47.7071,,,3.2674,,2.4431,,4.6553,,-441.9971,,1682.2455,0.311558
1622.9076,,8.5,,0.0120977,,0.057864,,94.2885,,112.1054,,4.8691,,0.027603,4.4212,4.6857,,3.6191,,3.2186,,,,47.7071,,,3.3474,,2.4424,,4.3614,,-441.7457,,1673.4801,0.316239
1623.06,,8.5,,0.0121101,,0.112521,,94.3369,,104.2541,,4.9102,,0.055389,4.4746,4.7237,,1.4761,,1.6712,,,,47.7071,,,3.4219,,2.448,,3.7012,,-441.3168,,1670.0823,0.302517
1623.2124,,8.5,,0.0084461,,0.155497,,94.3649,,102.3995,,4.9053,,0.078526,4.4843,4.7309,,0.8423,,1.0442,,,,47.7071,,,3.436,,2.4625,,3.2918,,-441.0596,,1628.6505,0.305582
1623.3648,,8.5,,0.0066438,,0.177006,,94.4635,,107.0843,,4.9986,,0.089928,4.5149,4.7907,,0.8606,,1.0596,,,,47.7071,,,3.4474,,2.4739,,3.0178,,-440.6918,,1635.6219,0.308321
1623.5172,,8.5,,0.0067715,,0.181555,,95.0379,,115.5899,,4.966,,0.089772,4.5392,4.8301,,0.8273,,1.0098,,,,47.7071,,,3.4756,,2.4737,,3.0081,,-440.5,,1696.7993,0.312597
1623.6696,,8.5,,0.0097224,,0.179239,,95.0164,,121.9622,,4.9395,,0.088022,4.516,4.806,,0.8518,,1.0502,,,,47.7071,,,3.515,,2.469,,3.0658,,-440.3183,,1681.5012,0.344819
1623.822,,8.5,,0.0056122,,0.157061,,95.8575,,126.2766,,4.8411,,0.078607,4.4696,4.7431,,0.8542,,1.0613,,,,47.7071,,,3.5189,,2.4557,,3.1858,,-440.3822,,1701.9944,0.341201
1623.9744,,8.5,,0.0100377,,0.108131,,95.8498,,124.6117,,4.8554,,0.056741,4.4601,4.7273,,0.8775,,1.0744,,,,47.7071,,,3.4559,,2.4427,,3.3591,,-440.7471,,1671.4081,0.332489
1624.1268,,8.5,,0.0120608,,0.064422,,95.832,,125.1161,,4.7701,,0.028337,4.3678,4.6467,,1.8133,,1.894,,,,47.7071,,,3.4217,,2.4245,,3.7623,,-441.0014,,1619.3412,0.319211
1624.2792,,8.5,,0.0123862,,0.039739,,96.1733,,127.7882,,4.6866,,0.01433,4.2555,4.5345,,3.5948,,3.1951,,,,47.7071,,,3.4377,,2.4185,,4.3257,,-441.3168,,1642.2802,0.310695
1624.4316,,8.5,,0.0120839,,0.074875,,96.521,,128.5714,,4.672,,0.026806,4.2089,4.4911,,3.5622,,3.1674,,,,47.7071,,,3.5203,,2.4402,,4.3708,,-441.8024,,1660.4269,0.314124
1624.584,,8.5,,0.0111507,,0.105668,,97.3477,,127.5743,,4.5976,,0.043871,4.1844,4.4685,,1.6221,,1.7788,,,,47.7071,,,3.5464,,2.4703,,3.823,,-441.8822,,1707.6049,0.303188
1624.7364,,8.5,,0.0123023,,0.109437,,97.614,,125.2754,,4.5076,,0.042832,4.202,4.4678,,1.0463,,1.2276,,,,47.7071,,,3.5126,,2.4811,,3.5166,,-442.2385,,1709.5486,0.328505
1624.8888,,8.5,,0.0136138,,0.081311,,97.6846,,122.0063,,4.6844,,0.022051,4.2055,4.5079,,2.2859,,2.1753,,,,47.7071,,,3.4553,,2.4601,,3.6979,,-442.1178,,1653.1066,0.351162
1625.0412,,8.5,,0.0154562,,0.065724,,97.5542,,120.7852,,4.6325,,0.003241,4.2078,4.5073,,3.5256,,3.13,,,,47.7071,,,3.4208,,2.4401,,4.2316,,-441.6875,,1622.4513,0.387826
1625.1936,,8.5,,0.0154677,,0.068224,,97.2836,,123.3574,,4.5879,,-0.001222,4.1825,4.475,,3.5682,,3.1644,,,,47.7071,,,3.3855,,2.4348,,4.499,,-441.2529,,1574.5117,0.388001
1625.346,,8.5,,0.0140885,,0.079614,,97.7748,,124.5916,,4.5843,,0.001968,4.1634,4.4629,,3.5404,,3.1397,,,,47.7071,,,3.3571,,2.4362,,4.4737,,-440.9389,,1642.3743,0.358275
1625.4984,,8.5,,0.0122438,,0.059272,,97.8037,,125.0175,,4.5968,,0.004125,4.1747,4.4606,,3.4647,,3.0742,,,,47.7071,,,3.3141,,2.428,,4.4504,,-440.6904,,1708.397,0.323597
1625.6508,,8.5,,0.0122161,,0.061996,,97.9167,,118.9977,,4.6376,,0.011548,4.1614,4.4497,,2.8891,,2.6446,,,,47.7071,,,3.3468,,2.4165,,3.6566,,-440.5596,,1724.3633,0.325741
1625.8032,,8.5,,0.0128077,,0.07415,,98.0396,,118.0017,,4.4472,,0.025357,4.0833,4.3838,,0.8894,,1.0611,,,,47.7071,,,3.3947,,2.41,,3.0247,,-440.3284,,1710.9303,0.322784
1625.9556,,8.5,,0.0097038,,0.11711,,97.6553,,116.5318,,4.4368,,0.045558,4.1276,4.4277,,0.8172,,0.9772,,,,47.7071,,,3.4527,,2.4182,,2.6789,,-440.7442,,1640.5629,0.343182
1626.108,,8.5,,0.01077,,0.144144,,97.047,,116.2354,,4.7473,,0.055706,4.2802,4.5927,,1.0001,,1.1594,,,,47.7071,,,3.4611,,2.4319,,2.7913,,-440.9404,,1604.7217,0.338819
1626.2604,,8.5,,0.0106654,,0.1475,,96.1041,,117.1142,,4.8904,,0.057612,4.3644,4.6799,,0.9919,,1.1683,,,,47.7071,,,3.4547,,2.4401,,2.9474,,-441.2428,,1641.7354,0.342755
1626.4128,,8.5,,0.0090931,,0.137884,,95.5927,,122.8597,,4.8432,,0.059876,4.4203,4.7565,,0.8436,,1.0301,,,,47.7071,,,3.4557,,2.4378,,2.8586,,-441.2543,,1707.1191,0.341366
1626.5652,,8.5,,0.0072346,,0.127388,,95.7914,,127.1819,,4.8216,,0.065286,4.3876,4.7255,,0.9558,,1.1189,,,,47.7071,,,3.4445,,2.4328,,2.867,,-441.4418,,1780.6482,0.358152
1626.7176,,8.5,,0.0068208,,0.120396,,96.5873,,127.757,,4.8389,,0.069813,4.3989,4.7211,,1.0392,,1.216,,,,47.7071,,,3.4056,,2.4424,,2.8594,,-441.8053,,1735.141,0.336165
1626.87,,8.5,,0.0073784,,0.108665,,96.23,,124.3496,,4.7194,,0.058012,4.3075,4.6313,,1.0848,,1.2548,,,,47.7071,,,3.357,,2.4638,,2.9665,,-441.8678,,1675.6427,0.312425
1627.0224,,8.5,,0.0111262,,0.0753,,94.8101,,124.1358,,4.9772,,0.034283,4.6448,4.927,,1.0943,,1.2841,,,,47.7071,,,3.3339,,2.4632,,3.5866,,-441.6207,,1674.29,0.314214
1627.1748,,8.5,,0.0118931,,0.066876,,94.7204,,120.7945,,5.5799,,0.026584,4.6549,4.941,,1.6761,,2.0168,,,,47.7071,,,3.3933,,2.4565,,4.6037,,-441.1918,,1641.7908,0.305192
1627.3272,,8.5,,0.0122815,,0.087447,,94.9368,,123.3536,,5.0179,,0.039443,4.7373,5.0104,,4.1887,,3.7368,,,,47.7071,,,3.4493,,2.4481,,4.7181,,-440.9346,,1673.7948,0.311597
1627.4796,,8.5,,0.0119115,,0.12652,,96.1411,,120.1603,,4.6902,,0.058308,4.3138,4.6196,,0.9342,,1.1166,,,,47.7071,,,3.459,,2.4578,,3.4529,,-440.5639,,1671.6448,0.2982
1627.632,,8.5,,0.0120069,,0.137496,,96.1237,,124.2437,,4.7156,,0.060844,4.3911,4.6684,,1.0601,,1.2335,,,,47.7071,,,3.3908,,2.4617,,3.3902,,-440.2457,,1674.9701,0.308692
1627.7844,,8.5,,0.0124115,,0.13122,,96.0718,,122.0864,,4.894,,0.052488,4.4371,4.6832,,3.0397,,2.8679,,,,47.7071,,,3.3341,,2.4597,,3.8457,,-439.763,,1671.3699,0.303615
1627.9368,,8.5,,0.0133185,,0.1295,,96.2517,,126.1627,,4.5874,,0.047488,4.2015,4.471,,2.2281,,2.1893,,,,47.7071,,,3.3371,,2.4562,,3.7604,,-439.8197,,1627.4393,0.327686
1628.0892,,8.5,,0.0148778,,0.127852,,97.3057,,124.0524,,4.3861,,0.04222,4.1868,4.4398,,1.0417,,1.2059,,,,47.7071,,,3.3714,,2.4486,,3.0971,,-440.1803,,1673.6132,0.350848
1628.2416,,8.5,,0.0115545,,0.124085,,97.295,,124.3508,,4.5805,,0.041875,4.1614,4.4361,,0.9462,,1.1239,,,,47.7071,,,3.4156,,2.4431,,3.087,,-440.2615,,1697.8029,0.331609
1628.394,,8.5,,0.0144239,,0.115553,,96.3598,,119.6346,,4.677,,0.040748,4.2317,4.5066,,0.8355,,1.0519,,,,47.7071,,,3.4337,,2.4422,,3.3639,,-440.8096,,1739.8063,0.356628
1628.5464,,8.5,,0.0143069,,0.108521,,96.1069,,118.492,,4.729,,0.045319,4.419,4.6908,,0.8768,,1.1093,,,,47.7071,,,3.4358,,2.4552,,4.0165,,-441.2442,,1754.3429,0.358673
1628.6988,,8.5,,0.0143792,,0.077718,,96.0234,,110.0754,,4.8078,,0.034288,4.4433,4.7078,,1.54,,1.8051,,,,47.7071,,,3.4036,,2.4551,,4.1023,,-441.4303,,1688.1655,0.342588
1628.8512,,8.5,,0.0135792,,0.051071,,95.7315,,106.7429,,5.0121,,0.022301,4.4965,4.7919,,1.5336,,1.7708,,,,47.7071,,,3.3702,,2.4615,,4.2048,,-441.3168,,1671.6068,0.329444
1629.0036,,8.5,,0.0119484,,0.020072,,94.753,,106.1395,,5.0037,,0.006456,4.5205,4.8201,,2.5548,,2.4666,,,,47.7071,,,3.315,,2.459,,4.3288,,-441.3678,,1643.4414,0.306826
1629.156,,8.5,,0.0122815,,0.025136,,95.5167,,117.2432,,4.9446,,0.001102,4.4772,4.7684,,3.4395,,3.0811,,,,47.7071,,,3.2975,,2.4606,,4.4722,,-441.1265,,1656.3027,0.325738
1629.3084,,8.5,,0.0119069,,0.036956,,95.8719,,118.3484,,4.883,,-0.003838,4.5097,4.7311,,3.6679,,3.2536,,,,47.7071,,,3.2749,,2.4496,,4.6674,,-440.9332,,1697.4375,0.318404
1629.4608,,8.5,,0.0117977,,0.058836,,95.9776,,125.3174,,4.8425,,-0.006131,4.3367,4.6652,,3.6576,,3.2438,,,,47.7071,,,3.2824,,2.4403,,4.6662,,-440.5683,,1687.3494,0.314511
1629.6132,,8.5,,0.0116323,,0.053115,,95.9565,,124.6196,,4.8026,,-0.005454,4.3754,4.6611,,3.7222,,3.3013,,,,47.7071,,,3.2936,,2.4383,,4.7232,,-440.4361,,1693.2469,0.303507
1629.7656,,8.5,,0.0127839,,0.030881,,95.7628,,123.4562,,4.8012,,-0.002786,4.4056,4.6744,,3.7926,,3.364,,,,47.7071,,,3.3249,,2.4389,,4.7584,,-440.25,,1661.9379,0.317472
1629.918,,8.5,,0.0132654,,0.012506,,95.9126,,122.8497,,4.8516,,0.00062,4.4055,4.6854,,3.7294,,3.3077,,,,47.7071,,,3.38,,2.4334,,4.7274,,-440.0711,,1649.1005,0.334363
1630.0704,,8.5,,0.0122908,,0.031866,,95.9026,,123.3369,,4.8833,,0.009088,4.4283,4.7013,,3.677,,3.2611,,,,47.7071,,,3.4321,,2.4435,,4.6508,,-440.2587,,1703.4636,0.325012
1630.2228,,8.5,,0.0109692,,0.05835,,96.143,,125.5391,,4.8599,,0.021009,4.391,4.6768,,3.3378,,2.9671,,,,47.7071,,,3.4643,,2.4574,,3.9709,,-440.8111,,1694.4462,0.315821
1630.3752,,8.5,,0.0124654,,0.057881,,96.0423,,117.0955,,4.7642,,0.020783,4.3876,4.6706,,1.2864,,1.4588,,,,47.7071,,,3.4323,,2.4659,,3.9019,,-441.3168,,1713.8118,0.319773
1630.5276,,8.5,,0.0126023,,0.047688,,95.5158,,116.3871,,4.8553,,0.011192,4.4152,4.6915,,2.6768,,2.5474,,,,47.7071,,,3.3903,,2.4527,,3.9888,,-441.9899,,1719.1927,0.318761
