DEPT,CALI,BS,GR,SP,DSO8,RSO8,RLA1,RLA2,RLA3,RLA4,RLA5,RT,DT,HDRA,PEF8,RHO8,TNPH,RXO8,TENS
1121.054,8.775,8.5,99.572,-251.879,0.222,0.06,5.803,9.503,12.854,15.464,17.774,25.093,106.382,0.016,3.027,2.372,0.285,2.158,2483.267
1121.207,8.69,8.5,102.803,-252.859,0.095,0.037,6.028,9.714,12.97,15.539,17.842,25.118,105.098,0.017,2.985,2.386,0.283,2.347,2472.5
1121.359,8.763,8.5,98.815,-253.908,0.107,0.016,5.936,9.528,12.654,15.065,17.358,24.361,104.214,0.008,2.924,2.389,0.293,2.271,2415.563
1121.512,8.775,8.5,87.288,-254.242,0.063,0.033,6.151,10.019,13.405,15.954,18.554,26.015,103.965,0.005,2.88,2.366,0.3,2.316,2497.533
1121.664,8.791,8.5,108.502,-254.465,0.018,0.032,6.211,10.055,13.477,15.986,18.684,26.199,104.434,0.005,2.912,2.347,0.296,2.45,2418.625
1121.816,8.845,8.5,97.379,-255.488,0.09,0.041,6.147,9.735,13.064,15.42,18.098,25.392,103.815,0.009,2.935,2.348,0.299,2.217,2405.8
1121.969,8.973,8.5,103.083,-255.391,0.21,0.068,5.986,9.611,12.914,15.31,18.115,25.38,103.909,0.015,2.961,2.375,0.291,2.071,2441.313
1122.121,9.187,8.5,93.006,-256.086,0.195,0.073,6.055,9.798,13.039,15.513,18.426,25.755,103.868,0.021,2.911,2.373,0.293,2.064,2377.687
1122.274,8.876,8.5,92.583,-256.172,0.209,0.079,6.186,9.955,13.129,15.643,18.663,26.095,104.184,0.027,3.047,2.389,0.287,2.191,2504.689
1122.426,8.837,8.5,92.728,-255.875,0.214,0.054,6.102,9.603,12.599,14.973,17.988,25.161,104.426,0.028,3.092,2.404,0.296,2.107,2528.312
1122.578,8.775,8.5,104.533,-256.305,0.142,0.058,5.96,9.318,12.229,14.54,17.536,24.529,104.863,0.028,3.027,2.363,0.298,2.01,2434.333
1122.731,8.659,8.5,104.782,-256.176,0.158,0.076,5.733,9.017,11.831,14.048,16.991,23.724,104.926,0.021,3.009,2.352,0.285,1.943,2452.438
1122.883,8.604,8.5,102.722,-256.517,0.178,0.091,5.873,9.263,12.275,14.515,17.635,24.63,105.092,0.02,2.977,2.372,0.301,2.132,2451.933
1123.036,8.589,8.5,102.654,-256.395,0.174,0.077,5.929,9.579,12.87,15.235,18.561,25.913,105.189,0.018,2.915,2.367,0.314,2.124,2433.937
1123.188,8.659,8.5,93.087,-255.988,0.142,0.066,5.872,9.621,12.923,15.268,18.568,25.833,105.191,0.013,2.9,2.369,0.344,2.061,2384.938
1123.34,8.643,8.5,98.664,-255.043,0.111,0.032,5.706,9.383,12.531,14.757,17.921,24.85,105.73,0.007,2.845,2.354,0.322,1.972,2430.25
1123.493,8.577,8.5,98.211,-254.475,0.064,0.007,5.667,9.319,12.515,14.708,17.856,24.796,105.788,0.003,2.914,2.359,0.315,2.111,2437.934
1123.645,8.542,8.5,96.778,-254.234,0.036,0.0,5.678,9.339,12.51,14.676,17.809,24.686,106.524,0.003,2.943,2.353,0.314,2.088,2458.751
1123.798,8.554,8.5,101.798,-253.961,0.005,0.014,5.544,9.293,12.379,14.596,17.725,24.48,106.955,0.001,2.939,2.327,0.31,2.084,2433.251
1123.95,8.573,8.5,106.861,-253.608,0.014,0.0,5.244,8.812,11.702,13.798,16.785,23.155,106.802,-0.001,2.709,2.341,0.311,1.775,2429.438
1124.102,8.604,8.5,101.315,-253.172,-0.002,0.001,5.463,9.083,12.076,14.273,17.301,23.96,106.217,0.0,2.893,2.36,0.3,1.969,2435.133
1124.255,8.682,8.5,105.533,-253.27,0.013,0.006,5.664,9.282,12.354,14.546,17.608,24.395,105.765,0.0,2.852,2.354,0.311,2.083,2401.187
1124.407,8.659,8.5,97.201,-253.375,-0.005,0.0,5.556,9.151,12.219,14.391,17.389,24.088,105.836,-0.001,2.854,2.356,0.334,2.082,2447.376
1124.56,8.647,8.5,114.95,-253.821,-0.014,0.0,5.512,9.176,12.285,14.511,17.531,24.3,105.901,-0.003,2.895,2.351,0.337,2.106,2354.599
1124.712,8.62,8.5,111.239,-253.285,-0.008,0.0,5.635,9.378,12.732,15.075,18.24,25.415,106.583,-0.002,2.955,2.344,0.333,2.14,2367.187
1124.864,8.612,8.5,108.152,-252.321,0.011,0.001,5.653,9.207,12.495,14.719,17.719,24.711,106.419,0.001,2.937,2.352,0.308,2.135,2491.688
1125.017,8.647,8.5,101.147,-252.203,-0.024,0.0,5.574,9.199,12.451,14.66,17.634,24.516,105.573,0.004,2.846,2.356,0.294,2.021,2483.134
1125.169,8.612,8.5,103.109,-252.383,0.072,0.0,5.428,8.995,12.091,14.279,17.188,23.86,105.158,0.006,2.901,2.371,0.292,1.956,2447.938
1125.322,8.612,8.5,110.498,-252.469,0.055,0.015,5.485,9.136,12.148,14.34,17.248,23.868,104.354,0.007,2.931,2.354,0.306,2.069,2428.063
1125.474,8.612,8.5,98.299,-252.167,0.081,0.035,5.582,9.372,12.506,14.772,17.766,24.583,103.583,0.008,2.958,2.358,0.316,2.095,2403.801
1125.626,8.635,8.5,92.642,-251.867,0.125,0.048,5.589,9.354,12.498,14.739,17.725,24.535,103.566,0.01,2.948,2.36,0.322,2.055,2441.812
1125.779,8.6,8.5,92.153,-252.27,0.144,0.056,5.458,9.083,12.106,14.285,17.184,23.774,103.984,0.01,3.048,2.357,0.327,1.98,2412.875
1125.931,8.635,8.5,108.084,-253.0,0.161,0.067,5.542,9.255,12.441,14.68,17.67,24.519,103.125,0.019,3.046,2.353,0.325,1.933,2427.062
1126.084,8.674,8.5,94.206,-253.367,0.121,0.068,5.71,9.453,12.875,15.234,18.391,25.655,103.797,0.024,3.078,2.332,0.313,1.846,2537.187
1126.236,8.67,8.5,101.542,-253.783,0.185,0.072,5.71,9.423,12.784,15.113,18.215,25.385,104.016,0.031,3.049,2.367,0.304,1.862,2469.751
1126.388,8.682,8.5,109.416,-254.242,0.18,0.071,5.633,9.356,12.509,14.75,17.808,24.67,104.404,0.029,3.061,2.378,0.318,1.884,2430.733
1126.541,8.666,8.5,96.057,-254.559,0.175,0.063,5.465,9.068,12.046,14.181,17.137,23.691,105.382,0.025,3.057,2.372,0.311,1.894,2439.687
1126.693,8.67,8.5,113.595,-254.871,0.174,0.058,5.579,9.206,12.169,14.275,17.272,23.836,104.605,0.026,2.973,2.372,0.312,1.918,2432.876
1126.846,8.659,8.5,103.841,-255.125,0.17,0.058,5.841,9.694,12.701,14.886,18.009,24.767,104.391,0.027,2.917,2.376,0.299,1.937,2429.2
1126.998,8.705,8.5,110.937,-255.137,0.177,0.048,5.661,9.378,12.203,14.313,17.31,23.757,103.966,0.031,2.958,2.392,0.313,2.029,2434.501
1127.15,8.705,8.5,102.516,-255.288,0.186,0.032,5.57,9.299,12.175,14.304,17.295,23.785,104.328,0.027,3.029,2.381,0.311,1.961,2397.563
1127.303,8.705,8.5,110.23,-255.406,0.158,0.021,5.713,9.329,12.346,14.492,17.463,24.182,105.212,0.019,2.977,2.369,0.294,1.94,2343.8
1127.455,8.659,8.5,111.541,-255.27,0.131,0.04,5.905,9.514,12.658,14.864,17.877,24.873,105.674,0.018,2.937,2.378,0.28,2.079,2413.187
1127.608,8.651,8.5,105.393,-255.199,0.098,0.056,5.771,9.154,12.095,14.183,16.98,23.601,105.5,0.017,2.997,2.345,0.29,1.905,2423.375
1127.76,8.635,8.5,101.156,-254.475,0.122,0.049,5.928,9.625,12.782,15.071,17.969,24.986,104.813,0.019,2.933,2.358,0.298,1.837,2415.188
1127.912,8.647,8.5,98.68,-254.215,0.157,0.05,6.144,10.165,13.726,16.231,19.337,26.984,104.79,0.016,3.014,2.392,0.296,1.99,2401.0
1128.065,8.697,8.5,102.425,-254.129,0.181,0.046,5.988,9.634,12.88,15.125,17.916,24.958,105.063,0.016,3.008,2.397,0.281,1.961,2425.0
1128.217,8.717,8.5,103.333,-253.473,0.146,0.037,5.83,9.376,12.454,14.585,17.298,24.015,105.372,0.014,2.935,2.369,0.291,1.794,2404.314
1128.37,8.728,8.5,109.573,-253.071,0.077,0.026,5.698,9.41,12.48,14.68,17.463,24.182,105.944,0.011,2.931,2.336,0.31,1.769,2379.499
1128.522,8.682,8.5,102.71,-253.059,0.041,0.021,5.611,9.348,12.461,14.703,17.558,24.338,106.296,0.009,2.913,2.329,0.335,1.783,2363.733
1128.674,8.651,8.5,105.041,-252.09,0.088,0.035,5.617,9.347,12.452,14.684,17.573,24.356,106.686,0.009,3.023,2.317,0.354,1.768,2464.187
1128.827,8.659,8.5,105.076,-251.958,0.107,0.03,5.437,8.993,11.965,14.088,16.88,23.37,107.351,0.007,2.904,2.345,0.335,1.748,2499.25
1128.979,8.705,8.5,104.578,-251.566,0.091,0.014,5.198,8.694,11.67,13.737,16.503,22.834,107.881,0.006,2.792,2.333,0.329,1.584,2438.687
1129.132,8.69,8.5,94.504,-251.246,0.044,0.023,5.22,8.781,11.776,13.82,16.596,22.908,107.928,0.004,2.84,2.335,0.298,1.708,2406.8
1129.284,8.705,8.5,89.032,-251.238,0.059,0.013,5.333,9.116,12.307,14.393,17.247,23.791,106.934,0.005,2.95,2.339,0.298,1.852,2421.437
1129.436,8.728,8.5,98.314,-251.574,0.035,0.024,5.332,9.015,12.18,14.203,16.941,23.387,105.891,0.006,2.804,2.339,0.295,1.919,2447.688
1129.589,8.752,8.5,103.368,-252.156,0.078,0.037,5.298,8.968,12.118,14.126,16.82,23.217,104.992,0.01,2.861,2.356,0.31,1.902,2444.813
1129.741,8.814,8.5,104.35,-252.529,0.113,0.044,5.341,9.203,12.547,14.693,17.475,24.156,104.412,0.013,2.831,2.374,0.318,1.789,2450.062
1129.894,8.845,8.5,108.04,-252.105,0.168,0.043,5.487,9.565,13.279,15.667,18.65,25.916,104.784,0.013,2.89,2.37,0.317,1.593,2410.667
1130.046,8.907,8.5,105.116,-251.836,0.082,0.048,5.604,9.826,13.671,16.205,19.296,26.846,105.281,0.011,2.844,2.346,0.325,1.754,2410.438
1130.198,8.938,8.5,101.684,-252.242,0.05,0.045,5.481,9.494,13.095,15.533,18.465,25.691,105.863,0.01,2.874,2.332,0.329,1.751,2402.376
1130.351,8.961,8.5,96.07,-252.704,0.148,0.043,5.357,9.13,12.434,14.69,17.478,24.269,105.694,0.01,2.939,2.364,0.327,1.726,2416.867
1130.503,8.961,8.5,113.212,-253.797,0.095,0.052,5.374,9.064,12.147,14.295,16.969,23.482,105.129,0.011,2.928,2.333,0.329,1.769,2412.126
1130.656,8.787,8.5,103.049,-254.656,0.08,0.062,5.543,9.312,12.397,14.595,17.361,24.002,103.924,0.016,2.937,2.338,0.316,1.859,2359.687
1130.808,8.721,8.5,111.01,-255.129,0.155,0.068,5.67,9.632,12.847,15.165,18.07,24.965,103.573,0.023,2.991,2.374,0.311,1.923,2366.813
1130.96,8.728,8.5,100.379,-255.453,0.193,0.067,5.737,9.896,13.222,15.567,18.612,25.643,103.993,0.031,3.062,2.384,0.307,1.862,2382.399
1131.113,8.694,8.5,105.585,-255.664,0.183,0.071,5.665,9.547,12.763,14.952,17.873,24.669,103.925,0.039,3.069,2.384,0.309,1.826,2419.625
1131.265,8.682,8.5,113.651,-255.016,0.173,0.079,5.735,9.546,12.811,14.929,17.875,24.697,104.405,0.045,3.069,2.37,0.302,1.82,2384.625
1131.418,8.67,8.5,101.953,-254.238,0.2,0.088,5.974,9.922,13.281,15.427,18.475,25.502,104.133,0.046,3.152,2.378,0.296,1.8,2394.75
1131.57,8.659,8.5,108.308,-253.043,0.204,0.092,6.085,10.096,13.416,15.617,18.708,25.807,103.379,0.04,3.006,2.397,0.307,1.801,2398.667
1131.722,8.612,8.5,93.841,-253.039,0.188,0.089,6.096,10.076,13.203,15.438,18.443,25.408,103.681,0.033,2.997,2.382,0.316,1.844,2400.688
1131.875,8.69,8.5,103.802,-253.031,0.188,0.083,6.168,10.207,13.29,15.577,18.602,25.614,104.394,0.033,3.019,2.391,0.324,1.887,2415.251
1132.027,8.554,8.5,99.575,-252.746,0.205,0.081,6.083,9.945,12.91,15.094,18.065,24.883,104.511,0.037,3.06,2.397,0.314,1.785,2423.733
1132.18,8.589,8.5,106.872,-252.137,0.192,0.088,6.154,9.935,12.902,15.032,18.041,24.863,105.558,0.04,3.121,2.368,0.292,1.864,2414.437
1132.332,8.589,8.5,105.291,-251.793,0.178,0.09,6.061,9.645,12.564,14.585,17.596,24.24,105.64,0.039,3.003,2.355,0.276,1.795,2408.124
1132.484,8.503,8.5,93.522,-251.527,0.176,0.069,5.912,9.533,12.522,14.57,17.49,24.136,105.36,0.034,2.965,2.37,0.27,1.77,2390.625
1132.637,8.461,8.5,104.889,-251.379,0.187,0.056,5.841,9.556,12.542,14.608,17.514,24.114,105.731,0.029,3.03,2.377,0.293,1.813,2432.626
1132.789,8.48,8.5,95.12,-251.309,0.165,0.048,5.86,9.802,12.838,14.922,17.848,24.485,105.431,0.027,2.965,2.37,0.301,1.809,2411.534
1132.942,8.461,8.5,98.944,-250.957,0.148,0.047,5.982,10.008,13.151,15.281,18.237,25.051,105.221,0.027,2.905,2.37,0.299,1.829,2456.312
1133.094,8.495,8.5,104.93,-250.461,0.101,0.042,5.967,9.953,13.139,15.199,18.145,24.914,105.772,0.027,2.934,2.346,0.283,1.905,2449.563
1133.246,8.495,8.5,102.595,-250.281,0.134,0.005,5.664,9.332,12.262,14.084,16.773,22.972,106.101,0.021,2.994,2.372,0.285,1.759,2415.999
1133.399,8.503,8.5,104.206,-250.054,0.116,0.0,5.541,9.109,11.947,13.724,16.323,22.364,106.331,0.015,2.906,2.359,0.289,1.724,2406.4
1133.551,8.472,8.5,102.492,-249.762,0.057,0.004,5.784,9.627,12.776,14.75,17.549,24.142,106.718,0.011,2.931,2.331,0.324,1.793,2434.312
1133.704,8.484,8.5,102.077,-249.516,0.043,0.021,6.087,10.148,13.503,15.669,18.653,25.726,106.979,0.011,2.937,2.326,0.334,1.943,2431.938
1133.856,8.495,8.5,99.794,-249.45,0.069,0.015,5.866,9.626,12.679,14.692,17.448,24.022,107.695,0.012,2.991,2.315,0.341,1.731,2391.563
1134.008,8.511,8.5,108.269,-249.711,0.104,0.015,5.645,9.14,11.981,13.869,16.425,22.638,107.898,0.01,2.89,2.32,0.316,1.5,2416.334
1134.161,8.449,8.5,94.003,-249.75,0.099,0.031,5.651,9.0,11.745,13.603,16.08,22.184,107.686,0.014,2.848,2.337,0.326,1.61,2425.187
1134.313,8.437,8.5,106.18,-250.004,0.154,0.055,5.851,9.326,12.183,14.251,16.829,23.265,105.56,0.019,2.818,2.351,0.315,1.679,2392.875
1134.466,8.488,8.5,112.012,-250.293,0.158,0.073,6.023,9.909,12.778,14.958,17.551,24.122,103.686,0.025,2.879,2.371,0.325,1.815,2380.688
1134.618,8.461,8.5,106.287,-250.496,0.128,0.061,6.032,10.038,12.929,15.072,17.707,24.275,102.719,0.03,2.999,2.348,0.333,1.796,2451.0
1134.77,8.48,8.5,95.879,-250.637,0.106,0.051,6.251,10.462,13.682,15.936,18.738,25.798,101.918,0.027,3.013,2.362,0.332,1.818,2425.063
1134.923,8.495,8.5,101.077,-250.73,0.132,0.043,6.399,10.549,13.928,16.139,18.941,26.133,101.248,0.032,3.009,2.375,0.332,1.934,2412.625
1135.075,8.519,8.5,105.823,-250.645,0.197,0.054,6.027,9.709,12.767,14.727,17.269,23.826,99.241,0.03,2.981,2.384,0.313,1.759,2432.251
1135.228,8.484,8.5,102.544,-250.461,0.191,0.077,6.139,9.878,12.87,14.888,17.459,24.075,93.85,0.038,3.08,2.394,0.314,1.908,2404.001
1135.38,8.441,8.5,101.191,-250.408,0.187,0.084,6.342,10.086,13.006,15.119,17.69,24.409,91.118,0.038,3.104,2.375,0.287,1.961,2427.534
1135.532,8.461,8.5,104.539,-250.746,0.158,0.079,6.185,9.742,12.44,14.511,16.933,23.343,91.146,0.037,3.042,2.363,0.296,1.819,2378.625
1135.685,8.464,8.5,93.016,-250.406,0.155,0.06,5.914,9.215,11.66,13.501,15.803,21.662,93.739,0.035,3.006,2.361,0.3,1.734,2387.687
1135.837,8.461,8.5,105.471,-250.333,0.17,0.07,6.196,9.829,12.548,14.458,16.999,23.27,97.313,0.035,3.058,2.374,0.331,1.881,2476.187
1135.99,8.488,8.5,105.011,-250.613,0.174,0.071,6.171,9.903,12.812,14.68,17.258,23.623,102.389,0.039,3.092,2.408,0.321,2.099,2477.467
1136.142,8.464,8.5,108.694,-250.621,0.176,0.062,5.971,9.808,12.849,14.663,17.28,23.631,103.835,0.041,3.053,2.391,0.345,1.959,2430.0
1136.294,8.484,8.5,107.093,-250.156,0.175,0.065,6.033,10.186,13.414,15.42,18.183,24.895,104.659,0.04,2.999,2.385,0.33,1.828,2446.126
1136.447,8.488,8.5,114.112,-249.7,0.174,0.06,6.073,10.383,13.855,16.103,19.024,26.185,104.861,0.04,2.937,2.377,0.337,1.723,2462.067
1136.599,8.472,8.5,105.29,-249.363,0.143,0.058,6.053,10.473,14.276,16.772,19.835,27.493,105.079,0.038,2.905,2.339,0.311,1.681,2435.375
1136.752,8.484,8.5,98.461,-248.933,0.155,0.055,5.788,9.947,13.407,15.773,18.657,25.803,106.078,0.035,2.919,2.345,0.303,1.647,2416.467
1136.904,8.48,8.5,106.726,-248.043,0.185,0.042,5.567,9.549,12.768,14.997,17.772,24.512,106.183,0.032,2.881,2.351,0.307,1.456,2467.4
1137.056,8.461,8.5,93.001,-247.617,0.184,0.056,5.805,10.045,13.561,15.908,18.921,26.103,106.117,0.033,2.917,2.378,0.306,1.574,2511.799
1137.209,8.464,8.5,94.649,-247.433,0.191,0.066,6.008,10.859,14.905,17.515,20.958,28.82,105.384,0.038,2.933,2.389,0.308,1.878,2451.438
1137.361,8.503,8.5,109.285,-247.637,0.14,0.064,6.098,11.267,15.362,18.0,21.548,29.447,105.397,0.042,2.96,2.373,0.322,1.996,2385.068
1137.514,8.495,8.5,100.144,-247.575,0.153,0.054,5.948,10.85,14.688,17.154,20.511,28.05,105.691,0.041,2.877,2.366,0.324,1.802,2408.133
1137.666,8.519,8.5,92.884,-247.148,0.154,0.051,5.978,10.569,14.469,17.046,20.304,28.108,106.027,0.029,2.869,2.359,0.322,1.706,2447.401
1137.818,8.472,8.5,94.796,-246.621,0.089,0.04,6.169,10.713,14.929,17.756,21.208,29.631,107.444,0.018,2.889,2.321,0.317,1.642,2427.934
1137.971,8.495,8.5,93.841,-245.488,0.111,0.041,5.737,9.889,13.754,16.408,19.58,27.375,107.441,0.011,2.861,2.311,0.315,1.447,2392.534
1138.123,8.48,8.5,94.478,-245.038,0.107,0.037,5.612,9.642,13.339,15.871,18.927,26.394,107.843,0.013,2.87,2.319,0.325,1.571,2507.625
1138.276,8.449,8.5,107.631,-244.708,0.081,0.037,5.768,10.129,14.08,16.658,19.913,27.647,106.488,0.015,2.912,2.327,0.309,1.751,2531.333
1138.428,8.495,8.5,88.355,-244.254,0.113,0.054,5.997,10.949,15.227,17.784,21.234,29.174,105.244,0.021,2.945,2.355,0.322,1.96,2498.866
1138.58,8.484,8.5,100.444,-244.329,0.119,0.051,5.96,11.335,15.776,18.338,21.961,29.913,103.405,0.022,2.948,2.366,0.309,1.964,2470.866
1138.733,8.488,8.5,103.962,-243.979,0.15,0.024,5.606,10.494,14.389,16.686,19.997,27.193,99.707,0.023,2.929,2.37,0.32,1.715,2423.126
1138.885,8.484,8.5,97.645,-243.082,0.149,0.002,5.497,10.023,13.673,15.873,19.028,25.98,98.358,0.022,2.792,2.359,0.302,1.478,2495.667
1139.038,8.472,8.5,103.541,-242.442,0.134,0.0,5.47,9.606,13.098,15.247,18.222,25.068,98.154,0.022,2.815,2.317,0.308,1.291,2535.933
1139.19,8.507,8.5,106.5,-242.467,0.118,0.001,5.169,8.788,11.842,13.802,16.391,22.612,98.811,0.019,2.855,2.295,0.307,1.215,2484.874
1139.342,8.495,8.5,107.847,-242.43,0.095,0.014,5.611,9.741,12.968,15.274,18.038,24.832,101.863,0.015,2.843,2.339,0.327,1.505,2478.399
1139.495,8.503,8.5,100.177,-242.837,0.099,0.004,5.767,10.228,13.653,16.169,18.971,26.13,103.486,0.01,2.868,2.331,0.318,1.556,2514.812
1139.647,8.53,8.5,98.541,-243.529,0.076,0.029,5.981,10.681,14.478,17.125,20.123,27.796,104.372,0.013,2.946,2.332,0.313,1.822,2452.468
1139.8,8.542,8.5,101.748,-244.188,0.132,0.038,6.338,11.149,15.208,17.909,21.025,29.179,105.453,0.021,3.027,2.378,0.299,2.032,2455.199
1139.952,8.565,8.5,105.01,-244.65,0.146,0.041,6.438,10.664,14.522,16.959,19.872,27.725,105.885,0.025,3.05,2.369,0.299,1.923,2511.437
1140.104,8.581,8.5,100.863,-244.875,0.117,0.035,6.384,10.436,14.105,16.464,19.267,26.845,105.621,0.022,2.937,2.371,0.292,1.853,2552.2
1140.257,8.589,8.5,105.7,-245.442,0.082,0.035,6.085,9.941,13.144,15.36,17.939,24.859,106.047,0.013,2.912,2.338,0.301,1.817,2514.688
1140.409,8.565,8.5,102.552,-245.775,0.066,0.035,6.299,10.376,13.584,15.95,18.607,25.747,106.212,0.011,2.875,2.359,0.298,2.073,2464.466
1140.562,8.589,8.5,105.203,-245.816,0.094,0.026,6.25,10.279,13.439,15.747,18.367,25.39,106.422,0.013,3.018,2.365,0.309,2.082,2431.934
1140.714,8.596,8.5,119.569,-245.625,0.091,0.024,6.168,10.1,13.079,15.273,17.861,24.596,106.87,0.016,3.156,2.326,0.32,1.89,2407.801
1140.866,8.589,8.5,93.864,-245.725,0.124,0.015,5.811,9.482,12.278,14.288,16.796,23.091,106.897,0.015,2.963,2.339,0.317,1.635,2372.501
1141.019,8.573,8.5,108.91,-244.844,0.156,0.035,5.94,9.685,12.679,14.759,17.431,24.047,107.253,0.014,2.875,2.379,0.312,1.741,2452.666
1141.171,8.534,8.5,87.334,-244.271,0.117,0.019,6.084,9.971,13.14,15.284,18.076,24.945,107.238,0.015,2.911,2.357,0.318,1.803,2488.134
1141.324,8.542,8.5,94.73,-243.725,0.12,0.024,6.191,10.41,13.785,16.086,19.027,26.232,106.593,0.015,2.932,2.364,0.321,1.713,2432.626
1141.476,8.542,8.5,102.801,-243.242,0.081,0.03,5.957,10.095,13.403,15.669,18.496,25.495,106.49,0.016,2.935,2.326,0.314,1.718,2458.0
1141.628,8.495,8.5,89.289,-242.754,0.078,0.042,6.13,10.58,14.323,16.905,19.922,27.655,105.814,0.015,2.994,2.338,0.298,1.785,2529.267
1141.781,8.472,8.5,98.295,-242.738,0.101,0.038,6.333,10.869,14.905,17.666,20.71,28.926,105.793,0.02,2.952,2.357,0.294,1.841,2455.937
1141.933,8.48,8.5,98.678,-242.559,0.12,0.026,6.2,10.534,14.311,16.956,19.779,27.599,105.643,0.021,2.968,2.358,0.298,1.668,2424.133
1142.086,8.461,8.5,110.482,-242.483,0.119,0.04,6.094,10.53,14.232,16.924,19.723,27.446,105.862,0.018,2.849,2.331,0.309,1.616,2453.0
1142.238,8.449,8.5,105.185,-242.063,0.129,0.069,6.057,10.361,13.918,16.49,19.151,26.629,105.762,0.024,2.868,2.362,0.299,1.75,2446.25
1142.39,8.395,8.5,105.288,-241.59,0.136,0.074,6.069,10.287,13.848,16.199,18.871,26.169,105.728,0.028,2.922,2.367,0.301,1.838,2508.733
1142.543,8.391,8.5,105.967,-241.008,0.124,0.062,6.03,10.324,14.003,16.271,18.988,26.277,106.28,0.032,3.021,2.335,0.298,1.83,2482.5
1142.695,8.402,8.5,107.415,-240.392,0.096,0.048,5.913,10.341,14.165,16.419,19.139,26.419,106.88,0.025,2.996,2.335,0.292,1.699,2461.599
1142.848,8.449,8.5,101.167,-240.414,0.153,0.041,5.908,10.924,15.155,17.642,20.626,28.349,106.964,0.022,2.936,2.376,0.295,1.696,2450.067
1143.0,8.457,8.5,85.645,-240.1,0.141,0.039,5.96,11.388,15.753,18.43,21.574,29.53,108.052,0.022,2.87,2.371,0.294,1.715,2403.75
1143.152,8.484,8.5,93.095,-238.961,0.1,0.025,5.716,10.92,15.2,17.957,21.024,28.909,108.252,0.021,2.866,2.323,0.304,1.548,2456.732
1143.305,8.484,8.5,94.144,-238.438,0.077,0.013,5.606,10.466,14.683,17.432,20.41,28.254,109.493,0.023,2.894,2.314,0.309,1.436,2491.625
1143.457,8.472,8.5,83.953,-237.855,0.125,0.033,5.298,9.735,13.707,16.235,19.033,26.383,110.976,0.022,2.788,2.261,0.324,1.107,2450.8
1143.61,8.437,8.5,97.448,-238.083,0.133,0.092,5.137,9.678,13.813,16.324,19.219,26.533,110.311,0.029,2.724,2.26,0.332,1.037,2458.25
1143.762,8.402,8.5,96.604,-238.117,0.19,0.118,5.333,10.567,15.192,17.794,20.981,28.712,108.643,0.034,2.819,2.301,0.323,1.234,2479.667
1143.914,8.41,8.5,76.402,-238.695,0.22,0.103,5.771,11.919,17.34,20.203,23.836,32.463,107.297,0.041,2.895,2.368,0.325,1.725,2424.733
1144.067,8.418,8.5,106.791,-239.321,0.128,0.053,5.805,12.578,18.405,21.521,25.373,34.374,103.552,0.033,2.91,2.357,0.32,1.777,2441.063
1144.219,8.414,8.5,110.26,-239.488,0.075,0.0,5.452,11.695,16.817,19.681,23.184,31.356,103.123,0.021,2.691,2.315,0.322,1.45,2454.266
1144.372,8.449,8.5,97.497,-239.558,0.077,0.0,5.188,10.253,14.575,17.002,19.925,27.255,103.655,0.01,2.648,2.283,0.305,1.178,2454.563
1144.524,8.449,8.5,92.605,-239.211,0.091,0.003,5.731,10.656,15.43,18.159,21.292,29.667,104.654,0.008,2.661,2.328,0.298,1.212,2454.134
1144.676,8.426,8.5,106.476,-239.196,0.068,0.007,5.86,10.644,15.092,17.812,20.786,28.905,104.0,0.009,2.808,2.316,0.283,1.42,2459.266
1144.829,8.437,8.5,95.702,-239.512,0.108,0.006,5.485,10.737,14.998,17.878,20.831,28.572,100.458,0.011,2.792,2.288,0.278,1.195,2458.25
1144.981,8.457,8.5,100.327,-240.367,0.139,0.055,5.893,12.153,17.233,20.649,24.146,33.04,86.905,0.02,2.945,2.35,0.269,1.486,2462.874
1145.134,8.449,8.5,111.825,-241.074,0.194,0.106,6.712,13.789,20.152,23.983,28.095,38.751,76.756,0.033,3.01,2.459,0.247,2.808,2491.668
1145.286,8.461,8.5,93.001,-241.363,0.077,0.139,7.938,15.861,23.521,27.682,32.517,45.051,76.889,0.045,3.277,2.597,0.232,34.143,2501.688
1145.438,8.437,8.5,104.784,-242.258,0.211,0.123,5.769,10.533,14.643,16.815,19.633,26.929,78.856,0.046,3.126,2.413,0.243,3.036,2465.266
1145.591,8.418,8.5,93.615,-242.047,0.207,0.081,5.621,10.05,13.737,15.858,18.494,25.419,93.402,0.04,2.991,2.35,0.273,1.553,2478.734
1145.743,8.441,8.5,91.177,-241.875,0.135,0.032,6.174,10.852,14.849,17.241,20.129,27.825,96.9,0.028,2.87,2.326,0.306,1.578,2453.625
1145.896,8.472,8.5,102.493,-241.933,0.089,0.0,5.989,10.304,13.878,16.121,18.8,25.904,100.256,0.017,2.729,2.302,0.32,1.374,2491.468
1146.048,8.488,8.5,98.009,-242.402,0.007,0.006,5.831,10.501,13.868,16.072,18.688,25.406,102.978,0.008,2.822,2.305,0.328,1.562,2500.876
1146.2,8.503,8.5,97.901,-243.079,0.08,0.0,5.424,10.192,13.278,15.294,17.78,23.923,103.446,0.007,2.847,2.305,0.32,1.41,2461.734
1146.353,8.495,8.5,101.194,-243.828,0.059,0.004,5.578,10.347,13.983,15.961,18.58,25.201,104.699,0.012,2.904,2.3,0.306,1.48,2390.562
