DEPTH,BS:1,BS:2,BS:3,BS:4,DNPH:1,DNPH:2,DNPH:3,DNPH:4,DPHZ:1,DPHZ:2,DPHZ:3,DPHZ:4,DT:1,DT:2,DT:3,DT:4,ECGR:1,ECGR:2,ECGR:3,EHGR:1,EHGR:2,EHGR:3,EHGR:4,HART:1,HART:2,HART:3,HART:4,HCAL:1,HCAL:2,HCAL:3,HCAL:4,HDRA:1,HDRA:2,HDRA:3,HDRA:4,HLLD:1,HLLD:2,HLLD:3,HLLS:1,HLLS:2,HLLS:3,HRLD,HRLS,HTEM:1,HTEM:2,HTEM:3,HTEM:4,HTNP,NPHI:1,NPHI:2,NPHI:3,PEF8,PEFZ:1,PEFZ:2,RHO8,RHOZ:1,RHOZ:2,RHOZ:3,RXO8,RXOZ:1,RXOZ:2,RXOZ:3,SP:1,SP:2,SP:3,SP:4,TENS:1,TENS:2,TENS:3,TENS:4
258.318,,,6.125,,,,0.0234208,,,,0.2637,,,,66.5409,,,,57.3335,,,54.0446,,,,92.2806,,,,3.7192,,,,0.206206,,,,0.13,,,0.0047,,,,,26.256,,,,,0.444669,,,8.5959,,,,2.259,,,,0.1512,,,106.9245,,,,671.9215,
258.4704,,,6.125,,,,0.0234792,,,,0.262,,,,65.8814,,,,58.0438,,,65.3707,,,,144.3443,,,,3.7192,,,,0.20714,,,,0.1291,,,6249.6147,,,,,26.256,,,,,0.430769,,,8.5506,,,,2.262,,,,0.1515,,,107.043,,,,671.26,
258.6228,,,6.125,,,,0.0234104,,,,0.2614,,,,65.3849,,,,61.1868,,,53.2786,,,,151.9116,,,,3.7192,,,,0.209946,,,,0.1243,,,47500.7773,,,,,26.256,,,,,0.426458,,,8.5492,,,,2.263,,,,0.1517,,,106.9154,,,,676.2117,
258.7752,,,6.125,,,,0.0233792,,,,0.2643,,,,64.7865,,,,57.405,,,64.9851,,,,144.3909,,,,3.7192,,,,0.209623,,,,0.1256,,,6249.6143,,,,,26.256,,,,,0.430608,,,8.5768,,,,2.2579,,,,0.1517,,,106.2617,,,,680.587,
258.9276,,,6.125,,,,0.0232417,,,,0.2729,,,,64.5209,,,,58.122,,,52.437,,,,93.5748,,,,3.7192,,,,0.203883,,,,0.1308,,,0.0078,,,,,26.256,,,,,0.439541,,,8.6053,,,,2.2433,,,,0.1516,,,106.4518,,,,679.1507,
259.08,,,6.125,,,,0.0234208,,,,0.2792,,,,64.9948,,,,54.7795,,,55.6072,,,,126.3553,,,,3.7192,,,,0.198152,,,,0.1292,,,0.005,,,,,26.256,,,,,0.487527,,,8.5953,,,,2.2326,,,,0.1519,,,106.0091,,,,674.7753,
259.2324,,,6.125,,,,0.0237479,,,,0.2827,,,,65.3873,,,,53.2891,,,54.7948,,,,90.6549,,,,3.7192,,,,0.193608,,,,0.1281,,,0.0039,,,,,26.256,,,,,0.489204,,,8.5491,,,,2.2265,,,,0.1524,,,106.0195,,,,672.5546,
259.3848,,,6.125,,,,0.0236896,,,,0.2777,,,,66.1778,,,,50.9906,,,49.4698,,,,89.1516,,,,3.7192,,,,0.19475,,,,0.1286,,,0.0052,,,,,26.256,,,,,0.461038,,,8.4659,,,,2.2352,,,,0.1521,,,106.1524,,,,673.0366,
259.5372,,,6.125,,,,0.0234375,,,,0.2704,,,,66.1568,,,,52.4873,,,48.4431,,,,88.8868,,,,3.7192,,,,0.19799,,,,0.1292,,,6249.6191,,,,,26.256,,,,,0.398552,,,8.3844,,,,2.2476,,,,0.1507,,,105.6471,,,,672.4224,
259.6896,,,6.125,,,,0.0227625,,,,0.2678,,,,65.9373,,,,52.2406,,,58.728,,,,68.2437,,,,3.7192,,,,0.197631,,,,0.1259,,,53750.3867,,,,,26.256,,,,,0.382873,,,8.3247,,,,2.252,,,,0.1503,,,105.6549,,,,667.0832,
259.842,,,6.125,,,,0.0225312,,,,0.2678,,,,65.0635,,,,54.6725,,,47.4491,,,,136.2907,,,,3.7192,,,,0.196875,,,,0.124,,,53750.3867,,,,,26.256,,,,,0.392021,,,8.3014,,,,2.252,,,,0.1512,,,105.5325,,,,667.4422,
259.9944,,,6.125,,,,0.0226417,,,,0.2694,,,,64.8452,,,,54.9477,,,56.0274,,,,115.2541,,,,3.7192,,,,0.196169,,,,0.1253,,,6249.6152,,,,,26.256,,,,,0.417077,,,8.3154,,,,2.2493,,,,0.1524,,,105.6315,,,,672.7815,
260.1468,,,6.125,,,,0.0230271,,,,0.2658,,,,64.6757,,,,57.4234,,,59.8342,,,,142.0695,,,,3.7192,,,,0.20245,,,,0.1288,,,0.0047,,,,,26.256,,,,,0.409627,,,8.3556,,,,2.2555,,,,0.1533,,,105.793,,,,672.4885,
260.2992,,,6.125,,,,0.0229625,,,,0.2634,,,,64.9807,,,,56.4595,,,55.4282,,,,121.8082,,,,3.7192,,,,0.207238,,,,0.1285,,,0.003,,,,,26.256,,,,,0.435111,,,8.4182,,,,2.2596,,,,0.1534,,,105.8125,,,,670.2394,
260.4516,,,6.125,,,,0.0232688,,,,0.2642,,,,65.0002,,,,52.672,,,53.3549,,,,80.7565,,,,3.7192,,,,0.207406,,,,0.1274,,,0.0043,,,,,26.256,,,,,0.442998,,,8.4511,,,,2.2583,,,,0.1536,,,105.806,,,,670.0504,
260.604,,,6.125,,,,0.0234,,,,0.2652,,,,66.0215,,,,52.0704,,,49.2474,,,,69.1376,,,,3.7192,,,,0.2058,,,,0.1294,,,0.0084,,,,,26.256,,,,,0.43959,,,8.4599,,,,2.2565,,,,0.1535,,,105.7695,,,,670.8159,
260.7564,,,6.125,,,,0.0234167,,,,0.2709,,,,65.9177,,,,51.9737,,,55.7655,,,,121.3629,,,,3.7192,,,,0.200592,,,,0.1307,,,0.0054,,,,,26.256,,,,,0.397585,,,8.4461,,,,2.2468,,,,0.1536,,,105.8555,,,,671.175,
260.9088,,,6.125,,,,0.0228937,,,,0.2777,,,,66.1694,,,,56.4434,,,52.9816,,,,150.4426,,,,3.7192,,,,0.196569,,,,0.1315,,,0.0049,,,,,26.256,,,,,0.407429,,,8.4463,,,,2.2351,,,,0.1535,,,105.8385,,,,670.6931,
261.0612,,,6.125,,,,0.0230208,,,,0.2896,,,,66.4433,,,,57.2261,,,60.6907,,,,153.0573,,,,3.7192,,,,0.189425,,,,0.1313,,,0.0034,,,,,26.256,,,,,0.440144,,,8.4618,,,,2.2149,,,,0.1537,,,106.0065,,,,672.1294,
261.2136,,,6.125,,,,0.0234,,,,0.2968,,,,66.9048,,,,56.6822,,,55.914,,,,154.0362,,,,3.7192,,,,0.18649,,,,0.1318,,,0.0038,,,,,26.256,,,,,0.487077,,,8.4929,,,,2.2023,,,,0.1537,,,106.2305,,,,672.7059,
261.366,,,6.125,,,,0.0237583,,,,0.3002,,,,67.1587,,,,52.9421,,,50.9601,,,,150.4286,,,,3.7192,,,,0.184517,,,,0.1299,,,0.0018,,,,,26.256,,,,,0.493369,,,8.5126,,,,2.1966,,,,0.1539,,,106.3255,,,,670.3811,
261.5184,,,6.125,,,,0.0237896,,,,0.3001,,,,67.8021,,,,50.4894,,,49.6574,,,,121.4755,,,,3.7192,,,,0.185346,,,,0.1287,,,0.0013,,,,,26.256,,,,,0.476985,,,8.5174,,,,2.1968,,,,0.1531,,,106.3893,,,,670.8159,
261.6708,,,6.125,,,,0.0236896,,,,0.3019,,,,67.4242,,,,49.217,,,48.654,,,,98.8217,,,,3.7192,,,,0.184275,,,,0.1317,,,0.0058,,,,,26.256,,,,,0.469411,,,8.4983,,,,2.1937,,,,0.1532,,,105.7031,,,,671.6002,
261.8232,,,6.125,,,,0.0234792,,,,0.3005,,,,67.0657,,,,48.6877,,,49.1074,,,,146.9378,,,,3.7192,,,,0.185742,,,,0.1349,,,0.0043,,,,,26.256,,,,,0.440938,,,8.4741,,,,2.1962,,,,0.1536,,,105.487,,,,674.3029,
261.9756,,,6.125,,,,0.0231,,,,0.2967,,,,67.8395,,,,47.953,,,49.3875,,,,149.8585,,,,3.7192,,,,0.187629,,,,0.1365,,,0.0055,,,,,26.256,,,,,0.409427,,,8.4638,,,,2.2027,,,,0.1544,,,105.2175,,,,675.5219,
262.128,,,6.125,,,,0.0227417,,,,0.294,,,,68.2648,,,,49.9576,,,46.5038,,,,116.6981,,,,3.7192,,,,0.187448,,,,0.1317,,,0.003,,,,,26.256,,,,,0.384141,,,8.4736,,,,2.2072,,,,0.1547,,,104.7201,,,,674.4163,
262.2804,,,6.125,,,,0.0227312,,,,0.2932,,,,69.1395,,,,53.0536,,,52.9302,,,,149.4181,,,,3.7192,,,,0.18711,,,,0.1333,,,0.0042,,,,,26.256,,,,,0.384754,,,8.5085,,,,2.2085,,,,0.1545,,,104.405,,,,675.6164,
262.4328,,,6.125,,,,0.0229792,,,,0.2864,,,,68.9919,,,,56.0105,,,57.8386,,,,154.3428,,,,3.7192,,,,0.191037,,,,0.1334,,,0.0042,,,,,26.256,,,,,0.403811,,,8.5469,,,,2.2203,,,,0.1543,,,103.8945,,,,675.3046,
262.5852,,,6.125,,,,0.0230688,,,,0.2717,,,,68.025,,,,56.2391,,,56.4562,,,,151.7661,,,,3.7192,,,,0.198727,,,,0.1294,,,0.003,,,,,26.256,,,,,0.405477,,,8.5923,,,,2.2454,,,,0.154,,,103.5391,,,,673.8021,
262.7376,,,6.125,,,,0.0229312,,,,0.2513,,,,68.3435,,,,56.1527,,,55.0873,,,,128.6126,,,,3.7192,,,,0.206019,,,,0.1208,,,0.0051,,,,,26.256,,,,,0.403254,,,8.6532,,,,2.2803,,,,0.1539,,,103.487,,,,670.5985,
262.89,,,6.125,,,,0.0230417,,,,0.2311,,,,69.1501,,,,56.239,,,57.5453,,,,84.9746,,,,3.7192,,,,0.210965,,,,0.128,,,0.0055,,,,,26.256,,,,,0.43935,,,8.7064,,,,2.3147,,,,0.1548,,,103.4271,,,,668.5952,
263.0424,,,6.125,,,,0.0234896,,,,0.2206,,,,70.8304,,,,59.2757,,,56.0535,,,,57.6276,,,,3.7192,,,,0.213725,,,,0.1352,,,0.0062,,,,,26.256,,,,,0.494171,,,8.7166,,,,2.3329,,,,0.1547,,,103.6979,,,,666.6862,
263.1948,,,6.125,,,,0.0238688,,,,0.232,,,,69.8201,,,,59.7504,,,62.781,,,,133.6276,,,,3.7192,,,,0.20894,,,,0.1326,,,0.0044,,,,,26.256,,,,,0.526533,,,8.69,,,,2.3133,,,,0.1542,,,103.6771,,,,664.5789,
263.3472,,,6.125,,,,0.0239792,,,,0.2563,,,,68.1657,,,,61.7538,,,58.6124,,,,88.3981,,,,3.7192,,,,0.197906,,,,0.1223,,,0.0034,,,,,26.256,,,,,0.550004,,,8.6609,,,,2.2717,,,,0.1519,,,103.9544,,,,666.5162,
263.4996,,,6.125,,,,0.023921,,,,0.2725,,,,67.6788,,,,59.3397,,,61.772,,,,125.3109,,,,3.7192,,,,0.18996,,,,0.123,,,0.0066,,,,,26.256,,,,,0.540342,,,8.6563,,,,2.2439,,,,0.1508,,,103.9311,,,,669.9752,
263.652,,,6.125,,,,0.0239792,,,,0.275,,,,67.7226,,,,57.091,,,57.1461,,,,96.5854,,,,3.7192,,,,0.188229,,,,0.1218,,,0.0062,,,,,26.256,,,,,0.526494,,,8.6771,,,,2.2397,,,,0.1498,,,103.8516,,,,670.504,
263.8044,,,6.125,,,,0.0238896,,,,0.273,,,,68.2718,,,,51.0105,,,53.7259,,,,94.0829,,,,3.7192,,,,0.188854,,,,0.1175,,,0.0043,,,,,26.256,,,,,0.493708,,,8.6949,,,,2.2431,,,,0.1492,,,104.056,,,,671.1277,
263.9568,,,6.125,,,,0.0237208,,,,0.2741,,,,68.6841,,,,50.2089,,,44.2512,,,,106.8398,,,,3.7192,,,,0.188308,,,,0.1185,,,0.0043,,,,,26.256,,,,,0.481579,,,8.7014,,,,2.2412,,,,0.1487,,,104.2565,,,,670.9293,
264.1092,,,6.125,,,,0.0237208,,,,0.2756,,,,68.5432,,,,49.033,,,52.8791,,,,92.837,,,,3.7192,,,,0.185806,,,,0.1231,,,0.0068,,,,,26.256,,,,,0.496623,,,8.6907,,,,2.2388,,,,0.1484,,,104.5521,,,,674.0194,
264.2616,,,6.125,,,,0.0238896,,,,0.2749,,,,68.0164,,,,53.4172,,,48.0479,,,,53.8169,,,,3.7192,,,,0.185621,,,,0.1203,,,0.0057,,,,,26.256,,,,,0.523188,,,8.6882,,,,2.2399,,,,0.1485,,,105.1849,,,,674.5107,
264.414,,,6.125,,,,0.0239896,,,,0.2768,,,,68.4661,,,,54.7201,,,55.5505,,,,50.9247,,,,3.7192,,,,0.18271,,,,0.1153,,,0.0039,,,,,26.256,,,,,0.51071,,,8.6951,,,,2.2367,,,,0.1485,,,105.349,,,,677.6009,
264.5664,,,6.125,,,,0.0239792,,,,0.2779,,,,68.5118,,,,58.0142,,,58.945,,,,67.7078,,,,3.7192,,,,0.182908,,,,0.1109,,,0.0026,,,,,26.256,,,,,0.491325,,,8.7201,,,,2.2349,,,,0.1489,,,105.237,,,,677.2134,
264.7188,,,6.125,,,,0.0238104,,,,0.2813,,,,68.7639,,,,60.368,,,60.3065,,,,59.5864,,,,3.7192,,,,0.181681,,,,0.1145,,,0.0056,,,,,26.256,,,,,0.4876,,,8.759,,,,2.2289,,,,0.1496,,,105.0,,,,676.3062,
264.8712,,,6.125,,,,0.0237104,,,,0.2839,,,,69.0289,,,,56.822,,,63.8851,,,,74.7961,,,,3.7192,,,,0.182279,,,,0.114,,,6249.6157,,,,,26.256,,,,,0.487739,,,8.8038,,,,2.2245,,,,0.1502,,,104.737,,,,675.2573,
265.0236,,,6.125,,,,0.0237208,,,,0.285,,,,69.2325,,,,56.6847,,,47.0365,,,,119.4448,,,,3.7192,,,,0.183375,,,,0.1141,,,47500.7773,,,,,26.256,,,,,0.497215,,,8.8224,,,,2.2227,,,,0.1505,,,104.388,,,,673.3673,
265.176,,,6.125,,,,0.0238792,,,,0.2826,,,,69.2629,,,,56.2337,,,58.1803,,,,137.4343,,,,3.7192,,,,0.187258,,,,0.1174,,,6249.6167,,,,,26.256,,,,,0.480358,,,8.8131,,,,2.2266,,,,0.1497,,,104.0925,,,,673.0839,
265.3284,,,6.125,,,,0.0238896,,,,0.2807,,,,68.5515,,,,60.1804,,,62.7391,,,,70.3396,,,,3.7192,,,,0.19071,,,,0.1218,,,0.0077,,,,,26.256,,,,,0.469033,,,8.8004,,,,2.2301,,,,0.1494,,,103.5755,,,,672.8192,
265.4808,,,6.125,,,,0.0237896,,,,0.2831,,,,62.9463,,,,59.5047,,,59.4915,,,,62.1625,,,,3.7192,,,,0.19016,,,,0.1192,,,0.005,,,,,26.256,,,,,0.450104,,,8.7938,,,,2.2259,,,,0.15,,,103.1315,,,,673.4429,
265.6332,,,6.125,,,,0.0236208,,,,0.2872,,,,62.4163,,,,58.3088,,,57.5431,,,,58.0194,,,,3.7192,,,,0.187633,,,,0.1165,,,0.0035,,,,,26.256,,,,,0.456254,,,8.7938,,,,2.2189,,,,0.1508,,,102.8346,,,,673.2728,
265.7856,,,6.125,,,,0.0236,,,,0.2871,,,,62.5084,,,,57.8414,,,59.4913,,,,62.7646,,,,3.7192,,,,0.187942,,,,0.1191,,,0.0049,,,,,26.2768,,,,,0.464641,,,8.8015,,,,2.219,,,,0.1508,,,103.181,,,,673.8021,
265.938,,,6.125,,,,0.0236312,,,,0.2814,,,,61.6803,,,,59.2651,,,57.9791,,,,54.8272,,,,3.7192,,,,0.192627,,,,0.1206,,,0.0061,,,,,26.414,,,,,0.491009,,,8.8275,,,,2.2287,,,,0.1503,,,103.6341,,,,673.2917,
266.0904,,,6.125,,,,0.0238375,,,,0.274,,,,55.8069,,,,59.9359,,,62.6163,,,,81.2427,,,,3.7192,,,,0.196988,,,,0.118,,,6249.6138,,,,,26.2976,,,,,0.465181,,,8.8634,,,,2.2415,,,,0.1498,,,104.5469,,,,676.8354,
266.2428,,,6.125,,,,0.0236521,,,,0.2701,,,,55.0046,,,,58.6371,,,62.2308,,,,133.1281,,,,3.7192,,,,0.198546,,,,0.1212,,,47500.7773,,,,,26.4348,,,,,0.480692,,,8.8719,,,,2.2481,,,,0.1496,,,105.0221,,,,677.9316,
266.3952,,,6.125,,,,0.0237583,,,,0.2712,,,,55.0753,,,,56.2057,,,53.3442,,,,78.2657,,,,3.7192,,,,0.196933,,,,0.1244,,,6249.6157,,,,,26.4556,,,,,0.468454,,,8.8473,,,,2.2463,,,,0.1497,,,105.9258,,,,677.2134,
266.5476,,,6.125,,,,0.0236625,,,,0.2754,,,,54.8965,,,,54.4343,,,51.3441,,,,90.6055,,,,3.7192,,,,0.193835,,,,0.1226,,,0.0028,,,,,26.4556,,,,,0.50499,,,8.7986,,,,2.2391,,,,0.1501,,,105.9596,,,,675.8337,
266.7,,,6.125,,,,0.0239271,,,,0.2778,,,,54.7712,,,,53.9459,,,54.5509,,,,96.3124,,,,3.7192,,,,0.19185,,,,0.1202,,,0.0023,,,,,26.4556,,,,,0.483223,,,8.7506,,,,2.235,,,,0.1505,,,106.5391,,,,671.1938,
266.8524,,,6.125,,,,0.0237312,,,,0.2784,,,,55.3876,,,,55.7801,,,51.036,,,,77.0574,,,,3.7192,,,,0.192108,,,,0.1223,,,0.0037,,,,,26.4556,,,,,0.463436,,,8.7212,,,,2.234,,,,0.1501,,,107.3372,,,,668.9258,
267.0048,,,6.125,,,,0.0236792,,,,0.277,,,,60.0236,,,,54.565,,,59.3842,,,,50.9764,,,,3.7192,,,,0.193846,,,,0.1235,,,0.0098,,,,,26.4556,,,,,0.434439,,,8.7059,,,,2.2363,,,,0.1496,,,107.1263,,,,669.5496,
267.1572,,,6.125,,,,0.0235625,,,,0.2764,,,,60.8137,,,,53.7222,,,53.265,,,,50.8299,,,,3.7192,,,,0.193204,,,,0.121,,,0.0069,,,,,26.4556,,,,,0.478305,,,8.692,,,,2.2374,,,,0.1486,,,108.0182,,,,671.6663,
267.3096,,,6.125,,,,0.0238479,,,,0.2746,,,,60.964,,,,51.899,,,50.7102,,,,79.1557,,,,3.7192,,,,0.192313,,,,0.1212,,,0.0048,,,,,26.4556,,,,,0.48459,,,8.6739,,,,2.2405,,,,0.1487,,,107.8906,,,,678.5648,
267.462,,,6.125,,,,0.0237688,,,,0.2754,,,,60.9476,,,,52.1496,,,52.2735,,,,79.7864,,,,3.7192,,,,0.186571,,,,0.1244,,,0.0054,,,,,26.4556,,,,,0.453175,,,8.6551,,,,2.2391,,,,0.1494,,,108.0703,,,,676.5613,
267.6144,,,6.125,,,,0.0233479,,,,0.2765,,,,61.0672,,,,52.636,,,52.5218,,,,92.6024,,,,3.7192,,,,0.182273,,,,0.1248,,,6249.6167,,,,,26.4556,,,,,0.390497,,,8.6505,,,,2.2371,,,,0.1498,,,107.5482,,,,678.4324,
267.7668,,,6.125,,,,0.0226354,,,,0.2785,,,,62.0745,,,,51.605,,,51.8921,,,,133.9962,,,,3.7192,,,,0.179373,,,,0.1204,,,47500.7773,,,,,26.4556,,,,,0.411102,,,8.652,,,,2.2338,,,,0.1498,,,107.6914,,,,679.5097,
267.9192,,,6.125,,,,0.0229312,,,,0.2821,,,,66.8458,,,,51.1456,,,51.6277,,,,71.4033,,,,3.7192,,,,0.181025,,,,0.1189,,,6249.6138,,,,,26.4556,,,,,0.46725,,,8.6599,,,,2.2276,,,,0.1495,,,107.5,,,,677.9221,
268.0716,,,6.125,,,,0.0235688,,,,0.2894,,,,67.4974,,,,49.0647,,,52.4418,,,,57.7174,,,,3.7192,,,,0.183919,,,,0.121,,,0.0049,,,,,26.4556,,,,,0.512521,,,8.6884,,,,2.2152,,,,0.1496,,,107.263,,,,680.8705,
268.224,,,6.125,,,,0.0239479,,,,0.297,,,,67.5204,,,,49.4522,,,46.0084,,,,81.5008,,,,3.7192,,,,0.184383,,,,0.1223,,,0.0039,,,,,26.4556,,,,,0.491579,,,8.7243,,,,2.2022,,,,0.1498,,,107.0664,,,,680.9177,
268.3764,,,6.125,,,,0.0238792,,,,0.3036,,,,67.3702,,,,48.2938,,,52.5788,,,,63.8875,,,,3.7192,,,,0.1809,,,,0.122,,,0.0038,,,,,26.4556,,,,,0.459941,,,8.7453,,,,2.1909,,,,0.1498,,,106.4505,,,,677.9033,
268.5288,,,6.125,,,,0.0236312,,,,0.3083,,,,67.5053,,,,48.7047,,,47.7834,,,,63.1213,,,,3.7192,,,,0.173179,,,,0.1209,,,0.0042,,,,,26.4556,,,,,0.46889,,,8.7423,,,,2.1828,,,,0.1495,,,105.9661,,,,675.7865,
268.6812,,,6.125,,,,0.0235896,,,,0.3108,,,,67.7685,,,,48.3793,,,46.2025,,,,92.6512,,,,3.7192,,,,0.165748,,,,0.1219,,,0.004,,,,,26.4556,,,,,0.473323,,,8.7209,,,,2.1786,,,,0.1491,,,106.2005,,,,670.9009,
268.8336,,,6.125,,,,0.0234375,,,,0.306,,,,67.8486,,,,48.4002,,,50.8837,,,,60.4708,,,,3.7192,,,,0.1665,,,,0.1238,,,0.0052,,,,,26.4556,,,,,0.426779,,,8.7043,,,,2.1868,,,,0.1489,,,106.6445,,,,672.9137,
268.986,,,6.125,,,,0.0228,,,,0.2964,,,,67.7812,,,,46.875,,,48.6412,,,,124.8029,,,,3.7192,,,,0.175915,,,,0.119,,,0.0029,,,,,26.4556,,,,,0.355352,,,8.693,,,,2.203,,,,0.1491,,,107.2044,,,,677.5253,
269.1384,,,6.125,,,,0.0222146,,,,0.2906,,,,67.641,,,,43.0892,,,41.9406,,,,70.9665,,,,3.7192,,,,0.186367,,,,0.1202,,,0.0031,,,,,26.4556,,,,,0.346871,,,8.7049,,,,2.2131,,,,0.1494,,,107.4635,,,,680.7288,
269.2908,,,6.125,,,,0.0225208,,,,0.2922,,,,67.5747,,,,40.812,,,39.7887,,,,83.7676,,,,3.7192,,,,0.189985,,,,0.1245,,,0.0036,,,,,26.4556,,,,,0.385802,,,8.7233,,,,2.2104,,,,0.1497,,,107.8229,,,,680.0011,
269.4432,,,6.125,,,,0.0230583,,,,0.297,,,,66.9125,,,,38.8737,,,40.7308,,,,72.3609,,,,3.7192,,,,0.18811,,,,0.1249,,,0.0055,,,,,26.4556,,,,,0.420054,,,8.7397,,,,2.2022,,,,0.1495,,,107.8255,,,,682.5148,
269.5956,,,6.125,,,,0.0232375,,,,0.2992,,,,62.4536,,,,38.3482,,,34.65,,,,52.7267,,,,3.7192,,,,0.186065,,,,0.1227,,,0.0051,,,,,26.4556,,,,,0.418113,,,8.7444,,,,2.1985,,,,0.1493,,,107.8815,,,,683.7622,
269.748,,,6.125,,,,0.0229521,,,,0.2972,,,,62.1439,,,,39.4029,,,37.4904,,,,82.4121,,,,3.7192,,,,0.186404,,,,0.1198,,,0.0011,,,,,26.4556,,,,,0.412537,,,8.7384,,,,2.2018,,,,0.1494,,,108.013,,,,680.5208,
269.9004,,,6.125,,,,0.0230104,,,,0.2968,,,,61.8042,,,,41.9887,,,43.9832,,,,136.6631,,,,3.7192,,,,0.184319,,,,0.1218,,,0.0005,,,,,26.4556,,,,,0.420519,,,8.7378,,,,2.2024,,,,0.1496,,,108.3151,,,,683.7622,
270.0528,,,6.125,,,,0.0231375,,,,0.2923,,,,61.7678,,,,44.9503,,,41.6551,,,,106.3509,,,,3.7192,,,,0.183927,,,,0.1209,,,6249.6157,,,,,26.4556,,,,,0.397433,,,8.7251,,,,2.2102,,,,0.1495,,,109.0729,,,,682.6093,
270.2052,,,6.125,,,,0.0228417,,,,0.2867,,,,61.7255,,,,45.637,,,46.4343,,,,143.4242,,,,3.7192,,,,0.187135,,,,0.1196,,,47500.7773,,,,,26.4556,,,,,0.391287,,,8.7193,,,,2.2197,,,,0.1496,,,109.5,,,,680.8138,
270.3576,,,6.125,,,,0.0228104,,,,0.2871,,,,61.2817,,,,46.0426,,,46.9003,,,,140.9851,,,,3.7192,,,,0.19129,,,,0.123,,,6249.6157,,,,,26.4556,,,,,0.395264,,,8.729,,,,2.219,,,,0.1498,,,109.8099,,,,681.9194,
270.51,,,6.125,,,,0.0229417,,,,0.2959,,,,60.4038,,,,45.0073,,,45.9832,,,,87.8052,,,,3.7192,,,,0.19119,,,,0.1254,,,0.006,,,,,26.4556,,,,,0.436959,,,8.7513,,,,2.204,,,,0.1503,,,109.6315,,,,681.1067,
270.6624,,,6.125,,,,0.0232333,,,,0.3039,,,,55.4539,,,,42.1395,,,44.3784,,,,58.6523,,,,3.7192,,,,0.187721,,,,0.1245,,,0.0088,,,,,26.4556,,,,,0.425115,,,8.7684,,,,2.1902,,,,0.1504,,,109.457,,,,678.9521,
270.8148,,,6.125,,,,0.0222479,,,,0.2948,,,,54.7628,,,,38.3597,,,37.8215,,,,56.8797,,,,3.7192,,,,0.192,,,,0.1243,,,0.0058,,,,,26.4556,,,,,0.36,,,8.7472,,,,2.2059,,,,0.15,,,109.4505,,,,679.1034,
270.9672,,,6.125,,,,0.0207417,,,,0.2768,,,,55.016,,,,34.973,,,32.5318,,,,95.1162,,,,3.7192,,,,0.201631,,,,0.1221,,,0.003,,,,,26.4556,,,,,0.284766,,,8.7045,,,,2.2368,,,,0.1497,,,109.543,,,,677.0433,
271.1196,,,6.125,,,,0.0196562,,,,0.258,,,,55.1365,,,,30.2961,,,32.8071,,,,70.067,,,,3.7192,,,,0.214613,,,,0.1239,,,0.0061,,,,,26.4556,,,,,0.265333,,,8.6346,,,,2.2687,,,,0.1496,,,109.5456,,,,676.8543,
271.272,,,6.125,,,,0.0198625,,,,0.254,,,,54.3058,,,,29.1654,,,23.9568,,,,112.2157,,,,3.7192,,,,0.217985,,,,0.1264,,,0.0047,,,,,26.4556,,,,,0.277829,,,8.5818,,,,2.2757,,,,0.1506,,,109.8099,,,,677.7142,
271.4244,,,6.125,,,,0.0207312,,,,0.2605,,,,54.111,,,,30.397,,,30.9747,,,,147.4606,,,,3.7192,,,,0.211002,,,,0.124,,,6249.6133,,,,,26.4556,,,,,0.318252,,,8.5493,,,,2.2644,,,,0.1505,,,109.638,,,,678.9805,
271.5768,,,6.125,,,,0.0218688,,,,0.2727,,,,54.5759,,,,35.8649,,,36.9991,,,,141.9673,,,,3.7192,,,,0.197735,,,,0.1252,,,47500.7773,,,,,26.4556,,,,,0.36686,,,8.5466,,,,2.2436,,,,0.1505,,,109.5651,,,,679.9822,
271.7292,,,6.125,,,,0.0228104,,,,0.2824,,,,54.7429,,,,40.6335,,,41.3611,,,,82.1161,,,,3.7192,,,,0.185519,,,,0.127,,,6249.6182,,,,,26.4556,,,,,0.41755,,,8.5364,,,,2.227,,,,0.1503,,,109.8958,,,,681.0595,
271.8816,,,6.125,,,,0.0237063,,,,0.2891,,,,55.6999,,,,44.5996,,,45.679,,,,80.6488,,,,3.7192,,,,0.179379,,,,0.1266,,,0.0053,,,,,26.4556,,,,,0.433919,,,8.5055,,,,2.2157,,,,0.1504,,,109.6237,,,,680.9555,
272.034,,,6.125,,,,0.0238479,,,,0.2966,,,,60.7864,,,,48.8997,,,49.2858,,,,69.7881,,,,3.7192,,,,0.177642,,,,0.1268,,,0.0031,,,,,26.4556,,,,,0.425223,,,8.4861,,,,2.2029,,,,0.1506,,,110.0964,,,,683.8851,
272.1864,,,6.125,,,,0.0235208,,,,0.3045,,,,61.2291,,,,51.766,,,53.9394,,,,67.8062,,,,3.7192,,,,0.176825,,,,0.1257,,,0.0031,,,,,26.4556,,,,,0.418804,,,8.4673,,,,2.1893,,,,0.1509,,,110.0586,,,,680.379,
272.3388,,,6.125,,,,0.0233417,,,,0.3108,,,,61.3346,,,,55.1051,,,52.8154,,,,67.0467,,,,3.7192,,,,0.176833,,,,0.1274,,,0.0065,,,,,26.4556,,,,,0.432354,,,8.4565,,,,2.1787,,,,0.1513,,,110.3555,,,,682.373,
