DEPT,HVOL,AVOL,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,BIT
1682.7,0.137868,0.050186,50.716849,3082.744445,113.615797,0.255985,8.777808,0.069015,2.465913,3.266747,86.290368,-6.0816,4.728376,5.357193,5.347015,5.340247,5.331808,5.316671,5.306619,5.255842,8.5
1682.8,0.1378,0.050118,50.785624,3085.9375,114.451217,0.257504,8.777378,0.07541,2.470355,3.239946,86.30428,-6.228284,4.572672,5.193698,5.200154,5.204468,5.209871,5.219628,5.226155,5.25909,8.5
1682.9,0.137712,0.050031,50.791655,3084.247425,115.898917,0.262889,8.773484,0.080789,2.471848,3.210546,86.256429,-6.30184,4.392432,5.25403,5.273448,5.286436,5.302718,5.332157,5.351878,5.451332,8.5
1683.0,0.137784,0.050102,50.777113,3082.744923,116.182084,0.269461,8.771783,0.08392,2.471482,3.18626,86.131175,-6.51295,4.254241,5.288636,5.314794,5.332304,5.354274,5.394049,5.42073,5.555189,8.5
1683.1,0.138063,0.050381,50.760725,3084.247104,115.7508,0.274097,8.778052,0.083803,2.468099,3.167442,85.96323,-6.573529,4.185379,5.176162,5.201829,5.219012,5.240571,5.279603,5.305787,5.437726,8.5
1683.2,0.138391,0.050709,50.754826,3081.054688,115.228566,0.275003,8.789547,0.08079,2.461747,3.171011,85.815902,-6.566169,4.17229,4.939388,4.95817,4.970732,4.986482,5.014963,5.034044,5.130199,8.5
1683.3,0.138613,0.050932,50.771327,3082.745407,114.420415,0.272019,8.798894,0.07726,2.456299,3.185553,85.774578,-6.639851,4.195572,4.951019,4.961471,4.968453,4.977197,4.992979,5.003533,5.056714,8.5
1683.4,0.138732,0.051051,50.751463,3084.246618,114.45206,0.266839,8.803681,0.075524,2.454046,3.203318,85.876855,-6.673409,4.232087,5.21339,5.217355,5.22,5.223308,5.229269,5.233249,5.253299,8.5
1683.5,0.138693,0.051011,50.767553,3082.745732,116.123121,0.26287,8.806459,0.075424,2.451198,3.219391,86.12445,-6.655979,4.267022,5.368154,5.370664,5.372338,5.374432,5.378203,5.380719,5.393412,8.5
1683.6,0.138244,0.050563,50.798704,3084.246292,118.612334,0.262498,8.80117,0.077993,2.450415,3.245793,86.446566,-6.674953,4.281844,4.867581,4.871627,4.874325,4.877701,4.883783,4.887842,4.908335,8.5
1683.7,0.137226,0.049545,50.785824,3082.74606,120.557208,0.265877,8.777927,0.08232,2.452564,3.2688,86.779433,-6.705546,4.255639,4.718062,4.720716,4.722487,4.724702,4.728692,4.731354,4.7448,8.5
1683.8,0.135823,0.048142,50.785417,3085.9375,121.968876,0.270709,8.736296,0.086731,2.457291,3.28711,87.052472,-6.584605,4.185355,4.726913,4.724278,4.722525,4.720336,4.716404,4.71379,4.700574,8.5
1683.9,0.134489,0.046808,50.782714,3084.245797,122.942232,0.275015,8.688152,0.088627,2.460812,3.301356,87.281829,-6.480423,4.099787,4.918226,4.906072,4.897989,4.887907,4.869819,4.857804,4.797044,8.5
1684.0,0.133611,0.045929,50.784519,3082.746556,122.846831,0.277486,8.650549,0.08781,2.4636,3.313322,87.496241,-6.438904,4.02655,5.08638,5.063109,5.047657,5.028413,4.993968,4.971143,4.855713,8.5
1684.1,0.133322,0.045641,50.769424,3084.245465,122.023357,0.279107,8.63146,0.085044,2.465681,3.311016,87.734337,-6.377243,3.972597,5.054733,5.022408,5.000973,4.974309,4.926673,4.895171,4.735931,8.5
1684.2,0.133467,0.045786,50.798307,3072.593674,120.374575,0.281001,8.631883,0.081614,2.466422,3.282497,87.984781,-6.281229,3.932854,4.991476,4.957838,4.935539,4.907807,4.858283,4.825546,4.660079,8.5
1684.3,0.133639,0.045957,50.801284,3058.332996,117.926945,0.285512,8.640859,0.077911,2.463258,3.237688,88.21143,-6.207556,3.912879,4.774358,4.748619,4.731541,4.710284,4.672273,4.647111,4.519951,8.5
1684.4,0.133568,0.045886,50.823156,3064.908516,115.429577,0.292226,8.642968,0.074788,2.456784,3.199656,88.363871,-6.157156,3.906414,4.712345,4.699436,4.690854,4.680155,4.660972,4.648238,4.583866,8.5
1684.5,0.133326,0.045644,50.792291,3074.674479,113.866048,0.300068,8.636271,0.073062,2.449506,3.190447,88.385706,-6.159669,3.913131,4.795659,4.795494,4.795388,4.79526,4.79504,4.794902,4.794196,8.5
1684.6,0.133115,0.045433,50.768648,3082.747565,113.806087,0.306115,8.627314,0.072865,2.443119,3.212967,88.251127,-6.216716,3.935845,4.787931,4.79777,4.804342,4.81257,4.827421,4.837349,4.887472,8.5
1684.7,0.133025,0.045344,50.820205,3084.244452,114.708375,0.309083,8.622592,0.075096,2.441663,3.248666,87.977463,-6.236948,3.977536,4.764856,4.778809,4.788135,4.799816,4.820915,4.835033,4.906273,8.5
1684.8,0.132997,0.045315,50.811895,3089.520784,116.336595,0.307806,8.621518,0.079481,2.446457,3.280412,87.649351,-6.260465,4.033044,4.82224,4.834636,4.842918,4.853292,4.872021,4.884549,4.947731,8.5
1684.9,0.132993,0.045312,50.825086,3107.162141,117.16327,0.302599,8.620756,0.084118,2.454441,3.300363,87.367914,-6.273879,4.094598,4.893397,4.901612,4.907097,4.913963,4.926346,4.934621,4.976344,8.5
1685.0,0.133038,0.045357,50.814344,3103.57731,117.757232,0.294789,8.62128,0.087481,2.462875,3.301406,87.212268,-6.217911,4.141751,4.890245,4.894207,4.896851,4.900158,4.906117,4.910094,4.93015,8.5
1685.1,0.133129,0.045447,50.838159,3087.432841,118.185735,0.286505,8.623679,0.087636,2.466546,3.292956,87.218807,-6.125562,4.154322,4.989356,4.991596,4.99309,4.994958,4.998322,5.000567,5.011882,8.5
1685.2,0.133223,0.045542,50.829666,3082.748597,118.258939,0.279645,8.627156,0.085047,2.465384,3.285126,87.386988,-6.10117,4.137869,4.916293,4.920223,4.922845,4.926124,4.932033,4.935978,4.955876,8.5
1685.3,0.133262,0.04558,50.844244,3082.549333,116.311985,0.275837,8.6298,0.080414,2.459333,3.284073,87.672951,-6.090806,4.102209,4.865235,4.871204,4.875188,4.880172,4.889155,4.895154,4.925435,8.5
1685.4,0.133205,0.045524,50.825946,3076.171875,113.62072,0.276766,8.62962,0.076194,2.452699,3.281089,87.987565,-6.029306,4.062363,4.801882,4.806686,4.809893,4.813904,4.821135,4.825962,4.850341,8.5
1685.5,0.133059,0.045377,50.821412,3076.171875,111.416619,0.282786,8.626167,0.074419,2.448744,3.282656,88.261642,-5.980526,4.02743,4.855549,4.854855,4.854393,4.853818,4.852789,4.852106,4.84865,8.5
1685.6,0.132842,0.04516,50.80754,3076.171875,109.62666,0.292143,8.620114,0.07637,2.450048,3.275476,88.463208,-5.914181,4.020202,4.852658,4.843093,4.83673,4.828791,4.814543,4.805075,4.757196,8.5
1685.7,0.132602,0.044921,50.77853,3086.340592,108.663814,0.301333,8.612108,0.080759,2.454377,3.258862,88.608866,-5.801719,4.027941,4.802264,4.781645,4.767951,4.750893,4.720354,4.700111,4.597721,8.5
1685.8,0.132412,0.044731,50.815752,3096.993933,109.382633,0.307516,8.604564,0.085098,2.457947,3.227725,88.734112,-5.673146,4.034217,4.799078,4.768096,4.747554,4.722003,4.676363,4.646186,4.493544,8.5
1685.9,0.132322,0.04464,50.807754,3081.054688,112.046826,0.308764,8.599778,0.086989,2.458139,3.2018,88.86548,-5.574828,4.034741,4.797381,4.760432,4.735958,4.705543,4.651287,4.615465,4.434265,8.5
1686.0,0.132334,0.044653,50.782286,3082.750007,114.711396,0.304792,8.598687,0.084969,2.454167,3.179871,89.014719,-5.462649,4.038969,4.913487,4.876185,4.851475,4.820763,4.765974,4.729796,4.546753,8.5
1686.1,0.132428,0.044746,50.788527,3085.9375,116.643781,0.296557,8.600585,0.079768,2.448413,3.165865,89.147916,-5.367535,4.043048,4.920269,4.888828,4.86798,4.842047,4.79572,4.765086,4.610073,8.5
1686.2,0.132576,0.044895,50.805612,3085.9375,117.518163,0.287421,8.604752,0.07425,2.445277,3.175423,89.239614,-5.213592,4.046306,4.916983,4.8944,4.879405,4.860728,4.827301,4.805149,4.693113,8.5
1686.3,0.132717,0.045035,50.850853,3085.9375,118.487132,0.28053,8.610235,0.071198,2.446661,3.217917,89.270485,-5.082614,4.052709,4.879682,4.867718,4.859761,4.849836,4.832031,4.820204,4.760391,8.5
1686.4,0.13277,0.045088,50.844824,3087.63354,119.093663,0.277745,8.61389,0.072699,2.453449,3.271181,89.24609,-4.931044,4.059164,4.90203,4.898076,4.895442,4.892152,4.886237,4.882299,4.862377,8.5
1686.5,0.132692,0.04501,50.808388,3094.212757,119.43323,0.279059,8.613659,0.07801,2.462109,3.311523,89.163766,-4.830982,4.052847,4.889193,4.886218,4.884237,4.881761,4.877311,4.874347,4.859354,8.5
1686.6,0.132459,0.044777,50.804331,3105.675151,119.13315,0.284669,8.608843,0.085179,2.469269,3.340509,89.016583,-4.730987,4.031092,4.845511,4.835299,4.828507,4.820035,4.804833,4.794733,4.743631,8.5
1686.7,0.132086,0.044404,50.849674,3106.751437,118.578996,0.294373,8.598492,0.091258,2.471515,3.355274,88.808016,-4.677591,3.993467,4.825557,4.803201,4.788359,4.769875,4.736799,4.714886,4.603959,8.5
1686.8,0.131658,0.043977,50.833978,3090.820313,117.545771,0.305047,8.584621,0.093673,2.467035,3.352374,88.51155,-4.646336,3.906277,4.807863,4.771842,4.747983,4.718333,4.665447,4.63053,4.45369,8.5
1686.9,0.13131,0.043628,50.814155,3090.820313,116.079981,0.312899,8.570668,0.092847,2.460174,3.329624,88.105932,-4.71205,3.756931,4.868842,4.819372,4.786675,4.746118,4.673988,4.626517,4.386071,8.5
1687.0,0.131303,0.043622,50.823415,3090.820313,114.999716,0.315073,8.561905,0.089715,2.454103,3.310022,87.613816,-4.770885,3.630459,4.900226,4.841617,4.802935,4.755018,4.669972,4.614122,4.331275,8.5
1687.1,0.131875,0.044194,50.84409,3089.122986,114.766434,0.313297,8.570223,0.084838,2.449181,3.291035,87.130112,-4.808449,3.573336,4.959977,4.898851,4.858521,4.808576,4.719967,4.661805,4.367351,8.5
1687.2,0.132868,0.045186,50.828088,3089.332525,115.293052,0.310108,8.59915,0.079188,2.445446,3.275569,86.763628,-4.840424,3.606524,4.949538,4.895918,4.860498,4.816587,4.738552,4.687239,4.427246,8.5
1687.3,0.133771,0.04609,50.836111,3094.005425,116.410075,0.308786,8.634722,0.074923,2.444908,3.262048,86.576639,-4.884609,3.693996,5.146633,5.10231,5.072979,5.036555,4.971661,4.928873,4.712011,8.5
1687.4,0.134176,0.046494,50.868242,3092.5182,118.004735,0.309503,8.657662,0.072664,2.445659,3.256161,86.631344,-4.824053,3.839739,5.107401,5.074145,5.052097,5.024672,4.975689,4.943304,4.77918,8.5
1687.5,0.134165,0.046484,50.836838,3094.00505,118.649519,0.311669,8.660853,0.072506,2.446421,3.254673,86.924572,-4.714064,3.962938,4.87154,4.847325,4.831249,4.811229,4.775406,4.751674,4.631483,8.5
1687.6,0.13406,0.046378,50.828206,3090.820313,117.840783,0.312034,8.657005,0.073626,2.446316,3.252658,87.384672,-4.554607,4.020069,4.895415,4.875188,4.861749,4.845003,4.815006,4.795111,4.694361,8.5
1687.7,0.134006,0.046325,50.814422,3090.820313,115.379714,0.308778,8.654042,0.075592,2.447525,3.252683,87.87985,-4.435613,3.993664,4.914048,4.893302,4.879521,4.862349,4.831592,4.811197,4.707975,8.5
1687.8,0.134025,0.046343,50.831557,3092.518957,113.459681,0.302318,8.653531,0.076678,2.449099,3.245018,88.308499,-4.24021,3.970495,4.902877,4.879606,4.864153,4.844906,4.810452,4.78762,4.672194,8.5
1687.9,0.134093,0.046412,50.845691,3094.00429,112.140065,0.296137,8.655226,0.07619,2.451466,3.234794,88.61363,-4.1577,3.963129,4.875409,4.853544,4.839022,4.820932,4.788542,4.76707,4.658582,8.5
1688.0,0.134183,0.046501,50.862851,3085.723232,112.032779,0.293772,8.657969,0.074098,2.454261,3.218644,88.758828,-4.081569,3.981391,4.91774,4.902514,4.892392,4.879772,4.857147,4.842129,4.766259,8.5
1688.1,0.134254,0.046572,50.867336,3081.269532,112.241654,0.295615,8.660989,0.071976,2.458558,3.218883,88.750935,-4.129956,4.010819,4.889592,4.884267,4.880722,4.876296,4.868345,4.863056,4.836317,8.5
1688.2,0.134253,0.046571,50.914506,3090.820313,113.751224,0.299846,8.662554,0.070572,2.461595,3.227873,88.629585,-4.216189,4.04319,4.872934,4.875772,4.877667,4.880037,4.884312,4.887168,4.901586,8.5
1688.3,0.134143,0.046461,50.87709,3092.519918,115.536364,0.304119,8.660927,0.071524,2.464506,3.251505,88.463334,-4.356441,4.066697,4.875039,4.88385,4.889733,4.897096,4.910379,4.919256,4.964066,8.5
1688.4,0.133922,0.04624,50.839778,3095.703125,117.896944,0.308546,8.655456,0.074076,2.465895,3.275537,88.287107,-4.459333,4.086262,4.872989,4.882641,4.889087,4.897156,4.911714,4.921445,4.970559,8.5
1688.5,0.133634,0.045952,50.87889,3095.703125,120.026668,0.313056,8.646653,0.077521,2.467063,3.304986,88.127388,-4.584102,4.101532,4.819457,4.825034,4.828756,4.833415,4.841816,4.847427,4.875757,8.5
1688.6,0.133366,0.045684,50.883091,3095.703125,121.862356,0.316895,8.636836,0.080804,2.468201,3.321246,88.001718,-4.627869,4.120391,4.890105,4.888108,4.886779,4.885121,4.882144,4.880165,4.870162,8.5
1688.7,0.133204,0.045523,50.859722,3095.703125,122.35058,0.319192,8.629319,0.082596,2.467919,3.324707,87.932673,-4.599086,4.142122,5.039527,5.028162,5.020602,5.01117,4.994244,4.982998,4.926164,8.5
1688.8,0.13319,0.045508,50.903679,3092.301957,121.62132,0.319725,8.626393,0.082578,2.466615,3.323013,87.918592,-4.475801,4.16373,5.12223,5.101912,5.088412,5.071589,5.041452,5.021462,4.920432,8.5
1688.9,0.133298,0.045616,50.943135,3087.638282,119.877829,0.320462,8.628393,0.081189,2.464965,3.335569,87.958138,-4.467088,4.172634,5.040384,5.015021,4.998183,4.977214,4.939694,4.914838,4.789177,8.5
1689.0,0.133458,0.045776,50.888953,3089.119332,118.195444,0.321744,8.633363,0.079287,2.463696,3.343293,88.044555,-4.520701,4.166083,5.003849,4.977716,4.960369,4.938771,4.900132,4.874541,4.745117,8.5
1689.1,0.133598,0.045916,50.877287,3084.236321,118.328357,0.325602,8.638768,0.076666,2.460929,3.338648,88.177882,-4.620463,4.143262,4.984612,4.960728,4.944869,4.925116,4.889762,4.866334,4.747818,8.5
1689.2,0.133666,0.045985,50.935804,3081.054688,120.816349,0.330034,8.642397,0.073799,2.456222,3.331914,88.3226,-4.72822,4.112008,4.975476,4.954949,4.941313,4.924319,4.89388,4.873692,4.771553,8.5
1689.3,0.13364,0.045959,50.908547,3081.054688,124.535495,0.333124,8.643227,0.072639,2.452141,3.327651,88.451281,-4.891605,4.084381,4.988952,4.970907,4.958914,4.943962,4.917164,4.899379,4.809377,8.5
1689.4,0.133516,0.045835,50.910158,3081.054688,127.584139,0.330814,8.640702,0.073765,2.448657,3.309063,88.529266,-4.851471,4.066838,4.968884,4.950794,4.93877,4.923782,4.896918,4.87909,4.788879,8.5
1689.5,0.133339,0.045658,50.899289,3082.75667,129.177325,0.323198,8.635202,0.076506,2.44516,3.279059,88.54157,-4.749417,4.064851,4.898387,4.878144,4.864695,4.847936,4.817917,4.798008,4.697301,8.5
1689.6,0.133207,0.045525,50.89234,3087.639685,128.182457,0.312497,8.629254,0.079443,2.441345,3.255852,88.496025,-4.685611,4.066899,4.827006,4.804838,4.790116,4.771777,4.738944,4.717181,4.607126,8.5
1689.7,0.133243,0.045561,50.815556,3089.117924,125.2212,0.302826,8.626626,0.081601,2.438934,3.245463,88.41586,-4.680088,4.073587,4.751522,4.729705,4.715216,4.697168,4.664854,4.643436,4.535138,8.5
1689.8,0.13356,0.045878,50.874934,3085.9375,121.444631,0.29749,8.631588,0.080865,2.435649,3.234104,88.34166,-4.737565,4.077769,4.807284,4.787917,4.775049,4.759014,4.730288,4.711234,4.614896,8.5
1689.9,0.134185,0.046504,50.918009,3085.9375,118.816884,0.296309,8.64711,0.076905,2.431173,3.218511,88.29521,-4.879989,4.084988,4.896478,4.881207,4.871053,4.858391,4.835683,4.820605,4.74434,8.5
1690.0,0.134944,0.047262,50.899564,3080.828495,117.099078,0.297877,8.672008,0.071014,2.426405,3.19856,88.303117,-5.0442,4.084759,4.993665,4.980898,4.972405,4.961809,4.942793,4.930157,4.86621,8.5
1690.1,0.135436,0.047754,50.919331,3074.695478,117.163074,0.299475,8.695985,0.065341,2.423262,3.180299,88.370221,-5.225382,4.083303,4.879559,4.865294,4.855807,4.843975,4.822752,4.808657,4.737324,8.5
1690.2,0.135381,0.0477,50.912347,3082.758102,118.712394,0.301255,8.703658,0.062632,2.425182,3.172532,88.480684,-5.387328,4.072533,4.768743,4.748938,4.735782,4.71939,4.690033,4.670566,4.572046,8.5
1690.3,0.134923,0.047241,50.905694,3085.9375,120.638141,0.302953,8.692476,0.063232,2.430248,3.178618,88.609271,-5.374658,4.062106,4.790898,4.76325,4.744908,4.722082,4.681276,4.654271,4.517609,8.5
1690.4,0.134442,0.04676,50.922139,3085.9375,121.673704,0.305497,8.674198,0.067316,2.43901,3.188739,88.734739,-5.281397,4.037986,4.789019,4.754816,4.732151,4.703972,4.653674,4.620441,4.4523,8.5
1690.5,0.134183,0.046502,50.951557,3087.641539,121.994136,0.307583,8.661469,0.072288,2.447285,3.207141,88.839566,-5.289378,4.020032,4.798375,4.761948,4.737817,4.707825,4.654318,4.618985,4.440268,8.5
1690.6,0.134145,0.046463,50.894712,3089.116064,121.882686,0.308577,8.657539,0.078285,2.458343,3.227153,88.911157,-5.20527,4.0056,4.74756,4.715721,4.694615,4.668367,4.621496,4.590514,4.433798,8.5
1690.7,0.134281,0.0466,50.908123,3089.346417,121.417159,0.306972,8.658976,0.08223,2.466373,3.2249,88.939325,-5.085784,4.006653,4.750702,4.727612,4.712284,4.693196,4.659042,4.636416,4.521931,8.5
1690.8,0.134577,0.046895,50.884139,3085.475108,122.147648,0.303393,8.666361,0.082387,2.469328,3.204828,88.933341,-5.107394,4.007563,4.704452,4.690524,4.681264,4.669715,4.649003,4.63525,4.565655,8.5
1690.9,0.134932,0.047251,50.864091,3066.40625,123.233648,0.298557,8.678021,0.077693,2.465276,3.199059,88.88488,-5.147422,4.017875,4.744772,4.736313,4.730682,4.723653,4.711027,4.702629,4.660144,8.5
1691.0,0.135181,0.047499,50.854219,3073.226624,124.96235,0.294288,8.689262,0.071371,2.459839,3.220323,88.801052,-5.051608,4.020075,4.840124,4.832128,4.826806,4.82016,4.808222,4.800281,4.760121,8.5
1691.1,0.135173,0.047492,50.833653,3087.642807,125.157865,0.290962,8.694019,0.065276,2.452474,3.250297,88.672899,-5.009568,4.020717,4.833285,4.822256,4.814917,4.80576,4.789323,4.778397,4.723174,8.5
1691.2,0.134905,0.047224,50.891973,3089.114792,125.048907,0.289322,8.688748,0.06164,2.444652,3.277556,88.517931,-5.052097,4.014583,4.822247,4.80796,4.798458,4.786608,4.765352,4.751234,4.679893,8.5
1691.3,0.134534,0.046853,50.960356,3087.643235,123.029174,0.289496,8.676781,0.063245,2.442098,3.299442,88.339713,-5.150137,4.016169,4.762681,4.747331,4.737125,4.724398,4.701577,4.686424,4.609847,8.5
1691.4,0.134239,0.046557,50.948337,3090.820313,121.688713,0.292284,8.664865,0.069919,2.446171,3.307784,88.15686,-5.252359,4.023419,4.782522,4.768103,4.758515,4.746557,4.725108,4.710863,4.63885,8.5
1691.5,0.134104,0.046422,50.862627,3092.526479,120.694754,0.296579,8.657722,0.07853,2.454096,3.292021,87.978358,-5.295408,4.04077,4.806032,4.793104,4.784505,4.773777,4.754529,4.74174,4.677071,8.5
1691.6,0.134134,0.046452,50.886338,3093.996742,120.346023,0.300264,8.656167,0.084422,2.460156,3.26565,87.82491,-5.281627,4.065659,4.85293,4.839967,4.831344,4.820588,4.801289,4.788466,4.723573,8.5
1691.7,0.134335,0.046653,50.897934,3085.700512,119.390865,0.300183,8.659662,0.085977,2.463563,3.240299,87.713063,-5.182369,4.093742,4.905443,4.887818,4.876105,4.861504,4.835337,4.817974,4.730078,8.5
1691.8,0.134679,0.046997,50.862193,3076.171875,118.750257,0.296285,8.669127,0.083188,2.462812,3.235704,87.655412,-5.014701,4.105798,5.05627,5.029598,5.011898,4.989864,4.950454,4.924361,4.792257,8.5
1691.9,0.135015,0.047333,50.903572,3076.171875,118.788438,0.290054,8.681814,0.077988,2.458051,3.251691,87.653225,-4.844951,4.091635,5.137132,5.099901,5.075232,5.044566,4.989839,4.953689,4.770636,8.5
1692.0,0.135102,0.04742,50.897029,3074.464618,117.800805,0.285138,8.690761,0.073911,2.453222,3.278205,87.701574,-4.762102,4.056258,5.053903,5.008786,4.978934,4.94187,4.875853,4.832336,4.611855,8.5
1692.1,0.134776,0.047094,50.934807,3069.581586,117.164443,0.282892,8.687411,0.072737,2.450255,3.287846,87.777198,-4.683614,4.024913,4.889267,4.838798,4.805443,4.764073,4.690504,4.642092,4.39677,8.5
1692.2,0.134133,0.046451,50.943637,3066.40625,117.240536,0.284033,8.669783,0.075474,2.453266,3.294267,87.852572,-4.658838,4.006718,4.836804,4.782741,4.747035,4.702778,4.624153,4.572468,4.310579,8.5
1692.3,0.133469,0.045787,50.942459,3074.945849,118.502201,0.286661,8.645925,0.080252,2.460894,3.293439,87.893418,-4.657746,4.014045,4.980422,4.924632,4.887786,4.842117,4.760986,4.707656,4.437519,8.5
1692.4,0.13305,0.045368,50.968344,3090.820313,118.039861,0.28828,8.626906,0.086276,2.473697,3.293773,87.892087,-4.755044,4.049937,5.057423,5.006222,4.972378,4.930396,4.855726,4.806579,4.557633,8.5
1692.5,0.132945,0.045263,50.945751,3090.820313,117.336682,0.287429,8.618785,0.090013,2.483154,3.284795,87.846825,-4.902526,4.111418,5.092472,5.05068,5.023013,4.988647,4.92739,4.88698,4.682336,8.5
1692.6,0.133073,0.045392,50.931698,3090.820313,116.343626,0.286162,8.620102,0.091072,2.487794,3.288345,87.790221,-5.093187,4.162728,5.063557,5.034279,5.014859,4.990693,4.947498,4.918917,4.774199,8.5
1692.7,0.133319,0.045637,50.91068,3090.820313,115.537973,0.288551,8.627129,0.089534,2.486396,3.292817,87.761583,-5.310313,4.191576,5.081422,5.063526,5.051633,5.036809,5.010244,4.992617,4.903404,8.5
1692.8,0.133564,0.045882,50.864738,3092.529352,113.789897,0.296563,8.636005,0.087412,2.482397,3.295669,87.793706,-5.434081,4.200336,5.092382,5.08231,5.075607,5.067241,5.052217,5.042227,4.99166,8.5
1692.9,0.133711,0.046029,50.90657,3093.993861,112.456062,0.307173,8.64296,0.085308,2.476008,3.291404,87.859515,-5.399562,4.200746,5.068267,5.059241,5.053234,5.045734,5.032265,5.023306,4.977969,8.5
1693.0,0.13374,0.046059,50.900004,3092.529802,111.573665,0.315388,8.645516,0.085046,2.471427,3.288847,87.912149,-5.3383,4.189457,5.105369,5.090738,5.08101,5.068878,5.047119,5.03267,4.959566,8.5
1693.1,0.133724,0.046042,50.911751,3095.703125,111.677288,0.317388,8.644883,0.086999,2.469497,3.284695,87.890632,-5.312883,4.179716,5.116857,5.093126,5.077369,5.057742,5.022613,4.999333,4.88155,8.5
1693.2,0.133768,0.046086,50.906537,3095.703125,112.595967,0.313994,8.64444,0.090639,2.470062,3.279345,87.735685,-5.177566,4.182113,5.098722,5.066446,5.045044,5.018421,4.970856,4.939401,4.780182,8.5
1693.3,0.133938,0.046257,50.95196,3095.703125,114.56435,0.306393,8.64773,0.093214,2.469658,3.277945,87.393636,-5.120586,4.20584,5.048157,5.009158,4.983327,4.951227,4.893969,4.856167,4.664782,8.5
1693.4,0.134207,0.046526,50.927057,3093.992736,117.012371,0.29905,8.655454,0.092601,2.467794,3.282455,86.932593,-5.165891,4.283807,5.047812,5.004634,4.976054,4.940559,4.877304,4.835585,4.6244,8.5
1693.5,0.134507,0.046825,50.85565,3090.820313,118.586023,0.295095,8.665099,0.087598,2.463801,3.302157,86.498206,-5.15886,4.459134,5.164117,5.120691,5.091945,5.056238,4.992599,4.950619,4.738149,8.5
1693.6,0.134779,0.047097,50.956109,3089.109474,119.097879,0.296887,8.674762,0.080804,2.462161,3.33306,86.260387,-5.095932,4.673395,5.644927,5.604385,5.57752,5.544123,5.484518,5.445142,5.245833,8.5
1693.7,0.134981,0.047299,50.959705,3084.226436,117.346074,0.301384,8.682632,0.074699,2.46356,3.371462,86.27832,-5.061105,4.83152,6.084586,6.051108,6.028894,6.001245,5.951802,5.919073,5.753408,8.5
1693.8,0.135093,0.047411,50.958984,3081.054688,114.695874,0.30537,8.687771,0.07172,2.468236,3.394742,86.598247,-5.011384,4.860472,5.588062,5.567079,5.553136,5.535758,5.504621,5.483965,5.379449,8.5
1693.9,0.135125,0.047443,50.95184,3082.766201,112.301207,0.308008,8.689829,0.072156,2.472571,3.398842,87.155487,-4.959688,4.776534,5.012507,5.001203,4.993682,4.984297,4.967451,4.956254,4.899605,8.5
1694.0,0.135111,0.04743,50.970313,3085.9375,112.540903,0.309668,8.689827,0.076221,2.476116,3.393139,87.816201,-4.907992,4.588908,5.035845,5.027429,5.021826,5.014831,5.002265,4.993905,4.951603,8.5
1694.1,0.13507,0.047388,50.948498,3085.9375,114.629225,0.311162,8.688956,0.081718,2.476486,3.376019,88.371527,-4.871221,4.371968,5.145021,5.132838,5.124733,5.114621,5.096476,5.084418,5.023392,8.5
1694.2,0.135025,0.047343,50.938953,3087.649689,118.096299,0.312676,8.687163,0.084911,2.470403,3.34597,88.715904,-4.869563,4.203379,5.092101,5.070698,5.056483,5.038775,5.007067,4.986048,4.87965,8.5
1694.3,0.135053,0.047371,51.019094,3101.094795,120.777237,0.315011,8.686072,0.084672,2.461095,3.297441,88.806458,-4.887059,4.128835,5.07764,5.044266,5.022142,4.994627,4.945491,4.91301,4.748581,8.5
1694.4,0.135228,0.047547,50.99714,3120.117188,123.214043,0.316174,8.688954,0.081073,2.45182,3.240102,88.668468,-4.931492,4.103989,5.104164,5.059983,5.030744,4.994435,4.929742,4.887083,4.671141,8.5
1694.5,0.135525,0.047843,50.970753,3109.840005,124.413263,0.314618,8.697364,0.075647,2.446116,3.182903,88.366567,-4.994715,4.094271,5.152378,5.102045,5.068764,5.027467,4.95398,4.905586,4.660649,8.5
1694.6,0.135817,0.048135,50.990289,3092.533401,124.595944,0.3102,8.708011,0.068143,2.439965,3.154623,88.015259,-5.027847,4.090467,5.198518,5.149448,5.116993,5.076713,5.00501,4.957774,4.718691,8.5
1694.7,0.136032,0.048351,50.924423,3093.989811,123.772306,0.305181,8.71608,0.060986,2.434725,3.150737,87.723141,-5.061937,4.08127,5.194336,5.153905,5.12713,5.09386,5.034529,4.995368,4.79716,8.5
1694.8,0.136259,0.048578,50.917342,3092.533851,122.215635,0.301277,8.721845,0.056064,2.430315,3.174779,87.52136,-5.090903,4.074078,5.166398,5.138988,5.120801,5.098164,5.057683,5.030886,4.895291,8.5
1694.9,0.136587,0.048905,51.006995,3093.989361,119.499738,0.299055,8.730611,0.056015,2.430996,3.192548,87.415055,-5.008943,4.066273,5.086883,5.0739,5.065267,5.054503,5.035198,5.022379,4.957541,8.5
1695.0,0.136938,0.049257,50.960813,3092.534301,116.494414,0.298301,8.742822,0.060242,2.436405,3.194697,87.390594,-4.889785,4.067534,5.076351,5.074701,5.073603,5.072233,5.069772,5.068135,5.059851,8.5
1695.1,0.137173,0.049492,50.960387,3095.703125,114.681848,0.297715,8.753062,0.066829,2.44591,3.169693,87.43213,-4.915989,4.067569,5.036869,5.041714,5.044947,5.048991,5.05628,5.061146,5.085713,8.5
