DEPT,CALI,BS,GR,DSO8,RSO8,RLA1,RLA2,RLA3,RLA4,RLA5,RT,DT,HDRA,PEF8,RHO8,TNPH,RXO8,TENS
2538.3744,3.75673,6.25,70.81984,0.50993,0.30005,0.00369,0.00332,0.0031,0.00256,0.00199,0.00199,55.22604,0.30059,9.33488,2.39553,0.28976,0.03,5441.79946
2538.5268,3.76812,6.25,80.84154,0.49984,0.29344,0.00331,0.00312,0.00296,0.00241,0.00186,0.00186,55.29517,0.29269,9.39132,2.37488,0.28423,0.03,5421.90837
2538.6792,3.76812,6.25,70.57029,0.50595,0.29728,0.0053,0.00463,0.00429,0.00359,0.0029,0.0029,55.27652,0.29076,9.23772,2.35495,0.31419,0.03,5451.54493
2538.8316,3.75673,6.25,73.23682,0.50683,0.29546,0.00349,0.0032,0.003,0.00247,0.00195,0.00195,55.3999,0.29733,9.27387,2.34829,0.3363,0.03,5440.99914
2538.984,3.77952,6.25,74.44729,0.55066,0.29273,0.00347,0.00319,0.00298,0.00244,0.00194,0.00194,55.58324,0.30854,9.09027,2.37991,0.32978,0.03,5433.81875
2539.1364,3.76812,6.25,68.9992,0.56838,0.29654,0.00272,0.00261,0.00246,0.00195,0.00164,0.00164,55.64237,0.31529,9.04527,2.3915,0.31458,0.03,5495.72663
2539.2888,3.76812,6.25,71.41631,0.57708,0.29778,0.00417,0.00387,0.00365,0.00309,0.00265,0.00265,55.63411,0.32132,8.96481,2.37445,0.32438,0.03,5435.99939
2539.4412,3.76812,6.25,70.69099,0.57375,0.29473,0.00343,0.00324,0.00309,0.00264,0.00243,0.00243,55.60134,0.32098,8.98901,2.36797,0.30132,0.03,5459.50092
2539.5936,3.77952,6.25,65.6248,0.55578,0.29056,0.00466,0.00426,0.00407,0.00354,0.00328,0.00328,55.50899,0.32203,8.88484,2.3411,0.29518,0.03,5466.90837
2539.746,3.76812,6.25,66.34099,0.55461,0.29395,0.00337,0.00311,0.00302,0.00262,0.00259,0.00259,55.47302,0.32237,9.07329,2.29455,0.28086,0.03,5419.72772
2539.8984,3.75673,6.25,62.23838,0.56319,0.29081,0.00435,0.00398,0.00382,0.00335,0.00329,0.00329,55.50179,0.3255,9.14567,2.30633,0.31354,0.03,5442.27381
2540.0508,3.76812,6.25,70.5708,0.57323,0.28986,0.00495,0.00446,0.00431,0.00379,0.00368,0.00368,55.53404,0.33216,8.88551,2.32917,0.33364,0.03,5400.36493
2540.2032,3.76812,6.25,63.1991,0.57543,0.2949,0.00343,0.00336,0.00334,0.00296,0.00315,0.00315,55.52764,0.3347,8.6386,2.32411,0.33591,0.03,5421.81844
2540.3556,3.77952,6.25,66.22908,0.58534,0.29417,0.00469,0.00439,0.00422,0.00372,0.00373,0.00373,55.54581,0.33878,8.42396,2.35105,0.32712,0.03,5465.72813
2540.508,3.75673,6.25,62.11749,0.59188,0.29077,0.00279,0.00273,0.00274,0.00236,0.00254,0.00254,55.53093,0.33819,8.65422,2.35713,0.34335,0.03,5457.7002
2540.6604,3.74533,6.25,63.83817,0.56786,0.29152,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,55.47293,0.33468,8.68728,2.31434,0.36314,0.03,5500.09017
2540.8128,3.74533,6.25,52.11089,0.52253,0.29221,0.00331,0.00324,0.00319,0.00278,0.00285,0.00285,55.48564,0.32372,8.48128,2.27598,0.36855,0.03,5481.9998
2540.9652,3.76812,6.25,60.90321,0.49713,0.29451,0.00329,0.00312,0.00305,0.00263,0.00272,0.00272,55.48412,0.29237,8.32448,2.2327,0.34243,0.03,5446.63735
2541.1176,3.77952,6.25,58.37336,0.47491,0.29375,0.00367,0.0035,0.00338,0.00293,0.00294,0.00294,55.58421,0.26227,8.06311,2.18246,0.32021,0.03,5456.09057
2541.27,3.77952,6.25,62.48219,0.50701,0.29466,0.00576,0.00515,0.0048,0.00417,0.004,0.004,55.34918,0.2423,7.93585,2.24952,0.32378,0.03,5455.00024
2541.4224,3.77952,6.25,63.93256,0.51543,0.30367,0.00317,0.00303,0.00294,0.00252,0.00253,0.00253,55.23348,0.24843,8.25826,2.30602,0.33232,0.03,5484.69975
2541.5748,3.75673,6.25,61.75526,0.5439,0.30034,0.00338,0.00322,0.00312,0.00263,0.00258,0.00258,55.29895,0.25381,8.19894,2.21505,0.32385,0.03,5462.45491
2541.7272,3.76812,6.25,60.78246,0.52583,0.3017,0.00173,0.00196,0.00203,0.00167,0.00187,0.00187,55.18316,0.25084,8.60725,2.18765,0.3218,0.03,5463.99935
2541.8796,3.76812,6.25,54.25748,0.56396,0.2994,0.00323,0.00306,0.00293,0.00244,0.00227,0.00227,55.12689,0.23806,8.27315,2.14298,0.29741,0.03,5451.18074
2542.032,3.75673,6.25,63.56779,0.55095,0.29324,0.00231,0.00234,0.00224,0.00175,0.00157,0.00157,55.08239,0.22965,8.51362,2.11587,0.31536,0.03,5480.18109
2542.1844,3.77952,6.25,70.21713,0.53001,0.29683,0.00263,0.00253,0.0024,0.00188,0.00166,0.00166,55.11753,0.22065,8.5788,2.0799,0.31185,0.03,5446.45526
2542.3368,3.75673,6.25,69.73143,0.54307,0.29661,0.00203,0.0021,0.00202,0.00153,0.00132,0.00132,55.2105,0.21203,8.77439,2.08121,0.31316,0.03,5487.99995
2542.4892,3.76812,6.25,66.94569,0.52422,0.297,0.00361,0.0034,0.00308,0.00248,0.00204,0.00204,55.02457,0.20494,8.73975,2.0674,0.33377,0.03,5447.90078
2542.6416,3.76812,6.25,60.78238,0.55231,0.29677,0.00298,0.00289,0.00265,0.00208,0.00171,0.00171,54.79725,0.20411,8.97605,2.10825,0.34818,0.03,5423.36288
2542.794,3.77952,6.25,67.80029,0.5439,0.29287,0.00221,0.00213,0.00193,0.0014,0.00107,0.00107,54.69081,0.20634,8.99697,2.12022,0.36581,0.03,5471.36409
2542.9464,3.76812,6.25,65.97777,0.53165,0.28782,0.00273,0.00263,0.00236,0.00174,0.00129,0.00129,54.68551,0.2049,9.03087,2.12817,0.34509,0.03,5418.54523
2543.0988,3.77952,6.25,67.92056,0.50368,0.28902,0.00307,0.00281,0.00252,0.00186,0.00137,0.00137,55.25686,0.20852,9.08578,2.12174,0.33138,0.03,5428.4548
2543.2512,3.76812,6.25,62.59552,0.51155,0.29179,0.00371,0.00336,0.00296,0.00224,0.00165,0.00165,56.67311,0.22019,9.13471,2.19194,0.33057,0.03,5458.54548
2543.4036,3.76812,6.25,54.61967,0.47154,0.297,0.00385,0.00349,0.00309,0.00235,0.00178,0.00178,57.08127,0.23661,9.47308,2.32812,0.32453,0.03,5411.29963
2543.556,3.74533,6.25,48.362,0.44957,0.29784,0.00316,0.00302,0.00267,0.00198,0.00147,0.00147,56.89174,0.24156,9.61982,2.28145,0.33713,0.03,5446.09107
2543.7084,3.75673,6.25,65.50265,0.50478,0.28838,0.00227,0.00224,0.00199,0.00132,0.00088,0.00088,56.5069,0.22943,9.17823,2.14798,0.31328,0.03,5424.99949
2543.8608,3.75673,6.25,65.98533,0.50819,0.2912,0.0025,0.00238,0.00209,0.00143,0.00097,0.00097,55.34119,0.21742,9.286,2.12241,0.31131,0.03,5432.45416
2544.0132,3.76812,6.25,59.21093,0.49997,0.28872,0.003,0.00287,0.00254,0.00191,0.00143,0.00143,54.81109,0.212,9.53032,2.08835,0.27812,0.03,5445.00074
2544.1656,3.76812,6.25,67.18699,0.52615,0.29261,0.0031,0.00294,0.00261,0.00192,0.00144,0.00144,54.92679,0.21768,9.48251,2.09098,0.30536,0.03,5433.00044
2544.318,3.75673,6.25,61.27186,0.52591,0.29143,0.00292,0.0028,0.00249,0.00183,0.00129,0.00129,54.95955,0.22425,9.44163,2.09146,0.32012,0.03,5436.54568
2544.4704,3.77952,6.25,71.54664,0.54377,0.29069,0.00446,0.00402,0.00367,0.00293,0.00228,0.00228,55.10031,0.22774,9.69434,2.12394,0.33716,0.03,5432.10121
2544.6228,3.77952,6.25,73.96406,0.53025,0.29293,0.00296,0.00292,0.00272,0.00209,0.00157,0.00157,55.20656,0.2272,9.74717,2.14028,0.32062,0.03,5479.18294
2544.7752,3.76812,6.25,64.77008,0.49018,0.29808,0.004,0.00364,0.00333,0.00265,0.00198,0.00198,55.12375,0.22183,9.73047,2.11292,0.29241,0.03,5437.09196
2544.9276,3.76812,6.25,66.94489,0.50081,0.29786,0.00445,0.00404,0.00368,0.00295,0.00228,0.00228,55.28636,0.21893,9.51297,2.14064,0.28548,0.03,5465.81805
2545.08,3.77952,6.25,65.86612,0.5196,0.2942,0.00322,0.00301,0.00276,0.00213,0.00157,0.00157,55.27408,0.22019,9.7994,2.15146,0.29496,0.03,5455.63645
2545.2324,3.74533,6.25,65.41058,0.56775,0.29668,0.00313,0.00293,0.00269,0.00206,0.00158,0.00158,55.28136,0.2275,9.93014,2.20631,0.31029,0.03,5469.7005
2545.3848,3.77952,6.25,75.05135,0.54409,0.30082,0.00316,0.00299,0.00276,0.00215,0.00166,0.00166,55.41291,0.23093,10.0,2.22129,0.33076,0.03,5456.36484
2545.5372,3.76812,6.25,70.32908,0.509,0.29767,0.00356,0.00328,0.00302,0.00239,0.00189,0.00189,55.49366,0.2264,9.99316,2.21788,0.3267,0.03,5483.36439
2545.6896,3.75673,6.25,62.35962,0.4553,0.29695,0.00123,0.0014,0.00133,0.00084,0.00051,0.00051,55.49875,0.21366,9.9353,2.20335,0.31181,0.03,5447.27356
2545.842,3.77952,6.25,64.29539,0.44502,0.2966,0.00223,0.00215,0.00195,0.00139,0.001,0.001,55.54581,0.20403,9.88302,2.19402,0.29631,0.03,5442.18164
2545.9944,3.76812,6.25,55.5864,0.43958,0.29161,0.00188,0.00193,0.00176,0.00127,0.00094,0.00094,55.47744,0.20644,10.0,2.17723,0.28071,0.03,5443.18204
2546.1468,3.77952,6.25,69.24982,0.48411,0.26513,0.00249,0.00235,0.00219,0.00163,0.00113,0.00113,55.42663,0.21408,9.97166,2.23365,0.28691,0.03,5436.54568
2546.2992,3.77952,6.25,52.20951,0.50833,0.2667,0.00362,0.00329,0.00299,0.00235,0.00174,0.00174,55.41316,0.22015,10.0,2.2928,0.2839,0.03,5398.80026
2546.4516,3.75673,6.25,55.35013,0.48929,0.29858,0.00261,0.00251,0.00233,0.00179,0.0014,0.0014,55.31712,0.2274,10.0,2.26733,0.2977,0.03,5436.45351
2546.604,3.76812,6.25,63.44107,0.4916,0.2649,0.00411,0.00378,0.00345,0.00283,0.00234,0.00234,55.37177,0.24119,10.0,2.30571,0.28892,0.03,5410.63645
2546.7564,3.76812,6.25,62.35336,0.51559,0.28964,0.00489,0.00447,0.00416,0.00355,0.00302,0.00302,55.35494,0.25842,9.9388,2.35131,0.29293,0.03,5440.54503
2546.9088,3.75673,6.25,52.32864,0.50073,0.29172,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,55.34665,0.27546,9.99874,2.3441,0.30574,0.03,5424.36328
2547.0612,3.76812,6.25,56.5525,0.48595,0.29202,0.00238,0.00225,0.00221,0.00183,0.00167,0.00167,55.40395,0.28796,10.0,2.37786,0.29742,0.03,5429.4552
2547.2136,3.76812,6.25,45.31521,0.50571,0.29484,0.00482,0.00443,0.00421,0.00363,0.00318,0.00318,55.47427,0.30152,10.0,2.42286,0.28015,0.03,5440.79906
2547.366,3.76812,6.25,63.44078,0.48991,0.2637,0.00416,0.00392,0.00374,0.00324,0.00288,0.00288,55.4822,0.30367,9.95899,2.396,0.27246,0.03,5455.27226
2547.5184,3.74533,6.25,56.58429,0.49279,0.26183,0.00385,0.00362,0.00355,0.00314,0.00291,0.00291,55.50496,0.2983,10.0,2.3906,0.2845,0.03,5458.36339
2547.6708,3.76812,6.25,66.94483,0.46689,0.23126,0.00289,0.00286,0.00286,0.0025,0.00234,0.00234,55.40694,0.29059,10.0,2.36209,0.29733,0.03,5458.8175
2547.8232,3.77952,6.25,61.51589,0.45824,0.25393,0.00342,0.00327,0.00327,0.00289,0.00277,0.00277,55.30953,0.28833,9.85783,2.37525,0.30148,0.03,5496.90913
2547.9756,3.76812,6.25,52.20261,0.48023,0.29388,0.00424,0.00394,0.00395,0.00363,0.00379,0.00379,55.20998,0.28621,10.0,2.39414,0.30004,0.03,5463.54523
2548.128,3.77952,6.25,64.53679,0.48588,0.2628,0.00473,0.00446,0.00449,0.00419,0.00436,0.00436,55.11762,0.28323,10.0,2.38574,0.31081,0.03,5455.20032
2548.2804,3.76812,6.25,64.04443,0.50274,0.2946,0.00282,0.003,0.00313,0.0029,0.00325,0.00325,55.07367,0.28408,9.94208,2.42611,0.3287,0.03,5468.27296
2548.4328,3.76812,6.25,71.29588,0.47318,0.29079,0.00379,0.00362,0.00356,0.00319,0.00302,0.00302,55.06611,0.28852,9.90388,2.38004,0.34463,0.03,5428.90892
2548.5852,3.76812,6.25,60.54104,0.45932,0.29384,0.00442,0.00413,0.004,0.00351,0.0032,0.0032,55.13363,0.29283,9.98718,2.36412,0.34647,0.03,5480.90948
2548.7376,3.74533,6.25,63.47517,0.48468,0.29361,0.0033,0.00316,0.00306,0.00261,0.00227,0.00227,55.09162,0.29586,10.0,2.40518,0.33843,0.03,5464.30059
2548.89,3.75673,6.25,69.48954,0.48774,0.28955,0.00422,0.00381,0.00363,0.00316,0.00272,0.00272,55.1069,0.29562,9.83694,2.4101,0.33368,0.03,5451.66633
2549.0424,3.76812,6.25,63.5618,0.48986,0.28952,0.00353,0.00332,0.00322,0.00276,0.00237,0.00237,55.08236,0.29164,9.84325,2.38398,0.3412,0.03,5457.9992
2549.1948,3.74533,6.25,63.5966,0.5021,0.2951,0.00445,0.00406,0.00392,0.00337,0.00292,0.00292,55.12207,0.2826,9.99301,2.37636,0.32215,0.03,5449.27211
2549.3472,3.74533,6.25,57.67191,0.47257,0.28951,0.00324,0.00307,0.00294,0.00248,0.00213,0.00213,55.13427,0.2761,10.0,2.36777,0.3136,0.03,5456.36484
2549.4996,3.79091,6.25,54.52195,0.45036,0.29076,0.00375,0.00352,0.00337,0.00292,0.00268,0.00268,55.20983,0.27357,9.79609,2.35355,0.31218,0.03,5429.54513
2549.652,3.77952,6.25,62.48252,0.43511,0.29606,0.00407,0.00391,0.00374,0.00327,0.00293,0.00293,55.15609,0.26183,9.67338,2.34239,0.33979,0.03,5443.08987
2549.8044,3.76812,6.25,61.99043,0.44727,0.28918,0.004,0.00371,0.00357,0.00311,0.00288,0.00288,55.12579,0.25247,9.34908,2.33788,0.34053,0.03,5445.09067
2549.9568,3.76812,6.25,61.62901,0.52226,0.297,0.0035,0.00342,0.0034,0.003,0.00293,0.00293,55.11436,0.25618,9.11155,2.40286,0.34043,0.03,5424.36328
2550.1092,3.76812,6.25,60.9023,0.54068,0.30011,0.00438,0.00407,0.00393,0.00346,0.00323,0.00323,55.06435,0.27069,9.89164,2.35059,0.31201,0.03,5451.29989
2550.2616,3.76812,6.25,60.41986,0.53377,0.29978,0.00387,0.00369,0.00357,0.00311,0.00292,0.00292,55.04487,0.28103,10.0,2.34727,0.30475,0.03,5421.27216
2550.414,3.77952,6.25,60.79019,0.53144,0.28874,0.00322,0.00312,0.00302,0.00258,0.00231,0.00231,55.10577,0.28047,9.79459,2.36624,0.30594,0.03,5440.09092
2550.5664,3.76812,6.25,60.78263,0.54478,0.28786,0.00398,0.00371,0.00357,0.00308,0.00282,0.00282,55.0841,0.27946,9.81752,2.40065,0.3088,0.03,5442.27381
2550.7188,3.77952,6.25,64.05373,0.5242,0.30011,0.00349,0.00334,0.00322,0.00276,0.00254,0.00254,55.08434,0.28222,9.89186,2.3815,0.32168,0.03,5457.18089
2550.8712,3.75673,6.25,67.43554,0.52044,0.29767,0.00428,0.00401,0.00386,0.00337,0.00316,0.00316,55.09589,0.28422,9.88486,2.3748,0.30468,0.03,5458.79952
2551.0236,3.76812,6.25,58.60704,0.52936,0.29438,0.00311,0.00305,0.00298,0.0026,0.00256,0.00256,55.04493,0.29049,9.938,2.37969,0.31041,0.03,5483.63641
2551.176,3.76812,6.25,66.9457,0.50989,0.29748,0.0024,0.00246,0.00251,0.00218,0.00224,0.00224,55.14368,0.29428,9.90402,2.3737,0.31949,0.03,5466.90837
2551.3284,3.76812,6.25,54.01542,0.50822,0.29751,0.00315,0.00309,0.0031,0.00269,0.00272,0.00272,55.12052,0.29649,9.8738,2.38486,0.33118,0.03,5465.36394
2551.4808,3.77952,6.25,57.16471,0.53077,0.26488,0.00323,0.00315,0.00306,0.00269,0.00264,0.00264,55.13183,0.29766,9.61668,2.45091,0.31252,0.03,5463.63516
2551.6332,3.76812,6.25,51.47796,0.53624,0.29859,0.00312,0.00305,0.00311,0.00276,0.00288,0.00288,55.1567,0.29801,9.71896,2.44429,0.30771,0.03,5443.90817
2551.7856,3.76812,6.25,62.11185,0.53919,0.26284,0.00325,0.00324,0.00328,0.00295,0.00312,0.00312,55.20919,0.30176,9.85682,2.42674,0.2949,0.03,5461.6366
2551.938,3.79091,6.25,59.96258,0.53367,0.28938,0.00498,0.00453,0.00438,0.00394,0.00387,0.00387,55.26435,0.30376,9.80546,2.40955,0.29361,0.03,5476.63586
2552.0904,3.76812,6.25,62.59469,0.52802,0.29461,0.00295,0.003,0.00306,0.00272,0.0028,0.0028,55.34583,0.31319,9.86381,2.40067,0.29367,0.03,5417.20087
2552.2428,3.76812,6.25,63.32021,0.54281,0.26482,0.00364,0.0035,0.00352,0.00317,0.00318,0.00318,55.38603,0.32061,10.0,2.41329,0.2834,0.03,5437.636
2552.3952,3.77952,6.25,51.60518,0.54157,0.29793,0.00263,0.0027,0.0028,0.00253,0.00261,0.00261,55.43486,0.32448,9.8396,2.45776,0.26715,0.03,5444.27236
2552.5476,3.76812,6.25,59.45305,0.53524,0.29151,0.00283,0.00288,0.00298,0.00271,0.00276,0.00276,55.51155,0.32042,9.63079,2.4638,0.24878,0.03,5404.6363
2552.7,3.77952,6.25,52.69312,0.51829,0.2974,0.00426,0.00399,0.00397,0.00364,0.00335,0.00335,55.58058,0.31718,9.68334,2.43422,0.26212,0.03,5446.00114
2552.8524,3.76812,6.25,60.5416,0.51937,0.2929,0.00405,0.0039,0.00393,0.00358,0.00321,0.00321,55.62792,0.31978,9.75466,2.41399,0.28212,0.03,5407.00129
2553.0048,3.76812,6.25,51.59844,0.5312,0.29277,0.00361,0.00349,0.00353,0.00321,0.00281,0.00281,55.595,0.31823,9.66909,2.43385,0.29135,0.03,5445.63695
2553.1572,3.75673,6.25,54.14182,0.54639,0.29739,0.00316,0.00312,0.00318,0.00286,0.00241,0.00241,55.54565,0.32038,9.58146,2.44089,0.28689,0.03,5438.89943
2553.3096,3.75673,6.25,53.90056,0.5405,0.29169,0.0033,0.00328,0.00332,0.00293,0.00249,0.00249,55.5534,0.32207,9.58628,2.43154,0.29206,0.03,5440.90922
2553.462,3.75673,6.25,68.28057,0.55049,0.2939,0.0039,0.00378,0.00382,0.00325,0.0028,0.0028,55.43852,0.32874,9.5002,2.45164,0.30192,0.03,5459.27161
2553.6144,3.76812,6.25,60.05719,0.55257,0.29286,0.00311,0.00319,0.00329,0.00273,0.00231,0.00231,55.61972,0.32877,9.53905,2.43917,0.30246,0.03,5454.45396
2553.7668,3.75673,6.25,67.91895,0.57384,0.29449,0.00473,0.00442,0.00425,0.00359,0.00306,0.00306,55.53459,0.32377,9.53731,2.43872,0.30745,0.03,5462.69995
2553.9192,3.76812,6.25,48.69799,0.57473,0.30222,0.00326,0.00333,0.00314,0.00256,0.00209,0.00209,55.61125,0.32419,9.74691,2.4441,0.31464,0.03,5443.63615
2554.0716,3.76812,6.25,48.21524,0.58085,0.29528,0.00392,0.00378,0.00353,0.0029,0.00237,0.00237,55.56891,0.33241,9.77613,2.45968,0.31948,0.03,5451.27291
2554.224,3.76812,6.25,62.23264,0.57064,0.29477,0.00342,0.00316,0.00299,0.00243,0.00203,0.00203,55.64045,0.3454,9.75339,2.46846,0.32325,0.03,5457.9992
2554.3764,3.76812,6.25,50.39021,0.55711,0.29074,0.00342,0.00323,0.00304,0.00245,0.00203,0.00203,55.06313,0.34662,9.77721,2.50895,0.33556,0.03,5445.72688
2554.5288,3.76812,6.25,52.80685,0.54125,0.29374,0.0039,0.00353,0.00327,0.00267,0.00219,0.00219,56.68353,0.33827,9.4213,2.52922,0.36491,0.03,5459.54588
2554.6812,3.77952,6.25,44.95858,0.47002,0.2922,0.00261,0.00253,0.00239,0.00185,0.00147,0.00147,57.83473,0.32637,9.54682,2.58195,0.34095,0.03,5463.09112
2554.8336,3.77952,6.25,43.74948,0.4503,0.29606,0.00386,0.00361,0.0034,0.00281,0.00251,0.00251,57.37403,0.32559,9.56083,2.58067,0.32021,0.03,5491.10006
2554.986,3.76812,6.25,43.50209,0.48625,0.29124,0.00397,0.0038,0.00355,0.00294,0.00276,0.00276,57.72034,0.31827,9.06643,2.44857,0.29521,0.03,5451.45501
2555.1384,3.77952,6.25,46.2881,0.51435,0.2942,0.00569,0.00507,0.0047,0.00399,0.00366,0.00366,56.04108,0.31822,8.70644,2.42722,0.30162,0.03,5460.27201
2555.2908,3.75673,6.25,51.72464,0.52039,0.29299,0.00228,0.00242,0.00233,0.00181,0.00178,0.00178,54.8434,0.3174,8.87735,2.41165,0.30193,0.03,5441.27341
2555.4432,3.76812,6.25,53.04833,0.54948,0.29372,0.00456,0.00447,0.00412,0.00342,0.00303,0.00303,55.02186,0.32739,8.85281,2.42085,0.30094,0.03,5432.00004
2555.5956,3.76812,6.25,46.28187,0.55996,0.29036,0.00367,0.00434,0.00401,0.0033,0.00299,0.00299,54.99573,0.33235,8.76284,2.42993,0.30784,0.03,5461.6366
2555.748,3.76812,6.25,52.6862,0.57002,0.28802,0.00373,0.00418,0.00433,0.00363,0.00326,0.00326,55.04801,0.33692,8.632,2.41908,0.30199,0.03,5438.8185
2555.9004,3.76812,6.25,59.45361,0.59096,0.29077,0.00403,0.00439,0.00498,0.0042,0.00371,0.00371,54.73217,0.34191,8.74666,2.41215,0.31516,0.03,5448.36388
2556.0528,3.77952,6.25,51.24265,0.57932,0.29333,0.00591,0.00579,0.00627,0.00541,0.00469,0.00469,55.05858,0.34374,8.68635,2.39587,0.30004,0.03,5432.00004
2556.2052,3.77952,6.25,47.37548,0.57914,0.2925,0.00397,0.00403,0.00453,0.00419,0.00366,0.00366,54.99744,0.3431,8.70312,2.38376,0.29055,0.03,5441.09132
2556.3576,3.77952,6.25,48.82592,0.57656,0.28866,0.00451,0.00449,0.00492,0.0049,0.0043,0.0043,55.11433,0.33896,8.69521,2.38098,0.25525,0.03,5452.54533
2556.51,3.76812,6.25,57.03648,0.58426,0.29134,0.00336,0.00358,0.00406,0.00408,0.00352,0.00352,55.17523,0.33346,8.69692,2.36622,0.26432,0.03,5436.27366
2556.6624,3.76812,6.25,48.69854,0.58146,0.28947,0.00416,0.00421,0.00459,0.0046,0.00408,0.00408,55.16926,0.32357,8.8241,2.34529,0.27823,0.03,5450.69965
2556.8148,3.75673,6.25,52.44967,0.54077,0.29938,0.00271,0.00299,0.00348,0.00354,0.00338,0.00338,55.25277,0.31479,8.59714,2.296,0.30076,0.03,5449.8184
2556.9672,3.76812,6.25,52.92759,0.54529,0.28884,0.00385,0.00389,0.00426,0.00423,0.00425,0.00425,55.23723,0.30624,8.58415,2.28448,0.30761,0.03,5441.90962
2557.1196,3.77952,6.25,58.01075,0.56384,0.2909,0.00424,0.00422,0.00453,0.00446,0.00481,0.00481,55.16127,0.29998,8.64007,2.2502,0.30688,0.03,5451.00089
2557.272,3.75673,6.25,52.57037,0.57034,0.29478,0.00328,0.00339,0.00377,0.00372,0.0044,0.0044,55.11384,0.2892,8.67139,2.24559,0.32076,0.03,5470.72788
2557.4244,3.75673,6.25,52.93328,0.55453,0.29328,0.00388,0.00391,0.00415,0.00402,0.00465,0.00465,55.16133,0.2788,8.64628,2.22624,0.31627,0.03,5480.72738
2557.5768,3.76812,6.25,60.42001,0.51372,0.28896,0.00389,0.00384,0.00408,0.00396,0.00464,0.00464,55.25262,0.2619,8.48139,2.18938,0.32535,0.03,5473.09062
2557.7292,3.76812,6.25,43.01901,0.48622,0.29162,0.00343,0.00341,0.00371,0.00364,0.00441,0.00441,55.27978,0.25057,8.38027,2.13742,0.31179,0.03,5477.36424
2557.8816,3.76812,6.25,50.26929,0.47914,0.29238,0.00271,0.00291,0.00326,0.00324,0.00407,0.00407,55.3796,0.23394,8.23533,2.08194,0.30639,0.03,5447.10046
2558.034,3.76812,6.25,64.40784,0.49642,0.29092,0.00419,0.00406,0.00431,0.00419,0.00509,0.00509,55.42825,0.22452,8.26902,2.09396,0.27944,0.03,5451.72703
2558.1864,3.76812,6.25,55.8281,0.52929,0.29603,0.00421,0.00405,0.00421,0.00403,0.00502,0.00502,55.36704,0.21523,8.59894,2.10953,0.2797,0.03,5475.36344
2558.3388,3.76812,6.25,46.88599,0.51266,0.29393,0.00504,0.00472,0.00483,0.00459,0.00552,0.00552,55.40325,0.20694,8.78499,2.05005,0.28535,0.03,5428.54473
2558.4912,3.76812,6.25,58.365,0.51702,0.2947,0.00408,0.00393,0.00406,0.00384,0.00463,0.00463,55.39895,0.19859,8.71744,2.05699,0.31068,0.03,5433.45456
2558.6436,3.76812,6.25,51.1149,0.49742,0.29189,0.00286,0.00292,0.0031,0.0029,0.00367,0.00367,55.45918,0.18804,8.90021,2.05734,0.30396,0.03,5419.59958
2558.796,3.76812,6.25,49.0612,0.50644,0.29368,0.00257,0.00269,0.00276,0.00253,0.00307,0.00307,55.43142,0.18306,9.11924,2.06106,0.30967,0.03,5427.75115
2558.9484,3.76812,6.25,55.58655,0.46779,0.29404,0.00363,0.00346,0.00339,0.00296,0.00305,0.00305,55.42556,0.17715,8.74564,2.03611,0.3002,0.03,5433.09936
2559.1008,3.76812,6.25,49.5441,0.47329,0.29023,0.00366,0.0035,0.00337,0.00289,0.00282,0.00282,55.61106,0.17081,9.12889,2.02284,0.30191,0.03,5433.54673
2559.2532,3.76812,6.25,56.06947,0.42703,0.28952,0.00195,0.00202,0.00201,0.0016,0.00164,0.00164,55.68812,0.16484,9.13761,1.97206,0.31341,0.03,5472.63651
2559.4056,3.76812,6.25,59.09072,0.45347,0.29216,0.00415,0.00375,0.0035,0.00295,0.00267,0.00267,55.72201,0.16633,9.18009,1.99575,0.32853,0.03,5452.81735
2559.558,3.77952,6.25,58.37328,0.46683,0.29297,0.00268,0.00263,0.0025,0.00197,0.00165,0.00165,55.63167,0.1726,9.26158,2.01894,0.31568,0.03,5461.80072
2559.7104,3.76812,6.25,51.59845,0.4934,0.29154,0.00376,0.00339,0.00311,0.00251,0.00205,0.00205,55.50036,0.18209,9.40312,2.05994,0.31648,0.03,5447.36348
2559.8628,3.77952,6.25,53.17714,0.43965,0.29029,0.00293,0.00277,0.00257,0.00199,0.00156,0.00156,55.2917,0.18277,9.3028,2.03487,0.31682,0.03,5454.90807
2560.0152,3.76812,6.25,65.73631,0.4432,0.29448,0.00345,0.00323,0.00292,0.00228,0.00175,0.00175,55.30526,0.17925,9.13595,2.06623,0.3193,0.03,5436.45351
2560.1676,3.76812,6.25,52.44446,0.43614,0.29069,0.00275,0.00269,0.00247,0.0019,0.00141,0.00141,55.31645,0.17329,9.00917,2.06059,0.29668,0.03,5435.27326
2560.32,3.76812,6.25,56.91572,0.42449,0.29428,0.00606,0.0054,0.00489,0.0041,0.0033,0.0033,55.28423,0.17242,9.13567,2.00544,0.28553,0.03,5455.36444
2560.4724,3.76812,6.25,54.98182,0.44811,0.29,0.00417,0.00374,0.00342,0.00278,0.00218,0.00218,55.26692,0.17414,9.12729,1.99162,0.27957,0.03,5455.45436
2560.6248,3.76812,6.25,51.23584,0.51802,0.28871,0.0038,0.0035,0.00321,0.00256,0.00199,0.00199,55.06483,0.17877,9.4047,2.06658,0.29279,0.03,5456.20072
