DEPT,CALI,BS,GR,DSO8,RSO8,RLA1,RLA2,RLA3,RLA4,RLA5,RT,DT,HDRA,PEF8,RHO8,TNPH,RXO8,TENS
3359.2008,6.76493,6.25,79.39658,0.01475,0.0001,28.23044,29.95003,29.91765,29.9261,29.55007,30.08082,63.40785,0.01304,4.15115,2.65564,0.15768,15.06739,7491.56245
3359.3532,6.82191,6.25,90.23834,0.05428,0.0001,25.67145,26.51486,26.59599,26.61431,26.37896,26.51345,67.65338,0.01023,3.80986,2.62022,0.1883,9.29302,7421.19949
3359.5056,6.75354,6.25,88.93549,0.1024,0.0001,16.17771,14.87831,14.75912,14.60316,14.58406,13.25708,70.74795,0.01306,3.54204,2.64446,0.1789,7.22926,7470.33374
3359.658,6.78392,6.25,80.93531,0.03885,0.0001,14.48621,14.62975,13.83852,13.63607,13.52985,12.57253,72.03811,0.02048,3.45061,2.59879,0.18829,7.18757,7484.93283
3359.8104,6.77632,6.25,69.05704,0.04908,0.0001,38.3971,41.30151,41.55901,40.54985,40.03856,41.69681,68.38889,0.02332,3.58454,2.56758,0.20584,5.45587,7462.20015
3359.9628,6.82191,6.25,76.66882,0.12871,0.0001,19.98464,19.88343,21.49775,20.7251,20.66659,20.8209,63.36838,0.02882,3.41948,2.52628,0.21827,4.38755,7448.59921
3360.1152,6.84469,6.25,83.54244,0.17127,0.0001,21.32164,21.07696,23.06188,22.40384,22.34277,22.66318,61.71072,0.0355,3.3325,2.58535,0.2131,7.6696,7413.13335
3360.2676,6.89027,6.25,77.25319,0.10954,0.03072,21.70026,21.29932,23.52028,22.86389,22.76982,23.09348,62.02195,0.0357,4.02209,2.68718,0.17388,10.6865,7409.93207
3360.42,6.68517,6.25,78.8746,0.1211,0.0001,23.2387,22.55429,24.97414,24.43365,24.32733,24.59012,62.69642,0.02548,3.89978,2.64926,0.1617,9.34405,7357.31329
3360.5724,6.71935,6.25,88.79188,0.04303,0.0001,24.45471,23.66052,26.33946,25.82082,25.71118,26.04435,62.82879,0.01368,3.86345,2.67155,0.15277,13.39954,7399.66729
3360.7248,6.73074,6.25,88.83945,0.10709,0.0001,30.38228,29.33199,32.54284,32.52576,32.26536,32.90212,60.56047,0.01063,3.58706,2.66147,0.13897,12.16247,7390.00051
3360.8772,6.76873,6.25,93.28479,0.06507,0.0001,33.00511,32.36392,34.95303,35.24752,34.75616,35.27432,59.68331,0.00703,3.69881,2.64714,0.12015,11.08744,7403.86672
3361.0296,6.73074,6.25,102.6056,0.04893,0.00282,36.4032,36.08416,38.28869,38.89632,38.32788,38.85041,59.36227,-0.00019,3.58977,2.66601,0.11901,12.55389,7409.73424
3361.182,6.70796,6.25,101.2299,0.05368,0.0001,43.44004,45.39359,45.21194,46.9865,46.29266,47.36442,59.68712,0.00197,3.73783,2.67795,0.13077,11.93479,7479.13276
3361.3344,6.70796,6.25,90.09378,0.07542,0.0001,30.48269,29.30847,30.2422,30.1849,30.07349,30.2209,61.61541,0.01247,3.87293,2.66507,0.13414,12.53416,7504.56315
3361.4868,6.73074,6.25,91.54243,0.09853,0.00292,47.39143,46.90318,46.25599,44.82252,47.05793,46.49454,63.4654,0.02685,3.83577,2.63982,0.15538,12.43162,7498.06617
3361.6392,6.70796,6.25,81.32034,0.19157,0.00799,21.76813,21.14347,19.87831,19.47318,20.20397,18.53578,63.71609,0.05117,3.88142,2.63436,0.1581,7.89723,7416.79998
3361.7916,6.73074,6.25,85.12428,0.18885,0.0001,20.51576,19.86609,18.81713,18.47312,19.21945,17.85089,63.49264,0.07806,3.46053,2.65446,0.14863,11.67262,7409.06656
3361.944,6.68517,6.25,93.70559,0.18088,0.0001,21.12161,20.31276,19.47659,19.24996,20.05512,19.03343,63.89605,0.11095,3.81539,2.69945,0.14255,12.49324,7396.1333
3362.0964,6.65478,6.25,97.94701,0.48827,0.0001,21.93988,20.77809,20.09434,19.85155,20.68356,19.36095,63.21052,0.13047,4.50322,2.67384,0.14595,6.16772,7385.20084
3362.2488,6.71555,6.25,96.03345,0.34422,0.15227,22.08952,20.21856,20.18376,19.89318,20.67211,19.24949,64.17613,0.12965,4.01103,2.61821,0.15261,3.24484,7473.60021
3362.4012,6.68517,6.25,102.8062,0.2132,0.13814,31.02349,29.03285,29.33915,29.2108,30.04682,29.27099,63.38414,0.11848,3.71935,2.67307,0.16441,4.38093,7499.53417
3362.5536,6.73074,6.25,109.7835,0.26769,0.17325,50.38901,51.15422,50.59959,50.84472,51.61017,51.27488,62.38954,0.10811,4.12043,2.68485,0.16132,6.54019,7505.75014
3362.706,6.77632,6.25,99.86279,0.51646,0.18469,50.11035,50.82874,51.3443,51.96557,52.29078,52.28206,59.07335,0.10983,4.28399,2.66731,0.14653,6.79776,7443.06666
3362.8584,6.73834,6.25,96.98101,0.27825,0.11997,53.53985,54.33352,55.30591,55.45416,55.21335,55.31145,58.60335,0.10208,4.48861,2.68556,0.12468,10.02688,7419.6663
3363.0108,6.8295,6.25,98.75502,0.27602,0.26091,41.47978,40.09893,41.07735,41.22587,40.66098,40.99688,58.71685,0.07737,4.2694,2.71035,0.12178,10.04836,7485.40043
3363.1632,6.75354,6.25,84.20125,0.1314,0.10041,33.73956,32.54236,33.18891,33.30699,32.85359,33.10727,59.72041,0.05042,3.93927,2.66881,0.12854,12.58098,7528.06692
3363.3156,6.70796,6.25,75.92165,0.11445,0.04989,31.83146,30.86652,31.50964,31.63107,31.21736,31.46041,58.789,0.03588,3.82395,2.64893,0.14533,12.88176,7533.99963
3363.468,6.62439,6.25,81.00124,0.12545,0.0001,27.9453,27.06349,27.65729,27.79713,27.49366,27.63797,59.59584,0.03014,3.82112,2.6545,0.16356,12.90216,7474.86588
3363.6204,6.54843,6.25,82.38422,0.09317,0.0001,22.98882,22.38935,22.87131,23.05811,22.90653,22.85712,63.01892,0.02505,3.54493,2.66604,0.18964,10.57837,7390.68618
3363.7728,6.55603,6.25,89.44875,0.07868,0.0001,15.61007,15.03102,15.26246,15.21303,15.21403,15.21996,67.32404,0.01877,3.46129,2.65886,0.21357,9.66275,7379.0658
3363.9252,6.6168,6.25,88.36335,0.08176,0.0001,14.84809,14.44508,14.48217,14.21465,14.3503,14.32566,70.55815,0.01604,3.5005,2.62003,0.22286,9.12364,7406.66784
3364.0776,6.92446,6.25,78.40063,0.06395,0.0001,13.99489,14.13198,14.00494,13.51546,13.71182,13.83078,70.61268,0.01071,3.53355,2.60571,0.2145,7.07091,7350.00025
3364.23,6.92446,6.25,94.42077,0.09641,0.0001,15.07949,15.86948,15.35876,14.79567,15.10723,15.25781,69.99308,0.01268,3.3329,2.55351,0.21437,6.26562,7278.00069
3364.3824,6.71555,6.25,88.21368,0.05343,0.02852,16.17137,16.97635,16.28276,15.71413,16.14483,16.26915,71.57228,0.00955,3.50792,2.5927,0.21626,7.41079,7324.26637
3364.5348,6.73074,6.25,94.58271,0.05078,0.09694,16.54267,17.16106,16.58929,15.99676,16.47828,16.55877,71.75833,0.01123,3.58642,2.56457,0.20626,6.41994,7398.53426
3364.6872,6.75354,6.25,86.62476,0.13045,0.0347,15.32641,15.56414,15.38951,14.80205,15.28408,15.27701,70.42316,0.00487,3.41795,2.54268,0.20507,5.59799,7502.00032
3364.8396,6.66238,6.25,84.17692,0.00454,0.0001,13.92787,13.83574,14.00832,13.51257,13.94054,13.85048,68.85075,0.00102,3.2807,2.57507,0.20036,4.9885,7461.81348
3364.992,6.6168,6.25,84.66746,-0.01318,0.0001,12.89069,12.91703,13.22441,12.97468,13.37825,13.24264,65.47403,-0.00167,3.28488,2.56989,0.18062,5.83075,7473.20005
3365.1444,6.6168,6.25,87.01888,0.05825,0.0001,15.06103,15.31526,15.70177,15.68627,16.05532,16.22154,64.41899,0.01097,3.34877,2.55766,0.16861,7.95736,7512.93278
3365.2968,6.62819,6.25,78.99899,0.04713,0.0001,17.04847,17.33686,17.89771,18.01076,18.41565,18.78234,63.96085,0.03244,3.60632,2.63535,0.16357,12.68071,7465.59926
3365.4492,6.59401,6.25,64.5509,0.19456,0.0001,23.10035,23.48717,24.10003,24.57487,24.97826,25.19475,64.5574,0.04799,3.89318,2.63868,0.17233,11.47136,7467.13246
3365.6016,6.48006,6.25,63.75689,0.351,0.04019,68.09461,68.321,69.69489,71.39122,73.22344,75.1109,64.02031,0.04986,3.75245,2.55509,0.16272,5.39967,7412.40047
3365.754,6.53704,6.25,68.95091,0.11797,0.16073,21.39059,21.05797,21.56367,22.13065,22.88075,22.93554,63.76977,0.03161,3.41543,2.59589,0.15736,4.22867,7374.80118
3365.9064,6.70796,6.25,63.43778,0.04105,0.12264,26.946,25.66391,26.29314,26.78543,28.16706,27.41195,65.30035,0.01873,3.77988,2.61145,0.16211,6.14974,7373.13309
3366.0588,6.76493,6.25,64.28383,0.03296,0.0001,15.00265,14.40211,14.16668,14.38159,15.20766,14.6519,66.33542,0.01484,3.86628,2.60964,0.1868,11.35801,7364.06655
3366.2112,6.83709,6.25,78.42093,-0.02541,0.0001,17.51873,17.15405,16.79872,16.79404,17.94773,17.32941,67.55258,0.02286,3.60191,2.57629,0.20834,7.85128,7367.5331
3366.3636,6.70796,6.25,91.0503,0.11979,0.0001,13.47596,13.07043,13.03647,12.77635,13.74825,13.25778,68.75953,0.02444,3.55875,2.60778,0.21435,7.66931,7461.26719
3366.516,6.70796,6.25,84.02055,0.10192,0.0001,13.12838,13.00245,12.86242,12.56161,13.52181,13.07774,69.35773,0.01711,3.43853,2.62294,0.20875,7.99348,7503.06592
3366.6684,6.83709,6.25,94.71587,0.07764,0.0001,13.13296,13.13671,13.01132,12.7059,13.68027,13.26892,69.08996,0.02089,3.60767,2.62317,0.20691,7.07698,7571.56296
3366.8208,6.97383,6.25,93.55624,0.14531,0.0001,12.96799,13.03449,12.91592,12.58798,13.54232,13.1517,70.52505,0.02472,3.68899,2.6536,0.21043,7.1873,7569.00013
3366.9732,6.83709,6.25,91.32137,0.14022,0.0001,13.11258,13.0656,12.98507,12.70282,13.64855,13.23477,70.15643,0.03027,3.80281,2.65708,0.22525,7.10372,7473.60021
3367.1256,6.85229,6.25,91.04646,0.1409,0.0001,13.28335,13.2108,13.15652,12.90889,13.86945,13.4722,70.54605,0.0306,3.82168,2.66352,0.22638,6.98321,7449.75023
3367.278,6.73074,6.25,91.20457,0.15523,0.0001,12.90825,12.82855,12.88984,12.66293,13.55875,13.24157,70.15063,0.03626,3.93262,2.66131,0.22432,7.00441,7506.13456
3367.4304,6.72315,6.25,97.13677,0.156,0.0001,12.07968,12.09372,12.19033,12.14025,12.79644,12.62249,69.81075,0.0402,3.97224,2.66062,0.21384,6.58465,7519.66581
3367.5828,6.78772,6.25,88.7392,0.14676,0.0001,12.37231,12.23107,12.40741,12.45053,13.06,12.86264,70.4437,0.03784,3.97482,2.67282,0.20378,6.76902,7535.33275
3367.7352,6.79911,6.25,103.6972,0.13596,0.0001,11.90525,11.78819,11.91114,11.91629,12.5118,12.28547,70.62277,0.03194,3.89948,2.66368,0.20399,6.64073,7559.93359
3367.8876,6.79911,6.25,104.7144,0.12285,0.0001,11.70394,11.51356,11.6582,11.72303,12.31232,12.0599,70.87435,0.02682,3.78892,2.67268,0.2096,6.90587,7510.13391
3368.04,6.79911,6.25,111.3226,0.13003,0.0001,12.18514,11.9691,12.14456,12.24865,12.87592,12.64262,70.91132,0.02615,3.79639,2.67035,0.22231,6.28738,7482.19915
3368.1924,6.77632,6.25,109.341,0.1378,0.0001,12.02591,11.85195,11.98832,12.10638,12.73457,12.54271,70.95171,0.02571,3.74862,2.66938,0.22085,6.01515,7383.46756
3368.3448,6.75354,6.25,96.31867,0.14066,0.0001,11.55735,11.41753,11.51967,11.65949,12.28028,12.1048,71.0095,0.02459,3.80796,2.66686,0.22949,6.53847,7361.24969
3368.4972,6.75354,6.25,109.5635,0.13616,0.0001,11.22511,10.97488,11.10642,11.24497,11.88599,11.63077,71.02901,0.02088,3.91138,2.64897,0.23594,6.39989,7359.66704
3368.6496,6.76493,6.25,110.9179,0.11718,0.0001,11.79447,11.60655,11.75489,11.90458,12.68784,12.54619,71.19497,0.02046,3.83553,2.65725,0.23112,6.21777,7362.93351
3368.802,6.76113,6.25,108.4179,0.11876,0.0001,11.59713,11.42818,11.58783,11.741,12.559,12.44864,70.96527,0.01735,3.66892,2.6614,0.22969,6.47754,7407.00056
3368.9544,6.75354,6.25,110.5778,0.11438,0.0001,11.22534,11.12291,11.27269,11.41899,12.24404,12.20427,71.12289,0.01905,3.69129,2.65969,0.22286,6.65942,7378.46556
3369.1068,6.77632,6.25,108.6077,0.13975,0.0001,11.12772,11.04662,11.21029,11.38534,12.27546,12.29916,71.18991,0.02261,3.73527,2.65376,0.23344,6.59473,7342.5321
3369.2592,6.75354,6.25,103.8141,0.12777,0.0001,11.22005,11.17979,11.3355,11.49314,12.40775,12.45548,71.20951,0.03032,3.77118,2.64679,0.23175,6.56177,7441.20075
3369.4116,6.75354,6.25,101.8409,0.13061,0.0001,11.4949,11.4084,11.59118,11.7515,12.70193,12.73226,71.20847,0.03199,3.76025,2.6547,0.22733,6.72418,7418.93342
3369.564,6.75354,6.25,108.5482,0.14344,0.0001,11.47695,11.44443,11.63443,11.77624,12.76562,12.86417,71.20564,0.0262,3.73864,2.67053,0.22899,6.34717,7396.06585
3369.7164,6.75354,6.25,108.0405,0.11991,0.0001,11.28099,11.15188,11.36699,11.52309,12.57697,12.60924,71.2306,0.02041,3.75206,2.65884,0.2325,6.46299,7380.66644
3369.8688,6.73074,6.25,94.2451,0.10108,0.0001,11.25642,11.18355,11.29391,11.45092,12.5178,12.52619,71.41699,0.01629,3.71801,2.63091,0.2364,6.51362,7415.81307
3370.0212,6.73834,6.25,105.4294,0.11817,0.0001,11.34372,11.21301,11.3601,11.51128,12.48544,12.4249,71.31631,0.01997,3.85371,2.63567,0.22302,6.58993,7434.13275
3370.1736,6.73074,6.25,110.0642,0.17709,0.0001,11.06545,10.90804,11.01007,11.17741,11.94875,11.81454,71.2755,0.02916,3.93773,2.67745,0.21903,6.77931,7456.40008
3370.326,6.75354,6.25,110.2396,0.1564,0.0001,11.02089,10.8492,10.9906,11.17852,11.89038,11.75699,71.43171,0.03781,3.94207,2.66992,0.21437,6.82042,7517.86734
3370.4784,6.73074,6.25,104.0967,0.16013,0.0001,11.85104,11.6541,11.84355,12.07828,12.83369,12.7528,71.2748,0.0403,3.79561,2.65863,0.22788,6.51613,7477.33429
3370.6308,6.70796,6.25,116.7522,0.1406,0.0001,12.02406,11.87103,12.05345,12.27937,13.06569,13.00282,71.39589,0.033,3.84429,2.66054,0.23478,6.31099,7493.33394
3370.7832,6.70796,6.25,103.2539,0.12711,0.0001,12.49469,12.24866,12.41696,12.64492,13.33627,13.18157,70.84402,0.02574,3.85205,2.65215,0.23746,6.29032,7410.81332
3370.9356,6.73074,6.25,102.7451,0.10947,0.0001,10.58312,10.3877,10.4909,10.68163,11.1897,10.99198,71.01669,0.01881,3.9142,2.64746,0.22878,5.97859,7348.46706
3371.088,6.76113,6.25,104.5283,0.09729,0.0001,11.77447,11.65603,11.87989,12.12687,12.57438,12.50815,70.97518,0.01231,3.93106,2.64317,0.23188,6.12717,7420.4284
3371.2404,6.75354,6.25,97.72714,0.10167,0.0001,12.40331,12.29153,12.51663,12.76663,13.13387,13.05416,71.02821,0.00815,3.97928,2.65189,0.23632,6.38025,7557.18867
3371.3928,6.76113,6.25,105.542,0.11016,0.0001,12.68211,12.56378,12.78382,13.00077,13.30981,13.1959,71.4995,0.00398,3.84019,2.67351,0.23973,6.38456,7757.20119
3371.5452,6.78772,6.25,104.6581,0.09756,0.0001,12.76297,12.67352,12.92693,13.13876,13.45502,13.39542,71.27913,0.00651,3.7427,2.67827,0.24402,6.89345,7769.39932
3371.6976,6.76493,6.25,102.5157,0.08638,0.0001,11.66492,11.60215,11.79332,11.92616,12.16,12.0522,71.1259,0.00895,3.70663,2.66169,0.24375,7.26958,7711.86622
3371.85,6.70796,6.25,112.0276,0.07045,0.0001,10.92942,10.79101,10.96449,10.93578,11.17396,10.98522,70.73622,0.01449,3.78363,2.64412,0.23351,6.49899,7605.87554
3372.0024,6.66238,6.25,108.0825,0.06317,0.0001,12.94938,12.79829,13.10704,12.82627,13.22718,13.05055,70.9821,0.01576,3.85542,2.62693,0.22304,6.10431,7556.13432
3372.1548,6.71935,6.25,104.6605,0.07828,0.0001,9.99984,9.92907,9.94611,9.65736,10.00846,9.90573,71.44573,0.01384,3.71331,2.64278,0.22468,6.25071,7474.26789
3372.3072,6.62819,6.25,105.8914,0.0479,0.0001,11.92415,11.98796,11.73791,11.45853,11.93413,11.80209,71.39065,0.00957,3.79574,2.63448,0.23251,6.5733,7444.93257
3372.4596,6.65478,6.25,112.5878,0.01771,0.0001,11.53492,11.27188,10.9937,10.81427,11.25606,11.09283,71.45027,0.00546,3.53819,2.62335,0.2461,6.9953,7370.93446
3372.612,6.63959,6.25,99.55833,0.04819,0.0001,12.17614,11.72388,11.42915,11.29872,11.74223,11.43804,71.43872,0.01037,3.58062,2.63203,0.21905,7.14174,7287.60004
3372.7644,6.64719,6.25,106.2114,0.08463,0.0001,12.4284,11.80534,11.5735,11.45572,11.87443,11.45927,71.64836,0.02797,3.62325,2.66434,0.16672,6.7246,7271.13278
3372.9168,6.6168,6.25,110.8736,0.28215,0.0001,12.31338,11.70596,11.67262,11.64354,12.10495,11.86543,71.4639,0.04867,4.17374,2.67006,0.11407,6.2917,7423.60045
3373.0692,6.60161,6.25,100.0508,0.15875,0.0001,19.81493,19.47699,19.74066,20.01926,20.86929,20.17606,68.8157,0.05855,3.777,2.60912,0.0945,6.53047,7591.53273
3373.2216,6.60541,6.25,77.17835,0.17114,0.0001,50.37706,49.88191,51.1567,51.60828,54.03517,53.55053,64.87077,0.0546,3.72377,2.62924,0.09209,7.76585,7728.75162
3373.374,6.58641,6.25,53.00855,0.14147,0.0001,85.85763,85.36255,88.10061,89.12901,94.45837,95.47046,59.93136,0.03815,3.84119,2.68284,0.09192,13.35887,7703.46735
3373.5264,6.73074,6.25,71.72511,-0.02881,0.02428,97.74345,99.19418,102.1849,104.3602,111.198,117.0581,57.52579,0.02115,4.16912,2.65655,0.09124,8.36521,7657.06679
3373.6788,6.56362,6.25,95.17937,0.06372,0.03924,28.27479,27.96129,28.7124,29.19946,31.12631,31.60932,56.99105,0.01123,3.67501,2.57954,0.09665,6.81947,7573.19956
3373.8312,6.73074,6.25,96.27157,0.07677,0.0024,19.13366,18.40339,18.69212,19.06448,20.35114,19.84402,58.50346,0.01264,3.58847,2.61422,0.12868,7.30688,7574.93734
3373.9836,6.64719,6.25,100.0988,0.13681,0.01977,18.31097,17.52286,17.68859,18.13826,19.37724,18.76387,61.40269,0.01604,3.66334,2.64922,0.1771,7.78968,7583.73411
3374.136,6.66997,6.25,109.468,0.08806,0.02457,17.23654,16.25921,16.22981,16.63507,17.77342,16.92459,66.62785,0.01424,3.73184,2.63906,0.21287,8.00734,7634.26667
3374.2884,6.66997,6.25,113.4002,0.02934,0.03818,17.89754,16.95447,16.57784,16.73705,17.98851,17.25316,69.35639,0.00867,3.55513,2.61411,0.20385,8.23857,7629.73452
3374.4408,6.66238,6.25,106.3993,0.0143,0.05103,17.57923,18.2558,18.21784,17.37737,18.898,18.73352,69.65043,0.00587,3.53917,2.617,0.20105,7.2408,7652.53239
3374.5932,6.69656,6.25,105.2223,0.05511,0.02578,19.83439,20.61903,20.69254,20.2176,21.18485,21.0983,68.91141,0.01786,3.52473,2.61143,0.1952,6.95283,7666.56272
3374.7456,6.73074,6.25,117.1014,0.09096,0.00397,17.98024,17.36591,17.60782,17.76429,18.11247,17.78971,68.09848,0.0193,3.7273,2.6467,0.19168,9.14209,7561.19926
3374.898,6.82191,6.25,104.4869,0.08618,0.0001,14.3441,13.78871,14.05819,14.24716,14.53084,14.21238,66.99047,0.02034,3.54624,2.627,0.18012,7.51089,7508.93343
3375.0504,6.62439,6.25,115.2841,0.02113,0.0001,14.16619,13.56632,13.88359,14.09201,14.36455,14.03635,65.69629,0.00721,3.42219,2.58124,0.18325,6.66352,7416.19974
3375.2028,6.57122,6.25,96.94517,0.09591,0.0001,14.0562,13.53952,13.82848,14.04923,14.32711,14.01803,68.07857,0.01152,3.54156,2.58187,0.19288,6.7585,7401.00041
3375.3552,6.55603,6.25,100.8397,0.1297,0.0001,13.22215,12.86071,13.19086,13.46743,13.70041,13.47308,66.91064,0.02218,3.66844,2.60318,0.2007,6.54891,7412.86583
3375.5076,6.59401,6.25,91.28826,0.11508,0.00356,14.67677,14.49163,14.82016,15.14221,15.34988,15.16814,64.80828,0.03101,3.76682,2.63809,0.18454,7.60407,7385.43689
3375.66,6.75354,6.25,88.08931,0.13361,0.01779,21.67913,21.66933,22.21918,22.68435,23.03186,23.07731,63.1595,0.03542,3.84255,2.6416,0.16273,11.825,7387.13419
3375.8124,6.73834,6.25,100.0228,0.14179,0.0001,26.25508,26.11247,26.75922,27.29704,27.70264,27.55971,62.71089,0.03405,4.0418,2.63402,0.15102,14.31253,7423.66565
3375.9648,6.74214,6.25,93.05638,0.12119,0.0001,36.7439,36.20016,37.15499,37.7684,38.26859,37.69062,61.94816,0.03003,4.01257,2.66326,0.15456,12.85644,7366.33262
3376.1172,6.73834,6.25,92.92603,0.11809,0.0001,41.60375,42.08749,42.91694,43.40514,43.78799,44.41971,61.59161,0.02643,4.06077,2.66452,0.18096,9.72192,7414.33383
3376.2696,6.79911,6.25,95.05653,0.15338,0.0001,15.07592,14.88509,14.85922,14.9204,14.76816,14.92002,61.75568,0.02587,3.79687,2.64299,0.20891,6.38372,7332.19988
3376.422,6.66238,6.25,89.56412,0.09565,0.0001,13.30138,12.48942,12.60182,12.33474,12.42024,11.81468,65.50887,0.02874,3.7626,2.62122,0.21343,6.39106,7302.86681
3376.5744,6.71555,6.25,98.90318,0.19553,0.0001,13.09165,13.08053,12.73617,12.47458,12.63098,12.61781,70.97256,0.03571,3.60763,2.63152,0.21152,6.26048,7362.26583
3376.7268,6.78772,6.25,97.4325,0.19201,0.0001,12.9853,13.15939,12.75196,12.50687,12.69111,12.76411,71.13998,0.03751,3.76914,2.65624,0.21599,6.97062,7351.25019
3376.8792,6.79911,6.25,81.66948,0.15554,0.0001,12.97211,13.17402,12.77806,12.53431,12.72648,12.80125,71.00371,0.03743,3.79657,2.62557,0.21001,8.29682,7279.66653
3377.0316,6.66238,6.25,97.02721,0.16286,0.0001,12.95761,13.20114,12.78575,12.54094,12.74685,12.82681,70.46321,0.03813,3.67575,2.63991,0.20632,10.2052,7269.42873
3377.184,6.66238,6.25,82.83015,0.14998,0.0001,13.16708,13.63912,13.13037,12.89154,13.13233,13.18134,69.15019,0.03955,3.70266,2.63326,0.21,10.69728,7294.33306
3377.3364,6.62439,6.25,83.01776,0.14531,0.0001,14.75997,15.63132,15.02572,14.72104,15.09345,15.01391,68.83692,0.03658,3.75801,2.65692,0.22723,7.65717,7340.46611
3377.4888,6.66238,6.25,98.65569,0.1632,0.0001,17.65375,17.83323,17.73362,17.11237,17.59625,17.59584,68.69022,0.036,3.80638,2.67299,0.23758,6.08403,7380.93396
3377.6412,6.68517,6.25,88.6496,0.17101,0.0001,12.31433,11.79343,12.00496,11.85799,12.08178,11.99901,70.63831,0.03645,3.80987,2.66779,0.23634,5.93567,7482.25086
3377.7936,6.71555,6.25,85.73805,0.14551,0.0001,13.21003,12.661,12.88753,13.0406,13.24361,12.99757,67.74573,0.04666,3.79358,2.6542,0.23874,6.9381,7607.86735
3377.946,6.73074,6.25,97.22895,0.14648,0.0001,38.03796,39.19391,39.89946,40.17045,41.47382,42.65462,66.72788,0.04869,3.87497,2.6615,0.21663,10.19551,7606.59943
3378.0984,6.79152,6.25,100.2165,0.13717,0.0001,22.32775,22.75415,22.86862,22.82892,23.79762,23.91631,65.14548,0.0519,3.99971,2.66913,0.18555,13.96379,7548.86624
3378.2508,6.66238,6.25,91.92111,0.23573,0.0001,16.8688,17.2249,17.26357,17.32155,18.12924,18.2212,64.21959,0.06065,4.04031,2.68378,0.17981,13.35229,7476.39908
3378.4032,6.59401,6.25,104.0422,0.27718,0.0001,15.6136,16.03928,15.98121,16.11102,16.86154,16.98386,63.84618,0.06867,3.76598,2.65232,0.19765,10.66142,7428.66765
3378.5556,6.58261,6.25,99.96003,0.25498,0.0001,14.72423,14.91477,14.88275,15.01381,15.72988,15.65349,63.40108,0.07366,3.78888,2.62343,0.23007,7.1041,7381.25094
3378.708,6.71935,6.25,92.16854,0.26154,0.0001,14.58491,14.45732,14.44653,14.60492,15.29866,14.97731,64.9548,0.06546,3.98902,2.68051,0.22577,6.93345,7255.80081
3378.8604,6.8295,6.25,113.008,0.24625,0.0001,15.59311,15.08569,15.14004,15.39932,16.08051,15.5607,68.5326,0.05646,4.05844,2.6888,0.22097,6.48,7260.33296
3379.0128,6.70796,6.25,116.0765,0.1719,0.0001,14.31587,13.10212,13.13051,13.39392,13.76628,13.44758,71.05095,0.04903,3.88094,2.64219,0.2157,7.72993,7379.33332
3379.1652,6.78772,6.25,102.9648,0.16343,0.0001,18.63618,19.21573,19.43314,19.78442,19.76558,19.94477,68.74734,0.04523,3.83968,2.67488,0.19824,11.00668,7447.40098
3379.3176,6.74594,6.25,97.01634,0.12606,0.0001,12.94452,13.18457,13.50526,13.66011,13.58377,13.69735,64.89939,0.03913,3.83744,2.65918,0.18686,12.33118,7393.39962
3379.47,6.74214,6.25,100.0407,0.15241,0.0001,11.79647,11.7207,11.76227,11.77641,11.68105,11.7419,64.80798,0.03391,4.14368,2.62037,0.197,10.99741,7370.5343
3379.6224,6.76113,6.25,99.67934,0.14676,0.0001,13.94552,14.73358,14.47773,14.34081,14.43267,14.49872,65.12823,0.03013,4.21751,2.67348,0.23688,7.22376,7323.37613
3379.7748,6.77632,6.25,99.86331,0.17139,0.0001,14.00288,14.83366,14.57268,14.43438,14.53407,14.60567,65.51021,0.03382,3.78396,2.69616,0.24966,6.26036,7386.13379
3379.9272,6.76113,6.25,100.75,0.10945,0.0001,14.12199,14.98731,14.72629,14.60257,14.67178,14.76316,68.16111,0.0313,3.63973,2.63798,0.22067,5.38431,7428.26749
3380.0796,6.70796,6.25,102.9167,0.12469,0.0001,14.19239,15.01593,14.77783,14.62125,14.72793,14.77716,71.41418,0.02489,3.672,2.63991,0.23753,5.24956,7492.86634
3380.232,6.73074,6.25,117.8906,0.13257,0.0001,15.83985,16.82494,16.62391,16.37546,16.54933,16.62285,71.98468,0.01847,3.73912,2.63706,0.2445,6.54078,7572.73421
3380.3844,6.72315,6.25,109.4628,0.09939,0.0001,20.25377,21.61198,21.62391,21.22405,21.55558,21.95814,71.77479,0.01338,3.70659,2.63255,0.25128,6.32305,7427.5998
3380.5368,6.74214,6.25,107.1389,0.0673,0.0001,21.94388,22.21932,22.66539,21.58995,22.02053,22.09414,70.81172,0.01614,3.60234,2.60745,0.23027,6.49861,7397.66649
3380.6892,6.70796,6.25,105.2775,0.10918,0.0001,13.44783,13.28786,13.31247,12.93382,13.23767,13.24631,70.37049,0.02139,3.56625,2.63161,0.1981,8.79527,7397.1337
3380.8416,6.81431,6.25,91.39378,0.12545,0.03143,12.46016,12.31494,12.33096,12.05892,12.35811,12.30403,68.10082,0.03031,3.75912,2.63012,0.17704,6.49954,7283.60068
3380.994,6.67377,6.25,111.5096,0.18753,0.06227,11.8465,11.5439,11.59372,11.42151,11.72179,11.62018,64.89506,0.03378,3.82466,2.58448,0.19321,4.38909,7257.3992
3381.1464,6.67377,6.25,90.95988,0.17262,0.06501,12.07119,11.50868,11.59903,11.51476,11.81984,11.65555,65.96524,0.02595,3.50022,2.53907,0.21556,4.80117,7213.93239
