TVD,GR,T-TEMP
375.5136,69.25,30.315
375.666,68.2257,30.315
375.8184,71.1074,30.315
375.9708,71.8006,30.315
376.1232,72.4798,30.315
376.2756,73.6562,30.315
376.428,71.9653,30.315
376.5804,72.7537,30.315
376.7328,73.7955,30.315
376.8852,73.7934,30.315
377.0376,74.5556,30.315
377.19,74.6382,30.315
377.3424,72.8358,30.315
377.4948,73.1008,30.315
377.6472,72.7213,30.315
377.7996,72.7874,30.315
377.952,73.5274,30.315
378.1044,71.967,30.315
378.2568,70.9013,30.315
378.4092,71.7264,30.315
378.5616,72.9438,30.315
378.714,73.5,30.315
378.8664,74.4506,30.315
379.0188,74.406,30.315
379.1712,74.2857,30.315
379.3236,72.9,30.315
379.476,73.7003,30.315
379.6284,73.5114,30.315
379.7808,72.5714,30.315
379.9332,72.6762,30.315
380.0856,74.1305,30.315
380.238,74.5379,30.315
380.3904,75.0934,30.315
380.5428,74.4508,30.315
380.6952,73.5596,30.315
380.8476,72.2984,30.315
381.0,72.6586,30.315
381.1524,73.9697,30.315
381.3048,74.4583,30.315
381.4572,76.2594,30.315
381.6096,76.892,30.315
381.762,76.1407,30.315
381.9144,75.3272,30.315
382.0668,74.2704,30.315
382.2192,75.3843,30.315
382.3716,76.2571,30.315
382.524,76.811,30.315
382.6764,78.7012,30.315
382.8288,80.639,30.238
382.9812,80.8717,30.0628
383.1336,80.1944,29.8877
383.286,78.3464,29.7125
383.4384,75.0909,29.5374
383.5908,75.8195,29.3622
383.7432,75.3095,29.1871
383.8956,76.8485,29.0119
384.048,76.1927,28.937
384.2004,75.8919,28.937
384.3528,74.5187,28.937
384.5052,75.1377,28.937
384.6576,73.5811,28.937
384.81,72.0074,28.937
384.9624,72.1819,28.937
385.1148,72.0206,28.937
385.2672,73.6243,28.937
385.4196,75.4499,28.937
385.572,76.5021,28.937
385.7244,76.4315,28.937
385.8768,75.0898,28.937
386.0292,72.9805,28.937
386.1816,72.7426,28.937
386.334,74.2954,28.937
386.4864,73.0274,28.937
386.6388,73.1383,28.937
386.7912,73.6786,28.937
386.9436,71.9293,28.937
387.096,72.0191,28.937
387.2484,71.5919,28.937
387.4008,72.0903,28.937
387.5532,72.0088,28.937
387.7056,71.2727,28.937
387.858,70.8813,28.937
388.0104,70.9833,28.937
388.1628,70.8505,28.937
388.3152,70.2305,28.937
388.4676,70.1406,28.937
388.62,69.75,28.937
388.7724,68.8572,28.937
388.9248,68.1687,28.937
389.0772,70.4465,28.937
389.2296,71.5164,28.937
389.382,72.3824,28.937
389.5344,73.7031,28.937
389.6868,74.9331,28.937
389.8392,75.4205,28.937
389.9916,76.4335,28.937
390.144,75.9908,28.937
390.2964,75.4209,28.937
390.4488,73.3855,28.937
390.6012,71.3001,28.937
390.7536,69.8995,28.937
390.906,68.6667,28.937
391.0584,67.4723,28.937
391.2108,68.9466,28.937
391.3632,69.6667,28.937
391.5156,71.8994,28.937
391.668,74.7629,28.937
391.8204,76.0039,28.937
391.9728,76.6383,28.937
392.1252,76.2857,28.937
392.2776,75.1647,28.937
392.43,73.1495,28.937
392.5824,72.8743,28.937
392.7348,72.633,28.937
392.8872,72.5714,28.937
393.0396,72.5287,28.937
393.192,73.2162,28.937
393.3444,74.0,28.937
393.4968,76.0,28.937
393.6492,76.8904,28.937
393.8016,76.8476,28.937
393.954,75.2727,28.937
394.1064,74.7285,28.937
394.2588,74.4591,28.937
394.4112,74.7528,28.937
394.5636,74.776,28.937
394.716,74.7472,28.937
394.8684,73.9144,28.937
395.0208,73.621,28.937
395.1732,73.721,28.937
395.3256,73.7561,28.937
395.478,75.3822,28.937
395.6304,75.829,28.937
395.7828,75.7333,28.937
395.9352,75.1926,28.937
396.0876,74.9258,28.937
396.24,74.0,28.937
396.3924,74.4947,28.937
396.5448,74.9989,28.937
396.6972,77.7387,28.937
396.8496,79.3194,28.937
397.002,78.3749,28.937
397.1544,79.2888,28.937
397.3068,78.6763,28.937
397.4592,77.4891,28.937
397.6116,77.8666,28.937
397.764,76.1314,28.937
397.9164,74.2361,28.937
398.0688,73.9095,28.937
398.2212,72.2,28.937
398.3736,72.2,28.937
398.526,72.0,28.937
398.6784,72.1818,28.937
398.8308,73.2727,28.937
398.9832,72.9729,28.937
399.1356,73.8,28.937
399.288,73.2538,28.937
399.4404,67.4243,28.937
399.5928,64.2649,28.937
399.7452,60.25,28.937
399.8976,60.0886,28.937
400.05,61.4628,28.937
400.2024,63.6325,28.937
400.3548,62.2857,28.937
400.5072,62.013,28.937
400.6596,61.7318,28.937
400.812,61.25,28.937
400.9644,63.0329,28.937
401.1168,63.7367,28.937
401.2692,64.722,28.937
401.4216,65.089,28.937
401.574,66.3824,28.937
401.7264,66.25,28.937
401.8788,65.5457,28.937
402.0312,66.0,28.937
402.1836,65.3091,28.937
402.336,64.633,28.937
402.4884,63.4766,28.937
402.6408,62.0782,28.937
402.7932,62.4536,28.937
402.9456,65.3345,28.937
403.098,67.2381,28.937
403.2504,68.9235,28.937
403.4028,68.1471,28.937
403.5552,69.2027,28.937
403.7076,68.8914,28.937
403.86,66.6344,28.937
404.0124,67.1252,28.937
404.1648,65.0369,28.937
404.3172,65.1643,28.937
404.4696,65.8366,28.937
404.622,67.1504,28.937
404.7744,68.5291,28.937
404.9268,69.0161,28.937
405.0792,71.003,28.937
405.2316,72.1777,28.937
405.384,72.7751,28.937
405.5364,71.3435,28.937
405.6888,70.9014,28.937
405.8412,69.6667,28.937
405.9936,69.7515,28.937
406.146,69.3749,28.937
406.2984,68.0975,28.937
406.4508,67.5638,28.937
406.6032,67.3333,28.937
406.7556,67.6635,28.937
406.908,70.0907,28.937
407.0604,71.7039,28.937
407.2128,72.8022,28.937
407.3652,71.5055,28.937
407.5176,71.352,28.937
407.67,70.1543,28.937
407.8224,69.7942,28.937
407.9748,70.7063,28.937
408.1272,70.7719,28.937
408.2796,70.0,28.937
408.432,70.3326,28.937
408.5844,68.594,28.937
408.7368,67.5459,28.937
408.8892,70.0,28.937
409.0416,70.3315,28.937
409.194,70.964,28.937
409.3464,71.1698,28.937
409.4988,71.5,28.937
409.6512,69.733,28.937
409.8036,70.5486,28.937
409.956,71.6467,28.937
410.1084,72.9394,28.937
410.2608,72.4428,28.937
410.4132,72.0,28.937
410.5656,71.7386,28.937
410.718,70.7271,28.937
410.8704,69.2653,28.937
411.0228,69.5695,28.937
411.1752,71.8143,28.937
411.3276,71.9942,28.937
411.48,72.043,28.937
411.6324,72.3636,28.937
411.7848,68.8307,28.937
411.9372,69.0756,28.937
412.0896,69.8643,28.937
412.242,70.6655,28.937
412.3944,71.7014,28.937
412.5468,72.1595,28.937
412.6992,72.2,28.937
412.8516,72.0,28.937
413.004,71.7386,28.937
413.1564,69.6583,28.937
413.3088,68.9091,28.937
413.4612,69.0989,28.937
413.6136,69.4863,28.937
413.766,70.6777,28.937
413.9184,71.5477,28.937
414.0708,71.2103,28.937
414.2232,70.4299,28.937
414.3756,70.2344,28.937
414.528,69.7885,28.937
414.6804,70.5119,28.937
414.8328,71.2031,28.937
414.9852,71.3455,28.937
415.1376,71.8198,28.937
415.29,69.5408,28.937
415.4424,68.5161,28.937
415.5948,69.0909,28.937
415.7472,69.9836,28.937
415.8996,72.0459,28.937
416.052,73.3589,28.937
416.2044,74.0328,28.937
416.3568,74.0,28.937
416.5092,75.1745,28.937
416.6616,77.0777,28.937
416.814,78.5067,28.937
416.9664,76.419,28.937
417.1188,75.8373,28.937
417.2712,75.2727,28.937
417.4236,73.3497,28.937
417.576,74.8368,28.937
417.7284,75.633,28.937
417.8808,75.0339,28.937
418.0332,74.3582,28.937
418.1856,75.6667,28.937
418.338,74.3126,28.937
418.4904,73.7981,28.937
418.6428,73.8679,28.937
418.7952,72.6667,28.937
418.9476,72.5714,28.937
419.1,71.9446,28.937
419.2524,72.1134,28.937
419.4048,72.7946,28.937
419.5572,72.318,28.937
419.7096,70.4994,28.937
419.862,70.798,28.937
420.0144,71.4398,28.937
420.1668,72.641,28.937
420.3192,74.3574,28.937
420.4716,74.6654,28.937
420.624,75.3021,28.937
420.7764,77.5512,28.937
420.9288,78.6879,28.937
421.0812,77.2576,28.937
421.2336,76.7897,28.937
421.386,75.3103,28.937
421.5384,74.3726,28.937
421.6908,73.9675,28.937
421.8432,73.6309,28.937
421.9956,74.0,28.937
422.148,74.0,28.937
422.3004,73.1913,28.937
422.4528,72.0774,28.937
422.6052,70.9813,28.937
422.7576,71.3189,28.937
422.91,73.6637,28.937
423.0624,74.5744,28.937
423.2148,77.1375,28.937
423.3672,77.829,28.937
423.5196,75.8182,28.937
423.672,76.6,28.937
423.8244,76.5348,28.937
423.9768,76.3874,28.937
424.1292,77.3149,28.937
424.2816,77.4099,28.937
424.434,76.0643,28.937
424.5864,75.199,28.937
424.7388,75.1429,28.937
424.8912,74.5451,28.937
425.0436,75.7569,28.937
425.196,76.4304,28.937
425.3484,74.8371,28.937
425.5008,73.8657,28.937
425.6532,72.0,28.937
425.8056,74.7998,28.937
425.958,77.9156,28.937
426.1104,77.4825,28.937
426.2628,77.6794,28.937
426.4152,77.4545,28.937
426.5676,77.2216,28.937
426.72,76.7174,28.937
426.8724,77.0,28.937
427.0248,75.24,28.937
427.1772,72.2472,28.937
427.3296,71.7988,28.937
427.482,71.9163,28.937
427.6344,71.2313,28.937
427.7868,73.4554,28.937
427.9392,74.0,28.937
428.0916,74.3636,28.937
428.244,74.285,28.937
428.3964,73.8237,28.937
428.5488,73.4459,28.937
428.7012,72.9231,28.937
428.8536,72.3143,28.937
429.006,72.8571,28.937
429.1584,72.4441,28.937
429.3108,72.2105,28.937
429.4632,72.7865,28.937
429.6156,74.2279,28.937
429.768,75.1429,28.937
429.9204,76.3199,28.937
430.0728,77.404,28.937
430.2252,77.1106,28.937
430.3776,75.819,28.937
430.53,71.6796,28.937
430.6824,70.519,28.937
430.8348,71.1761,28.937
430.9872,71.7658,28.937
431.1396,74.0495,28.937
431.292,73.25,28.937
431.4444,72.8264,28.937
431.5968,73.5442,28.937
431.7492,73.5343,28.937
431.9016,73.5211,28.937
432.054,71.83,28.937
432.2064,71.467,28.937
432.3588,71.0727,28.937
432.5112,71.4142,28.937
432.6636,71.5,28.937
432.816,71.1152,28.937
432.9684,70.7563,28.937
433.1208,69.9188,28.937
433.2732,71.7119,28.937
433.4256,71.788,28.937
433.578,71.7047,28.937
433.7304,72.0271,28.937
433.8828,70.1457,28.937
434.0352,70.0,28.937
434.1876,70.1102,28.937
434.34,68.7542,28.937
434.4924,68.2671,28.937
434.6448,67.1395,28.937
434.7972,66.5805,28.937
434.9496,66.7187,28.937
435.102,66.6528,28.937
435.2544,67.0522,28.937
435.4068,66.8992,28.937
435.5592,67.4023,28.937
435.7116,67.6555,28.937
435.864,66.8836,28.937
436.0164,66.6086,28.937
436.1688,66.7692,28.937
436.3212,66.926,28.937
436.4736,66.4891,28.937
436.626,66.6918,28.937
436.7784,66.1219,28.937
436.9308,65.3948,28.937
437.0832,65.7596,28.937
437.2356,66.7596,28.937
437.388,67.4286,28.937
437.5404,67.728,28.937
437.6928,69.4003,28.937
437.8452,70.181,28.937
437.9976,69.4447,28.937
438.15,70.3092,28.937
438.3024,70.5908,28.937
438.4548,71.0743,28.937
438.6072,72.7359,28.937
438.7596,73.609,28.937
438.912,72.6789,28.937
439.0644,72.3582,28.937
439.2168,71.7895,28.937
439.3692,71.4544,28.937
439.5216,71.0283,28.937
439.674,71.2467,28.937
439.8264,70.0654,28.937
439.9788,70.0986,28.937
440.1312,69.6343,28.937
440.2836,72.0,28.937
440.436,73.7657,28.937
440.5884,74.4529,28.937
440.7408,76.0883,28.937
440.8932,76.5835,28.937
441.0456,74.4927,28.937
441.198,73.4672,28.937
441.3504,72.4728,28.937
441.5028,72.123,28.937
441.6552,71.1979,28.937
441.8076,72.2543,28.937
441.96,72.3586,28.937
442.1124,71.9423,28.937
442.2648,72.1148,28.937
442.4172,72.495,28.937
442.5696,71.3751,28.937
442.722,71.5105,28.937
442.8744,71.3792,28.937
443.0268,71.6667,28.937
443.1792,69.5647,28.937
443.3316,69.9001,28.937
443.484,70.3727,28.937
443.6364,70.6667,28.937
443.7888,71.2575,28.937
443.9412,71.3968,28.937
444.0936,71.0109,28.937
444.246,71.0,28.937
444.3984,72.6835,28.937
444.5508,73.7858,28.937
444.7032,73.14,28.937
444.8556,73.774,28.937
445.008,72.9529,28.937
445.1604,73.3235,28.937
445.3128,74.0,28.937
445.4652,72.4961,28.937
445.6176,71.2688,28.937
445.77,69.7716,28.937
445.9224,69.2227,28.937
446.0748,69.5125,28.937
446.2272,69.2222,28.937
446.3796,70.1067,28.937
446.532,70.2222,28.937
446.6844,68.1732,28.937
446.8368,67.8504,28.937
446.9892,65.5085,28.937
447.1416,64.0232,28.937
447.294,63.471,28.937
447.4464,63.4804,28.937
447.5988,65.382,28.937
447.7512,65.8972,28.937
447.9036,67.3921,28.937
448.056,68.5929,28.937
448.2084,69.7,28.937
448.3608,71.0381,28.937
448.5132,71.4769,28.937
448.6656,71.4737,28.937
448.818,71.8845,28.937
448.9704,71.8872,28.937
449.1228,72.4588,28.937
449.2752,72.8679,28.937
449.4276,72.7975,28.937
449.58,72.7581,28.937
449.7324,72.9886,28.937
449.8848,73.5026,28.937
450.0372,73.1936,28.937
450.1896,73.6329,28.937
450.342,71.8111,28.937
450.4944,71.2672,28.937
450.6468,70.2475,28.937
450.7992,70.9066,28.937
450.9516,71.3146,28.937
451.104,72.7576,28.937
451.2564,73.8453,29.0465
451.4088,74.3333,29.4769
451.5612,76.1099,29.9074
451.7136,74.8856,30.315
451.866,73.0372,30.315
452.0184,72.2222,30.315
452.1708,72.361,30.315
452.3232,73.0,30.315
452.4756,73.0517,30.315
452.628,72.7435,30.315
452.7804,70.6743,30.315
452.9328,70.0615,30.315
453.0852,71.3333,30.315
453.2376,71.8775,30.315
453.39,74.0,30.315
453.5424,73.0123,30.315
453.6948,71.8455,30.315
453.8472,71.7865,30.315
453.9996,71.5683,30.315
454.152,71.7448,30.315
454.3044,71.9491,30.315
454.4568,70.4118,30.315
454.6092,71.5695,30.315
454.7616,72.6452,30.315
454.914,71.7119,30.315
455.0664,71.2997,30.315
455.2188,72.2294,30.315
455.3712,71.4171,30.315
455.5236,70.9599,30.315
455.676,71.7988,30.315
455.8284,72.9993,30.315
455.9808,74.2918,30.315
456.1332,75.4371,30.315
456.2856,75.1381,30.315
456.438,74.658,30.315
456.5904,73.7778,30.315
456.7428,73.3646,30.315
456.8952,73.866,30.315
457.0476,74.1053,30.315
457.2,74.3976,30.315
457.3524,74.1673,30.315
457.5048,73.9406,30.315
457.6572,73.8062,30.315
457.8096,72.9045,30.315
457.962,73.0246,30.315
458.1144,73.4104,30.315
458.2668,71.4625,30.315
458.4192,72.1625,30.315
458.5716,73.353,30.315
458.724,73.0932,30.315
458.8764,73.8335,30.315
459.0288,72.9927,30.315
459.1812,75.3293,30.315
459.3336,76.4423,30.315
459.486,77.703,30.315
459.6384,77.4279,30.315
459.7908,77.2892,30.315
459.9432,75.4903,30.315
460.0956,75.4178,30.315
460.248,75.3426,30.315
460.4004,76.2265,30.315
460.5528,74.6154,30.315
460.7052,74.1384,30.315
460.8576,74.235,30.315
461.01,74.5393,30.315
461.1624,74.4979,30.315
461.3148,76.4377,30.315
461.4672,76.9386,30.315
461.6196,78.9878,30.315
461.772,80.3419,30.315
461.9244,80.3535,30.315
462.0768,80.1406,30.315
462.2292,79.205,30.315
462.3816,79.0893,30.315
462.534,79.0005,30.315
462.6864,80.431,30.315
462.8388,80.6199,30.315
462.9912,81.7173,30.315
463.1436,80.1469,30.315
463.296,78.8887,30.315
463.4484,78.5466,30.315
463.6008,77.5065,30.315
463.7532,77.4501,30.315
463.9056,76.862,30.315
464.058,74.6681,30.315
464.2104,74.27,30.315
464.3628,72.3334,30.315
464.5152,72.7233,30.315
464.6676,73.962,30.315
464.82,73.7832,30.315
464.9724,74.1195,30.315
465.1248,74.8592,30.315
465.2772,75.0347,30.315
465.4296,75.4034,30.315
465.582,77.2783,30.315
465.7344,77.0842,30.315
465.8868,77.3127,30.315
466.0392,79.1318,30.315
466.1916,80.1904,30.315
466.344,80.1982,30.315
466.4964,80.5,30.315
466.6488,78.6792,30.315
