DEPT,TNPH_SAN:1,DPHI_SAN:1,CS:1,RLA4,TENS:1,TNPH_DOL:1,NPHI_DOL,GDEV_EDTC,DPHZ,RSOZ,RHOZ,RLA5,TNPH_LIM:1,VCL,NPOR_DOL:1,NPOR:1,SMIN,PEFZ,TNPH:1,RLA1,DT,RXOZ,AZIM,NPHI_SAN,NPOR_SAN:1,TNPH:2,RLA0,RHGX,RXO,GR:1,CVEL:1,SVEL,CALI,SPHI,RO,CVEL:2,TNPH_SAN:2,TNPH_DOL:2,NPOR:2,SMNO,TNPH_LIM:2,GR:2,DPHI_SAN:2,RLA2,UZ,DPHI_DOL:1,GR:3,DCAL,DPHI_DOL:2,MRES,INCL,NPOR_LIM:1,GR:4,ITT,CS:2,HTEN,NPOR_LIM:2,NPHI,NPOR_SAN:2,DPHI_LIM:1,RT,BS,NPOR_DOL:2,NPHI_LIM,DSOZ,DPHI_LIM:2,TENS:2,RLA3
1728.0636,0.37353,0.12942,521.9516,4.6583,4196.68839,0.28587,0.25509,35.70094,0.17591,0.11151,2.4092,4.81157,0.32732,0.71368,0.28005,0.32106,0.55146,3.16952,0.32732,4.37451,90.99639,2.0031,346.67,0.35404,0.40912,0.32732,0.0995,2.90788,3.21321,112.7786,-523.2966,3349.583,9.07492,0.24037,7.46693,-521.9516,0.37353,0.28587,0.36347,0.67389,0.32732,126.7573,0.14594,4.46204,7.69134,0.23827,119.4728,0.57492,0.22353,0.09841,33.82885,0.32106,121.3305,0.02166,523.2966,1458.63888,0.36347,0.30835,0.36734,0.15996,4.96123,8.5,0.31967,0.30835,0.18094,0.17591,4204.33414,4.5895
1728.216,0.38455,0.15338,523.3552,4.71676,4209.25071,0.29603,0.28938,35.7008,0.17678,0.11314,2.40771,4.87771,0.3394,0.77059,0.3029,0.34677,0.50837,3.1927,0.3394,4.41053,91.05162,1.88234,346.67,0.3817,0.38287,0.3394,0.09924,2.91916,3.16519,120.1764,-523.494,3347.552,8.78588,0.2406,7.18425,-523.3552,0.38455,0.29603,0.33769,0.62521,0.3394,118.7838,0.14684,4.51115,7.74316,0.23907,116.7011,0.28588,0.24491,0.09867,33.82097,0.34677,126.0449,0.02162,523.494,1458.10563,0.33769,0.33148,0.3918,0.18309,5.06476,8.5,0.29444,0.33148,0.18674,0.17678,4197.49995,4.64863
1728.3684,0.404,0.15357,525.8994,4.57795,4197.25041,0.31409,0.29304,35.69469,0.17955,0.11279,2.40297,4.74021,0.36094,0.74419,0.32074,0.36808,0.52213,3.22471,0.36094,4.28239,91.62654,1.86608,346.67,0.38465,0.44155,0.36094,0.09955,2.93679,3.08702,116.745,-526.6138,3326.547,8.63558,0.24301,6.71833,-525.8994,0.404,0.31409,0.39952,0.62887,0.36094,133.15,0.14971,4.38767,7.80653,0.24164,124.9883,0.13558,0.24508,0.09689,33.81306,0.36808,131.0603,0.02157,526.6138,1457.7592,0.39952,0.33395,0.41096,0.18327,4.91877,8.5,0.35023,0.33395,0.19064,0.17955,4203.00102,4.51167
1728.5208,0.39999,0.14627,525.7584,4.42763,4206.13261,0.31035,0.28157,35.69167,0.18029,0.10199,2.40171,4.59353,0.35648,0.76673,0.30471,0.35042,0.57053,3.26946,0.35648,4.09323,92.50214,1.80683,346.67,0.3754,0.40148,0.35648,0.09917,2.93173,2.87817,119.6749,-524.9121,3295.059,8.71651,0.24663,6.77849,-525.7584,0.39999,0.31035,0.358,0.6829,0.35648,142.3577,0.15048,4.22252,7.911,0.24232,109.6551,0.21651,0.23856,0.09517,33.80539,0.35042,135.0494,0.02153,524.9121,1454.37291,0.358,0.32621,0.39406,0.17622,4.82411,8.5,0.31177,0.32621,0.19312,0.18029,4266.66692,4.34289
1728.6732,0.39669,0.16851,523.5526,4.36468,4172.87438,0.30728,0.25999,35.67498,0.18261,0.09799,2.39774,4.51279,0.35281,0.74484,0.30489,0.35024,0.60026,3.30714,0.35281,4.05341,92.18932,1.85418,346.67,0.35799,0.38808,0.35281,0.09901,2.92551,2.88198,116.8296,-526.6359,3306.24,8.59319,0.24535,6.79112,-523.5526,0.39669,0.30728,0.34403,0.70267,0.35281,128.4425,0.15289,4.16981,7.98988,0.24447,122.5953,0.09319,0.25841,0.09521,33.79768,0.35024,129.4945,0.02148,526.6359,1461.70505,0.34403,0.31165,0.39417,0.19769,4.71451,8.5,0.29912,0.31165,0.19086,0.18261,4172.50119,4.29186
1728.8256,0.38298,0.14443,523.3486,4.38498,4178.87453,0.29458,0.2628,35.64854,0.18203,0.10009,2.39873,4.52085,0.33766,0.75655,0.29684,0.3401,0.57675,3.31311,0.33766,4.06581,93.31062,1.79161,346.67,0.36025,0.40423,0.33766,0.09825,2.91114,2.88112,118.351,-524.9554,3266.509,8.41591,0.24991,7.09532,-523.3486,0.38298,0.29458,0.3593,0.6829,0.33766,117.5352,0.15228,4.19175,8.0074,0.24393,117.2047,-0.08409,0.23693,0.09401,33.78976,0.3401,122.1019,0.02143,524.9554,1441.40615,0.3593,0.31355,0.38537,0.17445,4.72988,8.5,0.31478,0.31355,0.1938,0.18203,4187.33409,4.30625
1728.978,0.38053,0.1499,523.3697,4.23589,4182.33434,0.29232,0.24092,35.65834,0.18091,0.10364,2.40065,4.35868,0.33498,0.7232,0.29086,0.33341,0.53369,3.29132,0.33498,3.90382,93.59494,1.78049,346.67,0.34261,0.42483,0.33498,0.09877,2.90974,2.73866,114.0162,-523.1682,3256.586,8.44674,0.25105,7.17714,-523.3697,0.38053,0.29232,0.38013,0.63975,0.33498,121.4298,0.15112,4.06021,7.96063,0.24289,115.7009,-0.05326,0.24181,0.09375,33.78212,0.33341,121.6781,0.02139,523.1682,1433.06507,0.38013,0.29879,0.37898,0.17973,4.5958,8.5,0.33461,0.29879,0.1948,0.18091,4192.33384,4.16572
1729.1304,0.36273,0.16121,521.9599,4.14555,4191.37615,0.27497,0.24837,35.64773,0.17431,0.10036,2.41193,4.26436,0.31556,0.71926,0.28216,0.32223,0.56605,3.27243,0.31556,3.80114,93.21467,1.86528,346.67,0.34862,0.35286,0.31439,0.0979,2.89741,2.67083,113.5034,-524.3006,3269.872,8.5007,0.24952,7.78866,-521.9599,0.36165,0.27596,0.30554,0.67296,0.31439,126.2013,0.14428,3.98534,7.94943,0.23679,109.3226,0.0007,0.25189,0.09702,33.77446,0.32223,122.8318,0.02134,524.3006,1439.23135,0.30554,0.30381,0.36934,0.19064,4.52091,8.5,0.26675,0.30381,0.19484,0.17431,4157.66605,4.08697
1729.2828,0.36688,0.12801,520.8013,4.42244,4142.3116,0.27922,0.25677,35.64117,0.17017,0.09605,2.41901,4.54192,0.32007,0.73483,0.28153,0.32197,0.65518,3.25947,0.32007,4.08424,92.1653,1.96462,346.67,0.35539,0.35947,0.31942,0.09845,2.9073,2.91208,115.5276,-520.7523,3307.101,8.52382,0.24525,7.78058,-520.8013,0.36629,0.27976,0.31255,0.77779,0.31942,120.7068,0.13999,4.2608,7.93951,0.23297,115.4165,0.02382,0.22228,0.09929,33.76657,0.32197,126.6447,0.02129,520.7523,1442.619,0.31255,0.30948,0.36877,0.1586,4.7759,8.5,0.27283,0.30948,0.18103,0.17017,4137.50069,4.36691
1729.4352,0.36963,0.13119,521.0697,4.54057,4090.49988,0.28156,0.23791,35.61448,0.16726,0.09506,2.42399,4.66789,0.32306,0.7747,0.27001,0.30983,0.59459,3.255,0.32306,4.21252,90.95525,2.14528,346.67,0.34018,0.36135,0.32221,0.0988,2.91396,3.00406,120.7116,-519.5542,3351.099,9.06336,0.2402,7.78186,-521.0697,0.36885,0.28229,0.31463,0.71972,0.32221,135.8744,0.13698,4.38603,7.94375,0.23028,124.5186,0.56336,0.22512,0.0993,33.75868,0.30983,128.0386,0.02125,519.5542,1432.13188,0.31463,0.29675,0.35652,0.16168,4.89822,8.5,0.27453,0.29675,0.16848,0.16726,4068.33372,4.50145
1729.5876,0.37349,0.13751,521.4783,4.45046,4095.46591,0.28625,0.22789,35.62104,0.17002,0.1025,2.41927,4.56878,0.32727,0.76431,0.28436,0.32568,0.61777,3.23365,0.32727,4.09617,90.54575,2.15351,346.67,0.3312,0.37977,0.32776,0.0991,2.91496,2.89576,119.3597,-521.2515,3366.254,8.6587,0.23846,7.61127,-521.4783,0.37394,0.28583,0.33367,0.75539,0.32776,122.7931,0.13984,4.28639,7.87739,0.23283,117.8348,0.1587,0.23075,0.09943,33.75106,0.32568,127.8832,0.0212,521.2515,1424.84403,0.33367,0.289,0.37192,0.16777,4.83022,8.5,0.29175,0.289,0.15873,0.17002,4058.33422,4.41552
1729.74,0.36261,0.15567,519.068,4.34467,4130.18765,0.27598,0.22912,35.61583,0.17999,0.1057,2.40222,4.44954,0.31543,0.7699,0.28136,0.32136,0.58002,3.21281,0.31543,4.03988,92.15622,2.01191,346.67,0.33309,0.36049,0.3156,0.0955,2.89018,2.9356,120.0876,-519.7701,3307.428,8.67027,0.24521,7.64876,-519.068,0.36276,0.27585,0.3133,0.70793,0.3156,127.2677,0.15017,4.18251,7.77546,0.24204,116.6923,0.17027,0.24695,0.09506,33.74342,0.32136,123.7784,0.02116,519.7701,1430.68749,0.3133,0.29082,0.36848,0.1853,4.63615,8.5,0.27386,0.29082,0.15206,0.17999,4154.33438,4.28633
1729.8924,0.35863,0.15627,519.246,4.25758,4102.25065,0.27231,0.26388,35.60807,0.18961,0.10894,2.38577,4.35366,0.31113,0.76117,0.2708,0.30961,0.52557,3.20219,0.31113,3.92317,92.30883,1.79847,346.67,0.36112,0.36942,0.31124,0.09579,2.87315,2.7551,118.9521,-517.2179,3301.959,8.67027,0.24584,7.52632,-519.246,0.35874,0.27221,0.32201,0.63102,0.31124,121.2158,0.16014,4.06974,7.70053,0.25094,123.3869,0.17027,0.24748,0.09474,33.73556,0.30961,122.8578,0.02111,517.2179,1425.65963,0.32201,0.31427,0.35713,0.18587,4.58543,8.5,0.28232,0.31427,0.15533,0.18961,4066.00021,4.18765
1730.0448,0.37834,0.17129,522.6778,4.21849,4173.00027,0.29018,0.28626,35.57794,0.19243,0.1077,2.38095,4.32007,0.33257,0.7554,0.30421,0.34749,0.55015,3.22392,0.33257,3.83153,92.85549,1.72096,346.67,0.37918,0.38776,0.33243,0.09475,2.8932,2.65254,118.2019,-523.0366,3282.52,8.63173,0.24807,6.96246,-522.6778,0.37821,0.2903,0.34212,0.65216,0.33243,119.8989,0.16306,4.01412,7.73828,0.25354,114.443,0.13173,0.26088,0.09657,33.72774,0.34749,120.1925,0.02106,523.0366,1437.41197,0.34212,0.32937,0.39303,0.20037,4.61582,8.5,0.29921,0.32937,0.17086,0.19243,4174.00067,4.14508
1730.1972,0.38923,0.16043,523.7145,4.31849,4165.56359,0.30081,0.26054,35.57355,0.19003,0.1201,2.38504,4.42002,0.34456,0.74884,0.30467,0.34918,0.51007,3.25194,0.34456,3.8985,94.0554,1.68719,346.67,0.35844,0.38996,0.34509,0.09639,2.90857,2.6856,117.3494,-523.8863,3240.643,8.86681,0.25288,6.77604,-523.7145,0.38972,0.30036,0.34534,0.61659,0.34509,120.8165,0.16058,4.10419,7.81797,0.25133,117.4338,0.36681,0.2512,0.09702,33.71986,0.34918,125.1765,0.02102,523.8863,1447.12956,0.34534,0.31203,0.39377,0.18989,4.75671,8.5,0.30104,0.31203,0.18687,0.19003,4181.99937,4.24822
1730.3496,0.37145,0.15313,523.9266,4.3507,4121.80003,0.28436,0.22971,35.58599,0.18819,0.13045,2.38819,4.46074,0.32504,0.76112,0.26536,0.30498,0.42305,3.27431,0.32504,3.88895,93.55056,1.67179,346.67,0.33356,0.35149,0.32553,0.09626,2.89036,2.68713,118.9457,-524.9565,3258.132,8.809,0.25087,7.22194,-523.9266,0.37189,0.28395,0.30493,0.52547,0.32553,133.3354,0.15867,4.12367,7.88137,0.24963,119.1698,0.30901,0.24469,0.09817,33.71218,0.30498,124.6051,0.02097,524.9565,1445.32974,0.30493,0.29122,0.35158,0.18285,4.85373,8.5,0.26527,0.29122,0.18853,0.18819,4107.66629,4.27446
1730.502,0.35924,0.17247,525.6729,4.34938,4084.2502,0.27314,0.21998,35.56192,0.18794,0.12664,2.38863,4.45883,0.31178,0.75677,0.28107,0.32071,0.45867,3.27646,0.31178,3.87011,93.59295,1.71801,346.67,0.32498,0.3548,0.31223,0.09414,2.87604,2.70284,118.3798,-526.7021,3256.656,8.76276,0.25104,7.54794,-525.6729,0.35966,0.27276,0.30734,0.56532,0.31223,119.7211,0.15841,4.12827,7.8879,0.24939,120.2834,0.26276,0.26193,0.09889,33.70454,0.32071,123.8226,0.02092,526.7021,1413.1335,0.30734,0.28265,0.3681,0.20151,4.8708,8.5,0.2686,0.28265,0.1775,0.18794,4107.00086,4.27108
1730.6544,0.34634,0.14441,524.4878,4.78505,4032.12599,0.26072,0.22195,35.54819,0.18074,0.10997,2.40094,4.91753,0.29789,0.72518,0.26285,0.29989,0.57251,3.26026,0.29789,4.18949,93.28053,1.99381,346.67,0.32654,0.38993,0.29757,0.09373,2.86945,2.97514,114.2736,-527.6266,3267.562,8.95931,0.24979,8.11068,-524.4878,0.34604,0.26099,0.34176,0.69176,0.29757,119.6192,0.15094,4.53608,7.88641,0.24273,116.8715,0.45931,0.23691,0.10172,33.69662,0.29989,121.853,0.02088,527.6266,1395.13755,0.34176,0.28424,0.34833,0.17443,5.47132,8.5,0.30199,0.28424,0.1711,0.18074,4030.50062,4.70758
1730.8068,0.34585,0.13373,521.2068,4.89759,4104.33238,0.26028,0.22895,35.53019,0.17284,0.0959,2.41444,5.02718,0.29737,0.76867,0.25995,0.29672,0.64929,3.232,0.29737,4.28625,90.60591,2.28991,346.67,0.33202,0.36377,0.29704,0.09388,2.87909,3.05152,119.927,-518.8525,3364.018,9.21366,0.23871,8.33224,-521.2068,0.34555,0.26055,0.31534,0.79979,0.29704,126.5436,0.14276,4.66866,7.85879,0.23544,105.7776,0.71366,0.22738,0.10334,33.68893,0.29672,124.3509,0.02083,518.8525,1396.38187,0.31534,0.28984,0.3452,0.16413,5.60028,8.5,0.27729,0.28984,0.16461,0.17284,4113.33373,4.82315
1730.9592,0.3494,0.14213,522.6603,4.8835,4154.3119,0.26349,0.22288,35.54047,0.17129,0.0879,2.4171,5.01526,0.30117,0.78492,0.25949,0.29654,0.69886,3.19349,0.30117,4.27169,90.90413,2.28426,346.67,0.32727,0.32193,0.30083,0.092,2.88539,3.03291,122.0399,-522.6886,3352.982,10.01141,0.23998,8.25878,-522.6603,0.34908,0.26378,0.27367,0.84182,0.30083,129.6289,0.14115,4.65581,7.77308,0.234,140.2991,1.51141,0.23487,0.10241,33.6813,0.29654,128.5723,0.02078,522.6886,1432.56059,0.27367,0.28499,0.34478,0.17223,5.59746,8.5,0.2384,0.28499,0.14766,0.17129,4183.33249,4.82692
1731.1116,0.36628,0.14969,526.8456,4.59897,4163.31325,0.27926,0.2297,35.55299,0.17354,0.07977,2.41324,4.72689,0.31942,0.78298,0.28462,0.32523,0.67428,3.1723,0.31942,4.13119,91.70981,2.13179,346.67,0.33355,0.3686,0.31948,0.08829,2.90247,2.88505,121.7875,-529.778,3323.526,8.99399,0.24336,7.70689,-526.8456,0.36634,0.27921,0.32176,0.79229,0.31948,120.6312,0.14349,4.38261,7.71008,0.23609,111.9486,0.49399,0.24161,0.10127,33.67345,0.32523,124.6348,0.02074,529.778,1459.63861,0.32176,0.29121,0.37204,0.17952,5.11476,8.5,0.28138,0.29121,0.12763,0.17354,4176.33419,4.52901
1731.264,0.35492,0.13434,522.5055,4.38337,4152.99902,0.26978,0.2269,35.52689,0.17517,0.0776,2.41045,4.51142,0.30711,0.74712,0.26372,0.30162,0.70753,3.16364,0.30711,4.15008,91.67985,2.14499,346.67,0.33042,0.33977,0.30826,0.08792,2.88708,3.18559,117.125,-523.8875,3324.613,9.24835,0.24324,7.98649,-522.5055,0.35598,0.26881,0.29199,0.83283,0.30826,130.0414,0.14518,4.18286,7.68079,0.23759,119.9824,0.74835,0.22792,0.09373,33.66549,0.30162,125.6436,0.02069,523.8875,1442.84133,0.29199,0.2882,0.34946,0.16471,4.58869,8.5,0.25471,0.2882,0.1101,0.17517,4167.49919,4.31059
1731.4164,0.35172,0.1516,523.8994,4.54145,4130.68673,0.2677,0.21637,35.51505,0.17724,0.07799,2.40692,4.67898,0.30366,0.7931,0.27106,0.30922,0.73627,3.16458,0.30366,4.13317,93.15401,2.22883,346.67,0.3221,0.36463,0.3058,0.0883,2.88058,2.86144,123.1036,-522.9055,3272.001,9.74549,0.24928,8.02977,-523.8994,0.3537,0.26589,0.3168,0.87981,0.3058,127.4839,0.14732,4.30782,7.6726,0.23951,120.6549,1.24549,0.24332,0.09797,33.65755,0.30922,131.4461,0.02065,522.9055,1437.18199,0.3168,0.27986,0.35725,0.18137,4.99506,8.5,0.27793,0.27986,0.09466,0.17724,4159.66685,4.45919
1731.5688,0.3507,0.15086,526.915,4.53732,4079.13354,0.26387,0.2286,35.50173,0.17637,0.08261,2.4084,4.67825,0.30257,0.75291,0.26728,0.30507,0.71871,3.16827,0.30257,4.06553,92.5819,2.44051,346.67,0.33267,0.32259,0.30128,0.09066,2.88046,2.85866,117.8777,-526.3389,3292.22,9.16741,0.24696,8.08319,-526.915,0.3495,0.26496,0.27436,0.86309,0.30128,131.7682,0.14642,4.29175,7.68598,0.2387,123.3454,0.66741,0.24266,0.10246,33.64994,0.30507,128.9326,0.0206,526.3389,1421.28912,0.27436,0.29047,0.35319,0.18066,5.06452,8.5,0.239,0.29047,0.09514,0.17637,4065.33252,4.44387
1731.7212,0.34857,0.13957,526.7418,4.90598,4125.99946,0.26238,0.22339,35.4929,0.1744,0.0859,2.41177,5.06632,0.30029,0.76674,0.26302,0.30028,0.70269,3.17815,0.30029,4.41929,92.49936,2.44719,346.67,0.32767,0.32942,0.29952,0.09123,2.88041,3.09926,119.6765,-527.6697,3295.158,9.88423,0.24662,8.20084,-526.7418,0.34786,0.26303,0.28107,0.86313,0.29952,134.3696,0.14438,4.65163,7.71993,0.23688,115.6908,1.38423,0.23259,0.09904,33.6422,0.30028,132.0156,0.02055,527.6697,1417.62294,0.28107,0.28539,0.34857,0.16976,5.45292,8.5,0.24531,0.28539,0.10838,0.1744,4122.49919,4.79936
1731.8736,0.36003,0.14552,521.9382,4.76109,4121.80003,0.27251,0.23501,35.50904,0.17224,0.08779,2.41547,4.94252,0.31264,0.72712,0.26288,0.3012,0.68489,3.18728,0.31264,4.2689,93.01341,2.51701,346.67,0.33784,0.37621,0.31149,0.09306,2.89682,3.00638,114.5255,-520.378,3276.947,9.13273,0.24871,7.91146,-521.9382,0.35897,0.27348,0.32888,0.83161,0.31149,122.6991,0.14214,4.50991,7.75311,0.23488,112.933,0.63273,0.23789,0.10295,33.63449,0.3012,126.2694,0.02051,520.378,1429.56996,0.32888,0.2948,0.34866,0.1755,5.36418,8.5,0.28871,0.2948,0.12547,0.17224,4128.00026,4.66269
1732.026,0.3645,0.14,518.3459,4.50038,4133.49909,0.2781,0.22679,35.48288,0.17011,0.08846,2.41912,4.6672,0.31748,0.77641,0.28192,0.32215,0.68201,3.18105,0.31748,4.18392,93.53489,2.32551,346.67,0.33034,0.35978,0.31811,0.09136,2.90465,3.0127,120.9338,-516.8949,3258.677,9.51426,0.25081,7.84097,-518.3459,0.36508,0.27758,0.31277,0.82642,0.31811,127.1989,0.13993,4.27937,7.74879,0.23291,120.2412,1.01426,0.23297,0.10199,33.62678,0.32215,125.9888,0.02046,516.8949,1438.35302,0.31277,0.28812,0.36913,0.17018,4.8548,8.5,0.27315,0.28812,0.13433,0.17011,4115.99996,4.41596
1732.1784,0.3567,0.13021,523.4602,4.50663,4169.12456,0.2695,0.22429,35.46552,0.16542,0.08799,2.42714,4.67019,0.30903,0.77897,0.27178,0.31047,0.68581,3.17397,0.30903,4.13787,93.67751,2.44997,346.67,0.32838,0.366,0.30793,0.09318,2.90143,2.90186,121.2666,-525.7143,3253.716,9.60676,0.25138,8.18838,-523.4602,0.35568,0.27044,0.31832,0.83072,0.30793,125.9898,0.13507,4.29039,7.75534,0.22858,128.3384,1.10675,0.22424,0.10459,33.61897,0.31047,127.9858,0.02042,525.7143,1439.2862,0.31832,0.28612,0.35813,0.16073,4.94323,8.5,0.27917,0.28612,0.14115,0.16542,4168.00052,4.4359
1732.3308,0.35254,0.12008,525.6783,4.70174,4182.62434,0.26645,0.22087,35.4675,0.15951,0.09227,2.43723,4.86107,0.30456,0.76946,0.27932,0.31818,0.68641,3.18031,0.30456,4.31229,93.08958,2.24196,346.67,0.32568,0.37448,0.30432,0.0949,2.90396,3.04722,120.03,-522.8409,3274.265,9.68769,0.24902,8.4787,-525.6783,0.35233,0.26665,0.32662,0.8397,0.30432,131.1054,0.12895,4.48166,7.80084,0.22312,115.1447,1.18769,0.21521,0.10418,33.61112,0.31818,128.9742,0.02037,522.8409,1444.41747,0.32662,0.28336,0.36609,0.15096,5.14161,8.5,0.28722,0.28336,0.15116,0.15951,4170.50039,4.63273
1732.4832,0.34865,0.12554,522.0884,4.53039,4136.19905,0.2631,0.24733,35.46491,0.15969,0.09199,2.43693,4.66962,0.30037,0.74505,0.25295,0.28942,0.59867,3.21058,0.30037,4.18871,93.56878,2.16211,346.67,0.34778,0.32221,0.30037,0.09618,2.89919,2.99005,116.8561,-520.211,3257.497,9.14429,0.25094,8.59891,-522.0884,0.34865,0.2631,0.27393,0.71837,0.30037,126.1256,0.12913,4.33419,7.87417,0.22328,113.6701,0.64429,0.22007,0.10088,33.6034,0.28942,129.8798,0.02032,520.211,1440.15284,0.27393,0.30311,0.33772,0.15622,4.8974,8.5,0.23867,0.30311,0.15765,0.15969,4118.00076,4.46343
1732.6356,0.36509,0.14158,521.944,4.36598,4096.87547,0.27811,0.26771,35.43993,0.16802,0.09524,2.42268,4.49919,0.31812,0.75513,0.28481,0.32531,0.62836,3.2412,0.31812,4.11284,93.10235,1.97996,346.67,0.36421,0.38522,0.31812,0.09497,2.90788,3.07093,118.1671,-523.3398,3273.816,9.10961,0.24907,7.87749,-521.944,0.36509,0.27811,0.33848,0.74984,0.31812,135.044,0.13777,4.17751,7.90611,0.23099,124.0761,0.60961,0.23438,0.09968,33.59571,0.32531,133.2947,0.02028,523.3398,1399.1016,0.33848,0.31686,0.37221,0.1717,4.61518,8.5,0.29709,0.31686,0.14929,0.16802,4086.99961,4.29361
1732.788,0.37749,0.17097,521.4718,4.25096,4065.31229,0.28952,0.26857,35.42603,0.17224,0.09128,2.41546,4.37417,0.33165,0.74573,0.28938,0.3315,0.61344,3.26115,0.33165,3.99712,93.37646,2.2679,346.67,0.36491,0.36485,0.33165,0.09404,2.91675,2.946,116.9452,-522.5151,3264.206,9.18669,0.25017,7.44986,-521.4718,0.37749,0.28952,0.31884,0.73764,0.33165,138.3519,0.14214,4.05853,7.9328,0.23488,117.2873,0.68668,0.2606,0.10062,33.58784,0.3315,131.2451,0.02023,522.5151,1388.80513,0.31884,0.31744,0.37734,0.20006,4.49841,8.5,0.27763,0.31744,0.13705,0.17224,4058.99965,4.16939
1732.9404,0.37696,0.1385,521.6509,4.42105,4051.56297,0.28902,0.25022,35.42634,0.17463,0.07255,2.41138,4.54435,0.33106,0.74316,0.28209,0.3236,0.77729,3.25494,0.33106,4.12539,93.81262,2.67731,346.67,0.35011,0.37495,0.33106,0.09277,2.91328,2.99015,116.6113,-522.8619,3249.029,9.88038,0.25192,7.40389,-521.6509,0.37696,0.28902,0.32903,0.95524,0.33106,123.2253,0.14462,4.20485,7.90526,0.23709,112.1567,1.38038,0.23163,0.09879,33.57991,0.3236,133.1962,0.02018,522.8619,1393.41371,0.32903,0.30506,0.36959,0.16873,4.70699,8.5,0.28713,0.30506,0.10679,0.17463,4027.33307,4.33601
1733.0928,0.39176,0.12472,522.5928,4.40185,4063.00125,0.30271,0.27164,35.42683,0.17599,0.06078,2.40906,4.52812,0.34735,0.69337,0.28754,0.33102,1.39969,3.22692,0.34735,4.11369,93.37722,3.30555,346.67,0.36738,0.34871,0.34735,0.0932,2.92792,3.01786,110.1376,-523.2537,3264.18,8.72422,0.25018,7.03583,-522.5928,0.39176,0.30271,0.30367,1.46468,0.34735,128.1739,0.14603,4.18347,7.83022,0.23835,111.704,0.22422,0.21935,0.09494,33.5723,0.33102,123.8296,0.02013,523.2537,1397.22602,0.30367,0.31951,0.37571,0.15543,4.67452,8.5,0.26229,0.31951,0.06462,0.17599,4054.33262,4.32251
1733.2452,0.39798,0.13927,522.0008,4.21282,4080.25084,0.30849,0.28976,35.4119,0.17401,0.05197,2.41245,4.32315,0.35425,0.72263,0.31601,0.36231,0.89614,3.19351,0.35425,4.11149,91.77568,3.42033,346.67,0.382,0.41276,0.35425,0.09119,2.93682,3.51036,113.9413,-522.1221,3321.141,8.63173,0.24364,6.95343,-522.0008,0.39798,0.30849,0.36936,1.10791,0.35425,125.1443,0.14397,4.02106,7.75928,0.23651,111.268,0.13173,0.23232,0.08559,33.5646,0.36231,123.0707,0.02009,522.1221,1396.35961,0.36936,0.33173,0.40587,0.16947,4.26166,8.5,0.3226,0.33173,0.03539,0.17401,4052.00135,4.13247
1733.3976,0.40626,0.14015,523.1261,4.30294,4138.75063,0.31619,0.28612,35.40168,0.16873,0.06116,2.42147,4.4149,0.36347,0.72807,0.33188,0.38025,1.14883,3.16944,0.36347,4.07172,91.85709,3.48435,346.67,0.37906,0.42297,0.36347,0.08985,2.95129,2.97889,114.6494,-523.1017,3318.198,8.73964,0.24397,6.91465,-523.1261,0.40626,0.31619,0.38061,1.30054,0.36347,116.9007,0.1385,4.06125,7.72749,0.23164,119.8306,0.23964,0.23311,0.08688,33.55672,0.38025,125.62,0.02004,523.1017,1420.53624,0.38061,0.32928,0.42262,0.17032,4.50745,8.5,0.33221,0.32928,0.03284,0.16873,4129.00066,4.19513
1733.55,0.39728,0.12594,522.5141,4.52949,4190.68824,0.30784,0.26282,35.40615,0.16446,0.07148,2.42877,4.63835,0.35347,0.73151,0.29593,0.34067,0.88628,3.17317,0.35347,4.18374,91.86492,3.59313,346.67,0.36027,0.38637,0.35347,0.09043,2.94695,2.93527,115.0966,-523.6453,3317.915,8.76276,0.24401,7.19582,-522.5141,0.39728,0.30784,0.34234,1.10601,0.35347,134.3844,0.13408,4.23458,7.75823,0.22769,113.2285,0.26276,0.22043,0.09068,33.5488,0.34067,127.7318,0.02,523.6453,1452.32872,0.34234,0.31356,0.38473,0.15661,4.8361,8.5,0.29749,0.31356,0.05427,0.16446,4223.33274,4.39753
1733.7024,0.38667,0.13898,522.6616,4.53868,4160.66725,0.298,0.23055,35.37478,0.16612,0.10471,2.42594,4.64202,0.34174,0.74944,0.29175,0.33501,0.63862,3.21664,0.34174,4.21572,91.85654,3.41853,346.67,0.33424,0.3826,0.34174,0.09182,2.93397,2.99962,117.4272,-522.5139,3318.218,8.70495,0.24397,7.38485,-522.6616,0.38667,0.298,0.3376,0.83016,0.34174,131.4865,0.13579,4.25548,7.85602,0.22922,112.6175,0.20495,0.23206,0.08956,33.54114,0.33501,129.3313,0.01995,522.5139,1462.61081,0.3376,0.29179,0.38006,0.16919,4.81047,8.5,0.29415,0.29179,0.08324,0.16612,4174.6661,4.40798
