TVD,ROP,GR
909.5232,13.6813,76.0492
909.6756,12.9915,75.8424
909.828,13.5347,75.157
909.9804,17.2212,74.3028
910.1328,23.7257,74.1143
910.2852,29.3018,74.2924
910.4376,31.6115,73.913
910.59,39.4919,75.1905
910.7424,56.1573,75.4664
910.8948,52.2522,75.7038
911.0472,32.9472,76.72
911.1996,29.7972,76.6115
911.352,31.853,76.48
911.5044,37.3104,77.1571
911.6568,42.9788,77.635
911.8092,42.0491,77.3907
911.9616,40.2596,76.4407
912.114,40.4643,76.6242
912.2664,40.4869,75.6144
912.4188,34.2424,75.5429
912.5712,21.3239,76.4859
912.7236,13.7494,77.8332
912.876,13.0314,77.5414
913.0284,14.1257,77.6442
913.1808,15.1514,78.4268
913.3332,15.6689,77.9781
913.4856,19.8829,78.8819
913.638,22.778,79.9812
913.7904,19.0985,78.6316
913.9428,18.0099,79.0253
914.0952,21.5656,78.6648
914.2476,23.0848,79.0227
914.4,24.3151,78.2882
914.5524,25.1538,77.9714
914.7048,25.1987,78.2431
914.8572,27.9155,75.448
915.0096,30.2341,74.3421
915.162,28.0068,72.8381
915.3144,24.9324,71.1443
915.4668,19.1153,71.715
915.6192,13.1051,72.1333
915.7716,11.7877,72.0
915.924,12.2651,73.104
916.0764,12.316,73.5218
916.2288,12.1587,74.9257
916.3812,12.2474,75.7808
916.5336,12.4155,74.1663
916.686,14.3772,73.986
916.8384,20.0069,73.3333
916.9908,23.6267,72.8569
917.1432,21.819,72.892
917.2956,21.2355,74.0
917.448,21.8255,74.3322
917.6004,18.7295,74.7601
917.7528,14.612,76.1333
917.9052,13.0709,75.7143
918.0576,13.7745,77.2656
918.21,15.086,77.2885
918.3624,17.6685,75.3418
918.5148,20.567,75.9476
918.6672,22.6121,74.1429
918.8196,24.1116,73.709
918.972,24.2831,74.3763
919.1244,20.7222,72.2479
919.2768,16.6068,71.5957
919.4292,16.2526,71.3606
919.5816,17.1996,70.7492
919.734,16.8333,71.7679
919.8864,15.6836,71.8095
920.0388,14.9396,71.3043
920.1912,14.7282,70.7273
920.3436,14.3625,71.1959
920.496,14.2743,71.6154
920.6484,14.1304,72.2105
920.8008,14.8627,72.2667
920.9532,18.1126,72.3308
921.1056,20.2586,71.4966
921.258,20.6433,71.0
921.4104,21.4557,71.1504
921.5628,22.8999,70.3302
921.7152,23.1364,69.9537
921.8676,20.675,69.5772
922.02,18.8109,69.2007
922.1724,19.968,69.8323
922.3248,22.0991,69.3359
922.4772,22.5225,70.4146
922.6296,22.2646,71.3318
922.782,22.2138,71.4497
922.9344,21.4508,72.2076
923.0868,20.8839,72.1111
923.2392,21.7957,71.334
923.3916,22.452,71.649
923.544,22.3316,72.9333
923.6964,20.5463,73.9772
923.8488,19.2568,74.385
924.0012,24.5144,74.3005
924.1536,28.637,74.4452
924.306,24.8507,73.3263
924.4584,20.6361,73.4553
924.6108,20.0917,72.8888
924.7632,22.2372,71.0925
924.9156,26.6341,71.2009
925.068,28.7273,72.2857
925.2204,27.1242,71.3633
925.3728,24.5639,70.9368
925.5252,23.1636,70.6605
925.6776,24.8019,66.6667
925.83,26.5541,65.9469
925.9824,27.2033,65.5804
926.1348,24.9267,64.7059
926.2872,19.2441,63.4894
926.4396,16.1774,63.0076
926.592,15.7219,63.0667
926.7444,15.1544,64.6035
926.8968,16.0276,66.342
927.0492,16.982,69.3331
927.2016,15.6948,71.2631
927.354,13.5173,73.327
927.5064,12.3831,74.9997
927.6588,22.8072,75.8313
927.8112,37.26,77.0776
927.9636,51.7128,78.0238
928.116,61.3217,77.125
928.2684,51.6151,77.1638
928.4208,30.9564,77.3542
928.5732,18.6382,76.9285
928.7256,16.9267,77.875
928.878,17.0083,76.3514
929.0304,16.9741,75.9995
929.1828,16.9024,74.0434
929.3352,17.5392,72.6421
929.4876,18.4981,73.4444
929.64,19.2602,72.8588
929.7924,20.0012,72.8864
929.9448,20.5838,74.2488
930.0972,21.5584,74.1443
930.2496,21.633,74.737
930.402,20.4856,74.6628
930.5544,19.5059,74.2911
930.7068,18.0654,73.1496
930.8592,17.3288,72.418
931.0116,18.1102,72.2691
931.164,18.8598,72.2361
931.3164,20.2449,72.0
931.4688,21.385,72.0593
931.6212,20.2986,72.6726
931.7736,18.7637,73.4123
931.926,18.3392,73.0915
932.0784,18.1175,73.294
932.2308,18.3525,73.7297
932.3832,19.1427,73.3494
932.5356,19.6168,72.7767
932.688,19.1177,74.7353
932.8404,19.1524,73.4516
932.9928,19.6424,73.5075
933.1452,18.6199,73.7441
933.2976,16.9289,73.4246
933.45,16.0847,74.857
933.6024,15.8704,75.6065
933.7548,16.1031,74.7925
933.9072,17.3044,74.6382
934.0596,18.4589,73.1477
934.212,18.5292,72.7692
934.3644,18.0427,72.6539
934.5168,17.8406,72.2249
934.6692,18.4852,72.5
934.8216,18.9696,73.0459
934.974,18.6804,73.3421
935.1264,18.1104,73.2308
935.2788,17.2407,73.5745
935.4312,16.3669,74.0
935.5836,21.3944,71.039
935.736,26.1535,69.3919
935.8884,24.3978,65.1697
936.0408,24.5778,64.4156
936.1932,29.9676,60.8622
936.3456,32.6212,60.5913
936.498,32.2606,60.8148
936.6504,31.6367,61.4682
936.8028,30.5433,62.1006
936.9552,27.8459,63.4373
937.1076,23.2395,66.4423
937.26,20.1208,68.2857
937.4124,19.1335,69.276
937.5648,17.7383,69.9142
937.7172,17.7344,70.0
937.8696,18.9454,70.243
938.022,20.572,69.2702
938.1744,21.9257,68.3419
938.3268,23.3599,68.0
938.4792,27.193,67.4447
938.6316,27.6672,66.6782
938.784,23.4083,66.9371
938.9364,22.9452,66.1313
939.0888,27.8399,65.8133
939.2412,31.5816,65.4591
939.3936,30.3508,65.6861
939.546,32.0114,65.2857
939.6984,38.1741,65.1807
939.8508,39.289,65.7274
940.0032,31.8665,64.0672
940.1556,24.867,63.0983
940.308,24.3833,63.7803
940.4604,28.2488,64.5207
940.6128,29.0527,66.1407
940.7652,24.8655,67.9076
940.9176,22.9522,69.1429
941.07,22.5023,68.5017
941.2224,24.2384,66.9761
941.3748,29.0927,64.9903
941.5272,32.1245,63.5793
941.6796,32.3021,62.7619
941.832,32.0771,62.5735
941.9844,32.1596,62.0017
942.1368,32.0704,61.2262
942.2892,31.4174,62.0329
942.4416,30.5081,62.5166
942.594,29.6988,62.4599
942.7464,27.5435,62.5036
942.8988,27.6539,62.6329
943.0512,33.47,62.8212
943.2036,35.9092,63.7482
943.356,30.8255,63.6979
943.5084,24.0728,63.0955
943.6608,19.2175,62.3831
943.8132,19.5057,62.5866
943.9656,20.9049,63.1196
944.118,21.1364,64.4063
944.2704,20.3909,66.2142
944.4228,19.7671,67.74
944.5752,21.6201,68.2177
944.7276,26.4695,68.374
944.88,34.0293,66.4527
945.0324,37.9107,66.9871
945.1848,33.8036,66.3696
945.3372,28.119,67.3185
945.4896,25.1027,68.2383
945.642,22.6202,68.6349
945.7944,23.9147,68.7093
945.9468,27.3798,68.6107
946.0992,28.8481,68.01
946.2516,29.7874,67.2809
946.404,28.2001,67.2082
946.5564,24.6599,67.4982
946.7088,25.3897,67.8221
946.8612,28.8435,69.4309
947.0136,35.9197,70.3092
947.166,41.3036,69.6842
947.3184,34.5201,70.2766
947.4708,27.6247,71.5865
947.6232,33.6449,71.3886
947.7756,39.728,73.1
947.928,36.3797,73.5238
948.0804,27.2469,72.1965
948.2328,22.9643,71.0241
948.3852,21.1771,70.6115
948.5376,25.3417,70.87
948.69,34.3117,69.8732
948.8424,39.5168,69.6787
948.9948,38.2107,70.0683
949.1472,33.798,70.932
949.2996,29.291,72.5375
949.452,37.1483,74.1205
949.6044,53.3911,74.7
949.7568,53.449,74.8182
949.9092,43.8528,74.2857
950.0616,36.3009,72.5489
950.214,29.3559,73.5202
950.3664,28.2351,74.3744
950.5188,27.2062,74.2466
950.6712,22.462,74.9875
950.8236,21.082,74.5936
950.976,21.8552,73.9358
951.1284,21.2613,73.9383
951.2808,20.3019,73.8889
951.4332,18.3204,74.1217
951.5856,16.6117,75.0216
951.738,16.0891,76.2898
951.8904,15.3576,77.5489
952.0428,14.141,78.808
952.1952,13.4268,76.2296
952.3476,13.7909,76.2435
952.5,14.7136,74.6839
952.6524,16.8592,72.7729
952.8048,19.3972,72.4359
952.9572,18.495,72.0
953.1096,15.751,73.5385
953.262,15.1925,74.4455
953.4144,14.4377,74.4893
953.5668,14.0988,75.2158
953.7192,15.8694,75.375
953.8716,16.3596,75.3954
954.024,14.9979,76.0028
954.1764,14.321,77.2212
954.3288,15.143,76.875
954.4812,15.6231,76.0256
954.6336,14.7689,74.7562
954.786,13.8845,74.6095
954.9384,13.6186,73.8346
955.0908,12.9217,73.9203
955.2432,12.3705,73.6364
955.3956,12.9316,73.8429
955.548,13.9181,74.6
955.7004,13.8055,74.9642
955.8528,12.9185,74.3086
956.0052,12.5927,73.2355
956.1576,14.0279,70.8741
956.31,18.1935,68.3117
956.4624,22.8417,68.4036
956.6148,22.1231,69.557
956.7672,16.6769,71.6
956.9196,13.6313,74.3467
957.072,14.7107,73.0269
957.2244,16.2077,72.4823
957.3768,16.5951,69.535
957.5292,16.5265,68.6852
957.6816,17.7735,68.8386
957.834,19.5887,68.6252
957.9864,20.2485,68.8973
958.1388,20.9083,67.7709
958.2912,23.9783,67.2
958.4436,30.5759,67.6325
958.596,29.6086,68.4102
958.7484,23.093,69.3704
958.9008,21.0081,70.275
959.0532,19.8402,70.596
959.2056,20.0313,69.3901
959.358,24.6194,67.2257
959.5104,28.4387,66.3013
959.6628,25.0162,68.8073
959.8152,19.0372,69.6853
959.9676,17.1558,69.614
960.12,17.4236,70.4437
960.2724,17.5029,71.3471
960.4248,17.7832,71.0667
960.5772,17.7347,71.5865
960.7296,16.5362,72.1734
960.882,15.2269,71.1405
961.0344,14.7077,71.3025
961.1868,15.3541,71.44
961.3392,15.4995,71.5172
961.4916,15.1685,71.5519
961.644,18.3485,71.0441
961.7964,25.1234,71.4444
961.9488,24.0882,72.3902
962.1012,18.8783,73.3032
962.2536,17.482,72.1995
962.406,17.9678,71.4428
962.5584,19.2352,70.2
962.7108,19.8527,69.2368
962.8632,20.1446,68.3071
963.0156,20.7437,70.0284
963.168,21.7238,70.6428
963.3204,23.0936,70.5662
963.4728,23.3217,71.1295
963.6252,22.0993,71.2523
963.7776,20.7213,71.3879
963.93,22.9883,71.1523
964.0824,25.8018,70.0544
964.2348,26.9026,69.049
964.3872,27.243,68.7846
964.5396,23.8175,68.8466
964.692,22.299,70.6136
964.8444,25.7275,72.0667
964.9968,21.679,72.9483
965.1492,14.6769,73.4833
965.3016,15.3949,71.9374
965.454,33.2162,70.3893
965.6064,51.0374,68.2416
965.7588,51.1769,66.0347
965.9112,41.6484,64.6899
966.0636,30.5269,64.495
966.216,23.8069,64.1176
966.3684,20.3482,64.4743
966.5208,20.7276,65.1525
966.6732,36.0611,65.9842
966.8256,48.1693,66.8158
966.978,43.4713,66.5175
967.1304,34.1017,66.0
967.2828,24.889,65.002
967.4352,22.9089,63.0175
967.5876,28.4165,60.9091
967.74,30.4251,61.5696
967.8924,24.3354,63.182
968.0448,18.1915,64.7944
968.1972,19.3646,66.4069
968.3496,29.9968,67.6015
968.502,35.0002,68.3929
968.6544,27.4768,68.9531
968.8068,20.4834,69.0755
968.9592,20.529,70.1595
969.1116,22.1939,69.7379
969.264,21.1148,68.5511
969.4164,19.6711,68.0722
969.5688,20.6404,68.7598
969.7212,24.856,68.6667
969.8736,30.2236,68.5911
970.026,27.6595,68.3382
970.1784,19.2125,67.7486
970.3308,15.3545,65.4667
970.4832,15.2434,65.5885
970.6356,15.9857,65.8623
970.788,16.5338,66.2669
970.9404,16.7848,66.1394
971.0928,17.2689,66.4205
971.2452,21.3531,66.3756
971.3976,27.8739,66.3948
971.55,25.9385,65.9836
971.7024,19.1767,65.1509
971.8548,16.8104,65.3816
972.0072,15.1554,65.9048
972.1596,14.2991,66.2603
972.312,13.9822,67.0513
972.4644,14.1032,68.0
972.6168,16.095,67.5832
972.7692,19.4609,67.2402
972.9216,22.8268,68.16
973.074,24.0275,65.9845
973.2264,22.482,65.3021
973.3788,20.8113,65.8885
973.5312,19.1967,66.4862
973.6836,17.7563,67.1429
973.836,16.5531,67.1429
973.9884,17.4027,67.3846
974.1408,18.9132,68.2532
974.2932,20.4238,69.1399
974.4456,21.2625,70.7979
974.598,25.1721,70.2441
974.7504,29.6439,69.7606
974.9028,27.4069,69.4509
975.0552,23.126,69.6
975.2076,22.8346,69.4664
975.36,22.2167,68.9333
975.5124,21.9264,68.2732
975.6648,21.3114,67.674
975.8172,19.978,67.6
975.9696,21.5369,67.738
976.122,23.5715,68.1625
976.2744,23.096,69.863
976.4268,21.7812,70.2238
976.5792,20.6197,70.5245
976.7316,19.8546,70.0002
976.884,20.2544,70.1402
977.0364,20.8073,70.1333
977.1888,20.1949,68.5815
977.3412,19.5863,68.4607
977.4936,20.5644,68.8
977.646,21.0857,66.9614
977.7984,20.1005,66.4931
977.9508,17.7222,66.6667
978.1032,17.7173,66.6667
978.2556,19.4159,66.8559
978.408,20.2779,66.9428
978.5604,21.7837,67.4671
978.7128,23.1899,66.1361
978.8652,22.5958,67.0197
979.0176,21.8189,68.061
979.17,21.707,69.4667
979.3224,22.2661,70.4286
979.4748,23.3981,70.3371
979.6272,23.0479,70.2188
979.7796,22.3099,69.4286
979.932,22.3306,70.0971
980.0844,22.2797,70.375
980.2368,20.7145,70.3398
980.3892,17.4121,70.0
980.5416,17.1933,69.4133
980.694,20.6453,70.0983
980.8464,22.2721,71.2785
980.9988,21.7154,71.5208
981.1512,21.242,72.4188
981.3036,20.8473,72.4762
981.456,20.6728,71.4958
981.6084,20.8372,70.6646
981.7608,21.096,69.7143
981.9132,20.9794,70.0349
982.0656,20.7241,70.299
982.218,19.9511,70.2964
982.3704,19.6972,69.9041
982.5228,20.2758,68.2137
982.6752,21.2038,68.0264
982.8276,21.841,68.3089
982.98,21.3334,68.4556
983.1324,21.0414,69.5462
983.2848,21.7598,68.8375
983.4372,22.8073,68.4711
983.5896,23.0296,69.2813
983.742,22.2506,68.8071
983.8944,21.0701,70.2356
984.0468,20.3255,71.452
984.1992,20.3179,69.2611
984.3516,20.4121,69.1215
984.504,20.3716,69.7333
984.6564,20.3474,69.277
984.8088,20.4711,69.8751
984.9612,20.6395,70.9617
985.1136,20.705,71.4148
985.266,20.1792,72.1183
985.4184,19.1269,71.1569
985.5708,19.1937,70.6769
985.7232,20.0713,70.8332
985.8756,20.4112,69.8721
986.028,19.8677,70.2667
986.1804,19.5202,70.0449
986.3328,20.3105,70.2078
986.4852,20.1262,70.0
986.6376,18.5881,69.9064
986.79,18.2401,69.8771
986.9424,18.1672,70.0
987.0948,17.6214,70.8743
987.2472,16.3307,70.787
987.3996,14.5086,69.7143
987.552,16.3271,68.1851
987.7044,20.4811,67.1414
987.8568,22.0346,66.4053
988.0092,21.2039,67.1119
988.1616,19.2129,67.6039
988.314,18.3669,68.1111
988.4664,18.1039,68.4706
988.6188,18.4757,68.8292
988.7712,21.3859,68.6058
988.9236,22.0167,68.2789
989.076,21.7068,68.0
989.2284,23.2681,69.2787
989.3808,23.4933,70.4404
989.5332,23.6611,70.5587
989.6856,24.0191,71.0552
989.838,23.7955,71.6
989.9904,24.3444,70.5578
990.1428,24.868,70.1867
990.2952,24.1818,69.3333
990.4476,22.7964,68.8416
990.6,22.3467,68.7242
990.7524,22.3671,69.2
990.9048,22.8495,71.3597
991.0572,23.6874,70.7489
991.2096,23.4378,70.2768
991.362,22.6819,70.5863
991.5144,21.6112,69.0165
991.6668,20.0827,69.5609
991.8192,18.9315,69.6184
991.9716,19.729,69.4667
992.124,22.2915,69.8807
992.2764,22.7774,69.5595
992.4288,21.1984,68.5333
992.5812,20.1574,68.6016
992.7336,20.1847,68.2156
992.886,20.6017,68.0
993.0384,20.5046,69.3215
993.1908,20.6151,69.8742
993.3432,21.6029,71.7524
993.4956,22.6729,72.5151
993.648,25.2102,71.2857
993.8004,26.6388,71.4286
993.9528,24.8989,71.7819
994.1052,23.3028,72.179
994.2576,21.5474,71.4667
994.41,18.6371,72.2239
994.5624,19.1045,72.0427
994.7148,21.1149,70.1429
994.8672,21.6699,70.6063
995.0196,31.99,70.2633
995.172,41.7672,69.2857
995.3244,31.1319,69.7296
995.4768,23.7399,69.707
995.6292,22.9705,70.5496
995.7816,22.9261,70.9233
995.934,22.3163,71.0
996.0864,23.3047,70.9023
996.2388,23.5534,71.4375
996.3912,22.2128,71.9728
996.5436,21.6919,71.3333
996.696,21.7277,72.7805
996.8484,21.1882,72.308
997.0008,21.621,71.6
997.1532,22.6348,72.0816
997.3056,22.8704,71.1539
997.458,22.0912,71.2
997.6104,21.5805,71.6619
997.7628,22.1509,71.9039
997.9152,23.0858,73.0502
998.0676,22.7772,73.2267
998.22,20.9076,73.5112
998.3724,20.0021,74.6104
998.5248,20.1781,75.2972
998.6772,20.1309,75.0442
998.8296,20.6789,74.1091
998.982,21.0131,73.1476
999.1344,20.4827,71.5118
999.2868,20.2135,71.5728
999.4392,20.9838,72.0246
999.5916,21.7792,73.2106
999.744,21.3216,74.2534
999.8964,20.5484,74.392
1000.0488,20.3091,73.8614
1000.2012,20.1642,72.8338
1000.3536,20.6671,71.5352
1000.506,21.2729,72.2756
1000.6584,22.0334,72.8003
1000.8108,21.9892,73.1909
1000.9632,20.386,76.278
1001.1156,19.6277,76.6904
1001.268,20.4154,76.4909
1001.4204,21.4661,75.7143
1001.5728,22.3686,75.241
1001.7252,22.2628,73.36
1001.8776,20.4164,72.4258
1002.03,17.3603,71.3232
1002.1824,14.9681,70.4428
1002.3348,24.6029,69.3908
1002.4872,34.2376,67.4206
1002.6396,32.836,67.732
1002.792,27.6235,68.1949
1002.9444,24.0829,68.7505
1003.0968,23.2267,69.61
1003.2492,23.0927,69.7778
1003.4016,22.2465,69.8298
1003.554,20.9798,69.2603
1003.7064,21.9209,68.2767
1003.8588,23.9133,68.7749
1004.0112,28.4381,70.2321
1004.1636,28.4334,71.5041
1004.316,23.5699,72.8733
1004.4684,19.3869,73.1238
1004.6208,14.8481,72.9775
1004.7732,13.1974,71.3474
1004.9256,14.5864,68.4849
1005.078,16.3671,64.9393
1005.2304,17.913,60.7464
1005.3828,22.5035,56.6431
1005.5352,25.4784,54.7273
1005.6876,24.2844,55.401
1005.84,21.7462,58.6978
1005.9924,20.4014,64.0593
1006.1448,19.1917,66.3636
1006.2972,18.641,69.5681
1006.4496,18.7859,70.0
1006.602,18.4957,71.8204
1006.7544,18.3851,71.8284
1006.9068,21.8133,71.8712
1007.0592,29.0321,71.5397
1007.2116,34.5268,70.056
1007.364,30.7505,69.2726
1007.5164,27.588,68.0027
1007.6688,34.1214,67.7586
1007.8212,38.1189,68.1445
1007.9736,36.7859,68.4459
1008.126,36.9415,68.1151
1008.2784,38.0259,69.8248
1008.4308,37.398,69.5334
1008.5832,33.7045,68.9516
1008.7356,30.5809,68.8479
1008.888,30.0239,68.8173
1009.0404,26.3805,67.7383
1009.1928,23.4191,68.7417
1009.3452,25.5882,69.1766
1009.4976,28.1736,69.7413
1009.65,28.8068,70.1667
1009.8024,30.0353,69.8059
1009.9548,30.8686,70.1436
1010.1072,29.7364,70.1333
1010.2596,28.7132,69.1429
1010.412,29.2287,69.48
1010.5644,28.6154,70.7778
1010.7168,27.6772,70.5714
1010.8692,27.787,71.5558
1011.0216,27.5334,73.2933
1011.174,26.5666,71.1922
1011.3264,26.9904,69.8215
1011.4788,28.7615,68.6603
1011.6312,30.3724,66.5287
1011.7836,31.1237,65.7841
1011.936,31.3936,65.8584
1012.0884,30.9941,66.5453
1012.2408,29.6698,67.5578
1012.3932,28.8608,68.2187
1012.5456,28.235,68.3304
1012.698,27.8226,70.0241
1012.8504,27.393,70.2152
1013.0028,27.6116,69.8097
1013.1552,28.6406,70.3415
1013.3076,31.6676,70.7836
1013.46,33.2865,70.6721
1013.6124,30.6673,71.0
1013.7648,27.6766,70.7479
1013.9172,26.636,71.1482
1014.0696,25.4617,71.1111
1014.222,24.3348,71.3186
1014.3744,24.6383,71.0299
1014.5268,25.3514,71.3333
1014.6792,25.306,70.1133
1014.8316,25.4001,69.9873
1014.984,27.5093,69.8667
1015.1364,29.773,70.2251
1015.2888,27.8608,70.329
1015.4412,24.7332,71.0
1015.5936,25.1206,71.7291
1015.746,25.1567,71.3787
1015.8984,22.9422,71.3744
1016.0508,20.6746,72.2138
1016.2032,20.173,72.3055
1016.3556,21.0399,71.8182
1016.508,21.6977,71.9959
1016.6604,19.7317,71.6562
1016.8128,19.5715,71.6636
1016.9652,22.4426,73.183
1017.1176,24.976,73.1988
1017.27,28.8636,72.62
1017.4224,32.959,71.4761
1017.5748,30.6048,69.6755
1017.7272,29.1459,68.7464
1017.8796,29.8091,68.5916
1018.032,26.26,67.8667
1018.1844,23.9596,69.0222
1018.3368,22.486,72.4471
1018.4892,20.4237,72.5672
1018.6416,19.9495,72.3502
1018.794,19.6068,71.8432
1018.9464,18.7018,68.9813
1019.0988,19.3594,67.9668
1019.2512,20.2824,66.1294
1019.4036,19.2819,66.899
1019.556,17.6767,66.5784
1019.7084,17.2887,68.4285
1019.8608,19.2952,70.2637
1020.0132,22.3357,71.3695
1020.1656,24.9021,71.0652
1020.318,24.2195,72.2814
1020.4704,21.3017,71.6129
1020.6228,20.6166,72.0498
1020.7752,21.7207,72.3597
1020.9276,23.9618,70.5884
1021.08,25.6764,69.929
1021.2324,24.2161,68.7119
1021.3848,22.9151,68.7359
1021.5372,25.534,67.6045
1021.6896,28.0827,67.6404
1021.842,26.8655,67.9514
1021.9944,25.2134,67.9992
1022.1468,29.3969,68.0888
1022.2992,31.5669,67.021
1022.4516,25.8455,66.218
1022.604,25.173,65.3118
1022.7564,33.6998,64.8638
1022.9088,34.3359,65.945
1023.0612,25.3469,67.2916
1023.2136,21.1023,68.0
1023.366,20.6838,67.6969
1023.5184,19.0279,68.0369
1023.6708,17.8678,65.8553
1023.8232,18.0856,65.5217
1023.9756,17.5077,64.5
1024.128,18.6483,62.7498
1024.2804,24.2405,62.0
1024.4328,31.2011,62.0
1024.5852,35.3729,60.1591
1024.7376,35.0842,61.9393
1024.89,31.7295,63.0402
1025.0424,29.4065,63.6667
1025.1948,28.401,65.9486
1025.3472,27.8046,64.36
1025.4996,28.1546,64.2403
1025.652,28.9899,64.7273
1025.8044,26.9517,62.8
1025.9568,23.7435,63.866
1026.1092,24.2433,64.7059
1026.2616,26.3978,63.4667
1026.414,25.1362,61.7158
1026.5664,22.0507,60.5252
1026.7188,18.9675,56.0247
1026.8712,19.0437,52.9416
1027.0236,25.6526,52.2297
1027.176,33.5044,51.9412
1027.3284,34.9523,51.5356
1027.4808,32.3008,51.3723
1027.6332,33.6181,51.5124
1027.7856,40.7367,52.1732
1027.938,41.8513,54.2475
1028.0904,37.316,58.1429
1028.2428,33.873,59.7028
1028.3952,31.2749,60.0
1028.5476,29.4662,59.8667
1028.7,28.4933,59.7012
1028.8524,28.1705,59.1579
1029.0048,28.2009,58.1207
1029.1572,27.9439,57.5593
1029.3096,27.3084,56.5474
1029.462,26.9482,56.2857
1029.6144,26.9278,56.6668
1029.7668,26.354,56.1175
1029.9192,26.1917,55.1154
1030.0716,26.4546,54.2808
1030.224,26.4471,54.2561
1030.3764,26.5568,54.5795
1030.5288,26.987,54.6544
1030.6812,27.4992,54.5937
1030.8336,27.697,54.0211
1030.986,26.8825,52.8127
1031.1384,22.964,52.4724
1031.2908,28.2843,52.1286
1031.4432,54.1914,51.8573
1031.5956,49.6034,51.5492
1031.748,28.8793,51.4764
1031.9004,21.5831,52.1309
1032.0528,21.3249,53.4118
1032.2052,21.215,58.2423
1032.3576,20.3369,60.2413
1032.51,18.7769,63.6696
1032.6624,19.1081,66.8543
1032.8148,21.8569,69.0506
1032.9672,22.5207,70.6547
1033.1196,20.5383,72.8576
1033.272,19.7608,72.4902
1033.4244,19.5751,71.4237
1033.5768,19.8769,71.2787
1033.7292,20.7868,70.039
1033.8816,20.8076,69.6115
1034.034,21.6386,70.8517
1034.1864,23.0691,71.3905
1034.3388,22.0055,70.537
1034.4912,19.3273,70.937
1034.6436,19.7561,69.9704
1034.796,21.2029,69.61
1034.9484,22.1631,69.7608
1035.1008,23.7323,69.3785
1035.2532,23.7555,68.935
1035.4056,22.6021,66.0827
1035.558,21.3573,67.2295
1035.7104,20.4206,67.3422
1035.8628,18.9065,67.7333
1036.0152,17.3112,68.4643
1036.1676,16.7491,67.2567
1036.32,18.6014,66.0
1036.4724,27.0535,65.3333
1036.6248,33.9849,62.5342
1036.7772,32.1575,59.6054
1036.9296,23.2113,56.1176
1037.082,15.41,52.5962
1037.2344,15.5615,51.7071
1037.3868,17.5184,53.1063
1037.5392,17.2249,54.1328
1037.6916,17.5194,55.1013
1037.844,17.9017,55.8707
1037.9964,17.9817,55.5714
1038.1488,17.5629,55.2268
1038.3012,17.2642,54.8445
1038.4536,17.9809,54.454
1038.606,18.8219,54.0232
1038.7584,17.6691,53.4404
1038.9108,15.0714,51.2236
1039.0632,15.0598,49.2665
1039.2156,20.7016,47.3053
1039.368,29.8112,45.264
1039.5204,37.6483,43.4249
1039.6728,37.9023,43.5879
1039.8252,32.1012,44.0417
1039.9776,28.1735,46.4368
1040.13,27.2817,48.34
1040.2824,24.0374,51.119
1040.4348,19.3812,54.9013
1040.5872,17.8335,55.4307
1040.7396,18.0468,55.1341
1040.892,18.4192,54.7665
1041.0444,19.0901,53.3797
1041.1968,19.3857,52.5584
1041.3492,19.1171,52.75
1041.5016,19.0739,52.4122
1041.654,19.99,51.7617
1041.8064,21.009,52.5576
1041.9588,20.5952,52.6643
1042.1112,19.5912,52.5385
1042.2636,19.3658,52.7693
1042.416,19.6916,52.4093
1042.5684,19.5957,51.1123
1042.7208,18.942,51.5876
1042.8732,18.6135,51.6694
1043.0256,18.7871,51.3932
1043.178,19.1204,51.7994
1043.3304,19.0903,51.6635
1043.4828,18.8975,52.0779
1043.6352,18.9456,52.8318
1043.7876,19.1539,53.6895
1043.94,19.0863,54.4988
1044.0924,18.7303,55.4598
1044.2448,18.6984,56.4402
1044.3972,18.9449,57.4351
1044.5496,18.9614,56.3632
1044.702,18.7645,54.3722
1044.8544,18.8567,52.5112
1045.0068,19.3368,51.3286
1045.1592,21.8978,50.7652
1045.3116,22.6545,50.5712
1045.464,21.9605,51.8245
1045.6164,22.4209,53.8164
1045.7688,19.2702,55.1516
1045.9212,14.6314,56.6159
1046.0736,13.2256,57.035
1046.226,13.6411,55.7497
1046.3784,15.9907,55.5425
1046.5308,21.9287,55.6212
1046.6832,28.2734,55.8
1046.8356,37.3355,54.9647
1046.988,38.4295,55.3894
1047.1404,29.0185,56.7575
1047.2928,27.3385,56.9091
1047.4452,30.6376,56.5453
1047.5976,26.7067,56.0184
1047.75,22.5238,54.8322
1047.9024,23.4202,54.7172
1048.0548,24.5238,54.6031
1048.2072,25.5083,54.76
1048.3596,26.252,54.4545
1048.512,26.5563,54.2748
1048.6644,26.6397,54.9153
1048.8168,26.5389,55.891
1048.9692,26.0696,57.3785
1049.1216,23.9948,57.0829
1049.274,22.6689,55.8233
1049.4264,25.0415,55.1084
1049.5788,27.8372,53.5101
1049.7312,28.6287,53.1776
1049.8836,28.9232,54.5311
1050.036,29.1739,54.3457
1050.1884,29.1893,54.0394
1050.3408,28.8188,54.2219
1050.4932,28.4981,53.0729
1050.6456,28.4978,52.2334
1050.798,28.5185,52.1
1050.9504,28.3669,50.6364
1051.1028,28.1788,51.1382
1051.2552,28.1362,52.4444
1051.4076,28.2001,52.9939
1051.56,28.0619,54.065
1051.7124,28.0341,54.3186
1051.8648,28.4064,55.7
1052.0172,28.6775,56.7981
