DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HDP3,HDPT,HDP4,HDP5,HDP6,HVOL,AVOL,HP01,HP02,BIT
1786.5,51.357655,3427.734375,114.312377,0.309223,8.752402,0.072069,2.463977,3.287235,88.486076,98.468536,3.862744,5.170792,4.262416,5.076827,4.911988,4.805091,0.137519,0.049838,5.363994,5.24722,8.5
1786.6,51.377679,3425.46251,115.659412,0.309635,8.780557,0.067312,2.476824,3.316782,87.774405,97.948577,4.087391,5.618864,4.541972,5.506921,5.31102,5.18431,0.138288,0.050607,5.849628,5.710056,8.5
1786.7,51.352097,3422.851563,117.469207,0.31228,8.801362,0.060792,2.481683,3.346839,87.166175,97.477459,4.148044,5.967804,4.800157,5.846262,5.633692,5.49629,0.138789,0.051107,6.218521,6.066854,8.5
1786.8,51.314779,3427.397736,119.668947,0.314283,8.812334,0.056233,2.486815,3.367313,86.671704,97.037786,4.201271,5.933904,4.839852,5.820397,5.621545,5.49278,0.139025,0.051343,6.167629,6.026308,8.5
1786.9,51.312692,3441.711951,121.106991,0.313273,8.816353,0.05466,2.495486,3.374024,86.237929,96.618969,4.256142,5.719233,4.787542,5.623191,5.454382,5.344681,0.139114,0.051433,5.916291,5.797252,8.5
1787.0,51.288805,3440.776983,121.255801,0.309748,8.818006,0.054537,2.505414,3.381545,85.818587,96.227515,4.334002,5.606284,4.812441,5.524899,5.381387,5.2878,0.139145,0.051464,5.772688,5.672259,8.5
1787.1,51.306598,3430.009262,119.511532,0.305621,8.818322,0.054194,2.514518,3.396363,85.407364,95.843595,4.461009,5.703642,5.004808,5.632323,5.506202,5.423702,0.139145,0.051463,5.849014,5.76135,8.5
1787.2,51.330278,3428.06623,116.768538,0.301964,8.817952,0.052455,2.52104,3.425763,85.03259,95.451553,4.638339,6.208166,5.554753,6.141737,6.023962,5.94671,0.139153,0.051472,6.343201,6.261829,8.5
1787.3,51.338315,3425.127629,114.021874,0.299964,8.818891,0.049042,2.522527,3.45953,84.732888,95.079338,4.824399,6.820994,6.21879,6.75998,6.651541,6.580227,0.139247,0.051565,6.944699,6.870207,8.5
1787.4,51.354985,3423.181076,112.130685,0.300338,8.823879,0.045774,2.519683,3.47557,84.576106,94.748263,4.965044,6.909238,6.445849,6.862487,6.779162,6.724195,0.139489,0.051807,7.003733,6.946876,8.5
1787.5,51.368212,3417.96875,111.637512,0.303082,8.834204,0.045837,2.517719,3.464651,84.611121,94.443946,5.01604,6.631914,6.358824,6.604517,6.555517,6.523073,0.139853,0.052171,6.687084,6.653921,8.5
1787.6,51.370333,3417.96875,112.77617,0.306676,8.846876,0.049522,2.516678,3.439914,84.8434,94.184391,4.969373,6.339634,6.229508,6.32864,6.308915,6.295812,0.140109,0.052428,6.361701,6.348448,8.5
1787.7,51.376053,3427.082252,114.113107,0.310233,8.850436,0.055386,2.51396,3.419868,85.232561,93.964364,4.845345,6.087047,6.080497,6.086393,6.08522,6.084441,0.13983,0.052148,6.088362,6.087572,8.5
1787.8,51.360111,3437.5,114.551054,0.312053,8.829195,0.061015,2.506901,3.40267,85.718841,93.772093,4.692741,5.928509,5.955958,5.931233,5.93614,5.939413,0.138768,0.051087,5.923064,5.926331,8.5
1787.9,51.349475,3437.5,114.128963,0.310998,8.783132,0.064403,2.49703,3.390305,86.224596,93.594405,4.555187,5.715631,5.710756,5.715142,5.714268,5.713688,0.137202,0.049521,5.716614,5.716023,8.5
1788.0,51.324818,3428.379742,113.219442,0.305839,8.729497,0.063628,2.48613,3.386714,86.656472,93.433357,4.444241,5.589502,5.497135,5.580276,5.563721,5.552721,0.135685,0.048003,5.608015,5.596897,8.5
1788.1,51.322039,3417.96875,111.828873,0.297109,8.686083,0.058728,2.477037,3.38296,86.923229,93.310979,4.354549,5.799018,5.603485,5.779431,5.744351,5.721087,0.134585,0.046903,5.838399,5.814737,8.5
1788.2,51.322814,3427.093432,110.00757,0.286758,8.658797,0.052,2.473606,3.371395,86.955562,93.202807,4.288293,5.900282,5.631791,5.87333,5.825131,5.79322,0.133929,0.046247,5.95456,5.921933,8.5
1788.3,51.345544,3437.5,108.210507,0.278676,8.643757,0.04567,2.47623,3.379225,86.745727,93.123792,4.269483,5.758835,5.451802,5.727975,5.672845,5.636387,0.133606,0.045924,5.821057,5.783643,8.5
1788.4,51.343681,3437.5,106.827812,0.275196,8.637936,0.04151,2.48301,3.414732,86.36014,93.091653,4.319319,5.761695,5.415161,5.72681,5.66455,5.623421,0.13349,0.045808,5.832107,5.789757,8.5
1788.5,51.340914,3435.217201,106.111128,0.276502,8.636249,0.040689,2.492158,3.458802,85.937357,93.074571,4.422695,6.114536,5.718384,6.074621,6.003429,5.956432,0.133426,0.045744,6.195155,6.146657,8.5
1788.6,51.342332,3446.317194,106.290116,0.280928,8.633793,0.043099,2.502483,3.491145,85.625582,93.045053,4.534995,6.604986,6.158368,6.559974,6.479723,6.42677,0.133336,0.045654,6.69594,6.641218,8.5
1788.7,51.344175,3459.630197,107.352335,0.286836,8.630418,0.046359,2.51055,3.504907,85.553803,93.066761,4.613769,6.704562,6.217413,6.655416,6.567859,6.51013,0.133241,0.04556,6.803949,6.744141,8.5
1788.8,51.374249,3459.315643,108.45212,0.29253,8.627685,0.048458,2.514953,3.490873,85.768503,93.090625,4.625527,6.377838,5.860613,6.325555,6.232529,6.171276,0.133189,0.045508,6.483711,6.419977,8.5
1788.9,51.362014,3461.914063,109.410239,0.297113,8.627062,0.048463,2.515318,3.451113,86.229402,93.046937,4.553394,6.110464,5.544524,6.053099,5.951201,5.884227,0.133195,0.045514,6.226838,6.156749,8.5
1789.0,51.354526,3452.772321,110.037384,0.301211,8.628072,0.046486,2.511449,3.399273,86.823642,92.92105,4.421763,5.981646,5.357358,5.918197,5.805686,5.731874,0.133223,0.045541,6.1106,6.032897,8.5
1789.1,51.350395,3446.954714,111.532574,0.30599,8.628837,0.044024,2.505663,3.354648,87.42625,92.817273,4.286424,5.857031,5.175964,5.787616,5.664739,5.584279,0.133229,0.045548,5.998377,5.913164,8.5
1789.2,51.344443,3449.861975,114.14827,0.310927,8.628486,0.042539,2.500966,3.317966,87.918923,92.743235,4.193211,5.72497,4.9962,5.650489,5.518862,5.432821,0.133209,0.045528,5.876894,5.785261,8.5
1789.3,51.343367,3447.265625,117.303287,0.314351,8.627541,0.042256,2.498339,3.286756,88.233763,92.643982,4.153815,5.574825,4.818645,5.497377,5.360675,5.271435,0.133184,0.045503,5.733011,5.637568,8.5
1789.4,51.359676,3447.265625,119.180708,0.314994,8.626888,0.042232,2.495881,3.270609,88.362268,92.568467,4.160185,5.558597,4.784558,5.479251,5.339273,5.247946,0.133171,0.045489,5.720752,5.6229,8.5
1789.5,51.347432,3447.265625,119.350486,0.313657,8.626641,0.042793,2.494943,3.272157,88.359865,92.587616,4.20127,5.722039,4.933358,5.641231,5.498642,5.405591,0.133164,0.045483,5.887144,5.787518,8.5
1789.6,51.329999,3447.265625,117.512602,0.311136,8.626471,0.042928,2.493693,3.292838,88.303183,92.611377,4.254621,5.769843,5.001412,5.691224,5.552401,5.46174,0.133159,0.045478,5.930355,5.83352,8.5
1789.7,51.336798,3433.531847,114.421324,0.308194,8.626332,0.041537,2.489946,3.318503,88.24762,92.53863,4.292333,5.662637,4.931208,5.587901,5.455852,5.369558,0.133156,0.045475,5.815122,5.723145,8.5
1789.8,51.402723,3422.547654,111.490877,0.305221,8.626268,0.038925,2.484374,3.338382,88.206369,92.407088,4.298402,5.590138,4.866245,5.516184,5.385523,5.30014,0.133155,0.045473,5.741035,5.650015,8.5
1789.9,51.407987,3434.604185,110.153441,0.302531,8.626251,0.037112,2.481795,3.35413,88.147554,92.27672,4.280145,5.626035,4.855472,5.547163,5.407976,5.317135,0.133154,0.045473,5.787166,5.689941,8.5
1790.0,51.373224,3442.382813,110.96986,0.299637,8.626231,0.036324,2.482655,3.367114,88.012461,92.200452,4.257974,5.671879,4.814354,5.583776,5.428635,5.327617,0.133154,0.045473,5.85229,5.743364,8.5
1790.1,51.375399,3442.382813,112.864181,0.296109,8.626241,0.035997,2.485508,3.377633,87.750421,92.094651,4.264267,5.664206,4.70499,5.565163,5.391247,5.278345,0.133156,0.045474,5.867633,5.744713,8.5
1790.2,51.339535,3440.091443,114.657876,0.293138,8.626327,0.036236,2.490158,3.391442,87.369462,91.996282,4.31869,5.740168,4.663034,5.628387,5.432648,5.30596,0.133159,0.045478,5.970447,5.831192,8.5
1790.3,51.323748,3437.5,115.84426,0.292267,8.626465,0.036739,2.495202,3.401239,86.927383,91.968613,4.416455,5.956502,4.757083,5.831553,5.61322,5.472229,0.133163,0.045482,6.214495,6.058387,8.5
1790.4,51.344572,3437.5,116.490693,0.293772,8.626604,0.036866,2.499028,3.403085,86.523491,91.947645,4.52947,6.227632,4.930975,6.09229,5.856045,5.703659,0.133169,0.045488,6.507402,6.338067,8.5
1790.5,51.337936,3437.5,116.553353,0.296712,8.626832,0.036484,2.501465,3.399282,86.247742,91.852937,4.62273,6.352624,5.039,6.215584,5.976319,5.821949,0.133182,0.0455,6.635837,6.464429,8.5
1790.6,51.342499,3435.206773,116.34976,0.30027,8.627441,0.03669,2.504743,3.397203,86.17109,91.790441,4.667357,6.302475,5.050238,6.172137,5.944291,5.797089,0.133213,0.045532,6.571474,6.408726,8.5
1790.7,51.335654,3434.91087,115.689371,0.30443,8.628867,0.037205,2.50706,3.393177,86.303555,91.735827,4.655438,6.25998,5.099533,6.139644,5.92885,5.792364,0.133274,0.045592,6.507788,6.357948,8.5
1790.8,51.343737,3435.205866,114.901779,0.309388,8.631338,0.03815,2.508598,3.388157,86.588972,91.617855,4.594052,6.197642,5.146925,6.089167,5.898687,5.775031,0.133361,0.045679,6.420439,6.285815,8.5
1790.9,51.373594,3434.91177,113.619508,0.31511,8.63452,0.038707,2.508087,3.385566,86.932613,91.527348,4.504978,6.0456,5.107528,5.949153,5.779416,5.668962,0.133459,0.045778,6.243217,6.123883,8.5
1791.0,51.36513,3435.204973,112.114541,0.320602,8.6377,0.037878,2.50385,3.380051,87.251218,91.465874,4.416004,5.838939,4.97846,5.750654,5.595093,5.493731,0.133549,0.045867,6.019595,5.910541,8.5
1791.1,51.374254,3432.617188,111.16051,0.324496,8.640331,0.0358,2.496668,3.355048,87.501686,91.34133,4.345335,5.634135,4.80444,5.548989,5.398955,5.301194,0.133624,0.045942,5.808368,5.703192,8.5
1791.2,51.387955,3432.617188,111.482621,0.325072,8.642514,0.033852,2.490109,3.323667,87.677618,91.214898,4.292709,5.617713,4.763759,5.529949,5.375417,5.274803,0.133687,0.046005,5.797442,5.688926,8.5
1791.3,51.354853,3432.617188,113.146651,0.321143,8.644406,0.032941,2.486133,3.317722,87.804317,91.146615,4.250101,5.737809,4.82957,5.644296,5.479799,5.372808,0.13374,0.046058,5.92951,5.813734,8.5
1791.4,51.329457,3432.617188,115.44091,0.313449,8.645938,0.032862,2.483613,3.329114,87.927655,91.040984,4.214567,5.760408,4.819958,5.663443,5.493,5.382232,0.133785,0.046103,5.959349,5.839175,8.5
1791.5,51.39339,3434.914384,117.553006,0.304888,8.647318,0.033809,2.483052,3.348046,88.088336,90.936566,4.185747,5.68143,4.744029,5.584739,5.414824,5.304429,0.133832,0.04615,5.879862,5.759986,8.5
1791.6,51.401688,3437.5,119.203614,0.298767,8.648974,0.035034,2.483516,3.365214,88.296033,90.910284,4.158056,5.580787,4.667131,5.486592,5.321031,5.213442,0.133893,0.046211,5.774056,5.657306,8.5
1791.7,51.407192,3435.201961,120.124402,0.295528,8.651264,0.035422,2.483403,3.385694,88.52885,90.927984,4.126949,5.51463,4.624397,5.422905,5.261627,5.156782,0.133975,0.046293,5.702763,5.589127,8.5
1791.8,51.402847,3432.617188,119.852345,0.293124,8.654301,0.033617,2.479292,3.404096,88.778142,90.99824,4.100247,5.4462,4.584185,5.357435,5.201291,5.099731,0.134079,0.046397,5.628166,5.518269,8.5
1791.9,51.373687,3439.513791,119.147204,0.289247,8.657943,0.031412,2.47476,3.41754,89.029781,91.126771,4.08186,5.391715,4.570901,5.307337,5.158771,5.062046,0.134201,0.046519,5.564522,5.460184,8.5
1792.0,51.387147,3449.564902,117.890633,0.283144,8.662176,0.030169,2.471722,3.438311,89.256987,91.260842,4.070446,5.413892,4.624882,5.332949,5.190289,5.09731,0.134342,0.046661,5.579484,5.47953,8.5
1792.1,51.374164,3454.448121,116.260704,0.275596,8.667084,0.030246,2.46961,3.464285,89.390106,91.369871,4.052159,5.412841,4.634873,5.333088,5.192481,5.100809,0.134482,0.0468,5.575945,5.477502,8.5
1792.2,51.389972,3445.530823,114.277483,0.26855,8.671159,0.031688,2.468153,3.482085,89.342534,91.469455,4.031553,5.39544,4.593795,5.313155,5.168192,5.073757,0.134557,0.046875,5.563858,5.462186,8.5
1792.3,51.394474,3434.917672,112.33966,0.264156,8.671951,0.035165,2.470787,3.470691,89.021702,91.59622,4.038318,5.377161,4.519054,5.288817,5.133446,5.032415,0.134524,0.046843,5.558311,5.4489,8.5
1792.4,51.348526,3444.40264,111.027684,0.26293,8.669051,0.039992,2.478612,3.43445,88.39503,91.716138,4.097656,5.426934,4.477958,5.328819,5.156669,5.045012,0.134455,0.046774,5.628632,5.506729,8.5
1792.5,51.329303,3454.44971,110.274722,0.264256,8.667513,0.044048,2.488201,3.381197,87.54,91.790296,4.203195,5.747826,4.653787,5.634213,5.435347,5.306691,0.134534,0.046852,5.981983,5.840366,8.5
1792.6,51.369055,3457.03125,109.327687,0.267201,8.674103,0.045707,2.495437,3.326094,86.638735,91.86631,4.323238,6.167832,4.926247,6.038498,5.812495,5.666547,0.134847,0.047165,6.434873,6.273292,8.5
1792.7,51.395629,3468.541483,107.723458,0.271545,8.687683,0.04592,2.500826,3.276418,85.894122,91.93668,4.418415,6.273626,4.983579,6.139099,5.904177,5.752579,0.135261,0.04758,6.551589,6.383367,8.5
1792.8,51.38848,3483.747741,106.612433,0.276445,8.700754,0.045896,2.504066,3.232908,85.473437,91.951478,4.444573,6.045333,4.810315,5.916623,5.691812,5.546705,0.135572,0.047891,6.311214,6.150314,8.5
1792.9,51.385975,3486.328125,106.972953,0.281666,8.707659,0.045394,2.501802,3.197079,85.455187,91.938233,4.384585,5.77835,4.622614,5.658057,5.447805,5.311996,0.135705,0.048023,6.026666,5.876424,8.5
1793.0,51.411199,3488.631308,109.456969,0.2861,8.709266,0.044345,2.494006,3.163726,85.80524,91.935599,4.263049,5.623968,4.532315,5.510527,5.31207,5.183754,0.135725,0.048043,5.857906,5.7164,8.5
1793.1,51.386044,3488.907382,112.676065,0.28849,8.708949,0.043587,2.485314,3.143003,86.396731,91.917997,4.135229,5.551341,4.512459,5.443592,5.25489,5.132737,0.135698,0.048016,5.773281,5.639074,8.5
1793.2,51.40253,3488.632049,116.847717,0.287628,8.707536,0.043606,2.479594,3.138509,87.09503,91.860253,4.030532,5.437773,4.459005,5.336455,5.15882,5.043695,0.135645,0.047964,5.646218,5.520211,8.5
1793.3,51.411132,3486.602358,121.23137,0.285347,8.705577,0.044514,2.478621,3.155519,87.823561,91.811118,3.956581,5.324106,4.400439,5.228663,5.061158,4.952481,0.13559,0.047909,5.520251,5.401713,8.5
1793.4,51.397186,3481.445313,124.324896,0.28504,8.704007,0.046248,2.482109,3.183887,88.54091,91.78739,3.90366,5.264925,4.376836,5.173269,5.012292,4.907766,0.135557,0.047875,5.453138,5.339418,8.5
1793.5,51.413573,3492.970369,125.058414,0.288687,8.70341,0.049183,2.489696,3.215954,89.215424,91.745448,3.863528,5.247145,4.380027,5.157725,5.000593,4.898506,0.13555,0.047869,5.430662,5.319796,8.5
1793.6,51.396551,3496.637906,124.004294,0.295473,8.703599,0.051595,2.495906,3.239126,89.822945,91.705004,3.833462,5.215751,4.368922,5.128479,4.975054,4.875329,0.13557,0.047888,5.394776,5.286637,8.5
1793.7,51.404119,3488.633845,122.468139,0.303418,8.704654,0.05111,2.494924,3.261271,90.337915,91.709651,3.824038,5.132317,4.31654,5.048326,4.90059,4.80451,0.135632,0.04795,5.304516,5.200515,8.5
1793.8,51.432161,3486.598798,120.820809,0.310675,8.707578,0.04799,2.48785,3.285181,90.704882,91.673943,3.837908,5.11068,4.312922,5.028609,4.884189,4.79022,0.135774,0.048092,5.278863,5.1773,8.5
1793.9,51.389689,3483.751728,119.929067,0.315815,8.713779,0.044538,2.480005,3.303589,90.84038,91.602106,3.867316,5.127503,4.333996,5.045901,4.902278,4.808806,0.136045,0.048363,5.294686,5.193733,8.5
1794.0,51.359493,3495.555161,120.058156,0.318463,8.724955,0.042568,2.475359,3.305435,90.688733,91.572743,3.905727,5.125787,4.328382,5.043776,4.899448,4.805531,0.136483,0.048802,5.293833,5.192356,8.5
1794.1,51.38211,3508.166474,120.980882,0.319661,8.741839,0.042442,2.475143,3.287179,90.226508,91.56176,3.958327,5.13693,4.317061,5.052538,4.904113,4.807594,0.13706,0.049378,5.309966,5.205457,8.5
1794.2,51.394987,3494.590135,120.41041,0.319864,8.761811,0.044175,2.480059,3.26104,89.481733,91.52546,4.0284,5.163217,4.289912,5.0731,4.914843,4.812095,0.137642,0.04996,5.348289,5.236463,8.5
1794.3,51.403952,3478.87027,118.303312,0.317677,8.778974,0.046088,2.486202,3.232489,88.561484,91.520421,4.102118,5.392772,4.399757,5.289868,5.109575,4.992813,0.138068,0.050387,5.604638,5.476538,8.5
1794.4,51.418343,3481.445313,115.617365,0.312065,8.788948,0.046606,2.489986,3.220039,87.632297,91.571082,4.160141,5.685081,4.546313,5.566522,5.359324,5.225502,0.138279,0.050597,5.929843,5.781747,8.5
1794.5,51.391584,3481.445313,114.162951,0.30439,8.792362,0.045687,2.491007,3.227213,86.876617,91.645286,4.189141,5.850343,4.597922,5.719421,5.491105,5.343984,0.138338,0.050657,6.121255,5.957238,8.5
1794.6,51.393804,3481.445313,114.080159,0.297751,8.792737,0.045034,2.491947,3.249223,86.433112,91.705619,4.180315,5.837275,4.546439,5.702057,5.466511,5.314911,0.138353,0.050671,6.117405,5.947753,8.5
1794.7,51.420661,3479.136238,115.57198,0.293599,8.7933,0.045446,2.492849,3.269272,86.388112,91.735063,4.132588,5.684069,4.433553,5.553129,5.324992,5.178133,0.138412,0.050731,5.955287,5.791041,8.5
1794.8,51.430916,3478.871892,118.024477,0.293004,8.796499,0.046798,2.49288,3.282928,86.713353,91.721682,4.057491,5.503948,4.338464,5.382217,5.16985,5.032952,0.138562,0.050881,5.755739,5.603314,8.5
1794.9,51.430069,3476.825897,120.110388,0.295343,8.802849,0.049057,2.492953,3.292159,87.28674,91.665875,3.979587,5.422434,4.343826,5.310193,5.113988,4.987235,0.138761,0.051079,5.654096,5.513936,8.5
1795.0,51.431304,3469.369667,120.698735,0.299059,8.809071,0.050985,2.491086,3.295445,87.957534,91.587679,3.910753,5.492102,4.47813,5.387014,5.202904,5.08368,0.138896,0.051215,5.708481,5.57765,8.5
1795.1,51.437975,3466.796875,121.086567,0.301676,8.811473,0.052712,2.488983,3.2995,88.582969,91.499227,3.852087,5.451153,4.515096,5.354483,5.184782,5.07465,0.138917,0.051235,5.649766,5.529745,8.5
1795.2,51.431592,3466.796875,122.952363,0.30325,8.810368,0.053406,2.485991,3.293177,89.059208,91.458879,3.799895,5.302614,4.443883,5.214147,5.058611,4.957508,0.138875,0.051193,5.48408,5.374468,8.5
1795.3,51.408996,3459.864058,125.435494,0.305323,8.808787,0.052575,2.481836,3.27464,89.3136,91.45057,3.760045,5.150572,4.354069,5.068657,4.92448,4.830649,0.138853,0.051172,5.318398,5.217057,8.5
1795.4,51.397964,3449.837198,127.375324,0.308853,8.809028,0.050073,2.475751,3.247147,89.359423,91.444957,3.739251,5.117812,4.357723,5.039765,4.902269,4.812696,0.138905,0.051223,5.277552,5.181119,8.5
1795.5,51.381498,3451.888699,128.27011,0.312883,8.812047,0.047189,2.469881,3.217342,89.240088,91.427068,3.736784,5.115869,4.376975,5.040081,4.90648,4.819386,0.139052,0.05137,5.270882,5.177319,8.5
1795.6,51.393577,3461.654913,128.796849,0.316313,8.818341,0.04496,2.466092,3.197388,89.064347,91.406899,3.749622,5.05997,4.336404,4.985769,4.854938,4.769631,0.139233,0.051552,5.211701,5.120125,8.5
1795.7,51.445814,3466.796875,128.550508,0.317983,8.823547,0.044022,2.466033,3.196252,88.937619,91.402111,3.766216,5.016347,4.301089,4.942995,4.813655,4.729314,0.13921,0.051528,5.166331,5.075811,8.5
1795.8,51.404302,3466.796875,127.501575,0.31676,8.816879,0.044112,2.469281,3.216431,88.954868,91.368845,3.7772,5.077134,4.358012,5.0034,4.873368,4.788563,0.138762,0.05108,5.227877,5.136902,8.5
1795.9,51.377024,3466.796875,125.967384,0.312884,8.795096,0.044541,2.474494,3.241979,89.113803,91.313667,3.781462,5.153336,4.43283,5.079509,4.949277,4.864315,0.137961,0.050279,5.304224,5.213169,8.5
1796.0,51.407969,3471.422836,124.153632,0.308532,8.765952,0.043881,2.478673,3.267406,89.35704,91.283758,3.788283,5.095428,4.384321,5.022584,4.894078,4.810239,0.137052,0.04937,5.244303,5.154464,8.5
1796.1,51.429842,3481.189021,121.693757,0.305247,8.737172,0.041101,2.479277,3.29102,89.537809,91.305026,3.806585,5.096985,4.367252,5.022173,4.890268,4.804262,0.136206,0.048524,5.249972,5.157637,8.5
1796.2,51.411277,3488.641663,118.136557,0.302556,8.711841,0.037444,2.478984,3.319733,89.485689,91.311899,3.74488,5.08078,4.311134,5.001701,4.862452,4.771783,0.13549,0.047808,5.242716,5.144944,8.5
1796.3,51.429769,3488.897125,113.579,0.298585,8.691269,0.03409,2.480573,3.358452,89.107234,91.298462,3.531152,5.044196,4.219687,4.959197,4.809799,4.712713,0.134974,0.047293,5.218594,5.113243,8.5
1796.4,51.394779,3477.07179,109.181757,0.293084,8.678712,0.031322,2.48487,3.40464,88.471745,91.309026,3.232937,5.344456,4.407618,5.24755,5.077532,4.967261,0.134682,0.047001,5.543674,5.423268,8.5
1796.5,51.379658,3473.739933,106.374358,0.286376,8.672479,0.029382,2.491542,3.445899,87.778864,91.30116,2.958552,6.159911,5.036311,6.043461,5.839372,5.707156,0.134494,0.046812,6.399586,6.254684,8.5
1796.6,51.422242,3483.759931,105.321118,0.279379,8.666546,0.028744,2.499259,3.465221,87.245103,91.233026,2.752024,6.683943,5.459418,6.557015,6.334588,6.190512,0.134191,0.046509,6.945217,6.787252,8.5
1796.7,51.432848,3490.957889,105.732219,0.273292,8.652951,0.029816,2.506296,3.462843,87.039804,91.186027,2.604113,6.423481,5.27503,6.304594,6.096119,5.960982,0.133512,0.04583,6.668026,6.520203,8.5
1796.8,51.442376,3491.463465,107.548382,0.269755,8.622629,0.031881,2.50883,3.433176,87.18294,91.192285,2.525863,5.972427,4.950555,5.866891,5.681605,5.561346,0.132393,0.044711,6.189232,6.058222,8.5
1796.9,51.43248,3488.643525,109.520714,0.268682,8.580379,0.034484,2.505296,3.378133,87.554502,91.179606,2.476911,5.680936,4.749457,5.584938,5.416215,5.306575,0.131186,0.043504,5.877911,5.758921,8.5
1797.0,51.443826,3488.895282,111.016932,0.268948,8.544041,0.037831,2.498319,3.323322,87.969187,91.166232,2.401641,5.612107,4.708003,5.519018,5.355332,5.248913,0.130373,0.042692,5.803023,5.687708,8.5
1797.1,51.447321,3477.064495,111.634629,0.269688,8.527308,0.042179,2.49302,3.288957,88.299886,91.190039,2.292623,5.597088,4.67622,5.502173,5.335363,5.226977,0.130136,0.042455,5.791862,5.674199,8.5
1797.2,51.446406,3485.326131,111.125263,0.272009,8.528539,0.045512,2.488644,3.272145,88.519172,91.182986,2.212982,5.501902,4.554955,5.404095,5.232406,5.120991,0.130323,0.042642,5.702864,5.581422,8.5
1797.3,51.422539,3517.441395,109.423776,0.276924,8.539532,0.047291,2.486052,3.261519,88.647194,91.16187,2.19649,5.408107,4.420371,5.305786,5.126468,5.010305,0.130733,0.043052,5.618713,5.491384,8.5
1797.4,51.402032,3521.006845,107.596793,0.284104,8.555384,0.047986,2.486068,3.264029,88.76751,91.133232,2.245838,5.39648,4.352195,5.287949,5.09807,4.97529,0.131194,0.043512,5.620274,5.484907,8.5
1797.5,51.415535,3496.840849,107.359544,0.291995,8.569614,0.048181,2.488126,3.281345,88.94312,91.102687,2.32834,5.372274,4.295056,5.260078,5.063997,4.937354,0.131525,0.043843,5.603897,5.463751,8.5
1797.6,51.450877,3483.762441,108.579221,0.299034,8.576982,0.047751,2.489157,3.306132,89.182062,91.082547,2.416286,5.383749,4.30791,5.271728,5.07593,4.949456,0.13165,0.043969,5.614986,5.475079,8.5
1797.7,51.443744,3481.693395,110.793452,0.303388,8.577781,0.047807,2.48965,3.327225,89.449882,91.074719,2.501262,5.417895,4.374708,5.309505,5.119842,4.997181,0.131577,0.043895,5.641364,5.506199,8.5
1797.8,51.425129,3481.197697,114.182865,0.304151,8.572194,0.049287,2.491078,3.342967,89.743599,91.063032,2.578097,5.417746,4.436759,5.316152,5.138067,5.022675,0.131216,0.043534,5.626804,5.500419,8.5
1797.9,51.442626,3486.328125,117.942391,0.301672,8.554219,0.051557,2.492211,3.350792,90.072528,91.076379,2.625096,5.380631,4.472553,5.286916,5.122328,5.015463,0.130399,0.042718,5.573081,5.456799,8.5
1798.0,51.453738,3484.010067,120.501111,0.297352,8.518798,0.053914,2.491937,3.341611,90.380546,91.151119,2.64081,5.330831,4.482891,5.243568,5.090081,4.990262,0.129112,0.04143,5.509742,5.401687,8.5
1798.1,51.425747,3483.763597,120.755703,0.293017,8.469663,0.055932,2.489469,3.323062,90.58352,91.232644,2.63943,5.328555,4.498209,5.243181,5.092941,4.995181,0.127522,0.039841,5.503495,5.397853,8.5
1798.2,51.445424,3488.646633,119.439992,0.291153,8.413889,0.05733,2.483656,3.301255,90.614923,91.287652,2.565612,5.331471,4.478194,5.243627,5.089139,4.988686,0.125883,0.038202,5.511603,5.402806,8.5
1798.3,51.471683,3481.936023,118.192669,0.292985,8.360815,0.058186,2.473976,3.296068,90.447111,91.340598,2.315563,5.312083,4.413275,5.219309,5.056385,4.950608,0.124571,0.036889,5.502614,5.38749,8.5
1798.4,51.473882,3469.36074,118.124692,0.296623,8.326256,0.059651,2.463609,3.307404,90.093937,91.402662,1.933492,5.348197,4.383034,5.248257,5.073051,4.959512,0.12397,0.036288,5.55383,5.429519,8.5
1798.5,51.448976,3466.796875,118.419829,0.299983,8.320581,0.062598,2.456345,3.328396,89.604358,91.411789,1.589078,5.438869,4.403445,5.331358,5.143168,5.021416,0.124101,0.03642,5.660444,5.526439,8.5
1798.6,51.44203,3469.116251,118.855638,0.302889,8.335064,0.066572,2.452706,3.351135,89.092595,91.355645,1.386179,5.468068,4.390052,5.355945,5.159886,5.033184,0.124461,0.036779,5.699406,5.559454,8.5
1798.7,51.430229,3471.679688,119.14655,0.306132,8.344718,0.071222,2.452529,3.371097,88.637605,91.284914,1.350057,5.483764,4.37659,5.368501,5.167099,5.037047,0.12441,0.036729,5.72177,5.577755,8.5
1798.8,51.412818,3471.679688,119.264735,0.308748,8.331659,0.076239,2.453996,3.39277,88.260652,91.214264,1.499657,5.490012,4.345564,5.370676,5.162373,5.028014,0.123788,0.036106,5.736703,5.587389,8.5
1798.9,51.437606,3471.679688,118.409259,0.310703,8.3029,0.081063,2.452936,3.409906,87.887915,91.212989,1.756681,5.465298,4.267635,5.340035,5.12176,4.981227,0.122938,0.035257,5.724718,5.567623,8.5
1799.0,51.45473,3469.359482,116.53213,0.312759,8.274491,0.085905,2.448651,3.428436,87.459385,91.230297,1.908898,5.53973,4.245796,5.403808,5.167507,5.01575,0.122259,0.034578,5.821931,5.650928,8.5
