DEPTH,BS:1,BS:2,BS:3,DNPH:1,DNPH:2,DNPH:3,DT:1,DT:2,DT:3,ECGR,EHGR:1,EHGR:2,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HDRA:3,HMIN:1,HMIN:2,HMIN:3,HMNO:1,HMNO:2,HMNO:3,HTEM:1,HTEM:2,HTEM:3,HTNP:1,HTNP:2,PEF8:1,PEF8:2,PEFZ,RHO8:1,RHO8:2,RHOZ,RLA1:1,RLA1:2,RLA1:3,RLA2:1,RLA2:2,RLA2:3,RLA3:1,RLA3:2,RLA3:3,RLA4:1,RLA4:2,RLA4:3,RLA5:1,RLA5:2,RLA5:3,RT_HRLT:1,RT_HRLT:2,RT_HRLT:3,RXO8:1,RXO8:2,RXOZ,RXO_HRLT:1,RXO_HRLT:2,RXO_HRLT:3,SP:1,SP:2,SP:3,TENS:1,TENS:2,TENS:3,TNPH
1697.2788,8.5,,8.5,0.0091748,,0.0096645,90.4836,,89.2476,112.1238,114.9167,,8.7487,,8.7445,-0.0019368,,-0.0021,3.1582,,4.29,2.9678,,3.8199,46.018,,46.8164,0.292543,,3.3471,,3.406,2.5049,,2.5028,5.1992,,5.3895,5.414,,5.6527,5.4776,,5.755,5.465,,5.7386,5.4743,,5.7691,5.4966,,5.7827,5.1223,,5.1842,4.8066,,5.0559,193.8908,,174.2249,1657.5148,,1688.4948,0.2976
1697.4312,8.5,,8.5,0.00842197,,0.0097112,90.0652,,88.6744,117.1881,120.3368,,8.8732,,8.7376,-0.0042308,,-0.0027,4.3838,,3.8465,3.9049,,3.4676,46.018,,46.8164,0.284483,,3.3566,,3.4272,2.5004,,2.5076,5.3166,,5.5325,5.5524,,5.7952,5.6286,,5.9061,5.6204,,5.8991,5.6338,,5.9327,5.5631,,5.9446,5.6511,,5.3074,5.455,,5.1777,193.6799,,174.3972,1653.3424,,1678.5214,0.2978
1697.5836,8.5,,8.5,0.00845462,,0.0094355,89.5982,,88.259,118.9475,115.3235,,8.7573,,8.7528,-0.0034975,,-0.003,4.3663,,4.163,3.8936,,3.7677,46.018,,46.8164,0.27238,,3.4244,,3.4374,2.5055,,2.5092,5.4294,,5.6699,5.6751,,5.9253,5.7661,,6.0268,5.7672,,6.0389,5.7825,,6.0738,5.722,,6.0553,5.6553,,5.5364,5.4747,,5.4199,193.6653,,174.7833,1663.3708,,1671.9745,0.2927
1697.736,8.5,,8.5,0.00861346,,0.0092,88.7523,,87.9542,122.3246,117.023,,8.7359,,8.768,-0.0034824,,-0.003,3.9261,,4.6841,3.5344,,4.1894,46.018,,46.8164,0.266435,,3.504,,3.445,2.514,,2.5103,5.5868,,5.7732,5.8394,,6.0196,5.9435,,6.1122,5.9546,,6.1328,5.9823,,6.1723,5.9391,,6.0518,5.323,,6.0355,5.4704,,5.9854,193.825,,175.2903,1677.4084,,1662.1591,0.2897
1697.8884,8.5,,8.5,0.00876653,,0.0091421,88.0386,,87.9658,119.8619,105.6725,,8.7502,,8.7486,-0.0038777,,-0.0037,4.4438,,4.935,3.9593,,4.3877,46.018,,46.8164,0.272459,,3.5083,,3.4552,2.5115,,2.5099,5.7161,,5.815,5.9522,,6.0635,6.0601,,6.1432,6.076,,6.1631,6.1111,,6.2038,6.0333,,6.0419,5.7319,,6.26,5.7179,,6.2497,194.0492,,175.7278,1644.9838,,1672.3323,0.2848
1698.0408,8.5,,8.5,0.00896232,,0.0095112,87.8443,,88.3649,119.4969,113.2967,,8.7638,,8.71,-0.0043512,,-0.0049,4.9826,,4.9759,4.426,,4.4206,46.018,,46.8164,0.275127,,3.4742,,3.4597,2.5117,,2.5084,5.7909,,5.7858,6.0438,,6.0112,6.1422,,6.0832,6.1678,,6.1017,6.2046,,6.1406,6.0335,,5.971,6.3255,,6.2859,6.2335,,6.3083,194.2494,,176.0625,1622.6068,,1693.2843,0.2871
1698.1932,8.5,,8.5,0.00920769,,0.009629,87.9854,,88.8016,115.8034,107.0896,,8.7452,,8.6989,-0.00351,,-0.0065,5.1052,,4.881,4.5358,,4.3375,46.018,,46.8164,0.283739,,3.5325,,3.4757,2.519,,2.502,5.8509,,5.7116,6.0892,,5.9147,6.1747,,5.9833,6.2017,,5.9913,6.2466,,6.0458,6.0417,,5.8751,6.4852,,6.1947,6.4623,,6.2274,194.4236,,176.3084,1638.4705,,1701.0818,0.2872
1698.3456,8.5,,8.5,0.00960436,,0.0093822,88.343,,89.2432,117.8801,109.4742,,8.7177,,8.7361,-0.0035847,,-0.0057,5.1186,,4.7189,4.5479,,4.1982,46.018,,46.8164,0.287282,,3.5351,,3.4964,2.519,,2.5014,5.8311,,5.658,6.0486,,5.8541,6.1269,,5.9102,6.1531,,5.9072,6.1992,,5.9665,5.9822,,5.8173,6.5033,,6.0695,6.5456,,6.1004,194.548,,176.3014,1645.3833,,1704.1587,0.2888
1698.498,8.5,,8.5,0.00976363,,0.0091599,88.833,,89.4621,120.5903,114.5305,,8.7009,,8.7335,-0.0042392,,-0.0018,5.0633,,4.6247,4.4986,,4.1205,46.018,,46.8164,0.291033,,3.4576,,3.5149,2.521,,2.5117,5.7471,,5.61,5.9466,,5.8111,6.0128,,5.8571,6.0326,,5.8461,6.0819,,5.904,5.8755,,5.7754,6.4332,,5.9585,6.4662,,5.9768,194.598,,176.1764,1648.5586,,1696.6296,0.2824
1698.6504,8.5,,8.5,0.00938873,,0.0094822,89.2974,,89.5465,122.6046,112.3125,,8.7136,,8.7209,-0.0047583,,0.0005,4.8962,,4.3241,4.3495,,3.9033,46.018,,46.8164,0.286394,,3.4345,,3.5287,2.5119,,2.5169,5.6863,,5.5858,5.8717,,5.7868,5.9316,,5.8267,5.9373,,5.8078,5.9911,,5.8607,5.8078,,5.7623,6.2185,,5.8353,6.3449,,5.8244,194.5486,,175.9445,1643.8781,,1681.019,0.2877
1698.8028,8.5,,8.5,0.00946048,,0.0098645,89.5069,,89.6447,124.0646,111.0878,,8.7287,,8.6968,-0.0052511,,0.0003,4.8143,,3.6475,4.2779,,3.4027,46.018,,46.8164,0.293844,,3.4996,,3.5552,2.501,,2.5126,5.6348,,5.5983,5.8315,,5.8021,5.8787,,5.8437,5.872,,5.8116,5.9241,,5.8514,5.7687,,5.7719,6.1247,,5.8305,6.1958,,5.8218,194.4269,,175.5444,1630.0808,,1679.754,0.294
1698.9552,8.5,,8.5,0.00959603,,0.0102954,89.5686,,89.8261,120.662,113.9088,,8.7169,,8.705,-0.0054362,,0.0005,4.6387,,4.007,4.1463,,3.6735,46.018,,46.8164,0.296198,,3.4712,,3.5684,2.4977,,2.5083,5.5991,,5.5242,5.8029,,5.7311,5.8474,,5.785,5.8318,,5.7481,5.8822,,5.7873,5.7416,,5.6966,6.0854,,5.8044,6.1061,,5.8084,194.3007,,175.2167,1614.4033,,1678.0621,0.3061
1699.1076,8.5,,8.5,0.00991699,,0.0110092,89.7726,,90.1719,118.0201,118.2219,,8.6886,,8.6927,-0.0060791,,0.0029,4.2361,,4.2574,3.8408,,3.8368,46.018,,46.8164,0.299031,,3.5053,,3.5512,2.4934,,2.5079,5.6211,,5.4056,5.8374,,5.617,5.8793,,5.6634,5.855,,5.6309,5.907,,5.673,5.7746,,5.5591,5.9667,,5.7799,6.0889,,5.8231,194.2578,,174.8569,1624.2104,,1670.688,0.3225
1699.26,8.5,,8.5,0.01006448,,0.0107487,90.2471,,90.5394,112.9503,115.993,,8.7058,,8.6974,-0.0060635,,0.0054,4.623,,4.019,4.1264,,3.6412,46.018,,46.8164,0.297431,,3.5596,,3.4853,2.4827,,2.5034,5.5914,,5.3497,5.8126,,5.5675,5.8605,,5.6151,5.8348,,5.5812,5.8844,,5.625,5.7545,,5.5286,6.0215,,5.6356,6.0341,,5.6372,194.1013,,174.6472,1669.2301,,1676.9906,0.3171
1699.4124,8.5,,8.5,0.00995608,,0.0108046,90.5995,,90.7465,110.4605,118.79,,8.6832,,8.6864,-0.0040182,,0.0061,4.6441,,3.1631,4.1266,,3.0025,46.018,,46.8164,0.293371,,3.4994,,3.4123,2.4842,,2.4922,5.4606,,5.2945,5.6753,,5.4978,5.7243,,5.555,5.6957,,5.5193,5.7437,,5.5706,5.6019,,5.5341,5.9091,,5.274,5.9966,,5.1651,193.8682,,174.618,1673.1913,,1690.1866,0.3164
1699.5648,8.5,,8.5,0.01019499,,0.0105599,90.7387,,90.6549,111.8879,113.1526,,8.6845,,8.678,0.0001309,,0.0075,4.3713,,1.6933,3.9106,,1.8831,46.018,,46.8164,0.294148,,3.4999,,3.3508,2.4815,,2.4918,5.3697,,5.2693,5.5952,,5.4803,5.6432,,5.5323,5.6166,,5.4985,5.6627,,5.5521,5.5429,,5.5532,5.7546,,5.0733,5.7543,,4.9093,193.8021,,174.8347,1650.167,,1698.041,0.3082
1699.7172,8.5,,8.5,0.01038633,,0.0105224,90.7655,,90.4099,116.5979,107.6888,,8.6786,,8.6587,0.0080666,,0.0087,3.4214,,1.59,3.214,,1.8291,46.018,,46.8164,0.301935,,3.5003,,3.3289,2.4925,,2.5042,5.3096,,5.2792,5.5285,,5.5056,5.5776,,5.56,5.5523,,5.5243,5.5929,,5.5568,5.5523,,5.6025,5.5727,,4.9436,5.2219,,4.7264,193.9254,,175.1431,1653.8667,,1695.6267,0.3035
1699.8696,8.5,,8.5,0.01027534,,0.0100533,90.705,,90.1726,123.647,107.51,,8.6646,,8.6435,0.0142643,,0.0085,1.6259,,2.2094,1.8583,,2.2979,46.018,,46.8164,0.300038,,3.4484,,3.3286,2.4996,,2.5162,5.2675,,5.3206,5.4794,,5.5569,5.53,,5.6015,5.5014,,5.5735,5.5241,,5.5944,5.5562,,5.6134,4.879,,5.1359,4.7934,,4.9617,194.0886,,175.3458,1669.5552,,1698.2112,0.2879
1700.022,8.5,,8.5,0.00990884,,0.0096533,90.5152,,90.0205,127.7849,106.1442,,8.6439,,8.6545,0.0169782,,0.012,2.0834,,2.8482,2.1945,,2.7711,46.018,,46.8164,0.286914,,3.407,,3.3562,2.5071,,2.5233,5.2968,,5.3846,5.5219,,5.6208,5.5833,,5.669,5.5535,,5.6404,5.5778,,5.6594,5.6148,,5.6876,4.9631,,5.1586,4.809,,4.964,194.2977,,175.6028,1665.8621,,1694.8749,0.2796
1700.1744,8.5,,8.5,0.01003008,,0.0095533,90.2582,,89.8756,126.4588,110.9366,,8.6398,,8.6629,0.0126007,,0.0235,3.2353,,2.4805,3.0703,,2.5065,46.018,,46.8164,0.288576,,3.3959,,3.3999,2.5161,,2.5282,5.3381,,5.4657,5.5822,,5.6853,5.6349,,5.7641,5.6108,,5.7414,5.6244,,5.7609,5.6036,,5.777,5.5342,,5.2579,5.2331,,5.0817,194.4736,,175.7792,1686.6355,,1682.1324,0.2786
1700.3268,8.5,,8.5,0.01047962,,0.0096645,90.0201,,89.8279,125.6002,113.7052,,8.6289,,8.6739,0.0078011,,0.0373,3.5266,,2.5593,3.2958,,2.5754,46.018,,46.8164,0.297141,,3.3667,,3.4429,2.508,,2.5339,5.3384,,5.4153,5.5941,,5.6352,5.6454,,5.7257,5.6238,,5.7133,5.6358,,5.7311,5.5636,,5.7359,5.6786,,5.2472,5.552,,5.0979,194.5613,,175.8014,1682.8018,,1670.7686,0.2836
1700.4792,8.5,,8.5,0.01107408,,0.0097178,89.9199,,89.723,119.8355,121.57,,8.6214,,8.6587,0.0044295,,0.0419,3.2199,,1.7706,3.0433,,1.9747,46.018,,46.8164,0.305667,,3.3105,,3.4728,2.5104,,2.531,5.4304,,5.334,5.6807,,5.5545,5.7396,,5.6457,5.7216,,5.6379,5.7313,,5.6519,5.6902,,5.6657,5.3981,,5.1334,5.4505,,4.9829,194.5984,,175.7167,1678.3584,,1671.2792,0.2823
1700.6316,8.5,,8.5,0.0108737,,0.0098355,89.8767,,89.5455,114.81,114.1949,,8.6361,,8.6477,0.0051473,,0.0325,3.2302,,1.5213,3.0464,,1.7683,46.018,,46.8164,0.308762,,3.3193,,3.4783,2.5125,,2.519,5.4804,,5.3446,5.7293,,5.5832,5.8001,,5.6624,5.7913,,5.6612,5.7983,,5.6758,5.7756,,5.7201,5.3656,,5.0182,5.3759,,4.8477,194.5613,,175.5,1673.0791,,1664.2603,0.2835
1700.784,8.5,,8.5,0.01054482,,0.0099224,89.8181,,89.2571,109.1525,114.0698,,8.6408,,8.678,0.007404,,0.0183,2.4986,,2.2456,2.5266,,2.3274,46.018,,46.8164,0.304582,,3.3503,,3.4485,2.4995,,2.5076,5.3762,,5.4539,5.6175,,5.7266,5.6962,,5.7989,5.6945,,5.8036,5.705,,5.8177,5.7194,,5.8559,5.3901,,5.1683,5.0452,,5.0177,194.4741,,175.25,1657.9038,,1662.7023,0.2912
1700.9364,8.5,,8.5,0.01030701,,0.0095954,89.5765,,88.9549,110.1593,116.0774,,8.6495,,8.6974,0.0095867,,0.0068,1.6189,,3.0423,1.84,,2.9409,46.018,,46.8164,0.30031,,3.3565,,3.3787,2.5127,,2.5026,5.351,,5.5353,5.5964,,5.8197,5.6728,,5.8987,5.6764,,5.9098,5.6855,,5.9223,5.6978,,5.9009,4.9681,,5.4911,5.0363,,5.386,194.3265,,175.0444,1646.4113,,1681.1599,0.2863
1701.0888,8.5,,8.5,0.01012443,,0.0095869,89.1146,,88.8092,113.8767,118.1068,,8.6682,,8.6906,0.0078791,,0.0012,2.918,,3.0567,2.8473,,2.9776,46.018,,46.8164,0.297564,,3.4141,,3.2977,2.5047,,2.5022,5.4543,,5.5112,5.7273,,5.7992,5.8003,,5.8769,5.8139,,5.8922,5.8206,,5.9201,5.8149,,5.8336,5.5102,,5.6897,5.2378,,5.6212,194.2032,,175.0333,1630.4188,,1682.2549,0.2844
1701.2412,8.5,,8.5,0.01022022,,0.0092131,88.873,,88.6747,115.8788,114.4855,,8.685,,8.7058,0.0039905,,-0.0026,4.0892,,2.8628,3.7236,,2.8313,46.018,,46.8164,0.29362,,3.4368,,3.2551,2.498,,2.4973,5.551,,5.4699,5.8378,,5.7748,5.9191,,5.8303,5.9343,,5.8526,5.9413,,5.876,5.8416,,5.763,5.8731,,5.7764,5.7865,,5.7269,194.178,,175.1986,1607.7815,,1673.4304,0.2771
1701.3936,8.5,,8.5,0.01013773,,0.0095421,88.7488,,88.6838,116.4198,111.9406,,8.6882,,8.7126,-0.0008511,,-0.0043,3.7621,,3.4743,3.5045,,3.2846,46.018,,46.8164,0.299561,,3.4081,,3.2591,2.4944,,2.494,5.5621,,5.4894,5.8594,,5.7715,5.9337,,5.8516,5.9527,,5.858,5.9623,,5.8715,5.8285,,5.7666,6.0021,,5.7953,5.9483,,5.7485,194.3123,,175.493,1588.993,,1672.0848,0.2868
1701.546,8.5,,8.5,0.00981595,,0.0104934,88.5915,,89.0719,113.364,109.3089,,8.7067,,8.6733,-0.0020238,,-0.0038,3.5592,,3.7119,3.3548,,3.4643,46.018,,46.8164,0.292854,,3.3242,,3.2899,2.5016,,2.4935,5.5006,,5.411,5.7955,,5.6708,5.8721,,5.7692,5.8933,,5.7654,5.9058,,5.7838,5.7338,,5.6369,5.9697,,5.8749,6.0452,,5.8608,194.4994,,175.9778,1610.4657,,1665.9731,0.3039
1701.6984,8.5,,8.5,0.00993995,,0.0109513,88.6481,,89.6734,112.4633,116.7559,,8.6954,,8.6705,-0.0009462,,-0.0003,4.5588,,3.5295,4.104,,3.3153,46.018,,46.8164,0.292012,,3.3028,,3.3266,2.5128,,2.5002,5.4823,,5.3044,5.7778,,5.5649,5.8632,,5.648,5.8772,,5.6407,5.8901,,5.6721,5.7019,,5.5113,6.2079,,5.8092,6.1027,,5.8036,194.6749,,176.4153,1647.5958,,1664.3795,0.3157
1701.8508,8.5,,8.5,0.01000296,,0.0104533,89.0961,,90.3083,112.5478,125.0648,,8.6609,,8.6759,0.0008885,,0.0047,4.4143,,3.3308,4.0037,,3.152,46.018,,46.8164,0.289196,,3.2674,,3.3729,2.5214,,2.5115,5.4691,,5.2794,5.7513,,5.5466,5.8423,,5.6046,5.85,,5.5951,5.8698,,5.6264,5.66,,5.5039,6.2386,,5.6536,6.1829,,5.6308,194.8251,,176.7389,1637.3506,,1672.3652,0.3047
1702.0032,8.5,,8.5,0.01005531,,0.0101131,89.9278,,90.6565,115.3564,124.022,,8.6761,,8.6462,0.0015254,,0.0089,4.0684,,3.3287,3.7315,,3.1364,46.018,,46.8164,0.299883,,3.2745,,3.4089,2.509,,2.521,5.3335,,5.2989,5.5938,,5.558,5.6821,,5.5875,5.6777,,5.5767,5.703,,5.5996,5.4939,,5.522,6.0586,,5.5369,6.0769,,5.4973,194.9867,,176.9556,1621.5448,,1682.1412,0.2899
1702.1556,8.5,,8.5,0.01025057,,0.0103336,90.4985,,91.1486,112.8284,111.3706,,8.6943,,8.598,0.0005596,,0.0094,3.8854,,3.6253,3.5732,,3.3402,46.018,,46.8164,0.304312,,3.3967,,3.4105,2.4968,,2.5182,5.2972,,5.2966,5.5632,,5.5286,5.6191,,5.5668,5.6121,,5.5449,5.6417,,5.5757,5.4728,,5.5055,5.8445,,5.4905,5.8935,,5.4479,195.1232,,176.9889,1619.8967,,1691.4999,0.2857
1702.308,8.5,,8.5,0.01043906,,0.0099421,90.7282,,91.6334,114.1792,106.8197,,8.6689,,8.6462,3.16e-05,,0.0073,3.9774,,3.955,3.6253,,3.5794,46.018,,46.8164,0.302798,,3.3851,,3.384,2.5058,,2.5029,5.3355,,5.2296,5.5668,,5.425,5.6039,,5.4916,5.5942,,5.464,5.6198,,5.5001,5.4987,,5.427,5.7349,,5.4019,5.7901,,5.3511,195.2089,,176.882,1640.0259,,1690.3447,0.2851
1702.4604,8.5,,8.5,0.01057307,,0.0097822,91.0033,,91.8202,116.6557,111.6427,,8.6276,,8.6864,-4.53e-05,,0.007,4.2136,,3.6734,3.7888,,3.3661,46.018,,46.8164,0.300187,,3.4216,,3.3739,2.5051,,2.4903,5.3329,,5.0276,5.5414,,5.1777,5.5899,,5.2607,5.5716,,5.2293,5.6006,,5.2586,5.4883,,5.223,5.692,,5.0384,5.7493,,4.9273,195.1611,,176.5403,1680.3588,,1693.4841,0.2885
1702.6128,8.5,,8.5,0.01084186,,0.0097533,91.4205,,91.76,120.7524,116.2277,,8.6242,,8.7168,7.25e-05,,0.0076,4.445,,2.1597,3.9577,,2.2161,46.018,,46.8164,0.307606,,3.3766,,3.3898,2.4966,,2.4872,5.232,,4.8912,5.4265,,5.0684,5.4735,,5.099,5.4541,,5.0745,5.4832,,5.1041,5.3809,,5.0893,5.7176,,4.8419,5.5977,,4.7065,195.0008,,176.0625,1701.5535,,1686.027,0.2938
1702.7652,8.5,,8.5,0.01113775,,0.0099533,91.765,,91.4605,121.0367,127.4893,,8.6772,,8.7037,0.0001356,,0.0061,4.0912,,2.4465,3.6464,,2.4428,46.018,,46.8164,0.319772,,3.2974,,3.4281,2.4864,,2.4885,4.9492,,5.1026,5.1126,,5.288,5.151,,5.3104,5.1371,,5.2921,5.1654,,5.3233,5.1454,,5.3227,5.2917,,4.9692,4.7401,,4.7896,194.8239,,175.5292,1683.328,,1669.2015,0.2968
1702.9176,8.5,,8.5,0.01119064,,0.0102046,91.5913,,90.7516,120.8109,117.1517,,8.6891,,8.6747,-0.0007405,,0.0023,2.9716,,3.6628,2.6521,,3.3896,46.018,,46.8164,0.326016,,3.2662,,3.4436,2.4845,,2.4913,4.8557,,5.2732,5.0145,,5.4526,5.0428,,5.495,5.0314,,5.4762,5.0585,,5.4989,5.1938,,5.4275,3.852,,5.4953,3.4748,,5.5008,194.6482,,174.9638,1680.001,,1677.9427,0.2985
1703.07,8.5,,8.5,0.01101188,,0.0099243,90.8863,,90.354,120.5816,115.0555,,8.6758,,8.6566,-0.0007873,,-0.0001,2.904,,4.1382,2.6274,,3.755,46.018,,46.8164,0.316382,,3.3463,,3.445,2.4898,,2.4973,4.9976,,5.3098,5.1674,,5.5009,5.1941,,5.5556,5.1829,,5.5343,5.2066,,5.5542,5.3325,,5.4269,3.9652,,5.797,3.6842,,5.9149,194.3917,,174.7319,1713.9955,,1680.4283,0.2879
1703.2224,8.5,,8.5,0.01037668,,0.0095803,90.3981,,90.1053,119.1851,123.5086,,8.7435,,8.6728,-0.0013774,,-0.001,4.3439,,4.3878,3.8816,,3.9434,46.018,,46.8164,0.301066,,3.5065,,3.447,2.4886,,2.5032,5.2626,,5.3446,5.4414,,5.5551,5.4871,,5.624,5.4741,,5.6001,5.4986,,5.6185,5.5151,,5.4707,5.6759,,5.9078,4.7912,,6.0155,194.1925,,174.7833,1713.3301,,1684.8895,0.2819
1703.3748,8.5,,8.5,0.00981126,,0.0086796,90.1933,,89.6948,115.9673,118.5861,,8.6498,,8.7816,-0.0018461,,-0.0023,4.7536,,4.678,4.2223,,4.1641,46.018,,46.8164,0.285681,,3.5539,,3.453,2.5019,,2.5034,5.3194,,5.4283,5.5032,,5.6439,5.5673,,5.7174,5.5547,,5.6957,5.5728,,5.7071,5.3938,,5.5598,6.0362,,6.0029,6.2382,,6.1092,194.2144,,175.0444,1680.302,,1705.6208,0.2782
1703.5272,8.5,,8.5,0.00955967,,0.0091467,90.0092,,89.4085,113.5838,115.5544,,8.6503,,8.77,-0.0028883,,-0.0033,4.8067,,4.7862,4.2695,,4.2515,46.018,,46.8164,0.276699,,3.5027,,3.4493,2.507,,2.5021,5.3374,,5.5153,5.5476,,5.7175,5.6161,,5.7966,5.606,,5.7763,5.6211,,5.7875,5.427,,5.6495,6.1037,,6.0498,6.251,,6.1535,194.3878,,175.4667,1659.1406,,1715.1583,0.2874
1703.6796,8.5,,8.5,0.00954693,,0.0097934,89.6451,,89.4119,112.0397,116.2583,,8.6812,,8.7065,-0.002837,,-0.0037,4.8501,,4.7671,4.3086,,4.2345,46.018,,46.8164,0.280617,,3.4701,,3.4142,2.5078,,2.5021,5.3905,,5.5242,5.6098,,5.7056,5.6807,,5.7833,5.6701,,5.7717,5.6804,,5.7843,5.4846,,5.6465,6.1612,,6.0481,6.3241,,6.1731,194.6109,,175.7792,1654.296,,1711.1141,0.2924
1703.832,8.5,,8.5,0.00983703,,0.0098046,89.3732,,89.701,113.3339,116.8869,,8.6673,,8.6843,-0.0022405,,-0.0037,4.9096,,4.7338,4.3615,,4.2049,46.018,,46.8164,0.290707,,3.4549,,3.385,2.5198,,2.4989,5.4828,,5.4239,5.6955,,5.5948,5.7786,,5.6636,5.7678,,5.652,5.7771,,5.668,5.5908,,5.5184,6.2367,,6.0091,6.3446,,6.1927,194.8013,,175.9708,1643.7819,,1725.8148,0.2889
1703.9844,8.5,,8.5,0.01017623,,0.0092309,89.4115,,90.2463,115.5496,116.5908,,8.6805,,8.6822,-0.0012345,,-0.0037,4.8946,,4.7119,4.3479,,4.1854,46.018,,46.8164,0.302197,,3.423,,3.3731,2.5284,,2.4871,5.5446,,5.3475,5.7566,,5.5201,5.8379,,5.583,5.8274,,5.5746,5.8382,,5.5971,5.6621,,5.431,6.2159,,5.9821,6.3519,,6.174,194.973,,176.2056,1628.8472,,1719.0764,0.2736
1704.1368,8.5,,8.5,0.01023591,,0.0092822,89.7088,,90.5253,114.3318,119.9795,,8.6682,,8.6843,-0.0021678,,-0.0026,4.8815,,4.3132,4.3367,,3.8867,46.018,,46.8164,0.298725,,3.4231,,3.3692,2.5045,,2.4688,5.4892,,5.3101,5.6829,,5.4756,5.7537,,5.5353,5.7514,,5.5283,5.7631,,5.5572,5.5851,,5.4147,6.2019,,5.8123,6.3597,,5.9274,195.1573,,176.3236,1630.118,,1702.7109,0.2749
1704.2892,8.5,,8.5,0.010199,,0.0094467,90.2372,,90.5168,109.1934,118.8763,,8.6902,,8.7023,-0.0030142,,0.0006,4.8025,,2.5503,4.27,,2.5381,46.018,,46.8164,0.303371,,3.3724,,3.3483,2.4893,,2.4536,5.3826,,5.2359,5.5555,,5.385,5.6118,,5.4338,5.615,,5.4188,5.6248,,5.4484,5.4535,,5.3821,6.1261,,5.4015,6.3199,,5.3651,195.1422,,176.4042,1660.63,,1702.6544,0.2824
1704.4416,8.5,,8.5,0.01044718,,0.009027,90.5201,,90.4358,105.5649,116.4827,,8.692,,8.7883,-0.0018889,,0.007,4.333,,1.3701,3.9022,,1.6096,46.018,,46.8164,0.308224,,3.3877,,3.3356,2.4712,,2.4527,5.3421,,5.2575,5.5195,,5.4018,5.5692,,5.4394,5.5707,,5.4203,5.5874,,5.4551,5.471,,5.4513,5.8735,,5.1112,5.8316,,4.876,195.126,,176.3639,1650.9141,,1704.4124,0.2886
1704.594,8.5,,8.5,0.01040135,,0.0079638,90.5966,,90.256,110.2523,117.1654,,8.729,,8.9113,0.002878,,0.0159,2.7195,,1.2857,2.6565,,1.5634,46.018,,46.8164,0.309604,,3.3763,,3.3391,2.4503,,2.4718,5.2769,,5.3017,5.4398,,5.4326,5.4916,,5.4816,5.4818,,5.4538,5.5058,,5.4978,5.4656,,5.516,5.141,,5.0094,5.2139,,4.6727,195.2597,,176.2278,1627.8851,,1695.343,0.2836
1704.7464,8.5,,8.5,0.00967359,,0.0089803,90.492,,89.985,117.2671,118.2167,,8.8316,,8.7685,0.0107668,,0.0243,1.442,,2.1144,1.716,,2.2217,46.018,,46.8164,0.301962,,3.3146,,3.3663,2.4814,,2.4938,5.2315,,5.302,5.3862,,5.4393,5.4288,,5.488,5.4146,,5.4564,5.4451,,5.5048,5.4519,,5.4693,4.9091,,5.2853,4.802,,5.1485,195.325,,176.0111,1631.3458,,1691.3507,0.2837
1704.8988,8.5,,8.5,0.00931208,,0.0095112,90.2653,,89.8305,123.3638,121.6808,,8.8776,,8.7403,0.01435,,0.0304,1.386,,4.3247,1.6569,,3.9156,46.018,,46.8164,0.289993,,3.3712,,3.3902,2.4742,,2.4968,5.3018,,5.3308,5.4606,,5.4827,5.5035,,5.5253,5.4874,,5.4992,5.5196,,5.5434,5.5671,,5.4345,4.8494,,5.695,4.5469,,5.8046,195.3475,,175.8458,1650.661,,1674.1136,0.2918
1705.0512,8.5,,8.5,0.00971287,,0.0095421,90.0835,,90.1757,123.0135,118.3067,,8.6897,,8.7189,0.0114482,,0.0447,1.91,,4.7908,2.0135,,4.2557,46.018,,46.8164,0.288686,,3.4194,,3.3977,2.486,,2.4998,5.2695,,5.3408,5.4186,,5.5099,5.4579,,5.5467,5.4396,,5.5314,5.4739,,5.5771,5.4531,,5.4416,4.9129,,5.8167,5.0223,,6.0083,195.3013,,175.868,1662.6874,,1667.8623,0.2881
1705.2036,8.5,,8.5,0.00998803,,0.0102664,89.9344,,90.1021,122.0573,118.9201,,8.6871,,8.6428,0.011039,,0.0558,4.1694,,3.894,3.7962,,3.5077,46.018,,46.8164,0.296647,,3.3555,,3.3747,2.5126,,2.5099,5.3268,,5.3369,5.4953,,5.4888,5.5371,,5.567,5.5263,,5.5557,5.5599,,5.5993,5.4516,,5.6553,5.9646,,4.8369,5.7219,,4.5788,195.2287,,176.1361,1649.1725,,1658.5215,0.2929
1705.356,8.5,,8.5,0.01028599,,0.0113717,90.2243,,90.3222,124.4148,114.766,,8.7099,,8.6142,0.028599,,0.0514,4.8182,,1.4037,4.285,,1.4839,46.018,,46.8164,0.307624,,3.4248,,3.3274,2.5146,,2.5197,5.3322,,5.1642,5.5198,,5.3123,5.5761,,5.3859,5.5653,,5.3753,5.5981,,5.4046,5.4047,,5.5681,6.1677,,4.1564,6.271,,3.6332,195.2776,,176.4889,1636.9847,,1665.8088,0.3167
