DEPTH,BS:1,BS:2,BS:3,BS:4,CALI:1,CALI:2,CALI:3,CALI:4,CALI:5,CALI:6,CALI:7,CALI:8,CAPD,DPHI,DRHO:1,DRHO:2,DRHO:3,DRHO:4,DT:1,DT:2,DT:3,GR:1,GR:2,GR:3,GR:4,GR:5,GR:6,GR:7,GR:8,GR:9,GRCF,LLD:1,LLD:2,LLD:3,LLD:4,LLG:1,LLG:2,LLS:1,LLS:2,LLS:3,LLS:4,MINV:1,MINV:2,MINV:3,MINV:4,MINV:5,MINV:6,MINV:7,MLL:1,MLL:2,MLL:3,MLL:4,MLL:5,MLL:6,MLL:7,MNOR:1,MNOR:2,MNOR:3,MNOR:4,MNOR:5,MNOR:6,MNOR:7,NPHI:1,NPHI:2,NPHI:3,NPHI:4,PEDF:1,PEDF:2,PEDF:3,PEDF:4,RHOB:1,RHOB:2,RHOB:3,RHOB:4,SP:1,SP:2,SP:3,TEMP:1,TEMP:2,TEMP:3,TEMP:4,TEMP:5,TEMP:6,TEMP:7,TENS:1,TENS:2,TENS:3
483.5652,,8.5,,,8.9487,,,,,,,8.9487,,,,,,,125.9213,,125.9213,,96.4588,,,,,,,96.4588,,39.5019,,,39.5019,38.0236,38.0236,22.4543,,,22.4543,1.2399,,,,,,1.2399,1.1173,,,,,,1.1173,1.1604,,,,,,1.1604,,,,,,,,,,,,,163.4168,,163.4168,,31.7871,,,,,31.7871,,604.6708,
483.7176,,8.5,,,8.9641,,,,,,,8.9641,,,,,,,126.1529,,126.1529,,88.7045,,,,,,,88.7045,,44.9309,,,44.9309,43.2526,43.2526,24.1504,,,24.1504,1.2255,,,,,,1.2255,1.0487,,,,,,1.0487,1.1883,,,,,,1.1883,,,,,,,,,,,,,163.1353,,163.1353,,31.8481,,,,,31.8481,,602.5003,
483.87,,8.5,,,8.9828,,,,,,,8.9828,,,,,,,126.1988,,126.1988,,82.6673,,,,,,,82.6673,,52.9401,,,52.9401,50.9809,50.9809,26.8201,,,26.8201,1.1749,,,,,,1.1749,0.9533,,,,,,0.9533,1.1883,,,,,,1.1883,,,,,,,,,,,,,162.6279,,162.6279,,31.8054,,,,,31.8054,,608.5867,
484.0224,,8.5,,,8.9928,,,,,,,8.9928,,,,,,,125.9231,,125.9231,,81.0997,,,,,,,81.0997,,64.0618,,,64.0618,61.7246,61.7246,30.679,,,30.679,1.0877,,,,,,1.0877,0.8434,,,,,,0.8434,1.1454,,,,,,1.1454,,,,,,,,,,,,,162.0151,,162.0151,,31.8278,,,,,31.8278,,608.1694,
484.1748,,8.5,,,8.9947,,,,,,,8.9947,,,,,,,125.4008,,125.4008,,84.3144,,,,,,,84.3144,,74.2026,,,74.2026,71.4958,71.4958,34.357,,,34.357,1.0182,,,,,,1.0182,0.8208,,,,,,0.8208,1.0725,,,,,,1.0725,,,,,,,,,,,,,161.6017,,161.6017,,31.843,,,,,31.843,,608.8477,
484.3272,,8.5,,,8.9957,,,,,,,8.9957,,,,,,,124.7208,,124.7208,,89.8732,,,,,,,89.8732,,81.2614,,,81.2614,78.2947,78.2947,37.1547,,,37.1547,0.9899,,,,,,0.9899,0.8361,,,,,,0.8361,1.0012,,,,,,1.0012,,,,,,,,,,,,,161.1373,,161.1373,,31.8426,,,,,31.8426,,607.5768,
484.4796,,8.5,,,8.9961,,,,,,,8.9961,,,,,,,124.0068,,124.0068,,94.2556,,,,,,,94.2556,,82.8668,,,82.8668,79.847,79.847,38.2936,,,38.2936,0.9565,,,,,,0.9565,0.8479,,,,,,0.8479,0.9492,,,,,,0.9492,,,,,,,,,,,,,161.1676,,161.1676,,31.8278,,,,,31.8278,,606.3489,
484.632,,8.5,,,8.9961,,,,,,,8.9961,,,,,,,123.2775,,123.2775,,94.916,,,,,,,94.916,,78.8168,,,78.8168,75.963,75.963,37.612,,,37.612,0.9479,,,,,,0.9479,0.8469,,,,,,0.8469,0.967,,,,,,0.967,,,,,,,,,,,,,161.0192,,161.0192,,31.8481,,,,,31.8481,,600.2242,
484.7844,,8.5,,,8.9961,,,,,,,8.9961,,,,,,,122.5823,,122.5823,,94.986,,,,,,,94.986,,65.9647,,,65.9647,63.5719,63.5719,33.3272,,,33.3272,1.0235,,,,,,1.0235,0.9035,,,,,,0.9035,1.0578,,,,,,1.0578,,,,,,,,,,,,,161.1394,,161.1394,,31.7966,,,,,31.7966,,599.9504,
484.9368,,8.5,,,8.9951,,,,,,,8.9951,,,,,,,122.2049,,122.2049,,97.3695,,,,,,,97.3695,,53.0699,,,53.0699,51.1353,51.1353,28.4263,,,28.4263,1.1522,,,,,,1.1522,0.9995,,,,,,0.9995,1.1752,,,,,,1.1752,,,,,,,,,,,,,161.243,,161.243,,31.7871,,,,,31.7871,,602.5499,
485.0892,,8.5,,,8.9946,,,,,,,8.9946,,,,,,,122.1751,,122.1751,,100.6307,,,,,,,100.6307,,42.4107,,,42.4107,40.8557,40.8557,24.0445,,,24.0445,1.2625,,,,,,1.2625,1.1247,,,,,,1.1247,1.2455,,,,,,1.2455,,,,,,,,,,,,,160.9361,,160.9361,,31.8415,,,,,31.8415,,605.4575,
485.2416,,8.5,,,8.9953,,,,,,,8.9953,,,,,,,122.3493,,122.3493,,102.6223,,,,,,,102.6223,,37.4628,,,37.4628,36.0821,36.0821,21.934,,,21.934,1.3269,,,,,,1.3269,1.2204,,,,,,1.2204,1.2953,,,,,,1.2953,,,,,,,,,,,,,161.0605,,161.0605,,31.8481,,,,,31.8481,,608.4497,
485.394,,8.5,,,8.9946,,,,,,,8.9946,,,,,,,122.4869,,122.4869,,101.2541,,,,,,,101.2541,,36.4216,,,36.4216,35.083,35.083,21.6579,,,21.6579,1.3185,,,,,,1.3185,1.2449,,,,,,1.2449,1.2809,,,,,,1.2809,,,,,,,,,,,,,161.1665,,161.1665,,31.8673,,,,,31.8673,,606.9446,
485.5464,,8.5,,,8.9949,,,,,,,8.9949,,,,,,,122.7445,,122.7445,,98.1284,,,,,,,98.1284,,37.0541,,,37.0541,35.6924,35.6924,22.026,,,22.026,1.3232,,,,,,1.3232,1.2603,,,,,,1.2603,1.2848,,,,,,1.2848,,,,,,,,,,,,,161.7134,,161.7134,,31.8307,,,,,31.8307,,605.4688,
485.6988,,8.5,,,8.9946,,,,,,,8.9946,,,,,,,123.2745,,123.2745,,96.0265,,,,,,,96.0265,,38.3807,,,38.3807,36.9697,36.9697,22.7912,,,22.7912,1.2941,,,,,,1.2941,1.2544,,,,,,1.2544,1.2922,,,,,,1.2922,,,,,,,,,,,,,162.0096,,162.0096,,31.7871,,,,,31.7871,,602.7451,
485.8512,,8.5,,,8.9925,,,,,,,8.9925,,,,,,,124.2679,,124.2679,,93.7439,,,,,,,93.7439,,40.1405,,,40.1405,38.6773,38.6773,23.4689,,,23.4689,1.2506,,,,,,1.2506,1.2114,,,,,,1.2114,1.2635,,,,,,1.2635,,,,,,,,,,,,,162.1102,,162.1102,,31.8685,,,,,31.8685,,602.2057,
486.0036,,8.5,,,8.9928,,,,,,,8.9928,,,,,,,125.5884,,125.5884,,92.4823,,,,,,,92.4823,,42.1473,,,42.1473,40.6103,40.6103,24.102,,,24.102,1.1332,,,,,,1.1332,1.0742,,,,,,1.0742,1.1829,,,,,,1.1829,,,,,,,,,,,,,162.0482,,162.0482,,31.8481,,,,,31.8481,,607.0689,
486.156,,8.5,,,8.9938,,,,,,,8.9938,,,,,,,126.5237,,126.5237,,87.9064,,,,,,,87.9064,,43.2961,,,43.2961,41.7366,41.7366,23.999,,,23.999,1.147,,,,,,1.147,1.0118,,,,,,1.0118,1.0721,,,,,,1.0721,,,,,,,,,,,,,161.3528,,161.3528,,31.8481,,,,,31.8481,,608.2574,
486.3084,,8.5,,,8.9943,,,,,,,8.9943,,,,,,,126.7977,,126.7977,,82.1746,,,,,,,82.1746,,45.1809,,,45.1809,43.5551,43.5551,24.5197,,,24.5197,1.0844,,,,,,1.0844,0.9034,,,,,,0.9034,0.9676,,,,,,0.9676,,,,,,,,,,,,,160.6332,,160.6332,,31.8481,,,,,31.8481,,608.2418,
486.4608,,8.5,,,8.9942,,,,,,,8.9942,,,,,,,126.1506,,126.1506,,84.954,,,,,,,84.954,,45.2464,,,45.2464,43.6182,43.6182,24.5517,,,24.5517,1.1283,,,,,,1.1283,0.9342,,,,,,0.9342,0.9786,,,,,,0.9786,,,,,,,,,,,,,159.5568,,159.5568,,31.8358,,,,,31.8358,,610.1312,
486.6132,,8.5,,,8.9999,,,,,,,8.9999,,,,,,,125.0603,,125.0603,,94.9661,,,,,,,94.9661,,44.684,,,44.684,43.0668,43.0668,24.4728,,,24.4728,1.1931,,,,,,1.1931,0.9887,,,,,,0.9887,1.0367,,,,,,1.0367,,,,,,,,,,,,,158.6668,,158.6668,,31.8385,,,,,31.8385,,606.3003,
486.7656,,8.5,,,9.008,,,,,,,9.008,,,,,,,124.2544,,124.2544,,108.2134,,,,,,,108.2134,,42.4157,,,42.4157,40.8715,40.8715,23.8051,,,23.8051,1.2647,,,,,,1.2647,1.0982,,,,,,1.0982,1.1145,,,,,,1.1145,,,,,,,,,,,,,157.7839,,157.7839,,31.9092,,,,,31.9092,,607.9556,
486.918,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,123.8618,,123.8618,,111.5846,,,,,,,111.5846,,38.5258,,,38.5258,37.1207,37.1207,22.3445,,,22.3445,1.3763,,,,,,1.3763,1.2298,,,,,,1.2298,1.2041,,,,,,1.2041,,,,,,,,,,,,,157.276,,157.276,,31.8685,,,,,31.8685,,607.1822,
487.0704,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,123.8648,,123.8648,,103.9394,,,,,,,103.9394,,35.3978,,,35.3978,34.1002,34.1002,21.1306,,,21.1306,1.3448,,,,,,1.3448,1.2378,,,,,,1.2378,1.2162,,,,,,1.2162,,,,,,,,,,,,,156.8913,,156.8913,,31.8971,,,,,31.8971,,605.8145,
487.2228,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,123.9794,,123.9794,,101.187,,,,,,,101.187,,34.1188,,,34.1188,32.8802,32.8802,20.533,,,20.533,1.358,,,,,,1.358,1.234,,,,,,1.234,1.241,,,,,,1.241,,,,,,,,,,,,,156.2404,,156.2404,,31.8953,,,,,31.8953,,606.0662,
487.3752,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,124.0021,,124.0021,,106.5913,,,,,,,106.5913,,34.8079,,,34.8079,33.5643,33.5643,20.5929,,,20.5929,1.353,,,,,,1.353,1.2327,,,,,,1.2327,1.2353,,,,,,1.2353,,,,,,,,,,,,,155.7259,,155.7259,,31.8481,,,,,31.8481,,603.4171,
487.5276,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,123.8593,,123.8593,,113.7531,,,,,,,113.7531,,37.0098,,,37.0098,35.7153,35.7153,21.4947,,,21.4947,1.3256,,,,,,1.3256,1.2277,,,,,,1.2277,1.2117,,,,,,1.2117,,,,,,,,,,,,,155.3717,,155.3717,,31.865,,,,,31.865,,609.5861,
487.68,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,123.525,,123.525,,110.2353,,,,,,,110.2353,,38.8399,,,38.8399,37.497,37.497,22.2808,,,22.2808,1.2047,,,,,,1.2047,1.1115,,,,,,1.1115,1.1273,,,,,,1.1273,,,,,,,,,,,,,155.1399,,155.1399,,31.9092,,,,,31.9092,,611.6522,
487.8324,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,122.98,,122.98,,95.428,,,,,,,95.428,,39.1697,,,39.1697,37.8109,37.8109,22.5534,,,22.5534,1.1575,,,,,,1.1575,1.0912,,,,,,1.0912,1.1581,,,,,,1.1581,,,,,,,,,,,,,155.0154,,155.0154,,31.896,,,,,31.896,,611.0336,
487.9848,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,122.4735,,122.4735,,83.4704,,,,,,,83.4704,,39.2873,,,39.2873,37.9127,37.9127,22.5119,,,22.5119,1.159,,,,,,1.159,1.1015,,,,,,1.1015,1.1721,,,,,,1.1721,,,,,,,,,,,,,154.9863,,154.9863,,31.8685,,,,,31.8685,,611.0701,
488.1372,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,122.1894,,122.1894,,80.7655,,,,,,,80.7655,,38.0551,,,38.0551,36.7179,36.7179,21.8113,,,21.8113,1.2456,,,,,,1.2456,1.2207,,,,,,1.2207,1.222,,,,,,1.222,,,,,,,,,,,,,154.4577,,154.4577,,31.9092,,,,,31.9092,,605.9125,
488.2896,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,122.071,,122.071,,87.2532,,,,,,,87.2532,,36.9362,,,36.9362,35.6238,35.6238,21.1089,,,21.1089,1.2425,,,,,,1.2425,1.2169,,,,,,1.2169,1.17,,,,,,1.17,,,,,,,,,,,,,153.9529,,153.9529,,31.9092,,,,,31.9092,,601.4632,
488.442,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,121.999,,121.999,,97.2019,,,,,,,97.2019,,35.7515,,,35.7515,34.4671,34.4671,20.4812,,,20.4812,1.2016,,,,,,1.2016,1.1455,,,,,,1.1455,1.0904,,,,,,1.0904,,,,,,,,,,,,,152.8409,,152.8409,,31.9092,,,,,31.9092,,604.8721,
488.5944,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,121.7767,,121.7767,,105.0343,,,,,,,105.0343,,36.5273,,,36.5273,35.2001,35.2001,20.7106,,,20.7106,1.2418,,,,,,1.2418,1.1485,,,,,,1.1485,1.1196,,,,,,1.1196,,,,,,,,,,,,,151.9435,,151.9435,,31.9092,,,,,31.9092,,605.0696,
488.7468,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,121.5924,,121.5924,,109.2912,,,,,,,109.2912,,38.9544,,,38.9544,37.5342,37.5342,21.7964,,,21.7964,1.2935,,,,,,1.2935,1.1921,,,,,,1.1921,1.1881,,,,,,1.1881,,,,,,,,,,,,,151.3848,,151.3848,,31.9092,,,,,31.9092,,609.9923,
488.8992,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,121.5128,,121.5128,,109.3775,,,,,,,109.3775,,42.1593,,,42.1593,40.6433,40.6433,23.5968,,,23.5968,1.4017,,,,,,1.4017,1.3061,,,,,,1.3061,1.2903,,,,,,1.2903,,,,,,,,,,,,,151.0461,,151.0461,,31.9092,,,,,31.9092,,609.831,
489.0516,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,121.5804,,121.5804,,108.9671,,,,,,,108.9671,,43.8503,,,43.8503,42.2923,42.2923,24.8443,,,24.8443,1.3878,,,,,,1.3878,1.3035,,,,,,1.3035,1.3244,,,,,,1.3244,,,,,,,,,,,,,151.2276,,151.2276,,31.9092,,,,,31.9092,,607.0991,
489.204,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,121.7298,,121.7298,,109.1437,,,,,,,109.1437,,43.3207,,,43.3207,41.8061,41.8061,25.0876,,,25.0876,1.3713,,,,,,1.3713,1.3028,,,,,,1.3028,1.3187,,,,,,1.3187,,,,,,,,,,,,,151.1011,,151.1011,,31.9092,,,,,31.9092,,604.2501,
489.3564,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,121.9304,,121.9304,,107.098,,,,,,,107.098,,40.9035,,,40.9035,39.4721,39.4721,23.8925,,,23.8925,1.3623,,,,,,1.3623,1.2953,,,,,,1.2953,1.288,,,,,,1.288,,,,,,,,,,,,,150.529,,150.529,,31.9092,,,,,31.9092,,600.8546,
489.5088,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,122.1305,,122.1305,,104.0366,,,,,,,104.0366,,37.004,,,37.004,35.6889,35.6889,21.6544,,,21.6544,1.3439,,,,,,1.3439,1.2764,,,,,,1.2764,1.2395,,,,,,1.2395,,,,,,,,,,,,,149.2633,,149.2633,,31.9092,,,,,31.9092,,600.4764,
489.6612,,8.5,,,9.0099,,,,,,,9.0099,,,,,,,122.1748,,122.1748,,100.0146,,,,,,,100.0146,,33.5699,,,33.5699,32.3537,32.3537,19.6289,,,19.6289,1.3031,,,,,,1.3031,1.1782,,,,,,1.1782,1.1861,,,,,,1.1861,,,,,,,,,,,,,147.7535,,147.7535,,31.9092,,,,,31.9092,,603.1885,
489.8136,,8.5,,,9.0102,,,,,,,9.0102,,,,,,,121.9603,,121.9603,,97.7565,,,,,,,97.7565,,31.4597,,,31.4597,30.3012,30.3012,18.2996,,,18.2996,1.2855,,,,,,1.2855,1.1131,,,,,,1.1131,1.1806,,,,,,1.1806,,,,,,,,,,,,,146.4107,,146.4107,,31.9092,,,,,31.9092,,604.519,
489.966,,8.5,,,9.0141,,,,,,,9.0141,,,,,,,121.4855,,121.4855,,99.503,,,,,,,99.503,,31.9882,,,31.9882,30.8182,30.8182,18.4787,,,18.4787,1.29,,,,,,1.29,1.0966,,,,,,1.0966,1.2301,,,,,,1.2301,,,,,,,,,,,,,145.2243,,145.2243,,31.936,,,,,31.936,,608.5731,
490.1184,,8.5,,,9.0326,,,,,,,9.0326,,,,,,,121.0689,,121.0689,,102.2106,,,,,,,102.2106,,34.1914,,,34.1914,32.9461,32.9461,19.5908,,,19.5908,1.344,,,,,,1.344,1.1584,,,,,,1.1584,1.3144,,,,,,1.3144,,,,,,,,,,,,,144.1442,,144.1442,,31.9424,,,,,31.9424,,609.6353,
490.2708,,8.5,,,9.0595,,,,,,,9.0595,,,,,,,120.8801,,120.8801,,102.5965,,,,,,,102.5965,,35.9415,,,35.9415,34.6323,34.6323,20.727,,,20.727,1.3842,,,,,,1.3842,1.2184,,,,,,1.2184,1.3635,,,,,,1.3635,,,,,,,,,,,,,143.3482,,143.3482,,31.9092,,,,,31.9092,,609.4981,
490.4232,,8.5,,,9.0814,,,,,,,9.0814,,,,,,,120.9758,,120.9758,,101.6836,,,,,,,101.6836,,36.0914,,,36.0914,34.7647,34.7647,21.143,,,21.143,1.3863,,,,,,1.3863,1.2499,,,,,,1.2499,1.3375,,,,,,1.3375,,,,,,,,,,,,,142.7557,,142.7557,,31.9092,,,,,31.9092,,609.3279,
490.5756,,8.5,,,9.0955,,,,,,,9.0955,,,,,,,121.1443,,121.1443,,103.7673,,,,,,,103.7673,,34.1409,,,34.1409,32.8817,32.8817,20.4235,,,20.4235,1.3912,,,,,,1.3912,1.2577,,,,,,1.2577,1.2923,,,,,,1.2923,,,,,,,,,,,,,142.2375,,142.2375,,31.9092,,,,,31.9092,,608.9685,
490.728,,8.5,,,9.1037,,,,,,,9.1037,,,,,,,121.2183,,121.2183,,109.1028,,,,,,,109.1028,,32.1102,,,32.1102,30.9323,30.9323,19.3262,,,19.3262,1.3718,,,,,,1.3718,1.2627,,,,,,1.2627,1.2564,,,,,,1.2564,,,,,,,,,,,,,141.6624,,141.6624,,31.9092,,,,,31.9092,,609.5843,
490.8804,,8.5,,,9.1116,,,,,,,9.1116,,,,,,,121.1898,,121.1898,,113.8863,,,,,,,113.8863,,30.7734,,,30.7734,29.6568,29.6568,18.5081,,,18.5081,1.3795,,,,,,1.3795,1.2828,,,,,,1.2828,1.2702,,,,,,1.2702,,,,,,,,,,,,,140.9871,,140.9871,,31.9092,,,,,31.9092,,608.3463,
491.0328,,8.5,,,9.1234,,,,,,,9.1234,,,,,,,121.0092,,121.0092,,115.8937,,,,,,,115.8937,,30.1945,,,30.1945,29.1066,29.1066,18.0886,,,18.0886,1.389,,,,,,1.389,1.2896,,,,,,1.2896,1.2632,,,,,,1.2632,,,,,,,,,,,,,140.2529,,140.2529,,31.9092,,,,,31.9092,,608.1951,
491.1852,,8.5,,,9.1353,,,,,,,9.1353,,,,,,,120.726,,120.726,,115.1105,,,,,,,115.1105,,30.9687,,,30.9687,29.8533,29.8533,18.4255,,,18.4255,1.4018,,,,,,1.4018,1.3088,,,,,,1.3088,1.2341,,,,,,1.2341,,,,,,,,,,,,,139.8079,,139.8079,,31.9438,,,,,31.9438,,612.7877,
491.3376,,8.5,,,9.1409,,,,,,,9.1409,,,,,,,120.2861,,120.2861,,113.282,,,,,,,113.282,,32.4043,,,32.4043,31.2319,31.2319,19.1975,,,19.1975,1.4274,,,,,,1.4274,1.3225,,,,,,1.3225,1.2392,,,,,,1.2392,,,,,,,,,,,,,139.2229,,139.2229,,31.9346,,,,,31.9346,,613.7986,
491.49,,8.5,,,9.1428,,,,,,,9.1428,,,,,,,119.7984,,119.7984,,109.3788,,,,,,,109.3788,,34.9275,,,34.9275,33.6655,33.6655,20.4806,,,20.4806,1.424,,,,,,1.424,1.34,,,,,,1.34,1.2746,,,,,,1.2746,,,,,,,,,,,,,139.0281,,139.0281,,31.9092,,,,,31.9092,,615.0831,
491.6424,,8.5,,,9.1428,,,,,,,9.1428,,,,,,,119.3845,,119.3845,,103.6623,,,,,,,103.6623,,37.4341,,,37.4341,36.0857,36.0857,21.8222,,,21.8222,1.4242,,,,,,1.4242,1.3389,,,,,,1.3389,1.3388,,,,,,1.3388,,,,,,,,,,,,,139.289,,139.289,,31.9092,,,,,31.9092,,611.2915,
491.7948,,8.5,,,9.1428,,,,,,,9.1428,,,,,,,118.9489,,118.9489,,100.3055,,,,,,,100.3055,,40.16,,,40.16,38.7247,38.7247,23.3569,,,23.3569,1.4398,,,,,,1.4398,1.3497,,,,,,1.3497,1.3683,,,,,,1.3683,,,,,,,,,,,,,139.6993,,139.6993,,31.9092,,,,,31.9092,,609.6884,
491.9472,,8.5,,,9.1428,,,,,,,9.1428,,,,,,,118.3742,,118.3742,,97.5022,,,,,,,97.5022,,42.7728,,,42.7728,41.2455,41.2455,24.8699,,,24.8699,1.4615,,,,,,1.4615,1.3673,,,,,,1.3673,1.3872,,,,,,1.3872,,,,,,,,,,,,,140.3142,,140.3142,,31.9092,,,,,31.9092,,602.2864,
492.0996,,8.5,,,9.1428,,,,,,,9.1428,,,,,,,117.7765,,117.7765,,93.9545,,,,,,,93.9545,,44.3623,,,44.3623,42.7911,42.7911,26.0195,,,26.0195,1.4583,,,,,,1.4583,1.3996,,,,,,1.3996,1.3917,,,,,,1.3917,,,,,,,,,,,,,140.7245,,140.7245,,31.9092,,,,,31.9092,,608.8795,
492.252,,8.5,,,9.1428,,,,,,,9.1428,,,,,,,117.57,,117.57,,93.6819,,,,,,,93.6819,,44.004,,,44.004,42.4528,42.4528,25.9997,,,25.9997,1.4198,,,,,,1.4198,1.4292,,,,,,1.4292,1.4199,,,,,,1.4199,,,,,,,,,,,,,141.7162,,141.7162,,31.9303,,,,,31.9303,,607.2143,
492.4044,,8.5,,,9.1428,,,,,,,9.1428,,,,,,,118.0295,,118.0295,,95.6393,,,,,,,95.6393,,40.444,,,40.444,39.0267,39.0267,24.0818,,,24.0818,1.3972,,,,,,1.3972,1.4452,,,,,,1.4452,1.4603,,,,,,1.4603,,,,,,,,,,,,,142.501,,142.501,,31.9481,,,,,31.9481,,611.3454,
492.5568,,8.5,,,9.1428,,,,,,,9.1428,,,,,,,119.2926,,119.2926,,98.7838,,,,,,,98.7838,,35.8967,,,35.8967,34.6472,34.6472,21.4774,,,21.4774,1.3088,,,,,,1.3088,1.4066,,,,,,1.4066,1.4254,,,,,,1.4254,,,,,,,,,,,,,143.2751,,143.2751,,31.9092,,,,,31.9092,,612.0273,
492.7092,,8.5,,,9.1428,,,,,,,9.1428,,,,,,,120.6039,,120.6039,,99.0694,,,,,,,99.0694,,31.0614,,,31.0614,29.9871,29.9871,18.6448,,,18.6448,1.3191,,,,,,1.3191,1.3649,,,,,,1.3649,1.3689,,,,,,1.3689,,,,,,,,,,,,,144.0699,,144.0699,,31.9092,,,,,31.9092,,607.7266,
492.8616,,8.5,,,9.1466,,,,,,,9.1466,,,,,,,120.9329,,120.9329,,97.3352,,,,,,,97.3352,,28.7884,,,28.7884,27.7818,27.7818,17.2824,,,17.2824,1.3006,,,,,,1.3006,1.3202,,,,,,1.3202,1.2838,,,,,,1.2838,,,,,,,,,,,,,144.5123,,144.5123,,31.9468,,,,,31.9468,,607.7946,
493.014,,8.5,,,9.1582,,,,,,,9.1582,,,,,,,119.8937,,119.8937,,98.8467,,,,,,,98.8467,,28.3134,,,28.3134,27.3281,27.3281,17.0965,,,17.0965,1.368,,,,,,1.368,1.3431,,,,,,1.3431,1.2944,,,,,,1.2944,,,,,,,,,,,,,145.0564,,145.0564,,31.9702,,,,,31.9702,,603.6048,
493.1664,,8.5,,,9.1882,,,,,,,9.1882,,,,,,,117.6668,,117.6668,,102.3899,,,,,,,102.3899,,30.9016,,,30.9016,29.8206,29.8206,18.6938,,,18.6938,1.428,,,,,,1.428,1.4028,,,,,,1.4028,1.3433,,,,,,1.3433,,,,,,,,,,,,,145.5626,,145.5626,,31.9702,,,,,31.9702,,606.1622,
493.3188,,8.5,,,9.2342,,,,,,,9.2342,,,,,,,115.5261,,115.5261,,103.9033,,,,,,,103.9033,,35.7743,,,35.7743,34.5312,34.5312,21.4213,,,21.4213,1.4599,,,,,,1.4599,1.4906,,,,,,1.4906,1.3883,,,,,,1.3883,,,,,,,,,,,,,146.1253,,146.1253,,31.9168,,,,,31.9168,,609.767,
493.4712,,8.5,,,9.2653,,,,,,,9.2653,,,,,,,114.5436,,114.5436,,101.4408,,,,,,,101.4408,,42.0981,,,42.0981,40.6353,40.6353,24.8523,,,24.8523,1.477,,,,,,1.477,1.5569,,,,,,1.5569,1.4004,,,,,,1.4004,,,,,,,,,,,,,146.6232,,146.6232,,31.9499,,,,,31.9499,,613.1564,
493.6236,,8.5,,,9.2693,,,,,,,9.2693,,,,,,,114.8833,,114.8833,,97.7118,,,,,,,97.7118,,47.2583,,,47.2583,45.6041,45.6041,27.5079,,,27.5079,1.4641,,,,,,1.4641,1.5352,,,,,,1.5352,1.3651,,,,,,1.3651,,,,,,,,,,,,,147.1927,,147.1927,,31.9702,,,,,31.9702,,613.0402,
493.776,,8.5,,,9.2577,,,,,,,9.2577,,,,,,,116.0228,,116.0228,,94.9171,,,,,,,94.9171,,51.3112,,,51.3112,49.5119,49.5119,29.5008,,,29.5008,1.3829,,,,,,1.3829,1.3868,,,,,,1.3868,1.2903,,,,,,1.2903,,,,,,,,,,,,,147.8105,,147.8105,,31.9548,,,,,31.9548,,617.3981,
493.9284,,8.5,,,9.2232,,,,,,,9.2232,,,,,,,117.132,,117.132,,93.4666,,,,,,,93.4666,,53.9297,,,53.9297,52.0298,52.0298,30.4062,,,30.4062,1.2501,,,,,,1.2501,1.2028,,,,,,1.2028,1.2253,,,,,,1.2253,,,,,,,,,,,,,148.4381,,148.4381,,31.9614,,,,,31.9614,,613.4902,
494.0808,,8.5,,,9.193,,,,,,,9.193,,,,,,,117.1377,,117.1377,,94.8783,,,,,,,94.8783,,56.531,,,56.531,54.5403,54.5403,30.8094,,,30.8094,1.1264,,,,,,1.1264,1.0736,,,,,,1.0736,1.1881,,,,,,1.1881,,,,,,,,,,,,,148.585,,148.585,,31.9905,,,,,31.9905,,611.3447,
494.2332,,8.5,,,9.1871,,,,,,,9.1871,,,,,,,114.9501,,114.9501,,100.7144,,,,,,,100.7144,,64.2414,,,64.2414,61.9817,61.9817,33.7676,,,33.7676,1.0581,,,,,,1.0581,0.9959,,,,,,0.9959,1.1458,,,,,,1.1458,,,,,,,,,,,,,148.7215,,148.7215,,32.0313,,,,,32.0313,,609.9063,
494.3856,,8.5,,,9.1848,,,,,,,9.1848,,,,,,,111.536,,111.536,,106.0038,,,,,,,106.0038,,74.7054,,,74.7054,72.0948,72.0948,37.1927,,,37.1927,1.1409,,,,,,1.1409,1.1299,,,,,,1.1299,1.1864,,,,,,1.1864,,,,,,,,,,,,,148.8261,,148.8261,,31.979,,,,,31.979,,606.5207,
