DEPT,RHO8,PEFZ,DT,RLA2,RLA4,RT,RLA0,RXO8,GR,BS,CALI,TVDSS,TENS,RLA3,RLA1,RLA5,SP,HDRA,TNPH
47.244,2.151,10.0,83.676,0.015,0.012,0.008,0.018,0.034,27.694,12.25,4.117,-210.909,1028.643,0.013,0.017,0.008,-309.043,0.0,1.114
47.396,2.128,10.0,83.51,0.014,0.011,0.008,0.019,0.035,28.512,12.25,4.131,-210.752,1047.286,0.013,0.017,0.008,-308.603,-0.001,0.908
47.549,2.088,10.0,83.392,0.014,0.011,0.008,0.019,0.035,28.837,12.25,4.128,-210.6,1050.077,0.013,0.016,0.008,-308.274,0.009,0.912
47.701,2.013,10.0,83.46,0.015,0.012,0.008,0.019,0.035,19.093,12.25,4.128,-210.449,1043.5,0.014,0.017,0.008,-307.92,0.019,1.045
47.854,2.122,10.0,83.18,0.016,0.013,0.009,0.018,0.035,31.443,12.25,4.139,-210.298,1041.923,0.015,0.019,0.009,-307.447,0.022,1.137
48.006,2.159,10.0,82.875,0.015,0.012,0.008,0.018,0.035,21.294,12.25,4.139,-210.145,1054.929,0.014,0.017,0.008,-307.388,0.015,1.094
48.158,2.166,10.0,83.276,0.015,0.012,0.008,0.018,0.034,23.992,12.25,4.124,-209.993,1046.077,0.013,0.016,0.008,-306.866,0.007,1.075
48.311,2.154,10.0,85.28,0.016,0.012,0.009,0.018,0.034,29.879,12.25,4.117,-209.842,1040.071,0.014,0.018,0.009,-306.639,0.006,1.143
48.463,2.143,10.0,72.669,0.014,0.011,0.008,0.019,0.034,30.343,12.25,4.117,-209.686,1062.143,0.013,0.017,0.008,-306.446,0.006,1.223
48.616,2.14,10.0,72.587,0.015,0.012,0.008,0.019,0.034,22.657,12.25,4.117,-209.536,1048.846,0.013,0.017,0.008,-306.563,0.009,1.112
48.768,2.114,10.0,72.285,0.015,0.012,0.009,0.019,0.034,26.169,12.25,4.117,-209.386,1040.071,0.014,0.018,0.009,-306.803,0.009,0.883
48.92,2.124,10.0,81.168,0.016,0.013,0.009,0.02,0.034,25.854,12.25,4.128,-209.23,1048.929,0.014,0.019,0.009,-306.737,0.007,0.823
49.073,2.165,10.0,83.286,0.018,0.014,0.01,0.02,0.035,26.048,12.25,4.124,-209.079,1046.385,0.016,0.021,0.01,-306.143,0.005,1.065
49.225,2.255,10.0,84.408,0.019,0.015,0.011,0.023,0.036,23.004,12.25,4.128,-208.926,1059.8,0.017,0.022,0.011,-305.826,0.005,1.16
49.378,2.384,10.0,81.057,0.022,0.018,0.013,0.025,0.041,21.478,12.25,4.128,-208.772,1055.308,0.02,0.026,0.013,-306.289,0.005,1.073
49.53,2.359,10.0,70.469,0.025,0.02,0.015,0.027,0.047,25.605,12.25,4.139,-208.62,1033.143,0.023,0.029,0.015,-306.942,0.015,1.062
49.682,2.279,10.0,69.786,0.024,0.019,0.014,0.026,0.044,23.932,12.25,4.128,-208.47,1034.385,0.022,0.028,0.014,-307.375,0.048,1.148
49.835,2.288,10.0,78.466,0.024,0.019,0.014,0.025,0.041,22.01,12.25,4.128,-208.319,1048.0,0.022,0.028,0.014,-307.394,0.079,1.17
49.987,2.282,10.0,81.123,0.021,0.017,0.012,0.023,0.038,22.142,12.25,4.128,-208.163,1052.0,0.019,0.024,0.012,-307.433,0.104,1.499
50.14,2.284,10.0,80.95,0.02,0.016,0.012,0.022,0.036,20.617,12.25,4.128,-208.012,1055.923,0.018,0.023,0.012,-307.455,0.109,1.805
50.292,2.298,10.0,81.061,0.016,0.013,0.009,0.02,0.035,19.835,12.25,4.139,-207.863,1053.929,0.014,0.018,0.009,-307.295,0.114,1.432
50.444,2.279,10.0,71.563,0.014,0.011,0.008,0.017,0.034,26.203,12.25,4.139,-207.708,1065.072,0.013,0.016,0.008,-307.409,0.113,1.16
50.597,2.282,10.0,71.104,0.014,0.011,0.008,0.017,0.034,20.816,12.25,4.128,-207.552,1055.643,0.013,0.016,0.008,-307.554,0.108,1.293
50.749,2.284,10.0,70.981,0.015,0.012,0.009,0.017,0.034,22.473,12.25,4.128,-207.401,1055.231,0.013,0.017,0.009,-307.67,0.102,1.138
50.902,2.277,10.0,71.51,0.015,0.012,0.008,0.017,0.034,24.81,12.25,4.139,-207.251,1058.5,0.013,0.017,0.008,-307.524,0.096,0.928
51.054,2.248,10.0,69.971,0.014,0.012,0.008,0.018,0.034,25.904,12.25,4.117,-207.097,1068.214,0.013,0.017,0.008,-307.549,0.089,0.83
51.206,2.233,10.0,57.508,0.016,0.013,0.009,0.018,0.034,22.856,12.25,4.117,-206.943,1063.286,0.014,0.018,0.009,-307.647,0.074,1.119
51.359,2.221,10.0,57.586,0.014,0.012,0.008,0.018,0.034,20.896,12.25,4.139,-206.792,1057.461,0.013,0.016,0.008,-307.5,0.049,1.366
51.511,2.228,10.0,57.929,0.014,0.011,0.008,0.018,0.034,19.026,12.25,4.128,-206.64,1052.857,0.013,0.017,0.008,-307.379,0.049,1.347
51.664,2.272,10.0,57.673,0.015,0.012,0.009,0.018,0.034,22.525,12.25,4.117,-206.49,1070.462,0.014,0.017,0.009,-306.75,0.063,1.217
51.816,2.276,10.0,66.917,0.015,0.012,0.009,0.018,0.034,26.252,12.25,4.128,-206.339,1050.214,0.014,0.017,0.009,-306.428,0.081,1.187
51.968,2.243,10.0,66.572,0.015,0.012,0.009,0.018,0.034,25.539,12.25,4.139,-206.182,1056.929,0.014,0.017,0.009,-306.08,0.054,1.298
52.121,2.215,10.0,66.098,0.015,0.012,0.009,0.018,0.034,27.174,12.25,4.124,-206.027,1042.857,0.014,0.018,0.009,-305.786,0.026,1.357
52.273,2.176,10.0,65.724,0.015,0.012,0.008,0.018,0.034,30.753,12.25,4.124,-205.876,1043.539,0.013,0.017,0.008,-305.76,0.007,1.452
52.426,2.223,10.0,66.268,0.015,0.012,0.009,0.018,0.034,25.242,12.25,4.117,-205.724,1038.929,0.014,0.018,0.009,-306.036,0.013,1.519
52.578,2.238,10.0,65.783,0.015,0.012,0.009,0.018,0.034,25.253,12.25,4.124,-205.572,1053.231,0.014,0.018,0.009,-306.152,0.022,1.169
52.73,2.219,10.0,66.25,0.015,0.012,0.008,0.018,0.034,31.283,12.25,4.124,-205.421,1033.143,0.013,0.017,0.008,-306.321,0.028,1.018
52.883,2.217,10.0,74.138,0.015,0.012,0.008,0.018,0.034,27.994,12.25,4.139,-205.268,1033.786,0.013,0.017,0.008,-306.615,0.022,0.871
53.035,2.222,10.0,73.778,0.015,0.012,0.009,0.018,0.034,31.025,12.25,4.128,-205.118,1053.0,0.014,0.018,0.009,-306.835,0.013,1.015
53.188,2.197,10.0,73.45,0.014,0.011,0.008,0.018,0.034,30.05,12.25,4.139,-204.966,1037.857,0.013,0.016,0.008,-306.851,0.004,1.325
53.34,2.187,10.0,73.473,0.016,0.012,0.009,0.018,0.034,27.892,12.25,4.117,-204.809,1043.286,0.014,0.018,0.009,-306.594,0.004,1.395
53.492,2.178,10.0,74.211,0.015,0.012,0.009,0.018,0.034,29.548,12.25,4.117,-204.658,1039.769,0.013,0.017,0.009,-306.457,0.021,1.517
53.645,2.173,10.0,74.02,0.016,0.012,0.009,0.018,0.034,28.772,12.25,4.128,-204.507,1050.714,0.014,0.018,0.009,-306.379,0.046,1.273
53.797,2.212,10.0,73.66,0.015,0.012,0.009,0.018,0.034,35.069,12.25,4.128,-204.351,1032.786,0.014,0.018,0.009,-306.25,0.073,1.18
53.95,2.221,10.0,65.221,0.014,0.011,0.008,0.018,0.034,27.186,12.25,4.131,-204.2,1044.154,0.013,0.017,0.008,-306.072,0.083,1.139
54.102,2.219,10.0,72.987,0.015,0.011,0.008,0.018,0.034,17.954,12.25,4.117,-204.048,1057.714,0.013,0.017,0.008,-305.781,0.085,1.077
54.254,2.212,10.0,73.04,0.014,0.011,0.008,0.018,0.034,25.175,12.25,4.117,-203.897,1076.769,0.012,0.016,0.008,-305.697,0.06,1.253
54.407,2.203,10.0,73.066,0.015,0.011,0.008,0.018,0.034,28.885,12.25,4.117,-203.745,1057.0,0.013,0.017,0.008,-305.759,0.033,0.985
54.559,2.178,10.0,73.083,0.014,0.011,0.007,0.018,0.034,23.6,12.25,4.128,-203.594,1084.0,0.012,0.016,0.007,-305.634,0.005,0.857
54.712,2.186,10.0,72.974,0.014,0.011,0.008,0.018,0.034,28.506,12.25,4.128,-203.443,1075.5,0.013,0.016,0.008,-305.591,0.004,0.742
54.864,2.209,10.0,72.503,0.013,0.01,0.007,0.018,0.034,27.445,12.25,4.128,-203.29,1069.154,0.012,0.016,0.007,-305.612,0.025,0.908
55.016,2.215,10.0,64.464,0.016,0.012,0.009,0.018,0.034,25.009,12.25,4.139,-203.138,1063.5,0.014,0.018,0.009,-305.789,0.047,1.055
55.169,2.208,10.0,72.547,0.016,0.013,0.009,0.018,0.034,23.396,12.25,4.124,-202.981,1091.0,0.014,0.019,0.009,-305.67,0.046,1.159
55.321,2.171,10.0,73.051,0.015,0.012,0.008,0.018,0.034,24.661,12.25,4.128,-202.829,1064.462,0.013,0.017,0.008,-305.491,0.034,1.104
55.474,2.147,10.0,72.134,0.015,0.012,0.009,0.018,0.034,22.469,12.25,4.124,-202.68,1066.5,0.014,0.018,0.009,-305.226,0.036,0.974
55.626,2.171,10.0,64.599,0.014,0.011,0.008,0.018,0.034,22.606,12.25,4.128,-202.526,1094.5,0.013,0.016,0.008,-304.723,0.061,0.918
55.778,2.232,10.0,71.959,0.014,0.011,0.008,0.018,0.034,22.478,12.25,4.131,-202.369,1087.214,0.012,0.016,0.008,-304.317,0.078,0.911
55.931,2.225,10.0,72.108,0.015,0.011,0.008,0.018,0.034,20.869,12.25,4.117,-202.219,1071.615,0.013,0.017,0.008,-304.045,0.081,1.062
56.083,2.224,10.0,72.268,0.015,0.011,0.008,0.018,0.034,21.081,12.25,4.128,-202.069,1047.786,0.013,0.017,0.008,-304.101,0.075,0.945
56.236,2.209,10.0,73.156,0.015,0.011,0.008,0.018,0.034,27.777,12.25,4.128,-201.914,1064.0,0.013,0.017,0.008,-304.103,0.052,0.889
56.388,2.192,10.0,65.134,0.015,0.012,0.008,0.018,0.034,19.809,12.25,4.117,-201.761,1061.929,0.013,0.017,0.008,-304.281,0.026,0.892
56.54,2.17,10.0,73.059,0.014,0.011,0.008,0.018,0.034,20.153,12.25,4.128,-201.61,1055.308,0.013,0.017,0.008,-304.464,0.007,1.128
56.693,2.162,10.0,72.675,0.014,0.011,0.008,0.018,0.034,24.926,12.25,4.128,-201.459,1066.0,0.013,0.016,0.008,-304.721,0.004,1.135
56.845,2.171,10.0,72.114,0.015,0.011,0.008,0.018,0.034,25.119,12.25,4.124,-201.303,1052.071,0.013,0.017,0.008,-304.924,0.013,1.321
56.998,2.205,10.0,73.006,0.015,0.012,0.008,0.017,0.034,24.733,12.25,4.131,-201.153,1047.846,0.014,0.017,0.008,-305.089,0.038,1.386
57.15,2.263,10.0,72.155,0.015,0.012,0.008,0.018,0.034,25.915,12.25,4.124,-201.005,1043.428,0.014,0.018,0.008,-305.268,0.065,1.506
57.302,2.253,10.0,72.843,0.014,0.011,0.008,0.018,0.034,22.469,12.25,4.124,-200.851,1053.786,0.013,0.016,0.008,-305.379,0.07,1.152
57.455,2.226,10.0,71.312,0.02,0.016,0.011,0.017,0.034,28.258,12.25,4.139,-200.698,1049.572,0.018,0.023,0.011,-305.596,0.048,0.898
57.607,2.195,10.0,73.019,0.013,0.01,0.007,0.017,0.034,24.91,12.25,4.117,-200.545,1065.286,0.012,0.015,0.007,-305.174,0.022,0.896
57.76,2.189,10.0,72.494,0.007,0.005,0.002,0.018,0.034,26.518,12.25,4.128,-200.391,1074.143,0.006,0.007,0.002,-304.799,0.02,0.801
57.912,2.278,10.0,72.564,0.014,0.011,0.007,0.017,0.034,31.204,12.25,4.117,-200.237,1062.286,0.012,0.016,0.007,-304.471,0.02,0.959
58.064,2.254,10.0,79.642,0.006,0.005,0.002,0.017,0.034,27.229,12.25,4.117,-200.086,1040.571,0.006,0.006,0.002,-304.048,0.034,0.909
58.217,2.324,10.0,79.376,0.015,0.012,0.008,0.017,0.034,26.982,12.25,4.128,-199.932,1080.143,0.013,0.017,0.008,-303.576,0.058,1.027
58.369,2.383,10.0,79.329,0.015,0.012,0.008,0.018,0.034,20.683,12.25,4.128,-199.783,1071.154,0.013,0.017,0.008,-303.272,0.086,0.852
58.522,2.282,10.0,85.98,0.014,0.011,0.007,0.018,0.034,22.075,12.25,4.128,-199.633,1050.786,0.012,0.016,0.007,-303.26,0.106,0.892
58.674,2.27,10.0,85.893,0.014,0.011,0.007,0.018,0.034,24.202,12.25,4.131,-199.477,1048.571,0.013,0.016,0.007,-303.357,0.102,0.896
58.826,2.284,10.0,86.044,0.015,0.012,0.008,0.018,0.034,31.138,12.25,4.117,-199.321,1069.643,0.013,0.017,0.008,-303.473,0.102,0.765
58.979,2.307,10.0,86.21,0.014,0.011,0.007,0.018,0.034,26.368,12.25,4.117,-199.173,1040.769,0.012,0.016,0.007,-303.299,0.094,0.683
59.131,2.299,10.0,85.868,0.015,0.012,0.008,0.018,0.034,24.59,12.25,4.124,-199.023,1049.929,0.013,0.017,0.008,-303.196,0.071,0.891
59.284,2.284,10.0,85.77,0.014,0.011,0.008,0.018,0.034,20.564,12.25,4.139,-198.869,1076.357,0.013,0.017,0.008,-302.914,0.071,1.198
59.436,2.305,10.0,85.358,0.015,0.011,0.008,0.018,0.034,25.44,12.25,4.117,-198.714,1053.786,0.013,0.017,0.008,-302.71,0.083,1.229
59.588,2.316,10.0,85.568,0.014,0.011,0.007,0.018,0.034,27.313,12.25,4.128,-198.562,1037.572,0.013,0.016,0.007,-302.344,0.112,1.28
59.741,2.33,10.0,86.92,0.015,0.012,0.008,0.018,0.034,27.313,12.25,4.128,-198.407,1031.857,0.013,0.017,0.008,-302.063,0.117,1.383
59.893,2.317,10.0,86.56,0.016,0.012,0.009,0.018,0.034,23.473,12.25,4.131,-198.258,1049.0,0.014,0.018,0.009,-301.554,0.112,1.123
60.046,2.313,10.0,76.857,0.015,0.012,0.008,0.018,0.034,26.302,12.25,4.117,-198.111,1035.143,0.013,0.017,0.008,-301.027,0.102,0.88
60.198,2.288,10.0,77.284,0.015,0.012,0.008,0.018,0.034,25.937,12.25,4.139,-197.958,1032.571,0.014,0.018,0.008,-300.763,0.093,0.856
60.35,2.298,10.0,83.015,0.014,0.011,0.008,0.018,0.034,19.677,12.25,4.117,-197.805,1045.5,0.013,0.016,0.008,-300.625,0.086,1.195
60.503,2.309,10.0,83.529,0.015,0.012,0.008,0.018,0.034,24.182,12.25,4.117,-197.651,1033.857,0.014,0.018,0.008,-300.389,0.059,1.522
60.655,2.312,10.0,86.731,0.015,0.011,0.008,0.019,0.034,23.335,12.25,4.128,-197.495,1014.429,0.013,0.017,0.008,-300.246,0.047,1.46
60.808,2.395,10.0,85.989,0.017,0.013,0.009,0.02,0.035,24.182,12.25,4.117,-197.342,1040.286,0.015,0.02,0.009,-300.567,0.042,1.326
60.96,2.398,10.0,86.112,0.021,0.016,0.011,0.023,0.041,21.351,12.25,4.131,-197.188,1044.929,0.019,0.024,0.011,-300.902,0.04,1.19
61.112,2.347,10.0,85.859,0.016,0.012,0.009,0.019,0.036,28.222,12.25,4.117,-197.034,1054.643,0.014,0.018,0.009,-301.116,0.037,1.0
61.265,2.268,10.0,70.526,0.015,0.012,0.008,0.018,0.034,32.372,12.25,4.139,-196.885,1064.616,0.014,0.017,0.008,-301.054,0.025,0.685
61.417,2.248,10.0,68.607,0.015,0.011,0.008,0.018,0.035,29.652,12.25,4.139,-196.738,1088.0,0.013,0.017,0.008,-301.098,0.042,0.548
61.57,2.214,10.0,69.139,0.014,0.011,0.008,0.018,0.035,32.756,12.25,4.131,-196.585,1071.143,0.013,0.016,0.008,-300.888,0.075,0.54
61.722,2.25,10.0,69.164,0.015,0.012,0.008,0.018,0.035,29.103,12.25,4.128,-196.431,1069.214,0.014,0.018,0.008,-300.393,0.113,0.539
61.874,2.324,10.0,69.201,0.016,0.013,0.009,0.019,0.036,32.596,12.25,4.117,-196.278,1096.428,0.015,0.019,0.009,-299.928,0.136,0.541
62.027,2.347,10.0,68.778,0.015,0.012,0.008,0.018,0.035,34.914,12.25,4.117,-196.124,1072.5,0.013,0.017,0.008,-299.786,0.12,0.552
62.179,2.329,10.0,68.401,0.016,0.012,0.009,0.019,0.034,30.21,12.25,4.117,-195.969,1076.143,0.014,0.018,0.009,-299.781,0.093,0.571
62.332,2.304,10.0,68.395,0.015,0.012,0.008,0.018,0.034,30.873,12.25,4.117,-195.818,1067.429,0.013,0.017,0.008,-299.938,0.059,0.688
62.484,2.281,10.0,67.673,0.013,0.01,0.007,0.018,0.034,35.908,12.25,4.117,-195.665,1103.643,0.012,0.016,0.007,-300.04,0.047,0.828
62.636,2.283,10.0,67.328,0.015,0.012,0.008,0.018,0.034,24.788,12.25,4.124,-195.512,1063.0,0.013,0.017,0.008,-299.978,0.045,1.148
62.789,2.281,10.0,67.268,0.015,0.012,0.008,0.018,0.034,29.917,12.25,4.139,-195.358,1063.857,0.013,0.017,0.008,-300.112,0.054,1.325
62.941,2.262,10.0,67.236,0.014,0.011,0.008,0.018,0.034,35.423,12.25,4.139,-195.209,1076.385,0.013,0.017,0.008,-300.223,0.053,1.073
63.094,2.27,10.0,67.191,0.015,0.012,0.008,0.018,0.034,36.703,12.25,4.117,-195.057,1072.6,0.014,0.018,0.008,-300.482,0.038,0.726
63.246,2.313,10.0,59.667,0.016,0.013,0.009,0.019,0.037,31.27,12.25,4.117,-194.905,1039.077,0.015,0.019,0.009,-300.741,0.03,0.611
63.398,2.319,10.0,59.883,0.016,0.013,0.009,0.019,0.04,31.377,12.25,4.139,-194.757,1058.786,0.015,0.019,0.009,-300.777,0.024,0.667
63.551,2.312,10.0,59.588,0.015,0.012,0.008,0.019,0.038,38.823,12.25,4.117,-194.604,1051.928,0.014,0.018,0.008,-300.607,0.037,0.965
63.703,2.279,10.0,59.745,0.014,0.011,0.008,0.018,0.035,37.895,12.25,4.117,-194.451,1050.929,0.013,0.017,0.008,-300.487,0.047,0.897
63.856,2.307,10.0,59.812,0.014,0.011,0.008,0.018,0.034,31.178,12.25,4.139,-194.301,1055.786,0.013,0.017,0.008,-300.196,0.058,0.862
64.008,2.302,10.0,59.271,0.014,0.011,0.008,0.018,0.034,35.312,12.25,4.117,-194.146,1052.6,0.013,0.017,0.008,-299.978,0.062,0.658
64.16,2.307,10.0,59.597,0.015,0.012,0.008,0.018,0.034,34.2,12.25,4.124,-193.987,1071.786,0.013,0.017,0.008,-299.661,0.06,0.727
64.313,2.309,10.0,67.281,0.014,0.011,0.008,0.018,0.034,37.697,12.25,4.117,-193.834,1063.571,0.013,0.017,0.008,-299.513,0.046,0.67
64.465,2.312,10.0,67.671,0.014,0.011,0.008,0.018,0.034,33.346,12.25,4.128,-193.681,1073.786,0.013,0.017,0.008,-299.616,0.028,0.575
64.618,2.299,10.0,67.663,0.015,0.012,0.008,0.018,0.034,29.453,12.25,4.139,-193.528,1100.643,0.013,0.017,0.008,-299.857,0.013,0.549
64.77,2.288,10.0,67.332,0.014,0.011,0.008,0.018,0.034,28.951,12.25,4.117,-193.376,1066.5,0.013,0.017,0.008,-300.116,0.009,0.539
64.922,2.283,10.0,73.128,0.015,0.012,0.008,0.018,0.034,33.059,12.25,4.117,-193.225,1084.143,0.013,0.017,0.008,-300.317,0.008,0.622
65.075,2.268,10.0,68.325,0.014,0.011,0.008,0.017,0.034,38.98,12.25,4.128,-193.072,1098.286,0.013,0.016,0.008,-300.545,0.018,0.654
65.227,2.275,10.0,67.97,0.014,0.011,0.008,0.017,0.034,31.947,12.25,4.124,-192.924,1081.923,0.013,0.017,0.008,-300.527,0.023,0.753
65.38,2.274,10.0,68.361,0.014,0.011,0.008,0.017,0.034,36.305,12.25,4.117,-192.771,1100.667,0.013,0.017,0.008,-300.129,0.022,0.773
65.532,2.279,10.0,67.659,0.015,0.012,0.008,0.017,0.034,36.173,12.25,4.117,-192.615,1104.429,0.013,0.018,0.008,-299.705,0.039,0.739
65.684,2.26,10.0,73.752,0.015,0.012,0.008,0.018,0.034,32.815,12.25,4.128,-192.467,1088.385,0.014,0.018,0.008,-299.464,0.06,0.712
65.837,2.268,10.0,80.566,0.014,0.011,0.008,0.018,0.034,24.192,12.25,4.124,-192.318,1074.357,0.013,0.017,0.008,-299.205,0.061,0.707
65.989,2.252,10.0,81.346,0.015,0.011,0.008,0.018,0.034,37.034,12.25,4.117,-192.165,1071.786,0.013,0.017,0.008,-298.692,0.035,0.657
66.142,2.239,10.0,81.183,0.015,0.012,0.008,0.018,0.034,31.357,12.25,4.128,-192.012,1095.5,0.014,0.018,0.008,-298.438,0.009,0.605
66.294,2.269,10.0,74.314,0.015,0.012,0.008,0.018,0.034,33.412,12.25,4.128,-191.86,1086.357,0.014,0.018,0.008,-298.42,0.022,0.609
66.446,2.248,10.0,74.325,0.015,0.012,0.008,0.018,0.034,36.726,12.25,4.128,-191.707,1100.857,0.013,0.018,0.008,-298.464,0.03,0.665
66.599,2.261,10.0,74.119,0.015,0.012,0.008,0.018,0.034,37.432,12.25,4.117,-191.555,1079.071,0.013,0.017,0.008,-298.737,0.042,0.641
66.751,2.276,10.0,73.574,0.014,0.011,0.007,0.018,0.034,31.709,12.25,4.139,-191.402,1074.428,0.013,0.016,0.007,-299.147,0.048,0.649
66.904,2.263,10.0,72.563,0.015,0.011,0.008,0.018,0.034,29.362,12.25,4.124,-191.249,1067.214,0.013,0.017,0.008,-299.701,0.043,0.689
67.056,2.254,10.0,67.277,0.015,0.011,0.008,0.017,0.034,26.932,12.25,4.139,-191.098,1056.5,0.013,0.017,0.008,-300.179,0.034,0.734
67.208,2.256,10.0,67.019,0.015,0.011,0.008,0.018,0.034,27.053,12.25,4.131,-190.946,1043.286,0.013,0.017,0.008,-300.214,0.017,0.712
67.361,2.26,10.0,73.278,0.014,0.011,0.007,0.018,0.034,30.873,12.25,4.117,-190.791,1058.267,0.013,0.016,0.007,-300.232,0.017,0.653
67.513,2.27,10.0,72.72,0.014,0.011,0.007,0.018,0.034,29.085,12.25,4.117,-190.634,1050.857,0.013,0.016,0.007,-300.192,0.019,0.616
67.666,2.282,10.0,80.645,0.015,0.012,0.008,0.018,0.034,34.87,12.25,4.128,-190.482,1079.929,0.013,0.018,0.008,-299.897,0.019,0.761
67.818,2.295,10.0,74.059,0.015,0.012,0.008,0.018,0.034,29.018,12.25,4.117,-190.333,1063.385,0.013,0.017,0.008,-299.799,0.02,0.948
67.97,2.296,10.0,74.307,0.016,0.012,0.009,0.018,0.034,26.186,12.25,4.128,-190.185,1080.071,0.014,0.019,0.009,-299.594,0.018,1.331
68.123,2.313,10.0,67.193,0.015,0.011,0.008,0.018,0.034,32.306,12.25,4.139,-190.029,1070.667,0.013,0.017,0.008,-299.563,0.016,1.416
68.275,2.349,10.0,66.666,0.015,0.011,0.008,0.018,0.034,27.904,12.25,4.124,-189.876,1055.462,0.013,0.017,0.008,-299.594,0.035,1.126
68.428,2.34,10.0,66.777,0.014,0.011,0.007,0.018,0.034,32.926,12.25,4.117,-189.728,1066.071,0.013,0.017,0.007,-299.353,0.043,1.116
68.58,2.337,10.0,66.849,0.014,0.01,0.007,0.018,0.034,31.151,12.25,4.124,-189.574,1062.357,0.012,0.016,0.007,-299.487,0.062,0.917
68.732,2.316,10.0,52.512,0.014,0.011,0.008,0.018,0.034,33.589,12.25,4.117,-189.421,1072.714,0.013,0.017,0.008,-299.643,0.059,0.795
68.885,2.305,10.0,53.109,0.015,0.012,0.008,0.018,0.034,30.037,12.25,4.131,-189.269,1074.357,0.013,0.017,0.008,-299.884,0.069,0.748
69.037,2.291,10.0,52.906,0.015,0.012,0.008,0.018,0.034,24.81,12.25,4.139,-189.118,1075.071,0.013,0.018,0.008,-299.754,0.05,0.74
69.19,2.284,10.0,52.663,0.015,0.012,0.008,0.018,0.034,23.453,12.25,4.117,-188.965,1068.929,0.014,0.018,0.008,-299.835,0.035,1.033
69.342,2.287,10.0,52.384,0.014,0.011,0.007,0.018,0.034,25.871,12.25,4.139,-188.81,1086.714,0.013,0.017,0.007,-299.808,0.031,0.86
69.494,2.309,10.0,51.987,0.015,0.011,0.008,0.018,0.034,19.345,12.25,4.117,-188.656,1060.428,0.013,0.017,0.008,-299.731,0.033,0.889
69.647,2.302,10.0,52.636,0.015,0.011,0.008,0.018,0.034,22.075,12.25,4.128,-188.503,1096.428,0.013,0.017,0.008,-299.288,0.039,0.703
69.799,2.279,10.0,52.815,0.013,0.01,0.007,0.018,0.034,27.132,12.25,4.139,-188.351,1072.357,0.012,0.016,0.007,-298.774,0.041,0.699
69.952,2.3,10.0,52.984,0.014,0.011,0.007,0.018,0.034,26.103,12.25,4.117,-188.199,1063.429,0.013,0.016,0.007,-298.509,0.052,0.671
70.104,2.322,10.0,53.433,0.015,0.012,0.008,0.018,0.034,29.235,12.25,4.128,-188.046,1054.786,0.014,0.018,0.008,-298.161,0.058,0.747
70.256,2.306,10.0,53.482,0.015,0.011,0.008,0.018,0.034,25.507,12.25,4.117,-187.893,1052.286,0.013,0.017,0.008,-298.156,0.059,0.841
70.409,2.297,10.0,53.146,0.015,0.012,0.008,0.018,0.034,20.215,12.25,4.124,-187.739,1049.429,0.014,0.018,0.008,-298.286,0.06,1.061
70.561,2.268,10.0,53.163,0.015,0.012,0.008,0.018,0.034,24.778,12.25,4.117,-187.586,1077.5,0.014,0.017,0.008,-298.732,0.047,1.172
70.714,2.275,10.0,53.671,0.014,0.011,0.007,0.017,0.034,30.277,12.25,4.117,-187.434,1049.714,0.012,0.016,0.007,-298.848,0.031,1.125
70.866,2.289,10.0,53.484,0.016,0.012,0.008,0.018,0.034,27.976,12.25,4.128,-187.281,1045.071,0.014,0.018,0.008,-299.107,0.019,0.905
71.018,2.288,10.0,53.482,0.014,0.011,0.007,0.018,0.034,26.301,12.25,4.117,-187.128,1049.643,0.013,0.016,0.007,-299.339,0.031,0.736
71.171,2.299,10.0,67.86,0.014,0.011,0.007,0.018,0.034,31.291,12.25,4.128,-186.981,1060.231,0.012,0.016,0.007,-299.321,0.044,0.79
71.323,2.296,10.0,69.307,0.015,0.011,0.008,0.018,0.034,30.342,12.25,4.117,-186.832,1072.357,0.013,0.017,0.008,-299.134,0.052,0.849
71.476,2.315,10.0,60.934,0.014,0.011,0.007,0.018,0.034,34.731,12.25,4.124,-186.678,1065.5,0.012,0.016,0.007,-298.969,0.049,0.871
71.628,2.334,10.0,58.882,0.014,0.011,0.007,0.018,0.034,32.019,12.25,4.128,-186.524,1081.571,0.013,0.017,0.007,-299.005,0.048,0.606
71.78,2.347,10.0,58.724,0.015,0.012,0.008,0.018,0.034,50.041,12.25,4.124,-186.37,1072.714,0.013,0.017,0.008,-299.089,0.048,0.52
71.933,2.332,10.0,59.219,0.014,0.01,0.007,0.018,0.034,41.035,12.25,4.128,-186.217,1080.929,0.012,0.016,0.007,-299.138,0.037,0.493
72.085,2.317,10.0,66.373,0.015,0.012,0.008,0.018,0.034,46.235,12.25,4.139,-186.064,1079.0,0.014,0.018,0.008,-299.219,0.038,0.527
72.238,2.356,10.0,69.781,0.015,0.012,0.008,0.018,0.036,45.733,12.25,4.124,-185.912,1069.072,0.013,0.017,0.008,-299.46,0.043,0.531
72.39,2.523,10.0,60.705,0.016,0.013,0.008,0.02,0.038,45.411,12.25,4.128,-185.759,1083.5,0.014,0.019,0.008,-299.576,0.059,0.528
72.542,2.555,10.0,61.354,0.021,0.016,0.011,0.025,0.052,36.329,12.25,4.128,-185.606,1102.143,0.018,0.024,0.011,-299.625,0.063,0.486
