DEPTH,BS,DI_HRLT,DPH8,DSO8,DT,EHGR_EDTC,HCAL,HDRA,HGR,HGR_EDTC,HMIN,HMNO,HNPO,HTEM,HTNP,PEF8,PEM8,REMS,RHO8,RLA0,RLA1,RLA2,RLA3,RLA4,RLA5,RM_HRLT,ROM8,RO_HILT,RSO8,RT,RT_HRLT,RXO8,RXO_HRLT,SP,SPHI,TENS,TNPH
769.3152,8.5,26.1043,0.272536,0.076521,116.701,95.5032,9.2907,-0.0071,93.1926,93.0106,1.3474,1.2095,0.3585,35.9633,0.3377,2.7723,1.5083,0.172437,2.244,0.136132,8.9924,15.9599,19.6106,21.2716,23.1898,0.158139,2.7628,7.8865,0.008737,31.2231,31.1672,1.7618,3.0429,-229.3276,0.325059,1136.8862,0.3378
769.4676,8.5,26.2503,0.271171,0.073941,116.2152,91.797,9.2885,-0.0077,87.7349,89.4061,1.3631,1.2081,0.3578,35.9633,0.3392,2.7267,1.5083,0.172406,2.2463,0.135754,9.053,15.7618,19.1963,20.8472,22.7522,0.158774,2.7742,7.9192,0.001614,30.6246,30.5463,1.7261,3.1699,-229.3993,0.32381,1137.1375,0.3394
769.62,8.5,26.3989,0.270632,0.076021,116.0978,94.3326,9.3748,-0.0075,87.0831,91.5425,1.38,1.2198,0.3462,35.9633,0.3338,2.7236,1.5082,0.1724,2.2472,0.134651,9.078,15.8128,19.323,20.9902,22.9055,0.159009,2.7767,8.0847,0.0001,30.8547,30.7916,1.7357,3.1857,-229.5136,0.323511,1137.4327,0.3344
769.7724,8.5,26.5483,0.270315,0.079359,116.0798,98.5534,9.485,-0.007,87.729,95.2291,1.3972,1.235,0.3315,35.9633,0.3265,2.7319,1.5082,0.1724,2.2478,0.133352,9.0934,15.9311,19.5957,21.2865,23.2184,0.159137,2.7768,8.2862,0.0001,31.3085,31.2709,1.7576,3.1715,-229.6394,0.323468,1137.7399,0.3275
769.9248,8.5,26.6976,0.269999,0.082696,116.0619,102.7742,9.5951,-0.0066,88.3748,98.9156,1.4143,1.2503,0.3168,35.9633,0.3192,2.7403,1.5082,0.1724,2.2483,0.132053,9.1088,16.0494,19.8684,21.5827,23.5313,0.159265,2.7769,8.4877,0.0001,31.7622,31.7501,1.7794,3.1573,-229.7652,0.323425,1138.047,0.3207
770.0772,8.5,26.7905,0.269947,0.073209,115.9038,104.893,9.6186,-0.0057,86.2542,100.8677,1.3818,1.232,0.3145,35.9633,0.3158,2.7154,1.5069,0.1724,2.2484,0.130931,9.2724,16.4414,20.5051,22.3144,24.3201,0.15826,2.5489,8.6052,0.005733,32.7993,32.8868,1.7755,3.196,-230.1419,0.323012,1138.5615,0.3161
770.2296,8.5,26.8285,0.270152,0.051228,115.6093,104.9642,9.5577,-0.0045,81.4389,101.1303,1.3007,1.1812,0.3242,35.9633,0.3161,2.6582,1.5044,0.1724,2.248,0.129981,9.5804,17.1002,21.4963,23.4701,25.5723,0.156153,2.0987,8.6411,0.016852,34.4046,34.6639,1.7466,3.2863,-230.7631,0.322239,1139.2781,0.3137
770.382,8.5,26.8664,0.270358,0.029248,115.3148,105.0354,9.4968,-0.0032,76.6236,101.3929,1.2196,1.1303,0.3339,35.9633,0.3164,2.601,1.5019,0.1724,2.2477,0.129032,9.8884,17.7589,22.4876,24.6259,26.8246,0.154045,1.6486,8.6769,0.027972,36.0099,36.4409,1.7177,3.3766,-231.3843,0.321466,1139.9948,0.3113
770.5344,8.5,26.9055,0.269057,0.0133,114.9331,105.0329,9.4682,-0.0023,74.4611,101.4901,1.1873,1.117,0.3396,35.9633,0.3182,2.5671,1.5006,0.1724,2.2499,0.128975,10.1347,18.1808,23.0612,25.2875,27.5423,0.153118,1.3998,8.6567,0.035377,36.9182,37.4394,1.7324,3.4749,-231.9311,0.320454,1143.0743,0.3115
770.6868,8.5,26.9481,0.262585,0.018044,114.252,104.7779,9.5501,-0.0028,81.3982,101.0201,1.322,1.233,0.3313,35.9633,0.3251,2.613,1.5031,0.1724,2.261,0.131978,10.1693,17.79,22.2024,24.2539,26.4261,0.156238,1.8421,8.4443,0.03004,35.436,35.7669,1.8969,3.6005,-232.2231,0.318619,1154.2598,0.3206
770.8392,8.5,26.9907,0.256113,0.022789,113.5709,104.5229,9.6321,-0.0033,88.3353,100.5501,1.4567,1.3489,0.323,35.9633,0.3319,2.6589,1.5057,0.1724,2.2721,0.13498,10.2039,17.3992,21.3436,23.2204,25.31,0.159358,2.2844,8.2319,0.024703,33.9538,34.0945,2.0615,3.7262,-232.5151,0.316785,1165.4452,0.3298
770.9916,8.5,27.0333,0.249642,0.027533,112.8898,104.2679,9.7141,-0.0038,95.2724,100.0802,1.5914,1.4648,0.3147,35.9633,0.3388,2.7048,1.5082,0.1724,2.2831,0.137983,10.2385,17.0084,20.4848,22.1868,24.1938,0.162478,2.7267,8.0195,0.019366,32.4716,32.422,2.2261,3.8518,-232.8071,0.314951,1176.6306,0.339
771.144,8.5,26.9686,0.255193,0.012878,113.9068,103.2567,9.5928,-0.0038,94.2204,99.4545,1.5565,1.4172,0.3108,35.9633,0.3261,2.7445,1.506,0.1724,2.2736,0.13897,10.2131,16.8644,20.3214,22.0043,24.0071,0.162578,2.3332,8.3608,0.013608,32.212,32.1619,2.1176,3.8691,-232.2722,0.317658,1165.8378,0.3274
771.2964,8.5,26.8977,0.261446,-0.002909,115.0228,102.2014,9.4596,-0.0038,92.7023,98.8198,1.5117,1.3599,0.3071,35.9633,0.3123,2.7839,1.5034,0.1724,2.2629,0.139839,10.1841,16.7348,20.1984,21.8714,23.8747,0.162502,1.8909,8.7345,0.007825,32.0238,31.9842,1.9932,3.8801,-231.6891,0.32063,1153.7628,0.3147
771.4488,8.5,26.8267,0.267699,-0.018696,116.1389,101.146,9.3264,-0.0037,91.1842,98.1851,1.4669,1.3027,0.3033,35.9633,0.2984,2.8232,1.5009,0.1724,2.2522,0.140708,10.1551,16.6051,20.0755,21.7385,23.7422,0.162426,1.4486,9.1082,0.002043,31.8356,31.8064,1.8689,3.891,-231.1059,0.323602,1141.6879,0.3019
771.6012,8.5,26.7819,0.27134,-0.025595,116.7117,99.5604,9.325,-0.0043,91.8024,96.6909,1.4562,1.2875,0.3296,35.9633,0.3164,2.7816,1.5,0.1724,2.246,0.141114,10.2329,16.7366,20.2183,21.8825,23.8667,0.163568,1.3,8.7064,0.000155,32.2831,31.9856,1.8331,3.9161,-230.5128,0.325112,1136.3376,0.3171
771.7536,8.5,26.7502,0.273659,-0.027996,117.0098,97.7065,9.3901,-0.0053,93.5013,94.7618,1.4628,1.2936,0.371,35.9633,0.3504,2.6991,1.5,0.1724,2.242,0.141287,10.3647,17.0001,20.4955,22.1666,24.1212,0.165327,1.3,7.9123,0.000237,33.0522,32.3454,1.8421,3.9482,-229.9146,0.325883,1134.3896,0.3466
771.906,8.5,26.7185,0.275978,-0.030398,117.3078,95.8526,9.4553,-0.0062,95.2002,92.8327,1.4694,1.2996,0.4124,35.9633,0.3844,2.6166,1.5,0.1724,2.2381,0.141459,10.4965,17.2636,20.7727,22.4507,24.3757,0.167085,1.3,7.1182,0.000319,33.8213,32.7052,1.8511,3.9804,-229.3165,0.326654,1132.4415,0.376
772.0584,8.5,26.6618,0.277114,-0.01443,117.558,95.3267,9.4847,-0.0072,95.2462,92.2712,1.4643,1.2952,0.4298,35.9633,0.3995,2.5699,1.501,0.1724,2.2362,0.141925,10.5793,17.5526,21.1508,22.8686,24.7958,0.168286,1.4706,6.7121,0.000354,34.4967,33.3043,1.8449,3.9626,-228.8381,0.327292,1135.7867,0.3898
772.2108,8.5,26.5648,0.276346,0.031106,117.7311,96.9383,9.4568,-0.0083,92.6318,93.9109,1.4403,1.2738,0.4084,35.9633,0.384,2.581,1.5035,0.1724,2.2375,0.142864,10.5831,17.8828,21.6913,23.5019,25.4824,0.168588,1.9158,6.9304,0.000314,35.0212,34.2885,1.8141,3.8646,-228.5526,0.327714,1147.652,0.3785
772.3632,8.5,26.4679,0.275578,0.076642,117.9043,98.55,9.4288,-0.0094,90.0174,95.5507,1.4164,1.2525,0.3871,35.9633,0.3684,2.5921,1.506,0.1724,2.2388,0.143803,10.587,18.213,22.2318,24.1351,26.1689,0.16889,2.3611,7.1487,0.000274,35.5458,35.2727,1.7834,3.7665,-228.267,0.328137,1159.5171,0.3671
772.5156,8.5,26.3645,0.274039,0.114077,118.0289,100.4154,9.3934,-0.0101,88.0233,97.468,1.3974,1.2355,0.3662,35.9633,0.3531,2.6039,1.5083,0.1724,2.2414,0.144869,10.5719,18.4521,22.6314,24.6026,26.6759,0.169117,2.761,7.3961,0.000234,35.8683,35.9999,1.7589,3.6767,-228.0662,0.328438,1169.4446,0.3556
772.668,8.5,26.2049,0.265745,0.080471,117.7281,104.5058,9.2932,-0.0076,91.4688,101.8193,1.4222,1.2574,0.3485,35.9633,0.3397,2.6223,1.5083,0.1724,2.2556,0.147048,10.3911,17.8927,21.7952,23.6159,25.6082,0.168684,2.7638,7.898,0.000192,34.4197,34.4725,1.7901,3.6593,-228.6084,0.327684,1162.38,0.3431
772.8204,8.5,26.0453,0.257451,0.046865,117.4273,108.5962,9.1929,-0.0051,94.9143,106.1706,1.447,1.2793,0.3308,35.9633,0.3264,2.6406,1.5082,0.1724,2.2697,0.149226,10.2103,17.3332,20.959,22.6291,24.5404,0.16825,2.7665,8.3999,0.00015,32.971,32.9451,1.8213,3.6418,-229.1506,0.326929,1155.3154,0.3306
772.9728,8.5,25.8857,0.249157,0.013259,117.1265,112.6866,9.0927,-0.0026,98.3598,110.5218,1.4717,1.3011,0.3131,35.9633,0.313,2.659,1.5082,0.1724,2.2839,0.151404,10.0294,16.7738,20.1228,21.6424,23.4727,0.167817,2.7693,8.9018,0.000108,31.5224,31.4178,1.8524,3.6244,-229.6928,0.326174,1148.2509,0.318
773.1252,8.5,25.8102,0.250511,0.017809,117.1858,103.9251,9.091,-0.0023,98.4013,101.9606,1.5008,1.3276,0.3168,35.9633,0.3176,2.7064,1.5082,0.172375,2.2816,0.149478,10.1033,17.0625,20.5327,22.0599,23.9086,0.166292,2.7708,8.82,0.000381,32.0708,32.0351,1.8921,3.5906,-229.3734,0.326324,1145.9094,0.3196
773.2776,8.5,25.7529,0.253962,0.030649,117.3233,92.3716,9.1106,-0.0026,97.7032,90.5941,1.5307,1.3552,0.325,35.9633,0.3261,2.76,1.5082,0.172344,2.2757,0.146661,10.2324,17.5355,21.2133,22.7826,24.6711,0.164531,2.7721,8.6113,0.000722,33.0531,33.1184,1.9337,3.5532,-228.8668,0.326672,1144.5942,0.3242
773.43,8.5,25.6957,0.257413,0.043489,117.4609,80.818,9.1303,-0.0028,97.0052,79.2276,1.5607,1.3827,0.3332,35.9633,0.3346,2.8137,1.5082,0.172314,2.2698,0.143843,10.3615,18.0084,21.894,23.5052,25.4336,0.162769,2.7733,8.4027,0.001064,34.0354,34.2017,1.9753,3.5158,-228.3601,0.327019,1143.2789,0.3288
773.5824,8.5,25.723,0.260182,0.042743,117.7074,76.4226,9.1855,-0.0034,95.015,74.7571,1.5714,1.3932,0.3368,35.9633,0.3411,2.8307,1.5072,0.1723,2.2651,0.141662,10.4678,18.3117,22.3267,23.9934,25.925,0.162016,2.5842,8.1161,0.001475,34.6484,34.9118,1.9927,3.515,-227.9351,0.327643,1139.5551,0.3371
773.7348,8.5,25.822,0.262372,0.030455,118.0466,78.1082,9.271,-0.0044,91.927,76.1448,1.5658,1.3893,0.3365,35.9633,0.346,2.8164,1.5052,0.1723,2.2614,0.140022,10.5547,18.4708,22.5489,24.2824,26.1862,0.162119,2.2333,7.7632,0.001945,34.9478,35.3048,1.9897,3.5453,-227.5794,0.328503,1133.7852,0.3487
773.8872,8.5,25.9211,0.264562,0.018168,118.3857,79.7938,9.3564,-0.0054,88.8391,77.5325,1.5601,1.3854,0.3362,35.9633,0.3508,2.8021,1.5033,0.1723,2.2576,0.138382,10.6416,18.63,22.771,24.5714,26.4473,0.162222,1.8824,7.4104,0.002416,35.2472,35.6979,1.9867,3.5757,-227.2237,0.329363,1128.0153,0.3602
774.0396,8.5,25.988,0.266601,0.011415,118.5734,82.1021,9.4269,-0.0062,86.8536,79.5614,1.5472,1.3766,0.3368,35.9633,0.3542,2.7803,1.5023,0.1723,2.2541,0.136996,10.6932,18.7666,22.9649,24.8281,26.6681,0.162167,1.712,7.1701,0.003545,35.5571,36.0381,1.9801,3.5843,-227.0789,0.329842,1125.2854,0.3679
774.192,8.5,25.963,0.268209,0.020428,118.3297,86.1845,9.4549,-0.0068,88.0085,83.4165,1.5136,1.3538,0.34,35.9633,0.3533,2.7372,1.5043,0.1723,2.2514,0.136333,10.6445,18.839,23.0782,24.993,26.7741,0.16166,2.0556,7.2502,0.006551,35.8971,36.2277,1.9632,3.5311,-227.5348,0.329234,1131.2148,0.3647
774.3444,8.5,25.938,0.269817,0.029441,118.086,90.2669,9.483,-0.0073,89.1635,87.2717,1.48,1.331,0.3433,35.9633,0.3524,2.694,1.5062,0.1723,2.2486,0.13567,10.5957,18.9114,23.1915,25.1579,26.88,0.161154,2.3992,7.3302,0.009556,36.237,36.4174,1.9464,3.4778,-227.9908,0.328627,1137.1444,0.3615
774.4968,8.5,25.913,0.271425,0.038453,117.8423,94.3494,9.511,-0.0079,90.3184,91.1268,1.4464,1.3082,0.3465,35.9633,0.3515,2.6508,1.5082,0.1723,2.2459,0.135008,10.547,18.9838,23.3047,25.3227,26.986,0.160648,2.7428,7.4103,0.012562,36.577,36.607,1.9295,3.4246,-228.4467,0.328019,1143.0739,0.3583
774.6492,8.5,25.8514,0.273166,0.049908,117.6877,90.9003,9.5315,-0.0081,93.9775,87.733,1.4502,1.3029,0.3464,35.9633,0.3505,2.6487,1.5082,0.1723,2.2429,0.133252,10.6331,19.2608,23.6795,25.7155,27.368,0.158422,2.7575,7.463,0.008888,37.1247,37.1406,1.9021,3.4079,-227.6105,0.327631,1137.1592,0.355
774.8016,8.5,25.789,0.27491,0.061415,117.5349,87.2898,9.5518,-0.0082,97.6903,84.1837,1.4548,1.298,0.3463,35.9633,0.3495,2.6473,1.5082,0.1723,2.2399,0.131473,10.722,19.5421,24.0598,26.1132,27.7559,0.156159,2.7652,7.515,0.00507,37.6768,37.6815,1.8745,3.392,-226.7466,0.327247,1130.9906,0.3517
774.954,8.5,25.7266,0.276655,0.072923,117.3822,83.6792,9.5722,-0.0084,101.4031,80.6344,1.4595,1.293,0.3462,35.9633,0.3485,2.646,1.5082,0.1723,2.2369,0.129694,10.811,19.8235,24.4402,26.5109,28.1438,0.153896,2.7728,7.5671,0.001252,38.229,38.2225,1.8469,3.3761,-225.8826,0.326863,1124.8219,0.3484
775.1064,8.5,25.7124,0.277626,0.061734,117.3282,84.8976,9.5641,-0.0072,99.1509,81.8023,1.4269,1.2685,0.3426,35.9633,0.3448,2.6451,1.5065,0.1723,2.2352,0.128368,10.9272,19.9335,24.572,26.5432,28.2104,0.152449,2.4612,7.7203,0.003631,38.4201,38.2949,1.8205,3.4302,-225.3482,0.326716,1127.7938,0.3425
775.2588,8.5,25.7189,0.278262,0.040733,117.3169,88.2038,9.5438,-0.0053,94.3199,85.0095,1.3782,1.2354,0.3375,35.9633,0.3399,2.6444,1.504,0.1723,2.2342,0.127238,11.0552,19.9695,24.5962,26.4175,28.1382,0.151355,2.0116,7.9172,0.00869,38.4553,38.1648,1.7948,3.5147,-224.9563,0.32667,1134.7175,0.3357
775.4112,8.5,25.7255,0.278899,0.019732,117.3056,91.5099,9.5234,-0.0035,89.4889,88.2168,1.3295,1.2024,0.3323,35.9633,0.335,2.6437,1.5015,0.1723,2.2331,0.126109,11.1832,20.0055,24.6205,26.2918,28.0659,0.150261,1.562,8.1142,0.013748,38.4904,38.0346,1.769,3.5992,-224.5644,0.326625,1141.6411,0.3288
775.5636,8.5,25.6299,0.278938,0.003003,117.0741,92.925,9.4994,-0.0027,87.4795,89.6622,1.2891,1.1763,0.3292,35.9633,0.3319,2.6357,1.5011,0.1723,2.233,0.126697,11.2212,19.9923,24.4893,26.0466,27.888,0.150188,1.4846,8.1828,0.018712,38.1861,37.6829,1.7526,3.6076,-224.1465,0.326021,1143.9133,0.3257
775.716,8.5,25.3916,0.278143,-0.007763,116.5352,91.7,9.4701,-0.0034,89.4096,88.6479,1.2602,1.1602,0.3289,35.9633,0.3313,2.6174,1.5036,0.1723,2.2344,0.129684,11.1334,19.9107,24.141,25.6345,27.5625,0.151542,1.9268,8.0724,0.023545,37.4078,37.0218,1.7492,3.5098,-223.6921,0.324636,1139.6909,0.3278
775.8684,8.5,25.1533,0.277347,-0.018529,115.9964,90.475,9.4407,-0.004,91.3397,87.6337,1.2312,1.144,0.3287,35.9633,0.3306,2.5992,1.5061,0.1723,2.2358,0.13267,11.0457,19.829,23.7927,25.2224,27.237,0.152895,2.3691,7.962,0.028378,36.6295,36.3607,1.7459,3.4119,-223.2378,0.323251,1135.4686,0.3299
776.0208,8.5,24.944,0.277117,-0.022311,115.4108,89.2982,9.4055,-0.0049,92.9721,86.6694,1.2086,1.1294,0.3288,35.9633,0.33,2.5815,1.5083,0.1723,2.2361,0.135547,10.98,19.8062,23.5679,24.9517,27.0602,0.154307,2.7506,7.8701,0.031202,36.0943,35.9298,1.7365,3.3257,-222.8258,0.321732,1131.9166,0.3314
776.1732,8.5,24.9179,0.280457,0.018092,114.5299,88.426,9.3327,-0.0067,92.721,86.0214,1.2257,1.125,0.332,35.9633,0.3291,2.5675,1.5083,0.1723,2.2304,0.137727,11.0536,20.156,24.1249,25.5758,27.8248,0.156088,2.7471,7.896,0.021311,37.0968,36.9547,1.6888,3.3126,-222.6818,0.319363,1132.6062,0.3292
776.3256,8.5,24.8918,0.283798,0.058496,113.649,87.5538,9.2599,-0.0086,92.47,85.3735,1.2428,1.1206,0.3352,35.9633,0.3283,2.5535,1.5084,0.1723,2.2247,0.139906,11.1272,20.5057,24.6819,26.1999,28.5894,0.157868,2.7436,7.9218,0.011419,38.0993,37.9795,1.6412,3.2996,-222.5379,0.316994,1133.2958,0.3269
776.478,8.5,24.8657,0.287138,0.098899,112.7681,86.6815,9.1872,-0.0105,92.219,84.7255,1.2599,1.1163,0.3383,35.9633,0.3274,2.5394,1.5084,0.1723,2.219,0.142085,11.2009,20.8555,25.2389,26.824,29.354,0.159649,2.7401,7.9477,0.001528,39.1018,39.0044,1.5936,3.2865,-222.3939,0.314625,1133.9854,0.3247
776.6304,8.5,24.9729,0.289762,0.102645,111.1193,94.5036,9.2177,-0.0102,86.8799,92.2008,1.2544,1.1086,0.3461,35.9633,0.3284,2.5787,1.5084,0.172274,2.2145,0.142248,11.4261,22.5048,28.1262,30.2342,33.142,0.161187,2.7419,7.9221,0.0001,43.9254,44.2381,1.5766,3.2163,-222.1738,0.309845,1137.6716,0.3251
776.7828,8.5,25.1026,0.292266,0.100207,109.341,103.7924,9.2657,-0.0096,80.6823,101.0465,1.2451,1.1003,0.3547,35.9633,0.3298,2.6269,1.5083,0.172243,2.2103,0.14207,11.677,24.3734,31.4068,34.1143,37.4401,0.162684,2.7446,7.8878,0.0001,49.3937,50.1819,1.5648,3.1365,-221.9408,0.304658,1141.8635,0.326
776.9352,8.5,25.2323,0.294769,0.097769,107.5627,113.0812,9.3136,-0.009,74.4847,109.8923,1.2358,1.0921,0.3633,35.9633,0.3311,2.6751,1.5083,0.172213,2.206,0.141893,11.9278,26.2419,34.6873,37.9945,41.7383,0.164181,2.7474,7.8535,0.0001,54.862,56.1256,1.5529,3.0567,-221.7078,0.299472,1146.0554,0.3268
777.0876,8.5,25.3248,0.295811,0.099579,107.4986,111.5525,9.3535,-0.0091,74.3731,108.2804,1.2151,1.0738,0.3533,35.9633,0.3291,2.6895,1.5083,0.1722,2.2042,0.141151,11.7933,26.2894,35.018,38.4828,42.2149,0.164169,2.7461,7.8113,0.0001,55.6886,56.8715,1.5267,2.9843,-221.7856,0.299315,1144.9272,0.3275
777.24,8.5,25.3899,0.295771,0.104531,108.7027,102.0217,9.3874,-0.0097,78.7633,98.9327,1.186,1.0481,0.3296,35.9633,0.3246,2.6788,1.5084,0.1722,2.2043,0.139991,11.3737,24.9897,33.1666,36.462,39.8645,0.163041,2.7419,7.7632,0.0001,53.0814,53.7724,1.4899,2.9174,-222.0932,0.302879,1139.8638,0.3281
777.3924,8.5,25.4549,0.295731,0.109483,109.9067,92.4909,9.4214,-0.0103,83.1536,89.585,1.1569,1.0224,0.3059,35.9633,0.32,2.6682,1.5084,0.1722,2.2044,0.138831,10.9542,23.69,31.3152,34.4412,37.5141,0.161914,2.7377,7.7152,0.0001,50.4743,50.6733,1.4531,2.8505,-222.4008,0.306443,1134.8003,0.3287
777.5448,8.5,25.4194,0.295446,0.112942,110.9927,87.8206,9.4132,-0.0106,86.4443,85.1207,1.144,1.0109,0.2987,35.9633,0.3183,2.6686,1.5085,0.1722,2.2048,0.13826,10.5596,22.6721,29.9006,32.8731,35.6745,0.160533,2.7361,7.6702,0.0001,48.3639,48.2308,1.4367,2.7547,-222.7334,0.309616,1132.021,0.3297
777.6972,8.5,25.1423,0.294575,0.112816,111.7954,94.8242,9.3039,-0.01,87.0938,92.3853,1.1697,1.0337,0.3312,35.9633,0.3235,2.6959,1.5084,0.1722,2.2063,0.139105,10.225,22.3306,29.535,32.3925,35.0616,0.158547,2.7405,7.6326,0.0001,47.4467,47.3654,1.4693,2.5898,-223.1262,0.311853,1134.7275,0.3319
777.8496,8.5,24.8653,0.293703,0.11269,112.5981,101.8277,9.1946,-0.0094,87.7434,99.6499,1.1955,1.0565,0.3638,35.9633,0.3286,2.7232,1.5084,0.1722,2.2078,0.13995,9.8905,21.9892,29.1695,31.912,34.4487,0.15656,2.745,7.595,0.0001,46.5295,46.4999,1.5019,2.4248,-223.519,0.314089,1137.4342,0.3341
778.002,8.5,24.5914,0.292779,0.112407,113.4081,108.6844,9.0868,-0.0088,88.4082,106.7656,1.2212,1.0793,0.3957,35.9633,0.3337,2.7496,1.5083,0.1722,2.2093,0.140778,9.5593,21.6409,28.7892,31.4142,33.8169,0.154601,2.7494,7.559,0.0001,45.5882,45.6097,1.5345,2.2625,-223.9193,0.316343,1140.1056,0.3363
778.1544,8.5,24.5615,0.28788,0.100311,114.776,104.4954,9.0916,-0.0084,90.2241,102.6858,1.248,1.1029,0.3838,35.9633,0.3361,2.7105,1.5084,0.1722,2.2177,0.140277,9.4832,20.7748,27.3032,29.6279,31.7637,0.154692,2.7462,7.6439,0.0001,42.833,42.8591,1.5685,2.2974,-224.8883,0.319935,1140.1318,0.3366
778.3068,8.5,24.5315,0.282981,0.088216,116.1439,100.3065,9.0963,-0.0079,92.04,98.606,1.2748,1.1266,0.3718,35.9633,0.3385,2.6713,1.5085,0.1722,2.2261,0.139776,9.407,19.9087,25.8172,27.8416,29.7106,0.154783,2.7431,7.7289,0.0001,40.0779,40.1085,1.6024,2.3322,-225.8573,0.323527,1140.1581,0.337
778.4592,8.5,24.5016,0.278082,0.076121,117.5117,96.1176,9.1011,-0.0074,93.8559,94.5262,1.3015,1.1503,0.3599,35.9633,0.3409,2.6322,1.5086,0.1722,2.2345,0.139275,9.3309,19.0426,24.3312,26.0552,27.6575,0.154874,2.7399,7.8139,0.0001,37.3228,37.3578,1.6363,2.3671,-226.8262,0.327119,1140.1843,0.3373
778.6116,8.5,24.6372,0.274619,0.063652,117.8755,99.0147,9.1028,-0.0059,93.7967,97.2532,1.2343,1.1055,0.3655,35.9633,0.3507,2.6273,1.5067,0.1722,2.2405,0.139086,9.5254,18.6562,23.5682,25.2038,26.6528,0.155319,2.4179,7.6808,0.010513,36.062,36.0641,1.6021,2.57,-227.461,0.328078,1136.0161,0.3467
778.764,8.5,24.8333,0.27168,0.051046,117.8723,104.5025,9.1035,-0.0039,93.0522,102.4687,1.1326,1.0356,0.3777,35.9633,0.3633,2.635,1.5041,0.1722,2.2455,0.13901,9.8187,18.4453,23.0695,24.6942,26.0313,0.155892,1.9793,7.468,0.024732,35.3475,35.303,1.543,2.8343,-227.9734,0.328075,1130.3145,0.3594
778.9164,8.5,25.0295,0.268741,0.038441,117.869,109.9902,9.1041,-0.0019,92.3076,107.6843,1.031,0.9657,0.3898,35.9633,0.3758,2.6426,1.5014,0.1722,2.2505,0.138935,10.1121,18.2343,22.5708,24.1846,25.4099,0.156466,1.5406,7.2551,0.038952,34.633,34.5418,1.4839,3.0986,-228.486,0.328072,1124.6127,0.372
779.0688,8.5,25.1076,0.269987,0.039624,117.992,109.939,9.1352,-0.002,91.9048,107.4833,1.0474,0.983,0.3996,35.9633,0.3817,2.6588,1.5011,0.1722,2.2483,0.138972,10.3481,18.2538,22.4272,24.0106,25.1664,0.157245,1.5023,7.1033,0.040675,34.4156,34.2371,1.5145,3.2512,-228.5614,0.328384,1124.9524,0.3793
779.2212,8.5,25.0422,0.276319,0.057562,118.2685,103.1574,9.2032,-0.0046,91.9173,100.7007,1.2073,1.1063,0.4066,35.9633,0.3795,2.6855,1.5036,0.1722,2.2375,0.139146,10.5144,18.5532,22.7151,24.2445,25.3822,0.158274,1.9504,7.0254,0.027215,34.8023,34.4869,1.6541,3.268,-228.1058,0.329077,1132.6329,0.3801
779.3736,8.5,24.9769,0.282652,0.0755,118.545,96.3757,9.2713,-0.0072,91.9299,93.9181,1.3672,1.2296,0.4136,35.9633,0.3774,2.7121,1.5062,0.1722,2.2267,0.139319,10.6806,18.8527,23.003,24.4784,25.598,0.159303,2.3985,6.9476,0.013754,35.189,34.7367,1.7936,3.2849,-227.6502,0.329769,1140.3136,0.3809
779.526,8.5,24.9214,0.286834,0.085151,118.7817,90.8438,9.3309,-0.0093,91.4846,88.3716,1.5024,1.3339,0.4151,35.9633,0.3725,2.7345,1.5078,0.1722,2.2196,0.13917,10.8669,19.2475,23.4298,24.8867,26.0105,0.159893,2.6937,6.964,0.00246,35.7692,35.2586,1.9116,3.3015,-227.1355,0.330363,1146.6453,0.378
779.6784,8.5,24.9143,0.280561,0.054514,118.8251,91.3874,9.3495,-0.0084,88.8135,88.8341,1.5179,1.3459,0.3898,35.9633,0.3543,2.7358,1.5053,0.1722,2.2303,0.137455,11.1507,20.106,24.5323,26.1433,27.3792,0.158352,2.2456,7.4383,0.001701,37.2905,37.1035,1.9248,3.3172,-226.3335,0.330471,1146.4191,0.3566
779.8308,8.5,24.9072,0.274289,0.023878,118.8684,91.9311,9.3682,-0.0076,86.1425,89.2966,1.5334,1.3579,0.3645,35.9633,0.3361,2.7372,1.5028,0.1722,2.241,0.13574,11.4346,20.9645,25.6347,27.3998,28.7479,0.156811,1.7975,7.9127,0.000943,38.8118,38.9485,1.938,3.3329,-225.5314,0.330579,1146.1929,0.3352
779.9832,8.5,24.9,0.268017,-0.006758,118.9118,92.4748,9.3868,-0.0068,83.4715,89.7591,1.5489,1.3699,0.3392,35.9633,0.3178,2.7385,1.5003,0.1722,2.2517,0.134025,11.7184,21.823,26.7372,28.6564,30.1166,0.155271,1.3494,8.387,0.000184,40.3331,40.7934,1.9512,3.3486,-224.7294,0.330687,1145.9667,0.3138
780.1356,8.5,25.0923,0.271494,0.017919,118.9808,92.3458,9.4467,-0.0062,84.2936,89.4453,1.5638,1.3888,0.3301,35.9633,0.3245,2.7522,1.5022,0.1722,2.2458,0.132268,11.5971,21.3915,26.1251,28.0398,29.5806,0.154201,1.6947,8.0933,0.002267,39.9771,40.029,1.992,3.4132,-224.5806,0.330862,1141.4083,0.3255
