wellName,DEPT,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,TVD
Cheal-G1,1662.4,8.5,8.483,2.383,100.448,88.495,0.287,2.904,22.647,20.409,16.009,1200.428
Cheal-G1,1662.5,8.5,8.467,2.332,104.267,88.325,0.314,2.85,30.85,28.221,22.925,1200.5
Cheal-G1,1662.6,8.5,8.484,2.297,106.051,90.203,0.342,2.827,30.123,28.036,23.713,1200.572
Cheal-G1,1662.7,8.5,8.525,2.272,106.774,91.212,0.368,2.823,26.294,24.781,21.581,1200.644
Cheal-G1,1662.8,8.5,8.584,2.26,106.713,92.279,0.39,2.84,25.928,24.597,21.749,1200.716
Cheal-G1,1662.9,8.5,8.656,2.249,106.371,92.754,0.402,2.85,26.819,25.437,22.484,1200.788
Cheal-G1,1663,8.5,8.726,2.244,106.092,94.461,0.403,2.861,26.909,25.485,22.449,1200.86
Cheal-G1,1663.1,8.5,8.766,2.242,106.058,96.556,0.393,2.875,27.037,25.536,22.348,1200.932
Cheal-G1,1663.2,8.5,8.757,2.251,106.327,99.221,0.375,2.9,27.607,25.96,22.488,1201.004
Cheal-G1,1663.3,8.5,8.713,2.257,106.579,100.465,0.356,2.907,27.012,25.281,21.662,1201.076
Cheal-G1,1663.4,8.5,8.672,2.262,106.962,101.685,0.344,2.899,28.125,26.193,22.185,1201.148
Cheal-G1,1663.5,8.5,8.649,2.262,107.113,102.689,0.339,2.885,29.973,27.827,23.397,1201.22
Cheal-G1,1663.6,8.5,8.634,2.258,107.286,104.654,0.341,2.883,31.919,29.597,24.814,1201.292
Cheal-G1,1663.7,8.5,8.618,2.254,107.05,105.573,0.345,2.884,30.611,28.411,23.874,1201.364
Cheal-G1,1663.8,8.5,8.612,2.252,106.945,107.488,0.349,2.885,29.147,27.061,22.756,1201.436
Cheal-G1,1663.9,8.5,8.62,2.258,106.572,112.054,0.35,2.91,28.227,26.176,21.951,1201.508
Cheal-G1,1664,8.5,8.638,2.263,105.875,117.7,0.348,2.932,28.089,25.941,21.545,1201.58
Cheal-G1,1664.1,8.5,8.657,2.272,104.051,120.181,0.345,2.979,27.741,25.489,20.92,1201.652
Cheal-G1,1664.2,8.5,8.673,2.289,100.261,120.034,0.341,3.021,23.661,21.71,17.759,1201.724
Cheal-G1,1664.3,8.5,8.677,2.326,94.586,116.647,0.331,3.093,18.463,16.97,13.939,1201.796
Cheal-G1,1664.4,8.5,8.658,2.38,87.593,110.733,0.315,3.139,17.937,16.565,13.756,1201.868
Cheal-G1,1664.5,8.5,8.597,2.436,81.311,102.304,0.297,3.162,37.75,34.991,29.313,1201.94
Cheal-G1,1664.6,8.5,8.499,2.475,77.251,95.024,0.284,3.116,69.635,64.656,54.378,1202.012
Cheal-G1,1664.7,8.5,8.412,2.478,77.467,90.699,0.277,3.021,81.213,74.998,62.282,1202.084
Cheal-G1,1664.8,8.5,8.363,2.449,81.54,89.148,0.28,2.899,43.873,40.06,32.402,1202.156
Cheal-G1,1664.9,8.5,8.361,2.39,88.282,88.021,0.291,2.78,22.301,20.156,15.92,1202.228
Cheal-G1,1665,8.5,8.38,2.33,95.288,87.129,0.305,2.695,28.515,25.656,20.05,1202.3
Cheal-G1,1665.1,8.5,8.416,2.282,101.303,85.341,0.318,2.645,37.876,34.181,26.902,1202.374
Cheal-G1,1665.2,8.5,8.456,2.257,105.308,84.418,0.331,2.647,37.739,34.332,27.531,1202.448
Cheal-G1,1665.3,8.5,8.486,2.246,107.309,85.45,0.34,2.649,32.18,29.65,24.495,1202.522
Cheal-G1,1665.4,8.5,8.498,2.248,108.116,88.139,0.347,2.671,29.686,27.605,23.3,1202.596
Cheal-G1,1665.5,8.5,8.491,2.254,108.441,91.949,0.351,2.686,29.598,27.647,23.579,1202.67
Cheal-G1,1665.6,8.5,8.479,2.259,108.578,95.694,0.354,2.691,30.23,28.188,23.944,1202.742
Cheal-G1,1665.7,8.5,8.477,2.259,108.594,97.057,0.357,2.673,30.564,28.372,23.848,1202.814
Cheal-G1,1665.8,8.5,8.499,2.254,108.573,96.577,0.358,2.656,29.63,27.345,22.676,1202.886
Cheal-G1,1665.9,8.5,8.543,2.248,108.417,94.275,0.357,2.645,31.047,28.5,23.339,1202.958
Cheal-G1,1666,8.5,8.603,2.239,108.259,92.486,0.356,2.628,32.551,29.761,24.145,1203.03
Cheal-G1,1666.1,8.5,8.658,2.234,108.106,89.944,0.352,2.614,34.393,31.314,25.16,1203.102
Cheal-G1,1666.2,8.5,8.686,2.233,108.013,88.397,0.344,2.605,33.749,30.653,24.49,1203.174
Cheal-G1,1666.3,8.5,8.685,2.234,107.9,86.427,0.337,2.603,32.033,29.09,23.231,1203.246
Cheal-G1,1666.4,8.5,8.666,2.233,107.818,85.493,0.334,2.597,30.751,27.991,22.475,1203.318
Cheal-G1,1666.5,8.5,8.642,2.23,107.755,84.512,0.334,2.622,31.191,28.474,23.02,1203.39
Cheal-G1,1666.6,8.5,8.62,2.229,107.613,85.463,0.339,2.663,30.914,28.326,23.1,1203.462
Cheal-G1,1666.7,8.5,8.604,2.23,107.401,86.463,0.343,2.71,28.809,26.461,21.701,1203.534
Cheal-G1,1666.8,8.5,8.602,2.233,107.156,87.037,0.348,2.747,28.667,26.34,21.62,1203.606
Cheal-G1,1666.9,8.5,8.604,2.239,106.98,86.139,0.349,2.769,29.889,27.414,22.408,1203.678
Cheal-G1,1667,8.5,8.585,2.246,106.864,85.432,0.347,2.774,32.703,29.898,24.252,1203.75
Cheal-G1,1667.1,8.5,8.515,2.254,106.865,84.271,0.343,2.763,33.333,30.337,24.352,1203.822
Cheal-G1,1667.2,8.5,8.408,2.259,106.942,83.443,0.341,2.757,32.017,28.98,22.967,1203.894
Cheal-G1,1667.3,8.5,8.319,2.262,107.131,83.116,0.341,2.751,32.343,29.147,22.865,1203.966
Cheal-G1,1667.4,8.5,8.28,2.264,107.37,83.972,0.344,2.749,35.211,31.663,24.713,1204.038
Cheal-G1,1667.5,8.5,8.28,2.263,107.652,85.144,0.348,2.734,35.858,32.267,25.225,1204.11
Cheal-G1,1667.6,8.5,8.291,2.259,107.916,86.648,0.353,2.721,33.072,29.828,23.443,1204.182
Cheal-G1,1667.7,8.5,8.307,2.252,108.134,87.113,0.357,2.709,29.71,26.871,21.255,1204.254
Cheal-G1,1667.8,8.5,8.321,2.248,108.251,87.602,0.356,2.71,29.187,26.447,21.012,1204.326
Cheal-G1,1667.9,8.5,8.329,2.241,108.246,89.145,0.354,2.703,31.838,28.866,22.964,1204.398
Cheal-G1,1668,8.5,8.33,2.239,108.084,91.163,0.351,2.691,35.183,31.87,25.302,1204.47
Cheal-G1,1668.1,8.5,8.328,2.238,107.837,92.957,0.348,2.678,34.737,31.396,24.798,1204.542
Cheal-G1,1668.2,8.5,8.326,2.244,107.518,95.061,0.345,2.677,29.335,26.454,20.784,1204.614
Cheal-G1,1668.3,8.5,8.325,2.252,107.131,97.812,0.342,2.661,29.573,26.63,20.852,1204.686
Cheal-G1,1668.4,8.5,8.327,2.263,106.626,99.155,0.34,2.66,30.826,27.736,21.676,1204.758
Cheal-G1,1668.5,8.5,8.334,2.276,106.107,98.811,0.338,2.665,33.23,29.927,23.443,1204.83
Cheal-G1,1668.6,8.5,8.345,2.284,105.73,98.308,0.338,2.704,27.589,24.925,19.666,1204.902
Cheal-G1,1668.7,8.5,8.361,2.291,105.589,97.996,0.337,2.737,27.015,24.535,19.598,1204.974
Cheal-G1,1668.8,8.5,8.378,2.294,105.752,96.648,0.341,2.789,31.122,28.422,22.996,1205.046
Cheal-G1,1668.9,8.5,8.391,2.299,106.209,94.061,0.347,2.833,28.242,25.926,21.232,1205.118
Cheal-G1,1669,8.5,8.402,2.298,106.851,91.958,0.357,2.87,25.538,23.533,19.446,1205.19
Cheal-G1,1669.1,8.5,8.415,2.296,107.403,90.341,0.364,2.864,27.734,25.617,21.285,1205.262
Cheal-G1,1669.2,8.5,8.433,2.29,107.732,89.413,0.37,2.847,28.222,26.081,21.695,1205.334
Cheal-G1,1669.3,8.5,8.461,2.284,107.748,89.949,0.37,2.822,27.766,25.663,21.355,1205.406
Cheal-G1,1669.4,8.5,8.498,2.273,107.506,90.727,0.366,2.807,27.193,25.148,20.956,1205.478
Cheal-G1,1669.5,8.5,8.536,2.268,107.018,93.258,0.357,2.805,27.091,25.053,20.873,1205.55
Cheal-G1,1669.6,8.5,8.573,2.269,106.471,94.811,0.346,2.839,26.537,24.497,20.326,1205.622
Cheal-G1,1669.7,8.5,8.604,2.281,105.975,95.092,0.338,2.882,26.934,24.754,20.329,1205.694
Cheal-G1,1669.8,8.5,8.628,2.291,105.697,92.49,0.334,2.922,31.546,28.813,23.32,1205.766
Cheal-G1,1669.9,8.5,8.641,2.301,105.594,91.175,0.334,2.942,30.832,27.943,22.211,1205.838
Cheal-G1,1670,8.5,8.645,2.301,105.69,89.86,0.339,2.954,33.302,29.965,23.421,1205.91
Cheal-G1,1670.1,8.5,8.643,2.3,105.761,90.499,0.348,2.94,29.234,26.171,20.214,1205.982
Cheal-G1,1670.2,8.5,8.641,2.295,105.806,92.346,0.358,2.941,27.285,24.394,18.784,1206.054
Cheal-G1,1670.3,8.5,8.639,2.298,105.688,95.805,0.362,2.939,29.035,26.002,20.102,1206.126
Cheal-G1,1670.4,8.5,8.634,2.298,105.536,99.662,0.359,2.935,36.089,32.431,25.274,1206.198
Cheal-G1,1670.5,8.5,8.628,2.3,105.43,102.481,0.351,2.907,35.462,31.994,25.165,1206.27
Cheal-G1,1670.6,8.5,8.622,2.292,105.582,104.462,0.341,2.883,29.51,26.728,21.215,1206.342
Cheal-G1,1670.7,8.5,8.622,2.281,105.924,104.296,0.332,2.847,29.699,26.982,21.568,1206.414
Cheal-G1,1670.8,8.5,8.625,2.266,106.42,102.131,0.329,2.811,30.961,28.182,22.628,1206.486
Cheal-G1,1670.9,8.5,8.633,2.255,106.913,98.845,0.333,2.799,30.966,28.216,22.712,1206.558
Cheal-G1,1671,8.5,8.641,2.25,107.329,95.659,0.343,2.823,29.855,27.241,21.999,1206.63
Cheal-G1,1671.1,8.5,8.646,2.249,107.532,92.693,0.352,2.85,29.067,26.572,21.551,1206.702
Cheal-G1,1671.2,8.5,8.631,2.25,107.514,90.835,0.355,2.863,29.441,26.938,21.892,1206.774
Cheal-G1,1671.3,8.5,8.588,2.25,107.345,91.358,0.355,2.883,30.43,27.812,22.547,1206.846
Cheal-G1,1671.4,8.5,8.533,2.249,107.113,92.108,0.356,2.888,31.533,28.745,23.16,1206.918
Cheal-G1,1671.5,8.5,8.487,2.25,106.883,93.304,0.357,2.895,32.447,29.429,23.435,1206.99
Cheal-G1,1671.6,8.5,8.465,2.252,106.721,92.714,0.357,2.885,33.034,29.803,23.438,1207.062
Cheal-G1,1671.7,8.5,8.449,2.257,106.668,92.546,0.354,2.867,32.528,29.297,22.953,1207.134
Cheal-G1,1671.8,8.5,8.434,2.26,106.719,91.859,0.35,2.836,31.601,28.591,22.637,1207.206
Cheal-G1,1671.9,8.5,8.42,2.264,106.839,92.759,0.343,2.802,31.324,28.476,22.799,1207.278
Cheal-G1,1672,8.5,8.411,2.263,106.979,92.95,0.338,2.767,30.874,28.243,22.943,1207.35
Cheal-G1,1672.1,8.5,8.41,2.261,107.078,94.387,0.335,2.74,29.926,27.534,22.671,1207.422
Cheal-G1,1672.2,8.5,8.416,2.259,107.09,95.157,0.34,2.741,29.939,27.635,22.926,1207.494
Cheal-G1,1672.3,8.5,8.427,2.259,106.956,96.93,0.344,2.758,30.173,27.815,23.004,1207.566
Cheal-G1,1672.4,8.5,8.444,2.258,106.69,98.072,0.348,2.798,30.078,27.729,22.937,1207.638
Cheal-G1,1672.5,8.5,8.463,2.262,106.327,97.961,0.348,2.82,29.102,26.966,22.571,1207.71
Cheal-G1,1672.6,8.5,8.479,2.267,105.965,97.857,0.35,2.856,28.816,26.857,22.79,1207.784
Cheal-G1,1672.7,8.5,8.487,2.273,105.679,96.991,0.355,2.862,27.752,26.022,22.392,1207.858
Cheal-G1,1672.8,8.5,8.49,2.277,105.558,95.556,0.365,2.885,28.111,26.441,22.921,1207.932
Cheal-G1,1672.9,8.5,8.491,2.28,105.619,93.183,0.375,2.886,28.479,26.857,23.422,1208.006
Cheal-G1,1673,8.5,8.493,2.279,105.837,91.658,0.383,2.906,28.254,26.558,22.986,1208.08
Cheal-G1,1673.1,8.5,8.496,2.276,106.113,92.988,0.383,2.91,27.761,25.987,22.277,1208.152
Cheal-G1,1673.2,8.5,8.499,2.271,106.313,94.231,0.376,2.93,27.372,25.49,21.586,1208.224
Cheal-G1,1673.3,8.5,8.501,2.271,106.324,95.852,0.364,2.94,27.348,25.408,21.4,1208.296
Cheal-G1,1673.4,8.5,8.497,2.28,106.116,95.616,0.352,2.996,27.139,25.186,21.158,1208.368
Cheal-G1,1673.5,8.5,8.485,2.291,105.807,96.269,0.343,3.05,27.209,25.226,21.143,1208.44
Cheal-G1,1673.6,8.5,8.466,2.301,105.536,93.884,0.337,3.079,29.588,27.383,22.856,1208.512
Cheal-G1,1673.7,8.5,8.446,2.3,105.501,92.085,0.339,3.055,32.926,30.433,25.326,1208.584
Cheal-G1,1673.8,8.5,8.433,2.289,105.793,88.825,0.344,2.999,29.997,27.696,22.99,1208.656
Cheal-G1,1673.9,8.5,8.426,2.271,106.42,86.391,0.349,2.912,27.052,24.915,20.562,1208.728
Cheal-G1,1674,8.5,8.426,2.252,107.184,83.961,0.351,2.813,28.858,26.522,21.782,1208.8
Cheal-G1,1674.1,8.5,8.429,2.241,107.932,82.474,0.353,2.749,29.283,26.878,22.007,1208.872
Cheal-G1,1674.2,8.5,8.443,2.237,108.508,81.836,0.351,2.724,28.328,25.976,21.22,1208.944
Cheal-G1,1674.3,8.5,8.472,2.24,108.883,81.632,0.348,2.721,30.325,27.79,22.669,1209.016
Cheal-G1,1674.4,8.5,8.512,2.24,108.975,81.403,0.344,2.71,33.497,30.717,25.095,1209.088
Cheal-G1,1674.5,8.5,8.552,2.24,108.866,81.105,0.344,2.718,33.621,30.914,25.417,1209.16
Cheal-G1,1674.6,8.5,8.589,2.239,108.571,79.452,0.347,2.746,30.846,28.5,23.698,1209.232
Cheal-G1,1674.7,8.5,8.622,2.243,108.237,78.963,0.35,2.78,28.953,26.917,22.704,1209.304
Cheal-G1,1674.8,8.5,8.645,2.248,107.818,79.467,0.35,2.803,27.973,26.174,22.415,1209.376
Cheal-G1,1674.9,8.5,8.654,2.256,107.481,81.698,0.348,2.799,31.015,29.138,25.188,1209.448
Cheal-G1,1675,8.5,8.652,2.261,107.219,83.132,0.342,2.787,28.013,26.319,22.755,1209.52
Cheal-G1,1675.1,8.5,8.646,2.261,107.138,84.137,0.332,2.756,28.128,26.304,22.494,1209.592
Cheal-G1,1675.2,8.5,8.63,2.256,107.126,83.191,0.32,2.744,26.989,25.046,21.038,1209.664
Cheal-G1,1675.3,8.5,8.612,2.249,107.212,81.902,0.31,2.725,32.802,30.149,24.764,1209.736
Cheal-G1,1675.4,8.5,8.61,2.242,107.331,81.482,0.305,2.738,31.311,28.513,22.918,1209.808
Cheal-G1,1675.5,8.5,8.633,2.236,107.464,81.314,0.307,2.73,29.997,27.099,21.38,1209.88
Cheal-G1,1675.6,8.5,8.677,2.234,107.524,81.064,0.315,2.726,31.615,28.394,22.096,1209.952
Cheal-G1,1675.7,8.5,8.733,2.233,107.467,79.457,0.328,2.7,34.717,31.05,23.93,1210.024
Cheal-G1,1675.8,8.5,8.791,2.236,107.294,78.311,0.338,2.695,34.701,30.945,23.687,1210.096
Cheal-G1,1675.9,8.5,8.825,2.237,107.001,76.727,0.343,2.682,32.791,29.202,22.281,1210.168
Cheal-G1,1676,8.5,8.827,2.24,106.634,75.364,0.343,2.677,33.195,29.575,22.59,1210.24
Cheal-G1,1676.1,8.5,8.812,2.239,106.287,75.159,0.339,2.67,32.335,28.865,22.147,1210.314
Cheal-G1,1676.2,8.5,8.804,2.243,106.031,76.949,0.333,2.681,31.782,28.431,21.924,1210.388
Cheal-G1,1676.3,8.5,8.804,2.242,105.944,80.224,0.328,2.703,30.569,27.391,21.202,1210.462
Cheal-G1,1676.4,8.5,8.802,2.248,105.985,81.213,0.325,2.72,30.162,27.055,20.993,1210.536
Cheal-G1,1676.5,8.5,8.789,2.25,106.121,80.977,0.323,2.751,29.378,26.342,20.424,1210.61
Cheal-G1,1676.6,8.5,8.769,2.255,106.247,78.88,0.322,2.77,29.669,26.556,20.505,1210.684
Cheal-G1,1676.7,8.5,8.764,2.252,106.347,76.995,0.322,2.778,29.979,26.779,20.579,1210.758
Cheal-G1,1676.8,8.5,8.801,2.251,106.384,73.793,0.324,2.762,31.04,27.689,21.212,1210.832
Cheal-G1,1676.9,8.5,8.884,2.248,106.427,71.512,0.328,2.749,30.828,27.489,21.036,1210.906
Cheal-G1,1677,8.5,8.964,2.247,106.513,71.418,0.331,2.713,30.043,26.783,20.487,1210.98
Cheal-G1,1677.1,8.5,8.968,2.247,106.718,72.391,0.334,2.675,28.83,25.713,19.687,1211.054
Cheal-G1,1677.2,8.5,8.892,2.247,107.011,74.099,0.335,2.638,27.877,24.869,19.052,1211.128
Cheal-G1,1677.3,8.5,8.807,2.246,107.368,75.961,0.335,2.622,28.302,25.261,19.377,1211.202
Cheal-G1,1677.4,8.5,8.759,2.244,107.682,78.898,0.334,2.613,28.586,25.526,19.601,1211.276
Cheal-G1,1677.5,8.5,8.736,2.244,107.897,80.4,0.33,2.624,30.19,26.976,20.746,1211.35
Cheal-G1,1677.6,8.5,8.704,2.244,107.935,80.772,0.325,2.651,29.335,26.213,20.16,1211.424
Cheal-G1,1677.7,8.5,8.657,2.246,107.82,81.405,0.32,2.674,28.1,25.097,19.28,1211.498
Cheal-G1,1677.8,8.5,8.595,2.248,107.583,81.135,0.319,2.674,28.671,25.573,19.585,1211.572
Cheal-G1,1677.9,8.5,8.537,2.247,107.309,80.231,0.323,2.667,29.987,26.701,20.366,1211.646
Cheal-G1,1678,8.5,8.502,2.245,107.071,79.331,0.329,2.658,30.045,26.772,20.456,1211.72
Cheal-G1,1678.1,8.5,8.503,2.244,106.925,80.105,0.333,2.649,28.061,25.114,19.386,1211.794
Cheal-G1,1678.2,8.5,8.513,2.245,106.895,79.527,0.337,2.65,26.452,23.8,18.602,1211.868
Cheal-G1,1678.3,8.5,8.525,2.247,106.946,77.907,0.336,2.662,26.629,24.06,18.989,1211.942
Cheal-G1,1678.4,8.5,8.532,2.251,107.04,76.571,0.334,2.683,27.643,25.035,19.868,1212.016
Cheal-G1,1678.5,8.5,8.533,2.252,107.114,76.37,0.331,2.699,28.535,25.859,20.551,1212.09
Cheal-G1,1678.6,8.5,8.535,2.249,107.149,75.846,0.331,2.707,28.774,26.007,20.542,1212.164
Cheal-G1,1678.7,8.5,8.541,2.244,107.143,75.192,0.33,2.702,28.575,25.765,20.237,1212.238
Cheal-G1,1678.8,8.5,8.551,2.239,107.113,75.267,0.328,2.69,28.919,26.059,20.439,1212.312
Cheal-G1,1678.9,8.5,8.56,2.238,107.099,75.013,0.325,2.674,28.876,26.101,20.618,1212.386
Cheal-G1,1679,8.5,8.551,2.235,107.131,73.906,0.323,2.661,29.082,26.358,20.953,1212.46
Cheal-G1,1679.1,8.5,8.518,2.239,107.229,73.437,0.326,2.65,28.45,25.875,20.737,1212.534
Cheal-G1,1679.2,8.5,8.478,2.241,107.371,73.108,0.329,2.644,27.644,25.193,20.286,1212.608
Cheal-G1,1679.3,8.5,8.45,2.245,107.518,73.852,0.334,2.641,26.684,24.357,19.687,1212.682
Cheal-G1,1679.4,8.5,8.443,2.241,107.613,73.919,0.336,2.641,25.639,23.396,18.898,1212.756
Cheal-G1,1679.5,8.5,8.444,2.242,107.603,74.269,0.338,2.647,25.787,23.518,18.97,1212.83
Cheal-G1,1679.6,8.5,8.447,2.237,107.49,73.902,0.334,2.655,28.55,26.018,20.949,1212.904
Cheal-G1,1679.7,8.5,8.449,2.233,107.324,73.262,0.33,2.67,33.038,30.105,24.233,1212.978
Cheal-G1,1679.8,8.5,8.451,2.227,107.203,72.98,0.325,2.676,29.742,27.089,21.782,1213.052
Cheal-G1,1679.9,8.5,8.451,2.225,107.216,73.417,0.323,2.674,29.13,26.466,21.16,1213.126
Cheal-G1,1680,8.5,8.451,2.225,107.413,74.576,0.322,2.661,30.428,27.554,21.858,1213.2
Cheal-G1,1680.1,8.5,8.448,2.225,107.759,76.474,0.321,2.667,31.713,28.602,22.48,1213.272
Cheal-G1,1680.2,8.5,8.443,2.228,108.143,78.435,0.323,2.674,32.162,28.931,22.599,1213.344
Cheal-G1,1680.3,8.5,8.437,2.231,108.451,80.245,0.326,2.694,32.353,29.059,22.619,1213.416
Cheal-G1,1680.4,8.5,8.429,2.233,108.58,80.86,0.329,2.717,32.32,29.071,22.702,1213.488
Cheal-G1,1680.5,8.5,8.416,2.231,108.507,80.753,0.329,2.739,32.104,28.977,22.814,1213.56
Cheal-G1,1680.6,8.5,8.401,2.233,108.218,80.627,0.331,2.729,32.532,29.502,23.485,1213.634
Cheal-G1,1680.7,8.5,8.391,2.234,107.795,82.59,0.331,2.698,31.579,28.748,23.09,1213.708
Cheal-G1,1680.8,8.5,8.388,2.235,107.298,83.624,0.329,2.675,30.867,28.185,22.799,1213.782
Cheal-G1,1680.9,8.5,8.386,2.238,106.843,83.879,0.323,2.668,30.126,27.569,22.416,1213.856
Cheal-G1,1681,8.5,8.381,2.244,106.506,83.317,0.314,2.671,30.753,28.182,22.987,1213.93
Cheal-G1,1681.1,8.5,8.371,2.25,106.386,82.394,0.302,2.682,30.375,27.854,22.753,1214.004
Cheal-G1,1681.2,8.5,8.358,2.252,106.517,80.772,0.292,2.698,30.335,27.825,22.746,1214.078
Cheal-G1,1681.3,8.5,8.348,2.255,106.89,78.266,0.284,2.706,29.921,27.446,22.437,1214.152
Cheal-G1,1681.4,8.5,8.346,2.257,107.445,78.387,0.286,2.712,30.54,27.999,22.863,1214.226
Cheal-G1,1681.5,8.5,8.361,2.256,107.861,78.601,0.296,2.722,29.668,27.168,22.124,1214.3
Cheal-G1,1681.6,8.5,8.393,2.252,108.002,79.031,0.315,2.734,30.73,28.09,22.778,1214.374
Cheal-G1,1681.7,8.5,8.437,2.251,107.677,77.495,0.334,2.74,31.935,29.141,23.534,1214.448
Cheal-G1,1681.8,8.5,8.482,2.249,107.061,77.579,0.351,2.747,31.544,28.743,23.136,1214.522
Cheal-G1,1681.9,8.5,8.515,2.247,106.185,77.444,0.359,2.744,32.627,29.705,23.865,1214.596
Cheal-G1,1682,8.5,8.535,2.246,105.366,77.747,0.36,2.742,33.441,30.45,24.47,1214.67
Cheal-G1,1682.1,8.5,8.548,2.248,104.68,77.98,0.352,2.726,33.136,30.243,24.438,1214.744
Cheal-G1,1682.2,8.5,8.565,2.251,104.264,79.707,0.342,2.714,31.001,28.425,23.216,1214.818
Cheal-G1,1682.3,8.5,8.59,2.257,104.063,81.182,0.334,2.691,30.014,27.69,22.943,1214.892
Cheal-G1,1682.4,8.5,8.623,2.258,103.693,80.915,0.33,2.676,31.349,29.121,24.52,1214.966
Cheal-G1,1682.5,8.5,8.662,2.259,102.519,80.233,0.328,2.657,32.001,29.907,25.539,1215.04
Cheal-G1,1682.6,8.5,8.698,2.271,100.167,79.498,0.326,2.676,31.613,29.665,25.574,1215.114
Cheal-G1,1682.7,8.5,8.709,2.296,96.991,78.434,0.324,2.727,25.532,23.992,20.751,1215.188
Cheal-G1,1682.8,8.5,8.689,2.327,93.689,76.386,0.32,2.793,23.927,22.463,19.386,1215.262
Cheal-G1,1682.9,8.5,8.657,2.351,91.099,76.293,0.315,2.83,28.865,27.016,23.148,1215.336
Cheal-G1,1683,8.5,8.622,2.362,90.125,78.108,0.308,2.848,59.37,55.284,46.812,1215.41
Cheal-G1,1683.1,8.5,8.589,2.353,91.303,82.136,0.303,2.85,39.175,36.291,30.36,1215.484
Cheal-G1,1683.2,8.5,8.563,2.328,94.161,86.278,0.299,2.853,22.712,20.979,17.431,1215.558
Cheal-G1,1683.3,8.5,8.543,2.298,97.496,91.139,0.296,2.854,22.736,21.01,17.475,1215.632
Cheal-G1,1683.4,8.5,8.522,2.283,100.438,94.548,0.298,2.872,28.555,26.5,22.262,1215.706
Cheal-G1,1683.5,8.5,8.494,2.28,102.61,95.328,0.305,2.893,27.665,25.851,22.068,1215.78
Cheal-G1,1683.6,8.5,8.476,2.284,103.882,93.026,0.315,2.88,28.079,26.434,22.96,1215.854
Cheal-G1,1683.7,8.5,8.483,2.286,103.631,90.156,0.324,2.834,25.743,24.366,21.432,1215.928
Cheal-G1,1683.8,8.5,8.506,2.288,101.596,87.073,0.327,2.776,26.614,25.226,22.261,1216.002
Cheal-G1,1683.9,8.5,8.532,2.299,97.528,83.291,0.322,2.734,22.385,21.139,18.495,1216.076
Cheal-G1,1684,8.5,8.553,2.326,92.426,78.749,0.31,2.735,20.168,18.933,16.338,1216.15
Cheal-G1,1684.1,8.5,8.576,2.362,86.842,74.455,0.295,2.776,20.18,18.823,16.003,1216.224
Cheal-G1,1684.2,8.5,8.605,2.398,83.062,71.455,0.28,2.831,29.099,26.921,22.453,1216.298
Cheal-G1,1684.3,8.5,8.621,2.42,82.037,70.514,0.268,2.857,42.131,38.646,31.594,1216.372
Cheal-G1,1684.4,8.5,8.588,2.415,84.874,71.9,0.264,2.842,73.37,66.777,53.606,1216.446
Cheal-G1,1684.5,8.5,8.507,2.381,90.022,76.257,0.269,2.799,21.46,19.561,15.759,1216.52
Cheal-G1,1684.6,8.5,8.429,2.334,96.465,81.128,0.283,2.757,16.085,14.759,12.075,1216.594
Cheal-G1,1684.7,8.5,8.391,2.291,102.106,84.562,0.301,2.718,20.095,18.68,15.754,1216.668
Cheal-G1,1684.8,8.5,8.407,2.265,106.308,86.662,0.32,2.709,31.16,29.343,25.506,1216.742
Cheal-G1,1684.9,8.5,8.463,2.25,108.443,88.569,0.333,2.716,29.295,27.986,25.155,1216.816
Cheal-G1,1685,8.5,8.553,2.25,109.18,89.753,0.34,2.712,25.981,24.938,22.663,1216.89
Cheal-G1,1685.1,8.5,8.655,2.251,108.972,89.803,0.339,2.685,24.484,23.418,21.107,1216.964
Cheal-G1,1685.2,8.5,8.745,2.251,108.323,89.832,0.335,2.667,25.52,24.148,21.226,1217.038
Cheal-G1,1685.3,8.5,8.808,2.247,107.467,90.761,0.331,2.666,25.468,23.891,20.579,1217.112
Cheal-G1,1685.4,8.5,8.834,2.252,106.61,91.841,0.334,2.705,23.94,22.311,18.929,1217.186
Cheal-G1,1685.5,8.5,8.827,2.26,105.848,92.766,0.337,2.753,22.16,20.593,17.354,1217.26
Cheal-G1,1685.6,8.5,8.805,2.271,105.404,94.719,0.341,2.803,24.343,22.648,19.138,1217.332
Cheal-G1,1685.7,8.5,8.76,2.276,105.428,96.62,0.341,2.827,28.975,27.114,23.222,1217.404
Cheal-G1,1685.8,8.5,8.692,2.278,106.072,97.251,0.341,2.824,29.742,28.03,24.407,1217.476
Cheal-G1,1685.9,8.5,8.628,2.272,107.2,96.962,0.335,2.799,23.505,22.309,19.748,1217.548
Cheal-G1,1686,8.5,8.6,2.261,108.461,96.263,0.327,2.773,22.391,21.319,19.013,1217.62
Cheal-G1,1686.1,8.5,8.613,2.247,109.401,94.401,0.32,2.745,23.524,22.397,19.972,1217.694
Cheal-G1,1686.2,8.5,8.643,2.24,109.862,92.495,0.315,2.742,25.68,24.378,21.589,1217.768
Cheal-G1,1686.3,8.5,8.69,2.242,109.795,90.389,0.313,2.754,24.46,23.127,20.292,1217.842
Cheal-G1,1686.4,8.5,8.749,2.249,109.291,88.665,0.313,2.773,24.659,23.184,20.076,1217.916
