wellName,DEPT,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,TVD
Cheal-G3,878.6,8.5,8.269,2.267,107.01,99.482,0.383,2.87,39.438,34.541,25.351,845.654
Cheal-G3,878.7,8.5,8.27,2.27,106.934,99.616,0.379,2.87,38.877,34.03,24.941,845.748
Cheal-G3,878.8,8.5,8.284,2.273,106.943,99.853,0.374,2.875,38.304,33.404,24.273,845.842
Cheal-G3,878.9,8.5,8.302,2.275,106.991,98.735,0.367,2.885,40.049,34.775,25.013,845.936
Cheal-G3,879,8.5,8.313,2.272,107.027,97.879,0.36,2.892,40.678,35.196,25.108,846.03
Cheal-G3,879.1,8.5,8.316,2.272,107.03,96.958,0.353,2.887,39.699,34.348,24.5,846.124
Cheal-G3,879.2,8.5,8.311,2.271,106.995,97.009,0.348,2.87,37.867,32.838,23.55,846.218
Cheal-G3,879.3,8.5,8.305,2.273,107.016,97.471,0.349,2.853,37.517,32.675,23.669,846.312
Cheal-G3,879.4,8.5,8.3,2.271,107.169,98.38,0.355,2.844,35.416,31.016,22.759,846.406
Cheal-G3,879.5,8.5,8.297,2.269,107.474,99.674,0.362,2.837,33.495,29.491,21.913,846.5
Cheal-G3,879.6,8.5,8.294,2.265,107.842,100.693,0.364,2.828,32.541,28.777,21.6,846.594
Cheal-G3,879.7,8.5,8.291,2.263,108.151,101.415,0.363,2.834,32.476,28.828,21.831,846.688
Cheal-G3,879.8,8.5,8.291,2.262,108.341,101.842,0.361,2.857,33.003,29.387,22.417,846.782
Cheal-G3,879.9,8.5,8.296,2.263,108.384,101.401,0.362,2.875,32.867,29.325,22.475,846.876
Cheal-G3,880,8.5,8.31,2.269,108.347,100.407,0.362,2.89,33.555,29.937,22.94,846.97
Cheal-G3,880.1,8.5,8.327,2.27,108.266,98.716,0.363,2.89,33.668,30.015,22.959,847.064
Cheal-G3,880.2,8.5,8.34,2.269,108.215,97.389,0.361,2.888,34.729,30.909,23.55,847.158
Cheal-G3,880.3,8.5,8.336,2.264,108.176,96.335,0.363,2.873,33.458,29.729,22.566,847.252
Cheal-G3,880.4,8.5,8.319,2.262,108.127,96.589,0.367,2.878,32.744,29.049,21.966,847.346
Cheal-G3,880.5,8.5,8.301,2.262,108.028,96.214,0.37,2.892,33.876,30.041,22.698,847.44
Cheal-G3,880.6,8.5,8.291,2.265,107.916,95.631,0.373,2.926,34.887,30.969,23.455,847.534
Cheal-G3,880.7,8.5,8.288,2.266,107.825,93.791,0.372,2.935,34.252,30.473,23.197,847.628
Cheal-G3,880.8,8.5,8.288,2.267,107.796,92.889,0.365,2.939,33.535,29.92,22.927,847.722
Cheal-G3,880.9,8.5,8.297,2.264,107.857,93.149,0.352,2.917,33.174,29.647,22.808,847.816
Cheal-G3,881,8.5,8.317,2.262,107.994,95.996,0.341,2.897,34.701,31.041,23.932,847.91
Cheal-G3,881.1,8.5,8.35,2.261,108.164,99.6,0.338,2.863,36.418,32.553,25.055,848.006
Cheal-G3,881.2,8.5,8.382,2.264,108.298,102.872,0.348,2.846,36.938,32.954,25.249,848.102
Cheal-G3,881.3,8.5,8.405,2.267,108.388,103.873,0.364,2.853,35.397,31.427,23.808,848.198
Cheal-G3,881.4,8.5,8.415,2.272,108.431,102.394,0.383,2.875,35.19,31.09,23.286,848.294
Cheal-G3,881.5,8.5,8.421,2.273,108.438,99.396,0.397,2.893,35.034,30.856,22.945,848.39
Cheal-G3,881.6,8.5,8.437,2.272,108.431,95.997,0.399,2.903,33.533,29.549,21.998,848.484
Cheal-G3,881.7,8.5,8.473,2.267,108.402,94.601,0.391,2.923,34.164,30.196,22.637,848.578
Cheal-G3,881.8,8.5,8.523,2.267,108.402,95.142,0.375,2.929,32.66,29.039,22.076,848.672
Cheal-G3,881.9,8.5,8.567,2.268,108.38,97.233,0.361,2.926,30.832,27.645,21.431,848.766
Cheal-G3,882,8.5,8.595,2.272,108.381,98.382,0.35,2.911,29.442,26.575,20.925,848.86
Cheal-G3,882.1,8.5,8.61,2.274,108.404,100.439,0.343,2.921,30.532,27.645,21.925,848.954
Cheal-G3,882.2,8.5,8.623,2.277,108.555,101.918,0.337,2.919,32.296,29.225,23.147,849.048
Cheal-G3,882.3,8.5,8.638,2.275,108.789,102.806,0.334,2.911,34.743,31.424,24.862,849.142
Cheal-G3,882.4,8.5,8.645,2.272,109.093,101.388,0.332,2.887,36.114,32.626,25.742,849.236
Cheal-G3,882.5,8.5,8.637,2.268,109.394,100.876,0.331,2.883,34.82,31.436,24.765,849.33
Cheal-G3,882.6,8.5,8.629,2.264,109.671,99.98,0.336,2.876,32.723,29.527,23.232,849.424
Cheal-G3,882.7,8.5,8.645,2.26,109.823,98.762,0.345,2.865,33.47,30.201,23.762,849.518
Cheal-G3,882.8,8.5,8.685,2.259,109.842,97.377,0.357,2.857,34.211,30.831,24.187,849.612
Cheal-G3,882.9,8.5,8.685,2.261,109.728,96.962,0.363,2.861,34.247,30.806,24.063,849.706
Cheal-G3,883,8.5,8.622,2.265,109.522,97.75,0.366,2.866,32.007,28.787,22.477,849.8
Cheal-G3,883.1,8.5,8.534,2.269,109.223,97.419,0.361,2.859,31.881,28.745,22.576,849.894
Cheal-G3,883.2,8.5,8.473,2.271,108.878,97.667,0.356,2.86,31.216,28.289,22.485,849.988
Cheal-G3,883.3,8.5,8.452,2.273,108.492,98.082,0.345,2.857,31.184,28.425,22.901,850.082
Cheal-G3,883.4,8.5,8.434,2.274,108.052,99.088,0.337,2.868,31.616,28.984,23.663,850.176
Cheal-G3,883.5,8.5,8.424,2.273,107.502,100.43,0.328,2.888,31.778,29.241,24.081,850.27
Cheal-G3,883.6,8.5,8.416,2.273,106.756,102.787,0.324,2.908,31.469,29.001,23.97,850.364
Cheal-G3,883.7,8.5,8.409,2.279,105.363,105.075,0.32,2.924,30.513,28.127,23.26,850.458
Cheal-G3,883.8,8.5,8.401,2.291,103.156,104.162,0.319,2.943,29.123,26.756,21.955,850.552
Cheal-G3,883.9,8.5,8.397,2.311,100.078,100.873,0.315,2.995,30.197,27.425,21.905,850.646
Cheal-G3,884,8.5,8.4,2.336,96.97,94.991,0.309,3.094,35.639,31.649,23.99,850.74
Cheal-G3,884.1,8.5,8.412,2.365,94.425,89.822,0.299,3.224,50.57,43.634,30.928,850.834
Cheal-G3,884.2,8.5,8.416,2.382,93.523,83.162,0.288,3.333,88.314,73.932,48.832,850.928
Cheal-G3,884.3,8.5,8.403,2.38,94.699,79.445,0.281,3.344,83.095,68.409,43.456,851.022
Cheal-G3,884.4,8.5,8.386,2.351,97.906,77.839,0.28,3.252,71.901,59.47,38.189,851.116
Cheal-G3,884.5,8.5,8.38,2.307,101.966,79.285,0.286,3.074,60.108,51.09,34.963,851.21
Cheal-G3,884.6,8.5,8.394,2.258,105.825,80.141,0.298,2.884,60.618,53.429,39.797,851.306
Cheal-G3,884.7,8.5,8.414,2.221,108.657,82.478,0.312,2.739,55.927,51.132,41.483,851.402
Cheal-G3,884.8,8.5,8.438,2.195,110.163,83.898,0.327,2.685,49.376,46.385,40.09,851.498
Cheal-G3,884.9,8.5,8.466,2.188,110.386,85.543,0.338,2.692,44.452,42.355,37.838,851.594
Cheal-G3,885,8.5,8.503,2.191,109.86,84.909,0.344,2.705,41.565,39.684,35.619,851.69
Cheal-G3,885.1,8.5,8.544,2.199,109.087,85.062,0.342,2.71,41.226,39.328,35.232,851.784
Cheal-G3,885.2,8.5,8.576,2.207,108.404,85.869,0.336,2.699,41.665,39.732,35.563,851.878
Cheal-G3,885.3,8.5,8.6,2.216,107.724,87.589,0.329,2.703,42.017,39.946,35.501,851.972
Cheal-G3,885.4,8.5,8.632,2.223,107.176,87.949,0.324,2.712,42.61,40.233,35.189,852.066
Cheal-G3,885.5,8.5,8.688,2.23,106.642,87.552,0.322,2.748,42.924,40.119,34.265,852.16
Cheal-G3,885.6,8.5,8.77,2.237,106.143,85.472,0.32,2.773,44.944,41.434,34.274,852.254
Cheal-G3,885.7,8.5,8.844,2.242,105.463,83.017,0.317,2.784,48.476,44.045,35.217,852.348
Cheal-G3,885.8,8.5,8.88,2.246,104.338,79.154,0.308,2.774,55.484,49.693,38.423,852.442
Cheal-G3,885.9,8.5,8.844,2.249,102.525,75.749,0.295,2.752,62.223,55.128,41.56,852.536
Cheal-G3,886,8.5,8.714,2.252,99.675,72.867,0.281,2.734,64.331,56.582,41.939,852.63
Cheal-G3,886.1,8.5,8.542,2.259,95.866,71.391,0.272,2.733,69.526,60.937,44.798,852.724
Cheal-G3,886.2,8.5,8.433,2.278,91.311,69.265,0.268,2.756,78.738,68.943,50.568,852.818
Cheal-G3,886.3,8.5,8.437,2.309,86.675,67.527,0.265,2.806,91.585,80.17,58.764,852.912
Cheal-G3,886.4,8.5,8.504,2.351,82.522,65.454,0.263,2.878,98.843,86.517,63.407,853.006
Cheal-G3,886.5,8.5,8.519,2.394,79.707,64.175,0.26,2.951,93.496,81.55,59.278,853.1
Cheal-G3,886.6,8.5,8.465,2.425,78.976,62.901,0.256,3.015,101.291,87.504,62.195,853.194
Cheal-G3,886.7,8.5,8.396,2.436,80.713,63.364,0.252,3.03,126.589,108.478,75.662,853.288
Cheal-G3,886.8,8.5,8.355,2.42,84.61,67.111,0.252,3.008,124.756,106.824,74.374,853.382
Cheal-G3,886.9,8.5,8.353,2.383,90.081,73.756,0.26,2.942,63.667,54.897,38.848,853.476
Cheal-G3,887,8.5,8.364,2.333,96.185,81.6,0.276,2.855,42.497,37.248,27.385,853.57
Cheal-G3,887.1,8.5,8.396,2.283,101.776,87.881,0.293,2.756,42.763,38.534,30.223,853.664
Cheal-G3,887.2,8.5,8.453,2.241,105.97,91.21,0.311,2.689,46.507,43.271,36.569,853.758
Cheal-G3,887.3,8.5,8.532,2.214,108.6,91.731,0.327,2.665,42.207,40.275,36.106,853.852
Cheal-G3,887.4,8.5,8.629,2.201,109.691,89.653,0.343,2.665,37.518,36.351,33.767,853.946
Cheal-G3,887.5,8.5,8.738,2.198,109.539,87.179,0.352,2.679,33.851,33.125,31.491,854.04
Cheal-G3,887.6,8.5,8.844,2.204,108.413,85.571,0.358,2.699,32.893,32.156,30.502,854.134
Cheal-G3,887.7,8.5,8.926,2.213,106.981,86.429,0.359,2.744,31.474,30.299,27.726,854.228
Cheal-G3,887.8,8.5,8.971,2.228,105.614,86.589,0.355,2.754,33.3,31.092,26.493,854.322
Cheal-G3,887.9,8.5,8.91,2.24,104.754,87.818,0.344,2.746,47.747,43.047,33.802,854.416
Cheal-G3,888,8.5,8.746,2.25,104.653,88.033,0.332,2.712,75.984,65.914,47.305,854.51
Cheal-G3,888.1,8.5,8.596,2.251,105.38,89.642,0.321,2.677,82.91,70.423,48.117,854.606
Cheal-G3,888.2,8.5,8.561,2.249,106.547,89.422,0.317,2.621,85.114,72.068,48.882,854.702
Cheal-G3,888.3,8.5,8.654,2.241,107.775,89.449,0.318,2.577,82.79,71.643,51.124,854.798
Cheal-G3,888.4,8.5,8.777,2.234,108.806,87.627,0.322,2.567,72.68,64.694,49.307,854.894
Cheal-G3,888.5,8.5,8.905,2.228,109.485,85.212,0.327,2.585,62.609,57.428,46.947,854.99
Cheal-G3,888.6,8.5,9.031,2.225,109.812,80.418,0.331,2.615,58.179,54.326,46.301,855.084
Cheal-G3,888.7,8.5,9.122,2.219,109.863,76.896,0.334,2.633,54.689,51.552,44.916,855.178
Cheal-G3,888.8,8.5,9.154,2.214,109.86,73.883,0.339,2.639,53.733,50.733,44.369,855.272
Cheal-G3,888.9,8.5,9.155,2.211,109.944,73.729,0.345,2.624,48.521,45.945,40.455,855.366
Cheal-G3,889,8.5,9.181,2.207,110.132,74.005,0.354,2.603,44.37,42.158,37.417,855.46
Cheal-G3,889.1,8.5,9.253,2.202,110.456,75.623,0.361,2.582,42.669,40.659,36.33,855.554
Cheal-G3,889.2,8.5,9.284,2.2,110.664,76.729,0.364,2.575,44.108,41.657,36.455,855.648
Cheal-G3,889.3,8.5,9.102,2.198,110.517,78.545,0.364,2.593,46.203,42.801,35.805,855.742
Cheal-G3,889.4,8.5,8.734,2.197,110.075,78.964,0.362,2.628,48.749,43.894,34.362,855.836
Cheal-G3,889.5,8.5,8.408,2.201,109.516,78.836,0.357,2.667,54.197,47.369,34.597,855.93
Cheal-G3,889.6,8.5,8.268,2.211,108.74,77.4,0.349,2.685,67.326,57.174,39.045,856.024
Cheal-G3,889.7,8.5,8.29,2.221,107.959,75.964,0.341,2.681,85.468,71.158,46.403,856.118
Cheal-G3,889.8,8.5,8.32,2.223,107.531,74.782,0.334,2.662,84.605,70.238,45.497,856.212
Cheal-G3,889.9,8.5,8.38,2.223,107.537,74.77,0.331,2.632,74.919,62.969,41.981,856.306
Cheal-G3,890,8.5,8.473,2.217,107.549,75.17,0.33,2.602,65.568,56.362,39.599,856.4
Cheal-G3,890.1,8.5,8.571,2.211,107.311,76.339,0.335,2.583,60.261,53.111,39.554,856.494
Cheal-G3,890.2,8.5,8.652,2.205,106.77,77.283,0.343,2.592,54.046,48.764,38.36,856.588
Cheal-G3,890.3,8.5,8.718,2.203,106.163,77.215,0.35,2.608,50.754,46.304,37.378,856.682
Cheal-G3,890.4,8.5,8.791,2.199,105.265,76.209,0.352,2.626,50.014,45.445,36.34,856.776
Cheal-G3,890.5,8.5,8.85,2.197,104.058,74.536,0.349,2.635,56.053,50.025,38.361,856.87
Cheal-G3,890.6,8.5,8.831,2.199,102.995,74.217,0.34,2.648,57.434,49.995,36.17,856.964
Cheal-G3,890.7,8.5,8.724,2.211,104.142,72.995,0.328,2.675,55.65,47.299,32.367,857.058
Cheal-G3,890.8,8.5,8.621,2.229,105.94,72.925,0.316,2.704,65.922,54.912,35.85,857.152
Cheal-G3,890.9,8.5,8.592,2.252,107.965,71.215,0.305,2.742,96.932,80.097,51.32,857.246
Cheal-G3,891,8.5,8.58,2.275,108.613,70.437,0.296,2.76,103.11,85.563,55.366,857.34
Cheal-G3,891.1,8.5,8.49,2.288,109.235,67.475,0.291,2.762,61.598,51.879,34.753,857.434
Cheal-G3,891.2,8.5,8.363,2.291,107.88,66.472,0.287,2.751,54.724,46.631,32.099,857.528
Cheal-G3,891.3,8.5,8.278,2.29,105.187,65.832,0.281,2.737,54.341,46.604,32.566,857.622
Cheal-G3,891.4,8.5,8.263,2.29,101.513,66.932,0.274,2.719,67.39,57.658,40.069,857.716
Cheal-G3,891.5,8.5,8.252,2.293,98.609,67.707,0.267,2.714,79.626,67.675,46.306,857.81
Cheal-G3,891.6,8.5,8.241,2.301,95.206,69.21,0.264,2.74,71.065,59.485,39.279,857.906
Cheal-G3,891.7,8.5,8.259,2.32,91.486,70.144,0.263,2.782,64.007,52.92,33.952,858.002
Cheal-G3,891.8,8.5,8.323,2.344,88.648,69.671,0.265,2.823,94.155,77.635,49.494,858.098
Cheal-G3,891.9,8.5,8.424,2.363,87.728,68.363,0.271,2.842,106.822,88.886,57.886,858.194
Cheal-G3,892,8.5,8.52,2.367,89.157,68.141,0.281,2.842,79.905,67.2,44.865,858.29
Cheal-G3,892.1,8.5,8.596,2.354,92.528,68.987,0.292,2.813,65.376,55.674,38.27,858.384
Cheal-G3,892.2,8.5,8.641,2.329,97.096,70.528,0.305,2.763,50.31,43.44,30.839,858.478
Cheal-G3,892.3,8.5,8.653,2.294,101.915,71.542,0.321,2.718,46.599,40.676,29.619,858.572
Cheal-G3,892.4,8.5,8.64,2.261,105.752,72.887,0.336,2.683,45.714,40.116,29.576,858.666
Cheal-G3,892.5,8.5,8.628,2.234,108.264,73.339,0.349,2.666,50.846,44.795,33.329,858.76
Cheal-G3,892.6,8.5,8.643,2.218,109.695,73.819,0.359,2.657,48.146,42.72,32.319,858.854
Cheal-G3,892.7,8.5,8.696,2.205,110.516,73.608,0.366,2.645,47.846,42.799,32.998,858.948
Cheal-G3,892.8,8.5,8.774,2.194,110.902,73.802,0.369,2.632,49.044,44.221,34.732,859.042
Cheal-G3,892.9,8.5,8.866,2.186,110.916,73.628,0.37,2.623,49.141,44.596,35.561,859.136
Cheal-G3,893,8.5,8.958,2.183,110.349,73.587,0.367,2.633,48.653,44.291,35.574,859.23
Cheal-G3,893.1,8.5,9.026,2.189,109.25,72.942,0.36,2.644,49.175,44.762,35.943,859.324
Cheal-G3,893.2,8.5,9.027,2.197,107.845,72.374,0.346,2.668,49.253,44.878,36.122,859.418
Cheal-G3,893.3,8.5,8.968,2.208,106.586,71.399,0.329,2.68,51.832,47.4,38.477,859.512
Cheal-G3,893.4,8.5,8.855,2.216,106.054,71.115,0.314,2.7,57.476,52.884,43.545,859.606
Cheal-G3,893.5,8.5,8.688,2.222,106.553,70.658,0.306,2.701,63.104,58.652,49.448,859.7
Cheal-G3,893.6,8.5,8.508,2.22,108.087,70.938,0.303,2.701,60.482,56.633,48.579,859.794
Cheal-G3,893.7,8.5,8.385,2.213,110.079,71.711,0.307,2.673,54.863,51.381,44.093,859.888
Cheal-G3,893.8,8.5,8.369,2.202,111.982,74.706,0.315,2.65,51.77,47.997,40.228,859.982
Cheal-G3,893.9,8.5,8.426,2.19,112.938,76.522,0.323,2.633,49.878,45.651,37.13,860.076
Cheal-G3,894,8.5,8.508,2.179,112.844,78.084,0.33,2.628,47.277,42.674,33.601,860.17
Cheal-G3,894.1,8.5,8.599,2.169,112.04,76.445,0.335,2.618,44.509,39.841,30.764,860.264
Cheal-G3,894.2,8.5,8.676,2.165,111.204,76.252,0.345,2.621,48.255,43.223,33.429,860.358
Cheal-G3,894.3,8.5,8.708,2.166,110.715,74.218,0.356,2.635,56.936,51.437,40.583,860.452
Cheal-G3,894.4,8.5,8.687,2.171,110.675,74.656,0.367,2.651,53.768,48.999,39.451,860.546
Cheal-G3,894.5,8.5,8.641,2.178,111.116,73.464,0.375,2.669,52.554,48.2,39.393,860.64
Cheal-G3,894.6,8.5,8.602,2.184,111.579,75.323,0.381,2.679,52.543,48.482,40.183,860.736
Cheal-G3,894.7,8.5,8.577,2.185,111.856,74.839,0.383,2.685,53.897,49.914,41.726,860.832
Cheal-G3,894.8,8.5,8.557,2.183,111.777,76.124,0.381,2.674,52.204,48.394,40.55,860.928
Cheal-G3,894.9,8.5,8.548,2.179,111.442,75.376,0.379,2.673,52.499,48.645,40.716,861.024
Cheal-G3,895,8.5,8.554,2.174,110.26,76.275,0.375,2.666,50.659,46.822,38.961,861.12
Cheal-G3,895.1,8.5,8.567,2.177,107.774,74.994,0.37,2.679,46.567,42.569,34.525,861.214
Cheal-G3,895.2,8.5,8.578,2.196,103.626,72.879,0.36,2.718,41.746,37.035,28.008,861.308
Cheal-G3,895.3,8.5,8.589,2.233,98.448,68.672,0.348,2.808,42.622,36.188,24.701,861.402
Cheal-G3,895.4,8.5,8.592,2.285,93.156,65.576,0.334,2.895,66.557,53.579,32.299,861.496
Cheal-G3,895.5,8.5,8.582,2.339,89.425,63.51,0.322,2.957,130.406,100.825,55.318,861.59
Cheal-G3,895.6,8.5,8.566,2.38,88.247,65.131,0.31,2.987,149.82,113.993,60.247,861.684
Cheal-G3,895.7,8.5,8.549,2.392,90.117,69.644,0.301,2.993,104.301,80.814,44.56,861.778
Cheal-G3,895.8,8.5,8.539,2.377,94.065,76.4,0.301,2.966,61.699,49.978,30.568,861.872
Cheal-G3,895.9,8.5,8.533,2.345,98.854,81.86,0.312,2.904,48.107,41.304,28.938,861.966
Cheal-G3,896,8.5,8.534,2.308,103.067,86.83,0.334,2.853,41.114,37.197,29.448,862.06
Cheal-G3,896.1,8.5,8.537,2.275,106.063,89.703,0.361,2.826,35.564,33.271,28.48,862.154
Cheal-G3,896.2,8.5,8.544,2.256,107.716,91.897,0.389,2.812,37.931,35.888,31.539,862.248
Cheal-G3,896.3,8.5,8.575,2.244,108.48,93.519,0.411,2.788,42.419,39.866,34.489,862.342
Cheal-G3,896.4,8.5,8.636,2.236,108.957,95.252,0.423,2.774,48.183,44.608,37.265,862.436
Cheal-G3,896.5,8.5,8.718,2.227,109.555,96.323,0.425,2.774,54.605,49.556,39.517,862.53
Cheal-G3,896.6,8.5,8.794,2.219,110.322,94.372,0.419,2.775,57.114,50.874,38.836,862.624
Cheal-G3,896.7,8.5,8.833,2.21,111.169,91.723,0.411,2.761,60.302,52.936,39.058,862.718
Cheal-G3,896.8,8.5,8.819,2.203,111.862,87.902,0.405,2.753,61.858,53.824,38.905,862.812
Cheal-G3,896.9,8.5,8.752,2.196,112.342,85.246,0.405,2.755,63.603,55.246,39.769,862.906
Cheal-G3,897,8.5,8.654,2.196,112.474,82.548,0.407,2.77,64.124,55.629,39.93,863
Cheal-G3,897.1,8.5,8.561,2.198,112.386,82.082,0.411,2.778,65.736,56.927,40.694,863.096
Cheal-G3,897.2,8.5,8.509,2.208,112.203,81.893,0.41,2.794,63.987,55.382,39.538,863.192
Cheal-G3,897.3,8.5,8.512,2.214,112.073,82.593,0.408,2.808,59.524,51.714,37.246,863.288
Cheal-G3,897.4,8.5,8.554,2.219,112.032,82.604,0.405,2.826,60.922,53.204,38.785,863.384
Cheal-G3,897.5,8.5,8.613,2.219,112.033,82.82,0.407,2.832,61.865,54.477,40.491,863.48
Cheal-G3,897.6,8.5,8.671,2.221,112.015,82.599,0.411,2.839,57.262,51.026,38.99,863.574
Cheal-G3,897.7,8.5,8.721,2.221,111.861,82.249,0.416,2.836,52.005,46.996,37.104,863.668
Cheal-G3,897.8,8.5,8.756,2.224,111.579,81.15,0.415,2.839,48.807,44.581,36.089,863.762
Cheal-G3,897.9,8.5,8.777,2.226,111.261,81.067,0.406,2.831,46.603,42.859,35.251,863.856
Cheal-G3,898,8.5,8.775,2.231,111.097,81.157,0.39,2.834,48.12,44.415,36.842,863.95
Cheal-G3,898.1,8.5,8.734,2.231,111.152,82.77,0.377,2.824,49.969,46.118,38.247,864.044
Cheal-G3,898.2,8.5,8.656,2.23,111.407,84.774,0.376,2.831,47.123,43.356,35.695,864.138
Cheal-G3,898.3,8.5,8.555,2.228,111.717,86.68,0.381,2.828,45.632,41.84,34.171,864.232
Cheal-G3,898.4,8.5,8.457,2.228,111.977,87.707,0.39,2.84,44.792,41.108,33.647,864.326
Cheal-G3,898.5,8.5,8.392,2.226,112.024,88.357,0.395,2.839,44.907,41.263,33.868,864.42
Cheal-G3,898.6,8.5,8.357,2.226,111.896,88.69,0.399,2.842,45.039,41.559,34.448,864.514
Cheal-G3,898.7,8.5,8.339,2.227,111.623,86.868,0.398,2.825,44.43,41.034,34.085,864.608
Cheal-G3,898.8,8.5,8.309,2.232,111.337,86.06,0.392,2.814,42.987,39.724,33.042,864.702
Cheal-G3,898.9,8.5,8.283,2.238,111.039,85.726,0.385,2.806,42.438,38.953,31.895,864.796
Cheal-G3,899,8.5,8.281,2.243,110.773,85.775,0.381,2.815,43.561,39.744,32.089,864.89
Cheal-G3,899.1,8.5,8.306,2.248,110.545,85.074,0.379,2.835,40.922,37.08,29.459,864.986
Cheal-G3,899.2,8.5,8.348,2.249,110.375,85.652,0.383,2.871,39.892,36.108,28.615,865.082
Cheal-G3,899.3,8.5,8.397,2.251,110.274,87.701,0.392,2.906,40.949,37.083,29.423,865.178
Cheal-G3,899.4,8.5,8.447,2.25,110.286,88.617,0.405,2.922,40.773,37.111,29.796,865.274
Cheal-G3,899.5,8.5,8.492,2.252,110.403,91.458,0.418,2.924,39.518,36.161,29.394,865.37
Cheal-G3,899.6,8.5,8.536,2.25,110.537,93.332,0.422,2.926,38.53,35.436,29.147,865.464
Cheal-G3,899.7,8.5,8.583,2.249,110.61,95.039,0.415,2.909,37.226,34.37,28.53,865.558
Cheal-G3,899.8,8.5,8.626,2.244,110.582,92.81,0.4,2.888,36.157,33.52,28.092,865.652
Cheal-G3,899.9,8.5,8.649,2.237,110.453,91.522,0.382,2.866,36.495,33.871,28.459,865.746
Cheal-G3,900,8.5,8.636,2.23,110.211,88.715,0.367,2.86,37.412,34.553,28.702,865.84
Cheal-G3,900.1,8.5,8.582,2.227,109.98,86.417,0.359,2.857,39.738,36.277,29.328,865.934
Cheal-G3,900.2,8.5,8.497,2.229,109.789,84.631,0.358,2.859,42.106,37.864,29.556,866.028
Cheal-G3,900.3,8.5,8.408,2.236,109.717,83.4,0.361,2.852,46.671,41.416,31.341,866.122
Cheal-G3,900.4,8.5,8.347,2.245,109.665,82.963,0.364,2.837,49.691,43.754,32.515,866.216
Cheal-G3,900.5,8.5,8.324,2.251,109.741,82.503,0.365,2.813,51.787,45.623,33.945,866.31
Cheal-G3,900.6,8.5,8.338,2.252,109.857,83.37,0.367,2.807,52.659,46.73,35.364,866.404
Cheal-G3,900.7,8.5,8.378,2.246,110.019,83.827,0.366,2.824,53.699,48.119,37.252,866.498
Cheal-G3,900.8,8.5,8.435,2.243,110.074,85.032,0.367,2.851,54.392,49.049,38.536,866.592
Cheal-G3,900.9,8.5,8.498,2.243,110.016,86.181,0.367,2.88,52.465,47.396,37.393,866.686
Cheal-G3,901,8.5,8.555,2.248,109.775,87.211,0.37,2.901,48.22,43.497,34.197,866.78
Cheal-G3,901.1,8.5,8.597,2.255,109.38,87.42,0.372,2.905,46.593,41.914,32.741,866.876
Cheal-G3,901.2,8.5,8.612,2.263,108.877,87.644,0.376,2.914,49.513,44.437,34.524,866.972
Cheal-G3,901.3,8.5,8.583,2.268,108.417,87.322,0.38,2.91,50.996,45.689,35.355,867.068
Cheal-G3,901.4,8.5,8.51,2.266,108.07,87.742,0.386,2.913,49.417,44.139,33.912,867.164
Cheal-G3,901.5,8.5,8.422,2.262,107.859,88.184,0.392,2.904,48.911,43.471,33.016,867.26
Cheal-G3,901.6,8.5,8.357,2.258,107.698,89.252,0.395,2.905,48.025,42.363,31.613,867.354
Cheal-G3,901.7,8.5,8.329,2.258,107.592,89.015,0.395,2.903,46.473,40.702,29.872,867.448
Cheal-G3,901.8,8.5,8.322,2.256,107.499,88.925,0.388,2.914,46.622,40.489,29.135,867.542
Cheal-G3,901.9,8.5,8.324,2.258,107.425,87.711,0.377,2.923,48.701,42.047,29.843,867.636
Cheal-G3,902,8.5,8.325,2.263,107.338,87.034,0.364,2.939,50.188,43.147,30.322,867.73
Cheal-G3,902.1,8.5,8.326,2.272,107.243,86.058,0.355,2.94,49.023,42.244,29.85,867.824
Cheal-G3,902.2,8.5,8.326,2.279,107.125,86.04,0.35,2.928,44.913,38.839,27.671,867.918
Cheal-G3,902.3,8.5,8.33,2.288,106.947,86.729,0.348,2.913,42.726,37.36,27.316,868.012
Cheal-G3,902.4,8.5,8.343,2.295,106.786,86.817,0.347,2.899,44.103,39.18,29.724,868.106
Cheal-G3,902.5,8.5,8.37,2.3,106.723,86.495,0.346,2.883,45.859,41.673,33.331,868.2
Cheal-G3,902.6,8.5,8.401,2.296,106.837,86.022,0.343,2.866,45.353,41.9,34.829,868.294
Cheal-G3,902.7,8.5,8.429,2.287,107.139,86.765,0.342,2.835,42.91,39.966,33.86,868.388
Cheal-G3,902.8,8.5,8.456,2.273,107.571,88.121,0.345,2.806,44.998,41.715,34.957,868.482
Cheal-G3,902.9,8.5,8.487,2.259,108.144,87.84,0.353,2.776,44.918,41.074,33.336,868.576
Cheal-G3,903,8.5,8.518,2.244,108.731,86.592,0.359,2.758,46.891,42.025,32.546,868.67
Cheal-G3,903.1,8.5,8.527,2.23,109.365,85.141,0.365,2.729,51.913,45.905,34.454,868.764
Cheal-G3,903.2,8.5,8.511,2.22,109.952,83.698,0.366,2.706,52.642,46.547,34.93,868.858
Cheal-G3,903.3,8.5,8.48,2.212,110.529,82.039,0.365,2.678,47.047,42.119,32.536,868.952
Cheal-G3,903.4,8.5,8.448,2.206,110.938,81.769,0.362,2.652,43.578,39.72,31.993,869.046
Cheal-G3,903.5,8.5,8.423,2.201,111.205,81.933,0.36,2.631,40.244,37.345,31.368,869.14
