TVD,GR,ROP
1869.6432,85.1246,24.4511
1869.7956,85.3608,23.8311
1869.948,86.3191,24.4158
1870.1004,86.9301,23.696
1870.2528,87.234,24.2572
1870.4052,87.6508,23.6152
1870.5576,88.0236,23.5804
1870.71,90.3076,24.1422
1870.8624,92.6565,24.3809
1871.0148,93.0977,26.2874
1871.1672,92.7132,27.9707
1871.3196,91.3902,26.6984
1871.472,88.9635,26.0571
1871.6244,89.0198,24.572
1871.7768,88.926,22.926
1871.9292,87.433,23.127
1872.0816,87.4611,22.7737
1872.234,87.2163,22.9072
1872.3864,86.9555,22.6609
1872.5388,87.8833,22.3629
1872.6912,87.8995,23.4875
1872.8436,87.7802,21.9275
1872.996,88.914,22.7807
1873.1484,88.6524,23.197
1873.3008,89.4686,22.4519
1873.4532,91.3633,22.7371
1873.6056,91.7773,21.8115
1873.758,92.7794,22.1772
1873.9104,93.5091,23.4853
1874.0628,91.6402,24.2449
1874.2152,90.28,23.5609
1874.3676,88.41,24.0554
1874.52,86.2012,22.1424
1874.6724,86.9694,21.4538
1874.8248,86.0148,22.2991
1874.9772,86.5139,24.0987
1875.1296,89.1441,24.1674
1875.282,89.5011,24.2482
1875.4344,90.4806,21.4297
1875.5868,91.1833,20.6726
1875.7392,88.7357,20.6784
1875.8916,87.3143,21.8956
1876.044,87.8654,22.9442
1876.1964,87.796,22.6394
1876.3488,89.6266,24.5215
1876.5012,90.7812,24.7731
1876.6536,92.6624,24.5904
1876.806,91.4695,24.414
1876.9584,91.0365,24.1151
1877.1108,90.0106,22.8877
1877.2632,87.9891,23.3807
1877.4156,85.9943,24.3374
1877.568,86.2198,23.3281
1877.7204,87.2355,23.679
1877.8728,88.8193,22.6151
1878.0252,89.0452,22.921
1878.1776,89.1085,22.7576
1878.33,87.7079,22.5081
1878.4824,85.7418,20.9613
1878.6348,85.5336,19.0681
1878.7872,85.2711,24.3658
1878.9396,85.8505,23.7635
1879.092,87.0046,26.3794
1879.2444,87.0859,27.0282
1879.3968,87.6064,26.4165
1879.5492,87.6659,27.9017
1879.7016,87.1563,27.9775
1879.854,85.9384,29.8783
1880.0064,86.0387,29.8638
1880.1588,86.7894,45.9245
1880.3112,87.5913,46.5649
1880.4636,88.4272,43.9094
1880.616,88.8213,37.1113
1880.7684,88.3929,23.4648
1880.9208,87.8064,21.9808
1881.0732,88.9067,20.638
1881.2256,88.7217,20.1951
1881.378,88.8152,19.7186
1881.5304,88.6506,19.343
1881.6828,88.2365,21.7412
1881.8352,87.6327,22.994
1881.9876,86.9198,24.2852
1882.14,86.5015,24.567
1882.2924,86.6964,24.9264
1882.4448,86.7709,25.0558
1882.5972,84.6874,24.8306
1882.7496,83.8882,24.7783
1882.902,82.817,24.7362
1883.0544,84.1681,24.411
1883.2068,85.5376,23.2094
1883.3592,87.4172,22.1728
1883.5116,90.1901,22.5576
1883.664,90.8799,22.279
1883.8164,89.5286,22.9848
1883.9688,88.186,23.4478
1884.1212,87.2112,22.4821
1884.2736,86.5462,22.4744
1884.426,86.8243,22.5501
1884.5784,86.6212,22.5222
1884.7308,87.7355,23.781
1884.8832,88.6221,23.9936
1885.0356,86.976,24.4035
1885.188,86.3296,23.474
1885.3404,85.82,21.9947
1885.4928,83.8516,21.542
1885.6452,85.8266,21.3635
1885.7976,89.3049,21.7514
1885.95,90.5221,22.4796
1886.1024,90.7239,22.5908
1886.2548,88.767,22.204
1886.4072,85.8974,20.8799
1886.5596,85.1875,20.7804
1886.712,84.9727,20.5581
1886.8644,86.2148,20.9615
1887.0168,87.3736,22.013
1887.1692,86.0714,22.2702
1887.3216,85.8897,22.592
1887.474,83.5196,23.6849
1887.6264,83.4531,24.0844
1887.7788,85.673,22.5022
1887.9312,86.7682,22.8039
1888.0836,89.4489,21.5414
1888.236,90.3651,21.7831
1888.3884,91.9277,23.8516
1888.5408,91.2403,23.7954
1888.6932,92.2461,24.2477
1888.8456,93.8278,23.9129
1888.998,92.4741,23.271
1889.1504,93.3319,23.3813
1889.3028,92.0704,23.4329
1889.4552,91.0113,22.818
1889.6076,91.4888,22.6163
1889.76,90.1132,22.2909
1889.9124,89.3452,21.1177
1890.0648,89.3083,21.0688
1890.2172,89.2092,21.7641
1890.3696,88.5132,22.9516
1890.522,88.0697,23.6672
1890.6744,88.2956,24.0533
1890.8268,87.506,24.3192
1890.9792,89.3222,23.9818
1891.1316,89.5074,24.225
1891.284,90.2424,23.9948
1891.4364,88.5106,24.6017
1891.5888,86.2559,25.2442
1891.7412,85.7662,24.6368
1891.8936,84.9887,24.8629
1892.046,86.5475,24.0797
1892.1984,87.6572,21.8557
1892.3508,89.6232,20.0785
1892.5032,90.8125,19.9531
1892.6556,89.7745,20.1716
1892.808,90.1804,21.5499
1892.9604,88.8198,23.2296
1893.1128,89.0794,23.0929
1893.2652,90.6351,21.6669
1893.4176,90.9233,22.6538
1893.57,90.1395,21.9001
1893.7224,91.2012,22.9191
1893.8748,90.4222,22.6853
1894.0272,90.1176,21.6198
1894.1796,91.3027,21.2887
1894.332,91.2058,20.1155
1894.4844,89.6949,20.9903
1894.6368,89.9041,22.5142
1894.7892,88.3816,22.9815
1894.9416,86.4229,22.8044
1895.094,85.9846,22.4733
1895.2464,87.0115,22.5916
1895.3988,87.1695,22.8991
1895.5512,88.4332,23.888
1895.7036,89.5972,24.9343
1895.856,88.1977,22.3654
1896.0084,86.2653,21.3998
1896.1608,85.9516,22.0349
1896.3132,86.8342,19.9815
1896.4656,86.2154,20.3229
1896.618,87.5413,22.1112
1896.7704,89.3593,21.3914
1896.9228,88.9971,23.1854
1897.0752,89.4023,23.9812
1897.2276,89.7478,23.7792
1897.38,89.0979,22.4194
1897.5324,89.7967,21.9242
1897.6848,90.6392,20.7867
1897.8372,90.646,21.5834
1897.9896,89.3735,21.3576
1898.142,88.6556,21.0909
1898.2944,89.8296,21.1899
1898.4468,89.9977,20.8092
1898.5992,92.1312,22.5098
1898.7516,92.996,22.9713
1898.904,92.5839,26.0581
1899.0564,91.7913,24.7395
1899.2088,90.8999,22.8443
1899.3612,90.5819,22.2211
1899.5136,90.2765,19.9262
1899.666,90.6248,19.9025
1899.8184,90.9223,20.6886
1899.9708,89.6314,21.0052
1900.1232,87.6878,21.281
1900.2756,86.2117,21.6966
1900.428,83.8953,22.3251
1900.5804,84.6998,23.2779
1900.7328,85.8166,22.5857
1900.8852,86.3428,23.0969
1901.0376,88.8742,24.1805
1901.19,89.4236,23.7901
1901.3424,88.9187,25.2507
1901.4948,89.3409,26.1444
1901.6472,89.2466,26.4627
1901.7996,89.1009,25.1076
1901.952,89.3954,24.5912
1902.1044,90.0543,23.245
1902.2568,88.8098,22.0161
1902.4092,89.2013,22.4725
1902.5616,90.436,22.2883
1902.714,90.113,23.6342
1902.8664,91.2992,24.8987
1903.0188,91.9661,25.0848
1903.1712,90.2133,26.1862
1903.3236,90.4827,26.8076
1903.476,89.5714,25.439
1903.6284,89.6142,28.0784
1903.7808,89.9718,27.2155
1903.9332,89.9887,26.8966
1904.0856,91.7902,28.0286
1904.238,91.3926,24.748
1904.3904,91.4563,24.7417
1904.5428,90.0815,24.1233
1904.6952,89.2888,24.6246
1904.8476,89.5866,22.8912
1905.0,88.7241,23.3962
1905.1524,89.0452,23.392
1905.3048,87.945,22.7618
1905.4572,87.9978,23.1737
1905.6096,87.7745,24.5239
1905.762,86.4682,23.8134
1905.9144,87.0626,24.5538
1906.0668,86.6858,27.7778
1906.2192,85.9399,24.4981
1906.3716,87.3924,25.5095
1906.524,87.0707,25.0301
1906.6764,88.2218,20.0167
1906.8288,88.3351,20.1506
1906.9812,89.9501,20.1826
1907.1336,90.0385,21.4156
1907.286,89.9646,22.2831
1907.4384,90.827,22.745
1907.5908,90.3894,22.8788
1907.7432,90.8159,22.4501
1907.8956,91.0295,22.0859
1908.048,88.6446,21.4778
1908.2004,86.5234,22.5341
1908.3528,84.4051,23.8378
1908.5052,84.0003,23.2314
1908.6576,84.3848,21.4446
1908.81,86.7016,19.5807
1908.9624,90.771,18.9314
1909.1148,90.9023,17.9849
1909.2672,92.3227,19.1362
1909.4196,93.3255,19.9851
1909.572,92.1468,21.724
1909.7244,92.1995,21.6094
1909.8768,92.4587,21.0979
1910.0292,91.88,22.1579
1910.1816,91.1267,22.3562
1910.334,91.1248,22.6099
1910.4864,90.8672,22.9426
1910.6388,91.0614,23.2626
1910.7912,90.4521,22.1235
1910.9436,90.03,21.2998
1911.096,90.909,21.4261
1911.2484,91.0249,19.8557
1911.4008,90.0791,19.8655
1911.5532,91.3126,20.9602
1911.7056,90.1043,20.9245
1911.858,90.558,20.4828
1912.0104,90.3389,20.4282
1912.1628,89.4503,20.845
1912.3152,89.0828,20.5645
1912.4676,89.5393,20.27
1912.62,88.7107,21.6421
1912.7724,89.482,23.5857
1912.9248,88.7059,26.7365
1913.0772,86.8215,25.5581
1913.2296,86.6946,25.9365
1913.382,86.8765,23.8416
1913.5344,87.6201,21.4905
1913.6868,88.5605,24.8986
1913.8392,89.8674,24.457
1913.9916,91.0208,23.7836
1914.144,90.9581,26.0842
1914.2964,91.512,24.892
1914.4488,89.7327,24.4174
1914.6012,88.9542,28.3109
1914.7536,89.1378,26.0016
1914.906,89.2156,27.4893
1915.0584,90.2573,32.3317
1915.2108,88.7967,34.3283
1915.3632,86.7907,35.5331
1915.5156,85.0018,35.5022
1915.668,83.2908,33.6693
1915.8204,83.9018,37.4406
1915.9728,83.2149,32.7191
1916.1252,84.633,28.6812
1916.2776,85.9975,29.929
1916.43,86.8991,26.5768
1916.5824,89.3659,24.6867
1916.7348,89.4383,26.9805
1916.8872,90.2039,28.8885
1917.0396,89.9925,27.4123
1917.192,89.6548,26.7292
1917.3444,89.5994,29.4662
1917.4968,89.3012,29.0977
1917.6492,89.6043,28.7291
1917.8016,89.2744,32.177
1917.954,89.7707,34.3413
1918.1064,89.1645,31.0485
1918.2588,89.275,34.5695
1918.4112,90.3981,33.4744
1918.5636,88.7421,35.1762
1918.716,87.4006,37.7893
1918.8684,87.0403,38.1889
1919.0208,86.3435,33.3728
1919.1732,87.6981,29.4168
1919.3256,87.629,27.8157
1919.478,88.8387,27.9849
1919.6304,89.8075,26.7486
1919.7828,89.4757,26.1633
1919.9352,89.3915,24.0632
1920.0876,89.1041,19.8238
1920.24,87.9857,19.6063
1920.3924,87.9878,21.1518
1920.5448,89.3791,21.6627
1920.6972,89.5224,22.98
1920.8496,90.7634,23.1316
1921.002,90.5154,20.6712
1921.1544,90.4119,19.3066
1921.3068,89.2622,19.4859
1921.4592,88.9736,19.9101
1921.6116,88.6911,19.0713
1921.764,88.4679,19.1738
1921.9164,88.0538,20.2372
1922.0688,89.1129,21.6089
1922.2212,89.5259,22.3467
1922.3736,90.7891,24.1112
1922.526,91.4849,22.9743
1922.6784,91.1954,21.6028
1922.8308,89.6828,20.1899
1922.9832,88.1289,20.6545
1923.1356,87.9862,20.8989
1923.288,87.2459,22.7005
1923.4404,88.4079,23.6999
1923.5928,90.3718,22.8997
1923.7452,90.399,23.1105
1923.8976,91.3496,22.4544
1924.05,90.9093,20.9522
1924.2024,91.6807,21.2764
1924.3548,91.6079,19.5513
1924.5072,88.8073,19.6335
1924.6596,87.6735,21.18
1924.812,85.3932,19.5069
1924.9644,84.5901,17.7334
1925.1168,84.065,19.0356
1925.2692,83.5472,18.02
1925.4216,83.5013,19.8942
1925.574,83.3956,20.798
1925.7264,84.5783,19.9091
1925.8788,85.5104,19.3844
1926.0312,85.5251,17.8085
1926.1836,86.5487,15.9439
1926.336,86.8783,19.0285
1926.4884,86.8307,19.2526
1926.6408,88.0392,21.3225
1926.7932,88.2672,20.799
1926.9456,88.7962,19.6343
1927.098,88.7553,20.1181
1927.2504,88.5711,18.5069
1927.4028,88.7049,18.4521
1927.5552,87.2405,17.983
1927.7076,88.0202,17.0542
1927.86,87.6402,18.6671
1928.0124,86.1766,18.0412
1928.1648,86.5535,18.9195
1928.3172,85.0478,18.2373
1928.4696,84.9023,17.9486
1928.622,85.6477,19.0419
1928.7744,86.789,20.1608
1928.9268,87.5435,19.7399
1929.0792,87.3095,20.1272
1929.2316,86.8354,20.6683
1929.384,86.9047,21.0868
1929.5364,87.124,21.829
1929.6888,89.068,21.3063
1929.8412,89.357,20.9475
1929.9936,88.8266,20.1533
1930.146,88.6092,21.244
1930.2984,86.4076,20.521
1930.4508,86.0512,20.1353
1930.6032,87.619,21.7315
1930.7556,87.0205,22.3147
1930.908,87.5718,21.4602
1931.0604,88.0094,22.8581
1931.2128,86.1625,24.5899
1931.3652,86.2631,23.8621
1931.5176,85.6073,23.1985
1931.67,85.8742,23.2039
1931.8224,85.6505,22.2862
1931.9748,86.7795,21.9605
1932.1272,89.6605,21.8902
1932.2796,89.2408,21.3064
1932.432,89.7467,21.1686
1932.5844,88.9761,21.2879
1932.7368,87.7853,20.9364
1932.8892,87.4889,20.8811
1933.0416,86.9916,20.0032
1933.194,88.9719,19.0523
1933.3464,88.9331,17.6582
1933.4988,89.2906,16.7352
1933.6512,90.6831,11.2964
1933.8036,89.9864,13.0297
1933.956,89.5643,15.6566
1934.1084,89.2986,17.7182
1934.2608,85.8331,23.1951
1934.4132,85.0436,24.1797
1934.5656,84.6382,23.0166
1934.718,83.786,25.5132
1934.8704,84.3659,28.8032
1935.0228,83.4229,29.703
1935.1752,83.1941,30.5759
1935.3276,84.9502,27.6574
1935.48,83.9993,23.3353
1935.6324,83.9755,20.1981
1935.7848,84.2667,21.183
1935.9372,84.6916,21.9045
1936.0896,85.5012,22.5909
1936.242,87.2416,25.2279
1936.3944,87.5287,26.1487
1936.5468,86.883,22.6947
1936.6992,86.6162,24.1825
1936.8516,85.4717,27.7724
1937.004,85.6635,28.7927
1937.1564,86.6699,32.2729
1937.3088,87.067,31.8394
1937.4612,87.0913,28.6095
1937.6136,87.7536,25.2443
1937.766,87.2969,22.1778
1937.9184,87.5984,22.1232
1938.0708,88.3601,19.3353
1938.2232,89.117,19.3667
1938.3756,88.5271,20.1528
1938.528,87.6246,20.5371
1938.6804,87.0851,20.6678
1938.8328,87.2721,21.198
1938.9852,87.6451,21.3923
1939.1376,87.5207,20.4108
1939.29,88.3409,19.9563
1939.4424,87.4909,20.7428
1939.5948,87.7287,21.047
1939.7472,89.2499,22.3068
1939.8996,90.0218,23.3345
1940.052,89.6154,23.781
1940.2044,88.6617,24.4082
1940.3568,88.1846,22.3545
1940.5092,86.9128,22.0043
1940.6616,87.7682,22.6209
1940.814,87.5151,22.3203
1940.9664,86.2217,23.8676
1941.1188,87.0084,24.1373
1941.2712,85.1967,23.696
1941.4236,86.3825,22.8417
1941.576,85.736,21.8422
1941.7284,85.5598,21.1798
1941.8808,86.0198,21.0266
1942.0332,87.7118,20.7967
1942.1856,88.255,20.9623
1942.338,88.7886,20.3277
1942.4904,89.5044,20.7565
1942.6428,89.5668,21.0973
1942.7952,91.0962,21.0813
1942.9476,91.9175,21.3341
1943.1,93.2084,20.9986
1943.2524,94.1801,21.5861
1943.4048,93.7818,22.0788
1943.5572,92.8919,21.979
1943.7096,91.8761,22.2737
1943.862,92.3835,22.3305
1944.0144,93.1838,21.8102
1944.1668,93.9094,22.3802
1944.3192,94.2079,22.5714
1944.4716,93.5253,22.8561
1944.624,90.783,22.3028
1944.7764,90.0076,22.497
1944.9288,89.8451,21.6732
1945.0812,89.1824,20.8529
1945.2336,90.1643,22.3651
1945.386,90.6416,22.6423
1945.5384,90.1957,22.0482
1945.6908,89.8775,22.1753
1945.8432,90.359,21.162
1945.9956,89.9602,21.8076
1946.148,89.5706,21.2106
1946.3004,89.694,21.3157
1946.4528,89.1393,21.172
1946.6052,89.1747,20.4413
1946.7576,87.5938,22.4568
1946.91,87.58,22.6039
1947.0624,86.5291,21.9831
1947.2148,87.1538,19.9641
1947.3672,87.9627,18.6446
1947.5196,88.3053,16.9643
1947.672,88.901,17.6861
1947.8244,87.2992,18.6104
1947.9768,86.2517,18.964
1948.1292,86.6053,19.3533
1948.2816,87.0042,18.2404
1948.434,87.4252,17.7867
1948.5864,87.416,17.5813
1948.7388,87.6442,16.8916
1948.8912,86.5753,15.647
1949.0436,86.4859,16.5769
1949.196,85.4898,17.2817
1949.3484,85.3267,17.741
1949.5008,85.1377,17.2727
1949.6532,85.3644,16.547
1949.8056,86.6583,17.3627
1949.958,85.9081,16.1736
1950.1104,85.1697,17.443
1950.2628,85.7939,17.6318
1950.4152,84.2757,16.3082
1950.5676,86.6852,17.3132
1950.72,87.9652,16.7529
1950.8724,88.1098,16.5942
1951.0248,89.7092,17.6529
1951.1772,89.4248,17.8931
1951.3296,89.0068,16.7677
1951.482,90.2809,19.0905
1951.6344,90.3972,17.8354
1951.7868,90.0761,18.0789
1951.9392,90.4663,18.915
1952.0916,89.7021,18.1485
1952.244,89.0322,19.5408
1952.3964,89.1256,18.2431
1952.5488,88.4153,18.5528
1952.7012,87.0485,17.4736
1952.8536,86.7885,17.8246
1953.006,86.605,18.3936
1953.1584,87.2763,18.6974
1953.3108,87.4737,18.6528
1953.4632,88.8483,17.3537
1953.6156,90.285,17.3201
1953.768,91.8195,16.9142
1953.9204,91.9536,17.365
1954.0728,91.3818,18.262
1954.2252,90.8657,17.8221
1954.3776,89.8249,17.7673
1954.53,88.4734,19.9264
1954.6824,88.5958,20.0028
1954.8348,89.1461,20.649
1954.9872,89.8245,19.4769
1955.1396,91.7953,18.0387
1955.292,91.6908,16.1788
1955.4444,91.4789,15.2081
1955.5968,89.7342,16.0367
1955.7492,87.3091,15.9734
1955.9016,88.8682,18.3357
1956.054,87.9964,19.1108
1956.2064,88.8762,19.434
1956.3588,88.5035,19.6461
1956.5112,87.977,18.8061
1956.6636,88.8978,16.9759
1956.816,88.908,16.3451
1956.9684,89.1533,16.1452
1957.1208,89.7792,16.1734
1957.2732,88.2535,16.902
1957.4256,88.7132,17.0881
1957.578,90.3785,17.5028
1957.7304,91.1075,18.1706
1957.8828,91.3184,17.1538
1958.0352,92.01,17.4925
1958.1876,92.3125,16.2364
1958.34,91.8618,15.1743
1958.4924,91.1028,16.3681
1958.6448,91.2396,15.9481
1958.7972,91.3423,15.6525
1958.9496,91.9978,16.5762
1959.102,91.7595,15.9816
1959.2544,91.3131,13.4167
1959.4068,91.254,15.9267
1959.5592,90.3546,14.7285
1959.7116,90.0048,15.7017
1959.864,90.4325,17.1307
1960.0164,90.6015,17.0657
1960.1688,89.2095,16.6505
1960.3212,88.5263,16.95
1960.4736,88.3203,17.6831
1960.626,87.3652,18.5783
1960.7784,87.5565,16.774
1960.9308,88.3171,23.9924
1961.0832,88.0153,29.8378
1961.2356,88.6578,36.4448
1961.388,88.8194,43.1002
1961.5404,89.3311,44.089
1961.6928,89.8916,42.6916
1961.8452,90.0965,40.0726
1961.9976,89.8182,40.1592
1962.15,90.2717,36.2593
1962.3024,88.7269,30.4118
1962.4548,88.3464,25.2165
1962.6072,89.1173,19.4176
1962.7596,90.9836,17.2257
1962.912,91.8993,17.5135
1963.0644,91.2273,17.9066
1963.2168,91.6588,16.8483
1963.3692,91.0509,16.8217
1963.5216,90.426,18.3048
1963.674,89.7789,16.7359
1963.8264,88.4877,25.1319
1963.9788,87.8224,28.8172
1964.1312,89.2651,24.8382
1964.2836,88.7734,22.8798
1964.436,89.4533,18.2992
1964.5884,89.78,8.9675
1964.7408,87.8165,11.4497
1964.8932,88.5484,12.8416
1965.0456,88.1339,10.9737
1965.198,88.1092,10.5149
1965.3504,88.4657,12.086
1965.5028,89.2993,25.6593
1965.6552,91.4091,28.4066
1965.8076,92.3245,30.1882
1965.96,93.2573,31.088
1966.1124,93.331,19.9872
1966.2648,90.3147,18.7269
1966.4172,89.7617,18.6873
1966.5696,90.3209,17.3198
1966.722,90.1914,15.6265
1966.8744,91.3025,14.4541
1967.0268,91.9146,15.2192
1967.1792,91.0847,19.3735
1967.3316,90.505,19.3941
1967.484,89.2776,21.3156
1967.6364,88.8304,21.494
1967.7888,88.5474,20.7646
1967.9412,90.0604,19.2753
1968.0936,90.2571,17.6958
1968.246,90.9173,15.5742
1968.3984,91.2398,12.6617
1968.5508,91.2621,14.3837
1968.7032,91.2977,15.0844
1968.8556,89.8664,14.7672
1969.008,89.2397,15.9987
1969.1604,88.2611,15.9203
1969.3128,89.0347,15.2349
1969.4652,89.2672,15.5471
1969.6176,88.4847,16.0441
1969.77,88.3011,18.8338
1969.9224,88.4716,19.5175
1970.0748,90.2327,20.0451
1970.2272,90.6565,19.4561
1970.3796,91.873,16.9476
1970.532,92.927,16.3252
1970.6844,91.4538,16.1174
1970.8368,90.4521,16.3216
1970.9892,89.0275,18.4386
1971.1416,87.0698,18.3315
1971.294,86.1805,19.8225
1971.4464,86.4476,19.9039
1971.5988,87.8514,19.3843
1971.7512,88.3402,20.4466
1971.9036,89.8491,21.2015
1972.056,90.1876,21.2353
1972.2084,90.5816,22.1657
1972.3608,90.9729,22.0653
1972.5132,89.8062,22.4286
1972.6656,89.9562,20.6455
1972.818,92.1707,19.8817
1972.9704,92.8028,17.9673
1973.1228,93.0966,17.8997
1973.2752,92.5396,17.5503
1973.4276,92.0845,17.749
1973.58,91.0627,17.9014
1973.7324,90.7908,18.0185
1973.8848,89.866,21.1271
1974.0372,89.7241,21.1516
1974.1896,89.1045,20.6523
1974.342,85.3299,21.5441
1974.4944,85.2239,18.722
1974.6468,84.9977,14.592
1974.7992,84.8989,15.4131
1974.9516,86.8341,16.0572
1975.104,88.6354,15.6946
1975.2564,88.5322,19.8578
1975.4088,89.0892,19.4754
1975.5612,88.9121,18.4465
1975.7136,89.0834,18.5413
1975.866,90.6361,20.4123
1976.0184,91.0483,22.149
1976.1708,92.4229,21.3538
1976.3232,90.3504,22.2403
1976.4756,90.7588,20.0267
1976.628,89.3323,18.3822
1976.7804,87.8487,19.1321
1976.9328,88.4867,18.8378
1977.0852,87.2725,19.3285
1977.2376,87.7408,20.0653
1977.39,88.4864,19.7549
1977.5424,87.8426,20.1823
1977.6948,89.4998,20.4522
1977.8472,89.2884,20.0744
1977.9996,88.5209,19.828
1978.152,88.645,20.7832
1978.3044,86.9853,19.9488
1978.4568,87.5874,21.2514
1978.6092,89.6006,19.4499
1978.7616,90.1788,19.8703
1978.914,90.2957,19.6532
1979.0664,90.0208,19.6149
1979.2188,89.0668,22.2923
1979.3712,90.583,21.9126
1979.5236,90.8147,22.2069
1979.676,91.6594,21.6754
1979.8284,91.2454,21.0542
1979.9808,89.972,19.9768
1980.1332,90.5667,19.1583
1980.2856,90.503,19.9813
1980.438,90.8829,19.85
1980.5904,91.1437,19.848
1980.7428,90.1749,19.9884
1980.8952,90.8743,19.7796
1981.0476,90.9042,19.2869
1981.2,89.7909,19.8264
1981.3524,89.9685,19.5052
1981.5048,88.7766,19.634
1981.6572,88.6216,20.8171
1981.8096,90.0466,19.7125
1981.962,90.8036,19.9947
1982.1144,91.5092,20.4311
1982.2668,91.2256,20.0108
1982.4192,89.8811,21.8465
1982.5716,88.4931,20.561
1982.724,89.7283,19.9468
1982.8764,88.2299,19.819
1983.0288,88.2143,18.5308
1983.1812,88.5473,17.6771
1983.3336,87.8717,17.1461
1983.486,88.4893,17.8177
1983.6384,88.719,20.0276
1983.7908,88.9682,21.2589
1983.9432,87.329,21.9942
1984.0956,88.134,21.5773
1984.248,88.0055,22.1676
1984.4004,87.9055,21.9654
1984.5528,88.8157,22.2704
1984.7052,86.4876,21.1549
1984.8576,85.5371,19.2328
1985.01,85.3103,18.0462
1985.1624,86.7343,19.2482
1985.3148,89.5358,19.4568
1985.4672,90.5327,20.1026
1985.6196,90.6477,22.1273
1985.772,90.4593,19.9503
1985.9244,89.6317,23.6699
1986.0768,89.8759,24.7991
1986.2292,91.0881,23.2978
1986.3816,90.7986,23.5065
1986.534,90.5857,21.2954
1986.6864,89.7161,21.0137
1986.8388,89.9596,21.1232
1986.9912,89.3978,21.179
1987.1436,90.1152,22.3242
1987.296,91.2589,21.5033
1987.4484,92.8768,19.6346
1987.6008,93.9271,19.2907
1987.7532,93.6939,18.8217
1987.9056,92.2483,20.3549
1988.058,90.2897,20.7048
1988.2104,87.3938,20.2169
1988.3628,87.0575,19.7873
1988.5152,88.0435,16.8355
1988.6676,87.9899,26.259
1988.82,89.0671,34.1542
1988.9724,89.7462,44.8806
1989.1248,89.1209,47.1651
1989.2772,88.6317,37.2845
1989.4296,86.5574,31.1864
1989.582,85.9388,25.705
1989.7344,88.368,22.1153
1989.8868,88.0971,23.2251
1990.0392,89.7273,21.3695
1990.1916,90.2542,19.1435
1990.344,88.6105,19.7198
1990.4964,89.3546,20.8948
1990.6488,88.5533,21.2741
1990.8012,89.4859,21.2418
1990.9536,89.7848,21.0712
1991.106,88.6845,19.7375
1991.2584,90.8243,18.9616
1991.4108,91.6387,18.5101
1991.5632,90.5373,19.6929
1991.7156,91.2304,19.6582
1991.868,89.5844,20.2719
1992.0204,87.5634,22.06
1992.1728,87.0853,21.6434
1992.3252,85.8818,21.3582
1992.4776,85.2699,21.6206
1992.63,86.4035,19.5117
1992.7824,88.2674,19.2317
1992.9348,87.512,18.9139
1993.0872,89.1796,18.6526
1993.2396,89.4648,18.4924
1993.392,89.105,17.9772
1993.5444,88.1214,18.1278
1993.6968,88.7313,17.6809
1993.8492,90.0896,17.7621
1994.0016,89.9938,18.4446
1994.154,90.5641,18.2809
1994.3064,91.415,18.7408
1994.4588,90.4833,18.7894
1994.6112,90.4431,18.8308
1994.7636,91.0597,19.4061
1994.916,89.7366,19.6229
1995.0684,89.223,19.9384
1995.2208,89.7721,19.7238
1995.3732,87.8092,19.5883
1995.5256,88.7648,19.2033
1995.678,89.3025,19.3317
1995.8304,88.3107,19.1885
1995.9828,89.0598,19.6817
1996.1352,87.9285,19.474
1996.2876,86.6494,18.8326
1996.44,85.8806,19.0841
1996.5924,85.3976,18.7621
1996.7448,86.59,18.5947
1996.8972,87.1899,18.8487
1997.0496,86.1704,18.5978
1997.202,87.9296,20.5053
1997.3544,87.9412,23.0311
1997.5068,87.6338,25.2692
1997.6592,88.4434,25.9483
1997.8116,87.9277,26.6697
1997.964,88.1156,23.9171
1998.1164,87.9992,25.1704
1998.2688,88.3864,22.7775
1998.4212,89.8952,22.8139
1998.5736,91.3725,26.6811
1998.726,91.2067,27.8359
1998.8784,91.5618,30.5061
1999.0308,91.4231,31.2543
1999.1832,90.7205,27.718
1999.3356,91.0922,25.4244
1999.488,91.2647,23.3626
1999.6404,90.5174,21.7678
1999.7928,89.4876,22.7227
1999.9452,88.4252,23.0973
2000.0976,88.0928,22.2396
2000.25,87.482,22.1612
2000.4024,88.1319,21.5775
2000.5548,88.4089,22.339
2000.7072,88.1767,24.7426
2000.8596,89.1316,24.2456
2001.012,89.0388,25.8988
2001.1644,89.3216,27.0373
2001.3168,89.2996,25.1193
2001.4692,89.0105,24.3721
2001.6216,89.3464,23.6966
2001.774,89.5184,20.8525
2001.9264,89.5528,20.6871
2002.0788,88.5949,23.6112
2002.2312,87.7983,27.7699
2002.3836,87.8841,27.8002
2002.536,86.6699,28.1472
2002.6884,87.2697,26.1679
2002.8408,88.8,22.0971
2002.9932,89.0215,22.1651
2003.1456,90.0137,22.3913
2003.298,91.6734,24.5025
2003.4504,92.3516,24.3648
2003.6028,91.397,27.9252
2003.7552,91.0542,28.4443
2003.9076,90.0464,25.9875
2004.06,87.3571,27.1467
2004.2124,85.8552,24.4744
2004.3648,85.4091,22.6573
2004.5172,85.9997,22.0427
2004.6696,87.0623,23.0503
2004.822,88.9798,21.6754
2004.9744,90.6445,22.9694
2005.1268,91.5616,26.4177
2005.2792,91.6566,30.6826
2005.4316,90.6406,33.182
2005.584,88.9837,30.7502
2005.7364,88.1704,25.2737
2005.8888,87.1659,15.3198
2006.0412,87.6469,9.8761
