DEPT,GR,T-TEMP
382.3716,73.0199,30.5326
382.524,74.1254,30.5362
382.6764,74.5474,30.541
382.8288,73.2494,30.57
382.9812,73.0865,30.5455
383.1336,74.2501,30.5535
383.286,72.2313,30.5438
383.4384,70.7833,30.5433
383.5908,71.2564,30.5715
383.7432,68.6227,30.5637
383.8956,71.4181,30.5616
384.048,73.2251,30.5715
384.2004,73.7843,30.5563
384.3528,75.3737,30.5609
384.5052,73.9504,30.5468
384.6576,72.8104,30.5715
384.81,73.7962,30.5868
384.9624,73.2522,30.5804
385.1148,74.6182,30.5863
385.2672,74.6375,30.5639
385.4196,74.7504,30.5415
385.572,73.9184,30.519
385.7244,73.2082,30.5105
385.8768,73.962,30.5105
386.0292,74.4943,30.5105
386.1816,74.8016,30.5105
386.334,75.886,30.4987
386.4864,74.7341,30.4796
386.6388,73.1065,30.4605
386.7912,72.0989,30.4415
386.9436,73.1964,30.4317
387.096,73.7578,30.4277
387.2484,75.4409,30.4237
387.4008,75.7832,30.4197
387.5532,75.081,30.4296
387.7056,74.9952,30.4425
387.858,72.8255,30.4554
388.0104,73.0483,30.461
388.1628,73.5341,30.4478
388.3152,71.7741,30.4345
388.4676,73.4773,30.4213
388.62,73.7222,30.4189
388.7724,74.6632,30.4189
388.9248,75.8587,30.4189
389.0772,74.8775,30.4171
389.2296,74.9957,30.4128
389.382,75.4108,30.4085
389.5344,72.6595,30.4042
389.6868,73.5537,30.3959
389.8392,73.2398,30.3871
389.9916,74.7135,30.3783
390.144,76.8803,30.3751
390.2964,78.017,30.3795
390.4488,79.1147,30.384
390.6012,76.2617,30.3882
390.7536,76.1117,30.3793
390.906,74.9974,30.3703
391.0584,74.6659,30.3613
391.2108,77.7416,30.3579
391.3632,76.6812,30.3579
391.5156,77.4166,30.3579
391.668,78.7524,30.3579
391.8204,80.1864,29.7973
391.9728,81.0524,28.767
392.1252,82.3383,28.8016
392.2776,80.0284,28.8363
392.43,77.3908,28.8666
392.5824,74.8222,28.9084
392.7348,76.03,28.9702
392.8872,76.4107,29.0112
393.0396,77.4424,29.0626
393.192,77.707,29.0999
393.3444,77.9594,29.1461
393.4968,77.3396,29.184
393.6492,77.3251,29.233
393.8016,77.5479,29.2505
393.954,74.0299,29.2609
394.1064,72.3241,29.3204
394.2588,71.4678,29.3329
394.4112,72.8869,29.3435
394.5636,73.7361,29.3553
394.716,75.6945,29.3771
394.8684,76.5429,29.379
395.0208,74.2546,29.3927
395.1732,74.7116,29.4326
395.3256,74.0824,29.4272
395.478,72.9606,29.4328
395.6304,73.6594,29.4581
395.7828,74.7598,29.473
395.9352,74.3181,29.473
396.0876,74.7862,29.473
396.24,75.2509,29.473
396.3924,73.8884,29.472
396.5448,72.416,29.4638
396.6972,72.8794,29.473
396.8496,72.9069,29.4756
397.002,72.6164,29.4475
397.1544,74.1245,29.4425
397.3068,72.2155,29.4429
397.4592,72.0084,29.4521
397.6116,71.9781,29.4329
397.764,70.6341,29.4173
397.9164,72.1669,29.441
398.0688,72.0766,29.4001
398.2212,71.9911,29.4013
398.3736,70.5343,29.3814
398.526,69.2993,29.3814
398.6784,69.3198,29.3662
398.8308,69.5754,29.3545
398.9832,71.2689,29.3492
399.1356,70.7865,29.359
399.288,71.7979,29.3263
399.4404,74.2926,29.3204
399.5928,74.7078,29.3032
399.7452,75.2177,29.2899
399.8976,76.3404,29.2798
400.05,75.5355,29.2441
400.2024,75.5538,29.0364
400.3548,73.7974,28.994
400.5072,72.8932,28.9517
400.6596,72.0547,28.9093
400.812,70.7419,28.8459
400.9644,71.0985,28.7879
401.1168,71.0986,28.7552
401.2692,72.0357,28.7225
401.4216,72.4375,28.7048
401.574,72.7855,28.6963
401.7264,72.4272,28.6878
401.8788,74.0476,28.6771
402.0312,75.8864,28.5573
402.1836,77.1143,28.5117
402.336,75.9682,28.5036
402.4884,74.5441,28.489
402.6408,71.1469,28.4744
402.7932,72.254,28.4624
402.9456,74.3372,28.4539
403.098,74.6213,28.4454
403.2504,75.6766,28.4369
403.4028,74.7948,28.4354
403.5552,74.0956,28.4354
403.7076,74.735,28.4354
403.86,74.8241,28.4329
404.0124,77.9685,28.4271
404.1648,79.2704,28.4212
404.3172,77.3732,28.4201
404.4696,76.7729,28.4211
404.622,75.1995,28.4688
404.7744,74.6841,28.4964
404.9268,75.2309,28.4964
405.0792,75.5187,28.4964
405.2316,76.3277,28.4964
405.384,75.3577,28.6867
405.5364,74.4029,28.7036
405.6888,74.0506,28.6804
405.8412,73.3978,28.6582
405.9936,74.4575,28.693
406.146,75.09,28.6119
406.2984,75.6262,28.5925
406.4508,76.1627,28.7363
406.6032,76.5425,28.7595
406.7556,76.9153,28.6429
406.908,77.4042,28.7111
407.0604,76.4116,28.7229
407.2128,76.8078,28.7045
407.3652,78.2306,28.7322
407.5176,79.951,28.7337
407.67,80.3143,28.7301
407.8224,80.3823,28.7343
407.9748,78.6202,28.7667
408.1272,78.9714,28.7406
408.2796,78.7381,28.7513
408.432,79.6498,28.7655
408.5844,79.22,28.7752
408.7368,77.8101,28.7604
408.8892,76.8212,28.7558
409.0416,74.8397,28.812
409.194,75.1491,28.8187
409.3464,74.533,28.8016
409.4988,74.9296,28.8256
409.6512,74.6546,28.7863
409.8036,73.5662,28.7897
409.956,73.3012,28.7937
410.1084,73.3849,28.8153
410.2608,73.3001,28.809
410.4132,73.1551,28.8041
410.5656,72.2251,28.8149
410.718,69.6974,28.8169
410.8704,65.1731,28.8614
411.0228,62.0851,28.8046
411.1752,59.9004,28.8233
411.3276,60.064,28.8367
411.48,63.5159,28.8085
411.6324,64.8187,28.8172
411.7848,64.4309,28.8339
411.9372,64.4574,28.8474
412.0896,62.5102,28.8474
412.242,62.2708,28.8474
412.3944,63.263,28.8329
412.5468,63.9241,28.8474
412.6992,64.8044,28.8474
412.8516,64.065,28.8345
413.004,64.0187,28.8626
413.1564,65.3667,28.8595
413.3088,65.756,28.8557
413.4612,67.7874,28.8519
413.6136,66.9893,28.8481
413.766,66.7968,28.8404
413.9184,66.6921,28.8319
414.0708,65.267,28.8235
414.2232,64.5013,28.815
414.3756,63.6023,28.8065
414.528,63.5332,28.8051
414.6804,64.2691,28.8132
414.8328,66.7391,28.8214
414.9852,68.9914,28.8296
415.1376,69.2992,28.8377
415.29,68.5765,28.8459
415.4424,68.2802,28.8441
415.5948,69.0547,28.8401
415.7472,68.4014,28.8361
415.8996,66.8816,28.8321
416.052,67.496,28.8321
416.2044,64.0573,28.8321
416.3568,65.2997,28.8321
416.5092,66.4461,28.8325
416.6616,66.2358,28.8501
416.814,69.025,28.8677
416.9664,68.8379,28.8741
417.1188,69.1741,28.8652
417.2712,72.7283,28.8562
417.4236,72.6834,28.8474
417.576,72.0692,28.8508
417.7284,72.01,28.8541
417.8808,70.5806,28.8574
418.0332,69.607,28.8607
418.1856,69.3243,28.8643
418.338,67.974,28.8681
418.4904,69.5078,28.8719
418.6428,69.0183,28.8757
418.7952,68.0479,28.8818
418.9476,67.4902,28.8912
419.1,67.755,28.8932
419.2524,68.929,28.9702
419.4048,70.4972,28.9916
419.5572,73.3422,28.9898
419.7096,74.7129,28.9925
419.862,74.3272,29.0084
420.0144,71.1098,28.9914
420.1668,71.537,29.0026
420.3192,70.1857,28.9862
420.4716,70.0837,29.0246
420.624,71.9766,29.0152
420.7764,72.5976,29.0152
420.9288,71.9218,29.0297
421.0812,71.5269,29.0056
421.2336,71.4839,29.0405
421.386,69.2036,29.0017
421.5384,68.0256,29.0568
421.6908,67.9644,29.0464
421.8432,68.8901,29.0466
421.9956,69.5273,29.061
422.148,70.8456,29.061
422.3004,72.1739,29.061
422.4528,70.9855,29.066
422.6052,70.7196,29.0629
422.7576,70.9761,29.0618
422.91,70.851,29.0763
423.0624,73.7227,29.0747
423.2148,73.9796,29.0859
423.3672,73.8343,29.0763
423.5196,73.885,29.0712
423.672,72.3581,29.1064
423.8244,71.5182,29.0867
423.9768,70.1402,29.0649
424.1292,69.9504,29.1053
424.2816,70.5929,29.0881
424.434,72.5424,29.1131
424.5864,75.1224,29.0984
424.7388,75.7805,29.092
424.8912,74.0338,29.1343
425.0436,72.3644,29.1125
425.196,69.8038,29.1205
425.3484,69.1667,29.1136
425.5008,70.4807,29.1075
425.6532,71.2215,29.1258
425.8056,71.0105,29.1358
425.958,72.1498,29.1068
426.1104,72.591,29.1195
426.2628,72.737,29.122
426.4152,73.4108,29.122
426.5676,72.4219,29.122
426.72,71.5659,29.1233
426.8724,70.6928,29.1228
427.0248,70.5671,29.1526
427.1772,70.7039,29.1607
427.3296,71.1601,29.1547
427.482,72.5851,29.1658
427.6344,73.028,29.1624
427.7868,73.5944,29.1591
427.9392,73.6213,29.1558
428.0916,72.8722,29.1525
428.244,71.8035,29.1494
428.3964,70.6022,29.1464
428.5488,72.1713,29.1433
428.7012,72.4482,29.1403
428.8536,72.0325,29.1372
429.006,72.3878,29.1338
429.1584,71.38,29.1304
429.3108,70.6293,29.1269
429.4632,70.3962,29.1235
429.6156,70.7036,29.1176
429.768,71.805,29.1099
429.9204,73.065,29.1022
430.0728,74.1471,29.0945
430.2252,74.7587,29.0981
430.3776,74.7858,29.1087
430.53,74.4259,29.1193
430.6824,74.9976,29.1202
430.8348,76.8257,29.1178
430.9872,77.5029,29.1154
431.1396,77.2074,29.113
431.292,75.7645,29.1106
431.4444,75.3473,29.1082
431.5968,75.3341,29.1077
431.7492,74.789,29.1098
431.9016,75.6931,29.112
432.054,74.5705,29.1142
432.2064,75.5646,29.1163
432.3588,75.4882,29.1185
432.5112,75.2587,29.1206
432.6636,75.9941,29.122
432.816,75.0439,29.122
432.9684,74.228,29.1532
433.1208,75.5632,29.1831
433.2732,74.9911,29.1866
433.4256,74.2829,29.1523
433.578,73.6062,29.1382
433.7304,73.0533,29.1838
433.8828,72.5539,29.1734
434.0352,74.4818,29.1983
434.1876,74.8632,29.1983
434.34,73.7441,29.1983
434.4924,73.5543,29.1983
434.6448,72.7678,29.1943
434.7972,73.0859,29.215
434.9496,73.8457,29.2282
435.102,75.3395,29.2136
435.2544,75.2977,29.2175
435.4068,75.8982,29.2144
435.5592,75.5287,29.2441
435.7116,76.5858,29.2313
435.864,77.8845,29.208
436.0164,76.8677,29.2502
436.1688,77.0485,29.2591
436.3212,76.2056,29.2437
436.4736,74.3517,29.2233
436.626,75.1494,29.2574
436.7784,75.1781,29.2746
436.9308,74.6593,29.2572
437.0832,74.7006,29.2441
437.2356,74.8431,29.2525
437.388,74.2047,29.2296
437.5404,75.3188,29.2678
437.6928,71.5578,29.2746
437.8452,70.4957,29.2594
437.9976,70.1438,29.2578
438.15,70.8892,29.2746
438.3024,76.0569,29.2841
438.4548,77.837,29.2705
438.6072,78.391,29.2601
438.7596,78.9146,29.267
438.912,76.8339,29.2746
439.0644,76.4011,29.2746
439.2168,77.0189,29.2936
439.3692,77.3181,29.2858
439.5216,78.5488,29.2683
439.674,78.318,29.2862
439.8264,78.4949,29.2899
439.9788,78.2437,29.2751
440.1312,75.8236,29.2914
440.2836,77.0239,29.2891
440.436,76.5639,29.2841
440.5884,76.5134,29.2929
440.7408,76.7326,29.3126
440.8932,76.8498,29.3092
441.0456,77.139,29.3051
441.198,76.1709,29.3163
441.3504,76.587,29.3103
441.5028,75.8161,29.3204
441.6552,75.1691,29.3189
441.8076,78.1086,29.3184
441.96,79.8774,29.3288
442.1124,80.5634,29.3413
442.2648,79.8761,29.3372
442.4172,77.9431,29.3361
442.5696,76.8296,29.3234
442.722,77.4621,29.3519
442.8744,77.7224,29.3365
443.0268,76.5678,29.3398
443.1792,76.1163,29.3431
443.3316,73.4088,29.3464
443.484,72.1986,29.3497
443.6364,71.7261,29.3487
443.7888,71.3779,29.345
443.9412,72.2421,29.3414
444.0936,73.9656,29.3378
444.246,75.2659,29.3342
444.3984,75.7103,29.3307
444.5508,76.0206,29.3273
444.7032,75.2901,29.3238
444.8556,75.2034,29.3203
445.008,75.5895,29.3167
445.1604,76.0554,29.3131
445.3128,75.2216,29.3094
445.4652,74.6448,29.3058
445.6176,74.5749,29.2992
445.77,73.7006,29.2919
445.9224,73.8091,29.2847
446.0748,74.7503,29.2774
446.2272,74.3706,29.2796
446.3796,76.3869,29.2876
446.532,77.7634,29.2957
446.6844,78.3905,29.3037
446.8368,79.2793,29.332
446.9892,78.8197,29.362
447.1416,77.5772,29.3504
447.294,75.7915,29.3647
447.4464,72.2161,29.3723
447.5988,71.9154,29.3814
447.7512,72.5351,29.383
447.9036,73.1871,29.3967
448.056,75.7422,29.3982
448.2084,74.9904,29.412
448.3608,73.7803,29.4188
448.5132,73.4831,29.4385
448.6656,74.7678,29.4095
448.818,73.0394,29.3875
448.9704,72.1929,29.4188
449.1228,70.9632,29.4272
449.2752,70.8068,29.4406
449.4276,71.1515,29.4379
449.58,73.3468,29.3967
449.7324,73.1454,29.4383
449.8848,70.8515,29.4192
450.0372,71.6439,29.4036
450.1896,71.3162,29.412
450.342,71.0699,29.4226
450.4944,71.8583,29.4106
450.6468,72.9488,29.4023
450.7992,73.4107,29.4201
450.9516,72.8612,29.395
451.104,73.0384,29.4091
451.2564,71.7663,29.4003
451.4088,70.2519,29.416
451.5612,70.2492,29.412
451.7136,70.73,29.4025
451.866,70.3716,29.4085
452.0184,70.1471,29.4402
452.1708,69.3309,29.412
452.3232,68.0736,29.4113
452.4756,67.6313,29.4303
452.628,67.766,29.4272
452.7804,67.8683,29.3997
452.9328,68.8567,29.4272
453.0852,69.2657,29.4257
453.2376,69.1707,29.4257
453.39,69.1248,29.4272
453.5424,68.9459,29.444
453.6948,68.1773,29.3988
453.8472,68.0473,29.4176
453.9996,68.2427,29.4396
454.152,67.7559,29.4565
454.3044,68.7235,29.4454
454.4568,68.9693,29.4613
454.6092,68.37,29.447
454.7616,67.4112,29.4327
454.914,66.8566,29.4272
455.0664,66.0561,29.4272
455.2188,67.2855,29.4272
455.3712,68.0959,29.4272
455.5236,67.5546,29.4222
455.676,68.4667,29.4101
455.8284,68.4239,29.3981
455.9808,70.7801,29.386
456.1332,71.4228,29.3814
456.2856,70.5888,29.3814
456.438,70.0081,29.3814
456.5904,69.4434,29.3814
456.7428,69.6223,29.3835
456.8952,70.6895,29.387
457.0476,72.1405,29.3904
457.2,73.0771,29.3939
457.3524,73.9776,29.396
457.5048,73.2521,29.3923
457.6572,73.8303,29.3886
457.8096,73.7392,29.385
457.962,74.6363,29.3814
458.1144,73.6975,29.3814
458.2668,74.1978,29.3814
458.4192,73.2259,29.3814
458.5716,72.4139,29.3814
458.724,72.4059,29.3834
458.8764,71.2774,29.3921
459.0288,71.1671,29.4009
459.1812,71.6453,29.4097
459.3336,73.6811,29.4185
459.486,75.4971,29.4272
459.6384,76.5837,29.4176
459.7908,76.8044,29.4081
459.9432,75.1514,29.3985
460.0956,74.7505,29.3889
460.248,72.6759,29.3856
460.4004,72.3472,29.4047
460.5528,72.9547,29.4843
460.7052,71.7959,29.4581
460.8576,72.1136,29.4394
461.01,71.6488,29.4226
461.1624,71.9721,29.3958
461.3148,72.2301,29.3814
461.4672,71.7534,29.3814
461.6196,72.5422,29.3677
461.772,72.7507,29.3904
461.9244,72.7176,29.3814
462.0768,72.9363,29.412
462.2292,73.5211,29.4104
462.3816,73.528,29.3898
462.534,73.1592,29.4257
462.6864,74.1287,29.3967
462.8388,73.0696,29.412
462.9912,72.7094,29.4276
463.1436,73.338,29.4312
463.296,72.0913,29.399
463.4484,74.4114,29.441
463.6008,72.1802,29.4257
463.7532,71.3528,29.4188
463.9056,72.448,29.4272
464.058,72.7406,29.441
464.2104,74.4574,29.4272
464.3628,74.9961,29.444
464.5152,73.7733,29.4547
464.6676,73.0581,29.4515
464.82,72.7526,29.4577
464.9724,72.4821,29.4577
465.1248,72.2857,29.473
465.2772,72.3646,29.483
465.4296,73.2175,29.4715
465.582,72.2512,29.478
465.7344,71.8394,29.474
465.8868,71.1225,29.4715
466.0392,70.0833,29.4888
466.1916,70.6414,29.4867
466.344,70.7099,29.4898
466.4964,70.0411,29.5172
466.6488,70.4421,29.5014
466.8012,69.1591,29.5035
466.9536,68.7006,29.5086
467.106,68.0941,29.505
467.2584,67.315,29.5424
467.4108,67.0487,29.5638
467.5632,65.2165,29.5798
467.7156,65.4898,29.5424
467.868,65.0683,29.5645
468.0204,65.0251,29.5661
468.1728,65.6739,29.6088
468.3252,66.0218,29.5661
468.4776,67.3472,29.584
468.63,68.6767,29.5951
468.7824,70.4448,29.5951
468.9348,70.7034,29.5951
469.0872,71.5943,29.5951
469.2396,72.9943,29.5991
469.392,72.4294,29.6031
469.5444,72.1722,29.6072
469.6968,72.7084,29.6103
469.8492,72.6345,29.6103
470.0016,72.3631,29.6103
470.154,72.244,29.6103
470.3064,71.9905,29.6094
470.4588,72.5146,29.6056
470.6112,72.6334,29.6018
470.7636,72.474,29.598
470.916,73.8455,29.595
471.0684,73.71,29.595
471.2208,73.8247,29.595
471.3732,74.7185,29.595
471.5256,75.0212,29.5958
471.678,74.8963,29.5996
471.8304,74.3042,29.6035
471.9828,74.1605,29.6073
472.1352,73.8736,29.6095
472.2876,73.8836,29.6058
472.44,74.5993,29.6022
472.5924,75.2483,29.5985
472.7448,77.1159,29.5956
472.8972,77.1186,29.6108
473.0496,77.2331,29.626
473.202,78.3874,29.6412
473.3544,77.0309,29.6561
473.5068,74.585,29.6561
473.6592,73.384,29.6561
473.8116,72.0515,29.6561
473.964,71.9299,29.6561
474.1164,74.2166,29.7424
474.2688,75.0806,29.7934
474.4212,74.7583,29.7784
474.5736,73.8876,29.7934
474.726,71.1479,29.8239
474.8784,71.9499,29.8086
475.0308,72.7478,29.8231
475.1832,73.1243,29.826
475.3356,75.8116,29.8269
475.488,74.733,29.8552
475.6404,74.3779,29.8685
475.7928,73.3469,29.8713
475.9452,73.4889,29.8704
476.0976,74.3391,29.8987
476.25,74.11,29.9032
476.4024,74.5292,29.901
476.5548,73.6131,29.9315
476.7072,73.5763,29.9548
476.8596,72.0867,29.9599
477.012,73.1229,29.9475
477.1644,74.6935,29.9521
477.3168,73.2479,29.9682
477.4692,74.649,29.975
477.6216,74.2296,29.9917
477.774,71.9056,29.9832
477.9264,71.2491,29.9924
478.0788,70.6867,30.0207
478.2312,70.4764,30.037
478.3836,72.1396,30.0375
478.536,74.0276,30.0232
478.6884,74.6965,30.0528
478.8408,76.1649,30.064
478.9932,76.4609,30.0584
479.1456,76.1885,30.0517
479.298,75.5382,30.072
479.4504,74.2785,30.097
479.6028,73.1481,30.068
479.7552,73.6,30.0986
479.9076,74.6922,30.1028
480.06,75.3608,30.1138
480.2124,75.6707,30.1131
480.3648,75.7215,30.1222
480.5172,74.8504,30.1443
480.6696,74.4838,30.1591
480.822,76.2184,30.1523
480.9744,75.6947,30.1714
481.1268,75.8289,30.1596
481.2792,75.7373,30.1827
481.4316,74.8974,30.1658
481.584,74.6096,30.1877
481.7364,73.7493,30.2088
481.8888,74.6231,30.1886
482.0412,73.7934,30.2322
482.1936,75.0714,30.2054
482.346,75.5398,30.2653
482.4984,75.0316,30.2511
482.6508,75.3655,30.2487
482.8032,76.2297,30.2446
482.9556,79.1392,30.2406
483.108,80.2521,30.2366
483.2604,80.1381,30.2389
483.4128,79.3241,30.2425
483.5652,76.1365,30.2461
483.7176,75.0307,30.2498
483.87,74.323,30.2535
484.0224,76.4484,30.2573
484.1748,76.1621,30.2611
484.3272,75.6384,30.265
484.4796,76.1832,30.264
484.632,75.1892,30.2602
484.7844,74.7701,30.2564
484.9368,76.4807,30.2526
485.0892,76.4973,30.2554
485.2416,75.753,30.2624
485.394,76.5228,30.2693
485.5464,77.1172,30.2763
485.6988,76.2859,30.2825
485.8512,79.1946,30.2861
486.0036,80.8014,30.2897
486.156,80.0892,30.2934
486.3084,80.1172,30.2971
486.4608,81.2299,30.3047
486.6132,80.267,30.3123
486.7656,80.5849,30.3199
486.918,80.8032,30.3276
487.0704,80.1969,30.3391
487.2228,83.0181,30.3505
487.3752,83.4171,30.362
487.5276,83.7241,30.3735
487.68,83.1953,30.3926
487.8324,80.5999,30.4784
487.9848,79.3717,30.6227
488.1372,79.9673,30.6233
488.2896,79.8471,30.6469
488.442,78.49,30.6468
488.5944,78.3068,30.6478
488.7468,77.9593,30.6326
488.8992,75.106,30.6753
489.0516,75.3272,30.6575
489.204,75.4542,30.6644
489.3564,73.7662,30.6783
489.5088,74.8693,30.6768
489.6612,74.9159,30.6631
489.8136,75.1869,30.6799
489.966,75.6156,30.6936
490.1184,75.1222,30.6936
490.2708,75.1731,30.7089
490.4232,74.1712,30.7089
490.5756,75.6929,30.7226
490.728,76.768,30.6944
490.8804,78.0711,30.7394
491.0328,80.1333,30.7503
491.1852,79.1374,30.7315
491.3376,78.931,30.7325
491.49,79.9647,30.7398
491.6424,80.0671,30.7699
491.7948,82.2752,30.7465
491.9472,83.3799,30.749
492.0996,83.3207,30.7546
492.252,81.8756,30.7852
492.4044,79.7003,30.7714
492.5568,78.651,30.7707
492.7092,78.375,30.8289
492.8616,78.1639,30.8077
493.014,78.0811,30.8157
493.1664,76.2338,30.8309
493.3188,75.88,30.8309
493.4712,75.8539,30.8462
493.6236,74.5548,30.8365
493.776,75.6271,30.8584
493.9284,75.2165,30.8559
494.0808,74.4204,30.8615
494.2332,77.4958,30.892
494.3856,77.842,30.8615
494.538,78.863,30.9065
494.6904,78.2212,30.892
494.8428,77.9871,30.8965
494.9952,78.2026,30.892
495.1476,77.0113,30.8968
495.3,77.8985,30.9082
495.4524,78.1205,30.9197
495.6048,76.8976,30.9311
495.7572,77.2429,30.936
495.9096,78.1155,30.932
496.062,77.6692,30.9279
496.2144,78.7868,30.9239
496.3668,78.979,30.9199
496.5192,77.4771,30.9159
496.6716,77.5592,30.9119
496.824,76.6621,30.9079
496.9764,76.5117,30.9072
497.1288,76.9811,30.9072
497.2812,77.4972,30.9072
497.4336,76.5212,30.9072
497.586,77.6049,30.9099
497.7384,78.2359,30.9141
497.8908,78.1587,30.9183
498.0432,80.2621,30.9226
498.1956,79.9429,30.9264
498.348,79.7143,30.9302
498.5004,80.5818,30.9341
498.6528,78.8802,30.9381
498.8052,77.0088,30.9457
498.9576,76.0083,30.9533
499.11,75.163,30.9609
499.2624,75.4074,30.9681
499.4148,77.2911,30.9642
499.5672,79.5696,30.9602
499.7196,79.5873,30.9562
499.872,78.3556,30.953
500.0244,75.12,30.953
500.1768,73.7241,30.953
500.3292,73.937,30.953
500.4816,75.2192,30.9583
500.634,77.716,30.9711
500.7864,77.9113,30.9838
500.9388,78.9977,30.9965
501.0912,78.3226,31.0057
501.2436,80.0432,31.0142
501.396,81.1394,31.0227
501.5484,80.077,31.0314
501.7008,80.3486,31.0412
501.8532,79.4004,31.1666
502.0056,77.1669,31.1361
502.158,75.8711,31.1231
502.3104,75.378,31.1468
502.4628,76.3126,31.1346
502.6152,76.7307,31.1346
502.7676,78.6904,31.1056
502.92,78.8622,31.0934
503.0724,77.009,31.1208
503.2248,77.3466,31.1498
503.3772,77.9858,31.1193
503.5296,78.2465,31.0919
503.682,78.5149,31.1056
503.8344,78.4104,31.1086
503.9868,78.9294,31.1216
504.1392,78.4232,31.1102
504.2916,78.6646,31.1224
504.444,79.3504,31.1422
504.5964,77.0446,31.1361
504.7488,75.7942,31.1834
504.9012,76.2363,31.1681
505.0536,73.6901,31.1376
505.206,73.4711,31.1621
505.3584,73.5887,31.1726
505.5108,73.6895,31.1636
505.6632,73.3783,31.1819
505.8156,76.3592,31.1381
505.968,75.9141,31.1843
506.1204,76.8092,31.1778
506.2728,78.7753,31.1819
506.4252,77.8037,31.1676
506.5776,78.3634,31.1544
506.73,77.5499,31.172
506.8824,76.807,31.1819
507.0348,76.9148,31.2064
507.1872,78.1182,31.1895
507.3396,80.2666,31.1987
507.492,81.4593,31.1976
507.6444,81.0858,31.1914
507.7968,79.5706,31.2124
507.9492,79.0896,31.2078
508.1016,77.5451,31.2261
508.254,77.9274,31.1932
508.4064,78.4817,31.2109
508.5588,76.9758,31.2322
508.7112,76.2189,31.2292
508.8636,75.0037,31.213
509.016,73.6791,31.2277
509.1684,73.0058,31.2287
509.3208,73.3975,31.2475
509.4732,75.2543,31.2429
509.6256,76.678,31.2582
509.778,78.3274,31.2704
509.9304,78.8511,31.2724
510.0828,78.886,31.275
510.2352,77.5365,31.2887
510.3876,77.0371,31.2643
510.54,77.2742,31.2604
510.6924,78.7848,31.3078
510.8448,79.2842,31.3346
510.9972,79.5429,31.3391
511.1496,78.9798,31.3435
511.302,77.6469,31.348
511.4544,77.5683,31.3497
511.6068,77.7655,31.3497
511.7592,77.7289,31.3497
511.9116,77.2496,31.3497
512.064,76.1356,31.3539
512.2164,75.4409,31.3581
512.3688,76.2487,31.3624
512.5212,78.8215,31.3634
512.6736,78.4078,31.3591
512.826,79.4193,31.3549
512.9784,79.3529,31.3507
513.1308,77.6411,31.3497
513.2832,76.8693,31.3497
513.4356,76.8057,31.3497
513.588,76.1255,31.3534
513.7404,77.795,31.3701
513.8928,78.5002,31.3869
514.0452,78.479,31.4036
514.1976,80.4555,31.4146
514.35,80.7372,31.4213
514.5024,80.7905,31.428
514.6548,80.8157,31.4347
514.8072,80.878,31.4411
514.9596,80.0055,31.4307
515.112,79.4817,31.4203
515.2644,78.7373,31.4099
515.4168,77.9989,31.3995
515.5692,76.7649,31.5786
515.7216,75.9288,31.5771
515.874,76.8073,31.5537
516.0264,77.1449,31.5924
516.1788,78.8619,31.579
516.3312,80.1524,31.5801
516.4836,79.6047,31.5618
516.636,80.1502,31.5671
516.7884,81.0397,31.5801
516.9408,81.2235,31.5786
517.0932,82.3666,31.5939
517.2456,82.4036,31.5939
517.398,81.795,31.5848
517.5504,81.1296,31.6045
517.7028,79.4769,31.6091
517.8552,78.8763,31.6095
518.0076,78.3414,31.6183
518.16,79.0243,31.6107
518.3124,78.5083,31.6244
518.4648,78.67,31.6338
518.6172,78.7845,31.6252
518.7696,77.2819,31.6394
518.922,78.7345,31.6338
519.0744,77.602,31.6396
519.2268,77.044,31.6249
519.3792,75.6294,31.6702
519.5316,75.1913,31.645
519.684,74.5928,31.6619
519.8364,74.4681,31.6427
519.9888,75.0036,31.6702
520.1412,75.4273,31.682
520.2936,75.6711,31.6412
520.446,77.492,31.6553
520.5984,78.0966,31.7026
520.7508,78.1631,31.6834
520.9032,76.1384,31.7134
521.0556,76.2066,31.7018
521.208,75.9813,31.6758
521.3604,76.8175,31.6927
521.5128,78.8186,31.7167
521.6652,77.756,31.7159
521.8176,77.7923,31.7159
521.97,77.6185,31.7111
522.1224,78.2551,31.7159
522.2748,79.9115,31.7476
522.4272,81.3783,31.719
522.5796,80.9767,31.7335
522.732,81.4356,31.7465
522.8844,80.8156,31.7556
523.0368,79.8189,31.7714
523.1892,79.1686,31.7312
523.3416,79.5462,31.743
523.494,81.1714,31.8038
523.6464,81.1247,31.7868
523.7988,81.2348,31.7699
523.9512,80.7212,31.7529
524.1036,79.604,31.7465
524.256,79.9336,31.7465
524.4084,81.2395,31.7465
524.5608,81.332,31.7465
524.7132,80.7967,31.7499
524.8656,80.4775,31.7542
525.018,79.6594,31.7584
525.1704,80.662,31.7608
525.3228,80.7632,31.7567
525.4752,80.3657,31.7526
525.6276,80.4797,31.7485
525.78,80.9738,31.7465
525.9324,80.7071,31.7465
526.0848,81.0135,31.7465
526.2372,81.5414,31.7465
526.3896,80.9868,31.7504
526.542,80.4313,31.7546
526.6944,82.1998,31.7588
526.8468,83.5672,31.7617
526.9992,83.7763,31.7617
527.1516,84.7506,31.7617
527.304,83.2991,31.7617
527.4564,82.0974,31.7705
527.6088,80.559,31.7829
527.7612,79.5719,31.7953
527.9136,79.472,31.8073
528.066,80.5649,31.7988
528.2184,81.741,31.7904
