DEPT,ROP,GR
1167.8412,28.912,62.9158
1167.9936,27.4997,64.5321
1168.146,25.269,67.2722
1168.2984,21.0996,69.0836
1168.4508,19.073,69.2265
1168.6032,19.8321,69.358
1168.7556,21.3631,69.1941
1168.908,21.2673,69.788
1169.0604,20.7277,70.5213
1169.2128,23.5896,70.7693
1169.3652,25.9049,71.0133
1169.5176,23.2918,69.7279
1169.67,21.5511,68.5905
1169.8224,24.9299,69.0514
1169.9748,30.689,68.3795
1170.1272,33.9884,68.2825
1170.2796,33.5422,66.6359
1170.432,35.0034,64.5786
1170.5844,39.4978,62.7878
1170.7368,40.8033,61.3834
1170.8892,38.742,61.7604
1171.0416,37.9795,61.3842
1171.194,39.5526,62.2077
1171.3464,40.5165,63.3015
1171.4988,39.401,63.3997
1171.6512,38.5661,63.9431
1171.8036,39.6714,62.9574
1171.956,40.7249,62.4677
1172.1084,40.274,61.531
1172.2608,38.2977,59.8807
1172.4132,37.2316,61.6533
1172.5656,37.1341,62.2174
1172.718,35.9642,63.1386
1172.8704,35.2819,64.0515
1173.0228,35.184,62.429
1173.1752,34.306,61.3953
1173.3276,34.5006,61.4893
1173.48,35.722,61.3227
1173.6324,36.7713,61.6179
1173.7848,37.2935,62.2049
1173.9372,37.0853,63.4752
1174.0896,35.3616,63.9042
1174.242,33.094,64.451
1174.3944,30.2359,64.6964
1174.5468,26.5425,63.0394
1174.6992,25.3401,63.1568
1174.8516,26.0284,64.8918
1175.004,22.8257,66.0527
1175.1564,17.1514,68.7443
1175.3088,13.7654,69.0507
1175.4612,12.8026,66.2011
1175.6136,19.3582,64.854
1175.766,33.2017,63.8824
1175.9184,37.0551,63.9145
1176.0708,31.6867,65.532
1176.2232,30.508,65.4623
1176.3756,31.7811,64.5291
1176.528,32.5199,63.9797
1176.6804,30.2605,63.3225
1176.8328,28.2896,63.2481
1176.9852,29.9479,64.6154
1177.1376,29.8451,64.0851
1177.29,26.8056,64.2499
1177.4424,24.3395,64.3335
1177.5948,23.8432,63.6208
1177.7472,24.6567,63.6468
1177.8996,25.6129,65.146
1178.052,25.8001,64.9682
1178.2044,25.7252,65.2195
1178.3568,26.3632,67.131
1178.5092,26.7473,67.0108
1178.6616,26.438,65.7662
1178.814,26.0399,65.8247
1178.9664,25.7767,64.9815
1179.1188,26.3139,64.1329
1179.2712,27.4355,64.3417
1179.4236,27.6963,63.9394
1179.576,27.7083,63.1926
1179.7284,27.4727,62.9992
1179.8808,26.8384,62.6694
1180.0332,26.863,62.365
1180.1856,27.1293,63.7069
1180.338,27.4073,64.3499
1180.4904,27.5398,65.1767
1180.6428,27.6209,64.6569
1180.7952,27.4668,62.9243
1180.9476,26.8167,62.4687
1181.1,25.8832,62.9329
1181.2524,27.2262,62.5092
1181.4048,36.3986,64.2261
1181.5572,43.4374,64.6072
1181.7096,37.7457,63.7329
1181.862,31.3784,61.2599
1182.0144,28.2542,60.1872
1182.1668,22.3437,60.6704
1182.3192,36.8033,61.6624
1182.4716,51.872,64.5324
1182.624,39.6057,66.5898
1182.7764,23.6091,66.727
1182.9288,24.6571,67.8793
1183.0812,30.3302,67.4706
1183.2336,32.1426,66.902
1183.386,25.0483,68.1906
1183.5384,20.9439,69.4943
1183.6908,23.2569,69.7851
1183.8432,24.8838,71.2515
1183.9956,24.4161,71.056
1184.148,23.6988,70.1451
1184.3004,23.7168,69.5065
1184.4528,23.4395,70.467
1184.6052,22.7885,70.7233
1184.7576,22.9233,70.8869
1184.91,24.66,70.7546
1185.0624,26.1697,69.6979
1185.2148,25.6894,70.7197
1185.3672,24.9611,70.1686
1185.5196,24.5533,70.4191
1185.672,23.243,71.1484
1185.8244,22.02,71.8535
1185.9768,21.9664,71.9273
1186.1292,22.5036,72.3351
1186.2816,22.1999,72.5322
1186.434,21.6211,70.9012
1186.5864,22.0655,71.2441
1186.7388,21.6508,71.4173
1186.8912,20.2214,70.8707
1187.0436,19.3771,70.9664
1187.196,19.4722,71.9354
1187.3484,20.4046,70.9984
1187.5008,21.43,71.06
1187.6532,22.2885,72.1236
1187.8056,22.9876,73.139
1187.958,23.5583,73.2716
1188.1104,23.69,74.0652
1188.2628,23.7717,73.3558
1188.4152,23.8932,72.7763
1188.5676,23.9492,73.4411
1188.72,23.1377,73.1015
1188.8724,20.408,72.6306
1189.0248,16.1335,72.9508
1189.1772,13.1149,72.9993
1189.3296,14.8147,72.8436
1189.482,20.1304,73.7829
1189.6344,20.05,73.4328
1189.7868,15.6504,73.9025
1189.9392,14.6313,74.7382
1190.0916,16.8301,75.1377
1190.244,24.669,75.2326
1190.3964,33.2301,75.3564
1190.5488,32.2278,72.9478
1190.7012,26.6513,72.3679
1190.8536,33.5466,71.9356
1191.006,54.9124,71.7993
1191.1584,69.3372,72.3829
1191.3108,64.4151,72.961
1191.4632,59.4751,72.4371
1191.6156,75.3364,71.5413
1191.768,67.6802,71.6478
1191.9204,41.1356,72.4353
1192.0728,24.6881,72.7591
1192.2252,21.991,73.6091
1192.3776,22.0796,74.5695
1192.53,20.1992,74.2696
1192.6824,19.4839,74.0719
1192.8348,22.8053,73.8474
1192.9872,22.3355,73.3031
1193.1396,19.5719,71.0425
1193.292,18.9805,69.4608
1193.4444,18.6567,69.3295
1193.5968,21.3195,68.7803
1193.7492,30.6291,70.8099
1193.9016,30.3356,72.071
1194.054,19.5848,72.5638
1194.2064,15.5754,73.4308
1194.3588,15.3576,73.5786
1194.5112,15.9658,74.0301
1194.6636,16.9462,73.8707
1194.816,17.582,72.6962
1194.9684,18.4267,71.8224
1195.1208,18.7971,71.4836
1195.2732,18.2098,71.9182
1195.4256,17.6425,72.2202
1195.578,17.5683,73.3318
1195.7304,16.9621,73.55
1195.8828,15.9324,73.275
1196.0352,15.2878,75.6821
1196.1876,15.501,74.9234
1196.34,15.9481,73.9997
1196.4924,16.3264,74.4051
1196.6448,16.5413,73.4986
1196.7972,16.7574,72.2291
1196.9496,16.7413,72.0845
1197.102,16.5699,72.6247
1197.2544,16.3211,70.8189
1197.4068,16.4713,72.3135
1197.5592,16.9396,72.3195
1197.7116,17.1066,72.2602
1197.864,17.4036,72.9064
1198.0164,18.2824,72.3846
1198.1688,18.843,71.1086
1198.3212,19.0398,69.7618
1198.4736,19.216,69.0767
1198.626,18.9552,69.513
1198.7784,18.3207,71.1802
1198.9308,17.5263,71.499
1199.0832,17.0948,71.9853
1199.2356,17.2563,72.5767
1199.388,17.5081,71.4827
1199.5404,17.6283,71.5099
1199.6928,17.811,72.5393
1199.8452,17.9485,71.9939
1199.9976,18.1317,73.3994
1200.15,18.9197,75.3921
1200.3024,19.6982,74.4583
1200.4548,20.3424,75.415
1200.6072,20.7245,74.8856
1200.7596,20.735,74.0974
1200.912,20.537,74.2303
1201.0644,19.8643,75.2995
1201.2168,19.7058,74.7311
1201.3692,20.0291,74.2188
1201.5216,20.5605,73.5774
1201.674,20.8132,72.1418
1201.8264,20.597,71.9342
1201.9788,20.503,71.8586
1202.1312,20.1449,71.6851
1202.2836,18.1457,73.6817
1202.436,15.1946,74.2465
1202.5884,13.1273,74.7063
1202.7408,16.1086,75.2209
1202.8932,20.3667,74.1582
1203.0456,20.3535,72.9742
1203.198,18.9725,71.8537
1203.3504,18.3525,74.3022
1203.5028,17.9909,75.1568
1203.6552,19.3229,75.1129
1203.8076,23.8579,75.2709
1203.96,25.2029,74.4129
1204.1124,22.8324,72.3934
1204.2648,22.4536,72.6734
1204.4172,22.3055,73.4094
1204.5696,21.6387,73.7613
1204.722,21.5255,73.6391
1204.8744,21.3899,73.554
1205.0268,20.7932,73.3012
1205.1792,23.2625,72.0725
1205.3316,25.7891,71.2434
1205.484,33.0737,71.7434
1205.6364,46.7139,71.1231
1205.7888,50.0734,71.3936
1205.9412,39.6522,72.2034
1206.0936,33.6467,73.3432
1206.246,35.1818,73.2867
1206.3984,33.0411,73.6796
1206.5508,29.6597,74.9803
1206.7032,29.8381,74.9874
1206.8556,32.2859,75.0174
1207.008,31.1007,74.731
1207.1604,23.6981,73.9947
1207.3128,16.8232,74.3646
1207.4652,16.0515,73.8173
1207.6176,16.8061,74.6565
1207.77,17.7855,75.1283
1207.9224,19.2172,73.85
1208.0748,19.9978,74.5715
1208.2272,19.829,73.5745
1208.3796,18.9746,73.6004
1208.532,17.8279,74.6119
1208.6844,16.8026,74.6503
1208.8368,16.4206,75.364
1208.9892,16.4841,74.7329
1209.1416,16.4918,74.1461
1209.294,16.7241,73.5064
1209.4464,17.0989,73.3752
1209.5988,16.7906,71.4887
1209.7512,15.7804,70.5688
1209.9036,15.7853,70.0155
1210.056,18.2382,70.4716
1210.2084,20.7672,73.3
1210.3608,20.2109,74.5375
1210.5132,18.3806,76.3955
1210.6656,17.0416,75.9771
1210.818,16.4748,75.7339
1210.9704,16.9516,74.3584
1211.1228,17.2515,74.341
1211.2752,17.2073,74.3897
1211.4276,17.9621,73.8135
1211.58,18.6218,74.3259
1211.7324,17.8339,74.4404
1211.8848,16.7266,74.1728
1212.0372,16.8026,75.5167
1212.1896,17.1547,75.9706
1212.342,17.127,76.2006
1212.4944,16.8614,77.1622
1212.6468,16.4396,77.6752
1212.7992,16.1495,77.6196
1212.9516,15.9614,76.9801
1213.104,15.8521,76.7844
1213.2564,16.1573,76.4178
1213.4088,16.4027,77.1889
1213.5612,16.3254,77.5641
1213.7136,16.1993,77.7439
1213.866,16.0259,77.8557
1214.0184,16.0314,78.2601
1214.1708,16.4626,77.554
1214.3232,16.9965,76.2213
1214.4756,16.9279,75.2977
1214.628,16.2946,74.2661
1214.7804,15.8663,74.0221
1214.9328,15.9806,75.4741
1215.0852,15.9135,77.146
1215.2376,15.9199,76.5217
1215.39,16.5725,77.1972
1215.5424,16.8361,78.2629
1215.6948,16.6558,78.0293
1215.8472,16.1971,78.4741
1215.9996,14.6053,77.6528
1216.152,13.2611,77.3808
1216.3044,19.2093,76.9526
1216.4568,29.1533,77.5324
1216.6092,28.9875,77.1557
1216.7616,24.7499,77.1354
1216.914,26.2848,76.9669
1217.0664,32.0348,76.3939
1217.2188,29.3419,76.2085
1217.3712,20.048,76.7901
1217.5236,16.655,75.6517
1217.676,16.7437,74.6372
1217.8284,16.292,75.3615
1217.9808,17.2808,74.9656
1218.1332,18.8588,74.3127
1218.2856,28.7041,72.8071
1218.438,40.7435,69.981
1218.5904,36.4372,70.1029
1218.7428,22.1107,69.3622
1218.8952,15.0154,72.0818
1219.0476,12.4146,76.4545
1219.2,13.3728,78.3912
1219.3524,14.5517,79.1253
1219.5048,14.9588,78.405
1219.6572,14.491,77.4543
1219.8096,14.4911,78.3139
1219.962,14.9462,77.667
1220.1144,15.4625,77.9337
1220.2668,16.0407,77.8856
1220.4192,16.1263,77.1493
1220.5716,15.7229,76.3369
1220.724,15.9936,76.4116
1220.8764,16.3142,75.986
1221.0288,16.4759,75.8603
1221.1812,16.6828,77.1509
1221.3336,16.737,76.8855
1221.486,16.5563,76.7342
1221.6384,16.2506,76.8876
1221.7908,16.6576,76.5043
1221.9432,16.9623,77.0265
1222.0956,16.8094,77.2292
1222.248,16.6344,77.5857
1222.4004,16.6884,76.8308
1222.5528,16.8906,76.9949
1222.7052,17.1645,77.403
1222.8576,17.293,77.1086
1223.01,17.0911,76.5294
1223.1624,16.768,76.9821
1223.3148,16.3259,77.1107
1223.4672,15.7953,76.8975
1223.6196,15.7104,77.7621
1223.772,15.9321,77.6584
1223.9244,16.0563,77.3086
1224.0768,16.344,78.507
1224.2292,16.4205,79.1385
1224.3816,16.266,78.1009
1224.534,16.5326,77.7199
1224.6864,16.7142,77.8529
1224.8388,16.4166,77.418
1224.9912,16.6857,78.1377
1225.1436,17.1285,78.8527
1225.296,16.7428,78.0382
1225.4484,16.4882,77.1339
1225.6008,16.596,76.6863
1225.7532,17.0621,76.4588
1225.9056,18.0646,76.3538
1226.058,22.5881,76.2261
1226.2104,35.1377,76.2883
1226.3628,39.7324,75.6229
1226.5152,30.0513,75.596
1226.6676,20.8043,76.2459
1226.82,17.4975,76.4554
1226.9724,16.6247,77.0934
1227.1248,16.5115,77.2692
1227.2772,16.481,77.7979
1227.4296,16.5512,79.2149
1227.582,16.7613,78.6298
1227.7344,17.2334,78.6935
1227.8868,16.7845,77.5649
1228.0392,15.886,76.0095
1228.1916,15.8095,75.2002
1228.344,16.005,75.0445
1228.4964,15.8469,74.977
1228.6488,16.2877,75.7476
1228.8012,16.717,76.5716
1228.9536,16.787,77.0154
1229.106,16.5071,76.6917
1229.2584,16.5834,77.0121
1229.4108,16.9537,76.4615
1229.5632,16.8363,76.7467
1229.7156,16.2412,77.6538
1229.868,14.8706,77.9451
1230.0204,13.406,77.3299
1230.1728,21.3741,76.4296
1230.3252,44.4862,74.8696
1230.4776,58.0169,74.499
1230.63,41.0829,73.6645
1230.7824,31.2496,75.7863
1230.9348,30.8977,76.4443
1231.0872,29.5139,76.9379
1231.2396,28.6977,77.5979
1231.392,34.7621,77.4113
1231.5444,38.4583,76.2227
1231.6968,32.4403,74.6892
1231.8492,32.0555,72.7178
1232.0016,40.5221,70.2854
1232.154,36.8967,68.6237
1232.3064,27.1061,67.3505
1232.4588,23.8695,66.6645
1232.6112,19.6063,65.7862
1232.7636,20.0359,67.3693
1232.916,35.9134,68.9687
1233.0684,39.9333,69.0838
1233.2208,23.7172,68.9619
1233.3732,18.1663,68.7573
1233.5256,19.0287,66.7467
1233.678,18.9496,66.222
1233.8304,19.2063,66.2608
1233.9828,20.4068,66.9615
1234.1352,22.2678,68.405
1234.2876,23.4213,69.2797
1234.44,23.6204,70.1632
1234.5924,23.0579,70.1634
1234.7448,21.3514,70.2709
1234.8972,19.2349,71.6911
1235.0496,17.9468,72.2636
1235.202,17.3371,73.7644
1235.3544,16.2991,74.1738
1235.5068,14.6524,74.7464
1235.6592,14.0999,75.722
1235.8116,14.0806,76.4437
1235.964,13.9216,77.1871
1236.1164,14.1128,77.4709
1236.2688,14.4795,77.0529
1236.4212,14.2538,76.2843
1236.5736,13.5801,75.6058
1236.726,13.0607,75.7096
1236.8784,12.74,75.5648
1237.0308,12.7046,75.3162
1237.1832,12.9514,75.9783
1237.3356,14.6277,75.9465
1237.488,17.85,74.6868
1237.6404,22.4861,74.3187
1237.7928,27.1767,73.0659
1237.9452,29.3598,72.1961
1238.0976,31.6994,72.7834
1238.25,32.1209,73.4045
1238.4024,29.84,75.0042
1238.5548,34.2303,75.9399
1238.7072,43.332,76.5959
1238.8596,68.8113,76.9321
1239.012,77.6064,77.4068
1239.1644,47.4303,76.647
1239.3168,24.9431,76.4235
1239.4692,26.5536,77.067
1239.6216,31.1398,77.8611
1239.774,29.9544,78.411
1239.9264,32.0604,78.6671
1240.0788,31.46,79.5926
1240.2312,32.7714,78.3959
1240.3836,41.3814,77.4058
1240.536,47.8055,77.9297
1240.6884,46.1001,78.3862
1240.8408,39.8787,78.3599
1240.9932,36.4004,79.4548
1241.1456,42.1741,78.6588
1241.298,43.4093,77.6305
1241.4504,37.5328,76.2235
1241.6028,38.7056,75.8131
1241.7552,44.3014,74.629
1241.9076,42.2754,75.4357
1242.06,30.3393,75.6377
1242.2124,18.5578,76.2255
1242.3648,14.7135,77.6386
1242.5172,12.7752,78.0002
1242.6696,12.5053,78.6939
1242.822,12.8799,79.2393
1242.9744,13.1692,78.8224
1243.1268,14.1817,78.5527
1243.2792,15.3801,77.726
1243.4316,15.5137,77.1207
1243.584,15.3537,76.9248
1243.7364,15.3492,79.2163
1243.8888,15.2696,79.5132
1244.0412,20.9485,79.8125
1244.1936,28.449,80.769
1244.346,25.7298,79.8515
1244.4984,16.6738,79.942
1244.6508,13.7757,79.7739
1244.8032,16.2666,79.1525
1244.9556,21.1359,79.3847
1245.108,23.4364,79.0589
1245.2604,22.3734,78.7045
1245.4128,22.9636,77.7781
1245.5652,24.023,77.2741
1245.7176,23.0565,77.0653
1245.87,26.0865,76.9186
1246.0224,28.2237,77.0247
1246.1748,23.3382,76.5707
1246.3272,21.8283,75.3719
1246.4796,27.1525,75.5985
1246.632,32.3028,74.8702
1246.7844,32.2904,72.5245
1246.9368,30.1812,72.3116
1247.0892,26.7363,70.6605
1247.2416,25.3809,71.5299
1247.394,27.5089,72.4522
1247.5464,24.3931,74.1749
1247.6988,17.1798,74.8321
1247.8512,12.6725,74.3642
1248.0036,11.2232,73.7651
1248.156,11.4924,73.1076
1248.3084,11.917,73.3612
1248.4608,12.2874,73.1383
1248.6132,12.5248,73.0039
1248.7656,12.4988,75.1532
1248.918,12.1433,76.0781
1249.0704,11.9393,76.0437
1249.2228,12.1203,77.0314
1249.3752,12.2771,75.1542
1249.5276,12.3758,75.5384
1249.68,12.3782,74.8118
1249.8324,12.3149,74.3478
1249.9848,13.0159,74.2448
1250.1372,16.3756,73.8333
1250.2896,22.7048,73.874
1250.442,26.2326,74.2671
1250.5944,24.9797,75.7832
1250.7468,22.2746,75.5741
1250.8992,19.0471,74.5857
1251.0516,19.556,74.2953
1251.204,23.125,74.6114
1251.3564,23.6518,74.89
1251.5088,21.6709,77.6052
1251.6612,19.5362,78.1344
1251.8136,15.9615,79.2024
1251.966,13.092,78.7741
1252.1184,12.374,79.1388
1252.2708,13.0419,79.8879
1252.4232,13.5735,79.0767
1252.5756,13.5155,79.4582
1252.728,14.485,79.7154
1252.8804,16.0009,79.628
1253.0328,15.9361,79.5531
1253.1852,17.8831,77.8473
1253.3376,21.6618,75.5459
1253.49,21.9633,74.4219
1253.6424,22.2742,74.156
1253.7948,22.918,74.1818
1253.9472,23.6184,74.5955
1254.0996,25.7941,74.8205
1254.252,25.9474,74.2739
1254.4044,23.5594,75.3545
1254.5568,19.9027,75.9226
1254.7092,15.8193,74.3981
1254.8616,14.155,75.0094
1255.014,15.5178,73.6649
1255.1664,16.9567,72.9372
1255.3188,17.5091,74.2422
1255.4712,17.4649,73.7612
1255.6236,17.0547,73.7755
1255.776,16.6748,74.1672
1255.9284,15.8984,73.8422
1256.0808,14.8098,73.8356
1256.2332,14.4536,73.0445
1256.3856,14.9932,72.1425
1256.538,15.1304,71.637
1256.6904,14.5224,71.4964
1256.8428,14.0621,70.882
1256.9952,13.9682,71.4548
1257.1476,14.2982,72.2777
1257.3,14.7815,72.5358
1257.4524,14.2746,72.8761
1257.6048,13.1242,73.0569
1257.7572,13.6462,72.3751
1257.9096,17.2696,71.2831
1258.062,20.9178,71.6082
1258.2144,21.1586,70.8954
1258.3668,20.022,71.984
1258.5192,19.9636,73.2472
1258.6716,21.0278,72.8048
1258.824,21.7672,73.0986
1258.9764,21.691,73.159
1259.1288,22.8332,73.2435
1259.2812,24.685,73.3281
1259.4336,23.9923,73.4127
1259.586,21.6754,73.4972
1259.7384,19.7512,73.5818
1259.8908,17.6798,73.3884
1260.0432,17.4465,72.193
1260.1956,19.9772,69.8223
1260.348,21.9088,71.2077
1260.5004,21.7743,69.7347
1260.6528,22.3959,69.7236
1260.8052,23.5837,69.9542
1260.9576,22.5315,69.7042
1261.11,21.4721,69.896
1261.2624,21.917,72.4586
1261.4148,22.778,73.5249
1261.5672,22.9398,73.6046
1261.7196,20.9659,73.464
1261.872,19.276,72.2998
1262.0244,20.6185,71.5028
1262.1768,22.3076,71.9624
1262.3292,22.3284,72.144
1262.4816,22.2763,73.4763
1262.634,22.4743,72.9299
1262.7864,22.718,73.3282
1262.9388,22.7717,74.6148
1263.0912,21.1406,74.1042
1263.2436,18.6538,75.4533
1263.396,16.994,76.4117
1263.5484,18.4365,74.9827
1263.7008,24.6359,74.3821
1263.8532,31.5294,73.713
1264.0056,32.8552,72.4491
1264.158,27.0696,72.964
1264.3104,20.5753,74.2244
1264.4628,19.6607,74.8014
1264.6152,20.8381,74.8012
1264.7676,20.3441,73.423
1264.92,19.1716,72.2443
1265.0724,19.9284,70.4997
1265.2248,23.9696,70.5847
1265.3772,28.25,69.5271
1265.5296,29.2579,70.2483
1265.682,29.2252,72.6824
1265.8344,28.9432,74.9892
1265.9868,26.9079,75.1858
1266.1392,25.059,74.7239
1266.2916,24.1739,73.4651
1266.444,23.0985,69.4558
1266.5964,21.5438,69.0549
1266.7488,22.8878,68.3221
1266.9012,27.2823,68.3991
1267.0536,27.9237,68.309
1267.206,25.9328,68.5287
1267.3584,25.8825,67.8183
1267.5108,29.1275,67.9782
1267.6632,28.1878,67.2022
1267.8156,21.3305,66.5075
1267.968,16.2836,66.1897
1268.1204,16.0503,66.2169
1268.2728,16.0695,64.4175
1268.4252,16.3044,63.5522
1268.5776,15.9937,62.5172
1268.73,14.8079,63.7318
1268.8824,14.291,65.5275
1269.0348,15.2076,67.4401
1269.1872,16.6747,71.677
1269.3396,17.9875,73.4045
1269.492,17.7471,74.2825
1269.6444,15.8225,75.7238
1269.7968,14.3079,75.4031
1269.9492,13.3493,74.5995
1270.1016,12.3527,76.0718
1270.254,11.82,75.9676
1270.4064,15.5163,77.9853
1270.5588,21.7427,77.6954
1270.7112,27.969,77.8338
1270.8636,34.1954,77.7974
1271.016,40.4218,76.9951
1271.1684,46.6481,78.2164
1271.3208,56.6579,78.4001
1271.4732,68.593,78.9043
1271.6256,64.7894,77.8992
1271.778,47.8089,77.4864
1271.9304,29.0152,76.6173
1272.0828,18.1767,76.3164
1272.2352,16.4837,76.0979
1272.3876,17.0479,76.6158
1272.54,17.0479,77.3741
1272.6924,16.9322,78.3243
1272.8448,17.0292,79.2531
1272.9972,16.9859,78.2744
1273.1496,17.075,77.6028
1273.302,16.9939,76.5543
1273.4544,16.4339,75.7791
1273.6068,16.8561,75.5393
1273.7592,18.3433,75.3736
1273.9116,18.7972,75.6843
1274.064,18.605,75.4346
1274.2164,18.9473,74.7579
1274.3688,19.6569,75.0941
1274.5212,20.3186,74.5524
1274.6736,20.3539,74.0043
1274.826,20.3815,73.3568
1274.9784,20.7679,73.3899
1275.1308,21.8624,74.595
1275.2832,23.0018,74.518
1275.4356,22.1627,75.0266
1275.588,20.1005,75.3733
1275.7404,19.2177,76.206
1275.8928,20.1976,75.4023
1276.0452,20.3072,74.9637
1276.1976,18.1086,76.1518
1276.35,16.0232,74.7838
1276.5024,16.5683,74.5987
1276.6548,18.4815,74.2613
1276.8072,18.7012,73.6319
1276.9596,18.0672,73.5321
1277.112,18.3478,73.2713
1277.2644,19.6913,73.7317
1277.4168,20.7431,73.0295
1277.5692,21.3901,73.0025
1277.7216,22.4353,72.4548
1277.874,21.5439,72.2046
1278.0264,18.7876,73.2472
1278.1788,17.754,73.3947
1278.3312,18.7302,75.1638
1278.4836,18.8697,76.3882
1278.636,18.0986,77.2138
1278.7884,17.7086,76.686
1278.9408,17.9991,74.6545
1279.0932,18.3849,73.0555
1279.2456,18.6765,73.2886
1279.398,19.167,73.4784
1279.5504,19.8506,76.3165
1279.7028,20.2879,76.6485
1279.8552,19.5383,76.5335
1280.0076,18.256,76.0453
1280.16,18.3558,76.1293
1280.3124,19.7374,75.9395
1280.4648,20.395,74.5862
1280.6172,19.6939,75.4817
1280.7696,19.0669,74.5418
1280.922,18.0466,73.8646
1281.0744,16.4301,75.8389
1281.2268,15.883,76.2698
1281.3792,16.2,76.7148
1281.5316,16.0553,76.913
1281.684,15.6267,77.6475
1281.8364,15.6145,76.997
1281.9888,16.0727,76.0193
1282.1412,16.7884,74.7433
1282.2936,17.9021,73.9904
1282.446,18.7243,73.6094
1282.5984,18.8844,73.9035
1282.7508,18.7383,73.4141
1282.9032,18.4599,71.9285
1283.0556,17.8288,73.2862
1283.208,17.6269,72.4661
1283.3604,17.9222,73.8832
1283.5128,17.692,73.5578
1283.6652,18.3776,73.1572
1283.8176,19.8652,72.8363
1283.97,19.2737,72.6919
1284.1224,18.4352,72.9394
1284.2748,18.6553,73.7492
1284.4272,18.3853,74.5034
1284.5796,17.8524,75.0885
1284.732,17.6212,75.5094
1284.8844,17.2708,74.5385
1285.0368,15.7695,74.3737
1285.1892,13.839,74.6546
1285.3416,18.4032,73.8452
1285.494,29.547,73.4677
1285.6464,31.8429,71.4868
1285.7988,24.1382,70.541
1285.9512,20.8022,68.803
1286.1036,22.3493,65.5246
1286.256,24.7604,63.4905
1286.4084,28.4426,62.2326
1286.5608,32.9072,61.8992
1286.7132,34.8076,62.6342
1286.8656,32.2698,62.2411
1287.018,31.0714,61.3606
1287.1704,32.4811,61.1315
1287.3228,32.4234,60.6196
1287.4752,31.0866,61.3985
1287.6276,30.3521,62.5671
1287.78,29.9308,63.7367
1287.9324,28.854,65.5077
1288.0848,25.3674,66.783
1288.2372,20.9686,67.7253
1288.3896,19.0787,68.6593
1288.542,19.9428,68.8472
1288.6944,20.1118,69.1803
1288.8468,18.9143,71.07
1288.9992,17.2224,71.3574
1289.1516,16.3719,71.7203
1289.304,17.0781,71.9096
1289.4564,18.4486,71.4919
1289.6088,19.4631,71.4172
1289.7612,19.4464,71.2686
1289.9136,19.7152,72.4338
1290.066,21.9704,72.0885
1290.2184,23.9775,70.6409
1290.3708,22.1418,69.1391
1290.5232,20.3579,68.0507
1290.6756,25.5445,67.6549
1290.828,32.662,66.5223
1290.9804,31.2894,67.522
1291.1328,24.8596,68.5892
1291.2852,21.7617,68.1435
1291.4376,21.5478,69.0583
1291.59,22.0603,69.1881
1291.7424,22.9724,69.1061
1291.8948,27.9204,68.1399
1292.0472,34.1263,67.3291
1292.1996,33.9307,67.0342
1292.352,30.4359,65.4223
1292.5044,28.6739,66.4771
1292.6568,27.4751,66.3009
1292.8092,33.6661,66.2821
1292.9616,38.3893,66.219
1293.114,39.9481,66.157
1293.2664,43.9255,64.6671
1293.4188,40.3933,65.4514
1293.5712,30.323,65.9634
1293.7236,24.3317,65.9712
1293.876,24.1204,66.0198
1294.0284,24.0958,65.6464
1294.1808,22.3063,65.2728
1294.3332,24.6577,65.3696
1294.4856,31.1135,65.183
1294.638,34.2069,66.4744
1294.7904,29.0154,66.7769
1294.9428,22.7395,68.1552
1295.0952,21.8836,69.2195
1295.2476,23.7972,70.6511
1295.4,24.0909,70.5902
1295.5524,22.0027,70.4657
1295.7048,20.7145,69.875
1295.8572,22.8396,67.5461
1296.0096,27.1748,65.3146
1296.162,31.1339,63.4259
1296.3144,32.6836,62.4588
1296.4668,32.5183,63.2565
1296.6192,32.3415,64.0295
1296.7716,32.2617,64.3826
1296.924,32.0851,64.2638
1297.0764,31.8263,64.0031
1297.2288,32.0299,63.4013
1297.3812,32.5355,62.7554
1297.5336,32.3806,62.9269
1297.686,31.7877,62.9306
1297.8384,31.4749,63.1532
1297.9908,31.1198,64.0124
1298.1432,30.1315,64.7808
1298.2956,29.3719,65.5892
1298.448,30.2587,64.9514
1298.6004,29.764,63.9858
1298.7528,26.9278,62.5811
1298.9052,24.0092,62.4533
1299.0576,24.9126,61.6889
1299.21,33.9287,62.687
1299.3624,41.4078,64.2642
1299.5148,36.9954,65.1552
1299.6672,32.2796,67.907
1299.8196,32.6349,68.4597
1299.972,28.4349,67.3635
1300.1244,21.302,65.0011
1300.2768,18.0912,64.6396
1300.4292,18.5941,63.1333
1300.5816,18.8309,62.4073
1300.734,19.4067,63.9431
1300.8864,21.4578,63.8311
1301.0388,22.1638,65.2398
1301.1912,21.0589,66.0069
1301.3436,20.8459,65.6703
1301.496,20.4349,66.5045
1301.6484,20.2663,67.2093
1301.8008,19.5714,67.781
1301.9532,18.5891,69.4833
1302.1056,20.7408,69.6896
1302.258,24.5,69.7704
1302.4104,28.214,69.5054
1302.5628,29.217,68.6249
1302.7152,35.9053,68.339
1302.8676,43.3915,67.626
1303.02,40.1601,67.1496
1303.1724,32.9738,67.8256
1303.3248,29.6365,67.6624
1303.4772,26.943,67.1969
1303.6296,27.1458,68.1057
1303.782,26.387,69.0943
1303.9344,23.2021,69.3553
1304.0868,20.3975,69.6157
1304.2392,20.8279,69.3135
1304.3916,24.3816,67.6197
