DEPT,BS,CALI,DSOZ,RT,DT,TENS:1,PEFZ,RSOZ,TNPH:1,RLA2,RLA4,GR:1,GR:2,RLA3,RLA5,TENS:2,NPHI,SP,RLA1,GR:3,RXO,RHOZ,RLA0,RXOZ,GR:4,TNPH:2
1148.486,8.5,8.537,0.211,31.637,100.798,2970.0,3.005,0.109,0.298,11.429,19.541,109.872,119.019,16.355,22.691,2966.999,0.316,-8.465,5.974,107.79,2.23,2.4,0.082,1.403,106.085,0.298
1148.639,8.5,8.56,0.215,32.719,100.534,3030.144,3.037,0.117,0.314,11.671,20.24,109.409,104.716,16.882,23.451,3042.499,0.301,-8.375,6.009,115.188,2.193,2.402,0.083,1.429,112.939,0.314
1148.791,8.5,8.596,0.216,33.497,100.597,3067.734,3.064,0.135,0.293,11.877,20.825,101.663,104.528,17.35,24.018,3067.334,0.299,-7.852,5.976,115.904,2.105,2.403,0.083,1.456,113.06,0.293
1148.944,8.5,8.584,0.213,32.723,100.743,3013.8,3.062,0.148,0.286,11.69,20.442,100.238,95.542,17.102,23.464,3000.334,0.27,-7.757,5.876,107.869,2.046,2.4,0.084,1.437,109.111,0.285
1149.096,8.5,8.553,0.209,30.862,101.341,3025.067,3.042,0.144,0.266,11.4,19.418,101.135,100.563,16.385,22.18,3027.666,0.278,-7.778,5.833,103.484,2.048,2.395,0.084,1.417,107.969,0.265
1149.248,8.5,8.537,0.205,29.295,101.434,3010.133,3.03,0.133,0.275,11.232,18.624,103.706,107.355,15.811,21.124,2997.0,0.281,-7.701,5.801,112.619,2.03,2.39,0.084,1.395,103.285,0.274
1149.401,8.5,8.537,0.206,28.451,101.483,2991.667,3.045,0.109,0.277,11.124,18.243,104.049,103.927,15.542,20.527,2989.334,0.294,-7.375,5.774,93.819,2.003,2.389,0.083,1.407,98.103,0.276
1149.553,8.5,8.513,0.207,29.859,101.714,2991.933,3.076,0.085,0.293,11.737,19.249,103.639,101.424,16.442,21.559,2988.001,0.312,-7.204,5.961,87.786,1.999,2.387,0.084,1.429,97.306,0.293
1149.706,8.5,8.56,0.197,28.662,102.503,3035.067,3.095,0.067,0.319,11.497,18.568,104.825,106.261,15.975,20.723,3022.999,0.326,-7.056,5.91,110.619,1.985,2.381,0.084,1.398,104.919,0.319
1149.858,8.5,8.56,0.169,25.051,105.474,3045.867,3.085,0.069,0.338,10.436,16.305,108.259,106.433,14.259,18.116,3049.333,0.345,-6.961,5.659,116.18,1.994,2.366,0.084,1.345,113.699,0.338
1150.01,8.5,8.576,0.132,23.91,105.798,2984.334,3.061,0.079,0.352,10.098,15.579,111.387,112.0,13.721,17.205,2972.001,0.337,-6.461,5.787,114.371,2.178,2.351,0.083,1.364,111.055,0.352
1150.163,8.5,8.56,0.123,24.672,106.108,3006.799,3.054,0.091,0.326,10.588,16.13,109.523,115.703,14.22,17.766,2991.667,0.337,-6.227,6.202,102.474,2.396,2.35,0.084,1.412,110.58,0.326
1150.315,8.5,8.56,0.13,24.917,105.927,2990.534,3.057,0.101,0.324,11.04,16.418,107.463,100.94,14.479,18.101,3007.0,0.321,-5.724,6.366,114.969,2.392,2.353,0.084,1.457,108.471,0.324
1150.468,8.5,8.56,0.154,24.967,99.408,2935.468,3.059,0.108,0.307,11.333,16.572,104.03,105.746,14.633,18.247,2930.0,0.332,-5.408,6.384,107.971,2.304,2.359,0.084,1.439,110.27,0.307
1150.62,8.5,8.584,0.166,25.945,99.736,2977.201,3.034,0.124,0.324,11.794,17.203,106.424,105.507,15.299,18.93,2994.334,0.315,-4.664,6.597,108.312,2.362,2.356,0.086,1.363,105.255,0.324
1150.772,8.5,8.549,0.184,29.67,99.65,2944.134,3.016,0.151,0.312,13.251,19.573,106.723,107.753,17.467,21.567,2970.5,0.309,-3.553,7.463,99.571,2.694,2.359,0.087,1.367,104.889,0.312
1150.925,8.5,8.513,0.195,26.958,99.305,2951.467,3.023,0.174,0.304,12.042,17.744,105.765,106.907,15.918,19.625,2953.333,0.291,-3.181,6.85,106.331,2.493,2.369,0.087,1.408,105.226,0.304
1151.077,8.5,8.498,0.221,28.383,98.011,3002.333,3.075,0.17,0.281,12.259,18.528,104.219,102.728,16.452,20.616,3022.999,0.29,-2.241,6.797,109.057,2.435,2.407,0.088,1.481,101.427,0.281
1151.23,8.5,8.513,0.227,30.961,98.257,3012.399,3.116,0.133,0.282,13.025,20.072,100.976,102.966,17.613,22.393,3032.666,0.285,-1.01,7.104,88.227,2.561,2.427,0.089,1.753,93.914,0.282
1151.382,8.5,8.513,0.194,40.366,100.358,2992.2,3.074,0.059,0.293,16.063,25.974,99.594,96.97,22.39,29.141,2992.666,0.29,0.457,8.23,85.23,2.776,2.405,0.089,1.468,87.807,0.293
1151.534,8.5,8.521,0.15,31.309,103.343,2999.666,2.963,0.005,0.318,12.1,20.077,96.689,98.683,17.171,22.731,3005.666,0.298,3.047,5.938,90.122,1.915,2.35,0.082,1.181,90.237,0.318
1151.687,8.5,8.56,0.121,33.132,112.393,3030.4,2.846,0.026,0.314,12.302,21.154,97.65,94.845,17.912,24.079,3036.333,0.304,4.822,5.709,95.614,1.754,2.303,0.079,0.914,91.714,0.314
1151.839,8.5,8.576,0.133,36.789,112.165,3021.0,2.785,0.09,0.306,13.354,23.437,90.855,99.632,19.846,26.758,3009.668,0.301,5.631,5.973,89.049,1.764,2.288,0.078,0.873,94.71,0.307
1151.992,8.5,8.521,0.113,40.296,110.787,3000.687,2.746,0.141,0.298,14.349,25.785,92.142,78.151,21.898,29.505,3016.001,0.292,6.516,5.97,99.378,1.616,2.267,0.077,0.849,93.227,0.298
1152.144,8.5,8.513,0.086,41.873,110.649,2984.667,2.718,0.111,0.292,15.502,27.61,91.112,98.17,23.645,31.64,2964.0,0.29,8.701,5.356,91.622,1.138,2.253,0.078,0.841,88.936,0.292
1152.296,8.5,8.49,0.064,41.282,110.792,3008.533,2.696,0.051,0.289,15.382,27.264,95.156,96.274,23.498,31.145,2991.0,0.305,7.957,5.287,75.955,1.113,2.25,0.076,0.837,88.796,0.289
1152.449,8.5,8.537,0.059,40.708,110.996,3036.2,2.696,0.0,0.302,14.643,26.54,93.234,92.093,23.061,30.184,3038.0,0.325,6.519,5.344,99.533,1.217,2.259,0.075,0.851,87.415,0.302
1152.601,8.5,8.607,0.05,39.189,110.556,3046.667,2.705,0.0,0.32,13.94,25.396,92.508,93.915,22.203,28.687,3013.667,0.338,6.191,5.424,87.303,1.316,2.264,0.074,0.86,96.703,0.32
1152.754,8.5,8.662,0.035,40.848,110.734,2997.133,2.706,0.0,0.326,14.085,26.471,94.786,93.959,22.547,29.704,2986.333,0.352,6.487,5.475,103.112,1.365,2.266,0.074,0.899,97.245,0.326
1152.906,8.5,8.654,0.018,40.344,110.798,2983.374,2.701,0.021,0.346,13.944,26.211,93.49,96.801,22.107,29.22,2970.5,0.337,7.053,5.526,101.731,1.411,2.264,0.075,0.924,103.988,0.346
1153.058,8.5,8.654,0.017,40.194,111.076,3194.468,2.706,0.04,0.341,13.771,26.151,94.353,88.241,21.952,29.101,3178.5,0.323,7.744,5.4,107.934,1.37,2.263,0.075,0.934,103.419,0.341
1153.211,8.5,8.678,0.011,39.965,111.784,3216.733,2.725,0.044,0.328,13.668,26.052,92.181,96.61,21.905,28.921,3230.001,0.304,7.651,5.326,102.266,1.337,2.251,0.076,0.879,101.957,0.328
1153.363,8.5,8.678,0.014,39.987,111.477,3057.667,2.73,0.022,0.311,14.028,26.135,93.985,90.283,22.339,28.939,3035.501,0.327,7.27,5.512,96.328,1.368,2.243,0.074,0.843,97.771,0.31
1153.516,8.5,8.678,0.017,40.553,111.195,3109.937,2.71,0.013,0.329,14.54,26.657,94.021,95.056,23.067,29.474,3102.5,0.33,6.647,5.635,95.301,1.343,2.24,0.074,0.82,96.092,0.328
1153.668,8.5,8.666,0.039,39.446,111.245,3064.867,2.697,0.022,0.325,14.593,26.408,100.549,97.309,23.154,29.083,3080.667,0.349,6.069,5.211,96.273,1.092,2.245,0.073,0.817,98.216,0.324
1153.82,8.5,8.678,0.074,38.633,110.889,3020.268,2.729,0.058,0.345,14.547,26.127,103.617,110.582,22.98,28.693,3022.001,0.339,6.012,5.016,102.932,0.991,2.25,0.073,0.837,95.903,0.345
1153.973,8.5,8.694,0.113,37.517,110.93,3060.5,2.799,0.088,0.341,14.41,25.339,106.167,104.498,22.367,27.766,3066.666,0.343,5.783,5.119,88.191,1.043,2.255,0.073,0.859,95.754,0.341
1154.125,8.5,8.717,0.141,36.148,111.161,3157.934,2.869,0.095,0.342,14.259,24.251,107.459,103.795,21.515,26.535,3183.0,0.348,5.797,5.475,95.941,1.218,2.259,0.072,0.872,94.926,0.341
1154.278,8.5,8.725,0.16,35.096,111.292,3182.562,2.895,0.102,0.348,13.97,23.393,106.63,113.912,20.759,25.554,3192.5,0.35,5.618,5.76,100.461,1.397,2.271,0.074,0.898,101.589,0.346
1154.43,8.5,8.772,0.169,34.336,111.133,3119.534,2.904,0.106,0.351,13.714,22.824,110.737,101.377,20.2,24.901,3111.333,0.339,5.334,5.85,109.035,1.489,2.282,0.075,0.942,109.522,0.349
1154.582,8.5,8.819,0.184,36.774,111.803,3093.801,2.902,0.107,0.338,14.044,24.356,108.459,116.21,21.272,26.607,3111.0,0.317,5.503,5.794,119.485,1.453,2.292,0.075,1.008,109.873,0.338
1154.735,8.5,8.819,0.195,44.133,112.134,3040.188,2.899,0.089,0.32,14.508,28.705,107.157,107.476,24.065,31.676,3033.999,0.316,5.763,5.617,101.787,1.406,2.288,0.074,0.947,108.252,0.319
1154.887,8.5,8.851,0.185,46.836,112.369,3030.0,2.853,0.066,0.324,14.579,30.135,97.305,98.405,24.875,33.529,3024.667,0.34,6.672,5.629,103.769,1.435,2.272,0.073,0.862,97.577,0.325
1155.04,8.5,8.851,0.14,50.668,112.821,3032.933,2.765,0.051,0.34,15.4,32.361,92.961,86.358,26.533,36.255,3033.001,0.329,7.322,5.954,87.477,1.532,2.248,0.072,0.797,91.245,0.344
1155.192,8.5,8.647,0.081,48.703,112.944,3019.562,2.657,0.036,0.326,15.239,31.322,86.417,93.784,25.808,35.179,3007.501,0.329,8.044,5.655,81.608,1.398,2.234,0.071,0.801,83.263,0.329
1155.344,8.5,8.607,0.045,46.022,112.512,3020.068,2.585,0.025,0.321,15.101,30.235,83.803,80.728,25.055,33.902,3008.333,0.302,8.349,5.086,81.522,1.117,2.227,0.073,0.838,86.639,0.323
1155.497,8.5,8.607,0.025,45.515,111.833,3046.267,2.551,0.024,0.282,14.955,30.141,81.652,78.492,25.012,33.771,3043.666,0.312,8.444,4.837,96.564,1.004,2.23,0.074,0.869,87.063,0.282
1155.649,8.5,8.607,0.016,46.137,111.205,3047.0,2.551,0.03,0.292,14.594,30.416,83.474,86.462,25.22,34.113,3017.999,0.299,8.747,4.676,83.138,0.971,2.23,0.075,0.848,89.726,0.292
1155.802,8.5,8.631,0.004,47.913,110.582,3073.734,2.542,0.024,0.292,14.274,31.17,86.461,85.227,25.843,35.004,3065.333,0.317,8.717,4.68,89.428,1.014,2.234,0.076,0.829,84.886,0.292
1155.954,8.5,8.56,0.003,48.406,110.421,3052.0,2.544,0.009,0.321,13.824,31.113,82.879,87.264,25.631,35.004,3037.0,0.313,8.603,4.72,82.538,1.08,2.23,0.076,0.803,95.503,0.32
1156.106,8.5,8.49,0.003,49.159,110.423,2992.4,2.543,0.0,0.315,13.498,31.343,82.476,76.222,25.494,35.365,2979.0,0.318,8.23,4.719,114.769,1.115,2.233,0.075,0.833,94.313,0.314
1156.259,8.5,8.49,0.003,49.483,110.745,3001.6,2.548,0.0,0.312,13.319,31.472,81.941,85.178,25.39,35.59,3012.5,0.315,7.924,4.65,86.296,1.103,2.242,0.076,0.821,99.003,0.312
1156.411,8.5,8.466,0.017,46.645,110.828,3049.563,2.574,0.0,0.307,12.779,29.761,82.777,84.98,23.913,33.56,3069.501,0.316,7.647,4.51,95.761,1.082,2.249,0.077,0.856,90.828,0.308
1156.564,8.5,8.454,0.035,47.182,110.79,2996.867,2.611,0.0,0.309,13.484,30.263,85.62,79.127,24.327,34.1,2994.001,0.323,7.175,4.724,90.322,1.13,2.251,0.079,0.855,90.338,0.31
1156.716,8.5,8.466,0.068,44.04,110.62,3006.667,2.663,0.0,0.319,13.282,28.434,89.403,92.675,23.081,32.032,3036.0,0.316,6.661,4.648,84.566,1.103,2.239,0.078,0.841,84.509,0.32
1156.868,8.5,8.466,0.077,43.443,110.281,3054.124,2.677,0.0,0.311,13.406,28.116,89.874,95.694,23.04,31.619,3065.0,0.326,6.222,4.725,78.48,1.117,2.236,0.078,0.827,82.776,0.311
1157.021,8.5,8.478,0.086,45.226,109.941,3057.687,2.688,0.0,0.323,13.938,29.296,86.711,80.745,24.175,32.968,3075.0,0.311,5.934,4.833,85.02,1.115,2.235,0.078,0.881,82.814,0.323
1157.173,8.5,8.466,0.088,47.198,109.625,3030.135,2.705,0.0,0.311,14.067,30.416,82.073,83.498,25.04,34.412,3049.666,0.309,5.409,4.809,84.052,1.101,2.235,0.077,0.936,84.991,0.31
1157.326,8.5,8.466,0.085,49.429,109.643,3068.667,2.721,0.0,0.309,14.035,31.664,87.095,82.016,25.844,36.012,3070.0,0.302,5.566,4.687,85.33,1.066,2.235,0.076,0.938,85.962,0.31
1157.478,8.5,8.478,0.058,48.518,109.382,3057.687,2.691,0.0,0.3,13.897,30.861,86.409,95.685,25.266,35.074,3071.0,0.315,5.909,4.963,88.244,1.197,2.244,0.076,0.953,86.192,0.3
1157.63,8.5,8.49,0.033,47.556,110.161,3047.267,2.647,0.0,0.309,14.073,30.188,90.196,81.641,24.86,34.277,3067.334,0.311,5.852,5.336,85.449,1.342,2.256,0.077,0.971,86.187,0.308
1157.783,8.5,8.478,0.032,45.469,110.466,3024.249,2.632,0.0,0.302,13.897,28.922,84.378,93.234,23.971,32.863,2997.0,0.301,5.662,5.356,85.265,1.361,2.259,0.078,0.985,87.409,0.301
1157.935,8.5,8.502,0.032,39.146,110.488,3023.467,2.625,0.0,0.292,12.709,25.138,87.119,78.942,20.997,28.555,3020.333,0.297,5.409,4.828,92.276,1.213,2.264,0.079,0.975,87.612,0.291
1158.088,8.5,8.513,0.023,40.041,109.691,2985.0,2.609,0.005,0.296,13.413,25.812,88.044,89.203,21.753,29.369,2976.5,0.301,5.118,4.996,85.936,1.225,2.272,0.08,1.008,89.063,0.297
1158.24,8.5,8.537,0.002,44.272,109.624,2979.067,2.599,0.03,0.296,14.61,28.477,92.954,96.438,24.071,32.366,2959.0,0.311,5.156,5.452,89.03,1.328,2.281,0.08,1.027,86.672,0.296
1158.392,8.5,8.513,0.011,43.975,109.219,3094.187,2.645,0.024,0.306,14.514,28.326,92.648,93.087,24.064,32.178,3112.999,0.306,5.406,5.367,84.895,1.288,2.273,0.079,1.007,86.431,0.307
1158.545,8.5,8.513,0.022,43.796,109.017,3068.267,2.686,0.0,0.321,14.79,28.493,93.265,88.233,24.233,32.33,3043.666,0.303,5.372,5.226,84.997,1.184,2.267,0.078,0.944,88.378,0.321
1158.697,8.5,8.537,0.02,44.717,108.792,2957.667,2.688,0.0,0.315,15.26,29.254,92.646,98.381,24.705,33.065,2925.0,0.303,5.678,5.3,95.19,1.183,2.263,0.077,0.949,87.554,0.316
1158.85,8.5,8.584,0.022,46.289,109.025,3055.875,2.658,0.0,0.296,15.215,30.007,90.681,90.787,25.231,33.802,3062.999,0.321,5.747,5.495,82.383,1.294,2.257,0.077,0.981,90.278,0.298
1159.002,8.5,8.607,0.02,46.693,109.826,3201.401,2.636,0.033,0.306,15.244,30.1,90.556,82.849,25.307,33.707,3194.668,0.32,5.582,5.848,92.153,1.462,2.246,0.078,1.011,89.708,0.307
1159.154,8.5,8.6,0.027,43.411,110.181,3102.438,2.62,0.062,0.307,14.708,28.116,88.503,98.011,23.595,31.204,3095.5,0.314,5.575,5.955,93.571,1.56,2.243,0.077,0.978,87.747,0.307
1159.307,8.5,8.537,0.023,42.395,110.562,3047.4,2.61,0.064,0.306,14.657,27.574,88.806,85.576,23.072,30.525,3061.999,0.291,5.103,5.953,75.948,1.563,2.245,0.078,0.931,89.126,0.305
1159.459,8.5,8.545,0.022,46.14,110.704,3092.562,2.616,0.056,0.295,15.763,30.406,85.404,84.404,25.338,33.688,3085.5,0.304,4.881,5.689,97.718,1.311,2.245,0.078,0.871,83.298,0.295
1159.612,8.5,8.553,0.045,47.791,110.563,3116.801,2.663,0.043,0.31,16.756,31.737,83.659,86.834,26.869,35.122,3139.0,0.3,4.959,5.831,75.413,1.262,2.244,0.077,0.842,86.962,0.31
1159.764,8.5,8.553,0.06,43.901,110.265,3078.999,2.725,0.052,0.306,16.312,29.036,86.126,78.597,25.138,32.092,3086.0,0.319,4.757,6.217,87.446,1.442,2.241,0.077,0.813,82.142,0.307
1159.916,8.5,8.607,0.077,38.016,110.303,3119.667,2.786,0.064,0.314,14.991,25.122,84.928,91.852,22.111,27.718,3123.333,0.304,4.284,6.243,83.825,1.567,2.25,0.077,0.853,87.561,0.315
1160.069,8.5,8.631,0.084,29.699,109.384,3098.937,2.847,0.07,0.29,13.083,19.976,93.88,84.022,18.023,21.966,3133.0,0.311,3.991,5.763,91.314,1.432,2.275,0.078,0.932,88.288,0.289
1160.221,8.5,8.654,0.108,31.444,108.781,3045.734,2.917,0.07,0.299,14.083,21.36,95.804,107.486,19.298,23.463,3072.5,0.319,3.941,5.855,89.926,1.328,2.315,0.08,1.15,91.772,0.3
1160.374,8.5,8.678,0.115,35.27,108.255,3029.438,2.946,0.07,0.308,15.304,23.853,104.417,97.587,21.422,26.248,3031.668,0.338,4.563,6.216,93.944,1.397,2.332,0.082,1.264,96.122,0.309
1160.526,8.5,8.654,0.103,32.061,108.019,3036.133,2.9,0.075,0.335,13.888,21.387,103.3,109.612,19.257,23.473,3068.5,0.332,5.916,6.223,104.829,1.637,2.318,0.082,1.189,100.693,0.336
1160.678,8.5,8.607,0.092,27.984,109.352,3042.133,2.816,0.092,0.324,12.01,18.491,104.064,104.866,16.578,20.267,3041.0,0.311,7.247,6.073,103.984,1.888,2.293,0.079,1.048,100.431,0.324
1160.831,8.5,8.553,0.118,32.845,109.57,3010.376,2.77,0.099,0.305,13.142,21.542,98.966,99.533,19.003,23.625,3004.0,0.296,8.691,6.421,93.628,1.936,2.292,0.079,1.039,97.523,0.305
1160.983,8.5,8.584,0.16,38.624,108.97,2982.666,2.788,0.109,0.297,14.603,25.361,95.66,94.739,21.943,27.765,2994.999,0.291,9.512,6.402,95.53,1.743,2.304,0.078,1.053,96.884,0.296
1161.136,8.5,8.607,0.187,42.39,109.066,3021.5,2.815,0.095,0.291,15.661,28.095,97.367,93.628,23.929,30.759,3002.501,0.29,9.806,6.14,100.949,1.492,2.313,0.079,1.016,93.604,0.289
1161.288,8.5,8.647,0.186,42.773,110.134,3069.067,2.816,0.088,0.29,15.653,28.479,101.074,104.407,24.035,31.174,3067.999,0.3,9.872,5.907,83.179,1.385,2.309,0.078,0.946,91.06,0.289
1161.44,8.5,8.702,0.172,42.053,110.45,3094.533,2.786,0.067,0.302,15.473,27.925,102.71,105.684,23.772,30.674,3082.333,0.318,9.678,5.888,88.449,1.386,2.304,0.077,0.93,86.529,0.301
1161.593,8.5,8.678,0.157,41.302,110.446,3117.749,2.753,0.07,0.313,15.037,27.12,99.913,97.471,23.824,29.994,3091.501,0.334,9.516,5.929,87.595,1.418,2.305,0.077,0.96,92.102,0.313
1161.745,8.5,8.623,0.137,42.097,105.885,3081.133,2.725,0.08,0.328,15.446,27.721,96.172,96.731,24.181,30.737,3071.666,0.317,9.184,5.963,100.537,1.4,2.307,0.078,1.024,92.834,0.326
1161.898,8.5,8.607,0.107,41.393,104.37,3085.687,2.708,0.092,0.307,15.632,27.459,95.786,95.348,23.584,30.46,3086.0,0.299,8.778,5.945,91.492,1.382,2.303,0.079,1.083,95.908,0.306
1162.05,8.5,8.568,0.099,39.877,103.975,3047.933,2.705,0.091,0.292,15.831,26.685,92.421,95.708,22.546,29.679,3028.667,0.297,8.359,5.983,95.937,1.386,2.308,0.081,1.152,92.57,0.293
1162.202,8.5,8.607,0.086,43.429,104.543,3027.875,2.692,0.077,0.29,16.649,28.533,90.101,87.264,24.16,31.959,3031.0,0.312,8.115,6.486,91.753,1.62,2.303,0.081,1.1,90.557,0.291
1162.355,8.5,8.678,0.08,44.993,104.948,3040.399,2.678,0.05,0.313,16.144,28.679,85.636,86.776,24.55,32.38,3038.0,0.339,8.076,7.223,84.134,2.121,2.296,0.08,1.015,87.325,0.315
1162.507,8.5,8.639,0.042,40.787,103.83,3030.332,2.68,0.027,0.322,14.578,25.551,80.854,81.179,22.098,28.988,3026.333,0.342,8.128,7.478,86.325,2.559,2.288,0.079,0.941,82.844,0.323
1162.66,8.5,8.654,0.054,35.399,91.7,3050.201,2.767,0.02,0.293,14.058,22.733,77.461,73.305,19.95,25.76,3084.5,0.334,8.168,7.007,78.322,2.24,2.356,0.08,1.062,74.672,0.295
1162.812,8.5,8.631,0.093,43.542,72.581,3007.625,2.886,0.035,0.259,18.293,28.278,72.96,76.446,24.948,32.016,2993.0,0.258,8.069,8.362,59.87,2.444,2.487,0.086,1.799,66.577,0.26
1162.964,8.5,8.678,0.129,76.02,67.094,3001.134,2.948,0.04,0.193,31.635,49.397,67.503,68.029,43.749,55.803,2996.332,0.187,8.477,13.518,62.228,3.704,2.58,0.091,4.981,61.998,0.194
1163.117,8.5,8.654,0.13,168.783,69.807,3030.312,2.886,0.036,0.181,62.64,110.046,62.482,56.472,94.262,124.847,3060.0,0.157,9.309,21.969,64.115,4.939,2.558,0.094,4.127,65.723,0.181
1163.269,8.5,8.654,0.081,31.901,80.689,3005.466,2.733,0.046,0.204,14.384,20.976,65.283,62.619,18.883,23.38,3004.0,0.22,10.313,7.836,71.515,2.694,2.431,0.085,1.601,70.042,0.204
1163.422,8.5,8.584,0.072,36.395,89.956,3000.563,2.621,0.048,0.271,13.699,23.094,71.053,77.212,20.209,25.92,3024.0,0.275,10.421,7.118,75.391,2.446,2.347,0.081,0.981,74.007,0.272
1163.574,8.5,8.568,0.051,42.697,96.5,2962.0,2.573,0.052,0.287,15.704,26.831,76.802,74.585,23.386,29.981,2975.0,0.284,10.477,8.883,76.619,3.401,2.316,0.084,1.117,74.11,0.287
1163.726,8.5,8.592,0.049,47.228,100.213,2996.867,2.578,0.007,0.275,16.839,30.291,76.555,79.128,25.774,33.732,2976.333,0.264,10.845,7.865,71.436,2.359,2.316,0.084,1.097,71.671,0.274
1163.879,8.5,8.584,0.029,38.259,101.648,3099.875,2.558,0.0,0.271,15.012,25.481,77.434,76.696,21.77,28.347,3112.999,0.267,11.342,5.855,67.151,1.39,2.285,0.081,0.994,68.669,0.271
1164.031,8.5,8.619,0.014,37.52,104.108,3070.468,2.515,0.0,0.288,15.766,25.671,77.979,77.097,22.109,28.544,3079.667,0.308,9.865,5.556,67.178,1.104,2.253,0.079,0.738,73.754,0.287
1164.184,8.5,8.725,0.009,38.491,110.459,3035.624,2.47,0.0,0.323,15.689,25.966,79.672,81.242,23.129,28.834,3000.001,0.333,8.934,5.724,87.215,1.174,2.239,0.075,0.695,77.954,0.321
1164.336,8.5,8.749,0.0,39.615,110.377,3143.6,2.463,0.0,0.339,15.805,26.445,80.399,80.861,24.347,29.419,3149.0,0.345,7.816,5.946,78.694,1.229,2.239,0.075,0.72,84.849,0.337
1164.488,8.5,8.741,0.008,41.703,110.36,3141.876,2.476,0.0,0.341,16.851,28.229,79.4,79.796,25.723,31.454,3123.001,0.337,7.52,5.873,87.667,1.099,2.241,0.075,0.785,80.981,0.34
1164.641,8.5,8.764,0.025,45.334,110.688,3104.668,2.5,0.0,0.328,17.157,30.677,80.834,78.662,27.128,34.077,3077.0,0.34,7.342,5.64,75.816,1.05,2.241,0.075,0.788,83.048,0.326
1164.793,8.5,8.804,0.048,43.978,110.739,3104.187,2.506,0.0,0.338,15.165,29.044,83.567,85.092,25.074,32.13,3112.999,0.34,7.2,5.357,85.518,1.175,2.247,0.075,0.757,85.942,0.337
1164.946,8.5,8.772,0.049,36.449,110.218,3075.933,2.507,0.0,0.346,13.385,23.944,83.783,87.406,20.841,26.283,3056.999,0.343,7.118,5.521,96.804,1.412,2.25,0.077,0.772,89.679,0.346
1165.098,8.5,8.772,0.041,35.484,110.296,3064.501,2.525,0.0,0.344,13.261,23.193,85.84,78.688,20.076,25.45,3037.0,0.327,7.454,5.974,87.081,1.686,2.257,0.077,0.802,91.699,0.344
1165.25,8.5,8.811,0.018,35.348,108.986,3117.601,2.541,0.0,0.327,13.491,23.149,86.63,90.902,19.938,25.508,3127.0,0.3,7.033,6.099,92.134,1.729,2.258,0.078,0.872,88.848,0.328
1165.403,8.5,8.807,0.012,45.993,108.85,3145.812,2.547,0.0,0.3,16.169,30.256,89.447,89.442,25.273,33.613,3115.0,0.29,6.914,5.99,87.549,1.428,2.265,0.078,0.901,89.216,0.3
1165.555,8.5,8.819,0.012,46.514,109.462,3135.437,2.534,0.0,0.3,15.61,30.433,87.647,88.503,25.286,34.017,3153.667,0.302,6.951,5.577,88.128,1.309,2.262,0.077,0.895,87.451,0.3
1165.708,8.5,8.851,0.033,43.629,109.583,3106.601,2.54,0.0,0.306,14.643,28.395,88.956,85.664,23.887,31.7,3129.001,0.335,7.059,5.473,86.439,1.332,2.257,0.076,0.83,88.303,0.307
1165.86,8.5,8.866,0.053,43.111,109.851,3098.937,2.57,0.0,0.334,14.473,27.909,89.327,92.79,23.734,31.212,3104.499,0.321,6.866,5.612,89.834,1.4,2.247,0.075,0.822,88.692,0.337
1166.012,8.5,8.854,0.063,41.288,109.31,3045.199,2.62,0.0,0.313,14.059,26.78,86.07,88.922,22.759,29.947,3058.667,0.312,6.161,5.477,89.012,1.373,2.244,0.075,0.859,91.149,0.315
1166.165,8.5,8.866,0.041,38.777,108.862,3026.0,2.655,0.0,0.309,13.622,25.359,83.069,76.388,21.515,28.284,3037.499,0.287,5.441,5.216,94.249,1.282,2.251,0.075,0.93,88.185,0.31
1166.317,8.5,8.819,0.019,38.972,108.591,3043.5,2.685,0.0,0.291,13.631,25.527,81.28,83.527,21.539,28.477,3042.0,0.303,5.763,5.101,81.463,1.235,2.258,0.076,0.939,87.277,0.291
1166.47,8.5,8.772,0.0,39.853,107.985,3042.126,2.677,0.0,0.3,13.405,25.785,86.706,83.595,21.721,28.907,3062.001,0.3,5.635,5.213,86.67,1.324,2.27,0.076,0.985,90.148,0.3
1166.622,8.5,8.772,0.012,38.866,108.057,3053.468,2.676,0.0,0.298,13.253,25.055,88.731,92.082,21.323,28.23,3046.501,0.307,5.612,5.291,102.254,1.367,2.278,0.077,0.996,92.708,0.298
1166.774,8.5,8.76,0.034,36.32,107.978,3074.467,2.669,0.0,0.297,12.942,23.453,90.548,89.555,20.218,26.474,3067.667,0.295,5.339,5.316,88.98,1.396,2.286,0.077,1.062,93.348,0.296
1166.927,8.5,8.804,0.052,36.322,107.403,3084.999,2.682,0.0,0.283,13.01,23.413,90.015,89.485,20.134,26.486,3118.999,0.294,5.0,5.417,89.008,1.449,2.291,0.078,1.104,91.301,0.283
1167.079,8.5,8.874,0.043,40.946,106.906,3073.201,2.673,0.0,0.289,14.318,26.206,90.855,91.022,22.354,29.855,3067.999,0.297,4.953,5.914,96.424,1.59,2.296,0.078,1.121,93.399,0.289
1167.232,8.5,8.913,0.037,38.812,106.919,3039.399,2.678,0.0,0.298,13.728,24.743,91.851,92.39,21.151,28.311,3015.333,0.307,4.743,5.855,94.798,1.629,2.287,0.078,1.044,92.477,0.299
