DEPT,BS,CALI,GR,SP,RESS,RESM,RESD,DENS,NEUT,PEF,DTC
1669.694,8.5,8.666,125.936,,4.613,4.732,4.706,2.467,0.333,3.33,94.126
1669.847,8.5,8.678,124.842,,4.569,4.711,4.693,2.466,0.33,3.361,93.966
1669.999,8.5,8.662,123.46,,4.618,4.759,4.724,2.475,0.336,3.402,94.024
1670.152,8.5,8.631,124.167,,4.579,4.717,4.689,2.484,0.327,3.424,94.228
1670.304,8.5,8.725,126.443,,4.293,4.415,4.397,2.492,0.33,3.421,94.255
1670.456,8.5,8.733,127.334,,4.228,4.344,4.336,2.492,0.323,3.389,94.438
1670.609,8.5,8.749,125.738,,4.228,4.338,4.33,2.49,0.314,3.332,94.593
1670.761,8.5,8.749,120.524,,4.363,4.482,4.475,2.485,0.302,3.268,93.81
1670.914,8.5,8.733,114.102,,4.402,4.51,4.501,2.482,0.294,3.26,93.881
1671.066,8.5,8.741,111.909,,4.512,4.647,4.652,2.479,0.278,3.27,93.261
1671.218,8.5,8.709,114.014,,4.481,4.636,4.642,2.482,0.286,3.287,92.507
1671.371,8.5,8.725,118.575,,4.547,4.726,4.742,2.474,0.279,3.273,92.113
1671.523,8.5,8.737,117.765,,4.749,4.955,4.982,2.47,0.3,3.262,90.938
1671.676,8.5,8.78,120.021,,4.954,5.17,5.217,2.467,0.281,3.27,90.635
1671.828,8.5,8.772,117.667,,4.966,5.192,5.248,2.467,0.296,3.282,90.412
1671.98,8.5,8.749,119.017,,4.935,5.162,5.223,2.468,0.297,3.302,90.482
1672.133,8.5,8.772,118.012,,4.837,5.046,5.112,2.471,0.311,3.316,90.928
1672.285,8.5,8.725,117.464,,4.799,4.99,5.065,2.468,0.322,3.312,90.903
1672.438,8.5,8.717,116.442,,4.814,4.994,5.082,2.461,0.331,3.325,91.349
1672.59,8.5,8.749,114.995,,4.588,4.707,4.808,2.456,0.328,3.336,92.157
1672.742,8.5,8.796,115.445,,4.491,4.595,4.704,2.464,0.313,3.34,92.416
1672.895,8.5,8.764,117.369,,4.456,4.533,4.645,2.467,0.306,3.313,93.323
1673.047,8.5,8.772,119.783,,4.495,4.58,4.687,2.463,0.304,3.281,93.19
1673.2,8.5,8.772,127.833,,4.596,4.727,4.86,2.452,0.301,3.264,93.054
1673.352,8.5,8.764,125.976,,4.656,4.826,4.975,2.444,0.281,3.271,92.878
1673.504,8.5,8.788,121.347,,4.644,4.823,4.959,2.44,0.271,3.298,92.678
1673.657,8.5,8.819,114.795,,4.722,4.928,5.052,2.446,0.273,3.307,92.525
1673.809,8.5,8.831,114.168,,4.615,4.876,4.997,2.451,0.286,3.32,92.234
1673.962,8.5,8.819,110.012,,4.759,5.045,5.145,2.459,0.289,3.302,92.178
1674.114,8.5,8.819,105.988,,5.242,5.539,5.632,2.453,0.303,3.307,92.485
1674.266,8.5,8.811,104.423,,5.273,5.577,5.671,2.438,0.327,3.294,93.39
1674.419,8.5,8.631,110.702,,4.546,4.788,4.872,2.429,0.351,3.307,94.324
1674.571,8.5,8.662,113.779,,3.745,3.914,3.978,2.431,0.337,3.295,95.247
1674.724,8.5,8.78,118.836,,3.863,4.013,4.061,2.434,0.332,3.249,96.226
1674.876,8.5,8.784,119.044,,3.773,3.963,3.999,2.432,0.33,3.193,97.969
1675.028,8.5,8.772,119.84,,3.67,3.824,3.851,2.424,0.323,3.166,96.769
1675.181,8.5,8.764,114.682,,3.786,3.962,3.985,2.417,0.305,3.184,96.853
1675.333,8.5,8.69,113.764,,3.888,4.111,4.143,2.401,0.324,3.217,97.514
1675.486,8.5,8.607,110.717,,3.872,4.12,4.146,2.397,0.334,3.263,97.096
1675.638,8.5,8.654,107.95,,3.657,3.873,3.894,2.405,0.358,3.296,97.699
1675.79,8.5,8.756,111.611,,3.912,4.134,4.193,2.427,0.328,3.314,98.169
1675.943,8.5,8.89,118.915,,4.126,4.342,4.413,2.442,0.327,3.299,98.121
1676.095,8.5,8.851,125.776,,4.192,4.395,4.465,2.455,0.314,3.296,97.983
1676.248,8.5,8.898,123.481,,4.224,4.411,4.485,2.454,0.324,3.326,98.055
1676.4,8.5,8.902,116.201,,4.212,4.398,4.469,2.446,0.322,3.391,97.019
1676.552,8.5,8.937,116.703,,4.231,4.424,4.493,2.44,0.31,3.429,95.748
1676.705,8.5,8.925,113.926,,4.137,4.326,4.399,2.44,0.298,3.421,94.661
1676.857,8.5,8.89,119.357,,4.262,4.44,4.531,2.444,0.292,3.386,94.14
1677.01,8.5,8.913,117.749,,4.326,4.508,4.611,2.442,0.316,3.379,93.992
1677.162,8.5,8.764,119.457,,4.318,4.505,4.615,2.446,0.341,3.352,94.126
1677.314,8.5,8.733,116.451,,4.247,4.42,4.528,2.446,0.345,3.331,94.708
1677.467,8.5,8.725,117.975,,4.247,4.412,4.525,2.447,0.324,3.301,94.8
1677.619,8.5,8.749,118.781,,4.222,4.385,4.486,2.439,0.298,3.317,94.762
1677.772,8.5,8.737,122.018,,4.219,4.373,4.475,2.444,0.279,3.299,94.679
1677.924,8.5,8.764,123.445,,4.198,4.34,4.434,2.456,0.272,3.264,94.768
1678.076,8.5,8.749,125.331,,4.226,4.357,4.453,2.467,0.288,3.216,94.805
1678.229,8.5,8.764,122.351,,4.256,4.387,4.459,2.467,0.29,3.207,94.774
1678.381,8.5,8.725,120.639,,4.258,4.388,4.451,2.459,0.3,3.235,94.784
1678.534,8.5,8.702,120.78,,4.255,4.398,4.45,2.453,0.293,3.278,94.765
1678.686,8.5,8.717,121.426,,4.304,4.445,4.487,2.451,0.301,3.301,94.718
1678.838,8.5,8.702,119.502,,4.288,4.43,4.479,2.454,0.306,3.292,94.86
1678.991,8.5,8.702,117.569,,4.234,4.386,4.415,2.46,0.317,3.265,94.83
1679.143,8.5,8.725,119.129,,4.306,4.463,4.477,2.463,0.315,3.257,95.145
1679.296,8.5,8.733,120.928,,4.284,4.433,4.432,2.458,0.328,3.285,95.295
1679.448,8.5,8.702,115.441,,4.265,4.402,4.403,2.458,0.33,3.301,95.201
1679.6,8.5,8.678,115.781,,4.278,4.417,4.41,2.462,0.324,3.321,95.4
1679.753,8.5,8.654,113.601,,4.3,4.434,4.423,2.471,0.325,3.315,95.343
1679.905,8.5,8.631,121.187,,4.325,4.43,4.411,2.472,0.337,3.312,95.638
1680.058,8.5,8.607,118.419,,4.296,4.399,4.373,2.468,0.353,3.308,95.948
1680.21,8.5,8.643,121.07,,4.241,4.332,4.305,2.47,0.327,3.301,96.088
1680.362,8.5,8.631,118.272,,4.257,4.337,4.316,2.472,0.31,3.31,96.388
1680.515,8.5,8.654,119.931,,4.29,4.357,4.331,2.474,0.304,3.314,96.475
1680.667,8.5,8.615,119.173,,4.317,4.383,4.36,2.471,0.324,3.312,96.574
1680.82,8.5,8.592,114.604,,4.34,4.405,4.374,2.469,0.345,3.31,96.792
1680.972,8.5,8.607,113.597,,4.312,4.379,4.356,2.468,0.357,3.295,96.653
1681.124,8.5,8.584,110.448,,4.299,4.374,4.35,2.463,0.353,3.288,96.677
1681.277,8.5,8.56,113.881,,4.317,4.338,4.343,2.462,0.348,3.268,96.321
1681.429,8.5,8.6,114.016,,4.326,4.331,4.342,2.46,0.328,3.272,96.256
1681.582,8.5,8.607,115.086,,4.304,4.287,4.327,2.458,0.332,3.277,96.268
1681.734,8.5,8.56,109.217,,4.306,4.251,4.293,2.455,0.345,3.288,96.28
1681.886,8.5,8.498,109.663,,4.308,4.283,4.323,2.456,0.341,3.304,97.126
1682.039,8.5,8.458,108.552,,4.282,4.306,4.348,2.455,0.308,3.322,97.073
1682.191,8.5,8.427,109.823,,4.173,4.248,4.301,2.462,0.268,3.36,95.898
1682.344,8.5,8.419,106.536,,4.494,4.593,4.637,2.46,0.257,3.451,90.662
1682.496,8.5,8.49,113.091,,5.336,5.461,5.522,2.46,0.271,3.543,86.233
1682.648,8.5,8.505,120.848,,6.401,6.588,6.644,2.453,0.299,3.566,87.426
1682.801,8.5,8.427,122.052,,4.216,4.285,4.357,2.45,0.303,3.487,88.215
1682.953,8.5,8.49,119.27,,4.145,4.179,4.251,2.45,0.324,3.39,94.544
1683.106,8.5,8.498,117.969,,4.207,4.304,4.375,2.45,0.314,3.345,94.422
1683.258,8.5,8.513,119.039,,4.384,4.478,4.544,2.448,0.334,3.341,94.17
1683.41,8.5,8.498,119.24,,4.394,4.507,4.571,2.445,0.333,3.318,94.159
1683.563,8.5,8.505,116.699,,4.19,4.323,4.38,2.446,0.323,3.298,94.309
1683.715,8.5,8.529,123.957,,4.247,4.426,4.45,2.449,0.303,3.296,94.77
1683.868,8.5,8.56,126.416,,4.26,4.468,4.462,2.442,0.291,3.345,94.871
1684.02,8.5,8.502,123.574,,4.058,4.229,4.237,2.428,0.301,3.403,96.092
1684.172,8.5,8.521,116.776,,4.131,4.309,4.312,2.423,0.307,3.436,96.435
1684.325,8.5,8.553,112.988,,4.001,4.185,4.19,2.431,0.306,3.457,97.218
1684.477,8.5,8.513,116.467,,4.08,4.219,4.233,2.442,0.306,3.482,97.653
1684.63,8.5,8.396,121.975,,4.013,4.135,4.144,2.448,0.306,3.51,97.779
1684.782,8.5,8.749,131.371,,4.002,4.119,4.127,2.455,0.29,3.505,96.956
1684.934,8.5,8.592,136.869,,3.943,4.082,4.096,2.464,0.285,3.47,96.23
1685.087,8.5,8.482,134.094,,3.953,4.053,4.063,2.473,0.293,3.418,96.469
1685.239,8.5,8.662,129.754,,4.142,4.28,4.283,2.473,0.309,3.389,96.233
1685.392,8.5,8.764,119.332,,4.416,4.596,4.595,2.476,0.308,3.384,95.966
1685.544,8.5,8.819,115.935,,4.324,4.452,4.442,2.479,0.306,3.375,95.875
1685.696,8.5,8.858,115.095,,4.193,4.328,4.335,2.477,0.309,3.345,95.889
1685.849,8.5,8.137,111.318,,4.41,4.528,4.537,2.461,0.317,3.315,96.189
1686.001,8.5,7.933,111.633,,4.178,4.309,4.342,2.447,0.321,3.291,96.129
1686.154,8.5,8.466,111.983,,4.427,4.587,4.635,2.446,0.326,3.272,95.913
1686.306,8.5,8.56,114.446,,4.226,4.369,4.424,2.448,0.311,3.256,95.913
1686.458,8.5,8.709,116.641,,4.262,4.343,4.391,2.452,0.304,3.276,95.778
1686.611,8.5,8.929,119.576,,4.359,4.422,4.446,2.456,0.296,3.321,95.621
1686.763,8.5,8.913,118.995,,4.367,4.378,4.407,2.468,0.301,3.365,95.524
1686.916,8.5,8.882,116.248,,4.613,4.629,4.659,2.471,0.296,3.364,95.458
1687.068,8.5,8.866,116.074,,4.387,4.424,4.449,2.47,0.295,3.34,95.43
1687.22,8.5,8.796,117.524,,4.457,4.506,4.525,2.47,0.312,3.31,95.206
1687.373,8.5,8.772,117.608,,4.459,4.525,4.544,2.467,0.311,3.292,94.909
1687.525,8.5,8.717,118.46,,4.44,4.541,4.576,2.463,0.322,3.275,94.738
1687.678,8.5,8.733,119.224,,4.466,4.572,4.607,2.454,0.317,3.27,94.676
1687.83,8.5,8.749,116.858,,4.488,4.608,4.645,2.45,0.315,3.275,94.436
1687.982,8.5,8.796,113.256,,4.429,4.547,4.598,2.45,0.319,3.291,94.382
1688.135,8.5,8.804,112.745,,4.397,4.491,4.536,2.454,0.312,3.286,94.084
1688.287,8.5,8.804,114.288,,4.503,4.618,4.672,2.455,0.307,3.273,93.8
1688.44,8.5,8.796,117.151,,4.52,4.655,4.732,2.456,0.304,3.28,93.492
1688.592,8.5,8.76,117.896,,4.535,4.691,4.757,2.452,0.308,3.297,93.165
1688.744,8.5,8.733,118.123,,4.635,4.802,4.873,2.451,0.299,3.31,93.092
1688.897,8.5,8.749,113.836,,4.599,4.763,4.826,2.446,0.309,3.304,92.709
1689.049,8.5,8.764,113.991,,4.542,4.682,4.734,2.443,0.314,3.286,92.536
1689.202,8.5,8.788,112.95,,4.457,4.583,4.653,2.445,0.316,3.274,92.579
1689.354,8.5,8.796,120.656,,4.438,4.53,4.611,2.452,0.309,3.276,93.052
1689.506,8.5,8.804,118.389,,4.365,4.422,4.508,2.457,0.308,3.3,93.578
1689.659,8.5,8.807,119.271,,4.323,4.386,4.456,2.462,0.313,3.327,93.846
1689.811,8.5,8.796,114.391,,4.33,4.4,4.47,2.473,0.332,3.362,93.986
1689.964,8.5,8.866,115.148,,4.392,4.497,4.557,2.484,0.322,3.445,93.878
1690.116,8.5,8.929,114.221,,4.627,4.723,4.774,2.484,0.305,3.554,92.396
1690.268,8.5,8.953,111.464,,5.03,5.117,5.173,2.484,0.287,3.598,89.404
1690.421,8.5,9.039,106.864,,5.374,5.461,5.51,2.481,0.294,3.558,89.797
1690.573,8.5,8.882,104.023,,5.073,5.155,5.191,2.477,0.299,3.46,90.052
1690.726,8.5,8.709,107.055,,4.314,4.38,4.418,2.469,0.301,3.416,93.515
1690.878,8.5,8.749,110.332,,4.226,4.279,4.311,2.464,0.328,3.384,94.488
1691.03,8.5,8.756,111.66,,4.341,4.405,4.437,2.454,0.32,3.358,94.685
1691.183,8.5,8.756,110.1,,4.29,4.386,4.414,2.449,0.316,3.314,94.536
1691.335,8.5,8.772,116.887,,4.245,4.368,4.388,2.436,0.29,3.294,95.059
1691.488,8.5,8.756,118.398,,4.17,4.307,4.321,2.439,0.293,3.291,94.89
1691.64,8.5,8.749,122.742,,4.082,4.203,4.208,2.44,0.306,3.291,94.975
1691.792,8.5,8.725,117.307,,4.072,4.18,4.19,2.447,0.316,3.266,95.063
1691.945,8.5,8.882,126.149,,4.149,4.268,4.279,2.453,0.333,3.263,95.236
1692.097,8.5,8.725,118.134,,4.249,4.387,4.403,2.455,0.335,3.28,95.294
1692.25,8.5,8.725,119.327,,4.259,4.402,4.428,2.459,0.347,3.306,95.232
1692.402,8.5,8.725,107.925,,4.226,4.396,4.429,2.463,0.333,3.316,95.23
1692.554,8.5,8.725,114.55,,4.245,4.401,4.427,2.457,0.332,3.299,95.185
1692.707,8.5,8.733,115.588,,4.242,4.396,4.427,2.447,0.328,3.311,95.169
1692.859,8.5,8.725,119.493,,4.284,4.431,4.474,2.44,0.339,3.315,95.085
1693.012,8.5,8.725,118.571,,4.23,4.38,4.429,2.439,0.336,3.322,94.936
1693.164,8.5,8.709,119.433,,4.284,4.435,4.494,2.444,0.323,3.302,94.654
1693.316,8.5,8.717,117.678,,4.284,4.448,4.511,2.448,0.329,3.286,94.411
1693.469,8.5,8.725,117.69,,4.34,4.49,4.563,2.453,0.324,3.3,94.334
1693.621,8.5,8.717,115.485,,4.326,4.49,4.564,2.457,0.332,3.306,94.028
1693.774,8.5,8.702,113.562,,4.353,4.491,4.558,2.459,0.311,3.291,93.762
1693.926,8.5,8.725,114.499,,4.343,4.493,4.562,2.455,0.316,3.267,93.562
1694.078,8.5,8.737,115.445,,4.396,4.542,4.621,2.457,0.298,3.266,93.375
1694.231,8.5,8.725,120.01,,4.322,4.457,4.535,2.461,0.313,3.302,93.322
1694.383,8.5,8.717,117.105,,4.272,4.398,4.476,2.46,0.303,3.314,93.303
1694.536,8.5,8.537,118.113,,4.269,4.374,4.45,2.455,0.318,3.301,93.394
1694.688,8.5,8.67,117.291,,4.237,4.333,4.403,2.444,0.311,3.276,93.661
1694.84,8.5,8.694,118.448,,4.25,4.342,4.41,2.441,0.3,3.262,93.843
1694.993,8.5,8.741,117.5,,4.264,4.351,4.414,2.437,0.296,3.265,94.257
1695.145,8.5,8.694,121.937,,4.255,4.319,4.38,2.445,0.283,3.27,94.604
1695.298,8.5,8.709,123.033,,4.199,4.26,4.31,2.448,0.294,3.267,94.761
1695.45,8.5,8.67,124.761,,4.274,4.358,4.394,2.453,0.301,3.252,95.322
1695.602,8.5,8.654,125.384,,4.32,4.409,4.426,2.452,0.306,3.238,95.204
1695.755,8.5,8.654,124.08,,4.311,4.415,4.439,2.457,0.299,3.26,94.974
1695.907,8.5,8.631,120.81,,4.304,4.4,4.421,2.464,0.298,3.28,94.577
1696.06,8.5,8.694,118.755,,4.386,4.477,4.499,2.47,0.294,3.294,93.793
1696.212,8.5,8.702,120.809,,4.378,4.459,4.473,2.46,0.298,3.287,93.78
1696.364,8.5,8.702,119.553,,4.217,4.298,4.307,2.454,0.298,3.312,93.798
1696.517,8.5,8.654,120.588,,4.111,4.187,4.195,2.455,0.306,3.355,94.427
1696.669,8.5,8.56,119.248,,4.135,4.222,4.23,2.462,0.31,3.393,94.889
1696.822,8.5,8.529,122.06,,4.203,4.316,4.318,2.47,0.319,3.407,95.266
1696.974,8.5,8.607,116.596,,4.243,4.373,4.364,2.466,0.315,3.413,94.949
1697.126,8.5,8.631,118.095,,4.326,4.455,4.442,2.461,0.306,3.432,94.88
1697.279,8.5,8.662,118.745,,4.213,4.337,4.319,2.448,0.305,3.436,94.487
1697.431,8.5,8.678,120.941,,4.06,4.169,4.153,2.441,0.311,3.41,94.771
1697.584,8.5,8.686,125.581,,3.975,4.062,4.049,2.438,0.324,3.37,93.32
1697.736,8.5,8.596,132.186,,4.252,4.374,4.359,2.445,0.324,3.362,95.555
1697.888,8.5,8.572,133.279,,4.299,4.449,4.435,2.452,0.331,3.386,95.39
1698.041,8.5,8.56,126.906,,4.392,4.563,4.547,2.456,0.312,3.402,95.735
1698.193,8.5,8.466,121.347,,4.236,4.383,4.368,2.449,0.31,3.374,95.642
1698.346,8.5,8.623,122.412,,4.194,4.341,4.325,2.446,0.294,3.343,95.699
1698.498,8.5,8.654,127.123,,4.208,4.378,4.359,2.446,0.301,3.353,96.385
1698.65,8.5,8.521,126.215,,3.97,4.09,4.087,2.452,0.292,3.385,96.496
1698.803,8.5,8.607,127.773,,3.982,4.082,4.097,2.453,0.301,3.421,95.553
1698.955,8.5,8.388,120.914,,4.011,4.141,4.163,2.453,0.308,3.425,95.09
1699.108,8.5,8.337,122.895,,4.228,4.386,4.44,2.45,0.315,3.42,94.846
1699.26,8.5,8.545,117.594,,4.172,4.349,4.409,2.454,0.336,3.406,94.321
1699.412,8.5,8.56,121.869,,4.333,4.515,4.575,2.464,0.323,3.391,94.176
1699.565,8.5,8.686,120.357,,4.417,4.581,4.649,2.475,0.338,3.369,93.954
1699.717,8.5,8.584,123.737,,4.46,4.632,4.706,2.469,0.329,3.332,93.496
1699.87,8.5,8.521,120.754,,4.436,4.603,4.683,2.452,0.337,3.294,92.812
1700.022,8.5,8.525,115.36,,4.452,4.621,4.709,2.442,0.321,3.281,92.445
1700.174,8.5,8.725,111.214,,4.501,4.675,4.774,2.45,0.303,3.299,92.184
1700.327,8.5,8.725,110.907,,4.498,4.67,4.765,2.463,0.304,3.325,92.256
1700.479,8.5,8.709,110.009,,4.485,4.616,4.699,2.466,0.313,3.353,92.778
1700.632,8.5,8.702,114.593,,4.537,4.671,4.751,2.474,0.306,3.383,93.022
1700.784,8.5,8.741,111.311,,4.351,4.484,4.574,2.473,0.299,3.391,93.193
1700.936,8.5,8.78,110.183,,4.316,4.423,4.512,2.473,0.291,3.376,93.281
1701.089,8.5,8.76,111.155,,4.323,4.429,4.51,2.459,0.299,3.329,93.34
1701.241,8.5,8.741,119.132,,4.383,4.458,4.535,2.457,0.31,3.288,93.467
1701.394,8.5,8.713,119.997,,4.382,4.456,4.529,2.458,0.304,3.26,93.655
1701.546,8.5,8.741,121.881,,4.393,4.47,4.534,2.456,0.312,3.236,93.726
1701.698,8.5,8.804,123.646,,4.342,4.422,4.487,2.452,0.305,3.223,93.91
1701.851,8.5,8.811,129.267,,4.34,4.407,4.466,2.448,0.327,3.224,94.013
1702.003,8.5,8.819,128.91,,4.362,4.411,4.465,2.449,0.317,3.242,94.045
1702.156,8.5,8.804,124.617,,4.351,4.404,4.459,2.45,0.308,3.27,94.173
1702.308,8.5,8.784,120.361,,4.421,4.476,4.529,2.453,0.319,3.3,94.256
1702.46,8.5,8.78,122.035,,4.388,4.442,4.497,2.451,0.321,3.319,94.17
1702.613,8.5,8.725,118.678,,4.398,4.466,4.518,2.455,0.327,3.328,94.142
1702.765,8.5,8.694,121.922,,4.386,4.465,4.518,2.448,0.313,3.311,94.056
1702.918,8.5,8.678,116.477,,4.379,4.46,4.508,2.451,0.319,3.308,93.887
1703.07,8.5,8.654,121.352,,4.381,4.461,4.496,2.45,0.321,3.301,93.872
1703.222,8.5,8.678,119.706,,4.427,4.528,4.549,2.457,0.332,3.288,94.098
1703.375,8.5,8.702,123.137,,4.355,4.5,4.52,2.461,0.327,3.255,94.429
1703.527,8.5,8.702,116.855,,4.32,4.5,4.52,2.46,0.319,3.217,94.68
1703.68,8.5,8.678,114.711,,4.241,4.424,4.439,2.453,0.327,3.226,94.729
1703.832,8.5,8.678,112.957,,4.273,4.467,4.474,2.441,0.317,3.271,95.053
1703.984,8.5,8.749,116.357,,4.298,4.506,4.512,2.435,0.32,3.328,95.919
1704.137,8.5,8.725,121.313,,4.144,4.352,4.358,2.424,0.318,3.345,96.317
1704.289,8.5,8.898,123.19,,3.9,4.053,4.051,2.418,0.342,3.339,96.236
1704.442,8.5,9.313,127.748,,3.818,3.889,3.883,2.422,0.372,3.361,95.774
1704.594,8.5,9.792,134.337,,3.981,4.076,4.08,2.439,0.358,3.399,94.786
1704.746,8.5,8.784,127.341,,4.235,4.371,4.354,2.455,0.345,3.422,94.83
1704.899,8.5,8.772,124.529,,4.404,4.495,4.482,2.46,0.324,3.413,94.566
1705.051,8.5,8.764,119.149,,4.338,4.505,4.483,2.456,0.318,3.391,94.695
1705.204,8.5,8.725,117.388,,4.19,4.402,4.392,2.449,0.322,3.382,94.765
1705.356,8.5,8.647,119.848,,4.184,4.378,4.383,2.441,0.344,3.389,94.301
1705.508,8.5,8.666,119.082,,4.272,4.426,4.444,2.442,0.337,3.408,94.161
1705.661,8.5,8.702,115.165,,4.246,4.361,4.405,2.455,0.322,3.418,94.093
1705.813,8.5,8.56,110.704,,4.203,4.334,4.385,2.477,0.287,3.408,94.595
1705.966,8.5,8.949,108.622,,4.468,4.641,4.703,2.481,0.281,3.386,94.015
1706.118,8.5,8.741,113.598,,4.548,4.73,4.787,2.474,0.288,3.397,92.152
1706.27,8.5,8.737,114.769,,4.63,4.856,4.904,2.468,0.295,3.432,90.54
1706.423,8.5,8.764,114.971,,4.866,5.141,5.2,2.474,0.299,3.458,90.362
1706.575,8.5,8.725,118.128,,4.589,4.8,4.855,2.48,0.289,3.437,90.335
1706.728,8.5,8.788,118.073,,4.467,4.656,4.721,2.47,0.294,3.37,91.424
1706.88,8.5,8.804,121.114,,4.462,4.609,4.676,2.462,0.284,3.294,93.04
1707.032,8.5,8.807,117.132,,4.452,4.597,4.66,2.453,0.274,3.254,93.618
1707.185,8.5,8.772,114.26,,4.434,4.59,4.653,2.45,0.273,3.256,93.686
1707.337,8.5,8.788,116.112,,4.332,4.504,4.553,2.45,0.291,3.267,93.785
1707.49,8.5,8.811,118.22,,4.397,4.565,4.613,2.454,0.31,3.255,93.823
1707.642,8.5,8.843,126.188,,4.497,4.662,4.698,2.456,0.309,3.234,93.808
1707.794,8.5,8.835,127.511,,4.515,4.638,4.668,2.456,0.317,3.209,94.007
1707.947,8.5,8.843,129.049,,4.509,4.635,4.666,2.453,0.312,3.191,94.762
1708.099,8.5,8.854,122.968,,4.396,4.499,4.531,2.449,0.313,3.181,94.49
1708.252,8.5,8.764,113.735,,4.08,4.181,4.211,2.445,0.325,3.198,94.966
1708.404,8.5,8.866,110.822,,4.155,4.285,4.318,2.444,0.334,3.221,94.265
1708.556,8.5,8.866,112.958,,4.408,4.56,4.596,2.447,0.346,3.234,94.042
1708.709,8.5,8.843,117.02,,4.472,4.594,4.619,2.449,0.341,3.226,94.321
1708.861,8.5,8.921,118.299,,4.418,4.56,4.59,2.451,0.334,3.225,94.026
1709.014,8.5,8.913,118.746,,4.139,4.304,4.337,2.455,0.327,3.23,94.628
1709.166,8.5,8.772,121.483,,3.994,4.142,4.173,2.457,0.315,3.232,94.648
1709.318,8.5,8.725,125.403,,4.094,4.246,4.283,2.455,0.349,3.22,94.527
1709.471,8.5,8.89,123.577,,4.372,4.551,4.586,2.452,0.342,3.211,94.624
1709.623,8.5,8.874,122.812,,4.231,4.379,4.433,2.448,0.353,3.227,94.496
1709.776,8.5,8.898,115.231,,4.112,4.248,4.296,2.447,0.335,3.247,95.252
1709.928,8.5,8.804,116.312,,4.277,4.415,4.471,2.447,0.334,3.257,95.038
1710.08,8.5,8.858,117.354,,4.329,4.46,4.514,2.454,0.335,3.25,94.805
1710.233,8.5,8.854,121.395,,4.366,4.502,4.546,2.45,0.339,3.256,94.62
1710.385,8.5,8.878,123.362,,4.445,4.578,4.639,2.442,0.317,3.269,94.302
1710.538,8.5,8.866,124.223,,4.452,4.589,4.646,2.433,0.301,3.277,93.852
1710.69,8.5,8.866,126.34,,4.452,4.59,4.653,2.43,0.317,3.272,93.627
1710.842,8.5,8.843,123.671,,4.442,4.603,4.663,2.432,0.325,3.245,93.569
1710.995,8.5,8.819,117.139,,4.121,4.233,4.288,2.436,0.312,3.224,94.114
1711.147,8.5,8.858,116.524,,4.324,4.465,4.528,2.449,0.292,3.205,94.621
1711.3,8.5,8.854,122.659,,4.143,4.243,4.298,2.461,0.298,3.221,95.535
1711.452,8.5,8.819,127.631,,4.059,4.154,4.221,2.468,0.318,3.259,95.88
1711.604,8.5,8.807,126.939,,4.189,4.287,4.348,2.464,0.312,3.299,94.882
1711.757,8.5,8.819,118.257,,4.221,4.356,4.428,2.453,0.308,3.31,94.465
1711.909,8.5,8.76,111.805,,4.049,4.165,4.223,2.435,0.291,3.288,94.528
1712.062,8.5,8.725,111.749,,4.084,4.23,4.291,2.427,0.293,3.266,94.615
1712.214,8.5,8.733,118.43,,4.22,4.406,4.466,2.425,0.295,3.251,94.1
1712.366,8.5,8.772,125.73,,4.355,4.543,4.605,2.432,0.304,3.248,93.725
1712.519,8.5,8.819,121.097,,4.427,4.653,4.717,2.442,0.318,3.264,93.586
1712.671,8.5,8.807,119.77,,4.225,4.415,4.471,2.452,0.312,3.298,93.939
1712.824,8.5,8.788,116.234,,4.186,4.351,4.408,2.458,0.309,3.347,94.037
1712.976,8.5,8.772,122.693,,4.209,4.375,4.432,2.465,0.298,3.376,94.208
1713.128,8.5,8.772,118.28,,3.875,4.016,4.069,2.467,0.33,3.383,94.484
1713.281,8.5,8.662,118.838,,3.922,4.086,4.141,2.475,0.329,3.387,95.379
1713.433,8.5,8.454,114.549,,4.08,4.248,4.303,2.481,0.342,3.382,94.997
1713.586,8.5,8.827,121.7,,4.158,4.362,4.415,2.481,0.328,3.355,95.205
1713.738,8.5,8.866,125.728,,4.362,4.576,4.612,2.472,0.325,3.308,94.783
1713.89,8.5,8.854,126.962,,3.956,4.087,4.112,2.451,0.325,3.271,95.266
1714.043,8.5,8.851,122.193,,3.963,4.086,4.111,2.438,0.323,3.275,94.949
1714.195,8.5,8.725,118.264,,3.943,4.076,4.106,2.444,0.314,3.305,94.973
1714.348,8.5,8.69,118.235,,4.091,4.208,4.242,2.442,0.305,3.309,94.954
1714.5,8.5,8.772,121.116,,4.507,4.652,4.688,2.451,0.326,3.334,94.802
1714.652,8.5,8.796,118.108,,4.269,4.416,4.454,2.449,0.341,3.346,95.265
1714.805,8.5,8.772,120.517,,4.247,4.404,4.44,2.461,0.349,3.365,94.805
1714.957,8.5,8.756,117.301,,4.203,4.335,4.373,2.47,0.33,3.345,95.764
1715.11,8.5,8.67,116.727,,4.153,4.266,4.297,2.466,0.322,3.324,96.029
1715.262,8.5,8.804,114.975,,4.254,4.369,4.4,2.454,0.309,3.315,95.917
1715.414,8.5,8.772,117.481,,4.216,4.315,4.348,2.454,0.319,3.309,95.395
1715.567,8.5,8.78,117.094,,4.423,4.535,4.573,2.46,0.294,3.284,94.637
1715.719,8.5,8.796,113.781,,4.501,4.614,4.651,2.474,0.309,3.238,94.658
