TVD,ROP,GR,T-TEMP
117.9576,26.0182,89.7077,25.2082
118.11,27.5877,89.4979,25.2082
118.2624,28.2993,88.5772,25.2126
118.4148,27.6259,88.7113,25.2199
118.5672,27.6905,88.1969,25.2273
118.7196,27.8388,86.6192,25.2373
118.872,28.1043,86.1532,25.2387
119.0244,28.3541,86.2542,25.2387
119.1768,28.6753,87.1179,25.253
119.3292,28.7917,89.4064,25.2616
119.4816,29.3152,90.8903,25.2658
119.634,29.86,92.3475,25.271
119.7864,30.1766,91.1135,25.2763
119.9388,30.3511,89.8075,25.2797
120.0912,30.1866,87.4022,25.2856
120.2436,29.6369,85.451,25.2914
120.396,29.0789,84.8205,25.2938
120.5484,28.3081,85.922,25.298
120.7008,28.0902,85.8949,25.3023
120.8532,27.7607,87.3828,25.3065
121.0056,27.6236,87.3632,25.3082
121.158,27.4255,89.8153,25.3129
121.3104,27.3225,93.5663,25.3175
121.4628,26.5865,93.279,25.3221
121.6152,26.2342,94.8996,25.3226
121.7676,26.6676,91.6446,25.329
121.92,25.5371,89.0047,25.3361
122.0724,22.7094,91.3894,25.3433
122.2248,19.5413,94.1966,25.3455
122.3772,17.5294,97.9279,25.3411
122.5296,16.9792,102.2999,25.3298
122.682,17.8616,103.4081,25.3185
122.8344,19.6197,103.3904,25.3143
122.9868,24.3766,103.3326,25.3118
123.1392,30.4165,103.9024,25.3094
123.2916,39.0319,102.6708,25.3073
123.444,50.2923,103.5841,25.3137
123.5964,49.9515,104.7656,25.3228
123.7488,48.5236,103.755,25.3319
123.9012,45.3136,106.2973,25.346
124.0536,37.1641,104.8477,25.3641
