TVD,ROP,GR,T-TEMP
75.8952,30.0198,50.2312,23.4252
76.0476,29.789,51.9339,23.4252
76.2,29.7122,53.9655,23.4252
76.3524,29.6602,54.357,23.4252
76.5048,30.0509,51.4641,23.4252
76.6572,30.2185,48.5628,23.4252
76.8096,29.1053,50.3918,23.4252
76.962,27.7277,48.4274,23.4252
77.1144,30.9955,49.4031,23.4252
77.2668,32.9939,51.2421,23.4252
77.4192,36.0887,50.7659,23.4252
77.5716,38.0165,52.0178,23.4252
77.724,35.4637,50.7097,23.4252
77.8764,32.9796,49.5099,23.4252
78.0288,32.7391,48.7,23.4252
78.1812,32.5376,47.2645,23.4252
78.3336,33.9203,47.9511,23.4252
78.486,34.4694,49.0645,23.4252
78.6384,34.1015,50.1903,23.4252
78.7908,33.6103,51.8258,23.4252
78.9432,33.5911,51.8687,23.4252
79.0956,33.7898,51.6488,23.4252
79.248,34.8261,54.2657,23.4252
79.4004,36.9027,54.5078,23.4252
79.5528,35.7569,56.0,23.4252
79.7052,34.5235,56.3177,23.4252
79.8576,32.705,58.8334,23.4252
80.01,30.5562,62.449,23.4252
80.1624,30.3311,66.4,23.4252
80.3148,30.125,66.5638,23.4252
80.4672,31.8816,67.076,23.4252
80.6196,32.2439,67.5773,23.4252
80.772,32.5281,65.3585,23.4252
80.9244,32.8388,64.3921,23.4252
81.0768,31.4487,62.8899,23.4252
81.2292,30.8741,62.9372,23.4252
81.3816,31.4471,63.853,23.4252
81.534,32.1686,64.7179,23.4252
81.6864,32.5088,65.2735,23.4252
81.8388,32.7182,64.4818,23.4252
81.9912,31.2301,65.4561,23.4252
82.1436,30.346,67.5221,23.4252
82.296,29.3003,69.068,23.4252
82.4484,30.9531,69.6757,23.4252
82.6008,30.771,69.2453,23.4252
82.7532,29.0695,68.7246,23.4252
82.9056,29.537,67.9872,23.4252
83.058,26.8973,69.8872,23.4252
83.2104,31.2849,68.5046,23.2702
83.3628,35.6725,67.6171,23.0946
83.5152,39.4682,66.4508,22.9189
83.6676,41.8514,63.6926,22.7432
83.82,41.1387,62.9738,22.5675
83.9724,39.1187,61.4923,22.3918
84.1248,38.3379,60.0,22.2161
84.2772,37.4544,61.1031,22.1176
84.4296,38.2348,62.2142,23.4252
84.582,39.4474,63.488,23.4252
84.7344,41.4601,63.8674,23.4252
84.8868,43.2003,61.4673,23.4252
85.0392,44.1639,58.6365,23.4252
85.1916,44.932,57.4036,23.4252
85.344,41.5315,57.1433,23.4252
85.4964,36.7131,57.5933,23.4252
85.6488,33.1332,57.2,23.4252
85.8012,29.5655,57.7442,23.4252
85.9536,29.1475,58.5776,23.4252
86.106,28.7958,58.8,23.4252
86.2584,28.9914,60.656,23.4252
86.4108,28.1867,62.894,23.4252
86.5632,27.3158,64.2042,23.4252
86.7156,27.7944,62.7744,23.4252
86.868,27.4859,62.4175,23.4252
87.0204,27.3064,61.5837,23.4252
87.1728,27.8047,59.1429,23.4252
87.3252,27.4933,59.1429,23.4252
87.4776,26.6183,58.6667,23.4252
87.63,26.3356,57.6477,23.5752
87.7824,24.9057,57.1637,24.1052
87.9348,24.4536,56.9351,24.6352
88.0872,23.1072,57.8468,24.8032
88.2396,21.9344,58.2651,24.8032
88.392,21.71,57.863,24.8032
88.5444,21.4582,56.9969,24.8032
88.6968,21.3609,55.9681,24.8032
88.8492,21.5481,54.8556,24.8032
89.0016,22.0305,53.743,24.8032
89.154,22.0091,52.6304,24.8032
89.3064,22.512,51.5178,24.8032
89.4588,22.9812,50.4052,24.8032
89.6112,24.5165,51.4089,24.8032
89.7636,24.7023,53.6249,24.8032
89.916,24.4602,53.0998,24.8032
90.0684,24.3512,52.0162,24.8032
90.2208,24.6895,53.2972,24.8032
90.3732,24.9977,55.704,24.8032
90.5256,25.0307,55.2407,24.8032
90.678,25.5683,57.7963,24.8032
90.8304,24.1473,59.8943,24.8032
90.9828,23.568,65.2,24.8032
91.1352,23.6138,66.4351,24.8032
91.2876,23.3278,72.8592,24.8032
91.44,22.2799,79.2247,24.8032
91.5924,20.0359,85.5902,24.8032
91.7448,17.9191,87.2,24.8032
91.8972,15.0418,87.2,24.8032
92.0496,14.3093,87.0263,24.8032
92.202,14.7586,86.7763,24.8032
92.3544,16.1949,86.5263,24.8032
92.5068,17.9486,86.3842,24.8032
92.6592,19.3266,89.5597,24.8032
92.8116,19.22,90.0856,24.8032
92.964,19.0893,90.1502,24.8032
93.1164,18.0985,89.9207,24.8032
93.2688,15.7284,87.9563,24.8032
93.4212,16.989,84.8056,24.8032
93.5736,19.0334,84.6586,24.8032
93.726,21.27,85.5906,24.8032
93.8784,27.5772,85.429,24.8032
94.0308,31.6141,86.4343,24.8032
94.1832,30.0089,86.5946,24.8032
94.3356,27.9863,86.4,24.8032
94.488,24.5227,86.7467,24.8032
94.6404,19.4959,87.4467,24.8032
94.7928,18.9159,88.1468,24.8032
94.9452,18.9217,88.4341,24.8032
95.0976,18.2858,88.4,24.8032
95.25,18.9913,87.6923,24.8032
95.4024,18.2349,91.8056,24.8032
95.5548,18.3794,96.6135,24.8032
95.7072,18.6877,99.4087,24.8032
95.8596,18.9783,98.8,24.8032
96.012,18.9107,98.3503,24.8032
96.1644,19.7948,91.5643,24.8032
96.3168,19.6791,84.7784,24.8032
96.4692,19.3194,79.7534,24.8032
96.6216,20.0419,79.9566,24.8032
96.774,19.8695,84.7174,24.8032
96.9264,21.8228,83.5743,24.8032
97.0788,22.9996,83.9573,24.8032
97.2312,23.7001,84.6667,24.8032
97.3836,25.1816,87.4738,24.8032
97.536,24.2582,90.4237,24.8032
97.6884,26.5992,92.5721,24.8032
97.8408,27.586,91.9683,24.8032
97.9932,28.0543,90.8969,24.8032
98.1456,30.4232,90.6029,24.8032
98.298,29.0269,91.2181,24.8032
98.4504,28.7285,91.5556,24.8032
98.6028,27.6427,93.7339,24.8032
98.7552,24.9347,93.6857,24.8032
98.9076,25.9882,93.809,24.8032
99.06,24.7646,94.7595,24.8032
99.2124,25.6414,94.1717,24.8032
99.3648,26.4782,93.1601,24.8032
99.5172,25.4477,92.2442,24.8032
99.6696,25.7513,91.7436,24.8032
99.822,24.6244,93.1493,24.8032
99.9744,24.286,93.2163,24.8032
100.1268,24.3275,94.2742,24.8032
100.2792,24.1405,93.4064,24.8032
100.4316,24.7207,91.4063,24.8032
100.584,23.3672,89.3872,24.8032
100.7364,24.0225,88.4,24.8032
100.8888,24.2853,89.0929,24.8032
101.0412,24.2755,91.4263,24.8032
101.1936,23.4927,93.7597,24.8032
101.346,21.9359,94.0,24.8032
101.4984,19.9957,93.7573,24.8032
101.6508,19.4819,91.2572,24.8032
101.8032,17.7295,88.7571,24.8032
101.9556,18.7783,88.0,24.8032
102.108,21.9494,88.0,24.8032
102.2604,27.7881,88.1533,24.8032
102.4128,34.2509,88.3199,24.8032
102.5652,39.5609,88.4,24.8032
102.7176,42.2296,88.4,24.8032
102.87,42.476,87.1947,24.8032
103.0224,39.4931,85.5273,24.8032
103.1748,37.178,84.4,24.8032
103.3272,35.0611,84.4,24.8032
103.4796,33.8904,84.988,24.8032
103.632,34.43,86.1698,24.8032
103.7844,35.0954,86.8536,24.8032
103.9368,36.9573,87.334,24.8032
104.0892,36.9316,88.4565,24.8032
104.2416,33.6439,90.7375,24.8032
104.394,32.4355,89.1119,24.8032
104.5464,34.8514,86.8451,24.8032
104.6988,35.0333,84.1156,24.8032
104.8512,40.1929,82.4065,24.8032
105.0036,40.6447,83.3771,24.8032
105.156,38.4208,83.5,24.8032
105.3084,37.0028,83.363,24.8032
105.4608,35.595,83.9447,24.8032
105.6132,36.9382,84.6016,24.8032
105.7656,38.2903,84.8,24.8032
105.918,42.8306,85.3883,24.8032
106.0704,41.3868,91.3885,24.8032
106.2228,37.8876,97.3888,24.8032
106.3752,32.1628,98.0,24.8032
106.5276,25.375,99.0655,24.8032
106.68,21.3476,99.7322,24.8032
106.8324,20.4141,100.6245,24.8032
106.9848,20.8237,102.0,24.8032
107.1372,21.0161,100.918,24.8032
107.2896,21.1268,100.0847,24.8032
107.442,21.3051,98.0,24.8032
107.5944,23.7834,96.5077,24.8032
107.7468,27.4239,91.6739,24.8032
107.8992,29.9932,86.6107,24.8032
108.0516,40.6098,84.4,24.8032
108.204,44.5212,81.5342,24.8032
108.3564,45.7744,79.5868,24.8032
108.5088,47.1993,78.8297,24.8032
108.6612,46.4067,80.0,24.8032
108.8136,41.3303,80.2222,24.8032
108.966,41.827,80.8244,24.8032
109.1184,40.8514,81.1579,24.8032
109.2708,37.4444,78.4893,24.8032
109.4232,37.2817,80.0664,24.8032
109.5756,36.4853,81.4745,24.8032
109.728,36.1388,81.6,24.8032
109.8804,39.6446,81.7815,24.8032
110.0328,38.7115,82.1451,24.8032
110.1852,37.6099,82.4,24.8032
110.3376,37.7702,82.6331,24.8032
110.49,36.2611,85.4103,24.8032
110.6424,36.1615,85.946,24.8032
110.7948,37.4015,91.5698,24.8032
110.9472,37.008,93.2848,24.8032
111.0996,35.704,94.6407,24.8032
111.252,33.4611,99.2482,24.8032
111.4044,29.4433,102.4626,24.8032
111.5568,25.4416,104.475,24.8032
111.7092,21.4802,102.0181,24.8032
111.8616,18.5179,101.4824,24.8032
112.014,17.921,96.6797,24.8032
112.1664,17.8719,95.4822,24.8032
112.3188,18.4677,94.5631,24.8032
112.4712,19.1334,90.6013,24.8032
112.6236,20.4924,90.2,24.8032
112.776,23.0908,90.3001,24.8032
112.9284,26.9227,90.8747,24.8032
113.0808,31.6337,94.0276,24.8032
113.2332,32.7677,97.4489,24.8032
113.3856,31.0943,90.3897,24.8032
113.538,28.3001,89.3761,24.8032
113.6904,23.9364,88.7341,24.8032
113.8428,21.939,88.5997,24.8032
113.9952,25.0292,88.9077,24.8032
114.1476,30.2092,90.204,24.8032
114.3,32.1658,89.1567,24.8032
114.4524,34.7583,88.2002,24.8032
114.6048,34.7021,88.9004,24.8032
114.7572,31.3535,88.8499,24.8032
114.9096,31.6128,88.6833,24.8032
115.062,31.9949,88.0,24.8032
115.2144,32.2468,88.1387,24.8032
115.3668,32.1821,88.6003,24.8032
115.5192,32.3584,89.0618,24.8032
115.6716,32.301,89.2,24.8032
115.824,32.7582,89.2928,24.8032
115.9764,32.7686,90.1262,24.8032
116.1288,31.9994,90.9595,24.8032
116.2812,32.087,91.2,24.8032
116.4336,32.2502,89.684,24.8032
116.586,32.215,88.3877,24.8032
116.7384,32.5907,88.0,24.8032
116.8908,32.7844,90.6432,24.8032
117.0432,32.3989,93.8874,24.8032
117.1956,32.483,96.4,24.8032
117.348,29.1849,95.0,24.8032
117.5004,26.217,93.0689,24.8032
117.6528,25.4839,91.4033,24.8032
117.8052,23.9165,90.2128,24.8032
117.9576,26.0182,89.0222,24.8032
118.11,27.5877,87.8317,24.8032
118.2624,28.2993,87.0,24.8032
118.4148,27.6259,86.6609,24.8032
118.5672,27.6905,86.2718,24.8032
118.7196,27.8388,86.0,24.8032
118.872,28.1043,86.0,24.8032
119.0244,28.3541,86.517,24.8032
119.1768,28.6753,88.2314,24.8032
119.3292,28.7917,89.9457,24.8032
119.4816,29.3152,90.8,24.8032
119.634,29.86,90.8,24.8032
119.7864,30.1766,89.8109,24.8032
119.9388,30.3511,87.8399,24.8032
120.0912,30.1866,85.8688,24.8032
120.2436,29.6369,85.6,24.8032
120.396,29.0789,85.6185,24.8032
120.5484,28.3081,85.8004,24.8032
120.7008,28.0902,85.9822,24.8032
120.8532,27.7607,86.0,24.8032
121.0056,27.6236,86.0,24.8032
121.158,27.4255,90.2648,24.8032
121.3104,27.3225,94.9922,24.8032
121.4628,26.5865,96.4,24.8032
121.6152,26.2342,96.0433,24.8032
121.7676,26.6676,91.0647,24.8032
121.92,25.5371,86.0861,24.8032
122.0724,22.7094,85.6,24.8032
122.2248,19.5413,90.6411,24.8032
122.3772,17.5294,96.316,24.8032
122.5296,16.9792,101.5435,24.8032
122.682,17.8616,101.9267,24.8032
122.8344,19.6197,101.8258,24.8032
122.9868,24.3766,101.9845,24.8032
123.1392,30.4165,102.0,24.8032
123.2916,39.0319,102.2514,24.8032
123.444,50.2923,102.7514,24.8032
123.5964,49.9515,104.4,24.8032
123.7488,48.5236,102.5979,24.8032
123.9012,45.3136,104.4272,24.8032
124.0536,37.1641,102.4647,24.8032
124.206,33.5567,100.712,24.8032
124.3584,33.8694,101.5779,24.8032
124.5108,29.2906,102.3258,24.8032
124.6632,21.9308,101.8409,24.8032
124.8156,23.0249,101.6,24.8032
124.968,22.8611,101.1477,24.8032
125.1204,21.3626,100.4807,24.8032
125.2728,21.2451,100.0,24.8032
125.4252,20.3282,100.3197,24.8032
125.5776,20.872,103.4108,24.8032
125.73,22.4966,106.5018,24.8032
125.8824,22.3928,106.8,24.8032
126.0348,23.1624,106.4173,24.8032
126.1872,24.4741,102.7248,24.8032
126.3396,27.82,99.0323,24.8032
126.492,29.431,97.2,24.8032
126.6444,29.9778,98.024,24.8032
126.7968,30.1778,101.0154,24.8032
126.9492,27.8317,104.0427,24.8032
127.1016,26.712,104.0,24.8032
127.254,27.4215,103.6424,24.8233
127.4064,27.2325,103.5584,25.0386
127.5588,26.9728,105.5,25.2539
127.7112,28.2919,105.5,25.4693
127.8636,31.2453,104.8995,25.6846
128.016,45.21,102.8638,25.8999
128.1684,47.9154,100.7247,26.1152
128.3208,46.6622,100.0,26.1811
128.4732,43.8756,90.8089,26.1811
128.6256,29.8031,83.8238,26.1811
128.778,28.6833,76.8,26.1811
128.9304,31.3101,76.8,26.1811
129.0828,32.2098,80.123,26.1811
129.2352,32.8799,84.8376,26.1811
129.3876,32.6678,89.5522,26.1811
129.54,30.7213,89.728,26.1811
129.6924,29.539,89.2397,26.1811
129.8448,28.8467,88.9264,26.1811
129.9972,28.0936,87.9551,26.1811
130.1496,26.2941,87.0217,26.1811
130.302,24.8962,86.0883,26.1811
130.4544,23.7205,84.5714,26.1811
130.6068,26.2459,84.4439,26.1811
130.7592,25.7059,84.7734,26.1811
130.9116,25.6369,86.3029,26.1811
131.064,27.5013,87.8324,26.1811
131.2164,25.5288,89.1647,26.1811
131.3688,27.4315,88.8739,26.1811
131.5212,29.3342,88.8194,26.1811
