DEPT,ROP,GR
1206.3984,33.0411,72.8854
1206.5508,29.6597,73.7567
1206.7032,29.8381,73.8182
1206.8556,32.2859,74.5273
1207.008,31.1007,74.7584
1207.1604,23.6981,74.1333
1207.3128,16.8232,73.4242
1207.4652,16.0515,72.6832
1207.6176,16.8061,72.3474
1207.77,17.7855,72.0231
1207.9224,19.2172,72.4195
1208.0748,19.9978,72.5169
1208.2272,19.829,72.0113
1208.3796,18.9746,72.1838
1208.532,17.8279,73.4326
1208.6844,16.8026,73.0365
1208.8368,16.4206,74.1947
1208.9892,16.4841,74.0
1209.1416,16.4918,72.9582
1209.294,16.7241,72.4412
1209.4464,17.0989,71.336
1209.5988,16.7906,70.1525
1209.7512,15.7804,69.1365
1209.9036,15.7853,68.6
1210.056,18.2382,69.2893
1210.2084,20.7672,74.1969
1210.3608,20.2109,75.8656
1210.5132,18.3806,77.8656
1210.6656,17.0416,77.0891
1210.818,16.4748,76.4144
1210.9704,16.9516,73.6295
1211.1228,17.2515,73.7851
1211.2752,17.2073,73.4
1211.4276,17.9621,73.5901
1211.58,18.6218,74.2628
1211.7324,17.8339,73.6504
1211.8848,16.7266,73.4437
1212.0372,16.8026,74.1104
1212.1896,17.1547,73.3819
1212.342,17.127,74.1227
1212.4944,16.8614,76.1458
1212.6468,16.4396,75.8615
1212.7992,16.1495,76.1181
1212.9516,15.9614,75.3796
1213.104,15.8521,74.6428
1213.2564,16.1573,74.2
1213.4088,16.4027,74.5109
1213.5612,16.3254,74.4
1213.7136,16.1993,74.6169
1213.866,16.0259,75.6749
1214.0184,16.0314,76.1771
1214.1708,16.4626,77.0479
1214.3232,16.9965,75.9623
1214.4756,16.9279,75.6293
1214.628,16.2946,74.3474
1214.7804,15.8663,75.1112
1214.9328,15.9806,75.8751
1215.0852,15.9135,76.4
1215.2376,15.9199,75.7311
1215.39,16.5725,75.4439
1215.5424,16.8361,76.556
1215.6948,16.6558,77.2614
1215.8472,16.1971,77.2913
1215.9996,14.6053,78.2222
1216.152,13.2611,78.6667
1216.3044,19.2093,77.9246
1216.4568,29.1533,78.2332
1216.6092,28.9875,77.3633
1216.7616,24.7499,75.5188
1216.914,26.2848,74.6632
1217.0664,32.0348,74.4
1217.2188,29.3419,74.7246
1217.3712,20.048,75.541
1217.5236,16.655,75.049
1217.676,16.7437,74.1781
1217.8284,16.292,73.8448
1217.9808,17.2808,74.0
1218.1332,18.8588,73.3111
1218.2856,28.7041,72.1101
1218.438,40.7435,71.3665
1218.5904,36.4372,70.9702
1218.7428,22.1107,70.8207
1218.8952,15.0154,73.3141
1219.0476,12.4146,75.5668
1219.2,13.3728,75.7664
1219.3524,14.5517,75.8688
1219.5048,14.9588,75.7952
1219.6572,14.491,76.386
1219.8096,14.4911,76.4868
1219.962,14.9462,76.6823
1220.1144,15.4625,76.3708
1220.2668,16.0407,75.6285
1220.4192,16.1263,76.1429
1220.5716,15.7229,75.806
1220.724,15.9936,76.28
1220.8764,16.3142,76.3847
1221.0288,16.4759,76.2812
1221.1812,16.6828,77.3518
1221.3336,16.737,77.9232
1221.486,16.5563,77.3582
1221.6384,16.2506,76.6737
1221.7908,16.6576,75.6917
1221.9432,16.9623,75.919
1222.0956,16.8094,76.25
1222.248,16.6344,77.4284
1222.4004,16.6884,76.3369
1222.5528,16.8906,75.6667
1222.7052,17.1645,75.4715
1222.8576,17.293,74.4009
1223.01,17.0911,76.5297
1223.1624,16.768,77.5342
1223.3148,16.3259,77.693
1223.4672,15.7953,77.2053
1223.6196,15.7104,77.0036
1223.772,15.9321,76.9427
1223.9244,16.0563,77.1182
1224.0768,16.344,79.2926
1224.2292,16.4205,78.765
1224.3816,16.266,77.1176
1224.534,16.5326,77.2617
1224.6864,16.7142,76.6701
1224.8388,16.4166,77.0437
1224.9912,16.6857,77.7845
1225.1436,17.1285,77.88
1225.296,16.7428,76.5691
1225.4484,16.4882,75.1433
1225.6008,16.596,74.6262
1225.7532,17.0621,74.9453
1225.9056,18.0646,75.1506
1226.058,22.5881,75.9058
1226.2104,35.1377,75.8557
1226.3628,39.7324,75.1133
1226.5152,30.0513,74.1196
1226.6676,20.8043,75.0
1226.82,17.4975,74.9095
1226.9724,16.6247,75.0456
1227.1248,16.5115,75.4363
1227.2772,16.481,75.7708
1227.4296,16.5512,76.7274
1227.582,16.7613,77.1429
1227.7344,17.2334,77.8906
1227.8868,16.7845,76.3918
1228.0392,15.886,76.4297
1228.1916,15.8095,74.8071
1228.344,16.005,74.6972
1228.4964,15.8469,74.666
1228.6488,16.2877,75.1277
1228.8012,16.717,75.8694
1228.9536,16.787,75.9978
1229.106,16.5071,75.6475
1229.2584,16.5834,75.5264
1229.4108,16.9537,74.1792
1229.5632,16.8363,74.1565
1229.7156,16.2412,75.3174
1229.868,14.8706,76.9133
1230.0204,13.406,76.153
1230.1728,21.3741,75.877
1230.3252,44.4862,75.3616
1230.4776,58.0169,74.7663
1230.63,41.0829,74.365
1230.7824,31.2496,75.759
1230.9348,30.8977,75.5722
1231.0872,29.5139,75.1982
1231.2396,28.6977,74.643
1231.392,34.7621,73.8852
1231.5444,38.4583,72.5569
1231.6968,32.4403,71.0769
1231.8492,32.0555,69.7092
1232.0016,40.5221,69.1295
1232.154,36.8967,67.9063
1232.3064,27.1061,67.029
1232.4588,23.8695,66.7719
1232.6112,19.6063,65.8626
1232.7636,20.0359,66.9725
1232.916,35.9134,68.5129
1233.0684,39.9333,70.2222
1233.2208,23.7172,69.3266
1233.3732,18.1663,68.3478
1233.5256,19.0287,66.4
1233.678,18.9496,65.5323
1233.8304,19.2063,65.476
1233.9828,20.4068,65.5714
1234.1352,22.2678,67.4286
1234.2876,23.4213,67.6873
1234.44,23.6204,67.8054
1234.5924,23.0579,68.0
1234.7448,21.3514,68.8962
1234.8972,19.2349,71.1002
1235.0496,17.9468,72.2895
1235.202,17.3371,73.2332
1235.3544,16.2991,73.428
1235.5068,14.6524,73.534
1235.6592,14.0999,74.2148
1235.8116,14.0806,75.2308
1235.964,13.9216,76.4874
1236.1164,14.1128,76.6347
1236.2688,14.4795,76.7389
1236.4212,14.2538,75.5385
1236.5736,13.5801,75.6131
1236.726,13.0607,75.5385
1236.8784,12.74,75.2997
1237.0308,12.7046,75.8977
1237.1832,12.9514,76.4427
1237.3356,14.6277,76.0896
1237.488,17.85,74.208
1237.6404,22.4861,73.3193
1237.7928,27.1767,72.3333
1237.9452,29.3598,72.9104
1238.0976,31.6994,73.1928
1238.25,32.1209,74.7143
1238.4024,29.84,75.5815
1238.5548,34.2303,75.3846
1238.7072,43.332,75.9173
1238.8596,68.8113,75.9339
1239.012,77.6064,76.1538
1239.1644,47.4303,75.2997
1239.3168,24.9431,75.2993
1239.4692,26.5536,75.4646
1239.6216,31.1398,76.9268
1239.774,29.9544,78.1259
1239.9264,32.0604,77.7728
1240.0788,31.46,78.2708
1240.2312,32.7714,76.5304
1240.3836,41.3814,75.4719
1240.536,47.8055,76.0656
1240.6884,46.1001,77.2271
1240.8408,39.8787,78.3411
1240.9932,36.4004,78.6683
1241.1456,42.1741,78.6786
1241.298,43.4093,76.3101
1241.4504,37.5328,75.3831
1241.6028,38.7056,74.3889
1241.7552,44.3014,73.8966
1241.9076,42.2754,74.5899
1242.06,30.3393,75.6054
1242.2124,18.5578,76.865
1242.3648,14.7135,77.3504
1242.5172,12.7752,77.4286
1242.6696,12.5053,78.1875
1242.822,12.8799,78.7191
1242.9744,13.1692,77.7143
1243.1268,14.1817,77.6465
1243.2792,15.3801,77.112
1243.4316,15.5137,76.3603
1243.584,15.3537,77.8382
1243.7364,15.3492,79.4538
1243.8888,15.2696,80.0
1244.0412,20.9485,79.6942
1244.1936,28.449,79.1594
1244.346,25.7298,78.2095
1244.4984,16.6738,78.3538
1244.6508,13.7757,79.0488
1244.8032,16.2666,78.4073
1244.9556,21.1359,79.8191
1245.108,23.4364,79.8325
1245.2604,22.3734,78.5425
1245.4128,22.9636,78.5
1245.5652,24.023,78.4006
1245.7176,23.0565,77.8633
1245.87,26.0865,77.4211
1246.0224,28.2237,77.6672
1246.1748,23.3382,77.8662
1246.3272,21.8283,78.0561
1246.4796,27.1525,78.5445
1246.632,32.3028,78.1205
1246.7844,32.2904,74.1928
1246.9368,30.1812,70.4967
1247.0892,26.7363,67.8151
1247.2416,25.3809,69.8789
1247.394,27.5089,72.1254
1247.5464,24.3931,74.1302
1247.6988,17.1798,73.4051
1247.8512,12.6725,73.048
1248.0036,11.2232,72.2376
1248.156,11.4924,71.2746
1248.3084,11.917,70.584
1248.4608,12.2874,70.792
1248.6132,12.5248,72.7017
1248.7656,12.4988,75.3633
1248.918,12.1433,75.87
1249.0704,11.9393,76.6546
1249.2228,12.1203,76.8331
1249.3752,12.2771,75.3333
1249.5276,12.3758,75.1918
1249.68,12.3782,74.2637
1249.8324,12.3149,73.5612
1249.9848,13.0159,72.7641
1250.1372,16.3756,72.4354
1250.2896,22.7048,72.0
1250.442,26.2326,72.9274
1250.5944,24.9797,73.7143
1250.7468,22.2746,73.3811
1250.8992,19.0471,73.2026
1251.0516,19.556,71.76
1251.204,23.125,74.1423
1251.3564,23.6518,74.678
1251.5088,21.6709,77.4844
1251.6612,19.5362,75.3345
1251.8136,15.9615,74.6998
1251.966,13.092,74.6958
1252.1184,12.374,75.1403
1252.2708,13.0419,77.025
1252.4232,13.5735,77.6509
1252.5756,13.5155,78.4864
1252.728,14.485,79.2
1252.8804,16.0009,79.048
1253.0328,15.9361,78.0983
1253.1852,17.8831,75.3352
1253.3376,21.6618,73.484
1253.49,21.9633,73.0983
1253.6424,22.2742,73.0116
1253.7948,22.918,75.4401
1253.9472,23.6184,75.5767
1254.0996,25.7941,74.6676
1254.252,25.9474,74.0
1254.4044,23.5594,74.0
1254.5568,19.9027,73.0649
1254.7092,15.8193,70.3407
1254.8616,14.155,68.9422
1255.014,15.5178,70.4624
1255.1664,16.9567,70.3207
1255.3188,17.5091,72.0
1255.4712,17.4649,72.0672
1255.6236,17.0547,72.1682
1255.776,16.6748,72.1954
1255.9284,15.8984,71.7643
1256.0808,14.8098,71.429
1256.2332,14.4536,71.3646
1256.3856,14.9932,70.9231
1256.538,15.1304,70.4254
1256.6904,14.5224,70.314
1256.8428,14.0621,69.4727
1256.9952,13.9682,70.5542
1257.1476,14.2982,71.9969
1257.3,14.7815,72.2944
1257.4524,14.2746,73.3995
1257.6048,13.1242,73.3745
1257.7572,13.6462,71.9574
1257.9096,17.2696,71.8712
1258.062,20.9178,71.9971
1258.2144,21.1586,71.4
1258.3668,20.022,71.8328
1258.5192,19.9636,71.4263
1258.6716,21.0278,70.9091
1258.824,21.7672,70.8415
1258.9764,21.691,70.7556
1259.1288,22.8332,70.6383
1259.2812,24.685,70.521
1259.4336,23.9923,70.4037
1259.586,21.6754,70.2864
1259.7384,19.7512,70.1691
1259.8908,17.6798,70.0518
1260.0432,17.4465,69.6546
1260.1956,19.9772,69.2
1260.348,21.9088,69.7532
1260.5004,21.7743,69.4574
1260.6528,22.3959,69.7939
1260.8052,23.5837,70.1568
1260.9576,22.5315,69.7732
1261.11,21.4721,70.2741
1261.2624,21.917,71.4038
1261.4148,22.778,73.2604
1261.5672,22.9398,73.2968
1261.7196,20.9659,72.1375
1261.872,19.276,70.8
1262.0244,20.6185,70.3312
1262.1768,22.3076,70.6558
1262.3292,22.3284,71.1474
1262.4816,22.2763,72.4338
1262.634,22.4743,72.2718
1262.7864,22.718,72.0601
1262.9388,22.7717,72.8689
1263.0912,21.1406,72.9051
1263.2436,18.6538,75.7055
1263.396,16.994,75.5716
1263.5484,18.4365,74.5474
1263.7008,24.6359,74.5714
1263.8532,31.5294,73.1699
1264.0056,32.8552,72.808
1264.158,27.0696,73.7841
1264.3104,20.5753,74.2974
1264.4628,19.6607,74.476
1264.6152,20.8381,73.6239
1264.7676,20.3441,72.8646
1264.92,19.1716,72.75
1265.0724,19.9284,71.775
1265.2248,23.9696,70.6055
1265.3772,28.25,68.9756
1265.5296,29.2579,68.6035
1265.682,29.2252,71.0518
1265.8344,28.9432,74.3909
1265.9868,26.9079,75.7878
1266.1392,25.059,73.8229
1266.2916,24.1739,71.1245
1266.444,23.0985,66.7634
1266.5964,21.5438,67.4809
1266.7488,22.8878,68.0365
1266.9012,27.2823,66.8205
1267.0536,27.9237,67.0341
1267.206,25.9328,65.4259
1267.3584,25.8825,63.694
1267.5108,29.1275,64.5882
1267.6632,28.1878,64.2857
1267.8156,21.3305,65.3316
1267.968,16.2836,66.2884
1268.1204,16.0503,64.0045
1268.2728,16.0695,62.1467
1268.4252,16.3044,60.8511
1268.5776,15.9937,59.878
1268.73,14.8079,61.8045
1268.8824,14.291,63.9557
1269.0348,15.2076,66.5482
1269.1872,16.6747,69.0874
1269.3396,17.9875,69.7591
1269.492,17.7471,70.7396
1269.6444,15.8225,71.574
1269.7968,14.3079,71.6023
1269.9492,13.3493,71.9509
1270.1016,12.3527,73.6694
1270.254,11.82,74.7611
1270.4064,15.5163,77.1476
1270.5588,21.7427,77.877
1270.7112,27.969,78.0574
1270.8636,34.1954,77.5875
1271.016,40.4218,76.6216
1271.1684,46.6481,77.1591
1271.3208,56.6579,78.1406
1271.4732,68.593,78.3793
1271.6256,64.7894,77.4442
1271.778,47.8089,77.4011
1271.9304,29.0152,76.2637
1272.0828,18.1767,76.472
1272.2352,16.4837,77.75
1272.3876,17.0479,77.75
1272.54,17.0479,77.7098
1272.6924,16.9322,78.4083
1272.8448,17.0292,78.0629
1272.9972,16.9859,75.75
1273.1496,17.075,74.8226
1273.302,16.9939,74.3351
1273.4544,16.4339,73.9295
1273.6068,16.8561,73.6919
1273.7592,18.3433,72.7839
1273.9116,18.7972,72.123
1274.064,18.605,72.2956
1274.2164,18.9473,72.9306
1274.3688,19.6569,74.6469
1274.5212,20.3186,73.7391
1274.6736,20.3539,73.7168
1274.826,20.3815,73.2
1274.9784,20.7679,73.8265
1275.1308,21.8624,74.7356
1275.2832,23.0018,75.2
1275.4356,22.1627,75.1125
1275.588,20.1005,74.5779
1275.7404,19.2177,74.4446
1275.8928,20.1976,73.7142
1276.0452,20.3072,73.6
1276.1976,18.1086,73.8307
1276.35,16.0232,73.467
1276.5024,16.5683,73.2
1276.6548,18.4815,72.7986
1276.8072,18.7012,72.2227
1276.9596,18.0672,71.9063
1277.112,18.3478,71.8449
1277.2644,19.6913,72.202
1277.4168,20.7431,72.7741
1277.5692,21.3901,72.7617
1277.7216,22.4353,71.4553
1277.874,21.5439,71.7103
1278.0264,18.7876,71.918
1278.1788,17.754,71.7143
1278.3312,18.7302,74.2922
1278.4836,18.8697,75.3579
1278.636,18.0986,76.0
1278.7884,17.7086,74.6697
1278.9408,17.9991,71.8125
1279.0932,18.3849,69.6
1279.2456,18.6765,71.6089
1279.398,19.167,72.7552
1279.5504,19.8506,74.4
1279.7028,20.2879,75.1077
1279.8552,19.5383,74.572
1280.0076,18.256,74.5551
1280.16,18.3558,74.6685
1280.3124,19.7374,72.8828
1280.4648,20.395,72.5312
1280.6172,19.6939,72.8
1280.7696,19.0669,73.5869
1280.922,18.0466,74.496
1281.0744,16.4301,74.8
1281.2268,15.883,74.8
1281.3792,16.2,75.5869
1281.5316,16.0553,76.496
1281.684,15.6267,76.8
1281.8364,15.6145,76.8
1281.9888,16.0727,75.903
1282.1412,16.7884,74.1139
1282.2936,17.9021,72.8
1282.446,18.7243,74.0171
1282.5984,18.8844,73.5787
1282.7508,18.7383,73.0
1282.9032,18.4599,72.0
1283.0556,17.8288,72.1598
1283.208,17.6269,72.3398
1283.3604,17.9222,72.8199
1283.5128,17.692,72.8571
1283.6652,18.3776,73.3973
1283.8176,19.8652,72.9211
1283.97,19.2737,72.192
1284.1224,18.4352,72.2857
1284.2748,18.6553,73.3859
1284.4272,18.3853,74.4357
1284.5796,17.8524,75.2
1284.732,17.6212,74.4009
1284.8844,17.2708,73.5858
1285.0368,15.7695,73.2
1285.1892,13.839,73.2
1285.3416,18.4032,71.852
1285.494,29.547,70.2946
1285.6464,31.8429,69.2
1285.7988,24.1382,69.2
1285.9512,20.8022,66.5375
1286.1036,22.3493,62.5375
1286.256,24.7604,59.6
1286.4084,28.4426,59.6
1286.5608,32.9072,60.1079
1286.7132,34.8076,61.1989
1286.8656,32.2698,62.0
1287.018,31.0714,62.0
1287.1704,32.4811,61.1781
1287.3228,32.4234,60.8448
1287.4752,31.0866,60.651
1287.6276,30.3521,61.1501
1287.78,29.9308,63.3903
1287.9324,28.854,64.306
1288.0848,25.3674,64.5903
1288.2372,20.9686,66.4427
1288.3896,19.0787,67.3399
1288.542,19.9428,68.5
1288.6944,20.1118,69.5492
1288.8468,18.9143,70.2992
1288.9992,17.2224,71.0234
1289.1516,16.3719,71.3268
1289.304,17.0781,70.3174
1289.4564,18.4486,69.9253
1289.6088,19.4631,69.9958
1289.7612,19.4464,67.6194
1289.9136,19.7152,68.1243
1290.066,21.9704,68.6292
1290.2184,23.9775,68.5257
1290.3708,22.1418,67.5
1290.5232,20.3579,67.3021
1290.6756,25.5445,66.8142
1290.828,32.662,66.1358
1290.9804,31.2894,66.98
1291.1328,24.8596,67.224
1291.2852,21.7617,66.5911
1291.4376,21.5478,66.8502
1291.59,22.0603,67.2324
1291.7424,22.9724,65.987
1291.8948,27.9204,65.4402
1292.0472,34.1263,65.0776
1292.1996,33.9307,64.4
1292.352,30.4359,63.7367
1292.5044,28.6739,65.2064
1292.6568,27.4751,66.6762
1292.8092,33.6661,66.2857
1292.9616,38.3893,66.2857
1293.114,39.9481,65.194
1293.2664,43.9255,64.3705
1293.4188,40.3933,64.3333
1293.5712,30.323,64.3333
1293.7236,24.3317,64.8
1293.876,24.1204,63.6229
1294.0284,24.0958,62.9563
1294.1808,22.3063,62.2787
1294.3332,24.6577,63.1429
1294.4856,31.1135,63.5223
1294.638,34.2069,66.0584
1294.7904,29.0154,66.9857
1294.9428,22.7395,67.3568
1295.0952,21.8836,67.921
1295.2476,23.7972,69.4994
1295.4,24.0909,70.0
1295.5524,22.0027,70.2426
1295.7048,20.7145,70.2062
1295.8572,22.8396,67.2997
1296.0096,27.1748,65.3354
1296.162,31.1339,63.7441
1296.3144,32.6836,62.694
1296.4668,32.5183,63.0
1296.6192,32.3415,63.5447
1296.7716,32.2617,63.7316
1296.924,32.0851,62.6086
1297.0764,31.8263,61.75
1297.2288,32.0299,61.918
1297.3812,32.5355,60.5134
1297.5336,32.3806,60.5387
1297.686,31.7877,59.7306
1297.8384,31.4749,60.5986
1297.9908,31.1198,61.4555
1298.1432,30.1315,62.9789
1298.2956,29.3719,64.3058
1298.448,30.2587,64.2496
1298.6004,29.764,63.3787
1298.7528,26.9278,62.2487
1298.9052,24.0092,61.4145
1299.0576,24.9126,61.5888
1299.21,33.9287,62.0282
1299.3624,41.4078,63.0846
1299.5148,36.9954,65.1419
1299.6672,32.2796,66.2192
1299.8196,32.6349,66.0503
1299.972,28.4349,64.8154
1300.1244,21.302,62.5455
1300.2768,18.0912,61.9794
1300.4292,18.5941,60.267
1300.5816,18.8309,60.6037
1300.734,19.4067,62.3972
1300.8864,21.4578,63.0909
1301.0388,22.1638,64.5548
1301.1912,21.0589,64.8328
1301.3436,20.8459,65.3328
1301.496,20.4349,65.6637
1301.6484,20.2663,67.772
1301.8008,19.5714,68.1068
1301.9532,18.5891,68.8889
1302.1056,20.7408,69.0009
1302.258,24.5,68.2788
1302.4104,28.214,68.8889
1302.5628,29.217,67.892
1302.7152,35.9053,67.1548
1302.8676,43.3915,65.6613
1303.02,40.1601,65.1111
1303.1724,32.9738,65.9521
1303.3248,29.6365,66.2129
1303.4772,26.943,66.7677
1303.6296,27.1458,67.5033
1303.782,26.387,68.5656
1303.9344,23.2021,68.7712
1304.0868,20.3975,69.4413
1304.2392,20.8279,69.7582
1304.3916,24.3816,69.2546
1304.544,27.9358,69.0044
1304.6964,29.5163,68.1506
1304.8488,28.1305,68.4864
1305.0012,27.6118,68.113
1305.1536,30.2471,67.4193
1305.306,32.1491,67.0769
1305.4584,29.6413,66.3183
1305.6108,25.3479,65.9271
1305.7632,22.7095,67.0893
1305.9156,22.684,67.6973
1306.068,25.5901,69.3496
1306.2204,28.702,69.2557
1306.3728,29.7913,68.7273
1306.5252,29.9209,68.5699
1306.6776,35.7239,70.1931
1306.83,46.7794,70.4582
1306.9824,50.0713,71.0845
1307.1348,34.2245,70.2018
1307.2872,23.9283,69.6201
1307.4396,25.721,68.5688
1307.592,27.9804,69.7428
1307.7444,31.9614,72.829
1307.8968,40.7095,73.7593
1308.0492,44.6769,73.4
1308.2016,40.8571,73.7984
1308.354,34.1877,72.998
1308.5064,29.1621,71.8778
1308.6588,24.5659,72.5568
1308.8112,22.0092,72.4553
1308.9636,22.132,70.7011
1309.116,21.5643,70.9102
1309.2684,20.0151,69.7714
1309.4208,20.4094,69.0941
1309.5732,29.4174,69.7213
1309.7256,38.7661,70.5867
1309.878,39.3813,70.7267
1310.0304,40.071,70.3364
1310.1828,41.171,69.6566
1310.3352,36.691,68.9974
1310.4876,35.6062,69.4303
1310.64,33.7668,69.3804
1310.7924,28.4374,71.5144
1310.9448,24.315,74.3012
1311.0972,28.7179,75.257
1311.2496,46.9147,76.8229
1311.402,62.0633,75.6443
1311.5544,62.4986,74.8965
1311.7068,53.1893,74.4553
1311.8592,43.3645,73.1083
1312.0116,41.9073,73.0808
1312.164,40.8163,73.8
1312.3164,35.3515,73.3928
1312.4688,28.4726,72.4727
1312.6212,24.0787,73.2083
1312.7736,26.0665,73.3353
1312.926,32.0073,74.1561
1313.0784,31.4911,74.3138
1313.2308,23.5061,75.2195
1313.3832,20.2381,74.5288
1313.5356,19.3598,75.081
1313.688,21.0616,75.1745
1313.8404,23.3411,74.5501
1313.9928,21.9839,74.612
1314.1452,20.9782,73.6389
1314.2976,21.2769,71.6094
1314.45,20.3304,72.4444
1314.6024,20.5402,73.3194
1314.7548,19.4358,74.6656
1314.9072,16.6202,75.6
1315.0596,15.7328,76.3333
1315.212,16.5048,76.3224
1315.3644,16.2503,76.1557
1315.5168,15.9606,75.9891
1315.6692,15.6047,75.8224
1315.8216,14.3441,75.6557
1315.974,13.5081,75.6914
1316.1264,13.4713,78.608
1316.2788,13.2721,79.7181
1316.4312,13.2517,78.7879
1316.5836,14.0224,76.2579
1316.736,14.7269,74.1344
1316.8884,15.0562,72.6077
1317.0408,15.7959,72.072
1317.1932,18.0938,71.3371
1317.3456,21.4818,71.792
1317.498,21.6888,72.0892
1317.6504,17.6909,72.4885
1317.8028,14.9695,73.1598
1317.9552,14.6093,72.8303
1318.1076,15.3674,73.68
1318.26,16.0453,75.4527
1318.4124,14.9265,76.4
1318.5648,13.1702,76.25
1318.7172,12.9533,74.9962
1318.8696,14.2917,74.092
1319.022,16.1676,74.6289
1319.1744,17.502,75.0414
1319.3268,17.1342,75.428
1319.4792,15.4416,76.2213
1319.6316,14.0964,76.9344
1319.784,13.8327,76.8699
1319.9364,14.3366,76.6984
1320.0888,14.8001,77.5556
1320.2412,15.4002,77.8393
1320.3936,16.2812,76.8889
1320.546,16.1465,75.7425
1320.6984,14.7113,75.4
1320.8508,13.5157,73.9598
1321.0032,13.6025,73.3949
1321.1556,14.0261,72.9331
1321.308,13.9305,73.9894
1321.4604,13.2416,73.6557
1321.6128,12.507,73.7743
1321.7652,12.2252,74.1109
1321.9176,12.1422,74.0
1322.07,12.4243,73.6539
1322.2224,13.1116,73.1659
1322.3748,14.2706,73.6
1322.5272,14.8103,74.0829
1322.6796,14.1474,75.6747
1322.832,13.2304,76.428
1322.9844,12.6147,76.1536
1323.1368,12.4867,75.82
1323.2892,12.4694,72.6667
1323.4416,12.5597,72.6667
1323.594,13.4441,69.1645
1323.7464,15.9713,68.3417
1323.8988,19.6856,66.2257
1324.0512,23.142,65.7184
1324.2036,25.5105,66.495
1324.356,25.0813,68.3795
1324.5084,20.2262,69.808
1324.6608,14.772,75.53
1324.8132,12.5127,75.8063
1324.9656,13.183,75.5703
1325.118,14.0747,75.4308
1325.2704,14.694,72.6697
1325.4228,15.9838,70.0
1325.5752,17.0279,70.6034
1325.7276,17.0286,69.7986
1325.88,16.2664,68.5737
1326.0324,16.0778,68.5714
1326.1848,16.561,68.7821
1326.3372,17.074,68.2369
1326.4896,19.0964,67.7342
1326.642,21.5804,69.1825
1326.7944,20.6743,68.9158
1326.9468,19.7682,68.6229
1327.0992,18.8621,68.3557
1327.2516,17.9561,68.0448
1327.404,17.05,67.7115
1327.5564,20.4898,66.224
1327.7088,29.1341,66.1182
1327.8612,38.5647,66.353
1328.0136,34.2925,67.5874
1328.166,23.9117,69.7028
1328.3184,20.4057,71.244
1328.4708,20.87,70.252
1328.6232,21.9476,70.4841
1328.7756,21.425,70.1553
1328.928,19.4457,69.7778
1329.0804,18.1379,69.3951
1329.2328,18.2658,68.1932
1329.3852,21.9857,66.9914
1329.5376,27.3763,65.7896
1329.69,29.6806,64.6606
1329.8424,30.2889,64.568
1329.9948,28.3302,65.7969
1330.1472,21.2606,67.9043
1330.2996,16.9126,69.544
1330.452,16.6819,70.7125
1330.6044,17.1263,70.8806
1330.7568,17.5782,71.4231
1330.9092,17.6552,69.9493
1331.0616,17.3551,69.8784
1331.214,17.1825,70.0348
1331.3664,17.6498,71.6538
1331.5188,18.276,71.6771
1331.6712,18.1005,72.5191
1331.8236,17.5863,72.7471
1331.976,17.1928,70.887
1332.1284,16.0587,71.2
1332.2808,14.595,71.9761
1332.4332,14.3734,71.6125
1332.5856,14.7637,71.3366
1332.738,14.7226,72.1333
1332.8904,15.1999,71.2668
1333.0428,16.2315,71.269
1333.1952,16.0406,71.4646
1333.3476,14.7566,71.6973
1333.5,14.2973,71.7878
1333.6524,15.3026,71.4308
1333.8048,18.0198,71.0388
1333.9572,27.8186,70.0
1334.1096,32.496,71.1363
1334.262,25.2693,71.2584
1334.4144,18.6166,72.8683
1334.5668,17.7581,73.9082
1334.7192,17.5878,74.6667
1334.8716,17.3533,74.9543
1335.024,17.1782,73.1993
1335.1764,17.7638,70.7927
1335.3288,18.7789,69.224
1335.4812,20.149,67.1621
1335.6336,20.2792,67.0192
1335.786,19.429,68.5692
1335.9384,19.5826,69.4453
1336.0908,20.7299,70.0064
1336.2432,20.924,70.4088
1336.3956,20.73,70.2951
1336.548,21.1089,70.6649
1336.7004,22.5522,70.8571
1336.8528,23.9752,70.3396
1337.0052,24.0181,70.9453
1337.1576,23.3948,71.1052
1337.31,22.6236,71.0967
1337.4624,21.6755,71.8284
1337.6148,20.986,71.7143
1337.7672,19.8661,71.6364
1337.9196,19.6216,71.5339
1338.072,24.5431,71.0
1338.2244,29.9788,70.7869
1338.3768,26.6905,70.5672
1338.5292,23.1572,68.5227
1338.6816,26.8233,68.1031
1338.834,31.629,66.9576
1338.9864,28.5143,68.082
1339.1388,20.5014,69.332
1339.2912,17.1376,69.6378
1339.4436,20.5121,70.6583
1339.596,27.5597,72.2443
1339.7484,31.3681,72.3462
1339.9008,25.0504,74.2
1340.0532,16.0678,74.0557
1340.2056,12.5374,73.9271
1340.358,12.3617,73.4138
1340.5104,14.136,72.6676
1340.6628,21.3207,72.77
1340.8152,28.5053,70.9853
1340.9676,35.6899,68.5935
1341.12,42.8745,67.7049
1341.2724,61.6781,65.194
1341.4248,59.1218,65.1031
1341.5772,42.6718,64.7913
1341.7296,37.1349,64.6667
1341.882,34.0201,64.1263
1342.0344,27.4609,64.1563
1342.1868,21.3123,64.1667
1342.3392,21.389,64.327
1342.4916,21.6529,64.55
1342.644,20.3511,63.6998
1342.7964,16.4587,63.9141
1342.9488,15.5681,64.1283
1343.1012,39.4263,64.3426
1343.2536,63.6976,64.5569
1343.406,52.8504,64.7712
1343.5584,38.2145,66.274
1343.7108,43.4395,66.5336
