DEPTH,BS,CALI,GR,RESS,RESM,RESD,DENS,NEUT,PEF,DTC
1739.646,8.5,8.138,125.166,3.965,4.284,4.534,2.421,0.351,3.354,92.721
1739.798,8.5,8.254,124.949,4.052,4.358,4.62,2.42,0.335,3.346,92.825
1739.951,8.5,8.216,125.235,3.989,4.277,4.533,2.418,0.301,3.311,91.91
1740.103,8.5,8.254,127.267,3.996,4.262,4.531,2.421,0.303,3.258,91.851
1740.256,8.5,8.285,127.915,4.121,4.384,4.666,2.425,0.301,3.225,92.019
1740.408,8.5,8.532,125.566,4.062,4.337,4.604,2.429,0.321,3.237,91.268
1740.56,8.5,8.146,121.113,4.151,4.413,4.682,2.427,0.316,3.27,90.788
1740.713,8.5,8.239,121.149,4.117,4.354,4.637,2.426,0.316,3.29,90.827
1740.865,8.5,8.323,116.85,4.143,4.353,4.63,2.424,0.312,3.272,91.073
1741.018,8.5,8.474,116.613,4.094,4.262,4.531,2.427,0.321,3.259,91.454
1741.17,8.5,8.358,114.36,4.124,4.258,4.55,2.427,0.32,3.251,91.786
1741.322,8.5,8.3,111.835,4.266,4.38,4.677,2.429,0.308,3.252,92.445
1741.475,8.5,8.347,110.431,4.245,4.342,4.621,2.423,0.289,3.237,91.758
1741.627,8.5,8.824,117.011,4.387,4.531,4.796,2.426,0.296,3.234,91.871
1741.78,8.5,8.578,125.741,4.817,5.02,5.296,2.425,0.31,3.244,91.337
1741.932,8.5,8.578,129.895,4.433,4.579,4.829,2.429,0.322,3.252,90.994
1742.084,8.5,8.508,130.549,4.163,4.302,4.528,2.426,0.328,3.239,90.835
1742.237,8.5,8.393,128.062,4.156,4.278,4.499,2.424,0.331,3.217,90.269
1742.389,8.5,8.454,126.587,4.157,4.293,4.512,2.428,0.343,3.203,90.871
1742.542,8.5,8.555,124.99,4.121,4.263,4.447,2.433,0.333,3.195,90.165
1742.694,8.5,8.709,123.205,4.306,4.439,4.615,2.442,0.304,3.176,90.773
1742.846,8.5,9.194,130.871,4.259,4.394,4.564,2.439,0.303,3.17,90.87
1742.999,8.5,8.508,125.295,4.148,4.271,4.419,2.427,0.319,3.177,91.014
1743.151,8.5,8.547,125.26,4.223,4.367,4.526,2.413,0.338,3.203,91.209
1743.304,8.5,8.632,121.201,4.149,4.314,4.459,2.402,0.326,3.215,91.655
1743.456,8.5,8.524,126.018,4.089,4.29,4.418,2.4,0.306,3.208,91.751
1743.608,8.5,8.821,131.742,4.068,4.264,4.353,2.403,0.312,3.19,90.582
1743.761,8.5,9.48,135.814,4.194,4.386,4.472,2.401,0.305,3.174,91.373
1743.913,8.5,8.809,129.26,4.3,4.502,4.607,2.394,0.323,3.176,90.683
1744.066,8.5,8.624,129.065,4.24,4.309,4.422,2.386,0.321,3.194,92.723
1744.218,8.5,8.832,131.495,4.211,4.3,4.428,2.382,0.345,3.237,94.146
1744.37,8.5,9.271,131.345,4.137,4.358,4.495,2.394,0.34,3.296,93.357
1744.523,8.5,8.959,119.667,4.126,4.232,4.361,2.437,0.296,3.363,87.536
1744.675,8.5,8.936,114.008,4.273,4.364,4.506,2.503,0.236,3.429,79.643
1744.828,8.5,9.815,114.04,4.618,4.708,4.857,2.553,0.223,3.482,77.461
1744.98,8.5,10.405,123.211,5.972,6.332,6.554,2.571,0.254,3.491,77.98
1745.132,8.5,9.48,125.735,7.87,8.78,9.131,2.538,0.278,3.423,78.519
1745.285,8.5,9.214,125.463,5.049,5.203,5.39,2.475,0.297,3.277,86.346
1745.437,8.5,9.48,124.217,4.577,4.872,5.081,2.397,0.298,3.11,94.851
1745.59,8.5,9.537,124.148,4.216,4.305,4.47,2.365,0.299,3.043,95.478
1745.742,8.5,8.609,127.939,4.296,4.521,4.717,2.386,0.292,3.082,94.465
1745.894,8.5,8.555,129.744,4.188,4.488,4.671,2.424,0.295,3.187,91.931
1746.047,8.5,8.693,130.988,4.178,4.728,4.894,2.441,0.29,3.251,89.702
1746.199,8.5,9.341,130.296,4.065,4.786,4.903,2.437,0.291,3.288,90.004
1746.352,8.5,8.774,130.822,4.096,4.892,5.034,2.428,0.307,3.314,91.013
1746.504,8.5,9.052,130.037,4.18,4.904,5.044,2.418,0.32,3.332,92.697
1746.656,8.5,9.456,133.427,3.926,4.518,4.656,2.408,0.32,3.327,92.576
1746.809,8.5,9.703,136.195,3.973,4.476,4.62,2.396,0.323,3.284,92.923
1746.961,8.5,10.774,133.672,4.097,4.69,4.827,2.387,0.353,3.23,93.387
1747.114,8.5,9.002,128.747,3.911,4.505,4.632,2.369,0.375,3.167,91.674
1747.266,8.5,9.125,126.195,3.926,4.46,4.569,2.356,0.376,3.151,91.885
1747.418,8.5,9.541,131.045,3.977,4.408,4.512,2.353,0.356,3.167,92.717
1747.571,8.5,11.052,135.421,4.011,4.416,4.53,2.359,0.349,3.199,93.551
1747.723,8.5,9.194,126.078,4.136,4.398,4.509,2.355,0.352,3.2,94.45
1747.876,8.5,9.086,126.638,4.299,4.215,4.31,2.347,0.357,3.189,94.792
1748.028,8.5,9.834,123.502,4.118,4.046,4.136,2.341,0.363,3.18,94.502
1748.18,8.5,9.164,126.185,3.98,4.238,4.335,2.346,0.36,3.178,93.854
1748.333,8.5,9.187,128.613,4.085,4.338,4.429,2.353,0.348,3.174,94.746
1748.485,8.5,9.695,131.003,4.129,4.303,4.391,2.353,0.323,3.186,95.592
1748.638,8.5,8.979,130.139,4.15,4.225,4.322,2.348,0.318,3.242,94.05
1748.79,8.5,9.218,124.281,4.193,4.348,4.456,2.344,0.332,3.318,94.671
1748.942,8.5,9.665,126.292,4.217,4.286,4.374,2.351,0.341,3.374,95.224
1749.095,8.5,10.162,130.169,4.098,4.139,4.218,2.35,0.337,3.36,95.344
1749.247,8.5,10.258,124.197,4.134,4.215,4.307,2.353,0.357,3.31,95.344
1749.4,8.5,9.094,125.006,4.309,4.281,4.385,2.354,0.335,3.252,94.198
1749.552,8.5,9.769,119.696,4.312,4.363,4.479,2.358,0.355,3.224,93.071
1749.704,8.5,8.821,120.621,4.019,4.268,4.413,2.342,0.357,3.219,93.649
1749.857,8.5,8.936,118.025,3.972,4.176,4.321,2.318,0.378,3.233,95.609
1750.009,8.5,8.74,118.534,3.849,4.096,4.234,2.306,0.37,3.25,96.553
1750.162,8.5,9.376,120.367,3.849,4.008,4.139,2.314,0.359,3.269,97.665
1750.314,8.5,10.289,120.559,4.192,4.416,4.573,2.332,0.334,3.296,96.05
1750.466,8.5,8.925,119.135,4.412,4.591,4.771,2.362,0.319,3.315,92.902
1750.619,8.5,8.786,122.573,4.718,4.957,5.134,2.384,0.309,3.311,92.366
1750.771,8.5,8.955,121.054,4.807,5.295,5.499,2.393,0.32,3.292,92.534
1750.924,8.5,8.786,127.359,4.655,5.076,5.255,2.383,0.332,3.269,93.074
1751.076,8.5,9.58,129.012,4.559,4.809,4.965,2.367,0.331,3.24,94.341
1751.228,8.5,9.695,129.624,4.448,4.71,4.862,2.344,0.359,3.195,94.229
1751.381,8.5,9.595,130.403,4.487,4.516,4.664,2.338,0.354,3.153,92.454
1751.533,8.5,9.857,135.542,4.757,4.583,4.727,2.335,0.332,3.128,92.823
1751.686,8.5,10.405,134.2,4.591,4.716,4.842,2.33,0.35,3.128,93.128
1751.838,8.5,9.464,126.161,4.331,4.275,4.369,2.312,0.355,3.129,94.156
1751.99,8.5,9.256,127.546,4.545,4.209,4.294,2.309,0.367,3.137,93.558
1752.143,8.5,9.618,127.194,4.411,4.372,4.462,2.314,0.359,3.134,93.86
1752.295,8.5,8.936,130.145,4.173,4.292,4.39,2.324,0.379,3.158,93.576
1752.448,8.5,9.237,134.993,3.965,4.115,4.229,2.33,0.386,3.206,94.822
1752.6,8.5,8.778,134.434,4.057,4.241,4.361,2.343,0.38,3.259,94.856
1752.752,8.5,9.11,133.244,3.995,4.334,4.462,2.354,0.384,3.27,95.415
1752.905,8.5,9.295,124.406,3.999,4.383,4.495,2.354,0.351,3.229,95.262
1753.057,8.5,8.867,128.953,3.972,4.424,4.53,2.351,0.346,3.192,94.393
1753.21,8.5,9.306,127.855,3.994,4.501,4.624,2.342,0.312,3.19,94.168
1753.362,8.5,9.248,131.854,3.964,4.495,4.612,2.349,0.328,3.208,94.182
1753.514,8.5,9.534,129.556,3.985,4.401,4.503,2.351,0.313,3.217,93.504
1753.667,8.5,9.352,130.538,3.953,4.261,4.337,2.35,0.325,3.202,94.254
1753.819,8.5,9.641,135.322,4.112,4.395,4.489,2.347,0.312,3.191,94.373
1753.972,8.5,10.405,132.657,3.948,4.205,4.32,2.359,0.34,3.199,94.908
1754.124,8.5,9.086,130.415,4.085,4.263,4.356,2.368,0.344,3.218,94.942
1754.276,8.5,9.387,136.984,4.393,4.244,4.331,2.37,0.343,3.231,95.37
1754.429,8.5,10.281,136.408,4.23,4.302,4.391,2.368,0.328,3.216,95.678
1754.581,8.5,10.22,129.055,4.24,4.398,4.491,2.364,0.346,3.206,94.767
1754.734,8.5,9.965,137.292,4.334,4.474,4.586,2.358,0.333,3.215,94.352
1754.886,8.5,9.907,130.007,4.021,4.26,4.366,2.352,0.348,3.239,94.591
1755.038,8.5,8.774,133.191,3.907,4.185,4.299,2.357,0.321,3.256,94.443
1755.191,8.5,9.26,131.081,4.02,4.258,4.371,2.361,0.314,3.244,94.68
1755.343,8.5,9.41,139.84,3.862,4.315,4.438,2.355,0.304,3.215,94.683
1755.496,8.5,9.079,142.561,3.895,4.326,4.445,2.349,0.304,3.19,93.644
1755.648,8.5,8.701,138.476,4.075,4.415,4.52,2.347,0.31,3.186,92.879
1755.8,8.5,10.37,140.16,4.142,4.245,4.337,2.344,0.317,3.191,94.617
1755.953,8.5,10.566,136.369,4.0,4.166,4.245,2.335,0.35,3.186,94.898
1756.105,8.5,10.42,135.882,4.094,4.18,4.243,2.324,0.347,3.182,95.178
1756.258,8.5,10.543,136.987,4.331,4.182,4.238,2.32,0.328,3.174,95.414
1756.41,8.5,10.636,138.272,4.267,4.12,4.167,2.324,0.308,3.178,94.925
1756.562,8.5,10.613,133.365,4.529,4.314,4.363,2.347,0.302,3.193,94.124
1756.715,8.5,9.834,133.462,4.669,4.365,4.423,2.36,0.315,3.22,94.448
1756.867,8.5,9.41,130.998,4.518,4.186,4.251,2.371,0.337,3.246,95.678
1757.02,8.5,9.025,133.289,4.055,4.01,4.105,2.369,0.338,3.259,94.991
1757.172,8.5,8.959,130.185,4.078,4.101,4.2,2.383,0.337,3.262,95.655
1757.324,8.5,8.844,130.874,4.129,4.212,4.343,2.391,0.334,3.256,95.268
1757.477,8.5,9.695,127.052,4.072,4.154,4.285,2.393,0.333,3.26,95.547
1757.629,8.5,9.256,129.217,4.189,4.249,4.39,2.373,0.329,3.296,96.626
1757.782,8.5,9.584,126.203,4.313,4.318,4.448,2.376,0.343,3.333,95.077
1757.934,8.5,10.266,135.229,4.603,4.567,4.698,2.377,0.357,3.351,94.681
1758.086,8.5,10.22,136.046,4.616,4.511,4.63,2.392,0.364,3.33,94.085
1758.239,8.5,8.932,136.62,4.699,4.482,4.606,2.393,0.345,3.329,94.394
1758.391,8.5,8.994,134.573,4.645,4.425,4.563,2.393,0.316,3.326,92.644
1758.544,8.5,9.503,131.878,4.227,4.294,4.418,2.392,0.324,3.313,93.653
1758.696,8.5,9.445,134.026,4.143,4.306,4.438,2.385,0.335,3.285,94.693
1758.848,8.5,9.491,132.684,4.048,4.214,4.33,2.386,0.372,3.28,96.05
1759.001,8.5,8.663,128.356,3.966,4.074,4.179,2.394,0.371,3.292,96.78
1759.153,8.5,8.763,132.061,4.068,4.211,4.298,2.403,0.358,3.294,95.96
1759.306,8.5,9.341,132.929,3.995,4.174,4.25,2.401,0.337,3.282,95.669
1759.458,8.5,9.248,133.506,4.073,4.304,4.367,2.397,0.33,3.269,94.424
1759.61,8.5,9.387,125.778,4.031,4.333,4.391,2.392,0.34,3.261,93.878
1759.763,8.5,8.959,122.627,3.92,4.179,4.226,2.385,0.36,3.251,94.726
1759.915,8.5,9.48,125.87,3.987,4.198,4.236,2.382,0.37,3.246,95.398
1760.068,8.5,9.14,131.443,3.969,4.151,4.201,2.38,0.367,3.245,95.99
1760.22,8.5,9.075,135.287,4.053,4.25,4.305,2.385,0.37,3.256,95.797
1760.372,8.5,9.225,133.562,4.123,4.327,4.394,2.392,0.358,3.266,95.461
1760.525,8.5,9.549,133.677,4.147,4.314,4.384,2.4,0.355,3.274,94.651
1760.677,8.5,9.456,130.627,4.208,4.371,4.425,2.404,0.353,3.275,94.005
1760.83,8.5,9.503,132.718,4.252,4.411,4.49,2.403,0.348,3.285,93.586
1760.982,8.5,9.561,133.871,4.347,4.433,4.529,2.41,0.364,3.312,93.866
1761.134,8.5,9.318,134.072,4.456,4.455,4.573,2.416,0.342,3.361,94.148
1761.287,8.5,8.855,127.525,4.572,4.519,4.659,2.422,0.341,3.402,95.791
1761.439,8.5,9.052,125.412,4.599,4.616,4.76,2.429,0.302,3.426,93.991
1761.592,8.5,8.925,123.2,4.822,4.893,5.05,2.447,0.311,3.419,91.848
1761.744,8.5,9.04,126.748,5.293,5.37,5.533,2.46,0.289,3.393,90.979
1761.896,8.5,9.063,127.742,5.966,6.014,6.196,2.458,0.287,3.361,90.866
1762.049,8.5,8.89,130.279,5.799,5.894,6.068,2.442,0.3,3.324,91.993
1762.201,8.5,8.647,127.117,4.821,4.815,4.968,2.425,0.326,3.294,92.386
1762.354,8.5,8.913,132.525,4.476,4.543,4.698,2.417,0.345,3.274,93.43
1762.506,8.5,8.439,130.306,4.283,4.369,4.512,2.411,0.362,3.258,93.098
1762.658,8.5,8.867,133.439,4.104,4.139,4.271,2.407,0.362,3.249,94.097
1762.811,8.5,8.994,127.023,4.456,4.461,4.584,2.405,0.359,3.242,93.382
1762.963,8.5,9.456,129.499,4.42,4.459,4.577,2.405,0.334,3.249,93.891
1763.116,8.5,9.009,122.544,4.273,4.298,4.378,2.409,0.341,3.268,93.782
1763.268,8.5,8.474,125.744,4.563,4.464,4.549,2.413,0.328,3.284,92.859
1763.42,8.5,8.508,121.682,4.523,4.465,4.554,2.417,0.323,3.289,92.86
1763.573,8.5,8.385,124.732,4.353,4.469,4.57,2.422,0.315,3.271,94.272
1763.725,8.5,8.562,126.282,4.241,4.388,4.495,2.422,0.305,3.243,94.143
1763.878,8.5,9.009,125.349,4.219,4.4,4.508,2.422,0.311,3.226,94.098
1764.03,8.5,8.717,126.821,4.307,4.406,4.502,2.418,0.311,3.234,93.43
1764.182,8.5,8.886,130.231,4.293,4.354,4.448,2.413,0.335,3.27,93.169
1764.335,8.5,8.878,128.856,4.246,4.335,4.435,2.404,0.329,3.289,93.835
1764.487,8.5,9.002,124.996,4.261,4.348,4.449,2.402,0.347,3.285,93.739
1764.64,8.5,8.832,124.143,4.284,4.347,4.451,2.402,0.349,3.264,93.706
1764.792,8.5,8.797,131.426,4.234,4.333,4.435,2.408,0.364,3.261,94.258
1764.944,8.5,8.89,130.337,4.097,4.244,4.344,2.411,0.342,3.282,93.597
1765.097,8.5,8.774,128.283,4.072,4.211,4.316,2.409,0.34,3.295,94.576
1765.249,8.5,8.474,123.272,4.087,4.224,4.337,2.401,0.316,3.306,94.711
1765.402,8.5,9.144,124.926,4.095,4.216,4.321,2.392,0.324,3.309,94.344
1765.554,8.5,8.728,133.432,4.072,4.215,4.326,2.39,0.319,3.319,94.865
1765.706,8.5,9.202,132.781,4.129,4.279,4.389,2.39,0.339,3.332,94.775
1765.859,8.5,8.693,132.932,4.18,4.293,4.398,2.395,0.327,3.356,94.244
1766.011,8.5,8.593,127.247,4.215,4.315,4.42,2.404,0.318,3.366,94.552
1766.164,8.5,8.4,123.667,4.04,4.205,4.32,2.414,0.329,3.356,94.501
1766.316,8.5,8.693,125.165,4.088,4.205,4.31,2.417,0.335,3.309,94.38
1766.468,8.5,8.632,128.256,4.002,4.119,4.215,2.412,0.328,3.266,95.147
1766.621,8.5,9.164,130.083,4.09,4.25,4.35,2.415,0.32,3.243,94.567
1766.773,8.5,9.665,122.725,4.212,4.399,4.503,2.406,0.337,3.247,94.904
1766.926,8.5,8.474,126.626,4.236,4.291,4.38,2.398,0.355,3.248,94.122
1767.078,8.5,8.728,127.445,4.18,4.192,4.289,2.391,0.328,3.239,94.332
1767.23,8.5,9.079,129.828,4.135,4.253,4.355,2.395,0.318,3.222,94.388
1767.383,8.5,8.855,126.934,4.108,4.246,4.353,2.395,0.305,3.214,94.186
1767.535,8.5,8.948,121.879,4.13,4.242,4.343,2.387,0.327,3.209,94.162
1767.688,8.5,8.451,119.323,4.054,4.21,4.324,2.382,0.335,3.215,94.762
1767.84,8.5,8.404,117.538,3.999,4.162,4.271,2.384,0.343,3.216,95.127
1767.992,8.5,8.925,122.548,4.038,4.191,4.296,2.386,0.335,3.219,95.04
1768.145,8.5,8.709,125.109,4.198,4.349,4.444,2.386,0.323,3.221,95.095
1768.297,8.5,8.979,126.484,4.206,4.378,4.475,2.383,0.322,3.231,94.274
1768.45,8.5,8.786,126.062,4.142,4.289,4.391,2.381,0.32,3.243,94.006
1768.602,8.5,8.447,136.356,4.138,4.283,4.389,2.379,0.325,3.244,94.667
1768.754,8.5,8.478,135.934,3.989,4.185,4.287,2.378,0.316,3.242,95.104
1768.907,8.5,8.37,134.735,3.946,4.155,4.256,2.38,0.302,3.231,95.422
1769.059,8.5,8.462,126.86,3.956,4.147,4.241,2.383,0.305,3.225,95.748
1769.212,8.5,8.566,126.057,4.08,4.28,4.373,2.384,0.336,3.231,95.806
1769.364,8.5,8.663,130.699,4.111,4.247,4.33,2.381,0.348,3.246,95.213
1769.516,8.5,8.848,131.753,4.228,4.328,4.412,2.376,0.349,3.248,95.05
1769.669,8.5,9.056,126.141,4.217,4.318,4.39,2.375,0.354,3.235,95.362
1769.821,8.5,8.578,125.904,4.187,4.235,4.318,2.372,0.356,3.222,95.113
1769.974,8.5,8.439,121.902,4.148,4.197,4.269,2.376,0.362,3.221,95.253
1770.126,8.5,8.678,118.081,4.169,4.24,4.317,2.384,0.373,3.212,95.666
1770.278,8.5,8.848,115.445,4.1,4.159,4.231,2.39,0.364,3.206,95.389
1770.431,8.5,8.67,121.318,4.064,4.177,4.254,2.389,0.366,3.235,95.635
1770.583,8.5,8.863,121.642,4.153,4.222,4.292,2.387,0.335,3.299,95.134
1770.736,8.5,8.416,122.95,4.204,4.29,4.376,2.389,0.345,3.342,94.789
1770.888,8.5,8.416,119.667,4.22,4.376,4.467,2.396,0.331,3.342,94.767
1771.04,8.5,8.52,125.047,4.164,4.321,4.404,2.402,0.346,3.313,94.586
1771.193,8.5,8.485,130.225,4.322,4.497,4.59,2.411,0.352,3.294,94.047
1771.345,8.5,8.867,126.678,4.369,4.526,4.626,2.422,0.365,3.286,93.504
1771.498,8.5,8.647,122.524,4.4,4.489,4.59,2.435,0.323,3.301,93.601
1771.65,8.5,8.532,127.686,4.428,4.492,4.601,2.433,0.3,3.335,93.008
1771.802,8.5,9.063,127.717,4.512,4.546,4.65,2.429,0.284,3.365,92.949
1771.955,8.5,9.318,130.857,4.489,4.554,4.658,2.428,0.282,3.367,92.79
1772.107,8.5,9.433,119.077,4.483,4.488,4.588,2.435,0.282,3.341,92.246
1772.26,8.5,9.618,130.947,4.58,4.533,4.621,2.44,0.293,3.307,91.907
1772.412,8.5,10.092,130.378,4.936,4.96,5.054,2.435,0.315,3.279,91.192
1772.564,8.5,9.164,136.347,4.898,4.938,5.032,2.413,0.342,3.268,91.349
1772.717,8.5,8.901,131.942,4.575,4.653,4.738,2.409,0.343,3.272,91.448
1772.869,8.5,9.376,130.514,4.521,4.733,4.824,2.41,0.345,3.292,91.166
1773.022,8.5,8.886,133.928,4.596,4.812,4.902,2.444,0.334,3.31,91.427
1773.174,8.5,9.534,137.018,4.487,4.665,4.745,2.456,0.325,3.316,92.776
1773.326,8.5,9.029,134.571,4.269,4.399,4.469,2.466,0.324,3.308,93.195
1773.479,8.5,9.341,133.042,4.438,4.509,4.581,2.459,0.324,3.274,93.316
1773.631,8.5,8.932,130.553,4.63,4.622,4.682,2.456,0.313,3.25,93.014
1773.784,8.5,8.94,135.653,4.7,4.791,4.852,2.448,0.313,3.237,93.023
1773.936,8.5,8.84,137.542,4.533,4.594,4.633,2.446,0.322,3.261,93.554
1774.088,8.5,9.006,141.906,4.287,4.383,4.42,2.448,0.321,3.301,93.802
1774.241,8.5,8.647,136.737,4.46,4.559,4.593,2.451,0.315,3.337,93.761
1774.393,8.5,9.295,127.897,4.54,4.581,4.615,2.449,0.313,3.349,92.679
1774.546,8.5,9.125,127.317,4.659,4.661,4.703,2.443,0.301,3.33,92.167
1774.698,8.5,8.755,123.184,4.599,4.597,4.648,2.441,0.305,3.314,92.697
1774.85,8.5,8.963,131.429,4.561,4.442,4.505,2.438,0.294,3.31,92.835
1775.003,8.5,8.932,131.329,4.6,4.429,4.495,2.432,0.299,3.325,92.933
1775.155,8.5,8.932,120.32,4.697,4.648,4.729,2.434,0.298,3.348,91.533
1775.308,8.5,8.94,111.35,5.319,5.182,5.287,2.45,0.301,3.353,90.735
1775.46,8.5,8.362,118.91,5.299,5.225,5.33,2.455,0.303,3.302,89.315
1775.612,8.5,9.688,127.735,4.829,4.783,4.874,2.439,0.309,3.242,89.304
1775.765,8.5,9.503,129.667,4.942,4.828,4.911,2.425,0.32,3.166,89.665
1775.917,8.5,9.171,125.939,5.248,4.944,5.03,2.429,0.314,3.156,89.823
1776.07,8.5,9.086,124.106,5.217,4.837,4.933,2.456,0.301,3.162,89.781
1776.222,8.5,8.624,122.317,4.996,4.801,4.896,2.458,0.299,3.188,89.819
1776.374,8.5,8.624,121.097,4.985,4.912,5.006,2.451,0.296,3.191,89.431
1776.527,8.5,8.647,127.873,4.814,4.861,4.966,2.424,0.29,3.184,89.607
1776.679,8.5,8.624,130.443,4.743,4.786,4.87,2.404,0.296,3.235,90.785
1776.832,8.5,8.632,132.848,4.749,4.817,4.903,2.406,0.294,3.306,91.124
1776.984,8.5,8.578,129.112,4.722,4.729,4.815,2.424,0.31,3.354,92.256
1777.136,8.5,8.524,128.789,4.392,4.341,4.418,2.457,0.301,3.337,92.548
1777.289,8.5,9.376,133.42,4.492,4.447,4.515,2.46,0.321,3.297,92.6
1777.441,8.5,9.225,125.288,4.847,4.847,4.894,2.457,0.337,3.287,91.961
1777.594,8.5,8.732,130.363,4.91,4.781,4.826,2.449,0.337,3.281,92.037
1777.746,8.5,8.732,130.72,4.859,4.762,4.808,2.446,0.335,3.253,91.269
1777.898,8.5,8.693,129.443,4.703,4.771,4.824,2.448,0.346,3.229,90.853
1778.051,8.5,8.555,125.883,4.582,4.641,4.69,2.447,0.346,3.242,91.579
1778.203,8.5,8.948,122.54,4.39,4.441,4.489,2.456,0.318,3.314,91.828
1778.356,8.5,8.624,121.617,4.487,4.561,4.609,2.454,0.316,3.38,92.853
1778.508,8.5,8.693,126.036,4.356,4.407,4.447,2.456,0.333,3.417,93.317
1778.66,8.5,8.705,136.191,4.341,4.357,4.395,2.451,0.353,3.395,93.205
1778.813,8.5,9.094,140.73,4.668,4.678,4.711,2.451,0.345,3.366,92.564
1778.965,8.5,8.532,134.86,4.617,4.58,4.608,2.439,0.327,3.365,92.641
1779.118,8.5,8.705,125.538,4.505,4.47,4.498,2.431,0.309,3.404,92.724
1779.27,8.5,8.501,121.948,4.392,4.37,4.397,2.43,0.307,3.441,93.141
1779.422,8.5,8.612,130.573,4.432,4.447,4.481,2.441,0.3,3.453,93.139
1779.575,8.5,8.601,132.768,4.494,4.569,4.588,2.449,0.309,3.431,92.845
1779.727,8.5,8.751,134.14,4.394,4.474,4.494,2.429,0.311,3.38,93.161
1779.88,8.5,8.555,124.974,4.476,4.554,4.582,2.418,0.34,3.308,93.072
1780.032,8.5,8.821,126.178,4.607,4.687,4.716,2.405,0.339,3.256,92.059
1780.184,8.5,8.67,128.407,4.711,4.793,4.829,2.424,0.363,3.247,92.046
1780.337,8.5,8.616,134.572,4.683,4.754,4.784,2.436,0.34,3.266,91.337
1780.489,8.5,8.786,128.251,4.508,4.579,4.607,2.44,0.35,3.294,91.966
1780.642,8.5,8.786,124.854,4.338,4.388,4.402,2.43,0.329,3.302,92.738
1780.794,8.5,9.202,121.855,4.364,4.385,4.405,2.413,0.342,3.293,92.964
1780.946,8.5,9.063,128.158,4.571,4.623,4.645,2.399,0.327,3.26,93.029
1781.099,8.5,9.133,126.987,4.703,4.763,4.809,2.396,0.321,3.238,92.01
1781.251,8.5,9.006,120.958,4.642,4.669,4.733,2.412,0.311,3.271,92.136
1781.404,8.5,8.717,117.932,4.59,4.563,4.629,2.441,0.31,3.34,91.926
1781.556,8.5,8.763,123.063,4.377,4.333,4.406,2.465,0.328,3.407,91.745
1781.708,8.5,8.74,126.824,4.424,4.422,4.511,2.47,0.339,3.415,91.879
1781.861,8.5,8.994,124.123,4.676,4.691,4.797,2.467,0.352,3.408,91.482
1782.013,8.5,8.601,112.938,4.939,4.933,5.042,2.466,0.339,3.385,90.536
1782.166,8.5,8.763,117.988,5.678,5.648,5.784,2.47,0.322,3.383,88.765
1782.318,8.5,8.863,118.997,6.211,6.358,6.501,2.469,0.303,3.391,88.674
1782.47,8.5,8.717,121.912,6.108,6.284,6.43,2.462,0.307,3.382,88.551
1782.623,8.5,8.612,117.236,5.213,5.263,5.387,2.45,0.303,3.362,89.204
1782.775,8.5,8.663,115.85,4.929,4.911,5.035,2.442,0.316,3.308,90.064
1782.928,8.5,8.655,115.38,4.789,4.824,4.942,2.433,0.306,3.254,90.689
1783.08,8.5,8.74,121.798,4.499,4.505,4.602,2.434,0.323,3.218,91.0
1783.232,8.5,8.763,126.292,4.581,4.573,4.668,2.445,0.308,3.223,91.49
1783.385,8.5,8.612,129.188,4.827,4.831,4.914,2.456,0.327,3.278,91.904
1783.537,8.5,8.84,132.938,4.465,4.454,4.502,2.459,0.31,3.343,92.208
1783.69,8.5,8.809,133.543,4.495,4.514,4.559,2.439,0.334,3.376,92.974
1783.842,8.5,8.809,136.881,4.553,4.583,4.627,2.425,0.329,3.381,93.056
1783.994,8.5,8.801,138.181,4.592,4.596,4.629,2.409,0.331,3.37,93.266
1784.147,8.5,8.724,137.771,4.367,4.381,4.416,2.416,0.328,3.361,93.291
1784.299,8.5,8.786,135.925,4.411,4.439,4.472,2.414,0.321,3.352,92.941
1784.452,8.5,8.878,127.516,4.473,4.54,4.576,2.415,0.323,3.333,93.109
1784.604,8.5,8.693,123.301,4.312,4.348,4.389,2.415,0.319,3.326,93.052
1784.756,8.5,8.439,123.708,4.313,4.329,4.362,2.424,0.333,3.331,93.818
1784.909,8.5,8.639,122.599,4.302,4.38,4.419,2.433,0.333,3.36,93.727
1785.061,8.5,8.659,125.125,4.321,4.435,4.46,2.439,0.332,3.386,92.689
1785.214,8.5,9.148,124.831,4.487,4.605,4.626,2.435,0.329,3.403,92.894
1785.366,8.5,8.894,130.784,4.385,4.446,4.479,2.426,0.332,3.384,92.076
1785.518,8.5,8.755,135.276,4.345,4.383,4.42,2.422,0.336,3.358,92.762
1785.671,8.5,8.89,133.199,4.247,4.276,4.319,2.424,0.333,3.343,93.462
1785.823,8.5,9.133,136.298,4.255,4.275,4.319,2.433,0.317,3.334,93.364
1785.976,8.5,9.364,128.75,4.284,4.349,4.424,2.433,0.314,3.321,94.872
1786.128,8.5,8.636,125.578,4.233,4.299,4.371,2.428,0.319,3.303,94.14
1786.28,8.5,9.271,124.621,4.257,4.389,4.463,2.43,0.321,3.311,93.516
1786.433,8.5,9.372,128.072,4.217,4.482,4.557,2.439,0.318,3.324,92.7
1786.585,8.5,9.271,131.716,4.394,4.651,4.715,2.448,0.31,3.328,92.562
1786.738,8.5,9.048,139.536,4.561,4.755,4.817,2.446,0.286,3.327,92.744
