DEPT,CALI,BS,GR,SP,DSO8,RSO8,RLA1,RLA2,RLA3,RLA4,RLA5,RT,DT,HDRA,PEF8,RHO8,TNPH,RXO8,TENS
83.3628,,,,,,,,,,,,,,,,,,,
83.5152,,,,,,,,,,,,,,,,,,,
83.6676,,8.5,,,,,,,,,,,,,,,,,
83.82,,8.5,,,,,,,,,,,,,,,,,
83.9724,,8.5,,,,,,,,,,,,,,,,,
84.1248,,8.5,,,,,,,,,,,,,,,,,
84.2772,,8.5,,,,,,,,,,,,,,,,,
84.4296,,8.5,,,,,,,,,,,,,,,,,
84.582,,8.5,,,,,,,,,,,,,,,,,
84.7344,,8.5,,,,,,,,,,,,,,,,,
84.8868,,8.5,,,,,,,,,,,,,,,,,
85.0392,,8.5,,,,,,,,,,,,,,,,,
85.1916,,8.5,,,,,,,,,,,,,,,,,
85.344,,8.5,,,,,,,,,,,,,,,,,
85.4964,,8.5,,,,,,,,,,,,,,,,,
85.6488,,8.5,,,,,,,,,,,,,,,,,
85.8012,,8.5,,,,,,,,,,,,,,,,,
85.9536,,8.5,,,,,,,,,,,,,,,,,
86.106,,8.5,,,,,,,,,,,,,,,,,
86.2584,,8.5,,,,,,,,,,,,,,,,,
86.4108,,8.5,,,,,,,,,,,,,,,,,
86.5632,,8.5,,,,,,,,,,,,,,,,,
86.7156,,8.5,,,,,,,,,,,,,,,,,
86.868,,8.5,24.57865,,,,,,,,,,,,,,,,
87.0204,,8.5,34.41018,,,,,,,,,,,,,,,,
87.1728,,8.5,36.51748,,,,,,,,,,,,,,,,
87.3252,,8.5,32.30326,,,,,,,,,,,,,,,,
87.4776,,8.5,34.41039,,,,,,,,,,,,,,,,
87.63,,8.5,35.81439,,,,,,,,,,,,,,,,
87.7824,,8.5,29.49434,,,,,,,,,,,,,,,,
87.9348,,8.5,33.00454,,,,,,,,,,,,,,,,
88.0872,,8.5,20.36489,,,,,,,,,,,,,,,,
88.2396,,8.5,30.89913,,,,,,,,,,,,,,,,
88.392,,8.5,33.00534,,,,,,,,,,,,,,,,
88.5444,,8.5,21.06758,,,,,,,,,,,,,,,,
88.6968,,8.5,27.38654,,,,,,,,,,,,,,0.45442,,
88.8492,,8.5,34.4103,,,,,,,,,,,,,,0.68206,,
89.0016,,8.5,30.19671,,,,,,,,,,,,,,0.69457,,
89.154,,8.5,17.5561,,,,,,,,,,,,,,0.82782,,
89.3064,,8.5,20.36548,,,,,,,,,,,,,,1.08737,,
89.4588,,8.5,24.57866,,,,,,,,,,,,,,0.99824,,
89.6112,,8.5,17.5558,,,,,,,,,,,,,,0.9909,,
89.7636,,8.5,28.08943,,,,,,,,,,,,,,0.93838,,
89.916,,8.5,30.89891,,,,,,,,,,,,,,0.92513,,
90.0684,,8.5,22.47158,,,,,,,,,,,,,,0.78777,,
90.2208,,8.5,23.17388,,,,,,,,,,,,,,0.59472,,
90.3732,,8.5,25.28076,,,,,,,,,,,,,,0.61682,,
90.5256,,8.5,28.08997,,,,,,,,,,,,,,0.74308,,
90.678,,8.5,33.7074,,,,,,,,,,,,,,0.7349,,
90.8304,,8.5,28.7908,,,,,,,,,,,,,,0.60169,,
90.9828,,8.5,40.73087,,,,,,,,,,,,,,0.53014,,
91.1352,,8.5,51.96525,,,,,,,,,,,,,,0.5262,,
91.2876,,8.5,33.70763,,,,,,,,,,,,,,0.49355,,
91.44,,8.5,57.58434,,,,,,,,,,,,,,0.46703,,
91.5924,,8.5,37.21885,,,,,,,,,,,,,,0.43832,,
91.7448,,8.5,42.1349,,,,,,,,,,,,,,0.44726,,
91.8972,,8.5,38.62313,,,,,,,,,,,,,,0.46776,,
92.0496,,8.5,32.30304,,,,,,,,,,,,,,0.44597,,
92.202,,8.5,44.24116,,,,,,,,,,,,,,0.52488,,
92.3544,,8.5,49.8598,,,,,,,,,,,,,,0.63127,,
92.5068,,8.5,48.45548,,,,,,,,,,,,,,0.76323,,
92.6592,3.92223,8.5,43.53817,,,0.28801,,,,,,,,,,,0.61132,0.04705,
92.8116,3.92223,8.5,44.24146,,0.47145,0.28437,,,,,,,,0.2517,7.90091,2.3274,0.51088,0.0468,
92.964,3.89922,8.5,49.79192,,0.47145,0.28206,,,,,,,,0.2517,7.90091,2.3274,0.4586,0.0469,
93.1164,3.92223,8.5,41.43268,,0.47145,0.28388,,,,,,,,0.2517,7.90091,2.3274,0.49273,0.04674,
93.2688,3.92223,8.5,37.92146,,0.47145,0.28715,,,,,,,,0.2517,7.90091,2.3274,0.5954,0.04686,
93.4212,3.92223,8.5,35.81483,,0.47145,0.29112,,,,,,,,0.2517,7.90091,2.3274,0.59162,0.04726,
93.5736,3.92223,8.5,42.83671,,0.47145,0.29073,,,,,,,,0.2517,7.90091,2.3274,0.50122,0.04734,
93.726,3.92223,8.5,56.88219,,0.47145,0.28762,,,,,,,,0.2517,7.90091,2.3274,0.5124,0.04658,
93.8784,3.92223,8.5,45.64583,,0.47145,0.28976,,,,,,,,0.2517,7.90091,2.3274,0.605,0.04689,
94.0308,3.92223,8.5,44.24149,,0.46959,0.2858,,,,,,,,0.2539,8.1741,2.32623,0.68988,0.04724,
94.1832,3.92223,8.5,50.56199,,0.45592,0.28691,,,,,,,,0.25631,8.24991,2.25778,0.55173,0.04701,
94.3356,3.92223,8.5,48.45546,,0.48396,0.28565,,,,,,,,0.26469,8.38327,2.29423,0.50208,0.04725,
94.488,3.92223,8.5,46.34845,,0.50494,0.28965,,,,,,,,0.26811,8.38438,2.35985,0.4647,0.04709,
94.6404,3.92223,8.5,54.07227,,0.50073,0.28855,,,,,,,,0.26454,8.2559,2.39104,0.46475,0.04724,
94.7928,3.92223,8.5,47.05062,,0.43745,0.28658,,,,,,,,0.24693,8.11736,2.35853,0.45495,0.04729,
94.9452,3.92223,8.5,37.92142,,0.38477,0.28573,,,,,,,,0.22695,7.17258,2.27839,0.46339,0.04723,
95.0976,3.92223,8.5,42.83802,,0.33478,0.28069,,,,,,,,0.20941,6.81712,2.16896,0.52608,0.04681,
95.25,3.89922,8.5,60.31333,,0.40937,0.29011,,,,,,,,0.21324,7.35161,2.17517,0.62547,0.04701,
95.4024,3.92223,8.5,54.77555,,0.51859,0.29446,,,,,,,,0.22711,7.92307,2.26342,0.7955,0.04753,
95.5548,3.92223,8.5,42.83765,,0.60967,0.28754,,,,,,,,0.25153,8.45518,2.3522,0.58519,0.04793,
95.7072,3.92223,8.5,47.75308,,0.5975,0.28732,,,,,,,,0.26974,8.57332,2.42154,0.51521,0.04731,
95.8596,3.89922,8.5,35.7657,,0.54154,0.28424,,,,,,,,0.27945,8.73936,2.36766,0.47574,0.04657,
96.012,3.92223,8.5,59.69055,,0.47723,0.28461,,,,,,,,0.27573,8.48853,2.35818,0.48475,0.04623,
96.1644,3.92223,8.5,53.37112,,0.44436,0.28923,,,,,,,,0.26843,8.30899,2.31491,0.53702,0.047,
96.3168,3.92223,8.5,50.56266,,0.45972,0.2887,,,,,,,,0.26355,8.20348,2.32185,0.53142,0.04741,
96.4692,3.92223,8.5,44.24123,,0.48322,0.28597,,,,,,,,0.25646,8.34184,2.31942,0.6937,0.04715,
96.6216,3.92223,8.5,49.85947,,0.49393,0.29236,,,,,,,,0.26013,8.25923,2.31656,0.47249,0.04749,
96.774,3.92223,8.5,47.75255,,0.51438,0.29176,,,,,,,,0.2647,8.08039,2.30895,0.53502,0.048,
96.9264,3.92223,8.5,43.53803,,0.50363,0.2873,0.02001,0.01692,0.01501,0.013,0.00715,0.00715,,0.27437,8.24241,2.32483,0.47515,0.04799,
97.0788,3.92223,8.5,52.66941,,0.54085,0.28386,0.01881,0.01603,0.01415,0.01221,0.0067,0.0067,,0.27137,8.08227,2.3264,0.52711,0.04805,
97.2312,3.92223,8.5,48.45535,,0.52138,0.2833,0.0175,0.01486,0.01314,0.01127,0.00578,0.00578,,0.26936,8.24623,2.30608,0.48235,0.04776,
97.3836,3.92223,8.5,61.09489,,0.52655,0.28403,0.01716,0.0147,0.01292,0.01104,0.00554,0.00554,,0.2708,8.04055,2.29197,0.54135,0.04801,
97.536,3.92223,8.5,65.3085,,0.55594,0.28419,0.01921,0.01632,0.01436,0.01244,0.00673,0.00673,,0.27783,8.12161,2.3237,0.7347,0.04755,
97.6884,3.89922,8.5,42.07699,,0.57265,0.28274,0.01714,0.01448,0.01272,0.0109,0.00544,0.00544,,0.27863,8.31291,2.35832,0.83207,0.04742,
97.8408,3.92223,8.5,42.13404,,0.50754,0.28036,0.01721,0.01452,0.0128,0.01097,0.00559,0.00559,,0.26852,8.41926,2.32341,1.03114,0.04703,
97.9932,3.92223,8.5,43.53891,,0.50091,0.28598,0.0164,0.01395,0.01234,0.01056,0.00524,0.00524,,0.2614,8.46177,2.29793,1.01873,0.04706,
98.1456,3.92223,8.5,48.45375,,0.52435,0.28547,0.01844,0.01549,0.01376,0.01186,0.00634,0.00634,,0.25859,8.42633,2.33017,1.21285,0.04761,
98.298,3.92223,8.5,42.83621,,0.50593,0.28122,0.01929,0.01604,0.01421,0.01226,0.00664,0.00664,,0.26214,8.16854,2.34827,0.86791,0.0478,
98.4504,3.89922,8.5,49.79014,,0.48102,0.28637,0.02051,0.01739,0.01534,0.01329,0.00754,0.00754,,0.26189,8.19559,2.31925,0.78833,0.04752,
98.6028,3.92223,8.5,40.73114,,0.48365,0.29098,0.022,0.01862,0.0164,0.01416,0.00789,0.00789,,0.26806,8.09701,2.39334,0.62303,0.04856,
98.7552,3.89922,8.5,51.8946,,0.47359,0.27975,0.01922,0.01663,0.01469,0.01265,0.00661,0.00661,,0.27051,7.83949,2.40451,0.61826,0.05074,
98.9076,3.92223,8.5,43.53902,,0.45384,0.28206,0.01955,0.0167,0.0147,0.01272,0.00686,0.00686,,0.27134,7.62586,2.34149,0.60605,0.05145,
99.06,3.92223,8.5,49.85906,,0.47274,0.28618,0.01965,0.01673,0.01479,0.01275,0.00694,0.00694,,0.2645,7.06329,2.28317,0.68576,0.05024,
99.2124,3.92223,8.5,51.26358,,0.50199,0.28376,0.018,0.01509,0.01333,0.01145,0.00599,0.00599,,0.26907,7.07163,2.28682,0.56236,0.04975,
99.3648,3.92223,8.5,38.62319,,0.55159,0.28706,0.01858,0.01597,0.01406,0.01216,0.00662,0.00662,,0.27321,7.17359,2.32352,0.69748,0.04931,
99.5172,3.92223,8.5,43.53866,,0.55185,0.28581,0.01961,0.01639,0.01451,0.01258,0.00711,0.00711,,0.27733,7.18544,2.30508,0.54722,0.04947,
99.6696,3.89922,8.5,51.19464,,0.53554,0.28187,0.01844,0.01585,0.01394,0.01205,0.00655,0.00655,,0.27564,7.24684,2.28043,0.70321,0.04917,
99.822,3.92223,8.5,51.96754,,0.55437,0.28377,0.01989,0.01672,0.0148,0.01276,0.00704,0.00704,,0.27595,7.19546,2.30672,0.57713,0.05061,
99.9744,3.92223,8.5,39.32606,,0.57186,0.28319,0.02056,0.01747,0.01544,0.01342,0.00765,0.00765,,0.27911,7.16986,2.30658,0.5219,0.05114,
100.1268,3.92223,8.5,47.75349,,0.56539,0.28259,0.02055,0.01748,0.01549,0.01343,0.00756,0.00756,,0.28673,7.31607,2.30821,0.51512,0.05086,
100.2792,3.92223,8.5,41.43174,,0.59727,0.2856,0.01886,0.0161,0.01416,0.01228,0.00666,0.00666,,0.29816,7.37772,2.31846,0.50422,0.05086,
100.4316,3.92223,8.5,48.45485,,0.56689,0.28945,0.0195,0.01658,0.01467,0.01269,0.00701,0.00701,,0.30178,7.59803,2.2943,0.54077,0.05104,
100.584,3.92223,8.5,42.13506,,0.56794,0.28524,0.01971,0.01671,0.0147,0.01273,0.00698,0.00698,,0.3047,7.70563,2.27754,0.51737,0.05185,
100.7364,3.92223,8.5,51.96466,,0.55198,0.27671,0.01984,0.01674,0.01476,0.01275,0.007,0.007,,0.30633,7.52268,2.2766,0.51796,0.05211,
100.8888,3.92223,8.5,39.32611,,0.5544,0.26243,0.01921,0.01641,0.01449,0.01252,0.00691,0.00691,,0.31798,7.09657,2.26933,0.56781,0.0535,
101.0412,3.92223,8.5,51.26366,,0.57801,0.25168,0.02302,0.01933,0.0171,0.01489,0.0088,0.0088,,0.32592,7.06091,2.32431,0.52236,0.05479,
101.1936,3.92223,8.5,51.26508,,0.57652,0.25668,0.02224,0.0188,0.01664,0.01447,0.00842,0.00842,,0.33124,6.60901,2.31661,0.5041,0.0563,
101.346,3.89922,8.5,34.36265,,0.57317,0.26376,0.02022,0.01724,0.01526,0.01322,0.00734,0.00734,,0.33042,6.34137,2.32907,0.40161,0.05713,
101.4984,3.92223,8.5,49.85969,,0.61762,0.26492,0.01955,0.01662,0.01472,0.01273,0.00694,0.00694,,0.32964,6.86403,2.36932,0.4086,0.05644,
101.6508,3.92223,8.5,44.24265,,0.66684,0.25628,0.02054,0.0171,0.01523,0.01318,0.00736,0.00736,,0.3383,7.07853,2.40046,0.42857,0.0562,
101.8032,3.92223,8.5,45.64679,,0.67738,0.26012,0.01837,0.01541,0.01369,0.01183,0.00628,0.00628,,0.35195,7.30898,2.43897,0.45107,0.05494,
101.9556,3.92223,8.5,48.45447,,0.65688,0.26867,0.01761,0.01511,0.01328,0.0115,0.00604,0.00604,,0.36674,7.56561,2.4411,0.4415,0.054,
102.108,3.92223,8.5,35.11238,,0.62218,0.28123,0.01989,0.01689,0.01494,0.01299,0.00716,0.00716,,0.36743,7.79196,2.45582,0.45624,0.05331,
102.2604,3.92223,8.5,47.04977,,0.61484,0.27163,0.01829,0.01566,0.01384,0.01202,0.00644,0.00644,,0.37026,8.07676,2.46628,0.43328,0.05293,
102.4128,3.92223,8.5,44.94311,,0.59624,0.2716,0.02039,0.01718,0.01521,0.01325,0.00748,0.00748,,0.36926,8.40469,2.47103,0.48332,0.05217,
102.5652,3.92223,8.5,40.02719,,0.56813,0.28033,0.01969,0.01702,0.01504,0.01306,0.00718,0.00718,,0.37256,8.38398,2.40959,0.46572,0.05208,
102.7176,3.92223,8.5,50.56129,,0.52501,0.27226,0.02156,0.01818,0.01617,0.01409,0.00817,0.00817,,0.36704,7.92872,2.31143,0.49294,0.05345,
102.87,3.92223,8.5,56.88156,,0.48406,0.26881,0.02126,0.01816,0.01609,0.01403,0.00805,0.00805,,0.36087,7.55132,2.25649,0.4516,0.05404,
103.0224,3.92223,8.5,31.60162,,0.51533,0.26554,0.02057,0.01744,0.01536,0.01337,0.00748,0.00748,,0.35483,7.13989,2.33415,0.54244,0.05432,
103.1748,3.92223,8.5,42.1338,,0.59501,0.27021,0.02169,0.01834,0.01629,0.0142,0.00824,0.00824,,0.35243,7.44958,2.37525,0.72344,0.05442,
103.3272,3.92223,8.5,44.94294,,0.55198,0.26757,0.02284,0.01915,0.01706,0.01491,0.00874,0.00874,,0.34063,6.97266,2.33767,0.79889,0.05432,
103.4796,3.92223,8.5,47.05007,,0.5068,0.26082,0.02069,0.01757,0.01554,0.01352,0.00761,0.00761,,0.31732,6.60364,2.28272,0.67166,0.05564,
103.632,3.92223,8.5,42.13428,,0.51595,0.26777,0.02159,0.01826,0.01616,0.0141,0.00819,0.00819,,0.28854,6.38454,2.25175,0.46213,0.05569,
103.7844,3.89922,8.5,26.64927,,0.55597,0.26237,0.0223,0.01878,0.01664,0.01451,0.00846,0.00846,,0.27136,6.2622,2.26288,0.44963,0.05537,
103.9368,3.92223,8.5,33.70881,,0.57506,0.24494,0.02194,0.01844,0.01641,0.0143,0.00828,0.00828,,0.26464,6.61595,2.27238,0.40543,0.05537,
104.0892,3.92223,8.5,45.64578,,0.58183,0.25571,0.02093,0.0177,0.01571,0.01366,0.00768,0.00768,,0.26862,6.75546,2.28152,0.40976,0.0559,
104.2416,3.92223,8.5,33.00569,,0.59865,0.26741,0.02161,0.01831,0.01616,0.0141,0.0081,0.0081,,0.28154,6.79761,2.28391,0.40227,0.0563,
104.394,3.92223,8.5,37.92095,,0.62924,0.26519,0.01972,0.0167,0.01482,0.01286,0.00716,0.00716,,0.30374,7.37062,2.35339,0.40752,0.05595,
104.5464,3.92223,8.5,49.15626,,0.65695,0.26268,0.0201,0.01705,0.01506,0.01308,0.00732,0.00732,,0.33742,7.55096,2.39671,0.42957,0.05494,
104.6988,3.89922,8.5,49.79204,,0.64178,0.26273,0.02081,0.01758,0.01565,0.01366,0.00788,0.00788,,0.3641,7.57457,2.40916,0.43084,0.055,
104.8512,3.89922,8.5,55.40153,,0.588,0.26629,0.0221,0.01857,0.01659,0.0145,0.00843,0.00843,,0.3798,7.2761,2.42932,0.40569,0.05553,
105.0036,3.92223,8.5,41.43275,,0.58366,0.26902,0.01935,0.0164,0.01452,0.01262,0.00694,0.00694,,0.36923,7.20114,2.41232,0.42739,0.05583,
105.156,3.92223,8.5,61.79643,,0.53606,0.26399,0.01981,0.01656,0.01473,0.01282,0.00714,0.00714,55.31577,0.3432,6.86617,2.40829,0.40998,0.05555,
105.3084,3.92223,8.5,57.58375,,0.50432,0.26367,0.02225,0.01887,0.01668,0.01459,0.00856,0.00856,55.60247,0.30316,6.60534,2.32283,0.42783,0.05549,
105.4608,3.92223,8.5,64.60662,,0.4889,0.25906,0.01942,0.01659,0.01472,0.01281,0.00713,0.00713,55.98761,0.26716,6.4467,2.29671,0.48931,0.05585,
105.6132,3.92223,8.5,40.73093,,0.4599,0.27443,0.02123,0.01788,0.01587,0.01388,0.00808,0.00808,55.95201,0.23868,6.03979,2.25378,0.57349,0.05522,
105.7656,3.92223,8.5,51.96678,,0.47339,0.27063,0.02013,0.01692,0.01511,0.01318,0.00745,0.00745,56.25224,0.22697,5.95047,2.26447,0.56958,0.05426,
105.918,3.89922,8.5,36.4667,,0.48532,0.26487,0.02052,0.01755,0.01563,0.01361,0.00785,0.00785,56.49447,0.22036,5.8017,2.24093,0.52835,0.05486,
106.0704,3.89922,8.5,46.98682,,0.49596,0.26818,0.02019,0.01681,0.01491,0.01297,0.00723,0.00723,56.84051,0.22285,5.56447,2.24469,0.54032,0.05419,
106.2228,3.92223,8.5,57.58372,,0.55187,0.27194,0.02128,0.018,0.01598,0.01394,0.00812,0.00812,56.4728,0.23357,6.12014,2.23579,0.47379,0.05334,
106.3752,3.92223,8.5,52.66803,,0.63292,0.27041,0.02242,0.01884,0.01669,0.01453,0.00854,0.00854,56.1188,0.2478,6.64708,2.2817,0.43821,0.05386,
106.5276,3.92223,8.5,51.96475,,0.66888,0.27828,0.02096,0.01762,0.01574,0.01367,0.00778,0.00778,55.93431,0.2695,7.30596,2.36501,0.44671,0.05316,
106.68,3.89922,8.5,38.57131,,0.64373,0.27078,0.01833,0.0156,0.01386,0.01198,0.00644,0.00644,55.871,0.28812,7.6192,2.38627,0.52852,0.05238,
106.8324,3.92223,8.5,47.05111,,0.54373,0.26688,0.02128,0.01819,0.01603,0.01397,0.00806,0.00806,56.03431,0.29629,7.00292,2.32512,0.5733,0.05281,
106.9848,3.89922,8.5,56.10275,,0.43527,0.26855,0.02022,0.01729,0.01527,0.01327,0.00754,0.00754,55.74414,0.28226,6.21196,2.20232,0.5417,0.05439,
107.1372,3.92223,8.5,54.07198,,0.40531,0.2737,0.02035,0.01723,0.01527,0.01331,0.00752,0.00752,56.16233,0.26834,6.03122,2.13561,0.54629,0.05395,
107.2896,3.92223,8.5,39.32511,,0.55255,0.28452,0.02014,0.01696,0.01498,0.01301,0.00727,0.00727,55.63353,0.271,6.71412,2.21591,0.56618,0.05155,
107.442,3.92223,8.5,52.6695,,0.65378,0.28741,0.01757,0.01494,0.01319,0.01138,0.00595,0.00595,55.344,0.28082,7.34023,2.33138,0.59536,0.05165,
107.5944,3.92223,8.5,35.81544,,0.57431,0.28191,0.01955,0.01672,0.01474,0.0128,0.0071,0.0071,55.46446,0.27717,7.12033,2.32375,0.48914,0.05177,
107.7468,3.92223,8.5,41.43213,,0.50924,0.27732,0.02057,0.01749,0.01549,0.01346,0.00752,0.00752,54.74159,0.26507,6.27556,2.2674,0.49505,0.05273,
107.8992,3.92223,8.5,43.54045,,0.5467,0.26561,0.01964,0.01666,0.01474,0.01279,0.00717,0.00717,54.71541,0.26332,6.73633,2.32558,0.49817,0.05485,
108.0516,3.92223,8.5,39.32521,,0.58924,0.25809,0.02007,0.01694,0.01501,0.01304,0.00728,0.00728,55.21665,0.27912,6.83646,2.36948,0.56704,0.05582,
108.204,3.92223,8.5,48.45609,,0.55783,0.254,0.02037,0.01724,0.01519,0.01321,0.00749,0.00749,55.38128,0.29791,6.94277,2.38356,0.46778,0.05641,
108.3564,3.89922,8.5,38.57242,,0.49546,0.2606,0.01913,0.0162,0.0144,0.01246,0.0068,0.0068,55.94723,0.31004,6.92514,2.31634,0.45257,0.05608,
108.5088,3.92223,8.5,32.30281,,0.52617,0.27905,0.01974,0.01667,0.0148,0.01283,0.0071,0.0071,55.99039,0.31453,7.01664,2.34584,0.42301,0.05469,
108.6612,3.92223,8.5,49.15733,,0.5096,0.26686,0.01988,0.01678,0.01486,0.01287,0.00713,0.00713,56.14483,0.31986,6.85404,2.34514,0.42916,0.05384,
108.8136,3.92223,8.5,44.94405,-43.3125,0.51753,0.26513,0.01854,0.01575,0.0139,0.01201,0.00638,0.00638,56.54863,0.32444,6.91781,2.38029,0.46203,0.05434,
108.966,3.92223,8.5,44.24159,-43.2125,0.48906,0.25304,0.02187,0.01849,0.01631,0.0142,0.00835,0.00835,56.40644,0.327,6.97195,2.35977,0.44689,0.05539,
109.1184,3.92223,8.5,44.24212,-43.39063,0.4841,0.26353,0.02047,0.01723,0.01522,0.01322,0.00747,0.00747,55.69531,0.31461,6.73753,2.35186,0.45014,0.05544,
109.2708,3.92223,8.5,45.64495,-43.9375,0.45889,0.26663,0.01941,0.0167,0.01476,0.01282,0.00719,0.00719,55.91404,0.30017,6.76225,2.31086,0.45835,0.0562,1013.79998
109.4232,3.92223,8.5,40.02783,-44.6125,0.49958,0.25508,0.02026,0.01727,0.01529,0.01326,0.00747,0.00747,57.27424,0.29208,6.81236,2.33295,0.45887,0.05534,987.50003
109.5756,3.92223,8.5,41.43231,-45.15625,0.48242,0.25738,0.01943,0.0167,0.0148,0.01283,0.00726,0.00726,57.00135,0.29385,6.69458,2.29693,0.42806,0.05434,982.00008
109.728,3.92223,8.5,40.72882,-45.875,0.50048,0.26055,0.02025,0.01715,0.01516,0.01318,0.00742,0.00742,56.51196,0.30047,6.65814,2.32381,0.53384,0.05469,951.25004
109.8804,3.92223,8.5,54.77467,-46.96875,0.49048,0.25799,0.02045,0.01703,0.01513,0.01313,0.00728,0.00728,55.84942,0.30231,6.5098,2.26912,0.64184,0.05586,941.79997
110.0328,3.92223,8.5,47.05025,-47.35,0.51311,0.25545,0.02116,0.01813,0.01604,0.01397,0.00815,0.00815,55.64249,0.30817,6.46897,2.30417,0.8922,0.05721,983.00003
110.1852,3.92223,8.5,44.24301,-47.5125,0.53118,0.24787,0.02238,0.01901,0.01681,0.01465,0.0084,0.0084,58.91449,0.30842,6.2228,2.32986,0.58541,0.05814,955.00008
110.3376,3.92223,8.5,54.07353,-47.40625,0.52295,0.24314,0.02477,0.02104,0.01864,0.0163,0.00984,0.00984,59.05567,0.31614,6.18459,2.3848,0.53753,0.05837,923.59989
110.49,3.92223,8.5,34.40916,-47.3875,0.51713,0.2492,0.02082,0.01762,0.01555,0.01356,0.00771,0.00771,58.20278,0.32528,6.46995,2.39861,0.47912,0.05843,949.25014
110.6424,3.92223,8.5,53.37103,-46.71875,0.50022,0.25962,0.0226,0.01916,0.01694,0.01477,0.00867,0.00867,57.41685,0.3279,6.36591,2.33241,0.55499,0.05877,973.79995
110.7948,3.92223,8.5,54.77428,-45.75,0.50382,0.25491,0.02108,0.01795,0.01591,0.01387,0.00799,0.00799,55.20983,0.31642,6.13349,2.28805,0.57576,0.05756,994.25015
110.9472,3.92223,8.5,51.96748,-44.85,0.53116,0.25048,0.02082,0.01768,0.01559,0.01357,0.00785,0.00785,54.45158,0.30463,6.15192,2.29393,0.51585,0.05626,986.00011
111.0996,3.89922,8.5,46.28609,-44.35938,0.51041,0.24783,0.02287,0.01944,0.01722,0.01505,0.00891,0.00891,54.5296,0.30189,6.21915,2.28165,0.45416,0.05621,975.20006
111.252,3.89922,8.5,49.08989,-44.35938,0.51952,0.24124,0.02499,0.02106,0.01863,0.01633,0.00992,0.00992,54.71069,0.30391,6.21415,2.33256,0.4284,0.05979,979.25
111.4044,3.92223,8.5,54.77437,-44.8625,0.51685,0.23255,0.02403,0.02039,0.0181,0.01585,0.00962,0.00962,55.00537,0.29947,6.14947,2.33187,0.43766,0.06359,989.99991
111.5568,3.92223,8.5,58.98759,-45.4125,0.48098,0.2389,0.02274,0.01921,0.01704,0.01491,0.00889,0.00889,53.78437,0.28937,6.03794,2.29002,0.38039,0.06262,978.39999
111.7092,3.92223,8.5,58.9908,-45.64063,0.45992,0.24267,0.0223,0.01889,0.01671,0.01459,0.00863,0.00863,56.70761,0.27432,6.17287,2.24691,0.42224,0.05987,989.59998
111.8616,3.92223,8.5,60.3919,-46.1375,0.48399,0.2502,0.02125,0.01798,0.01594,0.01395,0.00805,0.00805,56.73364,0.25747,6.2478,2.24656,0.41655,0.05845,1021.75013
112.014,3.92223,8.5,40.0273,-46.07813,0.46731,0.2572,0.02104,0.01774,0.01576,0.01374,0.0078,0.0078,55.98758,0.24737,6.10652,2.23997,0.49706,0.05803,1006.60003
112.1664,3.92223,8.5,39.32592,-45.8,0.46828,0.24328,0.02069,0.01757,0.01561,0.01365,0.0078,0.0078,56.52132,0.24408,5.82053,2.22557,0.48493,0.05864,1010.25003
112.3188,3.92223,8.5,51.9665,-45.3625,0.46677,0.24397,0.02223,0.01882,0.01663,0.01455,0.00855,0.00855,56.84118,0.25424,5.48529,2.17591,0.62761,0.05763,1035.2
112.4712,3.92223,8.5,46.34801,-45.28125,0.48466,0.23743,0.02256,0.01888,0.0168,0.01473,0.00866,0.00866,57.16579,0.26537,5.59662,2.22087,0.70094,0.05838,1018.40002
112.6236,3.92223,8.5,60.3923,-45.1,0.48657,0.23691,0.02182,0.01856,0.0165,0.01442,0.00849,0.00849,57.31212,0.27275,5.57971,2.21267,0.68386,0.06064,999.25012
112.776,3.92223,8.5,49.15664,-45.04688,0.47417,0.23946,0.02314,0.01962,0.01743,0.0153,0.00936,0.00936,57.31926,0.28203,5.49169,2.2071,0.82571,0.06201,1015.00001
112.9284,3.92223,8.5,46.34859,-45.3125,0.55411,0.23545,0.02191,0.01868,0.01651,0.01443,0.00859,0.00859,56.77278,0.29809,5.55654,2.29561,0.77529,0.06135,1004.2501
113.0808,3.92223,8.5,37.92049,-45.6875,0.59553,0.23567,0.01862,0.01591,0.01404,0.01223,0.00671,0.00671,56.16806,0.31966,6.06748,2.29345,0.57176,0.06015,978.39999
113.2332,3.92223,8.5,39.32556,-46.05,0.6159,0.24787,0.02073,0.01759,0.01554,0.01357,0.00777,0.00777,56.24929,0.3377,6.32126,2.33478,0.49605,0.05638,974.75
113.3856,3.89922,8.5,49.09004,-46.3375,0.59085,0.23561,0.0213,0.01803,0.016,0.01397,0.00799,0.00799,61.70923,0.34625,6.4739,2.33433,0.44367,0.06033,974.20011
113.538,3.92223,8.5,40.73055,-46.98438,0.579,0.23554,0.02098,0.01774,0.01573,0.01373,0.00785,0.00785,61.76507,0.34758,6.15613,2.29607,0.54306,0.06221,953.59997
113.6904,3.89922,8.5,41.37651,-46.7125,0.55909,0.23074,0.02073,0.01763,0.0157,0.01368,0.00792,0.00792,61.55442,0.34633,6.05933,2.27366,0.47144,0.0626,1014.25005
113.8428,3.92223,8.5,53.37066,-46.0,0.58857,0.23558,0.02097,0.01772,0.01569,0.0137,0.00797,0.00797,61.52315,0.34798,6.3518,2.31485,0.58185,0.06194,996.4
