DEPT,ROP,GR,T-TEMP
77.8764,32.9858,48.5369,23.6689
78.0288,32.7355,48.5971,23.6771
78.1812,32.5238,48.3829,23.686
78.3336,33.906,49.3114,23.6936
78.486,34.4637,50.99,23.7012
78.6384,34.1163,52.0797,23.7058
78.7908,33.6064,52.5235,23.7129
78.9432,33.6042,52.9757,23.7201
79.0956,33.7871,53.6904,23.7272
79.248,34.805,55.4019,23.7341
79.4004,36.9033,54.7241,23.7469
79.5528,35.7439,55.8456,23.7596
79.7052,34.5369,56.4244,23.7669
79.8576,32.7181,58.0891,23.7751
80.01,30.5671,62.0242,23.7833
80.1624,30.3407,66.7656,23.7891
80.3148,30.0968,68.8232,23.7963
80.4672,31.876,68.4481,23.8045
80.6196,32.2326,68.1696,23.812
80.772,32.5344,65.8506,23.8211
80.9244,32.8361,65.2038,23.8401
81.0768,31.4467,63.5883,23.8578
81.2292,30.8545,64.1662,23.8614
81.3816,31.4279,64.7249,23.8669
81.534,32.1686,65.2236,23.8724
81.6864,32.5069,66.0994,23.8746
81.8388,32.7172,65.8841,23.8777
81.9912,31.2176,66.8231,23.8829
82.1436,30.3581,67.8471,23.9011
82.296,29.2869,68.9299,23.9068
82.4484,30.9677,70.2336,23.9143
82.6008,30.7761,70.1771,23.9168
82.7532,29.0692,70.3492,23.9192
82.9056,29.5237,70.9362,23.9249
83.058,26.8667,70.8722,23.9279
83.2104,31.2542,69.6365,23.9233
83.3628,35.6417,68.5482,23.9202
83.5152,39.4453,66.909,23.9001
83.6676,41.8514,65.9947,23.893
83.82,41.148,65.3344,23.8858
83.9724,39.1262,62.8456,23.8787
84.1248,38.351,61.0785,23.8715
84.2772,37.4701,60.9846,23.8692
84.4296,38.2321,61.25,23.8741
84.582,39.4449,63.7392,23.8793
84.7344,41.4492,65.3005,23.882
84.8868,43.194,63.4969,23.9
85.0392,44.1312,62.7032,23.9286
85.1916,44.958,61.8174,23.9572
85.344,41.5747,59.7347,23.9858
85.4964,36.7493,59.9499,23.997
85.6488,33.159,60.6251,24.0039
85.8012,29.5717,59.4798,24.0109
85.9536,29.1602,61.2965,24.0178
86.106,28.7945,60.9942,24.0247
86.2584,28.9821,61.2144,24.0295
86.4108,28.1896,62.6351,24.0435
86.5632,27.3101,63.2655,24.0576
86.7156,27.8065,63.2849,24.0716
86.868,27.493,63.1728,24.079
87.0204,27.3101,62.4802,24.0827
87.1728,27.8152,61.6604,24.0881
87.3252,27.5104,60.6471,24.0936
87.4776,26.6221,59.0896,24.099
87.63,26.3521,57.7159,24.1076
87.7824,24.9083,57.3543,24.1284
87.9348,24.4674,57.9285,24.1477
88.0872,23.1103,58.324,24.157
88.2396,21.9456,57.7548,24.1709
88.392,21.705,57.8573,24.1795
88.5444,21.4681,57.6764,24.1968
88.6968,21.3563,56.6995,24.2142
88.8492,21.5494,57.3704,24.2199
89.0016,22.0226,57.4803,24.2267
89.154,22.0066,55.8147,24.2334
89.3064,22.5029,54.7256,24.2392
89.4588,22.9645,53.4865,24.239
89.6112,24.5146,51.8861,24.2373
89.7636,24.6975,52.2265,24.2356
89.916,24.4624,52.804,24.2339
90.0684,24.3505,54.379,24.2322
90.2208,24.7071,55.5271,24.2321
90.3732,24.9951,57.3733,24.2391
90.5256,25.0271,58.8269,24.246
90.678,25.5758,59.4991,24.2529
90.8304,24.1576,62.1147,24.2599
90.9828,23.5732,68.1761,24.2625
91.1352,23.6098,76.2442,24.267
91.2876,23.3401,87.4966,24.2716
91.44,22.2839,91.1327,24.2762
