TVD,GR,T-TEMP
416.052,74.5642,29.0947
416.2044,74.6276,29.1072
416.3568,74.6212,29.1197
416.5092,75.7433,29.1197
416.6616,76.3191,29.1169
416.814,77.0574,29.1141
416.9664,76.2176,29.1112
417.1188,75.326,29.1084
417.2712,75.2018,29.1079
417.4236,74.6773,29.1104
417.576,75.221,29.113
417.7284,75.3965,29.1155
417.8808,75.604,29.118
418.0332,75.0094,29.1206
418.1856,75.7532,29.122
418.338,74.9491,29.122
418.4904,75.2256,29.1768
418.6428,74.9394,29.1928
418.7952,73.8105,29.1619
418.9476,73.7143,29.1398
419.1,73.3009,29.192
419.2524,73.1434,29.1835
419.4048,74.1932,29.1983
419.5572,73.4771,29.1983
419.7096,73.46,29.1983
419.862,73.8907,29.1997
420.0144,73.1556,29.2329
420.1668,74.318,29.2136
420.3192,75.3342,29.2136
420.4716,75.8018,29.2226
420.624,76.3062,29.2441
420.7764,77.4397,29.2287
420.9288,76.866,29.1986
421.0812,76.3211,29.2594
421.2336,77.0309,29.2479
421.386,75.7841,29.2251
421.5384,75.327,29.2621
421.6908,73.4219,29.2716
421.8432,74.7071,29.2489
421.9956,74.8724,29.2494
422.148,74.0609,29.2348
422.3004,73.3611,29.2681
422.4528,71.0566,29.2746
422.6052,70.9562,29.2594
422.7576,70.719,29.2441
422.91,74.3953,29.2802
423.0624,77.0295,29.2727
423.2148,77.9921,29.2644
423.3672,78.2896,29.2738
423.5196,76.8028,29.2746
423.672,76.8524,29.2839
423.8244,77.7863,29.2959
423.9768,77.35,29.2689
424.1292,78.5478,29.2899
424.2816,78.2869,29.281
424.434,76.9349,29.2899
424.5864,76.4726,29.2972
424.7388,76.6938,29.2837
424.8912,76.1532,29.3176
425.0436,76.7368,29.3188
425.196,77.5765,29.3322
425.3484,76.2087,29.3032
425.5008,76.1316,29.3127
425.6532,75.6994,29.3204
425.8056,77.0836,29.311
425.958,79.2165,29.3204
426.1104,78.7659,29.3357
426.2628,79.4555,29.346
426.4152,78.6239,29.3372
426.5676,77.8684,29.3556
426.72,77.0741,29.3739
426.8724,76.9718,29.3385
427.0248,75.7353,29.3425
427.1772,73.6821,29.3464
427.3296,72.5389,29.3503
427.482,72.0322,29.3473
427.6344,71.9177,29.3429
427.7868,73.6447,29.3386
427.9392,75.0846,29.3343
428.0916,75.5274,29.3302
428.244,75.64,29.326
428.3964,75.6004,29.3219
428.5488,75.6526,29.3176
428.7012,75.7816,29.3133
428.8536,74.8239,29.309
429.006,75.0235,29.3041
429.1584,74.0878,29.2954
429.3108,73.5324,29.2867
429.4632,74.6256,29.2781
429.6156,75.4534,29.2804
429.768,76.921,29.29
429.9204,77.9543,29.2997
430.0728,77.893,29.3219
430.2252,78.9854,29.3591
430.3776,77.7851,29.3481
430.53,74.5165,29.3531
430.6824,73.1603,29.3584
430.8348,72.9451,29.37
430.9872,72.7355,29.3967
431.1396,75.403,29.4043
431.292,74.5198,29.4043
431.4444,73.7933,29.4197
431.5968,74.5547,29.4276
431.7492,72.7167,29.3961
431.9016,72.4513,29.4155
432.054,72.1853,29.4272
432.2064,71.1436,29.4321
432.3588,71.9946,29.4163
432.5112,72.331,29.4402
432.6636,71.9212,29.4172
432.816,71.9258,29.4242
432.9684,71.1536,29.3992
433.1208,71.3559,29.404
433.2732,73.2692,29.3984
433.4256,73.3732,29.4065
433.578,72.0953,29.4024
433.7304,72.4922,29.4019
433.8828,70.9824,29.4272
434.0352,70.2429,29.412
434.1876,70.8248,29.3998
434.34,70.0988,29.4268
434.4924,69.7307,29.4129
434.6448,68.3361,29.412
434.7972,67.9953,29.4331
434.9496,68.0303,29.4272
435.102,68.1793,29.4272
435.2544,68.9615,29.4324
435.4068,68.6099,29.423
435.5592,69.5237,29.4272
435.7116,68.6343,29.4533
435.864,67.9014,29.4373
436.0164,68.1654,29.4537
436.1688,68.1042,29.455
436.3212,68.4224,29.4689
436.4736,68.2755,29.4559
436.626,67.8518,29.4385
436.7784,67.4263,29.4272
436.9308,66.9422,29.4272
437.0832,67.2758,29.4272
437.2356,67.8099,29.4272
437.388,68.0421,29.4138
437.5404,69.3368,29.3991
437.6928,70.5814,29.3844
437.8452,70.7276,29.3814
437.9976,69.9042,29.3814
438.15,70.3018,29.3814
438.3024,70.2332,29.3836
438.4548,70.7517,29.3878
438.6072,72.5254,29.3921
438.7596,73.5778,29.3963
438.912,73.4333,29.3926
439.0644,73.8145,29.3881
439.2168,73.9095,29.3836
439.3692,74.1577,29.3814
439.5216,73.521,29.3814
439.674,73.178,29.3814
439.8264,72.6691,29.3814
439.9788,72.3586,29.3879
440.1312,70.8366,29.3986
440.2836,72.5937,29.4094
440.436,74.6506,29.4202
440.5884,75.0568,29.4231
440.7408,76.0481,29.4113
440.8932,75.5933,29.3995
441.0456,74.1804,29.3877
441.198,72.8729,29.3926
441.3504,72.8289,29.4372
441.5028,72.501,29.4754
441.6552,71.5724,29.4295
441.8076,72.4235,29.3814
441.96,71.8533,29.3659
442.1124,71.516,29.3814
442.2648,72.4841,29.3681
442.4172,73.4484,29.3956
442.5696,72.3161,29.4022
442.722,72.8454,29.4099
442.8744,73.181,29.3879
443.0268,73.909,29.412
443.1792,71.8481,29.403
443.3316,73.855,29.4216
443.484,73.2958,29.4292
443.6364,72.3082,29.4142
443.7888,72.6027,29.4272
443.9412,72.6414,29.4403
444.0936,72.6468,29.417
444.246,72.6445,29.4345
444.3984,74.0971,29.4327
444.5508,74.0697,29.4432
444.7032,72.9174,29.4433
444.8556,72.946,29.4577
445.008,72.4305,29.4679
445.1604,72.124,29.4683
445.3128,72.9165,29.4593
445.4652,72.3565,29.478
445.6176,71.9598,29.4863
445.77,70.5069,29.4692
445.9224,70.8303,29.499
446.0748,70.6886,29.4869
446.2272,70.1192,29.5017
446.3796,69.7256,29.5134
446.532,69.2185,29.49
446.6844,67.7069,29.5055
446.8368,67.0352,29.5489
446.9892,66.2513,29.548
447.1416,65.7555,29.5435
447.294,65.0384,29.5707
447.4464,64.5928,29.5769
447.5988,66.2437,29.5949
447.7512,66.7461,29.6066
447.9036,68.456,29.5951
448.056,70.3066,29.5951
448.2084,70.7787,29.5951
448.3608,72.2546,29.5976
448.5132,72.5212,29.6026
448.6656,72.3098,29.6075
448.818,73.1643,29.6103
448.9704,72.1794,29.6103
449.1228,72.1312,29.6103
449.2752,72.5398,29.6091
449.4276,72.2809,29.6044
449.58,72.5862,29.5996
449.7324,73.8245,29.595
449.8848,74.1709,29.595
450.0372,73.7956,29.595
450.1896,75.1823,29.595
450.342,74.4525,29.5989
450.4944,74.0166,29.6037
450.6468,74.1198,29.6084
450.7992,74.1652,29.6075
450.9516,74.1403,29.6029
451.104,75.7416,29.5983
451.2564,76.7858,29.6002
451.4088,76.9394,29.6191
451.5612,78.0527,29.6381
451.7136,76.4001,29.6561
451.866,74.3124,29.6561
452.0184,73.1542,29.6561
452.1708,72.7947,29.6561
452.3232,73.9302,29.7475
452.4756,74.0969,29.7934
452.628,73.7515,29.7929
452.7804,72.3181,29.8374
452.9328,72.6767,29.8086
453.0852,72.571,29.8114
453.2376,73.5283,29.8365
453.39,75.0431,29.8544
453.5424,73.3228,29.8748
453.6948,73.5845,29.8893
453.8472,74.3726,29.897
453.9996,74.0616,29.9002
454.152,73.3079,29.9043
454.3044,73.8626,29.9446
454.4568,73.3307,29.956
454.6092,73.5495,29.9553
454.7616,74.0243,29.958
454.914,73.3242,29.9763
455.0664,74.1233,29.9917
455.2188,72.4856,29.9893
455.3712,71.5006,29.9974
455.5236,70.8802,30.0263
455.676,71.5751,30.029
455.8284,73.8222,30.0223
455.9808,75.2335,30.0528
456.1332,76.0378,30.0795
456.2856,75.5758,30.0477
456.438,75.0442,30.0726
456.5904,74.3171,30.0789
456.7428,73.9734,30.0844
456.8952,74.073,30.0998
457.0476,75.0506,30.1138
457.2,75.3122,30.1019
457.3524,75.2109,30.1387
457.5048,75.6771,30.1476
457.6572,75.2224,30.154
457.8096,75.1845,30.1483
457.962,75.5486,30.1894
458.1144,76.0081,30.1676
458.2668,74.0539,30.2003
458.4192,74.112,30.2007
458.5716,74.9117,30.2165
458.724,74.1654,30.2044
458.8764,75.2041,30.2537
459.0288,75.1854,30.2507
459.1812,77.1428,30.2456
459.3336,78.2621,30.2405
459.486,79.2657,30.2364
459.6384,78.6615,30.241
459.7908,77.8515,30.2456
459.9432,75.4709,30.2502
460.0956,76.0049,30.255
460.248,74.9211,30.2599
460.4004,76.3747,30.2647
460.5528,76.0567,30.2632
460.7052,75.0191,30.2583
460.8576,76.1126,30.2535
461.01,75.6211,30.2558
461.1624,75.3519,30.2646
461.3148,77.8027,30.2735
461.4672,77.3999,30.282
461.6196,79.239,30.2866
461.772,80.3829,30.2913
461.9244,81.2405,30.2959
462.0768,80.9106,30.3046
462.2292,80.2235,30.3143
462.3816,80.9756,30.3241
462.534,81.5237,30.3371
462.6864,82.0752,30.3517
462.8388,82.8575,30.3664
462.9912,83.0242,30.3863
463.1436,81.4385,30.4695
463.296,79.6306,30.6284
463.4484,80.141,30.6276
463.6008,78.5747,30.6298
463.7532,78.3143,30.6478
463.9056,76.4563,30.6326
464.058,75.6695,30.6631
464.2104,75.2076,30.6598
464.3628,73.8521,30.6783
464.5152,74.8934,30.6738
464.6676,75.5466,30.6737
464.82,74.9388,30.6936
464.9724,75.0314,30.6789
465.1248,75.8703,30.7089
465.2772,75.3278,30.7264
465.4296,76.4601,30.7004
465.582,78.5987,30.7301
465.7344,79.5577,30.7278
465.8868,79.6935,30.7367
466.0392,80.8579,30.7474
466.1916,81.2311,30.7635
466.344,82.1797,30.7494
466.4964,83.2466,30.7663
466.6488,80.1538,30.7852
466.8012,79.5921,30.7699
466.9536,78.2635,30.8169
467.106,77.6536,30.8157
467.2584,76.9832,30.8044
467.4108,76.5334,30.8309
467.5632,75.3798,30.8462
467.7156,74.8467,30.8462
467.868,76.0163,30.8573
468.0204,76.1715,30.8615
468.1728,77.5989,30.892
468.3252,77.6633,30.875
468.4776,78.0588,30.892
468.63,78.3673,30.892
468.7824,77.7052,30.8938
468.9348,77.4293,30.9087
469.0872,77.893,30.9236
469.2396,77.3251,30.9375
469.392,77.8162,30.9322
469.5444,77.8498,30.9269
469.6968,78.3528,30.9216
469.8492,77.7145,30.9164
470.0016,77.1716,30.9112
470.154,77.1555,30.9072
470.3064,76.804,30.9072
470.4588,76.8121,30.9072
470.6112,77.684,30.9073
470.7636,76.9953,30.9128
470.916,78.8496,30.9184
471.0684,79.5545,30.9238
471.2208,80.0682,30.9288
471.3732,79.3318,30.9339
471.5256,78.2501,30.94
471.678,76.1397,30.95
471.8304,76.1914,30.96
471.9828,76.6149,30.9674
472.1352,78.005,30.9622
472.2876,78.3877,30.957
472.44,76.5342,30.953
472.5924,76.2176,30.953
472.7448,74.5803,30.953
472.8972,75.3827,30.9593
473.0496,76.9396,30.976
473.202,78.669,30.9928
473.3544,79.2831,31.006
473.5068,80.5083,31.0171
473.6592,80.0563,31.0283
473.8116,79.764,31.041
473.964,79.1298,31.1604
474.1164,75.9182,31.1345
474.2688,77.231,31.1069
474.4212,76.2481,31.1465
474.5736,77.1603,31.1205
474.726,77.9289,31.1017
474.8784,77.6405,31.1208
475.0308,78.4284,31.1144
475.1832,77.7579,31.0931
475.3356,78.1211,31.1062
475.488,79.3142,31.0814
475.6404,77.6971,31.1374
475.7928,78.8553,31.135
475.9452,77.6085,31.1278
476.0976,76.1114,31.1692
476.25,75.5604,31.1787
476.4024,73.9849,31.1737
476.5548,73.3939,31.1797
476.7072,73.4708,31.1461
476.8596,75.4606,31.1819
477.012,75.7986,31.1914
477.1644,77.5298,31.1826
477.3168,77.9958,31.1787
477.4692,77.5405,31.1778
477.6216,77.5231,31.1632
477.774,77.5568,31.1933
477.9264,78.0141,31.1821
478.0788,79.9426,31.2034
478.2312,80.3843,31.2072
478.3836,79.8117,31.2124
478.536,78.9988,31.2068
478.6884,77.7314,31.1922
478.8408,77.9691,31.2107
478.9932,76.9554,31.2275
479.1456,75.4773,31.2342
479.298,74.4709,31.2277
479.4504,72.9691,31.2306
479.6028,74.5065,31.2558
479.7552,76.3579,31.2565
479.9076,77.1315,31.2648
480.06,78.9356,31.2536
480.2124,77.7733,31.2887
480.3648,77.2211,31.2759
480.5172,78.99,31.3029
480.6696,78.7802,31.3491
480.822,78.3515,31.3392
480.9744,78.6088,31.3452
481.1268,78.2202,31.3497
481.2792,77.2661,31.3497
481.4316,76.855,31.3497
481.584,76.9501,31.3527
481.7364,76.4288,31.3584
481.8888,77.5778,31.3641
482.0412,78.4928,31.3603
482.1936,78.8494,31.3546
482.346,78.3748,31.3497
482.4984,77.584,31.3497
482.6508,76.8606,31.3497
482.8032,77.6045,31.3607
482.9556,78.3059,31.3831
483.108,79.2434,31.4055
483.2604,80.5868,31.4176
483.4128,80.6172,31.4266
483.5652,80.7207,31.4356
483.7176,80.8918,31.4361
483.87,79.7204,31.4221
484.0224,78.6783,31.4081
484.1748,77.4354,31.4347
484.3272,77.1281,31.5786
484.4796,76.5362,31.5634
484.632,78.7235,31.5786
484.7844,79.2843,31.5856
484.9368,79.4529,31.5529
485.0892,80.7074,31.609
485.2416,82.1163,31.5806
485.394,81.411,31.5939
485.5464,81.4383,31.5902
485.6988,80.6908,31.6052
485.8512,79.5487,31.6091
486.0036,79.0108,31.6231
486.156,78.4043,31.6133
486.3084,78.2564,31.6244
486.4608,78.4196,31.6244
486.6132,78.4277,31.6376
486.7656,77.96,31.6396
486.918,76.2425,31.6277
487.0704,75.3616,31.6702
487.2228,75.3898,31.6401
487.3752,74.8072,31.6396
487.5276,74.6608,31.6702
487.68,75.9873,31.6618
487.8324,77.218,31.6554
487.9848,77.2329,31.73
488.1372,76.5281,31.6997
488.2896,77.1506,31.7043
488.442,76.5187,31.6934
488.5944,76.4356,31.7059
488.7468,78.2007,31.7159
488.8992,78.8728,31.7312
489.0516,78.644,31.7159
489.204,80.0238,31.7609
489.3564,80.9791,31.7397
489.5088,80.7927,31.7465
489.6612,80.4488,31.7507
489.8136,80.0252,31.7456
489.966,80.8434,31.7447
490.1184,80.182,31.7959
490.2708,80.3921,31.7727
490.4232,80.8415,31.7494
490.5756,80.4124,31.7465
490.728,80.079,31.7465
490.8804,80.4628,31.7471
491.0328,80.661,31.7529
491.1852,80.4753,31.7588
491.3376,80.5963,31.7589
491.49,79.925,31.7532
491.6424,81.0003,31.7476
491.7948,81.1689,31.7465
491.9472,80.4138,31.7465
492.0996,81.3458,31.7477
492.252,81.9663,31.7536
492.4044,82.4191,31.7594
492.5568,83.1563,31.7617
492.7092,83.5753,31.7617
492.8616,83.3434,31.7618
493.014,81.4094,31.779
493.1664,80.2601,31.7962
493.3188,80.5498,31.8035
493.4712,81.1102,31.7917
493.6236,82.7646,31.7799
493.776,81.513,31.7864
493.9284,81.2417,31.7989
494.0808,80.9292,31.8126
494.2332,79.235,31.8632
494.3856,78.7933,31.8533
494.538,78.6826,31.8838
494.6904,79.0177,31.8292
494.8428,79.2821,31.8848
494.9952,82.5365,31.8684
495.1476,82.5392,31.8989
495.3,80.554,31.8634
495.4524,80.1408,31.8753
495.6048,78.9365,31.8685
495.7572,77.2663,31.9103
495.9096,77.3785,31.894
496.062,75.6338,31.9141
496.2144,75.8437,31.9049
496.3668,76.7558,31.9143
496.5192,76.0273,31.9296
496.6716,76.2297,31.925
496.824,77.2824,31.9302
496.9764,77.9685,31.9271
497.1288,77.5282,31.9143
497.2812,77.9364,31.927
497.4336,78.3728,31.9154
497.586,76.5711,31.9296
497.7384,77.5277,31.9348
497.8908,77.9272,31.9405
498.0432,77.8106,31.9296
498.1956,76.3385,31.9248
498.348,76.5888,31.9448
498.5004,75.6365,31.9595
498.6528,76.7676,31.9531
498.8052,78.0129,31.9468
498.9576,77.9006,31.9448
499.11,77.8557,31.9448
499.2624,77.4644,31.9448
499.4148,77.5538,31.9448
499.5672,77.8223,31.9454
499.7196,77.1764,31.96
499.872,76.6554,31.9746
500.0244,76.9637,31.955
500.1768,74.4391,31.9335
500.3292,75.7963,31.9414
500.4816,76.7469,31.9559
500.634,76.2295,31.9601
500.7864,77.2524,31.9601
500.9388,77.8286,31.9601
501.0912,77.3488,31.9601
501.2436,76.5885,31.9601
501.396,77.5456,31.9662
501.5484,77.3783,31.9727
501.7008,78.596,31.9796
501.8532,79.6648,31.9868
502.0056,80.6105,31.9906
502.158,79.4576,31.9906
502.3104,79.4447,31.9965
502.4628,79.0967,32.0196
502.6152,78.282,32.0364
502.7676,78.8718,32.0364
502.92,78.3676,32.0348
503.0724,78.7501,32.0265
503.2248,78.9968,32.0281
503.3772,78.8411,32.0479
503.5296,79.7812,32.0661
503.682,79.0011,32.0455
503.8344,77.8652,32.025
503.9868,77.69,32.08
504.1392,76.1148,32.1412
504.2916,77.298,32.1255
504.444,79.1642,32.1083
504.5964,79.6877,32.0847
504.7488,81.1612,32.065
504.9012,80.0899,32.0571
505.0536,78.8175,32.0516
505.206,76.8755,32.0516
505.3584,75.5381,32.0516
505.5108,75.842,32.0516
505.6632,75.2303,32.0516
505.8156,77.0813,32.0516
505.968,77.691,32.0552
506.1204,77.3131,32.0725
506.2728,77.4403,32.0875
506.4252,76.4399,32.0996
506.5776,76.042,32.1116
506.73,76.6657,32.1186
506.8824,76.4518,32.1251
507.0348,78.064,32.1245
507.1872,77.9317,32.1184
507.3396,78.0772,32.1127
507.492,78.7771,32.1127
507.6444,77.9666,32.1127
507.7968,78.5073,32.119
507.9492,77.7287,32.1301
508.1016,77.8917,32.1411
508.254,76.0993,32.1432
508.4064,74.9208,32.1432
508.5588,73.6285,32.141
508.7112,72.3675,32.1292
508.8636,73.6112,32.1174
509.016,73.7412,32.1191
509.1684,76.4968,32.1299
509.3208,76.5829,32.1406
509.4732,77.0182,32.1432
509.6256,76.9517,32.1432
509.778,75.9835,32.1432
509.9304,76.1437,32.1518
510.0828,77.5882,32.1614
510.2352,76.8767,32.171
510.3876,77.9202,32.1619
510.54,78.8157,32.1455
510.6924,78.1369,32.1291
510.8448,77.73,32.1369
510.9972,77.8342,32.1465
511.1496,77.4238,32.1561
511.302,77.1154,32.1621
511.4544,77.8007,32.1669
511.6068,77.4514,32.1717
511.7592,78.837,32.1709
511.9116,78.5865,32.1661
512.064,79.6967,32.1613
512.2164,80.2925,32.1643
512.3688,80.3518,32.1782
512.5212,79.5664,32.1922
512.6736,79.2943,32.2036
512.826,78.1278,32.1988
512.9784,77.949,32.194
513.1308,78.1281,32.1892
513.2832,78.0842,32.189
513.4356,78.0898,32.2635
513.588,76.7627,32.2686
513.7404,78.1362,32.2715
513.8928,78.8966,32.311
514.0452,79.287,32.311
514.1976,80.5823,32.3156
514.35,81.1153,32.3263
514.5024,79.587,32.3568
514.6548,79.7446,32.3626
514.8072,80.6318,32.3721
514.9596,81.1313,32.3721
515.112,81.5385,32.3432
515.2644,81.2408,32.3721
515.4168,81.4228,32.3694
515.5692,78.7949,32.3873
515.7216,77.6495,32.4178
515.874,78.4789,32.4439
516.0264,77.0754,32.3936
516.1788,77.2165,32.4331
516.3312,77.4259,32.4331
516.4836,77.3085,32.4331
516.636,77.767,32.4334
516.7884,78.4288,32.4636
516.9408,79.5201,32.4484
517.0932,79.8451,32.4245
517.2456,80.4533,32.4427
517.398,79.9832,32.4488
517.5504,80.004,32.4783
517.7028,78.7932,32.4636
517.8552,78.6254,32.4701
518.0076,77.548,32.4502
518.16,78.0736,32.4782
518.3124,78.6985,32.4814
518.4648,78.8482,32.4716
518.6172,80.0626,32.4941
518.7696,79.464,32.4848
518.922,79.5789,32.4694
519.0744,78.2866,32.4906
519.2268,78.391,32.5337
519.3792,79.748,32.5399
519.5316,79.1093,32.5399
519.684,79.1049,32.5399
519.8364,78.2447,32.5094
519.9888,76.6027,32.4996
520.1412,76.3883,32.5096
520.2936,78.6882,32.5197
520.446,80.1511,32.5247
520.5984,80.5122,32.5247
520.7508,82.2241,32.5247
520.9032,82.0274,32.5216
521.0556,79.8357,32.512
521.208,80.0615,32.5024
521.3604,78.7124,32.4941
521.5128,77.4547,32.4941
521.6652,78.0368,32.4941
521.8176,77.9002,32.4941
521.97,78.5171,32.4941
522.1224,77.8041,32.4941
522.2748,77.3209,32.4941
522.4272,76.7496,32.4941
522.5796,74.6115,32.4889
522.732,77.6352,32.4834
522.8844,77.9737,32.5283
523.0368,78.3087,32.5094
523.1892,78.5154,32.5182
523.3416,79.8028,32.5286
523.494,78.7266,32.4941
523.6464,78.1535,32.5385
523.7988,79.0189,32.5022
523.9512,79.024,32.5423
524.1036,77.0497,32.5247
524.256,78.7235,32.5094
524.4084,78.5908,32.5452
524.5608,77.7309,32.5396
524.7132,77.85,32.5377
524.8656,79.3555,32.5836
525.018,80.5896,32.5487
525.1704,79.4539,32.5467
525.3228,80.2035,32.5649
525.4752,78.8949,32.55
525.6276,76.7665,32.5399
525.78,76.5637,32.5858
525.9324,75.1441,32.5516
526.0848,74.3666,32.5278
526.2372,74.1705,32.5399
526.3896,75.0432,32.5626
526.542,75.6622,32.5572
526.6944,77.0086,32.5477
526.8468,75.5957,32.5384
526.9992,75.1343,32.5392
527.1516,74.7445,32.5164
527.304,75.3814,32.602
527.4564,75.4247,32.5779
527.6088,76.8336,32.5819
527.7612,76.9146,32.604
527.9136,76.0567,32.5627
528.066,76.554,32.5574
528.2184,76.0059,32.5604
528.3708,76.2014,32.5552
528.5232,77.2692,32.5872
528.6756,76.9826,32.5837
528.828,77.8549,32.6073
528.9804,77.7402,32.5947
529.1328,78.4624,32.5857
529.2852,78.2198,32.5857
529.4376,78.6785,32.5857
529.59,77.8303,32.5857
529.7424,77.9925,32.5857
529.8948,77.0585,32.5857
530.0472,77.4795,32.5894
530.1996,78.6571,32.5951
530.352,78.6511,32.6008
530.5044,78.3067,32.601
530.6568,78.2286,32.601
530.8092,77.5766,32.6077
530.9616,76.9451,32.6257
531.114,77.6833,32.6437
531.2664,77.9306,32.6467
531.4188,79.5826,32.6467
531.5712,80.0736,32.6486
531.7236,81.7184,32.6608
531.876,80.6516,32.673
532.0284,79.622,32.6686
532.1808,77.203,32.7435
532.3332,76.162,32.7927
532.4856,76.3158,32.7806
532.638,76.4144,32.7788
532.7904,77.9424,32.7864
532.9428,78.9129,32.787
533.0952,77.8729,32.8267
533.2476,76.9142,32.7535
533.4,78.6127,32.7741
533.5524,79.4519,32.7956
533.7048,80.5043,32.7873
533.8572,81.549,32.8146
534.0096,81.0364,32.776
534.162,78.6876,32.8258
534.3144,78.4941,32.8176
534.4668,77.7396,32.7924
534.6192,77.5547,32.7528
534.7716,79.734,32.8145
534.924,78.7328,32.796
535.0764,78.3241,32.7726
535.2288,77.1401,32.7617
535.3812,75.0574,32.8275
535.5336,76.0358,32.8118
535.686,76.9024,32.7607
535.8384,77.8023,32.7854
535.9908,79.5779,32.7445
536.1432,79.0385,32.7993
536.2956,79.2339,32.7898
536.448,78.2596,32.7535
536.6004,78.4612,32.7535
536.7528,77.2738,32.782
536.9052,75.5256,32.7554
537.0576,75.6522,32.726
537.21,75.4384,32.7209
537.3624,75.936,32.7306
537.5148,77.132,32.7431
537.6672,76.8566,32.7766
537.8196,77.792,32.7638
537.972,79.856,32.7418
538.1244,79.95,32.7425
538.2768,81.0597,32.7476
538.4292,81.6946,32.7527
538.5816,81.2942,32.7413
538.734,81.757,32.7264
538.8864,81.0775,32.7116
539.0388,80.9907,32.7147
539.1912,79.9284,32.7241
539.3436,79.9661,32.7334
539.496,79.0582,32.7333
539.6484,79.0223,32.7229
539.8008,79.4882,32.7125
539.9532,80.4255,32.7136
540.1056,80.0718,32.7242
540.258,81.2466,32.7349
540.4104,80.4804,32.742
540.5628,78.8263,32.7476
540.7152,78.408,32.7531
540.8676,77.9339,32.7656
541.02,78.3461,32.7786
541.1724,78.208,32.9824
541.3248,78.6986,32.9672
541.4772,81.5672,32.9772
541.6296,81.3438,32.9877
541.782,81.7846,33.0193
541.9344,83.4705,33.0104
542.0868,82.1447,33.0129
542.2392,81.9605,33.0181
542.3916,81.4939,33.0651
542.544,80.5784,33.0641
542.6964,78.9891,33.0643
542.8488,78.0664,33.0551
543.0012,77.2452,33.0809
543.1536,76.8988,33.0868
543.306,77.3204,33.1097
543.4584,78.1384,33.1117
543.6108,79.2027,33.0912
543.7632,80.0747,33.1345
543.9156,78.6682,33.1315
544.068,77.9973,33.1172
544.2204,78.9189,33.0884
544.3728,77.7937,33.1171
544.5252,78.9967,33.1198
544.6776,78.9717,33.158
544.83,77.8908,33.1014
544.9824,77.6941,33.1472
545.1348,77.8828,33.1878
545.2872,77.3978,33.1772
545.4396,77.3368,33.1083
545.592,76.8251,33.144
545.7444,76.4586,33.1671
545.8968,76.6358,33.1655
546.0492,76.9086,33.1808
546.2016,76.6803,33.1856
546.354,76.8634,33.1572
546.5064,78.2792,33.1501
546.6588,78.1767,33.1655
546.8112,79.3903,33.2031
546.9636,80.5087,33.196
547.116,80.0495,33.196
547.2684,80.1871,33.195
547.4208,80.273,33.201
547.5732,78.9867,33.2098
547.7256,78.7522,33.2037
547.878,79.0008,33.1976
548.0304,78.8697,33.196
548.1828,79.1461,33.196
548.3352,78.9591,33.1968
548.4876,79.277,33.2024
548.64,79.9283,33.208
548.7924,79.3083,33.215
548.9448,79.6899,33.2242
549.0972,79.126,33.2333
549.2496,78.9474,33.2418
549.402,79.2511,33.2418
549.5544,79.3999,33.2418
549.7068,80.3577,33.4311
549.8592,79.9705,33.4673
550.0116,79.4201,33.4363
550.164,79.318,33.4054
550.3164,79.1456,33.3944
550.4688,79.1993,33.3944
550.6212,80.1884,33.3944
550.7736,81.8527,33.3998
550.926,81.2686,33.4094
551.0784,82.1509,33.4189
551.2308,82.3624,33.4229
551.3832,80.7879,33.4175
551.5356,81.0596,33.4121
551.688,80.2787,33.4159
551.8404,79.0597,33.4273
551.9928,78.2364,33.4386
552.1452,78.7938,33.45
552.2976,77.8907,33.4613
552.45,78.5355,33.4727
552.6024,78.789,33.4841
552.7548,78.6944,33.4954
552.9072,79.0889,33.4985
553.0596,81.5084,33.4931
553.212,80.916,33.4876
553.3644,80.9828,33.4978
553.5168,81.7937,33.5149
553.6692,80.9358,33.5317
553.8216,81.3666,33.5259
553.974,80.3203,33.5202
554.1264,78.8101,33.5184
554.2788,77.8759,33.5239
554.4312,77.0128,33.5294
554.5836,78.3977,33.5386
554.736,79.1144,33.5506
554.8884,81.1068,33.5621
555.0408,81.2557,33.5561
555.1932,81.2375,33.55
555.3456,80.8342,33.5498
555.498,78.9251,33.5556
555.6504,78.1193,33.5614
555.8028,77.8369,33.567
555.9552,78.5348,33.5725
556.1076,82.1657,33.5787
556.26,82.6611,33.5908
556.4124,82.5904,33.6029
556.5648,80.5278,33.608
556.7172,79.2502,33.608
556.8696,77.2475,33.608
557.022,77.8786,33.608
557.1744,79.1434,33.608
557.3268,79.4339,33.6043
557.4792,81.0717,33.5927
557.6316,80.9239,33.5811
557.784,81.5474,33.5869
557.9364,81.77,33.6004
558.0888,81.6199,33.6548
558.2412,80.0797,33.6676
558.3936,79.46,33.6884
558.546,78.97,33.6843
558.6984,77.6666,33.6745
558.8508,78.5518,33.6843
559.0032,76.7366,33.699
559.1556,76.9057,33.6975
559.308,76.1141,33.6996
559.4604,76.3457,33.7037
559.6128,78.7699,33.721
559.7652,78.4656,33.7247
559.9176,78.9096,33.7148
560.07,80.4386,33.7269
560.2224,80.0342,33.7248
560.3748,79.326,33.7427
560.5272,78.9547,33.7596
560.6796,78.2552,33.7406
560.832,75.8616,33.7603
560.9844,76.5301,33.7705
561.1368,76.6488,33.7854
561.2892,78.5554,33.7813
561.4416,78.6244,33.788
561.594,78.398,33.7822
561.7464,77.5,33.7763
561.8988,76.1227,33.7658
