DEPT,ROP,GR,T-TEMP
103.4796,15.504,63.0937,22.393
103.632,15.7635,62.3471,22.393
103.7844,16.2756,64.3394,22.393
103.9368,16.7876,63.5103,22.393
104.0892,16.7663,62.9044,22.4067
104.2416,16.367,62.5556,22.3978
104.394,15.9677,62.5041,22.389
104.5464,15.9433,64.6898,22.3802
104.6988,16.7754,66.4122,22.4333
104.8512,17.6076,67.7022,22.4248
105.0036,18.4262,68.8269,22.4162
105.156,18.6883,67.0481,22.4325
105.3084,18.9504,65.1307,22.4303
105.4608,19.2126,64.0991,22.4217
105.6132,19.2913,62.9075,22.4131
105.7656,19.3066,63.1351,22.4662
105.918,19.3218,65.3281,22.4532
106.0704,19.3905,63.3227,22.4401
106.2228,19.5216,63.45,22.4271
106.3752,19.6527,62.9625,22.4637
106.5276,19.7915,63.8771,22.4548
106.68,19.9652,65.1248,22.4459
106.8324,20.1389,65.6918,22.4691
106.9848,20.3127,67.1701,22.4647
107.1372,19.8169,66.0012,22.4602
107.2896,19.2469,64.5289,22.4557
107.442,18.6769,64.3876,22.4793
107.5944,18.5393,63.1882,22.4652
107.7468,18.6673,63.6522,22.4511
107.8992,18.7953,63.8384,22.4725
108.0516,18.9079,64.6935,22.5076
108.204,18.9902,65.3882,22.4986
108.3564,19.0725,65.3065,22.4896
108.5088,19.1493,65.3791,22.497
108.6612,19.1371,64.3343,22.4876
108.8136,19.1249,63.7198,22.4783
108.966,19.1127,62.8456,22.4735
109.1184,19.0626,63.8375,22.4964
109.2708,19.0017,62.6401,22.492
109.4232,18.9407,63.5497,22.4875
109.5756,19.0294,62.9194,22.5272
109.728,19.2702,63.0809,22.5139
109.8804,19.511,63.2339,22.5006
110.0328,19.6095,63.947,22.4874
110.1852,19.1888,64.5121,22.5128
110.3376,18.7682,65.0813,22.5084
110.49,18.3476,63.7879,22.504
110.6424,16.9985,62.4931,22.4998
110.7948,15.5843,61.6768,22.4998
110.9472,14.17,62.2701,22.4998
111.0996,14.5127,62.5583,22.4998
111.252,15.7867,62.7994,22.5456
111.4044,17.0608,63.1703,22.5456
111.5568,17.6839,61.6935,22.5456
111.7092,17.2115,60.9311,22.5498
111.8616,16.739,62.7559,22.6294
112.014,16.3915,62.8382,22.6484
112.1664,17.2784,64.9829,22.639
112.3188,18.1654,64.7505,22.6432
112.4712,19.0524,64.8531,22.6475
112.6236,19.0321,63.7551,22.6517
112.776,18.8005,63.8652,22.6504
112.9284,18.5688,63.9383,22.6473
113.0808,18.6701,63.7964,22.6441
113.2332,19.0663,64.7109,22.641
113.3856,19.4626,64.2089,22.6378
113.538,19.7744,64.0402,22.6807
113.6904,19.8324,63.5155,22.6762
113.8428,19.8903,62.0298,22.6718
113.9952,19.9482,61.6565,22.6673
114.1476,19.95,61.4364,22.6629
114.3,19.95,62.5167,22.6584
114.4524,19.95,63.1397,22.654
114.6048,19.8976,62.9172,22.7102
114.7572,19.8214,62.6946,22.7013
114.9096,19.7452,62.1202,22.6923
115.062,19.7174,61.8421,22.6834
115.2144,19.76,62.1407,22.6745
115.3668,19.8027,61.3262,22.6679
115.5192,19.8304,61.595,22.6748
115.6716,19.7542,61.5251,22.6816
115.824,19.678,61.6058,22.6885
115.9764,19.6018,65.1637,22.6953
116.1288,19.7008,65.8991,22.7425
116.2812,19.8318,64.8556,22.7376
116.4336,19.9629,65.0112,22.7327
116.586,19.9013,63.7006,22.7278
116.7384,19.691,63.8781,22.723
116.8908,19.4807,64.197,22.7181
117.0432,19.3818,64.9171,22.7243
117.1956,19.5647,63.509,22.7543
117.348,19.7476,62.7158,22.7483
117.5004,19.93,64.0743,22.7424
117.6528,19.9361,63.2721,22.7365
117.8052,19.9422,63.9608,22.7306
117.9576,19.9483,65.2791,22.7335
118.11,19.5672,64.2622,22.7406
118.2624,19.0368,63.4048,22.7477
118.4148,18.5065,63.4431,22.7548
118.5672,18.4573,61.4777,22.8047
118.7196,19.0181,62.116,22.8018
118.872,19.579,62.7546,22.7989
119.0244,20.0417,61.8865,22.796
119.1768,19.9899,60.5287,22.7931
119.3292,19.9381,59.863,22.7902
119.4816,19.8863,60.9236,22.8028
119.634,19.8988,60.6805,22.8
119.7864,19.9201,61.6884,22.7972
119.9388,19.9414,61.9353,22.7944
120.0912,18.8738,61.5877,22.7916
120.2436,17.0755,61.3683,22.8493
120.396,15.2772,63.0339,22.843
120.5484,14.6066,62.6569,22.8367
120.7008,16.3592,63.1559,22.8304
120.8532,18.1118,63.9926,22.8241
121.0056,19.8035,65.1069,22.8475
121.158,19.898,64.1701,22.8335
121.3104,19.9924,63.5118,22.8674
121.4628,20.0869,64.0867,22.9055
121.6152,20.0893,62.1229,22.9679
121.7676,20.0618,62.3306,22.9561
121.92,20.0344,64.8158,22.9443
122.0724,20.0707,64.8581,22.9881
122.2248,20.1774,64.3095,22.9881
122.3772,20.284,64.2486,22.9877
122.5296,20.3824,63.9529,22.9765
122.682,20.4464,61.9208,22.9654
122.8344,20.5104,62.7582,23.0019
122.9868,20.5745,61.0986,22.9957
123.1392,20.4659,61.1594,22.9895
123.2916,20.3409,62.3924,22.9959
123.444,20.2159,63.2504,22.9842
123.5964,20.2086,63.0492,22.9862
123.7488,20.2695,62.8566,22.9979
123.9012,20.3305,61.571,22.9921
124.0536,20.3175,61.2206,23.0451
124.206,20.1681,61.3587,23.0279
124.3584,20.0188,61.5054,23.0108
124.5108,19.8914,63.5804,23.0068
124.6632,20.053,64.2926,23.0128
124.8156,20.2145,64.583,23.0249
124.968,20.3761,65.8895,23.0166
125.1204,20.1788,64.7831,22.9984
125.2728,19.8862,64.6332,23.0211
125.4252,19.5936,64.4565,23.027
125.5776,19.5354,64.8583,23.0329
125.73,19.703,65.057,23.0381
125.8824,19.8706,63.5682,23.0432
126.0348,19.9701,62.7678,23.0483
126.1872,19.839,62.7352,23.0676
126.3396,19.7079,62.9256,23.0515
126.492,19.5769,64.7604,23.0355
126.6444,19.6682,64.1671,23.085
126.7968,19.7718,64.1473,23.0729
126.9492,19.8755,64.1151,23.0608
127.1016,20.0035,63.2183,23.0598
127.254,20.1437,61.6906,23.0949
127.4064,20.2839,62.3766,23.0949
127.5588,20.3559,62.0503,23.0949
127.7112,20.3193,61.8991,23.1224
127.8636,20.2827,63.4614,23.1214
128.016,20.2247,64.1452,23.1173
128.1684,19.9839,64.5864,23.1131
128.3208,19.7431,65.5331,23.1106
128.4732,19.5023,66.3059,23.1233
128.6256,19.5956,65.1574,23.136
128.778,19.7602,64.9828,23.1488
128.9304,19.9248,64.6493,23.1383
129.0828,20.0199,63.5374,23.1299
129.2352,20.0564,62.8799,23.1216
129.3876,20.093,63.6808,23.1132
129.54,19.8504,61.7349,23.139
129.6924,18.8232,62.1615,23.1352
129.8448,17.796,62.1191,23.1314
129.9972,16.7689,61.954,23.1276
130.1496,18.7157,63.4856,23.1704
130.302,20.7183,63.4601,23.1665
130.4544,22.7208,62.6067,23.1627
130.6068,25.7999,62.0533,23.1589
130.7592,29.3386,60.4233,23.1627
130.9116,32.8774,58.105,23.1917
131.064,36.8513,56.7659,23.2206
131.2164,41.4263,56.6747,23.2495
131.3688,46.0014,55.7265,23.2802
131.5212,49.2514,54.9514,23.2993
131.6736,44.3015,55.703,23.2883
131.826,39.3515,55.5367,23.2773
131.9784,34.4016,56.0656,23.2663
132.1308,34.9374,57.0168,23.3041
132.2832,36.3791,57.4061,23.2939
132.4356,37.8208,58.53,23.2837
132.588,34.4841,57.4769,23.2735
132.7404,27.6505,58.4625,23.2633
132.8928,20.8168,56.125,23.2998
133.0452,18.1254,55.2892,23.2894
133.1976,25.2577,53.1918,23.279
133.35,32.39,52.6223,23.2686
133.5024,39.4134,53.9746,23.351
133.6548,39.6267,54.3816,23.3413
133.8072,39.8401,56.2295,23.3315
133.9596,40.0534,56.9745,23.3218
134.112,38.6742,56.8653,23.3121
134.2644,36.7204,57.7614,23.3376
134.4168,34.7666,58.7871,23.3344
134.5692,34.1664,59.5711,23.3311
134.7216,35.1936,59.8857,23.3279
134.874,36.2208,58.9616,23.3246
135.0264,36.1777,57.7782,23.3657
135.1788,31.0266,56.8554,23.3596
135.3312,25.8754,56.1264,23.3535
135.4836,20.7243,55.2705,23.3475
135.636,23.0858,54.675,23.3414
135.7884,26.3533,53.5462,23.3973
135.9408,29.6208,53.5539,23.3889
136.0932,30.6812,53.5303,23.3805
136.2456,30.3399,54.8513,23.3722
136.398,29.9985,56.1111,23.3983
136.5504,29.9494,55.7394,23.3954
136.7028,30.492,55.9548,23.3925
136.8552,31.0345,54.942,23.3896
137.0076,31.5412,54.5011,23.3867
137.16,31.3644,54.463,23.4302
