wellName,datasetName,DEPT,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TVD
Cheal-G1,Clean,1064.5,8.5,9.004,2.261,0.076,112.931,107.025,0.375,2.98,21.885,20.358,17.196,75.366,824.75
Cheal-G1,Clean,1064.6,8.5,8.905,2.258,0.076,113.005,109.211,0.372,2.977,21.747,20.262,17.179,75.293,824.81
Cheal-G1,Clean,1064.7,8.5,8.741,2.26,0.079,112.934,111.866,0.368,2.966,22.017,20.555,17.512,75.208,824.87
Cheal-G1,Clean,1064.8,8.5,8.596,2.26,0.081,112.8,116.033,0.365,2.938,20.328,19.081,16.46,75.129,824.93
Cheal-G1,Clean,1064.9,8.5,8.549,2.262,0.082,112.641,116.762,0.37,2.933,19.157,18.085,15.809,74.953,824.99
Cheal-G1,Clean,1065,8.5,8.651,2.263,0.082,112.512,117.237,0.376,2.933,17.799,16.938,15.088,74.722,825.05
Cheal-G1,Clean,1065.1,8.5,8.877,2.266,0.083,112.388,114.396,0.387,2.95,17.397,16.659,15.056,74.482,825.112
Cheal-G1,Clean,1065.2,8.5,9.114,2.264,0.085,112.24,112.641,0.393,2.962,17.201,16.574,15.196,74.108,825.174
Cheal-G1,Clean,1065.3,8.5,9.28,2.268,0.091,112.093,109.592,0.395,2.982,17.7,17.07,15.686,73.664,825.236
Cheal-G1,Clean,1065.4,8.5,9.351,2.272,0.098,111.949,108.849,0.388,2.977,17.888,17.209,15.724,73.288,825.298
Cheal-G1,Clean,1065.5,8.5,9.396,2.277,0.103,111.83,109.511,0.38,2.972,17.75,16.943,15.2,72.893,825.36
Cheal-G1,Clean,1065.6,8.5,9.451,2.276,0.105,111.725,110.535,0.368,2.958,18.685,17.661,15.485,72.464,825.422
Cheal-G1,Clean,1065.7,8.5,9.506,2.276,0.103,111.697,111.645,0.359,2.968,19.621,18.341,15.668,72.239,825.484
Cheal-G1,Clean,1065.8,8.5,9.546,2.274,0.101,111.75,113.228,0.353,2.98,20.439,18.947,15.875,72.069,825.546
Cheal-G1,Clean,1065.9,8.5,9.573,2.271,0.098,111.91,114.033,0.354,3.018,21.006,19.366,16.021,71.835,825.608
Cheal-G1,Clean,1066,8.5,9.597,2.269,0.098,112.092,113.994,0.357,3.053,21.071,19.385,15.957,71.562,825.67
Cheal-G1,Clean,1066.1,8.5,9.623,2.271,0.101,112.221,113.836,0.361,3.079,21.446,19.71,16.187,71.297,825.732
Cheal-G1,Clean,1066.2,8.5,9.659,2.271,0.105,112.217,115.002,0.364,3.092,21.871,20.105,16.519,71.006,825.794
Cheal-G1,Clean,1066.3,8.5,9.709,2.27,0.108,112.139,115.995,0.369,3.099,23.078,21.257,17.548,70.623,825.856
Cheal-G1,Clean,1066.4,8.5,9.779,2.269,0.112,112.019,116.719,0.374,3.104,23.871,22.058,18.345,70.34,825.918
Cheal-G1,Clean,1066.5,8.5,9.852,2.266,0.115,111.992,116.428,0.384,3.104,24.426,22.658,19.014,70.103,825.98
Cheal-G1,Clean,1066.6,8.5,9.905,2.265,0.117,112.14,117.591,0.397,3.105,24.251,22.592,19.148,69.896,826.042
Cheal-G1,Clean,1066.7,8.5,9.934,2.264,0.119,112.49,117.385,0.413,3.106,23.317,21.817,18.682,69.738,826.104
Cheal-G1,Clean,1066.8,8.5,9.955,2.266,0.119,112.842,118.019,0.425,3.111,23.893,22.419,19.326,69.845,826.166
Cheal-G1,Clean,1066.9,8.5,9.977,2.265,0.117,113.055,119.364,0.431,3.114,24.371,22.884,19.757,69.939,826.228
Cheal-G1,Clean,1067,8.5,10.003,2.265,0.114,113.08,121.73,0.431,3.116,23.885,22.391,19.259,70.088,826.29
Cheal-G1,Clean,1067.1,8.5,10.031,2.265,0.112,113.002,121.488,0.427,3.127,22.219,20.758,17.711,70.1,826.352
Cheal-G1,Clean,1067.2,8.5,10.057,2.266,0.112,112.936,120.262,0.418,3.142,21.591,20.068,16.917,70.033,826.414
Cheal-G1,Clean,1067.3,8.5,10.08,2.266,0.112,113.004,118.245,0.408,3.153,21.823,20.208,16.889,69.96,826.476
Cheal-G1,Clean,1067.4,8.5,10.1,2.267,0.113,113.286,116.374,0.402,3.154,22.843,21.133,17.624,69.833,826.538
Cheal-G1,Clean,1067.5,8.5,10.117,2.269,0.116,113.669,113.141,0.404,3.155,23.626,21.905,18.361,69.498,826.6
Cheal-G1,Clean,1067.6,8.5,10.134,2.268,0.117,114.033,111.59,0.411,3.163,23.948,22.268,18.793,69.197,826.66
Cheal-G1,Clean,1067.7,8.5,10.213,2.267,0.118,114.213,112.752,0.418,3.173,22.941,21.404,18.207,68.936,826.72
Cheal-G1,Clean,1067.8,8.5,10.25,2.266,0.118,114.201,114.468,0.421,3.181,22.977,21.49,18.385,68.605,826.78
Cheal-G1,Clean,1067.9,8.5,10.247,2.265,0.117,114.004,117.149,0.421,3.193,22.792,21.349,18.325,68.319,826.84
Cheal-G1,Clean,1068,8.5,10.173,2.264,0.114,113.754,119.158,0.416,3.199,22.696,21.278,18.304,68.246,826.9
Cheal-G1,Clean,1068.1,8.5,10.14,2.266,0.113,113.528,121.131,0.408,3.195,23.057,21.63,18.635,68.237,826.962
Cheal-G1,Clean,1068.2,8.5,10.152,2.27,0.115,113.381,120.738,0.401,3.172,23.111,21.696,18.722,68.14,827.024
Cheal-G1,Clean,1068.3,8.5,10.171,2.272,0.116,113.312,121.654,0.398,3.14,23.018,21.639,18.733,67.83,827.086
Cheal-G1,Clean,1068.4,8.5,10.195,2.269,0.116,113.301,122.282,0.392,3.107,22.797,21.465,18.651,67.438,827.148
Cheal-G1,Clean,1068.5,8.5,10.214,2.268,0.116,113.367,123.952,0.383,3.097,22.613,21.314,18.564,66.988,827.21
Cheal-G1,Clean,1068.6,8.5,10.237,2.264,0.115,113.494,123.62,0.373,3.109,22.599,21.308,18.575,66.505,827.272
Cheal-G1,Clean,1068.7,8.5,10.259,2.26,0.113,113.704,121.851,0.367,3.139,23.158,21.836,19.037,65.934,827.334
Cheal-G1,Clean,1068.8,8.5,10.235,2.259,0.113,113.912,118.796,0.362,3.168,23.021,21.696,18.895,65.463,827.396
Cheal-G1,Clean,1068.9,8.5,10.185,2.261,0.115,114.078,116.365,0.359,3.179,22.217,20.919,18.179,64.934,827.458
Cheal-G1,Clean,1069,8.5,10.143,2.26,0.115,114.121,117.62,0.351,3.157,22.133,20.825,18.065,64.396,827.52
Cheal-G1,Clean,1069.1,8.5,10.148,2.259,0.112,114.078,121.96,0.342,3.11,22.824,21.471,18.617,63.998,827.582
Cheal-G1,Clean,1069.2,8.5,10.173,2.256,0.108,113.989,127.09,0.331,3.081,23.123,21.755,18.869,63.822,827.644
Cheal-G1,Clean,1069.3,8.5,10.195,2.253,0.104,113.993,130.943,0.326,3.06,23.211,21.839,18.945,63.734,827.706
Cheal-G1,Clean,1069.4,8.5,10.227,2.25,0.101,114.161,133.056,0.327,3.068,22.404,21.088,18.312,63.822,827.768
Cheal-G1,Clean,1069.5,8.5,10.271,2.249,0.1,114.5,132.025,0.334,3.085,22.716,21.404,18.629,63.962,827.83
Cheal-G1,Clean,1069.6,8.5,10.315,2.248,0.102,114.876,128.879,0.343,3.14,22.24,20.987,18.33,64.105,827.892
Cheal-G1,Clean,1069.7,8.5,10.345,2.248,0.106,115.161,125.083,0.352,3.166,22.319,21.116,18.554,64.147,827.954
Cheal-G1,Clean,1069.8,8.5,10.36,2.248,0.11,115.262,122.964,0.36,3.18,22.431,21.287,18.838,64.168,828.016
Cheal-G1,Clean,1069.9,8.5,10.365,2.248,0.112,115.185,121.638,0.364,3.174,22.82,21.715,19.34,64.105,828.078
Cheal-G1,Clean,1070,8.5,10.364,2.251,0.115,115.007,121.779,0.366,3.193,22.649,21.575,19.264,64.077,828.14
Cheal-G1,Clean,1070.1,8.5,10.343,2.253,0.117,114.838,121.6,0.365,3.194,21.473,20.425,18.174,64.02,828.202
Cheal-G1,Clean,1070.2,8.5,10.267,2.258,0.12,114.743,121.846,0.364,3.193,21.869,20.712,18.245,63.959,828.264
Cheal-G1,Clean,1070.3,8.5,10.126,2.264,0.125,114.729,120.128,0.362,3.201,21.393,20.135,17.478,63.88,828.326
Cheal-G1,Clean,1070.4,8.5,10.012,2.269,0.129,114.732,120.373,0.363,3.228,22.358,20.909,17.884,63.816,828.388
Cheal-G1,Clean,1070.5,8.5,10.079,2.27,0.13,114.64,120.302,0.365,3.235,23.185,21.574,18.238,63.688,828.45
Cheal-G1,Clean,1070.6,8.5,10.25,2.264,0.127,114.415,122.419,0.367,3.218,22.615,21.014,17.706,63.509,828.512
Cheal-G1,Clean,1070.7,8.5,10.413,2.256,0.122,114.071,124.968,0.367,3.206,23.603,21.97,18.586,63.4,828.574
Cheal-G1,Clean,1070.8,8.5,10.408,2.249,0.118,113.726,127.61,0.366,3.199,23.228,21.725,18.586,63.272,828.636
Cheal-G1,Clean,1070.9,8.5,10.339,2.244,0.116,113.448,126.695,0.366,3.176,22.78,21.332,18.302,63.266,828.698
Cheal-G1,Clean,1071,8.5,10.231,2.245,0.118,113.332,124.641,0.366,3.155,21.96,20.569,17.657,63.296,828.76
Cheal-G1,Clean,1071.1,8.5,10.154,2.249,0.12,113.361,121.433,0.368,3.14,21.749,20.325,17.354,63.378,828.82
Cheal-G1,Clean,1071.2,8.5,10.118,2.254,0.122,113.535,118.995,0.369,3.141,22.402,20.914,17.815,63.518,828.88
Cheal-G1,Clean,1071.3,8.5,10.116,2.255,0.121,113.722,116.562,0.37,3.141,23.069,21.444,18.083,63.737,828.94
Cheal-G1,Clean,1071.4,8.5,10.077,2.256,0.119,113.984,116.067,0.367,3.177,23.448,21.763,18.288,63.901,829
Cheal-G1,Clean,1071.5,8.5,10.034,2.254,0.116,114.32,115.463,0.368,3.207,23.19,21.494,18.002,64.056,829.06
Cheal-G1,Clean,1071.6,8.5,10.099,2.255,0.116,114.851,116.053,0.37,3.233,23.214,21.507,17.997,64.159,829.122
Cheal-G1,Clean,1071.7,8.5,10.197,2.256,0.115,115.498,115.578,0.381,3.216,22.925,21.157,17.544,64.199,829.184
Cheal-G1,Clean,1071.8,8.5,10.21,2.256,0.114,116.265,115.798,0.394,3.208,23.004,21.181,17.468,64.284,829.246
Cheal-G1,Clean,1071.9,8.5,10.017,2.255,0.113,116.988,114.397,0.407,3.163,23.658,21.807,18.03,64.421,829.308
Cheal-G1,Clean,1072,8.5,9.821,2.257,0.112,117.627,113.482,0.413,3.123,23.991,22.19,18.495,64.627,829.37
Cheal-G1,Clean,1072.1,8.5,9.782,2.255,0.11,118.095,113.342,0.417,3.089,22.92,21.293,17.932,64.816,829.432
Cheal-G1,Clean,1072.2,8.5,9.776,2.251,0.106,118.102,113.663,0.417,3.098,21.465,20.028,17.039,64.989,829.494
Cheal-G1,Clean,1072.3,8.5,9.606,2.247,0.102,117.38,113.979,0.417,3.113,21.007,19.695,16.944,65.12,829.556
Cheal-G1,Clean,1072.4,8.5,9.274,2.249,0.101,115.816,114.725,0.413,3.152,21.84,20.532,17.777,65.202,829.618
Cheal-G1,Clean,1072.5,8.5,9.055,2.255,0.1,113.746,115.402,0.406,3.186,22.043,20.752,18.027,65.253,829.68
Cheal-G1,Clean,1072.6,8.5,9.088,2.265,0.102,111.562,116.606,0.395,3.224,21.378,20.138,17.518,65.372,829.742
Cheal-G1,Clean,1072.7,8.5,9.401,2.277,0.107,109.902,118.885,0.383,3.232,22.55,21.284,18.6,65.442,829.804
Cheal-G1,Clean,1072.8,8.5,9.772,2.289,0.113,109.416,121.051,0.37,3.222,23.518,22.243,19.529,65.484,829.866
Cheal-G1,Clean,1072.9,8.5,10.005,2.292,0.115,110.306,121.387,0.365,3.189,20.761,19.672,17.349,65.584,829.928
Cheal-G1,Clean,1073,8.5,9.969,2.289,0.114,112.099,120.331,0.364,3.15,19.222,18.242,16.147,65.688,829.99
Cheal-G1,Clean,1073.1,8.5,9.803,2.283,0.112,114.019,115.025,0.369,3.115,19.428,18.453,16.362,65.828,830.052
Cheal-G1,Clean,1073.2,8.5,9.669,2.275,0.109,115.601,109.934,0.375,3.097,21.04,19.971,17.683,66.031,830.114
Cheal-G1,Clean,1073.3,8.5,9.585,2.269,0.105,116.483,104.507,0.382,3.086,21.706,20.564,18.128,66.171,830.176
Cheal-G1,Clean,1073.4,8.5,9.513,2.263,0.103,116.7,103.83,0.389,3.081,21.268,20.101,17.621,66.277,830.238
Cheal-G1,Clean,1073.5,8.5,9.466,2.261,0.1,116.422,104.308,0.401,3.088,20.499,19.32,16.825,66.329,830.3
Cheal-G1,Clean,1073.6,8.5,9.448,2.256,0.096,116.119,106.918,0.414,3.089,19.695,18.513,16.023,66.253,830.362
Cheal-G1,Clean,1073.7,8.5,9.449,2.256,0.093,115.988,109.195,0.424,3.09,19.537,18.327,15.785,66.165,830.424
Cheal-G1,Clean,1073.8,8.5,9.487,2.254,0.09,116.058,113.152,0.428,3.092,20.634,19.331,16.603,66.086,830.486
Cheal-G1,Clean,1073.9,8.5,9.541,2.26,0.091,116.187,114.2,0.423,3.1,21.94,20.542,17.616,65.925,830.548
Cheal-G1,Clean,1074,8.5,9.589,2.262,0.093,116.289,113.154,0.413,3.107,22.605,21.163,18.146,65.846,830.61
Cheal-G1,Clean,1074.1,8.5,9.6,2.271,0.099,116.228,111.529,0.399,3.111,22.886,21.446,18.428,65.876,830.67
Cheal-G1,Clean,1074.2,8.5,9.617,2.277,0.103,115.966,111.978,0.384,3.118,22.844,21.434,18.473,65.958,830.73
Cheal-G1,Clean,1074.3,8.5,9.709,2.284,0.107,115.496,113.43,0.373,3.119,22.492,21.151,18.324,66.101,830.79
Cheal-G1,Clean,1074.4,8.5,9.983,2.283,0.107,114.86,114.341,0.367,3.13,22.062,20.807,18.15,66.399,830.85
Cheal-G1,Clean,1074.5,8.5,10.419,2.285,0.107,114.118,116.11,0.367,3.151,21.691,20.531,18.061,66.694,830.91
Cheal-G1,Clean,1074.6,8.5,10.817,2.285,0.107,113.286,117.407,0.37,3.159,21.801,20.684,18.296,67.013,830.972
Cheal-G1,Clean,1074.7,8.5,11.041,2.289,0.108,112.499,115.747,0.377,3.148,21.497,20.433,18.152,67.374,831.034
Cheal-G1,Clean,1074.8,8.5,11.083,2.292,0.108,111.881,112.157,0.381,3.134,22.044,20.966,18.652,67.748,831.0959
Cheal-G1,Clean,1074.9,8.5,11.092,2.295,0.108,111.637,109.714,0.38,3.116,22.663,21.563,19.199,68.049,831.158
Cheal-G1,Clean,1075,8.5,11.102,2.295,0.107,111.847,109.858,0.371,3.088,22.714,21.596,19.197,68.325,831.22
Cheal-G1,Clean,1075.1,8.5,11.108,2.292,0.105,112.551,109.974,0.36,3.087,21.686,20.6,18.272,68.599,831.282
Cheal-G1,Clean,1075.2,8.5,11.102,2.286,0.102,113.606,112.123,0.351,3.106,21.71,20.582,18.172,68.836,831.344
Cheal-G1,Clean,1075.3,8.5,11.089,2.28,0.102,114.765,114.229,0.349,3.134,22.129,20.956,18.455,69.067,831.406
Cheal-G1,Clean,1075.4,8.5,11.075,2.274,0.102,115.694,118.404,0.353,3.144,21.783,20.613,18.122,69.219,831.468
Cheal-G1,Clean,1075.5,8.5,11.062,2.27,0.102,116.207,119.767,0.362,3.16,21.22,20.092,17.688,69.334,831.53
Cheal-G1,Clean,1075.6,8.5,11.024,2.267,0.102,116.247,121.93,0.368,3.161,22.098,20.944,18.481,69.438,831.592
Cheal-G1,Clean,1075.7,8.5,10.977,2.266,0.103,115.905,122.106,0.37,3.165,22.062,20.925,18.495,69.544,831.6541
Cheal-G1,Clean,1075.8,8.5,10.929,2.268,0.106,115.317,121.861,0.363,3.168,19.551,18.524,16.333,69.599,831.716
Cheal-G1,Clean,1075.9,8.5,10.866,2.268,0.11,114.716,119.461,0.356,3.182,16.389,15.489,13.575,69.757,831.778
Cheal-G1,Clean,1076,8.5,10.797,2.271,0.116,114.265,117.854,0.352,3.184,16.621,15.662,13.633,69.896,831.84
Cheal-G1,Clean,1076.1,8.5,10.729,2.27,0.122,113.992,118.185,0.354,3.171,20.186,19,16.497,69.93,831.902
Cheal-G1,Clean,1076.2,8.5,10.679,2.269,0.125,113.919,118.09,0.358,3.149,23.185,21.842,19.004,69.836,831.9641
Cheal-G1,Clean,1076.3,8.5,10.623,2.264,0.123,114.011,118.989,0.364,3.118,24.077,22.747,19.921,69.757,832.026
Cheal-G1,Clean,1076.4,8.5,10.561,2.258,0.118,114.234,118.731,0.369,3.083,23.315,22.099,19.502,69.586,832.088
Cheal-G1,Clean,1076.5,8.5,10.516,2.255,0.11,114.442,119.918,0.37,3.051,22.87,21.691,19.173,69.349,832.15
Cheal-G1,Clean,1076.6,8.5,10.486,2.254,0.103,114.625,117.815,0.368,3.03,22.429,21.265,18.778,68.982,832.212
Cheal-G1,Clean,1076.7,8.5,10.465,2.255,0.098,114.717,116.734,0.366,3.016,22.603,21.401,18.839,68.775,832.274
Cheal-G1,Clean,1076.8,8.5,10.476,2.255,0.094,114.769,115.1,0.367,3.027,20.726,19.595,17.189,68.547,832.336
Cheal-G1,Clean,1076.9,8.5,10.521,2.256,0.095,114.763,114.778,0.371,3.037,18.044,17.011,14.825,68.234,832.398
Cheal-G1,Clean,1077,8.5,10.61,2.256,0.097,114.776,114.53,0.374,3.061,17.424,16.401,14.241,68.046,832.46
Cheal-G1,Clean,1077.1,8.5,10.708,2.256,0.1,114.764,115.284,0.377,3.085,19.017,17.89,15.514,67.784,832.522
Cheal-G1,Clean,1077.2,8.5,10.793,2.251,0.102,114.701,115.359,0.379,3.119,20.629,19.424,16.877,67.274,832.584
Cheal-G1,Clean,1077.3,8.5,10.841,2.251,0.106,114.567,114.608,0.38,3.131,22.032,20.77,18.099,66.745,832.646
Cheal-G1,Clean,1077.4,8.5,10.852,2.253,0.11,114.369,114.499,0.381,3.129,22.987,21.725,19.041,66.405,832.708
Cheal-G1,Clean,1077.5,8.5,10.847,2.258,0.115,114.126,114.172,0.384,3.107,21.744,20.618,18.211,66.034,832.77
Cheal-G1,Clean,1077.6,8.5,10.837,2.263,0.119,113.914,114.898,0.389,3.079,20.985,19.943,17.71,65.913,832.83
Cheal-G1,Clean,1077.7,8.5,10.828,2.268,0.124,113.799,115.785,0.397,3.061,21.529,20.491,18.259,65.867,832.89
Cheal-G1,Clean,1077.8,8.5,10.82,2.27,0.126,113.798,118.547,0.403,3.051,21.686,20.651,18.425,65.806,832.95
Cheal-G1,Clean,1077.9,8.5,10.815,2.268,0.126,113.888,120.941,0.408,3.074,21.401,20.383,18.192,65.588,833.01
Cheal-G1,Clean,1078,8.5,10.812,2.262,0.123,114.062,123.23,0.411,3.096,21.061,20.051,17.878,65.25,833.07
Cheal-G1,Clean,1078.1,8.5,10.811,2.255,0.121,114.295,121.809,0.411,3.128,20.461,19.452,17.286,64.883,833.132
Cheal-G1,Clean,1078.2,8.5,10.796,2.248,0.12,114.546,120.363,0.407,3.128,18.905,17.936,15.863,64.697,833.194
Cheal-G1,Clean,1078.3,8.5,10.764,2.241,0.121,114.821,117.311,0.398,3.124,20.475,19.377,17.038,64.536,833.256
Cheal-G1,Clean,1078.4,8.5,10.724,2.234,0.122,115.138,115.737,0.388,3.095,20.905,19.742,17.273,64.421,833.318
Cheal-G1,Clean,1078.5,8.5,10.686,2.23,0.123,115.486,113.898,0.38,3.081,20.267,19.106,16.649,64.348,833.38
Cheal-G1,Clean,1078.6,8.5,10.643,2.228,0.124,115.771,114.702,0.374,3.063,19.67,18.537,16.139,64.299,833.442
Cheal-G1,Clean,1078.7,8.5,10.588,2.226,0.125,115.975,115.78,0.369,3.064,20.663,19.505,17.047,64.089,833.504
Cheal-G1,Clean,1078.8,8.5,10.54,2.226,0.126,116.016,115.854,0.367,3.053,21.695,20.561,18.141,63.901,833.566
Cheal-G1,Clean,1078.9,8.5,10.511,2.226,0.128,115.909,113.931,0.367,3.044,21.094,20.103,17.968,63.758,833.628
Cheal-G1,Clean,1079,8.5,10.501,2.225,0.13,115.597,114.223,0.369,3.011,20.047,19.223,17.429,63.676,833.69
Cheal-G1,Clean,1079.1,8.5,10.5,2.22,0.131,115.224,116.71,0.371,2.989,19.651,18.927,17.338,63.561,833.752
Cheal-G1,Clean,1079.2,8.5,10.501,2.217,0.131,114.794,120.824,0.37,2.954,20.204,19.491,17.926,63.488,833.814
Cheal-G1,Clean,1079.3,8.5,10.504,2.212,0.129,114.412,124.599,0.367,2.952,19.936,19.207,17.608,63.415,833.876
Cheal-G1,Clean,1079.4,8.5,10.508,2.209,0.125,114.098,126.477,0.365,2.956,20.607,19.815,18.084,63.336,833.938
Cheal-G1,Clean,1079.5,8.5,10.511,2.201,0.12,113.994,124.445,0.363,2.976,20.069,19.272,17.534,63.239,834
Cheal-G1,Clean,1079.6,8.5,10.492,2.195,0.116,114.141,121.646,0.362,2.999,19.975,19.196,17.495,63.214,834.062
Cheal-G1,Clean,1079.7,8.5,10.462,2.189,0.114,114.518,118.56,0.363,3.026,20.051,19.293,17.634,63.135,834.124
Cheal-G1,Clean,1079.8,8.5,10.432,2.185,0.114,114.946,116.779,0.364,3.042,20.108,19.375,17.765,63.266,834.186
Cheal-G1,Clean,1079.9,8.5,10.421,2.183,0.114,115.303,115.586,0.36,3.042,19.855,19.115,17.494,63.5,834.248
Cheal-G1,Clean,1080,8.5,10.421,2.184,0.112,115.398,115.47,0.354,3.069,19.937,19.148,17.428,63.661,834.31
Cheal-G1,Clean,1080.1,8.5,10.426,2.188,0.111,115.251,114.397,0.348,3.086,20.061,19.197,17.324,63.886,834.372
Cheal-G1,Clean,1080.2,8.5,10.437,2.194,0.111,114.908,112.662,0.345,3.092,21.273,20.297,18.19,64.144,834.434
Cheal-G1,Clean,1080.3,8.5,10.409,2.198,0.115,114.626,110.888,0.346,3.066,22.374,21.302,18.996,64.247,834.496
Cheal-G1,Clean,1080.4,8.5,10.399,2.2,0.121,114.45,112.003,0.352,3.05,19.335,18.387,16.352,64.287,834.558
Cheal-G1,Clean,1080.5,8.5,10.408,2.199,0.129,114.463,114.468,0.361,3.013,19.005,18.055,16.018,64.454,834.62
Cheal-G1,Clean,1080.6,8.5,10.457,2.197,0.137,114.531,118.12,0.369,2.97,18.897,17.941,15.894,64.606,834.68
Cheal-G1,Clean,1080.7,8.5,10.484,2.193,0.142,114.667,121.436,0.374,2.935,19.774,18.767,16.612,64.873,834.74
Cheal-G1,Clean,1080.8,8.5,10.486,2.188,0.143,114.793,124.053,0.373,2.923,21.067,19.986,17.676,65.183,834.8
Cheal-G1,Clean,1080.9,8.5,10.486,2.187,0.144,114.998,123.686,0.369,2.916,21.633,20.517,18.133,65.487,834.86
Cheal-G1,Clean,1081,8.5,10.486,2.187,0.144,115.344,121.096,0.36,2.915,21.157,20.057,17.709,65.758,834.92
Cheal-G1,Clean,1081.1,8.5,10.486,2.184,0.143,115.828,119.277,0.354,2.923,21.148,20.035,17.661,65.955,834.982
Cheal-G1,Clean,1081.2,8.5,10.486,2.18,0.142,116.396,117.891,0.347,2.939,21.524,20.37,17.914,66.095,835.044
Cheal-G1,Clean,1081.3,8.5,10.485,2.174,0.142,116.911,117.59,0.342,2.952,21.064,19.919,17.483,66.189,835.106
Cheal-G1,Clean,1081.4,8.5,10.484,2.168,0.141,117.27,115.231,0.338,2.973,21.521,20.336,17.818,66.28,835.168
Cheal-G1,Clean,1081.5,8.5,10.483,2.163,0.14,117.379,114.302,0.336,2.986,21.442,20.242,17.698,66.402,835.23
Cheal-G1,Clean,1081.6,8.5,10.476,2.162,0.139,117.287,111.511,0.334,3.008,22.689,21.395,18.655,66.639,835.292
Cheal-G1,Clean,1081.7,8.5,10.465,2.16,0.138,117.059,110.157,0.335,3.029,22.709,21.364,18.528,66.87,835.354
Cheal-G1,Clean,1081.8,8.5,10.45,2.159,0.135,116.79,108.974,0.34,3.055,21.141,19.82,17.052,67.183,835.416
Cheal-G1,Clean,1081.9,8.5,10.436,2.156,0.131,116.506,112.241,0.348,3.066,20.846,19.456,16.563,67.481,835.478
Cheal-G1,Clean,1082,8.5,10.427,2.155,0.129,116.242,114.663,0.354,3.06,20.506,19.069,16.096,67.754,835.54
Cheal-G1,Clean,1082.1,8.5,10.421,2.153,0.127,116.026,116.996,0.356,3.035,21.697,20.13,16.898,67.909,835.602
Cheal-G1,Clean,1082.2,8.5,10.425,2.152,0.124,115.844,117.154,0.355,3.006,23.352,21.659,18.17,68.079,835.664
Cheal-G1,Clean,1082.3,8.5,10.445,2.153,0.122,115.746,118.729,0.354,2.983,23.268,21.615,18.202,68.11,835.726
Cheal-G1,Clean,1082.4,8.5,10.471,2.154,0.12,115.744,120.662,0.359,2.984,23.081,21.522,18.282,68.149,835.788
Cheal-G1,Clean,1082.5,8.5,10.495,2.159,0.12,115.844,122.465,0.367,2.998,22.538,21.101,18.093,68.313,835.85
Cheal-G1,Clean,1082.6,8.5,10.503,2.163,0.12,115.953,123.546,0.377,3.018,22.644,21.252,18.327,68.493,835.912
Cheal-G1,Clean,1082.7,8.5,10.507,2.17,0.121,115.997,123.342,0.385,3.031,21.835,20.527,17.773,68.726,835.974
Cheal-G1,Clean,1082.8,8.5,10.508,2.177,0.121,115.935,122.079,0.389,3.049,22.276,20.962,18.189,69.082,836.0359
Cheal-G1,Clean,1082.9,8.5,10.507,2.187,0.122,115.727,118.416,0.388,3.056,23.004,21.675,18.866,69.562,836.098
Cheal-G1,Clean,1083,8.5,10.503,2.193,0.122,115.471,115.667,0.382,3.071,23.067,21.742,18.939,69.963,836.16
Cheal-G1,Clean,1083.1,8.5,10.498,2.193,0.119,115.243,113.221,0.377,3.076,22.58,21.325,18.662,70.486,836.222
Cheal-G1,Clean,1083.2,8.5,10.497,2.191,0.117,115.199,111.833,0.372,3.095,22.208,21.009,18.459,71.027,836.284
Cheal-G1,Clean,1083.3,8.5,10.503,2.188,0.116,115.255,109.758,0.371,3.085,21.708,20.59,18.201,71.592,836.3459
Cheal-G1,Clean,1083.4,8.5,10.516,2.187,0.117,115.443,111.126,0.371,3.081,22.157,21.041,18.651,71.993,836.408
Cheal-G1,Clean,1083.5,8.5,10.534,2.187,0.118,115.604,113.767,0.376,3.057,21.739,20.7,18.464,72.394,836.47
Cheal-G1,Clean,1083.6,8.5,10.538,2.188,0.119,115.724,116.452,0.381,3.062,20.683,19.794,17.864,72.686,836.532
Cheal-G1,Clean,1083.7,8.5,10.513,2.188,0.121,115.667,118.072,0.387,3.044,19.805,19.087,17.512,72.838,836.594
Cheal-G1,Clean,1083.8,8.5,10.461,2.19,0.123,115.49,118.453,0.387,3.056,20.102,19.478,18.097,72.814,836.656
Cheal-G1,Clean,1083.9,8.5,10.389,2.192,0.123,115.196,118.289,0.382,3.043,19.699,19.131,17.869,72.88,836.718
Cheal-G1,Clean,1084,8.5,10.32,2.199,0.124,114.854,115.912,0.372,3.039,17.845,17.303,16.103,72.981,836.78
Cheal-G1,Clean,1084.1,8.5,10.273,2.207,0.122,114.443,114.254,0.365,3.014,15.856,15.295,14.062,73.029,836.84
Cheal-G1,Clean,1084.2,8.5,10.256,2.221,0.122,114.02,113.274,0.362,3.023,14.251,13.635,12.299,72.962,836.9
Cheal-G1,Clean,1084.3,8.5,10.258,2.232,0.121,113.612,115.244,0.366,3.038,13.904,13.199,11.69,72.926,836.96
Cheal-G1,Clean,1084.4,8.5,10.259,2.241,0.12,113.295,117.125,0.377,3.08,14.952,14.125,12.37,72.92,837.02
Cheal-G1,Clean,1084.5,8.5,10.258,2.242,0.117,113.098,120.079,0.387,3.118,16.661,15.7,13.666,72.826,837.08
Cheal-G1,Clean,1084.6,8.5,10.257,2.243,0.117,113.031,122.276,0.395,3.157,17.009,16.005,13.887,72.801,837.142
