wellName,datasetName,DEPT,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TVD
,,M,INCH,INCH,G/CC,G/CC,US/F,API,V/V,B/E,OHMM,OHMM,OHMM,mV,m
Cheal-G3,Clean,912.3,8.5,8.464,2.319,0.064,104.311,99.952,0.332,2.895,25.332,23.059,18.518,-111.739,877.458
Cheal-G3,Clean,912.4,8.5,8.442,2.318,0.06,104.609,98.206,0.341,2.918,25.074,22.75,18.131,-112.05,877.554
Cheal-G3,Clean,912.5,8.5,8.412,2.314,0.055,104.935,96.646,0.35,2.945,25.533,23.126,18.354,-112.318,877.65
Cheal-G3,Clean,912.6,8.5,8.373,2.312,0.052,105.203,94.862,0.36,3.003,25.671,23.271,18.508,-112.711,877.744
Cheal-G3,Clean,912.7,8.5,8.342,2.312,0.053,105.423,94.206,0.369,3.049,25.748,23.365,18.626,-113.158,877.838
Cheal-G3,Clean,912.8,8.5,8.333,2.314,0.057,105.605,93.685,0.373,3.095,25.027,22.798,18.338,-113.593,877.932
Cheal-G3,Clean,912.9,8.5,8.344,2.317,0.063,105.704,94.46,0.371,3.107,24.945,22.876,18.692,-113.983,878.026
Cheal-G3,Clean,913,8.5,8.358,2.32,0.068,105.74,94.708,0.365,3.114,23.969,22.203,18.572,-114.428,878.12
Cheal-G3,Clean,913.1,8.5,8.367,2.319,0.07,105.716,95.364,0.357,3.093,24.08,22.527,19.283,-114.769,878.214
Cheal-G3,Clean,913.2,8.5,8.376,2.316,0.069,105.685,95.112,0.35,3.06,23.604,22.274,19.456,-115.085,878.308
Cheal-G3,Clean,913.3,8.5,8.385,2.312,0.067,105.599,94.819,0.346,3.021,22.252,21.113,18.676,-115.368,878.402
Cheal-G3,Clean,913.4,8.5,8.399,2.309,0.065,105.494,94.125,0.345,3.001,21.304,20.268,18.043,-115.667,878.496
Cheal-G3,Clean,913.5,8.5,8.419,2.306,0.063,105.371,93.598,0.346,2.98,20.09,19.113,17.014,-115.874,878.59
Cheal-G3,Clean,913.6,8.5,8.444,2.305,0.062,105.253,93.668,0.344,2.956,19.814,18.828,16.716,-116.029,878.684
Cheal-G3,Clean,913.7,8.5,8.467,2.305,0.061,105.072,93.137,0.339,2.926,21.682,20.573,18.2,-116.133,878.778
Cheal-G3,Clean,913.8,8.5,8.48,2.299,0.057,104.488,93.522,0.33,2.914,22.04,20.882,18.411,-116.221,878.872
Cheal-G3,Clean,913.9,8.5,8.482,2.292,0.052,103.048,91.83,0.322,2.929,21.423,20.188,17.578,-116.343,878.966
Cheal-G3,Clean,914,8.5,8.478,2.294,0.049,100.26,90.05,0.311,3.007,19.63,18.336,15.639,-116.544,879.06
Cheal-G3,Clean,914.1,8.5,8.482,2.31,0.051,96.031,85.426,0.297,3.145,19.979,18.39,15.155,-116.836,879.156
Cheal-G3,Clean,914.2,8.5,8.49,2.342,0.059,90.587,79.727,0.278,3.356,24.041,21.769,17.269,-117.253,879.252
Cheal-G3,Clean,914.3,8.5,8.479,2.384,0.071,84.992,71.201,0.256,3.555,40.065,35.613,27.055,-117.725,879.348
Cheal-G3,Clean,914.4,8.5,8.432,2.424,0.08,80.643,63.007,0.233,3.712,52.363,46.147,34.362,-118.224,879.444
Cheal-G3,Clean,914.5,8.5,8.361,2.448,0.082,78.863,54.643,0.217,3.762,61.078,53.856,40.154,-118.736,879.54
Cheal-G3,Clean,914.6,8.5,8.304,2.448,0.077,80.087,49.495,0.211,3.721,56.598,50.408,38.47,-119.083,879.634
Cheal-G3,Clean,914.7,8.5,8.274,2.423,0.065,83.995,49.44,0.218,3.57,35.25,31.732,24.83,-119.439,879.728
Cheal-G3,Clean,914.8,8.5,8.27,2.384,0.05,89.373,56.304,0.236,3.384,21.393,19.494,15.693,-119.899,879.822
Cheal-G3,Clean,914.9,8.5,8.287,2.341,0.036,94.787,66.596,0.261,3.205,22.405,20.582,16.884,-120.447,879.916
Cheal-G3,Clean,915,8.5,8.332,2.308,0.029,99.095,76.727,0.288,3.09,26,23.97,19.829,-121.055,880.01
Cheal-G3,Clean,915.1,8.5,8.403,2.291,0.031,102.047,84.99,0.312,3.007,25.55,23.591,19.585,-122.002,880.104
Cheal-G3,Clean,915.2,8.5,8.484,2.289,0.039,103.867,92.364,0.33,2.987,22.551,20.912,17.537,-122.977,880.198
Cheal-G3,Clean,915.3,8.5,8.546,2.295,0.051,105.139,96.157,0.341,2.998,20.356,19.011,16.21,-123.987,880.292
Cheal-G3,Clean,915.4,8.5,8.575,2.302,0.064,106.31,97.882,0.349,3.029,18.912,17.774,15.377,-124.955,880.386
Cheal-G3,Clean,915.5,8.5,8.573,2.306,0.076,107.55,97.465,0.354,3.027,17.863,16.867,14.753,-125.972,880.48
Cheal-G3,Clean,915.6,8.5,8.554,2.303,0.084,108.611,98.395,0.357,3.029,17.516,16.577,14.576,-126.816,880.574
Cheal-G3,Clean,915.7,8.5,8.534,2.295,0.086,109.248,99.153,0.359,3.001,17.713,16.775,14.776,-127.632,880.668
Cheal-G3,Clean,915.8,8.5,8.521,2.285,0.083,109.403,101.329,0.358,2.98,17.692,16.743,14.722,-128.356,880.762
Cheal-G3,Clean,915.9,8.5,8.522,2.279,0.077,109.16,102.156,0.354,2.952,18.587,17.565,15.393,-129.032,880.856
Cheal-G3,Clean,916,8.5,8.538,2.279,0.072,108.687,104.582,0.348,2.962,19.691,18.598,16.278,-129.683,880.95
Cheal-G3,Clean,916.1,8.5,8.563,2.281,0.067,108.166,104.962,0.344,2.972,19.808,18.735,16.451,-130.271,881.044
Cheal-G3,Clean,916.2,8.5,8.589,2.285,0.064,107.793,105.337,0.345,2.987,19.579,18.556,16.372,-130.923,881.138
Cheal-G3,Clean,916.3,8.5,8.608,2.291,0.063,107.562,103.76,0.349,2.977,19.11,18.14,16.063,-131.55,881.232
Cheal-G3,Clean,916.4,8.5,8.615,2.3,0.065,107.498,103.867,0.354,2.961,18.992,18.043,16.01,-132.128,881.326
Cheal-G3,Clean,916.5,8.5,8.613,2.305,0.065,107.519,103.641,0.357,2.938,18.856,17.944,15.985,-132.612,881.42
Cheal-G3,Clean,916.6,8.5,8.606,2.306,0.064,107.653,103.801,0.359,2.918,18.237,17.39,15.564,-133.054,881.516
Cheal-G3,Clean,916.7,8.5,8.593,2.305,0.063,107.782,102.086,0.359,2.895,17.907,17.111,15.388,-133.343,881.612
Cheal-G3,Clean,916.8,8.5,8.578,2.304,0.061,107.914,99.718,0.361,2.878,17.188,16.424,14.771,-133.629,881.708
Cheal-G3,Clean,916.9,8.5,8.561,2.299,0.059,107.983,97.334,0.365,2.869,15.509,14.792,13.247,-133.906,881.804
Cheal-G3,Clean,917,8.5,8.553,2.294,0.056,108.035,95.988,0.368,2.87,14.998,14.244,12.629,-134.201,881.9
Cheal-G3,Clean,917.1,8.5,8.558,2.289,0.054,108.039,95.839,0.367,2.872,14.991,14.155,12.382,-134.5,881.994
Cheal-G3,Clean,917.2,8.5,8.575,2.286,0.054,108.04,94.393,0.361,2.891,15.436,14.486,12.491,-134.81,882.088
Cheal-G3,Clean,917.3,8.5,8.596,2.284,0.054,108.035,93.651,0.352,2.925,15.563,14.546,12.423,-135.133,882.182
Cheal-G3,Clean,917.4,8.5,8.611,2.285,0.056,108.038,93.948,0.344,2.96,15.896,14.818,12.577,-135.438,882.276
Cheal-G3,Clean,917.5,8.5,8.617,2.29,0.059,108.042,96.696,0.341,2.992,16.073,14.95,12.626,-135.684,882.37
Cheal-G3,Clean,917.6,8.5,8.615,2.297,0.062,108.044,99.632,0.343,3.005,16.337,15.179,12.785,-135.915,882.464
Cheal-G3,Clean,917.7,8.5,8.611,2.303,0.065,108.074,104.32,0.348,3.016,16.504,15.336,12.921,-136.165,882.558
Cheal-G3,Clean,917.8,8.5,8.609,2.308,0.069,108.113,107.566,0.351,3.02,16.894,15.708,13.254,-136.378,882.652
Cheal-G3,Clean,917.9,8.5,8.611,2.313,0.074,108.132,108.607,0.351,3.024,17.286,16.103,13.647,-136.591,882.746
Cheal-G3,Clean,918,8.5,8.617,2.315,0.08,108.089,106.085,0.349,3.009,17.247,16.125,13.783,-136.914,882.84
Cheal-G3,Clean,918.1,8.5,8.626,2.315,0.082,107.982,103.066,0.349,3.001,16.563,15.538,13.385,-137.225,882.934
Cheal-G3,Clean,918.2,8.5,8.636,2.313,0.081,107.832,99.212,0.35,2.991,16.274,15.285,13.206,-137.52,883.028
Cheal-G3,Clean,918.3,8.5,8.649,2.311,0.077,107.656,97.485,0.351,2.983,16.857,15.817,13.632,-137.794,883.122
Cheal-G3,Clean,918.4,8.5,8.664,2.307,0.07,107.518,95.881,0.349,2.963,17.515,16.387,14.031,-138.083,883.216
Cheal-G3,Clean,918.5,8.5,8.677,2.302,0.063,107.45,97.156,0.347,2.943,16.729,15.577,13.189,-138.257,883.31
Cheal-G3,Clean,918.6,8.5,8.683,2.302,0.06,107.478,98.243,0.344,2.932,16.045,14.86,12.424,-138.449,883.406
Cheal-G3,Clean,918.7,8.5,8.685,2.304,0.061,107.545,101.124,0.341,2.916,16.229,14.969,12.396,-138.692,883.502
Cheal-G3,Clean,918.8,8.5,8.686,2.307,0.066,107.635,102.792,0.34,2.917,17.232,15.856,13.056,-138.908,883.598
Cheal-G3,Clean,918.9,8.5,8.686,2.311,0.071,107.688,104.176,0.345,2.911,18.102,16.64,13.672,-139.103,883.694
Cheal-G3,Clean,919,8.5,8.686,2.312,0.074,107.722,104.984,0.352,2.915,18.535,17.046,14.022,-139.289,883.79
Cheal-G3,Clean,919.1,8.5,8.686,2.311,0.075,107.71,105.005,0.358,2.908,18.285,16.855,13.94,-139.441,883.884
Cheal-G3,Clean,919.2,8.5,8.688,2.305,0.072,107.729,104.881,0.362,2.917,17.102,15.813,13.171,-139.401,883.978
Cheal-G3,Clean,919.3,8.5,8.695,2.299,0.068,107.791,104.021,0.368,2.921,16.994,15.761,13.22,-139.295,884.072
Cheal-G3,Clean,919.4,8.5,8.711,2.292,0.064,107.954,104.648,0.374,2.943,17.437,16.219,13.698,-139.179,884.166
Cheal-G3,Clean,919.5,8.5,8.736,2.292,0.064,108.146,102.939,0.379,2.969,17.119,15.962,13.558,-139.033,884.26
Cheal-G3,Clean,919.6,8.5,8.76,2.292,0.064,108.372,102.832,0.381,2.997,16.741,15.639,13.341,-138.954,884.354
Cheal-G3,Clean,919.7,8.5,8.77,2.299,0.067,108.535,101.409,0.383,3.003,16.709,15.616,13.337,-138.911,884.448
Cheal-G3,Clean,919.8,8.5,8.76,2.302,0.068,108.647,101.99,0.384,2.99,16.619,15.536,13.275,-138.978,884.542
Cheal-G3,Clean,919.9,8.5,8.736,2.306,0.069,108.639,100.855,0.385,2.975,16.574,15.49,13.227,-138.969,884.636
Cheal-G3,Clean,920,8.5,8.711,2.303,0.068,108.596,101.215,0.385,2.965,16.753,15.642,13.327,-139.073,884.73
Cheal-G3,Clean,920.1,8.5,8.695,2.299,0.067,108.525,101.786,0.387,2.96,16.32,15.207,12.897,-139.067,884.824
Cheal-G3,Clean,920.2,8.5,8.687,2.293,0.067,108.481,102.478,0.388,2.958,16.006,14.864,12.507,-139.115,884.918
Cheal-G3,Clean,920.3,8.5,8.683,2.291,0.068,108.443,103.384,0.386,2.957,16.314,15.082,12.558,-139.13,885.012
Cheal-G3,Clean,920.4,8.5,8.681,2.291,0.069,108.455,104.355,0.379,2.966,17.537,16.118,13.237,-139.237,885.106
Cheal-G3,Clean,920.5,8.5,8.681,2.29,0.07,108.508,106.153,0.371,2.972,17.707,16.231,13.248,-139.231,885.2
Cheal-G3,Clean,920.6,8.5,8.683,2.286,0.069,108.603,106.013,0.364,2.987,17.06,15.639,12.767,-139.277,885.296
Cheal-G3,Clean,920.7,8.5,8.68,2.286,0.068,108.7,107.388,0.361,2.995,16.837,15.503,12.787,-139.386,885.392
Cheal-G3,Clean,920.8,8.5,8.669,2.283,0.066,108.77,106.65,0.361,3.005,16.716,15.471,12.915,-139.447,885.488
Cheal-G3,Clean,920.9,8.5,8.649,2.282,0.064,108.759,106.339,0.364,2.997,16.099,14.998,12.713,-139.334,885.584
Cheal-G3,Clean,921,8.5,8.626,2.281,0.062,108.667,103.685,0.365,2.985,15.254,14.263,12.193,-139.298,885.68
Cheal-G3,Clean,921.1,8.5,8.609,2.283,0.061,108.506,101.43,0.365,2.971,14.587,13.659,11.718,-139.264,885.774
Cheal-G3,Clean,921.2,8.5,8.599,2.283,0.06,108.357,98.688,0.364,2.976,14.665,13.736,11.791,-139.134,885.868
Cheal-G3,Clean,921.3,8.5,8.597,2.283,0.06,108.269,96.611,0.365,2.986,14.836,13.925,12.013,-139.045,885.962
Cheal-G3,Clean,921.4,8.5,8.604,2.282,0.063,108.319,95.535,0.368,2.992,14.932,14.065,12.233,-139.088,886.056
Cheal-G3,Clean,921.5,8.5,8.619,2.283,0.067,108.477,94.755,0.374,2.992,14.809,14,12.279,-139.112,886.15
Cheal-G3,Clean,921.6,8.5,8.638,2.284,0.071,108.704,95.482,0.382,2.984,14.487,13.739,12.14,-139.054,886.244
Cheal-G3,Clean,921.7,8.5,8.654,2.285,0.075,108.918,96.21,0.391,2.974,14.503,13.767,12.192,-139.057,886.338
Cheal-G3,Clean,921.8,8.5,8.66,2.285,0.075,109.091,97.588,0.396,2.952,14.383,13.626,12.01,-139.06,886.432
Cheal-G3,Clean,921.9,8.5,8.652,2.284,0.073,109.181,98.188,0.397,2.938,14.977,14.11,12.276,-139.06,886.526
Cheal-G3,Clean,922,8.5,8.632,2.282,0.068,109.189,100.809,0.395,2.923,15.464,14.471,12.396,-139.048,886.62
Cheal-G3,Clean,922.1,8.5,8.611,2.277,0.061,109.142,103.152,0.393,2.929,14.855,13.81,11.649,-139.063,886.714
Cheal-G3,Clean,922.2,8.5,8.596,2.272,0.056,109.083,104.124,0.389,2.938,14.001,12.954,10.805,-139.076,886.808
Cheal-G3,Clean,922.3,8.5,8.589,2.271,0.055,109.046,104.428,0.388,2.959,14.235,13.143,10.91,-139.076,886.902
Cheal-G3,Clean,922.4,8.5,8.593,2.276,0.058,109.039,105.546,0.387,2.987,14.082,13.026,10.86,-139.085,886.996
Cheal-G3,Clean,922.5,8.5,8.616,2.282,0.063,109.077,106.95,0.39,3.022,14.702,13.656,11.495,-139.076,887.09
Cheal-G3,Clean,922.6,8.5,8.655,2.289,0.07,109.137,109.025,0.393,3.044,15.415,14.377,12.22,-139.106,887.184
Cheal-G3,Clean,922.7,8.5,8.701,2.296,0.076,109.236,110.936,0.396,3.042,16.144,15.101,12.923,-139.094,887.278
Cheal-G3,Clean,922.8,8.5,8.74,2.302,0.081,109.342,111.614,0.396,3.035,15.268,14.29,12.245,-139.015,887.372
Cheal-G3,Clean,922.9,8.5,8.767,2.302,0.082,109.478,110.268,0.394,3.038,14.559,13.613,11.637,-138.942,887.466
Cheal-G3,Clean,923,8.5,8.777,2.299,0.08,109.583,108.383,0.391,3.039,14.718,13.726,11.663,-138.823,887.56
Cheal-G3,Clean,923.1,8.5,8.776,2.293,0.077,109.686,106.482,0.392,3.029,14.979,13.945,11.8,-138.701,887.654
Cheal-G3,Clean,923.2,8.5,8.769,2.287,0.074,109.755,105.668,0.396,3.042,14.607,13.6,11.514,-138.561,887.748
Cheal-G3,Clean,923.3,8.5,8.768,2.277,0.075,109.797,107.088,0.403,3.064,13.698,12.795,10.913,-138.424,887.842
Cheal-G3,Clean,923.4,8.5,8.767,2.274,0.083,109.794,109.601,0.408,3.058,12.66,11.88,10.243,-138.229,887.936
Cheal-G3,Clean,923.5,8.5,8.763,2.271,0.093,109.771,112.126,0.409,3.027,12.116,11.429,9.974,-138.114,888.03
Cheal-G3,Clean,923.6,8.5,8.743,2.272,0.103,109.741,112.548,0.402,3.004,11.011,10.417,9.154,-138.001,888.126
Cheal-G3,Clean,923.7,8.5,8.714,2.27,0.105,109.7,112.249,0.391,2.975,11.788,11.157,9.813,-137.882,888.222
Cheal-G3,Clean,923.8,8.5,8.7,2.271,0.103,109.69,109.883,0.379,2.942,12.67,11.957,10.445,-137.812,888.318
Cheal-G3,Clean,923.9,8.5,8.712,2.263,0.092,109.727,108.334,0.371,2.913,12.953,12.183,10.56,-137.794,888.414
Cheal-G3,Clean,924,8.5,8.73,2.258,0.081,109.855,106.71,0.364,2.913,14.012,13.149,11.336,-137.721,888.51
Cheal-G3,Clean,924.1,8.5,8.712,2.253,0.071,110.032,104.909,0.358,2.903,14.71,13.811,11.923,-137.614,888.604
Cheal-G3,Clean,924.2,8.5,8.662,2.255,0.068,110.251,102.722,0.35,2.898,15.899,14.949,12.948,-137.563,888.698
Cheal-G3,Clean,924.3,8.5,8.613,2.256,0.065,110.45,101.733,0.345,2.898,15.031,14.149,12.288,-137.499,888.792
Cheal-G3,Clean,924.4,8.5,8.583,2.261,0.065,110.617,100.865,0.343,2.909,14.795,13.897,12.008,-137.444,888.886
Cheal-G3,Clean,924.5,8.5,8.563,2.266,0.065,110.713,99.388,0.343,2.915,14.253,13.314,11.357,-137.31,888.98
Cheal-G3,Clean,924.6,8.5,8.547,2.269,0.065,110.756,99.318,0.347,2.922,14.058,13.024,10.898,-137.243,889.074
Cheal-G3,Clean,924.7,8.5,8.543,2.266,0.062,110.76,100.827,0.35,2.928,14.43,13.272,10.918,-137.176,889.168
Cheal-G3,Clean,924.8,8.5,8.552,2.266,0.06,110.758,102.247,0.353,2.92,14.737,13.477,10.941,-137.13,889.262
Cheal-G3,Clean,924.9,8.5,8.572,2.266,0.061,110.731,102.252,0.358,2.926,14.477,13.216,10.685,-137.082,889.356
Cheal-G3,Clean,925,8.5,8.602,2.267,0.065,110.675,100.602,0.367,2.941,13.785,12.609,10.24,-137.176,889.45
Cheal-G3,Clean,925.1,8.5,8.636,2.272,0.072,110.615,98.532,0.38,2.975,13.402,12.33,10.15,-137.292,889.544
Cheal-G3,Clean,925.2,8.5,8.66,2.282,0.083,110.555,97.386,0.396,2.989,13.451,12.455,10.408,-137.374,889.638
Cheal-G3,Clean,925.3,8.5,8.67,2.288,0.091,110.494,97.555,0.409,3.01,14.354,13.377,11.35,-137.532,889.732
Cheal-G3,Clean,925.4,8.5,8.671,2.292,0.095,110.455,100.422,0.418,3.016,14.931,13.989,12.016,-137.718,889.826
Cheal-G3,Clean,925.5,8.5,8.664,2.292,0.095,110.479,104.525,0.419,3.041,14.708,13.831,11.983,-137.803,889.92
Cheal-G3,Clean,925.6,8.5,8.656,2.292,0.091,110.605,108.349,0.413,3.058,14.213,13.38,11.622,-137.776,890.014
Cheal-G3,Clean,925.7,8.5,8.653,2.287,0.085,110.82,109.61,0.404,3.092,13.762,12.942,11.214,-137.697,890.108
Cheal-G3,Clean,925.8,8.5,8.657,2.285,0.079,111.119,108.485,0.396,3.1,13.376,12.558,10.838,-137.584,890.202
Cheal-G3,Clean,925.9,8.5,8.665,2.283,0.075,111.426,105.432,0.39,3.095,13.323,12.483,10.724,-137.456,890.296
Cheal-G3,Clean,926,8.5,8.671,2.282,0.072,111.69,102.043,0.386,3.055,13.911,13.008,11.122,-137.356,890.39
Cheal-G3,Clean,926.1,8.5,8.671,2.282,0.071,111.775,99.576,0.382,3.014,13.996,13.058,11.108,-137.331,890.486
Cheal-G3,Clean,926.2,8.5,8.663,2.283,0.07,111.72,100.143,0.382,2.973,14.169,13.212,11.223,-137.343,890.582
Cheal-G3,Clean,926.3,8.5,8.643,2.283,0.07,111.533,102.69,0.385,2.965,13.626,12.719,10.831,-137.371,890.678
Cheal-G3,Clean,926.4,8.5,8.619,2.282,0.068,111.372,106.757,0.391,2.966,12.779,11.946,10.207,-137.383,890.774
Cheal-G3,Clean,926.5,8.5,8.599,2.285,0.07,111.254,110.353,0.395,2.971,12.666,11.849,10.141,-137.383,890.87
Cheal-G3,Clean,926.6,8.5,8.595,2.285,0.071,111.267,113.862,0.398,2.959,12.829,12.012,10.302,-137.423,890.964
Cheal-G3,Clean,926.7,8.5,8.61,2.284,0.072,111.324,114.995,0.393,2.946,12.564,11.772,10.114,-137.486,891.058
Cheal-G3,Clean,926.8,8.5,8.637,2.281,0.071,111.397,115.315,0.385,2.921,12.256,11.49,9.882,-137.55,891.152
Cheal-G3,Clean,926.9,8.5,8.67,2.281,0.07,111.378,113.452,0.377,2.917,12.523,11.75,10.127,-137.52,891.246
Cheal-G3,Clean,927,8.5,8.698,2.278,0.067,111.288,112.347,0.377,2.935,12.636,11.888,10.312,-137.56,891.34
Cheal-G3,Clean,927.1,8.5,8.717,2.276,0.064,111.134,111.279,0.386,2.981,12.895,12.162,10.61,-137.511,891.434
Cheal-G3,Clean,927.2,8.5,8.726,2.277,0.062,110.978,110.257,0.397,3.027,13.539,12.785,11.183,-137.471,891.528
Cheal-G3,Clean,927.3,8.5,8.727,2.282,0.063,110.829,108.42,0.41,3.068,13.755,12.979,11.332,-137.374,891.622
Cheal-G3,Clean,927.4,8.5,8.722,2.287,0.067,110.74,106.512,0.418,3.092,13.881,13.064,11.339,-137.352,891.716
Cheal-G3,Clean,927.5,8.5,8.713,2.29,0.07,110.688,104.369,0.419,3.077,13.869,13.007,11.197,-137.292,891.81
Cheal-G3,Clean,927.6,8.5,8.705,2.292,0.072,110.735,102.494,0.414,3.045,14.302,13.362,11.402,-137.194,891.904
Cheal-G3,Clean,927.7,8.5,8.7,2.291,0.073,110.863,100.757,0.41,3.013,14.685,13.683,11.604,-137.06,891.998
Cheal-G3,Clean,927.8,8.5,8.701,2.289,0.071,111.107,100.442,0.407,3.006,15.11,14.06,11.885,-136.914,892.092
Cheal-G3,Clean,927.9,8.5,8.71,2.283,0.067,111.352,99.941,0.405,3.002,15.277,14.22,12.029,-136.731,892.186
Cheal-G3,Clean,928,8.5,8.724,2.28,0.064,111.569,99.693,0.398,3.018,14.697,13.693,11.61,-136.512,892.28
Cheal-G3,Clean,928.1,8.5,8.737,2.278,0.061,111.617,98.294,0.392,3.049,13.925,13.008,11.097,-136.381,892.374
Cheal-G3,Clean,928.2,8.5,8.742,2.277,0.059,111.516,97.417,0.386,3.082,13.692,12.834,11.035,-136.232,892.468
Cheal-G3,Clean,928.3,8.5,8.738,2.276,0.058,111.255,95.347,0.383,3.099,13.404,12.608,10.929,-136.101,892.562
Cheal-G3,Clean,928.4,8.5,8.725,2.278,0.059,110.964,96.144,0.382,3.09,13.357,12.597,10.988,-136.001,892.656
Cheal-G3,Clean,928.5,8.5,8.711,2.277,0.061,110.688,97.967,0.383,3.081,13.013,12.27,10.698,-135.94,892.75
Cheal-G3,Clean,928.6,8.5,8.698,2.276,0.064,110.516,101.297,0.383,3.058,13.022,12.245,10.606,-135.915,892.846
Cheal-G3,Clean,928.7,8.5,8.69,2.275,0.069,110.45,102.356,0.384,3.034,13.794,12.927,11.109,-135.775,892.942
Cheal-G3,Clean,928.8,8.5,8.688,2.276,0.074,110.5,103.613,0.383,3.004,14.506,13.584,11.653,-135.651,893.038
Cheal-G3,Clean,928.9,8.5,8.69,2.276,0.077,110.608,103.298,0.384,3,14.834,13.916,11.99,-135.605,893.134
Cheal-G3,Clean,929,8.5,8.693,2.276,0.077,110.783,103.665,0.386,2.999,14.295,13.448,11.661,-135.498,893.23
Cheal-G3,Clean,929.1,8.5,8.697,2.277,0.075,110.973,102.235,0.39,2.992,14.009,13.21,11.519,-135.377,893.324
Cheal-G3,Clean,929.2,8.5,8.696,2.277,0.071,111.15,102.491,0.392,2.979,13.907,13.125,11.465,-135.301,893.418
Cheal-G3,Clean,929.3,8.5,8.688,2.274,0.063,111.261,102.247,0.392,2.964,13.652,12.86,11.185,-135.243,893.512
Cheal-G3,Clean,929.4,8.5,8.67,2.269,0.056,111.33,101.978,0.392,2.96,13.532,12.699,10.949,-135.221,893.606
Cheal-G3,Clean,929.5,8.5,8.644,2.264,0.05,111.341,101.248,0.393,2.937,13.219,12.375,10.61,-135.23,893.7
Cheal-G3,Clean,929.6,8.5,8.621,2.26,0.046,111.317,101.948,0.396,2.924,12.79,11.967,10.247,-135.279,893.794
Cheal-G3,Clean,929.7,8.5,8.609,2.257,0.044,111.28,102.428,0.399,2.915,12.441,11.643,9.973,-135.514,893.888
Cheal-G3,Clean,929.8,8.5,8.614,2.259,0.046,111.252,102.428,0.397,2.925,12.163,11.383,9.752,-135.696,893.982
Cheal-G3,Clean,929.9,8.5,8.629,2.264,0.051,111.234,101.354,0.39,2.918,12.103,11.327,9.704,-135.821,894.076
Cheal-G3,Clean,930,8.5,8.649,2.271,0.057,111.219,101.154,0.38,2.914,12.559,11.771,10.118,-135.961,894.17
Cheal-G3,Clean,930.1,8.5,8.67,2.274,0.06,111.206,100.52,0.368,2.899,12.832,12.045,10.391,-135.986,894.264
Cheal-G3,Clean,930.2,8.5,8.687,2.275,0.061,111.18,100.654,0.36,2.892,13.032,12.247,10.596,-135.912,894.358
Cheal-G3,Clean,930.3,8.5,8.697,2.273,0.06,111.138,102.076,0.357,2.887,13.411,12.609,10.919,-135.885,894.452
Cheal-G3,Clean,930.4,8.5,8.701,2.271,0.058,111.079,105.08,0.358,2.891,13.742,12.916,11.176,-135.852,894.546
Cheal-G3,Clean,930.5,8.5,8.699,2.27,0.057,111.016,106.805,0.36,2.908,14.081,13.215,11.395,-135.858,894.64
Cheal-G3,Clean,930.6,8.5,8.695,2.272,0.06,110.973,108.045,0.363,2.922,14.246,13.351,11.476,-136.037,894.734
Cheal-G3,Clean,930.7,8.5,8.697,2.275,0.063,110.966,108.803,0.366,2.919,14.087,13.193,11.32,-136.211,894.828
Cheal-G3,Clean,930.8,8.5,8.704,2.276,0.065,111.028,108.599,0.37,2.909,13.966,13.075,11.209,-136.406,894.922
Cheal-G3,Clean,930.9,8.5,8.711,2.275,0.064,111.152,107.266,0.375,2.911,14.1,13.191,11.292,-136.634,895.016
Cheal-G3,Clean,931,8.5,8.718,2.272,0.061,111.334,105.406,0.381,2.924,14.259,13.324,11.375,-136.887,895.11
Cheal-G3,Clean,931.1,8.5,8.729,2.266,0.056,111.504,105.226,0.389,2.941,14.32,13.367,11.383,-136.966,895.206
Cheal-G3,Clean,931.2,8.5,8.745,2.262,0.052,111.632,104.236,0.394,2.954,14.105,13.151,11.17,-137.1,895.302
Cheal-G3,Clean,931.3,8.5,8.767,2.261,0.051,111.666,104.19,0.399,2.957,13.965,13.008,11.023,-137.243,895.398
Cheal-G3,Clean,931.4,8.5,8.79,2.267,0.053,111.603,104.817,0.399,2.94,14.237,13.247,11.197,-137.331,895.494
Cheal-G3,Clean,931.5,8.5,8.807,2.273,0.056,111.435,107.007,0.4,2.915,14.472,13.453,11.346,-137.401,895.59
Cheal-G3,Clean,931.6,8.5,8.814,2.28,0.059,111.215,107.511,0.396,2.912,14.422,13.389,11.257,-137.511,895.684
Cheal-G3,Clean,931.7,8.5,8.812,2.283,0.062,110.987,107.873,0.389,2.921,13.675,12.695,10.672,-137.587,895.778
Cheal-G3,Clean,931.8,8.5,8.805,2.285,0.064,110.794,107.558,0.38,2.932,13.21,12.288,10.381,-137.651,895.872
Cheal-G3,Clean,931.9,8.5,8.792,2.28,0.063,110.633,107.646,0.373,2.935,13.222,12.358,10.555,-137.709,895.966
Cheal-G3,Clean,932,8.5,8.772,2.274,0.062,110.543,106.448,0.368,2.94,12.91,12.136,10.506,-137.718,896.06
Cheal-G3,Clean,932.1,8.5,8.747,2.266,0.059,110.519,103.919,0.366,2.918,12.413,11.736,10.298,-137.693,896.154
Cheal-G3,Clean,932.2,8.5,8.723,2.264,0.057,110.562,102.215,0.364,2.898,12.351,11.731,10.402,-137.651,896.248
Cheal-G3,Clean,932.3,8.5,8.708,2.264,0.056,110.617,101.42,0.363,2.885,12.627,12.02,10.716,-137.572,896.342
