DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,BIT
1668.6,48.034415,2433.056806,121.741589,0.30321,8.318367,0.101776,2.447558,3.207773,88.210694,-145.692154,0.593346,5.395759,5.365981,5.346221,5.321623,5.277633,5.24851,5.10105,8.5
1668.7,48.072806,2428.13481,119.445276,0.301672,8.327364,0.099086,2.451062,3.201658,87.93146,-145.704394,0.623367,5.400758,5.372966,5.354518,5.331547,5.290447,5.263223,5.125354,8.5
1668.8,48.035479,2419.667815,117.988916,0.29896,8.3262,0.095044,2.452655,3.205614,87.724511,-145.707333,0.669392,5.348755,5.320124,5.301122,5.277464,5.235147,5.207125,5.065241,8.5
1668.9,47.996433,2416.992188,117.482811,0.295594,8.319674,0.090964,2.453026,3.21939,87.604676,-145.710977,0.729362,5.312014,5.280786,5.26007,5.23429,5.188203,5.157705,5.003318,8.5
1669.0,48.051623,2438.732378,118.178059,0.293426,8.311429,0.08799,2.45314,3.232103,87.535825,-145.72389,0.799664,5.359426,5.325399,5.302834,5.274763,5.22461,5.19144,5.023572,8.5
1669.1,48.039117,2446.289063,118.563458,0.294087,8.304949,0.08649,2.452638,3.242489,87.49445,-145.773493,0.876466,5.360519,5.326382,5.303744,5.275583,5.225269,5.191993,5.023604,8.5
1669.2,47.973204,2449.990794,117.27154,0.298326,8.301706,0.087604,2.454428,3.246591,87.462932,-145.814092,0.952589,5.290066,5.259084,5.23853,5.212951,5.167225,5.136964,4.983863,8.5
1669.3,47.997902,2447.43096,114.708455,0.304589,8.301126,0.090028,2.456975,3.252749,87.460929,-145.885165,1.021893,5.295469,5.270047,5.253168,5.232146,5.19452,5.169589,5.043454,8.5
1669.4,48.069323,2446.289063,112.751054,0.310322,8.301248,0.092219,2.459201,3.255047,87.514876,-145.932692,1.083608,5.355233,5.336022,5.323254,5.307338,5.278811,5.259879,5.164133,8.5
1669.5,48.126924,2450.108344,112.532735,0.313608,8.301291,0.092631,2.458607,3.265904,87.644913,-145.929037,1.13965,5.420625,5.407643,5.399006,5.38823,5.36889,5.356037,5.291039,8.5
1669.6,48.16395,2455.03034,114.043812,0.315521,8.300762,0.092312,2.457191,3.263959,87.85198,-145.911275,1.187599,5.481954,5.472776,5.466667,5.45904,5.445339,5.436224,5.390133,8.5
1669.7,48.114801,2452.15704,115.863047,0.317071,8.298897,0.0913,2.453702,3.249688,88.11184,-145.900156,1.226147,5.513195,5.503867,5.497657,5.489904,5.475977,5.466712,5.419861,8.5
1669.8,47.949357,2451.171875,117.380235,0.320499,8.295703,0.090213,2.449075,3.21371,88.390645,-145.824672,1.257942,5.501861,5.488608,5.479791,5.468789,5.449042,5.435919,5.369553,8.5
1669.9,48.132276,2451.171875,118.123852,0.324661,8.291293,0.089177,2.443219,3.172329,88.658875,-145.777231,1.285141,5.459786,5.440353,5.427437,5.411335,5.382476,5.363323,5.26643,8.5
