DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,HVOL,AVOL,BIT
1780.0,50.691306,2518.708829,120.366325,0.347866,8.688101,0.040081,2.448571,3.292323,91.549748,-138.093993,3.141752,5.36705,5.328078,5.302261,5.270171,5.212918,5.175109,4.983596,0.135183,0.047501,8.5
1780.1,50.69144,2514.648438,121.393252,0.350423,8.69528,0.036061,2.441374,3.311386,91.88866,-138.185743,3.593639,5.486062,5.425844,5.386071,5.336771,5.24918,5.191597,4.899752,0.135081,0.047399,8.5
1780.2,50.705666,2514.648438,119.973245,0.351799,8.681549,0.03272,2.435434,3.339051,92.121838,-138.231888,3.973834,5.346986,5.271088,5.221091,5.159262,5.049815,4.978146,4.615014,0.134494,0.046812,8.5
1780.3,50.727084,2514.648438,119.307768,0.350138,8.657483,0.030974,2.431476,3.340882,92.178049,-138.267437,4.220865,5.266893,5.183132,5.128033,5.059982,4.939759,4.861202,4.462899,0.133669,0.045987,8.5
1780.4,50.702634,2514.648438,118.778845,0.348056,8.628279,0.031972,2.429255,3.331116,92.019125,-138.321331,4.326301,5.193598,5.108148,5.051964,4.982602,4.860141,4.780177,4.374485,0.132813,0.045132,8.5
1780.5,50.731161,2513.824236,118.38766,0.344292,8.602063,0.03537,2.426742,3.30573,91.642237,-138.400308,4.356329,4.922749,4.842192,4.789221,4.723821,4.608345,4.532933,4.149819,0.132148,0.044467,8.5
1780.6,50.706095,2510.590182,117.345187,0.340683,8.585111,0.04187,2.427729,3.2886,91.099875,-138.406947,4.37027,4.835821,4.754255,4.700643,4.634479,4.517721,4.441522,4.054397,0.13173,0.044048,8.5
1780.7,50.696108,2514.648438,115.308348,0.334906,8.574824,0.049625,2.431186,3.271879,90.45322,-138.435429,4.393106,5.112342,5.020668,4.960469,4.886235,4.755407,4.670143,4.237103,0.131475,0.043793,8.5
1780.8,50.683289,2512.9979,112.778636,0.327797,8.568516,0.055697,2.434285,3.267185,89.817167,-138.47179,4.436477,5.522667,5.416621,5.347059,5.26136,5.11055,5.01242,4.51537,0.131284,0.043603,8.5
1780.9,50.702298,2505.708437,110.82158,0.320113,8.562394,0.057983,2.435707,3.273557,89.297231,-138.450524,4.480406,5.605489,5.503898,5.4372,5.354967,5.210081,5.115684,4.637604,0.131134,0.043453,8.5
1781.0,50.700708,2509.765625,111.18785,0.313802,8.558708,0.05798,2.439289,3.296186,88.970119,-138.449585,4.531541,5.658842,5.575975,5.521421,5.453996,5.334747,5.256734,4.861901,0.131071,0.04339,8.5
1781.1,50.717753,2508.939288,113.512631,0.311337,8.558284,0.057621,2.444893,3.317833,88.838769,-138.466211,4.573286,5.592979,5.544407,5.512276,5.472392,5.401377,5.354581,5.117401,0.131094,0.043413,8.5
1781.2,50.74185,2504.882813,116.776517,0.313124,8.560212,0.058543,2.451119,3.326384,88.878702,-138.445923,4.624631,5.501703,5.486858,5.476996,5.464709,5.442703,5.428112,5.354275,0.131228,0.043546,8.5
1781.3,50.717875,2504.882813,119.503846,0.319186,8.567009,0.060723,2.456101,3.323393,89.057905,-138.447199,4.668346,5.382271,5.394615,5.402862,5.41319,5.431836,5.444307,5.507419,0.131546,0.043865,8.5
1781.4,50.721384,2505.710217,119.945237,0.323836,8.580974,0.064083,2.461874,3.322017,89.336118,-138.519612,4.705652,5.275545,5.295688,5.309159,5.326048,5.356585,5.377041,5.480436,0.132059,0.044377,8.5
1781.5,50.682381,2508.937865,118.42121,0.324347,8.600391,0.066768,2.468182,3.318791,89.617087,-138.537246,4.706362,5.310183,5.322528,5.330779,5.341115,5.359785,5.372277,5.435394,0.132644,0.044963,8.5
1781.6,50.684047,2504.882813,115.767523,0.318604,8.61901,0.065633,2.471256,3.312398,89.822805,-138.534423,4.601153,5.349353,5.344562,5.341374,5.337395,5.330251,5.325502,5.301525,0.133119,0.045437,8.5
1781.7,50.68307,2505.711285,114.627254,0.310477,8.631168,0.059162,2.467845,3.313123,89.884281,-138.577809,4.302434,5.613402,5.593885,5.580912,5.564739,5.535751,5.516511,5.419354,0.133383,0.045702,8.5
1781.8,50.718002,2512.25211,114.448315,0.302391,8.636139,0.050606,2.462856,3.317487,89.858415,-138.545753,3.786751,5.630959,5.603577,5.585397,5.562754,5.522229,5.495376,5.359719,0.133467,0.045785,8.5
1781.9,50.701683,2524.414063,115.557403,0.298742,8.636578,0.041048,2.453615,3.313823,89.746392,-138.488366,3.14391,5.383597,5.357498,5.34017,5.31859,5.279966,5.254375,5.125091,0.133455,0.045773,8.5
1782.0,50.696312,2524.414063,117.6865,0.299499,8.635349,0.033828,2.444985,3.301691,89.646313,-138.432293,2.517202,4.981559,4.964313,4.952849,4.938558,4.912941,4.895938,4.809961,0.133422,0.04574,8.5
1782.1,50.734108,2528.563542,119.827089,0.303175,8.634454,0.030196,2.439563,3.29042,89.594423,-138.445002,2.052942,4.866583,4.856938,4.85052,4.84251,4.828128,4.818567,4.770255,0.133465,0.045784,8.5
1782.2,50.741483,2547.997873,121.040726,0.305558,8.638154,0.030035,2.439474,3.2795,89.691576,-138.47524,1.807363,5.041111,5.039289,5.038076,5.036561,5.033839,5.032029,5.022884,0.133722,0.04604,8.5
1782.3,50.724834,2540.622881,120.862139,0.305452,8.651057,0.030759,2.441946,3.257453,89.88527,-138.574089,1.804339,5.076047,5.082732,5.087194,5.092779,5.102848,5.109574,5.143519,0.134263,0.046581,8.5
1782.4,50.72143,2524.414063,120.299176,0.303343,8.673088,0.030846,2.446034,3.244106,90.14244,-138.656425,2.032017,5.060047,5.072833,5.081375,5.092073,5.111385,5.124301,5.189491,0.135016,0.047335,8.5
1782.5,50.677073,2524.414063,118.35566,0.30131,8.699589,0.029895,2.4509,3.242304,90.415457,-138.770639,2.476171,5.023954,5.036692,5.045202,5.05586,5.075102,5.087971,5.152916,0.135773,0.048091,8.5
1782.6,50.70951,2523.582387,116.069262,0.30223,8.721671,0.027966,2.454564,3.257102,90.72496,-138.884637,3.049464,5.124879,5.132336,5.137314,5.143547,5.154789,5.162301,5.200233,0.136312,0.04863,8.5
1782.7,50.701364,2518.699218,114.964033,0.307691,8.73417,0.025197,2.454647,3.274189,91.056359,-138.964386,3.617304,5.344855,5.341707,5.339612,5.336996,5.332299,5.329176,5.313392,0.136569,0.048887,8.5
1782.8,50.699226,2513.81605,116.046163,0.317561,8.738101,0.022754,2.452293,3.303566,91.382833,-139.058189,4.024554,5.313078,5.297672,5.287429,5.274654,5.251744,5.23653,5.159658,0.136627,0.048945,8.5
1782.9,50.703838,2509.765625,118.04223,0.326794,8.737884,0.022312,2.450282,3.330067,91.666483,-139.136395,4.221287,5.209485,5.184512,5.16793,5.147277,5.11031,5.085814,4.962085,0.136623,0.048941,8.5
1783.0,50.74255,2508.932526,119.777688,0.332332,8.737864,0.025308,2.450763,3.350317,91.855865,-139.21378,4.245826,5.149688,5.123346,5.10586,5.084087,5.04513,5.019325,4.888923,0.136629,0.048947,8.5
1783.1,50.730521,2505.716268,120.833061,0.330788,8.738238,0.032482,2.456092,3.348579,91.904008,-139.233976,4.220353,5.311218,5.289027,5.274285,5.255918,5.223022,5.201209,5.090994,0.136653,0.048971,8.5
1783.2,50.71396,2510.599436,119.634408,0.324278,8.739427,0.040457,2.461443,3.330754,91.803819,-139.232923,4.214603,5.192229,5.180498,5.172694,5.162957,5.145482,5.133869,5.075186,0.136703,0.049022,8.5
1783.3,50.734251,2513.81427,117.052487,0.313052,8.741453,0.045791,2.463432,3.313721,91.59099,-139.221634,4.232436,4.9499,4.948908,4.948248,4.947424,4.945945,4.944962,4.939995,0.136772,0.04909,8.5
1783.4,50.69256,2509.765625,114.832412,0.301843,8.743796,0.046594,2.460985,3.303631,91.335254,-139.182499,4.25359,4.916073,4.921281,4.924756,4.929103,4.936939,4.942169,4.968614,0.136841,0.049159,8.5
1783.5,50.721931,2508.930746,113.998681,0.292359,8.745871,0.044295,2.458908,3.300758,91.095009,-139.126574,4.282439,5.127005,5.129389,5.13098,5.13297,5.136559,5.138955,5.151063,0.136895,0.049213,8.5
1783.6,50.728086,2504.047578,114.627887,0.288576,8.747249,0.037969,2.452777,3.296393,90.921695,-139.058269,4.317109,5.177402,5.170683,5.166211,5.160629,5.150603,5.143934,5.110229,0.136928,0.049246,8.5
1783.7,50.752073,2500.0,115.741969,0.289554,8.747975,0.032009,2.449894,3.296423,90.807953,-139.023136,4.342488,5.15507,5.136927,5.124868,5.109836,5.082894,5.065016,4.974631,0.13694,0.049259,8.5
1783.8,50.727496,2504.179734,117.097672,0.296513,8.748059,0.028084,2.450016,3.288802,90.743705,-138.977276,4.348412,5.063775,5.036248,5.017979,4.995239,4.954567,4.927639,4.791435,0.136934,0.049252,8.5
1783.9,50.740401,2523.57776,116.650394,0.305676,8.747572,0.028346,2.45632,3.278888,90.712216,-138.991029,4.349729,5.053743,5.019538,4.996863,4.968664,4.918307,4.885019,4.716626,0.136915,0.049234,8.5
1784.0,50.744189,2518.694591,116.657309,0.315248,8.746869,0.029074,2.459136,3.265699,90.727369,-139.018594,4.356172,5.145261,5.108541,5.084206,5.053951,4.999944,4.964261,4.78364,0.136913,0.049231,8.5
1784.1,50.695148,2516.322466,116.282,0.321341,8.747413,0.030149,2.4603,3.260304,90.786499,-139.064964,4.366267,5.332992,5.295943,5.271387,5.240852,5.186334,5.150305,4.967828,0.137012,0.04933,8.5
1784.2,50.732887,2522.739322,116.857137,0.324295,8.753168,0.030667,2.459569,3.260794,90.89575,-139.062621,4.376935,5.477012,5.440018,5.415494,5.384995,5.330529,5.294525,5.112084,0.137327,0.049646,8.5
1784.3,50.733909,2515.486164,116.408166,0.324296,8.76755,0.031664,2.460684,3.257868,91.050539,-139.084693,4.37413,5.420925,5.382719,5.357397,5.325913,5.269707,5.232567,5.044405,0.137882,0.0502,8.5
1784.4,50.698591,2519.53125,116.756262,0.324142,8.788491,0.031674,2.46029,3.255073,91.240906,-139.075301,4.355851,5.152521,5.113445,5.087559,5.055386,4.997987,4.960083,4.768061,0.138533,0.050852,8.5
1784.5,50.719854,2519.53125,117.118396,0.324893,8.808989,0.030766,2.459106,3.242973,91.426469,-139.108288,4.341779,5.110451,5.068767,5.041167,5.006879,4.945746,4.905406,4.701063,0.139072,0.051391,8.5
1784.6,50.73882,2520.370044,117.519341,0.326892,8.822711,0.029196,2.456812,3.245315,91.577959,-139.144495,4.343195,5.158424,5.114623,5.08563,5.049618,4.98544,4.943108,4.728732,0.139355,0.051674,8.5
1784.7,50.744145,2525.253213,116.815326,0.327988,8.826923,0.028902,2.455147,3.25027,91.672264,-139.20947,4.34776,5.176966,5.134231,5.105937,5.07079,5.008133,4.966793,4.757425,0.139359,0.051678,8.5
1784.8,50.749668,2529.296875,116.401287,0.327572,8.822961,0.031725,2.455478,3.251943,91.694851,-139.276367,4.361997,5.180372,5.141089,5.115066,5.082722,5.025018,4.986913,4.793796,0.139175,0.051493,8.5
1784.9,50.733043,2529.296875,115.049707,0.325893,8.81522,0.037637,2.457818,3.233436,91.625761,-139.321831,4.388596,5.178972,5.141234,5.116228,5.085142,5.029663,4.993014,4.807179,0.13884,0.051159,8.5
1785.0,50.730581,2530.137093,113.733387,0.325048,8.80176,0.044687,2.461685,3.220417,91.469428,-139.34176,4.410384,4.951684,4.912567,4.886661,4.85447,4.797063,4.759169,4.567102,0.138183,0.050502,8.5
1785.1,50.735391,2533.339114,111.848082,0.326053,8.773453,0.047824,2.460233,3.205525,91.239332,-139.37757,4.411293,4.809212,4.766486,4.738214,4.70311,4.640578,4.599353,4.390425,0.136965,0.049284,8.5
1785.2,50.762437,2528.455945,111.136199,0.3283,8.724102,0.047152,2.458682,3.195683,90.968565,-139.376428,4.417149,4.995657,4.946503,4.914003,4.873678,4.801925,4.754679,4.515272,0.135336,0.047654,8.5
1785.3,50.748606,2525.255348,111.040308,0.329109,8.669065,0.041654,2.455162,3.196648,90.698413,-139.358795,4.449731,5.420903,5.364871,5.327838,5.281907,5.200226,5.146475,4.874112,0.133921,0.046239,8.5
1785.4,50.775392,2530.138517,111.502651,0.327625,8.632953,0.034733,2.454954,3.211142,90.498634,-139.353545,4.507108,5.666253,5.608197,5.569824,5.522228,5.437579,5.381868,5.099674,0.13319,0.045508,8.5
1785.5,50.727974,2535.863682,111.736584,0.323867,8.621802,0.028117,2.455529,3.223834,90.422705,-139.317843,4.572863,5.817868,5.763727,5.727914,5.683461,5.604315,5.552166,5.287872,0.133058,0.045377,8.5
1785.6,50.755147,2541.418252,112.70417,0.319848,8.624447,0.026763,2.463304,3.227615,90.492453,-139.264842,4.605076,5.702581,5.655733,5.624715,5.586182,5.517487,5.472161,5.242347,0.133104,0.045423,8.5
1785.7,50.764997,2530.139584,114.929792,0.315549,8.624787,0.029463,2.472796,3.238563,90.692933,-139.24487,4.446763,5.586993,5.544138,5.515751,5.480472,5.417537,5.375982,5.16538,0.133018,0.045337,8.5
1785.8,50.752346,2534.179688,116.868559,0.313856,8.618864,0.03267,2.477064,3.270003,90.993431,-139.203814,3.945843,5.342659,5.302782,5.276362,5.243523,5.184927,5.146227,4.950291,0.132762,0.04508,8.5
1785.9,50.711507,2534.179688,119.308107,0.313901,8.60816,0.034535,2.474842,3.300684,91.312872,-139.169283,3.208957,5.239335,5.203782,5.180215,5.150908,5.098576,5.063986,4.889054,0.132396,0.044715,8.5
1786.0,50.709464,2534.179688,119.029713,0.316104,8.595123,0.034443,2.467314,3.317672,91.559354,-139.135499,2.472074,5.284893,5.25888,5.241612,5.22011,5.181636,5.156151,5.027294,0.131937,0.044255,8.5
1786.1,50.71743,2534.179688,119.449404,0.317791,8.578292,0.033878,2.460761,3.307856,91.664195,-139.135728,1.909221,5.28623,5.274157,5.266128,5.256115,5.238153,5.226223,5.165971,0.131411,0.043729,8.5
1786.2,50.75729,2533.335199,117.84221,0.32054,8.560845,0.030566,2.450591,3.277212,91.633978,-139.163548,1.578651,5.107595,5.111695,5.114431,5.117856,5.12403,5.128153,5.148986,0.131098,0.043417,8.5
1786.3,50.765056,2526.76234,117.137056,0.322419,8.55791,0.027863,2.445633,3.219763,91.488765,-139.175066,1.475471,5.021372,5.033386,5.041411,5.051461,5.0696,5.08173,5.142992,0.131434,0.043752,8.5
1786.4,50.772943,2513.803237,115.236955,0.322978,8.582705,0.025169,2.442843,3.172869,91.279522,-139.179526,1.559088,5.020652,5.032361,5.040183,5.04998,5.067667,5.079497,5.139283,0.132444,0.044762,8.5
1786.5,50.766853,2509.765625,115.675552,0.320613,8.623646,0.025248,2.447535,3.151757,91.039908,-139.22008,1.823914,4.996458,4.997124,4.99757,4.998134,4.999157,4.999848,5.003322,0.133534,0.045852,8.5
1786.6,50.738211,2509.765625,114.821503,0.317702,8.65338,0.026904,2.454345,3.169909,90.831006,-139.194269,2.223211,5.168547,5.153881,5.144131,5.131975,5.110182,5.095716,5.022585,0.134115,0.046433,8.5
1786.7,50.749421,2510.611894,113.977654,0.315823,8.661197,0.030081,2.461572,3.192259,90.630247,-139.183389,2.719382,5.282556,5.251207,5.230413,5.204537,5.158286,5.127683,4.973062,0.134155,0.046473,8.5
1786.8,50.794644,2515.495062,111.171639,0.318069,8.655983,0.032995,2.464555,3.214582,90.434728,-139.207744,3.168223,5.344498,5.305558,5.279755,5.247679,5.190431,5.152613,4.961413,0.13393,0.046248,8.5
1786.9,50.74267,2518.68427,110.475827,0.325587,8.646666,0.034641,2.462532,3.22757,90.235989,-139.228931,3.526393,5.11469,5.0787,5.054849,5.025193,4.972253,4.937272,4.760359,0.133569,0.045887,8.5
1787.0,50.754886,2514.648438,109.932331,0.336594,8.632626,0.035047,2.458387,3.237865,90.089792,-139.243474,3.694807,4.824439,4.797757,4.780052,4.758013,4.7186,4.692508,4.560376,0.132931,0.045249,8.5
1787.1,50.727952,2514.648438,110.804981,0.345079,8.605338,0.033318,2.451875,3.250857,90.001567,-139.288773,3.689171,5.084075,5.061557,5.046601,5.027968,4.994603,4.972483,4.860524,0.131841,0.044159,8.5
1787.2,50.759427,2514.648438,111.349957,0.347152,8.561771,0.031049,2.447781,3.266907,89.967527,-139.282958,3.467924,5.237365,5.218093,5.205286,5.189321,5.160707,5.14172,5.045702,0.130354,0.042672,8.5
1787.3,50.717565,2515.496842,113.415376,0.341878,8.508213,0.029269,2.447937,3.300348,89.953903,-139.258468,3.119567,5.2673,5.252425,5.242531,5.230192,5.208056,5.193353,5.119054,0.128782,0.0411,8.5
1787.4,50.724992,2518.68249,114.418117,0.332169,8.458558,0.028985,2.453567,3.326863,89.93137,-139.264032,2.651917,5.273019,5.264923,5.259534,5.252807,5.240724,5.232687,5.192102,0.127622,0.039941,8.5
1787.5,50.731022,2516.346669,116.536409,0.320104,8.431728,0.02881,2.459784,3.339484,89.86078,-139.208163,2.184866,5.320359,5.321708,5.322611,5.323741,5.325781,5.327146,5.334026,0.127163,0.039481,8.5
1787.6,50.729064,2522.715119,117.605727,0.310518,8.428109,0.02827,2.464263,3.322414,89.7523,-139.149391,1.812267,5.447347,5.460162,5.468725,5.479449,5.498812,5.511764,5.577059,0.127351,0.039669,8.5
1787.7,50.788394,2515.498265,119.623083,0.305677,8.444177,0.027326,2.4654,3.302998,89.645254,-139.099609,1.615516,5.532284,5.556215,5.572227,5.592308,5.628637,5.652988,5.775747,0.128068,0.040386,8.5
1787.8,50.793562,2517.830882,120.80415,0.306319,8.475533,0.026705,2.463866,3.286139,89.602832,-139.034736,1.619736,5.560075,5.588611,5.607717,5.63169,5.675101,5.704228,5.851025,0.129175,0.041494,8.5
1787.9,50.757999,2510.616165,121.679378,0.30872,8.517169,0.026875,2.460968,3.280597,89.626902,-138.927378,1.847542,5.44503,5.469604,5.48605,5.50668,5.544019,5.569058,5.695393,0.130406,0.042724,8.5
1788.0,50.747208,2516.350229,120.421361,0.31143,8.556302,0.028352,2.459229,3.279621,89.726618,-138.853131,2.277605,5.323976,5.334164,5.340971,5.349498,5.364895,5.375194,5.427154,0.131334,0.043652,8.5
1788.1,50.79786,2524.414063,117.693845,0.313535,8.577811,0.030104,2.457336,3.302066,89.842726,-138.815538,2.823148,5.256072,5.248057,5.242727,5.236081,5.224159,5.216241,5.176222,0.131685,0.044003,8.5
1788.2,50.770753,2523.562455,114.593882,0.314017,8.579204,0.032117,2.456917,3.330439,89.973694,-138.775573,3.280558,5.22666,5.198474,5.179771,5.156492,5.114864,5.087307,4.948004,0.131481,0.0438,8.5
1788.3,50.746546,2519.53125,113.016563,0.311012,8.56454,0.032558,2.454633,3.351755,90.082623,-138.753493,3.50093,5.272012,5.229066,5.20063,5.165303,5.102323,5.060765,4.850599,0.130893,0.043211,8.5
1788.4,50.785113,2525.497485,112.283602,0.304206,8.540782,0.031755,2.451686,3.359179,90.212205,-138.757602,3.404911,5.315951,5.266778,5.234249,5.19387,5.121974,5.074597,4.835071,0.130295,0.042614,8.5
1788.5,50.760358,2557.974314,111.937898,0.296776,8.52548,0.02902,2.444995,3.3683,90.346301,-138.756086,3.146902,5.354612,5.311059,5.282221,5.246397,5.182531,5.14039,4.927139,0.130186,0.042505,8.5
1788.6,50.762235,2577.271969,111.550909,0.291401,8.53364,0.027275,2.440631,3.365711,90.495901,-138.71923,2.95373,5.242845,5.211945,5.191449,5.165947,5.120371,5.090219,4.937696,0.130685,0.043004,8.5
1788.7,50.759889,2573.242188,111.814424,0.290868,8.558125,0.027207,2.439388,3.355416,90.628806,-138.746869,2.955107,5.067864,5.052624,5.042491,5.029856,5.007197,4.992153,4.915992,0.131366,0.043684,8.5
1788.8,50.761889,2573.242188,112.089625,0.295323,8.57808,0.028305,2.439598,3.331544,90.72075,-138.745792,3.147244,5.010102,5.004155,5.000194,4.995248,4.986357,4.980438,4.95048,0.131768,0.044087,8.5
1788.9,50.746089,2578.366781,112.478772,0.303548,8.584359,0.030462,2.440962,3.319619,90.748106,-138.747158,3.463641,5.06852,5.062676,5.058784,5.053924,5.045191,5.039379,5.009976,0.131891,0.044209,8.5
1789.0,50.768525,2598.266788,112.678909,0.312503,8.586051,0.033287,2.443093,3.309081,90.720959,-138.781028,3.819998,5.2262,5.212712,5.20374,5.192549,5.172469,5.159128,5.091683,0.131971,0.044289,8.5
1789.1,50.765532,2577.270189,112.912249,0.318485,8.589596,0.03615,2.445902,3.302838,90.688829,-138.797549,4.094016,5.22753,5.205375,5.190658,5.17232,5.139477,5.117698,5.007605,0.132098,0.044416,8.5
1789.2,50.75224,2578.373188,112.171105,0.320072,8.594293,0.037838,2.447938,3.303723,90.700232,-138.799461,4.206838,5.173717,5.146673,5.128723,5.106373,5.06639,5.03991,4.905924,0.132221,0.044539,8.5
1789.3,50.782716,2593.983836,110.888714,0.316274,8.597617,0.038978,2.451482,3.321134,90.795552,-138.839587,4.175022,5.122863,5.092104,5.0717,5.046311,5.000929,4.970902,4.81898,0.132285,0.044604,8.5
1789.4,50.805771,2553.710938,110.631599,0.311327,8.598469,0.039331,2.45524,3.343892,90.970986,-138.87686,4.16179,5.104313,5.072532,5.051454,5.025231,4.978371,4.947374,4.790506,0.132277,0.044595,8.5
1789.5,50.801477,2547.717296,111.397696,0.306372,8.597061,0.038193,2.456114,3.351526,91.194205,-138.89651,4.194895,5.095186,5.064428,5.044025,5.018638,4.973262,4.943241,4.791304,0.132204,0.044522,8.5
1789.6,50.826971,2518.67466,113.517669,0.304441,8.593715,0.036868,2.455739,3.347699,91.407714,-138.935823,4.261881,5.100121,5.071921,5.053208,5.029914,4.988255,4.960674,4.821038,0.13207,0.044388,8.5
1789.7,50.784359,2515.505384,115.168655,0.30516,8.588348,0.036162,2.454063,3.334016,91.555808,-138.90715,4.325073,5.103669,5.077181,5.0596,5.03771,4.998547,4.972609,4.841459,0.131868,0.044187,8.5
1789.8,50.797342,2519.53125,116.925492,0.310626,8.580621,0.037269,2.453305,3.314033,91.592681,-138.908544,4.389547,5.1346,5.113755,5.099906,5.082649,5.051736,5.031233,4.927554,0.131609,0.043927,8.5
1789.9,50.822979,2518.673592,116.934277,0.319272,8.571422,0.037815,2.448799,3.268429,91.498829,-138.944543,4.443236,5.081614,5.068043,5.059017,5.047757,5.027554,5.014132,4.946244,0.131346,0.043665,8.5
1790.0,50.78395,2514.648438,116.791108,0.328287,8.563518,0.039024,2.446678,3.23547,91.274878,-138.981248,4.496458,5.166979,5.157982,5.151993,5.144516,5.131085,5.12215,5.076959,0.131175,0.043494,8.5
1790.1,50.766276,2514.648438,115.143545,0.335405,8.560272,0.03917,2.444145,3.22942,90.946712,-139.047996,4.544461,5.19551,5.18669,5.180818,5.173489,5.160321,5.151562,5.107263,0.131192,0.04351,8.5
1790.2,50.761678,2513.789712,114.352761,0.339087,8.564576,0.039343,2.444192,3.254996,90.524708,-139.176441,4.596279,5.284141,5.271026,5.262301,5.251417,5.231885,5.218905,5.153246,0.131437,0.043755,8.5
1790.3,50.789501,2509.765625,112.046387,0.338432,8.57627,0.039366,2.445935,3.280607,90.051771,-139.263104,4.64533,5.276148,5.255265,5.241391,5.224102,5.193128,5.172584,5.068642,0.131836,0.044155,8.5
1790.4,50.747047,2514.062814,111.26487,0.332555,8.590612,0.039748,2.450823,3.30296,89.582975,-139.341735,4.681137,5.303031,5.27285,5.252825,5.227902,5.183341,5.153846,5.004641,0.132229,0.044548,8.5
1790.5,50.740576,2534.179688,109.065576,0.323016,8.601838,0.040406,2.458463,3.314805,89.203083,-139.419461,4.718394,5.511931,5.474305,5.449363,5.418345,5.362959,5.326349,5.141103,0.132482,0.0448,8.5
1790.6,50.758616,2529.878939,109.367862,0.312458,8.607011,0.040389,2.465111,3.326553,88.972355,-139.498818,4.753817,5.691936,5.650869,5.623655,5.589823,5.529437,5.489542,5.287551,0.132575,0.044893,8.5
1790.7,50.787498,2508.905119,109.44101,0.302762,8.607891,0.040122,2.470799,3.317396,88.91611,-139.554336,4.785868,5.85934,5.816842,5.788681,5.753672,5.691188,5.64991,5.440914,0.132556,0.044874,8.5
1790.8,50.783206,2504.882813,111.433977,0.295572,8.605748,0.038551,2.472475,3.301621,89.022145,-139.624728,4.806771,5.580318,5.541685,5.516079,5.484238,5.427387,5.389815,5.199603,0.132465,0.044784,8.5
1790.9,50.748605,2505.74403,111.749532,0.290314,8.602041,0.03701,2.472633,3.291488,89.222858,-139.682028,4.81798,5.299204,5.26618,5.244278,5.217031,5.168342,5.136137,4.973122,0.132355,0.044674,8.5
1791.0,50.750363,2509.765625,112.634178,0.289192,8.598587,0.03538,2.469162,3.295469,89.442633,-139.726622,4.82115,5.280948,5.253,5.234451,5.211356,5.170043,5.142683,5.004179,0.132274,0.044592,8.5
1791.1,50.766372,2509.765625,114.097738,0.290429,8.596738,0.034768,2.465359,3.289493,89.610261,-139.72466,4.819807,5.411953,5.387399,5.371092,5.350777,5.314406,5.290297,5.168321,0.132243,0.044561,8.5
1791.2,50.805002,2514.939337,115.658,0.295891,8.59658,0.033592,2.459786,3.278899,89.733011,-139.725023,4.80448,5.518047,5.497367,5.483624,5.466493,5.435792,5.415421,5.312353,0.13226,0.044579,8.5
1791.3,50.801248,2537.337218,116.383082,0.303029,8.59788,0.03208,2.455113,3.267783,89.820128,-139.711233,4.780411,5.509031,5.491111,5.479197,5.464341,5.437701,5.420013,5.330559,0.132336,0.044654,8.5
1791.4,50.76656,2530.159872,115.769325,0.314003,8.601485,0.030288,2.451489,3.267898,89.902925,-139.688312,4.770563,5.462764,5.446764,5.436123,5.422851,5.399044,5.38323,5.303254,0.132468,0.044787,8.5
1791.5,50.752587,2528.136216,116.542387,0.325001,8.606496,0.029542,2.451801,3.265715,89.926609,-139.662699,4.775831,5.484239,5.468413,5.457887,5.444758,5.421206,5.405562,5.326474,0.132606,0.044924,8.5
1791.6,50.785487,2504.318545,116.555049,0.333371,8.610414,0.030258,2.456306,3.26022,89.876071,-139.662341,4.796313,5.458307,5.44305,5.432903,5.420245,5.397535,5.382449,5.30618,0.132684,0.045003,8.5
1791.7,50.791706,2525.278127,117.100201,0.333832,8.611575,0.033766,2.466966,3.258331,89.698429,-139.668056,4.828745,5.425178,5.410558,5.400834,5.388702,5.366935,5.352472,5.279349,0.132681,0.045,8.5
1791.8,50.758483,2528.432454,117.204279,0.327968,8.610228,0.03825,2.477833,3.258589,89.447041,-139.648563,4.876191,5.476445,5.461497,5.451554,5.439151,5.416897,5.402111,5.327357,0.132589,0.044907,8.5
1791.9,50.765879,2526.143616,118.018435,0.318202,8.605554,0.042549,2.486725,3.26185,89.154219,-139.644592,4.928208,5.439021,5.423328,5.412892,5.399874,5.376522,5.36101,5.282603,0.132373,0.044692,8.5
1792.0,50.789674,2535.04482,117.558358,0.309612,8.596234,0.044339,2.489781,3.263709,88.952594,-139.603743,4.984527,5.4466,5.431033,5.42068,5.407767,5.3846,5.369211,5.291444,0.132055,0.044373,8.5
1792.1,50.837823,2538.197011,117.153895,0.303914,8.584847,0.043354,2.488042,3.258852,88.926675,-139.539606,4.942511,5.495617,5.481941,5.472843,5.461492,5.44112,5.427582,5.359189,0.13174,0.044059,8.5
1792.2,50.788134,2531.582154,116.965487,0.302964,8.575788,0.039199,2.480402,3.242921,89.126883,-139.476105,4.605253,5.491506,5.482436,5.476399,5.468862,5.455325,5.44632,5.400849,0.131526,0.043845,8.5
1792.3,50.787292,2517.798849,118.912142,0.304752,8.570881,0.034932,2.473549,3.224535,89.478982,-139.47335,4.013428,5.473863,5.472238,5.471157,5.469807,5.467383,5.46577,5.457634,0.13139,0.043708,8.5
1792.4,50.832662,2510.632181,120.809174,0.306975,8.566906,0.032389,2.470595,3.207252,89.936135,-139.416583,3.318392,5.438211,5.446698,5.452366,5.45946,5.472257,5.480808,5.523931,0.131262,0.043581,8.5
