DEPT,GR,ROP
1713.5856,75.6728,46.8081
1713.738,75.3149,47.4208
1713.8904,75.9111,49.1124
1714.0428,75.4025,46.991
1714.1952,75.9214,45.4731
1714.3476,74.596,47.4078
1714.5,75.4483,41.3116
1714.6524,75.7606,38.2123
1714.8048,77.3021,39.3558
1714.9572,78.9323,36.7497
1715.1096,80.2275,38.5877
1715.262,81.7999,35.6964
1715.4144,82.2358,37.0724
1715.5668,82.4657,30.4539
1715.7192,81.4739,25.7774
1715.8716,81.1929,21.9108
1716.024,81.1969,17.0078
1716.1764,79.9697,16.1805
1716.3288,80.0182,15.6319
1716.4812,78.2508,17.452
1716.6336,76.7651,18.1143
1716.786,77.2868,18.1143
1716.9384,76.7887,18.1691
1717.0908,76.6925,17.5656
1717.2432,76.2823,18.0093
1717.3956,74.2132,18.7583
1717.548,73.8792,18.9738
1717.7004,75.2693,18.3703
1717.8528,74.9919,17.1137
1718.0052,75.7189,15.8902
1718.1576,75.4298,15.8496
1718.31,74.9269,15.8047
1718.4624,76.6822,15.3711
1718.6148,77.3542,17.4607
1718.7672,76.8581,17.8439
1718.9196,75.4985,19.0369
1719.072,73.8944,19.5333
1719.2244,72.0005,20.1342
1719.3768,72.5036,21.9543
1719.5292,73.3266,23.3303
1719.6816,73.6825,29.7136
1719.834,74.8989,34.5469
1719.9864,74.9264,41.0957
1720.1388,75.7697,40.2771
1720.2912,74.7878,35.1826
1720.4436,73.1671,30.2362
1720.596,72.6643,24.2642
1720.7484,71.7225,24.8855
1720.9008,73.3881,24.8743
1721.0532,74.8233,25.3913
1721.2056,75.2912,25.9084
1721.358,76.3915,26.4254
1721.5104,77.0841,26.9424
1721.6628,77.9144,27.4595
1721.8152,77.4343,27.9765
1721.9676,77.2075,28.4935
1722.12,76.9404,29.0106
1722.2724,76.8785,29.5276
1722.4248,77.7647,30.0446
1722.5772,78.2844,30.5617
1722.7296,79.6474,31.0787
1722.882,80.7747,31.5957
1723.0344,82.5892,32.1127
1723.1868,82.7307,31.5619
1723.3392,82.543,36.4947
1723.4916,81.8962,38.9534
1723.644,81.2494,35.1652
1723.7964,80.6026,34.4685
1723.9488,79.9558,29.165
1724.1012,79.3954,27.3188
1724.2536,80.8471,28.8167
1724.406,81.4656,32.4568
1724.5584,81.5048,31.4031
1724.7108,82.7008,32.4133
1724.8632,81.6132,37.8213
1725.0156,81.1379,40.1117
1725.168,81.1866,40.1378
1725.3204,79.5409,39.5195
1725.4728,79.6031,35.3742
1725.6252,79.5051,37.9345
1725.7776,79.1054,39.1537
1725.93,79.1895,36.8982
1726.0824,79.5009,37.5636
1726.2348,80.1829,37.2344
1726.3872,80.1198,34.7746
1726.5396,79.0565,45.1714
1726.692,78.2323,44.0741
1726.8444,75.9909,35.2784
1726.9968,74.7842,38.6138
1727.1492,74.8422,36.2742
1727.3016,74.69,30.0198
1727.454,76.9118,37.5727
1727.6064,78.195,37.6093
1727.7588,78.6656,35.3045
1727.9112,77.7678,35.7574
1728.0636,77.0398,41.0261
1728.216,77.5663,38.2655
1728.3684,76.9824,39.1363
1728.5208,78.5834,38.1958
1728.6732,79.3941,36.8982
1728.8256,79.0809,41.3396
1728.978,80.2753,45.8506
1729.1304,80.7932,50.8058
1729.2828,81.247,50.501
1729.4352,80.9077,46.6431
1729.5876,81.1544,47.5401
1729.74,81.1415,44.614
1729.8924,80.0996,47.1047
1730.0448,81.0848,45.1104
1730.1972,79.828,41.8186
1730.3496,79.213,35.6093
1730.502,78.5627,36.515
1730.6544,77.4149,34.5295
1730.8068,76.2174,34.0418
1730.9592,75.1185,35.6268
1731.1116,74.711,37.3946
1731.264,73.4267,38.5054
1731.4164,72.4296,36.0731
1731.5688,72.9462,34.8204
1731.7212,73.4673,30.102
1731.8736,73.8074,33.1187
1732.026,74.5192,35.4239
1732.1784,75.2487,37.3715
1732.3308,74.1466,40.197
1732.4832,72.4197,36.768
1732.6356,72.9407,37.9694
1732.788,73.052,39.3802
1732.9404,74.7903,38.5703
1733.0928,74.9884,46.7389
1733.2452,76.0894,45.3978
1733.3976,76.7991,53.7232
1733.55,76.5929,53.0526
1733.7024,76.0574,47.8013
1733.8548,75.6359,48.0452
1734.0072,75.6771,46.2338
1734.1596,74.2756,44.0013
1734.312,74.2248,44.6626
1734.4644,73.3565,41.1582
1734.6168,70.4016,38.2138
1734.7692,69.4084,35.2694
1734.9216,68.7053,32.325
1735.074,69.2363,29.3806
1735.2264,70.6452,26.4362
1735.3788,72.4429,23.4918
1735.5312,73.2478,20.5474
1735.6836,73.8187,22.52
1735.836,73.6107,25.5482
1735.9884,73.0757,33.7414
1736.1408,74.2163,39.0632
1736.2932,74.671,37.6994
1736.4456,75.4651,31.5599
1736.598,76.8152,33.4322
1736.7504,74.9343,29.8965
1736.9028,75.6042,30.5932
1737.0552,76.1175,31.2638
1737.2076,75.1236,34.6775
1737.36,75.7126,33.7109
1737.5124,76.0438,35.8706
1737.6648,77.0748,44.4573
1737.8172,77.1453,50.2136
1737.9696,77.9675,44.2395
1738.122,77.3944,39.685
1738.2744,76.0075,34.3266
1738.4268,76.6249,27.2766
1738.5792,76.5646,23.1069
1738.7316,76.3599,26.4887
1738.884,77.1973,20.2631
1739.0364,76.2333,23.1983
1739.1888,74.2763,27.8618
1739.3412,73.8523,30.6368
1739.4936,74.2809,30.0359
1739.646,74.9111,31.0635
1739.7984,77.1379,25.2009
1739.9508,76.9883,24.9265
1740.1032,76.2611,22.0553
1740.2556,75.1378,25.2283
1740.408,73.9319,28.3373
1740.5604,73.447,28.5384
1740.7128,74.1951,28.9133
1740.8652,76.4584,29.049
1741.0176,77.4146,26.5816
1741.17,78.3561,29.7729
1741.3224,77.4754,35.0581
1741.4748,75.4362,32.4394
1741.6272,74.7552,31.5686
1741.7796,74.3698,31.0286
1741.932,75.0316,23.3564
1742.0844,76.1292,23.3738
1742.2368,76.3753,26.5437
1742.3892,75.2377,22.7729
1742.5416,75.3257,23.3128
1742.694,74.7945,16.4014
1742.8464,73.1612,24.0054
1742.9988,72.2123,18.9281
1743.1512,72.7089,20.32
1743.3036,72.4012,21.6164
1743.456,71.9494,14.6853
1743.6084,73.0159,16.3769
1743.7608,74.0476,21.1958
1743.9132,73.9846,27.1394
1744.0656,74.3195,32.0497
1744.218,75.0172,27.1011
1744.3704,74.3338,29.8356
1744.5228,75.4463,27.5452
1744.6752,76.14,27.014
1744.8276,75.5991,28.5554
1744.98,76.338,25.6032
1745.1324,76.1364,29.9662
1745.2848,75.7321,32.2217
1745.4372,75.269,31.2028
1745.5896,75.0455,37.0637
1745.742,74.9361,37.5427
1745.8944,75.6522,34.1724
1746.0468,77.4762,37.6297
1746.1992,78.2201,35.5223
1746.3516,78.6647,29.7224
1746.504,78.4109,24.802
1746.6564,76.5414,19.4985
1746.8088,75.7353,14.0818
1746.9612,75.2997,21.8846
1747.1136,76.007,31.6557
1747.266,75.7879,31.5834
1747.4184,74.8326,31.9949
1747.5708,74.1802,24.2133
1747.7232,73.0283,14.3104
1747.8756,73.3354,20.066
1748.028,76.0286,31.6167
1748.1804,76.9858,40.8468
1748.3328,78.4942,48.4847
1748.4852,79.3026,46.3553
1748.6376,78.4985,36.3383
1748.79,78.3233,27.4594
1748.9424,76.1377,33.1379
1749.0948,74.5387,33.3939
1749.2472,72.8717,32.483
1749.3996,73.5559,31.8211
1749.552,74.7268,30.7151
1749.7044,76.1526,32.9968
1749.8568,76.3326,30.3232
1750.0092,75.5182,30.001
1750.1616,72.9593,25.4107
1750.314,71.853,26.2288
1750.4664,73.4266,26.1518
1750.6188,75.5729,31.0703
1750.7712,76.8516,29.8878
1750.9236,78.3777,22.3984
1751.076,78.7681,25.018
1751.2284,77.8274,20.9763
1751.3808,78.8056,19.1567
1751.5332,79.8492,30.7604
1751.6856,81.3652,32.9619
1751.838,83.3701,37.0376
1751.9904,84.0462,37.2379
1752.1428,83.3417,31.525
1752.2952,82.3645,28.4509
1752.4476,81.521,31.2289
1752.6,81.1132,31.1993
1752.7524,80.8765,32.7721
1752.9048,82.7767,33.6316
1753.0572,82.3187,28.2275
1753.2096,82.528,23.0516
1753.362,81.9177,21.6408
1753.5144,81.5569,18.8628
1753.6668,81.5999,19.1501
1753.8192,80.6395,24.7498
1753.9716,80.7055,27.2752
1754.124,80.6402,29.7311
1754.2764,82.8529,30.2275
1754.4288,83.2822,26.3086
1754.5812,82.9144,25.6642
1754.7336,83.4703,26.5437
1754.886,81.6936,28.12
1755.0384,80.4391,28.9499
1755.1908,80.1928,32.955
1755.3432,79.2574,34.1071
1755.4956,79.6763,33.1398
1755.648,79.1035,32.2966
1755.8004,77.8538,29.8094
1755.9528,77.6156,25.4112
1756.1052,76.832,24.7672
1756.2576,76.2476,21.7453
1756.41,76.238,24.9906
1756.5624,75.9217,26.2341
1756.7148,76.1297,27.6057
1756.8672,78.1657,34.5552
1757.0196,79.0588,35.2
1757.172,79.0757,38.8346
1757.3244,78.2309,35.1038
1757.4768,77.8065,38.3957
1757.6292,77.1703,40.9651
1757.7816,77.9469,34.1028
1757.934,76.5991,38.4919
1758.0864,77.0423,33.6499
1758.2388,76.5112,26.9356
1758.3912,76.9518,27.641
1758.5436,78.9875,22.2931
1758.696,79.1965,21.5981
1758.8484,80.5465,26.7005
1759.0008,80.5033,29.1054
1759.1532,80.5343,31.6295
1759.3056,80.3548,35.9141
1759.458,79.6113,36.4105
1759.6104,79.8761,36.1279
1759.7628,80.2724,32.4429
1759.9152,80.4074,32.1777
1760.0676,81.2807,30.5501
1760.22,82.4103,30.0881
1760.3724,82.5643,34.2421
1760.5248,82.8441,37.8736
1760.6772,82.9646,37.4381
1760.8296,81.3589,38.0482
1760.982,80.9456,34.0705
1761.1344,80.7892,34.4873
1761.2868,80.749,31.7398
1761.4392,82.0157,26.9315
1761.5916,80.951,27.2395
1761.744,79.6904,19.751
1761.8964,79.2405,18.7981
1762.0488,78.2943,12.7467
1762.2012,76.2968,15.4442
1762.3536,74.6914,22.5029
1762.506,73.651,26.6221
1762.6584,72.3972,27.284
1762.8108,73.6185,27.162
1762.9632,74.6484,24.0357
1763.1156,75.1425,26.0299
1763.268,74.5272,31.6818
1763.4204,72.0418,26.2651
1763.5728,72.3153,29.5133
1763.7252,71.4576,30.1055
1763.8776,72.1357,26.0299
1764.03,72.7449,27.1272
1764.1824,72.252,24.1767
1764.3348,72.3471,21.3238
1764.4872,73.9951,23.7378
1764.6396,76.9792,23.1709
1764.792,79.5268,27.1969
1764.9444,81.4282,26.8398
1765.0968,82.2447,22.0675
1765.2492,83.7875,20.5871
1765.4016,83.7761,21.1357
1765.554,83.5909,25.7338
1765.7064,83.3334,25.3419
1765.8588,83.008,23.6612
1766.0112,82.3494,26.4392
1766.1636,81.4913,22.1459
1766.316,81.2071,27.5104
1766.4684,79.6007,32.7704
1766.6208,78.1843,27.7368
1766.7732,76.2422,32.3872
1766.9256,75.9256,33.9112
1767.078,75.6975,33.049
1767.2304,76.6857,33.9721
1767.3828,77.7473,27.5975
1767.5352,77.907,29.1302
1767.6876,78.5873,25.5074
1767.84,79.3128,23.7012
1767.9924,78.8969,30.2118
1768.1448,79.3306,30.3489
1768.2972,80.7614,31.4005
1768.4496,82.1403,34.904
1768.602,83.2425,26.8224
1768.7544,83.7853,26.9269
1768.9068,83.4356,26.5699
1769.0592,82.5247,24.2272
1769.2116,82.7732,29.0866
1769.364,81.8838,34.3031
1769.5164,81.1137,35.5745
1769.6688,80.1765,33.2667
1769.8212,80.0822,37.6559
1769.9736,81.2666,38.4135
1770.126,81.49,39.0579
1770.2784,82.4266,38.4222
1770.4308,82.1665,43.1684
1770.5832,81.8298,37.8475
1770.7356,82.0936,37.7778
1770.888,82.5055,40.46
1771.0404,82.4408,33.6673
1771.1928,83.6741,44.0218
1771.3452,83.8681,43.2729
1771.4976,83.1647,41.9579
1771.65,82.8113,44.9885
1771.8024,82.15,45.8506
1771.9548,81.9825,37.3772
1772.1072,81.9814,35.5048
1772.2596,81.9797,39.5021
1772.412,82.3322,32.5984
1772.5644,82.7184,28.3601
1772.7168,82.3825,31.2999
1772.8692,82.5742,26.1518
1773.0216,83.0776,28.9821
1773.174,83.2429,33.9112
1773.3264,83.7081,29.3392
1773.4788,84.7733,30.4016
1773.6312,84.7063,33.3277
1773.7836,83.9963,32.5178
1773.936,83.2132,33.8067
1774.0884,82.6523,35.2349
1774.2408,81.9438,33.4845
1774.3932,82.9077,32.1229
1774.5456,82.539,32.2783
1774.698,81.2066,24.131
1774.8504,80.7834,20.4094
1775.0028,77.7371,32.0824
1775.1552,73.0597,27.1533
1775.3076,69.8398,31.3509
1775.46,66.6088,31.856
1775.6124,63.7415,23.4635
1775.7648,62.8715,21.1226
1775.9172,62.5863,16.2827
1776.0696,61.5236,9.4532
1776.222,62.0577,12.3546
1776.3744,61.9109,15.301
1776.5268,64.645,18.365
1776.6792,68.0562,20.0558
1776.8316,73.3474,20.4216
1776.984,76.5412,24.1489
1777.1364,78.7917,25.0728
1777.2888,79.727,24.6065
1777.4412,79.227,27.8801
1777.5936,78.7614,22.604
1777.746,78.8648,21.9195
1777.8984,80.6404,23.2083
1778.0508,80.4043,19.8294
1778.2032,80.2958,24.0357
1778.3556,80.1872,25.6293
1778.508,80.0786,28.9995
1778.6604,80.2216,28.6599
1778.8128,80.405,30.3842
1778.9652,80.0793,27.9371
1779.1176,79.5192,31.9953
1779.27,78.9696,37.6297
1779.4224,78.5017,36.3757
1779.5748,79.3712,38.1784
1779.7272,80.1183,38.0826
1779.8796,79.4097,30.3929
1780.032,78.7371,23.3216
1780.1844,77.8056,17.3004
1780.3368,75.601,15.4351
1780.4892,75.6456,22.0325
1780.6416,77.1558,32.3606
1780.794,78.1997,38.2311
1780.9464,78.6252,36.0883
1781.0988,79.7192,38.8489
1781.2512,79.7959,28.0242
1781.4036,79.0284,26.056
1781.556,79.2839,26.6134
1781.7084,77.6552,28.4248
1781.8608,76.0886,29.5482
1782.0132,73.552,33.3116
1782.1656,72.7743,28.4287
1782.318,72.8084,29.6723
1782.4704,72.8244,30.6598
1782.6228,75.4218,28.3812
1782.7752,75.29,29.9227
1782.9276,75.7535,26.744
1783.08,76.359,25.908
1783.2324,75.5427,29.8094
1783.3848,74.0264,32.9794
1783.5372,72.4938,37.6123
1783.6896,70.523,36.8547
1783.842,69.9248,36.1493
1783.9944,70.3932,33.1187
1784.1468,72.2212,34.4772
1784.2992,73.1426,35.888
1784.4516,73.7343,35.2349
1784.604,73.7766,33.528
1784.7564,74.084,36.097
1784.9088,74.5664,34.5556
1785.0612,75.966,34.7559
1785.2136,76.3667,34.3466
1785.366,76.9091,28.4857
1785.5184,77.3114,34.4947
1785.6708,77.0537,33.3364
1785.8232,76.5743,35.5658
1785.9756,75.6462,45.4326
1786.128,74.7817,35.7574
1786.2804,74.1325,37.1159
1786.4328,73.6522,31.1157
1786.5852,74.6019,31.2376
1786.7376,74.0138,34.9214
1786.89,74.1111,34.8343
1787.0424,73.7955,36.3147
1787.1948,73.7075,36.2277
1787.3472,75.1936,36.2277
1787.4996,74.9675,43.0116
1787.652,76.4067,43.0116
1787.8044,77.044,44.1263
1787.9568,77.3015,46.2861
1788.1092,76.6945,44.9624
1788.2616,76.4066,40.4252
1788.414,75.8599,39.7982
1788.5664,76.7415,44.5531
1788.7188,77.8049,39.5979
1788.8712,77.3215,47.3746
1789.0236,77.205,48.8638
1789.176,77.5068,49.4416
1789.3284,77.3398,47.183
1789.4808,76.5218,40.1422
1789.6332,76.6854,35.1557
1789.7856,76.4969,30.4678
1789.938,75.0474,30.5135
1790.0904,74.719,30.7238
1790.2428,74.6062,38.9319
1790.3952,74.4023,41.5046
1790.5476,75.9989,38.9273
1790.7,77.6421,44.5269
1790.8524,78.6374,38.4396
1791.0048,79.1638,40.6342
1791.1572,79.7049,37.3598
1791.3096,80.6506,32.4338
1791.462,79.5977,40.4165
1791.6144,76.3673,35.7439
1791.7668,71.2242,33.9483
1791.9192,66.5611,37.6184
1792.0716,62.7921,35.6982
1792.224,61.7994,35.7805
1792.3764,65.3657,36.7772
1792.5288,68.0361,38.8576
1792.6812,69.1379,37.8562
1792.8336,67.7892,40.5354
1792.986,67.2313,42.6293
1793.1384,69.9431,34.6558
1793.2908,73.804,34.9975
1793.4432,78.808,39.0632
1793.5956,80.6971,36.9143
1793.748,79.7851,41.9801
1793.9004,76.9873,42.6546
1794.0528,73.4258,39.9114
1794.2052,71.2514,40.0594
1794.3576,71.0027,38.4658
1794.51,71.2564,43.9609
1794.6624,72.8127,47.5401
1794.8148,73.4439,50.8755
1794.9672,75.7679,43.4384
1795.1196,76.905,41.8099
1795.272,77.5136,37.0637
1795.4244,77.1137,33.676
1795.5768,76.5002,32.0998
1795.7292,77.4008,27.6758
1795.8816,79.0309,27.7629
1796.034,79.6376,28.4248
1796.1864,81.1884,30.2449
1796.3388,81.1532,35.3742
1796.4912,82.0892,38.6312
1796.6436,82.7904,40.3991
1796.796,82.3774,45.1191
1796.9484,81.7005,42.8462
1797.1008,80.1715,45.6765
1797.2532,80.6791,48.768
1797.4056,81.4994,44.0392
1797.558,82.8779,42.4804
1797.7104,84.6171,32.0824
1797.8628,84.4458,36.0796
1798.0152,84.1138,40.5384
1798.1676,83.3385,38.5616
1798.32,81.1723,43.4993
1798.4724,80.1559,49.1599
1798.6248,79.3707,44.961
1798.7772,77.4672,53.7942
1798.9296,77.0048,69.2538
1799.082,77.1802,66.7608
1799.2344,77.2183,63.0204
1799.3868,77.6745,56.5648
1799.5392,78.6982,47.8188
1799.6916,81.1867,43.8564
1799.844,82.0562,38.997
1799.9964,83.262,39.563
1800.1488,82.6301,40.5297
1800.3012,80.4843,42.4978
1800.4536,80.0714,46.5704
1800.606,79.339,44.705
1800.7584,79.7204,45.3085
1800.9108,81.1045,46.6618
1801.0632,79.347,38.5616
1801.2156,79.5846,43.8041
1801.368,79.3032,39.4237
1801.5204,79.9207,37.7691
1801.6728,80.8377,39.4934
1801.8252,81.9363,36.64
1801.9776,81.5063,38.4597
1802.13,80.2296,34.098
1802.2824,79.4797,32.3058
1802.4348,79.4146,29.9401
1802.5872,79.0124,33.9286
1802.7396,79.2101,42.6019
1802.892,80.1696,44.8879
1803.0444,79.297,41.7972
1803.1968,79.2889,35.2092
1803.3492,79.0092,23.3605
1803.5016,80.1886,21.6568
1803.654,80.4707,19.5174
1803.8064,81.2516,21.5125
1803.9588,81.0872,23.7195
1804.1112,78.9167,31.4188
1804.2636,78.4702,29.0257
1804.416,77.3548,22.9123
1804.5684,79.5912,18.915
1804.7208,81.9356,18.8279
1804.8732,81.8504,20.2823
1805.0256,82.884,29.1911
1805.178,81.4853,35.8619
1805.3304,80.4883,27.9632
1805.4828,80.6033,32.1956
1805.6352,79.7961,36.9592
1805.7876,80.7544,30.6977
1805.94,81.8917,37.0201
1806.0924,82.6615,38.2604
1806.2448,83.7067,30.9474
1806.3972,84.6666,34.0103
1806.5496,84.3054,30.0784
1806.702,84.3322,23.7439
1806.8544,84.2025,21.2415
1807.0068,82.3725,18.8715
1807.1592,81.8883,16.825
1807.3116,81.7887,16.973
1807.464,81.7041,17.4955
1807.6164,81.1537,17.7045
1807.7688,80.3324,17.9222
1807.9212,80.8732,18.2357
1808.0736,81.5711,17.5129
1808.226,82.37,17.7742
1808.3784,83.3123,18.6355
1808.5308,83.3879,20.5788
1808.6832,82.0576,23.0012
1808.8356,80.5208,21.782
1808.988,79.8876,20.3478
1809.1404,78.8974,18.6189
1809.2928,79.3047,15.6841
1809.4452,78.4877,15.6232
1809.5976,77.7972,15.449
1809.75,78.7721,14.4998
1809.9024,78.7868,14.613
1810.0548,78.5208,14.3169
1810.2072,78.0455,14.731
1810.3596,77.3245,15.9106
1810.512,76.9005,17.903
1810.6644,77.9605,18.9521
1810.8168,78.314,18.4069
1810.9692,78.3923,16.7884
1811.1216,78.3539,15.3706
1811.274,77.1695,14.6304
1811.4264,77.3369,14.539
1811.5788,77.6044,14.4932
1811.7312,78.8331,14.7676
1811.8836,79.6016,14.6304
1812.036,80.5076,14.4649
1812.1884,80.7318,14.3517
1812.3408,80.5752,14.4736
1812.4932,79.8559,14.4824
1812.6456,77.8162,14.6565
1812.798,77.5394,15.5448
1812.9504,76.017,15.8844
1813.1028,76.4932,17.2256
1813.2552,77.0843,18.0411
1813.4076,77.8064,19.7785
1813.56,77.5852,20.5283
1813.7124,77.5656,20.2227
1813.8648,77.0018,18.5623
1814.0172,77.3242,16.761
1814.1696,76.2126,18.8732
1814.322,75.5647,20.1457
1814.4744,74.3505,21.9071
1814.6268,74.9424,22.6482
1814.7792,75.7955,19.3949
1814.9316,75.2623,17.1724
1815.084,75.7062,19.4549
1815.2364,76.0635,23.0777
1815.3888,75.1016,24.1576
1815.5412,74.426,29.2695
1815.6936,75.1518,29.2956
1815.846,75.2002,26.7828
1815.9984,75.3147,24.0487
1816.1508,75.68,21.5707
1816.3032,76.3545,20.5283
1816.4556,76.1722,20.4129
1816.608,75.2977,18.9555
1816.7604,76.1773,30.1203
1816.9128,76.1181,28.2367
1817.0652,76.0081,27.1721
1817.2176,76.0733,34.3449
1817.37,74.2616,32.8407
1817.5224,74.9222,36.2102
1817.6748,74.8305,43.3608
1817.8272,75.7768,45.5458
1817.9796,77.7439,42.7068
1818.132,77.3784,39.1886
1818.2844,77.7539,29.1998
1818.4368,78.5214,31.4728
1818.5892,78.8773,31.5337
1818.7416,78.924,34.1463
1818.894,77.5635,37.1246
1819.0464,75.3842,33.6412
1819.1988,72.4513,28.9037
1819.3512,69.6018,29.0431
1819.5036,69.1742,31.5337
1819.656,71.0717,34.0592
1819.8084,73.1784,40.1879
1819.9608,76.0286,41.4863
1820.1132,78.6453,45.7109
1820.2656,80.3108,50.5115
1820.418,81.1623,50.8058
1820.5704,81.2598,51.8073
1820.7228,81.1181,49.8217
1820.8752,80.8353,40.2423
1821.0276,80.2059,38.1174
1821.18,78.3077,37.911
1821.3324,78.1456,33.9791
1821.4848,76.5976,39.6575
1821.6372,75.9351,42.8305
1821.7896,76.7716,39.6675
1821.942,76.7571,43.8651
1822.0944,75.5581,43.3426
1822.2468,77.0292,41.0522
1822.3992,76.6709,37.0985
1822.5516,76.8308,36.2886
1822.704,77.9621,30.7848
1822.8564,77.7127,23.548
1823.0088,77.6393,28.4013
1823.1612,77.2979,25.5666
1823.3136,76.4032,29.6458
1823.466,75.4677,33.4574
1823.6184,74.5857,34.7198
1823.7708,73.7672,37.0423
1823.9232,73.7003,36.7497
1824.0756,73.1802,35.9908
1824.228,72.55,37.9933
1824.3804,72.1395,34.9849
1824.5328,73.0461,40.389
1824.6852,72.9929,43.1322
1824.8376,73.4347,33.5219
1824.99,73.4025,29.8734
1825.1424,73.6305,27.7703
1825.2948,74.3765,27.74
1825.4472,75.3504,33.2842
1825.5996,77.068,42.0528
1825.752,77.1628,37.3845
1825.9044,76.5737,40.2153
1826.0568,75.7241,36.8549
1826.2092,75.4294,31.7388
1826.3616,74.3242,29.9466
1826.514,74.8669,32.2914
1826.6664,74.8096,31.2289
1826.8188,75.2388,33.5541
1826.9712,76.1857,31.8211
1827.1236,77.1582,30.5932
1827.276,78.4407,26.0299
1827.4284,79.4135,22.9606
1827.5808,80.3903,27.7246
1827.7332,79.9068,34.9849
1827.8856,78.7701,37.2401
1828.038,78.9315,46.1589
1828.1904,78.3989,42.1127
1828.3428,78.4305,39.1089
1828.4952,78.9329,33.1196
1828.6476,78.1768,32.6075
1828.8,77.5804,46.671
1828.9524,76.2936,42.7756
1829.1048,73.8874,42.6202
1829.2572,73.7235,46.7476
1829.4096,74.124,35.5658
1829.562,75.1198,33.8938
1829.7144,76.5637,36.515
1829.8668,77.7654,37.9258
1830.0192,78.3446,43.569
1830.1716,79.9126,38.3591
1830.324,80.7291,35.3964
1830.4764,80.5096,38.0775
1830.6288,80.319,23.6108
1830.7812,79.7088,27.368
1830.9336,79.4874,32.3058
1831.086,80.3714,40.3729
1831.2384,81.7816,44.4398
1831.3908,80.9433,41.8186
1831.5432,79.272,45.1191
1831.6956,78.5577,45.0407
1831.848,76.7063,39.8504
1832.0004,74.9216,42.8288
1832.1528,74.8663,38.1762
1832.3052,74.1411,34.5277
1832.4576,74.1525,37.3715
1832.61,73.8785,33.8237
1832.7624,74.4235,42.2453
1832.9148,74.6543,44.7969
1833.0672,75.0349,41.6879
1833.2196,75.4155,42.3993
1833.372,75.7962,38.6551
1833.5244,76.1504,26.6909
1833.6768,76.3042,31.619
1833.8292,76.458,28.1026
1833.9816,76.6118,24.1663
1834.134,76.3611,25.1369
1834.2864,76.0193,18.6355
1834.4388,75.6774,19.1658
1834.5912,75.3356,25.0911
1834.7436,74.9938,28.9037
1834.896,75.5288,32.8836
1835.0484,75.4151,30.48
1835.2008,74.8743,28.7035
1835.3532,75.6796,20.9877
1835.5056,76.1773,19.0718
1835.658,76.5782,22.4768
1835.8104,78.4854,24.4711
1835.9628,78.4579,24.6104
1836.1152,79.5127,31.2551
1836.2676,79.2791,34.9209
1836.42,78.6557,35.8993
1836.5724,79.4825,38.67
1836.7248,79.2166,28.6847
1836.8772,79.5664,24.445
1837.0296,79.5697,20.9354
1837.182,78.6816,24.3056
1837.3344,77.9616,24.802
1837.4868,77.2709,26.3347
1837.6392,77.3442,35.949
1837.7916,77.3753,31.377
1837.944,76.4857,34.7472
1838.0964,75.9882,29.9836
1838.2488,75.869,20.1865
1838.4012,75.2083,28.5902
1838.5536,76.7348,28.7818
1838.706,77.6554,36.6283
1838.8584,77.239,35.4613
1839.0108,77.7151,31.1767
1839.1632,76.6918,33.6238
1839.3156,76.6942,30.628
1839.468,76.0696,31.6657
1839.6204,77.57,35.4604
1839.7728,78.7401,35.8902
1839.9252,79.3124,37.6367
1840.0776,79.9001,43.6909
1840.23,79.802,41.2177
1840.3824,79.0787,39.0667
1840.5348,78.7944,39.1015
1840.6872,77.2877,34.7298
1840.8396,76.8563,31.3944
1840.992,77.0905,33.2842
1841.1444,78.5437,28.4683
1841.2968,79.5015,33.5367
1841.4492,80.4395,34.6079
1841.6016,80.5404,30.4587
1841.754,80.4622,35.4147
1841.9064,81.4581,26.6913
1842.0588,82.6199,35.9908
1842.2112,84.593,36.9766
1842.3636,84.679,35.7139
1842.516,84.163,36.9875
1842.6684,83.0883,29.1511
1842.8208,82.2546,27.7338
1842.9732,82.1365,29.0972
1843.1256,81.2117,31.6931
1843.278,80.8377,31.4828
1843.4304,78.7997,33.5402
1843.5828,76.608,32.9275
1843.7352,75.1097,35.0824
1843.8876,75.3249,38.7189
1844.04,76.3638,45.0428
1844.1924,76.793,43.5445
1844.3448,77.7288,42.0463
1844.4972,79.1309,40.548
1844.6496,80.4783,39.0498
1844.802,80.8108,37.5516
1844.9544,80.2916,36.0533
1845.1068,79.534,34.5551
1845.2592,79.175,33.0568
1845.4116,78.9234,31.5586
1845.564,77.6095,30.0604
1845.7164,77.1714,28.5621
1845.8688,76.614,27.0639
1846.0212,76.5915,25.5656
1846.1736,77.419,24.0674
1846.326,79.0907,22.5691
1846.4784,79.8145,21.0709
1846.6308,79.2244,19.6261
1846.7832,79.0932,19.1682
1846.9356,78.1298,17.6261
1847.088,78.1763,18.5231
1847.2404,77.6577,18.767
1847.3928,78.3379,18.0355
1847.5452,79.3248,16.1849
1847.6976,79.4374,15.81
1847.85,78.7462,12.9159
1848.0024,77.3133,12.2621
1848.1548,76.956,13.8349
1848.3072,76.5829,12.9148
1848.4596,76.8368,17.4259
1848.612,78.3228,17.7829
1848.7644,78.6997,21.4318
1848.9168,77.9836,22.1285
1849.0692,78.7418,21.2324
1849.2216,78.7722,21.4061
1849.374,78.7434,21.4152
1849.5264,78.4962,20.0711
1849.6788,78.3439,18.9063
1849.8312,77.9786,21.7105
