DEPT,GR,ROP
1663.2936,79.241,24.6118
1663.446,80.0949,27.7304
1663.5984,80.0749,24.4328
1663.7508,79.2516,27.0749
1663.9032,80.0939,29.0431
1664.0556,80.1111,28.5206
1664.208,80.8109,28.4509
1664.3604,81.4613,28.0068
1664.5128,80.3157,23.4348
1664.6652,80.931,22.6597
1664.8176,80.5263,20.5522
1664.97,81.6708,21.5711
1665.1224,81.5363,22.442
1665.2748,80.1788,25.0981
1665.4272,79.2665,26.4044
1665.5796,79.5885,27.7542
1665.732,79.1968,26.7188
1665.8844,80.3573,24.2011
1666.0368,79.5634,19.9339
1666.1892,77.6903,16.1963
1666.3416,76.2266,14.1978
1666.494,77.365,15.1509
1666.6464,77.2685,28.6799
1666.7988,77.2176,37.269
1666.9512,78.6824,38.5203
1667.1036,78.8784,41.5229
1667.256,78.8322,31.2999
1667.4084,79.0526,22.7468
1667.5608,78.8941,21.0138
1667.7132,78.5194,16.3547
1667.8656,78.2659,15.8322
1668.018,78.4612,15.7368
1668.1704,79.93,15.2156
1668.3228,81.4296,16.3403
1668.4752,82.9293,16.5506
1668.6276,83.5763,16.1117
1668.78,82.0952,16.9255
1668.9324,80.614,17.4833
1669.0848,80.3472,17.2822
1669.2372,80.0056,16.9621
1669.3896,80.0,16.0586
1669.542,79.3108,14.7001
1669.6944,79.1765,15.0571
1669.8468,78.2655,15.0136
1669.9992,78.9081,13.4025
1670.1516,78.5137,13.6115
1670.304,78.2793,13.8118
1670.4564,78.6599,14.3082
1670.6088,79.4063,14.4824
1670.7612,78.8675,14.4824
1670.9136,79.3773,14.343
1671.066,78.021,18.5405
1671.2184,73.6929,18.349
1671.3708,73.8561,19.1414
1671.5232,73.9383,19.7597
1671.6756,75.0421,19.7423
1671.828,80.8159,16.6334
1671.9804,82.2388,16.5637
1672.1328,81.7522,15.6928
1672.2852,82.634,15.4229
1672.4376,82.2677,16.0934
1672.59,80.5882,17.0688
1672.7424,80.8168,19.8791
1672.8948,80.8863,25.1551
1673.0472,81.5488,29.8826
1673.1996,82.9081,36.2925
1673.352,83.9833,41.9435
1673.5044,84.2316,46.4515
1673.6568,82.8019,42.9951
1673.8092,82.482,41.9435
1673.9616,82.2858,49.9001
1674.114,80.6537,53.3278
1674.2664,80.5816,60.6979
1674.4188,79.541,63.0358
1674.5712,78.744,57.0484
1674.7236,78.7059,59.7921
1674.876,78.4931,50.5519
1675.0284,77.4364,54.3611
1675.1808,77.3813,59.4883
1675.3332,77.5018,56.7886
1675.4856,76.4163,54.237
1675.638,75.8463,48.8377
1675.7904,75.4904,44.0567
1675.9428,75.5477,40.1813
1676.0952,77.2817,42.4647
1676.2476,77.5,46.991
1676.4,77.6189,43.6217
1676.5524,75.7827,46.9809
1676.7048,75.8889,46.2321
1676.8572,76.2297,41.02
1677.0096,76.7424,46.9044
1677.162,78.6081,52.6172
1677.3144,78.4974,57.1979
1677.4668,78.0,62.6146
1677.6192,78.1145,59.0702
1677.7716,75.7994,47.3485
1677.924,75.2359,43.1336
1678.0764,74.9424,41.9666
1678.2288,76.492,45.7897
1678.3812,78.7264,50.7797
1678.5336,81.3038,52.2601
1678.686,81.8712,54.9772
1678.8384,81.8587,54.3154
1678.9908,82.1343,54.2805
1679.1432,82.4572,53.5055
1679.2956,83.0118,49.8531
1679.448,82.4189,45.976
1679.6004,80.4126,35.9085
1679.7528,80.9383,15.9593
1679.9052,80.3773,0.8469
1680.0576,79.6637,5.0815
1680.21,80.4624,9.316
1680.3624,79.4497,17.2238
1680.5148,78.0,23.5001
1680.6672,78.5503,21.5524
1680.8196,78.3208,29.8181
1680.972,76.9919,31.8298
1681.1244,76.2458,28.747
1681.2768,75.5661,32.7965
1681.4292,76.0845,29.0257
1681.5816,77.0517,31.6644
1681.734,79.1542,30.1491
1681.8864,80.1163,28.0629
1682.0388,80.7624,33.0647
1682.1912,80.2386,29.974
1682.3436,79.345,32.3313
1682.496,78.9463,42.9219
1682.6484,79.2243,42.9036
1682.8008,78.7964,43.6077
1682.9532,79.2206,50.0917
1683.1056,80.214,42.9942
1683.258,79.9005,36.367
1683.4104,80.2114,36.6544
1683.5628,80.7778,34.8169
1683.7152,79.8994,32.6049
1683.8676,78.2353,33.6151
1684.02,78.9972,36.367
1684.1724,77.9882,36.9069
1684.3248,78.8971,36.5586
1684.4772,79.3255,40.4252
1684.6296,78.8235,39.5543
1684.782,78.5627,31.2115
1684.9344,76.3625,36.5847
1685.0868,75.9941,34.7211
1685.2392,75.5316,31.6557
1685.3916,76.4491,34.6514
1685.544,77.5316,33.3974
1685.6964,74.8504,33.5977
1685.8488,73.2049,37.8649
1686.0012,72.8986,39.2844
1686.1536,71.685,37.4355
1686.306,72.5696,41.9252
1686.4584,73.2261,37.2938
1686.6108,71.6369,35.7348
1686.7632,70.1326,31.5377
1686.9156,69.1059,26.0125
1687.068,68.4706,22.4159
1687.2204,69.7568,22.3114
1687.3728,70.6352,27.58
1687.5252,74.216,27.1882
1687.6776,77.0373,32.3262
1687.83,78.9114,39.0492
1687.9824,78.6459,39.7285
1688.1348,78.5444,46.2077
1688.2872,78.5714,47.8188
1688.4396,76.6779,45.6416
1688.592,76.3531,43.5516
1688.7444,77.2395,42.8636
1688.8968,77.8497,46.9131
1689.0492,80.0616,47.7578
1689.2016,80.2003,46.7476
1689.354,79.4286,45.6416
1689.5064,78.2403,42.0624
1689.6588,77.8607,38.9443
1689.8112,78.8912,36.0914
1689.9636,78.989,40.4896
1690.116,77.9444,41.1219
1690.2684,76.422,42.6981
1690.4208,74.9774,42.8122
1690.5732,72.8765,42.7208
1690.7256,71.883,35.1404
1690.878,71.25,36.6583
1691.0304,71.0651,36.4192
1691.1828,71.1624,34.6253
1691.3352,75.9685,41.5312
1691.4876,76.8208,46.3296
1691.64,76.7806,47.5488
1691.7924,75.4421,46.3326
1691.9448,75.8571,43.9461
1692.0972,75.9463,34.9575
1692.2496,77.6923,36.5943
1692.402,79.3846,39.1712
1692.5544,77.9917,36.785
1692.7068,78.1498,41.6008
1692.8592,77.3522,43.3426
1693.0116,77.475,36.1841
1693.164,78.9081,30.102
1693.3164,78.9203,25.6306
1693.4688,79.3396,17.1359
1693.6212,77.899,13.4691
1693.7736,76.3807,18.7147
1693.926,75.8768,17.4468
1694.0784,74.0472,21.6713
1694.2308,71.9079,22.6497
1694.3832,69.9186,24.1787
1694.5356,68.9523,24.4876
1694.688,69.7207,21.9456
1694.8404,70.6385,23.3721
1694.9928,70.8817,25.0546
1695.1452,69.1189,27.6323
1695.2976,66.4984,35.3133
1695.45,64.7125,36.515
1695.6024,64.4506,36.3583
1695.7548,69.6779,35.4003
1695.9072,74.9052,35.9176
1696.0596,77.7904,31.7754
1696.212,79.0496,26.9892
1696.3644,80.0892,19.5297
1696.5168,80.5224,16.2397
1696.6692,78.3621,17.9862
1696.8216,73.7077,17.0862
1696.974,69.5336,19.6378
1697.1264,65.175,20.5191
1697.2788,62.3773,20.6563
1697.4312,61.0,20.4003
1697.5836,61.2696,22.6314
1697.736,61.3583,19.2634
1697.8884,61.5239,17.8961
1698.0408,63.7105,19.0456
1698.1932,68.7433,21.2228
1698.3456,71.4799,31.9692
1698.498,72.9301,38.103
1698.6504,75.8617,41.404
1698.8028,73.8119,42.9864
1698.9552,70.7835,34.3526
1699.1076,67.5936,30.1112
1699.26,64.2453,29.4803
1699.4124,63.15,26.2389
1699.5648,62.7334,25.1939
1699.7172,62.7,24.0444
1699.8696,62.1087,21.1357
1700.022,62.7144,19.5507
1700.1744,62.2105,17.9832
1700.3268,62.5882,15.51
1700.4792,63.108,15.0223
1700.6316,61.7585,15.5274
1700.784,62.6627,16.7988
1700.9364,62.8682,19.2982
1701.0888,62.1396,19.7602
1701.2412,62.127,20.5008
1701.3936,61.6071,23.0612
1701.546,62.9457,23.1983
1701.6984,65.5955,26.2524
1701.8508,69.7142,32.8818
1702.0032,74.4873,36.7314
1702.1556,76.0,36.2925
1702.308,77.0576,38.1122
1702.4604,76.7778,32.1869
1702.6128,76.1216,24.0705
1702.7652,77.2065,22.8948
1702.9176,77.7568,15.8148
1703.07,77.8679,16.2859
1703.2224,77.7549,16.0646
1703.3748,77.0052,16.0549
1703.5272,79.0409,16.3918
1703.6796,79.2088,17.452
1703.832,78.9474,19.431
1703.9844,79.5013,23.8476
1704.1368,77.0991,31.812
1704.2892,76.7551,38.3042
1704.4416,77.0681,41.2873
1704.594,76.6214,44.5879
1704.7464,77.4323,41.7837
1704.8988,76.8342,43.5254
1705.0512,77.2889,39.1712
1705.2036,75.8217,41.6235
1705.356,76.1976,45.1439
1705.5084,76.5704,39.5983
1705.6608,77.7838,47.2338
1705.8132,79.5718,53.8245
1705.9656,80.6647,43.9971
1706.118,81.0751,54.7451
1706.2704,80.6745,53.5925
1706.4228,80.3394,48.9509
1706.5752,80.9869,49.665
1706.7276,81.8377,48.6722
1706.88,83.1653,41.971
1707.0324,82.4958,39.6362
1707.1848,80.8706,35.1296
1707.3372,80.1466,25.962
1707.4896,78.7153,16.7945
1707.642,79.1897,21.7742
1707.7944,79.6745,22.1633
1707.9468,79.5579,24.9065
1708.0992,79.3601,26.5786
1708.2516,78.7669,31.1593
1708.404,77.1097,31.5337
1708.5564,75.5906,33.0664
1708.7088,74.8225,38.1261
1708.8612,75.3147,38.3003
1709.0136,77.9882,40.2249
1709.166,80.6,44.4834
1709.3184,80.384,47.3746
1709.4708,80.0665,46.0771
1709.6232,79.8975,44.4834
1709.7756,79.7679,41.7663
1709.928,79.6383,36.3583
1710.0804,79.5086,36.4541
1710.2328,79.379,40.1378
1710.3852,79.2494,38.4048
1710.5376,79.1197,39.894
1710.69,78.9901,34.6253
1710.8424,78.8605,37.2814
1710.9948,78.7309,36.158
1711.1472,78.6012,44.9885
1711.2996,78.2722,46.0858
1711.452,77.766,39.7459
1711.6044,78.3415,51.7115
1711.7568,79.7655,44.8927
1711.9092,80.3915,40.4949
1712.0616,81.09,42.0624
1712.214,80.3438,36.6544
1712.3664,77.2955,34.034
1712.5188,76.7418,37.6824
1712.6712,75.7895,36.0548
1712.8236,75.0323,36.2834
1712.976,75.7171,33.2058
1713.1284,75.8949,35.949
1713.2808,75.7778,39.3018
1713.4332,75.3029,42.547
1713.5856,75.0604,46.8081
1713.738,74.8839,47.4208
1713.8904,75.4921,49.1124
1714.0428,75.0059,46.991
1714.1952,75.6165,45.4731
1714.3476,75.2223,47.4078
1714.5,76.3408,41.3116
1714.6524,76.4631,38.2123
1714.8048,77.093,39.3558
1714.9572,77.9843,36.7497
1715.1096,79.1267,38.5877
1715.262,80.5444,35.6964
1715.4144,80.7187,37.0724
1715.5668,81.1393,30.4539
1715.7192,80.443,25.7774
1715.8716,80.277,21.9108
1716.024,80.0,17.0078
1716.1764,78.7657,16.1805
1716.3288,78.7752,15.6319
1716.4812,76.983,17.452
1716.6336,76.17,18.1143
1716.786,76.5369,18.1143
1716.9384,75.4425,18.1691
1717.0908,75.5906,17.5656
1717.2432,74.9185,18.0093
1717.3956,73.1529,18.7583
1717.548,73.1881,18.9738
1717.7004,74.7882,18.3703
1717.8528,73.9234,17.1137
1718.0052,74.4222,15.8902
1718.1576,74.5691,15.8496
1718.31,73.7106,15.8047
1718.4624,75.5441,15.3711
1718.6148,76.5434,17.4607
1718.7672,75.5939,17.8439
1718.9196,73.8004,19.0369
1719.072,72.4759,19.5333
1719.2244,70.5224,20.1342
1719.3768,70.9046,21.9543
1719.5292,71.741,23.3303
1719.6816,72.0149,29.7136
1719.834,73.9738,34.5469
1719.9864,74.493,41.0957
1720.1388,75.2969,40.2771
1720.2912,74.227,35.1826
1720.4436,72.4778,30.2362
1720.596,71.8761,24.2642
1720.7484,71.3862,24.8855
1720.9008,73.3198,24.8743
1721.0532,75.0275,25.3913
1721.2056,75.2256,25.9084
1721.358,76.0952,26.4254
1721.5104,76.5811,26.9424
1721.6628,76.9614,27.4595
1721.8152,76.6167,27.9765
1721.9676,75.5608,28.4935
1722.12,75.6772,29.0106
1722.2724,75.8991,29.5276
1722.4248,77.2507,30.0446
1722.5772,77.7407,30.5617
1722.7296,78.6667,31.0787
1722.882,79.2034,31.5957
1723.0344,79.3051,32.1127
1723.1868,79.3333,31.5619
1723.3392,79.6898,36.4947
1723.4916,80.0496,38.9534
1723.644,80.4095,35.1652
1723.7964,80.7693,34.4685
1723.9488,81.1292,29.165
1724.1012,81.489,27.3188
1724.2536,81.8494,28.8167
1724.406,81.3537,32.4568
1724.5584,81.0858,31.4031
1724.7108,80.8616,32.4133
1724.8632,79.5412,37.8213
1725.0156,79.0251,40.1117
1725.168,79.4556,40.1378
1725.3204,78.3722,39.5195
1725.4728,78.2993,35.3742
1725.6252,78.6364,37.9345
1725.7776,78.1829,39.1537
1725.93,78.3471,36.8982
1726.0824,78.9177,37.5636
1726.2348,78.8505,37.2344
1726.3872,78.2813,34.7746
1726.5396,76.6074,45.1714
1726.692,76.0225,44.0741
1726.8444,73.9177,35.2784
1726.9968,73.1047,38.6138
1727.1492,73.1953,36.2742
1727.3016,73.2142,30.0198
1727.454,75.7547,37.5727
1727.6064,76.2858,37.6093
1727.7588,76.4236,35.3045
1727.9112,76.2155,35.7574
1728.0636,76.2909,41.0261
1728.216,77.8906,38.2655
1728.3684,77.7846,39.1363
1728.5208,79.6022,38.1958
1728.6732,80.5283,36.8982
1728.8256,79.9,41.3396
1728.978,80.4102,45.8506
1729.1304,80.5086,50.8058
1729.2828,80.1202,50.501
1729.4352,80.0,46.6431
1729.5876,79.277,47.5401
1729.74,79.0599,44.614
1729.8924,78.7709,47.1047
1730.0448,79.4985,45.1104
1730.1972,78.6024,41.8186
1730.3496,78.4858,35.6093
1730.502,77.7311,36.515
1730.6544,76.045,34.5295
1730.8068,75.8142,34.0418
1730.9592,74.4142,35.6268
1731.1116,73.2578,37.3946
1731.264,72.3037,38.5054
1731.4164,71.9091,36.0731
1731.5688,72.776,34.8204
1731.7212,73.6147,30.102
1731.8736,75.3593,33.1187
1732.026,75.2561,35.4239
1732.1784,75.1345,37.3715
1732.3308,74.0318,40.197
1732.4832,72.2854,36.768
1732.6356,72.4142,37.9694
1732.788,72.0123,39.3802
1732.9404,72.8391,38.5703
1733.0928,73.6917,46.7389
1733.2452,74.8737,45.3978
1733.3976,76.0746,53.7232
1733.55,76.4598,53.0526
1733.7024,75.9877,47.8013
1733.8548,74.9549,48.0452
1734.0072,74.0089,46.2338
1734.1596,72.1267,44.0013
1734.312,72.3046,44.6626
1734.4644,71.4786,41.1582
1734.6168,69.5858,38.2138
1734.7692,68.7126,35.2694
1734.9216,67.7487,32.325
1735.074,68.2727,29.3806
1735.2264,69.5103,26.4362
1735.3788,71.2,23.4918
1735.5312,72.0906,20.5474
1735.6836,72.2268,22.52
1735.836,72.8481,25.5482
1735.9884,72.3867,33.7414
1736.1408,73.1646,39.0632
1736.2932,73.2943,37.6994
1736.4456,73.6005,31.5599
1736.598,74.4396,33.4322
1736.7504,73.609,29.8965
1736.9028,74.401,30.5932
1737.0552,75.6886,31.2638
1737.2076,74.8047,34.6775
1737.36,75.3412,33.7109
1737.5124,75.9213,35.8706
1737.6648,76.4379,44.4573
1737.8172,76.7539,50.2136
1737.9696,77.2142,44.2395
1738.122,76.6738,39.685
1738.2744,75.3348,34.3266
1738.4268,75.4783,27.2766
1738.5792,75.0112,23.1069
1738.7316,75.5193,26.4887
1738.884,74.8072,20.2631
1739.0364,74.2242,23.1983
1739.1888,73.2885,27.8618
1739.3412,72.497,30.6368
1739.4936,73.1786,30.0359
1739.646,74.6302,31.0635
1739.7984,76.1096,25.2009
1739.9508,76.4941,24.9265
1740.1032,75.7938,22.0553
1740.2556,74.862,25.2283
1740.408,73.342,28.3373
1740.5604,72.8519,28.5384
1740.7128,73.267,28.9133
1740.8652,74.3697,29.049
1741.0176,75.6055,26.5816
1741.17,76.5721,29.7729
1741.3224,75.6376,35.0581
1741.4748,74.6957,32.4394
1741.6272,74.4389,31.5686
1741.7796,74.2813,31.0286
1741.932,75.0086,23.3564
1742.0844,75.6199,23.3738
1742.2368,75.1474,26.5437
1742.3892,73.3765,22.7729
1742.5416,72.8613,23.3128
1742.694,72.9263,16.4014
1742.8464,72.4769,24.0054
1742.9988,71.9006,18.9281
1743.1512,71.8996,20.32
1743.3036,71.0526,21.6164
1743.456,70.4613,14.6853
1743.6084,72.0,16.3769
1743.7608,73.0707,21.1958
1743.9132,73.5789,27.1394
1744.0656,73.5236,32.0497
1744.218,73.7359,27.1011
1744.3704,73.4631,29.8356
1744.5228,73.9136,27.5452
1744.6752,74.9674,27.014
1744.8276,74.498,28.5554
1744.98,74.5277,25.6032
1745.1324,74.0105,29.9662
1745.2848,74.2729,32.2217
1745.4372,73.6427,31.2028
1745.5896,73.4811,37.0637
1745.742,74.0,37.5427
1745.8944,73.9906,34.1724
1746.0468,75.9815,37.6297
1746.1992,77.5487,35.5223
1746.3516,78.5263,29.7224
1746.504,78.1413,24.802
1746.6564,75.4334,19.4985
1746.8088,74.6892,14.0818
1746.9612,73.9136,21.8846
1747.1136,74.6364,31.6557
1747.266,74.9906,31.5834
1747.4184,74.1108,31.9949
1747.5708,73.7591,24.2133
1747.7232,72.5766,14.3104
1747.8756,73.3684,20.066
1748.028,75.8622,31.6167
1748.1804,76.8526,40.8468
1748.3328,77.8761,48.4847
1748.4852,78.3825,46.3553
1748.6376,78.0978,36.3383
1748.79,77.6325,27.4594
1748.9424,75.4713,33.1379
1749.0948,74.3128,33.3939
1749.2472,72.431,32.483
1749.3996,72.7302,31.8211
1749.552,73.4811,30.7151
1749.7044,74.4717,32.9968
1749.8568,74.5497,30.3232
1750.0092,74.0952,30.001
1750.1616,72.1934,25.4107
1750.314,72.8093,26.2288
1750.4664,73.8258,26.1518
1750.6188,75.7037,31.0703
1750.7712,77.1491,29.8878
1750.9236,78.8195,22.3984
1751.076,78.3123,25.018
1751.2284,76.9679,20.9763
1751.3808,77.3208,19.1567
1751.5332,78.9659,30.7604
1751.6856,80.7394,32.9619
1751.838,82.5669,37.0376
1751.9904,83.3288,37.2379
1752.1428,81.8957,31.525
1752.2952,81.0477,28.4509
1752.4476,79.9429,31.2289
1752.6,80.5,31.1993
1752.7524,80.3914,32.7721
1752.9048,81.446,33.6316
1753.0572,81.3208,28.2275
1753.2096,80.7316,23.0516
1753.362,80.8522,21.6408
1753.5144,80.9263,18.8628
1753.6668,80.8104,19.1501
1753.8192,80.1937,24.7498
1753.9716,79.758,27.2752
1754.124,79.5,29.7311
1754.2764,80.7093,30.2275
1754.4288,81.645,26.3086
1754.5812,82.1038,25.6642
1754.7336,82.4503,26.5437
1754.886,81.2569,28.12
1755.0384,79.1654,28.9499
1755.1908,78.6571,32.955
1755.3432,77.719,34.1071
1755.4956,78.2105,33.1398
1755.648,77.5889,32.2966
1755.8004,76.5915,29.8094
1755.9528,76.204,25.4112
1756.1052,75.4353,24.7672
1756.2576,75.3152,21.7453
1756.41,75.9901,24.9906
1756.5624,76.9411,26.2341
1756.7148,77.2024,27.6057
1756.8672,77.7323,34.5552
1757.0196,78.262,35.2
1757.172,77.2901,38.8346
1757.3244,77.0976,35.1038
1757.4768,75.9121,38.3957
1757.6292,76.0241,40.9651
1757.7816,76.5788,34.1028
1757.934,75.7094,38.4919
1758.0864,76.0,33.6499
1758.2388,75.4421,26.9356
1758.3912,76.2047,27.641
1758.5436,77.9805,22.2931
1758.696,78.7518,21.5981
1758.8484,79.8906,26.7005
1759.0008,79.9117,29.1054
1759.1532,80.3752,31.6295
1759.3056,79.1304,35.9141
1759.458,78.9417,36.4105
1759.6104,79.0,36.1279
1759.7628,78.7012,32.4429
1759.9152,79.5248,32.1777
1760.0676,80.5346,30.5501
1760.22,81.4737,30.0881
1760.3724,82.6065,34.2421
1760.5248,81.8635,37.8736
1760.6772,81.4994,37.4381
1760.8296,80.6535,38.0482
1760.982,80.9871,34.0705
1761.1344,80.2717,34.4873
1761.2868,80.8222,31.7398
1761.4392,80.8784,26.9315
1761.5916,80.2327,27.2395
1761.744,78.8941,19.751
1761.8964,78.1399,18.7981
1762.0488,78.1121,12.7467
1762.2012,76.1288,15.4442
1762.3536,74.2485,22.5029
1762.506,73.2582,26.6221
1762.6584,71.3841,27.284
1762.8108,72.5906,27.162
1762.9632,74.0001,24.0357
1763.1156,74.6712,26.0299
1763.268,73.5373,31.6818
1763.4204,71.1081,26.2651
1763.5728,70.8137,29.5133
1763.7252,69.805,30.1055
1763.8776,70.4399,26.0299
1764.03,71.3585,27.1272
1764.1824,71.373,24.1767
1764.3348,72.1678,21.3238
1764.4872,73.9123,23.7378
1764.6396,76.7741,23.1709
1764.792,79.636,27.1969
1764.9444,81.0279,26.8398
1765.0968,82.3176,22.0675
1765.2492,83.0636,20.5871
1765.4016,83.6435,21.1357
1765.554,84.088,25.7338
1765.7064,83.7143,25.3419
1765.8588,84.2903,23.6612
1766.0112,82.6942,26.4392
1766.1636,81.731,22.1459
1766.316,81.6892,27.5104
1766.4684,78.6465,32.7704
1766.6208,77.0337,27.7368
1766.7732,75.6731,32.3872
1766.9256,74.2725,33.9112
1767.078,74.1987,33.049
1767.2304,73.8044,33.9721
1767.3828,75.787,27.5975
1767.5352,76.5213,29.1302
1767.6876,76.7,25.5074
1767.84,77.9089,23.7012
1767.9924,77.7273,30.2118
1768.1448,78.2823,30.3489
1768.2972,80.0584,31.4005
1768.4496,81.1345,34.904
1768.602,81.7227,26.8224
1768.7544,82.5557,26.9269
1768.9068,82.0157,26.5699
1769.0592,81.8966,24.2272
1769.2116,82.2104,29.0866
1769.364,81.5369,34.3031
1769.5164,81.6858,35.5745
1769.6688,80.7236,33.2667
1769.8212,80.6847,37.6559
1769.9736,81.5191,38.4135
1770.126,81.0501,39.0579
1770.2784,81.7053,38.4222
1770.4308,80.9826,43.1684
1770.5832,80.7059,37.8475
1770.7356,81.3599,37.7778
1770.888,81.5385,40.46
1771.0404,82.236,33.6673
1771.1928,82.6316,44.0218
1771.3452,82.6241,43.2729
1771.4976,82.6667,41.9579
1771.65,82.811,44.9885
1771.8024,82.4762,45.8506
1771.9548,82.0094,37.3772
1772.1072,82.2559,35.5048
1772.2596,81.0198,39.5021
1772.412,81.5183,32.5984
1772.5644,82.1964,28.3601
1772.7168,82.0,31.2999
1772.8692,83.0377,26.1518
1773.0216,82.5814,28.9821
1773.174,82.4913,33.9112
1773.3264,82.5811,29.3392
1773.4788,83.3196,30.4016
1773.6312,83.2263,33.3277
1773.7836,82.6047,32.5178
1773.936,81.9047,33.8067
1774.0884,81.0551,35.2349
1774.2408,80.7906,33.4845
1774.3932,81.7042,32.1229
1774.5456,81.1249,32.2783
1774.698,79.7283,24.131
1774.8504,78.6903,20.4094
1775.0028,77.0211,32.0824
1775.1552,72.9361,27.1533
1775.3076,69.0679,31.3509
1775.46,65.7837,31.856
1775.6124,62.5354,23.4635
1775.7648,61.747,21.1226
1775.9172,60.5882,16.2827
1776.0696,59.9338,9.4532
1776.222,60.6622,12.3546
1776.3744,60.7,15.301
1776.5268,63.564,18.365
1776.6792,66.7575,20.0558
1776.8316,73.039,20.4216
1776.984,76.2542,24.1489
1777.1364,78.3588,25.0728
1777.2888,79.4685,24.6065
1777.4412,78.6278,27.8801
1777.5936,78.5984,22.604
1777.746,78.6635,21.9195
1777.8984,79.9798,23.2083
1778.0508,79.4063,19.8294
1778.2032,79.4223,24.0357
1778.3556,79.4384,25.6293
1778.508,79.4544,28.9995
1778.6604,79.7522,28.6599
1778.8128,79.9953,30.3842
1778.9652,79.2651,27.9371
1779.1176,78.6757,31.9953
1779.27,78.7368,37.6297
1779.4224,77.8842,36.3757
1779.5748,77.5364,38.1784
1779.7272,79.7437,38.0826
1779.8796,78.8104,30.3929
1780.032,78.3398,23.3216
1780.1844,78.1176,17.3004
1780.3368,76.3127,15.4351
1780.4892,75.8288,22.0325
1780.6416,76.6653,32.3606
1780.794,77.0458,38.2311
1780.9464,77.0823,36.0883
1781.0988,78.5455,38.8489
1781.2512,78.5869,28.0242
1781.4036,78.663,26.056
1781.556,77.3148,26.6134
1781.7084,75.8336,28.4248
1781.8608,74.5711,29.5482
1782.0132,72.5086,33.3116
1782.1656,71.4836,28.4287
1782.318,71.33,29.6723
1782.4704,71.3585,30.6598
1782.6228,73.6588,28.3812
1782.7752,74.7219,29.9227
1782.9276,75.0094,26.744
1783.08,75.7052,25.908
1783.2324,74.4726,29.8094
1783.3848,73.1018,32.9794
1783.5372,71.5418,37.6123
1783.6896,70.0945,36.8547
1783.842,70.2485,36.1493
1783.9944,70.1298,33.1187
1784.1468,72.1994,34.4772
1784.2992,73.633,35.888
1784.4516,74.3343,35.2349
1784.604,73.7883,33.528
1784.7564,74.0167,36.097
1784.9088,73.3833,34.5556
1785.0612,74.3881,34.7559
1785.2136,75.0501,34.3466
1785.366,75.5269,28.4857
1785.5184,76.5399,34.4947
1785.6708,76.2157,33.3364
1785.8232,75.1474,35.5658
1785.9756,74.2094,45.4326
1786.128,73.8053,35.7574
1786.2804,72.9589,37.1159
1786.4328,73.2283,31.1157
1786.5852,73.5238,31.2376
1786.7376,73.3,34.9214
1786.89,72.898,34.8343
1787.0424,72.426,36.3147
1787.1948,72.8923,36.2277
1787.3472,73.8848,36.2277
1787.4996,74.3176,43.0116
1787.652,75.7636,43.0116
1787.8044,76.3906,44.1263
1787.9568,76.6316,46.2861
1788.1092,75.6906,44.9624
1788.2616,75.0094,40.4252
1788.414,75.1339,39.7982
1788.5664,75.9914,44.5531
1788.7188,77.0325,39.5979
1788.8712,76.8906,47.3746
1789.0236,76.517,48.8638
1789.176,75.7674,49.4416
1789.3284,76.3573,47.183
1789.4808,74.7337,40.1422
1789.6332,74.9412,35.1557
1789.7856,74.857,30.4678
1789.938,73.4421,30.5135
1790.0904,73.805,30.7238
1790.2428,73.9048,38.9319
1790.3952,73.8095,41.5046
1790.5476,75.3047,38.9273
1790.7,76.6227,44.5269
1790.8524,77.3858,38.4396
1791.0048,78.1669,40.6342
1791.1572,79.074,37.3598
1791.3096,79.782,32.4338
1791.462,78.7637,40.4165
1791.6144,77.7,35.7439
1791.7668,71.8645,33.9483
1791.9192,66.4316,37.6184
1792.0716,61.6175,35.6982
1792.224,61.3725,35.7805
1792.3764,65.5958,36.7772
1792.5288,67.6713,38.8576
1792.6812,69.0659,37.8562
1792.8336,68.5866,40.5354
1792.986,67.7994,42.6293
1793.1384,68.6206,34.6558
1793.2908,72.4117,34.9975
1793.4432,76.8513,39.0632
1793.5956,78.8069,36.9143
1793.748,78.1176,41.9801
1793.9004,73.9554,42.6546
1794.0528,70.7966,39.9114
1794.2052,70.6065,40.0594
1794.3576,70.1848,38.4658
1794.51,70.4705,43.9609
1794.6624,73.1429,47.5401
1794.8148,72.9622,50.8755
1794.9672,75.3811,43.4384
1795.1196,76.7843,41.8099
1795.272,76.7402,37.0637
1795.4244,76.6667,33.676
1795.5768,75.4803,32.0998
1795.7292,77.14,27.6758
1795.8816,78.3203,27.7629
1796.034,78.6549,28.4248
1796.1864,79.9764,30.2449
1796.3388,79.8874,35.3742
1796.4912,80.0145,38.6312
1796.6436,79.7607,40.3991
1796.796,79.4904,45.1191
1796.9484,79.2639,42.8462
1797.1008,77.368,45.6765
1797.2532,79.154,48.768
1797.4056,80.9035,44.0392
1797.558,81.6364,42.4804
1797.7104,83.9622,32.0824
1797.8628,83.524,36.0796
1798.0152,82.1904,40.5384
1798.1676,81.7016,38.5616
1798.32,80.691,43.4993
1798.4724,79.1465,49.1599
1798.6248,79.3621,44.961
1798.7772,77.6169,53.7942
1798.9296,77.3328,69.2538
1799.082,77.9933,66.7608
1799.2344,77.5934,63.0204
1799.3868,77.1519,56.5648
1799.5392,77.4564,47.8188
1799.6916,79.1938,43.8564
