TVD,GR,ROP
1825.4472,87.6227,19.7204
1825.5996,88.25,18.8903
1825.752,86.7135,19.5856
1825.9044,85.9146,20.3868
1826.0568,85.2433,20.4105
1826.2092,84.356,20.7543
1826.3616,85.5806,20.2066
1826.514,86.7362,21.0792
1826.6664,86.371,22.394
1826.8188,86.0362,22.1658
1826.9712,85.9912,21.8121
1827.1236,85.4363,21.1726
1827.276,85.6,19.4096
1827.4284,86.3583,20.6072
1827.5808,86.1091,20.8587
1827.7332,86.9458,22.0565
1827.8856,88.6095,23.5274
1828.038,89.1119,22.6528
1828.1904,88.9463,22.5991
1828.3428,89.6057,22.7404
1828.4952,88.3168,22.0263
1828.6476,86.1048,19.4777
1828.8,87.5334,20.0265
1828.9524,87.5791,22.2583
1829.1048,88.5103,22.3614
1829.2572,89.2717,19.3704
1829.4096,89.4947,19.1288
1829.562,91.7895,16.6847
1829.7144,92.4738,15.1315
1829.8668,92.4631,20.8891
1830.0192,92.0154,22.5778
1830.1716,88.7112,21.8422
1830.324,87.4519,24.0079
1830.4764,85.7111,21.537
1830.6288,86.471,19.7804
1830.7812,85.8992,22.1385
1830.9336,86.8,22.3463
1831.086,86.5798,24.0545
1831.2384,85.2801,25.2022
1831.3908,85.8254,26.4718
1831.5432,87.5628,25.9584
1831.6956,87.2369,26.3328
1831.848,85.5935,24.5673
1832.0004,85.127,23.1997
1832.1528,84.1907,21.7022
1832.3052,83.7374,21.3066
1832.4576,85.9513,22.0082
1832.61,88.6772,22.2382
1832.7624,89.5106,22.8866
1832.9148,88.0,22.9191
1833.0672,88.0,22.1783
1833.2196,88.7729,22.4103
1833.372,87.396,22.7181
1833.5244,86.3019,23.6679
1833.6768,86.2984,25.385
1833.8292,83.6523,24.9953
1833.9816,84.1572,24.0097
1834.134,84.9247,22.8927
1834.2864,85.731,21.3105
1834.4388,87.7572,22.6588
1834.5912,87.6543,23.3258
1834.7436,85.9583,23.7674
1834.896,85.1398,23.9652
1835.0484,85.2176,24.5228
1835.2008,86.9821,22.706
1835.3532,90.7899,22.8256
1835.5056,90.7845,22.0115
1835.658,90.2519,21.2573
1835.8104,89.2069,22.3689
1835.9628,87.8467,21.7025
1836.1152,86.8105,22.5447
1836.2676,87.076,23.5183
1836.42,87.27,24.2396
1836.5724,86.2591,24.4253
1836.7248,83.4073,25.7397
1836.8772,84.3796,24.2261
1837.0296,87.1287,23.6866
1837.182,87.5876,22.0222
1837.3344,89.9433,20.4492
1837.4868,90.4,22.0216
1837.6392,89.3093,26.3237
1837.7916,88.8,27.5182
1837.944,89.8895,28.4428
1838.0964,89.2955,29.1273
1838.2488,86.8068,26.3937
1838.4012,87.3369,25.2347
1838.5536,87.8032,23.5128
1838.706,86.8,22.8571
1838.8584,87.421,21.3701
1839.0108,87.1571,21.472
1839.1632,85.2565,21.3031
1839.3156,84.8626,21.88
1839.468,84.795,22.0085
1839.6204,85.2691,21.8912
1839.7728,84.1798,22.288
1839.9252,84.0,21.9993
1840.0776,85.9691,22.434
1840.23,85.7158,22.9494
1840.3824,87.3314,22.9377
1840.5348,88.0682,23.1273
1840.6872,86.6176,22.7491
1840.8396,85.3764,23.1825
1840.992,83.8525,23.2103
1841.1444,81.9097,23.5903
1841.2968,83.567,24.4838
1841.4492,84.5,23.9333
1841.6016,85.2361,25.0305
1841.754,86.3417,25.1794
1841.9064,86.1223,25.0814
1842.0588,85.5486,25.602
1842.2112,84.6247,25.4209
1842.3636,86.2748,24.4604
1842.516,86.74,24.0656
1842.6684,86.322,23.6401
1842.8208,87.2497,23.2255
1842.9732,86.3658,23.1066
1843.1256,85.5468,22.9815
1843.278,86.6019,23.9207
1843.4304,87.6739,23.8644
1843.5828,86.8636,25.3993
1843.7352,86.1671,27.0559
1843.8876,85.4665,26.6849
1844.04,84.9231,26.0075
1844.1924,84.6853,24.4472
1844.3448,84.5331,23.3223
1844.4972,84.6932,22.6347
1844.6496,84.0251,22.4882
1844.802,85.842,22.5598
1844.9544,85.8549,22.9544
1845.1068,86.5107,23.0349
1845.2592,90.3458,23.7124
1845.4116,91.1077,25.6268
1845.564,90.8184,23.9028
1845.7164,90.4026,22.9673
1845.8688,87.6883,22.4008
1846.0212,85.4402,21.5334
1846.1736,85.2,22.1103
1846.326,85.7583,23.0138
1846.4784,86.8,23.44
1846.6308,87.8189,23.0303
1846.7832,88.3667,24.2026
1846.9356,89.0762,24.8217
1847.088,88.2247,25.0876
1847.2404,86.8808,27.8394
1847.3928,86.0603,26.957
1847.5452,86.4171,26.3037
1847.6976,86.9592,26.2424
1847.85,88.7845,23.9935
1848.0024,89.1003,22.9008
1848.1548,88.1504,22.0224
1848.3072,86.7674,21.9729
1848.4596,83.8506,24.4653
1848.612,82.2403,24.6483
1848.7644,80.5201,24.4654
1848.9168,78.5602,23.585
1849.0692,79.9233,22.201
1849.2216,83.169,22.7814
1849.374,85.2807,23.1039
1849.5264,87.0665,24.0113
1849.6788,90.0217,24.5137
1849.8312,89.3233,24.9845
1849.9836,89.2,25.8777
1850.136,89.1688,26.0041
1850.2884,88.8373,25.7907
1850.4408,89.5837,25.1293
1850.5932,90.933,24.8247
1850.7456,90.0996,23.9722
1850.898,89.1195,23.8958
1851.0504,88.7195,20.8564
1851.2028,88.0,19.4563
1851.3552,88.1403,15.6492
1851.5076,87.7592,9.3831
1851.66,87.2,11.6664
1851.8124,87.4807,17.0449
1851.9648,88.2404,21.046
1852.1172,88.5,22.7664
1852.2696,88.5404,25.1464
1852.422,88.818,25.5218
1852.5744,87.6214,24.8927
1852.7268,89.5623,23.9132
1852.8792,90.1984,23.2094
1853.0316,89.0,30.7309
1853.184,88.1713,35.4123
1853.3364,84.5189,40.782
1853.4888,83.7281,50.3532
1853.6412,83.6,55.1169
1853.7936,86.2413,55.9459
1853.946,88.6367,54.342
1854.0984,87.8124,52.3324
1854.2508,87.4075,43.5108
1854.4032,86.9788,38.977
1854.5556,85.1251,32.192
1854.708,83.7423,32.2246
1854.8604,84.5222,31.0221
1855.0128,85.7299,33.1617
1855.1652,86.5331,40.3759
1855.3176,87.7779,40.1854
1855.47,88.4,33.2711
1855.6224,87.582,31.5225
1855.7748,87.2,26.7876
1855.9272,86.5183,19.1893
1856.0796,86.4882,21.0997
1856.232,86.9409,27.9921
1856.3844,88.0343,33.0611
1856.5368,88.4721,35.5266
1856.6892,88.0499,34.3508
1856.8416,87.1002,30.327
1856.994,85.1714,24.3805
1857.1464,84.705,22.987
1857.2988,86.1928,23.5846
1857.4512,88.3282,22.334
1857.6036,88.2358,22.0694
1857.756,87.3271,21.8943
1857.9084,85.29,21.7216
1858.0608,86.0373,21.8923
1858.2132,86.8,21.8774
1858.3656,86.8,21.5083
1858.518,87.1529,21.8008
1858.6704,87.9152,22.0233
1858.8228,85.8437,22.4097
1858.9752,83.3058,23.2873
1859.1276,83.0,22.968
1859.28,84.2355,22.9408
1859.4324,84.8413,22.7289
1859.5848,84.5424,21.9883
1859.7372,84.4,22.0859
1859.8896,83.6939,20.6506
1860.042,84.3193,20.8452
1860.1944,84.1376,22.0327
1860.3468,85.6,21.8397
1860.4992,86.5655,22.2156
1860.6516,86.9269,21.6856
1860.804,87.3975,20.7167
1860.9564,87.5,20.0021
1861.1088,85.0382,20.6377
1861.2612,84.8537,23.4777
1861.4136,85.3189,24.1985
1861.566,82.2183,25.4311
1861.7184,84.1014,25.5936
1861.8708,83.7066,26.6578
1862.0232,84.0,28.2163
1862.1756,83.882,26.8798
1862.328,83.6667,27.7913
1862.4804,85.8613,26.6527
1862.6328,85.3624,24.2869
1862.7852,86.2264,24.1383
1862.9376,86.5167,23.6235
1863.09,85.7698,22.8512
1863.2424,86.6137,22.5193
1863.3948,87.0834,23.3105
1863.5472,88.0398,22.447
1863.6996,88.3241,22.9205
1863.852,88.7221,23.3367
1864.0044,89.6318,23.3599
1864.1568,88.7721,24.116
1864.3092,88.2089,23.6417
1864.4616,87.8461,23.2678
1864.614,87.104,22.7406
1864.7664,87.0811,20.2624
1864.9188,86.4581,18.1538
1865.0712,86.0774,18.7485
1865.2236,83.6741,18.9509
1865.376,82.858,21.151
1865.5284,83.474,24.3682
1865.6808,83.5362,24.4377
1865.8332,86.0841,24.7769
1865.9856,85.3738,24.2604
1866.138,83.4738,23.3798
1866.2904,82.9684,22.8789
1866.4428,84.0,23.0823
1866.5952,84.9471,23.0391
1866.7476,82.9479,22.8574
1866.9,81.217,23.4307
1867.0524,79.5767,23.6846
1867.2048,79.5894,23.1744
1867.3572,81.2636,24.1053
1867.5096,82.836,24.1988
1867.662,83.5171,24.786
1867.8144,84.8563,25.2042
1867.9668,86.4901,25.0488
1868.1192,87.8719,25.7364
1868.2716,89.5878,25.455
1868.424,90.7914,24.2456
1868.5764,92.1645,24.5304
1868.7288,91.1447,25.0731
1868.8812,90.0354,24.9959
1869.0336,90.175,26.8412
1869.186,86.5749,26.6266
1869.3384,85.0444,25.3812
1869.4908,85.2872,25.3613
1869.6432,82.7871,24.4511
1869.7956,83.3852,23.8311
1869.948,84.8426,24.4158
1870.1004,85.2,23.696
1870.2528,86.0125,24.2572
1870.4052,88.1876,23.6152
1870.5576,89.8565,23.5804
1870.71,91.6427,24.1422
1870.8624,92.0,24.3809
1871.0148,92.0,26.2874
1871.1672,91.2716,27.9707
1871.3196,89.7029,26.6984
1871.472,87.8286,26.0571
1871.6244,86.7314,24.572
1871.7768,85.892,22.926
1871.9292,84.8,23.127
1872.0816,85.0859,22.7737
1872.234,85.7944,22.9072
1872.3864,87.1567,22.6609
1872.5388,87.2313,22.3629
1872.6912,88.0966,23.4875
1872.8436,89.3047,21.9275
1872.996,90.9724,22.7807
1873.1484,91.6,23.197
1873.3008,92.7708,22.4519
1873.4532,92.4104,22.7371
1873.6056,92.096,21.8115
1873.758,93.2072,22.1772
1873.9104,90.2728,23.4853
1874.0628,87.5877,24.2449
1874.2152,87.1717,23.5609
1874.3676,84.912,24.0554
1874.52,84.2035,22.1424
1874.6724,86.4355,21.4538
1874.8248,86.4353,22.2991
1874.9772,86.6168,24.0987
1875.1296,88.1441,24.1674
1875.282,88.0597,24.2482
1875.4344,90.0,21.4297
1875.5868,88.8036,20.6726
1875.7392,87.6269,20.6784
1875.8916,86.3542,21.8956
1876.044,86.5698,22.9442
1876.1964,87.2181,22.6394
1876.3488,89.0309,24.5215
1876.5012,90.0582,24.7731
1876.6536,91.8622,24.5904
1876.806,91.0814,24.414
1876.9584,90.7672,24.1151
1877.1108,90.0687,22.8877
1877.2632,87.9215,23.3807
1877.4156,84.4124,24.3374
1877.568,83.701,23.3281
1877.7204,85.4612,23.679
1877.8728,86.9756,22.6151
1878.0252,87.0558,22.921
1878.1776,87.4242,22.7576
1878.33,86.397,22.5081
1878.4824,83.644,20.9613
1878.6348,84.0,19.0681
1878.7872,84.0,24.3658
1878.9396,84.2441,23.7635
1879.092,84.4,26.3794
1879.2444,84.1247,27.0282
1879.3968,85.3766,26.4165
1879.5492,86.3107,27.9017
1879.7016,86.3116,27.9775
1879.854,86.0326,29.8783
1880.0064,86.6046,29.8638
1880.1588,87.1328,45.9245
1880.3112,86.0392,46.5649
1880.4636,87.6288,43.9094
1880.616,88.3333,37.1113
1880.7684,87.9261,23.4648
1880.9208,88.5847,21.9808
1881.0732,90.119,20.638
1881.2256,89.2602,20.1951
1881.378,89.6,19.7186
1881.5304,89.0564,19.343
1881.6828,88.0553,21.7412
1881.8352,87.3797,22.994
1881.9876,86.3554,24.2852
1882.14,86.1446,24.567
1882.2924,85.0954,24.9264
1882.4448,85.0661,25.0558
1882.5972,83.4213,24.8306
1882.7496,82.4,24.7783
1882.902,82.0447,24.7362
1883.0544,83.5579,24.411
1883.2068,86.8686,23.2094
1883.3592,89.7113,22.1728
1883.5116,90.8036,22.5576
1883.664,90.5312,22.279
1883.8164,89.6882,22.9848
1883.9688,86.3968,23.4478
1884.1212,87.0678,22.4821
1884.2736,87.5968,22.4744
1884.426,86.8734,22.5501
1884.5784,86.6917,22.5222
1884.7308,87.6339,23.781
1884.8832,88.614,23.9936
1885.0356,87.2601,24.4035
1885.188,86.3138,23.474
1885.3404,85.0786,21.9947
1885.4928,83.1548,21.542
1885.6452,85.0,21.3635
1885.7976,88.3526,21.7514
1885.95,88.8265,22.4796
1886.1024,88.9339,22.5908
1886.2548,88.7078,22.204
1886.4072,86.7708,20.8799
1886.5596,86.2533,20.7804
1886.712,86.1384,20.5581
1886.8644,86.2577,20.9615
1887.0168,86.216,22.013
1887.1692,86.0104,22.2702
1887.3216,84.2181,22.592
1887.474,82.8763,23.6849
1887.6264,83.0312,24.0844
1887.7788,84.8149,22.5022
1887.9312,86.2132,22.8039
1888.0836,89.0569,21.5414
1888.236,90.7347,21.7831
1888.3884,90.4638,23.8516
1888.5408,90.8517,23.7954
1888.6932,92.3088,24.2477
1888.8456,92.9096,23.9129
1888.998,92.6102,23.271
1889.1504,91.6667,23.3813
1889.3028,89.6667,23.4329
1889.4552,89.052,22.818
1889.6076,89.4942,22.6163
1889.76,89.257,22.2909
1889.9124,88.7015,21.1177
1890.0648,89.8514,21.0688
1890.2172,90.2539,21.7641
1890.3696,88.0,22.9516
1890.522,87.5078,23.6672
1890.6744,86.4163,24.0533
1890.8268,84.6546,24.3192
1890.9792,87.7506,23.9818
1891.1316,90.2437,24.225
1891.284,90.6667,23.9948
1891.4364,88.1828,24.6017
1891.5888,85.8868,25.2442
1891.7412,85.4286,24.6368
1891.8936,84.7245,24.8629
1892.046,86.2657,24.0797
1892.1984,87.4976,21.8557
1892.3508,88.0,20.0785
1892.5032,87.7945,19.9531
1892.6556,87.8997,20.1716
1892.808,89.4106,21.5499
1892.9604,89.019,23.2296
1893.1128,89.528,23.0929
1893.2652,91.1184,21.6669
1893.4176,90.3277,22.6538
1893.57,89.5224,21.9001
1893.7224,89.2955,22.9191
1893.8748,86.8,22.6853
1894.0272,87.6307,21.6198
1894.1796,89.3333,21.2887
1894.332,88.0,20.1155
1894.4844,88.0896,20.9903
1894.6368,88.5425,22.5142
1894.7892,87.8993,22.9815
1894.9416,87.9126,22.8044
1895.094,89.1182,22.4733
1895.2464,90.0394,22.5916
1895.3988,90.1954,22.8991
1895.5512,91.1293,23.888
1895.7036,91.5648,24.9343
1895.856,90.12,22.3654
1896.0084,88.1192,21.3998
1896.1608,88.0792,22.0349
1896.3132,88.1351,19.9815
1896.4656,86.6667,20.3229
1896.618,88.9844,22.1112
1896.7704,89.4318,21.3914
1896.9228,89.6,23.1854
1897.0752,90.8382,23.9812
1897.2276,89.992,23.7792
1897.38,90.1262,22.4194
1897.5324,90.632,21.9242
1897.6848,91.2467,20.7867
1897.8372,91.6667,21.5834
1897.9896,89.681,21.3576
1898.142,88.2169,21.0909
1898.2944,88.0,21.1899
1898.4468,88.7092,20.8092
1898.5992,91.161,22.5098
1898.7516,92.3333,22.9713
1898.904,92.7381,26.0581
1899.0564,92.6667,24.7395
1899.2088,93.495,22.8443
1899.3612,93.0231,22.2211
1899.5136,92.4326,19.9262
1899.666,90.5954,19.9025
1899.8184,88.3949,20.6886
1899.9708,86.5732,21.0052
1900.1232,84.9355,21.281
1900.2756,82.8035,21.6966
1900.428,83.8638,22.3251
1900.5804,85.7959,23.2779
1900.7328,86.7184,22.5857
1900.8852,88.2727,23.0969
1901.0376,89.0438,24.1805
1901.19,89.0492,23.7901
1901.3424,89.1216,25.2507
1901.4948,89.9021,26.1444
1901.6472,91.2134,26.4627
1901.7996,92.4303,25.1076
1901.952,91.2759,24.5912
1902.1044,90.4857,23.245
1902.2568,87.8635,22.0161
1902.4092,87.4437,22.4725
1902.5616,88.0,22.2883
1902.714,88.8571,23.6342
1902.8664,90.9638,24.8987
1903.0188,91.1434,25.0848
1903.1712,90.3895,26.1862
1903.3236,91.0714,26.8076
1903.476,90.7723,25.439
1903.6284,91.8495,28.0784
1903.7808,91.733,27.2155
1903.9332,93.1606,26.8966
1904.0856,94.5003,28.0286
1904.238,93.9043,24.748
1904.3904,92.8923,24.7417
1904.5428,90.5211,24.1233
1904.6952,88.1416,24.6246
1904.8476,87.7133,22.8912
1905.0,87.1782,23.3962
1905.1524,87.7143,23.392
1905.3048,87.7143,22.7618
1905.4572,86.9979,23.1737
1905.6096,85.7472,24.5239
1905.762,85.096,23.8134
1905.9144,84.8589,24.5538
1906.0668,85.3315,27.7778
1906.2192,85.3353,24.4981
1906.3716,87.0,25.5095
1906.524,87.8371,25.0301
1906.6764,87.5017,20.0167
1906.8288,88.189,20.1506
1906.9812,89.5878,20.1826
1907.1336,89.7837,21.4156
1907.286,89.8073,22.2831
1907.4384,91.2034,22.745
1907.5908,90.0,22.8788
1907.7432,89.6646,22.4501
1907.8956,90.0,22.0859
1908.048,87.5111,21.4778
1908.2004,86.4561,22.5341
1908.3528,84.4134,23.8378
1908.5052,84.1152,23.2314
1908.6576,85.9896,21.4446
1908.81,88.9827,19.5807
1908.9624,91.0867,18.9314
1909.1148,91.3802,17.9849
1909.2672,92.5403,19.1362
1909.4196,92.7122,19.9851
1909.572,90.882,21.724
1909.7244,91.0,21.6094
1909.8768,90.2945,21.0979
1910.0292,88.8,22.1579
1910.1816,88.9502,22.3562
1910.334,89.5028,22.6099
1910.4864,89.6729,22.9426
1910.6388,89.8597,23.2626
1910.7912,88.8237,22.1235
1910.9436,89.3286,21.2998
1911.096,89.344,21.4261
1911.2484,90.4726,19.8557
1911.4008,89.7864,19.8655
1911.5532,89.9887,20.9602
1911.7056,89.9329,20.9245
1911.858,90.5473,20.4828
1912.0104,89.5879,20.4282
1912.1628,88.6626,20.845
1912.3152,89.2742,20.5645
1912.4676,88.0,20.27
1912.62,87.8252,21.6421
1912.7724,88.5388,23.5857
1912.9248,87.041,26.7365
1913.0772,85.847,25.5581
1913.2296,85.296,25.9365
1913.382,84.7317,23.8416
1913.5344,87.5821,21.4905
1913.6868,89.2669,24.8986
1913.8392,91.6264,24.457
1913.9916,93.091,23.7836
1914.144,92.1186,26.0842
1914.2964,92.5999,24.892
1914.4488,90.2187,24.4174
1914.6012,89.8689,28.3109
1914.7536,89.9761,26.0016
1914.906,88.7926,27.4893
1915.0584,88.3128,32.3317
1915.2108,85.6893,34.3283
1915.3632,84.4328,35.5331
1915.5156,84.2139,35.5022
1915.668,82.4838,33.6693
1915.8204,82.7045,37.4406
1915.9728,82.0607,32.7191
1916.1252,83.6771,28.6812
1916.2776,85.2399,29.929
1916.43,87.6272,26.5768
1916.5824,90.3744,24.6867
1916.7348,90.4,26.9805
1916.8872,90.4702,28.8885
1917.0396,90.3513,27.4123
1917.192,89.642,26.7292
1917.3444,89.324,29.4662
1917.4968,89.6117,29.0977
1917.6492,89.6407,28.7291
1917.8016,88.8884,32.177
1917.954,88.926,34.3413
1918.1064,87.7951,31.0485
1918.2588,87.7696,34.5695
1918.4112,88.6088,33.4744
1918.5636,86.8994,35.1762
1918.716,86.8689,37.7893
1918.8684,86.2717,38.1889
1919.0208,85.5916,33.3728
1919.1732,86.9249,29.4168
1919.3256,86.9153,27.8157
1919.478,88.0,27.9849
1919.6304,88.743,26.7486
1919.7828,89.1272,26.1633
1919.9352,89.7143,24.0632
1920.0876,88.6094,19.8238
1920.24,88.0469,19.6063
1920.3924,88.0,21.1518
1920.5448,88.188,21.6627
1920.6972,88.6762,22.98
1920.8496,90.3088,23.1316
1921.002,90.12,20.6712
1921.1544,90.0642,19.3066
1921.3068,88.8303,19.4859
1921.4592,88.4,19.9101
1921.6116,88.5116,19.0713
1921.764,87.9196,19.1738
1921.9164,88.5071,20.2372
1922.0688,87.9457,21.6089
1922.2212,87.7143,22.3467
1922.3736,88.7484,24.1112
1922.526,88.7755,22.9743
1922.6784,89.194,21.6028
1922.8308,89.2242,20.1899
1922.9832,88.9365,20.6545
1923.1356,90.8616,20.8989
1923.288,90.4047,22.7005
1923.4404,90.5714,23.6999
1923.5928,91.6893,22.8997
1923.7452,91.2749,23.1105
1923.8976,90.7084,22.4544
1924.05,91.6371,20.9522
1924.2024,92.7313,21.2764
1924.3548,92.9532,19.5513
1924.5072,89.436,19.6335
1924.6596,87.467,21.18
1924.812,86.1352,19.5069
1924.9644,83.9116,17.7334
1925.1168,84.6962,19.0356
1925.2692,85.663,18.02
1925.4216,86.0,19.8942
1925.574,86.0,20.798
1925.7264,86.7738,19.9091
1925.8788,86.3109,19.3844
1926.0312,86.7154,17.8085
1926.1836,87.7135,15.9439
1926.336,88.2828,19.0285
1926.4884,88.4391,19.2526
1926.6408,88.6667,21.3225
1926.7932,87.3512,20.799
1926.9456,87.3329,19.6343
1927.098,88.0,20.1181
1927.2504,87.8728,18.5069
1927.4028,87.3456,18.4521
1927.5552,86.8,17.983
1927.7076,88.0956,17.0542
1927.86,89.2592,18.6671
1928.0124,89.4726,18.0412
1928.1648,88.7752,18.9195
1928.3172,86.3876,18.2373
1928.4696,83.6475,17.9486
1928.622,84.1189,19.0419
1928.7744,85.1834,20.1608
1928.9268,86.16,19.7399
1929.0792,87.6735,20.1272
1929.2316,87.0934,20.6683
1929.384,87.8793,21.0868
1929.5364,87.959,21.829
1929.6888,90.3198,21.3063
1929.8412,91.008,20.9475
1929.9936,90.6118,20.1533
1930.146,91.5031,21.244
1930.2984,87.3594,20.521
1930.4508,86.6602,20.1353
1930.6032,88.2412,21.7315
1930.7556,88.1612,22.3147
1930.908,89.217,21.4602
1931.0604,88.3408,22.8581
1931.2128,85.6954,24.5899
1931.3652,86.303,23.8621
1931.5176,85.8428,23.1985
1931.67,87.3215,23.2039
1931.8224,87.6,22.2862
1931.9748,86.1598,21.9605
1932.1272,88.8,21.8902
1932.2796,89.5221,21.3064
1932.432,87.3894,21.1686
1932.5844,87.3707,21.2879
1932.7368,86.9806,20.9364
1932.8892,84.5433,20.8811
1933.0416,86.6299,20.0032
1933.194,89.0459,19.0523
1933.3464,87.8784,17.6582
1933.4988,89.2483,16.7352
1933.6512,89.8673,11.2964
1933.8036,88.4337,13.0297
1933.956,88.1237,15.6566
1934.1084,85.8579,17.7182
1934.2608,82.8,23.1951
1934.4132,82.1011,24.1797
1934.5656,83.1554,23.0166
1934.718,83.8623,25.5132
1934.8704,84.0,28.8032
1935.0228,84.0,29.703
1935.1752,83.9965,30.5759
1935.3276,86.18,27.6574
1935.48,85.755,23.3353
1935.6324,86.2374,20.1981
1935.7848,86.1562,21.183
1935.9372,85.8212,21.9045
1936.0896,86.5641,22.5909
1936.242,86.9188,25.2279
1936.3944,86.7866,26.1487
1936.5468,86.5511,22.6947
1936.6992,86.1675,24.1825
1936.8516,85.0816,27.7724
1937.004,86.9065,28.7927
1937.1564,86.9364,32.2729
1937.3088,87.8548,31.8394
1937.4612,87.7371,28.6095
1937.6136,87.7919,25.2443
1937.766,87.3126,22.1778
1937.9184,87.0712,22.1232
1938.0708,87.2537,19.3353
1938.2232,87.5202,19.3667
1938.3756,86.4367,20.1528
1938.528,86.625,20.5371
1938.6804,87.1674,20.6678
1938.8328,88.2308,21.198
1938.9852,88.9187,21.3923
1939.1376,88.3046,20.4108
1939.29,88.9999,19.9563
1939.4424,87.8354,20.7428
1939.5948,88.0279,21.047
1939.7472,90.4638,22.3068
1939.8996,90.5215,23.3345
1940.052,90.1026,23.781
1940.2044,89.4253,24.4082
1940.3568,88.3519,22.3545
1940.5092,87.5789,22.0043
1940.6616,88.0949,22.6209
1940.814,87.6313,22.3203
1940.9664,86.3101,23.8676
1941.1188,86.333,24.1373
1941.2712,85.7868,23.696
1941.4236,85.4286,22.8417
1941.576,84.5554,21.8422
1941.7284,85.0125,21.1798
1941.8808,85.4568,21.0266
1942.0332,86.79,20.7967
1942.1856,86.9806,20.9623
1942.338,86.4193,20.3277
1942.4904,87.5585,20.7565
1942.6428,87.7474,21.0973
1942.7952,89.7073,21.0813
1942.9476,91.8552,21.3341
1943.1,92.7301,20.9986
1943.2524,92.9461,21.5861
1943.4048,93.6962,22.0788
1943.5572,92.4435,21.979
1943.7096,92.2265,22.2737
1943.862,93.2083,22.3305
1944.0144,93.4777,21.8102
1944.1668,93.7373,22.3802
1944.3192,92.6667,22.5714
1944.4716,91.2673,22.8561
1944.624,89.1104,22.3028
1944.7764,88.1256,22.497
1944.9288,88.7411,21.6732
1945.0812,88.9378,20.8529
1945.2336,89.8759,22.3651
1945.386,90.9792,22.6423
1945.5384,90.5897,22.0482
1945.6908,89.2211,22.1753
1945.8432,89.0589,21.162
1945.9956,87.5975,21.8076
1946.148,86.9562,21.2106
1946.3004,87.9449,21.3157
1946.4528,87.6963,21.172
1946.6052,88.709,20.4413
1946.7576,88.4909,22.4568
1946.91,87.4266,22.6039
1947.0624,85.2727,21.9831
1947.2148,85.9655,19.9641
1947.3672,86.784,18.6446
1947.5196,87.3203,16.9643
1947.672,88.5305,17.6861
1947.8244,87.1442,18.6104
1947.9768,85.3119,18.964
1948.1292,86.0105,19.3533
1948.2816,86.9231,18.2404
1948.434,87.7813,17.7867
1948.5864,88.0,17.5813
1948.7388,88.2992,16.8916
1948.8912,86.1175,15.647
1949.0436,85.6913,16.5769
1949.196,85.7141,17.2817
1949.3484,84.8806,17.741
1949.5008,84.0471,17.2727
1949.6532,85.2868,16.547
1949.8056,86.6507,17.3627
1949.958,85.1399,16.1736
1950.1104,83.3566,17.443
1950.2628,82.9398,17.6318
1950.4152,83.8508,16.3082
1950.5676,86.0263,17.3132
1950.72,87.7584,16.7529
1950.8724,88.7956,16.5942
1951.0248,90.5824,17.6529
1951.1772,89.6272,17.8931
1951.3296,89.0954,16.7677
1951.482,90.6876,19.0905
1951.6344,91.1581,17.8354
1951.7868,90.266,18.0789
1951.9392,90.8625,18.915
1952.0916,90.575,18.1485
1952.244,90.0844,19.5408
1952.3964,89.3614,18.2431
1952.5488,88.1282,18.5528
1952.7012,86.6918,17.4736
1952.8536,85.2642,17.8246
1953.006,85.5583,18.3936
1953.1584,86.7784,18.6974
1953.3108,87.5714,18.6528
1953.4632,88.2206,17.3537
1953.6156,89.2797,17.3201
1953.768,89.8843,16.9142
1953.9204,89.184,17.365
1954.0728,89.7548,18.262
1954.2252,89.4181,17.8221
1954.3776,87.7888,17.7673
1954.53,88.0995,19.9264
1954.6824,89.9441,20.0028
1954.8348,90.1559,20.649
1954.9872,92.611,19.4769
1955.1396,94.917,18.0387
1955.292,92.0725,16.1788
1955.4444,91.3596,15.2081
1955.5968,88.9246,16.0367
1955.7492,86.7322,15.9734
1955.9016,88.4168,18.3357
1956.054,87.9094,19.1108
1956.2064,88.7477,19.434
1956.3588,88.8,19.6461
1956.5112,88.5554,18.8061
1956.6636,89.8404,16.9759
1956.816,89.883,16.3451
1956.9684,89.1871,16.1452
1957.1208,90.3437,16.1734
1957.2732,87.666,16.902
1957.4256,88.0124,17.0881
1957.578,90.1551,17.5028
1957.7304,89.9664,18.1706
1957.8828,91.7806,17.1538
1958.0352,92.2336,17.4925
1958.1876,91.8123,16.2364
1958.34,91.0659,15.1743
1958.4924,89.2378,16.3681
1958.6448,88.9143,15.9481
1958.7972,88.7118,15.6525
1958.9496,88.5704,16.5762
1959.102,90.7253,15.9816
1959.2544,90.575,13.4167
1959.4068,90.5397,15.9267
1959.5592,90.5077,14.7285
1959.7116,89.7143,15.7017
1959.864,90.5965,17.1307
1960.0164,89.2909,17.0657
1960.1688,88.1918,16.6505
1960.3212,86.8879,16.95
1960.4736,86.3333,17.6831
1960.626,86.2857,18.5783
1960.7784,87.2923,16.774
1960.9308,88.2449,23.9924
1961.0832,87.8361,29.8378
1961.2356,89.0274,36.4448
1961.388,88.1987,43.1002
1961.5404,89.3842,44.089
1961.6928,90.5494,42.6916
1961.8452,89.9608,40.0726
1961.9976,90.0488,40.1592
1962.15,89.6387,36.2593
1962.3024,88.8742,30.4118
1962.4548,89.448,25.2165
1962.6072,90.2995,19.4176
