DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,DSLL,DDLL,SPDL,MRRS,HVOL,AVOL,NPOR,NPRS,NPRD,DPOR,DPRL,DPRS,DPRD,BIT
2185.0,49.128616,3354.492188,124.602661,0.321726,9.300317,0.043684,2.456503,3.434796,92.076561,4.556496,4.465364,92.224792,3.251235,0.154681,0.066999,0.312526,0.381648,0.292638,0.148244,0.148244,0.117271,0.221121,8.5
2185.1,49.163425,3330.078125,124.144791,0.31189,9.294519,0.045214,2.460524,3.435931,92.00367,4.576628,4.495688,92.264297,3.137557,0.153716,0.066035,0.302836,0.372664,0.283612,0.145892,0.145892,0.114834,0.218971,8.5
2185.2,49.169537,3300.78125,123.499657,0.301787,9.242219,0.0433,2.458517,3.444617,91.896767,4.601649,4.527184,92.2491,2.979,0.150856,0.063175,0.292627,0.363405,0.274342,0.147066,0.147066,0.116051,0.220045,8.5
2185.3,49.063641,3305.664063,122.910675,0.293948,9.121152,0.041967,2.459458,3.429027,91.791298,4.626795,4.549329,92.276459,2.951946,0.146356,0.058674,0.284394,0.35622,0.267148,0.146516,0.146516,0.11548,0.219541,8.5
2185.4,49.151714,3330.078125,122.191483,0.291704,8.966147,0.039066,2.455917,3.43314,91.735138,4.648369,4.561171,92.273415,2.934621,0.142179,0.054497,0.281475,0.354156,0.265089,0.148587,0.148587,0.117626,0.221435,8.5
2185.5,49.17675,3330.078125,122.950882,0.297682,8.861295,0.036899,2.453491,3.420222,91.752838,4.658864,4.564853,92.379776,3.066336,0.140138,0.052457,0.286526,0.359569,0.270576,0.150005,0.150005,0.119096,0.222732,8.5
2185.6,49.187687,3334.960938,125.287445,0.309523,8.837832,0.033892,2.447847,3.403236,91.862602,4.651343,4.557529,92.379776,3.218726,0.140017,0.052335,0.297401,0.370302,0.281445,0.153306,0.153306,0.122517,0.22575,8.5
2185.7,49.159374,3354.492188,127.687057,0.323442,8.853642,0.032762,2.446041,3.349785,92.053276,4.627743,4.537963,92.394966,3.39804,0.140604,0.052922,0.310509,0.382926,0.294221,0.154362,0.154362,0.123612,0.226716,8.5
2185.8,49.118542,3364.257813,130.707062,0.332288,8.874855,0.031686,2.444005,3.322346,92.294479,4.596189,4.514566,92.428391,3.430221,0.141172,0.053491,0.318947,0.390968,0.302341,0.155553,0.155553,0.124846,0.227805,8.5
2185.9,49.200474,3334.960938,132.584549,0.334955,8.889455,0.031709,2.445977,3.30207,92.535278,4.561724,4.488895,92.470932,3.448728,0.141442,0.053761,0.321528,0.393405,0.304789,0.154399,0.154399,0.12365,0.22675,8.5
2186.0,49.163815,3334.960938,133.096008,0.329811,8.891837,0.032266,2.450301,3.333662,92.725784,4.529859,4.455435,92.452698,3.435554,0.141225,0.053543,0.31659,0.388783,0.300066,0.151871,0.151871,0.121029,0.224438,8.5
2186.1,49.171387,3339.84375,131.74144,0.322941,8.875773,0.034362,2.457918,3.367833,92.857094,4.510242,4.423565,92.428391,3.412506,0.140416,0.052735,0.30991,0.382639,0.293759,0.147416,0.147416,0.116413,0.220365,8.5
2186.2,49.154068,3339.84375,130.891327,0.317544,8.840902,0.035904,2.462544,3.405244,92.886917,4.506973,4.406845,92.404076,3.410988,0.139223,0.051542,0.304554,0.377832,0.288803,0.144711,0.144711,0.11361,0.217891,8.5
2186.3,49.208759,3339.84375,129.219421,0.319957,8.80034,0.037673,2.466696,3.420589,92.848251,4.516007,4.402151,92.376724,3.427217,0.138105,0.050423,0.306609,0.380007,0.291018,0.142283,0.142283,0.111094,0.215671,8.5
2186.4,49.208462,3325.195313,126.472641,0.326995,8.769902,0.038183,2.465919,3.430133,92.752701,4.533226,4.403196,92.312912,3.454067,0.137418,0.049736,0.313077,0.386314,0.297479,0.142737,0.142737,0.111564,0.216086,8.5
2186.5,49.199402,3315.429688,123.257896,0.334933,8.7566,0.039732,2.465286,3.430495,92.663704,4.556917,4.412295,92.2491,3.469136,0.137045,0.049363,0.320434,0.393449,0.304765,0.143108,0.143108,0.111948,0.216425,8.5
2186.6,49.175228,3325.195313,119.852089,0.338922,8.746081,0.040602,2.460397,3.435081,92.58709,4.582774,4.425038,92.224785,3.484632,0.136647,0.048965,0.324067,0.397054,0.308427,0.145967,0.145967,0.114911,0.219039,8.5
2186.7,49.157406,3325.195313,116.347939,0.340413,8.731181,0.043396,2.459716,3.431031,92.525871,4.607903,4.432214,92.215675,3.49211,0.136155,0.048473,0.325333,0.398403,0.309795,0.146365,0.146365,0.115324,0.219403,8.5
2186.8,49.280231,3320.3125,111.497314,0.340802,8.714572,0.045846,2.458556,3.444032,92.467552,4.634872,4.442666,92.136673,3.50765,0.135623,0.047942,0.325538,0.398746,0.310152,0.147043,0.147043,0.116027,0.220023,8.5
2186.9,49.191147,3325.195313,109.540115,0.341247,8.697118,0.048151,2.458184,3.441888,92.393311,4.664267,4.474958,92.124512,3.523152,0.135005,0.047323,0.325775,0.399139,0.310562,0.147261,0.147261,0.116252,0.220222,8.5
2187.0,49.180923,3325.195313,109.827538,0.342502,8.674803,0.049646,2.457824,3.425087,92.31826,4.6922,4.522238,92.112366,3.565444,0.134234,0.046552,0.326775,0.400262,0.311713,0.147472,0.147472,0.116471,0.220415,8.5
2187.1,49.256119,3325.195313,113.47654,0.346227,8.64746,0.051618,2.461315,3.413499,92.258247,4.716386,4.568784,92.14579,3.612851,0.133491,0.04581,0.330142,0.403555,0.315135,0.14543,0.14543,0.114355,0.218548,8.5
2187.2,49.14748,3320.3125,117.304352,0.349211,8.62684,0.052712,2.464036,3.424191,92.261559,4.734467,4.615082,92.133629,3.647125,0.133061,0.045379,0.33284,0.406196,0.317876,0.143838,0.143838,0.112705,0.217093,8.5
2187.3,49.205334,3325.195313,122.044296,0.350504,8.619587,0.052379,2.463505,3.423149,92.351929,4.741595,4.651215,92.246071,3.65285,0.133006,0.045324,0.333987,0.407334,0.319064,0.144149,0.144149,0.113027,0.217377,8.5
2187.4,49.239697,3315.429688,124.425034,0.347467,8.623264,0.050425,2.459584,3.413727,92.523972,4.734847,4.656121,92.25518,3.651572,0.133169,0.045487,0.331077,0.404645,0.316275,0.146442,0.146442,0.115404,0.219474,8.5
2187.5,49.264019,3320.3125,125.068939,0.347001,8.630145,0.047946,2.456356,3.379038,92.736992,4.717053,4.633832,92.206558,3.646358,0.133384,0.045702,0.330665,0.40421,0.315848,0.14833,0.14833,0.11736,0.2212,8.5
2187.6,49.07914,3315.429688,123.508545,0.346395,8.637187,0.044723,2.453233,3.367646,92.921913,4.695543,4.602621,92.133629,3.636212,0.133617,0.045935,0.330149,0.403656,0.315292,0.150156,0.150156,0.119253,0.22287,8.5
2187.7,49.194752,3315.429688,122.339386,0.34913,8.645218,0.041588,2.45033,3.35188,93.082481,4.674904,4.56863,92.118439,3.624538,0.133883,0.046202,0.332813,0.406057,0.317805,0.151854,0.151854,0.121012,0.224422,8.5
2187.8,49.170162,3315.429688,120.709785,0.350729,8.65441,0.039025,2.445151,3.361703,93.187759,4.657346,4.535582,92.012077,3.614435,0.1341,0.046419,0.334367,0.407457,0.319275,0.154882,0.154882,0.124151,0.227192,8.5
2187.9,49.152786,3315.429688,118.233757,0.356178,8.659251,0.040076,2.441384,3.348976,93.25869,4.647232,4.509821,91.987778,3.607891,0.134045,0.046363,0.339532,0.412246,0.324282,0.157086,0.157086,0.126434,0.229207,8.5
2188.0,49.211918,3315.429688,115.52726,0.35965,8.650817,0.045358,2.437854,3.36003,93.278481,4.645525,4.495426,92.045517,3.594207,0.133619,0.045937,0.342772,0.41531,0.327471,0.15915,0.15915,0.128573,0.231094,8.5
2188.1,49.212814,3310.546875,114.245255,0.360823,8.631729,0.054084,2.434583,3.320692,93.276176,4.647651,4.488369,92.085007,3.582306,0.133058,0.045376,0.343803,0.416357,0.328549,0.161063,0.161063,0.130556,0.232843,8.5
2188.2,49.239189,3315.429688,113.783043,0.355878,8.614509,0.064171,2.434218,3.309946,93.234657,4.651647,4.48177,92.088051,3.580966,0.13268,0.044999,0.339025,0.411995,0.324006,0.161276,0.161276,0.130777,0.233038,8.5
2188.3,49.203575,3310.546875,115.39106,0.349709,8.607219,0.071606,2.4364,3.28337,93.1381,4.659063,4.47668,92.124519,3.589787,0.132667,0.044985,0.333133,0.406559,0.318338,0.16,0.16,0.129454,0.231871,8.5
2188.4,49.205063,3310.546875,118.786003,0.343297,8.613635,0.075621,2.445732,3.32339,92.975861,4.66916,4.476333,92.185287,3.604409,0.13305,0.045368,0.327092,0.40092,0.312447,0.154542,0.154542,0.123799,0.226881,8.5
2188.5,49.263809,3310.546875,123.27742,0.339123,8.632045,0.072672,2.452854,3.361069,92.775841,4.679307,4.479664,92.25518,3.623488,0.133767,0.046086,0.323254,0.397271,0.30861,0.150378,0.150378,0.119482,0.223073,8.5
2188.6,49.261814,3330.078125,125.209785,0.337869,8.660087,0.066382,2.461771,3.425835,92.571724,4.688419,4.485104,92.32811,3.650861,0.134632,0.046951,0.322238,0.396188,0.307456,0.145163,0.145163,0.114078,0.218304,8.5
2188.7,49.156631,3325.195313,125.007164,0.340643,8.687861,0.056491,2.462831,3.453071,92.380104,4.695652,4.496472,92.340256,3.672095,0.13535,0.047669,0.32505,0.39866,0.310004,0.144544,0.144544,0.113436,0.217738,8.5
2188.8,49.294685,3330.078125,122.628288,0.343575,8.706283,0.049271,2.463682,3.486415,92.213509,4.698835,4.51153,92.34938,3.682613,0.135724,0.048042,0.327971,0.401261,0.312696,0.144046,0.144046,0.11292,0.217282,8.5
2188.9,49.274063,3334.960938,119.71859,0.343152,8.711841,0.045143,2.460799,3.482739,92.085602,4.698289,4.519058,92.32811,3.672586,0.135733,0.048051,0.327639,0.400865,0.312309,0.145731,0.145731,0.114667,0.218824,8.5
2189.0,49.25135,3339.84375,117.899651,0.338242,8.706874,0.045681,2.460516,3.481546,92.007584,4.696133,4.518131,92.276443,3.654869,0.135518,0.047836,0.322977,0.396466,0.307801,0.145897,0.145897,0.114839,0.218975,8.5
2189.1,49.32148,3330.078125,117.797089,0.333549,8.698029,0.04871,2.46332,3.453559,91.960091,4.692582,4.514173,92.179214,3.631116,0.135268,0.047587,0.318486,0.392266,0.303494,0.144257,0.144257,0.113139,0.217476,8.5
2189.2,49.218239,3334.960938,118.763893,0.329039,8.690868,0.052324,2.469788,3.469763,91.949982,4.687732,4.505339,92.14579,3.615439,0.135108,0.047427,0.314164,0.388251,0.299352,0.140475,0.140475,0.109219,0.214017,8.5
2189.3,49.296089,3330.078125,119.204979,0.325576,8.687721,0.054305,2.476471,3.466502,91.976265,4.682148,4.491714,92.127548,3.608464,0.135089,0.047408,0.310866,0.385165,0.296173,0.136566,0.136566,0.105169,0.210443,8.5
2189.4,49.227806,3344.726563,120.172607,0.322879,8.689651,0.052505,2.47757,3.477941,92.054581,4.676034,4.48153,92.124512,3.601971,0.135288,0.047606,0.308339,0.382764,0.293697,0.135924,0.135924,0.104503,0.209856,8.5
2189.5,49.278236,3330.078125,119.264656,0.32305,8.700492,0.047108,2.471745,3.451329,92.13015,4.670454,4.473845,92.097168,3.592006,0.135743,0.048061,0.308585,0.382923,0.293854,0.13933,0.13933,0.108033,0.21297,8.5
2189.6,49.262917,3334.960938,119.245834,0.323637,8.718854,0.040454,2.462298,3.459866,92.19709,4.667424,4.462841,92.124512,3.580646,0.136317,0.048636,0.309241,0.38347,0.294392,0.144855,0.144855,0.113759,0.218023,8.5
2189.7,49.205482,3330.078125,118.592926,0.32365,8.737335,0.035052,2.453326,3.444305,92.213531,4.668678,4.454119,92.11235,3.577406,0.136728,0.049046,0.309339,0.383495,0.294403,0.150102,0.150102,0.119197,0.222821,8.5
2189.8,49.225986,3349.609375,119.454086,0.324644,8.745122,0.03423,2.453093,3.454616,92.195267,4.6762,4.45627,92.133629,3.577707,0.136762,0.049081,0.310328,0.384396,0.295314,0.150238,0.150238,0.119338,0.222945,8.5
2189.9,49.324223,3354.492188,119.03878,0.327168,8.73952,0.036668,2.459515,3.463248,92.128014,4.69231,4.470442,92.078934,3.592544,0.136453,0.048771,0.312723,0.386664,0.297632,0.146483,0.146483,0.115446,0.219511,8.5
2190.0,49.218716,3349.609375,118.655006,0.32929,8.725352,0.040885,2.470937,3.486407,92.035561,4.71829,4.498087,92.08197,3.612601,0.136025,0.048343,0.31469,0.388571,0.299579,0.139803,0.139803,0.108523,0.213403,8.5
2190.1,49.280441,3334.960938,116.98922,0.328228,8.71211,0.042204,2.476956,3.482039,91.938393,4.751301,4.541193,92.048538,3.638217,0.13571,0.048029,0.313613,0.38762,0.298605,0.136283,0.136283,0.104875,0.210184,8.5
2190.2,49.238625,3349.609375,115.923515,0.326249,8.705174,0.041499,2.480173,3.467902,91.842163,4.785019,4.588603,92.045509,3.669138,0.135593,0.047912,0.311676,0.38584,0.296788,0.134402,0.134402,0.102926,0.208464,8.5
2190.3,49.266998,3349.609375,115.008255,0.324639,8.704595,0.038797,2.479279,3.442155,91.787178,4.814697,4.626933,92.051582,3.700622,0.13565,0.047968,0.310125,0.384395,0.29531,0.134924,0.134924,0.103467,0.208942,8.5
2190.4,49.285328,3354.492188,115.448395,0.324959,8.708785,0.03534,2.475915,3.422581,91.769447,4.836716,4.653996,92.09108,3.724703,0.135819,0.048137,0.310443,0.384681,0.295604,0.136892,0.136892,0.105506,0.21074,8.5
2190.5,49.241753,3344.726563,115.272881,0.326798,8.715466,0.033315,2.473992,3.428077,91.846062,4.846609,4.66644,92.057663,3.73479,0.136024,0.048343,0.312229,0.386327,0.297292,0.138016,0.138016,0.106671,0.211769,8.5
2190.6,49.270008,3349.609375,114.797852,0.327849,8.721944,0.032649,2.471918,3.450726,91.987709,4.841831,4.658455,92.036392,3.732448,0.136187,0.048506,0.31327,0.387245,0.298257,0.139229,0.139229,0.107929,0.212878,8.5
2190.7,49.219639,3344.726563,114.646271,0.327892,8.725909,0.034489,2.472899,3.461434,92.214966,4.826333,4.637099,92.045509,3.715237,0.136275,0.048594,0.313344,0.387259,0.298297,0.138655,0.138655,0.107334,0.212353,8.5
2190.8,49.254063,3359.375,115.019455,0.324724,8.727574,0.036849,2.473269,3.472031,92.445465,4.80697,4.613492,91.981689,3.689652,0.136311,0.04863,0.310352,0.384392,0.29539,0.138439,0.138439,0.10711,0.212156,8.5
2190.9,49.246998,3364.257813,114.981438,0.322223,8.728227,0.040011,2.47557,3.473788,92.659134,4.787077,4.592169,91.927002,3.671171,0.136329,0.048647,0.307986,0.382142,0.293095,0.137093,0.137093,0.105715,0.210925,8.5
2191.0,49.348961,3364.257813,114.891754,0.319219,8.728703,0.04239,2.476789,3.469178,92.790421,4.768977,4.577552,91.857101,3.668609,0.136354,0.048672,0.305139,0.379451,0.290338,0.136381,0.136381,0.104976,0.210273,8.5
2191.1,49.182175,3369.140625,114.036217,0.320349,8.729819,0.042854,2.474613,3.467144,92.858818,4.757201,4.573884,91.826721,3.671587,0.136397,0.048716,0.306225,0.380491,0.291374,0.137653,0.137653,0.106295,0.211437,8.5
2191.2,49.265629,3359.375,113.760483,0.323448,8.731491,0.042133,2.471136,3.49376,92.844803,4.753381,4.5783,91.796333,3.668002,0.136448,0.048766,0.309187,0.383298,0.294217,0.139687,0.139687,0.108403,0.213296,8.5
2191.3,49.246105,3359.375,113.1903,0.329862,8.733031,0.041053,2.468182,3.532204,92.786736,4.754477,4.58435,91.778107,3.660241,0.136485,0.048803,0.315299,0.38907,0.300105,0.141414,0.141414,0.110193,0.214876,8.5
2191.4,49.28846,3359.375,114.535393,0.334591,8.733864,0.0382,2.462209,3.539351,92.680679,4.758307,4.587614,91.72036,3.6484,0.136495,0.048814,0.3198,0.393305,0.304445,0.144907,0.144907,0.113813,0.21807,8.5
2191.5,49.302197,3359.375,116.19268,0.338011,8.733724,0.034787,2.456862,3.526035,92.586052,4.764344,4.589267,91.671745,3.637023,0.136478,0.048796,0.323041,0.396363,0.307585,0.148034,0.148034,0.117053,0.220929,8.5
2191.6,49.349258,3354.492188,119.192894,0.338029,8.732724,0.032959,2.456882,3.481806,92.492134,4.773515,4.594763,91.674789,3.630353,0.136394,0.048712,0.323023,0.396375,0.307602,0.148022,0.148022,0.117041,0.220919,8.5
2191.7,49.312271,3344.726563,119.554703,0.337543,8.728337,0.033804,2.463656,3.430341,92.439629,4.787114,4.60328,91.650475,3.633262,0.136149,0.048467,0.322503,0.395938,0.307155,0.144061,0.144061,0.112936,0.217296,8.5
2191.8,49.190311,3349.609375,119.937645,0.336118,8.717069,0.033842,2.466764,3.366954,92.413124,4.80327,4.613517,91.641365,3.638849,0.135742,0.04806,0.321071,0.394669,0.305847,0.142243,0.142243,0.111052,0.215634,8.5
2191.9,49.387348,3344.726563,118.680756,0.336401,8.702209,0.035153,2.471181,3.361871,92.446678,4.819052,4.629385,91.723404,3.643404,0.135347,0.047665,0.32127,0.394917,0.306107,0.13966,0.13966,0.108375,0.213272,8.5
2192.0,49.271976,3344.726563,120.201836,0.337302,8.691704,0.035118,2.470072,3.373803,92.489044,4.833488,4.649577,91.799385,3.639412,0.13519,0.047509,0.322081,0.395715,0.306935,0.140309,0.140309,0.109047,0.213865,8.5
2192.1,49.376442,3339.84375,120.829918,0.340552,8.692162,0.03656,2.472246,3.415235,92.535202,4.845764,4.666889,91.787231,3.63289,0.135361,0.047679,0.325172,0.398597,0.309919,0.139038,0.139038,0.10773,0.212703,8.5
2192.2,49.306042,3334.960938,122.506577,0.342719,8.702674,0.036659,2.471407,3.434043,92.53756,4.854397,4.682763,91.863197,3.624461,0.135733,0.048051,0.327272,0.400524,0.311909,0.139528,0.139528,0.108238,0.213151,8.5
2192.3,49.301037,3339.84375,121.226509,0.342935,8.716061,0.037777,2.474362,3.454469,92.504288,4.859435,4.700067,91.948265,3.628464,0.136091,0.04841,0.327542,0.40071,0.312107,0.1378,0.1378,0.106447,0.211571,8.5
2192.4,49.244942,3359.375,120.587524,0.338988,8.72565,0.037998,2.475769,3.449577,92.436531,4.862441,4.713336,91.981705,3.636964,0.136276,0.048594,0.323847,0.397191,0.308484,0.136977,0.136977,0.105594,0.210819,8.5
2192.5,49.29245,3359.375,117.400566,0.333342,8.727868,0.038905,2.479399,3.43532,92.378571,4.863161,4.721721,92.048561,3.660127,0.136277,0.048596,0.318513,0.392146,0.303301,0.134854,0.134854,0.103395,0.208878,8.5
2192.6,49.272633,3359.375,114.546944,0.327819,8.725753,0.03923,2.481345,3.427761,92.363152,4.859499,4.72883,92.109329,3.674114,0.136203,0.048522,0.313266,0.387222,0.29823,0.133716,0.133716,0.102215,0.207837,8.5
2192.7,49.293854,3339.84375,112.197731,0.323619,8.723138,0.039281,2.481738,3.422696,92.421501,4.850335,4.734004,92.103249,3.680515,0.136137,0.048455,0.309258,0.38347,0.294375,0.133487,0.133487,0.101977,0.207627,8.5
2192.8,49.373161,3334.960938,112.319313,0.323316,8.721478,0.037637,2.476996,3.416776,92.549202,4.834781,4.730489,92.069824,3.657555,0.136088,0.048407,0.308952,0.383199,0.294097,0.136259,0.136259,0.104851,0.210162,8.5
2192.9,49.289768,3330.078125,113.700951,0.322558,8.720044,0.03568,2.471218,3.399366,92.71537,4.813556,4.715314,92.136673,3.623349,0.136053,0.048371,0.308212,0.382472,0.293401,0.139639,0.139639,0.108353,0.213252,8.5
2193.0,49.366428,3330.078125,115.593307,0.32338,8.719192,0.034284,2.467138,3.391904,92.8563,4.791567,4.694353,92.130592,3.576564,0.136046,0.048364,0.308986,0.383169,0.294157,0.142025,0.142025,0.110826,0.215434,8.5
2193.1,49.342823,3354.492188,118.909904,0.319881,8.719581,0.033207,2.464181,3.379254,92.931664,4.77352,4.672232,92.206558,3.539475,0.136069,0.048387,0.30565,0.379968,0.290946,0.143754,0.143754,0.112617,0.217015,8.5
2193.2,49.296444,3354.492188,121.785973,0.318299,8.720674,0.032087,2.461384,3.372556,92.923203,4.761352,4.649969,92.206558,3.514097,0.136101,0.048419,0.304145,0.378523,0.289495,0.145389,0.145389,0.114313,0.218511,8.5
2193.3,49.386158,3359.375,123.17569,0.314051,8.721656,0.031116,2.459472,3.356987,92.837379,4.757752,4.636014,92.315948,3.510059,0.136121,0.04844,0.300105,0.374692,0.285596,0.146508,0.146508,0.115472,0.219534,8.5
2193.4,49.29895,3325.195313,122.16835,0.315056,8.721975,0.030605,2.458833,3.365682,92.684738,4.764124,4.638007,92.443581,3.517394,0.136125,0.048443,0.301068,0.375641,0.286517,0.146881,0.146881,0.115859,0.219876,8.5
2193.5,49.379662,3320.3125,120.083748,0.317145,8.721878,0.032378,2.463416,3.391437,92.506302,4.778656,4.648803,92.559052,3.530091,0.136123,0.048441,0.303063,0.377555,0.288433,0.144201,0.144201,0.113081,0.217425,8.5
2193.6,49.297874,3315.429688,118.897385,0.322964,8.721864,0.034031,2.466417,3.4304,92.318352,4.799226,4.663455,92.638054,3.545745,0.136124,0.048442,0.308606,0.382836,0.293773,0.142446,0.142446,0.111263,0.21582,8.5
2193.7,49.322853,3315.429688,117.852798,0.325186,8.721931,0.035344,2.468028,3.471254,92.144264,4.823534,4.68478,92.774796,3.564314,0.136127,0.048445,0.310725,0.384848,0.295813,0.141504,0.141504,0.110286,0.214959,8.5
2193.8,49.32914,3310.546875,117.70372,0.325221,8.722065,0.035595,2.467363,3.5135,91.968391,4.850775,4.709277,92.768723,3.58919,0.136131,0.048449,0.310759,0.384894,0.295845,0.141893,0.141893,0.110689,0.215314,8.5
2193.9,49.377754,3334.960938,117.270531,0.322097,8.722172,0.035664,2.467757,3.521181,91.816978,4.880624,4.735042,92.735291,3.617888,0.136133,0.048451,0.307786,0.382066,0.292978,0.141663,0.141663,0.11045,0.215103,8.5
2194.0,49.279129,3339.84375,118.616142,0.317693,8.722209,0.031744,2.459347,3.515126,91.668312,4.910029,4.766606,92.671486,3.649898,0.136133,0.048451,0.303594,0.378097,0.288937,0.146581,0.146581,0.115547,0.2196,8.5
2194.1,49.344936,3334.960938,118.750397,0.313738,8.722172,0.028314,2.453198,3.473793,91.557938,4.937105,4.798315,92.665405,3.682075,0.136132,0.04845,0.299829,0.374538,0.285307,0.150176,0.150176,0.119274,0.222889,8.5
2194.2,49.284969,3325.195313,119.787247,0.311235,8.722145,0.026102,2.449841,3.464408,91.457344,4.961964,4.821145,92.717064,3.704803,0.136133,0.048451,0.297443,0.372288,0.28301,0.15214,0.15214,0.121309,0.224684,8.5
2194.3,49.316265,3305.664063,120.234856,0.311936,8.722231,0.027229,2.453916,3.442444,91.40493,4.982102,4.836728,92.796066,3.717288,0.136138,0.048456,0.298107,0.372927,0.283653,0.149757,0.149757,0.118839,0.222505,8.5
2194.4,49.420494,3305.664063,121.415474,0.314335,8.722461,0.028608,2.457218,3.438428,91.376289,4.994787,4.845386,92.802147,3.723332,0.136146,0.048464,0.300386,0.3751,0.285854,0.147826,0.147826,0.116838,0.220739,8.5
2194.5,49.377754,3300.78125,120.363266,0.318173,8.722723,0.031482,2.463536,3.426857,91.413155,5.000309,4.844349,92.881149,3.732659,0.136153,0.048472,0.304036,0.378574,0.289375,0.144131,0.144131,0.113009,0.217361,8.5
2194.6,49.387409,3305.664063,119.35955,0.320796,8.722953,0.034383,2.469335,3.452132,91.485817,4.999346,4.838859,92.911537,3.743063,0.136162,0.04848,0.306533,0.380943,0.291783,0.14074,0.14074,0.109494,0.214259,8.5
2194.7,49.423889,3310.546875,119.068588,0.322173,8.723262,0.035421,2.470302,3.459153,91.623268,4.99127,4.834049,92.887222,3.755092,0.136178,0.048496,0.307849,0.382188,0.293046,0.140174,0.140174,0.108908,0.213742,8.5
2194.8,49.387768,3305.664063,121.138023,0.321617,8.72397,0.034325,2.466762,3.477845,91.797318,4.974182,4.825599,92.88723,3.764737,0.13621,0.048528,0.307328,0.381685,0.292536,0.142245,0.142245,0.111053,0.215635,8.5
2194.9,49.387199,3305.664063,122.661514,0.321534,8.725308,0.032727,2.463431,3.481963,92.043701,4.947276,4.808841,92.881149,3.763797,0.136259,0.048577,0.307263,0.381604,0.29246,0.144193,0.144193,0.113072,0.217417,8.5
2195.0,49.383385,3305.664063,123.672241,0.321097,8.727134,0.03182,2.462931,3.497269,92.319122,4.9131,4.786156,92.86293,3.741209,0.136319,0.048638,0.306867,0.381202,0.292059,0.144485,0.144485,0.113375,0.217684,8.5
2195.1,49.39006,3295.898438,124.083725,0.321303,8.729173,0.03016,2.46085,3.499495,92.616486,4.876199,4.759863,92.762642,3.706283,0.136393,0.048712,0.307092,0.381384,0.292249,0.145702,0.145702,0.114636,0.218797,8.5
2195.2,49.36771,3295.898438,123.014763,0.320923,8.731866,0.029603,2.462201,3.481016,92.850128,4.842096,4.729709,92.701866,3.669066,0.136496,0.048815,0.306763,0.381039,0.2919,0.144911,0.144911,0.113817,0.218074,8.5
2195.3,49.302795,3291.015625,121.158203,0.32157,8.73577,0.028763,2.462957,3.463433,93.004158,4.816055,4.698849,92.68364,3.639989,0.136635,0.048954,0.307416,0.381621,0.292493,0.14447,0.14447,0.113359,0.21767,8.5
2195.4,49.306908,3291.015625,119.812103,0.323783,8.740758,0.028256,2.463783,3.458581,92.993851,4.802588,4.673008,92.686676,3.622819,0.136797,0.049115,0.309567,0.383577,0.294526,0.143986,0.143986,0.112859,0.217228,8.5
2195.5,49.404575,3281.25,121.43544,0.326117,8.746114,0.026674,2.460486,3.467673,92.832077,4.805215,4.654511,92.689713,3.626004,0.136974,0.049292,0.311839,0.385645,0.29667,0.145915,0.145915,0.114857,0.218991,8.5
2195.6,49.377544,3291.015625,122.686279,0.326415,8.752048,0.026036,2.459146,3.450754,92.487923,4.824236,4.64518,92.765686,3.639676,0.137173,0.049491,0.312177,0.385854,0.296946,0.146698,0.146698,0.115669,0.219708,8.5
2195.7,49.30941,3291.015625,123.075531,0.323288,8.758815,0.025874,2.458565,3.442604,92.029564,4.859887,4.654878,92.796066,3.657514,0.137385,0.049703,0.309262,0.382964,0.294077,0.147038,0.147038,0.116022,0.220019,8.5
2195.8,49.351616,3291.015625,122.924088,0.317713,8.765595,0.02756,2.461681,3.430219,91.484108,4.914503,4.69003,92.762634,3.679696,0.137669,0.049987,0.304037,0.377824,0.288961,0.145216,0.145216,0.114133,0.218352,8.5
2195.9,49.425945,3291.015625,122.979622,0.309277,8.77692,0.030218,2.466623,3.437954,90.932388,4.985188,4.74536,92.72921,3.715689,0.138156,0.050474,0.296122,0.37016,0.281218,0.142326,0.142326,0.111138,0.21571,8.5
2196.0,49.390182,3295.898438,122.576462,0.299508,8.796586,0.033376,2.473512,3.420718,90.415504,5.060427,4.814332,92.747452,3.770733,0.138872,0.051191,0.286965,0.36128,0.272252,0.138297,0.138297,0.106963,0.212026,8.5
2196.1,49.45319,3295.898438,121.711143,0.291377,8.822425,0.035598,2.479359,3.418007,90.008026,5.127918,4.888579,92.783913,3.83315,0.139665,0.051984,0.279384,0.353884,0.264788,0.134878,0.134878,0.103419,0.208899,8.5
2196.2,49.410778,3291.015625,122.167122,0.28751,8.846812,0.036014,2.481308,3.416971,89.778763,5.176972,4.951857,92.805183,3.904048,0.140328,0.052647,0.275868,0.350311,0.261241,0.133738,0.133738,0.102238,0.207857,8.5
2196.3,49.362404,3295.898438,122.515305,0.287161,8.864329,0.033995,2.476151,3.434691,89.767052,5.192848,4.993164,92.875076,3.952857,0.140797,0.053115,0.275689,0.349984,0.26092,0.136754,0.136754,0.105363,0.210614,8.5
2196.4,49.434082,3295.898438,121.864731,0.288393,8.876332,0.031191,2.466216,3.44673,89.986732,5.166318,5.002613,92.941933,3.961236,0.141105,0.053423,0.276986,0.351125,0.262051,0.142564,0.142564,0.111384,0.215927,8.5
