TVD,ROP,GR
54.549,16.0291,31.529
54.6744,19.067,30.9385
54.7998,22.05,30.2
54.9252,25.1053,30.2521
55.0506,26.1773,31.4991
55.176,26.0137,33.8613
55.3014,25.9712,36.4337
55.4268,25.6554,37.6
55.5522,25.6316,37.7071
55.6776,25.3232,36.7679
55.803,25.3367,36.0
55.9284,25.1898,34.1939
56.0538,24.7494,33.7506
56.1792,23.7593,33.4067
56.3046,23.187,33.2238
56.43,22.7863,33.4
56.5554,22.4358,34.2831
56.6808,22.8523,33.2601
56.8062,23.4443,32.5
56.9316,24.1667,32.8
57.057,24.5825,33.3622
57.1824,24.5637,33.4357
57.3078,24.2695,33.7327
57.4332,23.714,33.2992
57.5586,22.9407,34.1537
57.684,21.2565,34.7513
57.8094,20.356,34.8026
57.9348,19.6741,35.2727
58.0602,19.7701,35.7432
58.1856,20.0235,36.3774
58.311,20.6128,34.625
58.4364,21.3602,32.8071
58.5618,21.544,31.2
58.6872,21.5356,31.2
58.8126,20.8986,31.5576
58.938,20.4189,32.0659
59.0634,19.4801,32.5742
59.1888,18.4367,33.0825
59.3142,17.9838,33.5908
59.4396,17.8784,34.0991
59.565,18.0793,34.6074
59.6904,18.2266,35.1157
59.8158,18.3996,35.4
59.9412,17.7443,35.4
60.0666,16.8673,35.5216
60.192,16.9301,36.0017
60.3174,16.9713,36.4818
60.4428,17.2395,36.8
60.5682,17.7422,36.8
60.6936,18.3219,35.3414
60.819,18.1072,33.665
60.9444,17.6272,32.1077
61.0698,17.3262,31.8961
61.1952,16.7519,32.1755
61.3206,16.4011,33.0899
61.446,16.2074,34.1163
61.5714,16.2781,34.6
61.6968,16.1651,35.6922
61.8222,17.0926,35.7608
61.9476,18.5122,35.8294
62.073,20.1212,34.8
62.1984,21.4615,34.501
62.3238,23.0748,34.5
62.4492,23.6098,34.5
62.5746,23.8158,34.8
62.7,23.4006,35.0
62.8254,22.7647,34.094
62.9508,20.6004,33.049
63.0762,18.5068,32.6
63.2016,15.927,33.6667
63.327,14.0277,35.4775
63.4524,15.3925,37.328
63.5778,18.3682,40.8
63.7032,20.8091,39.3707
63.8286,24.2076,37.4308
63.954,27.496,35.9155
64.0794,27.5809,34.3711
64.2048,27.298,33.5298
64.3302,27.8022,33.5
64.4556,27.5115,34.6471
64.581,27.2101,36.0152
64.7064,26.6797,37.3314
64.8318,26.7893,39.3701
64.9572,27.2774,40.395
65.0826,27.8987,41.0415
65.208,28.8159,41.7763
65.3334,29.9148,41.6742
65.4588,31.1799,39.2998
65.5842,31.5905,37.3368
65.7096,30.6575,35.3768
65.835,29.7658,31.8
65.9604,28.9794,34.6821
66.0858,27.9956,37.077
66.2112,27.3178,39.4718
66.3366,27.1519,40.4
66.462,27.3626,39.7381
66.5874,28.2173,38.8773
66.7128,29.2671,38.0166
66.8382,30.0552,36.6
66.9636,31.0667,35.3754
67.089,28.2521,35.021
67.2144,24.5786,35.8156
67.3398,20.5957,36.2769
67.4652,18.3212,34.8546
67.5906,17.2087,34.4336
67.716,17.8894,35.0432
67.8414,20.0483,34.7136
67.9668,22.655,34.6589
68.0922,23.4757,35.2702
68.2176,24.089,37.0506
68.343,24.8356,38.6552
68.4684,25.4703,38.733
68.5938,26.3656,38.3929
68.7192,26.394,38.0529
68.8446,26.2199,37.7128
68.97,26.1812,37.3728
69.0954,25.8366,37.0327
69.2208,25.7289,36.6927
69.3462,26.3239,36.3526
69.4716,27.3559,36.0126
69.597,27.9413,35.6725
69.7224,27.7848,35.3324
69.8478,27.5651,34.9924
69.9732,26.9806,34.6523
70.0986,25.8208,34.3123
70.224,24.9768,34.0694
70.3494,24.9393,34.9186
70.4748,25.0714,35.7357
70.6002,24.9512,35.0531
70.7256,24.9016,35.0
70.851,24.7981,36.4005
70.9764,24.7424,37.276
71.1018,24.6674,37.3288
