DEPT,BS,CALI,GR,RESS,RESM,RESD,DENS,NEUT,PEF,DTC
1592.885,8.5,8.65,106.231,4.62,13.879,22.673,2.315,0.273,2.763,106.58
1593.037,8.5,8.66,106.018,4.321,13.255,21.625,2.298,0.274,2.707,109.926
1593.19,8.5,8.708,109.463,4.102,12.758,20.786,2.289,0.297,2.658,111.978
1593.342,8.5,8.746,113.471,4.115,12.892,20.902,2.289,0.298,2.631,112.468
1593.494,8.5,8.746,109.869,4.266,13.376,21.507,2.296,0.294,2.627,111.861
1593.647,8.5,8.74,109.591,4.558,14.13,22.459,2.301,0.291,2.647,110.417
1593.799,8.5,8.612,104.203,4.654,14.273,22.232,2.304,0.29,2.683,109.368
1593.952,8.5,8.593,105.726,4.827,14.52,22.265,2.317,0.297,2.704,108.958
1594.104,8.5,8.641,104.578,4.922,14.55,22.259,2.324,0.304,2.703,107.737
1594.256,8.5,8.669,105.077,5.342,15.449,23.845,2.317,0.317,2.705,107.249
1594.409,8.5,8.708,101.891,5.227,13.839,21.754,2.296,0.325,2.684,106.921
1594.561,8.5,8.81,102.703,5.647,14.426,24.185,2.291,0.299,2.682,106.5
1594.714,8.5,8.803,100.554,5.876,14.926,26.638,2.363,0.276,2.733,108.07
1594.866,8.5,8.765,97.653,6.244,17.462,30.703,2.51,0.244,2.868,93.706
1595.018,8.5,8.727,89.304,7.863,24.158,38.999,2.656,0.186,3.042,78.43
1595.171,8.5,8.746,86.763,8.515,25.467,38.996,2.736,0.136,3.17,61.735
1595.323,8.5,8.803,85.849,8.169,22.009,32.345,2.741,0.116,3.212,53.253
1595.476,8.5,8.842,87.72,8.037,19.499,27.719,2.684,0.128,3.173,57.752
1595.628,8.5,8.803,84.585,9.802,23.002,32.387,2.569,0.156,3.088,50.534
1595.78,8.5,8.65,82.432,9.338,24.286,36.129,2.419,0.205,2.958,58.395
1595.933,8.5,8.631,82.241,4.521,10.945,17.622,2.306,0.261,2.798,72.431
1596.085,8.5,8.516,89.238,4.562,11.276,18.336,2.249,0.288,2.646,75.826
1596.238,8.5,8.555,91.728,4.787,12.217,19.745,2.239,0.296,2.543,89.682
1596.39,8.5,8.752,99.647,4.742,14.018,22.528,2.239,0.304,2.52,90.842
1596.542,8.5,8.842,97.271,4.411,16.177,26.128,2.24,0.334,2.529,97.869
1596.695,8.5,8.893,99.982,4.141,17.364,28.002,2.238,0.349,2.554,122.019
1596.847,8.5,8.943,99.136,3.95,17.769,28.151,2.236,0.339,2.575,117.276
1597.0,8.5,8.794,101.138,3.86,17.576,27.955,2.238,0.343,2.578,112.569
1597.152,8.5,8.746,101.557,3.809,16.474,27.362,2.239,0.349,2.575,106.491
1597.304,8.5,8.708,101.27,3.629,15.284,26.484,2.246,0.35,2.555,109.632
1597.457,8.5,8.733,101.254,3.816,16.22,28.076,2.248,0.327,2.56,115.196
1597.609,8.5,8.822,98.387,4.82,20.546,35.824,2.247,0.335,2.58,114.97
1597.762,8.5,8.867,97.82,3.445,14.516,23.458,2.247,0.357,2.598,114.084
1597.914,8.5,8.908,96.212,3.872,16.148,27.452,2.243,0.351,2.599,113.858
1598.066,8.5,8.918,97.002,3.85,16.016,27.164,2.243,0.34,2.577,113.719
1598.219,8.5,8.759,97.852,3.849,16.113,27.457,2.244,0.311,2.557,113.507
1598.371,8.5,8.689,97.091,3.912,15.986,27.661,2.248,0.338,2.554,113.885
1598.524,8.5,8.736,97.162,3.936,15.483,27.034,2.25,0.317,2.558,115.106
1598.676,8.5,8.822,95.765,3.873,14.889,26.224,2.24,0.324,2.588,116.388
1598.828,8.5,8.848,99.242,3.845,14.651,26.035,2.228,0.326,2.607,117.081
1598.981,8.5,8.803,99.057,3.936,15.35,27.194,2.221,0.339,2.606,117.167
1599.133,8.5,8.714,99.433,3.8,15.259,26.876,2.228,0.336,2.568,116.484
1599.286,8.5,8.631,96.562,3.797,15.608,27.015,2.242,0.319,2.536,115.118
1599.438,8.5,8.574,97.934,3.796,17.021,28.288,2.253,0.324,2.521,114.223
1599.59,8.5,8.618,99.357,3.802,18.143,29.757,2.258,0.331,2.537,105.278
1599.743,8.5,8.733,103.455,3.887,18.483,30.407,2.26,0.324,2.542,108.043
1599.895,8.5,8.822,102.968,4.03,18.303,30.467,2.258,0.309,2.568,108.339
1600.048,8.5,8.842,102.059,4.294,17.806,30.036,2.253,0.299,2.613,109.442
1600.2,8.5,8.81,99.599,4.579,17.36,29.526,2.256,0.309,2.651,110.394
1600.352,8.5,8.746,95.102,4.759,17.176,29.406,2.275,0.307,2.667,110.764
1600.505,8.5,8.612,93.058,4.846,17.262,29.511,2.341,0.301,2.666,97.321
1600.657,8.5,8.58,88.228,5.56,19.979,33.328,2.438,0.262,2.729,71.963
1600.81,8.5,8.701,88.921,7.457,26.646,43.555,2.476,0.226,2.822,67.493
1600.962,8.5,8.727,89.281,6.256,19.403,29.298,2.429,0.236,2.909,68.769
1601.114,8.5,8.602,89.927,4.605,12.263,17.62,2.33,0.27,2.889,99.345
1601.267,8.5,8.536,96.148,4.651,12.785,18.671,2.283,0.315,2.799,108.142
1601.419,8.5,8.622,96.253,4.962,13.835,20.396,2.281,0.317,2.669,116.395
1601.572,8.5,8.669,99.339,4.949,15.049,22.455,2.295,0.335,2.599,118.229
1601.724,8.5,8.803,100.219,4.751,15.475,23.344,2.307,0.327,2.604,141.309
1601.876,8.5,8.88,102.793,4.587,14.748,22.085,2.327,0.316,2.655,140.539
1602.029,8.5,8.975,106.147,4.634,14.216,20.991,2.344,0.313,2.729,120.164
1602.181,8.5,8.899,109.818,4.914,13.941,20.451,2.368,0.314,2.783,117.217
1602.334,8.5,8.842,112.93,5.069,13.604,20.177,2.376,0.313,2.828,115.999
1602.486,8.5,8.765,112.102,5.375,14.103,21.781,2.385,0.31,2.839,114.032
1602.638,8.5,8.66,109.003,5.549,13.712,21.362,2.385,0.306,2.826,111.661
1602.791,8.5,8.65,104.868,5.632,13.546,21.077,2.375,0.294,2.807,108.361
1602.943,8.5,8.689,108.529,5.501,13.324,20.944,2.373,0.284,2.814,106.401
1603.096,8.5,8.765,111.744,5.349,13.259,21.294,2.377,0.276,2.853,104.715
1603.248,8.5,8.778,117.186,5.353,13.303,21.721,2.393,0.285,2.904,105.034
1603.4,8.5,8.574,113.324,5.189,12.721,20.824,2.399,0.271,2.943,105.158
1603.553,8.5,8.536,109.439,5.016,12.158,19.961,2.391,0.281,2.954,105.408
1603.705,8.5,8.497,109.362,4.832,12.085,20.156,2.383,0.299,2.96,106.195
1603.858,8.5,8.612,110.392,4.709,12.319,21.045,2.387,0.319,2.964,106.325
1604.01,8.5,8.631,109.901,4.618,11.962,20.476,2.395,0.315,2.964,107.043
1604.162,8.5,8.65,106.643,4.688,11.744,19.99,2.4,0.309,2.96,107.057
1604.315,8.5,8.631,105.689,4.674,11.675,19.78,2.386,0.3,2.937,107.497
1604.467,8.5,8.631,109.637,4.487,11.559,19.57,2.38,0.298,2.929,107.887
1604.62,8.5,8.567,108.353,4.228,11.443,19.494,2.381,0.31,2.915,109.249
1604.772,8.5,8.44,110.976,4.676,13.302,22.786,2.393,0.313,2.897,108.255
1604.924,8.5,8.402,110.771,4.471,12.548,21.414,2.391,0.296,2.845,107.762
1605.077,8.5,8.363,111.325,4.166,11.268,19.082,2.381,0.287,2.771,108.239
1605.229,8.5,8.542,109.169,4.268,11.182,18.921,2.358,0.285,2.757,111.015
1605.382,8.5,8.679,110.053,4.333,11.193,19.164,2.346,0.288,2.781,110.465
1605.534,8.5,8.72,110.618,4.288,11.277,19.371,2.339,0.286,2.836,109.468
1605.686,8.5,8.708,112.072,4.448,12.064,20.981,2.352,0.301,2.858,108.222
1605.839,8.5,8.669,107.55,4.541,12.438,21.765,2.356,0.303,2.849,107.801
1605.991,8.5,8.561,107.737,4.535,12.35,21.511,2.362,0.304,2.824,107.756
1606.144,8.5,8.574,107.433,4.569,12.326,21.377,2.36,0.301,2.807,106.46
1606.296,8.5,8.612,111.196,4.608,12.226,21.28,2.372,0.286,2.823,107.02
1606.448,8.5,8.631,108.963,4.591,11.991,20.853,2.388,0.277,2.864,106.545
1606.601,8.5,8.612,108.257,4.503,11.804,20.579,2.399,0.269,2.86,106.103
1606.753,8.5,8.657,104.494,4.579,12.033,20.941,2.4,0.282,2.823,106.252
1606.906,8.5,8.689,105.333,4.676,12.077,20.868,2.392,0.265,2.774,105.943
1607.058,8.5,8.746,109.943,4.72,11.935,20.417,2.392,0.258,2.764,105.848
1607.21,8.5,8.765,112.32,4.745,11.844,20.183,2.394,0.254,2.81,106.209
1607.363,8.5,8.784,114.607,4.784,11.956,20.444,2.401,0.27,2.85,105.937
1607.515,8.5,8.813,107.74,4.845,11.882,20.264,2.405,0.282,2.881,105.732
1607.668,8.5,8.842,112.695,4.926,11.821,19.999,2.399,0.287,2.874,105.649
1607.82,8.5,8.803,112.305,4.975,11.679,19.618,2.394,0.294,2.876,105.78
1607.972,8.5,8.803,114.691,4.997,11.673,19.58,2.396,0.304,2.884,105.781
1608.125,8.5,8.861,112.598,5.207,12.338,20.857,2.405,0.293,2.911,105.931
1608.277,8.5,8.956,116.146,5.005,11.876,19.956,2.407,0.297,2.95,105.774
1608.43,8.5,9.014,117.084,5.01,11.643,19.455,2.404,0.279,3.0,105.501
1608.582,8.5,9.033,115.657,4.963,11.318,18.704,2.406,0.293,3.044,105.229
1608.734,8.5,9.026,114.115,4.923,11.213,18.49,2.409,0.296,3.061,104.894
1608.887,8.5,8.956,114.137,4.923,11.261,18.541,2.414,0.297,3.049,104.567
1609.039,8.5,8.918,113.079,4.967,11.607,19.149,2.419,0.287,3.029,104.423
1609.192,8.5,8.975,114.982,4.934,11.669,19.37,2.419,0.269,3.017,104.066
1609.344,8.5,9.084,113.841,4.969,11.786,19.655,2.419,0.276,3.013,103.795
1609.496,8.5,9.147,116.164,4.937,11.578,19.386,2.415,0.289,2.997,103.952
1609.649,8.5,9.205,118.65,4.919,11.458,19.228,2.413,0.309,2.979,104.245
1609.801,8.5,9.167,119.105,4.96,11.481,19.309,2.413,0.312,2.968,104.195
1609.954,8.5,9.09,117.107,4.99,11.512,19.351,2.411,0.297,2.966,104.043
1610.106,8.5,8.947,110.084,4.918,11.389,19.106,2.41,0.29,2.968,103.817
1610.258,8.5,8.803,111.018,4.83,11.496,19.337,2.392,0.272,2.934,103.769
1610.411,8.5,8.794,110.459,4.791,11.878,20.079,2.383,0.275,2.884,104.133
1610.563,8.5,8.835,113.673,4.752,11.968,20.243,2.376,0.271,2.811,104.393
1610.716,8.5,8.861,119.578,4.656,11.917,20.119,2.382,0.28,2.782,104.611
1610.868,8.5,8.88,119.485,4.633,11.991,20.234,2.39,0.278,2.786,104.924
1611.02,8.5,8.861,117.741,4.6,12.008,20.27,2.394,0.283,2.815,104.83
1611.173,8.5,8.778,108.298,4.596,11.996,20.294,2.392,0.269,2.827,104.952
1611.325,8.5,8.708,106.178,4.619,11.848,20.005,2.383,0.266,2.804,105.121
1611.478,8.5,8.689,109.817,4.643,11.512,19.404,2.38,0.275,2.757,106.249
1611.63,8.5,8.717,106.337,4.607,11.3,19.052,2.375,0.282,2.729,106.849
1611.782,8.5,8.708,103.32,4.642,11.474,19.314,2.372,0.278,2.748,104.326
1611.935,8.5,8.733,93.231,4.638,11.582,19.553,2.382,0.27,2.798,100.666
1612.087,8.5,8.736,93.943,4.784,11.788,19.661,2.413,0.263,2.871,96.052
1612.24,8.5,8.689,91.139,5.149,12.576,20.615,2.43,0.26,2.944,93.531
1612.392,8.5,8.65,93.96,5.216,13.31,22.042,2.424,0.264,3.006,93.425
1612.544,8.5,8.641,99.862,5.111,14.027,23.679,2.381,0.283,2.974,95.792
1612.697,8.5,8.657,112.452,4.197,11.753,19.995,2.336,0.293,2.896,104.054
1612.849,8.5,8.679,116.281,4.217,12.049,20.66,2.292,0.312,2.792,108.997
1613.002,8.5,8.689,115.582,4.17,12.194,20.994,2.272,0.32,2.704,113.52
1613.154,8.5,8.676,112.231,4.052,12.235,21.098,2.269,0.324,2.621,115.429
1613.306,8.5,8.657,108.887,3.872,12.785,22.165,2.267,0.34,2.597,115.687
1613.459,8.5,8.631,104.311,3.686,13.317,23.091,2.261,0.34,2.627,115.596
1613.611,8.5,8.657,104.54,3.595,13.82,23.775,2.254,0.347,2.672,116.102
1613.764,8.5,8.701,107.508,3.656,14.542,24.746,2.251,0.329,2.689,115.351
1613.916,8.5,8.746,112.922,3.671,14.102,23.795,2.246,0.326,2.713,115.452
1614.068,8.5,8.755,110.283,3.596,13.379,22.403,2.243,0.325,2.746,115.648
1614.221,8.5,8.727,109.528,3.605,13.197,21.964,2.252,0.33,2.773,115.786
1614.373,8.5,8.689,105.627,3.734,13.615,22.59,2.275,0.336,2.776,114.393
1614.526,8.5,8.641,106.917,4.015,13.969,22.638,2.289,0.328,2.786,112.485
1614.678,8.5,8.689,107.195,3.797,12.671,20.288,2.287,0.323,2.788,112.313
1614.83,8.5,8.689,111.308,3.817,12.612,20.114,2.278,0.321,2.769,112.191
1614.983,8.5,8.669,110.644,3.982,13.215,21.13,2.285,0.341,2.737,112.665
1615.135,8.5,8.65,111.833,4.102,13.627,21.865,2.294,0.336,2.733,113.322
1615.288,8.5,8.669,104.107,4.071,13.673,22.088,2.29,0.329,2.774,112.972
1615.44,8.5,8.669,105.387,3.911,13.392,21.936,2.276,0.312,2.807,112.168
1615.592,8.5,8.593,103.771,3.841,13.268,21.968,2.264,0.32,2.81,112.123
1615.745,8.5,8.542,108.483,3.736,12.78,21.2,2.258,0.322,2.779,112.918
1615.897,8.5,8.555,107.615,3.695,12.867,21.49,2.256,0.321,2.738,113.46
1616.05,8.5,8.574,104.8,3.641,13.493,23.244,2.257,0.323,2.703,114.323
1616.202,8.5,8.612,103.948,3.644,14.442,25.638,2.265,0.309,2.681,115.433
1616.354,8.5,8.657,100.774,3.611,14.54,26.222,2.267,0.312,2.662,115.943
1616.507,8.5,8.698,102.355,3.563,14.386,26.401,2.269,0.31,2.628,116.285
1616.659,8.5,8.759,100.406,3.457,14.205,26.949,2.261,0.327,2.606,116.464
1616.812,8.5,8.775,101.173,3.315,13.729,26.805,2.251,0.348,2.61,116.344
1616.964,8.5,8.822,101.376,3.191,13.237,26.066,2.239,0.347,2.652,116.397
1617.116,8.5,8.873,104.095,3.181,13.266,26.099,2.237,0.325,2.684,116.416
1617.269,8.5,8.851,104.936,3.12,13.385,26.29,2.243,0.315,2.703,116.316
1617.421,8.5,8.803,106.831,3.024,13.433,26.282,2.251,0.316,2.708,116.422
1617.574,8.5,8.842,104.964,2.996,13.296,25.877,2.257,0.312,2.702,116.489
1617.726,8.5,8.803,105.03,3.015,12.815,24.716,2.257,0.305,2.707,116.789
1617.878,8.5,8.905,101.72,2.967,11.87,22.606,2.257,0.317,2.727,116.887
1618.031,8.5,8.975,105.197,3.0,11.236,21.069,2.262,0.329,2.761,117.071
1618.183,8.5,9.052,103.765,3.104,11.092,20.533,2.283,0.303,2.808,114.291
1618.336,8.5,9.014,110.562,3.274,11.486,21.019,2.309,0.288,2.858,111.524
1618.488,8.5,8.861,110.566,3.273,11.666,21.539,2.327,0.29,2.893,109.245
1618.64,8.5,8.759,111.722,3.677,12.675,23.573,2.328,0.296,2.892,108.195
1618.793,8.5,8.593,107.234,3.835,12.035,21.803,2.314,0.306,2.859,109.911
1618.945,8.5,8.638,106.856,3.648,11.238,20.191,2.293,0.307,2.833,112.982
1619.098,8.5,8.727,104.927,3.566,10.875,19.719,2.287,0.311,2.806,114.798
1619.25,8.5,8.746,104.545,3.541,10.882,19.919,2.308,0.31,2.801,114.74
1619.402,8.5,8.765,102.27,3.765,11.205,20.267,2.347,0.31,2.803,111.862
1619.555,8.5,8.752,104.432,3.962,11.574,20.476,2.38,0.315,2.824,106.293
1619.707,8.5,8.736,101.796,4.012,11.87,20.803,2.379,0.317,2.82,100.626
1619.86,8.5,8.708,104.027,3.771,12.399,22.416,2.354,0.31,2.808,103.453
1620.012,8.5,8.759,101.798,3.386,11.736,21.432,2.308,0.32,2.79,107.495
1620.164,8.5,8.727,102.012,3.527,12.266,22.609,2.279,0.322,2.764,112.614
1620.317,8.5,8.708,97.97,3.525,12.062,22.233,2.263,0.316,2.744,116.921
1620.469,8.5,8.759,96.662,3.412,12.004,21.991,2.265,0.316,2.719,114.934
1620.622,8.5,8.784,97.584,3.351,12.602,22.272,2.267,0.303,2.726,114.376
1620.774,8.5,8.733,99.008,3.302,12.856,21.833,2.27,0.316,2.711,113.878
1620.926,8.5,8.689,100.568,3.263,13.084,21.736,2.274,0.306,2.711,113.041
1621.079,8.5,8.689,97.308,3.23,13.004,21.567,2.289,0.298,2.705,111.707
1621.231,8.5,8.689,100.725,3.589,12.999,22.041,2.311,0.303,2.735,109.582
1621.384,8.5,8.72,104.59,4.27,13.216,22.868,2.32,0.284,2.757,106.376
1621.536,8.5,8.759,108.494,4.652,12.802,21.843,2.327,0.286,2.778,105.344
1621.688,8.5,8.752,105.272,4.519,12.119,20.594,2.405,0.28,2.826,98.851
1621.841,8.5,8.679,96.988,4.738,12.84,22.034,2.547,0.252,2.908,87.544
1621.993,8.5,8.689,86.435,6.852,18.532,31.262,2.66,0.177,2.991,76.061
1622.146,8.5,8.736,74.597,10.103,25.238,40.642,2.649,0.139,2.993,60.514
1622.298,8.5,8.612,74.603,17.756,45.142,73.211,2.565,0.144,2.961,56.995
1622.45,8.5,8.516,78.807,14.08,34.864,55.84,2.513,0.173,2.969,108.411
1622.603,8.5,8.491,86.598,5.592,13.793,21.663,2.548,0.176,3.068,121.983
1622.755,8.5,8.542,84.703,5.868,14.9,24.043,2.633,0.158,3.191,116.629
1622.908,8.5,8.727,83.735,7.168,17.734,28.987,2.677,0.147,3.252,73.563
1623.06,8.5,8.791,83.932,7.263,18.221,30.318,2.648,0.146,3.182,64.728
1623.212,8.5,8.861,89.806,5.862,15.11,24.304,2.546,0.176,3.088,107.9
1623.365,8.5,8.873,97.513,5.089,13.658,20.971,2.442,0.222,3.004,141.616
1623.517,8.5,8.867,104.172,4.559,11.903,17.453,2.37,0.272,2.966,153.489
1623.67,8.5,8.714,106.07,4.708,12.432,17.942,2.347,0.294,2.945,140.013
1623.822,8.5,8.555,106.134,5.358,13.792,20.14,2.35,0.324,2.924,109.755
1623.974,8.5,8.797,101.962,5.515,13.971,20.572,2.36,0.324,2.913,113.272
1624.127,8.5,8.899,105.063,5.084,14.655,22.431,2.362,0.315,2.851,115.429
1624.279,8.5,8.918,106.205,4.781,14.491,22.776,2.35,0.317,2.78,110.949
1624.432,8.5,8.924,113.638,4.45,13.56,21.549,2.325,0.309,2.709,113.929
1624.584,8.5,8.797,107.423,4.16,12.73,20.292,2.289,0.316,2.66,109.998
1624.736,8.5,8.638,104.615,3.828,12.424,20.343,2.267,0.309,2.612,112.262
1624.889,8.5,8.599,103.17,3.531,12.612,21.405,2.256,0.315,2.598,114.632
1625.041,8.5,8.65,104.486,3.49,13.129,22.618,2.251,0.301,2.598,116.002
1625.194,8.5,8.746,103.507,3.424,13.351,23.231,2.242,0.308,2.634,117.0
1625.346,8.5,8.778,97.922,3.336,13.291,23.085,2.233,0.33,2.66,116.967
1625.498,8.5,8.803,98.687,3.239,13.217,23.029,2.231,0.338,2.684,116.828
1625.651,8.5,8.733,106.56,3.186,12.937,22.355,2.247,0.328,2.684,116.687
1625.803,8.5,8.631,110.515,3.315,12.919,21.854,2.276,0.302,2.711,114.733
1625.956,8.5,8.612,111.034,3.449,13.33,22.327,2.306,0.311,2.732,109.209
1626.108,8.5,8.72,105.598,3.549,13.302,22.217,2.308,0.314,2.747,106.271
1626.26,8.5,8.778,105.076,3.808,12.9,21.332,2.293,0.328,2.707,105.673
1626.413,8.5,8.803,106.592,3.799,11.318,18.614,2.273,0.319,2.642,107.25
1626.565,8.5,8.81,107.556,3.92,10.866,17.891,2.27,0.312,2.624,108.47
1626.718,8.5,8.72,111.775,4.125,10.971,18.169,2.31,0.309,2.71,110.015
1626.87,8.5,8.669,112.377,4.791,12.244,20.344,2.41,0.285,2.901,100.87
1627.022,8.5,8.708,106.85,5.638,14.487,23.738,2.542,0.263,3.105,85.889
1627.175,8.5,8.803,105.408,7.871,21.849,35.545,2.604,0.215,3.191,69.927
1627.327,8.5,8.88,105.953,10.851,31.365,50.871,2.557,0.21,3.177,54.607
1627.48,8.5,8.791,110.461,7.118,14.695,22.152,2.449,0.237,3.065,62.311
1627.632,8.5,8.669,108.505,5.792,11.881,18.434,2.371,0.293,2.969,70.35
1627.784,8.5,8.574,110.152,5.509,10.632,16.505,2.343,0.308,2.894,85.315
1627.937,8.5,8.599,114.22,5.347,10.14,15.564,2.336,0.33,2.861,100.07
1628.089,8.5,8.854,118.265,5.031,9.594,14.512,2.34,0.333,2.858,105.227
1628.242,8.5,8.969,114.619,4.802,9.547,14.156,2.334,0.334,2.85,106.853
1628.394,8.5,9.02,116.159,4.524,9.88,14.351,2.317,0.316,2.88,106.218
1628.546,8.5,9.042,114.022,4.272,10.397,14.949,2.303,0.335,2.906,106.532
1628.699,8.5,8.752,117.047,4.319,11.073,16.222,2.313,0.346,2.965,107.169
1628.851,8.5,8.65,117.823,4.415,11.292,17.145,2.34,0.356,3.001,103.931
1629.004,8.5,8.682,126.128,4.442,11.223,17.527,2.361,0.338,3.042,109.543
1629.156,8.5,8.765,132.654,4.554,11.288,17.847,2.365,0.356,3.068,109.058
1629.308,8.5,8.88,133.119,4.495,10.839,17.221,2.367,0.345,3.097,108.229
1629.461,8.5,8.956,133.308,4.441,10.467,16.614,2.367,0.369,3.108,107.674
1629.613,8.5,8.943,128.414,4.419,10.209,16.189,2.373,0.337,3.099,107.222
1629.766,8.5,8.905,127.104,4.451,10.023,15.89,2.375,0.344,3.08,107.216
1629.918,8.5,8.771,126.629,4.542,10.073,15.998,2.378,0.322,3.077,107.164
1630.07,8.5,8.81,132.214,4.607,10.183,16.229,2.38,0.328,3.109,107.092
1630.223,8.5,8.867,132.973,4.623,10.036,15.989,2.387,0.329,3.161,106.999
1630.375,8.5,8.899,129.509,4.551,9.835,15.696,2.386,0.325,3.206,106.997
1630.528,8.5,8.937,125.246,4.606,9.999,16.095,2.384,0.314,3.211,106.646
1630.68,8.5,8.924,128.719,4.654,10.149,16.46,2.383,0.308,3.183,106.717
1630.832,8.5,8.893,128.784,4.61,9.874,16.037,2.386,0.318,3.137,106.972
1630.985,8.5,8.803,131.573,4.591,9.698,15.753,2.389,0.324,3.113,107.08
1631.137,8.5,8.771,128.945,4.608,9.787,15.903,2.387,0.33,3.123,107.222
1631.29,8.5,8.886,125.671,4.573,9.971,16.197,2.386,0.344,3.164,107.651
1631.442,8.5,8.947,122.347,4.556,10.026,16.191,2.385,0.347,3.206,107.8
1631.594,8.5,9.09,122.009,4.637,9.887,15.777,2.379,0.352,3.207,107.991
1631.747,8.5,9.096,123.246,4.658,9.603,15.137,2.368,0.34,3.17,108.508
1631.899,8.5,9.052,125.501,4.516,9.077,14.157,2.356,0.333,3.117,109.377
1632.052,8.5,8.912,127.083,4.485,8.978,13.967,2.354,0.336,3.087,109.275
1632.204,8.5,8.873,128.289,4.537,9.06,14.12,2.358,0.324,3.074,109.576
1632.356,8.5,8.88,127.853,4.47,8.917,13.947,2.365,0.334,3.078,109.489
1632.509,8.5,8.88,126.369,4.637,9.107,14.276,2.369,0.311,3.081,108.25
1632.661,8.5,8.918,129.156,4.662,9.009,14.102,2.373,0.321,3.086,107.982
1632.814,8.5,8.975,129.935,4.635,8.915,13.941,2.377,0.306,3.082,107.922
1632.966,8.5,8.975,127.212,4.706,9.343,14.709,2.382,0.335,3.089,107.812
1633.118,8.5,8.943,127.396,4.783,9.653,15.256,2.383,0.326,3.102,107.874
1633.271,8.5,8.937,129.971,4.689,9.511,15.067,2.38,0.331,3.101,108.124
1633.423,8.5,8.956,138.681,4.634,9.44,14.986,2.377,0.319,3.083,107.671
1633.576,8.5,8.994,138.547,4.617,9.426,14.967,2.377,0.324,3.065,107.421
1633.728,8.5,9.033,133.654,4.64,9.522,15.119,2.381,0.331,3.06,106.971
1633.88,8.5,9.014,126.587,4.637,9.561,15.158,2.382,0.331,3.058,107.117
1634.033,8.5,9.023,127.866,4.603,9.55,15.15,2.381,0.338,3.048,107.705
1634.185,8.5,8.982,128.25,4.581,9.589,15.201,2.373,0.33,3.033,108.272
1634.338,8.5,8.975,128.105,4.48,9.304,14.642,2.359,0.325,3.023,108.23
1634.49,8.5,8.975,126.997,4.429,9.213,14.455,2.358,0.337,3.021,108.192
1634.642,8.5,8.994,128.047,4.504,9.409,14.761,2.36,0.35,3.022,107.973
1634.795,8.5,9.014,131.21,4.511,9.375,14.62,2.362,0.352,3.011,107.626
1634.947,8.5,8.994,130.772,4.483,9.28,14.336,2.347,0.356,2.973,107.601
1635.1,8.5,9.014,128.273,4.489,9.371,14.445,2.337,0.339,2.958,107.651
1635.252,8.5,8.982,126.268,4.413,9.434,14.486,2.338,0.344,2.983,107.96
1635.404,8.5,8.994,125.371,4.502,9.5,14.406,2.355,0.312,3.056,107.683
1635.557,8.5,9.045,126.24,4.629,9.395,14.092,2.37,0.308,3.096,106.95
1635.709,8.5,9.084,127.218,4.633,9.175,13.648,2.369,0.317,3.077,106.676
1635.862,8.5,9.096,127.696,4.605,9.18,13.676,2.363,0.328,3.038,107.202
1636.014,8.5,9.109,130.948,4.898,9.898,14.837,2.361,0.32,3.028,107.793
1636.166,8.5,9.109,130.474,5.131,10.207,15.208,2.371,0.327,3.059,108.568
1636.319,8.5,9.128,130.688,5.194,10.19,15.102,2.376,0.332,3.106,108.545
1636.471,8.5,9.128,131.518,5.281,10.078,14.815,2.378,0.344,3.138,107.842
1636.624,8.5,9.128,132.585,5.417,10.343,15.131,2.381,0.348,3.134,107.74
1636.776,8.5,9.167,132.345,5.734,11.059,16.207,2.381,0.345,3.101,107.414
1636.928,8.5,9.16,134.447,5.748,11.121,16.2,2.382,0.342,3.061,107.526
1637.081,8.5,9.167,134.224,5.799,11.219,16.305,2.382,0.341,3.066,107.543
1637.233,8.5,9.205,137.568,5.873,11.521,16.697,2.379,0.341,3.099,108.015
1637.386,8.5,9.179,134.574,5.782,11.445,16.548,2.378,0.331,3.15,108.642
1637.538,8.5,9.167,134.504,5.549,11.339,16.34,2.382,0.308,3.176,108.801
1637.69,8.5,9.167,132.96,5.422,11.385,16.434,2.39,0.305,3.185,108.861
1637.843,8.5,9.205,132.574,5.351,11.477,16.526,2.398,0.296,3.18,108.323
1637.995,8.5,9.195,133.865,5.274,11.548,16.597,2.401,0.31,3.162,107.247
1638.148,8.5,9.195,136.193,5.154,11.561,16.478,2.399,0.306,3.131,106.419
1638.3,8.5,9.198,128.008,5.068,11.861,16.691,2.396,0.301,3.115,106.117
1638.452,8.5,9.211,126.158,5.091,12.09,16.748,2.398,0.305,3.121,105.432
1638.605,8.5,9.256,122.013,5.108,12.154,16.934,2.41,0.309,3.14,104.508
1638.757,8.5,9.256,130.236,5.184,12.064,16.859,2.415,0.3,3.135,102.902
1638.91,8.5,9.243,131.836,5.251,11.651,16.31,2.415,0.283,3.123,101.732
1639.062,8.5,9.237,130.029,5.436,11.276,15.759,2.415,0.296,3.113,101.288
1639.214,8.5,9.128,127.09,5.638,11.108,15.532,2.42,0.294,3.116,99.329
1639.367,8.5,9.065,123.447,5.471,10.948,15.247,2.433,0.302,3.129,98.861
1639.519,8.5,9.061,120.12,5.552,11.561,16.069,2.489,0.299,3.164,97.117
1639.672,8.5,9.096,113.893,8.366,18.22,25.515,2.509,0.279,3.19,86.899
1639.824,8.5,9.23,106.901,11.417,25.153,35.381,2.479,0.243,3.18,74.645
1639.976,8.5,9.176,110.14,8.724,18.233,25.001,2.411,0.237,3.164,69.574
