DEPT,CALI,BS,GR,SP,DSO8,RSO8,RLA1,RLA2,RLA3,RLA4,RLA5,RT,DT,HDRA,PEF8,RHO8,TNPH,RXO8,TENS
978.1032,8.47048,8.5,107.4537,-74.71667,-0.01052,0.0092,8.24972,12.53407,14.53036,15.94333,16.84211,22.59814,110.00043,-0.00427,2.5507,2.23099,0.45174,1.11645,1901.66672
978.2556,8.50115,8.5,99.41578,-74.80417,0.00667,0.02181,8.20037,13.15118,15.33282,16.97977,18.02453,24.3236,110.98155,-0.00135,2.83755,2.2649,0.42694,1.42636,1926.53328
978.408,8.50115,8.5,105.4312,-74.35833,0.01012,0.01525,7.71242,12.21415,14.19362,15.68659,16.81732,22.56542,110.34845,0.00054,2.84531,2.23902,0.41398,1.31103,1931.46672
978.5604,8.19052,8.5,96.84512,-74.65417,-0.01316,0.00446,7.91719,12.75483,14.9996,16.51419,17.9906,24.09298,109.53521,-0.00116,2.76736,2.21335,0.41363,1.11766,1918.80008
978.7128,8.22504,8.5,104.6076,-75.20417,-0.00026,0.00355,8.01318,12.5627,14.74034,16.15041,17.78368,23.64186,110.56946,-0.0031,2.69795,2.22312,0.42702,1.08232,1940.06678
978.8652,8.19436,8.5,102.7416,-75.29166,-0.01613,0.02555,8.16394,13.16221,15.43554,16.84579,18.68827,24.8098,108.54254,-0.00263,2.61347,2.21856,0.42754,1.06951,1928.20024
979.0176,8.21737,8.5,102.1497,-75.55417,-0.00611,0.03643,8.07673,12.73607,14.84597,16.09503,17.94766,23.69644,109.04244,-0.00093,2.71979,2.22211,0.42156,1.13054,1952.06663
979.17,8.31708,8.5,89.3708,-75.9375,0.00936,0.0372,7.80734,12.08164,13.96861,15.12992,16.97207,22.30756,109.84099,7e-05,2.68347,2.20447,0.42497,1.13796,1939.4
979.3224,8.34009,8.5,98.50787,-76.34167,0.0204,0.02599,7.58012,11.16273,12.74224,13.78228,15.4907,20.2035,111.87519,-9e-05,2.56244,2.20294,0.4271,1.05145,1928.20024
979.4748,8.39378,8.5,102.2223,-76.98214,-0.00662,0.03341,7.94156,11.26521,12.79326,13.76358,15.56509,20.15566,114.40854,-0.0001,2.64343,2.24318,0.4323,1.27203,1967.42873
979.6272,8.45513,8.5,118.9276,-77.71667,-0.00443,0.03215,7.92193,10.78423,12.16008,13.04313,14.82948,18.97722,111.66037,-0.00176,2.80545,2.24396,0.40255,1.48813,1924.39985
979.7796,8.52417,8.5,106.5577,-77.9875,-0.02951,0.03243,7.95227,11.25892,12.81602,13.74956,15.7136,20.2605,110.25661,-0.00217,2.7946,2.22542,0.40232,1.34809,1935.46674
979.932,8.54717,8.5,105.1674,-77.92917,-0.01052,0.0419,7.64719,10.70451,12.11086,12.94997,14.83059,19.03713,110.00287,-0.00198,2.72138,2.19611,0.40284,1.16882,1985.60004
980.0844,8.50115,8.5,114.2511,-78.34583,-0.03033,0.04268,8.13304,11.07648,12.48503,13.27173,15.14796,19.31981,111.10786,-0.00018,2.77271,2.24027,0.42242,1.3117,1966.13338
980.2368,8.39378,8.5,116.1778,-79.18333,-0.00284,0.03111,8.15155,10.97403,12.4139,13.15402,14.94379,19.0066,111.6362,-0.00044,2.66008,2.24818,0.42206,1.33758,1958.53326
980.3892,8.40911,8.5,111.7142,-79.375,-0.00912,0.02685,8.04047,11.26051,12.81442,13.574,15.33241,19.69608,111.42735,-0.00401,2.59922,2.25212,0.43654,1.31273,1958.60003
980.5416,8.40911,8.5,112.0634,-79.5625,-0.00362,0.02523,7.85201,10.82553,12.20381,12.94738,14.56283,18.63368,111.27337,-0.00492,2.71527,2.25743,0.43813,1.37962,1929.40005
980.694,8.40911,8.5,116.6019,-79.6625,0.05492,0.01011,7.6809,10.25274,11.50532,12.22619,13.69495,17.42713,111.37621,-0.00466,2.92923,2.2691,0.43436,1.47782,1961.26649
980.8464,8.40144,8.5,111.5612,-79.65,0.03486,0.01101,7.6597,10.18528,11.49412,12.24179,13.69437,17.45551,111.92274,-0.0017,2.8759,2.26542,0.43329,1.43843,1983.4666
980.9988,8.38611,8.5,102.1895,-79.73333,0.01596,0.02582,7.93459,10.67591,12.04365,12.85985,14.35917,18.3654,111.36386,0.0006,2.78117,2.2549,0.42245,1.32874,1963.1333
981.1512,8.36309,8.5,116.3746,-79.78125,-0.04146,0.06478,7.88755,10.66943,12.01827,12.83724,14.35597,18.34978,109.98882,0.0015,2.83222,2.23354,0.41295,1.30891,1946.21418
981.3036,8.36309,8.5,109.4062,-79.9,-0.00989,0.0356,7.65848,10.43184,11.68535,12.51578,13.96414,17.85878,109.39799,0.00108,2.75087,2.25067,0.38024,1.31715,1993.53354
981.456,8.37844,8.5,104.0443,-79.9625,-0.00655,0.01457,7.67099,10.56896,11.89118,12.756,14.26269,18.30656,109.64525,-0.00086,2.7289,2.24866,0.39023,1.3281,1972.06654
981.6084,8.38611,8.5,103.9326,-79.925,0.00661,0.01122,7.77832,10.83639,12.26948,13.15537,14.74599,18.99577,110.02536,-0.00178,2.75445,2.2545,0.38305,1.30133,1976.00024
981.7608,8.43213,8.5,101.6008,-79.8,-0.00569,0.02024,8.04996,11.527,13.17144,14.1344,15.88608,20.59738,112.927,-0.00325,2.68134,2.25664,0.41026,1.27867,1980.86668
981.9132,8.45513,8.5,117.1784,-80.0625,-0.01763,0.02072,7.80814,11.27128,12.91483,13.86746,15.66224,20.35396,113.52395,-0.00335,2.62654,2.23776,0.40096,1.26116,1967.86666
982.0656,8.43213,8.5,106.9306,-80.16666,0.01944,0.03285,7.58822,10.59583,12.03583,12.86667,14.58347,18.77306,113.51657,-0.00266,2.68909,2.20793,0.41579,1.25563,1974.00012
982.218,8.43213,8.5,107.2806,-80.4125,0.0166,0.01487,8.09713,11.43495,13.08009,13.95456,15.9125,20.54656,113.71634,-0.00036,2.80545,2.25883,0.42253,1.39084,1988.13341
982.3704,8.43213,8.5,100.6405,-80.375,0.02388,0.04143,7.74283,10.65496,12.09416,12.88626,14.73155,18.87589,113.09775,0.00018,2.65242,2.24934,0.42801,1.24796,1970.40003
982.5228,8.40911,8.5,115.2065,-80.69196,0.03238,0.04459,8.11499,11.28278,12.70293,13.5514,15.55937,19.89485,111.98215,0.00122,2.72166,2.29406,0.41463,1.38283,1990.66678
982.6752,8.39761,8.5,109.9143,-80.79166,0.00306,0.0017,7.76781,10.75486,11.96779,12.82274,14.76468,18.80663,111.72883,0.0014,2.79846,2.28795,0.39713,1.41147,1973.00017
