DEPT,BS,CALI,GR,RESS,RESM,RESD,DENS,NEUT,PEF,DTC
1452.982,8.5,8.849,109.428,5.069,10.747,16.206,2.367,0.316,2.919,101.75
1453.134,8.5,8.921,107.777,4.953,10.49,15.775,2.372,0.285,2.937,98.5
1453.286,8.5,8.897,106.969,4.933,10.362,15.513,2.384,0.285,2.962,100.0
1453.439,8.5,8.873,111.053,5.055,10.539,15.668,2.393,0.283,2.966,100.0
1453.591,8.5,8.801,111.339,4.929,10.469,15.5,2.386,0.309,2.953,100.75
1453.744,8.5,8.745,108.324,4.794,10.283,15.148,2.375,0.317,2.956,101.75
1453.896,8.5,8.729,105.19,4.783,10.224,14.975,2.37,0.317,2.968,101.666
1454.048,8.5,8.741,107.447,4.691,9.729,14.112,2.368,0.312,2.986,102.5
1454.201,8.5,8.801,107.369,4.599,9.394,13.616,2.368,0.315,2.982,102.5
1454.353,8.5,8.825,108.79,4.666,9.231,13.389,2.365,0.307,2.969,101.75
1454.506,8.5,8.801,109.066,4.737,9.294,13.496,2.359,0.306,2.973,100.75
1454.658,8.5,8.777,110.922,4.858,9.502,13.831,2.353,0.313,3.002,101.584
1454.81,8.5,8.729,108.657,4.801,9.674,14.165,2.362,0.316,3.041,100.001
1454.963,8.5,8.713,106.864,4.865,10.079,14.862,2.382,0.304,3.059,100.749
1455.115,8.5,8.769,107.725,5.066,10.637,15.809,2.406,0.301,3.059,100.0
1455.268,8.5,8.825,113.386,5.098,10.768,16.055,2.412,0.296,3.045,100.0
1455.42,8.5,8.841,113.576,5.119,10.788,16.099,2.413,0.293,3.034,99.999
1455.572,8.5,8.825,109.444,5.156,10.844,16.235,2.409,0.301,3.026,99.25
1455.725,8.5,8.825,107.699,5.107,10.754,16.163,2.407,0.298,3.014,99.999
1455.877,8.5,8.801,102.555,4.972,10.54,15.783,2.4,0.284,2.979,99.251
1456.03,8.5,8.789,101.644,5.205,11.035,16.515,2.386,0.286,2.935,100.999
1456.182,8.5,8.865,102.233,5.151,10.929,16.311,2.373,0.289,2.918,99.499
1456.334,8.5,8.945,107.404,5.011,10.511,15.666,2.367,0.313,2.945,101.5
1456.487,8.5,9.033,114.613,4.991,10.159,15.102,2.368,0.316,2.971,100.0
1456.639,8.5,9.029,112.928,5.165,9.953,14.727,2.372,0.315,2.969,100.0
1456.792,8.5,9.049,113.749,5.244,9.683,14.235,2.378,0.292,2.944,100.0
1456.944,8.5,9.017,108.891,5.313,9.741,14.277,2.39,0.296,2.95,98.334
1457.096,8.5,9.041,106.788,5.419,9.83,14.398,2.393,0.308,2.978,99.666
1457.249,8.5,9.049,107.443,5.771,10.476,15.325,2.387,0.322,3.031,98.5
1457.401,8.5,9.081,111.932,6.04,11.327,16.624,2.378,0.328,3.077,100.75
1457.554,8.5,9.089,114.299,6.021,11.281,16.596,2.377,0.318,3.117,102.666
1457.706,8.5,9.113,114.66,5.839,10.872,15.901,2.378,0.313,3.138,103.5
1457.858,8.5,8.785,111.495,5.238,9.965,14.42,2.379,0.32,3.142,101.666
1458.011,8.5,8.777,111.029,4.861,9.533,13.718,2.379,0.313,3.116,101.75
1458.163,8.5,8.729,108.849,4.906,10.344,15.032,2.365,0.309,3.048,103.0
1458.316,8.5,8.717,107.119,4.57,10.239,15.031,2.333,0.33,2.98,106.0
1458.468,8.5,8.741,112.127,4.076,9.412,13.907,2.299,0.363,2.909,106.834
1458.62,8.5,8.624,107.396,3.865,9.303,13.941,2.281,0.342,2.851,105.0
1458.773,8.5,8.496,107.428,3.998,9.363,14.189,2.282,0.308,2.816,104.422
1458.925,8.5,8.512,96.212,3.865,8.776,13.332,2.312,0.292,2.806,91.75
1459.078,8.5,8.528,96.39,4.343,9.999,15.135,2.368,0.288,2.816,75.726
1459.23,8.5,8.524,88.116,4.658,10.899,16.551,2.41,0.251,2.812,69.25
1459.382,8.5,8.68,87.836,4.431,11.132,17.26,2.395,0.242,2.801,81.25
1459.535,8.5,8.496,84.911,3.929,10.044,16.019,2.342,0.26,2.752,100.25
1459.687,8.5,8.392,84.781,4.172,9.703,15.503,2.297,0.285,2.69,106.5
1459.84,8.5,8.368,87.719,4.521,9.658,15.3,2.277,0.311,2.652,105.0
1459.992,8.5,8.392,88.171,4.296,9.239,14.549,2.268,0.325,2.655,105.0
1460.144,8.5,8.48,91.286,3.87,8.728,13.715,2.265,0.308,2.652,105.75
1460.297,8.5,8.572,92.118,3.695,8.817,13.763,2.272,0.309,2.644,106.75
1460.449,8.5,8.584,94.402,3.869,9.578,14.851,2.277,0.312,2.637,111.0
1460.602,8.5,8.592,95.895,3.842,9.506,14.653,2.279,0.327,2.637,105.0
1460.754,8.5,8.584,95.741,3.792,9.229,14.458,2.282,0.323,2.597,105.916
1460.906,8.5,8.568,90.43,3.572,8.379,13.297,2.28,0.331,2.586,105.5
1461.059,8.5,8.572,87.89,3.684,8.487,13.548,2.282,0.319,2.592,108.25
1461.211,8.5,8.548,87.194,3.729,8.641,13.769,2.281,0.319,2.628,106.75
1461.364,8.5,8.548,86.313,3.679,8.593,13.644,2.279,0.314,2.657,108.25
1461.516,8.5,8.648,86.918,3.618,8.722,13.901,2.272,0.303,2.675,109.17
1461.668,8.5,8.68,86.025,3.765,9.15,14.667,2.257,0.307,2.706,105.126
1461.821,8.5,8.428,90.323,3.671,8.704,14.019,2.244,0.314,2.739,109.0
1461.973,8.5,8.4,90.7,3.682,8.323,13.319,2.235,0.33,2.762,106.75
1462.126,8.5,8.44,95.482,3.512,7.222,11.288,2.237,0.324,2.74,106.0
1462.278,8.5,8.512,93.594,3.323,6.691,10.305,2.258,0.334,2.688,105.0
1462.43,8.5,8.592,93.908,3.353,6.792,10.238,2.288,0.335,2.665,105.0
1462.583,8.5,8.632,92.114,3.694,7.655,11.468,2.308,0.333,2.674,104.0
1462.735,8.5,8.596,92.089,4.164,9.059,13.647,2.307,0.324,2.699,107.418
1462.888,8.5,8.524,89.46,4.045,9.113,13.873,2.287,0.311,2.709,111.751
1463.04,8.5,8.416,87.361,3.558,8.073,12.393,2.265,0.309,2.7,111.5
1463.192,8.5,8.408,86.486,3.45,7.983,12.425,2.248,0.321,2.685,111.0
1463.345,8.5,8.36,88.767,3.244,7.838,12.618,2.243,0.318,2.653,111.584
1463.497,8.5,8.352,84.013,3.213,8.175,13.519,2.241,0.312,2.643,111.5
1463.65,8.5,8.36,82.232,3.223,8.743,14.832,2.237,0.311,2.647,110.834
1463.802,8.5,8.376,80.357,3.246,9.185,15.692,2.232,0.301,2.649,110.834
1463.954,8.5,8.4,86.743,3.273,9.779,16.572,2.235,0.324,2.634,110.75
1464.107,8.5,8.416,87.535,3.242,10.131,17.142,2.242,0.326,2.626,109.166
1464.259,8.5,8.416,88.744,3.261,10.547,17.989,2.249,0.316,2.634,109.25
1464.412,8.5,8.4,88.563,3.322,11.179,19.342,2.254,0.3,2.641,107.375
1464.564,8.5,8.344,90.877,3.415,11.561,20.239,2.262,0.298,2.637,108.331
1464.716,8.5,8.344,91.517,3.537,11.732,20.552,2.264,0.295,2.62,105.75
1464.869,8.5,8.328,89.649,3.587,11.933,20.91,2.257,0.313,2.631,105.0
1465.021,8.5,8.368,89.077,3.636,12.069,21.128,2.253,0.321,2.645,107.5
1465.174,8.5,8.404,89.899,3.597,12.001,20.983,2.252,0.356,2.649,109.25
1465.326,8.5,8.416,86.922,3.502,12.076,20.989,2.255,0.347,2.639,110.0
1465.478,8.5,8.44,88.705,3.495,12.024,20.634,2.251,0.357,2.627,105.413
1465.631,8.5,8.424,90.451,3.508,12.167,20.475,2.252,0.339,2.661,108.25
1465.783,8.5,8.38,95.354,3.522,12.158,20.003,2.264,0.318,2.697,105.75
1465.936,8.5,8.368,94.415,3.484,11.714,18.963,2.273,0.296,2.722,105.75
1466.088,8.5,8.376,92.886,3.504,11.899,18.961,2.28,0.3,2.728,105.75
1466.24,8.5,8.368,95.992,3.63,12.064,19.115,2.285,0.316,2.757,103.5
1466.393,8.5,8.368,96.881,3.701,12.156,19.108,2.298,0.317,2.809,103.5
1466.545,8.5,8.38,100.31,3.702,12.347,19.351,2.32,0.319,2.873,98.666
1466.698,8.5,8.416,100.705,3.691,12.438,19.334,2.328,0.3,2.9,97.499
1466.85,8.5,8.416,101.914,4.14,14.167,21.661,2.321,0.309,2.869,98.249
1467.002,8.5,8.452,96.839,3.861,12.897,19.947,2.294,0.316,2.773,102.749
1467.155,8.5,8.488,90.074,3.791,12.408,19.701,2.269,0.331,2.692,105.0
1467.307,8.5,8.528,90.104,3.821,12.428,19.919,2.253,0.325,2.682,101.669
1467.46,8.5,8.656,91.954,4.199,12.524,19.976,2.261,0.314,2.758,101.75
1467.612,8.5,8.464,93.171,4.176,12.737,19.772,2.277,0.307,2.837,103.25
1467.764,8.5,8.44,91.746,3.667,12.071,18.398,2.33,0.302,2.866,94.5
1467.917,8.5,8.452,83.317,4.1,13.687,20.411,2.39,0.284,2.827,71.652
1468.069,8.5,8.504,78.266,7.062,24.103,35.305,2.43,0.222,2.793,75.5
1468.222,8.5,8.48,70.187,7.271,22.994,33.751,2.397,0.204,2.783,92.25
1468.374,8.5,8.368,78.648,4.597,13.169,19.649,2.329,0.217,2.778,98.0
1468.526,8.5,8.408,82.044,4.217,11.479,17.423,2.28,0.268,2.758,101.0
1468.679,8.5,8.392,91.771,5.017,13.082,20.55,2.268,0.291,2.711,102.332
1468.831,8.5,8.456,88.281,4.94,13.972,22.453,2.267,0.297,2.651,103.963
1468.984,8.5,8.464,86.978,4.65,14.481,23.467,2.253,0.291,2.576,106.0
1469.136,8.5,8.476,81.325,4.335,14.703,23.852,2.244,0.289,2.53,106.749
1469.288,8.5,8.536,80.923,4.252,14.938,23.035,2.235,0.302,2.507,103.5
1469.441,8.5,8.596,77.693,4.289,16.06,23.784,2.231,0.306,2.511,108.5
1469.593,8.5,8.476,79.364,4.127,15.999,23.409,2.232,0.325,2.519,109.334
1469.746,8.5,8.392,83.31,4.093,15.538,22.712,2.247,0.319,2.574,104.25
1469.898,8.5,8.384,85.115,4.038,15.113,22.542,2.265,0.321,2.623,105.0
1470.05,8.5,8.416,83.416,4.076,15.622,23.945,2.271,0.311,2.642,102.5
1470.203,8.5,8.452,79.222,4.183,15.989,25.452,2.254,0.324,2.587,104.084
1470.355,8.5,8.476,78.575,4.382,15.43,25.092,2.239,0.323,2.519,105.0
1470.508,8.5,8.56,77.272,4.492,14.846,23.616,2.228,0.344,2.494,106.75
1470.66,8.5,8.524,73.96,4.419,13.723,21.128,2.248,0.326,2.52,107.5
1470.812,8.5,8.464,73.342,4.865,15.014,22.472,2.288,0.319,2.583,88.75
1470.965,8.5,8.464,72.13,8.152,29.537,45.09,2.313,0.274,2.641,90.923
1471.117,8.5,8.332,74.741,5.675,22.847,35.245,2.326,0.262,2.675,98.75
1471.27,8.5,8.32,76.215,4.969,19.734,29.236,2.321,0.265,2.703,103.25
1471.422,8.5,8.352,80.177,4.903,17.754,25.109,2.332,0.282,2.718,99.5
1471.574,8.5,8.368,82.652,5.55,17.008,24.667,2.33,0.281,2.734,97.663
1471.727,8.5,8.376,85.336,6.186,19.11,28.525,2.321,0.279,2.715,97.749
1471.879,8.5,8.464,86.259,6.421,19.539,30.178,2.308,0.283,2.68,100.75
1472.032,8.5,8.432,85.409,7.081,21.181,32.037,2.301,0.284,2.656,92.001
1472.184,8.5,8.416,80.394,7.251,22.269,32.37,2.355,0.258,2.669,73.25
1472.336,8.5,8.368,72.804,7.525,24.473,36.209,2.459,0.225,2.705,58.25
1472.489,8.5,8.416,69.446,11.367,40.075,62.194,2.525,0.187,2.728,70.156
1472.641,8.5,8.356,67.702,9.187,30.276,50.958,2.468,0.213,2.678,88.265
1472.794,8.5,8.312,70.533,4.844,12.514,19.684,2.341,0.278,2.575,100.423
1472.946,8.5,8.344,71.578,4.969,12.874,20.192,2.254,0.34,2.476,107.5
1473.098,8.5,8.428,74.735,5.208,14.217,22.058,2.229,0.31,2.421,108.25
1473.251,8.5,8.476,79.007,4.763,14.945,22.88,2.228,0.279,2.416,103.75
1473.403,8.5,8.504,79.601,3.866,15.34,23.534,2.229,0.3,2.409,108.5
1473.556,8.5,8.568,81.518,3.553,15.217,23.104,2.23,0.329,2.412,108.25
1473.708,8.5,8.552,75.506,3.537,15.133,22.659,2.235,0.337,2.401,109.166
1473.86,8.5,8.5,75.948,3.537,14.58,21.909,2.236,0.32,2.421,108.25
1474.013,8.5,8.488,77.85,3.514,13.182,21.008,2.237,0.301,2.475,108.416
1474.165,8.5,8.464,82.738,3.381,11.924,20.45,2.252,0.293,2.55,106.166
1474.318,8.5,8.416,82.208,3.502,12.234,21.624,2.271,0.296,2.623,104.998
1474.47,8.5,8.44,83.139,3.829,13.438,23.834,2.284,0.284,2.652,106.913
1474.622,8.5,8.464,84.192,3.616,12.696,22.491,2.27,0.283,2.653,107.334
1474.775,8.5,8.488,85.489,3.579,12.498,21.919,2.257,0.291,2.645,107.5
1474.927,8.5,8.512,86.425,3.794,12.805,22.313,2.253,0.308,2.651,106.666
1475.08,8.5,8.528,90.977,3.943,12.935,22.526,2.259,0.306,2.636,105.75
1475.232,8.5,8.464,91.702,3.902,12.852,22.124,2.257,0.302,2.59,106.0
1475.384,8.5,8.48,86.932,3.778,12.579,21.478,2.256,0.314,2.537,106.0
1475.537,8.5,8.632,84.178,3.67,12.188,20.433,2.256,0.326,2.528,104.999
1475.689,8.5,8.753,82.725,3.952,12.857,21.422,2.271,0.307,2.571,104.25
1475.842,8.5,8.785,84.291,4.104,13.247,22.398,2.284,0.298,2.591,105.0
1475.994,8.5,8.608,81.254,4.262,13.549,23.522,2.29,0.291,2.571,104.084
1476.146,8.5,8.721,82.403,4.3,13.956,25.014,2.283,0.288,2.526,104.084
1476.299,8.5,8.825,81.037,4.208,14.058,25.675,2.275,0.294,2.497,105.0
1476.451,8.5,8.849,81.486,3.99,13.76,25.005,2.262,0.302,2.512,105.0
1476.604,8.5,8.825,80.054,4.054,13.854,22.269,2.248,0.304,2.546,105.0
1476.756,8.5,8.608,79.827,4.378,16.757,27.044,2.242,0.298,2.573,102.499
1476.908,8.5,8.332,77.339,4.127,15.381,25.333,2.246,0.298,2.561,99.75
1477.061,8.5,8.344,77.98,4.078,14.768,24.46,2.254,0.324,2.528,101.25
1477.213,8.5,8.568,78.963,4.218,14.36,23.608,2.252,0.331,2.515,105.0
1477.366,8.5,8.672,80.773,4.689,14.059,22.429,2.246,0.33,2.524,105.0
1477.518,8.5,8.825,79.438,4.453,13.154,20.522,2.244,0.31,2.538,105.0
1477.67,8.5,8.849,79.148,3.8,12.094,19.095,2.301,0.316,2.597,100.75
1477.823,8.5,8.825,75.995,5.448,16.835,27.025,2.405,0.293,2.713,76.5
1477.975,8.5,8.432,69.319,18.72,57.844,96.121,2.504,0.243,2.847,62.25
1478.128,8.5,8.448,69.003,21.013,48.024,75.96,2.541,0.204,2.912,67.25
1478.28,8.5,8.464,70.987,5.757,12.929,20.841,2.545,0.206,2.926,78.666
1478.432,8.5,8.476,73.084,5.262,10.931,17.053,2.593,0.183,2.974,71.75
1478.585,8.5,8.572,70.945,7.68,13.852,21.025,2.659,0.152,3.079,61.837
1478.737,8.5,8.672,65.254,13.165,21.923,33.795,2.706,0.129,3.191,51.671
1478.89,8.5,8.913,66.027,15.261,26.864,42.986,2.674,0.131,3.231,64.913
1479.042,8.5,8.656,62.646,13.141,24.197,40.619,2.582,0.154,3.179,57.493
1479.194,8.5,8.5,63.816,10.41,12.944,20.982,2.529,0.175,3.107,64.171
1479.347,8.5,8.304,59.078,17.255,22.126,36.155,2.505,0.173,3.016,50.009
1479.499,8.5,8.328,61.668,7.534,10.945,18.368,2.488,0.175,3.001,59.5
1479.652,8.5,8.344,59.54,5.865,8.521,13.708,2.449,0.189,3.03,70.5
1479.804,8.5,8.428,62.776,23.056,39.738,62.979,2.469,0.189,3.034,72.01
1479.956,8.5,8.5,57.507,60.004,101.842,164.4,2.559,0.146,3.026,58.75
1480.109,8.5,8.524,57.443,41.091,80.716,124.091,2.617,0.13,2.961,46.249
1480.261,8.5,8.608,59.352,29.336,64.754,96.01,2.576,0.136,2.896,50.838
1480.414,8.5,8.428,64.953,13.582,30.97,45.536,2.476,0.175,2.789,70.738
1480.566,8.5,8.368,72.872,6.436,13.861,20.79,2.376,0.205,2.686,88.25
1480.718,8.5,8.264,75.313,4.999,10.416,15.989,2.327,0.235,2.596,96.75
1480.871,8.5,8.32,78.864,5.15,9.782,15.728,2.303,0.261,2.544,98.25
1481.023,8.5,8.376,82.31,5.035,10.407,16.671,2.299,0.292,2.527,100.75
1481.176,8.5,8.512,87.639,4.583,11.622,17.459,2.303,0.284,2.575,101.75
1481.328,8.5,8.68,90.8,4.372,12.613,17.986,2.322,0.284,2.668,101.75
1481.48,8.5,8.656,89.61,4.459,13.363,18.355,2.346,0.287,2.763,102.5
1481.633,8.5,8.656,92.785,4.366,13.568,18.464,2.354,0.291,2.836,102.5
1481.785,8.5,8.705,94.952,4.304,13.289,18.497,2.347,0.29,2.851,104.166
1481.938,8.5,8.668,94.81,4.215,12.408,17.646,2.324,0.276,2.796,104.25
1482.09,8.5,8.548,90.932,4.459,12.544,18.549,2.307,0.284,2.724,104.25
1482.242,8.5,8.717,91.081,4.421,11.67,17.741,2.301,0.283,2.659,104.25
1482.395,8.5,8.801,93.856,4.565,12.172,18.861,2.305,0.317,2.655,111.5
1482.547,8.5,8.897,94.598,4.649,12.603,19.633,2.294,0.304,2.668,106.0
1482.7,8.5,8.905,92.902,4.367,13.131,21.438,2.269,0.316,2.649,106.75
1482.852,8.5,8.692,87.077,4.164,13.245,22.149,2.245,0.301,2.623,105.75
1483.004,8.5,8.592,85.01,4.141,12.755,21.154,2.238,0.307,2.636,105.0
1483.157,8.5,8.656,81.574,4.087,12.06,19.553,2.246,0.293,2.72,105.75
1483.309,8.5,8.664,82.869,3.883,11.414,18.284,2.27,0.302,2.812,106.75
1483.462,8.5,8.584,83.932,3.782,11.282,18.094,2.303,0.3,2.869,104.0
1483.614,8.5,8.632,86.54,3.896,11.609,18.658,2.328,0.322,2.869,104.0
1483.766,8.5,8.6,89.181,3.827,11.262,18.235,2.332,0.308,2.839,105.0
1483.919,8.5,8.512,92.251,3.798,11.144,18.129,2.329,0.312,2.823,107.5
1484.071,8.5,8.408,94.507,4.108,11.594,19.126,2.337,0.306,2.838,108.063
1484.224,8.5,8.408,91.969,4.197,10.538,17.534,2.351,0.311,2.865,102.584
1484.376,8.5,8.424,92.878,4.369,10.392,17.27,2.359,0.318,2.878,103.416
1484.528,8.5,8.464,93.398,4.452,10.29,16.98,2.368,0.311,2.886,101.75
1484.681,8.5,8.472,96.823,4.638,10.454,17.085,2.37,0.303,2.892,100.751
1484.833,8.5,8.524,94.363,4.884,10.911,17.694,2.377,0.291,2.9,100.75
1484.986,8.5,8.488,93.985,4.836,11.23,18.228,2.377,0.281,2.899,100.75
1485.138,8.5,8.44,92.585,4.707,11.053,17.811,2.385,0.283,2.896,100.0
1485.29,8.5,8.368,93.533,4.622,10.655,17.107,2.376,0.28,2.872,101.75
1485.443,8.5,8.356,93.719,4.347,9.932,15.902,2.356,0.285,2.822,103.25
1485.595,8.5,8.368,93.646,4.16,9.616,15.364,2.337,0.284,2.771,105.084
1485.748,8.5,8.452,92.14,4.172,9.793,15.709,2.332,0.28,2.76,101.25
1485.9,8.5,8.552,91.312,4.448,10.747,17.39,2.337,0.271,2.772,98.831
1486.052,8.5,8.596,89.896,4.408,10.702,17.322,2.336,0.27,2.775,105.25
1486.205,8.5,8.548,89.594,4.124,10.034,16.209,2.333,0.28,2.765,104.251
1486.357,8.5,8.452,87.539,4.267,10.011,16.128,2.34,0.289,2.781,104.25
1486.51,8.5,8.536,94.167,4.457,10.017,15.927,2.352,0.301,2.829,105.0
1486.662,8.5,8.584,95.94,4.387,9.682,15.371,2.361,0.295,2.887,101.75
1486.814,8.5,8.68,101.657,4.497,9.906,15.782,2.366,0.302,2.935,99.25
1486.967,8.5,8.753,99.264,4.714,10.25,16.216,2.372,0.298,2.984,99.25
1487.119,8.5,8.849,99.289,4.874,10.233,15.929,2.37,0.297,3.004,98.25
1487.272,8.5,8.969,96.362,4.902,9.967,15.356,2.362,0.283,3.001,97.5
1487.424,8.5,8.909,100.691,4.939,9.931,15.211,2.353,0.286,2.996,97.5
1487.576,8.5,8.969,102.748,4.995,9.657,14.715,2.353,0.304,3.032,96.75
1487.729,8.5,9.029,107.712,5.264,9.795,14.778,2.362,0.316,3.106,99.916
1487.881,8.5,9.041,109.13,5.493,9.92,14.876,2.373,0.318,3.174,99.916
1488.034,8.5,8.945,110.355,5.198,9.17,13.715,2.388,0.307,3.195,100.834
1488.186,8.5,9.474,108.109,4.964,8.723,13.088,2.395,0.31,3.152,100.75
1488.338,8.5,9.282,103.023,5.152,9.071,13.558,2.394,0.31,3.077,100.834
1488.491,8.5,9.161,104.77,5.291,9.206,13.674,2.392,0.296,3.041,98.416
1488.643,8.5,8.969,110.464,5.301,9.365,13.927,2.391,0.276,3.056,98.416
1488.796,8.5,8.929,109.132,5.186,9.429,14.016,2.387,0.283,3.101,98.5
1488.948,8.5,8.905,106.188,5.03,9.43,14.008,2.382,0.297,3.118,101.0
1489.1,8.5,8.881,109.996,5.037,9.467,14.034,2.371,0.31,3.108,101.75
1489.253,8.5,8.873,115.543,4.96,9.341,13.841,2.363,0.299,3.093,95.412
1489.405,8.5,8.921,118.734,4.967,9.261,13.706,2.354,0.303,3.088,101.666
1489.558,8.5,8.929,115.47,4.907,9.197,13.572,2.361,0.303,3.084,101.75
1489.71,8.5,8.921,114.567,4.903,9.323,13.83,2.374,0.31,3.062,101.75
1489.862,8.5,8.897,112.358,4.902,9.131,13.542,2.387,0.304,3.033,101.584
1490.015,8.5,8.985,112.13,5.083,9.351,13.89,2.386,0.296,3.02,100.75
1490.167,8.5,9.113,108.734,5.302,9.768,14.599,2.389,0.298,3.042,102.5
1490.32,8.5,9.194,108.806,5.095,9.398,14.13,2.398,0.29,3.08,102.584
1490.472,8.5,9.25,103.688,5.22,9.623,14.52,2.415,0.317,3.109,100.0
1490.624,8.5,9.145,101.01,5.44,10.072,15.254,2.431,0.321,3.121,98.25
1490.777,8.5,8.584,99.165,5.532,10.475,15.983,2.439,0.325,3.124,90.75
1490.929,8.5,8.56,103.809,5.487,10.608,16.408,2.435,0.293,3.113,92.75
1491.082,8.5,8.528,106.464,5.349,10.382,16.235,2.426,0.296,3.095,96.0
1491.234,8.5,8.496,105.07,5.465,10.483,16.459,2.413,0.304,3.05,98.75
1491.386,8.5,8.456,107.436,5.361,10.31,16.172,2.408,0.312,3.026,104.0
1491.539,8.5,8.416,104.527,5.122,10.232,16.077,2.408,0.307,3.031,103.5
1491.691,8.5,8.408,106.766,4.873,10.056,16.017,2.412,0.289,3.06,102.082
1491.844,8.5,8.456,99.573,4.609,9.486,15.773,2.411,0.28,3.04,108.25
1491.996,8.5,8.512,100.483,4.683,9.345,15.97,2.374,0.277,2.93,104.75
1492.148,8.5,8.536,95.45,4.623,8.879,15.237,2.325,0.292,2.799,106.916
1492.301,8.5,8.392,92.118,3.526,6.994,11.737,2.274,0.302,2.74,109.084
1492.453,8.5,8.336,87.954,2.917,6.403,10.271,2.283,0.312,2.811,104.0
1492.606,8.5,8.32,78.774,2.803,6.483,10.068,2.343,0.304,2.939,89.0
1492.758,8.5,8.284,72.492,3.417,8.392,12.708,2.422,0.276,3.025,80.0
1492.91,8.5,8.272,66.057,4.89,13.042,19.474,2.444,0.246,2.986,90.75
1493.063,8.5,8.26,68.253,3.333,8.615,12.896,2.383,0.229,2.875,96.75
1493.215,8.5,8.248,74.97,2.665,6.64,10.237,2.296,0.265,2.732,104.75
1493.368,8.5,8.207,80.714,2.747,6.5,10.373,2.243,0.313,2.645,110.0
1493.52,8.5,8.296,86.655,2.957,6.654,11.005,2.251,0.329,2.654,106.75
1493.672,8.5,8.44,89.0,3.12,6.929,12.133,2.295,0.318,2.756,105.0
1493.825,8.5,8.729,95.651,3.825,8.811,15.379,2.352,0.286,2.914,100.75
1493.977,8.5,8.873,101.836,4.429,10.537,17.458,2.392,0.284,3.033,102.25
1494.13,8.5,8.857,104.308,4.65,10.999,17.44,2.408,0.288,3.1,98.25
1494.282,8.5,8.861,109.867,4.694,10.869,16.828,2.408,0.322,3.116,100.834
1494.434,8.5,8.897,112.373,4.792,10.489,16.157,2.402,0.324,3.103,102.5
1494.587,8.5,8.969,117.576,4.934,10.102,15.518,2.403,0.306,3.092,101.584
1494.739,8.5,8.969,118.272,5.06,9.981,15.296,2.403,0.301,3.103,102.084
1494.892,8.5,9.001,116.468,5.169,9.785,14.894,2.405,0.293,3.137,103.416
1495.044,8.5,8.985,115.348,5.336,9.833,14.802,2.398,0.321,3.167,103.5
1495.196,8.5,9.005,110.1,5.428,9.882,14.729,2.4,0.312,3.182,103.416
1495.349,8.5,9.017,115.088,5.48,9.955,14.674,2.4,0.306,3.172,105.0
1495.501,8.5,9.017,114.739,5.551,10.056,14.678,2.405,0.303,3.162,103.416
1495.654,8.5,8.969,118.806,5.508,9.892,14.312,2.403,0.311,3.147,103.249
1495.806,8.5,8.873,117.229,5.578,9.969,14.277,2.411,0.342,3.154,104.0
1495.958,8.5,8.817,119.725,5.743,10.195,14.513,2.415,0.35,3.168,104.0
1496.111,8.5,8.809,121.183,5.806,10.127,14.165,2.414,0.333,3.188,103.334
1496.263,8.5,8.777,120.003,5.834,10.496,14.579,2.404,0.321,3.205,103.5
1496.416,8.5,8.801,118.74,5.721,10.723,14.924,2.396,0.313,3.224,103.334
1496.568,8.5,8.841,117.437,5.639,10.565,14.671,2.39,0.314,3.236,104.0
1496.72,8.5,8.969,118.868,5.472,10.003,13.782,2.385,0.301,3.242,104.125
1496.873,8.5,8.945,122.705,5.376,9.488,12.933,2.378,0.286,3.243,105.75
1497.025,8.5,8.953,122.745,5.23,9.031,12.229,2.385,0.289,3.243,105.084
1497.178,8.5,8.953,118.805,5.245,9.141,12.34,2.393,0.295,3.221,105.0
1497.33,8.5,8.921,110.879,5.333,9.584,12.995,2.401,0.313,3.191,104.165
1497.482,8.5,8.937,111.763,5.301,9.76,13.289,2.396,0.306,3.178,104.25
1497.635,8.5,8.969,114.229,5.304,9.886,13.513,2.394,0.304,3.197,104.25
1497.787,8.5,8.957,119.041,5.359,9.891,13.538,2.396,0.307,3.209,103.25
1497.94,8.5,8.905,120.607,5.37,9.872,13.562,2.404,0.314,3.2,102.5
1498.092,8.5,8.897,120.336,5.34,9.973,13.797,2.412,0.333,3.188,103.331
1498.244,8.5,8.961,119.493,5.233,10.039,14.046,2.415,0.336,3.189,103.25
1498.397,8.5,8.993,113.412,5.062,9.677,13.632,2.415,0.332,3.199,100.75
1498.549,8.5,9.025,118.326,4.955,9.313,13.092,2.413,0.338,3.2,101.5
1498.702,8.5,9.005,118.113,4.821,9.045,12.747,2.405,0.321,3.195,101.584
1498.854,8.5,8.913,120.331,4.774,9.08,12.846,2.398,0.331,3.189,100.75
1499.006,8.5,8.861,117.418,4.753,9.391,13.392,2.395,0.311,3.192,101.75
1499.159,8.5,8.849,116.206,4.663,9.646,14.014,2.397,0.308,3.2,103.251
1499.311,8.5,8.881,114.279,4.616,9.618,14.202,2.398,0.306,3.182,104.25
1499.464,8.5,8.921,111.342,4.675,9.546,14.377,2.397,0.316,3.134,97.498
1499.616,8.5,8.929,107.457,4.801,9.71,14.753,2.397,0.311,3.08,99.5
1499.768,8.5,8.969,108.76,4.788,9.761,14.847,2.403,0.297,3.066,100.75
1499.921,8.5,9.017,103.861,4.599,9.721,14.802,2.405,0.27,3.092,100.0
1500.073,8.5,8.993,97.939,4.445,9.781,14.824,2.406,0.259,3.127,99.25
