DEPT,TENS:1,TENS:2,DT_BHC,RLA5,RLA3,RSOZ,TNPH:1,CALI,BS,RLA4,RHOZ,PEFZ,RXO,GR:1,DTSM,RT,RLA1,NPHI,TNPH:2,GR:2,GR:3,DTCO,RLA2,RLA0,GR:4,RXOZ
771.906,2537.533,2555.001,119.166,32.714,15.125,0.0,0.337,8.56,8.5,24.159,2.266,2.878,1.567,94.633,,48.303,3.812,0.342,0.337,103.383,103.506,119.166,8.065,0.107,100.981,1.285
772.058,2480.499,2510.001,118.5,33.328,15.784,0.005,0.349,8.56,8.5,25.222,2.274,2.874,1.557,107.809,,49.239,3.895,0.342,0.35,103.748,102.199,118.5,8.311,0.108,109.16,1.311
772.211,2518.867,2532.001,115.834,32.129,15.82,0.018,0.332,8.544,8.5,24.617,2.28,2.835,1.553,104.088,,47.347,3.929,0.327,0.333,101.324,103.426,115.834,8.301,0.108,101.735,1.328
772.363,2503.266,2510.999,116.5,32.477,16.532,0.026,0.318,8.56,8.5,24.892,2.282,2.799,1.513,98.519,,47.343,3.967,0.321,0.318,99.932,101.226,116.5,8.511,0.107,94.383,1.331
772.516,2485.133,2494.667,115.001,33.978,17.879,0.026,0.315,8.56,8.5,25.901,2.285,2.79,1.414,101.004,,48.655,3.969,0.32,0.315,103.216,98.007,115.001,8.905,0.107,102.896,1.381
772.668,2504.401,2499.666,115.0,35.029,19.055,0.025,0.312,8.56,8.5,26.684,2.289,2.805,1.389,94.5,,49.537,4.086,0.322,0.312,107.033,96.271,115.0,9.408,0.108,111.655,1.443
772.82,2544.066,2549.5,112.5,34.601,19.475,0.018,0.32,8.584,8.5,26.319,2.288,2.814,1.348,93.401,,48.054,4.143,0.315,0.32,105.679,93.757,112.5,9.904,0.108,106.654,1.475
772.973,2519.133,2520.5,111.75,33.657,19.345,0.009,0.318,8.572,8.5,25.779,2.285,2.831,1.463,93.268,,46.393,4.42,0.315,0.318,101.732,93.607,111.75,10.583,0.107,98.567,1.47
773.125,2491.571,2473.0,110.75,32.345,18.788,0.005,0.319,8.584,8.5,24.917,2.29,2.859,1.579,94.281,,44.484,4.62,0.309,0.318,100.322,92.603,110.75,10.919,0.107,100.078,1.462
773.278,2511.734,2501.0,109.25,29.558,17.469,0.005,0.304,8.608,8.5,22.96,2.303,2.93,2.017,90.341,,41.559,5.114,0.316,0.304,103.348,91.562,109.25,10.817,0.105,102.373,1.467
773.43,2484.0,2479.0,94.25,29.403,17.382,0.015,0.284,8.62,8.5,23.033,2.329,3.077,2.524,90.017,,42.383,5.747,0.297,0.284,102.424,90.161,94.25,11.002,0.105,107.545,1.612
773.582,2425.929,2396.0,80.579,31.662,18.72,0.034,0.24,8.656,8.5,25.025,2.4,3.387,2.914,90.213,,46.112,6.431,0.254,0.241,96.472,87.482,80.579,11.946,0.11,97.448,2.291
773.735,2443.934,2437.999,77.5,45.106,26.493,0.047,0.189,8.696,8.5,35.748,2.481,3.751,4.019,82.217,,66.201,8.87,0.196,0.188,82.444,78.504,77.5,16.546,0.115,84.401,4.299
773.887,2466.858,2441.0,69.75,68.586,38.256,0.045,0.15,8.825,8.5,52.934,2.534,4.039,5.717,63.262,,102.053,12.232,0.156,0.149,69.54,67.45,69.75,22.929,0.119,65.666,10.78
774.04,2394.199,2381.5,69.999,108.644,57.967,0.044,0.137,8.705,8.5,81.547,2.529,4.156,10.018,56.003,,165.926,19.646,0.146,0.137,55.858,51.948,69.999,34.472,0.122,57.693,10.433
774.192,2442.572,2424.0,71.334,96.514,53.978,0.037,0.139,8.656,8.5,73.021,2.508,4.129,12.108,36.73,,148.138,23.845,0.145,0.139,49.396,44.986,71.334,34.659,0.122,44.328,9.497
774.344,2531.2,2508.0,72.584,75.749,43.156,0.045,0.144,8.596,8.5,58.142,2.502,4.099,12.107,42.147,,117.615,21.824,0.146,0.145,47.263,40.212,72.584,29.216,0.122,46.045,7.808
774.497,2465.999,2460.001,73.25,79.107,44.785,0.033,0.146,8.576,8.5,61.773,2.503,4.06,13.621,41.895,,122.933,23.779,0.143,0.147,50.875,40.235,73.25,31.807,0.121,51.483,8.373
774.649,2502.133,2500.667,73.249,82.489,47.235,0.041,0.144,8.512,8.5,64.499,2.503,4.07,14.588,36.602,,126.767,24.915,0.149,0.144,50.124,36.357,73.249,34.431,0.122,54.987,7.904
774.802,2513.067,2511.5,73.25,74.568,43.432,0.03,0.147,8.536,8.5,57.668,2.496,4.059,13.127,30.713,,113.237,22.185,0.151,0.147,51.268,35.027,73.25,31.602,0.121,44.592,7.951
774.954,2442.358,2465.001,73.5,77.036,45.465,0.028,0.148,8.536,8.5,58.718,2.499,4.086,12.69,37.73,,114.952,21.832,0.15,0.148,48.23,35.658,73.5,32.774,0.122,55.316,7.285
775.106,2475.4,2483.334,74.249,73.189,44.778,0.011,0.145,8.528,8.5,54.25,2.496,4.115,11.012,38.519,,106.229,19.643,0.145,0.145,51.858,40.005,74.249,31.37,0.123,45.913,8.001
775.259,2562.334,2584.001,73.251,74.624,45.713,0.021,0.143,8.512,8.5,54.434,2.508,4.134,10.784,43.752,,108.713,19.396,0.134,0.143,51.337,41.246,73.251,30.762,0.124,54.501,6.739
775.411,2496.213,2522.001,68.087,91.612,53.947,0.037,0.142,8.512,8.5,66.36,2.498,3.958,12.645,41.493,,134.929,22.365,0.135,0.142,54.979,44.093,68.087,36.133,0.124,53.166,8.464
775.564,2471.201,2481.333,75.898,69.695,35.932,0.027,0.164,8.488,8.5,48.073,2.441,3.628,9.758,46.988,,106.43,15.916,0.158,0.164,56.144,47.261,75.898,26.024,0.121,56.75,3.739
775.716,2469.785,2469.499,100.0,35.335,17.864,0.004,0.205,8.472,8.5,24.184,2.337,3.185,5.929,53.309,,55.993,9.09,0.214,0.205,60.711,57.658,100.0,13.456,0.112,58.529,1.786
775.868,2533.266,2563.332,114.0,37.009,17.85,0.0,0.257,8.48,8.5,24.903,2.235,2.815,5.99,72.731,,60.767,9.217,0.274,0.256,66.913,63.515,114.0,12.914,0.106,66.913,1.088
776.021,2500.867,2486.0,122.5,45.686,20.576,0.0,0.306,8.536,8.5,29.103,2.186,2.585,6.493,64.311,,75.862,10.117,0.303,0.305,69.866,70.609,122.5,14.407,0.104,75.455,0.951
776.173,2499.999,2510.5,122.5,53.308,22.846,0.0,0.318,8.592,8.5,32.092,2.175,2.491,5.938,74.461,,85.377,9.482,0.322,0.318,73.196,70.65,122.5,15.507,0.105,67.959,0.957
776.326,2490.667,2488.001,122.5,55.901,23.359,0.0,0.322,8.64,8.5,32.297,2.171,2.501,5.315,72.845,,86.7,8.544,0.315,0.322,74.197,75.54,122.5,15.658,0.106,76.791,1.039
776.478,2514.268,2499.999,124.0,59.072,24.673,0.0,0.317,8.632,8.5,33.572,2.17,2.524,5.154,79.078,,89.769,8.353,0.329,0.318,76.978,76.861,124.0,16.314,0.107,78.319,1.147
776.63,2562.467,2567.334,124.084,54.147,22.578,0.0,0.331,8.644,8.5,31.24,2.168,2.559,4.721,78.659,,83.366,7.849,0.317,0.332,80.068,75.454,124.084,14.436,0.108,75.796,1.205
776.783,2507.4,2498.0,123.25,45.072,18.561,0.0,0.309,8.68,8.5,26.963,2.168,2.568,4.071,68.622,,70.824,6.9,0.315,0.311,83.628,71.638,123.25,11.909,0.108,86.178,1.163
776.935,2463.571,2426.999,125.834,41.604,16.403,0.0,0.315,8.713,8.5,26.526,2.165,2.571,3.87,67.606,,67.706,6.667,0.322,0.316,84.229,71.484,125.834,10.784,0.109,88.771,1.111
777.088,2557.467,2552.0,125.75,39.997,14.644,0.0,0.322,8.765,8.5,27.454,2.166,2.545,3.478,78.3,,67.298,6.348,0.338,0.323,82.571,72.618,125.75,9.526,0.109,77.647,1.072
777.24,2521.466,2512.667,126.5,39.823,14.38,0.0,0.336,8.801,8.5,27.611,2.168,2.531,3.186,71.91,,66.961,6.03,0.37,0.336,80.062,72.869,126.5,8.976,0.109,81.08,1.058
777.392,2425.073,2390.499,126.5,42.556,15.387,0.0,0.364,8.801,8.5,28.861,2.175,2.521,3.045,68.283,,70.639,5.905,0.354,0.363,79.939,67.319,126.5,9.121,0.109,80.158,1.037
777.545,2543.0,2561.999,126.75,45.519,16.853,0.0,0.357,8.801,8.5,29.539,2.175,2.55,3.039,61.763,,73.943,5.913,0.342,0.357,80.799,67.971,126.75,9.59,0.109,77.394,1.041
777.697,2510.866,2501.334,126.75,49.129,19.027,0.0,0.351,8.849,8.5,30.3,2.174,2.587,3.387,73.948,,77.995,6.365,0.309,0.35,81.363,67.782,126.75,10.796,0.109,83.825,1.092
777.85,2408.644,2400.0,126.0,52.997,21.525,0.0,0.311,8.881,8.5,31.623,2.172,2.63,4.148,67.542,,82.862,7.281,0.299,0.31,84.429,71.179,126.0,12.833,0.109,82.826,1.164
778.002,2481.401,2491.0,127.334,47.307,18.839,0.0,0.294,8.929,8.5,26.896,2.174,2.663,4.257,71.631,,75.605,6.871,0.304,0.293,85.583,73.247,127.334,11.973,0.108,86.695,1.18
778.154,2512.57,2504.001,126.75,40.679,15.068,0.0,0.299,8.785,8.5,21.718,2.175,2.69,3.953,80.404,,68.719,6.032,0.315,0.298,85.937,72.829,126.75,9.961,0.107,86.551,1.129
778.307,2510.999,2538.999,125.75,35.293,11.785,0.0,0.311,8.713,8.5,17.463,2.181,2.698,3.519,67.102,,63.535,5.192,0.322,0.31,86.538,72.073,125.75,8.023,0.106,84.824,1.077
778.459,2491.787,2516.999,125.75,34.389,10.428,0.0,0.32,8.696,8.5,15.821,2.186,2.699,3.464,69.789,,65.453,5.029,0.319,0.32,88.682,76.553,125.75,7.293,0.105,88.437,1.069
778.612,2488.866,2485.333,124.166,35.493,9.932,0.0,0.321,8.68,8.5,15.324,2.189,2.684,3.481,92.576,,70.084,5.018,0.319,0.321,89.112,81.012,124.166,7.166,0.106,92.78,1.078
778.764,2497.929,2535.0,126.5,38.696,10.353,0.0,0.318,8.68,8.5,15.993,2.183,2.672,3.693,80.54,,78.093,5.232,0.331,0.319,87.156,85.784,126.5,7.63,0.106,86.178,1.084
778.916,2513.0,2527.001,125.0,51.028,12.449,0.0,0.339,8.68,8.5,19.395,2.18,2.638,4.32,83.491,,105.782,6.018,0.328,0.339,80.8,79.976,125.0,9.116,0.107,82.512,1.06
779.069,2491.928,2491.499,124.25,61.941,13.817,0.0,0.338,8.656,8.5,22.378,2.181,2.596,4.53,75.439,,128.839,6.475,0.336,0.338,78.887,76.321,124.25,9.741,0.108,73.636,1.059
779.221,2550.867,2579.334,126.5,65.355,14.576,0.0,0.336,8.656,8.5,24.471,2.183,2.556,4.524,69.729,,132.063,6.699,0.332,0.335,78.887,73.354,126.5,9.93,0.108,80.596,1.056
779.374,2493.358,2474.0,125.0,68.016,15.809,0.0,0.327,8.688,8.5,29.066,2.183,2.52,4.431,75.112,,130.422,7.131,0.318,0.326,85.106,75.082,125.0,10.332,0.108,82.539,1.025
779.526,2556.199,2561.999,125.0,66.189,16.101,0.0,0.313,8.705,8.5,31.949,2.177,2.507,3.904,80.4,,120.471,6.934,0.326,0.312,83.939,77.045,125.0,9.931,0.109,92.137,0.987
779.678,2573.066,2595.334,125.75,64.041,16.164,0.0,0.325,8.688,8.5,32.701,2.17,2.499,3.597,75.559,,113.39,6.681,0.325,0.325,80.337,72.168,125.75,9.62,0.109,75.935,0.952
779.831,2455.428,2408.0,125.0,57.56,15.623,0.0,0.325,8.68,8.5,31.612,2.161,2.501,3.015,60.611,,97.967,5.854,0.335,0.325,77.622,70.512,125.0,8.832,0.108,73.282,0.94
779.983,2553.6,2581.499,124.25,49.582,14.662,0.0,0.342,8.705,8.5,27.953,2.16,2.481,2.557,75.464,,82.006,4.93,0.317,0.342,77.577,72.673,124.25,8.114,0.106,84.062,0.93
780.136,2542.333,2544.666,125.0,46.652,14.399,0.0,0.32,8.68,8.5,26.338,2.164,2.45,2.484,81.805,,76.317,4.73,0.333,0.32,79.472,81.308,125.0,8.01,0.105,76.643,0.928
780.288,2494.066,2485.333,124.25,41.515,13.751,0.0,0.332,8.656,8.5,23.413,2.168,2.43,2.398,85.532,,66.897,4.476,0.346,0.332,79.271,79.612,124.25,7.751,0.104,77.758,0.904
780.44,2522.215,2534.5,124.166,37.056,12.649,0.0,0.344,8.68,8.5,20.401,2.172,2.423,2.173,70.537,,58.8,3.995,0.358,0.344,82.406,75.812,124.166,7.18,0.102,83.611,0.87
780.593,2494.399,2471.667,124.25,34.703,11.773,0.0,0.361,8.696,8.5,18.443,2.176,2.437,1.984,70.217,,54.553,3.603,0.348,0.361,83.789,78.02,124.25,6.693,0.1,85.869,0.843
780.745,2521.572,2482.999,124.25,32.05,10.803,0.0,0.357,8.721,8.5,16.551,2.182,2.469,1.824,93.351,,50.007,3.249,0.352,0.357,81.301,80.772,124.25,6.259,0.099,81.913,0.842
780.898,2583.734,2594.333,123.25,31.651,10.803,0.0,0.361,8.753,8.5,16.387,2.187,2.508,1.771,78.783,,48.75,3.158,0.332,0.361,77.853,81.977,123.25,6.347,0.099,76.137,0.888
781.05,2485.357,2448.5,123.25,32.12,11.487,0.0,0.339,8.777,8.5,17.246,2.19,2.53,1.842,73.748,,48.703,3.322,0.32,0.339,79.772,79.443,123.25,6.925,0.099,75.476,0.962
781.202,2464.733,2447.333,124.0,32.963,12.007,0.0,0.323,8.789,8.5,18.136,2.192,2.513,1.903,85.762,,49.99,3.474,0.303,0.323,81.653,78.621,124.0,7.192,0.099,87.67,1.018
781.355,2550.356,2562.334,123.416,35.81,12.739,0.0,0.307,8.777,8.5,19.72,2.187,2.494,1.948,76.279,,54.782,3.63,0.314,0.307,84.19,78.443,123.416,7.296,0.098,81.736,0.987
781.507,2550.734,2527.333,125.0,41.932,13.803,0.001,0.31,8.813,8.5,22.667,2.175,2.5,1.856,73.437,,64.411,3.597,0.332,0.309,83.209,77.255,125.0,7.344,0.098,83.333,0.969
781.66,2493.333,2501.334,124.166,49.275,14.595,0.022,0.326,8.873,8.5,26.0,2.171,2.5,1.755,82.137,,76.083,3.504,0.327,0.325,84.647,80.849,124.166,7.353,0.098,84.646,0.977
781.812,2501.267,2518.0,124.166,55.442,15.292,0.044,0.323,8.945,8.5,29.729,2.178,2.496,1.864,86.717,,87.1,3.766,0.324,0.323,86.628,82.841,124.166,7.789,0.099,86.01,0.988
781.964,2512.134,2501.667,124.166,61.568,16.599,0.035,0.325,8.825,8.5,34.623,2.187,2.504,2.088,78.72,,98.146,4.311,0.308,0.325,92.227,81.874,124.166,8.673,0.101,88.538,0.974
782.117,2544.666,2576.499,124.25,57.374,16.594,0.008,0.315,8.56,8.5,34.66,2.194,2.533,2.014,79.417,,91.06,4.331,0.311,0.315,91.586,77.808,124.25,8.637,0.101,101.438,0.928
782.269,2562.937,2592.499,123.25,52.121,16.73,0.074,0.317,8.56,8.5,34.205,2.193,2.551,1.719,76.128,,81.29,4.024,0.31,0.318,92.498,77.125,123.25,8.204,0.099,85.747,1.032
782.422,2471.866,2458.333,121.625,52.783,18.033,0.072,0.314,8.608,8.5,35.988,2.19,2.539,1.507,76.448,,80.779,3.819,0.317,0.314,87.687,75.275,121.625,8.153,0.098,89.941,1.042
782.574,2536.8,2579.5,122.5,51.358,18.651,0.063,0.32,8.664,8.5,35.865,2.178,2.506,1.387,73.736,,77.779,3.697,0.328,0.32,88.869,78.974,122.5,7.985,0.097,86.855,1.031
782.726,2520.533,2526.666,121.75,51.366,19.748,0.0,0.332,8.692,8.5,36.117,2.173,2.444,1.336,87.133,,76.746,3.691,0.334,0.332,88.3,80.706,121.75,8.178,0.097,89.156,0.899
782.879,2499.266,2503.333,121.75,51.282,19.983,0.0,0.332,8.717,8.5,35.669,2.175,2.396,1.333,81.244,,76.277,3.706,0.349,0.332,90.018,78.966,121.75,8.128,0.096,88.877,0.856
783.031,2577.601,2600.001,123.334,46.088,18.006,0.0,0.347,8.729,8.5,31.601,2.182,2.396,1.286,69.289,,68.256,3.468,0.342,0.347,88.96,74.581,123.334,7.606,0.095,91.862,0.83
783.184,2570.562,2535.0,124.166,40.32,15.695,0.0,0.343,8.753,8.5,27.167,2.183,2.44,1.293,74.064,,59.542,3.281,0.333,0.343,89.171,75.654,124.166,7.226,0.094,86.068,0.817
783.336,2539.374,2530.0,122.5,35.741,13.849,0.0,0.339,8.777,8.5,23.489,2.187,2.471,1.363,84.445,,52.822,3.2,0.322,0.339,87.469,80.201,122.5,7.019,0.093,89.466,0.83
783.488,2475.666,2467.0,123.25,34.132,13.408,0.0,0.327,8.789,8.5,22.096,2.193,2.477,1.548,82.062,,50.746,3.394,0.343,0.327,88.249,82.529,123.25,7.275,0.094,86.381,0.942
783.641,2522.266,2507.667,121.751,33.043,13.792,0.013,0.347,8.777,8.5,21.586,2.196,2.491,1.799,80.998,,49.003,3.783,0.332,0.347,88.573,81.883,121.751,7.969,0.095,88.363,1.005
783.793,2536.0,2548.0,122.416,32.524,13.716,0.025,0.329,8.813,8.5,21.334,2.194,2.51,1.852,82.75,,48.314,3.858,0.311,0.329,88.986,79.128,122.416,8.023,0.096,90.706,1.112
783.946,2475.214,2450.501,124.25,36.088,15.223,0.029,0.308,8.825,8.5,23.719,2.186,2.553,1.899,73.554,,53.495,4.073,0.303,0.308,88.538,75.176,124.25,8.513,0.098,87.801,1.164
784.098,2499.75,2471.999,124.25,49.141,19.536,0.032,0.306,8.873,8.5,31.979,2.174,2.602,2.21,69.317,,74.022,4.856,0.337,0.306,83.785,71.184,124.25,10.049,0.103,88.282,1.232
784.25,2494.734,2488.999,125.75,64.035,21.001,0.011,0.34,8.861,8.5,39.517,2.165,2.636,2.301,70.919,,99.824,5.166,0.367,0.339,84.254,72.368,125.75,10.031,0.103,76.262,1.144
784.403,2485.0,2457.333,125.0,72.372,21.082,0.0,0.373,8.777,8.5,43.745,2.167,2.617,2.123,77.873,,113.686,5.035,0.362,0.372,81.017,72.467,125.0,9.72,0.102,88.914,1.026
784.555,2525.6,2520.333,125.0,69.237,20.312,0.0,0.353,8.777,8.5,43.056,2.176,2.562,1.951,70.081,,108.646,4.779,0.339,0.353,86.048,73.503,125.0,9.252,0.101,78.054,0.972
784.708,2458.866,2466.667,122.5,61.951,19.715,0.0,0.329,8.777,8.5,40.553,2.188,2.526,1.79,73.541,,96.15,4.429,0.343,0.329,85.325,71.912,122.5,8.971,0.101,90.94,0.951
784.86,2471.734,2452.333,122.416,55.041,19.554,0.0,0.34,8.785,8.5,37.992,2.198,2.531,1.595,72.305,,83.285,4.033,0.331,0.339,88.545,75.159,122.416,9.048,0.102,86.918,0.982
785.012,2506.867,2512.0,120.0,50.117,18.868,0.0,0.338,8.753,8.5,35.483,2.207,2.561,1.383,79.671,,74.396,3.656,0.339,0.338,86.305,82.347,120.0,8.731,0.101,87.54,1.014
785.165,2452.468,2444.5,121.584,45.544,18.008,0.0,0.345,8.777,8.5,32.883,2.213,2.602,1.137,95.096,,66.558,3.242,0.316,0.345,86.276,87.648,121.584,8.036,0.099,82.38,1.02
785.317,2552.0,2560.5,120.0,45.938,18.651,0.0,0.317,8.789,8.5,33.286,2.217,2.64,0.988,87.984,,66.457,3.052,0.327,0.318,87.547,92.856,120.0,7.709,0.099,86.687,1.007
785.47,2540.932,2560.333,121.75,46.364,18.776,0.0,0.323,8.785,8.5,33.526,2.218,2.675,0.901,95.27,,66.969,2.91,0.332,0.324,91.377,86.611,121.75,7.32,0.098,91.338,1.027
785.622,2495.467,2504.001,120.834,46.642,18.544,0.0,0.323,8.849,8.5,33.598,2.219,2.698,0.875,76.898,,67.58,2.843,0.336,0.323,95.773,85.029,120.834,7.054,0.099,96.381,1.068
785.774,2468.132,2462.501,119.252,47.244,18.684,0.0,0.322,8.897,8.5,33.917,2.228,2.7,0.92,82.941,,68.719,2.929,0.326,0.324,94.359,79.405,119.252,7.166,0.101,99.1,1.117
785.927,2485.856,2516.999,118.249,47.105,18.557,0.0,0.321,8.849,8.5,33.402,2.244,2.697,0.955,78.185,,68.4,2.97,0.311,0.324,94.911,82.026,118.249,7.241,0.102,86.779,1.178
786.079,2488.266,2496.501,117.5,48.178,19.283,0.0,0.311,8.833,8.5,33.353,2.252,2.671,1.062,84.97,,69.227,3.178,0.313,0.315,90.351,80.496,117.5,7.857,0.103,98.531,1.204
786.232,2483.867,2488.5,120.0,47.973,19.091,0.0,0.323,8.801,8.5,32.163,2.245,2.654,1.149,78.195,,68.092,3.277,0.316,0.325,93.917,82.541,120.0,8.267,0.104,85.994,1.196
786.384,2484.532,2507.332,120.834,48.43,19.489,0.0,0.327,8.705,8.5,31.794,2.231,2.639,1.354,84.153,,68.655,3.607,0.31,0.328,87.671,78.091,120.834,8.954,0.102,97.277,1.1
786.536,2433.867,2431.666,120.0,43.349,18.39,0.0,0.308,8.668,8.5,28.428,2.23,2.645,1.715,72.124,,62.068,4.083,0.316,0.309,89.067,78.469,120.0,9.523,0.103,80.27,1.097
786.689,2496.2,2487.333,112.25,42.08,18.059,0.0,0.306,8.668,8.5,27.762,2.237,2.664,1.998,79.254,,61.363,4.493,0.315,0.305,88.701,73.006,112.25,9.831,0.104,89.801,1.152
786.841,2582.437,2608.501,112.505,42.051,18.468,0.007,0.307,8.68,8.5,28.236,2.234,2.692,2.378,67.674,,62.306,5.09,0.332,0.307,86.667,71.584,112.505,10.555,0.108,96.079,1.343
786.994,2501.467,2465.999,116.5,46.321,19.995,0.005,0.327,8.717,8.5,31.163,2.216,2.687,2.918,67.768,,69.966,5.924,0.322,0.326,83.981,70.39,116.5,11.827,0.111,74.279,1.425
787.146,2598.812,2589.999,119.0,58.37,22.733,0.01,0.322,8.729,8.5,37.815,2.189,2.666,3.506,76.066,,90.637,6.796,0.333,0.323,80.295,67.745,119.0,13.311,0.112,81.573,1.408
787.298,2549.466,2544.666,124.25,76.014,25.508,0.008,0.341,8.753,8.5,45.906,2.186,2.585,4.194,59.826,,122.242,7.888,0.326,0.339,83.072,69.392,124.25,14.485,0.11,84.781,1.27
787.451,2576.733,2544.666,120.751,89.672,27.959,0.002,0.343,8.753,8.5,52.031,2.183,2.566,4.377,72.73,,145.381,8.769,0.327,0.341,83.562,69.471,120.751,14.997,0.108,82.39,1.213
787.603,2640.813,2623.001,120.75,86.017,28.366,0.0,0.357,8.777,8.5,51.953,2.186,2.559,4.142,75.484,,137.931,8.843,0.334,0.354,80.017,70.914,120.75,14.832,0.105,83.208,1.168
787.756,2643.562,2643.499,124.166,77.183,27.135,0.0,0.36,8.913,8.5,49.191,2.178,2.606,3.939,64.362,,122.961,8.19,0.341,0.36,81.578,66.346,124.166,14.53,0.103,74.79,1.132
787.908,2563.467,2541.0,125.0,62.955,23.816,0.0,0.353,9.065,8.5,42.016,2.177,2.635,3.425,58.414,,98.83,6.872,0.333,0.353,82.893,64.474,125.0,13.299,0.101,86.805,1.077
788.06,2526.866,2532.001,125.0,51.026,20.492,0.0,0.337,9.218,8.5,34.907,2.174,2.683,2.811,70.406,,79.053,5.849,0.325,0.338,86.904,70.342,125.0,11.366,0.099,87.903,1.035
788.213,2567.626,2570.0,125.0,39.741,17.249,0.0,0.337,9.33,8.5,27.869,2.178,2.719,2.292,82.963,,61.01,4.987,0.327,0.337,89.94,79.427,125.0,9.274,0.097,86.606,1.003
788.365,2543.401,2533.001,125.0,32.526,14.929,0.0,0.336,9.234,8.5,23.161,2.185,2.726,1.889,85.565,,49.185,4.23,0.317,0.336,89.124,83.844,125.0,7.917,0.096,94.399,1.012
788.518,2523.267,2537.333,125.0,28.047,13.124,0.0,0.317,9.009,8.5,20.132,2.193,2.695,1.597,84.06,,41.856,3.628,0.327,0.317,87.327,81.918,125.0,7.045,0.096,84.191,1.035
788.67,2604.733,2628.001,124.25,26.692,12.551,0.0,0.32,8.833,8.5,19.214,2.191,2.677,1.491,76.812,,39.327,3.415,0.324,0.321,82.317,80.554,124.25,6.959,0.097,81.925,1.093
788.822,2589.125,2598.0,124.25,30.513,14.326,0.0,0.315,8.761,8.5,22.014,2.185,2.682,1.565,81.191,,44.497,3.696,0.34,0.316,81.842,77.391,124.25,7.934,0.1,79.474,1.12
788.975,2537.0,2569.0,124.25,35.129,15.773,0.0,0.334,8.741,8.5,25.039,2.182,2.7,1.518,73.622,,51.276,3.731,0.319,0.335,83.0,77.166,124.25,8.207,0.1,82.9,1.106
789.127,2532.066,2544.001,123.25,37.099,15.558,0.0,0.308,8.777,8.5,26.007,2.185,2.716,1.347,75.999,,54.794,3.424,0.337,0.308,83.929,74.434,123.25,7.366,0.1,85.417,1.091
789.28,2512.867,2509.5,124.166,40.001,15.875,0.0,0.335,8.857,8.5,27.64,2.196,2.718,1.343,73.11,,59.668,3.428,0.345,0.335,85.576,74.001,124.166,7.233,0.101,83.606,1.131
789.432,2529.0,2557.0,124.25,41.975,16.159,0.005,0.342,8.909,8.5,28.981,2.2,2.708,1.414,72.96,,63.288,3.561,0.349,0.342,85.359,77.378,124.25,7.384,0.103,88.105,1.284
789.584,2548.666,2553.668,125.0,46.011,17.396,0.019,0.346,8.945,8.5,31.931,2.2,2.693,1.595,86.241,,70.025,3.945,0.313,0.346,89.192,78.011,125.0,8.13,0.105,85.022,1.301
789.737,2515.401,2522.999,125.0,39.263,15.627,0.008,0.313,8.881,8.5,27.788,2.197,2.678,1.589,74.563,,59.625,3.795,0.307,0.313,88.974,79.504,125.0,7.834,0.103,94.658,1.198
789.889,2482.066,2496.0,124.25,37.085,14.915,0.0,0.305,8.6,8.5,26.161,2.201,2.67,1.578,77.328,,56.208,3.704,0.298,0.305,88.404,74.831,124.25,7.675,0.102,85.587,1.079
790.042,2467.858,2443.001,121.0,37.019,15.155,0.0,0.289,8.488,8.5,25.964,2.213,2.674,1.597,73.489,,55.851,3.758,0.31,0.289,85.375,78.749,121.0,7.756,0.101,84.458,1.034
790.194,2464.066,2474.0,115.75,36.688,15.435,0.0,0.297,8.456,8.5,25.592,2.24,2.692,1.547,86.092,,54.534,3.711,0.303,0.297,83.428,83.817,115.75,7.849,0.101,84.102,1.16
790.346,2419.0,2404.001,114.75,39.559,16.924,0.0,0.297,8.428,8.5,27.723,2.266,2.727,1.581,91.728,,58.042,3.892,0.291,0.297,86.052,89.29,114.75,8.644,0.104,80.918,1.272
790.499,2440.333,2415.001,115.166,41.188,17.979,0.0,0.291,8.416,8.5,29.221,2.274,2.761,1.617,89.728,,59.868,4.061,0.278,0.291,92.242,91.066,115.166,9.359,0.105,91.94,1.311
790.651,2517.134,2529.0,116.75,39.93,17.808,0.0,0.282,8.416,8.5,28.558,2.273,2.742,1.539,91.545,,58.128,3.955,0.28,0.281,96.957,91.409,116.75,8.903,0.103,103.243,1.198
790.804,2422.867,2381.5,117.5,42.182,18.897,0.0,0.281,8.408,8.5,30.066,2.263,2.709,1.54,92.418,,61.575,4.038,0.291,0.281,97.831,87.813,117.5,8.954,0.103,94.991,1.16
790.956,2460.867,2442.333,118.25,47.161,20.715,0.0,0.29,8.416,8.5,33.374,2.25,2.681,1.631,78.505,,69.309,4.307,0.307,0.291,92.786,88.25,118.25,9.411,0.104,94.418,1.236
791.108,2585.399,2606.999,119.084,47.359,20.641,0.0,0.313,8.392,8.5,33.615,2.234,2.689,1.572,92.677,,69.604,4.211,0.315,0.312,89.914,86.001,119.084,9.245,0.103,87.347,1.17
791.261,2516.001,2496.0,117.125,42.254,18.949,0.0,0.319,8.404,8.5,30.313,2.237,2.688,1.393,86.437,,60.996,3.819,0.321,0.317,89.167,87.927,117.125,8.915,0.1,86.636,1.115
791.413,2536.067,2522.001,115.0,40.983,18.834,0.0,0.313,8.392,8.5,29.611,2.256,2.703,1.352,85.435,,58.088,3.79,0.315,0.311,91.024,86.501,115.0,9.399,0.098,93.054,1.149
